energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,6.29898623,0.00844547,0.13997045,1.63312283,3.93991743,0.18886091,2.09233582
-4.29514757,6.32068584,0.00805977,0.14062191,1.63737486,3.96202298,0.18982721,2.08785292
-4.28914457,6.33436193,0.00772322,0.14075730,1.63726335,3.98211533,0.19024670,2.07830638
-4.28314157,6.33956636,0.00742675,0.14036059,1.63253127,4.00017723,0.19006010,2.06345150
-4.27713857,6.33616822,0.00716206,0.13942856,1.62305119,4.01632103,0.18922392,2.04319901
-4.27113557,6.32431621,0.00692184,0.13797079,1.60882784,4.03074412,0.18771194,2.01761478
-4.26513257,6.30439491,0.00669986,0.13600950,1.58999762,4.04368269,0.18551636,1.98691611
-4.25912956,6.27697799,0.00649111,0.13357899,1.56682514,4.05536669,0.18264839,1.95146509
-4.25312656,6.24278142,0.00629187,0.13072496,1.53969705,4.06597889,0.17913854,1.91175933
-4.24712356,6.20261933,0.00609976,0.12750360,1.50911347,4.07562029,0.17503632,1.86842072
-4.24112056,6.15736503,0.00591375,0.12398041,1.47567738,4.08428424,0.17040958,1.82218225
-4.23511756,6.10791889,0.00573418,0.12022900,1.44008198,4.09184068,0.16534343,1.77387349
-4.22911456,6.05518439,0.00556268,0.11632969,1.40309656,4.09803146,0.15993871,1.72440485
-4.22311156,6.00005292,0.00540217,0.11236796,1.36555092,4.10247719,0.15431018,1.67475095
-4.21710855,5.94339720,0.00525676,0.10843288,1.32831877,4.10469496,0.14858425,1.62593323
-4.21110555,5.88607273,0.00513170,0.10461546,1.29230014,4.10412616,0.14289657,1.57900195
-4.20510255,5.82892587,0.00503327,0.10100692,1.25840323,4.10017252,0.13738927,1.53501786
-4.19909955,5.77280685,0.00496868,0.09769696,1.22752599,4.09223829,0.13220815,1.49503353
-4.19309655,5.71858560,0.00494596,0.09477212,1.20053750,4.07977590,0.12749962,1.46007459
-4.18709355,5.66716809,0.00497384,0.09231402,1.17825974,4.06233227,0.12340766,1.43112108
-4.18109055,5.61951070,0.00506167,0.09039782,1.16144990,4.03959279,0.12007085,1.40908894
-4.17508754,5.57663049,0.00521923,0.08909074,1.15078354,4.01142013,0.11761930,1.39481214
-4.16908454,5.53960921,0.00545664,0.08845065,1.14683913,3.97788521,0.11617187,1.38902536
-4.16308154,5.50958945,0.00578425,0.08852491,1.15008405,3.93928817,0.11583345,1.39234779
-4.15707854,5.48776197,0.00621244,0.08934933,1.16086263,3.89616760,0.11669248,1.40526814
-4.15107554,5.47534348,0.00675156,0.09094739,1.17938628,3.84929700,0.11881876,1.42813132
-4.14507254,5.47354526,0.00741172,0.09332962,1.20572622,3.79966831,0.12226149,1.46112698
-4.13906953,5.48353345,0.00820269,0.09649328,1.23980886,3.74846274,0.12704765,1.50428042
-4.13306653,5.50638236,0.00913372,0.10042223,1.28141403,3.69701022,0.13318078,1.55744596
-4.12706353,5.54302299,0.01021341,0.10508707,1.33017626,3.64673928,0.14064001,1.62030326
-4.12106053,5.59418921,0.01144951,0.11044547,1.38558898,3.59911963,0.14937963,1.69235678
-4.11505753,5.66036441,0.01284879,0.11644280,1.44701180,3.55560036,0.15932901,1.77293848
-4.10905453,5.74173156,0.01441682,0.12301285,1.51368057,3.51754672,0.17039295,1.86121405
-4.10305153,5.83812946,0.01615783,0.13007890,1.58472007,3.48617856,0.18245255,1.95619262
-4.09704852,5.94901803,0.01807449,0.13755476,1.65915917,3.46251361,0.19536652,2.05673983
-4.09104552,6.07345480,0.02016773,0.14534617,1.73594795,3.44731806,0.20897304,2.16159433
-4.08504252,6.21008435,0.02243652,0.15335215,1.81397652,3.44106709,0.22309201,2.26938717
-4.07903952,6.35714201,0.02487769,0.16146654,1.89209499,3.44391692,0.23752790,2.37866395
-4.07303652,6.51247219,0.02748572,0.16957962,1.96913420,3.45568964,0.25207293,2.48790918
-4.06703352,6.67356112,0.03025255,0.17757976,2.04392670,3.47587147,0.26651078,2.59557228
-4.06103052,6.83758322,0.03316742,0.18535509,2.11532741,3.50362415,0.28062052,2.70009472
-4.05502751,7.00145951,0.03621668,0.19279526,2.18223366,3.53780891,0.29418090,2.79993761
-4.04902451,7.16192608,0.03938373,0.19979307,2.24360403,3.57702167,0.30697478,2.89360911
-4.04302151,7.31561020,0.04264888,0.20624618,2.29847564,3.61963770,0.31879361,2.97969097
-4.03701851,7.45911133,0.04598938,0.21205871,2.34597961,3.66386376,0.32944184,3.05686361
-4.03101551,7.58908422,0.04937942,0.21714275,2.38535449,3.70779536,0.33874119,3.12392923
-4.02501251,7.70232131,0.05279028,0.22141982,2.41595722,3.74947672,0.34653459,3.17983237
-4.01900950,7.79583164,0.05619055,0.22482211,2.43727186,3.78696118,0.35268964,3.22367754
-4.01300650,7.86691392,0.05954640,0.22729370,2.44891577,3.81836968,0.35710160,3.25474362
-4.00700350,7.91322160,0.06282205,0.22879145,2.45064334,3.84194547,0.35969574,3.27249483
-4.00100050,7.93281815,0.06598027,0.22928584,2.44234737,3.85610314,0.36042891,3.27658813
-3.99499750,7.92422142,0.06898300,0.22876144,2.42405815,3.85947085,0.35929046,3.26687695
-3.98899450,7.88643611,0.07179211,0.22721728,2.39594046,3.85092458,0.35630232,3.24341152
-3.98299150,7.81897402,0.07437023,0.22466689,2.35828851,3.82961390,0.35151842,3.20643566
-3.97698849,7.72186209,0.07668164,0.22113806,2.31151913,3.79497900,0.34502322,3.15638047
-3.97098549,7.59563868,0.07869320,0.21667244,2.25616338,3.74675909,0.33692978,3.09385503
-3.96498249,7.44133870,0.08037535,0.21132476,2.19285670,3.68499258,0.32737712,3.01963443
-3.95897949,7.26046862,0.08170310,0.20516193,2.12232784,3.61000958,0.31652711,2.93464546
-3.95297649,7.05497256,0.08265687,0.19826177,2.04538676,3.52241772,0.30456108,2.83995023
-3.94697349,6.82719054,0.08322343,0.19071171,1.96291169,3.42308197,0.29167604,2.73672815
-3.94097049,6.57981046,0.08339654,0.18260716,1.87583548,3.31309972,0.27808081,2.62625651
-3.93496748,6.31581500,0.08317760,0.17404985,1.78513157,3.19377190,0.26399213,2.50989002
-3.92896448,6.03842470,0.08257596,0.16514604,1.69179954,3.06657135,0.24963074,2.38903959
-3.92296148,5.75103865,0.08160915,0.15600467,1.59685073,2.93310909,0.23521763,2.26515082
-3.91695848,5.45717363,0.08030282,0.14673551,1.50129375,2.79509956,0.22097042,2.13968217
-3.91095548,5.16040298,0.07869041,0.13744733,1.40612050,2.65432537,0.20710001,2.01408341
-3.90495248,4.86429587,0.07681261,0.12824614,1.31229242,2.51260221,0.19380745,1.88977442
-3.89894947,4.57235793,0.07471659,0.11923354,1.22072757,2.37174449,0.18128105,1.76812458
-3.89294647,4.28797376,0.07245493,0.11050518,1.13228835,2.23353195,0.16969380,1.65043305
-3.88694347,4.01435201,0.07008441,0.10214938,1.04777025,2.09967773,0.15920097,1.53791015
-3.88094047,3.75447355,0.06766457,0.09424592,0.96789158,1.97179806,0.14993803,1.43165991
-3.87493747,3.51104317,0.06525617,0.08686499,0.89328451,1.85138378,0.14201871,1.33266412
-3.86893447,3.28644541,0.06291956,0.08006639,0.82448718,1.73977407,0.13553332,1.24176805
-3.86293147,3.08270498,0.06071292,0.07389879,0.76193734,1.63813251,0.13054731,1.15966800
-3.85692846,2.90145230,0.05869064,0.06839935,0.70596726,1.54742573,0.12710003,1.08690085
-3.85092546,2.74389485,0.05690167,0.06359333,0.65680018,1.46840511,0.12520375,1.02383590
-3.84492246,2.61079494,0.05538802,0.05949404,0.61454829,1.40159177,0.12484300,0.97066920
-3.83891946,2.50245462,0.05418341,0.05610284,0.57921219,1.34726531,0.12597423,0.92742048
-3.83291646,2.41870843,0.05331219,0.05340937,0.55068213,1.30545675,0.12852592,0.89393305
-3.82691346,2.35892468,0.05278844,0.05139193,0.52874078,1.27594612,0.13239909,0.86987683
-3.82091046,2.32201601,0.05261547,0.05001802,0.51306785,1.25826505,0.13746848,0.85475455
-3.81490745,2.30645948,0.05278559,0.04924503,0.50324643,1.25170478,0.14358412,0.84791148
-3.80890445,2.31032682,0.05328017,0.04902112,0.49877115,1.25532985,0.15057375,0.84854852
-3.80290145,2.33132458,0.05407021,0.04928623,0.49905816,1.26799752,0.15824575,0.85573878
-3.79689845,2.36684422,0.05511705,0.04997330,0.50345676,1.28838290,0.16639279,0.86844749
-3.79089545,2.41402127,0.05637361,0.05100957,0.51126283,1.31500951,0.17479605,0.88555483
-3.78489245,2.46980272,0.05778576,0.05231809,0.52173360,1.34628473,0.18323000,0.90588155
-3.77888944,2.53102109,0.05929403,0.05381934,0.53410374,1.38053952,0.19146765,0.92821658
-3.77288644,2.59447352,0.06083551,0.05543287,0.54760234,1.41607124,0.19928603,0.95134618
-3.76688344,2.65700359,0.06234585,0.05707913,0.56147049,1.45118863,0.20647184,0.97408364
-3.76088044,2.71558350,0.06376135,0.05868121,0.57497891,1.48425744,0.21282707,0.99529894
-3.75487744,2.76739399,0.06502104,0.06016660,0.58744516,1.51374535,0.21817426,1.01394708
-3.74887444,2.80989939,0.06606867,0.06146884,0.59825004,1.53826464,0.22236139,1.02909448
-3.74287144,2.84091514,0.06685453,0.06252908,0.60685237,1.55661115,0.22526610,1.03994231
-3.73686843,2.85866536,0.06733701,0.06329739,0.61280193,1.56779820,0.22679900,1.04584601
-3.73086543,2.86182850,0.06748398,0.06373390,0.61574993,1.57108416,0.22690612,1.04633025
-3.72486243,2.84956948,0.06727369,0.06380959,0.61545661,1.56599289,0.22557017,1.04109882
-3.71885943,2.82155708,0.06669537,0.06350682,0.61179584,1.55232622,0.22281074,1.03003913
-3.71285643,2.77796638,0.06574947,0.06281953,0.60475637,1.53016823,0.21868333,1.01322108
-3.70685343,2.71946620,0.06444744,0.06175305,0.59443983,1.49988131,0.21327731,0.99089055
-3.70085043,2.64719246,0.06281118,0.06032365,0.58105550,1.46209440,0.20671282,0.96345780
-3.69484742,2.56270875,0.06087212,0.05855777,0.56491215,1.41768400,0.19913687,0.93148120
-3.68884442,2.46795591,0.05866999,0.05649091,0.54640717,1.36774886,0.19071871,0.89564723
-3.68284142,2.36519283,0.05625139,0.05416643,0.52601358,1.31357955,0.18164468,0.85674738
-3.67683842,2.25693080,0.05366813,0.05163406,0.50426527,1.25662405,0.17211280,0.81565293
-3.67083542,2.14586391,0.05097545,0.04894837,0.48174113,1.19845064,0.16232725,0.77328869
-3.66483242,2.03479782,0.04823022,0.04616717,0.45904851,1.14070930,0.15249292,0.73060642
-3.65882941,1.92657915,0.04548920,0.04334990,0.43680667,1.08509286,0.14281036,0.68855897
-3.65282641,1.82402740,0.04280723,0.04055614,0.41563057,1.03329867,0.13347100,0.64807585
-3.64682341,1.72987082,0.04023578,0.03784411,0.39611549,0.98699164,0.12465306,0.61004077
-3.64082041,1.64668741,0.03782149,0.03526945,0.37882286,0.94776924,0.11651802,0.57527174
-3.63481741,1.57685180,0.03560502,0.03288402,0.36426737,0.91712870,0.10920777,0.54450400
-3.62881441,1.52248824,0.03362014,0.03073500,0.35290584,0.89643659,0.10284246,0.51837589
-3.62281141,1.48542989,0.03189306,0.02886404,0.34512761,0.88690088,0.09751900,0.49741772
-3.61680840,1.46718404,0.03044201,0.02730667,0.34124672,0.88954530,0.09331017,0.48204358
-3.61080540,1.46890320,0.02927710,0.02609183,0.34149576,0.90518611,0.09026432,0.47254588
-3.60480240,1.49136162,0.02840040,0.02524152,0.34602142,0.93441111,0.08840545,0.46909245
-3.59879940,1.53493710,0.02780625,0.02477063,0.35488156,0.97756123,0.08773386,0.47172589
-3.59279640,1.59959810,0.02748179,0.02468681,0.36804390,1.03471472,0.08822698,0.48036507
-3.58679340,1.68489638,0.02740760,0.02499044,0.38538626,1.10567472,0.08984057,0.49480854
-3.58079040,1.78996549,0.02755855,0.02567476,0.40669828,1.18996062,0.09251010,0.51473964
-3.57478739,1.91352589,0.02790472,0.02672599,0.43168474,1.28680412,0.09615235,0.53973336
-3.56878439,2.05389755,0.02841243,0.02812359,0.45997041,1.39515099,0.10066714,0.56926484
-3.56278139,2.20902075,0.02904530,0.02984058,0.49110666,1.51366931,0.10593925,0.60271949
-3.55677839,2.37648620,0.02976531,0.03184403,0.52457962,1.64076526,0.11184045,0.63940472
-3.55077539,2.55357487,0.03053391,0.03409560,0.55982012,1.77460700,0.11823174,0.67856340
-3.54477239,2.73730822,0.03131304,0.03655224,0.59621530,1.91315724,0.12496570,0.71938886
-3.53876938,2.92450854,0.03206611,0.03916705,0.63312180,2.05421450,0.13188905,0.76104140
-3.53276638,3.11186899,0.03275889,0.04189024,0.66988031,2.19546265,0.13884534,0.80266623
-3.52676338,3.29603207,0.03336030,0.04467029,0.70583135,2.33452794,0.14567779,0.84341235
-3.52076038,3.47367478,0.03384307,0.04745516,0.74033178,2.46904206,0.15223226,0.88245227
-3.51475738,3.64159798,0.03418425,0.05019364,0.77277173,2.59670930,0.15836024,0.91900185
-3.50875438,3.79681713,0.03436562,0.05283672,0.80259134,2.71537547,0.16392193,0.95233990
-3.50275138,3.93665078,0.03437386,0.05533900,0.82929670,2.82309590,0.16878914,0.98182674
-3.49674837,4.05880341,0.03420070,0.05766003,0.85247458,2.91819946,0.17284816,1.00692123
-3.49074537,4.16143871,0.03384280,0.05976558,0.87180500,2.99934576,0.17600229,1.02719538
-3.48474237,4.24323988,0.03330154,0.06162865,0.88707139,3.06557245,0.17817413,1.04234617
-3.47873937,4.30345350,0.03258272,0.06323038,0.89816757,3.11633020,0.17930739,1.05220366
-3.47273637,4.34191471,0.03169610,0.06456055,0.90510125,3.15150300,0.17936823,1.05673535
-3.46673337,4.35905145,0.03065492,0.06561793,0.90799376,3.17141248,0.17834608,1.05604610
-3.46073037,4.35586717,0.02947527,0.06641006,0.90707585,3.17680529,0.17625382,1.05037375
-3.45472736,4.33390191,0.02817548,0.06695293,0.90267961,3.16882361,0.17312737,1.04008037
-3.44872436,4.29517297,0.02677554,0.06727007,0.89522675,3.14895966,0.16902469,1.02563942
-3.44272136,4.24209737,0.02529638,0.06739154,0.88521368,3.11899595,0.16402418,1.00761934
-3.43671836,4.17739924,0.02375932,0.06735246,0.87319387,3.08093367,0.15822260,0.98666412
-3.43071536,4.10400595,0.02218549,0.06719146,0.85975830,3.03691225,0.15173250,0.96347163
-3.42471236,4.02493770,0.02059535,0.06694892,0.84551477,2.98912385,0.14467935,0.93877068
-3.41870935,3.94319521,0.01900820,0.06666518,0.83106689,2.93972644,0.13719837,0.91329764
-3.41270635,3.86165060,0.01744185,0.06637876,0.81699373,2.89075949,0.12943131,0.88777366
-3.40670335,3.78294621,0.01591233,0.06612469,0.80383098,2.84406615,0.12152315,0.86288337
-3.40070035,3.70940567,0.01443372,0.06593308,0.79205433,2.80122527,0.11361887,0.83925584
-3.39469735,3.64296096,0.01301794,0.06582790,0.78206578,2.76349631,0.10586049,0.81744858
-3.38869435,3.58509821,0.01167480,0.06582612,0.77418342,2.73177941,0.09838426,0.79793502
-3.38269135,3.53682420,0.01041193,0.06593715,0.76863496,2.70659220,0.09131823,0.78109586
-3.37668834,3.49865428,0.00923491,0.06616274,0.76555513,2.68806383,0.08478015,0.76721435
-3.37068534,3.47062143,0.00814736,0.06649718,0.76498695,2.67594627,0.07887575,0.75647549
-3.36468234,3.45230518,0.00715109,0.06692790,0.76688652,2.66964166,0.07369738,0.74896878
-3.35867934,3.44287810,0.00624631,0.06743636,0.77113097,2.66824398,0.06932300,0.74469423
-3.35267634,3.44116687,0.00543184,0.06799917,0.77752897,2.67059270,0.06581553,0.74357094
-3.34667334,3.44572439,0.00470530,0.06858948,0.78583311,2.67533530,0.06322243,0.74544755
-3.34067034,3.45490882,0.00406332,0.06917838,0.79575346,2.68099561,0.06157553,0.75011407
-3.33466733,3.46696563,0.00350179,0.06973644,0.80697151,2.68604438,0.06089111,0.75731409
-3.32866433,3.48010860,0.00301602,0.07023507,0.81915378,2.68896895,0.06117013,0.76675700
-3.32266133,3.49259589,0.00260097,0.07064790,0.83196449,2.68833864,0.06239853,0.77812931
-3.31665833,3.50279834,0.00225133,0.07095194,0.84507672,2.68286324,0.06454779,0.79110494
-3.31065533,3.50925694,0.00196174,0.07112841,0.85818158,2.67144227,0.06757544,0.80535387
-3.30465233,3.51072804,0.00172689,0.07116349,0.87099524,2.65320318,0.07142583,0.82054912
-3.29864932,3.50621491,0.00154156,0.07104863,0.88326363,2.62752767,0.07603094,0.83637187
-3.29264632,3.49498557,0.00140076,0.07078068,0.89476488,2.59406548,0.08131133,0.85251494
-3.28664332,3.47657731,0.00129974,0.07036170,0.90530965,2.55273607,0.08717731,0.86868475
-3.28064032,3.45078902,0.00123402,0.06979856,0.91473966,2.50371897,0.09353018,0.88460208
-3.27463732,3.41766311,0.00119942,0.06910235,0.92292483,2.44743417,0.10026373,0.90000191
-3.26863432,3.37745924,0.00119207,0.06828765,0.92975940,2.38451444,0.10726595,0.91463288
-3.26263132,3.33062217,0.00120836,0.06737168,0.93515756,2.31577151,0.11442077,0.92825656
-3.25662831,3.27774638,0.00124496,0.06637346,0.93904902,2.24215857,0.12161019,0.94064710
-3.25062531,3.21954005,0.00129879,0.06531300,0.94137496,2.16473122,0.12871632,0.95159125
-3.24462231,3.15679059,0.00136701,0.06421055,0.94208468,2.08460924,0.13562372,0.96088937
-3.23861931,3.09033397,0.00144697,0.06308598,0.94113326,2.00294109,0.14222164,0.96835714
-3.23261631,3.02102946,0.00153625,0.06195834,0.93848043,1.92087301,0.14840632,0.97382840
-3.22661331,2.94974090,0.00163260,0.06084560,0.93409063,1.83952389,0.15408325,0.97715873
-3.22061031,2.87732537,0.00173396,0.05976453,0.92793446,1.75996711,0.15916923,0.97822991
-3.21460730,2.80462932,0.00183848,0.05873088,0.91999112,1.68321957,0.16359428,0.97695482
-3.20860430,2.73249191,0.00194449,0.05775961,0.91025193,1.61023819,0.16730328,0.97328266
-3.20260130,2.66175477,0.00205056,0.05686534,0.89872439,1.54192328,0.17025730,0.96720409
-3.19659830,2.59327689,0.00215550,0.05606289,0.88543673,1.47912812,0.17243456,0.95875603
-3.19059530,2.52795331,0.00225839,0.05536788,0.87044242,1.42267348,0.17383096,0.94802560
-3.18459230,2.46673560,0.00235860,0.05479731,0.85382433,1.37336578,0.17446022,0.93515306
-3.17858929,2.41065242,0.00245583,0.05437010,0.83569821,1.33201710,0.17435354,0.92033340
-3.17258629,2.36082802,0.00255010,0.05410756,0.81621519,1.29946540,0.17355879,0.90381616
-3.16658329,2.31849683,0.00264181,0.05403364,0.79556295,1.27659315,0.17213926,0.88590352
-3.16058029,2.28501238,0.00273168,0.05417501,0.77396536,1.26434256,0.17017198,0.86694643
-3.15457729,2.26184888,0.00282083,0.05456088,0.75168060,1.26372596,0.16774563,0.84733861
-3.14857429,2.25059446,0.00291067,0.05522253,0.72899741,1.27582979,0.16495812,0.82750883
-3.14257129,2.25293493,0.00300298,0.05619265,0.70622978,1.30181124,0.16191385,0.80791111
-3.13656828,2.27062793,0.00309978,0.05750426,0.68371009,1.34288669,0.15872084,0.78901363
-3.13056528,2.30546736,0.00320334,0.05918952,0.66178078,1.40031163,0.15548762,0.77128614
-3.12456228,2.35923876,0.00331612,0.06127822,0.64078513,1.47535207,0.15232020,0.75518672
-3.11855928,2.43366665,0.00344071,0.06379623,0.62105719,1.56924790,0.14931908,0.74114807
-3.11255628,2.53035534,0.00357976,0.06676374,0.60291150,1.68316908,0.14657643,0.72956394
-3.10655328,2.65072519,0.00373593,0.07019360,0.58663290,1.81816599,0.14417358,0.72077629
-3.10055028,2.79594654,0.00391186,0.07408973,0.57246700,1.97511552,0.14217890,0.71506366
-3.09454727,2.96687397,0.00411005,0.07844573,0.56061161,2.15466499,0.14064611,0.71263122
-3.08854427,3.16398348,0.00433290,0.08324373,0.55120974,2.35717602,0.13961318,0.71360316
-3.08254127,3.38731547,0.00458261,0.08845370,0.54434428,2.58267083,0.13910180,0.71801747
-3.07653827,3.63642626,0.00486115,0.09403316,0.54003491,2.83078344,0.13911738,0.72582379
-3.07053527,3.91035050,0.00517030,0.09992746,0.53823718,3.10071820,0.13964973,0.73688408
-3.06453227,4.20757705,0.00551154,0.10607057,0.53884404,3.39121808,0.14067419,0.75097648
-3.05852926,4.52603984,0.00588613,0.11238651,0.54168969,3.70054483,0.14215336,0.76780196
-3.05252626,4.86312534,0.00629502,0.11879131,0.54655566,4.02647274,0.14403904,0.78699373
-3.04652326,5.21569731,0.00673887,0.12519554,0.55317889,4.36629762,0.14627457,0.80812886
-3.04052026,5.58013920,0.00721806,0.13150729,0.56126155,4.71686162,0.14879727,0.83074177
-3.03451726,5.95241357,0.00773261,0.13763553,0.57048212,5.07459453,0.15154082,0.85433893
-3.02851426,6.32813772,0.00828221,0.14349375,0.58050743,5.43557111,0.15443759,0.87841429
-3.02251126,6.70267370,0.00886619,0.14900373,0.59100504,5.79558370,0.15742069,0.90246475
-3.01650825,7.07123063,0.00948345,0.15409926,0.60165574,6.15022854,0.16042565,0.92600515
-3.01050525,7.42897649,0.01013250,0.15872974,0.61216547,6.49500368,0.16339175,0.94858218
-3.00450225,7.77115634,0.01081146,0.16286342,0.62227649,6.82541591,0.16626288,0.96978698
-2.99849925,8.09321348,0.01151800,0.16649020,0.63177724,7.13709349,0.16898792,0.98926577
-2.99249625,8.39090982,0.01224950,0.16962378,0.64051079,7.42590111,0.17152075,1.00672862
-2.98649325,8.66044182,0.01300302,0.17230312,0.64838152,7.68805341,0.17381994,1.02195600
-2.98049025,8.89854809,0.01377549,0.17459303,0.65535991,7.92022308,0.17584813,1.03480321
-2.97448724,9.10260513,0.01456387,0.17658389,0.66148534,8.11963959,0.17757126,1.04520274
-2.96848424,9.27070775,0.01536534,0.17839043,0.66686689,8.28417490,0.17895790,1.05316466
-2.96248124,9.40173131,0.01617761,0.18014951,0.67168204,8.41241265,0.17997846,1.05877534
-2.95647824,9.49537309,0.01699920,0.18201700,0.67617345,8.50369813,0.18060480,1.06219453
-2.95047524,9.55217102,0.01782977,0.18416374,0.68064373,8.55816634,0.18080998,1.06365111
-2.94447224,9.57349853,0.01867054,0.18677069,0.68544848,8.57674708,0.18056840,1.06343768
-2.93846923,9.56153489,0.01952459,0.19002340,0.69098754,8.56114580,0.17985624,1.06190410
-2.93246623,9.51921156,0.02039723,0.19410587,0.69769474,8.51380091,0.17865230,1.05945003
-2.92646323,9.45013560,0.02129630,0.19919407,0.70602632,8.43781807,0.17693907,1.05651673
-2.92046023,9.35849218,0.02223239,0.20544921,0.71644805,8.33688393,0.17470403,1.05357784
-2.91445723,9.24892890,0.02321896,0.21301103,0.72942165,8.21516174,0.17194110,1.05112954
-2.90845423,9.12642566,0.02427236,0.22199135,0.74539045,8.07717251,0.16865198,1.04967983
-2.90245123,8.99615389,0.02541170,0.23246803,0.76476490,7.92766587,0.16484749,1.04973718
-2.89644822,8.86333010,0.02665854,0.24447977,0.78790820,7.77148506,0.16054858,1.05179860
-2.89044522,8.73306839,0.02803650,0.25802176,0.81512253,7.61343093,0.15578698,1.05633726
-2.88444222,8.61023708,0.02957057,0.27304259,0.84663636,7.45812955,0.15060552,1.06379006
-2.87843922,8.49932425,0.03128643,0.28944252,0.88259328,7.30990822,0.14505784,1.07454525
-2.87243622,8.40431686,0.03320951,0.30707330,0.92304284,7.17268381,0.13920769,1.08893063
-2.86643322,8.32859734,0.03536401,0.32573969,0.96793384,7.04986716,0.13312770,1.10720262
-2.86043022,8.27486106,0.03777180,0.34520268,1.01711037,6.94428626,0.12689767,1.12953670
-2.85442721,8.24505690,0.04045135,0.36518438,1.07031092,6.85813018,0.12060253,1.15601957
-2.84842421,8.24035253,0.04341661,0.38537455,1.12717071,6.79291480,0.11432998,1.18664340
-2.84242121,8.26112457,0.04667598,0.40543859,1.18722720,6.74947033,0.10816796,1.22130254
-2.83641821,8.30697310,0.05023140,0.42502667,1.24992864,6.72794996,0.10220207,1.25979276
-2.83041521,8.37675872,0.05407758,0.44378379,1.31464550,6.72785779,0.09651309,1.30181331
-2.82441221,8.46865981,0.05820147,0.46136030,1.38068423,6.74809393,0.09117459,1.34697160
-2.81840920,8.58024670,0.06258190,0.47742254,1.44730288,6.78701383,0.08625095,1.39479049
-2.81240620,8.70856911,0.06718954,0.49166315,1.51372810,6.84249867,0.08179565,1.44471799
-2.80640320,8.85025304,0.07198716,0.50381061,1.57917268,6.91203364,0.07785009,1.49613901
-2.80040020,9.00160320,0.07693009,0.51363758,1.64285319,6.99279073,0.07444286,1.54838871
-2.79439720,9.15870721,0.08196712,0.52096778,1.70400709,7.08171315,0.07158957,1.60076730
-2.78839420,9.31753853,0.08704150,0.52568100,1.76190873,7.17559878,0.06929311,1.65255565
-2.78239120,9.47405521,0.09209231,0.52771623,1.81588394,7.27118037,0.06754453,1.70303147
-2.77638819,9.62429259,0.09705601,0.52707256,1.86532295,7.36520112,0.06632434,1.75148564
-2.77038519,9.76444854,0.10186817,0.52380818,1.90969147,7.45448445,0.06560417,1.79723854
-2.76438219,9.89096057,0.10646524,0.51803735,1.94853997,7.53599744,0.06534885,1.83965598
-2.75837919,10.00057477,0.11078652,0.50992568,1.98151132,7.60690805,0.06551874,1.87816470
-2.75237619,10.09040682,0.11477603,0.49968398,2.00834691,7.66463609,0.06607218,1.91226723
-2.74637319,10.15799584,0.11838436,0.48756108,2.02889158,7.70689870,0.06696812,1.94155587
-2.74037019,10.20135162,0.12157041,0.47383592,2.04309757,7.73175066,0.06816868,1.96572593
-2.73436718,10.21899593,0.12430299,0.45880947,2.05102761,7.73762014,0.06964158,1.98458761
-2.72836418,10.20999815,0.12656214,0.44279665,2.05285739,7.72334001,0.07136243,1.99807672
-2.72236118,10.17400523,0.12834022,0.42611879,2.04887726,7.68817482,0.07331664,2.00626348
-2.71635818,10.11126534,0.12964271,0.40909672,2.03949306,7.63184297,0.07550097,2.00935936
-2.71035518,10.02264406,0.13048858,0.39204489,2.02522577,7.55453351,0.07792461,2.00772120
-2.70435218,9.90963173,0.13091041,0.37526639,2.00670959,7.45691635,0.08060964,2.00185220
-2.69834917,9.77433988,0.13095394,0.35904905,1.98468784,7.34014468,0.08359099,1.99239921
-2.69234617,9.61948475,0.13067740,0.34366259,1.96000619,7.20584825,0.08691564,1.98014571
-2.68634317,9.44835576,0.13015027,0.32935642,1.93360264,7.05611584,0.09064123,1.96600017
-2.68034017,9.26476700,0.12945173,0.31635827,1.90649366,6.89346595,0.09483397,1.95097922
-2.67433717,9.07299057,0.12866867,0.30487308,1.87975632,6.72080439,0.09956596,1.93618575
-2.66833417,8.87767080,0.12789342,0.29508220,1.85450599,6.54136861,0.10491197,1.92278173
-2.66233117,8.68371993,0.12722114,0.28714243,1.83186994,6.35865854,0.11094566,1.91195639
-2.65632816,8.49619622,0.12674695,0.28118499,1.81295697,6.17635493,0.11773561,1.90489014
-2.65032516,8.32016714,0.12656296,0.27731400,1.79882400,5.99822651,0.12534101,1.90271534
-2.64432216,8.16056093,0.12675519,0.27560469,1.79044036,5.82802835,0.13380740,1.90647509
-2.63831916,8.02201137,0.12740049,0.27610116,1.78865118,5.66939420,0.14316256,1.91708149
-2.63231616,7.90870097,0.12856366,0.27881390,1.79414136,5.52572648,0.15341267,1.93527513
-2.62631316,7.82420880,0.13029468,0.28371716,1.80740169,5.40008775,0.16453910,1.96158740
-2.62031016,7.77136952,0.13262643,0.29074646,1.82869895,5.29509792,0.17649581,1.99630773
-2.61430715,7.75214992,0.13557276,0.29979646,1.85805163,5.21284169,0.18920769,2.03945730
-2.60830415,7.76754938,0.13912707,0.31071947,1.89521295,5.15479005,0.20256986,2.09077083
-2.60230115,7.81752976,0.14326165,0.32332497,1.93966235,5.12173999,0.21644810,2.14968792
