energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-2.84842421,1.17110916,0.00031825,0.01259512,0.25579848,0.65130492,0.00394826,0.22117153,0.10424962,0.16563674
-2.84242121,1.07090534,0.00030662,0.01150529,0.23323414,0.59288503,0.00347523,0.20535935,0.09569138,0.15256280
-2.83641821,0.97738815,0.00030378,0.01049578,0.21169360,0.53797037,0.00305282,0.19048087,0.08758751,0.14090705
-2.83041521,0.89127929,0.00031056,0.00957922,0.19133681,0.48693209,0.00268244,0.17671531,0.08001545,0.13076753
-2.82441221,0.81320191,0.00032791,0.00876736,0.17229862,0.44008346,0.00236485,0.16422472,0.07304394,0.12223181
-2.81840920,0.74368407,0.00035689,0.00807123,0.15468927,0.39768280,0.00210032,0.15315273,0.06673284,0.11537737
-2.81240620,0.68316420,0.00039864,0.00750123,0.13859553,0.35993747,0.00188877,0.14362401,0.06113327,0.11027216
-2.80640320,0.63199801,0.00045441,0.00706724,0.12408237,0.32700878,0.00172988,0.13574417,0.05628785,0.10697511
-2.80040020,0.59046606,0.00052551,0.00677878,0.11119505,0.29901713,0.00162324,0.12960014,0.05223124,0.10553659
-2.79439720,0.55878152,0.00061330,0.00664508,0.09996158,0.27604736,0.00156840,0.12526090,0.04899062,0.10599865
-2.78839420,0.53709735,0.00071913,0.00667510,0.09039520,0.25815364,0.00156497,0.12277855,0.04658629,0.10839504
-2.78239120,0.52551237,0.00084433,0.00687758,0.08249697,0.24536379,0.00161265,0.12218942,0.04503222,0.11275087
-2.77638819,0.52407588,0.00099012,0.00726093,0.07625818,0.23768268,0.00171124,0.12351534,0.04433649,0.11908206
-2.77038519,0.53279027,0.00115754,0.00783312,0.07166262,0.23509449,0.00186058,0.12676483,0.04450168,0.12739425
-2.76438219,0.55161163,0.00134743,0.00860145,0.06868841,0.23756378,0.00206058,0.13193420,0.04552502,0.13768153
-2.75837919,0.58044806,0.00156031,0.00957229,0.06730955,0.24503523,0.00231105,0.13900842,0.04739848,0.14992477
-2.75237619,0.61915592,0.00179632,0.01075070,0.06749697,0.25743213,0.00261170,0.14796178,0.05010862,0.16408973
-2.74637319,0.66753413,0.00205516,0.01214007,0.06921913,0.27465371,0.00296196,0.15875821,0.05363635,0.18012504
-2.74037019,0.72531698,0.00233601,0.01374162,0.07244213,0.29657157,0.00336089,0.17135138,0.05795651,0.19796008
-2.73436718,0.79216590,0.00263748,0.01555402,0.07712941,0.32302532,0.00380707,0.18568442,0.06303739,0.21750302
-2.72836418,0.86766076,0.00295759,0.01757287,0.08324101,0.35381798,0.00429848,0.20168942,0.06884025,0.23863902
-2.72236118,0.95129152,0.00329372,0.01979035,0.09073252,0.38871126,0.00483240,0.21928676,0.07531881,0.26122887
-2.71635818,1.04245083,0.00364263,0.02219480,0.09955374,0.42742140,0.00540538,0.23838415,0.08241883,0.28510809
-2.71035518,1.14042845,0.00400050,0.02477050,0.10964724,0.46961565,0.00601311,0.25887577,0.09007782,0.31008679
-2.70435218,1.24440804,0.00436296,0.02749751,0.12094687,0.51491012,0.00665049,0.28064133,0.09822499,0.33595020
-2.69834917,1.35346717,0.00472520,0.03035165,0.13337628,0.56286901,0.00731164,0.30354528,0.10678140,0.36246019
-2.69234617,1.46658083,0.00508206,0.03330465,0.14684772,0.61300577,0.00798993,0.32743627,0.11566038,0.38935759
-2.68634317,1.58262901,0.00542816,0.03632445,0.16126114,0.66478626,0.00867814,0.35214689,0.12476831,0.41636557
-2.68034017,1.70040830,0.00575809,0.03937568,0.17650364,0.71763402,0.00936860,0.37749388,0.13400566,0.44319378
-2.67433717,1.81864771,0.00606652,0.04242033,0.19244956,0.77093771,0.01005337,0.40327884,0.14326841,0.46954345
-2.66833417,1.93602832,0.00634843,0.04541849,0.20896101,0.82406052,0.01072448,0.42928942,0.15244969,0.49511305
-2.66233117,2.05120637,0.00659927,0.04832932,0.22588918,0.87635145,0.01137415,0.45530122,0.16144172,0.51960451
-2.65632816,2.16283913,0.00681513,0.05111208,0.24307623,0.92715803,0.01199509,0.48108022,0.17013794,0.54272976
-2.65032516,2.26961279,0.00699288,0.05372720,0.26035783,0.97584014,0.01258074,0.50638590,0.17843527,0.56421728
-2.64432216,2.37027140,0.00713034,0.05613741,0.27756633,1.02178439,0.01312552,0.53097482,0.18623642,0.58381855
-2.63831916,2.46364578,0.00722637,0.05830886,0.29453445,1.06441857,0.01362509,0.55460485,0.19345221,0.60131402
-2.63231616,2.54868149,0.00728093,0.06021215,0.31109929,1.10322566,0.01407656,0.57703965,0.20000374,0.61651843
-2.62631316,2.62446464,0.00729513,0.06182325,0.32710671,1.13775674,0.01447862,0.59805357,0.20582442,0.62928532
-2.62031016,2.69024454,0.00727121,0.06312432,0.34241560,1.16764237,0.01483168,0.61743660,0.21086167,0.63951038
-2.61430715,2.74545238,0.00721247,0.06410431,0.35690214,1.19260191,0.01513789,0.63499933,0.21507833,0.64713374
-2.60830415,2.78971513,0.00712322,0.06475933,0.37046365,1.21245044,0.01540115,0.65057773,0.21845367,0.65214094
-2.60230115,2.82286394,0.00700858,0.06509288,0.38302179,1.22710291,0.01562701,0.66403745,0.22098395,0.65456262
-2.59629815,2.84493685,0.00687436,0.06511575,0.39452507,1.23657542,0.01582250,0.67527764,0.22268247,0.65447291
-2.59029515,2.85617553,0.00672687,0.06484571,0.40495033,1.24098339,0.01599590,0.68423398,0.22357921,0.65198670
-2.58429215,2.85701613,0.00657264,0.06430701,0.41430307,1.24053688,0.01615649,0.69088079,0.22371998,0.64725579
-2.57828914,2.84807451,0.00641825,0.06352965,0.42261672,1.23553304,0.01631418,0.69523216,0.22316506,0.64046415
-2.57228614,2.83012655,0.00627007,0.06254845,0.42995046,1.22634598,0.01647912,0.69734194,0.22198755,0.63182251
-2.56628314,2.80408401,0.00613404,0.06140203,0.43638606,1.21341468,0.01666136,0.69730261,0.22027133,0.62156243
-2.56028014,2.77096719,0.00601545,0.06013164,0.44202351,1.19722902,0.01687037,0.69524304,0.21810876,0.60993017
-2.55427714,2.73187512,0.00591878,0.05877995,0.44697579,1.17831484,0.01711468,0.69132521,0.21559831,0.59718052
-2.54827414,2.68795478,0.00584748,0.05738988,0.45136301,1.15721846,0.01740151,0.68574000,0.21284204,0.58357095
-2.54227114,2.64037032,0.00580391,0.05600337,0.45530615,1.13449118,0.01773643,0.67870226,0.20994318,0.56935606
-2.53626813,2.59027367,0.00578922,0.05466037,0.45892083,1.11067465,0.01812307,0.67044538,0.20700390,0.55478284
-2.53026513,2.53877755,0.00580334,0.05339781,0.46231139,1.08628730,0.01856297,0.66121554,0.20412330,0.54008656
-2.52426213,2.48693204,0.00584495,0.05224882,0.46556563,1.06181273,0.01905543,0.65126604,0.20139572,0.52548763
-2.51825913,2.43570535,0.00591157,0.05124209,0.46875057,1.03769011,0.01959749,0.64085172,0.19890954,0.51118940
-2.51225613,2.38596956,0.00599963,0.05040145,0.47190943,1.01430713,0.02018403,0.63022401,0.19674632,0.49737687
-2.50625313,2.33849150,0.00610463,0.04974564,0.47506004,0.99199552,0.02080790,0.61962648,0.19498043,0.48421637
-2.50025013,2.29392891,0.00622128,0.04928823,0.47819482,0.97102923,0.02146014,0.60929130,0.19367916,0.47185593
-2.49424712,2.25283140,0.00634373,0.04903785,0.48128224,0.95162505,0.02213037,0.59943642,0.19290315,0.46042646
-2.48824412,2.21564580,0.00646576,0.04899846,0.48426981,0.93394557,0.02280710,0.59026372,0.19270713,0.45004325
-2.48224112,2.18272502,0.00658101,0.04916979,0.48708828,0.91810383,0.02347814,0.58195789,0.19314089,0.44080786
-2.47623812,2.15433929,0.00668323,0.04954793,0.48965687,0.90416944,0.02413106,0.57468589,0.19425030,0.43281000
-2.47023512,2.13068877,0.00676649,0.05012594,0.49188916,0.89217550,0.02475362,0.56859702,0.19607830,0.42612923
-2.46423212,2.11191623,0.00682540,0.05089449,0.49369932,0.88212570,0.02533412,0.56382317,0.19866569,0.42083638
-2.45822911,2.09811877,0.00685525,0.05184252,0.49500827,0.87400123,0.02586185,0.56047908,0.20205161,0.41699434
-2.45222611,2.08935742,0.00685224,0.05295786,0.49574941,0.86776683,0.02632731,0.55866251,0.20627369,0.41465832
-2.44622311,2.08566405,0.00681353,0.05422774,0.49587361,0.86337564,0.02672251,0.55845403,0.21136759,0.41387532
-2.44022011,2.08704486,0.00673735,0.05563928,0.49535319,0.86077266,0.02704110,0.55991632,0.21736621,0.41468299
-2.43421711,2.09348044,0.00662302,0.05717986,0.49418471,0.85989649,0.02727847,0.56309299,0.22429822,0.41710787
-2.42821411,2.10492248,0.00647097,0.05883739,0.49239047,0.86067956,0.02743173,0.56800684,0.23218631,0.42116314
-2.42221111,2.12128754,0.00628266,0.06060046,0.49001866,0.86304683,0.02749968,0.57465774,0.24104495,0.42684610
-2.41620810,2.14244873,0.00606050,0.06245850,0.48714228,0.86691336,0.02748267,0.58302015,0.25087796,0.43413561
-2.41020510,2.16822620,0.00580774,0.06440173,0.48385702,0.87218104,0.02738245,0.59304071,0.26167601,0.44298979
-2.40420210,2.19837742,0.00552835,0.06642119,0.48027809,0.87873493,0.02720193,0.60463592,0.27341422,0.45334403
-2.39819910,2.23258862,0.00522682,0.06850863,0.47653644,0.88643983,0.02694505,0.61769034,0.28604992,0.46510983
-2.39219610,2.27046811,0.00490800,0.07065645,0.47277452,0.89513725,0.02661651,0.63205546,0.29952095,0.47817445
-2.38619310,2.31154269,0.00457695,0.07285758,0.46914171,0.90464348,0.02622160,0.64754957,0.31374449,0.49240146
-2.38019010,2.35525749,0.00423876,0.07510537,0.46578982,0.91474892,0.02576605,0.66395873,0.32861653,0.50763247
-2.37418709,2.40097995,0.00389836,0.07739350,0.46286852,0.92521893,0.02525584,0.68103895,0.34401216,0.52368973
-2.36818409,2.44800762,0.00356045,0.07971579,0.46052119,0.93579627,0.02469717,0.69851963,0.35978664,0.54037964
-2.36218109,2.49557983,0.00322931,0.08206617,0.45888085,0.94620505,0.02409630,0.71610820,0.37577723,0.55749702
-2.35617809,2.54289242,0.00290875,0.08443839,0.45806652,0.95615614,0.02345955,0.73349576,0.39180575,0.57482970
-2.35017509,2.58911485,0.00260203,0.08682591,0.45817976,0.96535361,0.02279326,0.75036362,0.40768177,0.59216335
-2.34417209,2.63340871,0.00231184,0.08922164,0.45930155,0.97350193,0.02210376,0.76639031,0.42320630,0.60928617
-2.33816908,2.67494649,0.00204023,0.09161760,0.46148935,0.98031350,0.02139734,0.78125888,0.43817577,0.62599306
-2.33216608,2.71292970,0.00178867,0.09400464,0.46477436,0.98551613,0.02068023,0.79466422,0.45238622,0.64208918
-2.32616308,2.74660534,0.00155807,0.09637206,0.46915906,0.98885994,0.01995857,0.80631986,0.46563756,0.65739259
-2.32016008,2.77527996,0.00134880,0.09870720,0.47461503,0.99012355,0.01923834,0.81596424,0.47773758,0.67173596
-2.31415708,2.79833093,0.00116075,0.10099514,0.48108113,0.98911907,0.01852528,0.82336614,0.48850582,0.68496717
-2.30815408,2.81521448,0.00099343,0.10321835,0.48846224,0.98569585,0.01782482,0.82832903,0.49777699,0.69694908
-2.30215108,2.82547080,0.00084599,0.10535648,0.49662868,0.97974285,0.01714198,0.83069433,0.50540403,0.70755855
-2.29614807,2.82872632,0.00071731,0.10738629,0.50541657,0.97118968,0.01648126,0.83034362,0.51126069,0.71668483
-2.29014507,2.82469383,0.00060611,0.10928172,0.51462916,0.96000638,0.01584659,0.82719969,0.51524358,0.72422789
-2.28414207,2.81317101,0.00051093,0.11101426,0.52403958,0.94620224,0.01524119,0.82122668,0.51727389,0.73009681
-2.27813907,2.79403818,0.00043028,0.11255340,0.53339477,0.92982370,0.01466761,0.81242934,0.51729856,0.73420856
-2.27213607,2.76725610,0.00036263,0.11386748,0.54242096,0.91095173,0.01412767,0.80085170,0.51529114,0.73648765
-2.26613307,2.73286427,0.00030648,0.11492471,0.55083052,0.88969892,0.01362254,0.78657514,0.51125228,0.73686667
-2.26013007,2.69098042,0.00026039,0.11569441,0.55833009,0.86620652,0.01315279,0.76971620,0.50521000,0.73528800
-2.25412706,2.64180148,0.00022303,0.11614845,0.56462978,0.84064150,0.01271859,0.75042413,0.49721957,0.73170670
-2.24812406,2.58560595,0.00019316,0.11626282,0.56945317,0.81319398,0.01231984,0.72887839,0.48736327,0.72609450
-2.24212106,2.52275767,0.00016969,0.11601931,0.57254769,0.78407487,0.01195642,0.70528609,0.47574978,0.71844480
-2.23611806,2.45371044,0.00015166,0.11540706,0.57369495,0.75351391,0.01162844,0.67987940,0.46251338,0.70877821
-2.23011506,2.37901293,0.00013826,0.11442411,0.57272054,0.72175794,0.01133653,0.65291302,0.44781286,0.69714853
-2.22411206,2.29931319,0.00012882,0.11307876,0.56950284,0.68906934,0.01108207,0.62466152,0.43183000,0.68364849
-2.21810905,2.21536174,0.00012282,0.11139056,0.56398029,0.65572455,0.01086747,0.59541663,0.41476779,0.66841495
-2.21210605,2.12801266,0.00011987,0.10939107,0.55615683,0.62201243,0.01069638,0.56548434,0.39684821,0.65163305
-2.20610305,2.03822169,0.00011972,0.10712411,0.54610510,0.58823239,0.01057388,0.53518173,0.37830951,0.63353888
-2.20010005,1.94704072,0.00012225,0.10464562,0.53396711,0.55469215,0.01050654,0.50483361,0.35940322,0.61442030
-2.19409705,1.85560832,0.00012742,0.10202300,0.51995240,0.52170495,0.01050246,0.47476871,0.34039055,0.59461562
-2.18809405,1.76513589,0.00013533,0.09933390,0.50433355,0.48958625,0.01057123,0.44531563,0.32153849,0.57451000
-2.18209105,1.67688943,0.00014616,0.09666467,0.48743926,0.45864982,0.01072370,0.41679845,0.30311558,0.55452942
-2.17608804,1.59216723,0.00016015,0.09410819,0.46964514,0.42920326,0.01097177,0.38953203,0.28538733,0.53513239
-2.17008504,1.51227387,0.00017763,0.09176147,0.45136268,0.40154306,0.01132802,0.36381716,0.26861151,0.51679940
-2.16408204,1.43849108,0.00019896,0.08972279,0.43302667,0.37594925,0.01180523,0.33993560,0.25303330,0.50002063
-2.15807904,1.37204653,0.00022453,0.08808870,0.41508161,0.35267981,0.01241588,0.31814509,0.23888050,0.48528203
-2.15207604,1.31408131,0.00025475,0.08695085,0.39796767,0.33196503,0.01317151,0.29867454,0.22635881,0.47305048
-2.14607304,1.26561732,0.00029003,0.08639280,0.38210665,0.31400195,0.01408215,0.28171945,0.21564741,0.46375830
-2.14007004,1.22752558,0.00033075,0.08648693,0.36788843,0.29894916,0.01515557,0.26743776,0.20689491,0.45778793
-2.13406703,1.20049675,0.00037724,0.08729150,0.35565852,0.28692208,0.01639674,0.25594618,0.20021569,0.45545711
-2.12806403,1.18501489,0.00042976,0.08884805,0.34570694,0.27798892,0.01780712,0.24731727,0.19568691,0.45700532
-2.12206103,1.18133555,0.00048848,0.09117924,0.33825895,0.27216762,0.01938418,0.24157717,0.19334614,0.46258192
-2.11605803,1.18946914,0.00055348,0.09428711,0.33346789,0.26942368,0.02112095,0.23870434,0.19318980,0.47223655
-2.11005503,1.20917048,0.00062469,0.09815203,0.33141031,0.26966931,0.02300570,0.23862911,0.19517234,0.48591231
-2.10405203,1.23993516,0.00070192,0.10273223,0.33208354,0.27276377,0.02502177,0.24123443,0.19920642,0.50344191
-2.09804902,1.28100319,0.00078482,0.10796409,0.33540580,0.27851510,0.02714762,0.24635751,0.20516392,0.52454732
-2.09204602,1.33137026,0.00087287,0.11376306,0.34121879,0.28668323,0.02935705,0.25379275,0.21287799,0.54884295
-2.08604302,1.38980660,0.00096541,0.12002542,0.34929266,0.29698442,0.03161955,0.26329558,0.22214601,0.57584243
-2.08004002,1.45488323,0.00106164,0.12663067,0.35933326,0.30909714,0.03390099,0.27458749,0.23273348,0.60496903
-2.07403702,1.52500508,0.00116057,0.13344452,0.37099138,0.32266896,0.03616434,0.28736190,0.24437877,0.63556941
-2.06803402,1.59845021,0.00126115,0.14032255,0.38387363,0.33732468,0.03837067,0.30129103,0.25679871,0.66693039
-2.06203102,1.67341394,0.00136220,0.14711414,0.39755474,0.35267521,0.04048022,0.31603330,0.26969475,0.69829834
-2.05602801,1.74805684,0.00146248,0.15366687,0.41159081,0.36832697,0.04245356,0.33124139,0.28275980,0.72890049
-2.05002501,1.82055469,0.00156073,0.15983097,0.42553300,0.38389177,0.04425287,0.34657047,0.29568523,0.75796752
-2.04402201,1.88914897,0.00165574,0.16546377,0.43894131,0.39899646,0.04584310,0.36168651,0.30816815,0.78475659
-2.03801901,1.95219601,0.00174632,0.17043397,0.45139795,0.41329234,0.04719318,0.37627429,0.31991859,0.80857406
-2.03201601,2.00821286,0.00183145,0.17462557,0.46251976,0.42646380,0.04827704,0.39004491,0.33066634,0.82879696
-2.02601301,2.05591825,0.00191023,0.17794125,0.47196935,0.43823599,0.04907452,0.40274249,0.34016735,0.84489236
-2.02001001,2.09426703,0.00198201,0.18030511,0.47946445,0.44838104,0.04957206,0.41414975,0.34820929,0.85643397
-2.01400700,2.12247661,0.00204639,0.18166467,0.48478524,0.45672281,0.04976314,0.42409236,0.35461630,0.86311523
-2.00800400,2.14004448,0.00210325,0.18199199,0.48777940,0.46313982,0.04964849,0.43244182,0.35925252,0.86475833
-2.00200100,2.14675603,0.00215283,0.18128393,0.48836456,0.46756627,0.04923599,0.43911670,0.36202455,0.86131895
-1.99599800,2.14268252,0.00219571,0.17956152,0.48652843,0.46999122,0.04854038,0.44408231,0.36288250,0.85288632
-1.98999500,2.12816934,0.00223282,0.17686855,0.48232627,0.47045586,0.04758261,0.44734881,0.36181981,0.83967885
-1.98399200,2.10381522,0.00226549,0.17326931,0.47587620,0.46904910,0.04638909,0.44896776,0.35887176,0.82203548
-1.97798899,2.07044335,0.00229540,0.16884577,0.46735240,0.46590165,0.04499070,0.44902737,0.35411279,0.80040302
-1.97198599,2.02906596,0.00232457,0.16369425,0.45697666,0.46117897,0.04342166,0.44764675,0.34765274,0.77532032
-1.96598299,1.98084376,0.00235536,0.15792170,0.44500860,0.45507326,0.04171833,0.44496925,0.33963224,0.74739973
-1.95997999,1.92704231,0.00239038,0.15164190,0.43173516,0.44779506,0.03991802,0.44115545,0.33021731,0.71730676
-1.95397699,1.86898704,0.00243248,0.14497155,0.41745965,0.43956470,0.03805783,0.43637586,0.31959360,0.68573873
-1.94797399,1.80801892,0.00248471,0.13802669,0.40249098,0.43060406,0.03617349,0.43080397,0.30796029,0.65340332
-1.94197099,1.74545234,0.00255017,0.13091922,0.38713349,0.42112886,0.03429841,0.42460966,0.29552406,0.62099763
-1.93596798,1.68253698,0.00263204,0.12375404,0.37167766,0.41134194,0.03246287,0.41795344,0.28249316,0.58918877
-1.92996498,1.62042464,0.00273340,0.11662661,0.35639218,0.40142762,0.03069334,0.41098157,0.26907197,0.55859629
-1.92396198,1.56014214,0.00285722,0.10962107,0.34151744,0.39154734,0.02901207,0.40382240,0.25545608,0.52977713
-1.91795898,1.50257077,0.00300622,0.10280904,0.32726075,0.38183665,0.02743680,0.39658380,0.24182805,0.50321338
-1.91195598,1.44843246,0.00318278,0.09624897,0.31379317,0.37240359,0.02598070,0.38935179,0.22835394,0.47930305
-1.90595298,1.39828252,0.00338885,0.08998605,0.30124809,0.36332827,0.02465244,0.38219030,0.21518070,0.45835392
-1.89994997,1.35250867,0.00362584,0.08405262,0.28972128,0.35466367,0.02345647,0.37514192,0.20243434,0.44058042
-1.89394697,1.31133548,0.00389452,0.07846903,0.27927235,0.34643734,0.02239335,0.36822949,0.19021894,0.42610334
-1.88794397,1.27483355,0.00419496,0.07324479,0.26992735,0.33865389,0.02146017,0.36145832,0.17861637,0.41495222
-1.88194097,1.24293237,0.00452642,0.06838003,0.26168230,0.33129798,0.02065108,0.35481884,0.16768672,0.40706996
-1.87593797,1.21543608,0.00488729,0.06386699,0.25450730,0.32433761,0.01995781,0.34828944,0.15746929,0.40231946
-1.86993497,1.19204092,0.00527504,0.05969165,0.24835106,0.31772752,0.01937014,0.34183940,0.14798400,0.40049184
-1.86393197,1.17235386,0.00568621,0.05583529,0.24314565,0.31141248,0.01887646,0.33543164,0.13923325,0.40131587
-1.85792896,1.15591134,0.00611644,0.05227598,0.23881106,0.30533040,0.01846419,0.32902523,0.13120396,0.40446837
-1.85192596,1.14219780,0.00656043,0.04898985,0.23525970,0.29941511,0.01812020,0.32257754,0.12386980,0.40958514
-1.84592296,1.13066340,0.00701209,0.04595230,0.23240038,0.29359878,0.01783120,0.31604609,0.11719345,0.41627220
-1.83991996,1.12074068,0.00746459,0.04313887,0.23014201,0.28781400,0.01758402,0.30938993,0.11112892,0.42411703
-1.83391696,1.11185991,0.00791052,0.04052601,0.22839667,0.28199543,0.01736588,0.30257075,0.10562378,0.43269964
-1.82791396,1.10346317,0.00834205,0.03809160,0.22708217,0.27608123,0.01716460,0.29555369,0.10062123,0.44160323
-1.82191096,1.09501695,0.00875114,0.03581531,0.22612406,0.27001423,0.01696878,0.28830792,0.09606209,0.45042419
-1.81590795,1.08602340,0.00912975,0.03367881,0.22545709,0.26374287,0.01676794,0.28080711,0.09188660,0.45878130
-1.80990495,1.07603017,0.00947007,0.03166583,0.22502607,0.25722204,0.01655267,0.27302985,0.08803600,0.46632407
-1.80390195,1.06463880,0.00976475,0.02976215,0.22478628,0.25041388,0.01631468,0.26495998,0.08445396,0.47273984
-1.79789895,1.05151175,0.01000717,0.02795551,0.22470327,0.24328842,0.01604694,0.25658706,0.08108776,0.47775969
-1.79189595,1.03637780,0.01019160,0.02623549,0.22475231,0.23582429,0.01574370,0.24790675,0.07788928,0.48116301
-1.78589295,1.01903586,0.01031346,0.02459333,0.22491722,0.22800925,0.01540060,0.23892124,0.07481581,0.48278053
-1.77988994,0.99935709,0.01036942,0.02302180,0.22518896,0.21984069,0.01501463,0.22963972,0.07183054,0.48249588
-1.77388694,0.97728508,0.01035757,0.02151504,0.22556369,0.21132594,0.01458422,0.22007870,0.06890298,0.48024557
-1.76788394,0.95283430,0.01027743,0.02006840,0.22604072,0.20248245,0.01410920,0.21026225,0.06600909,0.47601749
-1.76188094,0.92608646,0.01013004,0.01867830,0.22662009,0.19333760,0.01359071,0.20022201,0.06313120,0.46984789
-1.75587794,0.89718512,0.00991786,0.01734212,0.22730014,0.18392839,0.01303123,0.18999704,0.06025779,0.46181714
-1.74987494,0.86632859,0.00964472,0.01605808,0.22807509,0.17430067,0.01243437,0.17963335,0.05738307,0.45204426
-1.74387194,0.83376127,0.00931568,0.01482513,0.22893276,0.16450817,0.01180483,0.16918315,0.05450644,0.44068059
-1.73786893,0.79976386,0.00893684,0.01364285,0.22985257,0.15461117,0.01114815,0.15870380,0.05163177,0.42790284
-1.73186593,0.76464276,0.00851518,0.01251129,0.23080400,0.14467493,0.01047061,0.14825656,0.04876668,0.41390572
-1.72586293,0.72871913,0.00805827,0.01143092,0.23174558,0.13476793,0.00977895,0.13790507,0.04592166,0.39889456
-1.71985993,0.69231795,0.00757406,0.01040250,0.23262452,0.12495993,0.00908021,0.12771373,0.04310923,0.38307818
-1.71385693,0.65575778,0.00707063,0.00942691,0.23337710,0.11532007,0.00838150,0.11774596,0.04034313,0.36666229
-1.70785393,0.61934139,0.00655599,0.00850510,0.23392978,0.10591491,0.00768977,0.10806256,0.03763749,0.34984363
-1.70185093,0.58334780,0.00603781,0.00763798,0.23420106,0.09680668,0.00701165,0.09872005,0.03500614,0.33280508
-1.69584792,0.54802593,0.00552324,0.00682627,0.23410405,0.08805168,0.00635327,0.08976933,0.03246198,0.31571192
-1.68984492,0.51359009,0.00501880,0.00607045,0.23354956,0.07969898,0.00572007,0.08125444,0.03001650,0.29870916
-1.68384192,0.48021740,0.00453021,0.00537072,0.23244962,0.07178942,0.00511678,0.07321178,0.02767941,0.28192016
-1.67783892,0.44804702,0.00406232,0.00472689,0.23072129,0.06435498,0.00454724,0.06566948,0.02545843,0.26544628
-1.67183592,0.41718124,0.00361907,0.00413843,0.22829047,0.05741848,0.00401445,0.05864726,0.02335917,0.24936761
-1.66583292,0.38768796,0.00320347,0.00360442,0.22509552,0.05099367,0.00352049,0.05215660,0.02138517,0.23374451
-1.65982991,0.35960451,0.00281764,0.00312358,0.22109052,0.04508557,0.00306659,0.04620114,0.01953805,0.21861980
-1.65382691,0.33294232,0.00246284,0.00269435,0.21624798,0.03969116,0.00265313,0.04077748,0.01781771,0.20402143
-1.64782391,0.30769219,0.00213956,0.00231493,0.21056080,0.03480029,0.00227980,0.03587615,0.01622265,0.18996539
-1.64182091,0.28382970,0.00184759,0.00198336,0.20404339,0.03039667,0.00194558,0.03148277,0.01475029,0.17645864
-1.63581791,0.26132055,0.00158617,0.00169765,0.19673190,0.02645913,0.00164892,0.02757937,0.01339733,0.16350184
-1.62981491,0.24012554,0.00135401,0.00145585,0.18868355,0.02296275,0.00138784,0.02414569,0.01216013,0.15109192
-1.62381191,0.22020493,0.00114949,0.00125617,0.17997506,0.01988012,0.00115998,0.02116060,0.01103509,0.13922409
-1.61780890,0.20152202,0.00097071,0.00109711,0.17070032,0.01718251,0.00096277,0.01860341,0.01001892,0.12789349
-1.61180590,0.18404599,0.00081557,0.00097758,0.16096741,0.01484091,0.00079351,0.01645513,0.00910899,0.11709625
-1.60580290,0.16775386,0.00068190,0.00089699,0.15089515,0.01282699,0.00064943,0.01469963,0.00830357,0.10683018
-1.59979990,0.15263168,0.00056752,0.00085534,0.14060934,0.01111397,0.00052778,0.01332462,0.00760201,0.09709484
-1.59379690,0.13867497,0.00047028,0.00085334,0.13023886,0.00967723,0.00042592,0.01232252,0.00700493,0.08789145
-1.58779390,0.12588861,0.00038811,0.00089247,0.11991192,0.00849488,0.00034132,0.01169113,0.00651428,0.07922232
-1.58179090,0.11428626,0.00031907,0.00097505,0.10975252,0.00754813,0.00027163,0.01143411,0.00613347,0.07109024
-1.57578789,0.10388946,0.00026139,0.00110425,0.09987730,0.00682156,0.00021469,0.01156127,0.00586730,0.06349770
-1.56978489,0.09472644,0.00021343,0.00128415,0.09039288,0.00630321,0.00016857,0.01208866,0.00572196,0.05644617
-1.56378189,0.08683095,0.00017375,0.00151968,0.08139387,0.00598462,0.00013154,0.01303840,0.00570492,0.04993541
-1.55777889,0.08024094,0.00014105,0.00181663,0.07296141,0.00586075,0.00010207,0.01443836,0.00582484,0.04396301
-1.55177589,0.07499738,0.00011420,0.00218155,0.06516236,0.00592978,0.00007886,0.01632155,0.00609132,0.03852406
-1.54577289,0.07114305,0.00009224,0.00262168,0.05804909,0.00619287,0.00006079,0.01872530,0.00651470,0.03361106
-1.53976988,0.06872141,0.00007433,0.00314479,0.05165982,0.00665385,0.00004693,0.02169024,0.00710576,0.02921411
-1.53376688,0.06777553,0.00005977,0.00375903,0.04601936,0.00731883,0.00003651,0.02525897,0.00787538,0.02532124
-1.52776388,0.06834701,0.00004795,0.00447272,0.04114021,0.00819577,0.00002890,0.02947459,0.00883412,0.02191900
-1.52176088,0.07047491,0.00003839,0.00529416,0.03702395,0.00929399,0.00002360,0.03437903,0.00999182,0.01899319
-1.51575788,0.07419458,0.00003066,0.00623132,0.03366274,0.01062365,0.00002025,0.04001118,0.01135705,0.01652969
-1.50975488,0.07953645,0.00002443,0.00729165,0.03104088,0.01219520,0.00001856,0.04640496,0.01293665,0.01451539
-1.50375188,0.08652477,0.00001941,0.00848171,0.02913631,0.01401882,0.00001834,0.05358725,0.01473516,0.01293910
-1.49774887,0.09517623,0.00001539,0.00980696,0.02792210,0.01610379,0.00001949,0.06157596,0.01675433,0.01179246
-1.49174587,0.10549852,0.00001216,0.01127144,0.02736765,0.01845790,0.00002196,0.07037802,0.01899255,0.01107071
-1.48574287,0.11748889,0.00000958,0.01287753,0.02743983,0.02108693,0.00002577,0.07998768,0.02144443,0.01077339
