energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.63931966,0.63811903,-2.70545511,0.00742826,-0.02058802,0.04724130,-0.15910519,0.05325800,-0.35853710,0.35942047,-1.41643788,0.03764555,-0.34313522,0.02723801,-0.07011980,0.16305579,-0.62068074
0.64532266,0.56837124,-2.60539742,0.00675400,-0.01980746,0.04257381,-0.15369722,0.04804977,-0.34016577,0.32047967,-1.35900184,0.03534122,-0.33065206,0.02473038,-0.06970307,0.14443247,-0.59125854
0.65132566,0.50627495,-2.50366905,0.00611858,-0.01902141,0.03827761,-0.14809066,0.04358313,-0.32207191,0.28543518,-1.29998186,0.03382383,-0.31870486,0.02233302,-0.06915542,0.12839159,-0.56074644
0.65732866,0.45202130,-2.40094590,0.00552887,-0.01822951,0.03438022,-0.14231559,0.03988596,-0.30439051,0.25442184,-1.23972463,0.03313939,-0.30739564,0.02007015,-0.06845528,0.11497361,-0.52949827
0.66333167,0.40575605,-2.29784938,0.00499151,-0.01743165,0.03090351,-0.13640198,0.03698603,-0.28723579,0.22754104,-1.17858291,0.03334200,-0.29679212,0.01796219,-0.06758431,0.10421254,-0.49786019
0.66933467,0.36759347,-2.19493881,0.00451300,-0.01662798,0.02786405,-0.13037950,0.03491171,-0.27069975,0.20486783,-1.11691144,0.03449407,-0.28692677,0.01602571,-0.06652794,0.09614240,-0.46616336
0.67533767,0.33763010,-2.09270762,0.00409969,-0.01581902,0.02527355,-0.12427741,0.03369250,-0.25485173,0.18645824,-1.05506326,0.03666618,-0.27779764,0.01427353,-0.06527598,0.09080303,-0.43471783
0.68134067,0.31595741,-1.99158337,0.00375798,-0.01500572,0.02313941,-0.11812467,0.03335951,-0.23973900,0.17235633,-0.99338643,0.03993678,-0.26937083,0.01271493,-0.06382291,0.08824501,-0.40380799
0.68734367,0.30267297,-1.89193109,0.00349441,-0.01418946,0.02146524,-0.11195001,0.03394552,-0.22538836,0.16260072,-0.93222126,0.04439147,-0.26158436,0.01135593,-0.06216813,0.08853348,-0.37368937
0.69334667,0.29788922,-1.79405975,0.00331587,-0.01337216,0.02025136,-0.10578216,0.03548492,-0.21180842,0.15723009,-0.87189790,0.05012194,-0.25435337,0.01019968,-0.06031606,0.09175060,-0.34458704
0.69934967,0.30173959,-1.69823105,0.00322975,-0.01255624,0.01949536,-0.09965005,0.03801317,-0.19899263,0.15628749,-0.81273432,0.05722450,-0.24757615,0.00924690,-0.05827604,0.09799658,-0.31669535
0.70535268,0.31438139,-1.60467009,0.00324419,-0.01174462,0.01919243,-0.09358298,0.04156597,-0.18692267,0.15982299,-0.75503471,0.06579826,-0.24114087,0.00849629,-0.05606207,0.10738913,-0.29017894
0.71135568,0.33599532,-1.51357708,0.00336821,-0.01094070,0.01933580,-0.08761076,0.04617804,-0.17557219,0.16789489,-0.69908830,0.07594287,-0.23493258,0.00794500,-0.05369244,0.12006121,-0.26517492
0.71735868,0.36678147,-1.42513967,0.00361193,-0.01014827,0.01991697,-0.08176386,0.05188147,-0.16491055,0.18056891,-0.64516847,0.08775597,-0.22884014,0.00758902,-0.05118923,0.13615722,-0.24179599
0.72336168,0.40695175,-1.33954507,0.00398665,-0.00937144,0.02092586,-0.07607339,0.05870386,-0.15490654,0.19791587,-0.59353236,0.10133029,-0.22276290,0.00742360,-0.04857771,0.15582747,-0.22013420
0.72936468,0.45671915,-1.25699155,0.00450500,-0.00861458,0.02235098,-0.07057108,0.06666610,-0.14553176,0.22000751,-0.54442088,0.11675051,-0.21661663,0.00744356,-0.04588565,0.17922117,-0.20026535
0.73536768,0.51628388,-1.17769881,0.00518095,-0.00788215,0.02417944,-0.06528921,0.07578001,-0.13676372,0.24691089,-0.49805910,0.13409007,-0.21033873,0.00764359,-0.04314261,0.20647814,-0.18225363
0.74137069,0.58581723,-1.10191680,0.00602978,-0.00717866,0.02639695,-0.06026041,0.08604587,-0.12858837,0.27868155,-0.45465709,0.15340774,-0.20389235,0.00801848,-0.04037924,0.23771929,-0.16615641
0.74737369,0.66544348,-1.02993283,0.00706805,-0.00650854,0.02898780,-0.05551752,0.09745004,-0.12100211,0.31535565,-0.41441121,0.17474450,-0.19726945,0.00856335,-0.03762654,0.27303636,-0.15202893
0.75337669,0.75522082,-0.96207655,0.00831345,-0.00587611,0.03193484,-0.05109330,0.10996270,-0.11401317,0.35694155,-0.37750563,0.19812041,-0.19049255,0.00927375,-0.03491521,0.31248115,-0.13992870
0.75937969,0.85512207,-0.89872293,0.00978457,-0.00528551,0.03521948,-0.04702027,0.12353595,-0.10764232,0.40341131,-0.34411422,0.22353194,-0.18361546,0.01014579,-0.03227508,0.35605477,-0.12991952
0.76538269,0.96501608,-0.84029294,0.01150062,-0.00474066,0.03882173,-0.04333038,0.13810233,-0.10192304,0.45469232,-0.31440254,0.25094967,-0.17672274,0.01117622,-0.02973454,0.40369725,-0.12207478
0.77138569,1.08465082,-0.78725208,0.01348115,-0.00424533,0.04272026,-0.04005478,0.15357396,-0.09690094,0.51065980,-0.28852988,0.28031656,-0.16992821,0.01236249,-0.02732016,0.45527813,-0.11648017
0.77738869,1.21363906,-0.74010669,0.01574559,-0.00380315,0.04689259,-0.03722355,0.16984232,-0.09263264,0.57113044,-0.26665102,0.31154691,-0.16337242,0.01370277,-0.02505631,0.51058847,-0.11323534
0.78339170,1.35144756,-0.69939818,0.01831285,-0.00341770,0.05131530,-0.03486536,0.18677890,-0.08918414,0.63585757,-0.24891784,0.34452597,-0.15721948,0.01519596,-0.02296493,0.56933477,-0.11245466
0.78939470,1.49739049,-0.66569517,0.02120078,-0.00309262,0.05596429,-0.03300718,0.20423659,-0.08662860,0.70452833,-0.23548016,0.37911036,-0.15165321,0.01684169,-0.02106538,0.63113541,-0.11426684
0.79539770,1.65062768,-0.63958378,0.02442569,-0.00283178,0.06081513,-0.03167394,0.22205198,-0.08504378,0.77676298,-0.22648604,0.41512928,-0.14687274,0.01864031,-0.01937431,0.69551978,-0.11881343
0.80140070,1.81016820,-0.62165603,0.02800171,-0.00263941,0.06584341,-0.03088806,0.24004851,-0.08450904,0.85211659,-0.22208103,0.45238639,-0.14308800,0.02059281,-0.01790567,0.76193064,-0.12624601
0.80740370,1.97487941,-0.61249667,0.03194026,-0.00252031,0.07102516,-0.03066904,0.25804027,-0.08510212,0.93008317,-0.22240649,0.49066244,-0.14051481,0.02270077,-0.01667069,0.82972983,-0.13672230
0.81340670,2.14350136,-0.61266854,0.03624941,-0.00248000,0.07633719,-0.03103290,0.27583651,-0.08689570,1.01010208,-0.22759673,0.52971849,-0.13937013,0.02496619,-0.01567796,0.89820731,-0.15040099
0.81940970,2.31466628,-0.62269676,0.04093327,-0.00252496,0.08175748,-0.03199160,0.29324654,-0.08995382,1.09156671,-0.23777497,0.56929955,-0.13986717,0.02739135,-0.01493347,0.96659361,-0.16743557
0.82541271,2.48692255,-0.64305202,0.04599137,-0.00266277,0.08726540,-0.03355244,0.31008499,-0.09432840,1.17383485,-0.25304833,0.60913858,-0.14221083,0.02997856,-0.01444069,1.03407525,-0.18796717
0.83141571,2.65876218,-0.67413334,0.05141807,-0.00290229,0.09284199,-0.03571734,0.32617691,-0.10005579,1.25624061,-0.27350168,0.64896068,-0.14659320,0.03272986,-0.01420069,1.09981286,-0.21211667
0.83741871,2.82865089,-0.71625089,0.05720192,-0.00325381,0.09847002,-0.03848223,0.34136285,-0.10715365,1.33810719,-0.29919090,0.68848719,-0.15318940,0.03564667,-0.01421217,1.16296129,-0.23997633
0.84342171,2.99505948,-0.76960915,0.06332519,-0.00372915,0.10413402,-0.04183643,0.35550333,-0.11561816,1.41876001,-0.33013549,0.72743970,-0.16215373,0.03872935,-0.01447158,1.22269114,-0.27160124
0.84942471,3.15649513,-0.83429126,0.06976331,-0.00434174,0.10982012,-0.04576205,0.36848270,-0.12542177,1.49753960,-0.36631118,0.76554371,-0.17361616,0.04197673,-0.01497318,1.27821069,-0.30700089
0.85542771,3.31153142,-0.91024510,0.07648448,-0.00510664,0.11551584,-0.05023367,0.38021200,-0.13651162,1.57381368,-0.40764277,0.80253190,-0.18767924,0.04538558,-0.01570918,1.32878754,-0.34613127
0.86143072,3.45883565,-0.99727172,0.08344932,-0.00604053,0.12120966,-0.05521803,0.39063085,-0.14880872,1.64698781,-0.45399772,0.83814680,-0.20441544,0.04895003,-0.01666979,1.37376889,-0.38888797
0.86743372,3.59719240,-1.09501700,0.09061068,-0.00716159,0.12689059,-0.06067406,0.39970808,-0.16220797,1.71651432,-0.50518083,0.87214297,-0.22386494,0.05266111,-0.01784344,1.41259971,-0.43510045
0.87343672,3.72552237,-1.20296695,0.09791356,-0.00848941,0.13254762,-0.06655313,0.40744116,-0.17657923,1.78189900,-0.56093068,0.90428858,-0.24603408,0.05650615,-0.01921690,1.44483776,-0.48452814
0.87943972,3.84289581,-1.32044735,0.10529525,-0.01004475,0.13816904,-0.07279958,0.41385440,-0.19176931,1.84270547,-0.62091792,0.93436644,-0.27089418,0.06046838,-0.02077555,1.47016508,-0.53685844
0.88544272,3.94854027,-1.44662811,0.11268567,-0.01184925,0.14374179,-0.07935161,0.41899599,-0.20760499,1.89855710,-0.68474599,0.96217459,-0.29838121,0.06452661,-0.02250366,1.48839509,-0.59170703
0.89144572,4.04184250,-1.58053257,0.12000795,-0.01392514,0.14925084,-0.08614237,0.42293408,-0.22389701,1.94913665,-0.75195434,0.98752658,-0.32839587,0.06865497,-0.02438475,1.49947521,-0.64862061
0.89744872,4.12234494,-1.72105184,0.12717927,-0.01629476,0.15467849,-0.09310143,0.42575207,-0.24044485,1.99418381,-0.82202424,1.01025149,-0.36080454,0.07282293,-0.02640191,1.50348480,-0.70708220
0.90345173,4.18973745,-1.86696383,0.13411196,-0.01898011,0.16000385,-0.10015646,0.42754337,-0.25704229,2.03349098,-0.89438723,1.03019394,-0.39544068,0.07699539,-0.02853834,1.50062848,-0.76651888
0.90945473,4.24384497,-2.01695666,0.14071496,-0.02200230,0.16520234,-0.10723505,0.42840582,-0.27348334,2.06689798,-0.96843584,1.04721417,-0.43210706,0.08113309,-0.03077771,1.49122529,-0.82631191
0.91545773,4.28461238,-2.16965561,0.14689545,-0.02538090,0.17024540,-0.11426665,0.42843631,-0.28956849,2.09428588,-1.04353641,1.06118835,-0.47057833,0.08519316,-0.03310469,1.47569415,-0.88580895
0.92146073,4.31208777,-2.32365274,0.15256081,-0.02913330,0.17510027,-0.12118459,0.42772557,-0.30511088,2.11557085,-1.11904332,1.07200920,-0.51060426,0.08912987,-0.03550540,1.45453639,-0.94433795
0.92746373,4.32640515,-2.47753784,0.15762075,-0.03327395,0.17973003,-0.12792784,0.42635368,-0.31994210,2.13069838,-1.19431416,1.07958701,-0.55191325,0.09289561,-0.03796779,1.42831619,-1.00122228
0.93346673,4.32776804,-2.62992969,0.16198959,-0.03781355,0.18409382,-0.13444278,0.42438639,-0.33391730,2.13963838,-1.26872503,1.08385104,-0.59421608,0.09644203,-0.04048197,1.39763988,-1.05579662
0.93946973,4.31643489,-2.77950591,0.16558861,-0.04275833,0.18814726,-0.14068453,0.42187242,-0.34691943,2.14238163,-1.34168527,1.08475128,-0.63720987,0.09972120,-0.04304047,1.36313512,-1.10742288
0.94547274,4.29270708,-2.92503027,0.16834846,-0.04810911,0.19184313,-0.14661799,0.41884199,-0.35886225,2.13893781,-1.41265077,1.08226049,-0.68058184,0.10268698,-0.04563830,1.32543074,-1.15550562
0.95147574,4.25692029,-3.06537603,0.17021133,-0.05386057,0.19513220,-0.15221836,0.41530652,-0.36969187,2.12933517,-1.48113521,1.07637635,-0.72401305,0.10529628,-0.04827294,1.28513842,-1.19950640
0.95747874,4.20943944,-3.19954422,0.17113307,-0.06000039,0.19796429,-0.15747128,0.41125955,-0.37938693,2.11362200,-1.54671852,1.06712361,-0.76718179,0.10751032,-0.05094406,1.24283659,-1.23895636
0.96348174,4.15065726,-3.32667594,0.17108489,-0.06650853,0.20028953,-0.16237232,0.40667875,-0.38795705,2.09186961,-1.60905217,1.05455605,-0.80976652,0.10929580,-0.05365319,1.19905745,-1.27346669
0.96948474,4.08099619,-3.44605818,0.17005474,-0.07335658,0.20205973,-0.16692607,0.40152894,-0.39543992,2.06417655,-1.66786078,1.03875792,-0.85144852,0.11062587,-0.05640312,1.15427729,-1.30273644
0.97548774,4.00091321,-3.55712289,0.16804820,-0.08050721,0.20322986,-0.17114472,0.39576591,-0.40189688,2.03067386,-1.72294012,1.01984498,-0.89191392,0.11148092,-0.05919723,1.10891044,-1.32655746
0.98149075,3.91090680,-3.65943958,0.16508884,-0.08791383,0.20375955,-0.17504626,0.38934075,-0.40740746,1.99153064,-1.77415151,0.99796464,-0.93085544,0.11184916,-0.06203867,1.06330680,-1.34481634
0.98749375,3.81152528,-3.75270189,0.16121808,-0.09552038,0.20361468,-0.17865234,0.38220457,-0.41206294,1.94695977,-1.82141301,0.97329539,-0.96797367,0.11172690,-0.06492944,1.01775271,-1.35749320
0.99349675,3.70337561,-3.83670931,0.15649438,-0.10326143,0.20276880,-0.18198599,0.37431316,-0.41595952,1.89722301,-1.86468782,0.94604524,-1.00297820,0.11111862,-0.06786951,0.97247496,-1.36465762
0.99949975,3.58713174,-3.91134506,0.15099202,-0.11106255,0.20120457,-0.18506928,0.36563155,-0.41919128,1.84263529,-1.90397082,0.91644932,-1.03558856,0.11003673,-0.07085590,0.92764722,-1.36646177
1.00550275,3.46354175,-3.97655184,0.14479931,-0.11884090,0.19891489,-0.18792101,0.35613806,-0.42184348,1.78356768,-1.93927394,0.88476665,-1.06553525,0.10850117,-0.07388185,0.88339851,-1.36313127
1.01150575,3.33343297,-4.03230705,0.13801634,-0.12650630,0.19590393,-0.19055467,0.34582773,-0.42398649,1.72044875,-1.97061147,0.85127619,-1.09256099,0.10653875,-0.07693619,0.83982296,-1.35495415
1.01750875,3.19771460,-4.07859907,0.13075253,-0.13396250,0.19218784,-0.19297671,0.33471498,-0.42567079,1.65376423,-1.99798617,0.81627226,-1.11642228,0.10418241,-0.08000279,0.79699020,-1.34226841
1.02351176,3.05737747,-4.11540640,0.12312380,-0.14110885,0.18779514,-0.19518529,0.32283530,-0.42692332,1.58405478,-2.02137721,0.78005973,-1.13689143,0.10147029,-0.08306037,0.75495578,-1.32544888
1.02951476,2.91349060,-4.14268105,0.11524976,-0.14784231,0.18276687,-0.19716947,0.31024606,-0.42774528,1.51191188,-2.04073083,0.74294891,-1.15375917,0.09844478,-0.08608245,0.71377105,-1.30489385
1.03551776,2.76719472,-4.16033724,0.10725084,-0.15405966,0.17715627,-0.19890914,0.29702628,-0.42811174,1.43797215,-2.05595430,0.70525054,-1.16683770,0.09515157,-0.08903768,0.67349186,-1.28101212
1.04152076,2.61969279,-4.16824634,0.09924550,-0.15965998,0.17102823,-0.20037538,0.28327556,-0.42797282,1.36290990,-2.06691366,0.66727106,-1.17596437,0.09163871,-0.09189041,0.63418598,-1.25421093
1.04752376,2.47223782,-4.16623848,0.09134780,-0.16454729,0.16445831,-0.20153151,0.26911205,-0.42725655,1.28742860,-2.07343568,0.62930821,-1.18100563,0.08795570,-0.09460149,0.59593856,-1.22488533
1.05352676,2.32611825,-4.15411062,0.08366506,-0.16863319,0.15753154,-0.20233465,0.25466988,-0.42587318,1.21225112,-2.07531369,0.59164721,-1.18186128,0.08415265,-0.09712938,0.55885589,-1.19340928
1.05952976,2.18264157,-4.13164075,0.07629607,-0.17183953,0.15034086,-0.20273771,0.24009578,-0.42372065,1.13810934,-2.07231724,0.55455751,-1.17846870,0.08027962,-0.09943138,0.52306698,-1.16012876
1.06553277,2.04311623,-4.09860725,0.06932955,-0.17410086,0.14298531,-0.20269170,0.22554552,-0.42069093,1.06573319,-2.06420498,0.51829022,-1.17080678,0.07638594,-0.10146502,0.48872345,-1.12535710
1.07153577,1.90883269,-4.05481224,0.06284312,-0.17536669,0.13556813,-0.20214834,0.21117987,-0.41667684,0.99583950,-2.05073999,0.48307615,-1.15889938,0.07251968,-0.10318949,0.45599742,-1.08937246
1.07753877,1.78104362,-4.00010732,0.05690254,-0.17560336,0.12819456,-0.20106264,0.19716062,-0.41157897,0.92912080,-2.03170667,0.44912441,-1.14281799,0.06872714,-0.10456710,0.42507798,-1.05241756
1.08354177,1.66094394,-3.93442024,0.05156148,-0.17479539,0.12096971,-0.19939547,0.18364652,-0.40531228,0.86623432,-2.00692828,0.41662152,-1.12268327,0.06505247,-0.10556462,0.39616622,-1.01470122
1.08954477,1.54965081,-3.85778059,0.04686142,-0.17294648,0.11399623,-0.19711597,0.17078946,-0.39781208,0.80779122,-1.97628400,0.38573088,-1.09866546,0.06153721,-0.10615449,0.36946926,-0.97640176
1.09554777,1.44818384,-3.77034306,0.04283196,-0.17007971,0.10737216,-0.19420353,0.15873084,-0.38903899,0.75434629,-1.93972456,0.35659252,-1.07098330,0.05821994,-0.10631586,0.34519352,-0.93767162
1.10155078,1.35744594,-3.67240685,0.03949125,-0.16623730,0.10118873,-0.19064947,0.14759839,-0.37898268,0.70638819,-1.89728563,0.32932303,-1.03990158,0.05513583,-0.10603535,0.32353743,-0.89864305
1.10755378,1.27820485,-3.56442986,0.03684654,-0.16147967,0.09552831,-0.18645814,0.13750328,-0.36766428,0.66433023,-1.84909803,0.30401551,-1.00572722,0.05231626,-0.10530756,0.30468408,-0.85943433
1.11355678,1.21107576,-3.44703699,0.03489484,-0.15588397,0.09046259,-0.18164760,0.12853778,-0.35513720,0.62850189,-1.79539453,0.28073956,-0.96880401,0.04978832,-0.10413533,0.28879378,-0.82015622
1.11955978,1.15650520,-3.32102206,0.03362359,-0.14954202,0.08605088,-0.17624964,0.12077331,-0.34148660,0.59914115,-1.73651257,0.25954124,-0.92950628,0.04757435,-0.10252968,0.27599699,-0.78091813
1.12556278,1.11475667,-3.18734310,0.03301130,-0.14255792,0.08233867,-0.17030935,0.11425907,-0.32682741,0.57638778,-1.67289308,0.24044292,-0.88823157,0.04569145,-0.10050953,0.26638778,-0.74183378
1.13156578,1.08589832,-3.04711148,0.03302815,-0.13504522,0.07935656,-0.16388421,0.10902101,-0.31130113,0.56027777,-1.60507535,0.22344320,-0.84539278,0.04415098,-0.09810115,0.26001788,-0.70302599
1.13756878,1.06979329,-2.90157538,0.03363657,-0.12712392,0.07711941,-0.15704276,0.10506142,-0.29507166,0.55073920,-1.53368836,0.20851680,-0.80141000,0.04295813,-0.09533747,0.25689172,-0.66463045
1.14357179,1.06609317,-2.75209837,0.03479173,-0.11891742,0.07562588,-0.14986297,0.10235890,-0.27832036,0.54758961,-1.45943908,0.19561457,-0.75670238,0.04211153,-0.09225722,0.25696240,-0.62679821
1.14957479,1.07423516,-2.60013446,0.03644208,-0.11054939,0.07485834,-0.14243034,0.10086884,-0.26124065,0.55053542,-1.38309823,0.18466381,-0.71168045,0.04160298,-0.08890398,0.26012890,-0.58969689
1.15557779,1.09344364,-2.44720041,0.03852982,-0.10214095,0.07478319,-0.13483590,0.10052430,-0.24403244,0.55917344,-1.30548436,0.17556873,-0.66673899,0.04141728,-0.08532517,0.26623454,-0.55351057
1.16158079,1.12273657,-2.29484678,0.04099151,-0.09380797,0.07535160,-0.12717420,0.10123746,-0.22689660,0.57299488,-1.22744679,0.16821147,-0.62225090,0.04153230,-0.08157106,0.27506692,-0.51843842
1.16758379,1.16093722,-2.14462877,0.04375866,-0.08565882,0.07650062,-0.11954125,0.10290139,-0.21002982,0.59139202,-1.14984830,0.16245355,-0.57856210,0.04191918,-0.07769376,0.28635928,-0.48469211
1.17358679,1.20669160,-1.99807776,0.04675855,-0.07779246,0.07815475,-0.11203269,0.10539231,-0.19361995,0.61366768,-1.07354796,0.15813781,-0.53598754,0.04254277,-0.07374634,0.29979355,-0.45249224
1.17958979,1.25849166,-1.85667459,0.04991510,-0.07029705,0.08022787,-0.10474201,0.10857232,-0.17784197,0.63904759,-0.99938484,0.15509107,-0.49480850,0.04336228,-0.06978189,0.31500491,-0.42206387
1.18559280,1.31470419,-1.72182499,0.05315000,-0.06324898,0.08262557,-0.09775902,0.11229243,-0.16285482,0.66669556,-0.92816292,0.15312723,-0.45527099,0.04433218,-0.06585280,0.33158799,-0.39363142
1.19159580,1.37360496,-1.59483774,0.05638391,-0.05671234,0.08524777,-0.09116850,0.11639600,-0.14879891,0.69573117,-0.86063750,0.15205096,-0.41758523,0.04540324,-0.06201004,0.34910454,-0.36741300
1.19759880,1.43341751,-1.47690563,0.05953792,-0.05073889,0.08799157,-0.08504910,0.12072240,-0.13579452,0.72524979,-0.79750328,0.15166186,-0.38192604,0.04652384,-0.05830250,0.36709257,-0.34361461
1.20360180,1.49235556,-1.36908933,0.06253505,-0.04536830,0.09075434,-0.07947231,0.12511097,-0.12394082,0.75434420,-0.73938417,0.15175899,-0.34843398,0.04764132,-0.05477640,0.38507652,-0.32242410
1.20960480,1.54866785,-1.27230390,0.06530191,-0.04062871,0.09343681,-0.07450168,0.12940504,-0.11331562,0.78212740,-0.68682472,0.15214553,-0.31721704,0.04870348,-0.05147480,0.40257850,-0.30400531
1.21560780,1.60068390,-1.18730771,0.06777036,-0.03653757,0.09594623,-0.07019212,0.13345591,-0.10397563,0.80775571,-0.64028320,0.15263361,-0.28835270,0.04966010,-0.04843703,0.41913002,-0.28849245
1.22161081,1.64685907,-1.11469357,0.06987912,-0.03310254,0.09819934,-0.06658927,0.13712681,-0.09595712,0.83045135,-0.60012600,0.15304892,-0.26189009,0.05046445,-0.04569823,0.43428395,-0.27598488
1.22761381,1.68581732,-1.05488157,0.07157536,-0.03032249,0.10012517,-0.06372895,0.14029654,-0.08927683,0.84952373,-0.56662325,0.15323516,-0.23785229,0.05107465,-0.04328886,0.44762630,-0.26654251
1.23361681,1.71638980,-1.00811358,0.07281599,-0.02818851,0.10166748,-0.06163664,0.14286282,-0.08393312,0.86438848,-0.53994558,0.15305791,-0.21623841,0.05145502,-0.04123420,0.45878736,-0.26018180
1.23961981,1.73764783,-0.97444908,0.07356882,-0.02668478,0.10278684,-0.06032696,0.14474509,-0.07990717,0.87458346,-0.52016182,0.15240795,-0.19702551,0.05157706,-0.03955389,0.46745175,-0.25687264
1.24562281,1.74892881,-0.95376243,0.07381338,-0.02578944,0.10346215,-0.05980323,0.14588676,-0.07716414,0.87978114,-0.50723758,0.15120395,-0.18017028,0.05142036,-0.03826146,0.47336704,-0.25653620
1.25162581,1.74985401,-0.94574157,0.07354140,-0.02547524,0.10369173,-0.06005705,0.14625682,-0.07565430,0.87979668,-0.50103483,0.14939416,-0.16561050,0.05097315,-0.03736393,0.47635058,-0.25904374
1.25762881,1.74033744,-0.94988847,0.07275691,-0.02571003,0.10349372,-0.06106800,0.14585072,-0.07531418,0.87459150,-0.50131250,0.14695742,-0.15326618,0.05023254,-0.03686138,0.47629416,-0.26421664
1.26363182,1.72058554,-0.96552174,0.07147597,-0.02645722,0.10290606,-0.06280343,0.14469051,-0.07606747,0.86427205,-0.50772827,0.14390312,-0.14304061,0.04920457,-0.03674676,0.47316648,-0.27182758
1.26963482,1.69108766,-0.99178169,0.06972603,-0.02767596,0.10198579,-0.06521850,0.14282432,-0.07782607,0.84908404,-0.51984172,0.14027046,-0.13482132,0.04790386,-0.03700562,0.46701323,-0.28160308
1.27563782,1.65259805,-1.02763861,0.06754495,-0.02932136,0.10080790,-0.06825642,0.14032502,-0.08049105,0.82940227,-0.53711923,0.13612672,-0.12848097,0.04635308,-0.03761612,0.45795475,-0.29322729
1.28164082,1.60611001,-1.07190444,0.06497967,-0.03134463,0.09946377,-0.07184905,0.13728849,-0.08395369,0.80571660,-0.55894059,0.13156499,-0.12387847,0.04458215,-0.03854916,0.44618152,-0.30634709
1.28764382,1.55282368,-1.12324856,0.06208473,-0.03369319,0.09805917,-0.07591777,0.13383114,-0.08809666,0.77861487,-0.58460788,0.12670115,-0.12086012,0.04262728,-0.03976867,0.43194768,-0.32057848
1.29364682,1.49410881,-1.18021783,0.05892057,-0.03631090,0.09671204,-0.08037485,0.13008723,-0.09279541,0.74876331,-0.61335635,0.12167045,-0.11926122,0.04052987,-0.04123216,0.41556272,-0.33551408
1.29964982,1.43146418,-1.24126103,0.05555169,-0.03913832,0.09554999,-0.08512513,0.12620577,-0.09791975,0.71688556,-0.64436780,0.11662373,-0.11890790,0.03833529,-0.04289143,0.39738198,-0.35073171
1.30565283,1.36647545,-1.30475763,0.05204489,-0.04211316,0.09470780,-0.09006818,0.12234732,-0.10333575,0.68374103,-0.67678593,0.11172338,-0.11961938,0.03609171,-0.04469354,0.37779615,-0.36580371
1.31165583,1.30077297,-1.36905049,0.04846751,-0.04517089,0.09432479,-0.09510082,0.11868071,-0.10890789,0.65010356,-0.70973390,0.10713928,-0.12121060,0.03384886,-0.04658195,0.35722029,-0.38030689
1.31765883,1.23599120,-1.43248186,0.04488581,-0.04824552,0.09454218,-0.10011995,0.11537979,-0.11450149,0.61674118,-0.74233342,0.10304468,-0.12349533,0.03165688,-0.04849780,0.33608287,-0.39383269
1.32366183,1.17373083,-1.49343180,0.04136348,-0.05127058,0.09550059,-0.10502568,0.11262031,-0.11998542,0.58439751,-0.77372510,0.09961227,-0.12628948,0.02956526,-0.05038143,0.31481505,-0.40599734
1.32966483,1.11552488,-1.55035793,0.03796045,-0.05418027,0.09733754,-0.10972458,0.11057692,-0.12523490,0.55377554,-0.80308934,0.09701037,-0.12941475,0.02762191,-0.05217390,0.29384074,-0.41645159
1.33566783,1.06280912,-1.60183499,0.03473190,-0.05691071,0.10018503,-0.11413296,0.10942033,-0.13013451,0.52552396,-0.82966720,0.09539934,-0.13270244,0.02587230,-0.05381857,0.27356755,-0.42488969
1.34167084,1.01689750,-1.64659305,0.03172747,-0.05940136,0.10416720,-0.11818011,0.10931468,-0.13458111,0.50022624,-0.85278028,0.09492823,-0.13599720,0.02435876,-0.05526273,0.25437892,-0.43105733
1.34767384,0.97896236,-1.68355257,0.02899082,-0.06159642,0.10939804,-0.12181126,0.11041494,-0.13848669,0.47839257,-0.87184904,0.09573176,-0.13916079,0.02311986,-0.05645909,0.23662759,-0.43475808
1.35367684,0.95001931,-1.71185503,0.02655933,-0.06344622,0.11597908,-0.12499019,0.11286443,-0.14178096,0.46045435,-0.88640864,0.09792743,-0.14207542,0.02218993,-0.05736715,0.22063029,-0.43585832
1.35967984,0.93091637,-1.73088763,0.02446402,-0.06490857,0.12399712,-0.12770134,0.11679242,-0.14441368,0.44676114,-0.89612161,0.10161300,-0.14464676,0.02159866,-0.05795438,0.20666376,-0.43429023
1.36568284,0.92232663,-1.74030109,0.02272967,-0.06594989,0.13352195,-0.12995140,0.12231158,-0.14635640,0.43757957,-0.90078684,0.10686413,-0.14680638,0.02137067,-0.05819723,0.19496202,-0.43005286
1.37168584,0.92474395,-1.74001945,0.02137497,-0.06654619,0.14460409,-0.13177008,0.12951545,-0.14760383,0.43309380,-0.90034437,0.11373234,-0.14851347,0.02152523,-0.05808173,0.18571456,-0.42321119
1.37768884,0.93848091,-1.73024154,0.02041284,-0.06668373,0.15727256,-0.13321029,0.13847580,-0.14817448,0.43340733,-0.89487576,0.12224318,-0.14975574,0.02207596,-0.05760392,0.17906556,-0.41389325
1.38369185,0.96366855,-1.71143386,0.01985070,-0.06635942,0.17153282,-0.13434743,0.14923991,-0.14811074,0.43854546,-0.88459996,0.13239475,-0.15054951,0.02303051,-0.05676992,0.17511370,-0.40228545
1.38969485,1.00025744,-1.68431510,0.01969076,-0.06558090,0.18736491,-0.13527805,0.16182790,-0.14747825,0.44845846,-0.86986482,0.14415656,-0.15093883,0.02439025,-0.05559566,0.17391264,-0.38862627
