energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.49674837,1.80929287,0.07178728,0.29452647,0.59941162,0.18945965,0.04201992,0.71078983,0.50550366,0.00484154
-3.49074537,1.73017856,0.06720975,0.27730553,0.56699063,0.17934164,0.04008910,0.69019255,0.48550459,0.00468177
-3.48474237,1.64804795,0.06252074,0.25972739,0.53385175,0.16887985,0.03806167,0.66849286,0.46454719,0.00451456
-3.47873937,1.56382222,0.05778031,0.24199019,0.50043678,0.15818901,0.03595320,0.64594466,0.44285251,0.00434133
-3.47273637,1.47846742,0.05304718,0.22429152,0.46718156,0.14738634,0.03378195,0.62283213,0.42066077,0.00416372
-3.46673337,1.39297069,0.04837705,0.20682322,0.43450555,0.13658831,0.03156815,0.59946448,0.39822509,0.00398352
-3.46073037,1.30831555,0.04382118,0.18976653,0.40280227,0.12590751,0.02933332,0.57616923,0.37580478,0.00380263
-3.45472736,1.22545754,0.03942524,0.17328781,0.37243079,0.11544985,0.02709945,0.55328424,0.35365844,0.00362306
-3.44872436,1.14530070,0.03522844,0.15753492,0.34370856,0.10531211,0.02488836,0.53114851,0.33203704,0.00344682
-3.44272136,1.06867587,0.03126300,0.14263441,0.31690572,0.09558002,0.02272095,0.51009225,0.31117731,0.00327591
-3.43671836,0.99632140,0.02755389,0.12868960,0.29224092,0.08632677,0.02061666,0.49042654,0.29129565,0.00311227
-3.43071536,0.92886682,0.02411890,0.11577949,0.26987880,0.07761205,0.01859295,0.47243294,0.27258264,0.00295765
-3.42471236,0.86682004,0.02096895,0.10395856,0.24992896,0.06948170,0.01666497,0.45635358,0.25519856,0.00281364
-3.41870935,0.81055835,0.01810862,0.09325735,0.23244653,0.06196773,0.01484530,0.44238220,0.23926979,0.00268156
-3.41270635,0.76032342,0.01553683,0.08368377,0.21743403,0.05508885,0.01314384,0.43065658,0.22488646,0.00256244
-3.40670335,0.71622050,0.01324773,0.07522499,0.20484459,0.04885137,0.01156779,0.42125277,0.21210115,0.00245697
-3.40070035,0.67822170,0.01123157,0.06784984,0.19458627,0.04325040,0.01012178,0.41418155,0.20092896,0.00236548
-3.39469735,0.64617333,0.00947564,0.06151157,0.18652739,0.03827132,0.00880808,0.40938725,0.19134875,0.00228796
-3.38869435,0.61980684,0.00796523,0.05615085,0.18050259,0.03389136,0.00762684,0.40674927,0.18330547,0.00222399
-3.38269135,0.59875331,0.00668453,0.05169888,0.17631964,0.03008128,0.00657644,0.40608624,0.17671377,0.00217284
-3.37668834,0.58256067,0.00561743,0.04808058,0.17376665,0.02680717,0.00565382,0.40716271,0.17146243,0.00213345
-3.37068534,0.57071339,0.00474829,0.04521767,0.17261956,0.02403206,0.00485492,0.40969834,0.16741970,0.00210449
-3.36468234,0.56265381,0.00406255,0.04303158,0.17264981,0.02171758,0.00417499,0.41337912,0.16443929,0.00208442
-3.35867934,0.55780453,0.00354727,0.04144619,0.17363179,0.01982544,0.00360899,0.41787017,0.16236682,0.00207155
-3.35267634,0.55559100,0.00319153,0.04039020,0.17535012,0.01831871,0.00315191,0.42282982,0.16104644,0.00206408
-3.34667334,0.55546355,0.00298670,0.03979928,0.17760634,0.01716301,0.00279905,0.42792413,0.16032762,0.00206024
-3.34067034,0.55691823,0.00292662,0.03961773,0.18022494,0.01632741,0.00254631,0.43284138,0.16007152,0.00205830
-3.33466733,0.55951541,0.00300765,0.03979977,0.18305848,0.01578512,0.00239029,0.43730591,0.16015710,0.00205665
-3.32866433,0.56289578,0.00322861,0.04031041,0.18599165,0.01551398,0.00232852,0.44109060,0.16048647,0.00205389
-3.32266133,0.56679285,0.00359060,0.04112586,0.18894404,0.01549671,0.00235945,0.44402758,0.16098942,0.00204887
-3.31665833,0.57104160,0.00409676,0.04223340,0.19187157,0.01572089,0.00248250,0.44601656,0.16162700,0.00204071
-3.31065533,0.57558295,0.00475190,0.04363090,0.19476647,0.01617879,0.00269798,0.44703051,0.16239394,0.00202886
-3.30465233,0.58046370,0.00556205,0.04532580,0.19765572,0.01686689,0.00300700,0.44711836,0.16331978,0.00201308
-3.29864932,0.58583205,0.00653390,0.04733366,0.20059798,0.01778529,0.00341129,0.44640471,0.16446891,0.00199349
-3.29264632,0.59192873,0.00767425,0.04967638,0.20367921,0.01893690,0.00391299,0.44508637,0.16593912,0.00197050
-3.28664332,0.59907414,0.00898933,0.05237999,0.20700688,0.02032647,0.00451439,0.44342608,0.16785907,0.00194483
-3.28064032,0.60765195,0.01048411,0.05547227,0.21070324,0.02195957,0.00521769,0.44174353,0.17038450,0.00191745
-3.27463732,0.61808977,0.01216159,0.05898007,0.21489765,0.02384142,0.00602464,0.44040403,0.17369337,0.00188950
-3.26863432,0.63083766,0.01402207,0.06292666,0.21971850,0.02597571,0.00693626,0.43980540,0.17798004,0.00186232
-3.26263132,0.64634530,0.01606253,0.06732898,0.22528489,0.02836345,0.00795253,0.44036339,0.18344867,0.00183730
-3.25662831,0.66503876,0.01827597,0.07219515,0.23169853,0.03100191,0.00907211,0.44249636,0.19030594,0.00181585
-3.25062531,0.68729767,0.02065095,0.07752215,0.23903621,0.03388358,0.01029207,0.44660958,0.19875337,0.00179935
-3.24462231,0.71343385,0.02317116,0.08329387,0.24734313,0.03699538,0.01160770,0.45307981,0.20897936,0.00178908
-3.23861931,0.74367206,0.02581525,0.08947973,0.25662756,0.04031806,0.01301235,0.46224062,0.22115117,0.00178617
-3.23261631,0.77813369,0.02855677,0.09603375,0.26685692,0.04382581,0.01449734,0.47436889,0.23540710,0.00179152
-3.22661331,0.81682409,0.03136435,0.10289437,0.27795565,0.04748621,0.01605196,0.48967295,0.25184899,0.00180581
-3.22061031,0.85962393,0.03420212,0.10998492,0.28980498,0.05126039,0.01766353,0.50828264,0.27053537,0.00182944
-3.21460730,0.90628493,0.03703032,0.11721476,0.30224459,0.05510361,0.01931757,0.53024169,0.29147542,0.00186252
-3.20860430,0.95643023,0.03980615,0.12448119,0.31507618,0.05896603,0.02099804,0.55550248,0.31462395,0.00190485
-3.20260130,1.00955942,0.04248481,0.13167195,0.32806889,0.06279382,0.02268760,0.58392353,0.33987771,0.00195594
-3.19659830,1.06505791,0.04502073,0.13866829,0.34096620,0.06653053,0.02436796,0.61526971,0.36707313,0.00201502
-3.19059530,1.12221061,0.04736891,0.14534847,0.35349427,0.07011860,0.02602034,0.64921522,0.39598570,0.00208103
-3.18459230,1.18021936,0.04948633,0.15159159,0.36537107,0.07350104,0.02762581,0.68534945,0.42633126,0.00215270
-3.17858929,1.23822348,0.05133343,0.15728158,0.37631628,0.07662324,0.02916580,0.72318541,0.45776918,0.00222854
-3.17258629,1.29532300,0.05287550,0.16231110,0.38606118,0.07943470,0.03062245,0.76217083,0.48990751,0.00230693
-3.16658329,1.35060366,0.05408403,0.16658537,0.39435835,0.08189075,0.03197903,0.80170153,0.52231023,0.00238612
-3.16058029,1.40316296,0.05493782,0.17002553,0.40099070,0.08395412,0.03322027,0.84113682,0.55450629,0.00246431
-3.15457729,1.45213638,0.05542395,0.17257163,0.40577941,0.08559630,0.03433267,0.87981653,0.58600052,0.00253970
-3.14857429,1.49672294,0.05553848,0.17418488,0.40859056,0.08679862,0.03530468,0.91707912,0.61628588,0.00261054
-3.14257129,1.53620931,0.05528682,0.17484928,0.40934000,0.08755311,0.03612691,0.95228047,0.64485692,0.00267516
-3.13656828,1.56999141,0.05468385,0.17457247,0.40799658,0.08786291,0.03679213,0.98481251,0.67122388,0.00273206
-3.13056528,1.59759311,0.05375367,0.17338575,0.40458333,0.08774241,0.03729538,1.01412115,0.69492695,0.00277991
-3.12456228,1.61868088,0.05252908,0.17134338,0.39917681,0.08721694,0.03763384,1.03972279,0.71555015,0.00281760
-3.11855928,1.63307424,0.05105072,0.16852107,0.39190456,0.08632225,0.03780684,1.06121861,0.73273422,0.00284429
-3.11255628,1.64075125,0.04936603,0.16501388,0.38294085,0.08510349,0.03781565,1.07830618,0.74618800,0.00285940
-3.10655328,1.64184883,0.04752793,0.16093352,0.37250101,0.08361406,0.03766343,1.09078760,0.75569771,0.00286265
-3.10055028,1.63665787,0.04559333,0.15640520,0.36083442,0.08191405,0.03735503,1.09857394,0.76113369,0.00285403
-3.09454727,1.62561306,0.04362160,0.15156417,0.34821666,0.08006866,0.03689690,1.10168550,0.76245431,0.00283381
-3.08854427,1.60927780,0.04167289,0.14655201,0.33494103,0.07814631,0.03629691,1.10024805,0.75970676,0.00280252
-3.08254127,1.58832467,0.03980652,0.14151286,0.32130973,0.07621678,0.03556428,1.09448486,0.75302461,0.00276094
-3.07653827,1.56351199,0.03807931,0.13658974,0.30762511,0.07434922,0.03470945,1.08470514,0.74262242,0.00271003
-3.07053527,1.53565754,0.03654413,0.13192088,0.29418128,0.07261033,0.03374403,1.07128921,0.72878741,0.00265091
-3.06453227,1.50561023,0.03524844,0.12763634,0.28125622,0.07106245,0.03268070,1.05467119,0.71186867,0.00258481
-3.05852926,1.47422092,0.03423307,0.12385496,0.26910479,0.06976189,0.03153315,1.03532010,0.69226451,0.00251305
-3.05252626,1.44231352,0.03353113,0.12068155,0.25795266,0.06875741,0.03031597,1.01372023,0.67040843,0.00243693
-3.04652326,1.41065757,0.03316716,0.11820459,0.24799142,0.06808890,0.02904460,0.99035182,0.64675439,0.00235773
-3.04052026,1.37994337,0.03315646,0.11649429,0.23937489,0.06778629,0.02773518,0.96567300,0.62176215,0.00227666
-3.03451726,1.35076071,0.03350465,0.11560115,0.23221671,0.06786878,0.02640441,0.94010391,0.59588323,0.00219483
-3.02851426,1.32358212,0.03420750,0.11555495,0.22658917,0.06834433,0.02506938,0.91401363,0.56954820,0.00211317
-3.02251126,1.29875111,0.03525092,0.11636432,0.22252329,0.06920947,0.02374732,0.88771068,0.54315567,0.00203248
-3.01650825,1.27647597,0.03661130,0.11801670,0.22001007,0.07044943,0.02245541,0.86143722,0.51706344,0.00195337
-3.01050525,1.25682931,0.03825599,0.12047891,0.21900271,0.07203860,0.02121046,0.83536725,0.49158208,0.00187626
-3.00450225,1.23975293,0.04014410,0.12369806,0.21941990,0.07394124,0.02002867,0.80960853,0.46697095,0.00180142
-2.99849925,1.22506802,0.04222741,0.12760309,0.22114968,0.07611258,0.01892524,0.78420804,0.44343663,0.00172895
-2.99249625,1.21248972,0.04445166,0.13210664,0.22405409,0.07850006,0.01791414,0.75916025,0.42113357,0.00165878
-2.98649325,1.20164535,0.04675788,0.13710733,0.22797407,0.08104486,0.01700776,0.73441766,0.40016681,0.00159077
-2.98049025,1.19209535,0.04908393,0.14249241,0.23273477,0.08368362,0.01621664,0.70990280,0.38059607,0.00152465
-2.97448724,1.18335573,0.05136620,0.14814064,0.23815071,0.08635016,0.01554921,0.68552072,0.36244116,0.00146015
-2.96848424,1.17492092,0.05354132,0.15392533,0.24403103,0.08897743,0.01501156,0.66117139,0.34568797,0.00139691
-2.96248124,1.16628611,0.05554794,0.15971756,0.25018430,0.09149924,0.01460725,0.63676103,0.33029479,0.00133464
-2.95647824,1.15696774,0.05732845,0.16538925,0.25642299,0.09385213,0.01433719,0.61221189,0.31619848,0.00127302
-2.95047524,1.14652164,0.05883065,0.17081623,0.26256737,0.09597691,0.01419958,0.58746992,0.30332023,0.00121184
-2.94447224,1.13455790,0.06000918,0.17588105,0.26844884,0.09782017,0.01418984,0.56251002,0.29157054,0.00115090
-2.93846923,1.12075216,0.06082683,0.18047547,0.27391256,0.09933544,0.01430072,0.53733883,0.28085350,0.00109012
-2.93246623,1.10485296,0.06125550,0.18450259,0.27881938,0.10048412,0.01452238,0.51199495,0.27107000,0.00102949
-2.92646323,1.08668534,0.06127698,0.18787861,0.28304719,0.10123611,0.01484253,0.48654694,0.26212021,0.00096906
-2.92046023,1.06615071,0.06088325,0.19053401,0.28649153,0.10157015,0.01524674,0.46108936,0.25390510,0.00090897
-2.91445723,1.04322348,0.06007653,0.19241434,0.28906581,0.10147385,0.01571867,0.43573736,0.24632744,0.00084943
-2.90845423,1.01794507,0.05886898,0.19348051,0.29070095,0.10094343,0.01624047,0.41062018,0.23929221,0.00079068
-2.90245123,0.99041572,0.05728200,0.19370866,0.29134479,0.09998323,0.01679314,0.38587428,0.23270680,0.00073301
-2.89644822,0.96078504,0.05534535,0.19308966,0.29096121,0.09860506,0.01735704,0.36163639,0.22648104,0.00067673
-2.89044522,0.92924176,0.05309590,0.19162823,0.28952916,0.09682730,0.01791227,0.33803715,0.22052735,0.00062212
-2.88444222,0.89600356,0.05057626,0.18934192,0.28704163,0.09467398,0.01843926,0.31519548,0.21476102,0.00056949
-2.87843922,0.86130729,0.04783324,0.18625980,0.28350471,0.09217376,0.01891920,0.29321415,0.20910079,0.00051911
-2.87243622,0.82540021,0.04491628,0.18242111,0.27893673,0.08935893,0.01933458,0.27217661,0.20346972,0.00047120
-2.86643322,0.78853254,0.04187587,0.17787389,0.27336747,0.08626447,0.01966960,0.25214522,0.19779635,0.00042597
-2.86043022,0.75095147,0.03876199,0.17267356,0.26683757,0.08292704,0.01991060,0.23316076,0.19201609,0.00038353
-2.85442721,0.71289662,0.03562277,0.16688159,0.25939793,0.07938429,0.02004644,0.21524322,0.18607275,0.00034400
-2.84842421,0.67459714,0.03250322,0.16056424,0.25110927,0.07567404,0.02006874,0.19839356,0.17992003,0.00030741
-2.84242121,0.63626993,0.02944425,0.15379135,0.24204156,0.07183374,0.01997210,0.18259639,0.17352304,0.00027375
-2.83641821,0.59811908,0.02648188,0.14663528,0.23227348,0.06789994,0.01975417,0.16782306,0.16685943,0.00024298
-2.83041521,0.56033604,0.02364668,0.13916986,0.22189167,0.06390792,0.01941567,0.15403519,0.15992028,0.00021500
-2.82441221,0.52310038,0.02096351,0.13146946,0.21098988,0.05989135,0.01896030,0.14118821,0.15271057,0.00018970
-2.81840920,0.48658075,0.01845142,0.12360806,0.19966780,0.05588205,0.01839450,0.12923477,0.14524908,0.00016695
-2.81240620,0.45093590,0.01612378,0.11565838,0.18802979,0.05190982,0.01772722,0.11812785,0.13756792,0.00014657
-2.80640320,0.41631554,0.01398862,0.10769105,0.17618327,0.04800224,0.01696950,0.10782345,0.12971145,0.00012841
-2.80040020,0.38286093,0.01204908,0.09977378,0.16423704,0.04418461,0.01613414,0.09828280,0.12173482,0.00011228
-2.79439720,0.35070514,0.01030394,0.09197056,0.15229935,0.04047978,0.01523517,0.08947401,0.11370221,0.00009803
-2.78839420,0.31997295,0.00874829,0.08434095,0.14047597,0.03690807,0.01428742,0.08137330,0.10568468,0.00008547
-2.78239120,0.29078058,0.00737417,0.07693933,0.12886828,0.03348722,0.01330603,0.07396573,0.09775800,0.00007445
-2.77638819,0.26323511,0.00617126,0.06981436,0.11757142,0.03023231,0.01230601,0.06724555,0.09000038,0.00006482
-2.77038519,0.23743397,0.00512749,0.06300840,0.10667258,0.02715573,0.01130181,0.06121634,0.08249031,0.00005645
-2.76438219,0.21346447,0.00422966,0.05655720,0.09624966,0.02426714,0.01030694,0.05589092,0.07530456,0.00004922
-2.75837919,0.19140351,0.00346398,0.05048960,0.08637012,0.02157356,0.00933369,0.05129112,0.06851651,0.00004302
-2.75237619,0.17131764,0.00281655,0.04482746,0.07709025,0.01907937,0.00839289,0.04744764,0.06219475,0.00003776
-2.74637319,0.15326347,0.00227367,0.03958573,0.06845481,0.01678649,0.00749370,0.04439990,0.05640210,0.00003337
-2.74037019,0.13728857,0.00182225,0.03477272,0.06049705,0.01469448,0.00664359,0.04219595,0.05119494,0.00002977
-2.73436718,0.12343272,0.00144997,0.03039042,0.05323913,0.01280080,0.00584823,0.04089254,0.04662299,0.00002691
-2.72836418,0.11172965,0.00114546,0.02643505,0.04669280,0.01110099,0.00511161,0.04055534,0.04272940,0.00002476
-2.72236118,0.10220903,0.00089840,0.02289769,0.04086048,0.00958903,0.00443605,0.04125914,0.03955106,0.00002327
-2.71635818,0.09489876,0.00069957,0.01976498,0.03573648,0.00825759,0.00382243,0.04308820,0.03711924,0.00002244
-2.71035518,0.08982730,0.00054083,0.01701986,0.03130838,0.00709836,0.00327025,0.04613657,0.03546027,0.00002224
-2.70435218,0.08702606,0.00041511,0.01464242,0.02755855,0.00610238,0.00277792,0.05050832,0.03459642,0.00002266
-2.69834917,0.08653149,0.00031633,0.01261059,0.02446561,0.00526038,0.00234289,0.05631764,0.03454665,0.00002371
-2.69234617,0.08838698,0.00023932,0.01090097,0.02200588,0.00456302,0.00196190,0.06368873,0.03532742,0.00002539
-2.68634317,0.09264421,0.00017976,0.00948944,0.02015471,0.00400124,0.00163114,0.07275526,0.03695335,0.00002770
-2.68034017,0.09936388,0.00013405,0.00835181,0.01888762,0.00356641,0.00134646,0.08365954,0.03943765,0.00003066
-2.67433717,0.10861574,0.00009925,0.00746431,0.01818122,0.00325058,0.00110352,0.09655106,0.04279247,0.00003428
-2.66833417,0.12047781,0.00007295,0.00680403,0.01801396,0.00304656,0.00089796,0.11158448,0.04702889,0.00003857
-2.66233117,0.13503460,0.00005324,0.00634921,0.01836648,0.00294808,0.00072547,0.12891690,0.05215680,0.00004354
-2.65632816,0.15237438,0.00003857,0.00607948,0.01922187,0.00294973,0.00058192,0.14870434,0.05818441,0.00004922
-2.65032516,0.17258541,0.00002775,0.00597593,0.02056547,0.00304698,0.00046345,0.17109745,0.06511759,0.00005561
-2.64432216,0.19575122,0.00001982,0.00602119,0.02238457,0.00323612,0.00036648,0.19623634,0.07295888,0.00006272
-2.63831916,0.22194472,0.00001405,0.00619938,0.02466778,0.00351406,0.00028776,0.22424457,0.08170638,0.00007054
-2.63231616,0.25122163,0.00000989,0.00649597,0.02740421,0.00387823,0.00022437,0.25522239,0.09135236,0.00007909
-2.62631316,0.28361295,0.00000692,0.00689765,0.03058250,0.00432633,0.00017377,0.28923926,0.10188171,0.00008834
-2.62031016,0.31911699,0.00000480,0.00739213,0.03418967,0.00485609,0.00013373,0.32632590,0.11327029,0.00009827
-2.61430715,0.35769097,0.00000331,0.00796796,0.03820995,0.00546505,0.00010234,0.36646604,0.12548319,0.00010886
-2.60830415,0.39924268,0.00000227,0.00861427,0.04262357,0.00615025,0.00007800,0.40958818,0.13847302,0.00012006
-2.60230115,0.44362248,0.00000155,0.00932056,0.04740554,0.00690800,0.00005938,0.45555773,0.15217822,0.00013181
-2.59629815,0.49061609,0.00000105,0.01007656,0.05252460,0.00773364,0.00004540,0.50416997,0.16652157,0.00014405
-2.59029515,0.53993858,0.00000072,0.01087200,0.05794231,0.00862132,0.00003520,0.55514419,0.18140901,0.00015668
-2.58429215,0.59123009,0.00000050,0.01169652,0.06361238,0.00956383,0.00002815,0.60811960,0.19672877,0.00016962
-2.57828914,0.64405377,0.00000036,0.01253960,0.06948029,0.01055249,0.00002377,0.66265340,0.21235100,0.00018273
-2.57228614,0.69789623,0.00000028,0.01339051,0.07548326,0.01157713,0.00002179,0.71822145,0.22812808,0.00019588
-2.56628314,0.75217100,0.00000025,0.01423841,0.08155061,0.01262606,0.00002209,0.77422198,0.24389547,0.00020894
-2.56028014,0.80622520,0.00000025,0.01507237,0.08760454,0.01368623,0.00002476,0.82998244,0.25947350,0.00022174
-2.55427714,0.85934948,0.00000028,0.01588165,0.09356131,0.01474336,0.00003001,0.88476982,0.27466985,0.00023412
-2.54827414,0.91079135,0.00000035,0.01665586,0.09933285,0.01578229,0.00003830,0.93780425,0.28928292,0.00024590
-2.54227114,0.95977159,0.00000046,0.01738532,0.10482876,0.01678725,0.00005027,0.98827572,0.30310601,0.00025690
-2.53626813,1.00550329,0.00000061,0.01806139,0.10995861,0.01774229,0.00006681,1.03536359,0.31593222,0.00026695
-2.53026513,1.04721318,0.00000081,0.01867693,0.11463449,0.01863179,0.00008910,1.07825818,0.32755994,0.00027587
-2.52426213,1.08416430,0.00000108,0.01922670,0.11877374,0.01944090,0.00011863,1.11618381,0.33779888,0.00028350
-2.51825913,1.11567922,0.00000143,0.01970785,0.12230167,0.02015609,0.00015726,1.14842242,0.34647624,0.00028970
-2.51225613,1.14116297,0.00000188,0.02012039,0.12515427,0.02076567,0.00020728,1.17433663,0.35344295,0.00029433
-2.50625313,1.16012447,0.00000247,0.02046764,0.12728070,0.02126026,0.00027147,1.19339149,0.35857958,0.00029730
-2.50025013,1.17219558,0.00000321,0.02075665,0.12864543,0.02163323,0.00035311,1.20517360,0.36180184,0.00029853
-2.49424712,1.17714693,0.00000415,0.02099851,0.12923003,0.02188110,0.00045609,1.20940699,0.36306511,0.00029797
-2.48824412,1.17489945,0.00000532,0.02120867,0.12903437,0.02200376,0.00058494,1.20596463,0.36236805,0.00029561
-2.48224112,1.16553122,0.00000677,0.02140704,0.12807729,0.02200470,0.00074484,1.19487529,0.35975487,0.00029147
-2.47623812,1.14927904,0.00000856,0.02161805,0.12639661,0.02189100,0.00094167,1.17632497,0.35531621,0.00028562
-2.47023512,1.12653462,0.00001075,0.02187051,0.12404850,0.02167331,0.00118197,1.15065308,0.34918839,0.00027813
-2.46423212,1.09783532,0.00001339,0.02219732,0.12110616,0.02136564,0.00147296,1.11834331,0.34155122,0.00026913
-2.45822911,1.06384988,0.00001657,0.02263497,0.11765798,0.02098501,0.00182241,1.08000953,0.33262408,0.00025876
-2.45222611,1.02535960,0.00002036,0.02322294,0.11380505,0.02055103,0.00223857,1.03637747,0.32266063,0.00024720
-2.44622311,0.98323567,0.00002483,0.02400282,0.10965835,0.02008537,0.00273003,0.98826282,0.31194216,0.00023462
-2.44022011,0.93841364,0.00003006,0.02501729,0.10533545,0.01961111,0.00330548,0.93654684,0.30076988,0.00022124
-2.43421711,0.89186601,0.00003613,0.02630888,0.10095709,0.01915204,0.00397349,0.88215042,0.28945630,0.00020726
-2.42821411,0.84457393,0.00004312,0.02791868,0.09664359,0.01873194,0.00474219,0.82600784,0.27831610,0.00019289
-2.42221111,0.79749918,0.00005110,0.02988480,0.09251132,0.01837384,0.00561898,0.76904107,0.26765675,0.00017834
-2.41620810,0.75155745,0.00006011,0.03224081,0.08866924,0.01809920,0.00661007,0.71213585,0.25776927,0.00016379
-2.41020510,0.70759375,0.00007020,0.03501414,0.08521582,0.01792723,0.00772014,0.65612021,0.24891927,0.00014944
-2.40420210,0.66636092,0.00008140,0.03822449,0.08223617,0.01787420,0.00895190,0.60174626,0.24133888,0.00013544
-2.39819910,0.62850169,0.00009371,0.04188226,0.07979971,0.01795286,0.01030568,0.54967565,0.23521948,0.00012195
-2.39219610,0.59453492,0.00010711,0.04598721,0.07795834,0.01817190,0.01177902,0.50046908,0.23070587,0.00010908
-2.38619310,0.56484632,0.00012154,0.05052732,0.07674510,0.01853559,0.01336638,0.45457988,0.22789165,0.00009693
-2.38019010,0.53968365,0.00013692,0.05547786,0.07617355,0.01904352,0.01505882,0.41235167,0.22681643,0.00008557
-2.37418709,0.51915642,0.00015315,0.06080096,0.07623767,0.01969049,0.01684383,0.37401969,0.22746452,0.00007506
-2.36818409,0.50324000,0.00017007,0.06644545,0.07691242,0.02046654,0.01870531,0.33971557,0.22976553,0.00006543
-2.36218109,0.49178358,0.00018750,0.07234731,0.07815487,0.02135714,0.02062356,0.30947483,0.23359659,0.00005669
-2.35617809,0.48452180,0.00020524,0.07843051,0.07990592,0.02234356,0.02257558,0.28324672,0.23878637,0.00004882
-2.35017509,0.48108933,0.00022305,0.08460846,0.08209252,0.02340335,0.02453533,0.26090569,0.24512050,0.00004180
-2.34417209,0.48103784,0.00024066,0.09078588,0.08463032,0.02451099,0.02647433,0.24226382,0.25234856,0.00003560
-2.33816908,0.48385482,0.00025781,0.09686123,0.08742672,0.02563861,0.02836227,0.22708380,0.26019206,0.00003016
-2.33216608,0.48898339,0.00027421,0.10272946,0.09038416,0.02675689,0.03016776,0.21509169,0.26835344,0.00002544
-2.32616308,0.49584264,0.00028957,0.10828512,0.09340359,0.02783594,0.03185926,0.20598921,0.27652555,0.00002137
-2.32016008,0.50384759,0.00030362,0.11342572,0.09638799,0.02884628,0.03340600,0.19946496,0.28440150,0.00001790
-2.31415708,0.51242833,0.00031610,0.11805513,0.09924587,0.02975979,0.03477893,0.19520454,0.29168432,0.00001495
-2.30815408,0.52104761,0.00032679,0.12208689,0.10189453,0.03055064,0.03595173,0.19289902,0.29809618,0.00001247
-2.30215108,0.52921650,0.00033551,0.12544743,0.10426307,0.03119615,0.03690169,0.19225198,0.30338688,0.00001040
-2.29614807,0.53650747,0.00034212,0.12807883,0.10629499,0.03167756,0.03761057,0.19298487,0.30734118,0.00000869
-2.29014507,0.54256476,0.00034655,0.12994122,0.10795031,0.03198064,0.03806522,0.19484076,0.30978484,0.00000728
-2.28414207,0.54711174,0.00034881,0.13101449,0.10920711,0.03209618,0.03825819,0.19758672,0.31058897,0.00000613
-2.27813907,0.54995503,0.00034900,0.13129941,0.11006238,0.03202026,0.03818794,0.20101481,0.30967281,0.00000520
-2.27213607,0.55098560,0.00034730,0.13081797,0.11053233,0.03175436,0.03785906,0.20494204,0.30700466,0.00000445
-2.26613307,0.55017680,0.00034404,0.12961299,0.11065190,0.03130529,0.03728209,0.20920938,0.30260104,0.00000385
-2.26013007,0.54757975,0.00033964,0.12774696,0.11047367,0.03068491,0.03647325,0.21368020,0.29652423,0.00000337
-2.25412706,0.54331614,0.00033473,0.12530016,0.11006612,0.02990970,0.03545384,0.21823827,0.28887832,0.00000300
-2.24812406,0.53756926,0.00033008,0.12236821,0.10951139,0.02900016,0.03424964,0.22278563,0.27980391,0.00000271
-2.24212106,0.53057336,0.00032670,0.11905907,0.10890247,0.02798013,0.03288995,0.22724038,0.26947194,0.00000249
-2.23611806,0.52260212,0.00032585,0.11548960,0.10834014,0.02687597,0.03140671,0.23153472,0.25807678,0.00000234
-2.23011506,0.51395656,0.00032914,0.11178195,0.10792961,0.02571573,0.02983344,0.23561325,0.24582900,0.00000224
-2.22411206,0.50495311,0.00033852,0.10805981,0.10777706,0.02452831,0.02820417,0.23943152,0.23294811,0.00000218
-2.21810905,0.49591203,0.00035644,0.10444476,0.10798622,0.02334260,0.02655243,0.24295508,0.21965557,0.00000217
-2.21210605,0.48714685,0.00038590,0.10105279,0.10865513,0.02218673,0.02491024,0.24615868,0.20616843,0.00000219
-2.20610305,0.47895498,0.00043057,0.09799123,0.10987316,0.02108738,0.02330727,0.24902585,0.19269368,0.00000226
-2.20010005,0.47160993,0.00049494,0.09535616,0.11171855,0.02006920,0.02177004,0.25154854,0.17942354,0.00000236
-2.19409705,0.46535512,0.00058441,0.09323037,0.11425645,0.01915439,0.02032133,0.25372682,0.16653188,0.00000250
-2.18809405,0.46039960,0.00070553,0.09168204,0.11753762,0.01836240,0.01897972,0.25556851,0.15417161,0.00000268
-2.18209105,0.45691555,0.00086604,0.09076411,0.12159789,0.01770981,0.01775933,0.25708859,0.14247329,0.00000290
-2.17608804,0.45503772,0.00107516,0.09051443,0.12645847,0.01721034,0.01666969,0.25830835,0.13154467,0.00000316
-2.17008504,0.45486452,0.00134366,0.09095661,0.13212697,0.01687500,0.01571582,0.25925421,0.12147116,0.00000345
-2.16408204,0.45646081,0.00168402,0.09210164,0.13859939,0.01671242,0.01489842,0.25995622,0.11231709,0.00000378
-2.15807904,0.45986218,0.00211057,0.09395007,0.14586282,0.01672923,0.01421423,0.26044622,0.10412762,0.00000416
-2.15207604,0.46508046,0.00263954,0.09649483,0.15389890,0.01693056,0.01365649,0.26075576,0.09693107,0.00000457
-2.14607304,0.47211029,0.00328905,0.09972442,0.16268783,0.01732063,0.01321549,0.26091401,0.09074152,0.00000501
-2.14007004,0.48093646,0.00407914,0.10362639,0.17221292,0.01790328,0.01287921,0.26094553,0.08556166,0.00000550
-2.13406703,0.49154171,0.00503153,0.10819101,0.18246531,0.01868262,0.01263395,0.26086837,0.08138544,0.00000603
