energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.31515758,3.47880867,0.00131188,0.09069669,0.09622098,1.06799004,0.04025250,0.41161912,0.14380814,1.97462998
-0.30915458,3.32597367,0.00129419,0.08333209,0.08870648,1.01169998,0.03886283,0.39700631,0.13766153,1.89431350
-0.30315158,3.20178137,0.00129695,0.07652470,0.08210825,0.96508040,0.03778631,0.38628672,0.13282666,1.82910136
-0.29714857,3.10657251,0.00132260,0.07033411,0.07644141,0.92815518,0.03704189,0.37938428,0.12931537,1.77930943
-0.29114557,3.04023810,0.00137355,0.06480955,0.07170871,0.90083425,0.03664465,0.37615889,0.12711684,1.74498077
-0.28514257,3.00225471,0.00145216,0.05999015,0.06790190,0.88292171,0.03660608,0.37641337,0.12619934,1.72590745
-0.27913957,2.99173075,0.00156069,0.05590542,0.06500330,0.87412733,0.03693442,0.37990173,0.12651247,1.72165833
-0.27313657,3.00746140,0.00170123,0.05257598,0.06298744,0.87408093,0.03763517,0.38633844,0.12798988,1.73161145
-0.26713357,3.04798969,0.00187568,0.05001447,0.06182273,0.88234855,0.03871177,0.39540841,0.13055242,1.75498984
-0.26113057,3.11167133,0.00208565,0.04822653,0.06147305,0.89844987,0.04016618,0.40677747,0.13411151,1.79089912
-0.25512756,3.19674031,0.00233246,0.04721188,0.06189934,0.92187575,0.04199960,0.42010292,0.13857257,1.83836552
-0.24912456,3.30137285,0.00261702,0.04696520,0.06306087,0.95210523,0.04421314,0.43504388,0.14383856,1.89637287
-0.24312156,3.42374702,0.00293986,0.04747706,0.06491641,0.98862110,0.04680834,0.45127113,0.14981324,1.96389724
-0.23711856,3.56209589,0.00330098,0.04873459,0.06742509,1.03092330,0.04978764,0.46847608,0.15640425,2.03993802
-0.23111556,3.71475202,0.00369989,0.05072196,0.07054705,1.07853958,0.05315463,0.48637859,0.16352571,2.12354445
-0.22511256,3.88018179,0.00413555,0.05342070,0.07424368,1.13103284,0.05691409,0.50473336,0.17110036,2.21383664
-0.21910955,4.05700845,0.00460633,0.05680965,0.07847777,1.18800493,0.06107182,0.52333467,0.17906108,2.31002077
-0.21310655,4.24402300,0.00511003,0.06086485,0.08321319,1.24909661,0.06563419,0.54201924,0.18735174,2.41139788
-0.20710355,4.44018299,0.00564386,0.06555912,0.08841450,1.31398377,0.07060740,0.56066728,0.19592741,2.51736635
-0.20110055,4.64459956,0.00620446,0.07086149,0.09404632,1.38237013,0.07599657,0.57920140,0.20475383,2.62741822
-0.19509755,4.85651362,0.00678795,0.07673662,0.10007257,1.45397671,0.08180456,0.59758375,0.21380625,2.74112983
-0.18909455,5.07526270,0.00738995,0.08314401,0.10645568,1.52852887,0.08803058,0.61581130,0.22306774,2.85814742
-0.18309155,5.30024045,0.00800563,0.09003738,0.11315573,1.60574144,0.09466877,0.63390961,0.23252700,2.97816863
-0.17708854,5.53085090,0.00862979,0.09736407,0.12012981,1.68530295,0.10170666,0.65192526,0.24217579,3.10092095
-0.17108554,5.76646037,0.00925689,0.10506459,0.12733132,1.76685990,0.10912370,0.66991742,0.25200629,3.22613826
-0.16508254,6.00634954,0.00988118,0.11307240,0.13470966,1.85000207,0.11688990,0.68794894,0.26200833,3.35353685
-0.15907954,6.24966865,0.01049670,0.12131399,0.14221001,1.93424992,0.12496467,0.70607730,0.27216683,3.48279202
-0.15307654,6.49539860,0.01109740,0.12970921,0.14977350,2.01904495,0.13329601,0.72434604,0.28245958,3.61351672
-0.14707354,6.74232039,0.01167719,0.13817201,0.15733755,2.10374399,0.14182002,0.74277691,0.29285544,3.74524339
-0.14107054,6.98899520,0.01223004,0.14661147,0.16483661,2.18761797,0.15046087,0.76136337,0.30331316,3.87740995
-0.13506753,7.23375685,0.01274999,0.15493326,0.17220313,2.26985573,0.15913134,0.78006561,0.31378088,4.00935107
-0.12906453,7.47471775,0.01323129,0.16304130,0.17936871,2.34957305,0.16773380,0.79880743,0.32419640,4.14029524
-0.12306153,7.70978900,0.01366840,0.17083986,0.18626557,2.42582689,0.17616180,0.81747522,0.33448811,4.26936820
-0.11705853,7.93671450,0.01405614,0.17823577,0.19282803,2.49763450,0.18430217,0.83591903,0.34457675,4.39560286
-0.11105553,8.15311817,0.01438968,0.18514081,0.19899415,2.56399679,0.19203754,0.85395583,0.35437770,4.51795569
-0.10505253,8.35656287,0.01466468,0.19147424,0.20470724,2.62392515,0.19924939,0.87137470,0.36380391,4.63532900
-0.09904952,8.54461879,0.01487735,0.19716523,0.20991748,2.67647064,0.20582129,0.88794389,0.37276908,4.74659865
-0.09304652,8.71493870,0.01502456,0.20215520,0.21458316,2.72075424,0.21164242,0.90341924,0.38119119,4.85064601
-0.08704352,8.86533676,0.01510390,0.20639993,0.21867188,2.75599697,0.21661113,0.91755373,0.38899591,4.94639308
-0.08104052,8.99386762,0.01511377,0.20987137,0.22216135,2.78154827,0.22063838,0.93010765,0.39611999,5.03283928
-0.07503752,9.09890206,0.01505349,0.21255900,0.22503997,2.79691149,0.22365107,0.94085884,0.40251419,5.10909841
-0.06903452,9.17919573,0.01492336,0.21447073,0.22730696,2.80176507,0.22559488,0.94961262,0.40814585,5.17443406
-0.06303152,9.23394756,0.01472472,0.21563317,0.22897219,2.79597847,0.22643675,0.95621082,0.41300064,5.22829189
-0.05702851,9.26284496,0.01445999,0.21609140,0.23005561,2.77962185,0.22616658,0.96053960,0.41708378,5.27032719
-0.05102551,9.26609326,0.01413270,0.21590798,0.23058636,2.75296909,0.22479846,0.96253550,0.42042030,5.30042622
-0.04502251,9.24442781,0.01374745,0.21516141,0.23060154,2.71649388,0.22237093,0.96218963,0.42305457,5.31872024
-0.03901951,9.19910757,0.01330990,0.21394397,0.23014470,2.67085885,0.21894660,0.95954964,0.42504900,5.32559123
-0.03301651,9.13189020,0.01282670,0.21235901,0.22926420,2.61689839,0.21461089,0.95471947,0.42648201,5.32166878
-0.02701351,9.04498932,0.01230536,0.21051776,0.22801134,2.55559572,0.20947014,0.94785685,0.42744536,5.30781789
-0.02101051,8.94101530,0.01175411,0.20853579,0.22643850,2.48805534,0.20364886,0.93916871,0.42804096,5.28511803
-0.01500750,8.82290218,0.01118178,0.20652930,0.22459729,2.41547200,0.19728659,0.92890471,0.42837736,5.25483393
-0.00900450,8.69382332,0.01059758,0.20461121,0.22253679,2.33909765,0.19053417,0.91734916,0.42856593,5.21837921
-0.00300150,8.55709936,0.01001092,0.20288740,0.22030200,2.26020777,0.18354970,0.90481175,0.42871720,5.17727409
0.00300150,8.41610223,0.00943122,0.20145315,0.21793252,2.18006852,0.17649435,0.89161751,0.42893715,5.13309893
0.00900450,8.27415899,0.00886768,0.20038994,0.21546153,2.09990607,0.16952817,0.87809644,0.42932396,5.08744526
0.01500750,8.13445941,0.00832909,0.19976272,0.21291518,2.02087931,0.16280590,0.86457321,0.42996512,5.04186640
0.02101051,7.99997081,0.00782370,0.19961783,0.21031226,1.94405688,0.15647324,0.85135741,0.43093511,4.99782958
0.02701351,7.87336342,0.00735901,0.19998163,0.20766430,1.87039927,0.15066334,0.83873473,0.43229378,4.95667140
0.03301651,7.75694870,0.00694166,0.20085982,0.20497603,1.80074635,0.14549390,0.82695935,0.43408535,4.91955858
0.03901951,7.65263285,0.00657736,0.20223764,0.20224619,1.73581052,0.14106490,0.81624782,0.43633814,4.88745536
0.04502251,7.56188640,0.00627078,0.20408078,0.19946854,1.67617511,0.13745686,0.80677460,0.43906505,4.86109883
0.05102551,7.48573063,0.00602558,0.20633699,0.19663318,1.62229773,0.13472991,0.79866937,0.44226452,4.84098306
0.05702851,7.42474019,0.00584432,0.20893847,0.19372792,1.57451780,0.13292353,0.79201600,0.44592216,4.82735251
0.06303152,7.37906116,0.00572857,0.21180460,0.19073979,1.53306725,0.13205696,0.78685325,0.45001270,4.82020471
0.06903452,7.34844260,0.00567890,0.21484526,0.18765640,1.49808357,0.13213018,0.78317700,0.45450225,4.81930193
0.07503752,7.33227948,0.00569495,0.21796433,0.18446735,1.46962400,0.13312555,0.78094371,0.45935070,4.82419095
0.08104052,7.32966441,0.00577553,0.22106328,0.18116532,1.44767983,0.13500981,0.78007501,0.46451400,4.83423010
0.08704352,7.33944510,0.00591865,0.22404478,0.17774700,1.43218993,0.13773648,0.78046307,0.46994642,4.84862177
0.09304652,7.36028488,0.00612165,0.22681606,0.17421372,1.42305249,0.14124842,0.78197644,0.47560235,4.86644926
0.09904952,7.39072308,0.00638121,0.22929197,0.17057178,1.42013457,0.14548056,0.78446612,0.48143780,4.88671592
0.10505253,7.42923287,0.00669350,0.23139757,0.16683245,1.42327877,0.15036256,0.78777163,0.48741139,4.90838493
0.11105553,7.47427399,0.00705414,0.23307023,0.16301174,1.43230702,0.15582125,0.79172671,0.49348477,4.93041810
0.11705853,7.52433881,0.00745832,0.23426109,0.15912982,1.44702142,0.16178292,0.79616468,0.49962260,4.95181206
0.12306153,7.57799010,0.00790081,0.23493594,0.15521031,1.46720238,0.16817519,0.80092308,0.50579198,4.97163050
0.12906453,7.63389005,0.00837597,0.23507539,0.15127934,1.49260467,0.17492845,0.80584772,0.51196150,4.98903158
0.13506753,7.69082025,0.00887782,0.23467457,0.14736461,1.52295179,0.18197685,0.81079593,0.51810003,5.00328965
0.14107054,7.74769331,0.00940001,0.23374221,0.14349432,1.55792958,0.18925884,0.81563920,0.52417528,5.01381108
0.14707354,7.80355689,0.00993590,0.23229926,0.13969625,1.59717989,0.19671725,0.82026504,0.53015238,5.02014421
0.15307654,7.85759180,0.01047857,0.23037718,0.13599689,1.64029496,0.20429893,0.82457848,0.53599264,5.02198380
0.15907954,7.90910586,0.01102086,0.22801598,0.13242076,1.68681353,0.21195414,0.82850296,0.54165254,5.01917072
0.16508254,7.95752548,0.01155548,0.22526208,0.12898994,1.73621927,0.21963564,0.83198110,0.54708329,5.01168776
0.17108554,8.00238708,0.01207505,0.22216626,0.12572380,1.78794210,0.22729771,0.83497526,0.55223080,4.99965268
0.17708854,8.04333017,0.01257222,0.21878155,0.12263902,1.84136288,0.23489518,0.83746811,0.55703647,4.98330971
0.18309155,8.08009387,0.01303980,0.21516151,0.11974984,1.89582157,0.24238256,0.83946328,0.56143854,4.96302058
0.18909455,8.11251809,0.01347089,0.21135862,0.11706854,1.95062905,0.24971348,0.84098624,0.56537423,4.93925614
0.19509755,8.14055036,0.01385903,0.20742313,0.11460609,2.00508213,0.25684041,0.84208538,0.56878249,4.91258945
0.20110055,8.16425849,0.01419834,0.20340229,0.11237295,2.05848166,0.26371488,0.84283326,0.57160736,4.88369089
0.20710355,8.18384881,0.01448371,0.19933993,0.11038001,2.11015275,0.27028805,0.84332803,0.57380167,4.85332566
0.21310655,8.19968912,0.01471093,0.19527656,0.10863951,2.15946670,0.27651187,0.84369493,0.57533107,4.82235348
0.21910955,8.21233490,0.01487679,0.19124970,0.10716593,2.20586341,0.28234061,0.84408760,0.57617804,4.79173043
0.22511256,8.22255696,0.01497927,0.18729461,0.10597684,2.24887345,0.28773278,0.84468916,0.57634576,4.76251199
0.23111556,8.23136801,0.01501755,0.18344528,0.10509353,2.28813859,0.29265335,0.84571280,0.57586145,4.73585655
0.23711856,8.24004589,0.01499210,0.17973549,0.10454146,2.32342987,0.29707605,0.84740157,0.57477920,4.71302827
0.24312156,8.25015054,0.01490469,0.17619996,0.10435042,2.35466203,0.30098568,0.85002733,0.57318173,4.69539809
0.24912456,8.26353243,0.01475837,0.17287548,0.10455450,2.38190342,0.30438029,0.85388851,0.57118126,4.68444157
0.25512756,8.28232976,0.01455739,0.16980178,0.10519161,2.40538075,0.30727289,0.85930660,0.56891900,4.68173251
0.26113057,8.30895279,0.01430712,0.16702227,0.10630280,2.42547786,0.30969274,0.86662122,0.56656344,4.68893118
0.26713357,8.34605362,0.01401389,0.16458432,0.10793123,2.44272830,0.31168593,0.87618369,0.56430723,4.70776630
0.27313657,8.39648070,0.01368487,0.16253928,0.11012085,2.45780163,0.31331516,0.88834926,0.56236277,4.74001028
0.27913957,8.46321804,0.01332781,0.16094191,0.11291486,2.47148352,0.31465876,0.90346789,0.56095654,4.78744742
0.28514257,8.54930970,0.01295091,0.15984953,0.11635399,2.48465023,0.31580869,0.92187389,0.56032241,4.85183508
0.29114557,8.65777121,0.01256251,0.15932056,0.12047462,2.49823809,0.31686784,0.94387466,0.56069406,4.93485847
0.29714857,8.79148999,0.01217095,0.15941280,0.12530687,2.51320914,0.31794641,0.96973881,0.56229688,5.03807975
0.30315158,8.95311800,0.01178429,0.16018133,0.13087267,2.53051401,0.31915776,0.99968409,0.56533961,5.16288276
0.30915458,9.14495990,0.01141012,0.16167612,0.13718398,2.55105356,0.32061371,1.03386555,0.57000599,5.31041487
0.31515758,9.36886106,0.01105539,0.16393957,0.14424111,2.57564080,0.32241957,1.07236432,0.57644697,5.48152787
0.32116058,9.62609961,0.01072617,0.16700394,0.15203130,2.60496463,0.32466922,1.11517767,0.58477357,5.67671985
0.32716358,9.91728710,0.01042759,0.17088900,0.16052757,2.63955699,0.32744031,1.16221058,0.59505089,5.89608051
0.33316658,10.24228225,0.01016364,0.17559975,0.16968797,2.67976492,0.33079002,1.21326937,0.60729351,6.13924207
0.33916958,10.60012204,0.00993718,0.18112460,0.17945511,2.72572875,0.33475149,1.26805779,0.62146236,6.40533828
0.34517259,10.98897382,0.00974983,0.18743392,0.18975623,2.77736756,0.33933115,1.32617582,0.63746349,6.69297370
0.35117559,11.40611181,0.00960199,0.19447918,0.20050355,2.83437259,0.34450721,1.38712132,0.65514853,7.00020548
0.35717859,11.84792019,0.00949290,0.20219267,0.21159513,2.89620902,0.35022921,1.45029486,0.67431702,7.32453945
0.36318159,12.30992450,0.00942067,0.21048793,0.22291616,2.96212622,0.35641893,1.51500750,0.69472053,7.66294202
0.36918459,12.78685186,0.00938240,0.21926074,0.23434056,3.03117611,0.36297248,1.58049162,0.71606836,8.01186894
0.37518759,13.27271942,0.00937434,0.22839093,0.24573302,3.10223897,0.36976346,1.64591449,0.73803465,8.36731160
0.38119060,13.76094969,0.00939202,0.23774476,0.25695129,3.17405570,0.37664728,1.71039425,0.76026666,8.72486060
0.38719360,14.24451008,0.00943045,0.24717784,0.26784882,3.24526524,0.38346612,1.77301807,0.78239390,9.07978616
0.39319660,14.71607304,0.00948434,0.25653866,0.27827754,3.31444576,0.39005464,1.83286182,0.80403778,9.42713390
0.39919960,15.16819266,0.00954828,0.26567237,0.28809085,3.38015793,0.39624585,1.88901087,0.82482149,9.76183392
0.40520260,15.59349230,0.00961696,0.27442496,0.29714670,3.44098865,0.40187718,1.94058131,0.84437976,10.07882073
0.41120560,15.98485779,0.00968539,0.28264750,0.30531066,3.49559358,0.40679622,1.98674115,0.86236817,10.37316047
0.41720860,16.33562994,0.00974906,0.29020036,0.31245902,3.54273697,0.41086603,2.02673070,0.87847175,10.64018190
0.42321161,16.63979012,0.00980414,0.29695733,0.31848170,3.58132741,0.41396980,2.05988170,0.89241269,10.87560667
0.42921461,16.89213277,0.00984758,0.30280935,0.32328497,3.61044820,0.41601457,2.08563448,0.90395683,11.07567465
0.43521761,17.08841856,0.00987727,0.30766786,0.32679397,3.62938162,0.41693395,2.10355274,0.91291889,11.23725946
0.44122061,17.22550296,0.00989204,0.31146753,0.32895476,3.63762628,0.41668982,2.11333544,0.91916627,11.35796989
0.44722361,17.30143505,0.00989174,0.31416833,0.32973607,3.63490727,0.41527284,2.11482533,0.92262139,11.43623278
0.45322661,17.31552281,0.00987718,0.31575681,0.32913042,3.62117903,0.41270192,2.10801402,0.92326250,11.47135359
0.45922961,17.26836174,0.00985008,0.31624656,0.32715482,3.59662099,0.40902270,2.09304318,0.92112304,11.46355169
0.46523262,17.16182523,0.00981299,0.31567775,0.32385076,3.56162662,0.40430508,2.07020193,0.91628958,11.41396784
0.47123562,16.99901615,0.00976912,0.31411588,0.31928362,3.51678623,0.39864007,2.03992033,0.90889837,11.32464271
0.47723862,16.78418057,0.00972219,0.31164962,0.31354144,3.46286464,0.39213601,2.00275927,0.89913073,11.19846632
0.48324162,16.52258614,0.00967623,0.30838785,0.30673299,3.40077430,0.38491445,1.95939688,0.88720731,11.03909926
0.48924462,16.22036866,0.00963536,0.30445615,0.29898533,3.33154527,0.37710577,1.91061186,0.87338150,10.85086795
0.49524762,15.88435194,0.00960364,0.29999253,0.29044076,3.25629282,0.36884480,1.85726431,0.85793204,10.63863733
0.50125063,15.52184699,0.00958478,0.29514290,0.28125331,3.17618398,0.36026654,1.80027452,0.84115521,10.40766520
0.50725363,15.14043764,0.00958201,0.29005624,0.27158496,3.09240418,0.35150223,1.74060037,0.82335668,10.16344365
0.51325663,14.74776002,0.00959791,0.28487967,0.26160149,3.00612485,0.34267576,1.67921411,0.80484339,9.91153326
0.51925963,14.35128402,0.00963423,0.27975363,0.25146834,2.91847322,0.33390061,1.61707916,0.78591554,9.65739650
0.52526263,13.95810458,0.00969183,0.27480742,0.24134650,2.83050510,0.32527738,1.55512762,0.76685910,9.40623674
0.53126563,13.57475025,0.00977062,0.27015507,0.23138856,2.74318143,0.31689192,1.49423928,0.74793901,9.16284887
0.53726863,13.20701605,0.00986954,0.26589197,0.22173517,2.65734918,0.30881416,1.43522264,0.72939315,8.93148749
0.54327164,12.85982629,0.00998657,0.26209205,0.21251187,2.57372718,0.30109747,1.37879851,0.71142751,8.71575740
0.54927464,12.53713188,0.01011884,0.25880595,0.20382658,2.49289697,0.29377876,1.32558671,0.69421251,8.51853053
0.55527764,12.24184532,0.01026270,0.25605999,0.19576777,2.41529876,0.28687905,1.27609608,0.67788061,8.34189177
0.56128064,11.97581448,0.01041393,0.25385601,0.18840325,2.34123251,0.28040460,1.23071806,0.66252527,8.18711552
0.56728364,11.73983521,0.01056782,0.25217220,0.18177982,2.27086352,0.27434837,1.18972386,0.64820133,8.05467266
0.57328664,11.53370072,0.01071942,0.25096466,0.17592363,2.20423231,0.26869193,1.15326520,0.63492661,7.94426697
0.57928964,11.35628438,0.01086373,0.25016977,0.17084123,2.14126794,0.26340752,1.12137843,0.62268468,7.85489842
0.58529265,11.20565126,0.01099585,0.24970717,0.16652131,2.08180415,0.25846030,1.09399163,0.61142873,7.78494961
0.59129565,11.07919281,0.01111120,0.24948328,0.16293695,2.02559743,0.25381063,1.07093444,0.60108623,7.73229118
0.59729865,10.97377805,0.01120566,0.24939509,0.16004836,1.97234612,0.24941632,1.05195015,0.59156418,7.69440075
0.60330165,10.88591465,0.01127572,0.24933419,0.15780585,1.92170987,0.24523477,1.03670944,0.58275483,7.66849021
0.60930465,10.81191290,0.01131857,0.24919090,0.15615312,1.87332847,0.24122490,1.02482536,0.57454148,7.65163562
0.61530765,10.74804596,0.01133222,0.24885810,0.15503038,1.82683951,0.23734889,1.01586905,0.56680421,7.64090430
0.62131066,10.69070036,0.01131547,0.24823504,0.15437757,1.78189420,0.23357357,1.00938550,0.55942535,7.63347427
0.62731366,10.63651139,0.01126799,0.24723056,0.15413723,1.73817094,0.22987155,1.00490914,0.55229443,7.62674143
0.63331666,10.58247907,0.01119023,0.24576599,0.15425701,1.69538637,0.22622199,1.00197862,0.54531247,7.61841103
0.63931966,10.52606147,0.01108344,0.24377742,0.15469185,1.65330358,0.22261103,1.00015046,0.53839554,7.60657059
0.64532266,10.46524321,0.01094951,0.24121741,0.15540554,1.61173767,0.21903196,0.99901128,0.53147745,7.58974251
0.65132566,10.39857830,0.01079096,0.23805603,0.15637177,1.57055859,0.21548500,0.99818827,0.52451148,7.56691561
0.65732866,10.32520736,0.01061077,0.23428137,0.15757468,1.52969149,0.21197684,0.99735784,0.51747122,7.53755560
0.66333167,10.24485067,0.01041228,0.22989932,0.15900871,1.48911484,0.20851998,0.99625212,0.51035056,7.50159568
0.66933467,10.15777890,0.01019909,0.22493291,0.16067806,1.44885666,0.20513177,0.99466346,0.50316273,7.45940898
0.67533767,10.06476475,0.00997493,0.21942102,0.16259566,1.40898922,0.20183334,0.99244686,0.49593864,7.41176535
0.68134067,9.96701883,0.00974352,0.21341675,0.16478170,1.36962249,0.19864845,0.98952028,0.48872455,7.35977561
0.68734367,9.86611401,0.00950851,0.20698540,0.16726202,1.33089694,0.19560219,0.98586327,0.48157922,7.30482673
0.69334667,9.76390241,0.00927337,0.20020210,0.17006621,1.29297572,0.19271971,0.98151380,0.47457068,7.24851153
0.69934967,9.66242947,0.00904129,0.19314937,0.17322572,1.25603697,0.19002503,0.97656372,0.46777276,7.19255672
0.70535268,9.56384953,0.00881513,0.18591455,0.17677208,1.22026621,0.18753986,0.97115314,0.46126164,7.13875297
0.71135568,9.47034679,0.00859738,0.17858717,0.18073523,1.18584940,0.18528260,0.96546394,0.45511245,7.08889037
0.71735868,9.38406539,0.00839009,0.17125648,0.18514212,1.15296673,0.18326759,0.95971284,0.44939622,7.04470211
0.72336168,9.30705143,0.00819488,0.16400916,0.19001573,1.12178752,0.18150453,0.95414428,0.44417723,7.00781908
0.72936468,9.24120925,0.00801289,0.15692719,0.19537436,1.09246616,0.17999821,0.94902346,0.43951098,6.97973669
0.73536768,9.18827297,0.00784485,0.15008608,0.20123142,1.06513953,0.17874849,0.94462966,0.43544273,6.96179509
0.74137069,9.14979384,0.00769104,0.14355345,0.20759550,1.03992558,0.17775067,0.94125022,0.43200693,6.95517271
0.74737369,9.12714237,0.00755135,0.13738797,0.21447091,1.01692327,0.17699607,0.93917518,0.42922723,6.96089223
0.75337669,9.12152360,0.00742533,0.13163865,0.22185834,0.99621376,0.17647289,0.93869256,0.42711739,6.97983739
0.75937969,9.13400264,0.00731224,0.12634456,0.22975586,0.97786246,0.17616729,0.94008444,0.42568270,7.01277814
0.76538269,9.16553715,0.00721110,0.12153492,0.23815981,0.96192202,0.17606465,0.94362353,0.42492207,7.06040096
0.77138569,9.21701255,0.00712079,0.11722944,0.24706575,0.94843563,0.17615080,0.94957019,0.42483044,7.12334108
0.77738869,9.28927561,0.00704011,0.11343898,0.25646924,0.93744059,0.17641334,0.95816967,0.42540144,7.20221263
0.78339170,9.38316210,0.00696784,0.11016644,0.26636624,0.92897152,0.17684275,0.96964934,0.42663005,7.29763316
0.78939470,9.49951437,0.00690283,0.10740774,0.27675328,0.92306313,0.17743331,0.98421564,0.42851504,7.41023914
0.79539770,9.63918558,0.00684405,0.10515293,0.28762707,0.91975204,0.17818375,1.00205074,0.43106104,7.54068965
0.80140070,9.80302790,0.00679070,0.10338726,0.29898375,0.91907751,0.17909752,1.02330856,0.43428004,7.68965619
0.80740370,9.99186354,0.00674220,0.10209223,0.31081769,0.92108083,0.18018266,1.04811029,0.43819210,7.85779770
0.81340670,10.20643860,0.00669825,0.10124658,0.32311981,0.92580342,0.18145123,1.07653936,0.44282536,8.04572082
0.81940970,10.44736110,0.00665890,0.10082704,0.33587570,0.93328348,0.18291834,1.10863597,0.44821506,8.25392682
0.82541271,10.71502614,0.00662450,0.10080903,0.34906350,0.94355155,0.18460083,1.14439148,0.45440186,8.48274743
0.83141571,11.00953213,0.00659575,0.10116715,0.36265168,0.95662501,0.18651563,1.18374291,0.46142925,8.73227344
0.83741871,11.33059325,0.00657368,0.10187549,0.37659703,0.97250197,0.18867795,1.22656779,0.46934042,9.00227999
0.84342171,11.67745403,0.00655964,0.10290779,0.39084283,0.99115486,0.19109933,1.27268000,0.47817459,9.29215398
0.84942471,12.04881200,0.00655524,0.10423755,0.40531744,1.01252417,0.19378580,1.32182662,0.48796314,9.60082842
0.85542771,12.44275466,0.00656236,0.10583798,0.41993348,1.03651269,0.19673614,1.37368648,0.49872559,9.92672920
0.86143072,12.85671617,0.00658310,0.10768188,0.43458764,1.06298073,0.19994041,1.42787042,0.51046585,10.26773883
0.86743372,13.28745849,0.00661970,0.10974160,0.44916122,1.09174258,0.20337894,1.48392360,0.52316881,10.62118123
0.87343672,13.73108031,0.00667455,0.11198894,0.46352142,1.12256442,0.20702172,1.54132993,0.53679750,10.98383046
0.87943972,14.18305561,0.00675012,0.11439508,0.47752336,1.15516398,0.21082826,1.59951866,0.55129106,11.35194488
0.88544272,14.63830211,0.00684889,0.11693063,0.49101284,1.18921200,0.21474807,1.65787281,0.56656343,11.72132712
0.89144572,15.09127788,0.00697336,0.11956575,0.50382959,1.22433527,0.21872164,1.71573953,0.58250314,12.08740821
0.89744872,15.53610306,0.00712598,0.12227024,0.51581106,1.26012145,0.22268179,1.77244175,0.59897386,12.44535338
0.90345173,15.96670181,0.00730908,0.12501388,0.52679645,1.29612528,0.22655558,1.82729102,0.61581599,12.79018498
0.90945473,16.37695860,0.00752491,0.12776665,0.53663089,1.33187597,0.23026642,1.87960085,0.63284906,13.11691764
0.91545773,16.76088204,0.00777551,0.13049914,0.54516957,1.36688561,0.23373640,1.92870040,0.64987488,13.42069941
0.92146073,17.11276888,0.00806275,0.13318289,0.55228161,1.40065815,0.23688877,1.97394775,0.66668135,13.69695244
0.92746373,17.42736108,0.00838826,0.13579080,0.55785359,1.43269891,0.23965033,2.01474272,0.68304676,13.94150678
0.93346673,17.69998889,0.00875341,0.13829750,0.56179251,1.46252406,0.24195370,2.05053852,0.69874441,14.15072104
0.93946973,17.92669392,0.00915925,0.14067974,0.56402814,1.48967012,0.24373939,2.08085227,0.71354754,14.32158443
0.94547274,18.10432732,0.00960653,0.14291664,0.56451470,1.51370311,0.24495753,2.10527394,0.72723425,14.45179576
0.95147574,18.23061920,0.01009563,0.14499004,0.56323173,1.53422718,0.24556928,2.12347360,0.73959238,14.53981618
0.95747874,18.30421751,0.01062652,0.14688466,0.56018426,1.55089268,0.24554780,2.13520703,0.75042427,14.58489380
0.96348174,18.32469548,0.01119876,0.14858829,0.55540226,1.56340337,0.24487882,2.14031941,0.75955115,14.58705986
0.96948474,18.29252877,0.01181145,0.15009183,0.54893940,1.57152275,0.24356082,2.13874731,0.76681720,14.54709752
0.97548774,18.20904449,0.01246317,0.15138935,0.54087127,1.57507938,0.24160475,2.13051881,0.77209306,14.46648566
0.98149075,18.07634559,0.01315198,0.15247798,0.53129308,1.57397093,0.23903350,2.11575200,0.77527884,14.34732112
0.98749375,17.89721489,0.01387535,0.15335779,0.52031700,1.56816697,0.23588091,2.09465175,0.77630634,14.19222387
0.99349675,17.67500361,0.01463016,0.15403156,0.50806925,1.55771027,0.23219066,2.06750495,0.77514066,14.00422985
0.99949975,17.41350976,0.01541260,0.15450446,0.49468704,1.54271646,0.22801479,2.03467415,0.77178087,13.78667696
1.00550275,17.11685145,0.01621820,0.15478369,0.48031545,1.52337203,0.22341218,1.99658993,0.76625992,13.54308902
1.01150575,16.78934023,0.01704178,0.15487799,0.46510442,1.49993045,0.21844681,1.95374185,0.75864360,13.27706295
1.01750875,16.43535900,0.01787742,0.15479715,0.44920583,1.47270655,0.21318601,1.90666834,0.74902858,12.99216338
1.02351176,16.05924841,0.01871851,0.15455138,0.43277084,1.44206909,0.20769866,1.85594559,0.73753966,12.69182827
1.02951476,15.66520514,0.01955773,0.15415075,0.41594747,1.40843165,0.20205343,1.80217569,0.72432613,12.37928866
1.03551776,15.25719442,0.02038713,0.15360453,0.39887855,1.37224213,0.19631711,1.74597426,0.70955742,12.05750441
1.04152076,14.83887879,0.02119819,0.15292060,0.38169991,1.33397108,0.19055293,1.68795802,0.69341825,11.72911696
1.04752376,14.41356391,0.02198198,0.15210491,0.36453906,1.29409928,0.18481921,1.62873236,0.67610328,11.39641970
1.05352676,13.98416205,0.02272921,0.15116102,0.34751410,1.25310499,0.17916807,1.56887955,0.65781163,11.06134520
1.05952976,13.55317283,0.02343048,0.15008973,0.33073301,1.21145141,0.17364433,1.50894780,0.63874142,10.72546841
1.06553277,13.12268057,0.02407648,0.14888891,0.31429333,1.16957480,0.16828480,1.44944164,0.61908448,10.39002414
