energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up
-3.54477239,1.16637768,0.34950540,0.33785020,0.00577074,0.10819831,0.00486991,0.00000000,0.02487964,0.40481511
-3.53876938,1.16395828,0.34305475,0.33222451,0.00559664,0.10784557,0.00477076,0.00000000,0.02541197,0.40685041
-3.53276638,1.15613218,0.33541476,0.32541263,0.00540893,0.10700179,0.00465472,0.00000000,0.02578601,0.40678486
-3.52676338,1.14279183,0.32661491,0.31743603,0.00520899,0.10565776,0.00452265,0.00000000,0.02599291,0.40454969
-3.52076038,1.12393083,0.31670217,0.30833431,0.00499823,0.10381330,0.00437557,0.00000000,0.02602723,0.40011796
-3.51475738,1.09964915,0.30574133,0.29816568,0.00477808,0.10147764,0.00421467,0.00000000,0.02588720,0.39350693
-3.50875438,1.07015506,0.29381492,0.28700702,0.00455000,0.09866964,0.00404134,0.00000000,0.02557483,0.38477895
-3.50275138,1.03576357,0.28102259,0.27495341,0.00431549,0.09541758,0.00385711,0.00000000,0.02509585,0.37404090
-3.49674837,0.99689121,0.26747990,0.26211698,0.00407612,0.09175868,0.00366368,0.00000000,0.02445964,0.36144210
-3.49074537,0.95404742,0.25331661,0.24862522,0.00383347,0.08773831,0.00346291,0.00000000,0.02367885,0.34717079
-3.48474237,0.90782274,0.23867437,0.23461867,0.00358918,0.08340885,0.00325677,0.00000000,0.02276912,0.33144932
-3.47873937,0.85887439,0.22370393,0.22024817,0.00334492,0.07882841,0.00304731,0.00000000,0.02174855,0.31452829
-3.47273637,0.80790988,0.20856206,0.20567164,0.00310234,0.07405929,0.00283662,0.00000000,0.02063718,0.29667992
-3.46673337,0.75566936,0.19340821,0.19105069,0.00286311,0.06916641,0.00262684,0.00000000,0.01945639,0.27819092
-3.46073037,0.70290755,0.17840113,0.17654711,0.00262883,0.06421557,0.00242006,0.00000000,0.01822835,0.25935520
-3.45472736,0.65037600,0.16369560,0.16231940,0.00240103,0.05927192,0.00221828,0.00000000,0.01697538,0.24046677
-3.44872436,0.59880646,0.14943943,0.14851956,0.00218115,0.05439842,0.00202344,0.00000000,0.01571940,0.22181313
-3.44272136,0.54889591,0.13577087,0.13529021,0.00197049,0.04965451,0.00183731,0.00000000,0.01448146,0.20366926
-3.43671836,0.50129390,0.12281654,0.12276221,0.00177019,0.04509497,0.00166151,0.00000000,0.01328127,0.18629266
-3.43071536,0.45659238,0.11069002,0.11105282,0.00158121,0.04076913,0.00149747,0.00000000,0.01213682,0.16991937
-3.42471236,0.41531834,0.09949106,0.10026443,0.00140434,0.03672024,0.00134642,0.00000000,0.01106415,0.15476108
-3.41870935,0.37792920,0.08930549,0.09048394,0.00124015,0.03298517,0.00120942,0.00000000,0.01007710,0.14100346
-3.41270635,0.34481088,0.08020581,0.08178274,0.00108903,0.02959443,0.00108731,0.00000000,0.00918725,0.12880548
-3.40670335,0.31627819,0.07225236,0.07421715,0.00095115,0.02657239,0.00098074,0.00000000,0.00840381,0.11829972
-3.40070035,0.29257733,0.06549502,0.06782938,0.00082653,0.02393768,0.00089023,0.00000000,0.00773370,0.10959357
-3.39469735,0.27388998,0.05997532,0.06264887,0.00071504,0.02170388,0.00081614,0.00000000,0.00718155,0.10277100
-3.38869435,0.26033858,0.05572885,0.05869382,0.00061637,0.01988022,0.00075870,0.00000000,0.00674990,0.09789487
-3.38269135,0.25199234,0.05278781,0.05597294,0.00053014,0.01847244,0.00071807,0.00000000,0.00643924,0.09500951
-3.37668834,0.24887355,0.05118353,0.05448722,0.00045590,0.01748366,0.00069436,0.00000000,0.00624822,0.09414346
-3.37068534,0.25096388,0.05094896,0.05423169,0.00039310,0.01691522,0.00068763,0.00000000,0.00617378,0.09531207
-3.36468234,0.25821037,0.05212076,0.05519701,0.00034122,0.01676747,0.00069793,0.00000000,0.00621134,0.09852006
-3.35867934,0.27053072,0.05474109,0.05737094,0.00029973,0.01704048,0.00072535,0.00000000,0.00635491,0.10376366
-3.35267634,0.28781801,0.05885885,0.06073946,0.00026810,0.01773461,0.00076999,0.00000000,0.00659731,0.11103248
-3.34667334,0.30994443,0.06453021,0.06528767,0.00024589,0.01885093,0.00083199,0.00000000,0.00693024,0.12031079
-3.34067034,0.33676420,0.07181855,0.07100037,0.00023270,0.02039143,0.00091155,0.00000000,0.00734450,0.13157846
-3.33466733,0.36811548,0.08079346,0.07786216,0.00022818,0.02235910,0.00100892,0.00000000,0.00783009,0.14481126
-3.32866433,0.40382143,0.09152898,0.08585738,0.00023209,0.02475776,0.00112436,0.00000000,0.00837638,0.15998063
-3.32266133,0.44369032,0.10410084,0.09496945,0.00024425,0.02759169,0.00125816,0.00000000,0.00897228,0.17705292
-3.31665833,0.48751474,0.11858293,0.10518002,0.00026452,0.03086508,0.00141060,0.00000000,0.00960637,0.19598809
-3.31065533,0.53507000,0.13504287,0.11646765,0.00029284,0.03458125,0.00158192,0.00000000,0.01026710,0.21673785
-3.30465233,0.58611169,0.15353675,0.12880617,0.00032917,0.03874176,0.00177227,0.00000000,0.01094294,0.23924333
-3.29864932,0.64037253,0.17410339,0.14216278,0.00037349,0.04334529,0.00198167,0.00000000,0.01162259,0.26343239
-3.29264632,0.69755853,0.19675799,0.15649586,0.00042575,0.04838651,0.00220997,0.00000000,0.01229516,0.28921649
-3.28664332,0.75734476,0.22148569,0.17175261,0.00048589,0.05385480,0.00245677,0.00000000,0.01295028,0.31648746
-3.28064032,0.81937073,0.24823518,0.18786665,0.00055375,0.05973301,0.00272138,0.00000000,0.01357835,0.34511413
-3.27463732,0.88323588,0.27691262,0.20475565,0.00062911,0.06599627,0.00300276,0.00000000,0.01417059,0.37493913
-3.26863432,0.94849536,0.30737649,0.22231916,0.00071162,0.07261097,0.00329948,0.00000000,0.01471921,0.40577608
-3.26263132,1.01465664,0.33943341,0.24043678,0.00080077,0.07953387,0.00360968,0.00000000,0.01521745,0.43740736
-3.25662831,1.08117733,0.37283562,0.25896686,0.00089592,0.08671156,0.00393103,0.00000000,0.01565969,0.46958273
-3.25062531,1.14746477,0.40728024,0.27774594,0.00099625,0.09408027,0.00426072,0.00000000,0.01604136,0.50201915
-3.24462231,1.21287784,0.44241070,0.29658897,0.00110078,0.10156603,0.00459545,0.00000000,0.01635903,0.53440193
-3.23861931,1.27673151,0.47782058,0.31529065,0.00120835,0.10908542,0.00493148,0.00000000,0.01661029,0.56638751
-3.23261631,1.33830436,0.51305999,0.33362773,0.00131766,0.11654672,0.00526468,0.00000000,0.01679369,0.59760796
-3.22661331,1.39684940,0.54764440,0.35136263,0.00142727,0.12385159,0.00559054,0.00000000,0.01690865,0.62767724
-3.22061031,1.45160820,0.58106593,0.36824811,0.00153565,0.13089728,0.00590435,0.00000000,0.01695535,0.65619930
-3.21460730,1.50182809,0.61280672,0.38403309,0.00164123,0.13757918,0.00620122,0.00000000,0.01693464,0.68277770
-3.20860430,1.54678220,0.64235404,0.39846941,0.00174242,0.14379386,0.00647630,0.00000000,0.01684792,0.70702664
-3.20260130,1.58579153,0.66921664,0.41131931,0.00183770,0.14944225,0.00672486,0.00000000,0.01669703,0.72858298
-3.19659830,1.61824837,0.69294158,0.42236341,0.00192565,0.15443304,0.00694244,0.00000000,0.01648420,0.74711870
-3.19059530,1.64363999,0.71313098,0.43140875,0.00200505,0.15868595,0.00712506,0.00000000,0.01621200,0.76235339
-3.18459230,1.66157141,0.72945778,0.43829672,0.00207492,0.16213496,0.00726931,0.00000000,0.01588327,0.77406602
-3.17858929,1.67178614,0.74167992,0.44291020,0.00213460,0.16473114,0.00737253,0.00000000,0.01550113,0.78210553
-3.17258629,1.67418360,0.74965204,0.44517985,0.00218377,0.16644497,0.00743289,0.00000000,0.01506897,0.78639945
-3.16658329,1.66883217,0.75333422,0.44508890,0.00222257,0.16726812,0.00744951,0.00000000,0.01459044,0.78696022
-3.16058029,1.65597681,0.75279714,0.44267640,0.00225157,0.16721449,0.00742252,0.00000000,0.01406952,0.78388859
-3.15457729,1.63604058,0.74822337,0.43803845,0.00227182,0.16632044,0.00735308,0.00000000,0.01351049,0.77737388
-3.14857429,1.60961969,0.73990448,0.43132744,0.00228489,0.16464416,0.00724336,0.00000000,0.01291794,0.76769095
-3.14257129,1.57747173,0.72823418,0.42274918,0.00229283,0.16226427,0.00709653,0.00000000,0.01229680,0.75519372
-3.13656828,1.54049752,0.71369741,0.41255788,0.00229817,0.15927755,0.00691663,0.00000000,0.01165230,0.74030566
-3.13056528,1.49971700,0.69685595,0.40104936,0.00230387,0.15579604,0.00670851,0.00000000,0.01098994,0.72350732
-3.12456228,1.45623997,0.67833101,0.38855241,0.00231329,0.15194341,0.00647764,0.00000000,0.01031543,0.70532156
-3.11855928,1.41123295,0.65878343,0.37541897,0.00233008,0.14785098,0.00622995,0.00000000,0.00963462,0.68629695
-3.11255628,1.36588321,0.63889222,0.36201318,0.00235812,0.14365340,0.00597167,0.00000000,0.00895339,0.66699007
-3.10655328,1.32136175,0.61933244,0.34870002,0.00240142,0.13948412,0.00570912,0.00000000,0.00827758,0.64794740
-3.10055028,1.27878631,0.60075299,0.33583381,0.00246398,0.13547105,0.00544852,0.00000000,0.00761283,0.62968762
-3.09454727,1.23918629,0.58375537,0.32374706,0.00254969,0.13173231,0.00519580,0.00000000,0.00696451,0.61268487
-3.08854427,1.20347063,0.56887407,0.31274017,0.00266216,0.12837242,0.00495645,0.00000000,0.00633758,0.59735376
-3.08254127,1.17240005,0.55655934,0.30307225,0.00280463,0.12547899,0.00473531,0.00000000,0.00573650,0.58403665
-3.07653827,1.14656461,0.54716287,0.29495353,0.00297979,0.12312004,0.00453651,0.00000000,0.00516513,0.57299359
-3.07053527,1.12636733,0.54092698,0.28853950,0.00318968,0.12134205,0.00436334,0.00000000,0.00462669,0.56439532
-3.06453227,1.11201443,0.53797751,0.28392702,0.00343553,0.12016878,0.00421817,0.00000000,0.00412369,0.55831952
-3.05852926,1.10351239,0.53832071,0.28115253,0.00371767,0.11960088,0.00410241,0.00000000,0.00365792,0.55475028
-3.05252626,1.10067181,0.54184422,0.28019230,0.00403543,0.11961635,0.00401656,0.00000000,0.00323043,0.55358084
-3.04652326,1.10311774,0.54832188,0.28096473,0.00438708,0.12017168,0.00396017,0.00000000,0.00284158,0.55461933
-3.04052026,1.11030604,0.55742239,0.28333459,0.00476979,0.12120382,0.00393195,0.00000000,0.00249106,0.55759733
-3.03451726,1.12154506,0.56872135,0.28711886,0.00517961,0.12263264,0.00392979,0.00000000,0.00217796,0.56218072
-3.02851426,1.13602161,0.58171616,0.29209405,0.00561152,0.12436403,0.00395095,0.00000000,0.00190085,0.56798259
-3.02251126,1.15283048,0.59584352,0.29800467,0.00605948,0.12629339,0.00399208,0.00000000,0.00165785,0.57457756
-3.01650825,1.17100622,0.61049855,0.30457245,0.00651654,0.12830933,0.00404946,0.00000000,0.00144672,0.58151701
-3.01050525,1.18955607,0.62505513,0.31150604,0.00697503,0.13029763,0.00411902,0.00000000,0.00126495,0.58834487
-3.00450225,1.20749304,0.63888665,0.31851071,0.00742667,0.13214514,0.00419658,0.00000000,0.00110987,0.59461316
-2.99849925,1.22386779,0.65138642,0.32529790,0.00786285,0.13374360,0.00427793,0.00000000,0.00097868,0.59989701
-2.99249625,1.23779850,0.66198708,0.33159404,0.00827482,0.13499319,0.00435897,0.00000000,0.00086859,0.60380850
-2.98649325,1.24849759,0.67017829,0.33714850,0.00865398,0.13580571,0.00443586,0.00000000,0.00077684,0.60600909
-2.98049025,1.25529452,0.67552218,0.34174043,0.00899212,0.13610732,0.00450504,0.00000000,0.00070079,0.60622000
-2.97448724,1.25765404,0.67766593,0.34518420,0.00928168,0.13584074,0.00456342,0.00000000,0.00063795,0.60423053
-2.96848424,1.25518934,0.67635121,0.34733331,0.00951600,0.13496672,0.00460836,0.00000000,0.00058600,0.59990382
-2.96248124,1.24766983,0.67142002,0.34808279,0.00968952,0.13346503,0.00463774,0.00000000,0.00054288,0.59318012
-2.95647824,1.23502345,0.66281707,0.34737005,0.00979798,0.13133461,0.00465001,0.00000000,0.00050670,0.58407741
-2.95047524,1.21733363,0.65058844,0.34517412,0.00983856,0.12859320,0.00464416,0.00000000,0.00047588,0.57268947
-2.94447224,1.19483117,0.63487684,0.34151361,0.00980995,0.12527623,0.00461972,0.00000000,0.00044902,0.55918142
-2.93846923,1.16788156,0.61591377,0.33644342,0.00971240,0.12143521,0.00457671,0.00000000,0.00042498,0.54378315
-2.93246623,1.13696837,0.59400890,0.33005040,0.00954769,0.11713562,0.00451562,0.00000000,0.00040285,0.52678065
-2.92646323,1.10267338,0.56953732,0.32244837,0.00931908,0.11245441,0.00443734,0.00000000,0.00038191,0.50850588
-2.92046023,1.06565446,0.54292510,0.31377251,0.00903115,0.10747719,0.00434311,0.00000000,0.00036162,0.48932525
-2.91445723,1.02662188,0.51463394,0.30417365,0.00868966,0.10229525,0.00423442,0.00000000,0.00034162,0.46962745
-2.90845423,0.98631405,0.48514541,0.29381247,0.00830133,0.09700257,0.00411297,0.00000000,0.00032167,0.44981074
-2.90245123,0.94547352,0.45494549,0.28285395,0.00787363,0.09169277,0.00398061,0.00000000,0.00030167,0.43027034
-2.89644822,0.90482402,0.42450995,0.27146233,0.00741449,0.08645631,0.00383922,0.00000000,0.00028160,0.41138627
-2.89044522,0.86504919,0.39429105,0.25979651,0.00693211,0.08137789,0.00369072,0.00000000,0.00026152,0.39351188
-2.88444222,0.82677369,0.36470594,0.24800626,0.00643465,0.07653412,0.00353700,0.00000000,0.00024154,0.37696360
-2.87843922,0.79054702,0.33612712,0.23622905,0.00593008,0.07199164,0.00337983,0.00000000,0.00022182,0.36201201
-2.87243622,0.75683054,0.30887512,0.22458779,0.00542589,0.06780559,0.00322091,0.00000000,0.00020254,0.34887453
-2.86643322,0.72598774,0.28321345,0.21318917,0.00492898,0.06401852,0.00306176,0.00000000,0.00018387,0.33770991
-2.86043022,0.69827809,0.25934584,0.20212282,0.00444549,0.06065981,0.00290379,0.00000000,0.00016603,0.32861462
-2.85442721,0.67385420,0.23741569,0.19146105,0.00398073,0.05774542,0.00274820,0.00000000,0.00014921,0.32162118
-2.84842421,0.65276256,0.21750747,0.18125921,0.00353907,0.05527820,0.00259605,0.00000000,0.00013359,0.31669846
-2.84242121,0.63494734,0.19964990,0.17155645,0.00312398,0.05324844,0.00244825,0.00000000,0.00011939,0.31375399
-2.83641821,0.62025729,0.18382065,0.16237694,0.00273801,0.05163487,0.00230552,0.00000000,0.00010680,0.31263804
-2.83041521,0.60845549,0.16995215,0.15373137,0.00238281,0.05040598,0.00216847,0.00000000,0.00009604,0.31314954
-2.82441221,0.59923133,0.15793835,0.14561875,0.00205927,0.04952151,0.00203758,0.00000000,0.00008739,0.31504351
-2.81840920,0.59221483,0.14764199,0.13802828,0.00176752,0.04893421,0.00191323,0.00000000,0.00008113,0.31803989
-2.81240620,0.58699249,0.13890227,0.13094150,0.00150712,0.04859175,0.00179571,0.00000000,0.00007764,0.32183354
-2.80640320,0.58312451,0.13154243,0.12433443,0.00127712,0.04843866,0.00168526,0.00000000,0.00007740,0.32610504
-2.80040020,0.58016286,0.12537723,0.11817987,0.00107618,0.04841837,0.00158208,0.00000000,0.00008101,0.33053210
-2.79439720,0.57766970,0.12022000,0.11244965,0.00090273,0.04847515,0.00148639,0.00000000,0.00008922,0.33480113
-2.78839420,0.57523570,0.11588917,0.10711697,0.00075503,0.04855608,0.00139844,0.00000000,0.00010300,0.33861875
-2.78239120,0.57249777,0.11221412,0.10215870,0.00063130,0.04861275,0.00131855,0.00000000,0.00012356,0.34172281
-2.77638819,0.56915573,0.10904021,0.09755770,0.00052983,0.04860289,0.00124712,0.00000000,0.00015239,0.34389253
-2.77038519,0.56498736,0.10623309,0.09330498,0.00044906,0.04849173,0.00118472,0.00000000,0.00019132,0.34495763
-2.76438219,0.55986164,0.10368204,0.08940183,0.00038763,0.04825309,0.00113210,0.00000000,0.00024260,0.34480592
-2.75837919,0.55374947,0.10130249,0.08586182,0.00034449,0.04787028,0.00109023,0.00000000,0.00030888,0.34338929
-2.75237619,0.54673186,0.09903763,0.08271252,0.00031892,0.04733657,0.00106033,0.00000000,0.00039333,0.34072784
-2.74637319,0.53900513,0.09685924,0.07999702,0.00031061,0.04665545,0.00104392,0.00000000,0.00049967,0.33691201
-2.74037019,0.53088307,0.09476766,0.07777516,0.00031967,0.04584061,0.00104286,0.00000000,0.00063217,0.33210267
-2.73436718,0.52279587,0.09279109,0.07612435,0.00034666,0.04491550,0.00105933,0.00000000,0.00079576,0.32652916
-2.72836418,0.51528589,0.09098416,0.07513999,0.00039262,0.04391279,0.00109589,0.00000000,0.00099596,0.32048537
-2.72236118,0.50900016,0.08942591,0.07493533,0.00045910,0.04287347,0.00115548,0.00000000,0.00123896,0.31432392
-2.71635818,0.50467987,0.08821728,0.07564089,0.00054811,0.04184582,0.00124139,0.00000000,0.00153155,0.30844865
-2.71035518,0.50314686,0.08747811,0.07740315,0.00066215,0.04088417,0.00135725,0.00000000,0.00188112,0.30330555
-2.70435218,0.50528740,0.08734377,0.08038269,0.00080417,0.04004758,0.00150698,0.00000000,0.00229556,0.29937247
-2.69834917,0.51203335,0.08796150,0.08475151,0.00097753,0.03939841,0.00169473,0.00000000,0.00278321,0.29714767
-2.69234617,0.52434113,0.08948644,0.09068976,0.00118599,0.03900090,0.00192481,0.00000000,0.00335269,0.29713758
-2.68634317,0.54316859,0.09207759,0.09838165,0.00143357,0.03891972,0.00220157,0.00000000,0.00401280,0.29984397
-2.68034017,0.56945027,0.09589354,0.10801073,0.00172453,0.03921853,0.00252929,0.00000000,0.00477233,0.30575073
-2.67433717,0.60407141,0.10108824,0.11975440,0.00206324,0.03995872,0.00291201,0.00000000,0.00563986,0.31531057
-2.66833417,0.64784110,0.10780664,0.13377800,0.00245407,0.04119815,0.00335340,0.00000000,0.00662355,0.32893183
-2.66233117,0.70146512,0.11618058,0.15022833,0.00290123,0.04299002,0.00385659,0.00000000,0.00773092,0.34696567
-2.65632816,0.76551925,0.12632461,0.16922691,0.00340865,0.04538190,0.00442393,0.00000000,0.00896862,0.36969394
-2.65032516,0.84042347,0.13833221,0.19086317,0.00397979,0.04841493,0.00505687,0.00000000,0.01034221,0.39731795
-2.64432216,0.92641816,0.15227218,0.21518778,0.00461749,0.05212307,0.00575577,0.00000000,0.01185594,0.42994852
-2.63831916,1.02354294,0.16818546,0.24220639,0.00532375,0.05653259,0.00651970,0.00000000,0.01351260,0.46759762
-2.63231616,1.13161918,0.18608250,0.27187409,0.00609961,0.06166167,0.00734634,0.00000000,0.01531331,0.51017191
-2.62631316,1.25023713,0.20594109,0.30409088,0.00694493,0.06752011,0.00823186,0.00000000,0.01725745,0.55746849
-2.62031016,1.37874840,0.22770500,0.33869843,0.00785829,0.07410923,0.00917084,0.00000000,0.01934257,0.60917330
-2.61430715,1.51626476,0.25128327,0.37547847,0.00883683,0.08142180,0.01015625,0.00000000,0.02156432,0.66486228
-2.60830415,1.66166377,0.27655046,0.41415296,0.00987615,0.08944214,0.01117950,0.00000000,0.02391653,0.72400563
-2.60230115,1.81360169,0.30334765,0.45438623,0.01097028,0.09814627,0.01223052,0.00000000,0.02639121,0.78597525
-2.59629815,1.97053382,0.33148444,0.49578923,0.01211162,0.10750215,0.01329790,0.00000000,0.02897865,0.85005533
-2.59029515,2.13074209,0.36074184,0.53792586,0.01329103,0.11746993,0.01436911,0.00000000,0.03166757,0.91545613
-2.58429215,2.29236946,0.39087596,0.58032127,0.01449787,0.12800229,0.01543077,0.00000000,0.03444522,0.98133048
-2.57828914,2.45346016,0.42162249,0.62247196,0.01572016,0.13904483,0.01646893,0.00000000,0.03729754,1.04679284
-2.57228614,2.61200477,0.45270186,0.66385741,0.01694474,0.15053639,0.01746943,0.00000000,0.04020936,1.11094015
-2.56628314,2.76598859,0.48382488,0.70395274,0.01815756,0.16240958,0.01841828,0.00000000,0.04316446,1.17287409
-2.56028014,2.91344156,0.51469870,0.74224213,0.01934393,0.17459119,0.01930203,0.00000000,0.04614582,1.23172368
-2.55427714,3.05248812,0.54503289,0.77823227,0.02048884,0.18700274,0.02010813,0.00000000,0.04913568,1.28666765
-2.54827414,3.18139484,0.57454557,0.81146553,0.02157737,0.19956116,0.02082532,0.00000000,0.05211567,1.33695565
-2.54227114,3.29861420,0.60296912,0.84153210,0.02259501,0.21217948,0.02144392,0.00000000,0.05506695,1.38192739
-2.53626813,3.40282281,0.63005560,0.86808080,0.02352809,0.22476774,0.02195614,0.00000000,0.05797034,1.42102906
-2.53026513,3.49295251,0.65558144,0.89082793,0.02436418,0.23723404,0.02235625,0.00000000,0.06080643,1.45382638
-2.52426213,3.56821333,0.67935152,0.90956406,0.02509246,0.24948575,0.02264078,0.00000000,0.06355576,1.48001362
-2.51825913,3.62810758,0.70120227,0.92415818,0.02570408,0.26143093,0.02280853,0.00000000,0.06619901,1.49941844
-2.51225613,3.67243473,0.72100396,0.93455948,0.02619253,0.27297998,0.02286065,0.00000000,0.06871729,1.51200237
-2.50625313,3.70128718,0.73866205,0.94079640,0.02655389,0.28404737,0.02280052,0.00000000,0.07109243,1.51785696
-2.50025013,3.71503754,0.75411761,0.94297332,0.02678712,0.29455360,0.02263360,0.00000000,0.07330732,1.51719585
-2.49424712,3.71431814,0.76734686,0.94126500,0.02689420,0.30442713,0.02236729,0.00000000,0.07534641,1.51034336
-2.48824412,3.69999421,0.77836000,0.93590912,0.02688026,0.31360646,0.02201063,0.00000000,0.07719614,1.49772009
-2.48224112,3.67313186,0.78719924,0.92719738,0.02675367,0.32204196,0.02157404,0.00000000,0.07884543,1.47982619
-2.47623812,3.63496255,0.79393633,0.91546542,0.02652596,0.32969764,0.02106900,0.00000000,0.08028624,1.45722333
-2.47023512,3.58684552,0.79866960,0.90108223,0.02621172,0.33655250,0.02050777,0.00000000,0.08151401,1.43051589
-2.46423212,3.53022964,0.80152059,0.88443934,0.02582846,0.34260160,0.01990303,0.00000000,0.08252810,1.40033235
-2.45822911,3.46661599,0.80263045,0.86594020,0.02539629,0.34785652,0.01926758,0.00000000,0.08333212,1.36730755
-2.45222611,3.39752218,0.80215614,0.84599015,0.02493761,0.35234526,0.01861409,0.00000000,0.08393409,1.33206631
-2.44622311,3.32444938,0.80026645,0.82498721,0.02447670,0.35611146,0.01795479,0.00000000,0.08434652,1.29520911
-2.44022011,3.24885253,0.79713801,0.80331392,0.02403918,0.35921298,0.01730131,0.00000000,0.08458619,1.25729990
-2.43421711,3.17211401,0.79295118,0.78133029,0.02365148,0.36171974,0.01666440,0.00000000,0.08467382,1.21885643
-2.42821411,3.09552088,0.78788592,0.75936789,0.02334025,0.36371088,0.01605386,0.00000000,0.08463346,1.18034302
-2.42221111,3.02024568,0.78211773,0.73772523,0.02313162,0.36527148,0.01547837,0.00000000,0.08449171,1.14216562
-2.41620810,2.94733032,0.77581348,0.71666410,0.02305056,0.36648865,0.01494537,0.00000000,0.08427673,1.10466913
-2.41020510,2.87767297,0.76912739,0.69640699,0.02312013,0.36744750,0.01446105,0.00000000,0.08401711,1.06813657
-2.40420210,2.81201762,0.76219713,0.67713534,0.02336074,0.36822681,0.01403025,0.00000000,0.08374068,1.03278981
-2.39819910,2.75094600,0.75514008,0.65898865,0.02378947,0.36889495,0.01365646,0.00000000,0.08347320,0.99879159
-2.39219610,2.69487184,0.74804991,0.64206416,0.02441933,0.36950596,0.01334180,0.00000000,0.08323712,0.96624846
-2.38619310,2.64403732,0.74099365,0.62641724,0.02525873,0.37009620,0.01308703,0.00000000,0.08305039,0.93521443
-2.38019010,2.59851202,0.73400924,0.61206232,0.02631089,0.37068164,0.01289156,0.00000000,0.08292550,0.90569513
-2.37418709,2.55819440,0.72710395,0.59897436,0.02757342,0.37125602,0.01275351,0.00000000,0.08286861,0.87765228
-2.36818409,2.52281627,0.72025357,0.58709092,0.02903810,0.37179002,0.01266974,0.00000000,0.08287907,0.85100843
-2.36218109,2.49195050,0.71340274,0.57631483,0.03069071,0.37223148,0.01263592,0.00000000,0.08294916,0.82565197
-2.35617809,2.46502236,0.70646634,0.56651748,0.03251105,0.37250677,0.01264663,0.00000000,0.08306421,0.80144233
-2.35017509,2.44132460,0.69933216,0.55754279,0.03447325,0.37252315,0.01269549,0.00000000,0.08320303,0.77821551
-2.34417209,2.42003652,0.69186474,0.54921179,0.03654614,0.37217232,0.01277525,0.00000000,0.08333871,0.75578987
-2.33816908,2.40024683,0.68391043,0.54132790,0.03869389,0.37133469,0.01287799,0.00000000,0.08343960,0.73397225
-2.33216608,2.38097989,0.67530344,0.53368275,0.04087676,0.36988446,0.01299527,0.00000000,0.08347068,0.71256439
-2.32616308,2.36122501,0.66587281,0.52606238,0.04305215,0.36769515,0.01311833,0.00000000,0.08339504,0.69136954
-2.32016008,2.33996778,0.65544993,0.51825388,0.04517557,0.36464536,0.01323833,0.00000000,0.08317545,0.67019926
-2.31415708,2.31622249,0.64387636,0.51005201,0.04720194,0.36062450,0.01334652,0.00000000,0.08277598,0.64888006
-2.30815408,2.28906465,0.63101165,0.50126578,0.04908678,0.35553824,0.01343451,0.00000000,0.08216365,0.62725985
-2.30215108,2.25766209,0.61674070,0.49172467,0.05078751,0.34931336,0.01349446,0.00000000,0.08130982,0.60521391
-2.29614807,2.22130363,0.60098036,0.48128421,0.05226465,0.34190180,0.01351929,0.00000000,0.08019150,0.58265010
-2.29014507,2.17942401,0.58368496,0.46983077,0.05348304,0.33328377,0.01350287,0.00000000,0.07879233,0.55951320
-2.28414207,2.13162399,0.56485049,0.45728539,0.05441282,0.32346967,0.01344017,0.00000000,0.07710334,0.53578804
-2.27813907,2.07768485,0.54451711,0.44360630,0.05503037,0.31250082,0.01332740,0.00000000,0.07512332,0.51150137
-2.27213607,2.01757672,0.52277010,0.42879029,0.05531890,0.30044898,0.01316209,0.00000000,0.07285891,0.48672240
-2.26613307,1.95146034,0.49973890,0.41287270,0.05526899,0.28741456,0.01294313,0.00000000,0.07032433,0.46156196
-2.26013007,1.87968246,0.47559466,0.39592615,0.05487878,0.27352387,0.01267079,0.00000000,0.06754087,0.43617025
-2.25412706,1.80276512,0.45054604,0.37805807,0.05415391,0.25892532,0.01234669,0.00000000,0.06453604,0.41073353
-2.24812406,1.72138951,0.42483389,0.35940715,0.05310733,0.24378490,0.01197371,0.00000000,0.06134261,0.38546970
-2.24212106,1.63637524,0.39872475,0.34013897,0.05175880,0.22828112,0.01155591,0.00000000,0.05799743,0.36062316
-2.23611806,1.54865621,0.37250377,0.32044099,0.05013422,0.21259961,0.01109837,0.00000000,0.05454018,0.33645916
-2.23011506,1.45925407,0.34646715,0.30051716,0.04826480,0.19692777,0.01060703,0.00000000,0.05101214,0.31325787
-2.22411206,1.36925060,0.32091469,0.28058242,0.04618618,0.18144947,0.01008855,0.00000000,0.04745490,0.29130851
-2.21810905,1.27976018,0.29614255,0.26085723,0.04393733,0.16634024,0.00955010,0.00000000,0.04390927,0.27090366
-2.21210605,1.19190322,0.27243669,0.24156253,0.04155958,0.15176293,0.00899919,0.00000000,0.04041420,0.25233410
-2.20610305,1.10678174,0.25006700,0.22291509,0.03909551,0.13786410,0.00844346,0.00000000,0.03700596,0.23588404
-2.20010005,1.02545742,0.22928245,0.20512353,0.03658800,0.12477120,0.00789056,0.00000000,0.03371737,0.22182707
-2.19409705,0.94893286,0.21030730,0.18838494,0.03407925,0.11259056,0.00734796,0.00000000,0.03057740,0.21042267
-2.18809405,0.87813606,0.19333825,0.17288232,0.03160998,0.10140613,0.00682281,0.00000000,0.02761074,0.20191318
-2.18209105,0.81390819,0.17854259,0.15878254,0.02921870,0.09127916,0.00632186,0.00000000,0.02483773,0.19652125
