energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.08104052,5.79361616,0.00775023,0.00000000,0.01967513,0.09849648,3.84051761,4.31950439,0.02496803,1.34384846
-0.07503752,5.76183357,0.00781550,0.00000000,0.01975901,0.09678192,3.84034922,4.28858570,0.02498097,1.33472182
-0.06903452,5.71915573,0.00785994,0.00000000,0.01980532,0.09500661,3.83342456,4.25047756,0.02495831,1.32220071
-0.06303152,5.66537501,0.00788244,0.00000000,0.01981177,0.09317814,3.81934335,4.20505173,0.02490151,1.30627576
-0.05702851,5.60039111,0.00788220,0.00000000,0.01977640,0.09130187,3.79775299,4.15224552,0.02481274,1.28697005
-0.05102551,5.52424627,0.00785877,0.00000000,0.01969767,0.08938137,3.76837549,4.09209203,0.02469496,1.26434523
-0.04502251,5.43715760,0.00781207,0.00000000,0.01957458,0.08741883,3.73103366,4.02474801,0.02455195,1.23850714
-0.03901951,5.33954399,0.00774245,0.00000000,0.01940674,0.08541573,3.68567467,3.95051709,0.02438832,1.20961059
-0.03301651,5.23204513,0.00765071,0.00000000,0.01919447,0.08337336,3.63238953,3.86986644,0.02420947,1.17786250
-0.02701351,5.11553094,0.00753804,0.00000000,0.01893880,0.08129350,3.57142697,3.78343541,0.02402153,1.14352309
-0.02101051,4.99109993,0.00740606,0.00000000,0.01864155,0.07917888,3.50320067,3.69203521,0.02383128,1.10690472
-0.01500750,4.86006600,0.00725678,0.00000000,0.01830526,0.07703365,3.42828913,3.59663893,0.02364594,1.06836830
-0.00900450,4.72393360,0.00709253,0.00000000,0.01793319,0.07486362,3.34742788,3.49836235,0.02347301,1.02831704
-0.00300150,4.58436223,0.00691590,0.00000000,0.01752919,0.07267647,3.26149415,3.39843595,0.02331999,0.98718799
0.00300150,4.44312157,0.00672967,0.00000000,0.01709764,0.07048163,3.17148447,3.29816956,0.02319418,0.94544155
0.00900450,4.30203931,0.00653675,0.00000000,0.01664332,0.06829018,3.07848637,3.19891119,0.02310233,0.90354937
0.01500750,4.16294424,0.00634003,0.00000000,0.01617119,0.06611449,2.98364523,3.10200216,0.02305038,0.86198135
0.02101051,4.02760723,0.00614237,0.00000000,0.01568632,0.06396777,2.88812798,3.00873077,0.02304318,0.82119226
0.02701351,3.89768307,0.00594646,0.00000000,0.01519366,0.06186354,2.79308534,2.92028684,0.02308420,0.78160878
0.03301651,3.77465604,0.00575473,0.00000000,0.01469787,0.05981509,2.69961442,2.83771944,0.02317536,0.74361734
0.03901951,3.65979180,0.00556934,0.00000000,0.01420324,0.05783486,2.60872343,2.76189993,0.02331677,0.70755371
0.04502251,3.55409794,0.00539208,0.00000000,0.01371349,0.05593393,2.52130019,2.69349205,0.02350672,0.67369445
0.05102551,3.45829499,0.00522432,0.00000000,0.01323168,0.05412147,2.43808593,2.63293070,0.02374154,0.64225086
0.05702851,3.37279909,0.00506704,0.00000000,0.01276019,0.05240444,2.35965541,2.58041001,0.02401569,0.61336546
0.06303152,3.29771686,0.00492076,0.00000000,0.01230062,0.05078726,2.28640417,2.53588141,0.02432187,0.58711124
0.06903452,3.23285250,0.00478559,0.00000000,0.01185383,0.04927167,2.21854352,2.49906141,0.02465118,0.56349344
0.07503752,3.17772633,0.00466124,0.00000000,0.01141996,0.04785679,2.15610286,2.46944855,0.02499340,0.54245375
0.08104052,3.13160344,0.00454707,0.00000000,0.01099854,0.04653918,2.09893937,2.44634831,0.02533727,0.52387661
0.08704352,3.09353087,0.00444214,0.00000000,0.01058851,0.04531313,2.04675397,2.42890464,0.02567091,0.50759719
0.09304652,3.06238093,0.00434527,0.00000000,0.01018843,0.04417101,1.99911271,2.41613625,0.02598214,0.49341049
0.09904952,3.03689860,0.00425510,0.00000000,0.00979655,0.04310362,1.95547220,2.40697577,0.02625891,0.48108127
0.10505253,3.01575046,0.00417017,0.00000000,0.00941101,0.04210074,1.91520769,2.40030985,0.02648972,0.47035405
0.11105553,2.99757291,0.00408899,0.00000000,0.00902994,0.04115148,1.87764244,2.39501822,0.02666391,0.46096300
0.11705853,2.98101758,0.00401009,0.00000000,0.00865159,0.04024485,1.84207681,2.39001024,0.02677206,0.45264111
0.12306153,2.96479228,0.00393209,0.00000000,0.00827451,0.03937007,1.80781589,2.38425727,0.02680622,0.44512840
0.12906453,2.94769602,0.00385373,0.00000000,0.00789757,0.03851696,1.77419459,2.37682003,0.02676014,0.43817900
0.13506753,2.92864749,0.00377393,0.00000000,0.00752010,0.03767622,1.74059929,2.36687027,0.02662937,0.43156688
0.14107054,2.90670640,0.00369183,0.00000000,0.00714191,0.03683962,1.70648553,2.35370641,0.02641138,0.42509013
0.14707354,2.88108801,0.00360675,0.00000000,0.00676330,0.03600009,1.67139144,2.33676342,0.02610549,0.41857404
0.15307654,2.85117113,0.00351827,0.00000000,0.00638505,0.03515183,1.63494690,2.31561738,0.02571286,0.41187290
0.15907954,2.81650066,0.00342616,0.00000000,0.00600844,0.03429024,1.59687861,2.28998539,0.02523636,0.40487072
0.16508254,2.77678546,0.00333044,0.00000000,0.00563513,0.03341188,1.55701159,2.25972183,0.02468035,0.39748112
0.17108554,2.73189277,0.00323131,0.00000000,0.00526712,0.03251439,1.51526739,2.22481191,0.02405055,0.38964659
0.17708854,2.68184032,0.00312914,0.00000000,0.00490670,0.03159635,1.47165999,2.18536349,0.02335378,0.38133722
0.18309155,2.62678705,0.00302448,0.00000000,0.00455632,0.03065723,1.42628958,2.14159800,0.02259778,0.37254928
0.18909455,2.56702330,0.00291800,0.00000000,0.00421853,0.02969725,1.37933514,2.09384117,0.02179091,0.36330353
0.19509755,2.50296087,0.00281049,0.00000000,0.00389591,0.02871735,1.33104609,2.04251409,0.02094204,0.35364357
0.20110055,2.43512351,0.00270282,0.00000000,0.00359100,0.02771912,1.28173350,1.98812473,0.02006026,0.34363425
0.20710355,2.36413752,0.00259594,0.00000000,0.00330619,0.02670478,1.23176109,1.93126005,0.01915479,0.33335995
0.21310655,2.29072248,0.00249082,0.00000000,0.00304376,0.02567721,1.18153619,1.87257836,0.01823478,0.32292303
0.21910955,2.21568163,0.00238847,0.00000000,0.00280575,0.02463993,1.13150064,1.81280161,0.01730921,0.31244207
0.22511256,2.13989129,0.00228992,0.00000000,0.00259400,0.02359716,1.08212173,1.75270722,0.01638676,0.30204999
0.23111556,2.06428905,0.00219616,0.00000000,0.00241012,0.02255378,1.03388294,1.69311876,0.01547578,0.29189191
0.23711856,1.98985998,0.00210816,0.00000000,0.00225546,0.02151540,0.98727460,1.63489519,0.01458415,0.28212276
0.24312156,1.91762070,0.00202685,0.00000000,0.00213113,0.02048828,0.94278419,1.57891830,0.01371928,0.27290439
0.24912456,1.84860111,0.00195309,0.00000000,0.00203798,0.01947928,0.90088648,1.52607798,0.01288802,0.26440239
0.25512756,1.78382391,0.00188763,0.00000000,0.00197664,0.01849580,0.86203338,1.47725556,0.01209662,0.25678246
0.26113057,1.72428216,0.00183114,0.00000000,0.00194747,0.01754562,0.82664385,1.43330529,0.01135073,0.25020645
0.26713357,1.67091551,0.00178413,0.00000000,0.00195060,0.01663675,0.79509382,1.39503442,0.01065532,0.24482827
0.27313657,1.62458595,0.00174700,0.00000000,0.00198589,0.01577725,0.76770669,1.36318257,0.01001466,0.24078958
0.27913957,1.58605392,0.00171995,0.00000000,0.00205293,0.01497503,0.74474450,1.33840107,0.00943232,0.23821566
0.28514257,1.55595589,0.00170302,0.00000000,0.00215104,0.01423760,0.72640037,1.32123329,0.00891116,0.23721155
0.29114557,1.53478452,0.00169606,0.00000000,0.00227921,0.01357191,0.71279232,1.31209672,0.00845328,0.23785862
0.29714857,1.52287239,0.00169873,0.00000000,0.00243613,0.01298417,0.70395908,1.31126790,0.00806009,0.24021184
0.30315158,1.52038026,0.00171050,0.00000000,0.00262013,0.01247961,0.69985794,1.31887093,0.00773228,0.24429793
0.30915458,1.52729049,0.00173062,0.00000000,0.00282920,0.01206244,0.70036503,1.33487017,0.00746990,0.25011444
0.31515758,1.54340633,0.00175822,0.00000000,0.00306095,0.01173574,0.70527793,1.35906794,0.00727237,0.25762996
0.32116058,1.56835702,0.00179225,0.00000000,0.00331262,0.01150140,0.71432081,1.39110706,0.00713857,0.26678539
0.32716358,1.60160891,0.00183152,0.00000000,0.00358112,0.01136018,0.72715185,1.43047881,0.00706688,0.27749642
0.33316658,1.64248197,0.00187478,0.00000000,0.00386299,0.01131171,0.74337269,1.47653563,0.00705526,0.28965691
0.33916958,1.69017131,0.00192070,0.00000000,0.00415448,0.01135468,0.76253969,1.52850856,0.00710133,0.30314320
0.34517259,1.74377269,0.00196793,0.00000000,0.00445159,0.01148689,0.78417640,1.58552850,0.00720246,0.31781907
0.35117559,1.80231093,0.00201517,0.00000000,0.00475013,0.01170543,0.80778693,1.64665067,0.00735577,0.33354110
0.35717859,1.86477024,0.00206115,0.00000000,0.00504579,0.01200688,0.83286963,1.71088124,0.00755825,0.35016414
0.36318159,1.93012488,0.00210475,0.00000000,0.00533421,0.01238742,0.85893047,1.77720527,0.00780680,0.36754659
0.36918459,1.99736932,0.00214495,0.00000000,0.00561108,0.01284300,0.88549580,1.84461470,0.00809823,0.38555515
0.37518759,2.06554623,0.00218092,0.00000000,0.00587227,0.01336949,0.91212386,1.91213560,0.00842928,0.40406887
0.38119060,2.13377174,0.00221206,0.00000000,0.00611387,0.01396272,0.93841470,1.97885362,0.00879664,0.42298206
0.38719360,2.20125667,0.00223794,0.00000000,0.00633231,0.01461856,0.96401825,2.04393681,0.00919693,0.44220610
0.39319660,2.26732334,0.00225840,0.00000000,0.00652447,0.01533294,0.98864029,2.10665519,0.00962668,0.46166984
0.39919960,2.33141747,0.00227348,0.00000000,0.00668775,0.01610180,1.01204618,2.16639644,0.01008228,0.48131874
0.40520260,2.39311498,0.00228347,0.00000000,0.00682012,0.01692106,1.03406248,2.22267754,0.01055999,0.50111269
0.41120560,2.45212385,0.00228884,0.00000000,0.00692023,0.01778649,1.05457647,2.27515204,0.01105585,0.52102271
0.41720860,2.50828144,0.00229029,0.00000000,0.00698742,0.01869364,1.07353378,2.32361323,0.01156570,0.54102685
0.42321161,2.56154766,0.00228864,0.00000000,0.00702174,0.01963773,1.09093456,2.36799313,0.01208515,0.56110537
0.42921461,2.61199497,0.00228485,0.00000000,0.00702400,0.02061353,1.10682829,2.40835804,0.01260958,0.58123592
0.43521761,2.65979581,0.00227998,0.00000000,0.00699576,0.02161532,1.12130785,2.44490081,0.01313414,0.60138868
0.44122061,2.70520854,0.00227513,0.00000000,0.00693924,0.02263685,1.13450313,2.47793056,0.01365384,0.62152219
0.44722361,2.74856272,0.00227144,0.00000000,0.00685740,0.02367136,1.14657454,2.50786053,0.01416357,0.64158004
0.45322661,2.79024457,0.00227000,0.00000000,0.00675378,0.02471164,1.15770686,2.53519445,0.01465817,0.66148879
0.45922961,2.83068345,0.00227188,0.00000000,0.00663249,0.02575016,1.16810368,2.56051232,0.01513263,0.68115728
0.46523262,2.87033979,0.00227805,0.00000000,0.00649813,0.02677930,1.17798259,2.58445590,0.01558212,0.70047753
0.47123562,2.90969496,0.00228939,0.00000000,0.00635567,0.02779152,1.18757137,2.60771446,0.01600220,0.71932723
0.47723862,2.94924331,0.00230665,0.00000000,0.00621039,0.02877970,1.19710516,2.63101105,0.01638897,0.73757373
0.48324162,2.98948617,0.00233049,0.00000000,0.00606777,0.02973741,1.20682459,2.65508955,0.01673922,0.75507932
0.48924462,3.03092782,0.00236138,0.00000000,0.00593338,0.03065922,1.21697465,2.68070247,0.01705060,0.77170752
0.49524762,3.07407266,0.00239970,0.00000000,0.00581275,0.03154099,1.22780427,2.70859953,0.01732181,0.78733004
0.50125063,3.11942339,0.00244569,0.00000000,0.00571131,0.03238017,1.23956614,2.73951676,0.01755266,0.80183398
0.50725363,3.16747923,0.00249948,0.00000000,0.00563424,0.03317593,1.25251654,2.77416595,0.01774426,0.81512871
0.51325663,3.21873361,0.00256107,0.00000000,0.00558640,0.03392936,1.26691496,2.81322410,0.01789903,0.82715219
0.51925963,3.27367057,0.00263039,0.00000000,0.00557217,0.03464343,1.28302293,2.85732259,0.01802077,0.83787608
0.52526263,3.33275941,0.00270729,0.00000000,0.00559544,0.03532303,1.30110208,2.90703585,0.01811464,0.84730946
0.53126563,3.39644693,0.00279155,0.00000000,0.00565946,0.03597474,1.32141090,2.96286932,0.01818707,0.85550069
0.53726863,3.46514721,0.00288292,0.00000000,0.00576678,0.03660659,1.34420042,3.02524658,0.01824568,0.86253741
0.54327164,3.53922877,0.00298108,0.00000000,0.00591920,0.03722771,1.36970831,3.09449597,0.01829908,0.86854442
0.54927464,3.61899945,0.00308570,0.00000000,0.00611769,0.03784796,1.39815195,3.17083665,0.01835665,0.87367958
0.55527764,3.70468936,0.00319645,0.00000000,0.00636242,0.03847738,1.42972020,3.25436481,0.01842830,0.87812779
0.56128064,3.79643285,0.00331295,0.00000000,0.00665264,0.03912573,1.46456454,3.34504050,0.01852412,0.88209341
0.56728364,3.89425018,0.00343482,0.00000000,0.00698678,0.03980197,1.50278960,3.44267578,0.01865409,0.88579123
0.57328664,3.99803020,0.00356169,0.00000000,0.00736241,0.04051379,1.54444382,3.54692514,0.01882772,0.88943670
0.57928964,4.10751503,0.00369316,0.00000000,0.00777629,0.04126715,1.58951058,3.65727890,0.01905368,0.89323556
0.58529265,4.22228803,0.00382881,0.00000000,0.00822445,0.04206591,1.63790031,3.77306052,0.01933948,0.89737358
0.59129565,4.34176601,0.00396823,0.00000000,0.00870225,0.04291156,1.68944420,3.89342852,0.01969111,0.90200680
0.59729865,4.46519671,0.00411098,0.00000000,0.00920444,0.04380308,1.74388985,4.01738346,0.02011280,0.90725274
0.60330165,4.59166220,0.00425661,0.00000000,0.00972533,0.04473684,1.80089930,4.14378056,0.02060674,0.91318301
0.60930465,4.72008844,0.00440467,0.00000000,0.01025887,0.04570669,1.86004972,4.27134769,0.02117292,0.91981775
0.61530765,4.84926128,0.00455469,0.00000000,0.01079878,0.04670412,1.92083692,4.39870870,0.02180897,0.92712202
0.62131066,4.97784839,0.00470617,0.00000000,0.01133865,0.04771858,1.98268161,4.52441145,0.02251018,0.93500459
0.62731366,5.10442646,0.00485864,0.00000000,0.01187214,0.04873778,2.04493849,4.64695963,0.02326948,0.94331894
0.63331666,5.22751288,0.00501157,0.00000000,0.01239304,0.04974817,2.10690771,4.76484715,0.02407755,0.95186667
0.63931966,5.34560032,0.00516447,0.00000000,0.01289540,0.05073542,2.16784842,4.87659397,0.02492303,0.96040316
0.64532266,5.45719307,0.00531680,0.00000000,0.01337364,0.05168491,2.22699400,4.98078161,0.02579273,0.96864519
0.65132566,5.56084342,0.00546802,0.00000000,0.01382266,0.05258220,2.28356832,5.07608698,0.02667197,0.97628029
0.65732866,5.65518657,0.00561757,0.00000000,0.01423786,0.05341357,2.33680247,5.16131304,0.02754497,0.98297744
0.66333167,5.73897261,0.00576487,0.00000000,0.01461525,0.05416636,2.38595142,5.23541496,0.02839517,0.98839864
0.66933467,5.81109428,0.00590928,0.00000000,0.01495143,0.05482942,2.43031007,5.29752070,0.02920578,0.99221093
0.67533767,5.87060958,0.00605014,0.00000000,0.01524364,0.05539333,2.46922806,5.34694532,0.02996012,0.99409831
0.68134067,5.91675840,0.00618670,0.00000000,0.01548975,0.05585066,2.50212300,5.38319862,0.03064217,0.99377314
0.68734367,5.94897301,0.00631818,0.00000000,0.01568823,0.05619607,2.52849186,5.40598609,0.03123691,0.99098648
0.69334667,5.96688229,0.00644369,0.00000000,0.01583813,0.05642635,2.54792016,5.41520362,0.03173081,0.98553713
0.69934967,5.97031033,0.00656230,0.00000000,0.01593904,0.05654044,2.56008889,5.41092672,0.03211217,0.97727885
0.70535268,5.95926989,0.00667297,0.00000000,0.01599100,0.05653930,2.56477929,5.39339530,0.03237141,0.96612566
0.71135568,5.93395177,0.00677462,0.00000000,0.01599450,0.05642583,2.56187536,5.36299521,0.03250138,0.95205503
0.71735868,5.89471134,0.00686610,0.00000000,0.01595040,0.05620466,2.55136440,5.32023805,0.03249754,0.93510891
0.72336168,5.84205311,0.00694622,0.00000000,0.01585989,0.05588200,2.53333584,5.26574051,0.03235808,0.91539264
0.72936468,5.77661488,0.00701382,0.00000000,0.01572440,0.05546547,2.50797836,5.20020459,0.03208397,0.89307195
0.73536768,5.69915214,0.00706775,0.00000000,0.01554564,0.05496390,2.47557585,5.12439987,0.03167894,0.86836818
0.74137069,5.61052377,0.00710695,0.00000000,0.01532549,0.05438720,2.43650219,5.03914847,0.03114941,0.84155207
0.74737369,5.51167957,0.00713048,0.00000000,0.01506602,0.05374621,2.39121512,4.94531342,0.03050433,0.81293637
0.75337669,5.40364975,0.00713756,0.00000000,0.01476946,0.05305257,2.34024940,4.84379051,0.02975495,0.78286770
0.75937969,5.28753652,0.00712766,0.00000000,0.01443820,0.05231868,2.28420918,4.73550330,0.02891457,0.75171792
0.76538269,5.16450725,0.00710051,0.00000000,0.01407478,0.05155756,2.22375985,4.62140100,0.02799825,0.71987544
0.77138569,5.03578875,0.00705613,0.00000000,0.01368186,0.05078277,2.15961915,4.50245823,0.02702243,0.68773659
0.77738869,4.90266179,0.00699490,0.00000000,0.01326230,0.05000837,2.09254767,4.37967571,0.02600462,0.65569749
0.78339170,4.76645512,0.00691754,0.00000000,0.01281907,0.04924878,2.02333865,4.25408099,0.02496302,0.62414650
0.78939470,4.62853795,0.00682514,0.00000000,0.01235532,0.04851865,1.95280699,4.12672784,0.02391611,0.59345739
0.79539770,4.49031028,0.00671916,0.00000000,0.01187430,0.04783270,1.88177771,3.99869371,0.02288236,0.56398338
0.80140070,4.35319043,0.00660138,0.00000000,0.01137943,0.04720550,1.81107359,3.87107415,0.02187985,0.53605211
0.80740370,4.21859934,0.00647388,0.00000000,0.01087422,0.04665124,1.74150251,3.74497403,0.02092600,0.50996135
0.81340670,4.08794173,0.00633899,0.00000000,0.01036224,0.04618345,1.67384430,3.62149514,0.02003723,0.48597581
0.81940970,3.96258438,0.00619924,0.00000000,0.00984712,0.04581467,1.60883768,3.50172049,0.01922883,0.46432454
0.82541271,3.84383206,0.00605726,0.00000000,0.00933251,0.04555613,1.54716750,3.38669577,0.01851467,0.44519933
0.83141571,3.73290213,0.00591575,0.00000000,0.00882198,0.04541745,1.48945260,3.27740876,0.01790714,0.42875373
0.83741871,3.63089886,0.00577736,0.00000000,0.00831904,0.04540633,1.43623490,3.17476778,0.01741699,0.41510280
0.84342171,3.53878882,0.00564465,0.00000000,0.00782703,0.04552824,1.38796998,3.07958026,0.01705332,0.40432362
0.84942471,3.45737870,0.00551997,0.00000000,0.00734912,0.04578630,1.34501957,2.99253289,0.01682353,0.39645634
0.85542771,3.38729673,0.00540549,0.00000000,0.00688823,0.04618107,1.30764646,2.91417436,0.01673337,0.39150593
0.86143072,3.32897909,0.00530306,0.00000000,0.00644702,0.04671056,1.27601188,2.84490188,0.01678694,0.38944456
0.86743372,3.28266202,0.00521419,0.00000000,0.00602783,0.04737024,1.25017565,2.78495247,0.01698681,0.39021449
0.87343672,3.24838030,0.00514008,0.00000000,0.00563266,0.04815326,1.23009913,2.73439944,0.01733404,0.39373152
0.87943972,3.22597240,0.00508155,0.00000000,0.00526318,0.04905065,1.21565092,2.69315448,0.01782831,0.39988890
0.88544272,3.21509204,0.00503907,0.00000000,0.00492069,0.05005166,1.20661493,2.66097530,0.01846797,0.40856152
0.89144572,3.21522569,0.00501275,0.00000000,0.00460614,0.05114424,1.20270072,2.63747837,0.01925012,0.41961037
0.89744872,3.22571510,0.00500242,0.00000000,0.00432015,0.05231541,1.20355551,2.62215619,0.02017068,0.43288693
0.90345173,3.24578364,0.00500760,0.00000000,0.00406301,0.05355186,1.20877729,2.61439805,0.02122442,0.44823751
0.90945473,3.27456516,0.00502758,0.00000000,0.00383472,0.05484035,1.21792863,2.61351326,0.02240502,0.46550709
0.91545773,3.31113371,0.00506146,0.00000000,0.00363499,0.05616824,1.23055041,2.61875565,0.02370506,0.48454266
0.92146073,3.35453270,0.00510816,0.00000000,0.00346333,0.05752390,1.24617496,2.62934805,0.02511602,0.50519575
0.92746373,3.40380209,0.00516648,0.00000000,0.00331903,0.05889706,1.26433811,2.64450569,0.02662828,0.52732400
0.93346673,3.45800229,0.00523517,0.00000000,0.00320121,0.06027903,1.28458963,2.66345749,0.02823115,0.55079161
0.93946973,3.51623372,0.00531290,0.00000000,0.00310886,0.06166288,1.30650178,2.68546444,0.02991280,0.57546876
0.94547274,3.57765158,0.00539832,0.00000000,0.00304087,0.06304345,1.32967575,2.70983437,0.03166034,0.60122973
0.95147574,3.64147519,0.00549006,0.00000000,0.00299607,0.06441732,1.35374584,2.73593291,0.03345980,0.62795014
0.95747874,3.70699219,0.00558676,0.00000000,0.00297320,0.06578256,1.37838146,2.76319052,0.03529622,0.65550316
0.96348174,3.77355762,0.00568708,0.00000000,0.00297102,0.06713849,1.40328718,2.79110555,0.03715371,0.68375516
0.96948474,3.84058887,0.00578969,0.00000000,0.00298824,0.06848534,1.42820095,2.81924393,0.03901563,0.71256101
0.97548774,3.90755703,0.00589326,0.00000000,0.00302358,0.06982383,1.45289090,2.84723560,0.04086470,0.74175942
0.98149075,3.97397573,0.00599649,0.00000000,0.00307576,0.07115472,1.47715118,2.87476861,0.04268323,0.77116866
0.98749375,4.03938870,0.00609809,0.00000000,0.00314354,0.07247845,1.50079707,2.90158120,0.04445336,0.80058312
0.99349675,4.10335689,0.00619679,0.00000000,0.00322564,0.07379465,1.52366000,2.92745269,0.04615731,0.82977103
0.99949975,4.16544635,0.00629133,0.00000000,0.00332083,0.07510181,1.54558255,2.95219364,0.04777770,0.85847365
1.00550275,4.22521769,0.00638050,0.00000000,0.00342786,0.07639700,1.56641416,2.97563594,0.04929784,0.88640619
1.01150575,4.28221788,0.00646311,0.00000000,0.00354546,0.07767564,1.58600737,2.99762326,0.05070204,0.91326061
1.01750875,4.33597496,0.00653803,0.00000000,0.00367234,0.07893138,1.60421514,3.01800224,0.05197593,0.93871033
1.02351176,4.38599596,0.00660421,0.00000000,0.00380718,0.08015607,1.62088918,3.03661485,0.05310673,0.96241669
1.02951476,4.43176818,0.00666069,0.00000000,0.00394859,0.08133988,1.63587939,3.05329212,0.05408352,0.98403713
1.03551776,4.47276384,0.00670662,0.00000000,0.00409511,0.08247146,1.64903442,3.06784947,0.05489748,1.00323450
1.04152076,4.50844785,0.00674128,0.00000000,0.00424521,0.08353821,1.66020321,3.08008393,0.05554206,1.01968746
1.04752376,4.53828828,0.00676412,0.00000000,0.00439726,0.08452668,1.66923746,3.08977316,0.05601310,1.03310106
1.05352676,4.56176911,0.00677476,0.00000000,0.00454952,0.08542294,1.67599488,3.09667664,0.05630898,1.04321743
1.05952976,4.57840475,0.00677302,0.00000000,0.00470016,0.08621310,1.68034296,3.10053880,0.05643056,1.04982563
1.06553277,4.58775553,0.00675892,0.00000000,0.00484727,0.08688380,1.68216323,3.10109430,0.05638123,1.05277043
1.07153577,4.58944362,0.00673269,0.00000000,0.00498886,0.08742267,1.68135560,3.09807515,0.05616682,1.05195944
1.07753877,4.58316856,0.00669479,0.00000000,0.00512289,0.08781891,1.67784277,3.09121966,0.05579544,1.04736821
1.08354177,4.56872187,0.00664590,0.00000000,0.00524731,0.08806363,1.67157441,3.08028282,0.05527736,1.03904297
1.08954477,4.54599985,0.00658691,0.00000000,0.00536009,0.08815032,1.66253087,3.06504775,0.05462474,1.02710099
1.09554777,4.51501405,0.00651889,0.00000000,0.00545929,0.08807515,1.65072639,3.04533773,0.05385148,1.01172823
1.10155078,4.47589888,0.00644309,0.00000000,0.00554308,0.08783717,1.63621142,3.02102822,0.05297283,0.99317475
1.10755378,4.42891583,0.00636092,0.00000000,0.00560981,0.08743846,1.61907409,2.99205824,0.05200521,0.97174762
1.11355678,4.37445399,0.00627391,0.00000000,0.00565810,0.08688410,1.59944067,2.95844044,0.05096580,0.94780208
1.11955978,4.31302672,0.00618364,0.00000000,0.00568682,0.08618214,1.57747483,2.92026932,0.04987229,0.92173101
1.12556278,4.24526442,0.00609176,0.00000000,0.00569519,0.08534337,1.55337585,2.87772685,0.04874255,0.89395341
1.13156578,4.17190367,0.00599991,0.00000000,0.00568282,0.08438101,1.52737569,2.83108524,0.04759428,0.86490222
1.13756878,4.09377306,0.00590970,0.00000000,0.00564970,0.08331040,1.49973510,2.78070645,0.04644478,0.83501222
1.14357179,4.01177629,0.00582262,0.00000000,0.00559626,0.08214855,1.47073879,2.72703845,0.04531059,0.80470826
1.14957479,3.92687330,0.00574007,0.00000000,0.00552333,0.08091370,1.44069007,2.67060822,0.04420731,0.77439459
1.15557779,3.84006035,0.00566327,0.00000000,0.00543217,0.07962486,1.40990500,2.61201187,0.04314936,0.74444550
1.16158079,3.75234975,0.00559325,0.00000000,0.00532443,0.07830139,1.37870650,2.55190239,0.04214979,0.71519769
1.16758379,3.66475054,0.00553083,0.00000000,0.00520209,0.07696257,1.34741860,2.49097559,0.04122019,0.68694468
1.17358679,3.57825065,0.00547658,0.00000000,0.00506748,0.07562732,1.31636118,2.42995515,0.04037054,0.65993325
1.17958979,3.49380161,0.00543085,0.00000000,0.00492313,0.07431386,1.28584542,2.36957727,0.03960926,0.63436219
1.18559280,3.41230614,0.00539374,0.00000000,0.00477180,0.07303963,1.25617020,2.31057602,0.03894313,0.61038298
1.19159580,3.33460920,0.00536513,0.00000000,0.00461635,0.07182110,1.22761945,2.25366977,0.03837741,0.58810253
1.19759880,3.26149246,0.00534469,0.00000000,0.00445973,0.07067383,1.20046068,2.19954947,0.03791586,0.56758751
1.20360180,3.19367204,0.00533192,0.00000000,0.00430485,0.06961250,1.17494447,2.14886897,0.03756091,0.54887008
1.20960480,3.13179917,0.00532616,0.00000000,0.00415458,0.06865099,1.15130485,2.10223754,0.03731376,0.53195443
1.21560780,3.07646297,0.00532667,0.00000000,0.00401166,0.06780252,1.12976031,2.06021472,0.03717455,0.51682398
1.22161081,3.02819458,0.00533263,0.00000000,0.00387865,0.06707980,1.11051526,2.02330691,0.03714248,0.50344858
1.22761381,2.98747177,0.00534320,0.00000000,0.00375791,0.06649507,1.09376140,1.99196560,0.03721597,0.49179130
1.23361681,2.95472287,0.00535756,0.00000000,0.00365153,0.06606019,1.07967893,1.96658649,0.03739280,0.48181462
1.23961981,2.93032928,0.00537496,0.00000000,0.00356132,0.06578662,1.06843699,1.94750897,0.03767022,0.47348541
1.24562281,2.91462572,0.00539473,0.00000000,0.00348879,0.06568526,1.06019337,1.93501538,0.03804498,0.46677865
1.25162581,2.90789765,0.00541630,0.00000000,0.00343512,0.06576629,1.05509295,1.92932947,0.03851347,0.46167962
1.25762881,2.91037556,0.00543926,0.00000000,0.00340115,0.06603887,1.05326502,1.93061380,0.03907168,0.45818444
1.26363182,2.92222623,0.00546331,0.00000000,0.00338740,0.06651075,1.05481944,1.93896567,0.03971526,0.45629911
1.26963482,2.94354111,0.00548832,0.00000000,0.00339400,0.06718786,1.05984157,1.95441173,0.04043944,0.45603697
1.27563782,2.97432269,0.00551426,0.00000000,0.00342076,0.06807379,1.06838646,1.97690145,0.04123905,0.45741493
1.28164082,3.01446954,0.00554125,0.00000000,0.00346715,0.06916939,1.08047243,2.00629980,0.04210844,0.46044866
1.28764382,3.06376128,0.00556949,0.00000000,0.00353229,0.07047227,1.09607458,2.04237983,0.04304144,0.46514703
1.29364682,3.12184468,0.00559924,0.00000000,0.00361500,0.07197642,1.11511856,2.08481582,0.04403129,0.47150631
1.29964982,3.18822218,0.00563082,0.00000000,0.00371378,0.07367200,1.13747519,2.13317795,0.04507062,0.47950429
