energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-0.28514257,1.81371483,0.17462473,1.05778894,0.01275129,0.03032062,0.02391959,0.04893199,0.08086623,0.64728586
-0.27913957,1.79344145,0.17707656,1.05490893,0.01201002,0.03215736,0.02366201,0.04962295,0.07844589,0.62929474
-0.27313657,1.77917696,0.17952839,1.05522285,0.01124091,0.03439858,0.02336838,0.05037233,0.07668051,0.61391323
-0.26713357,1.77084813,0.18200011,1.05854443,0.01045695,0.03702439,0.02304208,0.05115244,0.07553471,0.60123691
-0.26113057,1.76835439,0.18451804,1.06469605,0.00967071,0.04001323,0.02268703,0.05194223,0.07497542,0.59131914
-0.25512756,1.77156451,0.18711452,1.07350885,0.00889415,0.04334194,0.02230758,0.05272810,0.07497194,0.58416819
-0.24912456,1.78031430,0.18982755,1.08482242,0.00813830,0.04698609,0.02190846,0.05350436,0.07549594,0.57974614
-0.24312156,1.79440598,0.19270005,1.09848398,0.00741315,0.05092015,0.02149467,0.05427351,0.07652121,0.57796990
-0.23711856,1.81360949,0.19577911,1.11434774,0.00672754,0.05511792,0.02107144,0.05504618,0.07802347,0.57871447
-0.23111556,1.83766595,0.19911498,1.13227423,0.00608910,0.05955286,0.02064416,0.05584083,0.07998007,0.58181817
-0.22511256,1.86629327,0.20275995,1.15213005,0.00550426,0.06419862,0.02021832,0.05668312,0.08236983,0.58708988
-0.21910955,1.89919348,0.20676709,1.17378784,0.00497830,0.06902955,0.01979945,0.05760510,0.08517282,0.59431771
-0.21310655,1.93606146,0.21118888,1.19712659,0.00451543,0.07402131,0.01939310,0.05864412,0.08837032,0.60327875
-0.20710355,1.97659443,0.21607573,1.22203209,0.00411893,0.07915138,0.01900476,0.05984157,0.09194482,0.61374943
-0.20110055,2.02050153,0.22147446,1.24839750,0.00379125,0.08439968,0.01863981,0.06124140,0.09588012,0.62551578
-0.19509755,2.06751271,0.22742673,1.27612377,0.00353419,0.08974898,0.01830350,0.06288859,0.10016146,0.63838300
-0.18909455,2.11738640,0.23396751,1.30511984,0.00334899,0.09518533,0.01800087,0.06482752,0.10477568,0.65218388
-0.18309155,2.16991512,0.24112355,1.33530242,0.00323647,0.10069822,0.01773672,0.06710024,0.10971140,0.66678552
-0.17708854,2.22492873,0.24891201,1.36659534,0.00319715,0.10628065,0.01751554,0.06974486,0.11495916,0.68209378
-0.17108554,2.28229498,0.25733921,1.39892825,0.00323128,0.11192901,0.01734152,0.07279400,0.12051151,0.69805554
-0.16508254,2.34191711,0.26639954,1.43223486,0.00333891,0.11764266,0.01721845,0.07627325,0.12636299,0.71465821
-0.15907954,2.40372874,0.27607472,1.46645054,0.00351989,0.12342337,0.01714976,0.08019998,0.13251006,0.73192685
-0.15307654,2.46768633,0.28633326,1.50150966,0.00377384,0.12927464,0.01713850,0.08458223,0.13895089,0.74991888
-0.14707354,2.53375959,0.29713027,1.53734265,0.00410009,0.13520067,0.01718732,0.08941794,0.14568504,0.76871687
-0.14107054,2.60192062,0.30840774,1.57387301,0.00449760,0.14120547,0.01729853,0.09469443,0.15271311,0.78841964
-0.13506753,2.67213252,0.32009507,1.61101458,0.00496489,0.14729167,0.01747412,0.10038828,0.16003625,0.80913249
-0.12906453,2.74433822,0.33211018,1.64866920,0.00549986,0.15345956,0.01771581,0.10646546,0.16765570,0.83095702
-0.12306153,2.81845042,0.34436082,1.68672507,0.00609974,0.15970604,0.01802515,0.11288189,0.17557226,0.85398123
-0.11705853,2.89434346,0.35674651,1.72505592,0.00676095,0.16602380,0.01840353,0.11958426,0.18378584,0.87827053
-0.11105553,2.97184748,0.36916059,1.76352108,0.00747903,0.17240069,0.01885228,0.12651128,0.19229500,0.90386026
-0.10505253,3.05074571,0.38149271,1.80196668,0.00824854,0.17881931,0.01937273,0.13359508,0.20109668,0.93075009
-0.09904952,3.13077474,0.39363150,1.84022769,0.00906306,0.18525692,0.01996622,0.14076294,0.21018591,0.95890080
-0.09304652,3.21162800,0.40546727,1.87813094,0.00991518,0.19168560,0.02063416,0.14793916,0.21955568,0.98823335
-0.08704352,3.29296209,0.41689485,1.91549878,0.01079654,0.19807274,0.02137800,0.15504700,0.22919685,1.01863054
-0.08104052,3.37440556,0.42781624,1.95215326,0.01169793,0.20438174,0.02219918,0.16201065,0.23909822,1.04994081
-0.07503752,3.45556931,0.43814305,1.98792042,0.01260943,0.21057300,0.02309905,0.16875715,0.24924651,1.08198409
-0.06903452,3.53605803,0.44779868,2.02263453,0.01352055,0.21660495,0.02407871,0.17521811,0.25962640,1.11455903
-0.06303152,3.61548156,0.45672006,2.05614187,0.01442047,0.22243526,0.02513891,0.18133124,0.27022047,1.14745120
-0.05702851,3.69346552,0.46485886,2.08830387,0.01529825,0.22802196,0.02627979,0.18704156,0.28100910,1.18044164
-0.05102551,3.76966018,0.47218225,2.11899925,0.01614308,0.23332449,0.02750066,0.19230227,0.29197013,1.21331504
-0.04502251,3.84374718,0.47867307,2.14812531,0.01694451,0.23830460,0.02879977,0.19707525,0.30307843,1.24586710
-0.03901951,3.91544334,0.48432945,2.17559791,0.01769274,0.24292704,0.03017403,0.20133116,0.31430523,1.27791051
-0.03301651,3.98450162,0.48916395,2.20135057,0.01837880,0.24715992,0.03161881,0.20504915,0.32561738,1.30927921
-0.02701351,4.05070914,0.49320229,2.22533259,0.01899474,0.25097482,0.03312768,0.20821629,0.33697633,1.33983075
-0.02101051,4.11388252,0.49648168,2.24750641,0.01953385,0.25434668,0.03469230,0.21082662,0.34833721,1.36944655
-0.01500750,4.17386126,0.49904903,2.26784461,0.01999075,0.25725334,0.03630226,0.21288010,0.35964782,1.39803038
-0.00900450,4.23049968,0.50095893,2.28632664,0.02036147,0.25967501,0.03794511,0.21438138,0.37084775,1.42550513
-0.00300150,4.28365831,0.50227174,2.30293580,0.02064351,0.26159355,0.03960638,0.21533852,0.38186778,1.45180830
0.00300150,4.33319572,0.50305167,2.31765659,0.02083587,0.26299177,0.04126978,0.21576181,0.39262955,1.47688672
0.00900450,4.37896138,0.50336516,2.33047268,0.02093895,0.26385282,0.04291744,0.21566274,0.40304572,1.50069088
0.01500750,4.42079049,0.50327945,2.34136578,0.02095458,0.26415971,0.04453024,0.21505315,0.41302059,1.52316949
0.02101051,4.45850115,0.50286138,2.35031528,0.02088589,0.26389513,0.04608831,0.21394469,0.42245140,1.54426466
0.02701351,4.49189423,0.50217657,2.35729876,0.02073726,0.26304150,0.04757151,0.21234856,0.43123014,1.56390806
0.03301651,4.52075595,0.50128874,2.36229320,0.02051417,0.26158145,0.04895998,0.21027557,0.43924594,1.58201840
0.03901951,4.54486298,0.50025928,2.36527670,0.02022321,0.25949855,0.05023478,0.20773654,0.44638810,1.59850035
0.04502251,4.56398961,0.49914688,2.36623042,0.01987189,0.25677845,0.05137845,0.20474288,0.45254940,1.61324485
0.05102551,4.57791629,0.49800722,2.36514046,0.01946865,0.25341021,0.05237562,0.20130741,0.45762978,1.62613085
0.05702851,4.58643887,0.49689259,2.36199942,0.01902273,0.24938782,0.05321351,0.19744536,0.46154011,1.63702818
0.06303152,4.58937776,0.49585138,2.35680732,0.01854419,0.24471187,0.05388236,0.19317532,0.46420591,1.64580133
0.06903452,4.58658611,0.49492740,2.34957171,0.01804375,0.23939110,0.05437581,0.18852023,0.46557078,1.65231378
0.07503752,4.57795650,0.49415898,2.34030693,0.01753282,0.23344387,0.05469110,0.18350823,0.46559940,1.65643267
0.08104052,4.56342565,0.49357792,2.32903245,0.01702338,0.22689928,0.05482916,0.17817330,0.46427984,1.65803333
0.08704352,4.54297680,0.49320823,2.31577042,0.01652793,0.21979809,0.05479459,0.17255568,0.46162518,1.65700362
0.09304652,4.51663976,0.49306482,2.30054265,0.01605932,0.21219304,0.05459543,0.16670201,0.45767419,1.65324776
0.09904952,4.48448896,0.49315230,2.28336742,0.01563065,0.20414875,0.05424291,0.16066513,0.45249106,1.64668960
0.10505253,4.44663968,0.49346380,2.26425629,0.01525506,0.19574118,0.05375102,0.15450365,0.44616422,1.63727524
0.11105553,4.40324330,0.49398021,2.24321154,0.01494552,0.18705647,0.05313596,0.14828116,0.43880418,1.62497512
0.11705853,4.35448194,0.49466976,2.22022443,0.01471456,0.17818941,0.05241563,0.14206522,0.43054059,1.60978560
0.12306153,4.30056346,0.49548816,2.19527473,0.01457395,0.16924148,0.05160897,0.13592624,0.42151858,1.59173008
0.12906453,4.24171718,0.49637936,2.16833172,0.01453439,0.16031855,0.05073533,0.12993606,0.41189451,1.57085997
0.13506753,4.17819106,0.49727699,2.13935680,0.01460515,0.15152843,0.04981387,0.12416663,0.40183141,1.54725534
0.14107054,4.11025049,0.49810643,2.10830765,0.01479367,0.14297826,0.04886299,0.11868860,0.39149420,1.52102560
0.14707354,4.03817889,0.49878753,2.07514395,0.01510524,0.13477188,0.04789975,0.11356994,0.38104500,1.49230993
0.15307654,3.96228001,0.49923786,2.03983413,0.01554263,0.12700740,0.04693951,0.10887468,0.37063861,1.46127777
0.15907954,3.88288166,0.49937628,2.00236302,0.01610578,0.11977481,0.04599550,0.10466184,0.36041838,1.42812889
0.16508254,3.80034022,0.49912680,1.96273962,0.01679156,0.11315401,0.04507862,0.10098441,0.35051263,1.39309333
0.17108554,3.71504550,0.49842237,1.92100475,0.01759356,0.10721305,0.04419725,0.09788861,0.34103176,1.35643066
0.17708854,3.62742503,0.49720849,1.87723773,0.01850206,0.10200683,0.04335720,0.09541324,0.33206602,1.31842872
0.18309155,3.53794733,0.49544639,1.83156176,0.01950396,0.09757612,0.04256175,0.09358927,0.32368413,1.27940147
0.18909455,3.44712321,0.49311553,1.78414754,0.02058297,0.09394703,0.04181175,0.09243954,0.31593267,1.23968589
0.19509755,3.35550484,0.49021541,1.73521465,0.02171981,0.09113084,0.04110582,0.09197858,0.30883626,1.19963796
0.20110055,3.26368209,0.48676637,1.68503065,0.02289259,0.08912426,0.04044058,0.09221262,0.30239847,1.15962744
0.20710355,3.17227602,0.48280947,1.63390777,0.02407727,0.08790993,0.03981100,0.09313957,0.29660335,1.12003183
0.21310655,3.08192966,0.47840532,1.58219726,0.02524825,0.08745734,0.03921065,0.09474917,0.29141762,1.08122936
0.21910955,2.99329629,0.47363199,1.53028174,0.02637902,0.08772395,0.03863211,0.09702314,0.28679317,1.04359137
0.22511256,2.90702565,0.46858202,1.47856580,0.02744291,0.08865654,0.03806731,0.09993540,0.28267000,1.00747421
0.23111556,2.82374889,0.46335874,1.42746541,0.02841386,0.09019275,0.03750787,0.10345232,0.27897937,0.97321109
0.23711856,2.74406281,0.45807206,1.37739665,0.02926716,0.09226280,0.03694550,0.10753301,0.27564690,0.94110400
0.24312156,2.66851422,0.45283384,1.32876423,0.02998028,0.09479118,0.03637227,0.11212968,0.27259583,0.91141625
0.24912456,2.59758527,0.44775334,1.28195054,0.03053353,0.09769853,0.03578097,0.11718803,0.26974990,0.88436574
0.25512756,2.53168046,0.44293260,1.23730548,0.03091066,0.10090343,0.03516533,0.12264771,0.26703621,0.86011941
0.26113057,2.47111590,0.43846239,1.19513779,0.03109946,0.10432419,0.03452031,0.12844292,0.26438752,0.83878899
0.26713357,2.41611147,0.43441856,1.15570796,0.03109205,0.10788054,0.03384225,0.13450304,0.26174431,0.82042830
0.27313657,2.36678613,0.43085929,1.11922322,0.03088515,0.11149525,0.03312904,0.14075339,0.25905625,0.80503220
0.27913957,2.32315662,0.42782310,1.08583456,0.03048014,0.11509550,0.03238020,0.14711612,0.25628331,0.79253734
0.28514257,2.28513968,0.42532795,1.05563590,0.02988299,0.11861417,0.03159694,0.15351120,0.25339628,0.78282448
0.29114557,2.25255759,0.42337138,1.02866536,0.02910394,0.12199084,0.03078214,0.15985751,0.25037687,0.77572262
0.29714857,2.22514673,0.42193157,1.00490840,0.02815718,0.12517254,0.02994028,0.16607405,0.24721735,0.77101449
0.30315158,2.20256904,0.42096958,0.98430271,0.02706028,0.12811430,0.02907735,0.17208124,0.24391977,0.76844345
0.30915458,2.18442550,0.42043226,0.96674442,0.02583360,0.13077940,0.02820066,0.17780222,0.24049496,0.76772144
0.31515758,2.17027153,0.42025608,0.95209548,0.02449957,0.13313935,0.02731867,0.18316424,0.23696115,0.76853774
0.32116058,2.15963332,0.42037138,0.94019169,0.02308198,0.13517368,0.02644072,0.18810003,0.23334247,0.77056822
0.32716358,2.15202467,0.42070700,0.93085107,0.02160524,0.13686942,0.02557680,0.19254903,0.22966742,0.77348488
0.33316658,2.14696356,0.42119494,0.92388223,0.02009366,0.13822049,0.02473720,0.19645867,0.22596720,0.77696513
0.33916958,2.14398787,0.42177488,0.91909238,0.01857082,0.13922688,0.02393228,0.19978538,0.22227426,0.78070071
0.34517259,2.14266959,0.42239819,0.91629452,0.01705891,0.13989372,0.02317211,0.20249548,0.21862081,0.78440589
0.35117559,2.14262688,0.42303132,0.91531375,0.01557831,0.14023035,0.02246621,0.20456578,0.21503762,0.78782460
0.35717859,2.14353366,0.42365816,0.91599215,0.01414714,0.14024932,0.02182324,0.20598403,0.21155296,0.79073631
0.36318159,2.14512608,0.42428141,0.91819229,0.01278098,0.13996545,0.02125077,0.20674893,0.20819178,0.79296053
0.36918459,2.14720578,0.42492264,0.92179903,0.01149273,0.13939497,0.02075503,0.20686994,0.20497516,0.79435966
0.37518759,2.14963964,0.42562108,0.92671959,0.01029247,0.13855475,0.02034068,0.20636676,0.20191991,0.79484023
0.38119060,2.15235610,0.42643111,0.93288199,0.00918754,0.13746170,0.02001073,0.20526846,0.19903839,0.79435243
0.38719360,2.15533813,0.42741857,0.94023171,0.00818262,0.13613225,0.01976635,0.20361241,0.19633858,0.79288807
0.39319660,2.15861318,0.42865600,0.94872699,0.00727990,0.13458203,0.01960683,0.20144289,0.19382418,0.79047700
0.39919960,2.16224052,0.43021702,0.95833277,0.00647930,0.13282570,0.01952953,0.19880957,0.19149491,0.78718220
0.40520260,2.16629667,0.43217025,0.96901376,0.00577876,0.13087688,0.01952992,0.19576583,0.18934679,0.78309381
0.41120560,2.17085948,0.43457300,0.98072684,0.00517447,0.12874817,0.01960165,0.19236703,0.18737258,0.77832229
0.41720860,2.17599180,0.43746510,0.99341340,0.00466124,0.12645135,0.01973662,0.18866876,0.18556206,0.77299104
0.42321161,2.18172544,0.44086329,1.00699183,0.00423272,0.12399751,0.01992515,0.18472518,0.18390246,0.76722885
0.42921461,2.18804642,0.44475650,1.02135085,0.00388169,0.12139732,0.02015619,0.18058752,0.18237873,0.76116236
0.43521761,2.19488224,0.44910235,1.03634387,0.00360039,0.11866122,0.02041752,0.17630279,0.18097386,0.75490903
0.44122061,2.20209184,0.45382513,1.05178499,0.00338065,0.11579961,0.02069604,0.17191267,0.17966906,0.74857074
0.44722361,2.20945907,0.45881539,1.06744683,0.00321418,0.11282304,0.02097805,0.16745276,0.17844397,0.74222829
0.45322661,2.21668987,0.46393136,1.08306040,0.00309275,0.10974232,0.02124957,0.16295213,0.17727682,0.73593712
0.45922961,2.22341361,0.46900206,1.09831736,0.00300833,0.10656851,0.02149667,0.15843318,0.17614455,0.72972429
0.46523262,2.22918866,0.47383211,1.11287439,0.00295321,0.10331300,0.02170585,0.15391174,0.17502294,0.72358680
0.47123562,2.23351194,0.47820800,1.12635994,0.00292020,0.09998736,0.02186434,0.14939758,0.17388677,0.71749141
0.47723862,2.23583231,0.48190550,1.13838286,0.00290260,0.09660332,0.02196047,0.14489505,0.17271003,0.71137586
0.48324162,2.23556714,0.48469799,1.14854278,0.00289441,0.09317262,0.02198399,0.14040393,0.17146613,0.70515138
0.48924462,2.23212155,0.48636514,1.15644185,0.00289029,0.08970686,0.02192634,0.13592053,0.17012826,0.69870655
0.49524762,2.22490945,0.48670173,1.16169735,0.00288563,0.08621742,0.02178094,0.13143873,0.16866982,0.69191215
0.50125063,2.21337566,0.48552597,1.16395464,0.00287662,0.08271533,0.02154334,0.12695115,0.16706493,0.68462694
0.50725363,2.19701809,0.48268721,1.16290006,0.00286019,0.07921126,0.02121145,0.12245029,0.16528904,0.67670410
0.51325663,2.17540929,0.47807235,1.15827314,0.00283408,0.07571543,0.02078554,0.11792956,0.16331975,0.66799818
0.51925963,2.14821640,0.47161104,1.14987772,0.00279678,0.07223773,0.02026835,0.11338425,0.16113754,0.65837215
0.52526263,2.11521885,0.46327923,1.13759153,0.00274752,0.06878777,0.01966501,0.10881231,0.15872678,0.64770451
0.53126563,2.07632319,0.45310099,1.12137389,0.00268624,0.06537502,0.01898296,0.10421502,0.15607663,0.63589600
0.53726863,2.03157453,0.44114870,1.10127130,0.00261351,0.06200900,0.01823178,0.09959750,0.15318205,0.62287589
0.54327164,1.98116421,0.42754158,1.07742063,0.00253051,0.05869948,0.01742302,0.09496895,0.15004475,0.60860741
0.54927464,1.92543352,0.41244270,1.05005002,0.00243892,0.05545669,0.01656993,0.09034283,0.14667412,0.59309233
0.55527764,1.86487344,0.39605468,1.01947724,0.00234088,0.05229160,0.01568721,0.08573683,0.14308794,0.57637437
0.56128064,1.80012034,0.37861440,0.98610587,0.00223891,0.04921606,0.01479071,0.08117269,0.13931302,0.55854137
0.56728364,1.73194783,0.36038688,0.95041916,0.00213579,0.04624306,0.01389713,0.07667591,0.13538558,0.53972611
0.57328664,1.66125514,0.34165867,0.91297205,0.00203455,0.04338681,0.01302374,0.07227538,0.13135131,0.52010573
0.57928964,1.58905209,0.32273099,0.87438130,0.00193832,0.04066288,0.01218809,0.06800284,0.12726518,0.49989968
0.58529265,1.51644126,0.30391297,0.83531423,0.00185030,0.03808820,0.01140775,0.06389240,0.12319085,0.47936630
0.59129565,1.44459756,0.28551498,0.79647614,0.00177368,0.03568102,0.01070006,0.05997986,0.11919973,0.45879804
0.59729865,1.37474575,0.26784242,0.75859675,0.00171157,0.03346080,0.01008193,0.05630211,0.11536964,0.43851540
0.60330165,1.30813623,0.25119000,0.72241591,0.00166695,0.03144801,0.00956961,0.05289640,0.11178313,0.41885982
0.60930465,1.24601947,0.23583653,0.68866869,0.00164261,0.02966385,0.00917854,0.04979966,0.10852539,0.40018565
0.61530765,1.18961970,0.22204029,0.65807029,0.00164110,0.02812985,0.00892317,0.04704780,0.10568190,0.38285133
0.62131066,1.14010807,0.21003496,0.63130074,0.00166472,0.02686750,0.00881679,0.04467488,0.10333586,0.36721018
0.62731366,1.09857580,0.20002609,0.60898974,0.00171548,0.02589768,0.00887137,0.04271247,0.10156541,0.35360091
0.63331666,1.06600793,0.19218797,0.59170190,0.00179507,0.02524011,0.00909739,0.04118883,0.10044081,0.34233821
0.63931966,1.04325801,0.18666100,0.57992248,0.00190486,0.02491274,0.00950370,0.04012825,0.10002164,0.33370366
0.64532266,1.03102444,0.18354933,0.57404411,0.00204594,0.02493106,0.01009727,0.03955034,0.10035417,0.32793723
0.65132566,1.02982909,0.18291899,0.57435467,0.00221907,0.02530743,0.01088304,0.03946937,0.10146903,0.32522974
0.65732866,1.03999880,0.18479627,0.58102673,0.00242479,0.02605040,0.01186372,0.03989380,0.10337919,0.32571644
0.66333167,1.06165070,0.18916666,0.59410903,0.00266345,0.02716409,0.01303963,0.04082576,0.10607854,0.32947206
0.66933467,1.09468184,0.19597415,0.61352032,0.00293529,0.02864755,0.01440849,0.04226079,0.10954100,0.33650751
0.67533767,1.13876409,0.20512126,0.63904602,0.00324055,0.03049431,0.01596537,0.04418771,0.11372037,0.34676840
0.68134067,1.19334486,0.21646976,0.67033819,0.00357963,0.03269197,0.01770261,0.04658864,0.11855090,0.36013560
0.68734367,1.25765424,0.22984221,0.70691906,0.00395322,0.03522196,0.01960987,0.04943933,0.12394861,0.37642779
0.69334667,1.33071899,0.24502457,0.74818848,0.00436253,0.03805953,0.02167421,0.05270963,0.12981347,0.39540616
0.69934967,1.41138347,0.26176982,0.79343551,0.00480946,0.04117388,0.02388040,0.05636424,0.13603219,0.41678101
0.70535268,1.49833744,0.27980276,0.84185395,0.00529688,0.04452856,0.02621123,0.06036373,0.14248178,0.44022029
0.71135568,1.59015039,0.29882592,0.89256202,0.00582882,0.04808205,0.02864800,0.06466568,0.14903363,0.46535960
0.71735868,1.68531143,0.31852663,0.94462542,0.00641077,0.05178863,0.03117113,0.06922609,0.15555796,0.49181354
0.72336168,1.78227387,0.33858491,0.99708353,0.00704983,0.05559939,0.03376086,0.07400083,0.16192854,0.51918779
0.72936468,1.87950277,0.35868224,1.04897782,0.00775498,0.05946350,0.03639801,0.07894722,0.16802747,0.54709158
0.73536768,1.97552390,0.37851070,1.09938152,0.00853715,0.06332955,0.03906482,0.08402557,0.17374974,0.57514996
0.74137069,2.06897203,0.39778223,1.14742954,0.00940936,0.06714704,0.04174574,0.08920059,0.17900744,0.60301527
0.74737369,2.15863641,0.41623765,1.19234724,0.01038664,0.07086783,0.04442825,0.09444267,0.18373338,0.63037737
0.75337669,2.24350135,0.43365491,1.23347690,0.01148596,0.07444761,0.04710350,0.09972890,0.18788393,0.65697210
0.75937969,2.32277979,0.44985626,1.27030065,0.01272595,0.07784721,0.04976688,0.10504368,0.19144092,0.68258744
0.76538269,2.39593800,0.46471386,1.30245850,0.01412657,0.08103378,0.05241833,0.11037901,0.19441253,0.70706723
0.77138569,2.46271001,0.47815349,1.32976077,0.01570854,0.08398167,0.05506246,0.11573432,0.19683301,0.73031208
0.77738869,2.52310060,0.49015605,1.35219373,0.01749274,0.08667304,0.05770842,0.12111581,0.19876130,0.75227766
0.78339170,2.57737646,0.50075679,1.36991837,0.01949937,0.08909818,0.06036940,0.12653540,0.20027855,0.77297018
0.78939470,2.62604562,0.51004200,1.38326182,0.02174710,0.09125539,0.06306200,0.13200924,0.20148464,0.79243971
0.79539770,2.66982588,0.51814346,1.39270175,0.02425209,0.09315062,0.06580516,0.13755589,0.20249387,0.81077151
0.80140070,2.70960357,0.52523056,1.39884424,0.02702690,0.09479669,0.06861901,0.14319426,0.20342999,0.82807598
0.80740370,2.74638461,0.53150076,1.40239613,0.03007949,0.09621231,0.07152341,0.14894141,0.20442080,0.84447807
0.81340670,2.78124023,0.53716845,1.40413281,0.03341222,0.09742083,0.07453648,0.15481031,0.20559268,0.86010657
0.81940970,2.81525003,0.54245303,1.40486312,0.03702093,0.09844886,0.07767302,0.16080778,0.20706514,0.87508418
0.82541271,2.84944536,0.54756662,1.40539286,0.04089418,0.09932481,0.08094301,0.16693266,0.20894583,0.88951901
0.83141571,2.88475571,0.55270210,1.40648860,0.04501273,0.10007746,0.08435023,0.17317430,0.21132614,0.90349797
0.83741871,2.92196122,0.55802207,1.40884351,0.04934925,0.10073466,0.08789111,0.17951161,0.21427764,0.91708256
0.84342171,2.96165331,0.56364930,1.41304677,0.05386832,0.10132216,0.09155384,0.18591262,0.21784960,0.93030734
0.84942471,3.00420572,0.56965921,1.41955802,0.05852678,0.10186268,0.09531795,0.19233460,0.22206754,0.94318105
0.85542771,3.04975717,0.57607470,1.42868791,0.06327447,0.10237535,0.09915412,0.19872483,0.22693302,0.95569036
0.86143072,3.09820636,0.58286373,1.44058568,0.06805521,0.10287532,0.10302464,0.20502192,0.23242454,0.96780587
0.86743372,3.14921928,0.58993961,1.45523406,0.07280819,0.10337380,0.10688414,0.21115765,0.23849953,0.97948979
0.87343672,3.20224826,0.59716416,1.47245184,0.07746963,0.10387830,0.11068079,0.21705919,0.24509726,0.99070486
0.87943972,3.25656120,0.60435338,1.49190351,0.08197461,0.10439320,0.11435793,0.22265167,0.25214246,1.00142353
0.88544272,3.31127927,0.61128556,1.51311549,0.08625908,0.10492041,0.11785590,0.22786087,0.25954946,1.01163679
0.89144572,3.36542060,0.61771110,1.53549804,0.09026198,0.10546026,0.12111416,0.23261594,0.26722654,1.02136179
0.89744872,3.41794743,0.62336375,1.55837140,0.09392717,0.10601234,0.12407349,0.23685197,0.27508020,1.03064761
0.90345173,3.46781386,0.62797266,1.58099503,0.09720541,0.10657635,0.12667816,0.24051228,0.28301920,1.03957851
0.90945473,3.51401166,0.63127442,1.60259832,0.10005592,0.10715285,0.12887811,0.24355042,0.29095793,1.04827427
0.91545773,3.55561160,0.63302480,1.62241128,0.10244777,0.10774379,0.13063073,0.24593152,0.29881915,1.05688743
0.92146073,3.59179809,0.63300933,1.63969385,0.10436072,0.10835289,0.13190251,0.24763328,0.30653571,1.06559731
0.92746373,3.62189573,0.63105240,1.65376251,0.10578577,0.10898565,0.13267019,0.24864625,0.31405139,1.07460113
0.93346673,3.64538658,0.62702447,1.66401312,0.10672511,0.10964922,0.13292154,0.24897367,0.32132063,1.08410258
0.93946973,3.66191773,0.62084701,1.66993922,0.10719164,0.11035190,0.13265556,0.24863066,0.32830737,1.09429848
0.94547274,3.67129951,0.61249516,1.67114525,0.10720804,0.11110244,0.13188236,0.24764308,0.33498309,1.10536432
0.95147574,3.67349494,0.60199799,1.66735439,0.10680541,0.11190919,0.13062239,0.24604597,0.34132411,1.11743959
0.95747874,3.66860205,0.58943655,1.65841134,0.10602166,0.11277906,0.12890544,0.24388172,0.34730856,1.13061382
0.96348174,3.65683057,0.57493984,1.64428003,0.10489957,0.11371647,0.12676915,0.24119822,0.35291317,1.14491432
0.96948474,3.63847518,0.55867917,1.62503726,0.10348479,0.11472229,0.12425735,0.23804688,0.35811019,1.16029650
0.97548774,3.61388757,0.54086112,1.60086258,0.10182382,0.11579295,0.12141820,0.23448087,0.36286470,1.17663760
0.98149075,3.58344932,0.52171974,1.57202577,0.09996206,0.11691970,0.11830224,0.23055357,0.36713258,1.19373446
0.98749375,3.54754789,0.50150819,1.53887243,0.09794211,0.11808808,0.11496057,0.22631726,0.37085934,1.21130563
0.99349675,3.50655722,0.48049059,1.50180897,0.09580231,0.11927783,0.11144304,0.22182229,0.37397996,1.22899815
0.99949975,3.46082444,0.45893411,1.46128763,0.09357565,0.12046299,0.10779680,0.21711660,0.37641979,1.24639884
1.00550275,3.41066344,0.43710197,1.41779242,0.09128909,0.12161254,0.10406498,0.21224565,0.37809655,1.26304968
1.01150575,3.35635557,0.41524736,1.37182659,0.08896332,0.12269127,0.10028585,0.20725274,0.37892343,1.27846681
1.01750875,3.29815730,0.39360865,1.32390191,0.08661287,0.12366103,0.09649224,0.20217973,0.37881292,1.29216216
1.02351176,3.23631388,0.37240579,1.27453022,0.08424664,0.12448231,0.09271136,0.19706792,0.37768145,1.30366687
1.02951476,3.17107788,0.35183810,1.22421705,0.08186872,0.12511599,0.08896494,0.19195916,0.37545436,1.31255516
1.03551776,3.10273091,0.33208318,1.17345740,0.07947951,0.12552523,0.08526970,0.18689703,0.37207099,1.31846753
1.04152076,3.03160654,0.31329691,1.12273316,0.07707693,0.12567745,0.08163804,0.18192795,0.36748964,1.32113213
1.04752376,2.95811259,0.29561424,1.07251197,0.07465773,0.12554617,0.07807896,0.17710208,0.36169194,1.32038297
1.05352676,2.88275070,0.27915070,1.02324696,0.07221884,0.12511278,0.07459903,0.17247402,0.35468654,1.31617410
1.05952976,2.80613139,0.26400419,0.97537685,0.06975848,0.12436795,0.07120345,0.16810314,0.34651174,1.30858887
1.06553277,2.72898308,0.25025690,0.92932608,0.06727723,0.12331282,0.06789710,0.16405343,0.33723705,1.29784366
1.07153577,2.65215406,0.23797722,0.88550433,0.06477879,0.12195971,0.06468541,0.16039292,0.32696333,1.28428591
1.07753877,2.57660668,0.22722134,0.84430538,0.06227049,0.12033237,0.06157523,0.15719263,0.31582181,1.26838622
1.08354177,2.50340369,0.21803447,0.80610484,0.05976349,0.11846581,0.05857533,0.15452505,0.30397166,1.25072510
1.08954477,2.43368715,0.21045165,0.77125687,0.05727269,0.11640565,0.05569690,0.15246218,0.29159666,1.23197474
1.09554777,2.36865088,0.20449803,0.74008986,0.05481643,0.11420703,0.05295366,0.15107329,0.27890067,1.21287678
