energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.75387694,12.37843042,2.65850414,8.60530308,0.03022063,0.76988322,0.06107632,1.80140543,1.05290735,0.69994247
-5.74787394,12.35881188,2.68972123,8.58576000,0.02981094,0.77336603,0.06028882,1.79005396,1.04894340,0.68845987
-5.74187094,12.34030013,2.72140724,8.56620818,0.02944079,0.77697036,0.05952634,1.77954873,1.04513330,0.67705320
-5.73586793,12.32057324,2.75301865,8.54499085,0.02910901,0.78051936,0.05878686,1.76962369,1.04123594,0.66568879
-5.72986493,12.29725652,2.78398821,8.52044100,0.02881352,0.78383737,0.05806812,1.75998245,1.03700880,0.65431731
-5.72386193,12.26798339,2.81373338,8.49092512,0.02855139,0.78675259,0.05736764,1.75030800,1.03221462,0.64287785
-5.71785893,12.23045694,2.84166527,8.45488671,0.02831902,0.78909955,0.05668281,1.74027313,1.02662797,0.63130239
-5.71185593,12.18251109,2.86719811,8.41088867,0.02811224,0.79072144,0.05601085,1.72955123,1.02004133,0.61952064
-5.70585293,12.12217026,2.88975922,8.35765403,0.02792655,0.79147222,0.05534887,1.71782730,1.01227080,0.60746486
-5.69984992,12.04770627,2.90879928,8.29410405,0.02775724,0.79121873,0.05469394,1.70480873,1.00316103,0.59507458
-5.69384692,11.95769137,2.92380308,8.21939298,0.02759961,0.78984263,0.05404307,1.69023558,0.99258942,0.58230099
-5.68784392,11.85104570,2.93430026,8.13293841,0.02744916,0.78724228,0.05339336,1.67389001,0.98046938,0.56911083
-5.68184092,11.72707801,2.93987599,8.03444647,0.02730175,0.78333452,0.05274203,1.65560460,0.96675262,0.55548957
-5.67583792,11.58551786,2.94018121,7.92393061,0.02715379,0.77805631,0.05208656,1.63526917,0.95143034,0.54144384
-5.66983492,11.42653797,2.93494211,7.80172325,0.02700233,0.77136624,0.05142478,1.61283589,0.93453342,0.52700297
-5.66383192,11.25076528,2.92396830,7.66847928,0.02684520,0.76324565,0.05075500,1.58832249,0.91613144,0.51221957
-5.65782891,11.05927964,2.90715945,7.52517076,0.02668109,0.75369955,0.05007612,1.56181336,0.89633074,0.49716920
-5.65182591,10.85359933,2.88450992,7.37307236,0.02650954,0.74275701,0.04938774,1.53345839,0.87527153,0.48194900
-5.64582291,10.63565310,2.85611101,7.21373743,0.02633099,0.73047105,0.04869027,1.50346978,0.85312404,0.46667558
-5.63981991,10.40773885,2.82215064,7.04896483,0.02614666,0.71691804,0.04798492,1.47211653,0.83008413,0.45148201
-5.63381691,10.17246994,2.78291033,6.88075730,0.02595852,0.70219634,0.04727383,1.43971719,0.80636820,0.43651419
-5.62781391,9.93271021,2.73875939,6.71127234,0.02576917,0.68642446,0.04655997,1.40663078,0.78220780,0.42192671
-5.62181091,9.69150008,2.69014660,6.54276710,0.02558167,0.66973850,0.04584715,1.37324645,0.75784406,0.40787840
-5.61580790,9.45197602,2.63758951,6.37753917,0.02539936,0.65228916,0.04513991,1.33997215,0.73352209,0.39452767
-5.60980490,9.21728641,2.58166184,6.21786541,0.02522577,0.63423822,0.04444345,1.30722291,0.70948565,0.38202796
-5.60380190,8.99050717,2.52297955,6.06594118,0.02506436,0.61575479,0.04376343,1.27540898,0.68597208,0.37052334
-5.59779890,8.77456049,2.46218604,5.92382241,0.02491843,0.59701129,0.04310587,1.24492460,0.66320793,0.36014454
-5.59179590,8.57214001,2.39993725,5.79337291,0.02479095,0.57817960,0.04247693,1.21613761,0.64140502,0.35100550
-5.58579290,8.38564565,2.33688728,5.67621912,0.02468444,0.55942718,0.04188281,1.18938047,0.62075746,0.34320060
-5.57978989,8.21713069,2.27367496,5.57371427,0.02460097,0.54091366,0.04132954,1.16494296,0.60143936,0.33680259
-5.57378689,8.06826320,2.21091221,5.48691324,0.02454204,0.52278782,0.04082286,1.14306680,0.58360335,0.33186136
-5.56778389,7.94030330,2.14917418,5.41655930,0.02450861,0.50518516,0.04036812,1.12394246,0.56738004,0.32840350
-5.56178089,7.83409664,2.08899184,5.36308288,0.02450119,0.48822604,0.03997021,1.10770794,0.55287811,0.32643265
-5.55577789,7.75008393,2.03084681,5.32661218,0.02451983,0.47201454,0.03963351,1.09444982,0.54018517,0.32593054
-5.54977489,7.68832544,1.97516856,5.30699475,0.02456431,0.45663794,0.03936187,1.08420602,0.52936921,0.32685871
-5.54377189,7.64853843,1.92233380,5.30382860,0.02463419,0.44216679,0.03915869,1.07697026,0.52048048,0.32916074
-5.53776888,7.63014513,1.87266762,5.31650096,0.02472899,0.42865550,0.03902692,1.07269783,0.51355369,0.33276479
-5.53176588,7.63232820,1.82644617,5.34423228,0.02484830,0.41614332,0.03896918,1.07131216,0.50861043,0.33758645
-5.52576288,7.65409030,1.78390028,5.38612316,0.02499193,0.40465567,0.03898782,1.07271188,0.50566157,0.34353166
-5.51975988,7.69431441,1.74521959,5.44120150,0.02515997,0.39420553,0.03908503,1.07677792,0.50470957,0.35049957
-5.51375688,7.75182154,1.71055678,5.50846734,0.02535293,0.38479500,0.03926290,1.08338026,0.50575056,0.35838522
-5.50775388,7.82542282,1.68003140,5.58693324,0.02557173,0.37641669,0.03952347,1.09238382,0.50877598,0.36708196
-5.50175088,7.91396330,1.65373296,5.67565802,0.02581771,0.36905506,0.03986880,1.10365348,0.51377392,0.37648352
-5.49574787,8.01635567,1.63172316,5.77377256,0.02609263,0.36268744,0.04030087,1.11705772,0.52072976,0.38648566
-5.48974487,8.13160250,1.61403693,5.88049660,0.02639855,0.35728496,0.04082160,1.13247087,0.52962636,0.39698740
-5.48374187,8.25880651,1.60068243,5.99514613,0.02673773,0.35281310,0.04143267,1.14977400,0.54044363,0.40789186
-5.47773887,8.39716900,1.59163996,6.11713148,0.02711248,0.34923211,0.04213541,1.16885433,0.55315750,0.41910667
-5.47173587,8.54597757,1.58685999,6.24594693,0.02752496,0.34649723,0.04293057,1.18960339,0.56773842,0.43054411
-5.46573287,8.70458426,1.58626052,6.38115287,0.02797698,0.34455870,0.04381807,1.21191404,0.58414932,0.44212094
-5.45972986,8.87237650,1.58972408,6.52235202,0.02846980,0.34336185,0.04479679,1.23567676,0.60234319,0.45375806
-5.45372686,9.04874280,1.59709470,6.66916170,0.02900390,0.34284702,0.04586423,1.26077525,0.62226045,0.46538006
-5.44772386,9.23303598,1.60817503,6.82118386,0.02957881,0.34294963,0.04701633,1.28708183,0.64382610,0.47691473
-5.44172086,9.42453619,1.62272409,6.97797496,0.03019290,0.34360034,0.04824715,1.31445293,0.66694688,0.48829261
-5.43571786,9.62241631,1.64045573,7.13901756,0.03084325,0.34472527,0.04954872,1.34272486,0.69150853,0.49944657
-5.42971486,9.82571169,1.66103817,7.30369520,0.03152557,0.34624643,0.05091090,1.37171025,0.71737339,0.51031152
-5.42371186,10.03329606,1.68409461,7.47127211,0.03223412,0.34808227,0.05232131,1.40119537,0.74437837,0.52082426
-5.41770885,10.24386501,1.70920516,7.64087860,0.03296175,0.35014839,0.05376537,1.43093850,0.77233350,0.53092340
-5.41170585,10.45592772,1.73590999,7.81150294,0.03369996,0.35235839,0.05522639,1.46066951,0.80102116,0.54054941
-5.40570285,10.66780763,1.76371384,7.98199006,0.03443901,0.35462471,0.05668582,1.49009076,0.83019618,0.54964478
-5.39969985,10.87765176,1.79209162,8.15104683,0.03516816,0.35685968,0.05812354,1.51887928,0.85958669,0.55815421
-5.39369685,11.08344851,1.82049524,8.31725392,0.03587585,0.35897651,0.05951829,1.54669040,0.88889610,0.56602478
-5.38769385,11.28305299,1.84836131,8.47908327,0.03655006,0.36089023,0.06084815,1.57316254,0.91780594,0.57320628
-5.38169085,11.47421920,1.87511976,8.63492078,0.03717862,0.36251875,0.06209106,1.59792317,0.94597969,0.57965137
-5.37568784,11.65463773,1.90020298,8.78309312,0.03774958,0.36378374,0.06322548,1.62059587,0.97306766,0.58531583
-5.36968484,11.82197796,1.92305556,8.92189784,0.03825157,0.36461150,0.06423097,1.64080808,0.99871261,0.59015880
-5.36368184,11.97393355,1.94314421,9.04963596,0.03867423,0.36493378,0.06508881,1.65819957,1.02255622,0.59414305
-5.35767884,12.10826998,1.95996776,9.16464615,0.03900854,0.36468856,0.06578263,1.67243123,1.04424616,0.59723522
-5.35167584,12.22287323,1.97306702,9.26533983,0.03924719,0.36382071,0.06629897,1.68319407,1.06344361,0.59940629
-5.34567284,12.31579850,1.98203434,9.35023640,0.03938488,0.36228265,0.06662773,1.69021793,1.07983099,0.60063202
-5.33966983,12.38531797,1.98652246,9.41799827,0.03941857,0.36003503,0.06676261,1.69327997,1.09311978,0.60089363
-5.33366683,12.42996688,1.98625275,9.46746482,0.03934767,0.35704721,0.06670141,1.69221234,1.10305803,0.60017858
-5.32766383,12.44858693,1.98102226,9.49768515,0.03917416,0.35329791,0.06644622,1.68690905,1.10943747,0.59848157
-5.32166083,12.44036623,1.97070967,9.50794876,0.03890263,0.34877562,0.06600351,1.67733158,1.11209994,0.59580564
-5.31565783,12.40487477,1.95527972,9.49781378,0.03854023,0.34347909,0.06538408,1.66351323,1.11094276,0.59216345
-5.30965483,12.34209466,1.93478610,9.46713206,0.03809655,0.33741766,0.06460290,1.64556180,1.10592307,0.58757861
-5.30365183,12.25244396,1.90937245,9.41607036,0.03758340,0.33061149,0.06367889,1.62366072,1.09706082,0.58208696
-5.29764882,12.13679328,1.87927159,9.34512685,0.03701456,0.32309174,0.06263448,1.59806825,1.08444019,0.57573790
-5.29164582,11.99647399,1.84480267,9.25514205,0.03640541,0.31490042,0.06149525,1.56911495,1.06820953,0.56859540
-5.28564282,11.83327726,1.80636637,9.14730342,0.03577258,0.30609024,0.06028932,1.53719929,1.04857966,0.56073884
-5.27963982,11.64944298,1.76443814,9.02314270,0.03513347,0.29672410,0.05904683,1.50278144,1.02582043,0.55226352
-5.27363682,11.44763806,1.71955950,8.88452527,0.03450582,0.28687443,0.05779928,1.46637548,1.00025591,0.54328061
-5.26763382,11.23092370,1.67232776,8.73363107,0.03390725,0.27662228,0.05657888,1.42854011,0.97225788,0.53391674
-5.26163082,11.00271159,1.62338416,8.57292679,0.03335478,0.26605618,0.05541788,1.38986800,0.94223828,0.52431296
-5.25562781,10.76670945,1.57340088,8.40512912,0.03286442,0.25527078,0.05434792,1.35097425,0.91064034,0.51462316
-5.24962481,10.52685659,1.52306715,8.23315971,0.03245070,0.24436531,0.05339937,1.31248405,0.87792911,0.50501199
-5.24362181,10.28725074,1.47307489,8.06009228,0.03212639,0.23344188,0.05260069,1.27501999,0.84458122,0.49565215
-5.23761881,10.05206766,1.42410427,7.88909301,0.03190210,0.22260366,0.05197788,1.23918923,0.81107461,0.48672137
-5.23161581,9.82547558,1.37680953,7.72335562,0.03178611,0.21195304,0.05155392,1.20557101,0.77787814,0.47839894
-5.22561281,9.61154658,1.33180553,7.56603291,0.03178415,0.20158973,0.05134832,1.17470468,0.74544170,0.47086201
-5.21960980,9.41416749,1.28965540,7.42016649,0.03189926,0.19160890,0.05137667,1.14707869,0.71418687,0.46428171
-5.21360680,9.23695283,1.25085952,7.28861699,0.03213181,0.18209951,0.05165036,1.12312070,0.68449861,0.45881929
-5.20760380,9.08316233,1.21584631,7.17399676,0.03247947,0.17314268,0.05217629,1.10318910,0.65671795,0.45462232
-5.20160080,8.95562566,1.18496484,7.07860723,0.03293735,0.16481030,0.05295674,1.08756616,0.63113614,0.45182109
-5.19559780,8.85667651,1.15847963,7.00438294,0.03349807,0.15716391,0.05398927,1.07645289,0.60799013,0.45052538
-5.18959480,8.78809800,1.13656759,6.95284396,0.03415206,0.15025373,0.05526676,1.06996575,0.58745959,0.45082151
-5.18359180,8.75108120,1.11931717,6.92505832,0.03488772,0.14411811,0.05677753,1.06813523,0.56966555,0.45276999
-5.17758879,8.74619780,1.10672969,6.92161541,0.03569177,0.13878310,0.05850555,1.07090629,0.55467042,0.45640365
-5.17158579,8.77338770,1.09872270,6.94261145,0.03654953,0.13426248,0.06043076,1.07814062,0.54247953,0.46172631
-5.16558279,8.83196184,1.09513527,6.98764707,0.03744525,0.13055791,0.06252948,1.08962060,0.53304394,0.46871213
-5.15957979,8.92062004,1.09573485,7.05583738,0.03836249,0.12765946,0.06477487,1.10505481,0.52626441,0.47730549
-5.15357679,9.03748321,1.10022559,7.14583379,0.03928442,0.12554625,0.06713750,1.12408497,0.52199635,0.48742160
-5.14757379,9.18013901,1.10825778,7.25585721,0.04019424,0.12418744,0.06958594,1.14629407,0.52005554,0.49894758
-5.14157079,9.34569945,1.11943804,7.38374131,0.04107545,0.12354327,0.07208747,1.17121556,0.52022451,0.51174428
-5.13556778,9.53086901,1.13333999,7.52698480,0.04191223,0.12356630,0.07460871,1.19834323,0.52225914,0.52564858
-5.12956478,9.73202113,1.14951515,7.68281107,0.04268969,0.12420271,0.07711636,1.22714175,0.52589562,0.54047624
-5.12356178,9.94528134,1.16750363,7.84823363,0.04339420,0.12539371,0.07957789,1.25705750,0.53085734,0.55602525
-5.11755878,10.16661469,1.18684444,8.02012551,0.04401358,0.12707691,0.08196217,1.28752949,0.53686159,0.57207964
-5.11155578,10.39191522,1.20708513,8.19529093,0.04453733,0.12918772,0.08424014,1.31800020,0.54362599,0.58841362
-5.10555278,10.61709545,1.22779046,8.37053714,0.04495680,0.13166064,0.08638531,1.34792606,0.55087452,0.60479607
-5.09954977,10.83817341,1.24855000,8.54274489,0.04526533,0.13443056,0.08837430,1.37678739,0.55834292,0.62099515
-5.09354677,11.05135528,1.26898451,8.70893547,0.04545826,0.13743381,0.09018714,1.40409759,0.56578353,0.63678309
-5.08754377,11.25311145,1.28875084,8.86633275,0.04553304,0.14060919,0.09180762,1.42941143,0.57296937,0.65194088
-5.08154077,11.44024422,1.30754548,9.01241871,0.04548920,0.14389877,0.09322340,1.45233220,0.57969753,0.66626289
-5.07553777,11.60994544,1.32510658,9.14498087,0.04532825,0.14724852,0.09442607,1.47251764,0.58579166,0.67956112
-5.06953477,11.75984269,1.34121453,9.26215071,0.04505363,0.15060876,0.09541109,1.48968451,0.59110378,0.69166909
-5.06353177,11.88803297,1.35569121,9.36243190,0.04467055,0.15393444,0.09617757,1.50361168,0.59551516,0.70244515
-5.05752876,11.99310309,1.36839791,9.44471793,0.04418580,0.15718521,0.09672805,1.51414170,0.59893646,0.71177507
-5.05152576,12.07413664,1.37923221,9.50829884,0.04360755,0.16032534,0.09706806,1.52118088,0.60130711,0.71957400
-5.04552276,12.13070758,1.38812396,9.55285700,0.04294513,0.16332350,0.09720574,1.52469783,0.60259396,0.72578740
-5.03951976,12.16286111,1.39503064,9.57845264,0.04220876,0.16615238,0.09715130,1.52472062,0.60278931,0.73039122
-5.03351676,12.17108303,1.39993229,9.58549987,0.04140933,0.16878834,0.09691657,1.52133263,0.60190843,0.73339112
-5.02751376,12.15625899,1.40282647,9.57473442,0.04055811,0.17121087,0.09651439,1.51466731,0.59998666,0.73482089
-5.02151076,12.11962575,1.40372338,9.54717461,0.03966651,0.17340217,0.09595823,1.50490207,0.59707624,0.73473995
-5.01550775,12.06271644,1.40264150,9.50407746,0.03874591,0.17534672,0.09526163,1.49225146,0.59324298,0.73323038
-5.00950475,11.98730258,1.39960404,9.44689168,0.03780741,0.17703094,0.09443790,1.47696012,0.58856297,0.73039321
-5.00350175,11.89533499,1.39463640,9.37720968,0.03686171,0.17844298,0.09349974,1.45929553,0.58311948,0.72634449
-4.99749875,11.78888633,1.38776477,9.29672051,0.03591900,0.17957260,0.09245912,1.43954104,0.57700010,0.72121109
-4.99149575,11.67009725,1.37901607,9.20716545,0.03498886,0.18041128,0.09132707,1.41798933,0.57029433,0.71512658
-4.98549275,11.54112816,1.36841910,9.11029789,0.03408031,0.18095240,0.09011378,1.39493660,0.56309167,0.70822724
-4.97948974,11.40411799,1.35600693,9.00784852,0.03320174,0.18119164,0.08882862,1.37067750,0.55548030,0.70064846
-4.97348674,11.26115075,1.34182036,8.90149677,0.03236107,0.18112743,0.08748034,1.34550111,0.54754628,0.69252163
-4.96748374,11.11423028,1.32591212,8.79284862,0.03156577,0.18076155,0.08607734,1.31968785,0.53937333,0.68397162
-4.96148074,10.96526285,1.30835156,8.68342072,0.03082300,0.18009967,0.08462791,1.29350732,0.53104312,0.67511493
-4.95547774,10.81604678,1.28922938,8.57463023,0.03013976,0.17915198,0.08314059,1.26721701,0.52263590,0.66605846
-4.94947474,10.66826778,1.26866208,8.46778951,0.02952296,0.17793361,0.08162446,1.24106170,0.51423139,0.65689898
-4.94347174,10.52349841,1.24679563,8.36410438,0.02897959,0.17646499,0.08008936,1.21527326,0.50590979,0.64772311
-4.93746873,10.38319977,1.22380791,8.26467460,0.02851671,0.17477199,0.07854614,1.19007078,0.49775269,0.63860777
-4.93146573,10.24872369,1.19990973,8.17049532,0.02814159,0.17288579,0.07700673,1.16566066,0.48984372,0.62962096
-4.92546273,10.12131349,1.17534407,8.08245805,0.02786161,0.17084251,0.07548415,1.14223652,0.48226894,0.62082267
-4.91945973,10.00210214,1.15038328,8.00135018,0.02768424,0.16868246,0.07399241,1.11997866,0.47511659,0.61226586
-4.91345673,9.89210651,1.12532442,7.92785219,0.02761692,0.16644922,0.07254625,1.09905307,0.46847635,0.60399733
-4.90745373,9.79221740,1.10048260,7.86253218,0.02766687,0.16418835,0.07116079,1.07960978,0.46243802,0.59605829
-4.90145073,9.70318523,1.07618268,7.80583763,0.02784090,0.16194594,0.06985108,1.06178064,0.45708957,0.58848469
-4.89544772,9.62560210,1.05274957,7.75808489,0.02814509,0.15976695,0.06863158,1.04567658,0.45251464,0.58130714
-4.88944472,9.55988119,1.03049767,7.71944699,0.02858462,0.15769346,0.06751559,1.03138457,0.44878976,0.57455054
-4.88344172,9.50623518,1.00971985,7.68994100,0.02916335,0.15576303,0.06651461,1.01896433,0.44598118,0.56823327
-4.87743872,9.46465537,0.99067659,7.66941608,0.02988367,0.15400698,0.06563780,1.00844522,0.44414176,0.56236624
-4.87143572,9.43489369,0.97358588,7.65754372,0.03074612,0.15244901,0.06489145,0.99982349,0.44330786,0.55695174
-4.86543272,9.41644954,0.95861443,7.65381152,0.03174930,0.15110405,0.06427855,0.99306016,0.44349672,0.55198230
-4.85942971,9.40856331,0.94587055,7.65752179,0.03288960,0.14997738,0.06379847,0.98807986,0.44470424,0.54743963
-4.85342671,9.41021819,0.93539932,7.66779608,0.03416119,0.14906432,0.06344680,0.98477073,0.44690349,0.54329396
-4.84742371,9.42015141,0.92718018,7.68358634,0.03555597,0.14835018,0.06321534,0.98298563,0.45004405,0.53950362
-4.84142071,9.43687548,0.92112711,7.70369308,0.03706362,0.14781083,0.06309226,0.98254467,0.45405221,0.53601524
-4.83541771,9.45870937,0.91709144,7.72679048,0.03867176,0.14741357,0.06306240,0.98323908,0.45883212,0.53276450
-4.82941471,9.48381914,0.91486719,7.75145795,0.04036615,0.14711854,0.06310776,0.98483632,0.46426781,0.52967751
-4.82341171,9.51026659,0.91419852,7.77621716,0.04213092,0.14688032,0.06320808,0.98708623,0.47022603,0.52667278
-4.81740870,9.53606431,0.91478904,7.79957328,0.04394893,0.14664997,0.06334155,0.98972797,0.47655975,0.52366375
-4.81140570,9.55923472,0.91631252,7.82005870,0.04580206,0.14637705,0.06348554,0.99249753,0.48311225,0.52056182
-4.80540270,9.57787075,0.91842430,7.83627742,0.04767159,0.14601184,0.06361740,0.99513533,0.48972149,0.51727965
-4.79939970,9.59019517,0.92077298,7.84694814,0.04953853,0.14550747,0.06371525,0.99739367,0.49622459,0.51373476
-4.79339670,9.59461612,0.92301184,7.85094396,0.05138396,0.14482188,0.06375867,0.99904364,0.50246232,0.50985301
-4.78739370,9.58977595,0.92480938,7.84732689,0.05318928,0.14391954,0.06372940,0.99988127,0.50828321,0.50557202
-4.78139070,9.57459133,0.92585865,7.83537548,0.05493652,0.14277292,0.06361181,0.99973250,0.51354733,0.50084421
-4.77538769,9.54828276,0.92588491,7.81460424,0.05660846,0.14136346,0.06339337,0.99845699,0.51812942,0.49563942
-4.76938469,9.51039212,0.92465160,7.78477398,0.05818885,0.13968219,0.06306487,0.99595052,0.52192140,0.48994690
-4.76338169,9.46078782,0.92196423,7.74589261,0.05966247,0.13772996,0.06262058,0.99214610,0.52483416,0.48377658
-4.75737869,9.39965758,0.91767244,7.69820653,0.06101520,0.13551709,0.06205822,0.98701368,0.52679861,0.47715974
-4.75137569,9.32748961,0.91167023,7.64218322,0.06223405,0.13306284,0.06137879,0.98055885,0.52776612,0.47014884
-4.74537269,9.24504360,0.90389464,7.57848616,0.06330718,0.13039437,0.06058632,0.97282046,0.52770827,0.46281674
-4.73936968,9.15331349,0.89432306,7.50794350,0.06422393,0.12754547,0.05968755,0.96386767,0.52661616,0.45525530
-4.73336668,9.05348442,0.88296964,7.43151257,0.06497478,0.12455521,0.05869148,0.95379646,0.52449932,0.44757342
-4.72736368,8.94688643,0.86988109,7.35024211,0.06555149,0.12146630,0.05760894,0.94272613,0.52138435,0.43989483
-4.72136068,8.83494767,0.85513218,7.26523450,0.06594708,0.11832357,0.05645215,0.93079577,0.51731347,0.43235546
-4.71535768,8.71914971,0.83882135,7.17761013,0.06615599,0.11517245,0.05523426,0.91816107,0.51234297,0.42510084
-4.70935468,8.60098735,0.82106657,7.08847570,0.06617419,0.11205761,0.05396898,0.90499165,0.50654183,0.41828340
-4.70335168,8.48193478,0.80200183,6.99889823,0.06599935,0.10902174,0.05267022,0.89146877,0.49999033,0.41205988
-4.69734867,8.36341945,0.78177411,6.90988581,0.06563106,0.10610457,0.05135182,0.87778372,0.49277895,0.40658886
-4.69134567,8.24680443,0.76054123,6.82237573,0.06507095,0.10334220,0.05002734,0.86413658,0.48500730,0.40202851
-4.68534267,8.13337925,0.73847014,6.73723019,0.06432295,0.10076661,0.04870994,0.85073535,0.47678323,0.39853442
-4.67933967,8.02435860,0.71573598,6.65523892,0.06339338,0.09840544,0.04741227,0.83779522,0.46822199,0.39625769
-4.67333667,7.92088766,0.69252136,6.57712796,0.06229112,0.09628202,0.04614651,0.82553777,0.45944543,0.39534296
-4.66733367,7.82405232,0.66901600,6.50357290,0.06102761,0.09441553,0.04492435,0.81418998,0.45058103,0.39592657
-4.66133067,7.73489224,0.64541638,6.43521508,0.05961688,0.09282140,0.04375706,0.80398258,0.44176087,0.39813457
-4.65532766,7.65441451,0.62192526,6.37267852,0.05807541,0.09151166,0.04265557,0.79514793,0.43312035,0.40208068
-4.64932466,7.58360564,0.59875082,6.31658586,0.05642196,0.09049546,0.04163053,0.78791699,0.42479664,0.40786400
-4.64332166,7.52343992,0.57610545,6.26757125,0.05467726,0.08977953,0.04069236,0.78251551,0.41692688,0.41556664
