energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
0.99949975,3.45482790,-3.45482800,0.01848540,-0.01848540,0.32920823,-0.32920821,0.37730191,-0.37730189,0.78027567,-0.78027571,0.05706650,-0.05706650,0.33238508,-0.33238510,0.30207716,-0.30207717,1.92915714,-1.92915721
1.00550275,3.48902794,-3.48902804,0.01900840,-0.01900840,0.33346583,-0.33346582,0.37639301,-0.37639298,0.78434709,-0.78434713,0.05691851,-0.05691852,0.33324058,-0.33324059,0.30525785,-0.30525785,1.95465499,-1.95465505
1.01150575,3.51666226,-3.51666235,0.01967841,-0.01967841,0.33724548,-0.33724546,0.37532949,-0.37532946,0.78754608,-0.78754611,0.05668326,-0.05668327,0.33355980,-0.33355982,0.30821387,-0.30821387,1.97534520,-1.97534526
1.01750875,3.53810995,-3.53811002,0.02049168,-0.02049168,0.34063525,-0.34063523,0.37417670,-0.37417667,0.79003208,-0.79003211,0.05638980,-0.05638981,0.33342736,-0.33342737,0.31099977,-0.31099977,1.99124213,-1.99124219
1.02351176,3.55389144,-3.55389150,0.02144170,-0.02144170,0.34374542,-0.34374540,0.37301665,-0.37301662,0.79198495,-0.79198498,0.05607015,-0.05607016,0.33293402,-0.33293403,0.31367121,-0.31367121,2.00245122,-2.00245128
1.02951476,3.56465847,-3.56465851,0.02251951,-0.02251951,0.34670656,-0.34670654,0.37194568,-0.37194564,0.79360177,-0.79360178,0.05575878,-0.05575879,0.33217498,-0.33217499,0.31628385,-0.31628385,2.00916651,-2.00916656
1.03551776,3.57118020,-3.57118023,0.02371405,-0.02371404,0.34966694,-0.34966691,0.37107122,-0.37107117,0.79509304,-0.79509305,0.05549212,-0.05549213,0.33124817,-0.33124818,0.31889240,-0.31889240,2.01166572,-2.01166576
1.04152076,3.57432563,-3.57432563,0.02501256,-0.02501255,0.35278906,-0.35278904,0.37050795,-0.37050790,0.79667859,-0.79667860,0.05530795,-0.05530796,0.33025249,-0.33025249,0.32154964,-0.32154964,2.01030286,-2.01030290
1.04752376,3.57504203,-3.57504202,0.02640100,-0.02640100,0.35624560,-0.35624557,0.37037332,-0.37037327,0.79858284,-0.79858284,0.05524477,-0.05524478,0.32928602,-0.32928602,0.32430543,-0.32430542,2.00549838,-2.00549841
1.05352676,3.57432981,-3.57432979,0.02786448,-0.02786448,0.36021446,-0.36021443,0.37078264,-0.37078259,0.80102960,-0.80102959,0.05534110,-0.05534110,0.32844427,-0.32844427,0.32720563,-0.32720562,1.99772680,-1.99772682
1.05952976,3.57321383,-3.57321379,0.02938765,-0.02938765,0.36487340,-0.36487337,0.37184396,-0.37184391,0.80423644,-0.80423643,0.05563469,-0.05563470,0.32781828,-0.32781827,0.33029101,-0.33029100,1.98750218,-1.98750220
1.06553277,3.57271185,-3.57271180,0.03095512,-0.03095511,0.37039395,-0.37039392,0.37365285,-0.37365280,0.80840859,-0.80840857,0.05616175,-0.05616175,0.32749268,-0.32749267,0.33359591,-0.33359590,1.97536172,-1.97536173
1.07153577,3.57380079,-3.57380072,0.03255177,-0.03255177,0.37693509,-0.37693505,0.37628741,-0.37628735,0.81373247,-0.81373245,0.05695597,-0.05695597,0.32754371,-0.32754371,0.33714689,-0.33714688,1.96184778,-1.96184778
1.07753877,3.57738183,-3.57738174,0.03416314,-0.03416313,0.38463663,-0.38463659,0.37980357,-0.37980351,0.82036911,-0.82036909,0.05804763,-0.05804763,0.32803719,-0.32803718,0.34096120,-0.34096119,1.94748926,-1.94748926
1.08354177,3.58424551,-3.58424541,0.03577560,-0.03577559,0.39361267,-0.39361263,0.38423107,-0.38423101,0.82844756,-0.82844753,0.05946257,-0.05946257,0.32902645,-0.32902644,0.34504527,-0.34504526,1.93278273,-1.93278273
1.08954477,3.59503838,-3.59503827,0.03737664,-0.03737663,0.40394526,-0.40394521,0.38957021,-0.38957014,0.83805857,-0.83805853,0.06122121,-0.06122121,0.33055038,-0.33055037,0.34939321,-0.34939320,1.91817430,-1.91817429
1.09554777,3.61023262,-3.61023249,0.03895501,-0.03895500,0.41567862,-0.41567858,0.39578955,-0.39578949,0.84924888,-0.84924885,0.06333754,-0.06333754,0.33263163,-0.33263162,0.35398545,-0.35398544,1.90404305,-1.90404303
1.10155078,3.63010035,-3.63010022,0.04050084,-0.04050083,0.42881424,-0.42881419,0.40282482,-0.40282476,0.86201643,-0.86201639,0.06581816,-0.06581816,0.33527497,-0.33527496,0.35878768,-0.35878767,1.89068690,-1.89068688
1.10755378,3.65469421,-3.65469407,0.04200573,-0.04200572,0.44330697,-0.44330692,0.41057903,-0.41057896,0.87630676,-0.87630671,0.06866151,-0.06866151,0.33846614,-0.33846613,0.36375010,-0.36375009,1.87831170,-1.87831168
1.11355678,3.68383555,-3.68383541,0.04346278,-0.04346278,0.45906264,-0.45906259,0.41892389,-0.41892383,0.89201101,-0.89201096,0.07185710,-0.07185709,0.34217107,-0.34217105,0.36880721,-0.36880720,1.86702426,-1.86702423
1.11955978,3.71711154,-3.71711138,0.04486663,-0.04486663,0.47593723,-0.47593718,0.42770269,-0.42770263,0.90896579,-0.90896574,0.07538507,-0.07538507,0.34633567,-0.34633565,0.37387823,-0.37387822,1.85682982,-1.85682980
1.12556278,3.75388184,-3.75388168,0.04621339,-0.04621338,0.49373788,-0.49373784,0.43673428,-0.43673422,0.92695505,-0.92695500,0.07921595,-0.07921595,0.35088638,-0.35088636,0.37886815,-0.37886814,1.84763442,-1.84763439
1.13156578,3.79329539,-3.79329523,0.04750060,-0.04750059,0.51222589,-0.51222584,0.44581836,-0.44581830,0.94571411,-0.94571406,0.08331073,-0.08331072,0.35573131,-0.35573129,0.38366948,-0.38366947,1.83925203,-1.83925200
1.13756878,3.83431695,-3.83431678,0.04872718,-0.04872717,0.53112158,-0.53112153,0.45474174,-0.45474168,0.96493594,-0.96493589,0.08762117,-0.08762116,0.36076220,-0.36076218,0.38816477,-0.38816476,1.83141648,-1.83141645
1.14357179,3.87576289,-3.87576273,0.04989327,-0.04989327,0.55011117,-0.55011113,0.46328536,-0.46328531,0.98427937,-0.98427933,0.09209061,-0.09209060,0.36585714,-0.36585711,0.39222978,-0.39222977,1.82379760,-1.82379756
1.14957479,3.91634495,-3.91634478,0.05100013,-0.05100012,0.56885540,-0.56885535,0.47123182,-0.47123177,1.00337930,-1.00337926,0.09665498,-0.09665498,0.37088387,-0.37088385,0.39573717,-0.39573715,1.81602092,-1.81602088
1.15557779,3.95472020,-3.95472004,0.05204990,-0.05204989,0.58699951,-0.58699947,0.47837313,-0.47837308,1.02185822,-1.02185818,0.10124425,-0.10124425,0.37570381,-0.37570379,0.39856067,-0.39856066,1.80769005,-1.80769001
1.16158079,3.98954529,-3.98954513,0.05304547,-0.05304546,0.60418452,-0.60418447,0.48451834,-0.48451830,1.03933891,-1.03933887,0.10578410,-0.10578409,0.38017641,-0.38017639,0.40057955,-0.40057954,1.79841059,-1.79841055
1.16758379,4.01953242,-4.01953226,0.05399018,-0.05399018,0.62005905,-0.62005901,0.48950069,-0.48950065,1.05545752,-1.05545749,0.11019789,-0.11019789,0.38416389,-0.38416386,0.40168305,-0.40168304,1.78781448,-1.78781444
1.17358679,4.04350455,-4.04350440,0.05488763,-0.05488762,0.63429148,-0.63429144,0.49318408,-0.49318405,1.06987668,-1.06987665,0.11440886,-0.11440885,0.38753600,-0.38753597,0.40177476,-0.40177475,1.77558352,-1.77558348
1.17958979,4.06044736,-4.06044721,0.05574133,-0.05574132,0.64658168,-0.64658164,0.49546845,-0.49546842,1.08229783,-1.08229780,0.11834230,-0.11834229,0.39017476,-0.39017473,0.40077663,-0.40077662,1.76147089,-1.76147085
1.18559280,4.06955539,-4.06955525,0.05655449,-0.05655448,0.65667197,-0.65667194,0.49629395,-0.49629392,1.09247241,-1.09247238,0.12192791,-0.12192791,0.39197883,-0.39197880,0.39863238,-0.39863237,1.74531962,-1.74531958
1.19159580,4.07027030,-4.07027017,0.05732973,-0.05732973,0.66435672,-0.66435670,0.49564368,-0.49564366,1.10021116,-1.10021114,0.12510199,-0.12510198,0.39286737,-0.39286734,0.39531024,-0.39531023,1.72707714,-1.72707710
1.19759880,4.06230946,-4.06230934,0.05806884,-0.05806884,0.66949015,-0.66949013,0.49354495,-0.49354494,1.10539130,-1.10539128,0.12780943,-0.12780943,0.39278330,-0.39278327,0.39080482,-0.39080481,1.70680515,-1.70680510
1.20360180,4.04568357,-4.04568345,0.05877257,-0.05877257,0.67199198,-0.67199195,0.49006895,-0.49006894,1.10796113,-1.10796112,0.13000557,-0.13000557,0.39169562,-0.39169559,0.38513805,-0.38513804,1.68468443,-1.68468439
1.20960480,4.02070262,-4.02070252,0.05944051,-0.05944051,0.67185068,-0.67185066,0.48532892,-0.48532891,1.10794187,-1.10794186,0.13165759,-0.13165759,0.38960092,-0.38960089,0.37835912,-0.37835911,1.66101447,-1.66101443
1.21560780,3.98797008,-3.98796999,0.06007099,-0.06007099,0.66912416,-0.66912415,0.47947700,-0.47947700,1.10542671,-1.10542671,0.13274559,-0.13274559,0.38652385,-0.38652382,0.37054349,-0.37054348,1.63620788,-1.63620783
1.22161081,3.94836559,-3.94836551,0.06066108,-0.06066107,0.66393786,-0.66393785,0.47269979,-0.47269979,1.10057715,-1.10057716,0.13326319,-0.13326318,0.38251656,-0.38251653,0.36179093,-0.36179092,1.61078007,-1.61078003
1.22761381,3.90301735,-3.90301729,0.06120668,-0.06120668,0.65648036,-0.65648036,0.46521289,-0.46521290,1.09361678,-1.09361679,0.13321764,-0.13321764,0.37765722,-0.37765719,0.35222281,-0.35222280,1.58533471,-1.58533467
1.23361681,3.85326545,-3.85326540,0.06170270,-0.06170270,0.64699678,-0.64699678,0.45725473,-0.45725474,1.08482288,-1.08482289,0.13262951,-0.13262951,0.37204758,-0.37204755,0.34197873,-0.34197872,1.56054565,-1.56054561
1.23961981,3.80061785,-3.80061781,0.06214324,-0.06214324,0.63578020,-0.63578020,0.44907982,-0.44907984,1.07451623,-1.07451625,0.13153186,-0.13153186,0.36580976,-0.36580974,0.33121258,-0.33121258,1.53713624,-1.53713621
1.24562281,3.74670126,-3.74670124,0.06252195,-0.06252195,0.62316162,-0.62316162,0.44095179,-0.44095181,1.06304965,-1.06304968,0.12996899,-0.12996899,0.35908234,-0.35908232,0.32008832,-0.32008832,1.51585697,-1.51585694
1.25162581,3.69320880,-3.69320879,0.06283230,-0.06283230,0.60949886,-0.60949886,0.43313638,-0.43313640,1.05079571,-1.05079574,0.12799485,-0.12799485,0.35201594,-0.35201592,0.30877560,-0.30877560,1.49746224,-1.49746221
1.25762881,3.64184665,-3.64184666,0.06306795,-0.06306795,0.59516490,-0.59516491,0.42589472,-0.42589474,1.03813423,-1.03813427,0.12567114,-0.12567114,0.34476849,-0.34476847,0.29744537,-0.29744536,1.48268730,-1.48268728
1.26363182,3.59428184,-3.59428186,0.06322310,-0.06322309,0.58053624,-0.58053625,0.41947689,-0.41947691,1.02544003,-1.02544007,0.12306514,-0.12306514,0.33750023,-0.33750021,0.28626568,-0.28626568,1.47222614,-1.47222612
1.26963482,3.55209277,-3.55209280,0.06329276,-0.06329276,0.56598159,-0.56598160,0.41411619,-0.41411621,1.01307139,-1.01307143,0.12024748,-0.12024748,0.33036884,-0.33036883,0.27539781,-0.27539781,1.46671091,-1.46671090
1.27563782,3.51672428,-3.51672433,0.06327304,-0.06327304,0.55185153,-0.55185155,0.41002398,-0.41002400,1.00135962,-1.00135967,0.11728983,-0.11728983,0.32352463,-0.32352462,0.26499274,-0.26499274,1.46669367,-1.46669366
1.28164082,3.48944839,-3.48944846,0.06316129,-0.06316129,0.53846931,-0.53846933,0.40738528,-0.40738529,0.99060016,-0.99060021,0.11426261,-0.11426261,0.31710612,-0.31710610,0.25518821,-0.25518821,1.47263062,-1.47263063
1.28764382,3.47133161,-3.47133169,0.06295619,-0.06295619,0.52612313,-0.52612315,0.40635514,-0.40635516,0.98104521,-0.98104526,0.11123290,-0.11123290,0.31123601,-0.31123600,0.24610621,-0.24610622,1.48486937,-1.48486938
1.29364682,3.46320949,-3.46320957,0.06265775,-0.06265775,0.51506009,-0.51506011,0.40705589,-0.40705590,0.97289832,-0.97289837,0.10826248,-0.10826249,0.30601786,-0.30601785,0.23785116,-0.23785117,1.50363912,-1.50363914
1.29964982,3.46566862,-3.46566872,0.06226724,-0.06226724,0.50548187,-0.50548188,0.40957497,-0.40957499,0.96631077,-0.96631083,0.10540624,-0.10540624,0.30153328,-0.30153327,0.23050856,-0.23050856,1.52904407,-1.52904410
1.30565283,3.47903615,-3.47903626,0.06178698,-0.06178698,0.49754210,-0.49754211,0.41396370,-0.41396371,0.96137984,-0.96137989,0.10271077,-0.10271077,0.29784004,-0.29784003,0.22414425,-0.22414425,1.56105981,-1.56105985
1.31165583,3.50337639,-3.50337652,0.06122018,-0.06122018,0.49134544,-0.49134546,0.42023654,-0.42023655,0.95814878,-0.95814883,0.10021347,-0.10021348,0.29497088,-0.29497087,0.21880419,-0.21880420,1.59953263,-1.59953268
1.31765883,3.53849435,-3.53849449,0.06057063,-0.06057063,0.48694808,-0.48694809,0.42837116,-0.42837117,0.95660850,-0.95660855,0.09794194,-0.09794195,0.29293319,-0.29293319,0.21451475,-0.21451476,1.64418165,-1.64418171
1.32366183,3.58394538,-3.58394552,0.05984246,-0.05984247,0.48435955,-0.48435957,0.43830899,-0.43830900,0.95670054,-0.95670059,0.09591377,-0.09591377,0.29170956,-0.29170955,0.21128336,-0.21128337,1.69460352,-1.69460359
1.32966483,3.63905045,-3.63905060,0.05903994,-0.05903994,0.48354565,-0.48354567,0.44995641,-0.44995641,0.95832134,-0.95832139,0.09413669,-0.09413669,0.29125905,-0.29125905,0.20909967,-0.20909968,1.75027952,-1.75027961
1.33566783,3.70291635,-3.70291652,0.05816721,-0.05816722,0.48443216,-0.48443217,0.46318642,-0.46318641,0.96132739,-0.96132744,0.09260912,-0.09260913,0.29151933,-0.29151932,0.20793695,-0.20793696,1.81058495,-1.81058505
1.34167084,3.77446006,-3.77446023,0.05722823,-0.05722823,0.48690918,-0.48690919,0.47784089,-0.47784089,0.96554120,-0.96554125,0.09132099,-0.09132099,0.29240941,-0.29240940,0.20775382,-0.20775382,1.87480051,-1.87480062
1.34767384,3.85243664,-3.85243682,0.05622668,-0.05622669,0.49083592,-0.49083593,0.49373334,-0.49373333,0.97075769,-0.97075773,0.09025476,-0.09025476,0.29383300,-0.29383299,0.20849620,-0.20849620,1.94212567,-1.94212578
1.35367684,3.93547008,-3.93547026,0.05516608,-0.05516609,0.49604566,-0.49604567,0.51065213,-0.51065212,0.97675093,-0.97675098,0.08938676,-0.08938677,0.29568231,-0.29568230,0.21009947,-0.21009948,2.01169368,-2.01169381
1.35967984,4.02208627,-4.02208645,0.05404986,-0.05404987,0.50235086,-0.50235086,0.52836428,-0.52836427,0.98328101,-0.98328105,0.08868858,-0.08868858,0.29784216,-0.29784216,0.21249069,-0.21249070,2.08258831,-2.08258845
1.36568284,4.11074773,-4.11074791,0.05288164,-0.05288164,0.50954821,-0.50954822,0.54661969,-0.54661968,0.99010080,-0.99010084,0.08812852,-0.08812852,0.30019428,-0.30019427,0.21559094,-0.21559094,2.15386177,-2.15386191
1.37168584,4.19988928,-4.19988947,0.05166545,-0.05166546,0.51742371,-0.51742371,0.56515585,-0.56515583,0.99696266,-0.99696269,0.08767312,-0.08767312,0.30262156,-0.30262155,0.21931762,-0.21931762,2.22455386,-2.22455401
1.37768884,4.28795420,-4.28795438,0.05040615,-0.05040615,0.52575748,-0.52575748,0.58370291,-0.58370289,1.00362471,-1.00362475,0.08728857,-0.08728857,0.30501221,-0.30501220,0.22358677,-0.22358676,2.29371200,-2.29371215
1.38369185,4.37343016,-4.37343034,0.04910965,-0.04910965,0.53432866,-0.53432866,0.60198920,-0.60198918,1.00985693,-1.00985696,0.08694204,-0.08694204,0.30726356,-0.30726355,0.22831523,-0.22831523,2.36041167,-2.36041183
1.38969485,4.45488441,-4.45488458,0.04778332,-0.04778333,0.54292001,-0.54292001,0.61974687,-0.61974684,1.01544661,-1.01544664,0.08660286,-0.08660286,0.30928543,-0.30928542,0.23342270,-0.23342269,2.42377698,-2.42377715
1.39569785,4.53099737,-4.53099754,0.04643622,-0.04643623,0.55132253,-0.55132252,0.63671772,-0.63671769,1.02020354,-1.02020357,0.08624345,-0.08624345,0.31100295,-0.31100294,0.23883353,-0.23883352,2.48300091,-2.48300108
1.40170085,4.60059421,-4.60059436,0.04507927,-0.04507928,0.55933987,-0.55933986,0.65265907,-0.65265904,1.02396445,-1.02396447,0.08584014,-0.08584015,0.31235866,-0.31235865,0.24447837,-0.24447836,2.53736460,-2.53736476
1.40770385,4.66267336,-4.66267351,0.04372537,-0.04372537,0.56679268,-0.56679266,0.66734937,-0.66734934,1.02659702,-1.02659704,0.08537367,-0.08537367,0.31331397,-0.31331396,0.25029546,-0.25029545,2.58625526,-2.58625542
1.41370685,4.71643157,-4.71643171,0.04238933,-0.04238933,0.57352271,-0.57352269,0.68059357,-0.68059353,1.02800316,-1.02800317,0.08482949,-0.08482949,0.31384985,-0.31384984,0.25623172,-0.25623171,2.62918209,-2.62918224
1.41970985,4.76128458,-4.76128471,0.04108774,-0.04108774,0.57939671,-0.57939669,0.69222789,-0.69222785,1.02812162,-1.02812163,0.08419785,-0.08419785,0.31396673,-0.31396672,0.26224346,-0.26224345,2.66578963,-2.66578978
1.42571286,4.79688278,-4.79688289,0.03983866,-0.03983866,0.58430992,-0.58430990,0.70212399,-0.70212395,1.02692986,-1.02692986,0.08347375,-0.08347375,0.31368378,-0.31368377,0.26829686,-0.26829684,2.69586805,-2.69586819
1.43171586,4.82312127,-4.82312137,0.03866118,-0.03866119,0.58818919,-0.58818917,0.71019221,-0.71019216,1.02444504,-1.02444504,0.08265657,-0.08265656,0.31303750,-0.31303749,0.27436809,-0.27436808,2.71935987,-2.71936001
1.43771886,4.84014380,-4.84014388,0.03757493,-0.03757494,0.59099533,-0.59099531,0.71638380,-0.71638376,1.02072415,-1.02072415,0.08174973,-0.08174973,0.31207978,-0.31207977,0.28044326,-0.28044324,2.73636279,-2.73636292
1.44372186,4.84834010,-4.84834016,0.03659942,-0.03659942,0.59272490,-0.59272488,0.72069206,-0.72069201,1.01586315,-1.01586314,0.08076016,-0.08076016,0.31087555,-0.31087553,0.28651802,-0.28651801,2.74712824,-2.74712836
1.44972486,4.84833642,-4.84833648,0.03575334,-0.03575334,0.59341095,-0.59341093,0.72315217,-0.72315213,1.00999501,-1.00999500,0.07969772,-0.07969772,0.30950004,-0.30950002,0.29259703,-0.29259702,2.75205564,-2.75205575
1.45572786,4.84097925,-4.84097929,0.03505388,-0.03505389,0.59312281,-0.59312279,0.72383981,-0.72383977,1.00328675,-1.00328675,0.07857458,-0.07857458,0.30803592,-0.30803591,0.29869318,-0.29869317,2.75168224,-2.75168234
1.46173087,4.82731217,-4.82731220,0.03451599,-0.03451600,0.59196471,-0.59196469,0.72286843,-0.72286838,0.99593530,-0.99593529,0.07740460,-0.07740460,0.30657029,-0.30657028,0.30482669,-0.30482667,2.74666879,-2.74666887
1.46773387,4.80854655,-4.80854657,0.03415169,-0.03415169,0.59007323,-0.59007320,0.72038528,-0.72038524,0.98816224,-0.98816223,0.07620273,-0.07620273,0.30519168,-0.30519167,0.31102408,-0.31102407,2.73778126,-2.73778133
1.47373687,4.78602635,-4.78602635,0.03396944,-0.03396944,0.58761349,-0.58761346,0.71656636,-0.71656632,0.98020753,-0.98020752,0.07498446,-0.07498445,0.30398720,-0.30398718,0.31731707,-0.31731706,2.72586925,-2.72586931
1.47973987,4.76118815,-4.76118815,0.03397364,-0.03397364,0.58477422,-0.58477420,0.71161026,-0.71161022,0.97232230,-0.97232229,0.07376522,-0.07376522,0.30303980,-0.30303978,0.32374130,-0.32374129,2.71184154,-2.71184159
1.48574287,4.73551749,-4.73551748,0.03416423,-0.03416424,0.58176170,-0.58176167,0.70573132,-0.70573129,0.96476081,-0.96476081,0.07256000,-0.07256000,0.30242584,-0.30242583,0.33033514,-0.33033513,2.69663961,-2.69663965
1.49174587,4.71050268,-4.71050267,0.03453647,-0.03453647,0.57879275,-0.57879273,0.69915214,-0.69915211,0.95777189,-0.95777189,0.07138284,-0.07138284,0.30221292,-0.30221291,0.33713827,-0.33713827,2.68121012,-2.68121015
1.49774887,4.68758783,-4.68758782,0.03508081,-0.03508081,0.57608713,-0.57608711,0.69209583,-0.69209580,0.95159005,-0.95159005,0.07024647,-0.07024647,0.30245799,-0.30245797,0.34419043,-0.34419043,2.66647711,-2.66647713
1.50375188,4.66812648,-4.66812647,0.03578303,-0.03578303,0.57385931,-0.57385929,0.68477829,-0.68477827,0.94642662,-0.94642662,0.06916203,-0.06916203,0.30320582,-0.30320581,0.35152995,-0.35152995,2.65331500,-2.65331501
1.50975488,4.65333767,-4.65333766,0.03662448,-0.03662448,0.57231030,-0.57231029,0.67740077,-0.67740076,0.94246125,-0.94246126,0.06813869,-0.06813869,0.30448786,-0.30448785,0.35919239,-0.35919239,2.64252337,-2.64252337
1.51575788,4.64426601,-4.64426600,0.03758253,-0.03758253,0.57161957,-0.57161956,0.67014306,-0.67014305,0.93983412,-0.93983413,0.06718352,-0.06718352,0.30632135,-0.30632134,0.36720917,-0.36720918,2.63480441,-2.63480441
1.52176088,4.64174730,-4.64174729,0.03863117,-0.03863117,0.57193747,-0.57193747,0.66315751,-0.66315751,0.93863923,-0.93863925,0.06630121,-0.06630122,0.30870889,-0.30870889,0.37560618,-0.37560618,2.63074387,-2.63074385
1.52776388,4.64638115,-4.64638115,0.03974170,-0.03974170,0.57337867,-0.57337867,0.65656426,-0.65656426,0.93891908,-0.93891910,0.06549398,-0.06549399,0.31163831,-0.31163831,0.38440244,-0.38440245,2.63079608,-2.63079606
1.53376688,4.65851156,-4.65851157,0.04088362,-0.04088362,0.57601661,-0.57601661,0.65044769,-0.65044770,0.94066107,-0.94066110,0.06476147,-0.06476147,0.31508289,-0.31508289,0.39360895,-0.39360896,2.63527379,-2.63527376
1.53976988,4.67821630,-4.67821632,0.04202546,-0.04202546,0.57987946,-0.57987946,0.64485443,-0.64485445,0.94379578,-0.94379582,0.06410073,-0.06410073,0.31900194,-0.31900195,0.40322746,-0.40322747,2.64434270,-2.64434267
1.54577289,4.70530549,-4.70530553,0.04313578,-0.04313578,0.58494774,-0.58494775,0.63979279,-0.63979282,0.94819734,-0.94819739,0.06350625,-0.06350626,0.32334177,-0.32334177,0.41324953,-0.41324955,2.65802116,-2.65802113
1.55177589,4.73932931,-4.73932935,0.04418408,-0.04418408,0.59115366,-0.59115367,0.63523379,-0.63523382,0.95368586,-0.95368591,0.06297012,-0.06297012,0.32803686,-0.32803687,0.42365570,-0.42365572,2.67618452,-2.67618448
1.55777889,4.77959442,-4.77959447,0.04514174,-0.04514174,0.59838228,-0.59838229,0.63111359,-0.63111364,0.96003197,-0.96003203,0.06248218,-0.06248219,0.33301147,-0.33301148,0.43441486,-0.43441488,2.69857387,-2.69857383
1.56378189,4.82518828,-4.82518835,0.04598280,-0.04598280,0.60647446,-0.60647448,0.62733728,-0.62733733,0.96696324,-0.96696331,0.06203035,-0.06203036,0.33818145,-0.33818146,0.44548389,-0.44548392,2.72480866,-2.72480862
1.56978489,4.87501017,-4.87501025,0.04668471,-0.04668471,0.61523151,-0.61523153,0.62378372,-0.62378378,0.97417228,-0.97417236,0.06160097,-0.06160097,0.34345624,-0.34345626,0.45680750,-0.45680753,2.75440221,-2.75440216
1.57578789,4.92780744,-4.92780754,0.04722890,-0.04722890,0.62442126,-0.62442129,0.62031133,-0.62031139,0.98132618,-0.98132626,0.06117920,-0.06117921,0.34874115,-0.34874116,0.46831838,-0.46831841,2.78677947,-2.78677942
1.58179090,4.98221540,-4.98221551,0.04760123,-0.04760123,0.63378543,-0.63378546,0.61676441,-0.61676447,0.98807692,-0.98807701,0.06074955,-0.06074956,0.35393958,-0.35393960,0.47993761,-0.47993764,2.82129608,-2.82129604
1.58779390,5.03679900,-5.03679912,0.04779220,-0.04779220,0.64304789,-0.64304792,0.61297981,-0.61297988,0.99407234,-0.99407243,0.06029638,-0.06029639,0.35895544,-0.35895546,0.49157535,-0.49157539,2.85725770,-2.85725766
1.59379690,5.09009466,-5.09009479,0.04779708,-0.04779708,0.65192352,-0.65192355,0.60879359,-0.60879367,0.99896717,-0.99896727,0.05980441,-0.05980442,0.36369536,-0.36369539,0.50313179,-0.50313183,2.89393891,-2.89393887
1.59979990,5.14065055,-5.14065070,0.04761573,-0.04761574,0.66012726,-0.66012730,0.60404746,-0.60404754,1.00243376,-1.00243386,0.05925926,-0.05925926,0.36807089,-0.36807091,0.51449836,-0.51449840,2.93060088,-2.93060084
1.60580290,5.18706388,-5.18706404,0.04725244,-0.04725244,0.66738315,-0.66738319,0.59859462,-0.59859470,1.00417200,-1.00417211,0.05864794,-0.05864795,0.37200036,-0.37200039,0.52555916,-0.52555920,2.96650725,-2.96650722
1.61180590,5.22801393,-5.22801410,0.04671541,-0.04671541,0.67343273,-0.67343277,0.59230499,-0.59230507,1.00391817,-1.00391828,0.05795931,-0.05795932,0.37541058,-0.37541061,0.53619259,-0.53619263,3.00093781,-3.00093778
1.61780890,5.26229002,-5.26229020,0.04601631,-0.04601631,0.67804279,-0.67804283,0.58506948,-0.58506956,1.00145228,-1.00145240,0.05718440,-0.05718441,0.37823810,-0.37823813,0.54627314,-0.54627318,3.03319974,-3.03319971
1.62381191,5.28881379,-5.28881398,0.04516959,-0.04516959,0.68101200,-0.68101204,0.57680331,-0.57680339,0.99660382,-0.99660394,0.05631668,-0.05631669,0.38043015,-0.38043018,0.55567335,-0.55567339,3.06263645,-3.06263642
1.62981491,5.30665552,-5.30665572,0.04419183,-0.04419184,0.68217632,-0.68217636,0.56744830,-0.56744838,0.98925568,-0.98925579,0.05535225,-0.05535226,0.38194515,-0.38194518,0.56426581,-0.56426585,3.08863405,-3.08863403
1.63581791,5.31504465,-5.31504485,0.04310103,-0.04310103,0.68141295,-0.68141300,0.55697404,-0.55697411,0.97934613,-0.97934625,0.05428988,-0.05428989,0.38275282,-0.38275285,0.57192523,-0.57192527,3.11062587,-3.11062585
1.64182091,5.31337468,-5.31337488,0.04191587,-0.04191587,0.67864284,-0.67864288,0.54537811,-0.54537819,0.96686908,-0.96686919,0.05313093,-0.05313094,0.38283395,-0.38283398,0.57853056,-0.57853060,3.12809525,-3.12809523
1.64782391,5.30120321,-5.30120341,0.04065507,-0.04065507,0.67383159,-0.67383164,0.53268537,-0.53268545,0.95187240,-0.95187251,0.05187922,-0.05187923,0.38217983,-0.38217986,0.58396705,-0.58396709,3.14057711,-3.14057709
1.65382691,5.27824765,-5.27824785,0.03933676,-0.03933677,0.66698899,-0.66698904,0.51894636,-0.51894643,0.93445475,-0.93445487,0.05054077,-0.05054077,0.38079134,-0.38079137,0.58812830,-0.58812834,3.14765876,-3.14765874
1.65982991,5.24437748,-5.24437767,0.03797799,-0.03797799,0.65816704,-0.65816708,0.50423500,-0.50423507,0.91476097,-0.91476108,0.04912347,-0.04912347,0.37867800,-0.37867803,0.59091816,-0.59091820,3.14898030,-3.14898029
1.66583292,5.19960391,-5.19960409,0.03659423,-0.03659423,0.64745681,-0.64745685,0.48864578,-0.48864584,0.89297623,-0.89297634,0.04763672,-0.04763673,0.37585674,-0.37585677,0.59225255,-0.59225259,3.14423502,-3.14423500
