energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
1.13156578,2.57869142,-2.57855912,0.03948623,-0.03947322,0.44372131,-0.44369175,0.39859983,-0.39859744,0.99357117,-0.99358800,0.59048868,-0.59045431,0.25328474,-0.25325745,0.04752233,-0.04751687,0.54167927,-0.54161441
1.13756878,2.63562824,-2.63550865,0.04198649,-0.04197370,0.45329038,-0.45326505,0.40230872,-0.40230793,1.00816991,-1.00819121,0.60556153,-0.60552735,0.25957317,-0.25954719,0.04889803,-0.04889303,0.56162769,-0.56156258
1.14357179,2.68812389,-2.68802009,0.04441719,-0.04440482,0.46156456,-0.46154372,0.40566100,-0.40566183,1.02156924,-1.02159613,0.61923026,-0.61919695,0.26518808,-0.26516367,0.05008593,-0.05008153,0.58147929,-0.58141483
1.14957479,2.73535924,-2.73527429,0.04674175,-0.04673001,0.46845280,-0.46843664,0.40859385,-0.40859636,1.03347112,-1.03350476,0.63130767,-0.63127591,0.27005975,-0.27003716,0.05106080,-0.05105713,0.60097416,-0.60091132
1.15557779,2.77655645,-2.77649333,0.04892382,-0.04891290,0.47389074,-0.47387935,0.41104521,-0.41104948,1.04357875,-1.04362028,0.64162505,-0.64159554,0.27412833,-0.27410780,0.05180115,-0.05179832,0.61983652,-0.61977637
1.16158079,2.81099281,-2.81095431,0.05092814,-0.05091824,0.47784001,-0.47783342,0.41295411,-0.41296026,1.05160397,-1.05165449,0.65003380,-0.65000724,0.27734406,-0.27732582,0.05228976,-0.05228786,0.63778045,-0.63772408
1.16758379,2.83801619,-2.83800488,0.05272146,-0.05271275,0.48028739,-0.48028551,0.41426170,-0.41426988,1.05727558,-1.05733609,0.65640720,-0.65638425,0.27966753,-0.27965178,0.05251408,-0.05251318,0.65451694,-0.65446546
1.17358679,2.85706200,-2.85708004,0.05427334,-0.05426600,0.48124389,-0.48124657,0.41491284,-0.41492320,1.06034824,-1.06041959,0.66064214,-0.66062343,0.28107003,-0.28105696,0.05246651,-0.05246666,0.66976195,-0.66971644
1.17958979,2.86767088,-2.86772001,0.05555703,-0.05555118,0.48074387,-0.48075086,0.41485824,-0.41487095,1.06061160,-1.06069447,0.66266123,-0.66264731,0.28153400,-0.28152375,0.05214455,-0.05214578,0.68324539,-0.68320685
1.18559280,2.86950672,-2.86958811,0.05655015,-0.05654592,0.47884426,-0.47885524,0.41405702,-0.41407222,1.05789933,-1.05799417,0.66241487,-0.66240622,0.28105349,-0.28104617,0.05155075,-0.05155306,0.69472046,-0.69468978
1.19159580,2.86237392,-2.86248812,0.05723539,-0.05723286,0.47562378,-0.47563834,0.41247943,-0.41249725,1.05209762,-1.05220463,0.65988361,-0.65988058,0.27963482,-0.27963050,0.05069261,-0.05069596,0.70397314,-0.70395105
1.19759880,2.84623319,-2.84638005,0.05760100,-0.05760024,0.47118231,-0.47119999,0.41010962,-0.41013012,1.04315269,-1.04327175,0.65508039,-0.65508325,0.27729713,-0.27729582,0.04958227,-0.04958663,0.71083124,-0.71081828
1.20360180,2.82121472,-2.82139336,0.05764123,-0.05764227,0.46564019,-0.46566044,0.40694819,-0.40697137,1.03107679,-1.03120752,0.64805282,-0.64806168,0.27407293,-0.27407460,0.04823616,-0.04824144,0.71517269,-0.71516917
1.20960480,2.78762781,-2.78783655,0.05735657,-0.05735939,0.45913741,-0.45915962,0.40301425,-0.40304005,1.01595259,-1.01609424,0.63888505,-0.63889989,0.27000856,-0.27001311,0.04667446,-0.04668060,0.71693252,-0.71693852
1.21560780,2.74596597,-2.74620238,0.05675384,-0.05675841,0.45183260,-0.45185612,0.39834696,-0.39837521,0.99793522,-0.99808675,0.62769920,-0.62771984,0.26516439,-0.26517168,0.04492061,-0.04492749,0.71610824,-0.71612358
1.22161081,2.69690693,-2.69716782,0.05584615,-0.05585240,0.44390173,-0.44392586,0.39300615,-0.39303661,0.97725215,-0.97741221,0.61465611,-0.61468224,0.25961483,-0.25962463,0.04300059,-0.04300811,0.71276320,-0.71278742
1.22761381,2.64130671,-2.64158819,0.05465268,-0.05466050,0.43553630,-0.43556031,0.38707213,-0.38710446,0.95420042,-0.95436736,0.59995525,-0.59998641,0.25344786,-0.25345993,0.04094230,-0.04095033,0.70702768,-0.70706008
1.23361681,2.58018765,-2.58048524,0.05319830,-0.05320759,0.42694104,-0.42696421,0.38064447,-0.38067825,0.92914137,-0.92931331,0.58383347,-0.58386907,0.24676435,-0.24677835,0.03877486,-0.03878329,0.69909764,-0.69913724
1.23961981,2.51472031,-2.51502901,0.05151313,-0.05152371,0.41833109,-0.41835266,0.37383979,-0.37387452,0.90249294,-0.90266781,0.56656271,-0.56660203,0.23967671,-0.23969229,0.03652793,-0.03653663,0.68923090,-0.68927654
1.24562281,2.44619946,-2.44651391,0.04963180,-0.04964352,0.40992843,-0.40994769,0.36678872,-0.36682384,0.87471971,-0.87489526,0.54844635,-0.54848859,0.23230730,-0.23232407,0.03423104,-0.03423989,0.67774110,-0.67779140
1.25162581,2.37601480,-2.37632940,0.04759281,-0.04760548,0.40195787,-0.40197413,0.35963197,-0.35966689,0.84632096,-0.84649488,0.52981435,-0.52985862,0.22478628,-0.22480381,0.03191295,-0.03192183,0.66498928,-0.66504272
1.25762881,2.30561725,-2.30592633,0.04543763,-0.04545105,0.39464240,-0.39465504,0.35251592,-0.35255003,0.81781725,-0.81798721,0.51101716,-0.51106254,0.21724908,-0.21726695,0.02960113,-0.02960993,0.65137366,-0.65142864
1.26363182,2.23648177,-2.23677976,0.04320983,-0.04322379,0.38819822,-0.38820670,0.34558767,-0.34562036,0.78973590,-0.78989961,0.49241856,-0.49246408,0.20983357,-0.20985134,0.02732123,-0.02732985,0.63731784,-0.63737269
1.26963482,2.17006817,-2.17034979,0.04095413,-0.04096843,0.38282941,-0.38283327,0.33899008,-0.33902077,0.76259594,-0.76275124,0.47438754,-0.47443225,0.20267697,-0.20269422,0.02509666,-0.02510502,0.62325784,-0.62331092
1.27563782,2.10778112,-2.10804148,0.03871543,-0.03872987,0.37872255,-0.37872144,0.33285681,-0.33288498,0.73689307,-0.73703798,0.45728953,-0.45733252,0.19591257,-0.19592891,0.02294831,-0.02295633,0.60962864,-0.60967836
1.28164082,2.05093081,-2.05116562,0.03653784,-0.03655222,0.37604136,-0.37603508,0.32730772,-0.32733292,0.71308520,-0.71321796,0.44147726,-0.44151767,0.18966648,-0.18968154,0.02089425,-0.02090187,0.59685052,-0.59689540
1.28764382,2.00069576,-2.00090141,0.03446373,-0.03447787,0.37492173,-0.37491017,0.32244486,-0.32246675,0.69157900,-0.69169817,0.42728146,-0.42731853,0.18405441,-0.18406787,0.01894962,-0.01895679,0.58531590,-0.58535465
1.29364682,1.95808892,-1.95826266,0.03253284,-0.03254657,0.37546705,-0.37545028,0.31834914,-0.31836747,0.67271815,-0.67282262,0.41500179,-0.41503488,0.17917863,-0.17919024,0.01712655,-0.01713323,0.57537708,-0.57540859
1.29964982,1.92392845,-1.92406837,0.03078143,-0.03079459,0.37774436,-0.37772259,0.31507789,-0.31509253,0.65677338,-0.65686241,0.40489839,-0.40492697,0.17512527,-0.17513483,0.01543414,-0.01544033,0.56733529,-0.56735870
1.30565283,1.89881382,-1.89891901,0.02924147,-0.02925394,0.38178118,-0.38175474,0.31266335,-0.31267430,0.64393492,-0.64400816,0.39718411,-0.39720781,0.17196194,-0.17196932,0.01387862,-0.01388429,0.56143155,-0.56144625
1.31165583,1.88310840,-1.88317888,0.02794000,-0.02795167,0.38756328,-0.38753267,0.31111210,-0.31111947,0.63430742,-0.63436492,0.39201793,-0.39203653,0.16973583,-0.16974097,0.01246340,-0.01246856,0.55783947,-0.55784518
1.31765883,1.87692859,-1.87696538,0.02689850,-0.02690928,0.39503355,-0.39499938,0.31040544,-0.31040947,0.62790753,-0.62794975,0.38949968,-0.38951312,0.16847231,-0.16847522,0.01118932,-0.01119398,0.55666043,-0.55665711
1.32366183,1.88014017,-1.88014521,0.02613245,-0.02614228,0.40409180,-0.40405479,0.31050062,-0.31050166,0.62466417,-0.62469195,0.38966627,-0.38967464,0.16817410,-0.16817486,0.01005488,-0.01005905,0.55792098,-0.55790890
1.32966483,1.89236154,-1.89233762,0.02565093,-0.02565978,0.41459577,-0.41455675,0.31133278,-0.31133126,0.62442142,-0.62443596,0.39248952,-0.39249307,0.16882094,-0.16881969,0.00905645,-0.00906016,0.56157275,-0.56155246
1.33566783,1.91297392,-1.91292461,0.02545641,-0.02546426,0.42636316,-0.42632302,0.31281747,-0.31281392,0.62694398,-0.62694679,0.39787577,-0.39787487,0.17036987,-0.17036681,0.00818861,-0.00819189,0.56749475,-0.56746705
1.34167084,1.94113798,-1.94106752,0.02554467,-0.02555152,0.43917469,-0.43913438,0.31485364,-0.31484861,0.63192480,-0.63191769,0.40566715,-0.40566231,0.17275609,-0.17275145,0.00744441,-0.00744728,0.57549781,-0.57546372
1.34767384,1.97581639,-1.97572953,0.02590482,-0.02591070,0.45277815,-0.45273866,0.31732681,-0.31732094,0.63899488,-0.63897987,0.41564466,-0.41563647,0.17589423,-0.17588831,0.00681562,-0.00681813,0.58533120,-0.58529193
1.35367684,2.01580167,-2.01570353,0.02651953,-0.02652447,0.46689335,-0.46685566,0.32011252,-0.32010644,0.64773459,-0.64771388,0.42753281,-0.42752195,0.17968028,-0.17967340,0.00629307,-0.00629524,0.59669104,-0.59664796
1.35967984,2.05974842,-2.05964437,0.02736535,-0.02736942,0.48121773,-0.48118280,0.32307960,-0.32307394,0.65768650,-0.65766236,0.44100592,-0.44099313,0.18399385,-0.18398633,0.00586685,-0.00586872,0.60923027,-0.60918481
1.36568284,2.10620924,-2.10610470,0.02841329,-0.02841656,0.49543280,-0.49540154,0.32609345,-0.32608883,0.66836897,-0.66834375,0.45569569,-0.45568173,0.18870085,-0.18869304,0.00552661,-0.00552822,0.62256982,-0.62252350
1.37168584,2.15367330,-2.15357360,0.02962942,-0.02963196,0.50921091,-0.50918415,0.32901910,-0.32901610,0.67929048,-0.67926647,0.47120002,-0.47118568,0.19365661,-0.19364885,0.00526178,-0.00526315,0.63631081,-0.63626511
1.37768884,2.20060660,-2.20051681,0.03097573,-0.03097763,0.52222247,-0.52220098,0.33172408,-0.33172323,0.68996390,-0.68994329,0.48709285,-0.48707888,0.19870918,-0.19870180,0.00506175,-0.00506291,0.65004719,-0.65000356
1.38369185,2.24549296,-2.24541776,0.03241106,-0.03241242,0.53414343,-0.53412784,0.33408097,-0.33408273,0.69992066,-0.69990549,0.50293465,-0.50292177,0.20370293,-0.20369624,0.00491609,-0.00491708,0.66337864,-0.66333841
1.38969485,2.28687470,-2.28681824,0.03389221,-0.03389311,0.54466267,-0.54465351,0.33596980,-0.33597458,0.70872418,-0.70871627,0.51828342,-0.51827228,0.20848227,-0.20847654,0.00481475,-0.00481558,0.67592332,-0.67588769
1.39569785,2.32339200,-2.32335779,0.03537507,-0.03537560,0.55348936,-0.55348700,0.33728022,-0.33728832,0.71598233,-0.71598323,0.53270581,-0.53269702,0.21289545,-0.21289094,0.00474814,-0.00474884,0.68733009,-0.68730006
1.40170085,2.35381985,-2.35381067,0.03681588,-0.03681613,0.56035993,-0.56036462,0.33791336,-0.33792501,0.72135854,-0.72136949,0.54578816,-0.54578220,0.21679835,-0.21679527,0.00470734,-0.00470793,0.69728986,-0.69726620
1.40770385,2.37710173,-2.37711951,0.03817251,-0.03817256,0.56504457,-0.56505642,0.33778366,-0.33779899,0.72458128,-0.72460315,0.55714697,-0.55714425,0.22005813,-0.22005662,0.00468421,-0.00468469,0.70554570,-0.70552894
1.41370685,2.39237888,-2.39242470,0.03940571,-0.03940563,0.56735305,-0.56737200,0.33682040,-0.33683945,0.72545160,-0.72548491,0.56643871,-0.56643953,0.22255666,-0.22255684,0.00467144,-0.00467183,0.71190153,-0.71189190
1.41970985,2.39901447,-2.39908852,0.04048032,-0.04048018,0.56713956,-0.56716544,0.33496913,-0.33499186,0.72384868,-0.72389354,0.57336848,-0.57337302,0.22419367,-0.22419561,0.00466271,-0.00466302,0.71622884,-0.71622630
1.42571286,2.39661177,-2.39671332,0.04136642,-0.04136626,0.56430667,-0.56433916,0.33219288,-0.33221916,0.71973301,-0.71978915,0.57769735,-0.57770569,0.22488945,-0.22489315,0.00465272,-0.00465297,0.71847152,-0.71847574
1.43171586,2.38502572,-2.38515318,0.04204028,-0.04204014,0.55880795,-0.55884663,0.32847310,-0.32850271,0.71314737,-0.71321414,0.57924807,-0.57926019,0.22458702,-0.22459244,0.00463727,-0.00463745,0.71864829,-0.71865866
1.43771886,2.36436746,-2.36451840,0.04248520,-0.04248510,0.55064942,-0.55069374,0.32381039,-0.32384304,0.70421538,-0.70429176,0.57790908,-0.57792485,0.22325370,-0.22326076,0.00461328,-0.00461339,0.71685285,-0.71686849
1.44372186,2.33500150,-2.33517275,0.04269212,-0.04269205,0.53988954,-0.53993886,0.31822479,-0.31826012,0.69313783,-0.69322247,0.57363647,-0.57365569,0.22088207,-0.22089063,0.00457880,-0.00457885,0.71325148,-0.71327128
1.44972486,2.29753549,-2.29772321,0.04265997,-0.04265993,0.52663782,-0.52669145,0.31175580,-0.31179340,0.68018677,-0.68027802,0.56645402,-0.56647639,0.21749012,-0.21750000,0.00453304,-0.00453302,0.70807823,-0.70810086
1.45572786,2.25280293,-2.25300271,0.04239580,-0.04239577,0.51105211,-0.51110928,0.30446178,-0.30450117,0.66569768,-0.66579365,0.55645118,-0.55647634,0.21312071,-0.21313172,0.00447631,-0.00447622,0.70162773,-0.70165170
1.46173087,2.20183896,-2.20204597,0.04191467,-0.04191460,0.49333447,-0.49339438,0.29641896,-0.29645966,0.65005979,-0.65015840,0.54377915,-0.54380670,0.20784033,-0.20785220,0.00441001,-0.00440983,0.69424581,-0.69426951
1.46773387,2.14585034,-2.14605945,0.04123918,-0.04123901,0.47372593,-0.47378775,0.28771990,-0.28776137,0.63370510,-0.63380412,0.52864514,-0.52867461,0.20173704,-0.20174952,0.00433651,-0.00433625,0.68631821,-0.68633997
1.47373687,2.08618013,-2.08638604,0.04039888,-0.04039854,0.45250017,-0.45256309,0.27847135,-0.27851306,0.61709607,-0.61719321,0.51130505,-0.51133596,0.19491792,-0.19493073,0.00425912,-0.00425877,0.67825772,-0.67827584
1.47973987,2.02426855,-2.02446596,0.03942939,-0.03942879,0.42995649,-0.43001968,0.26879170,-0.26883310,0.60071277,-0.60080572,0.49205489,-0.49208676,0.18750587,-0.18751871,0.00418196,-0.00418151,0.67049014,-0.67050298
1.48574287,1.96161103,-1.96179473,0.03837128,-0.03837033,0.40641206,-0.40647473,0.25880787,-0.25884846,0.58503952,-0.58512603,0.47122124,-0.47125358,0.17963596,-0.17964852,0.00410981,-0.00410924,0.66343960,-0.66344562
1.49174587,1.89971497,-1.89988005,0.03726888,-0.03726749,0.38219400,-0.38225542,0.24865198,-0.24869126,0.57055163,-0.57062955,0.44915107,-0.44918340,0.17145154,-0.17146353,0.00404798,-0.00404728,0.65751372,-0.65751152
1.49774887,1.84005664,-1.84019855,0.03616893,-0.03616698,0.35763142,-0.35769089,0.23845763,-0.23849514,0.55770250,-0.55776985,0.42620141,-0.42623329,0.16310013,-0.16311126,0.00400216,-0.00400132,0.65308914,-0.65307753
1.50375188,1.78403962,-1.78415431,0.03511908,-0.03511647,0.33304764,-0.33310454,0.22835615,-0.22839150,0.54691155,-0.54696656,0.40272922,-0.40276023,0.15472927,-0.15473926,0.00397824,-0.00397723,0.65049802,-0.65047603
1.50975488,1.73295612,-1.73304015,0.03416651,-0.03416314,0.30875300,-0.30880676,0.21847289,-0.21850573,0.53855319,-0.53859434,0.37908171,-0.37911149,0.14648252,-0.14649113,0.00398210,-0.00398092,0.65001595,-0.64998291
1.51575788,1.68795247,-1.68800307,0.03335641,-0.03335219,0.28503838,-0.28508853,0.20892365,-0.20895371,0.53294726,-0.53297334,0.35558772,-0.35561594,0.13849571,-0.13850269,0.00401948,-0.00401812,0.65185183,-0.65180736
1.52176088,1.64999985,-1.65001499,0.03273062,-0.03272545,0.26216967,-0.26221578,0.19981148,-0.19983857,0.53035108,-0.53036117,0.33255011,-0.33257652,0.13089351,-0.13089867,0.00409576,-0.00409420,0.65614008,-0.65608411
1.52776388,1.61987111,-1.61984952,0.03232629,-0.03232010,0.24038328,-0.24042503,0.19122396,-0.19124795,0.53095328,-0.53094681,0.31023972,-0.31026411,0.12378655,-0.12378975,0.00421578,-0.00421401,0.66293546,-0.66286826
1.53376688,1.59812432,-1.59806553,0.03217475,-0.03216749,0.21988290,-0.21992004,0.18323104,-0.18325190,0.53486974,-0.53484647,0.28889072,-0.28891294,0.11726907,-0.11727018,0.00438365,-0.00438167,0.67221084,-0.67213296
1.53976988,1.58509349,-1.58499783,0.03230045,-0.03229209,0.20083746,-0.20086980,0.17588363,-0.17590137,0.54214146,-0.54210150,0.26869770,-0.26871766,0.11141714,-0.11141607,0.00460263,-0.00460043,0.68385791,-0.68377020
1.54577289,1.58088658,-1.58075512,0.03272020,-0.03271071,0.18338029,-0.18340773,0.16921279,-0.16922753,0.55273461,-0.55267840,0.24981438,-0.24983204,0.10628755,-0.10628429,0.00487493,-0.00487251,0.69769082,-0.69759441
1.55177589,1.58539066,-1.58522521,0.03344248,-0.03343189,0.16760953,-0.16763202,0.16322985,-0.16324176,0.56654266,-0.56647092,0.23235384,-0.23236920,0.10191742,-0.10191197,0.00520163,-0.00519900,0.71345280,-0.71334905
1.55777889,1.59828400,-1.59808701,0.03446716,-0.03445552,0.15358954,-0.15360709,0.15792718,-0.15793649,0.58339041,-0.58330419,0.21639018,-0.21640330,0.09832426,-0.09831669,0.00558255,-0.00557971,0.73082532,-0.73071574
1.56378189,1.61905440,-1.61882888,0.03578528,-0.03577266,0.14135330,-0.14136598,0.15327963,-0.15328660,0.60304011,-0.60294068,0.20196148,-0.20197243,0.09550685,-0.09549725,0.00601620,-0.00601316,0.74943950,-0.74932576
1.56978489,1.64702311,-1.64677255,0.03737922,-0.03736573,0.13090559,-0.13091349,0.14924666,-0.14925162,0.62519912,-0.62508797,0.18907366,-0.18908254,0.09344643,-0.09343494,0.00649975,-0.00649655,0.76888947,-0.76877331
1.57578789,1.68137344,-1.68110169,0.03922305,-0.03920882,0.12222674,-0.12223000,0.14577496,-0.14577823,0.64952921,-0.64940799,0.17770516,-0.17771209,0.09210853,-0.09209533,0.00702905,-0.00702569,0.78874704,-0.78863021
1.58179090,1.72118291,-1.72089405,0.04128312,-0.04126832,0.11527682,-0.11527559,0.14280142,-0.14280337,0.67565705,-0.67552756,0.16781209,-0.16781720,0.09144506,-0.09143036,0.00759863,-0.00759516,0.80857716,-0.80846137
1.58779390,1.76545794,-1.76515617,0.04351897,-0.04350378,0.10999998,-0.10999442,0.14025642,-0.14025737,0.70318577,-0.70304984,0.15933352,-0.15933693,0.09139676,-0.09138079,0.00820187,-0.00819831,0.82795365,-0.82784049
1.59379690,1.81316969,-1.81285919,0.04588431,-0.04586896,0.10632883,-0.10631910,0.13806710,-0.13806739,0.73170702,-0.73156650,0.15219679,-0.15219863,0.09189577,-0.09187878,0.00883106,-0.00882746,0.84647447,-0.84636539
1.59979990,1.86328987,-1.86297470,0.04832835,-0.04831307,0.10418858,-0.10417486,0.13616071,-0.13616063,0.76081334,-0.76067006,0.14632246,-0.14632282,0.09286837,-0.09285064,0.00947762,-0.00947404,0.86377612,-0.86367235
1.60580290,1.91482520,-1.91450916,0.05079717,-0.05078220,0.10350086,-0.10348331,0.13446764,-0.13446748,0.79011036,-0.78996604,0.14162878,-0.14162774,0.09423767,-0.09421946,0.01013232,-0.01012879,0.87954641,-0.87944894
1.61180590,1.96684922,-1.96653574,0.05323523,-0.05322082,0.10418700,-0.10416576,0.13292429,-0.13292426,0.81922838,-0.81908460,0.13803549,-0.13803311,0.09592617,-0.09590776,0.01078547,-0.01078205,0.89353529,-0.89344483
1.61780890,2.01853032,-2.01822237,0.05558697,-0.05557337,0.10617065,-0.10614584,0.13147532,-0.13147560,0.84783283,-0.84769100,0.13546687,-0.13546317,0.09785819,-0.09783983,0.01142723,-0.01142397,0.90556317,-0.90548011
1.62381191,2.06915477,-2.06885478,0.05779843,-0.05778587,0.10937968,-0.10935141,0.13007556,-0.13007626,0.87563336,-0.87549466,0.13385380,-0.13384880,0.09996201,-0.09994394,0.01204786,-0.01204481,0.91552639,-0.91545083
1.62981491,2.11814405,-2.11785388,0.05981875,-0.05980746,0.11374731,-0.11371566,0.12869124,-0.12869242,0.90239088,-0.90225627,0.13313510,-0.13312876,0.10217165,-0.10215409,0.01263799,-0.01263520,0.92339976,-0.92333146
1.63581791,2.16506551,-2.16478640,0.06160166,-0.06159184,0.11921241,-0.11917745,0.12730065,-0.12730233,0.92792246,-0.92779264,0.13325780,-0.13325009,0.10442830,-0.10441145,0.01318889,-0.01318641,0.92923583,-0.92917428
1.64182091,2.20963612,-2.20936873,0.06310677,-0.06309859,0.12571903,-0.12568082,0.12589420,-0.12589632,0.95210365,-0.95197907,0.13417672,-0.13416758,0.10668132,-0.10666533,0.01369272,-0.01369059,0.93316110,-0.93310550
1.64782391,2.25171906,-2.25146345,0.06430067,-0.06429426,0.13321521,-0.13317382,0.12447387,-0.12447634,0.97486810,-0.97474897,0.13585322,-0.13584258,0.10888875,-0.10887374,0.01414273,-0.01414098,0.93536916,-0.93531848
1.65382691,2.29131327,-2.29106901,0.06515773,-0.06515319,0.14165122,-0.14160669,0.12305216,-0.12305485,0.99620446,-0.99609078,0.13825338,-0.13824116,0.11101744,-0.11100350,0.01453341,-0.01453206,0.93611112,-0.93606416
1.65982991,2.32853668,-2.32830290,0.06566073,-0.06565812,0.15097723,-0.15092966,0.12165055,-0.12165328,1.01615066,-1.01604224,0.14134572,-0.14133186,0.11304273,-0.11302991,0.01486063,-0.01485971,0.93568378,-0.93563920
1.66583292,2.36360374,-2.36337927,0.06580107,-0.06580041,0.16114082,-0.16109031,0.12029759,-0.12030018,1.03478579,-1.03468231,0.14509860,-0.14508304,0.11494775,-0.11493606,0.01512168,-0.01512121,0.93441587,-0.93437228
1.67183592,2.39679867,-2.39658214,0.06557876,-0.06558001,0.17208431,-0.17203098,0.11902681,-0.11902903,1.05221999,-1.05212105,0.14947755,-0.14946025,0.11672239,-0.11671181,0.01531532,-0.01531528,0.93265325,-0.93260925
1.67783892,2.42844575,-2.42823573,0.06500207,-0.06500517,0.18374215,-0.18368618,0.11787437,-0.11787602,1.06858292,-1.06848811,0.15444267,-0.15442364,0.11836206,-0.11835254,0.01544166,-0.01544205,0.93074341,-0.93069769
1.68384192,2.45887838,-2.45867355,0.06408694,-0.06409177,0.19603876,-0.19598038,0.11687684,-0.11687771,1.08401143,-1.08392036,0.15994629,-0.15992556,0.11986625,-0.11985773,0.01550211,-0.01550293,0.92902039,-0.92897176
1.68984492,2.48840874,-2.48820797,0.06285610,-0.06286252,0.20888675,-0.20882625,0.11606900,-0.11606889,1.09863710,-1.09854949,0.16593112,-0.16590876,0.12123708,-0.12122947,0.01549926,-0.01550047,0.92779045,-0.92773793
1.69584792,2.51729978,-2.51710227,0.06133803,-0.06134587,0.22218593,-0.22212365,0.11548188,-0.11548063,1.11257454,-1.11249025,0.17232886,-0.17230500,0.12247785,-0.12247107,0.01543663,-0.01543821,0.92731942,-0.92726227
1.70185093,2.54574131,-2.54554669,0.05956584,-0.05957490,0.23582309,-0.23575943,0.11514121,-0.11513867,1.12591102,-1.12583012,0.17905966,-0.17903446,0.12359173,-0.12358567,0.01531855,-0.01532045,0.92782234,-0.92776009
1.70785393,2.57383159,-2.57364000,0.05757594,-0.05758601,0.24967271,-0.24960811,0.11506611,-0.11506219,1.13869823,-1.13862099,0.18603222,-0.18600589,0.12458070,-0.12457526,0.01514989,-0.01515208,0.92945572,-0.92938823
1.71385693,2.60156572,-2.60137782,0.05540680,-0.05541767,0.26359863,-0.26353359,0.11526842,-0.11526304,1.15094667,-1.15087360,0.19314476,-0.19311756,0.12544468,-0.12543977,0.01493590,-0.01493835,0.93231295,-0.93224039
1.71985993,2.62883142,-2.62864839,0.05309772,-0.05310915,0.27745662,-0.27739166,0.11575238,-0.11574552,1.16262301,-1.16255485,0.20028679,-0.20025901,0.12618112,-0.12617666,0.01468202,-0.01468467,0.93642300,-0.93634583
1.72586293,2.65541252,-2.65523603,0.05068767,-0.05069945,0.29109778,-0.29103346,0.11651485,-0.11650652,1.17365070,-1.17358840,0.20734151,-0.20731346,0.12678483,-0.12678075,0.01439366,-0.01439647,0.94175225,-0.94167123
1.73186593,2.68099986,-2.68083198,0.04821431,-0.04822622,0.30437262,-0.30430946,0.11754595,-0.11753618,1.18391377,-1.18385846,0.21418891,-0.21416093,0.12724822,-0.12724445,0.01407613,-0.01407906,0.94820957,-0.94812571
1.73786893,2.70520887,-2.70505201,0.04571309,-0.04572494,0.31713549,-0.31707404,0.11883008,-0.11881893,1.19326344,-1.19321637,0.22070928,-0.22068171,0.12756180,-0.12755829,0.01373449,-0.01373748,0.95565394,-0.95556845
1.74387194,2.72760255,-2.72745929,0.04321668,-0.04322829,0.32924935,-0.32919010,0.12034723,-0.12033480,1.20152732,-1.20148980,0.22678698,-0.22676015,0.12771501,-0.12771173,0.01337349,-0.01337652,0.96390432,-0.96381853
1.74987494,2.74771819,-2.74759114,0.04075444,-0.04076563,0.34059030,-0.34053370,0.12207452,-0.12206092,1.20852030,-1.20849363,0.23231427,-0.23228850,0.12769718,-0.12769411,0.01299758,-0.01300060,0.97275089,-0.97266623
1.75587794,2.76509585,-2.76498753,0.03835217,-0.03836282,0.35105180,-0.35099822,0.12398773,-0.12397307,1.21405652,-1.21404194,0.23719499,-0.23717059,0.12749866,-0.12749576,0.01261085,-0.01261383,0.98196710,-0.98188500
1.76188094,2.77930670,-2.77921938,0.03603203,-0.03604203,0.36054822,-0.36049797,0.12606284,-0.12604725,1.21796147,-1.21796005,0.24134785,-0.24132507,0.12711181,-0.12710908,0.01221711,-0.01222003,0.99132164,-0.99124348
1.76788394,2.78997900,-2.78991457,0.03381261,-0.03382185,0.36901746,-0.36897075,0.12827741,-0.12826098,1.22008337,-1.22009599,0.24470914,-0.24468819,0.12653210,-0.12652951,0.01181992,-0.01182273,1.00058949,-1.00051653
1.77388694,2.79681987,-2.79677976,0.03170905,-0.03171747,0.37642246,-0.37637941,0.13061158,-0.13059443,1.22030299,-1.22033026,0.24723468,-0.24721573,0.12575884,-0.12575638,0.01142261,-0.01142530,1.00956148,-1.00949484
1.77988994,2.79963133,-2.79961642,0.02973335,-0.02974090,0.38275150,-0.38271217,0.13304889,-0.13303111,1.21854117,-1.21858340,0.24890092,-0.24888408,0.12479579,-0.12479343,0.01102840,-0.01103094,1.01805174,-1.01799234
1.78589295,2.79831935,-2.79832993,0.02789464,-0.02790129,0.38801723,-0.38798156,0.13557647,-0.13555815,1.21476359,-1.21482079,0.24970513,-0.24969046,0.12365133,-0.12364906,0.01064036,-0.01064275,1.02590255,-1.02585110
1.79189595,2.79289533,-2.79293113,0.02619955,-0.02620528,0.39225435,-0.39222225,0.13818499,-0.13816619,1.20898233,-1.20905418,0.24966454,-0.24965204,0.12233845,-0.12233623,0.01026151,-0.01026373,1.03298647,-1.03294346
1.79789895,2.78347002,-2.78353023,0.02465247,-0.02465728,0.39551632,-0.39548762,0.14086797,-0.14084875,1.20125419,-1.20134008,0.24881468,-0.24880431,0.12087421,-0.12087200,0.00989481,-0.00989686,1.03920571,-1.03917143
