energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.10505253,3.28296384,0.96254762,1.55065863,0.00916429,0.12983369,0.34957585,1.01478559,0.02872815,0.68184672
0.11105553,3.27013719,0.96758388,1.55725524,0.00911571,0.13083628,0.35214676,1.01488886,0.02856107,0.66311073
0.11705853,3.26757594,0.97515904,1.57226315,0.00914829,0.13193203,0.35623908,1.01672700,0.02850231,0.64566817
0.12306153,3.27582186,0.98540787,1.59603487,0.00926753,0.13313086,0.36182483,1.02047792,0.02855000,0.62966822
0.12906453,3.29533834,0.99845085,1.62884294,0.00947817,0.13444571,0.36886879,1.02632208,0.02870157,0.61523874
0.13506753,3.32650158,1.01439205,1.67087298,0.00978397,0.13589181,0.37732931,1.03443539,0.02895390,0.60248890
0.14107054,3.36958892,1.03331601,1.72221603,0.01018760,0.13748574,0.38715860,1.04498064,0.02930348,0.59151157
0.14707354,3.42476461,1.05528371,1.78286037,0.01069044,0.13924433,0.39830251,1.05809784,0.02974653,0.58238530
0.15307654,3.49206368,1.08032782,1.85268313,0.01129244,0.14118346,0.41069971,1.07389399,0.03027912,0.57517556
0.15907954,3.57137479,1.10844728,1.93144216,0.01199198,0.14331678,0.42428051,1.09243287,0.03089713,0.56993523
0.16508254,3.66242315,1.13960161,2.01876850,0.01278573,0.14565448,0.43896546,1.11372543,0.03159636,0.56670427
0.17108554,3.76475468,1.17370524,2.11416008,0.01366859,0.14820218,0.45466376,1.13772141,0.03237242,0.56550856
0.17708854,3.87772274,1.21062210,2.21697723,0.01463358,0.15095994,0.47127172,1.16430266,0.03322076,0.56635812
0.18309155,4.00047862,1.25016099,2.32644041,0.01567192,0.15392147,0.48867148,1.19327875,0.03413659,0.56924486
0.18909455,4.13196679,1.29207197,2.44163086,0.01677298,0.15707369,0.50673009,1.22438522,0.03511484,0.57414010
0.19509755,4.27092606,1.33604416,2.56149438,0.01792443,0.16039648,0.52529902,1.25728461,0.03615010,0.58099202
0.20110055,4.41589708,1.38170520,2.68484876,0.01911239,0.16386278,0.54421435,1.29157051,0.03723661,0.58972351
0.20710355,4.56523671,1.42862252,2.81039492,0.02032163,0.16743902,0.56329763,1.32677458,0.03836824,0.60023037
0.21310655,4.71713922,1.47630677,2.93673192,0.02153583,0.17108583,0.58235745,1.36237621,0.03953851,0.61238024
0.21910955,4.86966411,1.52421721,3.06237576,0.02273793,0.17475897,0.60119175,1.39781462,0.04074061,0.62601245
0.22511256,5.02076992,1.57176925,3.18578176,0.02391044,0.17841053,0.61959082,1.43250298,0.04196748,0.64093867
0.23111556,5.16835312,1.61834391,3.30537003,0.02503587,0.18199029,0.63734089,1.46584380,0.04321188,0.65694464
0.23711856,5.31029102,1.66329909,3.41955376,0.02609712,0.18544719,0.65422833,1.49724524,0.04446648,0.67379278
0.24312156,5.44448735,1.70598235,3.52676945,0.02707790,0.18873083,0.67004411,1.52613745,0.04572395,0.69122577
0.24912456,5.56891904,1.74574487,3.62550860,0.02796316,0.19179297,0.68458866,1.55198853,0.04697711,0.70897082
0.25512756,5.68168275,1.78195627,3.71434973,0.02873942,0.19458899,0.69767664,1.57431922,0.04821895,0.72674466
0.26113057,5.78103965,1.81401981,3.79199018,0.02939518,0.19707919,0.70914178,1.59271610,0.04944276,0.74425897
0.26713357,5.86545696,1.84138752,3.85727651,0.02992118,0.19922992,0.71884139,1.60684255,0.05064220,0.76122611
0.27313657,5.93364508,1.86357483,3.90923272,0.03031065,0.20101456,0.72666044,1.61644728,0.05181133,0.77736503
0.27913957,5.98458909,1.88017428,3.94708533,0.03055949,0.20241422,0.73251509,1.62137024,0.05294465,0.79240712
0.28514257,6.01757373,1.89086773,3.97028448,0.03066633,0.20341829,0.73635553,1.62154565,0.05403711,0.80610185
0.29114557,6.03220130,1.89543680,3.97852042,0.03063256,0.20402462,0.73816799,1.61700242,0.05508409,0.81822220
0.29714857,6.02840190,1.89377112,3.97173455,0.03046226,0.20423964,0.73797583,1.60786187,0.05608145,0.82856954
0.30315158,6.00643595,1.88587410,3.95012470,0.03016205,0.20407814,0.73583973,1.59433322,0.05702545,0.83697805
0.30915458,5.96688903,1.87186588,3.91414433,0.02974091,0.20356293,0.73185688,1.57670695,0.05791281,0.84331847
0.31515758,5.91065936,1.85198357,3.86449536,0.02920982,0.20272429,0.72615914,1.55534669,0.05874067,0.84750122
0.32116058,5.83893826,1.82657835,3.80211493,0.02858155,0.20159934,0.71891037,1.53067972,0.05950666,0.84947871
0.32716358,5.75318443,1.79610974,3.72815612,0.02787017,0.20023125,0.71030285,1.50318676,0.06020894,0.84924682
0.33316658,5.65509263,1.76113707,3.64396324,0.02709077,0.19866840,0.70055286,1.47339126,0.06084626,0.84684557
0.33916958,5.54655770,1.72230819,3.55104230,0.02625899,0.19696346,0.68989576,1.44184861,0.06141811,0.84235888
0.34517259,5.42963480,1.68034602,3.45102733,0.02539065,0.19517238,0.67858038,1.40913551,0.06192476,0.83591337
0.35117559,5.30649693,1.63603297,3.34564375,0.02450133,0.19335343,0.66686313,1.37583969,0.06236748,0.82767627
0.35717859,5.17939047,1.59019386,3.23666952,0.02360606,0.19156614,0.65500194,1.34255019,0.06274861,0.81785242
0.36318159,5.05059009,1.54367777,3.12589541,0.02271894,0.18987024,0.64325001,1.30984830,0.06307170,0.80668033
0.36918459,4.92235362,1.49733927,3.01508554,0.02185287,0.18832460,0.63184988,1.27829899,0.06334161,0.79442749
0.37518759,4.79687817,1.45201969,2.90593918,0.02101935,0.18698611,0.62102759,1.24844318,0.06356461,0.78138494
0.38119060,4.67625820,1.40852877,2.80005508,0.02022824,0.18590861,0.61098745,1.22079045,0.06374832,0.76786115
0.38719360,4.56244658,1.36762745,2.69889934,0.01948767,0.18514181,0.60190732,1.19581243,0.06390178,0.75417562
0.39319660,4.45721938,1.33001206,2.60377760,0.01880394,0.18473019,0.59393469,1.17393664,0.06403528,0.74065201
0.39919960,4.36214523,1.29630049,2.51581247,0.01818155,0.18471199,0.58718354,1.15554100,0.06416025,0.72761133
0.40520260,4.27855987,1.26702060,2.43592659,0.01762318,0.18511825,0.58173219,1.14094868,0.06428905,0.71536513
0.41120560,4.20754642,1.24260120,2.36483189,0.01712982,0.18597192,0.57762220,1.13042374,0.06443466,0.70420903
0.41720860,4.14992178,1.22336577,2.30302485,0.01670089,0.18728712,0.57485825,1.12416724,0.06461042,0.69441674
0.42321161,4.10622942,1.20952895,2.25078805,0.01633440,0.18906852,0.57340911,1.12231425,0.06482962,0.68623461
0.42921461,4.07673840,1.20119578,2.20819734,0.01602718,0.19131093,0.57320963,1.12493152,0.06510517,0.67987704
0.43521761,4.06144869,1.19836368,2.17513426,0.01577508,0.19399909,0.57416364,1.13201630,0.06544913,0.67552256
0.44122061,4.06010211,1.20092673,2.15130291,0.01557326,0.19710766,0.57614776,1.14349603,0.06587241,0.67331087
0.44722361,4.07219852,1.20868214,2.13625047,0.01541641,0.20060151,0.57901573,1.15922921,0.06638430,0.67334066
0.45322661,4.09701635,1.22133847,2.12939025,0.01529903,0.20443618,0.58260346,1.17900750,0.06699217,0.67566824
0.45922961,4.13363663,1.23852523,2.13002632,0.01521564,0.20855869,0.58673419,1.20255887,0.06770111,0.68030691
0.46523262,4.18096961,1.25980344,2.13737869,0.01516109,0.21290846,0.59122391,1.22955201,0.06851366,0.68722699
0.47123562,4.23778280,1.28467680,2.15060797,0.01513066,0.21741856,0.59588652,1.25960181,0.06942961,0.69635639
0.47723862,4.30272971,1.31260304,2.16883881,0.01512034,0.22201706,0.60053883,1.29227582,0.07044577,0.70758173
0.48324162,4.37437833,1.34300525,2.19118116,0.01512686,0.22662858,0.60500495,1.32710159,0.07155594,0.72074979
0.48924462,4.45123856,1.37528285,2.21674910,0.01514785,0.23117595,0.60912009,1.36357473,0.07275083,0.73566949
0.49524762,4.53178834,1.40882211,2.24467674,0.01518187,0.23558189,0.61273369,1.40116760,0.07401809,0.75211420
0.50125063,4.61449782,1.44300614,2.27413120,0.01522837,0.23977080,0.61571165,1.43933826,0.07534247,0.76982450
0.50725363,4.69785175,1.47722419,2.30432269,0.01528768,0.24367047,0.61793789,1.47753976,0.07670600,0.78851149
0.51325663,4.78036997,1.51088053,2.33451202,0.01536086,0.24721370,0.61931506,1.51522940,0.07808829,0.80786064
0.51925963,4.86062626,1.54340274,2.36401601,0.01544962,0.25033993,0.61976467,1.55187790,0.07946690,0.82753632
0.52526263,4.93726579,1.57424961,2.39221117,0.01555610,0.25299661,0.61922666,1.58697825,0.08081779,0.84718702
0.53126563,5.00902145,1.60291877,2.41853623,0.01568270,0.25514040,0.61765852,1.62005408,0.08211586,0.86645139
0.53726863,5.07472938,1.62895384,2.44249408,0.01583184,0.25673824,0.61503425,1.65066752,0.08333560,0.88496501
0.54327164,5.13334378,1.65195143,2.46365338,0.01600574,0.25776803,0.61134313,1.67842618,0.08445169,0.90236778
0.54927464,5.18395093,1.67156756,2.48165021,0.01620622,0.25821921,0.60658853,1.70298928,0.08543974,0.91831198
0.55527764,5.22578243,1.68752360,2.49618997,0.01643442,0.25809283,0.60078689,1.72407271,0.08627702,0.93247057
0.56128064,5.25822709,1.69961140,2.50704924,0.01669070,0.25740152,0.59396674,1.74145293,0.08694310,0.94454561
0.56728364,5.28084109,1.70769729,2.51407770,0.01697439,0.25616899,0.58616807,1.75496951,0.08742058,0.95427646
0.57328664,5.29335555,1.71172479,2.51719951,0.01728373,0.25442930,0.57744176,1.76452634,0.08769563,0.96144731
0.57928964,5.29568106,1.71171557,2.51641393,0.01761575,0.25222576,0.56784911,1.77009126,0.08775848,0.96589386
0.58529265,5.28790808,1.70776844,2.51179452,0.01796626,0.24960958,0.55746152,1.77169424,0.08760378,0.96750851
0.59129565,5.27030285,1.70005615,2.50348651,0.01832987,0.24663826,0.54635994,1.76942406,0.08723080,0.96624402
0.59729865,5.24329809,1.68881982,2.49170201,0.01870008,0.24337373,0.53463425,1.76342352,0.08664346,0.96211518
0.60330165,5.20747838,1.67436094,2.47671261,0.01906938,0.23988039,0.52238230,1.75388324,0.08585019,0.95519841
0.60930465,5.16356013,1.65703110,2.45883942,0.01942946,0.23622297,0.50970859,1.74103444,0.08486361,0.94562916
0.61530765,5.11236654,1.63721969,2.43844047,0.01977145,0.23246443,0.49672257,1.72514066,0.08370009,0.93359723
0.62131066,5.05479834,1.61533990,2.41589602,0.02008613,0.22866384,0.48353652,1.70648880,0.08237908,0.91933998
0.62731366,4.99180112,1.59181357,2.39159198,0.02036427,0.22487447,0.47026295,1.68537990,0.08092242,0.90313397
0.63331666,4.92433084,1.56705553,2.36590255,0.02059693,0.22114194,0.45701183,1.66211983,0.07935356,0.88528514
0.63931966,4.85331887,1.54145812,2.33917255,0.02077573,0.21750283,0.44388752,1.63701031,0.07769665,0.86611808
0.64532266,4.77963821,1.51537660,2.31170073,0.02089321,0.21398345,0.43098566,1.61034068,0.07597577,0.84596485
0.65132566,4.70407274,1.48911617,2.28372484,0.02094305,0.21059912,0.41839023,1.58238062,0.07421414,0.82515392
0.65732866,4.62729083,1.46292141,2.25540956,0.02092036,0.20735384,0.40617082,1.55337421,0.07243337,0.80399962
0.66333167,4.54982497,1.43696838,2.22683793,0.02082185,0.20424041,0.39438041,1.52353552,0.07065294,0.78279260
0.66933467,4.47205831,1.41136020,2.19800712,0.02064597,0.20124104,0.38305374,1.49304579,0.06888973,0.76179182
0.67533767,4.39421885,1.38612603,2.16882880,0.02039304,0.19832835,0.37220643,1.46205250,0.06715773,0.74121816
0.68134067,4.31638175,1.36122369,2.13913427,0.02006518,0.19546679,0.36183490,1.43067000,0.06546794,0.72125004
0.68734367,4.23847934,1.33654574,2.10868427,0.01966636,0.19261442,0.35191711,1.39898189,0.06382844,0.70202110
0.69334667,4.16031832,1.31192863,2.07718289,0.01920221,0.18972489,0.34241417,1.36704470,0.06224453,0.68361981
0.69934967,4.08160324,1.28716454,2.04429491,0.01867986,0.18674969,0.33327269,1.33489279,0.06071909,0.66609114
0.70535268,4.00196465,1.26201513,2.00966579,0.01810777,0.18364036,0.32442776,1.30254408,0.05925296,0.64943980
0.71135568,3.92099052,1.23622660,1.97294297,0.01749537,0.18035080,0.31580646,1.27000613,0.05784540,0.63363497
0.71735868,3.83825892,1.20954515,1.93379757,0.01685285,0.17683934,0.30733165,1.23728242,0.05649462,0.61861609
0.72336168,3.75337046,1.18173214,1.89194516,0.01619077,0.17307072,0.29892590,1.20437824,0.05519821,0.60429932
0.72936468,3.66597838,1.15257814,1.84716455,0.01551977,0.16901762,0.29051538,1.17130596,0.05395357,0.59058442
0.73536768,3.57581509,1.12191528,1.79931371,0.01485028,0.16466198,0.28203341,1.13808937,0.05275829,0.57736149
0.74137069,3.48271370,1.08962728,1.74834195,0.01419216,0.15999583,0.27342362,1.10476681,0.05161036,0.56451745
0.74737369,3.38662374,1.05565686,1.69429796,0.01355447,0.15502171,0.26464260,1.07139310,0.05050836,0.55194188
0.75337669,3.28762048,1.02001030,1.63733333,0.01294523,0.14975264,0.25566177,1.03804006,0.04945147,0.53953200
0.75937969,3.18590787,0.98275903,1.57770174,0.01237124,0.14421171,0.24646868,1.00479578,0.04843943,0.52719671
0.76538269,3.08181530,0.94403847,1.51575392,0.01183792,0.13843132,0.23706743,0.97176279,0.04747233,0.51485964
0.77138569,2.97578897,0.90404432,1.45192901,0.01134927,0.13245200,0.22747854,0.93905528,0.04655046,0.50246111
0.77738869,2.86837872,0.86302672,1.38674297,0.01090777,0.12632114,0.21773807,0.90679575,0.04567396,0.48995920
0.78339170,2.76022162,0.82128267,1.32077480,0.01051447,0.12009142,0.20789632,0.87511133,0.04484261,0.47732989
0.78939470,2.65202346,0.77914725,1.25465153,0.01016903,0.11381924,0.19801598,0.84413021,0.04405553,0.46456661
0.79539770,2.54453968,0.73698424,1.18903270,0.00986980,0.10756311,0.18817009,0.81397840,0.04331099,0.45167915
0.80140070,2.43855678,0.69517649,1.12459530,0.00961405,0.10138214,0.17843983,0.78477722,0.04260627,0.43869232
0.80740370,2.33487537,0.65411659,1.06201970,0.00939806,0.09533462,0.16891220,0.75664171,0.04193763,0.42564437
0.81340670,2.23429575,0.61419818,1.00197725,0.00921739,0.08947682,0.15967783,0.72968007,0.04130034,0.41258540
0.81940970,2.13760652,0.57580820,0.94511980,0.00906710,0.08386198,0.15082892,0.70399435,0.04068890,0.39957585
0.82541271,2.04557650,0.53932020,0.89207136,0.00894194,0.07853959,0.14245741,0.67968218,0.04009730,0.38668518
0.83141571,1.95894990,0.50508888,0.84342189,0.00883661,0.07355483,0.13465337,0.65683954,0.03951939,0.37399079
0.83741871,1.87844443,0.47344572,0.79972304,0.00874597,0.06894828,0.12750368,0.63556427,0.03894936,0.36157705
0.84342171,1.80475160,0.44469580,0.76148542,0.00866525,0.06475586,0.12109094,0.61596014,0.03838216,0.34953468
0.84942471,1.73853866,0.41911543,0.72917722,0.00859020,0.06100884,0.11549262,0.59814090,0.03781410,0.33796012
0.85542771,1.68045102,0.39695051,0.70322339,0.00851725,0.05773409,0.11078033,0.58223428,0.03724325,0.32695498
0.86143072,1.63111439,0.37841552,0.68400516,0.00844364,0.05495432,0.10701933,0.56838515,0.03666992,0.31662539
0.86743372,1.59113564,0.36369262,0.67185925,0.00836747,0.05268838,0.10426791,0.55675780,0.03609702,0.30708130
0.87343672,1.56110167,0.35293101,0.66707655,0.00828771,0.05095160,0.10257701,0.54753681,0.03553027,0.29843534
0.87943972,1.54157564,0.34624618,0.66989986,0.00820424,0.04975601,0.10198963,0.54092636,0.03497834,0.29080150
0.88544272,1.53309025,0.34371904,0.68052067,0.00811777,0.04911058,0.10254030,0.53714787,0.03445285,0.28429335
0.89144572,1.53613798,0.34539491,0.69907486,0.00802973,0.04902131,0.10425447,0.53643574,0.03396815,0.27902194
0.89744872,1.55115852,0.35128237,0.72563759,0.00794225,0.04949134,0.10714779,0.53903149,0.03354105,0.27509329
0.90345173,1.57852382,0.36135207,0.76021753,0.00785791,0.05052085,0.11122546,0.54517628,0.03319038,0.27260559
0.90945473,1.61852141,0.37553563,0.80275090,0.00777969,0.05210700,0.11648150,0.55510219,0.03293645,0.27164621
0.91545773,1.67133705,0.39372486,0.85309566,0.00771075,0.05424380,0.12289815,0.56902267,0.03280038,0.27228860
0.92146073,1.73703752,0.41577139,0.91102649,0.00765431,0.05692191,0.13044530,0.58712241,0.03280347,0.27458924
0.92746373,1.81555478,0.44148701,0.97623093,0.00761349,0.06012855,0.13908021,0.60954738,0.03296641,0.27858478
0.93346673,1.90667237,0.47064481,1.04830707,0.00759119,0.06384729,0.14874731,0.63639528,0.03330862,0.28428949
0.93946973,2.01001517,0.50298131,1.12676335,0.00758997,0.06805804,0.15937840,0.66770715,0.03384749,0.29169325
0.94547274,2.12504318,0.53819959,1.21102058,0.00761198,0.07273696,0.17089304,0.70346037,0.03459780,0.30075999
0.95147574,2.25104991,0.57597354,1.30041626,0.00765893,0.07785658,0.18319934,0.74356362,0.03557111,0.31142697
0.95747874,2.38716577,0.61595303,1.39421142,0.00773200,0.08338587,0.19619500,0.78785404,0.03677526,0.32360462
0.96348174,2.53236646,0.65776998,1.49159959,0.00783191,0.08929049,0.20976863,0.83609685,0.03821406,0.33717727
0.96948474,2.68548619,0.70104510,1.59171778,0.00795892,0.09553304,0.22380142,0.88798746,0.03988695,0.35200449
0.97548774,2.84523534,0.74539497,1.69365912,0.00811285,0.10207335,0.23816891,0.94315617,0.04178888,0.36792331
0.98149075,3.01022189,0.79043927,1.79648666,0.00829322,0.10886892,0.25274295,1.00117527,0.04391022,0.38475086
0.98749375,3.17897580,0.83580778,1.89924787,0.00849922,0.11587522,0.26739375,1.06156825,0.04623688,0.40228778
0.99349675,3.34997558,0.88114687,2.00098941,0.00872989,0.12304615,0.28199192,1.12382092,0.04875040,0.42032186
0.99949975,3.52167589,0.92612512,2.10077173,0.00898411,0.13033446,0.29641052,1.18739374,0.05142823,0.43863220
1.00550275,3.69253551,0.97043796,2.19768302,0.00926074,0.13769209,0.31052691,1.25173520,0.05424406,0.45699341
1.01150575,3.86104451,1.01381102,2.29085236,0.00955866,0.14507067,0.32422460,1.31629532,0.05716825,0.47518004
1.01750875,4.02575010,1.05600217,2.37946166,0.00987679,0.15242188,0.33739477,1.38053899,0.06016834,0.49297087
1.02351176,4.18528022,1.09680227,2.46275641,0.01021420,0.15969791,0.34993774,1.44395837,0.06320959,0.51015313
1.02951476,4.33836461,1.13603464,2.54005512,0.01057008,0.16685195,0.36176410,1.50608395,0.06625562,0.52652651
1.03551776,4.48385272,1.17355336,2.61075745,0.01094381,0.17383869,0.37279580,1.56649368,0.06926913,0.54190679
1.04152076,4.62072838,1.20924086,2.67435110,0.01133490,0.18061488,0.38296689,1.62481985,0.07221261,0.55612914
1.04752376,4.74812099,1.24300471,2.73041757,0.01174308,0.18713995,0.39222421,1.68075336,0.07504914,0.56905095
1.05352676,4.86531325,1.27477432,2.77863680,0.01216818,0.19337669,0.40052783,1.73404531,0.07774317,0.58055409
1.05952976,4.97174551,1.30449744,2.81879078,0.01261021,0.19929198,0.40785140,1.78450583,0.08026135,0.59054672
1.06553277,5.06701689,1.33213713,2.85076617,0.01306927,0.20485749,0.41418234,1.83200028,0.08257331,0.59896439
1.07153577,5.15088332,1.35766914,2.87455583,0.01354556,0.21005044,0.41952182,1.87644311,0.08465242,0.60577059
1.07753877,5.22325287,1.38108010,2.89025926,0.01403931,0.21485424,0.42388472,1.91778981,0.08647643,0.61095663
1.08354177,5.28417864,1.40236646,2.89808180,0.01455073,0.21925917,0.42729927,1.95602745,0.08802810,0.61454095
1.08954477,5.33384945,1.42153436,2.89833249,0.01507998,0.22326275,0.42980668,1.99116441,0.08929562,0.61656769
1.09554777,5.37257892,1.43860031,2.89142042,0.01562709,0.22687013,0.43146045,2.02322001,0.09027292,0.61710486
1.10155078,5.40079316,1.45359254,2.87784957,0.01619189,0.23009413,0.43232557,2.05221478,0.09095984,0.61624187
1.10755378,5.41901764,1.46655287,2.85821187,0.01677391,0.23295512,0.43247750,2.07816189,0.09136203,0.61408672
1.11355678,5.42786354,1.47753888,2.83317870,0.01737235,0.23548062,0.43200095,2.10106056,0.09149073,0.61076275
1.11955978,5.42801416,1.48662602,2.80349074,0.01798591,0.23770467,0.43098851,2.12089173,0.09136236,0.60640527
1.12556278,5.42021159,1.49390949,2.76994622,0.01861279,0.23966692,0.42953911,2.13761646,0.09099792,0.60115797
1.13156578,5.40524419,1.49950554,2.73338804,0.01925057,0.24141153,0.42775640,2.15117726,0.09042222,0.59516942
1.13756878,5.38393493,1.50355196,2.69468965,0.01989619,0.24298588,0.42574702,2.16150215,0.08966301,0.58858959
1.14357179,5.35713088,1.50620755,2.65474021,0.02054588,0.24443914,0.42361891,2.16851145,0.08875009,0.58156666
1.14957479,5.32569376,1.50765049,2.61442924,0.02119523,0.24582081,0.42147961,2.17212668,0.08771424,0.57424408
1.15557779,5.29049155,1.50807536,2.57463116,0.02183918,0.24717915,0.41943464,2.17228109,0.08658629,0.56675803
1.16158079,5.25239089,1.50768906,2.53618986,0.02247212,0.24855975,0.41758598,2.16893100,0.08539616,0.55923526
1.16758379,5.21224987,1.50670540,2.49990373,0.02308804,0.25000412,0.41603073,2.16206722,0.08417202,0.55179134
1.17358679,5.17091095,1.50533882,2.46651131,0.02368069,0.25154845,0.41485986,2.15172558,0.08293958,0.54452939
1.17958979,5.12919341,1.50379714,2.43667781,0.02424379,0.25322252,0.41415713,2.13799582,0.08172150,0.53753912
1.18559280,5.08788500,1.50227393,2.41098264,0.02477127,0.25504882,0.41399817,2.12102798,0.08053696,0.53089622
1.19159580,5.04773239,1.50094050,2.38990810,0.02525754,0.25704189,0.41444956,2.10103574,0.07940145,0.52466208
1.19759880,5.00943016,1.49993818,2.37382948,0.02569777,0.25920782,0.41556814,2.07829630,0.07832667,0.51888369
1.20360180,4.97360832,1.49937103,2.36300662,0.02608810,0.26154402,0.41740017,2.05314644,0.07732062,0.51359371
1.20960480,4.94081840,1.49929944,2.35757714,0.02642591,0.26403912,0.41998062,2.02597495,0.07638780,0.50881068
1.21560780,4.91151859,1.49973506,2.35755157,0.02671001,0.26667313,0.42333240,1.99721162,0.07552950,0.50453928
1.22161081,4.88605834,1.50063719,2.36281059,0.02694073,0.26941770,0.42746549,1.96731324,0.07474424,0.50077072
1.22761381,4.86466334,1.50191115,2.37310463,0.02712002,0.27223653,0.43237617,1.93674744,0.07402815,0.49748317
1.23361681,4.84742168,1.50340853,2.38805606,0.02725138,0.27508605,0.43804610,1.90597506,0.07337544,0.49464232
1.23961981,4.83427237,1.50492973,2.40716423,0.02733981,0.27791606,0.44444156,1.87543221,0.07277886,0.49220202
1.24562281,4.82499708,1.50622858,2.42981354,0.02739161,0.28067066,0.45151274,1.84551273,0.07223013,0.49010520
1.25162581,4.81921623,1.50701908,2.45528464,0.02741406,0.28328928,0.45919324,1.81655237,0.07172029,0.48828495
1.25762881,4.81639026,1.50698400,2.48276887,0.02741520,0.28570778,0.46739986,1.78881527,0.07124007,0.48666589
1.26363182,4.81582662,1.50578524,2.51138562,0.02740334,0.28785981,0.47603279,1.76248367,0.07078022,0.48516587
1.26963482,4.81669302,1.50307525,2.54020265,0.02738673,0.28967821,0.48497621,1.73765136,0.07033172,0.48369797
1.27563782,4.81803681,1.49850951,2.56825868,0.02737312,0.29109654,0.49409948,1.71432125,0.06988603,0.48217279
1.28164082,4.81881026,1.49175923,2.59458789,0.02736934,0.29205075,0.50325894,1.69240711,0.06943535,0.48050108
1.28764382,4.81790114,1.48252399,2.61824557,0.02738096,0.29248084,0.51230034,1.67173953,0.06897274,0.47859652
1.29364682,4.81416746,1.47054367,2.63833402,0.02741194,0.29233259,0.52106186,1.65207561,0.06849237,0.47637868
1.29964982,4.80647535,1.45560936,2.65402799,0.02746446,0.29155923,0.52937774,1.63311199,0.06798971,0.47377595
1.30565283,4.79373836,1.43757265,2.66459856,0.02753870,0.29012303,0.53708246,1.61450050,0.06746171,0.47072842
1.31165583,4.77495678,1.41635298,2.66943469,0.02763285,0.28799673,0.54401520,1.59586564,0.06690700,0.46719054
1.31765883,4.74925523,1.39194284,2.66806138,0.02774313,0.28516480,0.55002465,1.57682309,0.06632610,0.46313339
1.32366183,4.71591686,1.36441059,2.66015401,0.02786397,0.28162438,0.55497382,1.55699829,0.06572154,0.45854654
1.32966483,4.67441284,1.33390074,2.64554786,0.02798824,0.27738597,0.55874476,1.53604434,0.06509803,0.45343923
1.33566783,4.62442565,1.30063189,2.62424278,0.02810757,0.27247378,0.56124294,1.51365840,0.06446255,0.44784103
1.34167084,4.56586537,1.26489226,2.59640256,0.02821277,0.26692563,0.56240107,1.48959585,0.06382432,0.44180169
1.34767384,4.49887812,1.22703314,2.56234901,0.02829423,0.26079265,0.56218232,1.46368181,0.06319478,0.43539029
1.35367684,4.42384640,1.18746050,2.52255121,0.02834242,0.25413842,0.56058255,1.43581950,0.06258740,0.42869369
1.35967984,4.34138135,1.14662510,2.47761007,0.02834828,0.24703798,0.55763167,1.40599526,0.06201748,0.42181429
1.36568284,4.25230728,1.10501153,2.42823902,0.02830372,0.23957636,0.55339383,1.37428018,0.06150175,0.41486717
1.37168584,4.15763927,1.06312642,2.37524162,0.02820195,0.23184702,0.54796655,1.34082845,0.06105799,0.40797683
1.37768884,4.05855476,1.02148651,2.31948678,0.02803784,0.22395001,0.54147873,1.30587262,0.06070447,0.40127342
1.38369185,3.95636046,0.98060661,2.26188284,0.02780815,0.21599005,0.53408765,1.26971626,0.06045937,0.39488890
1.38969485,3.85245592,0.94098817,2.20335129,0.02751171,0.20807453,0.52597492,1.23272435,0.06034020,0.38895303
1.39569785,3.74829539,0.90310842,2.14480112,0.02714949,0.20031153,0.51734172,1.19531221,0.06036312,0.38358948
1.40170085,3.64534946,0.86741070,2.08710490,0.02672457,0.19280793,0.50840335,1.15793330,0.06054232,0.37891217
1.40770385,3.54506794,0.83429593,2.03107709,0.02624205,0.18566753,0.49938333,1.12106674,0.06088945,0.37502201
1.41370685,3.44884558,0.80411549,1.97745560,0.02570888,0.17898948,0.49050732,1.08520505,0.06141313,0.37200411
1.41970985,3.35799151,0.77716563,1.92688681,0.02513362,0.17286673,0.48199691,1.05084269,0.06211847,0.36992560
1.42571286,3.27370377,0.75368346,1.87991469,0.02452612,0.16738477,0.47406374,1.01846580,0.06300684,0.36883416
1.43171586,3.19704931,0.73384445,1.83697399,0.02389721,0.16262056,0.46690389,0.98854370,0.06407568,0.36875721
1.43771886,3.12895008,0.71776154,1.79838767,0.02325837,0.15864161,0.46069287,0.96152208,0.06531848,0.36970188
1.44372186,3.07017520,0.70548564,1.76436825,0.02262136,0.15550530,0.45558131,0.93781824,0.06672491,0.37165574
1.44972486,3.02133906,0.69700760,1.73502293,0.02199790,0.15325836,0.45169152,0.91781828,0.06828115,0.37458812
1.45572786,2.98290487,0.69226130,1.71036188,0.02139938,0.15193643,0.44911481,0.90187592,0.06997022,0.37845215
1.46173087,2.95519281,0.69112793,1.69030921,0.02083657,0.15156386,0.44790992,0.89031290,0.07177257,0.38318722
1.46773387,2.93839196,0.69344118,1.67471605,0.02031938,0.15215350,0.44810227,0.88342035,0.07366668,0.38872189
1.47373687,2.93257493,0.69899323,1.66337486,0.01985675,0.15370666,0.44968423,0.88146086,0.07562970,0.39497703
1.47973987,2.93771394,0.70754133,1.65603452,0.01945646,0.15621312,0.45261616,0.88467064,0.07763823,0.40186907
1.48574287,2.95369726,0.71881483,1.65241534,0.01912508,0.15965122,0.45682839,0.89326133,0.07966897,0.40931327
1.49174587,2.98034494,0.73252250,1.65222335,0.01886794,0.16398802,0.46222377,0.90742108,0.08169942,0.41722673
