energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,4.67973681,0.62467736,0.01510395,0.04028243,3.22978108,2.39849439,2.08973591
-4.29514757,4.73973161,0.61424648,0.01507327,0.04015912,3.31104734,2.41128008,2.14704435
-4.28914457,4.79473211,0.60371197,0.01501089,0.04008074,3.38714049,2.42401173,2.20059567
-4.28314157,4.84311370,0.59305676,0.01491581,0.04005165,3.45653634,2.43588594,2.24935168
-4.27713857,4.88343978,0.58229691,0.01478813,0.04007728,3.51783802,2.44617464,2.29235445
-4.27113557,4.91450661,0.57148217,0.01462911,0.04016385,3.56981722,2.45424700,2.32875550
-4.26513257,4.93537846,0.56069455,0.01444110,0.04031798,3.61144988,2.45958632,2.35784147
-4.25912956,4.94541189,0.55004474,0.01422746,0.04054622,3.64194515,2.46180172,2.37905561
-4.25312656,4.94426846,0.53966694,0.01399248,0.04085448,3.66076641,2.46063427,2.39201418
-4.24712356,4.93191601,0.52971211,0.01374115,0.04124753,3.66764401,2.45595781,2.39651719
-4.24112056,4.90861911,0.52034038,0.01347900,0.04172841,3.66257938,2.44777491,2.39255329
-4.23511756,4.87491984,0.51171285,0.01321187,0.04229799,3.64584076,2.43620861,2.38029883
-4.22911456,4.83161052,0.50398352,0.01294570,0.04295452,3.61795116,2.42149088,2.36011133
-4.22311156,4.77970032,0.49729170,0.01268627,0.04369338,3.57966940,2.40394875,2.33251777
-4.21710855,4.72037781,0.49175547,0.01243909,0.04450695,3.53196540,2.38398910,2.29819858
-4.21110555,4.65497159,0.48746656,0.01220915,0.04538465,3.47599097,2.36208318,2.25796800
-4.20510255,4.58491092,0.48448691,0.01200080,0.04631312,3.41304753,2.33875166,2.21275173
-4.19909955,4.51168825,0.48284711,0.01181770,0.04727662,3.34455210,2.31455089,2.16356290
-4.19309655,4.43682488,0.48254677,0.01166269,0.04825756,3.27200285,2.29006102,2.11147728
-4.18709355,4.36184079,0.48355664,0.01153787,0.04923712,3.19694538,2.26587593,2.05760839
-4.18109055,4.28822933,0.48582242,0.01144457,0.05019602,3.12094064,2.24259533,2.00308351
-4.17508754,4.21743656,0.48926976,0.01138341,0.05111529,3.04553516,2.22081851,1.94902101
-4.16908454,4.15084525,0.49381018,0.01135445,0.05197710,2.97223416,2.20113954,1.89650952
-4.16308154,4.08976259,0.49934741,0.01135723,0.05276548,2.90247759,2.18414320,1.84658915
-4.15707854,4.03541093,0.50578367,0.01139095,0.05346709,2.83761929,2.17040123,1.80023506
-4.15107554,3.98892034,0.51302547,0.01145454,0.05407169,2.77890897,2.16046804,1.75834323
-4.14507254,3.95132202,0.52098856,0.01154681,0.05457264,2.72747689,2.15487555,1.72171846
-4.13906953,3.92354160,0.52960161,0.01166653,0.05496716,2.68432074,2.15412649,1.69106443
-4.13306653,3.90639142,0.53880855,0.01181250,0.05525639,2.65029453,2.15868619,1.66697571
-4.12706353,3.90056157,0.54856939,0.01198361,0.05544531,2.62609922,2.16897254,1.64993139
-4.12106053,3.90660926,0.55885949,0.01217885,0.05554253,2.61227478,2.18534455,1.64029043
-4.11505753,3.92494687,0.56966752,0.01239731,0.05555987,2.60919369,2.20808983,1.63828845
-4.10905453,3.95582923,0.58099235,0.01263817,0.05551187,2.61705600,2.23741165,1.64403596
-4.10305153,3.99934079,0.59283906,0.01290063,0.05541519,2.63588598,2.27341637,1.65751813
-4.09704852,4.05538403,0.60521458,0.01318387,0.05528801,2.66553072,2.31610218,1.67859603
-4.09104552,4.12366988,0.61812331,0.01348696,0.05514934,2.70566100,2.36534993,1.70700955
-4.08504252,4.20371179,0.63156309,0.01380883,0.05501842,2.75577479,2.42091716,1.74238206
-4.07903952,4.29482413,0.64552195,0.01414821,0.05491413,2.81520367,2.48243580,1.78422688
-4.07303652,4.39612611,0.65997583,0.01450359,0.05485449,2.88312257,2.54941428,1.83195568
-4.06703352,4.50655176,0.67488748,0.01487318,0.05485622,2.95856275,2.62124435,1.88488879
-4.06103052,4.62486615,0.69020678,0.01525492,0.05493440,3.04042837,2.69721254,1.94226738
-4.05502751,4.74968789,0.70587219,0.01564655,0.05510227,3.12751613,2.77651608,2.00326728
-4.04902451,4.87951727,0.72181344,0.01604558,0.05537101,3.21853806,2.85828278,2.06701443
-4.04302151,5.01276925,0.73795514,0.01644942,0.05574970,3.31214666,2.94159395,2.13260137
-4.03701851,5.14781004,0.75422093,0.01685541,0.05624533,3.40696199,3.02550956,2.19910466
-4.03101551,5.28299587,0.77053799,0.01726095,0.05686275,3.50159987,3.10909433,2.26560267
-4.02501251,5.41671238,0.78684132,0.01766357,0.05760479,3.59470049,3.19144356,2.33119325
-4.01900950,5.54741288,0.80307759,0.01806099,0.05847235,3.68495638,3.27170769,2.39501099
-4.01300650,5.67365407,0.81920806,0.01845121,0.05946441,3.77113911,3.34911424,2.45624331
-4.00700350,5.79412752,0.83521046,0.01883260,0.06057816,3.85212374,3.42298624,2.51414520
-4.00100050,5.90768590,0.85107952,0.01920384,0.06180910,3.92691032,3.49275650,2.56805209
-3.99499750,6.01336291,0.86682608,0.01956402,0.06315102,3.99464182,3.55797694,2.61739042
-3.98899450,6.11038630,0.88247492,0.01991256,0.06459617,4.05461789,3.61832298,2.66168585
-3.98299150,6.19818369,0.89806120,0.02024919,0.06613523,4.10630421,3.67359275,2.70056864
-3.97698849,6.27638128,0.91362599,0.02057387,0.06775748,4.14933699,3.72370149,2.73377627
-3.97098549,6.34479587,0.92921103,0.02088674,0.06945085,4.18352276,3.76867163,2.76115322
-3.96498249,6.40342067,0.94485304,0.02118799,0.07120208,4.20883342,3.80861900,2.78264783
-3.95897949,6.45240606,0.96057812,0.02147778,0.07299685,4.22539672,3.84373628,2.79830657
-3.95297649,6.49203598,0.97639640,0.02175617,0.07481998,4.23348274,3.87427417,2.80826574
-3.94697349,6.52270143,0.99229744,0.02202300,0.07665566,4.23348660,3.90052153,2.81274096
-3.94097049,6.54487195,1.00824652,0.02227783,0.07848769,4.22590824,3.92278518,2.81201483
-3.93496748,6.55906643,1.02418222,0.02251993,0.08029972,4.21132982,3.94137024,2.80642306
-3.92896448,6.56582427,1.04001518,0.02274819,0.08207553,4.19039152,3.95656174,2.79633965
-3.92296148,6.56567777,1.05562827,0.02296116,0.08379929,4.16376660,3.96860818,2.78216147
-3.91695848,6.55912682,1.07087801,0.02315706,0.08545579,4.13213652,3.97770753,2.76429292
-3.91095548,6.54661642,1.08559717,0.02333380,0.08703063,4.09616693,3.98399600,2.74313095
-3.90495248,6.52851768,1.09959835,0.02348904,0.08851040,4.05648535,3.98753986,2.71905123
-3.89894947,6.50511281,1.11267830,0.02362029,0.08988278,4.01366125,3.98833048,2.69239572
-3.89294647,6.47658422,1.12462274,0.02372491,0.09113661,3.96818920,3.98628255,2.66346211
-3.88694347,6.44300819,1.13521150,0.02380027,0.09226186,3.92047566,3.98123543,2.63249557
-3.88094047,6.40435294,1.14422363,0.02384376,0.09324964,3.87082971,3.97295756,2.59968306
-3.87493747,6.36048128,1.15144247,0.02385288,0.09409205,3.81945823,3.96115365,2.56515029
-3.86893447,6.31115772,1.15666030,0.02382533,0.09478209,3.76646541,3.94547450,2.52896161
-3.86293147,6.25605976,1.15968283,0.02375900,0.09531351,3.71185670,3.92552916,2.49112265
-3.85692846,6.19479335,1.16033305,0.02365209,0.09568068,3.65554707,3.90089907,2.45158567
-3.85092546,6.12691194,1.15845489,0.02350306,0.09587841,3.59737311,3.87115395,2.41025749
-3.84492246,6.05193883,1.15391639,0.02331075,0.09590191,3.53710861,3.83586902,2.36700947
-3.83891946,5.96939233,1.14661262,0.02307432,0.09574663,3.47448301,3.79464312,2.32168939
-3.83291646,5.87881294,1.13646830,0.02279333,0.09540834,3.40920201,3.74711743,2.27413468
-3.82691346,5.77979192,1.12344027,0.02246774,0.09488306,3.34096957,3.69299407,2.22418644
-3.82091046,5.67200042,1.10751971,0.02209793,0.09416724,3.26951050,3.63205426,2.17170376
-3.81490745,5.55521801,1.08873425,0.02168474,0.09325786,3.19459279,3.56417540,2.11657782
-3.80890445,5.42935990,1.06714973,0.02122952,0.09215265,3.11604873,3.48934645,2.05874512
-3.80290145,5.29450146,1.04287173,0.02073412,0.09085035,3.03379421,3.40768110,1.99819947
-3.79689845,5.15089930,1.01604661,0.02020097,0.08935099,2.94784524,3.31942806,1.93500207
-3.79089545,4.99900768,0.98686202,0.01963307,0.08765621,2.85833120,3.22497812,1.86928945
-3.78489245,4.83948956,0.95554668,0.01903407,0.08576953,2.76550425,3.12486738,1.80127887
-3.77888944,4.67322143,0.92236932,0.01840824,0.08369668,2.66974448,3.01977643,1.73127095
-3.77288644,4.50129162,0.88763673,0.01776047,0.08144584,2.57156067,2.91052525,1.65964946
-3.76688344,4.32499167,0.85169075,0.01709630,0.07902785,2.47158660,2.79806390,1.58687819
-3.76088044,4.14580096,0.81490425,0.01642186,0.07645631,2.37057303,2.68345897,1.51349515
-3.75487744,3.96536486,0.77767603,0.01574379,0.07374769,2.26937570,2.56787633,1.44010410
-3.74887444,3.78546711,0.74042491,0.01506921,0.07092128,2.16893975,2.45256044,1.36736399
-3.74287144,3.60799711,0.70358288,0.01440561,0.06799903,2.07028130,2.33881104,1.29597643
-3.73686843,3.43491350,0.66758772,0.01376072,0.06500539,1.97446673,2.22795780,1.22667189
-3.73086543,3.26820501,0.63287509,0.01314239,0.06196692,1.88259050,2.12133389,1.16019492
-3.72486243,3.10984995,0.59987055,0.01255846,0.05891198,1.79575231,2.02024915,1.09728904
-3.71885943,2.96177579,0.56898147,0.01201660,0.05587017,1.71503432,1.92596389,1.03868171
-3.71285643,2.82581997,0.54058930,0.01152415,0.05287188,1.64147924,1.83966400,0.98506985
-3.70685343,2.70369314,0.51504224,0.01108802,0.04994770,1.57606983,1.76243809,0.93710640
-3.70085043,2.59694591,0.49264861,0.01071448,0.04712779,1.51971043,1.69525738,0.89538813
-3.69484742,2.50693981,0.47367090,0.01040909,0.04444137,1.47321095,1.63895868,0.86044508
-3.68884442,2.43482311,0.45832085,0.01017654,0.04191606,1.43727352,1.59423092,0.83273177
-3.68284142,2.38151194,0.44675539,0.01002056,0.03957739,1.41248206,1.56160537,0.81262034
-3.67683842,2.34767668,0.43907367,0.00994384,0.03744827,1.39929483,1.54144971,0.80039556
-3.67083542,2.33373397,0.43531508,0.00994798,0.03554860,1.39803979,1.53396583,0.79625179
-3.66483242,2.33984379,0.43545831,0.01003339,0.03389485,1.40891280,1.53919134,0.80029179
-3.65882941,2.36591174,0.43942155,0.01019932,0.03249982,1.43197835,1.55700448,0.81252722
-3.65282641,2.41159583,0.44706362,0.01044384,0.03137243,1.46717262,1.58713226,0.83288072
-3.64682341,2.47631774,0.45818620,0.01076384,0.03051755,1.51430860,1.62916147,0.86118948
-3.64082041,2.55927785,0.47253711,0.01115509,0.02993603,1.57308305,1.68255224,0.89720999
-3.63481741,2.65947380,0.48981455,0.01161229,0.02962471,1.64308491,1.74665370,0.94062397
-3.62881441,2.77572202,0.50967245,0.01212915,0.02957652,1.72380498,1.82072136,0.99104517
-3.62281141,2.90668190,0.53172676,0.01269849,0.02978069,1.81464653,1.90393579,1.04802691
-3.61680840,3.05088184,0.55556264,0.01331241,0.03022296,1.91493650,1.99542194,1.11107026
-3.61080540,3.20674689,0.58074259,0.01396238,0.03088592,2.02393705,2.09426863,1.17963246
-3.60480240,3.37262712,0.60681521,0.01463940,0.03174932,2.14085711,2.19954765,1.25313556
-3.59879940,3.54682616,0.63332452,0.01533425,0.03279044,2.26486342,2.31033158,1.33097493
-3.59279640,3.72762896,0.65981960,0.01603757,0.03398457,2.39509094,2.42570998,1.41252748
-3.58679340,3.91332811,0.68586430,0.01674015,0.03530536,2.53065199,2.54480298,1.49715912
-3.58079040,4.10224768,0.71104656,0.01743305,0.03672532,2.67064392,2.66677185,1.58423154
-3.57478739,4.29276382,0.73498728,0.01810780,0.03821631,2.81415494,2.79082591,1.67310777
-3.56878439,4.48332140,0.75734809,0.01875657,0.03974992,2.96026788,2.91622546,1.76315643
-3.56278139,4.67244598,0.77783792,0.01937232,0.04129798,3.10806168,3.04228045,1.85375461
-3.55677839,4.85875075,0.79621799,0.01994890,0.04283297,3.25661079,3.16834504,1.94428921
-3.55077539,5.04093838,0.81230499,0.02048112,0.04432844,3.40498252,3.29380817,2.03415690
-3.54477239,5.21779790,0.82597224,0.02096483,0.04575935,3.55223277,3.41808096,2.12276275
-3.53876938,5.38819722,0.83714896,0.02139688,0.04710244,3.69740082,3.54058158,2.20951793
-3.53276638,5.55107218,0.84581742,0.02177513,0.04833645,3.83950380,3.66071884,2.29383690
-3.52676338,5.70541342,0.85200839,0.02209837,0.04944242,3.97753188,3.77787579,2.37513444
-3.52076038,5.85025243,0.85579499,0.02236618,0.05040380,4.11044511,3.89139481,2.45282336
-3.51475738,5.98464870,0.85728529,0.02257889,0.05120662,4.23717299,4.00056565,2.52631322
-3.50875438,6.10767938,0.85661426,0.02273735,0.05183949,4.35661776,4.10461790,2.59501096
-3.50275138,6.21843335,0.85393533,0.02284285,0.05229371,4.46766219,4.20271911,2.65832365
-3.49674837,6.31601095,0.84941210,0.02289699,0.05256317,4.56918255,4.29397953,2.71566411
-3.49074537,6.39953047,0.84321082,0.02290147,0.05264431,4.66006695,4.37746404,2.76645930
-3.48474237,6.46814199,0.83549387,0.02285808,0.05253609,4.73923900,4.45221134,2.81016180
-3.47873937,6.52104848,0.82641466,0.02276858,0.05223981,4.80568622,4.51726004,2.84626391
-3.47273637,6.55753360,0.81611418,0.02263467,0.05175908,4.85849222,4.57168064,2.87431408
-3.46673337,6.57699495,0.80471936,0.02245794,0.05109965,4.89687143,4.61461194,2.89393487
-3.46073037,6.57898088,0.79234312,0.02223997,0.05026934,4.92020435,4.64530011,2.90484145
-3.45472736,6.56322870,0.77908611,0.02198230,0.04927791,4.92807170,4.66313809,2.90685975
-3.44872436,6.52970158,0.76503980,0.02168660,0.04813697,4.92028518,4.66770304,2.89994290
-3.44272136,6.47862156,0.75029057,0.02135467,0.04685987,4.89691272,4.65878939,2.88418485
-3.43671836,6.41049580,0.73492444,0.02098859,0.04546157,4.85829647,4.63643529,2.85983011
-3.43071536,6.32613390,0.71903205,0.02059084,0.04395855,4.80506186,4.60094048,2.82727855
-3.42471236,6.22665420,0.70271324,0.02016432,0.04236865,4.73811648,4.55287410,2.78708477
-3.41870935,6.11347786,0.68608105,0.01971247,0.04071089,4.65863829,4.49307161,2.73995144
-3.41270635,5.98831007,0.66926465,0.01923928,0.03900529,4.56805313,4.42262052,2.68671665
-3.40670335,5.85310874,0.65241100,0.01874928,0.03727265,4.46800218,4.34283532,2.62833568
-3.40070035,5.71004160,0.63568492,0.01824753,0.03553423,4.36030051,4.25522286,2.56585767
-3.39469735,5.56143364,0.61926782,0.01773955,0.03381149,4.24688870,4.16143973,2.50039844
-3.38869435,5.40970716,0.60335480,0.01723123,0.03212572,4.12977962,4.06324388,2.43311043
-3.38269135,5.25731749,0.58815049,0.01672867,0.03049772,4.01100294,3.96244298,2.36515140
-3.37668834,5.10668748,0.57386387,0.01623808,0.02894737,3.89254997,3.86084222,2.29765335
-3.37068534,4.96014400,0.56070226,0.01576562,0.02749330,3.77632155,3.76019415,2.23169307
-3.36468234,4.81985949,0.54886499,0.01531724,0.02615247,3.66408129,3.66215304,2.16826582
-3.35867934,4.68780142,0.53853699,0.01489853,0.02493988,3.55741623,3.56823598,2.10826325
-3.35267634,4.56569170,0.52988287,0.01451463,0.02386821,3.45770648,3.47979224,2.05245655
-3.34667334,4.45497773,0.52304157,0.01417009,0.02294759,3.36610495,3.39798202,2.00148536
-3.34067034,4.35681585,0.51812210,0.01386881,0.02218538,3.28352738,3.32376511,1.95585262
-3.33466733,4.27206734,0.51520053,0.01361398,0.02158605,3.21065262,3.25789927,1.91592552
-3.32866433,4.20130618,0.51431831,0.01340809,0.02115110,3.14793227,3.20094760,1.88194168
-3.32266133,4.14483751,0.51548208,0.01325295,0.02087911,3.09560848,3.15329376,1.85402022
-3.31665833,4.10272472,0.51866496,0.01314969,0.02076580,3.05373818,3.11516325,1.83217642
-3.31065533,4.07482306,0.52380914,0.01309887,0.02080420,3.02222175,3.08664900,1.81633909
-3.30465233,4.06081727,0.53082966,0.01310053,0.02098490,3.00083411,3.06773918,1.80636916
-3.29864932,4.06026058,0.53961921,0.01315430,0.02129632,2.98925609,3.05834506,1.80207841
-3.29264632,4.07261265,0.55005350,0.01325946,0.02172506,2.98710408,3.05832705,1.80324707
-3.28664332,4.09727408,0.56199705,0.01341505,0.02225627,2.99395619,3.06751716,1.80963923
-3.28064032,4.13361558,0.57530898,0.01361990,0.02287405,3.00937349,3.08573647,1.82101527
-3.27463732,4.18100017,0.58984852,0.01387274,0.02356183,3.03291532,3.11280649,1.83714048
-3.26863432,4.23879735,0.60547980,0.01417214,0.02430280,3.06414794,3.14855380,1.85778964
-3.26263132,4.30638891,0.62207579,0.01451657,0.02508023,3.10264641,3.19280785,1.88274741
-3.25662831,4.38316602,0.63952104,0.01490437,0.02587785,3.14798999,3.24539207,1.91180455
-3.25062531,4.46851857,0.65771310,0.01533366,0.02668015,3.19975164,3.30610895,1.94475052
-3.24462231,4.56181751,0.67656246,0.01580230,0.02747258,3.25748266,3.37472016,1.98136302
-3.23861931,4.66239179,0.69599111,0.01630776,0.02824180,3.32069395,3.45092302,2.02139523
-3.23261631,4.76950172,0.71592967,0.01684706,0.02897573,3.38883519,3.53432496,2.06456181
-3.22661331,4.88231090,0.73631336,0.01741662,0.02966370,3.46127386,3.62441756,2.11052466
-3.22061031,4.99985884,0.75707704,0.01801220,0.03029639,3.53727574,3.72055225,2.15887957
-3.21460730,5.12103680,0.77814955,0.01862877,0.03086586,3.61598862,3.82191935,2.20914478
-3.20860430,5.24456885,0.79944797,0.01926046,0.03136544,3.69643081,3.92753229,2.26075261
-3.20260130,5.36900042,0.82087198,0.01990053,0.03178964,3.77748577,4.03621859,2.31304488
-3.19659830,5.49269591,0.84229890,0.02054141,0.03213403,3.85790407,4.14661885,2.36527299
-3.19059530,5.61384679,0.86357981,0.02117468,0.03239512,3.93631332,4.25719490,2.41660307
-3.18459230,5.73049096,0.88453716,0.02179126,0.03257026,4.01123638,4.36624759,2.46612650
-3.17858929,5.84054366,0.90496412,0.02238150,0.03265752,4.08111794,4.47194435,2.51287575
-3.17258629,5.94183962,0.92462593,0.02293542,0.03265566,4.14435866,4.57235631,2.55584532
-3.16658329,6.03218522,0.94326338,0.02344295,0.03256405,4.19935623,4.66550393,2.59401706
-3.16058029,6.10941945,0.96059840,0.02389422,0.03238268,4.24455165,4.74941003,2.62638926
-3.15457729,6.17148111,0.97634155,0.02427988,0.03211219,4.27847934,4.82215831,2.65200815
-3.14857429,6.21647985,0.99020120,0.02459143,0.03175395,4.29981877,4.88195525,2.67000087
-3.14257129,6.24276800,1.00189401,0.02482154,0.03131007,4.30744564,4.92719291,2.67960828
-3.13656828,6.24900996,1.01115616,0.02496438,0.03078359,4.30048023,4.95651008,2.68021639
-3.13056528,6.23424586,1.01775487,0.02501594,0.03017849,4.27833071,4.96884896,2.67138478
-3.12456228,6.19794638,1.02149946,0.02497420,0.02949984,4.24072926,4.96350483,2.65287086
-3.11855928,6.14005587,1.02225153,0.02483940,0.02875383,4.18775911,4.94016622,2.62464853
-3.11255628,6.06102122,1.01993355,0.02461412,0.02794783,4.11987108,4.89894354,2.58692053
-3.10655328,5.96180470,1.01453538,0.02430331,0.02709041,4.03788828,4.84038446,2.54012346
-3.10055028,5.84387953,1.00611844,0.02391426,0.02619127,3.94299868,4.76547500,2.48492529
-3.09454727,5.70920778,0.99481693,0.02345651,0.02526116,3.83673520,4.67562569,2.42221499
-3.08854427,5.56020084,0.98083633,0.02294158,0.02431177,3.72094380,4.57264317,2.35308474
-3.08254127,5.39966364,0.96444889,0.02238274,0.02335553,3.59774074,4.45868772,2.27880514
-3.07653827,5.23072450,0.94598633,0.02179460,0.02240533,3.46946016,4.33621837,2.20079421
-3.07053527,5.05675291,0.92583009,0.02119279,0.02147436,3.33859398,4.20792729,2.12058134
-3.06453227,4.88126838,0.90439944,0.02059342,0.02057572,3.20772634,4.07666604,2.03976746
-3.05852926,4.70784366,0.88213805,0.02001270,0.01972213,3.07946473,3.94536625,1.95998280
-3.05252626,4.54000584,0.85949948,0.01946639,0.01892566,2.95637040,3.81695767,1.88284374
-3.04652326,4.38113900,0.83693242,0.01896938,0.01819734,2.84089059,3.69428664,1.80991031
-3.04052026,4.23439177,0.81486603,0.01853526,0.01754694,2.73529465,3.58003776,1.74264563
-3.03451726,4.10259324,0.79369635,0.01817591,0.01698264,2.64161634,3.47666165,1.68237876
-3.02851426,3.98817972,0.77377399,0.01790117,0.01651083,2.56160408,3.38631100,1.63027193
-3.02251126,3.89313487,0.75539392,0.01771858,0.01613596,2.49668046,3.31078705,1.58729325
-3.01650825,3.81894486,0.73878756,0.01763316,0.01586034,2.44791216,3.25149794,1.55419551
-3.01050525,3.76656954,0.72411748,0.01764737,0.01568414,2.41599080,3.20942997,1.53150148
-3.00450225,3.73643019,0.71147491,0.01776098,0.01560539,2.40122484,3.18513233,1.51949602
-2.99849925,3.72841357,0.70088013,0.01797121,0.01561997,2.40354242,3.17871510,1.51822490
-2.99249625,3.74189149,0.69228548,0.01827281,0.01572183,2.42250435,3.18986015,1.52750011
-2.98649325,3.77575470,0.68558093,0.01865829,0.01590308,2.45732651,3.21784397,1.54691109
-2.98049025,3.82845917,0.68060187,0.01911814,0.01615431,2.50691035,3.26157112,1.57584144
-2.97448724,3.89808295,0.67713858,0.01964119,0.01646478,2.56988024,3.31961670,1.61349019
-2.96848424,3.98239099,0.67494710,0.02021492,0.01682282,2.64462610,3.39027604,1.65889691
-2.96248124,4.07890572,0.67376082,0.02082587,0.01721613,2.72934983,3.47161975,1.71096966
-2.95647824,4.18498071,0.67330239,0.02146002,0.01763210,2.82211404,3.56155216,1.76851488
-2.95047524,4.29787505,0.67329533,0.02210318,0.01805826,2.92089154,3.65787109,1.83026837
-2.94447224,4.41482609,0.67347495,0.02274137,0.01848256,3.02361422,3.75832732,1.89492628
-2.93846923,4.53311845,0.67359809,0.02336119,0.01889373,3.12822020,3.86068188,1.96117559
-2.93246623,4.65014746,0.67345135,0.02395010,0.01928156,3.23269797,3.96275970,2.02772295
-2.92646323,4.76347548,0.67285751,0.02449677,0.01963719,3.33512678,4.06249837,2.09332160
-2.92046023,4.87087992,0.67167999,0.02499123,0.01995332,3.43371239,4.15799084,2.15679553
-2.91445723,4.97039210,0.66982532,0.02542509,0.02022433,3.52681778,4.24752136,2.21706065
-2.90845423,5.06032649,0.66724347,0.02579166,0.02044642,3.61298838,4.32959410,2.27314247
-2.90245123,5.13930020,0.66392642,0.02608596,0.02061760,3.69097148,4.40295404,2.32419028
-2.89644822,5.20624294,0.65990485,0.02630477,0.02073770,3.75973008,4.46660033,2.36948758
-2.89044522,5.26039790,0.65524351,0.02644654,0.02080823,3.81845095,4.51979207,2.40845885
-2.88444222,5.30131436,0.65003538,0.02651131,0.02083227,3.86654734,4.56204712,2.44067276
-2.87843922,5.32883304,0.64439506,0.02650056,0.02081423,3.90365662,4.59313451,2.46584202
-2.87243622,5.34306523,0.63845179,0.02641706,0.02075964,3.92963320,4.61306110,2.48382006
-2.86643322,5.34436715,0.63234241,0.02626464,0.02067486,3.94453740,4.62205364,2.49459504
-2.86043022,5.33331063,0.62620467,0.02604804,0.02056677,3.94862069,4.62053703,2.49828134
-2.85442721,5.31065165,0.62017120,0.02577266,0.02044248,3.94230798,4.60910985,2.49510905
-2.84842421,5.27729783,0.61436441,0.02544438,0.02030905,3.92617762,4.58851838,2.48541192
-2.84242121,5.23427617,0.60889251,0.02506942,0.02017315,3.90093959,4.55962989,2.46961394
-2.83641821,5.18270193,0.60384687,0.02465410,0.02004088,3.86741268,4.52340630,2.44821529
-2.83041521,5.12374961,0.59930072,0.02420479,0.01991751,3.82650116,4.48087892,2.42177773
-2.82441221,5.05862661,0.59530918,0.02372777,0.01980732,3.77917143,4.43312503,2.39090988
-2.81840920,4.98854999,0.59191055,0.02322915,0.01971351,3.72642923,4.38124664,2.35625280
-2.81240620,4.91472649,0.58912877,0.02271483,0.01963814,3.66929784,4.32635179,2.31846602
-2.80640320,4.83833589,0.58697666,0.02219049,0.01958211,3.60879747,4.26953846,2.27821420
-2.80040020,4.76051744,0.58545985,0.02166155,0.01954526,3.54592642,4.21188103,2.23615478
-2.79439720,4.68235906,0.58458096,0.02113321,0.01952645,3.48164393,4.15441884,2.19292666
-2.78839420,4.60488873,0.58434375,0.02061045,0.01952372,3.41685512,4.09814668,2.14913997
-2.78239120,4.52906775,0.58475695,0.02009801,0.01953453,3.35239793,4.04400657,2.10536713
-2.77638819,4.45578501,0.58583735,0.01960046,0.01955588,3.28903235,3.99288028,2.06213515
-2.77038519,4.38585205,0.58761203,0.01912210,0.01958460,3.22743170,3.94558214,2.01991927
-2.76438219,4.31999822,0.59011935,0.01866703,0.01961754,3.16817611,3.90285167,1.97913786
-2.75837919,4.25886569,0.59340870,0.01823905,0.01965176,3.11174810,3.86534561,1.94014864
-2.75237619,4.20300413,0.59753885,0.01784160,0.01968473,3.05853024,3.83362921,1.90324614
-2.74637319,4.15286488,0.60257493,0.01747774,0.01971442,3.00880469,3.80816677,1.86866041
-2.74037019,4.10879487,0.60858426,0.01715002,0.01973941,2.96275467,3.78931154,1.83655684
-2.73436718,4.07103042,0.61563104,0.01686044,0.01975892,2.92046768,3.77729536,1.80703717
-2.72836418,4.03969140,0.62377037,0.01661030,0.01977283,2.88194024,3.77221864,1.78014144
-2.72236118,4.01477607,0.63304184,0.01640021,0.01978155,2.84708427,3.77404114,1.75585090
-2.71635818,3.99615743,0.64346299,0.01622998,0.01978599,2.81573461,3.78257453,1.73409186
-2.71035518,3.98358126,0.65502333,0.01609857,0.01978737,2.78765774,3.79747735,1.71474017
-2.70435218,3.97666667,0.66767892,0.01600411,0.01978711,2.76256142,3.81825315,1.69762640
-2.69834917,3.97490946,0.68134828,0.01594390,0.01978662,2.74010486,3.84425256,1.68254159
-2.69234617,3.97768865,0.69590972,0.01591447,0.01978715,2.71990948,3.87467969,1.66924327
-2.68634317,3.98427640,0.71120038,0.01591162,0.01978965,2.70156968,3.90860327,1.65746193
-2.68034017,3.99385120,0.72701723,0.01593058,0.01979458,2.68466354,3.94497263,1.64690758
-2.67433717,4.00551442,0.74312010,0.01596608,0.01980191,2.66876318,3.98263832,1.63727635
-2.66833417,4.01830963,0.75923660,0.01601255,0.01981095,2.65344454,4.02037700,1.62825714
-2.66233117,4.03124440,0.77506890,0.01606426,0.01982046,2.63829625,4.05692001,1.61953805
-2.65632816,4.04331388,0.79030207,0.01611548,0.01982858,2.62292771,4.09098468,1.61081270
-2.65032516,4.05352541,0.80461376,0.01616065,0.01983297,2.60697601,4.12130734,1.60178617
-2.64432216,4.06092342,0.81768458,0.01619455,0.01983091,2.59011174,4.14667693,1.59218070
-2.63831916,4.06461385,0.82920900,0.01621245,0.01981946,2.57204369,4.16596801,1.58174093
-2.63231616,4.06378714,0.83890612,0.01621021,0.01979562,2.55252247,4.17817186,1.57023875
-2.62631316,4.05773914,0.84652984,0.01618438,0.01975651,2.53134314,4.18242457,1.55747762
-2.62031016,4.04588925,0.85187802,0.01613228,0.01969957,2.50834694,4.17803109,1.54329637
-2.61430715,4.02779518,0.85480013,0.01605206,0.01962274,2.48342225,4.16448440,1.52757241
-2.60830415,4.00316394,0.85520312,0.01594268,0.01952458,2.45650507,4.14147909,1.51022428
-2.60230115,3.97185878,0.85305515,0.01580392,0.01940441,2.42757889,4.10891898,1.49121348
