energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-2.89644822,3.93922240,0.00210320,1.00448249,0.61884397,1.95052461,0.00559799,0.25569253,2.12438340,0.75331879
-2.89044522,3.95548830,0.00199859,1.02885396,0.60698460,1.92848984,0.00518281,0.25144452,2.18069854,0.76585473
-2.88444222,3.98082613,0.00190223,1.05372465,0.59900708,1.91361290,0.00482819,0.24730667,2.24016267,0.77893954
-2.87843922,4.01468343,0.00181445,1.07871311,0.59486912,1.90618456,0.00453455,0.24332117,2.30174896,0.79229998
-2.87243622,4.05628562,0.00173540,1.10341005,0.59446178,1.90632613,0.00430123,0.23951882,2.36433891,0.80565198
-2.86643322,4.10464888,0.00166515,1.12738572,0.59761191,1.91398306,0.00412655,0.23591821,2.42674684,0.81870648
-2.86043022,4.15859900,0.00160360,1.15019813,0.60408569,1.92892329,0.00400792,0.23252547,2.48774601,0.83117548
-2.85442721,4.21679605,0.00155054,1.17140183,0.61359358,1.95074066,0.00394190,0.22933469,2.54609573,0.84277826
-2.84842421,4.27776439,0.00150563,1.19055729,0.62579638,1.97886340,0.00392436,0.22632867,2.60056895,0.85324765
-2.84242121,4.33992739,0.00146842,1.20724051,0.64031250,2.01256766,0.00395055,0.22348039,2.64997962,0.86233613
-2.83641821,4.40164591,0.00143834,1.22105272,0.65672633,2.05099550,0.00401527,0.22075469,2.69320943,0.86982165
-2.83041521,4.46125954,0.00141474,1.23162994,0.67459748,2.09317707,0.00411293,0.21811046,2.72923320,0.87551296
-2.82441221,4.51712919,0.00139689,1.23865197,0.69347078,2.13805610,0.00423770,0.21550296,2.75714244,0.87925422
-2.81840920,4.56767983,0.00138397,1.24185076,0.71288679,2.18451797,0.00438367,0.21288618,2.77616644,0.88092886
-2.81240620,4.61144175,0.00137513,1.24101756,0.73239254,2.23141936,0.00454492,0.21021532,2.78569041,0.88046229
-2.80640320,4.64708897,0.00136947,1.23600890,0.75155220,2.27761867,0.00471566,0.20744899,2.78527007,0.87782353
-2.80040020,4.67347351,0.00136609,1.22675086,0.76995734,2.32200603,0.00489037,0.20455121,2.77464215,0.87302550
-2.79439720,4.68965415,0.00136410,1.21324158,0.78723648,2.36353214,0.00506388,0.20149302,2.75373051,0.86612394
-2.78839420,4.69491881,0.00136261,1.19555174,0.80306365,2.40123494,0.00523150,0.19825375,2.72264742,0.85721505
-2.78239120,4.68879979,0.00136082,1.17382310,0.81716560,2.43426351,0.00538906,0.19482169,2.68168992,0.84643166
-2.77638819,4.67108138,0.00135798,1.14826486,0.82932751,2.46189845,0.00553304,0.19119445,2.63133106,0.83393833
-2.77038519,4.64179988,0.00135345,1.11914814,0.83939703,2.48356839,0.00566055,0.18737877,2.57220635,0.81992527
-2.76438219,4.60123626,0.00134668,1.08679857,0.84728648,2.49886221,0.00576945,0.18338990,2.50509567,0.80460149
-2.75837919,4.54990196,0.00133728,1.05158744,0.85297333,2.50753704,0.00585828,0.17925072,2.43090108,0.78818747
-2.75237619,4.48851893,0.00132499,1.01392158,0.85649888,2.50952189,0.00592627,0.17499057,2.35062150,0.77090749
-2.74637319,4.41799476,0.00130970,0.97423242,0.85796541,2.50491709,0.00597332,0.17064386,2.26532496,0.75298213
-2.74037019,4.33939444,0.00129149,0.93296472,0.85753186,2.49398996,0.00599994,0.16624866,2.17611941,0.73462126
-2.73436718,4.25390986,0.00127060,0.89056531,0.85540840,2.47716681,0.00600716,0.16184537,2.08412349,0.71601778
-2.72836418,4.16282866,0.00124742,0.84747240,0.85185011,2.45502195,0.00599645,0.15747541,1.99043800,0.69734238
-2.72236118,4.06750338,0.00122252,0.80410574,0.84714996,2.42826389,0.00596961,0.15318015,1.89611946,0.67873971
-2.71635818,3.96932233,0.00119664,0.76085814,0.84163154,2.39771928,0.00592868,0.14900007,1.80215666,0.66032592
-2.71035518,3.86968269,0.00117064,0.71808843,0.83564160,2.36431498,0.00587584,0.14497416,1.70945095,0.64218786
-2.70435218,3.76996674,0.00114551,0.67611626,0.82954259,2.32905846,0.00581327,0.14113961,1.61880109,0.62438377
-2.69834917,3.67152129,0.00112236,0.63521866,0.82370547,2.29301707,0.00574312,0.13753173,1.53089287,0.60694542
-2.69234617,3.57564037,0.00110237,0.59562851,0.81850266,2.25729615,0.00566736,0.13418404,1.44629377,0.58988167
-2.68634317,3.48355093,0.00108679,0.55753464,0.81430132,2.22301636,0.00558779,0.13112859,1.36545243,0.57318297
-2.68034017,3.39640107,0.00107688,0.52108355,0.81145676,2.19129030,0.00550593,0.12839625,1.28870263,0.55682671
-2.67433717,3.31525008,0.00107391,0.48638246,0.81030607,2.16319873,0.00542303,0.12601703,1.21627118,0.54078296
-2.66833417,3.24105969,0.00107910,0.45350325,0.81116176,2.13976633,0.00534006,0.12402040,1.14828886,0.52502032
-2.66233117,3.17468568,0.00109361,0.42248717,0.81430534,2.12193751,0.00525769,0.12243530,1.08480366,0.50951148
-2.65632816,3.11686932,0.00111848,0.39334990,0.81998088,2.11055237,0.00517636,0.12129012,1.02579528,0.49423821
-2.65032516,3.06822810,0.00115458,0.36608656,0.82838845,2.10632331,0.00509625,0.12061232,0.97118991,0.47919542
-2.64432216,3.02924551,0.00120263,0.34067655,0.83967750,2.10981271,0.00501737,0.12042780,0.92087456,0.46439419
-2.63831916,3.00025986,0.00126309,0.31708782,0.85394034,2.12141235,0.00493959,0.12076004,0.87470995,0.44986342
-2.63231616,2.98145236,0.00133619,0.29528054,0.87120588,2.14132518,0.00486269,0.12162900,0.83254156,0.43565020
-2.62631316,2.97283504,0.00142183,0.27520991,0.89143391,2.16955020,0.00478638,0.12304976,0.79420824,0.42181883
-2.62031016,2.97423922,0.00151965,0.25682813,0.91451025,2.20587126,0.00471035,0.12503110,0.75954818,0.40844843
-2.61430715,2.98530561,0.00162890,0.24008563,0.94024309,2.24985061,0.00463431,0.12757401,0.72840234,0.39562957
-2.60830415,3.00547688,0.00174853,0.22493139,0.96836103,2.30082781,0.00455801,0.13067019,0.70061530,0.38345974
-2.60230115,3.03399415,0.00187713,0.21131275,0.99851300,2.35792473,0.00448121,0.13430076,0.67603405,0.37203832
-2.59629815,3.06989815,0.00201296,0.19917458,1.03027052,2.42005712,0.00440376,0.13843516,0.65450503,0.36146095
-2.59029515,3.11203632,0.00215399,0.18845824,1.06313260,2.48595289,0.00432552,0.14303034,0.63587011,0.35181392
-2.58429215,3.15907634,0.00229789,0.17910032,1.09653329,2.55417731,0.00424642,0.14803046,0.61996209,0.34316864
-2.57828914,3.20952668,0.00244215,0.17103141,1.12985205,2.62316465,0.00416638,0.15336689,0.60660024,0.33557672
-2.57228614,3.26176426,0.00258407,0.16417505,1.16242678,2.69125586,0.00408535,0.15895891,0.59558666,0.32906570
-2.56628314,3.31406903,0.00272089,0.15844705,1.19356931,2.75674137,0.00400331,0.16471479,0.58670378,0.32363587
-2.56028014,3.36466472,0.00284982,0.15375526,1.22258296,2.81790779,0.00392020,0.17053346,0.57971357,0.31925821
-2.55427714,3.41176484,0.00296818,0.14999975,1.24878160,2.87308730,0.00383597,0.17630667,0.57435852,0.31587371
-2.54827414,3.45362259,0.00307343,0.14707371,1.27150973,2.92070795,0.00375057,0.18192163,0.57036483,0.31339406
-2.54227114,3.48858299,0.00316330,0.14486475,1.29016271,2.95934331,0.00366397,0.18726395,0.56744741,0.31170370
-2.53626813,3.51513539,0.00323584,0.14325684,1.30420644,2.98775957,0.00357612,0.19222090,0.56531685,0.31066320
-2.53026513,3.53196440,0.00328954,0.14213265,1.31319586,3.00495838,0.00348706,0.19668479,0.56368790,0.31011389
-2.52426213,3.53799721,0.00332333,0.14137620,1.31679117,3.01021383,0.00339688,0.20055645,0.56228892,0.30988342
-2.51825913,3.53244526,0.00333668,0.14087577,1.31477150,3.00310191,0.00330576,0.20374847,0.56087213,0.30979216
-2.51225613,3.51483847,0.00332960,0.14052693,1.30704507,2.98352133,0.00321400,0.20618836,0.55922373,0.30965998
-2.50625313,3.48505041,0.00330269,0.14023542,1.29365555,2.95170468,0.00312205,0.20782119,0.55717346,0.30931339
-2.50025013,3.44331307,0.00325706,0.13991986,1.27478428,2.90821931,0.00303053,0.20861184,0.55460311,0.30859234
-2.49424712,3.39022032,0.00319440,0.13951409,1.25074805,2.85395760,0.00294023,0.20854656,0.55145317,0.30735675
-2.48824412,3.32671941,0.00311685,0.13896902,1.22199253,2.79011684,0.00285216,0.20763394,0.54772735,0.30549217
-2.48224112,3.25409054,0.00302699,0.13825384,1.18908157,2.71816902,0.00276749,0.20590504,0.54349459,0.30291446
-2.47623812,3.17391467,0.00292775,0.13735659,1.15268244,2.63982153,0.00268756,0.20341276,0.53888807,0.29957326
-2.47023512,3.08803044,0.00282230,0.13628396,1.11354774,2.55696971,0.00261390,0.20023051,0.53410136,0.29545403
-2.46423212,2.99848133,0.00271401,0.13506029,1.07249439,2.47164278,0.00254812,0.19644999,0.52938153,0.29057857
-2.45822911,2.90745466,0.00260627,0.13372591,1.03038043,2.38594476,0.00249193,0.19217838,0.52501948,0.28500407
-2.45222611,2.81721417,0.00250246,0.13233467,0.98808037,2.30199213,0.00244705,0.18753490,0.52133766,0.27882060
-2.44622311,2.73002859,0.00240580,0.13095097,0.94645991,2.22185021,0.00241516,0.18264688,0.51867578,0.27214734
-2.44022011,2.64809837,0.00231928,0.12964620,0.90635082,2.14747023,0.00239783,0.17764550,0.51737489,0.26512751
-2.43421711,2.57348305,0.00224556,0.12849486,0.86852680,2.08062909,0.00239644,0.17266132,0.51776057,0.25792243
-2.42821411,2.50803198,0.00218690,0.12757055,0.83368111,2.02287368,0.00241215,0.16781986,0.52012592,0.25070489
-2.42221111,2.45332068,0.00214509,0.12694185,0.80240665,1.97547175,0.00244577,0.16323730,0.52471504,0.24365215
-2.41620810,2.41059534,0.00212139,0.12666844,0.77517919,1.93937082,0.00249772,0.15901653,0.53170790,0.23693892
-2.41020510,2.38072753,0.00211652,0.12679756,0.75234422,1.91516672,0.00256802,0.15524366,0.54120718,0.23073061
-2.40420210,2.36418099,0.00213062,0.12736098,0.73410793,1.90308287,0.00265616,0.15198527,0.55322782,0.22517710
-2.39819910,2.36099186,0.00216324,0.12837262,0.72053257,1.90296121,0.00276116,0.14928625,0.56768986,0.22040743
-2.39219610,2.37076351,0.00221339,0.12982697,0.71153632,1.91426529,0.00288149,0.14716867,0.58441501,0.21652543
-2.38619310,2.39267620,0.00227953,0.13169840,0.70689781,1.93609560,0.00301515,0.14563138,0.60312722,0.21360661
-2.38019010,2.42551161,0.00235965,0.13394132,0.70626503,1.96721694,0.00315961,0.14465059,0.62345739,0.21169630
-2.37418709,2.46769156,0.00245131,0.13649129,0.70916838,2.00609696,0.00331195,0.14418131,0.64495218,0.21080908
-2.36818409,2.51732958,0.00255170,0.13926700,0.71503748,2.05095480,0.00346887,0.14415959,0.66708658,0.21092946
-2.36218109,2.57229356,0.00265778,0.14217303,0.72322114,2.09981824,0.00362678,0.14450546,0.68927989,0.21201370
-2.35617809,2.63027716,0.00276629,0.14510324,0.73300970,2.15058744,0.00378193,0.14512642,0.71091446,0.21399268
-2.35017509,2.68887733,0.00287391,0.14794474,0.74365921,2.20110297,0.00393050,0.14592137,0.73135638,0.21677544
-2.34417209,2.74567491,0.00297735,0.15058213,0.75441631,2.24921581,0.00406875,0.14678478,0.74997737,0.22025341
-2.33816908,2.79831513,0.00307339,0.15290188,0.76454314,2.29285656,0.00419310,0.14761089,0.76617679,0.22430491
-2.33216608,2.84458501,0.00315907,0.15479671,0.77334126,2.33010149,0.00430030,0.14829777,0.77940298,0.22879975
-2.32616308,2.88248446,0.00323169,0.15616961,0.78017376,2.35923280,0.00438750,0.14875118,0.78917283,0.23360372
-2.32016008,2.91028855,0.00328893,0.15693753,0.78448488,2.37879099,0.00445240,0.14888787,0.79508890,0.23858283
-2.31415708,2.92659854,0.00332888,0.15703441,0.78581626,2.38761728,0.00449332,0.14863838,0.79685319,0.24360700
-2.30815408,2.93038003,0.00335014,0.15641354,0.78381950,2.38488484,0.00450924,0.14794922,0.79427714,0.24855331
-2.30215108,2.92098701,0.00335178,0.15504911,0.77826458,2.37011768,0.00449990,0.14678423,0.78728743,0.25330859
-2.29614807,2.89817145,0.00333341,0.15293691,0.76904388,2.34319691,0.00446576,0.14512535,0.77592734,0.25777139
-2.29014507,2.86207869,0.00329514,0.15009425,0.75617195,2.30435455,0.00440805,0.14297254,0.76035387,0.26185342
-2.28414207,2.81322931,0.00323756,0.14655903,0.73978112,2.25415550,0.00432869,0.14034316,0.74083072,0.26548042
-2.27813907,2.75248921,0.00316173,0.14238817,0.72011330,2.19346905,0.00423028,0.13727068,0.71771768,0.26859267
-2.27213607,2.68102959,0.00306907,0.13765534,0.69750849,2.12343135,0.00411599,0.13380297,0.69145692,0.27114516
-2.26613307,2.60027917,0.00296137,0.13244835,0.67239063,2.04540100,0.00398946,0.13000013,0.66255704,0.27310753
-2.26013007,2.51187105,0.00284065,0.12686611,0.64525142,1.96090972,0.00385472,0.12593215,0.63157550,0.27446389
-2.25412706,2.41758680,0.00270914,0.12101547,0.61663286,1.87161046,0.00371606,0.12167639,0.59910040,0.27521263
-2.24812406,2.31929995,0.00256917,0.11500800,0.58710930,1.77922496,0.00357787,0.11731502,0.56573226,0.27536614
-2.24212106,2.21892135,0.00242310,0.10895690,0.55726959,1.68549297,0.00344456,0.11293256,0.53206664,0.27495059
-2.23611806,2.11834794,0.00227327,0.10297415,0.52770003,1.59212470,0.00332039,0.10861353,0.49867821,0.27400562
-2.23011506,2.01941656,0.00212191,0.09716784,0.49896854,1.50075806,0.00320939,0.10444029,0.46610676,0.27258403
-2.22411206,1.92386380,0.00197112,0.09164002,0.47161066,1.41292172,0.00311522,0.10049120,0.43484554,0.27075118
-2.21810905,1.83329235,0.00182280,0.08648484,0.44611749,1.33000460,0.00304108,0.09683892,0.40533212,0.26858430
-2.21210605,1.74914420,0.00167862,0.08178711,0.42292576,1.25323218,0.00298961,0.09354906,0.37794199,0.26617136
-2.20610305,1.67268037,0.00154002,0.07762128,0.40241027,1.18364959,0.00296285,0.09067908,0.35298460,0.26360959
-2.20010005,1.60496672,0.00140818,0.07405073,0.38487839,1.12211095,0.00296218,0.08827735,0.33070194,0.26100348
-2.19409705,1.54686530,0.00128404,0.07112734,0.37056677,1.06927470,0.00298827,0.08638254,0.31126923,0.25846236
-2.18809405,1.49903037,0.00116827,0.06889139,0.35963980,1.02560381,0.00304108,0.08502311,0.29479750,0.25609747
-2.18209105,1.46190825,0.00106133,0.06737159,0.35218991,0.99137042,0.00311986,0.08421702,0.28133758,0.25401863
-2.17608804,1.43574049,0.00096345,0.06658520,0.34823916,0.96666376,0.00322318,0.08397161,0.27088529,0.25233059
-2.17008504,1.42056946,0.00087470,0.06653835,0.34774216,0.95140073,0.00334898,0.08428362,0.26338739,0.25112921
-2.16408204,1.41624612,0.00079499,0.06722634,0.35058990,0.94533844,0.00349461,0.08513939,0.25874789,0.25049762
-2.15807904,1.42243947,0.00072407,0.06863399,0.35661448,0.94808801,0.00365691,0.08651523,0.25683463,0.25050261
-2.15207604,1.43864764,0.00066164,0.07073603,0.36559444,0.95912931,0.00383234,0.08837794,0.25748564,0.25119140
-2.14607304,1.46421062,0.00060731,0.07349751,0.37726072,0.97782629,0.00401704,0.09068555,0.26051538,0.25258894
-2.14007004,1.49832453,0.00056063,0.07687429,0.39130303,1.00344271,0.00420696,0.09338830,0.26572047,0.25469611
-2.13406703,1.54005795,0.00052119,0.08081359,0.40737680,1.03515826,0.00439803,0.09642971,0.27288509,0.25748870
-2.12806403,1.58837002,0.00048854,0.08525467,0.42511039,1.07208503,0.00458621,0.09974794,0.28178579,0.26091750
-2.12206103,1.64213083,0.00046230,0.09012957,0.44411278,1.11328437,0.00476770,0.10327734,0.29219596,0.26490948
-2.11605803,1.70014381,0.00044213,0.09536414,0.46398158,1.15778428,0.00493902,0.10695008,0.30388972,0.26936999
-2.11005503,1.76117022,0.00042776,0.10087914,0.48431130,1.20459717,0.00509716,0.11069793,0.31664552,0.27418602
-2.10405203,1.82395532,0.00041901,0.10659159,0.50470185,1.25273810,0.00523966,0.11445414,0.33024939,0.27923033
-2.09804902,1.88725584,0.00041579,0.11241629,0.52476703,1.30124324,0.00536472,0.11815523,0.34449786,0.28436631
-2.09204602,1.94986810,0.00041811,0.11826747,0.54414298,1.34918830,0.00547126,0.12174280,0.35920058,0.28945335
-2.08604302,2.01065596,0.00042608,0.12406060,0.56249622,1.39570668,0.00555896,0.12516512,0.37418279,0.29435243
-2.08004002,2.06857766,0.00043992,0.12971426,0.57953120,1.44000663,0.00562826,0.12837853,0.38928737,0.29893175
-2.07403702,2.12271065,0.00045992,0.13515201,0.59499693,1.48138721,0.00568039,0.13134859,0.40437671,0.30307198
-2.06803402,2.17227317,0.00048646,0.14030420,0.60869248,1.51925206,0.00571729,0.13405080,0.41933410,0.30667104
-2.06203102,2.21664176,0.00051997,0.14510960,0.62047114,1.55312080,0.00574150,0.13647102,0.43406483,0.30964803
-2.05602801,2.25536367,0.00056093,0.14951691,0.63024282,1.58263703,0.00575613,0.13860539,0.44849662,0.31194616
-2.05002501,2.28816346,0.00060980,0.15348581,0.63797476,1.60757282,0.00576468,0.14045988,0.46257956,0.31353463
-2.04402201,2.31494335,0.00066704,0.15698779,0.64369009,1.62782901,0.00577090,0.14204939,0.47628536,0.31440918
-2.03801901,2.33577697,0.00073305,0.16000650,0.64746450,1.64343136,0.00577861,0.14339643,0.48960590,0.31459144
-2.03201601,2.35089671,0.00080811,0.16253764,0.64942088,1.65452224,0.00579157,0.14452957,0.50255099,0.31412717
-2.02601301,2.36067499,0.00089240,0.16458846,0.64972220,1.66134837,0.00581325,0.14548146,0.51514549,0.31308325
-2.02001001,2.36560034,0.00098591,0.16617677,0.64856270,1.66424476,0.00584671,0.14628688,0.52742564,0.31154398
-2.01400700,2.36624926,0.00108843,0.16732957,0.64615808,1.66361569,0.00589440,0.14698051,0.53943498,0.30960653
-2.00800400,2.36325518,0.00119950,0.16808137,0.64273468,1.65991340,0.00595806,0.14759490,0.55121964,0.30737608
-2.00200100,2.35727613,0.00131843,0.16847221,0.63851861,1.65361567,0.00603862,0.14815849,0.56282355,0.30496077
-1.99599800,2.34896264,0.00144425,0.16854559,0.63372492,1.64520316,0.00613608,0.14869392,0.57428351,0.30246686
-1.98999500,2.33892753,0.00157571,0.16834627,0.62854771,1.63513778,0.00624951,0.14921663,0.58562451,0.29999423
-1.98399200,2.32771922,0.00171129,0.16791824,0.62315138,1.62384311,0.00637706,0.14973395,0.59685542,0.29763259
-1.97798899,2.31579977,0.00184923,0.16730275,0.61766371,1.61168786,0.00651597,0.15024460,0.60796543,0.29545853
-1.97198599,2.30352878,0.00198754,0.16653669,0.61217092,1.59897317,0.00666268,0.15073868,0.61892129,0.29353350
-1.96598299,2.29115391,0.00212405,0.16565122,0.60671506,1.58592437,0.00681292,0.15119826,0.62966568,0.29190290
-1.95997999,2.27880823,0.00225646,0.16467089,0.60129385,1.57268738,0.00696187,0.15159831,0.64011662,0.29059611
-1.95397699,2.26651437,0.00238241,0.16361314,0.59586282,1.55932996,0.00710438,0.15190812,0.65016825,0.28962753
-1.94797399,2.25419486,0.00249953,0.16248818,0.59033973,1.54584737,0.00723507,0.15209309,0.65969268,0.28899839
-1.94197099,2.24168780,0.00260554,0.16129939,0.58461092,1.53217199,0.00734861,0.15211663,0.66854312,0.28869916
-1.93596798,2.22876660,0.00269829,0.16004401,0.57853915,1.51818610,0.00743991,0.15194235,0.67655788,0.28871238
-1.92996498,2.21516237,0.00277583,0.15871410,0.57197254,1.50373681,0.00750427,0.15153608,0.68356528,0.28901555
-1.92396198,2.20058731,0.00283653,0.15729779,0.56475409,1.48865218,0.00753761,0.15086788,0.68938914,0.28958393
-1.91795898,2.18475760,0.00287905,0.15578064,0.55673111,1.47275734,0.00753660,0.14991378,0.69385452,0.29039295
-1.91195598,2.16741432,0.00290246,0.15414695,0.54776427,1.45588968,0.00749880,0.14865716,0.69679362,0.29142013
-1.90595298,2.14834109,0.00290624,0.15238115,0.53773560,1.43791198,0.00742271,0.14708970,0.69805142,0.29264625
-1.89994997,2.12737750,0.00289031,0.15046898,0.52655520,1.41872307,0.00730786,0.14521197,0.69749091,0.29405573
-1.89394697,2.10442776,0.00285502,0.14839848,0.51416628,1.39826514,0.00715480,0.14303342,0.69499769,0.29563639
-1.88794397,2.07946431,0.00280114,0.14616083,0.50054849,1.37652774,0.00696509,0.14057194,0.69048373,0.29737833
-1.88194097,2.05252666,0.00272984,0.14375086,0.48571931,1.35354838,0.00674122,0.13785306,0.68389026,0.29927242
-1.87593797,2.02371588,0.00264267,0.14116735,0.46973366,1.32940992,0.00648650,0.13490870,0.67518971,0.30130831
-1.86993497,1.99318576,0.00254147,0.13841313,0.45268196,1.30423544,0.00620499,0.13177571,0.66438662,0.30347236
-1.86393197,1.96113157,0.00242833,0.13549489,0.43468670,1.27818100,0.00590133,0.12849424,0.65151764,0.30574566
-1.85792896,1.92777769,0.00230556,0.13242299,0.41589792,1.25142732,0.00558058,0.12510609,0.63665067,0.30810242
-1.85192596,1.89336531,0.00217556,0.12921105,0.39648797,1.22417090,0.00524811,0.12165303,0.61988324,0.31050893
-1.84592296,1.85814142,0.00204082,0.12587551,0.37664577,1.19661568,0.00490942,0.11817541,0.60134015,0.31292333
-1.83991996,1.82234985,0.00190382,0.12243528,0.35657107,1.16896561,0.00457001,0.11471093,0.58117071,0.31529616
-1.83391696,1.78622532,0.00176700,0.11891130,0.33646873,1.14141896,0.00423525,0.11129376,0.55954543,0.31757197
-1.82791396,1.74999070,0.00163272,0.11532631,0.31654362,1.11416450,0.00391029,0.10795397,0.53665256,0.31969174
-1.82191096,1.71385764,0.00150318,0.11170458,0.29699594,1.08737983,0.00359996,0.10471739,0.51269433,0.32159613
-1.81590795,1.67803026,0.00138046,0.10807177,0.27801740,1.06123179,0.00330870,0.10160572,0.48788319,0.32322936
-1.80990495,1.64271130,0.00126646,0.10445490,0.25978805,1.03587857,0.00304054,0.09863700,0.46243794,0.32454337
-1.80390195,1.60810988,0.00116290,0.10088227,0.24247392,1.01147322,0.00279902,0.09582630,0.43658005,0.32550210
-1.79789895,1.57444989,0.00107135,0.09738343,0.22622529,0.98816783,0.00258725,0.09318649,0.41052997,0.32608549
-1.79189595,1.54197777,0.00099318,0.09398911,0.21117552,0.96611784,0.00240784,0.09072916,0.38450370,0.32629289
-1.78589295,1.51096865,0.00092965,0.09073107,0.19744035,0.94548566,0.00226297,0.08846544,0.35870949,0.32614553
-1.77988994,1.48172969,0.00088183,0.08764177,0.18511745,0.92644307,0.00215433,0.08640668,0.33334486,0.32568789
-1.77388694,1.45459990,0.00085070,0.08475395,0.17428615,0.90917173,0.00208319,0.08456497,0.30859384,0.32498762
-1.76788394,1.42994569,0.00083708,0.08210003,0.16500714,0.89386140,0.00205039,0.08295336,0.28462453,0.32413405
-1.76188094,1.40815195,0.00084170,0.07971127,0.15732224,0.88070569,0.00205632,0.08158574,0.26158706,0.32323512
-1.75587794,1.38960867,0.00086516,0.07761687,0.15125390,0.86989527,0.00210093,0.08047647,0.23961189,0.32241294
-1.74987494,1.37469360,0.00090791,0.07584280,0.14680467,0.86160866,0.00218372,0.07963964,0.21880847,0.32179798
-1.74387194,1.36375163,0.00097028,0.07441066,0.14395657,0.85600114,0.00230370,0.07908811,0.19926441,0.32152236
-1.73786893,1.35707204,0.00105241,0.07333641,0.14267034,0.85319230,0.00245942,0.07883229,0.18104502,0.32171240
-1.73186593,1.35486494,0.00115424,0.07262923,0.14288480,0.85325301,0.00264886,0.07887879,0.16419334,0.32248088
-1.72586293,1.35723840,0.00127546,0.07229035,0.14451643,0.85619267,0.00286949,0.07922913,0.14873055,0.32391955
-1.71985993,1.36417778,0.00141552,0.07231222,0.14745911,0.86194771,0.00311819,0.07987836,0.13465683,0.32609216
-1.71385693,1.37552891,0.00157351,0.07267780,0.15158446,0.87037223,0.00339130,0.08081403,0.12195269,0.32902856
-1.70785393,1.39098640,0.00174823,0.07336027,0.15674264,0.88123161,0.00368460,0.08201523,0.11058051,0.33272027
-1.70185093,1.41008830,0.00193807,0.07432303,0.16276387,0.89419997,0.00399333,0.08345219,0.10048657,0.33711771
-1.69584792,1.43221804,0.00214107,0.07552018,0.16946069,0.90886167,0.00431227,0.08508612,0.09160324,0.34212952
-1.68984492,1.45661397,0.00235486,0.07689735,0.17663096,0.92471759,0.00463580,0.08686961,0.08385143,0.34762393
-1.68384192,1.48238664,0.00257670,0.07839299,0.18406168,0.94119586,0.00495799,0.08874747,0.07714317,0.35343222
-1.67783892,1.50854342,0.00280351,0.07993995,0.19153347,0.95766699,0.00527274,0.09065807,0.07138435,0.35935434
-1.67183592,1.53401960,0.00303190,0.08146749,0.19882564,0.97346291,0.00557390,0.09253502,0.06647737,0.36516624
-1.66583292,1.55771475,0.00325825,0.08290344,0.20572173,0.98789904,0.00585543,0.09430932,0.06232381,0.37062874
-1.65982991,1.57853273,0.00347879,0.08417657,0.21201525,1.00029855,0.00611156,0.09591165,0.05882704,0.37549749
-1.65382691,1.59542359,0.00368967,0.08521893,0.21751544,1.01001774,0.00633695,0.09727496,0.05589458,0.37953365
-1.64782391,1.60742547,0.00388712,0.08596826,0.22205283,1.01647111,0.00652688,0.09833696,0.05344027,0.38251458
-1.64182091,1.61370433,0.00406752,0.08637011,0.22548430,1.01915519,0.00667736,0.09904266,0.05138620,0.38424426
-1.63581791,1.61358975,0.00422752,0.08637981,0.22769748,1.01766977,0.00678530,0.09934663,0.04966427,0.38456284
-1.62981491,1.60660509,0.00436419,0.08596402,0.22861423,1.01173552,0.00684859,0.09921494,0.04821748,0.38335487
-1.62381191,1.59249054,0.00447514,0.08510189,0.22819310,1.00120720,0.00686618,0.09862680,0.04700081,0.38055581
-1.61780890,1.57121793,0.00455857,0.08378579,0.22643049,0.98608171,0.00683813,0.09757560,0.04598173,0.37615670
-1.61180590,1.54299690,0.00461342,0.08202153,0.22336075,0.96650078,0.00676561,0.09606952,0.04514034,0.37020653
-1.60580290,1.50827198,0.00463940,0.07982810,0.21905486,0.94274801,0.00665086,0.09413152,0.04446913,0.36281256
-1.59979990,1.46771100,0.00463704,0.07723695,0.21361803,0.91524067,0.00649716,0.09179885,0.04397242,0.35413830
-1.59379690,1.42218549,0.00460773,0.07429091,0.20718621,0.88451652,0.00630866,0.08912203,0.04366543,0.34439962
-1.58779390,1.37274404,0.00455369,0.07104271,0.19992158,0.85121648,0.00609030,0.08616334,0.04357309,0.33385891
-1.58179090,1.32058007,0.00447796,0.06755321,0.19200749,0.81606399,0.00584765,0.08299500,0.04372857,0.32281781
-1.57578789,1.26699533,0.00438433,0.06388956,0.18364270,0.77984190,0.00558674,0.07969697,0.04417169,0.31160877
-1.56978489,1.21336105,0.00427725,0.06012316,0.17503552,0.74336824,0.00531386,0.07635462,0.04494705,0.30058583
-1.56378189,1.16107804,0.00416174,0.05632762,0.16639775,0.70747152,0.00503542,0.07305624,0.04610212,0.29011498
-1.55777889,1.11153757,0.00404329,0.05257683,0.15793898,0.67296693,0.00475774,0.06989061,0.04768534,0.28056451
-1.55177589,1.06608419,0.00392766,0.04894315,0.14986103,0.64063408,0.00448692,0.06694453,0.04974405,0.27229557
-1.54577289,1.02598177,0.00382081,0.04549576,0.14235315,0.61119701,0.00422868,0.06430062,0.05232262,0.26565336
-1.53976988,0.99238357,0.00372867,0.04229921,0.13558770,0.58530721,0.00398822,0.06203527,0.05546056,0.26095897
-1.53376688,0.96630697,0.00365706,0.03941225,0.12971666,0.56352979,0.00377017,0.06021684,0.05919077,0.25850221
