energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.13056528,3.20872068,0.68262066,2.12900587,0.01948054,0.12819469,0.19283779,0.01326353,0.62644885
-3.12456228,3.24451642,0.71135591,2.14796174,0.01917633,0.13216282,0.18781035,0.01310854,0.63862202
-3.11855928,3.28389558,0.73956989,2.17134776,0.01884813,0.13600969,0.18196436,0.01295324,0.65051761
-3.11255628,3.32715255,0.76691861,2.19973633,0.01850084,0.13965947,0.17539999,0.01279613,0.66191543
-3.10655328,3.37458119,0.79308500,2.23367081,0.01813907,0.14304164,0.16822802,0.01263554,0.67260998
-3.10055028,3.42646058,0.81778664,2.27364449,0.01776699,0.14609337,0.16056678,0.01246970,0.68241570
-3.09454727,3.48303876,0.84078202,2.32007887,0.01738827,0.14876145,0.15253913,0.01229682,0.69117134
-3.08854427,3.54451488,0.86187521,2.37330180,0.01700603,0.15100407,0.14426944,0.01211519,0.69874346
-3.08254127,3.61102024,0.88091852,2.43352626,0.01662276,0.15279196,0.13588078,0.01192324,0.70502869
-3.07653827,3.68259904,0.89781318,2.50083084,0.01624034,0.15410914,0.12749234,0.01171967,0.70995479
-3.07053527,3.75919000,0.91250795,2.57514280,0.01586008,0.15495307,0.11921720,0.01150344,0.71348052
-3.06453227,3.84060983,0.92499590,2.65622494,0.01548274,0.15533427,0.11116037,0.01127386,0.71559421
-3.05852926,3.92654009,0.93530946,2.74366717,0.01510861,0.15527542,0.10341722,0.01103057,0.71631143
-3.05252626,4.01651847,0.94351423,2.83688393,0.01473759,0.15480998,0.09607232,0.01077362,0.71567170
-3.04652326,4.10993595,0.94970189,2.93511811,0.01436922,0.15398049,0.08919858,0.01050338,0.71373472
-3.04052026,4.20604061,0.95398281,3.03745212,0.01400283,0.15283648,0.08285674,0.01022057,0.71057619
-3.03451726,4.30394890,0.95647864,3.14282623,0.01363761,0.15143236,0.07709514,0.00992624,0.70628369
-3.02851426,4.40266452,0.95731559,3.25006411,0.01327267,0.14982515,0.07194980,0.00962167,0.70095269
-3.02251126,4.50110493,0.95661861,3.35790495,0.01290717,0.14807234,0.06744467,0.00930839,0.69468311
-3.01650825,4.59813459,0.95450692,3.46504128,0.01254033,0.14622990,0.06359209,0.00898809,0.68757655
-3.01050525,4.69260396,0.95109108,3.57016098,0.01217159,0.14435065,0.06039335,0.00866261,0.67973422
-3.00450225,4.78339255,0.94647164,3.67199202,0.01180059,0.14248281,0.05783944,0.00833383,0.67125572
-2.99849925,4.86945421,0.94073938,3.76934786,0.01142725,0.14066914,0.05591182,0.00800373,0.66223870
-2.99249625,4.94986229,0.93397706,3.86117148,0.01105181,0.13894626,0.05458328,0.00767425,0.65277916
-2.98649325,5.02385242,0.92626223,3.94657599,0.01067487,0.13734459,0.05381887,0.00734736,0.64297235
-2.98049025,5.09086063,0.91767097,4.02487975,0.01029734,0.13588843,0.05357691,0.00702494,0.63291409
-2.97448724,5.15055463,0.90828196,4.09563429,0.00992052,0.13459647,0.05380994,0.00670886,0.62270222
-2.96848424,5.20285629,0.89818061,4.15864351,0.00954599,0.13348246,0.05446582,0.00640089,0.61243808
-2.96248124,5.24795420,0.88746266,4.21397324,0.00917567,0.13255603,0.05548887,0.00610273,0.60222758
-2.95647824,5.28630507,0.87623701,4.26195044,0.00881172,0.13182356,0.05682091,0.00581603,0.59218197
-2.95047524,5.31862389,0.86462736,4.30315214,0.00845652,0.13128898,0.05840251,0.00554231,0.58241786
-2.94447224,5.34586317,0.85277247,4.33838463,0.00811264,0.13095450,0.06017412,0.00528305,0.57305662
-2.93846923,5.36918189,0.84082488,4.36865379,0.00778277,0.13082115,0.06207727,0.00503964,0.56422287
-2.93246623,5.38990600,0.82894815,4.39512811,0.00746966,0.13088908,0.06405567,0.00481337,0.55604240
-2.92646323,5.40948196,0.81731268,4.41909610,0.00717614,0.13115772,0.06605637,0.00460548,0.54863923
-2.92046023,5.42942588,0.80609028,4.44192031,0.00690506,0.13162560,0.06803070,0.00441711,0.54213221
-2.91445723,5.45127051,0.79544794,4.46498988,0.00665924,0.13229008,0.06993525,0.00424934,0.53663119
-2.90845423,5.47651272,0.78554105,4.48967408,0.00644154,0.13314684,0.07173256,0.00410315,0.53223305
-2.90245123,5.50656388,0.77650656,4.51727874,0.00625478,0.13418936,0.07339177,0.00397943,0.52901769
-2.89644822,5.54270537,0.76845646,4.54900758,0.00610180,0.13540823,0.07488896,0.00387899,0.52704441
-2.89044522,5.58605114,0.76147216,4.58592979,0.00598548,0.13679066,0.07620740,0.00380253,0.52634867
-2.88444222,5.63751877,0.75559987,4.62895513,0.00590872,0.13831998,0.07733751,0.00375064,0.52693963
-2.87843922,5.69780992,0.75084759,4.67881716,0.00587448,0.13997530,0.07827661,0.00372378,0.52879851
-2.87243622,5.76740054,0.74718373,4.73606465,0.00588576,0.14173144,0.07902846,0.00372228,0.53187791
-2.86643322,5.84654068,0.74453750,4.80106109,0.00594562,0.14355903,0.07960268,0.00374631,0.53610221
-2.86043022,5.93526290,0.74280117,4.87399116,0.00605711,0.14542486,0.08001392,0.00379587,0.54136899
-2.85442721,6.03339828,0.74183391,4.95487326,0.00622323,0.14729249,0.08028090,0.00387078,0.54755143
-2.84842421,6.14059792,0.74146719,5.04357633,0.00644688,0.14912302,0.08042548,0.00397064,0.55450164
-2.84242121,6.25635826,0.74151127,5.13983932,0.00673069,0.15087607,0.08047146,0.00409485,0.56205470
-2.83641821,6.38004774,0.74176251,5.24329138,0.00707695,0.15251082,0.08044360,0.00424256,0.57003318
-2.83041521,6.51093268,0.74201105,5.35347096,0.00748742,0.15398709,0.08036649,0.00441269,0.57825212
-2.82441221,6.64820030,0.74204844,5.46984198,0.00796315,0.15526648,0.08026357,0.00460389,0.58652392
-2.81840920,6.79097696,0.74167486,5.59180582,0.00850433,0.15631330,0.08015623,0.00481455,0.59466323
-2.81240620,6.93834036,0.74070548,5.71870796,0.00911007,0.15709546,0.08006297,0.00504280,0.60249133
-2.80640320,7.08932470,0.73897572,5.84983864,0.00977823,0.15758517,0.07999884,0.00528649,0.60984007
-2.80040020,7.24291859,0.73634522,5.98442761,0.01050526,0.15775934,0.07997487,0.00554324,0.61655501
-2.79439720,7.39805618,0.73270030,6.12163331,0.01128608,0.15759992,0.07999775,0.00581037,0.62249776
-2.78839420,7.55360234,0.72795502,6.26052767,0.01211395,0.15709387,0.08006972,0.00608501,0.62754743
-2.78239120,7.70833375,0.72205081,6.40007787,0.01298049,0.15623306,0.08018849,0.00636403,0.63160126
-2.77638819,7.86091776,0.71495484,6.53912711,0.01387564,0.15501391,0.08034740,0.00664412,0.63457438
-2.77038519,8.00989178,0.70665739,6.67637649,0.01478780,0.15343696,0.08053572,0.00692179,0.63639889
-2.76438219,8.15364553,0.69716850,6.81037043,0.01570392,0.15150642,0.08073902,0.00719341,0.63702237
-2.75837919,8.29040911,0.68651413,6.93948777,0.01660981,0.14922956,0.08093966,0.00745526,0.63640600
-2.75237619,8.41824919,0.67473229,7.06194078,0.01749034,0.14661627,0.08111743,0.00770358,0.63452248
-2.74637319,8.53507541,0.66186921,7.17578370,0.01832986,0.14367856,0.08125011,0.00793457,0.63135389
-2.74037019,8.63865858,0.64797602,7.27893213,0.01911255,0.14043023,0.08131427,0.00814452,0.62688982
-2.73436718,8.72666143,0.63310599,7.36919367,0.01982290,0.13688660,0.08128588,0.00832983,0.62112569
-2.72836418,8.79668194,0.61731257,7.44430994,0.02044612,0.13306437,0.08114115,0.00848710,0.61406159
-2.72236118,8.84630846,0.60064820,7.50200886,0.02096859,0.12898155,0.08085714,0.00861317,0.60570161
-2.71635818,8.87318486,0.58316397,7.54006574,0.02137831,0.12465754,0.08041255,0.00870523,0.59605372
-2.71035518,8.87508346,0.56490999,7.55637097,0.02166531,0.12011320,0.07978828,0.00876086,0.58513019
-2.70435218,8.84998244,0.54593648,7.54900131,0.02182194,0.11537095,0.07896806,0.00877813,0.57294848
-2.69834917,8.79614436,0.52629521,7.51629180,0.02184315,0.11045497,0.07793895,0.00875563,0.55953257
-2.69234617,8.71219195,0.50604135,7.45690471,0.02172669,0.10539123,0.07669173,0.00869255,0.54491448
-2.68634317,8.59717716,0.48523534,7.36989219,0.02147317,0.10020754,0.07522129,0.00858869,0.52913593
-2.68034017,8.45064005,0.46394471,7.25474929,0.02108605,0.09493352,0.07352676,0.00844452,0.51225001
-2.67433717,8.27265402,0.44224559,7.11145456,0.02057153,0.08960045,0.07161169,0.00826118,0.49432259
-2.66833417,8.06385492,0.42022391,6.94049586,0.01993838,0.08424104,0.06948398,0.00804044,0.47543345
-2.66233117,7.82545204,0.39797603,6.74287979,0.01919760,0.07888911,0.06715580,0.00778472,0.45567694
-2.65632816,7.55922007,0.37560885,6.52012393,0.01836208,0.07357918,0.06464335,0.00749701,0.43516214
-2.65032516,7.26747205,0.35323939,6.27423198,0.01744621,0.06834606,0.06196651,0.00718083,0.41401238
-2.64432216,6.95301413,0.33099380,6.00765252,0.01646544,0.06322429,0.05914844,0.00684013,0.39236424
-2.63831916,6.61908399,0.30900596,5.72322328,0.01543577,0.05824774,0.05621509,0.00647920,0.37036590
-2.63231616,6.26927555,0.28741565,5.42410303,0.01437334,0.05344906,0.05319464,0.00610258,0.34817505
-2.62631316,5.90745315,0.26636658,5.11369419,0.01329398,0.04885934,0.05011692,0.00571494,0.32595635
-2.62031016,5.53765870,0.24600418,4.79555924,0.01221278,0.04450770,0.04701282,0.00532100,0.30387857
-2.61430715,5.16401591,0.22647349,4.47333453,0.01114381,0.04042106,0.04391367,0.00492535,0.28211156
-2.60830415,4.79063516,0.20791703,4.15064482,0.01009977,0.03662399,0.04085065,0.00453245,0.26082321
-2.60230115,4.42152272,0.19047302,3.83102182,0.00909179,0.03313860,0.03785429,0.00414644,0.24017640
-2.59629815,4.06049764,0.17427370,3.51782963,0.00812930,0.02998460,0.03495393,0.00377116,0.22032625
-2.59029515,3.71111881,0.15944408,3.21419942,0.00721993,0.02717941,0.03217734,0.00340999,0.20141759
-2.58429215,3.37662431,0.14610089,2.92297520,0.00636951,0.02473829,0.02955030,0.00306589,0.18358285
-2.57828914,3.05988423,0.13435186,2.64667180,0.00558212,0.02267459,0.02709637,0.00274132,0.16694037
-2.57228614,2.76336752,0.12429518,2.38744547,0.00486018,0.02099996,0.02483664,0.00243823,0.15159310
-2.56628314,2.48912274,0.11601917,2.14707706,0.00420460,0.01972456,0.02278960,0.00215812,0.13762782
-2.56028014,2.23877171,0.10960200,1.92696694,0.00361495,0.01885725,0.02097105,0.00190198,0.12511471
-2.55427714,2.01351484,0.10511135,1.72814052,0.00308965,0.01840567,0.01939408,0.00167040,0.11410730
-2.54827414,1.81414628,0.10260401,1.55126274,0.00262618,0.01837633,0.01806906,0.00146357,0.10464270
-2.54227114,1.64107692,0.10212533,1.39665969,0.00222129,0.01877450,0.01700371,0.00128132,0.09674208
-2.53626813,1.49436296,0.10370835,1.26434555,0.00187115,0.01960406,0.01620318,0.00112323,0.09041128
-2.53026513,1.37373812,0.10737273,1.15405280,0.00157160,0.02086722,0.01567013,0.00098865,0.08564147
-2.52426213,1.27864739,0.11312340,1.06526404,0.00131828,0.02256418,0.01540486,0.00087674,0.08240990
-2.51825913,1.20828078,0.12094893,0.99724386,0.00110674,0.02469263,0.01540539,0.00078660,0.08068055
-2.51225613,1.16160561,0.13081982,0.94906946,0.00093264,0.02724727,0.01566762,0.00071723,0.08040476
-2.50625313,1.13739653,0.14268657,0.91965918,0.00079174,0.03021924,0.01618546,0.00066766,0.08152181
-2.50025013,1.13426264,0.15647793,0.90779837,0.00068008,0.03359558,0.01695102,0.00063694,0.08395939
-2.49424712,1.15067162,0.17209923,0.91216236,0.00059394,0.03735874,0.01795472,0.00062422,0.08763410
-2.48824412,1.18497111,0.18943104,0.93133662,0.00052992,0.04148609,0.01918557,0.00062876,0.09245194
-2.48224112,1.23540772,0.20832840,0.96383447,0.00048493,0.04594966,0.02063138,0.00064994,0.09830883
-2.47623812,1.30014442,0.22862055,1.00811287,0.00045624,0.05071591,0.02227901,0.00068732,0.10509126
-2.47023512,1.37727708,0.25011145,1.06258684,0.00044138,0.05574573,0.02411477,0.00074064,0.11267714
-2.46423212,1.46485095,0.27258117,1.12564333,0.00043823,0.06099467,0.02612466,0.00080983,0.12093680
-2.45822911,1.56087781,0.29578811,1.19565492,0.00044491,0.06641329,0.02829485,0.00089502,0.12973426
-2.45222611,1.66335429,0.31947217,1.27099411,0.00045982,0.07194781,0.03061202,0.00099657,0.13892879
-2.44622311,1.77028190,0.34335873,1.35004839,0.00048157,0.07754089,0.03306375,0.00111503,0.14837667
-2.44022011,1.87968861,0.36716346,1.43123638,0.00050900,0.08313267,0.03563895,0.00125118,0.15793328
-2.43421711,1.98965219,0.39059774,1.51302483,0.00054112,0.08866185,0.03832817,0.00140597,0.16745533
-2.42821411,2.09832453,0.41337455,1.59394653,0.00057709,0.09406701,0.04112386,0.00158059,0.17680324
-2.42221111,2.20395660,0.43521462,1.67261838,0.00061623,0.09928793,0.04402062,0.00177636,0.18584364
-2.41620810,2.30492312,0.45585262,1.74775934,0.00065798,0.10426686,0.04701522,0.00199479,0.19445177
-2.41020510,2.39974586,0.47504304,1.81820734,0.00070187,0.10894992,0.05010661,0.00223748,0.20251385
-2.40420210,2.48711489,0.49256573,1.88293463,0.00074756,0.11328820,0.05329568,0.00250611,0.20992913
-2.39819910,2.56590637,0.50823060,1.94106072,0.00079473,0.11723887,0.05658497,0.00280238,0.21661176
-2.39219610,2.63519639,0.52188148,1.99186219,0.00084317,0.12076600,0.05997816,0.00312796,0.22249212
-2.38619310,2.69426979,0.53339893,2.03477906,0.00089269,0.12384122,0.06347941,0.00348438,0.22751781
-2.38019010,2.74262360,0.54270178,2.06941695,0.00094312,0.12644404,0.06709267,0.00387299,0.23165404
-2.37418709,2.77996485,0.54974753,2.09554521,0.00099433,0.12856202,0.07082076,0.00429485,0.23488348
-2.36818409,2.80620254,0.55453140,2.11309070,0.00104614,0.13019054,0.07466447,0.00475061,0.23720567
-2.36218109,2.82143437,0.55708429,2.12212760,0.00109839,0.13133241,0.07862162,0.00524042,0.23863578
-2.35617809,2.82592850,0.55746963,2.12286359,0.00115085,0.13199721,0.08268611,0.00576385,0.23920296
-2.35017509,2.82010133,0.55577931,2.11562299,0.00120325,0.13220046,0.08684706,0.00631973,0.23894834
-2.34417209,2.80449221,0.55212900,2.10082765,0.00125526,0.13196263,0.09108807,0.00690613,0.23792272
-2.33816908,2.77973627,0.54665291,2.07897636,0.00130647,0.13130806,0.09538664,0.00752019,0.23618398
-2.33216608,2.74653657,0.53949848,2.05062366,0.00135639,0.13026383,0.09971377,0.00815815,0.23379460
-2.32616308,2.70563675,0.53082096,2.01635906,0.00140446,0.12885867,0.10403388,0.00881524,0.23081903
-2.32016008,2.65779545,0.52077847,1.97678742,0.00145004,0.12712192,0.10830488,0.00948572,0.22732141
-2.31415708,2.60376340,0.50952740,1.93251124,0.00149244,0.12508265,0.11247868,0.01016288,0.22336344
-2.30815408,2.54426413,0.49721865,1.88411562,0.00153092,0.12276889,0.11650186,0.01083910,0.21900266
-2.30215108,2.47997891,0.48399454,1.83215620,0.00156471,0.12020704,0.12031673,0.01150601,0.21429113
-2.29614807,2.41153627,0.46998682,1.77715041,0.00159305,0.11742156,0.12386263,0.01215455,0.20927463
-2.29014507,2.33950622,0.45531544,1.71957224,0.00161519,0.11443481,0.12707743,0.01277523,0.20399228
-2.28414207,2.26439911,0.44008837,1.65985023,0.00163045,0.11126710,0.12989926,0.01335831,0.19847673
-2.27813907,2.18666857,0.42440220,1.59836859,0.00163824,0.10793693,0.13226838,0.01389406,0.19275472
-2.27213607,2.10671815,0.40834349,1.53547092,0.00163806,0.10446140,0.13412907,0.01437305,0.18684807
-2.26613307,2.02491071,0.39199073,1.47146605,0.00162955,0.10085674,0.13543155,0.01478640,0.18077496
-2.26013007,1.94157976,0.37541668,1.40663535,0.00161252,0.09713892,0.13613381,0.01512608,0.17455145
-2.25412706,1.85704188,0.35869091,1.34124092,0.00158691,0.09332424,0.13620324,0.01538521,0.16819313
-2.24812406,1.77160916,0.34188243,1.27553388,0.00155289,0.08943003,0.13561809,0.01555827,0.16171675
-2.24212106,1.68560084,0.32506212,1.20976224,0.00151076,0.08547516,0.13436854,0.01564135,0.15514179
-2.23611806,1.59935335,0.30830488,1.14417781,0.00146101,0.08148052,0.13245751,0.01563230,0.14849182
-2.23011506,1.51322820,0.29169130,1.07904165,0.00140430,0.07746942,0.12990099,0.01553087,0.14179566
-2.22411206,1.42761700,0.27530883,1.01462772,0.00134140,0.07346773,0.12672801,0.01533877,0.13508815
-2.21810905,1.34294366,0.25925233,0.95122461,0.00127323,0.06950398,0.12298009,0.01505963,0.12841060
-2.21210605,1.25966339,0.24362394,0.88913523,0.00120078,0.06560918,0.11871042,0.01469896,0.12181079
-2.20610305,1.17825876,0.22853241,0.82867453,0.00112509,0.06181655,0.11398248,0.01426400,0.11534265
-2.20010005,1.09923299,0.21409181,0.77016544,0.00104725,0.05816108,0.10886848,0.01376353,0.10906555
-2.19409705,1.02310095,0.20041978,0.71393326,0.00096833,0.05467896,0.10344741,0.01320760,0.10304320
-2.18809405,0.95037839,0.18763534,0.66029895,0.00088938,0.05140690,0.09780297,0.01260729,0.09734233
-2.18209105,0.88156989,0.17585652,0.60957161,0.00081138,0.04838141,0.09202134,0.01197434,0.09203119
-2.17608804,0.81715634,0.16519778,0.56204063,0.00073523,0.04563803,0.08618893,0.01132086,0.08717786
-2.17008504,0.75758252,0.15576750,0.51796795,0.00066173,0.04321058,0.08039025,0.01065900,0.08284857
-2.16408204,0.70324539,0.14766556,0.47758079,0.00059158,0.04113045,0.07470585,0.01000060,0.07910601
-2.15807904,0.65448371,0.14098125,0.44106523,0.00052535,0.03942599,0.06921053,0.00935694,0.07600783
-2.15207604,0.61156952,0.13579152,0.40856102,0.00046350,0.03812200,0.06397184,0.00873844,0.07360529
-2.14607304,0.57470183,0.13215971,0.38015780,0.00040636,0.03723937,0.05904890,0.00815453,0.07194222
-2.14007004,0.54400286,0.13013487,0.35589290,0.00035418,0.03679489,0.05449167,0.00761345,0.07105427
-2.13406703,0.51951704,0.12975160,0.33575094,0.00030709,0.03680129,0.05034054,0.00712218,0.07096855
-2.12806403,0.50121281,0.13103063,0.31966517,0.00026516,0.03726734,0.04662636,0.00668642,0.07170362
-2.12206103,0.48898722,0.13397983,0.30752053,0.00022839,0.03819831,0.04337092,0.00631065,0.07326992
-2.11605803,0.48267313,0.13859585,0.29915836,0.00019675,0.03959645,0.04058772,0.00599823,0.07567049
-2.11005503,0.48204876,0.14486627,0.29438263,0.00017019,0.04146174,0.03828315,0.00575156,0.07890208
-2.10405203,0.48684926,0.15277192,0.29296735,0.00014867,0.04379269,0.03645791,0.00557229,0.08295652
-2.09804902,0.49677975,0.16228958,0.29466503,0.00013219,0.04658725,0.03510865,0.00546162,0.08782226
-2.09204602,0.51152937,0.17339458,0.29921581,0.00012080,0.04984372,0.03422983,0.00542051,0.09348602
-2.08604302,0.53078572,0.18606327,0.30635687,0.00011462,0.05356168,0.03381554,0.00545007,0.09993449
-2.08004002,0.55424906,0.20027518,0.31583185,0.00011391,0.05774279,0.03386146,0.00555180,0.10715581
-2.07403702,0.58164550,0.21601456,0.32739986,0.00011900,0.06239143,0.03436660,0.00572792,0.11514095
-2.06803402,0.61273877,0.23327123,0.34084363,0.00013042,0.06751523,0.03533500,0.00598166,0.12388468
-2.06203102,0.64733971,0.25204064,0.35597657,0.00014882,0.07312518,0.03677707,0.00631745,0.13338618
-2.05602801,0.68531310,0.27232285,0.37264835,0.00017507,0.07923557,0.03871070,0.00674115,0.14364908
-2.05002501,0.72658143,0.29412063,0.39074867,0.00021021,0.08586356,0.04116187,0.00726014,0.15468107
-2.04402201,0.77112514,0.31743652,0.41020914,0.00025547,0.09302836,0.04416493,0.00788338,0.16649287
-2.03801901,0.81897942,0.34226903,0.43100304,0.00031232,0.10075019,0.04776228,0.00862134,0.17909677
-2.03201601,0.87022742,0.36860817,0.45314294,0.00038243,0.10904880,0.05200353,0.00948586,0.19250457
-2.02601301,0.92499019,0.39643040,0.47667630,0.00046765,0.11794189,0.05694416,0.01048991,0.20672531
-2.02001001,0.98341368,0.42569356,0.50167912,0.00057004,0.12744324,0.06264359,0.01164726,0.22176266
-2.01400700,1.04565341,0.45633182,0.52824792,0.00069183,0.13756080,0.06916274,0.01297203,0.23761223
-2.00800400,1.11185742,0.48825119,0.55649039,0.00083537,0.14829479,0.07656120,0.01447813,0.25425900
-2.00200100,1.18214833,0.52132587,0.58651512,0.00100310,0.15963591,0.08489397,0.01617875,0.27167495
-1.99599800,1.25660531,0.55539584,0.61842079,0.00119752,0.17156373,0.09420795,0.01808559,0.28981713
-1.98999500,1.33524687,0.59026578,0.65228536,0.00142109,0.18404546,0.10453832,0.02020825,0.30862626
-1.98399200,1.41801518,0.62570573,0.68815567,0.00167622,0.19703498,0.11590492,0.02255351,0.32802599
-1.97798899,1.50476273,0.66145332,0.72603796,0.00196510,0.21047247,0.12830881,0.02512461,0.34792284
-1.97198599,1.59524188,0.69721784,0.76588966,0.00228971,0.22428436,0.14172910,0.02792064,0.36820695
-1.96598299,1.68909771,0.73268568,0.80761282,0.00265167,0.23838388,0.15612045,0.03093597,0.38875345
-1.95997999,1.78586459,0.76752718,0.85104938,0.00305218,0.25267198,0.17141100,0.03415981,0.40942447
-1.95397699,1.88496634,0.80140435,0.89597856,0.00349192,0.26703875,0.18750131,0.03757587,0.43007168
-1.94797399,1.98572016,0.83397918,0.94211638,0.00397097,0.28136514,0.20426404,0.04116221,0.45053912
-1.94197099,2.08734394,0.86492201,0.98911735,0.00448873,0.29552493,0.22154473,0.04489124,0.47066624
-1.93596798,2.18896678,0.89391950,1.03657823,0.00504390,0.30938700,0.23916356,0.04872996,0.49029094
-1.92996498,2.28964214,0.92068188,1.08404378,0.00563441,0.32281755,0.25691813,0.05264030,0.50925241
-1.92396198,2.38836337,0.94494897,1.13101421,0.00625741,0.33568246,0.27458723,0.05657979,0.52739375
-1.91795898,2.48408102,0.96649484,1.17695424,0.00690928,0.34784954,0.29193550,0.06050227,0.54456417
-1.91195598,2.57572153,0.98513083,1.22130342,0.00758569,0.35919066,0.30871884,0.06435886,0.56062071
-1.90595298,2.66220692,1.00070704,1.26348744,0.00828162,0.36958382,0.32469038,0.06809907,0.57542967
-1.89994997,2.74247507,1.01311221,1.30293023,0.00899149,0.37891498,0.33960686,0.07167194,0.58886753
-1.89394697,2.81550028,1.02227233,1.33906653,0.00970927,0.38707982,0.35323514,0.07502737,0.60082167
-1.88794397,2.88031382,1.02814820,1.37135458,0.01042861,0.39398529,0.36535860,0.07811737,0.61119086
-1.88194097,2.93602422,1.03073238,1.39928881,0.01114297,0.39955109,0.37578327,0.08089740,0.61988585
-1.87593797,2.98183688,1.03004572,1.42241207,0.01184583,0.40371109,0.38434335,0.08332754,0.62682983
-1.86993497,3.01707281,1.02613406,1.44032724,0.01253084,0.40641459,0.39090601,0.08537370,0.63195936
-1.86393197,3.04118608,1.01906531,1.45270779,0.01319197,0.40762757,0.39537524,0.08700854,0.63522534
-1.85792896,3.05377941,1.00892714,1.45930718,0.01382367,0.40733384,0.39769457,0.08821234,0.63659442
-1.85192596,3.05461766,0.99582551,1.45996659,0.01442102,0.40553604,0.39784863,0.08897357,0.63605062
-1.84592296,3.04363844,0.97988403,1.45462082,0.01497984,0.40225650,0.39586351,0.08928928,0.63359714
-1.83991996,3.02095939,0.96124404,1.44330208,0.01549674,0.39753784,0.39180577,0.08916516,0.62925821
-1.83391696,2.98688159,0.94006534,1.42614139,0.01596922,0.39144327,0.38578030,0.08861548,0.62308084
-1.82791396,2.94188870,0.91652729,1.40336759,0.01639569,0.38405646,0.37792707,0.08766260,0.61513620
-1.82191096,2.88664135,0.89082988,1.37530366,0.01677541,0.37548097,0.36841686,0.08633635,0.60552051
-1.81590795,2.82196668,0.86319457,1.34236052,0.01710852,0.36583916,0.35744610,0.08467316,0.59435517
-1.80990495,2.74884313,0.83386451,1.30502842,0.01739596,0.35527046,0.34523119,0.08271495,0.58178607
-1.80390195,2.66838053,0.80310387,1.26386602,0.01763938,0.34392918,0.33200225,0.08050787,0.56798192
-1.79789895,2.58179627,0.77119616,1.21948768,0.01784109,0.33198166,0.31799678,0.07810101,0.55313154
-1.79189595,2.49038800,0.73844137,1.17254918,0.01800398,0.31960299,0.30345325,0.07554488,0.53744028
-1.78589295,2.39550410,0.70515190,1.12373261,0.01813144,0.30697339,0.28860496,0.07289006,0.52112556
-1.77988994,2.29851275,0.67164750,1.07373072,0.01822729,0.29427427,0.27367434,0.07018574,0.50441176
-1.77388694,2.20077111,0.63824941,1.02323163,0.01829578,0.28168421,0.25886787,0.06747844,0.48752476
-1.76788394,2.10359567,0.60527391,0.97290421,0.01834151,0.26937507,0.24437178,0.06481087,0.47068630
-1.76188094,2.00823504,0.57302573,0.92338483,0.01836948,0.25750824,0.23034865,0.06222090,0.45410863
-1.75587794,1.91584632,0.54179164,0.87526594,0.01838507,0.24623142,0.21693498,0.05974086,0.43798959
-1.74987494,1.82747588,0.51183468,0.82908680,0.01839406,0.23567585,0.20423979,0.05739701,0.42250849
-1.74387194,1.74404529,0.48338922,0.78532663,0.01840264,0.22595427,0.19234423,0.05520926,0.40782297
-1.73786893,1.66634257,0.45665733,0.74440031,0.01841745,0.21715952,0.18130215,0.05319119,0.39406707
-1.73186593,1.59501903,0.43180648,0.70665659,0.01844553,0.20936404,0.17114155,0.05135028,0.38135043
-1.72586293,1.53059123,0.40896876,0.67237869,0.01849429,0.20261996,0.16186684,0.04968839,0.36975884
-1.71985993,1.47344760,0.38824158,0.64178696,0.01857146,0.19696004,0.15346166,0.04820235,0.35935582
-1.71385693,1.42385891,0.36968982,0.61504325,0.01868490,0.19239901,0.14589219,0.04688478,0.35018522
-1.70785393,1.38199150,0.35334903,0.59225656,0.01884247,0.18893556,0.13911072,0.04572498,0.34227457
-1.70185093,1.34792233,0.33922972,0.57348948,0.01905183,0.18655452,0.13305934,0.04470978,0.33563880
-1.69584792,1.32165456,0.32732208,0.55876492,0.01932009,0.18522922,0.12767349,0.04382449,0.33028425
-1.68984492,1.30313267,0.31760106,0.54807271,0.01965360,0.18492389,0.12288540,0.04305376,0.32621243
-1.68384192,1.29225614,0.31003124,0.54137555,0.02005758,0.18559584,0.11862700,0.04238226,0.32342334
-1.67783892,1.28889075,0.30457132,0.53861417,0.02053576,0.18719743,0.11483246,0.04179538,0.32191821
-1.67183592,1.29287707,0.30117782,0.53971125,0.02109015,0.18967766,0.11144017,0.04127962,0.32170122
-1.66583292,1.30403575,0.29980789,0.54457408,0.02172063,0.19298328,0.10839414,0.04082295,0.32278031
-1.65982991,1.32216935,0.30042093,0.55309584,0.02242484,0.19705956,0.10564475,0.04041489,0.32516692
-1.65382691,1.34706112,0.30297907,0.56515569,0.02319789,0.20185052,0.10314910,0.04004654,0.32887465
-1.64782391,1.37847083,0.30744644,0.58061759,0.02403238,0.20729882,0.10087071,0.03971040,0.33391697
-1.64182091,1.41612830,0.31378739,0.59932822,0.02491833,0.21334530,0.09877897,0.03940013,0.34030420
-1.63581791,1.45972535,0.32196370,0.62111425,0.02584336,0.21992830,0.09684824,0.03911025,0.34803978
-1.62981491,1.50890679,0.33193106,0.64577914,0.02679287,0.22698286,0.09505677,0.03883578,0.35711630
-1.62381191,1.56326138,0.34363510,0.67309989,0.02775039,0.23443983,0.09338558,0.03857193,0.36751132
-1.61780890,1.62231346,0.35700714,0.70282400,0.02869802,0.24222514,0.09181741,0.03831375,0.37918344
