energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.36468234,1.01941422,0.00494074,0.08135091,0.21831567,0.03661834,0.52247353,0.00000000,0.19748929,0.56483893
-3.35867934,1.04560623,0.00559930,0.08938951,0.23871251,0.03960706,0.53110912,0.00000000,0.21506543,0.55659258
-3.35267634,1.07758769,0.00631331,0.09776449,0.26067546,0.04276554,0.54229100,0.00000000,0.23398136,0.55163968
-3.34667334,1.11491162,0.00708150,0.10640630,0.28413096,0.04606919,0.55581671,0.00000000,0.25420677,0.54973445
-3.34067034,1.15704305,0.00790163,0.11523802,0.30898919,0.04949034,0.57145438,0.00000000,0.27569835,0.55057277
-3.33466733,1.20338136,0.00877042,0.12417727,0.33514661,0.05299890,0.58895560,0.00000000,0.29839977,0.55380740
-3.32866433,1.25328295,0.00968342,0.13313849,0.36248869,0.05656309,0.60806787,0.00000000,0.32224157,0.55906328
-3.32266133,1.30608294,0.01063499,0.14203525,0.39089261,0.06015013,0.62854596,0.00000000,0.34714074,0.56595214
-3.31665833,1.36111511,0.01161822,0.15078274,0.42022971,0.06372706,0.65016165,0.00000000,0.37300017,0.57408589
-3.31065533,1.41772913,0.01262497,0.15930015,0.45036763,0.06726137,0.67271119,0.00000000,0.39970784,0.58308835
-3.30465233,1.47530459,0.01364589,0.16751292,0.48117181,0.07072175,0.69602042,0.00000000,0.42713596,0.59260490
-3.29864932,1.53326122,0.01467051,0.17535467,0.51250635,0.07407858,0.71994708,0.00000000,0.45514002,0.60230996
-3.29264632,1.59106528,0.01568733,0.18276882,0.54423416,0.07730442,0.74438043,0.00000000,0.48355802,0.61191208
-3.28664332,1.64823209,0.01668402,0.18970965,0.57621630,0.08037439,0.76923822,0.00000000,0.51221001,0.62115693
-3.28064032,1.70432507,0.01764764,0.19614295,0.60831068,0.08326635,0.79446135,0.00000000,0.54089804,0.62982803
-3.27463732,1.75895171,0.01856483,0.20204609,0.64037017,0.08596109,0.82000654,0.00000000,0.56940671,0.63774583
-3.26863432,1.81175720,0.01942218,0.20740749,0.67224024,0.08844223,0.84583761,0.00000000,0.59750462,0.64476526
-3.26263132,1.86241655,0.02020648,0.21222572,0.70375645,0.09069623,0.87191589,0.00000000,0.62494651,0.65077222
-3.25662831,1.91062585,0.02090510,0.21650809,0.73474204,0.09271221,0.89819058,0.00000000,0.65147656,0.65567935
-3.25062531,1.95609394,0.02150630,0.22026893,0.76500582,0.09448171,0.92458951,0.00000000,0.67683251,0.65942162
-3.24462231,1.99853488,0.02199960,0.22352763,0.79434072,0.09599854,0.95101110,0.00000000,0.70075076,0.66195191
-3.23861931,2.03766232,0.02237609,0.22630668,0.82252322,0.09725851,0.97731808,0.00000000,0.72297230,0.66323708
-3.23261631,2.07318614,0.02262872,0.22862962,0.84931399,0.09825926,1.00333339,0.00000000,0.74324926,0.66325462
-3.22661331,2.10481185,0.02275256,0.23051931,0.87445971,0.09900014,1.02883867,0.00000000,0.76135183,0.66199017
-3.22061031,2.13224298,0.02274498,0.23199638,0.89769638,0.09948209,1.05357557,0.00000000,0.77707543,0.65943594
-3.21460730,2.15518639,0.02260577,0.23307812,0.91875403,0.09970763,1.07724979,0.00000000,0.79024756,0.65559006
-3.20860430,2.17336022,0.02233719,0.23377781,0.93736273,0.09968088,1.09953799,0.00000000,0.80073428,0.65045676
-3.20260130,2.18650423,0.02194396,0.23410452,0.95325977,0.09940768,1.12009698,0.00000000,0.80844580,0.64404726
-3.19659830,2.19439164,0.02143313,0.23406346,0.96619768,0.09889570,1.13857495,0.00000000,0.81334101,0.63638132
-3.19059530,2.19684199,0.02081389,0.23365671,0.97595290,0.09815459,1.15462424,0.00000000,0.81543060,0.62748896
-3.18459230,2.19373406,0.02009735,0.23288440,0.98233444,0.09719614,1.16791476,0.00000000,0.81477861,0.61741245
-3.17858929,2.18501795,0.01929620,0.23174617,0.98519239,0.09603444,1.17814765,0.00000000,0.81150228,0.60620812
-3.17258629,2.17072568,0.01842440,0.23024286,0.98442553,0.09468596,1.18506824,0.00000000,0.80577012,0.59394789
-3.16658329,2.15097933,0.01749674,0.22837819,0.97998789,0.09316959,1.18847777,0.00000000,0.79779817,0.58072034
-3.16058029,2.12599636,0.01652850,0.22616051,0.97189367,0.09150659,1.18824316,0.00000000,0.78784466,0.56663117
-3.15457729,2.09609143,0.01553501,0.22360427,0.96022024,0.08972053,1.18430437,0.00000000,0.77620313,0.55180302
-3.14857429,2.06167474,0.01453134,0.22073127,0.94510910,0.08783700,1.17667898,0.00000000,0.76319446,0.53637461
-3.14257129,2.02324671,0.01353192,0.21757153,0.92676459,0.08588341,1.16546373,0.00000000,0.74915782,0.52049922
-3.13656828,1.98138930,0.01255027,0.21416380,0.90545033,0.08388855,1.15083305,0.00000000,0.73444131,0.50434271
-3.13056528,1.93675450,0.01159877,0.21055555,0.88148368,0.08188224,1.13303463,0.00000000,0.71939235,0.48808101
-3.12456228,1.89005044,0.01068849,0.20680259,0.85522829,0.07989484,1.11238245,0.00000000,0.70434849,0.47189747
-3.11855928,1.84202608,0.00982910,0.20296835,0.82708516,0.07795680,1.08924757,0.00000000,0.68962888,0.45598014
-3.11255628,1.79345523,0.00902882,0.19912272,0.79748267,0.07609824,1.06404729,0.00000000,0.67552689,0.44051913
-3.10655328,1.74512076,0.00829445,0.19534077,0.76686604,0.07434854,1.03723337,0.00000000,0.66230419,0.42570430
-3.10055028,1.69779999,0.00763146,0.19170128,0.73568664,0.07273605,1.00927982,0.00000000,0.65018650,0.41172343
-3.09454727,1.65225175,0.00704413,0.18828522,0.70439173,0.07128781,0.98067092,0.00000000,0.63936120,0.39876090
-3.08854427,1.60920579,0.00653565,0.18517427,0.67341509,0.07002946,0.95189008,0.00000000,0.62997687,0.38699695
-3.08254127,1.56935494,0.00610839,0.18244951,0.64316873,0.06898516,0.92340992,0.00000000,0.62214467,0.37660748
-3.07653827,1.53334980,0.00576401,0.18019022,0.61403610,0.06817764,0.89568393,0.00000000,0.61594139,0.36776441
-3.07053527,1.50179611,0.00550370,0.17847284,0.58636697,0.06762834,0.86913975,0.00000000,0.61141392,0.36063626
-3.06453227,1.47525400,0.00532833,0.17737023,0.56047381,0.06735746,0.84417425,0.00000000,0.60858461,0.35538884
-3.05852926,1.45423872,0.00523858,0.17695090,0.53662978,0.06738416,0.82115011,0.00000000,0.60745733,0.35218584
-3.05252626,1.43922177,0.00523505,0.17727840,0.51506802,0.06772661,0.80039360,0.00000000,0.60802340,0.35118891
-3.04652326,1.43063161,0.00531833,0.17841072,0.49598205,0.06840193,0.78219337,0.00000000,0.61026714,0.35255702
-3.04052026,1.42885295,0.00548897,0.18039947,0.47952677,0.06942610,0.76679952,0.00000000,0.61417028,0.35644484
-3.03451726,1.43422370,0.00574746,0.18328900,0.46581990,0.07081354,0.75442279,0.00000000,0.61971510,0.36299986
-3.02851426,1.44702898,0.00609412,0.18711513,0.45494341,0.07257665,0.74523323,0.00000000,0.62688565,0.37235820
-3.02251126,1.46749165,0.00652897,0.19190365,0.44694457,0.07472501,0.73935825,0.00000000,0.63566699,0.38463892
-3.01650825,1.49575934,0.00705149,0.19766844,0.44183648,0.07726447,0.73687964,0.00000000,0.64604243,0.39993706
-3.01050525,1.53188823,0.00766045,0.20440933,0.43959797,0.08019607,0.73782974,0.00000000,0.65798880,0.41831552
-3.00450225,1.57582429,0.00835366,0.21210972,0.44017265,0.08351479,0.74218674,0.00000000,0.67146996,0.43979605
-2.99849925,1.62738293,0.00912771,0.22073410,0.44346744,0.08720830,0.74986940,0.00000000,0.68642924,0.46434989
-2.99249625,1.68622862,0.00997776,0.23022574,0.44935061,0.09125574,0.76073177,0.00000000,0.70278105,0.49188856
-2.98649325,1.75185594,0.01089733,0.24050448,0.45764971,0.09562662,0.77455838,0.00000000,0.72040265,0.52225535
-2.98049025,1.82357395,0.01187815,0.25146521,0.46814970,0.10027997,0.79106045,0.00000000,0.73912659,0.55521834
-2.97448724,1.90049566,0.01291007,0.26297689,0.48059177,0.10516378,0.80987395,0.00000000,0.75873465,0.59046535
-2.96848424,1.98153419,0.01398102,0.27488259,0.49467317,0.11021491,0.83056001,0.00000000,0.77895400,0.62760165
-2.96248124,2.06540716,0.01507710,0.28700058,0.51004856,0.11535947,0.85260819,0.00000000,0.79945607,0.66615086
-2.95647824,2.15065015,0.01618275,0.29912653,0.52633305,0.12051366,0.87544307,0.00000000,0.81985870,0.70555937
-2.95047524,2.23563997,0.01728095,0.31103714,0.54310727,0.12558529,0.89843420,0.00000000,0.83973162,0.74520453
-2.94447224,2.31862746,0.01835358,0.32249477,0.55992448,0.13047573,0.92090952,0.00000000,0.85860555,0.78440668
-2.93846923,2.39777941,0.01938185,0.33325336,0.57631970,0.13508237,0.94217187,0.00000000,0.87598446,0.82244466
-2.93246623,2.47122804,0.02034678,0.34306525,0.59182071,0.13930154,0.96151808,0.00000000,0.89136068,0.85857445
-2.92646323,2.53712653,0.02122971,0.35168860,0.60596046,0.14303168,0.97826007,0.00000000,0.90423232,0.89205035
-2.92046023,2.59370811,0.02201287,0.35889531,0.61829051,0.14617663,0.99174684,0.00000000,0.91412200,0.92214778
-2.91445723,2.63934613,0.02267998,0.36447886,0.62839497,0.14864903,1.00138661,0.00000000,0.92059619,0.94818676
-2.90845423,2.67261239,0.02321675,0.36826186,0.63590417,0.15037349,1.00666791,0.00000000,0.92328396,0.96955516
-2.90245123,2.69233074,0.02361139,0.37010285,0.64050759,0.15128949,1.00717863,0.00000000,0.92189444,0.98573041
-2.89644822,2.69762348,0.02385505,0.36990201,0.64196524,0.15135384,1.00262206,0.00000000,0.91623174,0.99629881
-2.89044522,2.68794804,0.02394217,0.36760555,0.64011704,0.15054251,0.99282921,0.00000000,0.90620694,1.00097147
-2.88444222,2.66312214,0.02387068,0.36320842,0.63488966,0.14885188,0.97776656,0.00000000,0.89184609,0.99959600
-2.87843922,2.62333623,0.02364216,0.35675538,0.62630045,0.14629918,0.95753918,0.00000000,0.87329417,0.99216342
-2.87243622,2.56915232,0.02326181,0.34834014,0.61445832,0.14292223,0.93238874,0.00000000,0.85081462,0.97880995
-2.86643322,2.50148952,0.02273834,0.33810285,0.59956137,0.13877841,0.90268679,0.00000000,0.82478450,0.95981353
-2.86043022,2.42159686,0.02208372,0.32622585,0.58189157,0.13394297,0.86892351,0.00000000,0.79568559,0.93558521
-2.85442721,2.33101476,0.02131285,0.31292804,0.56180656,0.12850668,0.83169254,0.00000000,0.76409182,0.90665587
-2.84842421,2.23152698,0.02044312,0.29845805,0.53972907,0.12257312,0.79167263,0.00000000,0.73065370,0.87365892
-2.84242121,2.12510530,0.01949392,0.28308658,0.51613437,0.11625542,0.74960700,0.00000000,0.69608039,0.83730966
-2.83641821,2.01384949,0.01848607,0.26709825,0.49153631,0.10967297,0.70628116,0.00000000,0.66112025,0.79838232
-2.83041521,1.89992504,0.01744128,0.25078331,0.46647257,0.10294794,0.66250034,0.00000000,0.62654063,0.75768586
-2.82441221,1.78550121,0.01638156,0.23442952,0.44148962,0.09620192,0.61906723,0.00000000,0.59310769,0.71603943
-2.81840920,1.67269188,0.01532867,0.21831457,0.41712801,0.08955268,0.57676082,0.00000000,0.56156680,0.67424850
-2.81240620,1.56350099,0.01430358,0.20269926,0.39390845,0.08311135,0.53631710,0.00000000,0.53262428,0.63308272
-2.80640320,1.45977453,0.01332603,0.18782168,0.37231905,0.07697985,0.49841200,0.00000000,0.50693074,0.59325601
-2.80040020,1.36315998,0.01241406,0.17389242,0.35280408,0.07124883,0.46364698,0.00000000,0.48506649,0.55540981
-2.79439720,1.27507439,0.01158373,0.16109109,0.33575446,0.06599604,0.43253750,0.00000000,0.46752902,0.52009968
-2.78839420,1.19668097,0.01084879,0.14956396,0.32150015,0.06128525,0.40550430,0.00000000,0.45472281,0.48778557
-2.78239120,1.12887462,0.01022050,0.13942281,0.31030431,0.05716550,0.38286764,0.00000000,0.44695137,0.45882602
-2.77638819,1.07227568,0.00970746,0.13074490,0.30235952,0.05367092,0.36484411,0.00000000,0.44441141,0.43347588
-2.77038519,1.02723142,0.00931558,0.12357381,0.29778567,0.05082087,0.35154598,0.00000000,0.44718913,0.41188761
-2.76438219,0.99382455,0.00904802,0.11792128,0.29662961,0.04862043,0.34298287,0.00000000,0.45525845,0.39411576
-2.75837919,0.97188761,0.00890526,0.11376961,0.29886644,0.04706124,0.33906529,0.00000000,0.46848111,0.38012403
-2.75237619,0.96102255,0.00888517,0.11107466,0.30440214,0.04612245,0.33961010,0.00000000,0.48660863,0.36979476
-2.74637319,0.96062452,0.00898315,0.10976934,0.31307771,0.04577206,0.34434749,0.00000000,0.50928615,0.36294007
-2.74037019,0.96990888,0.00919235,0.10976723,0.32467439,0.04596821,0.35292939,0.00000000,0.53605801,0.35931432
-2.73436718,0.98794092,0.00950381,0.11096659,0.33892017,0.04666075,0.36493920,0.00000000,0.56637541,0.35862731
-2.72836418,1.01366729,0.00990681,0.11325427,0.35549720,0.04779282,0.37990255,0.00000000,0.59960591,0.36055788
-2.72236118,1.04594880,0.01038909,0.11650979,0.37405031,0.04930250,0.39729920,0.00000000,0.63504511,0.36476730
-2.71635818,1.08359369,0.01093724,0.12060924,0.39419617,0.05112449,0.41657574,0.00000000,0.67193021,0.37091233
-2.71035518,1.12539104,0.01153702,0.12542920,0.41553329,0.05319188,0.43715898,0.00000000,0.70945566,0.37865735
-2.70435218,1.17014353,0.01217374,0.13085033,0.43765238,0.05543781,0.45846984,0.00000000,0.74679050,0.38768545
-2.69834917,1.21669895,0.01283271,0.13676085,0.46014700,0.05779716,0.47993739,0.00000000,0.78309724,0.39770804
-2.69234617,1.26397979,0.01349960,0.14305958,0.48262419,0.06020818,0.50101278,0.00000000,0.81755178,0.40847294
-2.68634317,1.31101002,0.01416087,0.14965867,0.50471471,0.06261395,0.52118267,0.00000000,0.84936386,0.41977059
-2.68034017,1.35693845,0.01480413,0.15648580,0.52608254,0.06496378,0.53998163,0.00000000,0.87779748,0.43143829
-2.67433717,1.40105774,0.01541853,0.16348578,0.54643335,0.06721433,0.55700329,0.00000000,0.90219041,0.44336235
-2.66833417,1.44281828,0.01599507,0.17062156,0.56552146,0.06933056,0.57190955,0.00000000,0.92197224,0.45547806
-2.66233117,1.48183648,0.01652681,0.17787439,0.58315501,0.07128640,0.58443770,0.00000000,0.93667996,0.46776755
-2.65632816,1.51789669,0.01700905,0.18524329,0.59919907,0.07306503,0.59440496,0.00000000,0.94597068,0.48025547
-2.65032516,1.55094671,0.01743945,0.19274364,0.61357644,0.07465891,0.60171026,0.00000000,0.94963059,0.49300276
-2.64432216,1.58108680,0.01781795,0.20040490,0.62626616,0.07606942,0.60633318,0.00000000,0.94757985,0.50609872
-2.63831916,1.60855235,0.01814671,0.20826762,0.63729959,0.07730616,0.60832998,0.00000000,0.93987319,0.51965156
-2.63231616,1.63369098,0.01842991,0.21637970,0.64675436,0.07838587,0.60782699,0.00000000,0.92669585,0.53377801
-2.62631316,1.65693488,0.01867338,0.22479207,0.65474636,0.07933114,0.60501153,0.00000000,0.90835541,0.54859224
-2.62031016,1.67876964,0.01888431,0.23355395,0.66142028,0.08016879,0.60012087,0.00000000,0.88526948,0.56419480
-2.61430715,1.69970088,0.01907075,0.24270796,0.66693902,0.08092819,0.59342972,0.00000000,0.85795003,0.58066189
-2.60830415,1.72022052,0.01924117,0.25228522,0.67147277,0.08163935,0.58523689,0.00000000,0.82698497,0.59803574
-2.60230115,1.74077415,0.01940395,0.26230070,0.67518806,0.08233110,0.57585171,0.00000000,0.79301784,0.61631640
-2.59629815,1.76173124,0.01956690,0.27274917,0.67823769,0.08302937,0.56558093,0.00000000,0.75672660,0.63545557
-2.59029515,1.78335989,0.01973681,0.28360189,0.68075183,0.08375559,0.55471666,0.00000000,0.71880228,0.65535270
-2.58429215,1.80580722,0.01991908,0.29480428,0.68283101,0.08452536,0.54352597,0.00000000,0.67992855,0.67585387
-2.57828914,1.82908674,0.02011739,0.30627476,0.68454113,0.08534750,0.53224251,0.00000000,0.64076305,0.69675325
-2.57228614,1.85307317,0.02033351,0.31790490,0.68591100,0.08622342,0.52106065,0.00000000,0.60192095,0.71779748
-2.56628314,1.87750515,0.02056724,0.32956081,0.68693229,0.08714694,0.51013207,0.00000000,0.56396152,0.73869263
-2.56028014,1.90199567,0.02081639,0.34108603,0.68756202,0.08810452,0.49956506,0.00000000,0.52737794,0.75911351
-2.55427714,1.92604962,0.02107696,0.35230549,0.68772723,0.08907593,0.48942638,0.00000000,0.49259042,0.77871495
-2.54827414,1.94908754,0.02134341,0.36303075,0.68733167,0.09003525,0.47974533,0.00000000,0.45994278,0.79714440
-2.54227114,1.97047439,0.02160904,0.37306597,0.68626392,0.09095226,0.47051975,0.00000000,0.42970210,0.81405545
-2.53626813,1.98955157,0.02186640,0.38221471,0.68440658,0.09179403,0.46172359,0.00000000,0.40206122,0.82912144
-2.53026513,2.00567071,0.02210786,0.39028690,0.68164580,0.09252671,0.45331539,0.00000000,0.37714347,0.84204852
-2.52426213,2.01822740,0.02232614,0.39710600,0.67788073,0.09311742,0.44524715,0.00000000,0.35500931,0.85258769
-2.51825913,2.02669304,0.02251489,0.40251575,0.67303224,0.09353607,0.43747325,0.00000000,0.33566407,0.86054501
-2.51225613,2.03064328,0.02266927,0.40638645,0.66705053,0.09375711,0.42995861,0.00000000,0.31906639,0.86578969
-2.50625313,2.02978163,0.02278641,0.40862021,0.65992108,0.09376109,0.42268593,0.00000000,0.30513681,0.86825960
-2.50025013,2.02395717,0.02286590,0.40915520,0.65166880,0.09353593,0.41566138,0.00000000,0.29376590,0.86796406
-2.49424712,2.01317542,0.02291017,0.40796855,0.64236006,0.09307784,0.40891866,0.00000000,0.28482185,0.86498368
-2.48824412,1.99760220,0.02292467,0.40507780,0.63210262,0.09239191,0.40252112,0.00000000,0.27815697,0.85946750
-2.48224112,1.97756009,0.02291809,0.40054081,0.62104345,0.09149222,0.39656183,0.00000000,0.27361309,0.85162750
-2.47623812,1.95351810,0.02290232,0.39445430,0.60936471,0.09040164,0.39116174,0.00000000,0.27102577,0.84173078
-2.47023512,1.92607488,0.02289233,0.38695085,0.59727792,0.08915108,0.38646586,0.00000000,0.27022737,0.83008988
-2.46423212,1.89593648,0.02290589,0.37819465,0.58501684,0.08777853,0.38263778,0.00000000,0.27104903,0.81705168
-2.45822911,1.86388976,0.02296322,0.36837620,0.57282932,0.08632766,0.37985276,0.00000000,0.27332181,0.80298539
-2.45222611,1.83077259,0.02308640,0.35770606,0.56096855,0.08484617,0.37828958,0.00000000,0.27687710,0.78827007
-2.44622311,1.79744219,0.02329875,0.34640802,0.54968393,0.08338397,0.37812170,0.00000000,0.28154666,0.77328238
-2.44022011,1.76474308,0.02362413,0.33471196,0.53921226,0.08199123,0.37950797,0.00000000,0.28716234,0.75838478
-2.43421711,1.73347568,0.02408604,0.32284656,0.52976920,0.08071634,0.38258337,0.00000000,0.29355586,0.74391479
-2.42821411,1.70436705,0.02470679,0.31103232,0.52154158,0.07960398,0.38745016,0.00000000,0.30055865,0.73017555
-2.42221111,1.67804469,0.02550654,0.29947491,0.51468065,0.07869325,0.39416976,0.00000000,0.30800205,0.71742798
-2.41620810,1.65501442,0.02650237,0.28835938,0.50929657,0.07801597,0.40275595,0.00000000,0.31571785,0.70588471
-2.41020510,1.63564294,0.02770737,0.27784502,0.50545415,0.07759536,0.41316941,0.00000000,0.32353921,0.69570589
-2.40420210,1.62014582,0.02912976,0.26806146,0.50317001,0.07744483,0.42531415,0.00000000,0.33130211,0.68699699
-2.39819910,1.60858104,0.03077213,0.25910574,0.50241124,0.07756732,0.43903593,0.00000000,0.33884703,0.67980839
-2.39219610,1.60084836,0.03263080,0.25104065,0.50309548,0.07795490,0.45412283,0.00000000,0.34602111,0.67413688
-2.38619310,1.59669429,0.03469531,0.24389423,0.50509240,0.07858883,0.47030808,0.00000000,0.35268034,0.66992874
-2.38019010,1.59572252,0.03694816,0.23766049,0.50822666,0.07943996,0.48727508,0.00000000,0.35869201,0.66708432
-2.37418709,1.59740924,0.03936470,0.23230123,0.51228207,0.08046960,0.50466458,0.00000000,0.36393709,0.66546390
-2.36818409,1.60112281,0.04191337,0.22774883,0.51700698,0.08163069,0.52208373,0.00000000,0.36831239,0.66489451
-2.36218109,1.60614690,0.04455608,0.22390996,0.52212077,0.08286928,0.53911682,0.00000000,0.37173259,0.66517748
-2.35617809,1.61170629,0.04724894,0.22067003,0.52732120,0.08412633,0.55533718,0.00000000,0.37413182,0.66609638
-2.35017509,1.61699437,0.04994322,0.21789810,0.53229259,0.08533963,0.57031998,0.00000000,0.37546477,0.66742515
-2.34417209,1.62120116,0.05258654,0.21545221,0.53671443,0.08644592,0.58365527,0.00000000,0.37570731,0.66893601
-2.33816908,1.62354097,0.05512428,0.21318489,0.54027039,0.08738296,0.59496086,0.00000000,0.37485652,0.67040682
-2.33216608,1.62327854,0.05750115,0.21094855,0.54265733,0.08809166,0.60389440,0.00000000,0.37293005,0.67162785
-2.32616308,1.61975271,0.05966282,0.20860073,0.54359415,0.08851804,0.61016421,0.00000000,0.36996496,0.67240738
-2.32016008,1.61239678,0.06155763,0.20600889,0.54283006,0.08861498,0.61353843,0.00000000,0.36601586,0.67257622
-2.31415708,1.60075482,0.06313829,0.20305471,0.54015212,0.08834378,0.61385194,0.00000000,0.36115266,0.67199088
-2.30815408,1.58449338,0.06436341,0.19963761,0.53539172,0.08767530,0.61101098,0.00000000,0.35545769,0.67053528
-2.30215108,1.56340826,0.06519889,0.19567762,0.52842971,0.08659089,0.60499507,0.00000000,0.34902266,0.66812112
-2.29614807,1.53742627,0.06561911,0.19111724,0.51920002,0.08508277,0.59585637,0.00000000,0.34194519,0.66468690
-2.29014507,1.50660209,0.06560774,0.18592253,0.50769160,0.08315414,0.58371636,0.00000000,0.33432544,0.66019568
-2.28414207,1.47111054,0.06515834,0.18008326,0.49394864,0.08081887,0.56876020,0.00000000,0.32626263,0.65463203
-2.27813907,1.43123490,0.06427450,0.17361220,0.47806887,0.07810079,0.55122899,0.00000000,0.31785190,0.64799812
-2.27213607,1.38735194,0.06296965,0.16654365,0.46020029,0.07503272,0.53141037,0.00000000,0.30918142,0.64030955
-2.26613307,1.33991457,0.06126659,0.15893127,0.44053621,0.07165517,0.50962793,0.00000000,0.30033009,0.63159110
-2.26013007,1.28943302,0.05919657,0.15084533,0.41930890,0.06801487,0.48622988,0.00000000,0.29136571,0.62187269
-2.25412706,1.23645561,0.05679822,0.14236960,0.39678223,0.06416316,0.46157764,0.00000000,0.28234402,0.61118604
-2.24812406,1.18154987,0.05411613,0.13359790,0.37324348,0.06015429,0.43603476,0.00000000,0.27330828,0.59956208
-2.24212106,1.12528515,0.05119944,0.12463057,0.34899470,0.05604375,0.40995662,0.00000000,0.26428980,0.58702939
-2.23611806,1.06821713,0.04810015,0.11557100,0.32434407,0.05188666,0.38368136,0.00000000,0.25530908,0.57361377
-2.23011506,1.01087512,0.04487159,0.10652227,0.29959760,0.04773631,0.35752231,0.00000000,0.24637767,0.55933900
-2.22411206,0.95375227,0.04156681,0.09758421,0.27505141,0.04364282,0.33176215,0.00000000,0.23750065,0.54422866
-2.21810905,0.89729908,0.03823719,0.08885077,0.25098498,0.03965215,0.30664884,0.00000000,0.22867948,0.52830884
-2.21210605,0.84192011,0.03493119,0.08040792,0.22765567,0.03580523,0.28239337,0.00000000,0.21991528,0.51161163
-2.20610305,0.78797371,0.03169324,0.07233213,0.20529444,0.03213742,0.25916924,0.00000000,0.21121212,0.49417910
-2.20010005,0.73577445,0.02856301,0.06468936,0.18410310,0.02867823,0.23711349,0.00000000,0.20258040,0.47606733
-2.19409705,0.68559794,0.02557479,0.05753464,0.16425308,0.02545124,0.21632902,0.00000000,0.19404003,0.45735042
-2.18809405,0.63768719,0.02275723,0.05091222,0.14588545,0.02247436,0.19688794,0.00000000,0.18562321,0.43812395
-2.18209105,0.59226033,0.02013327,0.04485620,0.12911245,0.01976012,0.17883570,0.00000000,0.17737685,0.41850788
-2.17608804,0.54951877,0.01772027,0.03939156,0.11401996,0.01731631,0.16219565,0.00000000,0.16936436,0.39864839
-2.17008504,0.50965552,0.01553040,0.03453559,0.10067100,0.01514656,0.14697376,0.00000000,0.16166685,0.37871884
-2.16408204,0.47286296,0.01357106,0.03029955,0.08910992,0.01325118,0.13316330,0.00000000,0.15438363,0.35891946
-2.15807904,0.43933979,0.01184557,0.02669055,0.07936691,0.01162784,0.12074909,0.00000000,0.14763204,0.33947603
-2.15207604,0.40929674,0.01035374,0.02371347,0.07146280,0.01027246,0.10971145,0.00000000,0.14154658,0.32063738
-2.14607304,0.38296072,0.00909261,0.02137288,0.06541363,0.00917987,0.10002943,0.00000000,0.13627740,0.30267191
-2.14007004,0.36057740,0.00805712,0.01967485,0.06123495,0.00834456,0.09168337,0.00000000,0.13198822,0.28586333
-2.13406703,0.34241196,0.00724075,0.01862863,0.05894558,0.00776122,0.08465682,0.00000000,0.12885364,0.27050563
-2.12806403,0.32874797,0.00663607,0.01824797,0.05857049,0.00742520,0.07893764,0.00000000,0.12705604,0.25689758
-2.12206103,0.31988453,0.00623521,0.01855221,0.06014297,0.00733292,0.07451852,0.00000000,0.12678207,0.24533691
-2.11605803,0.31613162,0.00603027,0.01956694,0.06370556,0.00748199,0.07139678,0.00000000,0.12821876,0.23611428
-2.11005503,0.31780373,0.00601353,0.02132420,0.06931004,0.00787135,0.06957374,0.00000000,0.13154940,0.22950722
-2.10405203,0.32521207,0.00617766,0.02386225,0.07701621,0.00850112,0.06905351,0.00000000,0.13694920,0.22577420
-2.09804902,0.33865528,0.00651570,0.02722481,0.08688955,0.00937245,0.06984149,0.00000000,0.14458085,0.22514883
-2.09204602,0.35840902,0.00702107,0.03145981,0.09899778,0.01048716,0.07194260,0.00000000,0.15459001,0.22783440
-2.08604302,0.38471467,0.00768743,0.03661764,0.11340653,0.01184729,0.07535932,0.00000000,0.16710083,0.23399875
-2.08004002,0.41776731,0.00850844,0.04274896,0.13017404,0.01345461,0.08008975,0.00000000,0.18221164,0.24376953
-2.07403702,0.45770355,0.00947755,0.04990202,0.14934532,0.01531000,0.08612563,0.00000000,0.19999081,0.25723005
-2.06803402,0.50458942,0.01058773,0.05811974,0.17094584,0.01741285,0.09345059,0.00000000,0.22047311,0.27441564
-2.06203102,0.55840892,0.01183114,0.06743649,0.19497505,0.01976041,0.10203862,0.00000000,0.24365638,0.29531084
-2.05602801,0.61905369,0.01319889,0.07787477,0.22140010,0.02234718,0.11185286,0.00000000,0.26949905,0.31984736
-2.05002501,0.68631448,0.01468080,0.08944194,0.25014993,0.02516436,0.12284488,0.00000000,0.29791829,0.34790304
-2.04402201,0.75987477,0.01626513,0.10212712,0.28111022,0.02819938,0.13495437,0.00000000,0.32878918,0.37930198
-2.03801901,0.83930737,0.01793851,0.11589849,0.31411940,0.03143556,0.14810947,0.00000000,0.36194493,0.41381601
-2.03201601,0.92407434,0.01968582,0.13070112,0.34896612,0.03485184,0.16222761,0.00000000,0.39717828,0.45116755
-2.02601301,1.01353063,0.02149020,0.14645549,0.38538837,0.03842283,0.17721700,0.00000000,0.43424412,0.49103399
-2.02001001,1.10693196,0.02333312,0.16305693,0.42307453,0.04211889,0.19297865,0.00000000,0.47286340,0.53305381
-2.01400700,1.20344678,0.02519457,0.18037608,0.46166648,0.04590647,0.20940896,0.00000000,0.51272833,0.57683408
-2.00800400,1.30217249,0.02705334,0.19826029,0.50076484,0.04974870,0.22640275,0.00000000,0.55350862,0.62195965
-2.00200100,1.40215558,0.02888730,0.21653635,0.53993625,0.05360607,0.24385654,0.00000000,0.59485893,0.66800353
