energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Na_s_up,S_s_up,S_p_up
-2.95647824,1.84618962,0.00399026,0.32005093,0.91505453,0.15341699,0.28525384,0.07299129,0.93611932
-2.95047524,1.72276628,0.00393948,0.30810308,0.85620027,0.14085771,0.26159401,0.06673066,0.86791951
-2.94447224,1.61811893,0.00395750,0.30036918,0.80857823,0.12952609,0.23933032,0.06086955,0.80869525
-2.93846923,1.53261443,0.00404227,0.29682833,0.77215979,0.11947755,0.21867480,0.05546099,0.75869500
-2.93246623,1.46622836,0.00419079,0.29738568,0.74672256,0.11073690,0.19978296,0.05054307,0.71797181
-2.92646323,1.41855677,0.00439916,0.30187328,0.73185889,0.10329948,0.18275403,0.04613915,0.68638973
-2.92046023,1.38883445,0.00466257,0.31005187,0.72698645,0.09713307,0.16763285,0.04225852,0.66363363
-2.91445723,1.37595938,0.00497531,0.32161379,0.73136089,0.09218020,0.15441341,0.03889737,0.64922215
-2.90845423,1.37852286,0.00533080,0.33618709,0.74409060,0.08836101,0.14304355,0.03604006,0.64252328
-2.90245123,1.39484493,0.00572168,0.35334100,0.76415363,0.08557652,0.13343070,0.03366065,0.64277254
-2.89644822,1.42301470,0.00613983,0.37259281,0.79041680,0.08371207,0.12544837,0.03172454,0.64909311
-2.89044522,1.46093500,0.00657653,0.39341628,0.82165697,0.08264104,0.11894302,0.03019016,0.66051788
-2.88444222,1.50637076,0.00702258,0.41525145,0.85658452,0.08222860,0.11374122,0.02901082,0.67601293
-2.87843922,1.55700050,0.00746841,0.43751590,0.89386874,0.08233551,0.10965666,0.02813638,0.69450214
-2.87243622,1.61046985,0.00790435,0.45961712,0.93216487,0.08282184,0.10649696,0.02751501,0.71489242
-2.86643322,1.66444624,0.00832075,0.48096582,0.97014230,0.08355048,0.10407010,0.02709471,0.73609923
-2.86043022,1.71667339,0.00870827,0.50098983,1.00651338,0.08439055,0.10219026,0.02682483,0.75707176
-2.85442721,1.76502426,0.00905806,0.51914809,1.04006198,0.08522036,0.10068293,0.02665733,0.77681719
-2.84842421,1.80755110,0.00936203,0.53494431,1.06967102,0.08593018,0.09938941,0.02654797,0.79442352
-2.84242121,1.84253087,0.00961304,0.54793974,1.09434810,0.08642445,0.09817038,0.02645725,0.80908016
-2.83641821,1.86850483,0.00980509,0.55776462,1.11324815,0.08662366,0.09690873,0.02635119,0.82009593
-2.83041521,1.88431074,0.00993353,0.56412769,1.12569235,0.08646565,0.09551153,0.02620192,0.82691367
-2.82441221,1.88910666,0.00999514,0.56682351,1.13118251,0.08590645,0.09391124,0.02598811,0.82912109
-2.81840920,1.88238541,0.00998829,0.56573708,1.12941021,0.08492060,0.09206615,0.02569515,0.82645760
-2.81240620,1.86397929,0.00991289,0.56084573,1.12026040,0.08350097,0.08996010,0.02531525,0.81881667
-2.80640320,1.83405487,0.00977046,0.55221796,1.10380916,0.08165809,0.08760165,0.02484727,0.80624398
-2.80040020,1.79309809,0.00956403,0.54000954,1.08031584,0.07941906,0.08502263,0.02429649,0.78893118
-2.79439720,1.74189059,0.00929803,0.52445682,1.05020978,0.07682608,0.08227629,0.02367422,0.76720585
-2.78839420,1.68147818,0.00897817,0.50586766,1.01407234,0.07393468,0.07943509,0.02299727,0.74151786
-2.78239120,1.61313284,0.00861122,0.48461047,0.97261497,0.07081173,0.07658816,0.02228735,0.71242298
-2.77638819,1.53831013,0.00820482,0.46110169,0.92665430,0.06753325,0.07383858,0.02157040,0.68056422
-2.77038519,1.45860347,0.00776723,0.43579240,0.87708552,0.06418221,0.07130058,0.02087581,0.64665184
-2.76438219,1.37569746,0.00730712,0.40915472,0.82485487,0.06084630,0.06909651,0.02023566,0.61144277
-2.75837919,1.29132184,0.00683332,0.38166826,0.77093286,0.05761577,0.06735393,0.01968387,0.57572015
-2.75237619,1.20720782,0.00635460,0.35380763,0.71628880,0.05458141,0.06620251,0.01925537,0.54027382
-2.74637319,1.12504823,0.00587948,0.32603099,0.66186806,0.05183272,0.06577103,0.01898522,0.50588232
-2.74037019,1.04646262,0.00541604,0.29877044,0.60857244,0.04945625,0.06618430,0.01890774,0.47329697
-2.73436718,0.97296813,0.00497183,0.27242424,0.55724458,0.04753422,0.06756005,0.01905565,0.44322826
-2.72836418,0.90595675,0.00455371,0.24735125,0.50865646,0.04614329,0.07000584,0.01945916,0.41633497
-2.72236118,0.84667898,0.00416786,0.22386740,0.46350237,0.04535365,0.07361588,0.02014514,0.39321600
-2.71635818,0.79623382,0.00381970,0.20224441,0.42239605,0.04522829,0.07846788,0.02113625,0.37440484
-2.71035518,0.75556477,0.00351398,0.18271042,0.38587189,0.04582241,0.08461995,0.02245012,0.36036659
-2.70435218,0.72546103,0.00325481,0.16545237,0.35438948,0.04718312,0.09210753,0.02409855,0.35149728
-2.69834917,0.70656330,0.00304573,0.15061983,0.32834115,0.04934922,0.10094051,0.02608680,0.34812511
-2.69234617,0.69937320,0.00288990,0.13832993,0.30806159,0.05235111,0.11110069,0.02841296,0.35051326
-2.68634317,0.70426527,0.00279021,0.12867298,0.29383878,0.05621086,0.12253952,0.03106742,0.35886398
-2.68034017,0.72150085,0.00274947,0.12171856,0.28592550,0.06094238,0.13517653,0.03403251,0.37332338
-2.67433717,0.75124256,0.00277059,0.11752145,0.28455058,0.06655164,0.14889838,0.03728232,0.39398672
-2.66833417,0.79356887,0.00285682,0.11612731,0.28992899,0.07303704,0.16355877,0.04078270,0.42090367
-2.66233117,0.84848762,0.00301192,0.11757764,0.30227030,0.08038973,0.17897940,0.04449157,0.45408337
-2.65632816,0.91594809,0.00324043,0.12191382,0.32178471,0.08859414,0.19495191,0.04835944,0.49349886
-2.65032516,0.99585079,0.00354783,0.12917995,0.34868627,0.09762837,0.21124107,0.05233025,0.53909068
-2.64432216,1.08805460,0.00394081,0.13942446,0.38319290,0.10746473,0.22758905,0.05634241,0.59076944
-2.63831916,1.19238082,0.00442742,0.15270022,0.42552305,0.11807020,0.24372089,0.06033020,0.64841720
-2.63231616,1.30861395,0.00501726,0.16906327,0.47588897,0.12940685,0.25935088,0.06422536,0.71188745
-2.62631316,1.43649910,0.00572163,0.18857011,0.53448662,0.14143219,0.27418977,0.06795880,0.78100390
-2.62031016,1.57573596,0.00655363,0.21127371,0.60148281,0.15409945,0.28795267,0.07146259,0.85555783
-2.61430715,1.72596980,0.00752822,0.23721834,0.67699971,0.16735765,0.30036708,0.07467188,0.93530428
-2.60830415,1.88677972,0.00866218,0.26643355,0.76109775,0.18115162,0.31118104,0.07752681,1.01995739
-2.60230115,2.05766494,0.00997404,0.29892744,0.85375742,0.19542186,0.32017080,0.07997444,1.10918492
-2.59629815,2.23802985,0.01148393,0.33467967,0.95486116,0.21010416,0.32714788,0.08197035,1.20260262
-2.59029515,2.42716879,0.01321322,0.37363457,1.06417615,0.22512924,0.33196502,0.08348004,1.29976878
-2.58429215,2.62425183,0.01518420,0.41569466,1.18133927,0.24042226,0.33452085,0.08448005,1.40017958
-2.57828914,2.82831261,0.01741951,0.46071500,1.30584511,0.25590233,0.33476301,0.08495862,1.50326577
-2.57228614,3.03823969,0.01994153,0.50849889,1.43703809,0.27148202,0.33268959,0.08491599,1.60839124
-2.56628314,3.25277234,0.02277160,0.55879497,1.57410962,0.28706717,0.32834880,0.08436423,1.71485414
-2.56028014,3.47050212,0.02592916,0.61129640,1.71610083,0.30255673,0.32183693,0.08332673,1.82189085
-2.55427714,3.68988097,0.02943079,0.66564195,1.86191138,0.31784304,0.31329465,0.08183719,1.92868325
-2.54827414,3.90923628,0.03328916,0.72141943,2.01031450,0.33281245,0.30290186,0.07993834,2.03436937
-2.54227114,4.12679332,0.03751199,0.77817125,2.15997798,0.34734630,0.29087138,0.07768036,2.13805744
-2.53626813,4.34070461,0.04210101,0.83540227,2.30949075,0.36132249,0.27744170,0.07511908,2.23884307
-2.53026513,4.54908569,0.04705094,0.89258945,2.45739407,0.37461732,0.26286925,0.07231413,2.33582899
-2.52426213,4.75005615,0.05234868,0.94919324,2.60221638,0.38710795,0.24742041,0.06932694,2.42814687
-2.51825913,4.94178443,0.05797262,1.00467013,2.74251026,0.39867505,0.23136367,0.06621896,2.51498002
-2.51225613,5.12253465,0.06389218,1.05848604,2.87689018,0.40920582,0.21496230,0.06304984,2.59558633
-2.50625313,5.29071346,0.07006774,1.11012985,3.00406928,0.41859716,0.19846772,0.05987600,2.66932003
-2.50025013,5.44491469,0.07645080,1.15912662,3.12289357,0.42675889,0.18211381,0.05674930,2.73565134
-2.49424712,5.58395990,0.08298463,1.20504992,3.23237209,0.43361676,0.16611237,0.05371613,2.79418290
-2.48824412,5.70693264,0.08960525,1.24753276,3.33170159,0.43911535,0.15064978,0.05081674,2.84466204
-2.48224112,5.81320492,0.09624288,1.28627662,3.42028468,0.44322046,0.13588482,0.04808496,2.88698816
-2.47623812,5.90245442,0.10282370,1.32105819,3.49774060,0.44592107,0.12194777,0.04554814,2.92121476
-2.47023512,5.97467167,0.10927201,1.35173363,3.56390821,0.44723059,0.10894049,0.04322742,2.94754578
-2.46423212,6.03015663,0.11551261,1.37824012,3.61884108,0.44718747,0.09693756,0.04113826,2.96632648
-2.45822911,6.06950501,0.12147337,1.40059457,3.66279513,0.44585507,0.08598811,0.03929105,2.97802912
-2.45222611,6.09358479,0.12708792,1.41888982,3.69620926,0.44332075,0.07611831,0.03769193,2.98323411
-2.44622311,6.10350403,0.13229813,1.43328820,3.71968024,0.43969424,0.06733424,0.03634362,2.98260762
-2.44022011,6.10057164,0.13705662,1.44401302,3.73393284,0.43510531,0.05962502,0.03524632,2.97687659
-2.43421711,6.08625271,0.14132877,1.45133821,3.73978685,0.42970085,0.05296598,0.03439844,2.96680252
-2.42821411,6.06212064,0.14509440,1.45557666,3.73812235,0.42364154,0.04732174,0.03379742,2.95315518
-2.42221111,6.02980812,0.14834896,1.45706769,3.72984500,0.41709804,0.04264910,0.03344025,2.93668772
-2.41620810,5.99095922,0.15110400,1.45616421,3.71585278,0.41024711,0.03889966,0.03332395,2.91811411
-2.41020510,5.94718471,0.15338715,1.45322020,3.69700569,0.40326757,0.03602210,0.03344590,2.89809033
-2.40420210,5.90002246,0.15524134,1.44857887,3.67409961,0.39633648,0.03396407,0.03380397,2.87719990
-2.39819910,5.85090460,0.15672346,1.44256209,3.64784549,0.38962548,0.03267374,0.03439654,2.85594453
-2.39219610,5.80113272,0.15790242,1.43546153,3.61885445,0.38329760,0.03210103,0.03522244,2.83474029
-2.38619310,5.75186201,0.15885679,1.42753175,3.58762953,0.37750455,0.03219852,0.03628077,2.81391930
-2.38019010,5.70409454,0.15967205,1.41898568,3.55456398,0.37238460,0.03292209,0.03757065,2.79373674
-2.37418709,5.65868183,0.16043760,1.40999240,3.51994609,0.36806110,0.03423144,0.03909106,2.77438271
-2.36818409,5.61633584,0.16124376,1.40067751,3.48397005,0.36464169,0.03609036,0.04084060,2.75599806
-2.36218109,5.57764741,0.16217871,1.39112575,3.44675197,0.36221810,0.03846701,0.04281735,2.73869324
-2.35617809,5.54311043,0.16332575,1.38138588,3.40835013,0.36086651,0.04133406,0.04501882,2.72256886
-2.35017509,5.51314987,0.16476072,1.37147734,3.36878806,0.36064842,0.04466885,0.04744193,2.70773663
-2.34417209,5.48815133,0.16654989,1.36139834,3.32807909,0.36161168,0.04845349,0.05008313,2.69433919
-2.33816908,5.46848962,0.16874815,1.35113478,3.28625083,0.36379185,0.05267493,0.05293856,2.68256733
-2.33216608,5.45455387,0.17139782,1.34066954,3.24336793,0.36721334,0.05732501,0.05600433,2.67267333
-2.32616308,5.44676681,0.17452768,1.32999140,3.19955168,0.37189044,0.06240038,0.05927669,2.66497905
-2.32016008,5.44559592,0.17815261,1.31910307,3.15499512,0.37782791,0.06790238,0.06275234,2.65987788
-2.31415708,5.45155489,0.18227340,1.30802770,3.10997232,0.38502105,0.07383664,0.06642857,2.65782972
-2.30815408,5.46519411,0.18687698,1.29681345,3.06484121,0.39345517,0.08021260,0.07030338,2.65934889
-2.30215108,5.48707972,0.19193679,1.28553561,3.02003927,0.40310435,0.08704267,0.07437536,2.66498478
-2.29614807,5.51776167,0.19741335,1.27429619,2.97607210,0.41392956,0.09434124,0.07864355,2.67529600
-2.29014507,5.55773164,0.20325489,1.26322076,2.93349511,0.42587633,0.10212326,0.08310695,2.69081887
-2.28414207,5.60737306,0.20939812,1.25245269,2.89288912,0.43887185,0.11040263,0.08776396,2.71203156
-2.27813907,5.66690562,0.21576904,1.24214512,2.85483112,0.45282203,0.11919035,0.09261160,2.73931582
-2.27213607,5.73632782,0.22228377,1.23245090,2.81986155,0.46760861,0.12849235,0.09764452,2.77291811
-2.26613307,5.81536097,0.22884958,1.22351138,2.78845002,0.48308659,0.13830730,0.10285396,2.81291246
-2.26013007,5.90339894,0.23536595,1.21544443,2.76096141,0.49908242,0.14862431,0.10822666,2.85916725
-2.25412706,5.99946737,0.24172597,1.20833271,2.73762450,0.51539315,0.15942068,0.11374374,2.91131822
-2.24812406,6.10219606,0.24781779,1.20221281,2.71850498,0.53178680,0.17065988,0.11937966,2.96874964
-2.24212106,6.20980771,0.25352655,1.19706612,2.70348480,0.54800421,0.18228986,0.12510143,3.03058545
-2.23611806,6.32012539,0.25873643,1.19281208,2.69224944,0.56376242,0.19424173,0.13086801,3.09569146
-2.23011506,6.43060005,0.26333316,1.18930442,2.68428419,0.57875967,0.20642910,0.13663003,3.16268951
-2.22411206,6.53835852,0.26720671,1.18633068,2.67888008,0.59268199,0.21874810,0.14232989,3.22998372
-2.21810905,6.64027109,0.27025423,1.18361541,2.67514980,0.60521103,0.23107812,0.14790233,3.29579812
-2.21210605,6.73303673,0.27238313,1.18082692,2.67205299,0.61603313,0.24328347,0.15327538,3.35822477
-2.20610305,6.81328270,0.27351421,1.17758739,2.66843021,0.62484901,0.25521583,0.15837176,3.41528057
-2.20010005,6.87767487,0.27358470,1.17348605,2.66304387,0.63138388,0.26671754,0.16311068,3.46497043
-2.19409705,6.92303364,0.27255099,1.16809471,2.65462461,0.63539738,0.27762575,0.16741005,3.50535433
-2.18809405,6.94645062,0.27039114,1.16098500,2.64192065,0.63669291,0.28777710,0.17118890,3.53461527
-2.18209105,6.94540054,0.26710675,1.15174651,2.62374799,0.63512593,0.29701309,0.17437002,3.55112520
-2.17608804,6.91784326,0.26272432,1.14000486,2.59903897,0.63061078,0.30518565,0.17688268,3.55350594
-2.17008504,6.86231115,0.25729585,1.12543895,2.56688684,0.62312563,0.31216294,0.17866535,3.54068233
-2.16408204,6.77797770,0.25089875,1.10779645,2.52658426,0.61271544,0.31783500,0.17966816,3.51192539
-2.15807904,6.66470428,0.24363491,1.08690682,2.47765397,0.59949259,0.32211905,0.17985524,3.46688349
-2.15207604,6.52306305,0.23562903,1.06269128,2.41987027,0.58363531,0.32496426,0.17920655,3.40560026
-2.14607304,6.35433489,0.22702630,1.03516927,2.35327032,0.56538378,0.32635562,0.17771932,3.32851866
-2.14007004,6.16048282,0.21798929,1.00446109,2.27815520,0.54503431,0.32631684,0.17540890,3.23647111
-2.13406703,5.94410232,0.20869447,0.97078675,2.19508056,0.52293157,0.32491207,0.17230905,3.13065636
-2.12806403,5.70835072,0.19932817,0.93446097,2.10483786,0.49945946,0.32224622,0.16847157,3.01260445
-2.12206103,5.45685923,0.19008232,0.89588481,2.00842709,0.47503087,0.31846396,0.16396538,2.88413123
-2.11605803,5.19363117,0.18115004,0.85553416,1.90702262,0.45007668,0.31374729,0.15887494,2.74728479
-2.11005503,4.92293093,0.17272116,0.81394579,1.80193372,0.42503460,0.30831173,0.15329816,2.60428602
-2.10405203,4.64916788,0.16497784,0.77170149,1.69456191,0.40033810,0.30240120,0.14734389,2.45746586
-2.09804902,4.37677970,0.15809044,0.72941098,1.58635672,0.37640584,0.29628186,0.14112900,2.30920164
-2.09204602,4.11011909,0.15221367,0.68769436,1.47877208,0.35363189,0.29023489,0.13477520,2.16185490
-2.08604302,3.85334764,0.14748305,0.64716464,1.37322472,0.33237713,0.28454868,0.12840578,2.01771273
-2.08004002,3.61033961,0.14401198,0.60841108,1.27105633,0.31296180,0.27951048,0.12214222,1.87893442
-2.07403702,3.38459828,0.14188909,0.57198373,1.17350047,0.29565951,0.27539793,0.11610100,1.74750480
-2.06803402,3.17918624,0.14117632,0.53837978,1.08165518,0.28069270,0.27247067,0.11039050,1.62519525
-2.06203102,2.99667091,0.14190740,0.50803193,0.99646190,0.26822955,0.27096230,0.10510827,1.51353291
-2.05602801,2.83908529,0.14408701,0.48129908,0.91869076,0.25838232,0.27107298,0.10033862,1.41377833
-2.05002501,2.70790409,0.14769042,0.45845949,0.84893235,0.25120701,0.27296292,0.09615070,1.32691148
-2.04402201,2.60403428,0.15266377,0.43970633,0.78759556,0.24670430,0.27674680,0.09259694,1.25362552
-2.03801901,2.52781935,0.15892493,0.42514581,0.73491098,0.24482156,0.28248961,0.08971215,1.19432801
-2.03201601,2.47905593,0.16636488,0.41479755,0.69093928,0.24545588,0.29020361,0.08751298,1.14914859
-2.02601301,2.45702154,0.17484965,0.40859722,0.65558374,0.24845789,0.29984692,0.08599803,1.11795248
-2.02001001,2.46051219,0.18422286,0.40640111,0.62860623,0.25363642,0.31132345,0.08514829,1.10035894
-2.01400700,2.48788843,0.19430863,0.40799258,0.60964579,0.26076370,0.32448445,0.08492817,1.09576399
-2.00800400,2.53712875,0.20491505,0.41308996,0.59823912,0.26958109,0.33913144,0.08528683,1.10336668
-2.00200100,2.60588914,0.21583797,0.42135590,0.59384225,0.27980531,0.35502055,0.08615995,1.12219821
-1.99599800,2.69156775,0.22686521,0.43240763,0.59585280,0.29113486,0.37186826,0.08747169,1.15115349
-1.98999500,2.79137355,0.23778090,0.44582824,0.60363222,0.30325687,0.38935819,0.08913702,1.18902454
-1.98399200,2.90239795,0.24837004,0.46117834,0.61652752,0.31585394,0.40714902,0.09106412,1.23453514
-1.97798899,3.02168816,0.25842317,0.47800815,0.63389210,0.32861110,0.42488310,0.09315694,1.28637641
-1.97198599,3.14632096,0.26774082,0.49586958,0.65510506,0.34122273,0.44219573,0.09531780,1.34324248
-1.96598299,3.27347550,0.27613797,0.51432797,0.67958882,0.35339923,0.45872475,0.09744997,1.40386576
-1.95997999,3.40050328,0.28344802,0.53297332,0.70682444,0.36487341,0.47412018,0.09946022,1.46705088
-1.95397699,3.52499356,0.28952647,0.55143059,0.73636442,0.37540632,0.48805356,0.10126111,1.53170645
-1.94797399,3.64483221,0.29425401,0.56936879,0.76784244,0.38479248,0.50022686,0.10277324,1.59687366
-1.94197099,3.75825185,0.29753897,0.58650848,0.80097982,0.39286430,0.51038049,0.10392711,1.66175061
-1.93596798,3.86387137,0.29931906,0.60262753,0.83558835,0.39949540,0.51830015,0.10466478,1.72571131
-1.92996498,3.96072279,0.29956231,0.61756472,0.87156919,0.40460297,0.52382240,0.10494110,1.78831838
-1.92396198,4.04826403,0.29826720,0.63122118,0.90890790,0.40814868,0.52683854,0.10472460,1.84932858
-1.91795898,4.12637639,0.29546192,0.64355940,0.94766536,0.41013845,0.52729686,0.10399796,1.90869040
-1.91195598,4.19534605,0.29120286,0.65459987,0.98796500,0.41062062,0.52520287,0.10275806,1.96653350
-1.90595298,4.25582983,0.28557231,0.66441549,1.02997648,0.40968296,0.52061783,0.10101561,2.02314987
-1.89994997,4.30880583,0.27867546,0.67312384,1.07389649,0.40744820,0.51365534,0.09879433,2.07896719
-1.89394697,4.35551069,0.27063685,0.68087775,1.11992730,0.40406849,0.50447630,0.09612980,2.13451505
-1.88794397,4.39736567,0.26159635,0.68785440,1.16825404,0.39971886,0.49328238,0.09306798,2.19038548
-1.88194097,4.43589466,0.25170489,0.69424374,1.21902163,0.39458986,0.48030825,0.08966334,2.24718923
-1.87593797,4.47263762,0.24112002,0.70023647,1.27231259,0.38887988,0.46581302,0.08597696,2.30550981
-1.86993497,4.50906338,0.23000152,0.70601239,1.32812675,0.38278714,0.45007116,0.08207429,2.36585758
-1.86393197,4.54648611,0.21850723,0.71172967,1.38636410,0.37650204,0.43336327,0.07802302,2.42862595
-1.85792896,4.58598931,0.20678918,0.71751545,1.44681177,0.37019991,0.41596721,0.07389089,2.49405230
-1.85192596,4.62836147,0.19499028,0.72345856,1.50913595,0.36403468,0.39814989,0.06974364,2.56218554
-1.84592296,4.67404644,0.18324155,0.72960435,1.57287951,0.35813358,0.38016000,0.06564311,2.63286239
-1.83991996,4.72311141,0.17166004,0.73595220,1.63746555,0.35259329,0.36222205,0.06164568,2.70569378
-1.83391696,4.77523422,0.16034741,0.74245572,1.70220710,0.34747751,0.34453188,0.05780092,2.78006250
-1.82791396,4.82971069,0.14938935,0.74902552,1.76632270,0.34281624,0.32725373,0.05415064,2.85513256
-1.82191096,4.88548204,0.13885553,0.75553450,1.82895722,0.33860660,0.31051888,0.05072831,2.92987012
-1.81590795,4.94118092,0.12880034,0.76182528,1.88920722,0.33481531,0.29442596,0.04755883,3.00307535
-1.80990495,4.99519398,0.11926403,0.76771926,1.94614977,0.33138256,0.27904257,0.04465869,3.07342387
-1.80390195,5.04573795,0.11027446,0.77302705,1.99887337,0.32822710,0.26440824,0.04203648,3.13951607
-1.79789895,5.09094559,0.10184900,0.77755931,2.04650979,0.32525233,0.25053831,0.03969360,3.19993204
-1.79189595,5.12895716,0.09399679,0.78113781,2.08826518,0.32235304,0.23742856,0.03762538,3.25328967
-1.78589295,5.15801323,0.08672094,0.78360589,2.12344940,0.31942244,0.22506028,0.03582219,3.29830319
-1.77988994,5.17654420,0.08002080,0.78483781,2.15150197,0.31635927,0.21340543,0.03427083,3.33383954
-1.77388694,5.18325245,0.07389397,0.78474665,2.17201376,0.31307437,0.20243164,0.03295584,3.35896989
-1.76788394,5.17718314,0.06833815,0.78329027,2.18474342,0.30949680,0.19210681,0.03186086,3.37301390
-1.76188094,5.15778057,0.06335267,0.78047520,2.18962790,0.30557876,0.18240315,0.03096984,3.37557486
-1.75587794,5.12492744,0.05893962,0.77635808,2.18678668,0.30129954,0.17330034,0.03026819,3.36656387
-1.74987494,5.07896548,0.05510461,0.77104493,2.17651957,0.29666796,0.16478792,0.02974369,3.34621214
-1.74387194,5.02069636,0.05185721,0.76468798,2.15929828,0.29172346,0.15686669,0.02938716,3.31507082
-1.73786893,4.95136326,0.04921089,0.75748045,2.13575196,0.28653560,0.14954919,0.02919295,3.27399823
-1.73186593,4.87261380,0.04718271,0.74964941,2.10664751,0.28120217,0.14285934,0.02915914,3.22413527
-1.72586293,4.78644604,0.04579267,0.74144698,2.07286529,0.27584600,0.13683129,0.02928755,3.16686979
-1.71985993,4.69514014,0.04506279,0.73314036,2.03537114,0.27061041,0.13150753,0.02958344,3.10379170
-1.71385693,4.60117849,0.04501601,0.72500096,1.99518584,0.26565389,0.12693662,0.03005514,3.03664057
-1.70785393,4.50715788,0.04567496,0.71729307,1.95335298,0.26114393,0.12317045,0.03071342,2.96724793
-1.70185093,4.41569731,0.04706062,0.71026255,1.91090644,0.25725047,0.12026136,0.03157083,2.89747669
-1.69584792,4.32934543,0.04919099,0.70412598,1.86883863,0.25413914,0.11825921,0.03264091,2.82916019
-1.68984492,4.25049135,0.05207982,0.69906059,1.82807056,0.25196478,0.11720861,0.03393743,2.76404316
-1.68384192,4.18128244,0.05573541,0.69519562,1.78942473,0.25086529,0.11714633,0.03547362,2.70372723
-1.67783892,4.12355243,0.06015954,0.69260520,1.75360199,0.25095623,0.11809912,0.03726151,2.64962275
-1.67183592,4.07876256,0.06534662,0.69130331,1.72116285,0.25232632,0.12008196,0.03931129,2.60290892
-1.66583292,4.04795797,0.07128303,0.69124105,1.69251423,0.25503403,0.12309678,0.04163083,2.56450357
-1.65982991,4.03174074,0.07794667,0.69230629,1.66790186,0.25910542,0.12713171,0.04422528,2.53504347
-1.65382691,4.03026037,0.08530677,0.69432598,1.64740871,0.26453315,0.13216081,0.04709682,2.51487559
-1.64782391,4.04322150,0.09332395,0.69707106,1.63095932,0.27127685,0.13814431,0.05024451,2.50405933
-1.64182091,4.06990805,0.10195046,0.70026379,1.61832993,0.27926461,0.14502924,0.05366415,2.50237912
-1.63581791,4.10922208,0.11113064,0.70358736,1.60916385,0.28839555,0.15275036,0.05734828,2.50936629
-1.62981491,4.15973527,0.12080157,0.70669746,1.60299127,0.29854334,0.16123141,0.06128618,2.52432886
-1.62381191,4.21975006,0.13089387,0.70923522,1.59925279,0.30956038,0.17038647,0.06546381,2.54638767
-1.61780890,4.28736744,0.14133250,0.71084123,1.59732544,0.32128247,0.18012139,0.06986378,2.57451662
-1.61180590,4.36055818,0.15203776,0.71116979,1.59655008,0.33353373,0.19033526,0.07446526,2.60758538
-1.60580290,4.43723411,0.16292624,0.70990298,1.59625899,0.34613155,0.20092167,0.07924384,2.64440236
-1.59979990,4.51531655,0.17391173,0.70676382,1.59580246,0.35889132,0.21177000,0.08417125,2.68375620
-1.59379690,4.59279914,0.18490623,0.70152794,1.59457328,0.37163088,0.22276644,0.08921522,2.72445427
-1.58779390,4.66780305,0.19582078,0.69403330,1.59202820,0.38417436,0.23379492,0.09433915,2.76535686
-1.58179090,4.73862299,0.20656637,0.68418746,1.58770567,0.39635557,0.24473790,0.09950197,2.80540620
-1.57578789,4.80376317,0.21705480,0.67197221,1.58123928,0.40802063,0.25547705,0.10465796,2.84364994
-1.56978489,4.86196317,0.22719949,0.65744530,1.57236676,0.41903013,0.26589401,0.10975686,2.87925889
-1.56378189,4.91221403,0.23691634,0.64073927,1.56093448,0.42926059,0.27587110,0.11474399,2.91153944
-1.55777889,4.95376550,0.24612464,0.62205763,1.54689770,0.43860556,0.28529228,0.11956081,2.93994110
-1.55177589,4.98612592,0.25474802,0.60166840,1.53031706,0.44697620,0.29404418,0.12414561,2.96406008
-1.54577289,5.00905608,0.26271543,0.57989567,1.51135183,0.45430164,0.30201752,0.12843455,2.98363957
-1.53976988,5.02255873,0.26996225,0.55710934,1.49025061,0.46052916,0.30910868,0.13236305,2.99856777
-1.53376688,5.02686512,0.27643138,0.53371374,1.46734026,0.46562414,0.31522162,0.13586732,3.00887425
-1.52776388,5.02241994,0.28207437,0.51013547,1.44301367,0.46957011,0.32027000,0.13888626,3.01472543
-1.52176088,5.00986535,0.28685253,0.48681115,1.41771698,0.47236858,0.32417943,0.14136343,3.01641933
-1.51575788,4.99002472,0.29073790,0.46417532,1.39193691,0.47403895,0.32688983,0.14324910,3.01437988
-1.50975488,4.96388620,0.29371415,0.44264910,1.36618838,0.47461826,0.32835771,0.14450227,3.00915066
-1.50375188,4.93258587,0.29577716,0.42262973,1.34100284,0.47416081,0.32855817,0.14509256,3.00138768
-1.49774887,4.89739007,0.29693544,0.40448146,1.31691739,0.47273761,0.32748671,0.14500182,2.99185092
-1.49174587,4.85967628,0.29721011,0.38852776,1.29446474,0.47043545,0.32516041,0.14422540,2.98139411
-1.48574287,4.82091206,0.29663465,0.37504496,1.27416389,0.46735578,0.32161861,0.14277290,2.97095228
-1.47973987,4.78263151,0.29525425,0.36425752,1.25651160,0.46361305,0.31692289,0.14066855,2.96152679
-1.47373687,4.74640910,0.29312483,0.35633465,1.24197444,0.45933285,0.31115633,0.13795085,2.95416775
-1.46773387,4.71383098,0.29031185,0.35138834,1.23098140,0.45464953,0.30442208,0.13467176,2.94995388
-1.46173087,4.68646414,0.28688887,0.34947274,1.22391705,0.44970372,0.29684116,0.13089535,2.94997017
-1.45572786,4.66582439,0.28293603,0.35058467,1.22111531,0.44463950,0.28854972,0.12669583,2.95528392
-1.44972486,4.65334395,0.27853854,0.35466521,1.22285380,0.43960161,0.27969580,0.12215531,2.96692000
-1.44372186,4.65034028,0.27378523,0.36160232,1.22934914,0.43473269,0.27043569,0.11736114,2.98583616
