energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,W_p_up,W_d_up
0.05102551,10.17060769,0.01922678,0.59358212,0.15588817,0.60740412,0.21444506,4.31114060,0.54881892,5.27391529
0.05702851,9.93082854,0.01825182,0.57664181,0.15106928,0.58314265,0.20405844,4.17916760,0.53404338,5.20293974
0.06303152,9.68694727,0.01732310,0.55892865,0.14588469,0.56047975,0.19412496,4.04648988,0.51809334,5.12785965
0.06903452,9.44425820,0.01645164,0.54085805,0.14042813,0.53979695,0.18481138,3.91532950,0.50124806,5.05131470
0.07503752,9.20792536,0.01564887,0.52284777,0.13479677,0.52145534,0.17627460,3.78775287,0.48379601,4.97598789
0.08104052,8.98281857,0.01492652,0.50530391,0.12908846,0.50578812,0.16865751,3.66561427,0.46602666,4.90450472
0.08704352,8.77336084,0.01429651,0.48860727,0.12339889,0.49309359,0.16208525,3.55050886,0.44822256,4.83933309
0.09304652,8.58339311,0.01377076,0.47310101,0.11781911,0.48362886,0.15666212,3.44373717,0.43065166,4.78268841
0.09904952,8.41606164,0.01336099,0.45907976,0.11243315,0.47760420,0.15246904,3.34628186,0.41356057,4.73644802
0.10505253,8.27373228,0.01307839,0.44678087,0.10731617,0.47517820,0.14956177,3.25879740,0.39716860,4.70207881
0.11105553,8.15793419,0.01293340,0.43637790,0.10253288,0.47645388,0.14796978,3.18161235,0.38166314,4.68058092
0.11705853,8.06933464,0.01293527,0.42797673,0.09813644,0.48147555,0.14769589,3.11474366,0.36719625,4.67245000
0.12306153,8.00774478,0.01309174,0.42161424,0.09416789,0.49022661,0.14871656,3.05792168,0.35388272,4.67765928
0.12906453,7.97215523,0.01340866,0.41725947,0.09065591,0.50262820,0.15098275,3.01062417,0.34179952,4.69566205
0.13506753,7.96079887,0.01388959,0.41481730,0.08761705,0.51853878,0.15442140,2.97211753,0.33098667,4.72541397
0.14107054,7.97123746,0.01453542,0.41413420,0.08505634,0.53775458,0.15893740,2.94150310,0.32144941,4.76541402
0.14707354,8.00046797,0.01534406,0.41500581,0.08296813,0.56001112,0.16441597,2.91776623,0.31316145,4.81376190
0.15307654,8.04504379,0.01631017,0.41718600,0.08133727,0.58498571,0.17072532,2.89982635,0.30606935,4.86822923
0.15907954,8.10120595,0.01742491,0.42039683,0.08014037,0.61230127,0.17771970,2.88658589,0.30009756,4.92634130
0.16508254,8.16501946,0.01867589,0.42433927,0.07934725,0.64153126,0.18524259,2.87697639,0.29515413,4.98546596
0.17108554,8.23250983,0.02004710,0.42870390,0.07892238,0.67220611,0.19313005,2.87000061,0.29113665,5.04290597
0.17708854,8.29979558,0.02151908,0.43318148,0.07882644,0.70382104,0.20121422,2.86476936,0.28793845,5.09599137
0.18309155,8.36321279,0.02306911,0.43747290,0.07901771,0.73584531,0.20932681,2.86053243,0.28545464,5.14216837
0.18909455,8.41942827,0.02467168,0.44129821,0.07945354,0.76773292,0.21730263,2.85670315,0.28358787,5.17908197
0.19509755,8.46553886,0.02629893,0.44440453,0.08009165,0.79893456,0.22498306,2.85287637,0.28225364,5.20464958
0.20110055,8.49915461,0.02792132,0.44657263,0.08089142,0.82891059,0.23221941,2.84883991,0.28138503,5.21712366
0.20710355,8.51846438,0.02950839,0.44762209,0.08181501,0.85714481,0.23887609,2.84457960,0.28093660,5.21514186
0.21310655,8.52228289,0.03102957,0.44741490,0.08282842,0.88315850,0.24483359,2.84027822,0.28088750,5.19776365
0.21910955,8.51007859,0.03245510,0.44585765,0.08390245,0.90652438,0.24999110,2.83630870,0.28124358,5.16449297
0.22511256,8.48198226,0.03375691,0.44290219,0.08501346,0.92687980,0.25426874,2.83322170,0.28203850,5.11528686
0.23111556,8.43877655,0.03490948,0.43854495,0.08614409,0.94393871,0.25760943,2.83172822,0.28333374,5.05055065
0.23711856,8.38186682,0.03589074,0.43282502,0.08728375,0.95750174,0.25998008,2.83267722,0.28521752,4.97112018
0.24312156,8.31323418,0.03668271,0.42582100,0.08842892,0.96746391,0.26137225,2.83702888,0.28780267,4.87823241
0.24912456,8.23537186,0.03727216,0.41764703,0.08958332,0.97381942,0.26180218,2.84582368,0.29122338,4.77348555
0.25512756,8.15120620,0.03765103,0.40844786,0.09075777,0.97666319,0.26131007,2.86014781,0.29563099,4.65879013
0.26113057,8.06400429,0.03781663,0.39839335,0.09196982,0.97618895,0.25995865,2.88109557,0.30118889,4.53631281
0.26713357,7.97727031,0.03777172,0.38767246,0.09324316,0.97268362,0.25783113,2.90972936,0.30806662,4.40841446
0.27313657,7.89463341,0.03752436,0.37648695,0.09460669,0.96651831,0.25502842,2.94703833,0.31643341,4.27758445
0.27913957,7.81973004,0.03708750,0.36504493,0.09609340,0.95813602,0.25166578,2.99389674,0.32645135,4.14637290
0.28514257,7.75608456,0.03647848,0.35355447,0.09773893,0.94803649,0.24786909,3.05102338,0.33826836,4.01732282
0.29114557,7.70699158,0.03571833,0.34221738,0.09958003,0.93675887,0.24377064,3.11894353,0.35201135,3.89290411
0.29714857,7.67540442,0.03483092,0.33122340,0.10165277,0.92486282,0.23950487,3.19795511,0.36777980,3.77545111
0.30315158,7.66383362,0.03384207,0.32074490,0.10399072,0.91290894,0.23520403,3.28810053,0.38563997,3.66710554
0.30915458,7.67425953,0.03277864,0.31093229,0.10662311,0.90143923,0.23099402,3.38914586,0.40562013,3.56976657
0.31515758,7.70806255,0.03166754,0.30191019,0.10957304,0.89095858,0.22699057,3.50056865,0.42770709,3.48504922
0.32116058,7.76597419,0.03053487,0.29377461,0.11285588,0.88191800,0.22329600,3.62155554,0.45184401,3.41425250
0.32716358,7.84805111,0.02940510,0.28659104,0.11647785,0.87470032,0.21999651,3.75101029,0.47792994,3.35833793
0.33316658,7.95367349,0.02830040,0.28039368,0.12043496,0.86960895,0.21716033,3.88757252,0.50582090,3.31791906
0.33916958,8.08156804,0.02724004,0.27518570,0.12471230,0.86686010,0.21483671,4.02964694,0.53533267,3.29326187
0.34517259,8.22985468,0.02624006,0.27094059,0.12928374,0.86657877,0.21305570,4.17544215,0.56624506,3.28429575
0.35117559,8.39611481,0.02531299,0.26760448,0.13411206,0.86879845,0.21182881,4.32301780,0.59830756,3.29063410
0.35717859,8.57747801,0.02446782,0.26509927,0.13914962,0.87346448,0.21115050,4.47033826,0.63124601,3.31160338
0.36318159,8.77072317,0.02371004,0.26332663,0.14433934,0.88044073,0.21100021,4.61533068,0.66477005,3.34627879
0.36918459,8.97238913,0.02304188,0.26217243,0.14961615,0.88951910,0.21134503,4.75594489,0.69858088,3.39352486
0.37518759,9.17888983,0.02246264,0.26151156,0.15490887,0.90043128,0.21214267,4.89021271,0.73237895,3.45203872
0.38119060,9.38662837,0.02196909,0.26121292,0.16014220,0.91286212,0.21334454,5.01630399,0.76587116,3.52039397
0.38719360,9.59210513,0.02155595,0.26114430,0.16523909,0.92646384,0.21489887,5.13257716,0.79877728,3.59708317
0.39319660,9.79201513,0.02121635,0.26117702,0.17012316,0.94087046,0.21675356,5.23762207,0.83083508,3.68055700
0.39919960,9.98333089,0.02094236,0.26119004,0.17472110,0.95571166,0.21885864,5.33029363,0.86180417,3.76925875
0.40520260,10.16336799,0.02072543,0.26107353,0.17896510,0.97062567,0.22116825,5.40973508,0.89146829,3.86165298
0.41120560,10.32983155,0.02055685,0.26073166,0.18279506,0.98527055,0.22364198,5.47539035,0.91963599,3.95624780
0.41720860,10.48084330,0.02042806,0.26008462,0.18616058,0.99933354,0.22624561,5.52700562,0.94613994,4.05161073
0.42321161,10.61494978,0.02033101,0.25906980,0.18902267,1.01253838,0.22895108,5.56462064,0.97083500,4.14637855
0.42921461,10.73111359,0.02025835,0.25764216,0.19135503,1.02465036,0.23173605,5.58855090,0.99359526,4.23926202
0.43521761,10.82869024,0.02020356,0.25577392,0.19314494,1.03547924,0.23458279,5.59936219,1.01431063,4.32904671
0.44122061,10.90739391,0.02016108,0.25345355,0.19439370,1.04488010,0.23747677,5.59783920,1.03288316,4.41459143
0.44722361,10.96725578,0.02012629,0.25068428,0.19511658,1.05275253,0.24040503,5.58495019,1.04922370,4.49482574
0.45322661,11.00857862,0.02009547,0.24748230,0.19534225,1.05903817,0.24335444,5.56180954,1.06324910,4.56874814
0.45922961,11.03189108,0.02006570,0.24387464,0.19511181,1.06371721,0.24631009,5.52964011,1.07488047,4.63542624
0.46523262,11.03790489,0.02003481,0.23989708,0.19447729,1.06680400,0.24925392,5.48973691,1.08404257,4.69399991
0.47123562,11.02747719,0.02000115,0.23559205,0.19349986,1.06834216,0.25216370,5.44343347,1.09066460,4.74368813
0.47723862,11.00157981,0.01996354,0.23100678,0.19224755,1.06839954,0.25501255,5.39207199,1.09468232,4.78379959
0.48324162,10.96127625,0.01992106,0.22619163,0.19079286,1.06706307,0.25776885,5.33697776,1.09604144,4.81374689
0.48924462,10.90770644,0.01987293,0.22119872,0.18921007,1.06443401,0.26039687,5.27943844,1.09470199,4.83306345
0.49524762,10.84207870,0.01981844,0.21608098,0.18757258,1.06062350,0.26285770,5.22068803,1.09064354,4.84142220
0.50125063,10.76566755,0.01975682,0.21089137,0.18595022,1.05574860,0.26511082,5.16189547,1.08387059,4.83865446
0.50725363,10.67981595,0.01968720,0.20568256,0.18440669,1.04992894,0.26711589,5.10415742,1.07441804,4.82476756
0.51325663,10.58593994,0.01960856,0.20050668,0.18299734,1.04328387,0.26883479,5.04849476,1.06235599,4.79995956
0.51925963,10.48553393,0.01951978,0.19541538,0.18176721,1.03593030,0.27023378,4.99585223,1.04779378,4.76462951
0.52526263,10.38017489,0.01941965,0.19045990,0.18074958,1.02798100,0.27128554,4.94710056,1.03088258,4.71938210
0.53126563,10.27152386,0.01930692,0.18569128,0.17996503,1.01954345,0.27197106,4.90304054,1.01181655,4.66502556
0.53726863,10.16132365,0.01918045,0.18116046,0.17942109,1.01071924,0.27228114,4.86440853,0.99083219,4.60256233
0.54327164,10.05139200,0.01903925,0.17691838,0.17911244,1.00160375,0.27221751,4.83188269,0.96820599,4.53317235
0.54927464,9.94360957,0.01888268,0.17301590,0.17902178,0.99228630,0.27179337,4.80608949,0.94425019,4.45818927
0.55527764,9.83990290,0.01871055,0.16950371,0.17912122,0.98285047,0.27103346,4.78761009,0.91930699,4.37907023
0.56128064,9.74222231,0.01852327,0.16643190,0.17937417,0.97337466,0.26997344,4.77698575,0.89374139,4.29736033
0.56728364,9.65251529,0.01832197,0.16384957,0.17973761,0.96393267,0.26865879,4.77472202,0.86793285,4.21465308
0.57328664,9.57269577,0.01810859,0.16180419,0.18016473,0.95459428,0.26714315,4.78129103,0.84226623,4.13254844
0.57928964,9.50461006,0.01788600,0.16034081,0.18060767,0.94542562,0.26548629,4.79713122,0.81712233,4.05260997
0.58529265,9.44999990,0.01765799,0.15950127,0.18102026,0.93648938,0.26375161,4.82264434,0.79286837,3.97632268
0.59129565,9.41046368,0.01742929,0.15932319,0.18136068,0.92784452,0.26200358,4.85818899,0.76984878,3.90505332
0.59729865,9.38741629,0.01720548,0.15983902,0.18159382,0.91954575,0.26030491,4.90407077,0.74837658,3.84001415
0.60330165,9.38204875,0.01699292,0.16107494,0.18169328,0.91164240,0.25871385,4.96052885,0.72872567,3.78223173
0.60930465,9.39528853,0.01679852,0.16304984,0.18164280,0.90417692,0.25728158,5.02771940,0.71112417,3.73252144
0.61530765,9.42776183,0.01662959,0.16577427,0.18143721,0.89718304,0.25604986,5.10569636,0.69574901,3.69146846
0.62131066,9.47975923,0.01649349,0.16924939,0.18108272,0.89068359,0.25504907,5.19439053,0.68272187,3.65941591
0.62731366,9.55120625,0.01639739,0.17346611,0.18059652,0.88468822,0.25429668,5.29358813,0.67210657,3.63646009
0.63331666,9.64164076,0.01634791,0.17840416,0.18000588,0.87919129,0.25379623,5.40291051,0.66390790,3.62245314
0.63931966,9.75019895,0.01635078,0.18403146,0.17934661,0.87416999,0.25353690,5.52179641,0.65807189,3.61701283
0.64532266,9.87561170,0.01641055,0.19030354,0.17866110,0.86958300,0.25349368,5.64948869,0.65448759,3.61953928
0.65132566,10.01621314,0.01653023,0.19716322,0.17799597,0.86537001,0.25362809,5.78502724,0.65299018,3.62923804
0.65732866,10.16996247,0.01671108,0.20454053,0.17739953,0.86145211,0.25388953,5.92724926,0.65336541,3.64514909
0.66333167,10.33448001,0.01695239,0.21235291,0.17691909,0.85773333,0.25421710,6.07479836,0.65535538,3.66618080
0.66933467,10.50709750,0.01725137,0.22050570,0.17659840,0.85410330,0.25454191,6.22614278,0.65866539,3.69114817
0.67533767,10.68492190,0.01760307,0.22889302,0.17647519,0.85044109,0.25478969,6.37960289,0.66297179,3.71881406
0.68134067,10.86491125,0.01800050,0.23739897,0.17657907,0.84662008,0.25488372,6.53338735,0.66793081,3.74793236
0.68734367,11.04395983,0.01843472,0.24589918,0.17692982,0.84251369,0.25474787,6.68563650,0.67318785,3.77729166
0.69334667,11.21898966,0.01889507,0.25426274,0.17753620,0.83800157,0.25430961,6.83447116,0.67838738,3.80575804
0.69934967,11.38704396,0.01936954,0.26235444,0.17839526,0.83297619,0.25350298,6.97804432,0.68318289,3.83231526
0.70535268,11.54537842,0.01984508,0.27003730,0.17949224,0.82734906,0.25227126,7.11459305,0.68724672,3.85610100
0.71135568,11.69154529,0.02030807,0.27717531,0.18080105,0.82105657,0.25056935,7.24248743,0.69027950,3.87643742
0.71735868,11.82346588,0.02074482,0.28363632,0.18228516,0.81406471,0.24836561,7.36027381,0.69201876,3.89285470
0.72336168,11.93948716,0.02114194,0.28929505,0.18389910,0.80637262,0.24564330,7.46670960,0.69224653,3.90510633
0.72936468,12.03841919,0.02148694,0.29403603,0.18559014,0.79801439,0.24240136,7.56078756,0.69079553,3.91317523
0.73536768,12.11955072,0.02176852,0.29775643,0.18730041,0.78905927,0.23865464,7.64174795,0.68755381,3.91727004
0.74137069,12.18264206,0.02197704,0.30036866,0.18896901,0.77960982,0.23443351,7.70907814,0.68246753,3.91781145
0.74737369,12.22789524,0.02210479,0.30180272,0.19053426,0.76979838,0.22978287,7.76249956,0.67554188,3.91540897
0.75337669,12.25590313,0.02214619,0.30200806,0.19193579,0.75978170,0.22476072,7.80194346,0.66683990,3.91082871
0.75937969,12.26758046,0.02209793,0.30095504,0.19311658,0.74973430,0.21943620,7.82751713,0.65647945,3.90495370
0.76538269,12.26408086,0.02195900,0.29863578,0.19402457,0.73984054,0.21388731,7.83946326,0.64462826,3.89873822
0.77138569,12.24670501,0.02173065,0.29506452,0.19461412,0.73028610,0.20819836,7.83811553,0.63149734,3.89315842
0.77738869,12.21680527,0.02141620,0.29027731,0.19484701,0.72124926,0.20245727,7.82385374,0.61733294,3.88916136
0.78339170,12.17569294,0.02102088,0.28433118,0.19469314,0.71289227,0.19675286,7.79706164,0.60240745,3.88761518
0.78939470,12.12455339,0.02055148,0.27730270,0.19413081,0.70535351,0.19117215,7.75809065,0.58700955,3.88926276
0.79539770,12.06437431,0.02001612,0.26928609,0.19314676,0.69874071,0.18579787,7.70723181,0.57143397,3.89468131
0.80140070,11.99589117,0.01942386,0.26039086,0.19173587,0.69312559,0.18070626,7.64469784,0.55597135,3.90425004
0.80740370,11.91955278,0.01878434,0.25073917,0.18990065,0.68854019,0.17596510,7.57061636,0.54089844,3.91812762
0.81340670,11.83550859,0.01810752,0.24046288,0.18765068,0.68497507,0.17163226,7.48503421,0.52646918,3.93624071
0.81940970,11.74361803,0.01740332,0.22970055,0.18500184,0.68237948,0.16775451,7.38793234,0.51290678,3.95828413
0.82541271,11.64348051,0.01668139,0.21859445,0.18197561,0.68066330,0.16436694,7.27924961,0.50039725,3.98373288
0.83141571,11.53448379,0.01595088,0.20728758,0.17859842,0.67970082,0.16149270,7.15891336,0.48908444,4.01186532
0.83741871,11.41586717,0.01522031,0.19592103,0.17490100,0.67933601,0.15914320,7.02687433,0.47906687,4.04179633
0.84342171,11.28679515,0.01449748,0.18463157,0.17091795,0.67938902,0.15731869,6.88314294,0.47039619,4.07251883
0.84942471,11.14643683,0.01378939,0.17354964,0.16668729,0.67966355,0.15600919,6.72782425,0.46307758,4.10295137
0.85542771,10.99404610,0.01310230,0.16279773,0.16225023,0.67995479,0.15519566,6.56114902,0.45707173,4.13198948
0.86143072,10.82903786,0.01244173,0.15248925,0.15765092,0.68005745,0.15485141,6.38349874,0.45229839,4.15855801
0.86743372,10.65105604,0.01181262,0.14272786,0.15293625,0.67977359,0.15494359,6.19542289,0.44864130,4.18166183
0.87343672,10.46002963,0.01121936,0.13360713,0.14815575,0.67891982,0.15543479,5.99764759,0.44595421,4.20043243
0.87943972,10.25621411,0.01066599,0.12521069,0.14336130,0.67733373,0.15628459,5.79107513,0.44406778,4.21416798
0.88544272,10.04021647,0.01015631,0.11761260,0.13860682,0.67487909,0.15745100,5.57677481,0.44279696,4.22236503
0.89144572,9.81300286,0.00969400,0.11087795,0.13394789,0.67144984,0.15889180,5.35596576,0.44194862,4.22474056
0.89744872,9.57588937,0.00928274,0.10506364,0.12944109,0.66697268,0.16056566,5.12999314,0.44132913,4.22124325
0.90345173,9.33051673,0.00892636,0.10021908,0.12514333,0.66140820,0.16243305,4.90029936,0.44075153,4.21205397
0.90945473,9.07881089,0.00862883,0.09638690,0.12111095,0.65475070,0.16445689,4.66839185,0.44004208,4.19757569
0.91545773,8.82293208,0.00839442,0.09360348,0.11739868,0.64702668,0.16660299,4.43580952,0.43904594,4.17841360
0.92146073,8.56521495,0.00822760,0.09189921,0.11405850,0.63829232,0.16884026,4.20408932,0.43763186,4.15534700
0.92746373,8.30810332,0.00813315,0.09129846,0.11113851,0.62863000,0.17114077,3.97473469,0.43569572,4.12929458
0.93346673,8.05408241,0.00811602,0.09181923,0.10868171,0.61814429,0.17347956,3.74918693,0.43316282,4.10127512
0.93946973,7.80561195,0.00818133,0.09347243,0.10672489,0.60695753,0.17583456,3.52880057,0.42998908,4.07236592
0.94547274,7.56506293,0.00833423,0.09626090,0.10529756,0.59520538,0.17818625,3.31482343,0.42616104,4.04366111
0.95147574,7.33466062,0.00857977,0.10017808,0.10442120,0.58303257,0.18051756,3.10838153,0.42169486,4.01623192
0.95747874,7.11643590,0.00892278,0.10520655,0.10410856,0.57058905,0.18281370,2.91046893,0.41663446,3.99109098
0.96348174,6.91218654,0.00936767,0.11131641,0.10436334,0.55802680,0.18506220,2.72194248,0.41104900,3.96916204
0.96948474,6.72344935,0.00991823,0.11846375,0.10518014,0.54549738,0.18725307,2.54352078,0.40502981,3.95125641
0.97548774,6.55148379,0.01057747,0.12658920,0.10654475,0.53315031,0.18937908,2.37578708,0.39868713,3.93805676
0.98149075,6.39726674,0.01134739,0.13561679,0.10843467,0.52113229,0.19143628,2.21919533,0.39214660,3.93010862
0.98749375,6.26149796,0.01222878,0.14545327,0.11082007,0.50958721,0.19342455,2.07407892,0.38554592,3.92781928
0.99349675,6.14461495,0.01322105,0.15598789,0.11366493,0.49865680,0.19534828,1.94066116,0.37903160,3.93146346
0.99949975,6.04681579,0.01432201,0.16709282,0.11692841,0.48848174,0.19721706,1.81906710,0.37275599,3.94119474
1.00550275,5.96808814,0.01552781,0.17862438,0.12056648,0.47920303,0.19904631,1.70933598,0.36687462,3.95706141
1.01150575,5.90824220,0.01683275,0.19042486,0.12453358,0.47096340,0.20085776,1.61143365,0.36154374,3.97902531
1.01750875,5.86694565,0.01822931,0.20232521,0.12878439,0.46390837,0.20267980,1.52526461,0.35691827,4.00698190
1.02351176,5.84375843,0.01970806,0.21414836,0.13327552,0.45818690,0.20454749,1.45068312,0.35314976,4.04078019
1.02951476,5.83816510,0.02125781,0.22571318,0.13796712,0.45395128,0.20650224,1.38750302,0.35038459,4.08024086
1.03551776,5.84960331,0.02286567,0.23683891,0.14282436,0.45135613,0.20859123,1.33550597,0.34876210,4.12517146
1.04152076,5.87748660,0.02451726,0.24734991,0.14781857,0.45055641,0.21086629,1.29444781,0.34841266,4.17537749
1.04752376,5.92122042,0.02619698,0.25708056,0.15292818,0.45170435,0.21338249,1.26406306,0.34945567,4.23066882
1.05352676,5.98021077,0.02788830,0.26588006,0.15813928,0.45494534,0.21619641,1.24406723,0.35199720,4.29086100
1.05952976,6.05386493,0.02957409,0.27361691,0.16344580,0.46041293,0.21936395,1.23415725,0.35612758,4.35577148
1.06553277,6.14158467,0.03123709,0.28018293,0.16884934,0.46822305,0.22293806,1.23400986,0.36191872,4.42521095
1.07153577,6.24275229,0.03286021,0.28549646,0.17435853,0.47846766,0.22696626,1.24327830,0.36942128,4.49897065
1.07753877,6.35671065,0.03442705,0.28950477,0.17998808,0.49120822,0.23148803,1.26158757,0.37866186,4.57680637
1.08354177,6.48273846,0.03592221,0.29218535,0.18575747,0.50646924,0.23653242,1.28852846,0.38964019,4.65842027
1.08954477,6.62002249,0.03733167,0.29354616,0.19168925,0.52423217,0.24211570,1.32365089,0.40232657,4.74344200
1.09554777,6.76762855,0.03864312,0.29362470,0.19780720,0.54443017,0.24823939,1.36645695,0.41665975,4.83141020
1.10155078,6.92447336,0.03984616,0.29248596,0.20413418,0.56694392,0.25488868,1.41639403,0.43254526,4.92175609
1.10755378,7.08929934,0.04093245,0.29021933,0.21068996,0.59159887,0.26203135,1.47284877,0.44985453,5.01379038
1.11355678,7.26065448,0.04189578,0.28693462,0.21748898,0.61816416,0.26961728,1.53514207,0.46842490,5.10669484
1.11955978,7.43687924,0.04273204,0.28275739,0.22453822,0.64635339,0.27757867,1.60252584,0.48806052,5.19951981
1.12556278,7.61610243,0.04343910,0.27782373,0.23183520,0.67582746,0.28583090,1.67418198,0.50853449,5.29118838
1.13156578,7.79624750,0.04401659,0.27227482,0.23936627,0.70619944,0.29427419,1.74922383,0.52959208,5.38050829
1.13756878,7.97505051,0.04446565,0.26625157,0.24710528,0.73704152,0.30279587,1.82670070,0.55095514,5.46619167
1.14357179,8.15009057,0.04478861,0.25988938,0.25501271,0.76789388,0.31127346,1.90560560,0.57232770,5.54688289
1.14957479,8.31883294,0.04498863,0.25331356,0.26303532,0.79827542,0.31957820,1.98488634,0.59340265,5.62119423
1.15557779,8.47868449,0.04506935,0.24663540,0.27110641,0.82769582,0.32757923,2.06346019,0.61386932,5.68774864
1.16158079,8.62706066,0.04503458,0.23994912,0.27914671,0.85566898,0.33514801,2.14023176,0.63342194,5.74522865
1.16758379,8.76146216,0.04488798,0.23332987,0.28706594,0.88172702,0.34216307,2.21411407,0.65176859,5.79242991
1.17358679,8.87955933,0.04463283,0.22683277,0.29476501,0.90543473,0.34851473,2.28405214,0.66864045,5.82831766
1.17958979,8.97928129,0.04427189,0.22049305,0.30213873,0.92640375,0.35410973,2.34904860,0.68380110,5.85208397
1.18559280,9.05890644,0.04380730,0.21432722,0.30907915,0.94430608,0.35887551,2.40819043,0.69705545,5.86320346
1.19159580,9.11715059,0.04324063,0.20833517,0.31547917,0.95888630,0.36276397,2.46067587,0.70825796,5.86148500
1.19759880,9.15324858,0.04257292,0.20250301,0.32123643,0.96997216,0.36575452,2.50584043,0.71731995,5.84711677
1.20360180,9.16702524,0.04180494,0.19680655,0.32625730,0.97748284,0.36785624,2.54318072,0.72421542,5.82070224
1.20960480,9.15895156,0.04093738,0.19121513,0.33046071,0.98143470,0.36910905,2.57237496,0.72898524,5.78328463
1.21560780,9.13018225,0.03997116,0.18569563,0.33378170,0.98194401,0.36958377,2.59329895,0.73173939,5.73635784
1.22161081,9.08257157,0.03890773,0.18021646,0.33617449,0.97922653,0.36938096,2.60603637,0.73265694,5.68186215
1.22761381,9.01866466,0.03774941,0.17475117,0.33761485,0.97359385,0.36862866,2.61088264,0.73198374,5.62216353
1.23361681,8.94166297,0.03649967,0.16928178,0.33810175,0.96544631,0.36747891,2.60834148,0.73002764,5.56001601
1.23961981,8.85536326,0.03516339,0.16380138,0.33765805,0.95526290,0.36610331,2.59911404,0.72715133,5.49850726
1.24562281,8.76407065,0.03374703,0.15831613,0.33633029,0.94358820,0.36468766,2.58408040,0.72376283,5.44098809
1.25162581,8.67248777,0.03225877,0.15284642,0.33418748,0.93101681,0.36342588,2.56427402,0.72030394,5.39098747
1.25762881,8.58558297,0.03070852,0.14742731,0.33131905,0.91817583,0.36251358,2.54084965,0.71723689,5.35211525
1.26363182,8.50844173,0.02910790,0.14210816,0.32783197,0.90570593,0.36214137,2.51504602,0.71502965,5.32795543
1.26963482,8.44610636,0.02747003,0.13695159,0.32384719,0.89424160,0.36248829,2.48814463,0.71414035,5.32195330
1.27563782,8.40340981,0.02580940,0.13203176,0.31949565,0.88439150,0.36371567,2.46142627,0.71500135,5.33730019
1.28164082,8.38480982,0.02414152,0.12743225,0.31491397,0.87671932,0.36596159,2.43612714,0.71800358,5.37681992
1.28764382,8.39422978,0.02248265,0.12324348,0.31024009,0.87172611,0.36933626,2.41339638,0.72348168,5.44286104
1.29364682,8.43491266,0.02084942,0.11955988,0.30560904,0.86983454,0.37391850,2.39425679,0.73170064,5.53719894
1.29964982,8.50929385,0.01925849,0.11647706,0.30114902,0.87137568,0.37975346,2.37957056,0.74284436,5.66095157
1.30565283,8.61889789,0.01772620,0.11408881,0.29697789,0.87657878,0.38685158,2.37001113,0.75700667,5.81451237
1.31165583,8.76426335,0.01626826,0.11248438,0.29320035,0.88556431,0.39518898,2.36604261,0.77418520,5.99750305
1.31765883,8.94489891,0.01489951,0.11174585,0.28990563,0.89834050,0.40470891,2.36790715,0.79427843,6.20874866
1.32366183,9.15927219,0.01363369,0.11194579,0.28716595,0.91480337,0.41532454,2.37562089,0.81708594,6.44627618
1.32966483,9.40483195,0.01248331,0.11314524,0.28503552,0.93474015,0.42692244,2.38897807,0.84231207,6.70733736
1.33566783,9.67806253,0.01145959,0.11539193,0.28355025,0.95783593,0.43936694,2.40756308,0.86957273,6.98845549
1.34167084,9.97456863,0.01057243,0.11871891,0.28272786,0.98368322,0.45250478,2.43076950,0.89840528,7.28549497
1.34767384,10.28918701,0.00983049,0.12314346,0.28256845,1.01179386,0.46616999,2.45782502,0.92828098,7.59375175
1.35367684,10.61612110,0.00924126,0.12866626,0.28305537,1.04161303,0.48018864,2.48782102,0.95861968,7.90806198
1.35967984,10.94909352,0.00881124,0.13527091,0.28415631,1.07253462,0.49438322,2.51974534,0.98880615,8.22292547
1.36568284,11.28151149,0.00854604,0.14292365,0.28582457,1.10391763,0.50857655,2.55251684,1.01820750,8.53264025
1.37168584,11.60663924,0.00845057,0.15157344,0.28800032,1.13510289,0.52259494,2.58502039,1.04619107,8.83144395
1.37768884,11.91777226,0.00852914,0.16115219,0.29061209,1.16542980,0.53627068,2.61614091,1.07214213,9.11365757
1.38369185,12.20840772,0.00878561,0.17157539,0.29357815,1.19425247,0.54944376,2.64479563,1.09548085,9.37382724
1.38969485,12.47240647,0.00922340,0.18274296,0.29680814,1.22095496,0.56196294,2.66996337,1.11567792,9.60685960
1.39569785,12.70414184,0.00984548,0.19454046,0.30020476,1.24496532,0.57368626,2.69071045,1.13226842,9.80814669
1.40170085,12.89863174,0.01065431,0.20684068,0.30366563,1.26576807,0.58448118,2.70621263,1.14486344,9.97367658
1.40770385,13.05165070,0.01165168,0.21950558,0.30708540,1.28291492,0.59422450,2.71577292,1.15315920,10.10012663
1.41370685,13.15981968,0.01283845,0.23238858,0.31035813,1.29603370,0.60280234,2.71883520,1.15694346,10.18493683
1.41970985,13.22067182,0.01421429,0.24533730,0.31337990,1.30483523,0.61011031,2.71499366,1.15609909,10.22636110
1.42571286,13.23269321,0.01577726,0.25819654,0.31605166,1.30911816,0.61605395,2.70399838,1.15060483,10.22349570
1.43171586,13.19533860,0.01752349,0.27081166,0.31828224,1.30877172,0.62054971,2.68575713,1.14053333,10.17628407
1.43771886,13.10902217,0.01944670,0.28303200,0.31999150,1.30377646,0.62352637,2.66033376,1.12604661,10.08549867
