energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-2.68034017,1.39479157,-2.78208887,0.00042759,-0.00006941,0.05753141,-1.12798625,0.17024300,-0.70038825,1.04254031,-0.84315344,0.00831974,-0.02018399,0.23093928,-0.47010855,0.16933239,-0.50614572,0.12824964,-0.37518734
-2.67433717,1.33934411,-2.64466941,0.00039336,-0.00006747,0.05361409,-1.06398679,0.16237279,-0.66326731,1.00268882,-0.80426301,0.00785140,-0.01869410,0.22672716,-0.44521051,0.15552382,-0.47691654,0.12540077,-0.36154011
-2.66833417,1.29004284,-2.50091965,0.00036176,-0.00006543,0.05017144,-0.99748454,0.15537396,-0.62443933,0.96639764,-0.76370552,0.00741412,-0.01721862,0.22363919,-0.41904967,0.14313708,-0.44660506,0.12332694,-0.34680174
-2.66233117,1.24608396,-2.35272776,0.00033269,-0.00006330,0.04716120,-0.92938507,0.14915644,-0.58443431,0.93316613,-0.72198062,0.00700406,-0.01577200,0.22145900,-0.39198938,0.13209894,-0.41564343,0.12190601,-0.33116288
-2.65632816,1.20660717,-2.20194487,0.00030603,-0.00006109,0.04453618,-0.86057376,0.14361878,-0.54377557,0.90246983,-0.67957084,0.00661734,-0.01436715,0.21995909,-0.36439338,0.12231729,-0.38444797,0.12100540,-0.31481758
-2.65032516,1.17074060,-2.05034323,0.00028161,-0.00005883,0.04224628,-0.79189532,0.13865391,-0.50296719,0.87379186,-0.63693182,0.00625021,-0.01301527,0.21890899,-0.33661626,0.11368731,-0.35340981,0.12048716,-0.29795867
-2.64432216,1.13764343,-1.89958006,0.00025926,-0.00005652,0.04024042,-0.72413581,0.13415479,-0.46248291,0.84665230,-0.59448431,0.00589922,-0.01172573,0.21808331,-0.30899478,0.10609738,-0.32288717,0.12021300,-0.28077357
-2.63831916,1.10654495,-1.75116805,0.00023881,-0.00005417,0.03846839,-0.65800772,0.13001958,-0.42275666,0.82063453,-0.55260824,0.00556138,-0.01050603,0.21726939,-0.28184049,0.09943479,-0.29319917,0.12004923,-0.26344071
-2.63231616,1.07677870,-1.60645296,0.00022008,-0.00005179,0.03688248,-0.59413824,0.12615632,-0.38417515,0.79540754,-0.51163876,0.00523424,-0.00936181,0.21627417,-0.25543356,0.09359084,-0.26462150,0.11987128,-0.24612664
-2.62631316,1.04781084,-1.46659848,0.00020291,-0.00004939,0.03543893,-0.53306121,0.12248682,-0.34707240,0.77074397,-0.47186420,0.00491595,-0.00829690,0.21493039,-0.23001826,0.08846530,-0.23738381,0.11956778,-0.22898376
-2.62031016,1.01926224,-1.33257821,0.00018715,-0.00004697,0.03409901,-0.47521242,0.11894986,-0.31172642,0.74653330,-0.43352586,0.00460531,-0.00731346,0.21310159,-0.20579987,0.08397011,-0.21166877,0.11904403,-0.21214880
-2.61430715,0.99092380,-1.20517430,0.00017267,-0.00004454,0.03282997,-0.42092838,0.11550346,-0.27835794,0.72279016,-0.39681922,0.00430175,-0.00641208,0.21068601,-0.18294310,0.08003226,-0.18761270,0.11822481,-0.19574188
-2.60830415,0.96276518,-1.08498204,0.00015939,-0.00004209,0.03160560,-0.37044815,0.11212644,-0.24713102,0.69965792,-0.36189656,0.00400528,-0.00559201,0.20761931,-0.16157198,0.07659588,-0.16530764,0.11705637,-0.17986626
-2.60230115,0.93493697,-0.97241957,0.00014722,-0.00003965,0.03040662,-0.32391795,0.10881897,-0.21815525,0.67740771,-0.32887055,0.00371645,-0.00485127,0.20387590,-0.14177096,0.07362349,-0.14480449,0.11550773,-0.16460850
-2.59629815,0.90776677,-0.86774173,0.00013611,-0.00003722,0.02922071,-0.28139797,0.10560252,-0.19148947,0.65643332,-0.29781854,0.00343625,-0.00418695,0.19946917,-0.12358722,0.07109641,-0.12611711,0.11357102,-0.15003912
-2.59029515,0.88174968,-0.77105698,0.00012601,-0.00003479,0.02804241,-0.24287109,0.10251892,-0.16714654,0.63724228,-0.26878737,0.00316605,-0.00359530,0.19445035,-0.10703373,0.06901454,-0.10922709,0.11126120,-0.13621361
-2.58429215,0.85753379,-0.68234654,0.00011692,-0.00003240,0.02687275,-0.20825270,0.09962889,-0.14509892,0.62044381,-0.24179833,0.00290743,-0.00307202,0.18890640,-0.09209314,0.06739544,-0.09408893,0.10861492,-0.12317364
-2.57828914,0.83590147,-0.60148462,0.00010880,-0.00003004,0.02571877,-0.17740147,0.09700994,-0.12528483,0.60673386,-0.21685222,0.00266215,-0.00261241,0.18295687,-0.07872206,0.06627277,-0.08063542,0.10568880,-0.11094847
-2.57228614,0.81774690,-0.52825902,0.00010167,-0.00002773,0.02459282,-0.15013023,0.09475383,-0.10761453,0.59687787,-0.19393423,0.00243203,-0.00221150,0.17674989,-0.06685553,0.06569433,-0.06878299,0.10255704,-0.09955650
-2.56628314,0.80405076,-0.46239130,0.00009552,-0.00002548,0.02351185,-0.12621686,0.09296365,-0.09197667,0.59169154,-0.17301852,0.00221884,-0.00186428,0.17045760,-0.05641166,0.06571958,-0.05843698,0.09930864,-0.08900676
-2.56028014,0.79585245,-0.40355599,0.00009035,-0.00002330,0.02249657,-0.10541455,0.09175051,-0.07824434,0.59202000,-0.15407253,0.00202427,-0.00156575,0.16427096,-0.04729604,0.06641685,-0.04949644,0.09604427,-0.07930048
-2.55427714,0.79422058,-0.35139827,0.00008614,-0.00002122,0.02157057,-0.08746131,0.09123018,-0.06628074,0.59871567,-0.13706079,0.00184979,-0.00131110,0.15839430,-0.03940594,0.06786024,-0.04185862,0.09287276,-0.07043256
-2.54827414,0.80022215,-0.30554998,0.00008287,-0.00001923,0.02075942,-0.07208850,0.09151938,-0.05594423,0.61261498,-0.12194836,0.00169669,-0.00109576,0.15303969,-0.03263412,0.07012638,-0.03542295,0.08990767,-0.06239298
-2.54227114,0.81489094,-0.26564346,0.00008053,-0.00001735,0.02008975,-0.05902816,0.09273213,-0.04709281,0.63451436,-0.10870379,0.00156596,-0.00091546,0.14842126,-0.02687215,0.07329099,-0.03009446,0.08726368,-0.05516810
-2.53626813,0.83919541,-0.23132347,0.00007907,-0.00001560,0.01958840,-0.04801909,0.09497601,-0.03958786,0.66514551,-0.09730164,0.00145833,-0.00076632,0.14474957,-0.02201332,0.07742537,-0.02578660,0.08505314,-0.04874186
-2.53026513,0.87400685,-0.20225679,0.00007845,-0.00001398,0.01928156,-0.03881179,0.09834846,-0.03329715,0.70515043,-0.08772447,0.00137417,-0.00064483,0.14222625,-0.01795489,0.08259297,-0.02242363,0.08338275,-0.04309687
-2.52426213,0.92006793,-0.17813976,0.00007859,-0.00001251,0.01919389,-0.03117208,0.10293318,-0.02809722,0.75505648,-0.07996443,0.00131360,-0.00054794,0.14103884,-0.01459994,0.08884601,-0.01994226,0.08235056,-0.03821533
-2.51825913,0.97796245,-0.15870372,0.00007942,-0.00001118,0.01934780,-0.02488368,0.10879670,-0.02387499,0.81525188,-0.07402431,0.00127638,-0.00047298,0.14135597,-0.01185869,0.09622224,-0.01829298,0.08204319,-0.03407984
-2.51225613,1.04808679,-0.14371844,0.00008087,-0.00001002,0.01976266,-0.01974983,0.11598514,-0.02052883,0.88596228,-0.06991801,0.00126197,-0.00041772,0.14332289,-0.00964933,0.10474207,-0.01744068,0.08253346,-0.03067406
-2.50625313,1.13062378,-0.13299358,0.00008282,-0.00000902,0.02045418,-0.01559394,0.12452128,-0.01796906,0.96722895,-0.06767045,0.00126955,-0.00038031,0.14705751,-0.00789848,0.11440599,-0.01736488,0.08387836,-0.02798317
-2.50025013,1.22551992,-0.12637833,0.00008520,-0.00000819,0.02143372,-0.01225960,0.13440208,-0.01611791,1.05888956,-0.06731687,0.00129802,-0.00035928,0.15264674,-0.00654134,0.12519254,-0.01805951,0.08611751,-0.02599414
-2.49424712,1.33246667,-0.12375926,0.00008788,-0.00000754,0.02270779,-0.00961000,0.14559657,-0.01490913,1.16056227,-0.06890136,0.00134601,-0.00035350,0.16014349,-0.00552147,0.13705679,-0.01953209,0.08927201,-0.02469590
-2.48824412,1.45088690,-0.12505649,0.00009078,-0.00000706,0.02427756,-0.00752687,0.15804437,-0.01428716,1.27163408,-0.07247473,0.00141194,-0.00036215,0.16956410,-0.00479040,0.14992961,-0.02180262,0.09334372,-0.02407915
-2.48224112,1.57992743,-0.13021828,0.00009378,-0.00000676,0.02613850,-0.00590918,0.17165490,-0.01420612,1.39125451,-0.07809162,0.00149401,-0.00038466,0.18088642,-0.00430707,0.16371762,-0.02490193,0.09831503,-0.02413605
-2.47623812,1.71845855,-0.13921414,0.00009681,-0.00000665,0.02828009,-0.00467157,0.18630728,-0.01462842,1.51833543,-0.08580679,0.00159027,-0.00042066,0.19404856,-0.00403715,0.17830407,-0.02886961,0.10414913,-0.02485972
-2.47023512,1.86508141,-0.15202676,0.00009978,-0.00000672,0.03068571,-0.00374272,0.20185112,-0.01552334,1.65155779,-0.09567078,0.00169864,-0.00046997,0.20894844,-0.00395221,0.19355056,-0.03375156,0.11079064,-0.02624340
-2.46423212,2.01814376,-0.16864268,0.00010262,-0.00000697,0.03333262,-0.00306368,0.21810822,-0.01686539,1.78938602,-0.10772494,0.00181693,-0.00053252,0.22544413,-0.00402898,0.20929974,-0.03959713,0.11816683,-0.02827959
-2.45822911,2.17576456,-0.18904232,0.00010528,-0.00000741,0.03619214,-0.00258628,0.23487515,-0.01863267,1.93009026,-0.12199592,0.00194294,-0.00060826,0.24335514,-0.00424853,0.22537885,-0.04645593,0.12618923,-0.03095886
-2.45222611,2.33586737,-0.21318946,0.00010772,-0.00000804,0.03922995,-0.00227154,0.25192681,-0.02080514,2.07177657,-0.13848989,0.00207449,-0.00069718,0.26246474,-0.00459547,0.24160406,-0.05437441,0.13475564,-0.03426869
-2.44622311,2.49622220,-0.24102057,0.00010993,-0.00000886,0.04240667,-0.00208829,0.26902087,-0.02336300,2.21242476,-0.15718675,0.00220944,-0.00079920,0.28252323,-0.00505726,0.25778554,-0.06339218,0.14375262,-0.03819218
-2.44022011,2.65449507,-0.27243461,0.00011191,-0.00000985,0.04567848,-0.00201192,0.28590304,-0.02628514,2.34993316,-0.17803447,0.00234581,-0.00091414,0.30325238,-0.00562356,0.27373305,-0.07353831,0.15305826,-0.04270675
-2.43421711,2.80830395,-0.30728360,0.00011370,-0.00001103,0.04899804,-0.00202319,0.30231301,-0.02954768,2.48216903,-0.20094399,0.00248180,-0.00104165,0.32435082,-0.00628562,0.28926184,-0.08482774,0.16254526,-0.04778302
-2.42821411,2.95527955,-0.34536459,0.00011535,-0.00001237,0.05231549,-0.00210734,0.31799095,-0.03312277,2.60702332,-0.22578505,0.00261587,-0.00118120,0.34550037,-0.00703589,0.30419858,-0.09725780,0.17208425,-0.05338375
-2.42221111,3.09312884,-0.38641349,0.00011692,-0.00001388,0.05557964,-0.00225323,0.33268425,-0.03697759,2.72246776,-0.25238310,0.00274675,-0.00133201,0.36637325,-0.00786758,0.31838717,-0.11080519,0.18154710,-0.05946310
-2.41620810,3.21969900,-0.43010128,0.00011850,-0.00001554,0.05873920,-0.00245269,0.34615444,-0.04107365,2.82661219,-0.28051779,0.00287354,-0.00149302,0.38663983,-0.00877449,0.33169397,-0.12542354,0.19081032,-0.06596623
-2.41020510,3.33303926,-0.47603307,0.00012020,-0.00001733,0.06174412,-0.00269996,0.35818378,-0.04536638,2.91775987,-0.30992327,0.00299570,-0.00166291,0.40597685,-0.00975082,0.34401230,-0.14104166,0.19975829,-0.07282921
-2.40420210,3.43145801,-0.52375021,0.00012212,-0.00001925,0.06454695,-0.00299131,0.36858153,-0.04980516,2.99445849,-0.34029039,0.00311309,-0.00184004,0.42407565,-0.01079120,0.35526594,-0.15756271,0.20828615,-0.07997951
-2.39819910,3.51357272,-0.57273574,0.00012439,-0.00002127,0.06710409,-0.00332467,0.37718937,-0.05433360,3.05554441,-0.37127109,0.00322596,-0.00202249,0.44065027,-0.01189075,0.36541130,-0.17486436,0.21630237,-0.08733681
-2.39219610,3.57835023,-0.62242331,0.00012713,-0.00002336,0.06937702,-0.00369943,0.38388593,-0.05889029,3.10017830,-0.40248486,0.00333496,-0.00220808,0.45544500,-0.01304528,0.37443824,-0.19280016,0.22373074,-0.09481445
-2.38619310,3.62513554,-0.67220922,0.00013045,-0.00002551,0.07133332,-0.00411626,0.38859009,-0.06340986,3.12787039,-0.43352725,0.00344110,-0.00239438,0.46824104,-0.01425160,0.38236937,-0.21120191,0.23051180,-0.10232127
-2.38019010,3.65366766,-0.72146740,0.00013447,-0.00002769,0.07294756,-0.00457700,0.39126297,-0.06782439,3.13849397,-0.46398020,0.00354571,-0.00257876,0.47886208,-0.01550781,0.38925783,-0.22988334,0.23660349,-0.10976382
-2.37418709,3.66408157,-0.76956691,0.00013929,-0.00002986,0.07420188,-0.00508456,0.39190847,-0.07206509,3.13228645,-0.49342384,0.00365036,-0.00275850,0.48717839,-0.01681376,0.39518359,-0.24864464,0.24198120,-0.11704898
-2.36818409,3.65689614,-0.81589095,0.00014498,-0.00003201,0.07508639,-0.00564285,0.39057231,-0.07606421,3.10983782,-0.52144928,0.00375682,-0.00293079,0.49310943,-0.01817144,0.40024857,-0.26727805,0.24663694,-0.12408681
-2.36218109,3.63298855,-0.85985697,0.00015158,-0.00003410,0.07559917,-0.00625674,0.38733968,-0.07975710,3.07206697,-0.54767193,0.00386695,-0.00309283,0.49662462,-0.01958541,0.40457056,-0.28557404,0.25057801,-0.13079338
-2.35617809,3.59355624,-0.90093658,0.00015914,-0.00003612,0.07574613,-0.00693193,0.38233158,-0.08308429,3.02018683,-0.57174468,0.00398262,-0.00324193,0.49774252,-0.02106320,0.40827663,-0.30332782,0.25382489,-0.13709373
-2.35017509,3.54006843,-0.93867443,0.00016763,-0.00003804,0.07554050,-0.00767484,0.37569994,-0.08599359,2.95565997,-0.59337033,0.00410563,-0.00337561,0.49652819,-0.02261563,0.41149600,-0.32034604,0.25640885,-0.14292446
-2.34417209,3.47420927,-0.97270504,0.00017703,-0.00003985,0.07500207,-0.00849250,0.36762189,-0.08844197,2.88014671,-0.61231265,0.00423759,-0.00349162,0.49308916,-0.02425704,0.41435312,-0.33645312,0.25836909,-0.14823608
-2.33816908,3.39781562,-1.00276662,0.00018725,-0.00004155,0.07415633,-0.00939228,0.35829335,-0.09039730,2.79544797,-0.62840545,0.00437987,-0.00358806,0.48756992,-0.02600544,0.41696117,-0.35149696,0.25974986,-0.15299483
-2.33216608,3.31281215,-1.02871102,0.00019819,-0.00004315,0.07303329,-0.01038167,0.34792234,-0.09183970,2.70344563,-0.64155921,0.00453353,-0.00366346,0.48014556,-0.02788245,0.41941641,-0.36535370,0.26059759,-0.15718388
-2.32616308,3.22114709,-1.05050921,0.00020973,-0.00004464,0.07166635,-0.01146796,0.33672212,-0.09276253,2.60604291,-0.65176476,0.00469923,-0.00371679,0.47101458,-0.02991317,0.42179382,-0.37793123,0.26095827,-0.16080387
-2.32016008,3.12473118,-1.06825189,0.00022170,-0.00004607,0.07009104,-0.01265791,0.32490472,-0.09317295,2.50510728,-0.65909394,0.00487723,-0.00374754,0.46039145,-0.03212578,0.42414425,-0.38917111,0.26087531,-0.16387264
-2.31415708,3.02538283,-1.08214498,0.00023392,-0.00004746,0.06834380,-0.01395734,0.31267495,-0.09309197,2.40241830,-0.66369699,0.00506735,-0.00375570,0.44849913,-0.03455102,0.42649329,-0.39904899,0.26038793,-0.16642424
-2.30815408,2.92478139,-1.09250022,0.00024620,-0.00004888,0.06646083,-0.01537068,0.30022512,-0.09255399,2.29962228,-0.66579684,0.00526898,-0.00374181,0.43556204,-0.03722150,0.42884199,-0.40757321,0.25953030,-0.16850718
-2.30215108,2.82443038,-1.09972124,0.00025835,-0.00005039,0.06447706,-0.01690060,0.28773080,-0.09160595,2.19819535,-0.66568059,0.00548108,-0.00370689,0.42179960,-0.04017080,0.43116940,-0.41478185,0.25833138,-0.17018200
-2.29614807,2.72563162,-1.10428570,0.00027018,-0.00005207,0.06242529,-0.01854757,0.27534756,-0.09030594,2.09941590,-0.66368844,0.00570226,-0.00365246,0.40742072,-0.04343246,0.43343685,-0.42073823,0.25681560,-0.17151835
-2.29014507,2.62947079,-1.10672449,0.00028150,-0.00005403,0.06033546,-0.02030944,0.26320883,-0.08872143,2.00434683,-0.66020090,0.00593077,-0.00358045,0.39261937,-0.04703879,0.43559373,-0.42552524,0.25500429,-0.17259159
-2.28414207,2.53681402,-1.10759900,0.00029217,-0.00005636,0.05823423,-0.02218117,0.25142492,-0.08692726,1.91382775,-0.65562456,0.00616460,-0.00349314,0.37757132,-0.05101964,0.43758443,-0.42923873,0.25291778,-0.17347920
-2.27813907,2.44831492,-1.10747760,0.00030207,-0.00005921,0.05614462,-0.02415453,0.24008303,-0.08500326,1.82847633,-0.65037750,0.00640158,-0.00339312,0.36243202,-0.05540110,0.43935616,-0.43198050,0.25057800,-0.17425713
-2.27213607,2.36443051,-1.10691261,0.00031112,-0.00006269,0.05408598,-0.02621798,0.22924820,-0.08303188,1.74869817,-0.64487476,0.00663938,-0.00328317,0.34733577,-0.06020413,0.44086703,-0.43385118,0.24801150,-0.17499632
-2.26613307,2.28544452,-1.10641878,0.00031929,-0.00006697,0.05207407,-0.02835659,0.21896502,-0.08109561,1.67470356,-0.63951477,0.00687564,-0.00316618,0.33239571,-0.06544326,0.44209420,-0.43494349,0.24525262,-0.17575950
-2.26013007,2.21149606,-1.10645449,0.00032661,-0.00007217,0.05012125,-0.03055220,0.20925999,-0.07927463,1.60652999,-0.63466720,0.00710804,-0.00304509,0.31770489,-0.07112537,0.44304140,-0.43533646,0.24234670,-0.17659849
-2.25412706,2.14261153,-1.10740641,0.00033315,-0.00007847,0.04823685,-0.03278357,0.20014421,-0.07764438,1.54406845,-0.63066282,0.00733433,-0.00292280,0.30333793,-0.07724853,0.44374556,-0.43509067,0.23935295,-0.17755214
-2.24812406,2.07873788,-1.10957837,0.00033907,-0.00008600,0.04642764,-0.03502681,0.19161637,-0.07627357,1.48709212,-0.62778575,0.00755242,-0.00280208,0.28935314,-0.08380104,0.44428213,-0.43424513,0.23634705,-0.17864494
-2.24212106,2.01977506,-1.11318469,0.00034457,-0.00009490,0.04469821,-0.03725583,0.18366568,-0.07522226,1.43528566,-0.62626825,0.00776041,-0.00268555,0.27579498,-0.09076066,0.44476881,-0.43281577,0.23342303,-0.17988644
-2.23611806,1.96560629,-1.11834823,0.00034990,-0.00010530,0.04305152,-0.03944297,0.17627480,-0.07454043,1.38827393,-0.62628809,0.00795662,-0.00257556,0.26269657,-0.09809408,0.44536747,-0.43079567,0.23069454,-0.18127144
-2.23011506,1.91612445,-1.12510290,0.00035536,-0.00011731,0.04148936,-0.04155974,0.16942243,-0.07426680,1.34564867,-0.62796846,0.00813962,-0.00247424,0.25008212,-0.10575670,0.44628427,-0.42815713,0.22829521,-0.18278087
-2.22411206,1.87125382,-1.13340027,0.00036129,-0.00013102,0.04001272,-0.04357753,0.16308564,-0.07442809,1.30699237,-0.63138013,0.00830825,-0.00238341,0.23796920,-0.11369267,0.44776779,-0.42485526,0.22637823,-0.18438344
-2.21810905,1.83096642,-1.14311967,0.00036807,-0.00014648,0.03862214,-0.04546853,0.15724176,-0.07503865,1.27189861,-0.63654542,0.00846159,-0.00230459,0.22637059,-0.12183529,0.45010547,-0.42083292,0.22511503,-0.18603782
-2.21210605,1.79529270,-1.15408095,0.00037609,-0.00016369,0.03731803,-0.04720654,0.15186987,-0.07610049,1.23998838,-0.64344370,0.00859898,-0.00223903,0.21529593,-0.13010779,0.45361838,-0.41602675,0.22469308,-0.18769528
-2.20610305,1.76432651,-1.16605915,0.00038571,-0.00018265,0.03610083,-0.04876775,0.14695183,-0.07760360,1.21092237,-0.65201771,0.00872003,-0.00218768,0.20475284,-0.13842448,0.45865470,-0.41037386,0.22531296,-0.18930267
-2.20010005,1.73822492,-1.17880012,0.00039732,-0.00020328,0.03497110,-0.05013161,0.14247301,-0.07952668,1.18440908,-0.66218044,0.00882453,-0.00215125,0.19474777,-0.14669216,0.46558208,-0.40381872,0.22718478,-0.19080555
-2.19409705,1.71720312,-1.19203621,0.00041124,-0.00022546,0.03392960,-0.05128146,0.13842251,-0.08183814,1.16020920,-0.67382187,0.00891252,-0.00213024,0.18528649,-0.15481202,0.47477935,-0.39632001,0.23052400,-0.19215141
-2.18809405,1.70152541,-1.20550131,0.00042776,-0.00024901,0.03297718,-0.05220514,0.13479323,-0.08449734,1.13813650,-0.68681534,0.00898419,-0.00212495,0.17637425,-0.16268175,0.48662779,-0.38785684,0.23554686,-0.19329276
-2.18209105,1.69149283,-1.21894454,0.00044711,-0.00027372,0.03211477,-0.05289547,0.13158154,-0.08745603,1.11805564,-0.70102316,0.00903990,-0.00213558,0.16801577,-0.17019797,0.50150244,-0.37843420,0.24246554,-0.19419003
-2.17608804,1.68742837,-1.23214211,0.00046944,-0.00029931,0.03134319,-0.05335053,0.12878692,-0.09066002,1.09987763,-0.71630120,0.00908016,-0.00216223,0.16021501,-0.17725887,0.51976354,-0.36808731,0.25148320,-0.19481429
-2.17008504,1.68966060,-1.24490699,0.00049480,-0.00032545,0.03066300,-0.05357388,0.12641126,-0.09405088,1.08355320,-0.73250246,0.00910561,-0.00220494,0.15297487,-0.18376692,0.54174857,-0.35688465,0.26278896,-0.19514947
-2.16408204,1.69850636,-1.25709629,0.00052318,-0.00035179,0.03007432,-0.05357453,0.12445822,-0.09756778,1.06906480,-0.74947951,0.00911695,-0.00226379,0.14629677,-0.18963177,0.56776488,-0.34492968,0.27655310,-0.19519437
-2.15807904,1.71425334,-1.26861626,0.00055444,-0.00037793,0.02957663,-0.05336680,0.12293246,-0.10114932,1.05641761,-0.76708596,0.00911498,-0.00233888,0.14018024,-0.19477291,0.59808318,-0.33236120,0.29292234,-0.19496418
-2.15207604,1.73714299,-1.27942517,0.00058834,-0.00040343,0.02916866,-0.05297001,0.12183879,-0.10473531,1.04563013,-0.78517711,0.00910057,-0.00243041,0.13462249,-0.19912236,0.63293178,-0.31935240,0.31201554,-0.19449162
-2.14607304,1.76735433,-1.28953405,0.00062457,-0.00042787,0.02884815,-0.05240804,0.12118136,-0.10826853,1.03672460,-0.80360992,0.00907460,-0.00253866,0.12961799,-0.20262691,0.67249172,-0.30610881,0.33391967,-0.19382772
-2.14007004,1.80498907,-1.29900594,0.00066270,-0.00045081,0.02861179,-0.05170875,0.12096283,-0.11169628,1.02971774,-0.82224269,0.00903799,-0.00266404,0.12515809,-0.20525015,0.71689252,-0.29286535,0.35868629,-0.19304214
-2.13406703,1.85005827,-1.30795358,0.00070223,-0.00047181,0.02845514,-0.05090329,0.12118350,-0.11497185,1.02461214,-0.84093458,0.00899165,-0.00280710,0.12123066,-0.20697384,0.76620856,-0.27988256,0.38632834,-0.19222325
-2.12806403,1.90247086,-1.31653614,0.00074259,-0.00049048,0.02837252,-0.05002530,0.12184048,-0.11805571,1.02138841,-0.85954521,0.00893645,-0.00296850,0.11781980,-0.20779891,0.82045580,-0.26744251,0.41681752,-0.19147768
-2.12206103,1.96202419,-1.32495508,0.00078317,-0.00050645,0.02835708,-0.04911011,0.12292694,-0.12091650,1.01999854,-0.87793455,0.00887326,-0.00314899,0.11490557,-0.20774568,0.87958881,-0.25584431,0.45008212,-0.19092964
-2.11605803,2.02839667,-1.33344946,0.00082330,-0.00051942,0.02840080,-0.04819374,0.12443125,-0.12353168,1.02036050,-0.89596322,0.00880284,-0.00334942,0.11246381,-0.20685345,0.94349775,-0.24539963,0.48600529,-0.19071976
-2.11005503,2.10114279,-1.34229074,0.00086231,-0.00052912,0.02849457,-0.04731207,0.12633637,-0.12588799,1.02235433,-0.91349325,0.00872591,-0.00357063,0.11046599,-0.20517949,1.01200539,-0.23642828,0.52442397,-0.19100359
-2.10405203,2.17969047,-1.35177730,0.00089953,-0.00053540,0.02862835,-0.04649978,0.12861914,-0.12798146,1.02581978,-0.93038932,0.00864306,-0.00381346,0.10887913,-0.20279728,1.08486389,-0.22925405,0.56512823,-0.19194959
-2.09804902,2.26334089,-1.36222858,0.00093433,-0.00053815,0.02879128,-0.04578953,0.13124976,-0.12981725,1.03055551,-0.94652045,0.00855481,-0.00407866,0.10766593,-0.19979421,1.16175157,-0.22420070,0.60786134,-0.19373678
-2.09204602,2.35127097,-1.37397883,0.00096609,-0.00053738,0.02897189,-0.04521101,0.13419144,-0.13140908,1.03632010,-0.96176198,0.00846151,-0.00436679,0.10678483,-0.19626877,1.24226967,-0.22158828,0.65232038,-0.19655178
-2.08604302,2.44253840,-1.38737056,0.00099430,-0.00053315,0.02915835,-0.04479016,0.13740012,-0.13277846,1.04283450,-0.97599780,0.00836343,-0.00467818,0.10619039,-0.19232732,1.32593933,-0.22172962,0.69815767,-0.20058542
-2.08004002,2.53608960,-1.40274745,0.00101848,-0.00052565,0.02933864,-0.04454841,0.14082447,-0.13395364,1.04978614,-0.98912263,0.00826067,-0.00501284,0.10583363,-0.18808066,1.41219914,-0.22492699,0.74498290,-0.20602887
-2.07403702,2.63077035,-1.42044682,0.00103826,-0.00051513,0.02950083,-0.04450215,0.14440608,-0.13496832,1.05683447,-1.00104424,0.00815322,-0.00537037,0.10566267,-0.18364043,1.50040365,-0.23146873,0.79236620,-0.21306925
-2.06803402,2.72533935,-1.44079171,0.00105337,-0.00050190,0.02963332,-0.04466215,0.14807986,-0.13586031,1.06361770,-1.01168538,0.00804093,-0.00574989,0.10562340,-0.17911565,1.58982340,-0.24162583,0.83984213,-0.22188488
-2.06203102,2.81848466,-1.46408246,0.00106363,-0.00048637,0.02972508,-0.04503334,0.15177480,-0.13666995,1.06976065,-1.02098548,0.00792353,-0.00615002,0.10566032,-0.17460933,1.67964682,-0.25564828,0.88691471,-0.23264012
-2.05602801,2.90884290,-1.49058804,0.00106899,-0.00046899,0.02976584,-0.04561461,0.15541493,-0.13743859,1.07488343,-1.02890181,0.00780067,-0.00656878,0.10571757,-0.17021560,1.76898464,-0.27376115,0.93306351,-0.24548006
-2.05002501,2.99502115,-1.52053726,0.00106946,-0.00045023,0.02974636,-0.04639887,0.15892054,-0.13820704,1.07861063,-1.03541030,0.00767189,-0.00700358,0.10573992,-0.16601714,1.85687719,-0.29616022,0.97775083,-0.26052509
-2.04402201,3.07562124,-1.55411010,0.00106520,-0.00043063,0.02965857,-0.04737323,0.16220969,-0.13901405,1.08058088,-1.04050572,0.00753669,-0.00745126,0.10567390,-0.16208333,1.94230500,-0.32300729,1.02042993,-0.27786556
-2.03801901,3.14926611,-1.59142932,0.00105640,-0.00041070,0.02949573,-0.04851943,0.16519994,-0.13989496,1.08045638,-1.04420144,0.00739455,-0.00790805,0.10546900,-0.15846888,2.02420281,-0.35442498,1.06055428,-0.29755669
-2.03201601,3.21462781,-1.63255281,0.00104339,-0.00039096,0.02925255,-0.04981439,0.16781019,-0.14088042,1.07793217,-1.04652873,0.00724495,-0.00836964,0.10507876,-0.15521320,2.10147703,-0.39049130,1.09758766,-0.31961396
-2.02601301,3.27045648,-1.67746683,0.00102652,-0.00037192,0.02892533,-0.05123090,0.16996273,-0.14199539,1.07274484,-1.04753562,0.00708739,-0.00883128,0.10446186,-0.15234040,2.17302654,-0.43123388,1.13101487,-0.34400922
-2.02001001,3.31560960,-1.72608044,0.00100623,-0.00035403,0.02851195,-0.05273852,0.17158530,-0.14325821,1.06468051,-1.04728537,0.00692150,-0.00928780,0.10358311,-0.14985989,2.23776627,-0.47662417,1.16035287,-0.37066760
