energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-2.83041521,2.76789153,0.06342528,0.18858437,0.52482271,0.08432206,0.12820975,2.25818599,0.05219486,0.11639809
-2.82441221,2.78313551,0.06374106,0.18646969,0.52123879,0.08407136,0.12868088,2.27776021,0.05211966,0.11683572
-2.81840920,2.78356224,0.06373695,0.18359272,0.51505663,0.08342308,0.12845540,2.28465219,0.05177610,0.11674371
-2.81240620,2.76890027,0.06339822,0.17993702,0.50627053,0.08236977,0.12752581,2.27864093,0.05116733,0.11610137
-2.80640320,2.73920944,0.06271848,0.17550774,0.49493370,0.08091394,0.12590111,2.25977669,0.05030196,0.11490190
-2.80040020,2.69488020,0.06169974,0.17033137,0.48115619,0.07906786,0.12360651,2.22838089,0.04919377,0.11315257
-2.79439720,2.63662184,0.06035221,0.16445480,0.46510086,0.07685306,0.12068263,2.18503701,0.04786140,0.11087438
-2.78839420,2.56544021,0.05869368,0.15794366,0.44697765,0.07429949,0.11718423,2.13057297,0.04632781,0.10810130
-2.78239120,2.48260589,0.05674881,0.15088001,0.42703655,0.07144449,0.11317850,2.06603560,0.04461971,0.10487899
-2.77638819,2.38961442,0.05454813,0.14335955,0.40555932,0.06833151,0.10874301,1.99265845,0.04276684,0.10126323
-2.77038519,2.28814021,0.05212684,0.13548853,0.38285065,0.06500866,0.10396342,1.91182434,0.04080130,0.09731791
-2.76438219,2.17998606,0.04952365,0.12738034,0.35922890,0.06152722,0.09893097,1.82502405,0.03875678,0.09311288
-2.75837919,2.06703056,0.04677942,0.11915212,0.33501694,0.05794014,0.09373996,1.73381303,0.03666780,0.08872170
-2.75237619,1.95117520,0.04393592,0.11092137,0.31053337,0.05430046,0.08848522,1.63976783,0.03456900,0.08421926
-2.74637319,1.83429343,0.04103459,0.10280280,0.28608443,0.05065999,0.08325969,1.54444365,0.03249443,0.07967956
-2.74037019,1.71818313,0.03811540,0.09490544,0.26195693,0.04706796,0.07815222,1.44933491,0.03047694,0.07517356
-2.73436718,1.60452439,0.03521586,0.08733013,0.23841230,0.04356994,0.07324561,1.35583973,0.02854757,0.07076735
-2.72836418,1.49484347,0.03237024,0.08016747,0.21568200,0.04020691,0.06861490,1.26522974,0.02673509,0.06652046
-2.72236118,1.39048403,0.02960882,0.07349624,0.19396423,0.03701458,0.06432608,1.17862566,0.02506553,0.06248464
-2.71635818,1.29258596,0.02695755,0.06738228,0.17342203,0.03402289,0.06043511,1.09697935,0.02356188,0.05870290
-2.71035518,1.20207208,0.02443769,0.06187791,0.15418277,0.03125577,0.05698722,1.02106237,0.02224374,0.05520894
-2.70435218,1.11964245,0.02206572,0.05702176,0.13633864,0.02873105,0.05401660,0.95146098,0.02112715,0.05202694
-2.69834917,1.04577586,0.01985348,0.05283902,0.11994842,0.02646066,0.05154643,0.88857715,0.02022446,0.04917170
-2.69234617,0.98073779,0.01780832,0.04934207,0.10503993,0.02445088,0.04958903,0.83263522,0.01954420,0.04664902
-2.68634317,0.92459395,0.01593344,0.04653142,0.09161330,0.02270281,0.04814641,0.78369315,0.01909105,0.04445644
-2.68034017,0.87722853,0.01422836,0.04439688,0.07964460,0.02121299,0.04721087,0.74165792,0.01886591,0.04258415
-2.67433717,0.83836592,0.01268938,0.04291893,0.06908985,0.01997399,0.04676584,0.70630384,0.01886592,0.04101599
-2.66833417,0.80759516,0.01131014,0.04207024,0.05988914,0.01897517,0.04678681,0.67729318,0.01908464,0.03973071
-2.66233117,0.78439577,0.01008216,0.04181720,0.05197063,0.01820341,0.04724231,0.65419801,0.01951219,0.03870317
-2.65632816,0.76816444,0.00899543,0.04212158,0.04525448,0.01764387,0.04809502,0.63652261,0.02013549,0.03790559
-2.65032516,0.75824139,0.00803890,0.04294210,0.03965642,0.01728071,0.04930291,0.62372572,0.02093858,0.03730877
-2.64432216,0.75393592,0.00720100,0.04423599,0.03509102,0.01709779,0.05082036,0.61524189,0.02190293,0.03688325
-2.63831916,0.75455058,0.00647006,0.04596044,0.03147450,0.01707927,0.05259937,0.61050160,0.02300786,0.03660033
-2.63231616,0.75940328,0.00583473,0.04807394,0.02872718,0.01721020,0.05459076,0.60894964,0.02423099,0.03643303
-2.62631316,0.76784718,0.00528433,0.05053750,0.02677543,0.01747692,0.05674538,0.61006149,0.02554870,0.03635686
-2.62031016,0.77928793,0.00480906,0.05331567,0.02555318,0.01786746,0.05901528,0.61335741,0.02693668,0.03635046
-2.61430715,0.79319818,0.00440025,0.05637741,0.02500314,0.01837177,0.06135490,0.61841424,0.02837046,0.03639610
-2.60830415,0.80912899,0.00405057,0.05969672,0.02507748,0.01898184,0.06372221,0.62487465,0.02982596,0.03648001
-2.60230115,0.82671830,0.00375406,0.06325301,0.02573831,0.01969174,0.06607971,0.63245394,0.03128001,0.03659256
-2.59629815,0.84569619,0.00350627,0.06703136,0.02695781,0.02049753,0.06839547,0.64094420,0.03271086,0.03672833
-2.59029515,0.86588695,0.00330427,0.07102239,0.02871811,0.02139706,0.07064385,0.65021606,0.03409859,0.03688599
-2.58429215,0.88720809,0.00314667,0.07522199,0.03101092,0.02238972,0.07280622,0.66021785,0.03542552,0.03706810
-2.57828914,0.90966613,0.00303361,0.07963080,0.03383710,0.02347611,0.07487133,0.67097235,0.03667649,0.03728078
-2.57228614,0.93334959,0.00296671,0.08425348,0.03720589,0.02465759,0.07683549,0.68257113,0.03783900,0.03753329
-2.56628314,0.95841901,0.00294906,0.08909783,0.04113422,0.02593590,0.07870251,0.69516676,0.03890334,0.03783746
-2.56028014,0.98509467,0.00298511,0.09417374,0.04564578,0.02731268,0.08048328,0.70896286,0.03986252,0.03820716
-2.55427714,1.01364199,0.00308058,0.09949212,0.05077010,0.02878908,0.08219512,0.72420238,0.04071214,0.03865757
-2.54827414,1.04435534,0.00324240,0.10506374,0.05654156,0.03036534,0.08386080,0.74115438,0.04145018,0.03920449
-2.54227114,1.07754064,0.00347856,0.11089815,0.06299834,0.03204047,0.08550734,0.76009965,0.04207665,0.03986366
-2.53626813,1.11349741,0.00379792,0.11700265,0.07018142,0.03381199,0.08716455,0.78131571,0.04259326,0.04064992
-2.53026513,1.15250099,0.00421007,0.12338145,0.07813350,0.03567576,0.08886348,0.80506165,0.04300301,0.04157659
-2.52426213,1.19478556,0.00472506,0.13003492,0.08689799,0.03762595,0.09063470,0.83156330,0.04330978,0.04265476
-2.51825913,1.24052870,0.00535318,0.13695922,0.09651800,0.03965503,0.09250662,0.86099957,0.04351795,0.04389268
-2.51225613,1.28983825,0.00610460,0.14414599,0.10703530,0.04175395,0.09450389,0.89349027,0.04363207,0.04529531
-2.50625313,1.34274205,0.00698905,0.15158245,0.11848942,0.04391235,0.09664592,0.92908625,0.04365658,0.04686390
-2.50025013,1.39918100,0.00801542,0.15925167,0.13091668,0.04611892,0.09894568,0.96776217,0.04359561,0.04859579
-2.49424712,1.45900603,0.00919135,0.16713306,0.14434926,0.04836172,0.10140876,1.00941247,0.04345288,0.05048436
-2.48824412,1.52197895,0.01052279,0.17520305,0.15881438,0.05062864,0.10403284,1.05385076,0.04323171,0.05251911
-2.48224112,1.58777745,0.01201353,0.18343594,0.17433335,0.05290779,0.10680754,1.10081285,0.04293509,0.05468595
-2.47623812,1.65600391,0.01366479,0.19180476,0.19092080,0.05518791,0.10971471,1.14996327,0.04256584,0.05696769
-2.47023512,1.72619779,0.01547480,0.20028221,0.20858379,0.05745874,0.11272913,1.20090528,0.04212681,0.05934461
-2.46423212,1.79785092,0.01743843,0.20884147,0.22732100,0.05971131,0.11581956,1.25319382,0.04162120,0.06179525
-2.45822911,1.87042515,0.01954693,0.21745700,0.24712186,0.06193814,0.11895019,1.30635097,0.04105275,0.06429721
-2.45222611,1.94337134,0.02178769,0.22610506,0.26796575,0.06413338,0.12208235,1.35988313,0.04042611,0.06682813
-2.44622311,2.01614900,0.02414421,0.23476414,0.28982117,0.06629280,0.12517634,1.41329929,0.03974698,0.06936659
-2.44022011,2.08824539,0.02659613,0.24341509,0.31264493,0.06841367,0.12819343,1.46612940,0.03902234,0.07189306
-2.43421711,2.15919343,0.02911942,0.25204102,0.33638140,0.07049460,0.13109780,1.51794202,0.03826058,0.07439074
-2.42821411,2.22858731,0.03168671,0.26062697,0.36096183,0.07253524,0.13385837,1.56836049,0.03747144,0.07684633
-2.42221111,2.29609537,0.03426783,0.26915940,0.38630380,0.07453592,0.13645045,1.61707666,0.03666599,0.07925065
-2.41620810,2.36146950,0.03683038,0.27762548,0.41231079,0.07649725,0.13885709,1.66386196,0.03585648,0.08159904
-2.41020510,2.42455086,0.03934053,0.28601222,0.43887203,0.07841971,0.14107005,1.70857487,0.03505602,0.08389165
-2.40420210,2.48527178,0.04176388,0.29430565,0.46586255,0.08030325,0.14309040,1.75116501,0.03427828,0.08613344
-2.39819910,2.54365399,0.04406638,0.30248991,0.49314365,0.08214688,0.14492872,1.79167352,0.03353714,0.08833406
-2.39219610,2.59980355,0.04621530,0.31054643,0.52056369,0.08394839,0.14660483,1.83023001,0.03284617,0.09050748
-2.38619310,2.65390291,0.04818022,0.31845335,0.54795944,0.08570407,0.14814721,1.86704651,0.03221829,0.09267145
-2.38019010,2.70620100,0.04993400,0.32618502,0.57515776,0.08740862,0.14959197,1.90240877,0.03166524,0.09484688
-2.37418709,2.75700189,0.05145355,0.33371186,0.60197799,0.08905511,0.15098166,1.93666579,0.03119727,0.09705703
-2.36818409,2.80665305,0.05272068,0.34100047,0.62823466,0.09063504,0.15236381,1.97021811,0.03082275,0.09932674
-2.36218109,2.85553387,0.05372260,0.34801409,0.65374085,0.09213862,0.15378936,2.00350573,0.03054792,0.10168153
-2.35617809,2.90404511,0.05445237,0.35471335,0.67831184,0.09355501,0.15531112,2.03699618,0.03037674,0.10414679
-2.35017509,2.95260001,0.05490912,0.36105733,0.70176912,0.09487278,0.15698220,2.07117352,0.03031077,0.10674696
-2.34417209,3.00161719,0.05509800,0.36700488,0.72394466,0.09608038,0.15885465,2.10652856,0.03034926,0.10950483
-2.33816908,3.05151559,0.05503002,0.37251617,0.74468512,0.09716671,0.16097830,2.14355066,0.03048923,0.11244093
-2.33216608,3.10271143,0.05472158,0.37755428,0.76385598,0.09812162,0.16339973,2.18272110,0.03072570,0.11557294
-2.32616308,3.15561669,0.05419389,0.38208697,0.78134537,0.09893652,0.16616164,2.22450809,0.03105202,0.11891536
-2.32016008,3.21063882,0.05347215,0.38608823,0.79706732,0.09960487,0.16930237,2.26936288,0.03146018,0.12247912
-2.31415708,3.26818091,0.05258466,0.38953987,0.81096442,0.10012262,0.17285573,2.31771678,0.03194125,0.12627141
-2.30815408,3.32864162,0.05156180,0.39243273,0.82300955,0.10048858,0.17685094,2.36997838,0.03248577,0.13029552
-2.30215108,3.39241409,0.05043496,0.39476769,0.83320669,0.10070467,0.18131282,2.42653058,0.03308416,0.13455079
-2.29614807,3.45988316,0.04923544,0.39655625,0.84159077,0.10077600,0.18626195,2.48772661,0.03372709,0.13903256
-2.29014507,3.53142032,0.04799345,0.39782078,0.84822629,0.10071085,0.19171496,2.55388478,0.03440584,0.14373223
-2.28414207,3.60737576,0.04673708,0.39859428,0.85320512,0.10052054,0.19768459,2.62528140,0.03511253,0.14863728
-2.27813907,3.68806763,0.04549150,0.39891975,0.85664319,0.10021906,0.20417981,2.70214170,0.03584032,0.15373133
-2.27213607,3.77376822,0.04427818,0.39884922,0.85867647,0.09982273,0.21120557,2.78462867,0.03658355,0.15899426
-2.26613307,3.86468749,0.04311445,0.39844236,0.85945626,0.09934963,0.21876246,2.87283004,0.03733769,0.16440226
-2.26013007,3.96095453,0.04201306,0.39776487,0.85914412,0.09881906,0.22684611,2.96674375,0.03809935,0.16992799
-2.25412706,4.06259762,0.04098215,0.39688665,0.85790651,0.09825085,0.23544627,3.06626243,0.03886611,0.17554070
-2.24812406,4.16952389,0.04002524,0.39587981,0.85590948,0.09766476,0.24454582,3.17115784,0.03963633,0.18120639
-2.24212106,4.28149980,0.03914159,0.39481670,0.85331370,0.09707984,0.25411950,3.28106594,0.04040888,0.18688805
-2.23611806,4.39813347,0.03832663,0.39376791,0.85026975,0.09651383,0.26413271,3.39547385,0.04118290,0.19254588
-2.23011506,4.51886032,0.03757263,0.39280043,0.84691420,0.09598266,0.27454019,3.51370955,0.04195747,0.19813760
-2.22411206,4.64293304,0.03686947,0.39197590,0.84336639,0.09550002,0.28528497,3.63493546,0.04273136,0.20361879
-2.21810905,4.76941711,0.03620550,0.39134916,0.83972599,0.09507702,0.29629743,3.75814694,0.04350273,0.20894332
-2.21210605,4.89719279,0.03556853,0.39096696,0.83607157,0.09472201,0.30749484,3.88217635,0.04426893,0.21406376
-2.20610305,5.02496429,0.03494678,0.39086707,0.83246006,0.09444043,0.31878132,4.00570358,0.04502631,0.21893195
-2.20010005,5.15127655,0.03432981,0.39107756,0.82892712,0.09423491,0.33004834,4.12727321,0.04577011,0.22349949
-2.19409705,5.27453987,0.03370942,0.39161650,0.82548834,0.09410532,0.34117595,4.24531863,0.04649443,0.22771844
-2.18809405,5.39306213,0.03308043,0.39249191,0.82214128,0.09404902,0.35203453,4.35819286,0.04719225,0.23154194
-2.18209105,5.50508810,0.03244134,0.39370206,0.81886818,0.09406120,0.36248741,4.46420556,0.04785554,0.23492494
-2.17608804,5.60884490,0.03179479,0.39523609,0.81563925,0.09413521,0.37239399,4.56166546,0.04847542,0.23782502
-2.17008504,5.70259243,0.03114789,0.39707487,0.81241641,0.09426303,0.38161350,4.64892698,0.04904238,0.24020316
-2.16408204,5.78467721,0.03051229,0.39919218,0.80915732,0.09443572,0.39000928,4.72443965,0.04954661,0.24202466
-2.15807904,5.85358774,0.02990412,0.40155611,0.80581959,0.09464390,0.39745329,4.78679857,0.04997829,0.24326002
-2.15207604,5.90800936,0.02934368,0.40413065,0.80236499,0.09487825,0.40383085,4.83479405,0.05032794,0.24388581
-2.14607304,5.94687641,0.02885493,0.40687745,0.79876341,0.09512997,0.40904529,4.86745852,0.05058679,0.24388567
-2.14007004,5.96941946,0.02846483,0.40975756,0.79499655,0.09539121,0.41302235,4.88410848,0.05074713,0.24325107
-2.13406703,5.97520544,0.02820254,0.41273328,0.79106101,0.09565544,0.41571410,4.88437969,0.05080263,0.24198220
-2.12806403,5.96416850,0.02809844,0.41576984,0.78697069,0.09591777,0.41710216,4.86825378,0.05074863,0.24008863
-2.12206103,5.93663004,0.02818312,0.41883687,0.78275834,0.09617514,0.41720009,4.83607476,0.05058236,0.23758984
-2.11605803,5.89330632,0.02848627,0.42190970,0.77847613,0.09642650,0.41605469,4.78855415,0.05030315,0.23451564
-2.11005503,5.83530282,0.02903552,0.42497018,0.77419515,0.09667275,0.41374613,4.72676421,0.04991245,0.23090625
-2.10405203,5.76409494,0.02985541,0.42800712,0.77000372,0.09691670,0.41038695,4.65211880,0.04941392,0.22681220
-2.09804902,5.68149516,0.03096625,0.43101634,0.76600471,0.09716285,0.40611973,4.56634227,0.04881334,0.22229393
-2.09204602,5.58960756,0.03238323,0.43400007,0.76231170,0.09741705,0.40111361,4.47142713,0.04811846,0.21742107
-2.08604302,5.49077088,0.03411551,0.43696605,0.75904430,0.09768609,0.39555965,4.36958183,0.04733880,0.21227139
-2.08004002,5.38749230,0.03616563,0.43992607,0.75632269,0.09797724,0.38966531,4.26317030,0.04648538,0.20692953
-2.07403702,5.28237404,0.03852894,0.44289422,0.75426176,0.09829765,0.38364810,4.15464550,0.04557044,0.20148536
-2.06803402,5.17803566,0.04119339,0.44588489,0.75296496,0.09865379,0.37772874,4.04647933,0.04460704,0.19603218
-2.06203102,5.07703499,0.04413942,0.44891059,0.75251833,0.09905089,0.37212409,3.94109144,0.04360878,0.19066469
-2.05602801,4.98179063,0.04734019,0.45197986,0.75298493,0.09949239,0.36704000,3.84077961,0.04258939,0.18547685
-2.05002501,4.89450908,0.05076196,0.45509523,0.75439999,0.09997945,0.36266455,3.74765420,0.04156244,0.18055966
-2.04402201,4.81711911,0.05436479,0.45825158,0.75676713,0.10051058,0.35916179,3.66357906,0.04054101,0.17599899
-2.03801901,4.75121587,0.05810332,0.46143476,0.76005573,0.10108137,0.35666633,3.59012087,0.03953749,0.17187342
-2.03201601,4.69801653,0.06192786,0.46462077,0.76419974,0.10168441,0.35527890,3.52850863,0.03856328,0.16825231
-2.02601301,4.65832896,0.06578557,0.46777546,0.76909790,0.10230922,0.35506307,3.47960440,0.03762873,0.16519402
-2.02001001,4.63253407,0.06962168,0.47085473,0.77461546,0.10294248,0.35604337,3.44388614,0.03674295,0.16274441
-2.01400700,4.62058216,0.07338087,0.47380529,0.78058724,0.10356830,0.35820455,3.42144266,0.03591378,0.16093562
-2.00800400,4.62200269,0.07700859,0.47656586,0.78682193,0.10416864,0.36149236,3.41198053,0.03514776,0.15978526
-2.00200100,4.63592670,0.08045232,0.47906879,0.79310734,0.10472378,0.36581551,3.41484216,0.03445014,0.15929583
-1.99599800,4.66112036,0.08366276,0.48124186,0.79921644,0.10521294,0.37104874,3.42903395,0.03382485,0.15945461
-1.98999500,4.69602798,0.08659489,0.48301036,0.80491373,0.10561481,0.37703706,3.45326303,0.03327459,0.16023385
-1.98399200,4.73882254,0.08920879,0.48429909,0.80996192,0.10590822,0.38360062,3.48598107,0.03280079,0.16159129
-1.97798899,4.78746164,0.09147035,0.48503436,0.81412829,0.10607266,0.39054032,3.52543323,0.03240370,0.16347105
-1.97198599,4.83974678,0.09335170,0.48514587,0.81719084,0.10608880,0.39764380,3.56971060,0.03208235,0.16580482
-1.96598299,4.89338404,0.09483145,0.48456829,0.81894377,0.10593897,0.40469153,3.61680431,0.03183460,0.16851329
-1.95997999,4.94604439,0.09589472,0.48324268,0.81920232,0.10560752,0.41146293,3.66465969,0.03165710,0.17150784
-1.95397699,4.99542203,0.09653300,0.48111765,0.81780677,0.10508110,0.41774224,3.71122893,0.03154535,0.17469248
-1.94797399,5.03928949,0.09674383,0.47815028,0.81462570,0.10434885,0.42332403,3.75452118,0.03149366,0.17796589
-1.94197099,5.07554854,0.09653039,0.47430690,0.80955843,0.10340261,0.42801811,3.79264877,0.03149523,0.18122371
-1.93596798,5.10227607,0.09590098,0.46956375,0.80253677,0.10223695,0.43165396,3.82386906,0.03154216,0.18436084
-1.92996498,5.11776450,0.09486848,0.46390758,0.79352618,0.10084922,0.43408430,3.84662092,0.03162559,0.18727386
-1.92396198,5.12055628,0.09344975,0.45733623,0.78252634,0.09923964,0.43518809,3.85955583,0.03173582,0.18986340
-1.91795898,5.10947236,0.09166510,0.44985926,0.76957133,0.09741124,0.43487270,3.86156294,0.03186245,0.19203656
-1.91195598,5.08363432,0.08953778,0.44149865,0.75472944,0.09536994,0.43307542,3.85178823,0.03199468,0.19370912
-1.90595298,5.04248023,0.08709350,0.43228943,0.73810263,0.09312454,0.42976416,3.82964755,0.03212151,0.19480767
-1.89994997,4.98577395,0.08436000,0.42228043,0.71982566,0.09068676,0.42493764,3.79483352,0.03223203,0.19527150
-1.89394697,4.91360793,0.08136677,0.41153483,0.70006485,0.08807123,0.41862481,3.74731647,0.03231581,0.19505419
-1.88794397,4.82639924,0.07814465,0.40013063,0.67901642,0.08529554,0.41088371,3.68733939,0.03236315,0.19412483
-1.88194097,4.72487886,0.07472562,0.38816076,0.65690433,0.08238014,0.40179985,3.61540710,0.03236545,0.19246893
-1.87593797,4.61007416,0.07114250,0.37573291,0.63397754,0.07934830,0.39148398,3.53226981,0.03231552,0.19008878
-1.86993497,4.48328470,0.06742869,0.36296883,0.61050652,0.07622590,0.38006946,3.43890141,0.03220783,0.18700341
-1.86393197,4.34605152,0.06361791,0.35000310,0.58677912,0.07304124,0.36770917,3.33647279,0.03203875,0.18324808
-1.85792896,4.20012038,0.05974386,0.33698135,0.56309561,0.06982462,0.35457206,3.22632083,0.03180672,0.17887323
-1.85192596,4.04739968,0.05583992,0.32405781,0.53976299,0.06660794,0.34083936,3.10991357,0.03151239,0.17394308
-1.84592296,3.88991381,0.05193874,0.31139237,0.51708860,0.06342414,0.32670058,2.98881247,0.03115860,0.16853371
-1.83991996,3.72975322,0.04807186,0.29914702,0.49537324,0.06030652,0.31234930,2.86463264,0.03075042,0.16273096
-1.83391696,3.56902251,0.04426928,0.28748202,0.47490382,0.05728808,0.29797893,2.73900212,0.03029501,0.15662791
-1.82791396,3.40978806,0.04055906,0.27655170,0.45594599,0.05440067,0.28377851,2.61352133,0.02980151,0.15032236
-1.82191096,3.25402697,0.03696692,0.26650029,0.43873675,0.05167430,0.26992860,2.48972399,0.02928084,0.14391415
-1.81590795,3.10357891,0.03351583,0.25745774,0.42347759,0.04913628,0.25659758,2.36904058,0.02874546,0.13750255
-1.80990495,2.96010275,0.03022574,0.24953593,0.41032825,0.04681054,0.24393824,2.25276571,0.02820918,0.13118387
-1.80390195,2.82503925,0.02711332,0.24282533,0.39940154,0.04471697,0.23208491,2.14203030,0.02768684,0.12504922
-1.79789895,2.69958155,0.02419178,0.23739230,0.39075938,0.04287093,0.22115134,2.03777959,0.02719412,0.11918268
-1.79189595,2.58465419,0.02147082,0.23327729,0.38441034,0.04128283,0.21122908,1.94075760,0.02674729,0.11365983
-1.78589295,2.48090160,0.01895666,0.23049383,0.38030881,0.03995795,0.20238684,1.85149859,0.02636299,0.10854671
-1.77988994,2.38868627,0.01665210,0.22902858,0.37835594,0.03889640,0.19467045,1.77032561,0.02605806,0.10389924
-1.77388694,2.30809664,0.01455679,0.22884235,0.37840237,0.03809329,0.18810375,1.69735609,0.02584940,0.09976312
-1.76788394,2.23896404,0.01266748,0.22987205,0.38025264,0.03753904,0.18269009,1.63251402,0.02575379,0.09617411
-1.76188094,2.18088786,0.01097837,0.23203351,0.38367120,0.03721992,0.17841450,1.57554807,0.02578776,0.09315864
-1.75587794,2.13326758,0.00948147,0.23522502,0.38838987,0.03711862,0.17524641,1.52605476,0.02596750,0.09073486
-1.74987494,2.09534018,0.00816707,0.23933144,0.39411633,0.03721509,0.17314268,1.48350548,0.02630865,0.08891369
-1.74387194,2.06622098,0.00702415,0.24422858,0.40054347,0.03748729,0.17205085,1.44727617,0.02682617,0.08770015
-1.73786893,2.04494602,0.00604080,0.24978778,0.40735913,0.03791206,0.17191239,1.41667832,0.02753406,0.08709465
-1.73186593,2.03051410,0.00520465,0.25588027,0.41425589,0.03846600,0.17266579,1.39098981,0.02844513,0.08709415
-1.72586293,2.02192634,0.00450323,0.26238127,0.42094052,0.03912624,0.17424931,1.36948445,0.02957063,0.08769321
-1.71985993,2.01822175,0.00392436,0.26917347,0.42714267,0.03987112,0.17660326,1.35145882,0.03091979,0.08888479
-1.71385693,2.01850723,0.00345641,0.27614979,0.43262249,0.04068083,0.17967162,1.33625555,0.03249941,0.09066071
-1.70785393,2.02198084,0.00308855,0.28321531,0.43717690,0.04153781,0.18340308,1.32328205,0.03431327,0.09301186
-1.70185093,2.02794763,0.00281098,0.29028819,0.44064421,0.04242705,0.18775124,1.31202427,0.03636157,0.09592806
-1.69584792,2.03582773,0.00261506,0.29729969,0.44290702,0.04333617,0.19267426,1.30205506,0.03864036,0.09939759
-1.68984492,2.04515683,0.00249341,0.30419326,0.44389324,0.04425540,0.19813380,1.29303728,0.04114099,0.10340652
-1.68384192,2.05557954,0.00244001,0.31092281,0.44357538,0.04517737,0.20409349,1.28472171,0.04384959,0.10793787
-1.67783892,2.06683674,0.00245018,0.31745030,0.44196808,0.04609678,0.21051704,1.27694054,0.04674673,0.11297066
-1.67183592,2.07874808,0.00252062,0.32374291,0.43912421,0.04700997,0.21736619,1.26959701,0.04980711,0.11847903
-1.66583292,2.09119118,0.00264937,0.32976996,0.43512965,0.04791447,0.22459873,1.26265214,0.05299959,0.12443145
-1.65982991,2.10407934,0.00283572,0.33549992,0.43009730,0.04880849,0.23216668,1.25610963,0.05628726,0.13079020
-1.65382691,2.11733933,0.00308017,0.34089762,0.42416037,0.04969045,0.24001498,1.25000004,0.05962789,0.13751118
-1.64782391,2.13089105,0.00338435,0.34592208,0.41746572,0.05055859,0.24808068,1.24436525,0.06297458,0.14454407
-1.64182091,2.14463051,0.00375087,0.35052505,0.41016719,0.05141064,0.25629295,1.23924419,0.06627664,0.15183303
-1.63581791,2.15841736,0.00418321,0.35465042,0.40241969,0.05224363,0.26457383,1.23466084,0.06948076,0.15931776
-1.62981491,2.17206790,0.00468561,0.35823469,0.39437403,0.05305384,0.27283972,1.23061509,0.07253234,0.16693506
-1.62381191,2.18535403,0.00526287,0.36120846,0.38617293,0.05383688,0.28100381,1.22707688,0.07537700,0.17462080
-1.61780890,2.19800828,0.00592021,0.36349894,0.37794824,0.05458792,0.28897900,1.22398407,0.07796224,0.18231212
-1.61180590,2.20973459,0.00666307,0.36503333,0.36981965,0.05530203,0.29668146,1.22124381,0.08023910,0.18994986
-1.60580290,2.22022405,0.00749692,0.36574302,0.36189456,0.05597462,0.30403451,1.21873738,0.08216378,0.19748109
-1.59979990,2.22917465,0.00842703,0.36556824,0.35426941,0.05660200,0.31097252,1.21632791,0.08369921,0.20486145
-1.59379690,2.23631370,0.00945827,0.36446299,0.34703197,0.05718189,0.31744482,1.21387052,0.08481643,0.21205737
-1.58779390,2.24142138,0.01059487,0.36240000,0.34026459,0.05771396,0.32341913,1.21122398,0.08549569,0.21904780
-1.58179090,2.24435394,0.01184020,0.35937526,0.33404792,0.05820037,0.32888445,1.20826323,0.08572738,0.22582555
-1.57578789,2.24506503,0.01319654,0.35541206,0.32846502,0.05864614,0.33385318,1.20489182,0.08551246,0.23239797
-1.56978489,2.24362359,0.01466487,0.35056407,0.32360531,0.05905949,0.33836231,1.20105346,0.08486269,0.23878698
-1.56378189,2.24022729,0.01624471,0.34491737,0.31956816,0.05945195,0.34247364,1.19674199,0.08380040,0.24502845
-1.55777889,2.23521037,0.01793392,0.33859124,0.31646578,0.05983837,0.34627287,1.19200907,0.08235796,0.25117090
-1.55177589,2.22904539,0.01972860,0.33173758,0.31442516,0.06023675,0.34986775,1.18696912,0.08057683,0.25727356
-1.54577289,2.22233837,0.02162299,0.32453888,0.31358886,0.06066791,0.35338523,1.18180116,0.07850646,0.26340395
-1.53976988,2.21581753,0.02360945,0.31720489,0.31411444,0.06115491,0.35696780,1.17674741,0.07620280,0.26963503
-1.53376688,2.21031583,0.02567846,0.30996792,0.31617259,0.06172247,0.36076913,1.17210860,0.07372673,0.27604203
-1.52776388,2.20674790,0.02781866,0.30307705,0.31994379,0.06239612,0.36494924,1.16823616,0.07114232,0.28269919
-1.52176088,2.20608227,0.03001700,0.29679130,0.32561370,0.06320136,0.36966934,1.16552166,0.06851505,0.28967655
-1.51575788,2.20930991,0.03225887,0.29137217,0.33336733,0.06416271,0.37508657,1.16438378,0.06591002,0.29703681
-1.50975488,2.21741021,0.03452832,0.28707559,0.34338225,0.06530274,0.38134878,1.16525337,0.06339029,0.30483251
-1.50375188,2.23131558,0.03680828,0.28414377,0.35582101,0.06664107,0.38858959,1.16855721,0.06101525,0.31310362
-1.49774887,2.25187608,0.03908088,0.28279708,0.37082313,0.06819350,0.39692375,1.17470104,0.05883921,0.32187559
-1.49174587,2.27982504,0.04132773,0.28322625,0.38849683,0.06997109,0.40644303,1.18405242,0.05691018,0.33115783
-1.48574287,2.31574712,0.04353022,0.28558527,0.40891109,0.07197947,0.41721259,1.19692413,0.05526883,0.34094280
-1.47973987,2.36004965,0.04566992,0.28998505,0.43208806,0.07421817,0.42926809,1.21355864,0.05394771,0.35120566
-1.47373687,2.41293839,0.04772884,0.29648822,0.45799636,0.07668015,0.44261329,1.23411427,0.05297071,0.36190428
-1.46773387,2.47439839,0.04968985,0.30510513,0.48654553,0.07935155,0.45721847,1.25865342,0.05235272,0.37297992
