energy_ev,total_up,B_p_up,B_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.30115058,1.77567937,0.16113395,0.00000000,0.29526498,0.31567603,0.02456735,0.95112006
-4.29514757,1.87851830,0.17007333,0.00000000,0.30936162,0.33589467,0.02670937,1.00738105
-4.28914457,1.98499385,0.17865844,0.00000000,0.32346745,0.35583397,0.02899090,1.06700012
-4.28314157,2.09419354,0.18678456,0.00000000,0.33746229,0.37526169,0.03140340,1.12954470
-4.27713857,2.20515474,0.19435022,0.00000000,0.35122813,0.39394220,0.03393655,1.19453919
-4.27113557,2.31687107,0.20125927,0.00000000,0.36465006,0.41164099,0.03657817,1.26146489
-4.26513257,2.42829833,0.20742296,0.00000000,0.37761691,0.42812934,0.03931399,1.32975958
-4.25912956,2.53836026,0.21276189,0.00000000,0.39002165,0.44318905,0.04212759,1.39881733
-4.25312656,2.64595478,0.21720778,0.00000000,0.40176173,0.45661709,0.04500016,1.46798896
-4.24712356,2.74996107,0.22070501,0.00000000,0.41273916,0.46823002,0.04791048,1.53658368
-4.24112056,2.84924800,0.22321189,0.00000000,0.42286070,0.47786811,0.05083480,1.60387228
-4.23511756,2.94268448,0.22470162,0.00000000,0.43203801,0.48539893,0.05374690,1.66909247
-4.22911456,3.02915178,0.22516290,0.00000000,0.44018796,0.49072043,0.05661818,1.73145638
-4.22311156,3.10755818,0.22460016,0.00000000,0.44723302,0.49376330,0.05941789,1.79016067
-4.21710855,3.17685575,0.22303345,0.00000000,0.45310189,0.49449256,0.06211348,1.84439899
-4.21110555,3.23605913,0.22049784,0.00000000,0.45773021,0.49290834,0.06467106,1.89337686
-4.20510255,3.28426585,0.21704262,0.00000000,0.46106156,0.48904584,0.06705599,1.93632839
-4.19909955,3.32067747,0.21272993,0.00000000,0.46304847,0.48297434,0.06923359,1.97253460
-4.19309655,3.34462097,0.20763330,0.00000000,0.46365368,0.47479551,0.07116996,2.00134238
-4.18709355,3.35556928,0.20183574,0.00000000,0.46285128,0.46464080,0.07283288,2.02218369
-4.18109055,3.35316016,0.19542773,0.00000000,0.46062793,0.45266822,0.07419269,2.03459387
-4.17508754,3.33721241,0.18850498,0.00000000,0.45698402,0.43905851,0.07522330,2.03822844
-4.16908454,3.30773854,0.18116621,0.00000000,0.45193453,0.42401081,0.07590302,2.03287743
-4.16308154,3.26495306,0.17351079,0.00000000,0.44550982,0.40773798,0.07621545,2.01847664
-4.15707854,3.20927589,0.16563658,0.00000000,0.43775605,0.39046182,0.07615019,1.99511505
-4.15107554,3.14133029,0.15763782,0.00000000,0.42873531,0.37240813,0.07570338,1.96303808
-4.14507254,3.06193538,0.14960323,0.00000000,0.41852540,0.35380204,0.07487816,1.92264636
-4.13906953,2.97209313,0.14161441,0.00000000,0.40721927,0.33486343,0.07368479,1.87448993
-4.13306653,2.87297029,0.13374451,0.00000000,0.39492404,0.31580291,0.07214067,1.81925800
-4.12706353,2.76587567,0.12605723,0.00000000,0.38175980,0.29681815,0.07027012,1.75776473
-4.12106053,2.65223381,0.11860623,0.00000000,0.36785802,0.27809092,0.06810386,1.69093137
-4.11505753,2.53355564,0.11143482,0.00000000,0.35335978,0.25978466,0.06567845,1.61976552
-4.10905453,2.41140736,0.10457609,0.00000000,0.33841375,0.24204286,0.06303540,1.54533835
-4.10305153,2.28737863,0.09805325,0.00000000,0.32317415,0.22498796,0.06022023,1.46876046
-4.09704852,2.16305094,0.09188041,0.00000000,0.30779850,0.20872107,0.05728144,1.39115733
-4.09104552,2.03996737,0.08606342,0.00000000,0.29244553,0.19332219,0.05426934,1.31364522
-4.08504252,1.91960442,0.08060107,0.00000000,0.27727297,0.17885099,0.05123491,1.23730814
-4.07903952,1.80334678,0.07548620,0.00000000,0.26243553,0.16534812,0.04822867,1.16317675
-4.07303652,1.69246539,0.07070711,0.00000000,0.24808297,0.15283675,0.04529959,1.09220950
-4.06703352,1.58809942,0.06624870,0.00000000,0.23435822,0.14132448,0.04249404,1.02527656
-4.06103052,1.49124195,0.06209377,0.00000000,0.22139576,0.13080530,0.03985494,0.96314667
-4.05502751,1.40272969,0.05822405,0.00000000,0.20931997,0.12126173,0.03742091,0.90647715
-4.04902451,1.32323633,0.05462115,0.00000000,0.19824375,0.11266674,0.03522563,0.85580685
-4.04302151,1.25326940,0.05126729,0.00000000,0.18826711,0.10498572,0.03329732,0.81155204
-4.03701851,1.19317013,0.04814587,0.00000000,0.17947589,0.09817819,0.03165833,0.77400493
-4.03101551,1.14311605,0.04524181,0.00000000,0.17194062,0.09219927,0.03032490,0.74333469
-4.02501251,1.10312580,0.04254169,0.00000000,0.16571535,0.08700098,0.02930702,0.71959035
-4.01900950,1.07306587,0.04003374,0.00000000,0.16083666,0.08253322,0.02860840,0.70270565
-4.01300650,1.05265883,0.03770772,0.00000000,0.15732268,0.07874455,0.02822656,0.69250522
-4.00700350,1.04149287,0.03555459,0.00000000,0.15517234,0.07558275,0.02815305,0.68871197
-4.00100050,1.03903233,0.03356621,0.00000000,0.15436477,0.07299517,0.02837366,0.69095549
-3.99499750,1.04462921,0.03173496,0.00000000,0.15485886,0.07092897,0.02886886,0.69878118
-3.98899450,1.05753549,0.03005339,0.00000000,0.15659317,0.06933126,0.02961415,0.71166001
-3.98299150,1.07691625,0.02851385,0.00000000,0.15948622,0.06814920,0.03058065,0.72899893
-3.97698849,1.10186357,0.02710827,0.00000000,0.16343703,0.06733004,0.03173561,0.75015162
-3.97098549,1.13141127,0.02582795,0.00000000,0.16832621,0.06682126,0.03304309,0.77442980
-3.96498249,1.16455029,0.02466348,0.00000000,0.17401748,0.06657073,0.03446465,0.80111483
-3.95897949,1.20024485,0.02360478,0.00000000,0.18035965,0.06652696,0.03596009,0.82946968
-3.95297649,1.23744910,0.02264115,0.00000000,0.18718911,0.06663941,0.03748828,0.85875099
-3.94697349,1.27512417,0.02176154,0.00000000,0.19433270,0.06685897,0.03900793,0.88822139
-3.94097049,1.31225530,0.02095474,0.00000000,0.20161105,0.06713838,0.04047848,0.91716154
-3.93496748,1.34786881,0.02020978,0.00000000,0.20884221,0.06743290,0.04186092,0.94488207
-3.92896448,1.38104851,0.01951622,0.00000000,0.21584552,0.06770087,0.04311864,0.97073483
-3.92296148,1.41095113,0.01886458,0.00000000,0.22244561,0.06790438,0.04421816,0.99412350
-3.91695848,1.43682039,0.01824664,0.00000000,0.22847647,0.06800992,0.04512992,1.01451310
-3.91095548,1.45799933,0.01765586,0.00000000,0.23378530,0.06798902,0.04582887,1.03143819
-3.90495248,1.47394051,0.01708763,0.00000000,0.23823626,0.06781877,0.04629500,1.04450958
-3.89894947,1.48421380,0.01653959,0.00000000,0.24171379,0.06748237,0.04651379,1.05341927
-3.89294647,1.48851147,0.01601184,0.00000000,0.24412549,0.06696950,0.04647646,1.05794359
-3.88694347,1.48665056,0.01550712,0.00000000,0.24540447,0.06627665,0.04618010,1.05794427
-3.88094047,1.47857243,0.01503098,0.00000000,0.24551107,0.06540729,0.04562764,1.05336770
-3.87493747,1.46433955,0.01459180,0.00000000,0.24443385,0.06437198,0.04482770,1.04424214
-3.86893447,1.44412971,0.01420095,0.00000000,0.24218996,0.06318827,0.04379428,1.03067331
-3.86293147,1.41822806,0.01387271,0.00000000,0.23882474,0.06188059,0.04254628,1.01283833
-3.85692846,1.38701700,0.01362433,0.00000000,0.23441063,0.06047998,0.04110696,0.99097838
-3.85092546,1.35096461,0.01347592,0.00000000,0.22904547,0.05902367,0.03950327,0.96539039
-3.84492246,1.31061191,0.01345040,0.00000000,0.22285011,0.05755465,0.03776511,0.93641791
-3.83891946,1.26655923,0.01357331,0.00000000,0.21596559,0.05612099,0.03592458,0.90444173
-3.83291646,1.21945232,0.01387262,0.00000000,0.20854981,0.05477522,0.03401513,0.86987031
-3.82691346,1.16996834,0.01437840,0.00000000,0.20077386,0.05357344,0.03207076,0.83313042
-3.82091046,1.11880212,0.01512246,0.00000000,0.19281802,0.05257441,0.03012528,0.79465825
-3.81490745,1.06665288,0.01613777,0.00000000,0.18486765,0.05183847,0.02821148,0.75489101
-3.80890445,1.01421164,0.01745787,0.00000000,0.17710891,0.05142630,0.02636054,0.71425943
-3.80290145,0.96214927,0.01911601,0.00000000,0.16972445,0.05139760,0.02460133,0.67318092
-3.79689845,0.91110551,0.02114422,0.00000000,0.16288917,0.05180958,0.02295995,0.63205375
-3.79089545,0.86167866,0.02357215,0.00000000,0.15676607,0.05271538,0.02145919,0.59125197
-3.78489245,0.81441627,0.02642589,0.00000000,0.15150228,0.05416228,0.02011827,0.55112127
-3.77888944,0.76980664,0.02972652,0.00000000,0.14722540,0.05618992,0.01895246,0.51197559
-3.77288644,0.72827117,0.03348872,0.00000000,0.14404005,0.05882850,0.01797295,0.47409443
-3.76688344,0.69015777,0.03771928,0.00000000,0.14202495,0.06209691,0.01718671,0.43772092
-3.76088044,0.65573528,0.04241564,0.00000000,0.14123038,0.06600102,0.01659647,0.40306044
-3.75487744,0.62518903,0.04756462,0.00000000,0.14167623,0.07053216,0.01620072,0.37027988
-3.74887444,0.59861787,0.05314122,0.00000000,0.14335072,0.07566584,0.01599388,0.33950740
-3.74287144,0.57603260,0.05910783,0.00000000,0.14620977,0.08136080,0.01596640,0.31083282
-3.73686843,0.55735626,0.06541367,0.00000000,0.15017722,0.08755854,0.01610509,0.28430849
-3.73086543,0.54242623,0.07199471,0.00000000,0.15514590,0.09418341,0.01639336,0.25995066
-3.72486243,0.53099837,0.07877411,0.00000000,0.16097952,0.10114318,0.01681167,0.23774155
-3.71885943,0.52275334,0.08566310,0.00000000,0.16751552,0.10833033,0.01733790,0.21763173
-3.71285643,0.51730501,0.09256246,0.00000000,0.17456877,0.11562397,0.01794792,0.19954320
-3.70685343,0.51421080,0.09936453,0.00000000,0.18193610,0.12289236,0.01861611,0.18337283
-3.70085043,0.51298401,0.10595564,0.00000000,0.18940155,0.12999601,0.01931596,0.16899622
-3.69484742,0.51310756,0.11221910,0.00000000,0.19674216,0.13679132,0.02002073,0.15627194
-3.68884442,0.51404886,0.11803835,0.00000000,0.20373422,0.14313450,0.02070410,0.14504593
-3.68284142,0.51527539,0.12330044,0.00000000,0.21015974,0.14888583,0.02134080,0.13515607
-3.67683842,0.51627036,0.12789951,0.00000000,0.21581278,0.15391394,0.02190728,0.12643670
-3.67083542,0.51654784,0.13174025,0.00000000,0.22050567,0.15809993,0.02238230,0.11872296
-3.66483242,0.51566693,0.13474102,0.00000000,0.22407456,0.16134127,0.02274745,0.11185497
-3.65882941,0.51324423,0.13683674,0.00000000,0.22638435,0.16355520,0.02298766,0.10568145
-3.65282641,0.50896428,0.13798108,0.00000000,0.22733262,0.16468149,0.02309151,0.10006296
-3.64682341,0.50258746,0.13814822,0.00000000,0.22685243,0.16468446,0.02305150,0.09487451
-3.64082041,0.49395509,0.13733377,0.00000000,0.22491397,0.16355420,0.02286421,0.09000750
-3.63481741,0.48299166,0.13555500,0.00000000,0.22152485,0.16130677,0.02253028,0.08537101
-3.62881441,0.46970409,0.13285030,0.00000000,0.21672918,0.15798362,0.02205429,0.08089248
-3.62281141,0.45417815,0.12927796,0.00000000,0.21060539,0.15365011,0.02144458,0.07651763
-3.61680840,0.43657236,0.12491423,0.00000000,0.20326298,0.14839318,0.02071284,0.07220996
-3.61080540,0.41710982,0.11985093,0.00000000,0.19483835,0.14231845,0.01987379,0.06794961
-3.60480240,0.39606820,0.11419250,0.00000000,0.18548990,0.13554676,0.01894462,0.06373195
-3.59879940,0.37376874,0.10805288,0.00000000,0.17539271,0.12821037,0.01794453,0.05956581
-3.59279640,0.35056456,0.10155223,0.00000000,0.16473292,0.12044900,0.01689417,0.05547155
-3.58679340,0.32682898,0.09481361,0.00000000,0.15370220,0.11240588,0.01581513,0.05147911
-3.58079040,0.30294436,0.08795990,0.00000000,0.14249246,0.10422404,0.01472947,0.04762605
-3.57478739,0.27929185,0.08111096,0.00000000,0.13129101,0.09604287,0.01365926,0.04395576
-3.56878439,0.25624245,0.07438118,0.00000000,0.12027632,0.08799516,0.01262626,0.04051581
-3.56278139,0.23414965,0.06787747,0.00000000,0.10961459,0.08020473,0.01165155,0.03735659
-3.55677839,0.21334382,0.06169777,0.00000000,0.09945702,0.07278458,0.01075540,0.03453021
-3.55077539,0.19412829,0.05593007,0.00000000,0.08993802,0.06583574,0.00995706,0.03208966
-3.54477239,0.17677713,0.05065187,0.00000000,0.08117410,0.05944662,0.00927474,0.03008820
-3.53876938,0.16153443,0.04593011,0.00000000,0.07326351,0.05369298,0.00872560,0.02857895
-3.53276638,0.14861482,0.04182146,0.00000000,0.06628656,0.04863829,0.00832571,0.02761471
-3.52676338,0.13820488,0.03837289,0.00000000,0.06030631,0.04433449,0.00809019,0.02724779
-3.52076038,0.13046521,0.03562243,0.00000000,0.05536961,0.04082301,0.00803317,0.02752987
-3.51475738,0.12553262,0.03360003,0.00000000,0.05150841,0.03813586,0.00816788,0.02851182
-3.50875438,0.12352233,0.03232836,0.00000000,0.04874101,0.03629684,0.00850660,0.03024339
-3.50275138,0.12452965,0.03182364,0.00000000,0.04707325,0.03532257,0.00906063,0.03277276
-3.49674837,0.12863100,0.03209617,0.00000000,0.04649956,0.03522346,0.00984012,0.03614577
-3.49074537,0.13588420,0.03315080,0.00000000,0.04700375,0.03600435,0.01085392,0.04040498
-3.48474237,0.14632764,0.03498703,0.00000000,0.04855947,0.03766497,0.01210926,0.04558841
-3.47873937,0.15997863,0.03759901,0.00000000,0.05113045,0.04020003,0.01361144,0.05172807
-3.47273637,0.17683079,0.04097517,0.00000000,0.05467044,0.04359911,0.01536346,0.05884825
-3.46673337,0.19685075,0.04509778,0.00000000,0.05912303,0.04784625,0.01736556,0.06696366
-3.46073037,0.21997432,0.04994234,0.00000000,0.06442133,0.05291931,0.01961476,0.07607743
-3.45472736,0.24610248,0.05547686,0.00000000,0.07048765,0.05878931,0.02210451,0.08617922
-3.44872436,0.27509744,0.06166125,0.00000000,0.07723339,0.06541962,0.02482420,0.09724333
-3.44272136,0.30677921,0.06844672,0.00000000,0.08455907,0.07276523,0.02775892,0.10922710
-3.43671836,0.34092297,0.07577546,0.00000000,0.09235482,0.08077221,0.03088918,0.12206964
-3.43071536,0.37725769,0.08358051,0.00000000,0.10050128,0.08937737,0.03419088,0.13569094
-3.42471236,0.41546611,0.09178605,0.00000000,0.10887098,0.09850823,0.03763529,0.14999163
-3.41870935,0.45518657,0.10030799,0.00000000,0.11733032,0.10808342,0.04118936,0.16485325
-3.41270635,0.49601668,0.10905514,0.00000000,0.12574212,0.11801353,0.04481603,0.18013933
-3.40670335,0.53751903,0.11793066,0.00000000,0.13396861,0.12820248,0.04847490,0.19569707
-3.40070035,0.57922886,0.12683410,0.00000000,0.14187493,0.13854929,0.05212292,0.21135985
-3.39469735,0.62066360,0.13566374,0.00000000,0.14933296,0.14895048,0.05571535,0.22695038
-3.38869435,0.66133414,0.14431936,0.00000000,0.15622527,0.15930278,0.05920678,0.24228452
-3.38269135,0.70075737,0.15270517,0.00000000,0.16244914,0.16950626,0.06255229,0.25717563
-3.37668834,0.73846967,0.16073301,0.00000000,0.16792043,0.17946774,0.06570868,0.27143932
-3.37068534,0.77404096,0.16832549,0.00000000,0.17257709,0.18910432,0.06863569,0.28489854
-3.36468234,0.80708851,0.17541909,0.00000000,0.17638212,0.19834683,0.07129721,0.29738862
-3.35867934,0.83729027,0.18196696,0.00000000,0.17932585,0.20714324,0.07366243,0.30876238
-3.35267634,0.86439675,0.18794137,0.00000000,0.18142744,0.21546158,0.07570678,0.31889482
-3.34667334,0.88824128,0.19333563,0.00000000,0.18273534,0.22329244,0.07741283,0.32768733
-3.34067034,0.90874773,0.19816529,0.00000000,0.18332678,0.23065071,0.07877084,0.33507128
-3.33466733,0.92593556,0.20246868,0.00000000,0.18330627,0.23757647,0.07977915,0.34101067
-3.32866433,0.93992150,0.20630647,0.00000000,0.18280301,0.24413497,0.08044425,0.34550391
-3.32266133,0.95091797,0.20976046,0.00000000,0.18196737,0.25041540,0.08078059,0.34858439
-3.31665833,0.95922777,0.21293135,0.00000000,0.18096659,0.25652866,0.08081009,0.35032001
-3.31065533,0.96523546,0.21593569,0.00000000,0.17997973,0.26260391,0.08056136,0.35081150
-3.30465233,0.96939522,0.21890193,0.00000000,0.17919216,0.26878407,0.08006865,0.35018966
-3.29864932,0.97221604,0.22196589,0.00000000,0.17878978,0.27522034,0.07937065,0.34861160
-3.29264632,0.97424437,0.22526550,0.00000000,0.17895317,0.28206593,0.07850901,0.34625617
-3.28664332,0.97604514,0.22893538,0.00000000,0.17985194,0.28946926,0.07752685,0.34331863
-3.28064032,0.97818193,0.23310113,0.00000000,0.18163952,0.29756679,0.07646708,0.34000498
-3.27463732,0.98119709,0.23787383,0.00000000,0.18444860,0.30647606,0.07537089,0.33652611
-3.26863432,0.98559273,0.24334487,0.00000000,0.18838736,0.31628894,0.07427618,0.33309204
-3.26263132,0.99181367,0.24958149,0.00000000,0.19353680,0.32706580,0.07321621,0.32990645
-3.25662831,1.00023284,0.25662313,0.00000000,0.19994915,0.33883073,0.07221845,0.32716189
-3.25062531,1.01114030,0.26447899,0.00000000,0.20764743,0.35156816,0.07130365,0.32503575
-3.24462231,1.02473598,0.27312678,0.00000000,0.21662636,0.36522119,0.07048529,0.32368716
-3.23861931,1.04112693,0.28251294,0.00000000,0.22685424,0.37969185,0.06976931,0.32325492
-3.23261631,1.06032880,0.29255427,0.00000000,0.23827601,0.39484320,0.06915416,0.32385646
-3.22661331,1.08227170,0.30314099,0.00000000,0.25081717,0.41050351,0.06863122,0.32558787
-3.22061031,1.10680983,0.31414108,0.00000000,0.26438822,0.42647219,0.06818557,0.32852465
-3.21460730,1.13373435,0.32540575,0.00000000,0.27888968,0.44252731,0.06779694,0.33272319
-3.20860430,1.16278848,0.33677577,0.00000000,0.29421695,0.45843439,0.06744098,0.33822274
-3.20260130,1.19368394,0.34808827,0.00000000,0.31026514,0.47395599,0.06709057,0.34504738
-3.19659830,1.22611749,0.35918374,0.00000000,0.32693319,0.48886161,0.06671734,0.35320798
-3.19059530,1.25978645,0.36991281,0.00000000,0.34412720,0.50293735,0.06629310,0.36270371
-3.18459230,1.29440218,0.38014235,0.00000000,0.36176276,0.51599484,0.06579123,0.37352292
-3.17858929,1.32970047,0.38976064,0.00000000,0.37976585,0.52787879,0.06518792,0.38564321
-3.17258629,1.36544818,0.39868127,0.00000000,0.39807259,0.53847294,0.06446325,0.39903072
-3.16658329,1.40144571,0.40684544,0.00000000,0.41662748,0.54770377,0.06360199,0.41363837
-3.16058029,1.43752518,0.41422270,0.00000000,0.43538047,0.55554199,0.06259408,0.42940354
-3.15457729,1.47354441,0.42080989,0.00000000,0.45428297,0.56200151,0.06143493,0.44624502
-3.14857429,1.50937751,0.42662849,0.00000000,0.47328311,0.56713612,0.06012533,0.46405975
-3.14257129,1.54490273,0.43172053,0.00000000,0.49232051,0.57103392,0.05867116,0.48271970
-3.13656828,1.57998872,0.43614320,0.00000000,0.51132122,0.57380996,0.05708284,0.50206914
-3.13056528,1.61448058,0.43996278,0.00000000,0.53019296,0.57559752,0.05537460,0.52192283
-3.12456228,1.64818693,0.44324799,0.00000000,0.54882144,0.57653847,0.05356366,0.54206555
-3.11855928,1.68086937,0.44606347,0.00000000,0.56706784,0.57677358,0.05166931,0.56225319
-3.11255628,1.71223554,0.44846361,0.00000000,0.58476807,0.57643304,0.04971197,0.58221573
-3.10655328,1.74193669,0.45048734,0.00000000,0.60173382,0.57562809,0.04771240,0.60166221
-3.10055028,1.76957051,0.45215411,0.00000000,0.61775577,0.57444413,0.04569086,0.62028772
-3.09454727,1.79468944,0.45346137,0.00000000,0.63260865,0.57293573,0.04366657,0.63778223
-3.08854427,1.81681434,0.45438375,0.00000000,0.64605838,0.57112395,0.04165718,0.65384103
-3.08254127,1.83545313,0.45487401,0.00000000,0.65787061,0.56899599,0.03967855,0.66817631
-3.07653827,1.85012339,0.45486564,0.00000000,0.66782062,0.56650724,0.03774460,0.68052937
-3.07053527,1.86037777,0.45427709,0.00000000,0.67570380,0.56358560,0.03586735,0.69068289
-3.06453227,1.86583072,0.45301724,0.00000000,0.68134630,0.56013769,0.03405715,0.69847252
-3.05852926,1.86618498,0.45099176,0.00000000,0.68461521,0.55605661,0.03232292,0.70379721
-3.05252626,1.86125604,0.44811012,0.00000000,0.68542760,0.55123074,0.03067250,0.70662761
-3.04652326,1.85099312,0.44429262,0.00000000,0.68375794,0.54555288,0.02911304,0.70701196
-3.04052026,1.83549503,0.43947709,0.00000000,0.67964332,0.53892942,0.02765136,0.70507905
-3.03451726,1.81501990,0.43362479,0.00000000,0.67318618,0.53128864,0.02629425,0.70103795
-3.02851426,1.78998772,0.42672528,0.00000000,0.66455420,0.52258788,0.02504870,0.69517430
-3.02251126,1.76097537,0.41879972,0.00000000,0.65397730,0.51281908,0.02392202,0.68784317
-3.01650825,1.72870394,0.40990258,0.00000000,0.64174171,0.50201222,0.02292191,0.67945878
-3.01050525,1.69401873,0.40012160,0.00000000,0.62818147,0.49023670,0.02205630,0.67048128
-3.00450225,1.65786278,0.38957594,0.00000000,0.61366751,0.47760042,0.02133318,0.66140110
-2.99849925,1.62124473,0.37841262,0.00000000,0.59859485,0.46424670,0.02076029,0.65272163
-2.99249625,1.58520279,0.36680153,0.00000000,0.58336850,0.45034916,0.02034471,0.64494066
-2.98649325,1.55076611,0.35492915,0.00000000,0.56838863,0.43610505,0.02009241,0.63853164
-2.98049025,1.51891541,0.34299139,0.00000000,0.55403572,0.42172712,0.02000778,0.63392522
-2.97448724,1.49054468,0.33118588,0.00000000,0.54065629,0.40743481,0.02009313,0.63149212
-2.96848424,1.46642557,0.31970415,0.00000000,0.52854990,0.39344502,0.02034828,0.63152787
-2.96248124,1.44717617,0.30872402,0.00000000,0.51795796,0.37996299,0.02077011,0.63424007
-2.95647824,1.43323546,0.29840267,0.00000000,0.50905483,0.36717391,0.02135226,0.63973879
-2.95047524,1.42484458,0.28887063,0.00000000,0.50194162,0.35523545,0.02208495,0.64803039
-2.94447224,1.42203580,0.28022696,0.00000000,0.49664289,0.34427172,0.02295486,0.65901513
-2.93846923,1.42462941,0.27253588,0.00000000,0.49310637,0.33436884,0.02394517,0.67248861
-2.93246623,1.43223890,0.26582498,0.00000000,0.49120579,0.32557236,0.02503576,0.68814697
-2.92646323,1.44428388,0.26008489,0.00000000,0.49074647,0.31788651,0.02620349,0.70559576
-2.92046023,1.46001035,0.25527065,0.00000000,0.49147359,0.31127522,0.02742268,0.72436202
-2.91445723,1.47851733,0.25130442,0.00000000,0.49308266,0.30566500,0.02866561,0.74390911
-2.90845423,1.49878862,0.24807946,0.00000000,0.49523170,0.30094912,0.02990322,0.76365389
-2.90245123,1.51972850,0.24546525,0.00000000,0.49755466,0.29699318,0.03110579,0.78298529
-2.89644822,1.54019983,0.24331328,0.00000000,0.49967550,0.29364152,0.03224374,0.80128392
-2.89044522,1.55906291,0.24146343,0.00000000,0.50122223,0.29072424,0.03328839,0.81794164
-2.88444222,1.57521386,0.23975052,0.00000000,0.50184054,0.28806447,0.03421279,0.83238073
-2.87843922,1.58762077,0.23801082,0.00000000,0.50120627,0.28548560,0.03499240,0.84407164
-2.87243622,1.59535660,0.23608823,0.00000000,0.49903640,0.28281804,0.03560581,0.85254900
-2.86643322,1.59762752,0.23383984,0.00000000,0.49509816,0.27990553,0.03603529,0.85742518
-2.86043022,1.59379603,0.23114083,0.00000000,0.48921588,0.27661045,0.03626729,0.85840107
-2.85442721,1.58339802,0.22788840,0.00000000,0.48127548,0.27281829,0.03629277,0.85527376
-2.84842421,1.56615362,0.22400474,0.00000000,0.47122657,0.26844104,0.03610739,0.84794101
-2.84242121,1.54197167,0.21943895,0.00000000,0.45908211,0.26341946,0.03571158,0.83640241
-2.83641821,1.51094800,0.21416793,0.00000000,0.44491577,0.25772431,0.03511045,0.82075743
-2.83041521,1.47335800,0.20819631,0.00000000,0.42885741,0.25135660,0.03431355,0.80120045
-2.82441221,1.42964399,0.20155545,0.00000000,0.41108676,0.24434692,0.03333450,0.77801315
-2.81840920,1.38039825,0.19430170,0.00000000,0.39182578,0.23675398,0.03219057,0.75155473
-2.81240620,1.32634255,0.18651401,0.00000000,0.37133016,0.22866254,0.03090206,0.72225019
-2.80640320,1.26830505,0.17829109,0.00000000,0.34988028,0.22018079,0.02949170,0.69057736
-2.80040020,1.20719567,0.16974825,0.00000000,0.32777211,0.21143749,0.02798400,0.65705308
-2.79439720,1.14398069,0.16101405,0.00000000,0.30530836,0.20257875,0.02640454,0.62221897
-2.78839420,1.07965759,0.15222703,0.00000000,0.28279039,0.19376484,0.02477930,0.58662738
-2.78239120,1.01523072,0.14353250,0.00000000,0.26051087,0.18516693,0.02313401,0.55082767
-2.77638819,0.95168873,0.13507964,0.00000000,0.23874780,0.17696397,0.02149359,0.51535353
-2.77038519,0.88998397,0.12701886,0.00000000,0.21775966,0.16933968,0.01988157,0.48071128
-2.76438219,0.83101453,0.11949960,0.00000000,0.19778206,0.16247981,0.01831970,0.44736965
-2.75837919,0.77560905,0.11266858,0.00000000,0.17902564,0.15656956,0.01682759,0.41575100
-2.75237619,0.72451446,0.10666838,0.00000000,0.16167542,0.15179128,0.01542247,0.38622427
-2.74637319,0.67838672,0.10163653,0.00000000,0.14589121,0.14832240,0.01411903,0.35909960
-2.74037019,0.63778457,0.09770488,0.00000000,0.13180911,0.14633359,0.01292938,0.33462468
-2.73436718,0.60316597,0.09499931,0.00000000,0.11954382,0.14598706,0.01186314,0.31298280
-2.72836418,0.57488717,0.09363951,0.00000000,0.10919144,0.14743505,0.01092750,0.29429252
-2.72236118,0.55320419,0.09373904,0.00000000,0.10083266,0.15081841,0.01012752,0.27860903
-2.71635818,0.53827627,0.09540517,0.00000000,0.09453600,0.15626521,0.00946635,0.26592684
-2.71035518,0.53017110,0.09873871,0.00000000,0.09036082,0.16388934,0.00894560,0.25618397
-2.70435218,0.52887146,0.10383356,0.00000000,0.08836003,0.17378903,0.00856567,0.24926731
-2.69834917,0.53428298,0.11077585,0.00000000,0.08858210,0.18604524,0.00832624,0.24501920
-2.69234617,0.54624252,0.11964274,0.00000000,0.09107244,0.20071980,0.00822656,0.24324482
-2.68634317,0.56452711,0.13050066,0.00000000,0.09587386,0.21785340,0.00826594,0.24372049
-2.68034017,0.58886282,0.14340306,0.00000000,0.10302621,0.23746324,0.00844411,0.24620244
-2.67433717,0.61893348,0.15838760,0.00000000,0.11256507,0.25954049,0.00876154,0.25043597
-2.66833417,0.65438889,0.17547295,0.00000000,0.12451965,0.28404746,0.00921974,0.25616463
-2.66233117,0.69485223,0.19465516,0.00000000,0.13890995,0.31091464,0.00982147,0.26313933
-2.65632816,0.73992655,0.21590385,0.00000000,0.15574338,0.34003773,0.01057088,0.27112678
-2.65032516,0.78920015,0.23915828,0.00000000,0.17501101,0.37127473,0.01147353,0.27991732
-2.64432216,0.84225077,0.26432371,0.00000000,0.19668366,0.40444332,0.01253631,0.28933153
-2.63831916,0.89864854,0.29126810,0.00000000,0.22070816,0.43931883,0.01376723,0.29922559
-2.63231616,0.95795785,0.31981953,0.00000000,0.24700403,0.47563291,0.01517514,0.30949496
-2.62631316,1.01973819,0.34976461,0.00000000,0.27546071,0.51307322,0.01676926,0.32007628
-2.62031016,1.08354409,0.38084811,0.00000000,0.30593570,0.55128449,0.01855865,0.33094741
-2.61430715,1.14892457,0.41277398,0.00000000,0.33825375,0.58987095,0.02055153,0.34212538
-2.60830415,1.21542224,0.44520806,0.00000000,0.37220724,0.62840051,0.02275461,0.35366247
-2.60230115,1.28257246,0.47778245,0.00000000,0.40755771,0.66641067,0.02517227,0.36564041
