energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.01050525,10.86651457,0.87255151,5.14267904,0.02613050,0.51265945,0.50430851,3.63481664,0.09231520,1.46322650
-3.00450225,10.69940190,0.86312706,5.02985481,0.02537674,0.50873845,0.49938715,3.59695260,0.09077512,1.45554913
-2.99849925,10.51470093,0.85109658,4.90968835,0.02466828,0.50343736,0.49358136,3.55276610,0.08930048,1.44528253
-2.99249625,10.31523224,0.83670181,4.78319441,0.02403249,0.49689086,0.48702430,3.50345124,0.08796282,1.43280490
-2.98649325,10.10437088,0.82024692,4.65164377,0.02349844,0.48927502,0.47987619,3.45036410,0.08683559,1.41858504
-2.98049025,9.88593599,0.80208672,4.51652621,0.02309635,0.48080014,0.47231821,3.39497638,0.08599208,1.40316490
-2.97448724,9.66405442,0.78261273,4.37950089,0.02285687,0.47170214,0.46454509,3.33882160,0.08550328,1.38713779
-2.96848424,9.44300401,0.76223769,4.24233652,0.02281036,0.46223265,0.45675676,3.28343627,0.08543555,1.37112318
-2.96248124,9.22704414,0.74137914,4.10684392,0.02298605,0.45264842,0.44914952,3.23029866,0.08584829,1.35573926
-2.95647824,9.02024143,0.72044303,3.97480451,0.02341123,0.44320062,0.44190701,3.18076823,0.08679163,1.34157457
-2.95047524,8.82629954,0.69980802,3.84789826,0.02411032,0.43412429,0.43519174,3.13602858,0.08830429,1.32916004
-2.94447224,8.64840139,0.67981127,3.72763487,0.02510398,0.42562874,0.42913728,3.09703692,0.09041165,1.31894293
-2.93846923,8.48907218,0.66073641,3.61529185,0.02640823,0.41788915,0.42384180,3.06448246,0.09312416,1.31126403
-2.93246623,8.35006987,0.64280421,3.51186255,0.02803361,0.41103987,0.41936319,3.03875599,0.09643610,1.30633918
-2.92646323,8.23230909,0.62616637,3.41801695,0.02998436,0.40516962,0.41571596,3.01993209,0.10032490,1.30424627
-2.92046023,8.13582210,0.61090268,3.33407718,0.03225775,0.40031894,0.41287023,3.00776500,0.10475095,1.30491828
-2.91445723,8.05975895,0.59702154,3.26000884,0.03484352,0.39647979,0.41075268,3.00169833,0.10965801,1.30814283
-2.90845423,8.00242671,0.58446388,3.19542855,0.03772347,0.39359742,0.40924960,3.00088825,0.11497422,1.31356830
-2.90245123,7.96136587,0.57310999,3.13962710,0.04087128,0.39157441,0.40821166,3.00423900,0.12061370,1.32071627
-2.89644822,7.93346008,0.56278903,3.09160696,0.04425251,0.39027641,0.40746036,3.01044919,0.12647875,1.32899955
-2.89044522,7.91507392,0.55329051,3.05013213,0.04782493,0.38953962,0.40679565,3.01806658,0.13246255,1.33774525
-2.88444222,7.90221196,0.54437724,3.01378760,0.05153901,0.38917937,0.40600447,3.02554909,0.13845228,1.34622144
-2.87843922,7.89069187,0.53579904,2.98104561,0.05533882,0.38899947,0.40486973,3.03132904,0.14433256,1.35366642
-2.87243622,7.87632341,0.52730646,2.95033536,0.05916311,0.38880193,0.40317928,3.03387806,0.14998912,1.35931915
-2.86643322,7.85508540,0.51866400,2.92011289,0.06294669,0.38839661,0.40073458,3.03176971,0.15531253,1.36244944
-2.86043022,7.82329304,0.50966203,2.88892799,0.06662206,0.38761030,0.39735853,3.02373741,0.16020178,1.36238660
-2.85442721,7.77774849,0.50012719,2.85548519,0.07012116,0.38629496,0.39290230,3.00872520,0.16456772,1.35854543
-2.84842421,7.71586882,0.48993057,2.81869633,0.07337733,0.38433477,0.38725078,2.98592961,0.16833599,1.35044826
-2.84242121,7.63578648,0.47899361,2.77772263,0.07632728,0.38165168,0.38032659,2.95483099,0.17144951,1.33774251
-2.83641821,7.53641898,0.46729146,2.73200489,0.07891304,0.37820936,0.37209248,2.91521343,0.17387029,1.32021290
-2.83041521,7.41750570,0.45485384,2.68128086,0.08108382,0.37401539,0.36255210,2.86717277,0.17558056,1.29778819
-2.82441221,7.27961152,0.44176345,2.62558963,0.08279775,0.36912166,0.35174929,2.81111266,0.17658300,1.27054223
-2.81840920,7.12409811,0.42815212,2.56526327,0.08402326,0.36362303,0.33976587,2.74772925,0.17690032,1.23868963
-2.81240620,6.95306515,0.41419506,2.50090660,0.08474020,0.35765439,0.32671828,2.67798532,0.17657391,1.20257639
-2.80640320,6.76926486,0.40010342,2.43336652,0.08494062,0.35138627,0.31275314,2.60307523,0.17566181,1.16266613
-2.80040020,6.57599410,0.38611573,2.36369246,0.08462908,0.34501910,0.29804213,2.52438212,0.17423602,1.11952272
-2.79439720,6.37696911,0.37248853,2.29309002,0.08382257,0.33877665,0.28277623,2.44342926,0.17237933,1.07379017
-2.78839420,6.17618827,0.35948657,2.22287000,0.08255000,0.33289862,0.26715988,2.36182744,0.17018164,1.02617074
-2.78239120,5.97778872,0.34737322,2.15439502,0.08085133,0.32763288,0.25140500,2.28122032,0.16773623,0.97740225
-2.77638819,5.78590229,0.33640112,2.08902604,0.07877627,0.32322764,0.23572532,2.20322988,0.16513585,0.92823544
-2.77038519,5.60451659,0.32680381,2.02807096,0.07638282,0.31992374,0.22033105,2.12940379,0.16246904,0.87941243
-2.76438219,5.43734587,0.31878828,1.97273713,0.07373549,0.31794747,0.20542412,2.06116641,0.15981674,0.83164680
-2.75837919,5.28771658,0.31252894,1.92408979,0.07090347,0.31750412,0.19119410,1.99977528,0.15724934,0.78560610
-2.75237619,5.15847095,0.30816299,1.88301752,0.06795871,0.31877241,0.17781481,1.94628418,0.15482434,0.74189713
-2.74637319,5.05189189,0.30578744,1.85020607,0.06497411,0.32190017,0.16544168,1.90151411,0.15258475,0.70105450
-2.74037019,4.96965086,0.30545769,1.82612110,0.06202178,0.32700118,0.15420985,1.86603287,0.15055819,0.66353230
-2.73436718,4.91278004,0.30718776,1.81100030,0.05917155,0.33415335,0.14423293,1.84014383,0.14875679,0.62969919
-2.72836418,4.88166870,0.31095206,1.80485461,0.05648969,0.34339838,0.13560245,1.82388406,0.14717790,0.59983661
-2.72236118,4.87608294,0.31668851,1.80747831,0.05403795,0.35474255,0.12838776,1.81703159,0.14580543,0.57413981
-2.71635818,4.89520715,0.32430286,1.81846709,0.05187290,0.36815898,0.12263643,1.81912154,0.14461188,0.55272141
-2.71035518,4.93770453,0.33367403,1.83724298,0.05004558,0.38359081,0.11837490,1.82947017,0.14356084,0.53561699
-2.70435218,5.00179355,0.34466017,1.86308490,0.04860137,0.40095536,0.11560950,1.84720583,0.14260982,0.52279221
-2.69834917,5.08533652,0.35710517,1.89516322,0.04758022,0.42014904,0.11432747,1.87130564,0.14171333,0.51415097
-2.69234617,5.18593627,0.37084530,1.93257665,0.04701701,0.44105263,0.11449811,1.90063628,0.14082594,0.50954414
-2.68634317,5.30103638,0.38571576,1.97438992,0.04694200,0.46353676,0.11607392,1.93399732,0.13990519,0.50877829
-2.68034017,5.42802092,0.40155684,2.01967034,0.04738146,0.48746730,0.11899171,1.97016538,0.13891430,0.51162413
-2.67433717,5.56430919,0.41821940,2.06752182,0.04835826,0.51271033,0.12317365,2.00793734,0.13782434,0.51782422
-2.66833417,5.70744181,0.43556948,2.11711491,0.04989233,0.53913661,0.12852822,2.04617091,0.13661599,0.52709989
-2.66233117,5.85515475,0.45349187,2.16771163,0.05200112,0.56662506,0.13495116,2.08382111,0.13528065,0.53915693
-2.65632816,6.00543845,0.47189246,2.21868407,0.05469982,0.59506536,0.14232645,2.11997108,0.13382089,0.55369029
-2.65032516,6.15658021,0.49069933,2.26952644,0.05800137,0.62435934,0.15052722,2.15385625,0.13225034,0.57038767
-2.64432216,6.30718860,0.50986259,2.31985983,0.06191630,0.65442120,0.15941694,2.18488098,0.13059286,0.58893210
-2.63831916,6.45619943,0.52935293,2.36943017,0.06645224,0.68517651,0.16885058,2.21262721,0.12888133,0.60900381
-2.63231616,6.60286410,0.54915893,2.41809936,0.07161331,0.71656004,0.17867612,2.23685484,0.12715575,0.63028148
-2.62631316,6.74672131,0.56928345,2.46583058,0.07739920,0.74851253,0.18873627,2.25749428,0.12546122,0.65244323
-2.62031016,6.88755453,0.58973904,2.51266838,0.08380414,0.78097659,0.19887043,2.27463161,0.12384553,0.67516753
-2.61430715,7.02533767,0.61054275,2.55871495,0.09081575,0.81389187,0.20891702,2.28848727,0.12235673,0.69813427
-2.60830415,7.16017219,0.63171043,2.60410369,0.09841378,0.84718984,0.21871595,2.29938960,0.12104067,0.72102621
-2.60230115,7.29221926,0.65325090,2.64897158,0.10656893,0.88078832,0.22811139,2.30774442,0.11993875,0.74353097
-2.59629815,7.42163047,0.67516015,2.69343165,0.11524167,0.91458621,0.23695466,2.31400252,0.11908587,0.76534351
-2.59029515,7.54848076,0.69741579,2.73754709,0.12438134,0.94845853,0.24510718,2.31862646,0.11850874,0.78616928
-2.58429215,7.67270721,0.71997215,2.78130814,0.13392534,0.98225221,0.25244331,2.32205848,0.11822456,0.80572783
-2.57828914,7.79405653,0.74275601,2.82461295,0.14379875,1.01578279,0.25885308,2.32469105,0.11824020,0.82375680
-2.57228614,7.91204426,0.76566337,2.86725338,0.15391425,1.04883226,0.26424458,2.32684150,0.11855178,0.84001618
-2.56628314,8.02592754,0.78855730,2.90890639,0.16417249,1.08114838,0.26854599,2.32873190,0.11914473,0.85429247
-2.56028014,8.13469305,0.81126715,2.94913150,0.17446289,1.11244534,0.27170701,2.33047517,0.11999428,0.86640264
-2.55427714,8.23706089,0.83358898,2.98737445,0.18466496,1.14240623,0.27369982,2.33206797,0.12106625,0.87619765
-2.54827414,8.33150442,0.85528761,3.02297709,0.19464997,1.17068692,0.27451931,2.33339076,0.12231828,0.88356528
-2.54227114,8.41628549,0.87609998,3.05519292,0.20428323,1.19692177,0.27418272,2.33421493,0.12370116,0.88843214
-2.53626813,8.48950378,0.89574007,3.08320794,0.21342664,1.22073064,0.27272862,2.33421655,0.12516046,0.89076475
-2.53026513,8.54915839,0.91390517,3.10616577,0.22194162,1.24172742,0.27021536,2.33299626,0.12663815,0.89056965
-2.52426213,8.59321928,0.93028330,3.12319622,0.22969231,1.25952955,0.26671898,2.33010419,0.12807433,0.88789263
-2.51825913,8.61970587,0.94456183,3.13344609,0.23654887,1.27376847,0.26233081,2.32506882,0.12940888,0.88281702
-2.51225613,8.62676964,0.95643688,3.13611102,0.24239085,1.28410050,0.25715475,2.31742856,0.13058304,0.87546140
-2.50625313,8.61277757,0.96562320,3.13046719,0.24711052,1.29021798,0.25130454,2.30676445,0.13154088,0.86597664
-2.50025013,8.57639316,0.97186440,3.11590151,0.25061587,1.29186000,0.24490098,2.29273267,0.13223062,0.85454280
-2.49424712,8.51665164,0.97494292,3.09193931,0.25283345,1.28882260,0.23806940,2.27509541,0.13260577,0.84136578
-2.48824412,8.43302647,0.97468951,3.05826821,0.25371064,1.28096784,0.23093728,2.25374862,0.13262609,0.82667412
-2.48224112,8.32548425,0.97099177,3.01475742,0.25321743,1.26823144,0.22363239,2.22874551,0.13225839,0.81071603
-2.47623812,8.19452572,0.96380138,2.96147160,0.25134767,1.25062860,0.21628117,2.20031460,0.13147716,0.79375672
-2.47023512,8.04121081,0.95313961,2.89867876,0.24811952,1.22825782,0.20900763,2.16887152,0.13026501,0.77607613
-2.46423212,7.86716637,0.93910084,2.82685176,0.24357533,1.20130233,0.20193266,2.13502378,0.12861298,0.75796699
-2.45822911,7.67457586,0.92185391,2.74666344,0.23778077,1.17002921,0.19517357,2.09956815,0.12652069,0.73973313
-2.45222611,7.46615067,0.90164094,2.65897543,0.23082331,1.13478596,0.18884406,2.06348049,0.12399634,0.72168790
-2.44622311,7.24508361,0.87877386,2.56482095,0.22281011,1.09599482,0.18305424,2.02789804,0.12105660,0.70415253
-2.44022011,7.01498571,0.85362836,2.46538229,0.21386538,1.05414473,0.17791078,1.99409463,0.11772632,0.68745428
-2.43421711,6.77980797,0.82663577,2.36196373,0.20412732,1.00978144,0.17351697,1.96344929,0.11403817,0.67192398
-2.42821411,6.54375045,0.79827281,2.25596077,0.19374475,0.96349600,0.16997263,1.93740929,0.11003209,0.65789310
-2.42221111,6.31116132,0.76904979,2.14882684,0.18287357,0.91591194,0.16737382,1.91744846,0.10575466,0.64568992
-2.41620810,6.08642926,0.73949767,2.04203861,0.17167314,0.86767185,0.16581214,1.90502220,0.10125833,0.63563489
-2.41020510,5.87387248,0.71015439,1.93706111,0.16030281,0.81942356,0.16537374,1.90152053,0.09660056,0.62803511
-2.40420210,5.67762802,0.68155106,1.83531379,0.14891852,0.77180659,0.16613794,1.90822073,0.09184279,0.62317808
-2.39819910,5.50154500,0.65419861,1.73813872,0.13766981,0.72543922,0.16817546,1.92624109,0.08704947,0.62132477
-2.39219610,5.34908525,0.62857533,1.64677189,0.12669718,0.68090666,0.17154642,1.95649746,0.08228687,0.62270228
-2.38619310,5.22323450,0.60511578,1.56231842,0.11612979,0.63875060,0.17629804,1.99966413,0.07762197,0.62749646
-2.38019010,5.12642712,0.58420150,1.48573235,0.10608381,0.59946038,0.18246226,2.05614052,0.07312129,0.63584469
-2.37418709,5.06048658,0.56615378,1.41780160,0.09666107,0.56346606,0.19005332,2.12602510,0.06884972,0.64782926
-2.36818409,5.02658346,0.55122869,1.35913807,0.08794832,0.53113333,0.19906557,2.20909757,0.06486944,0.66347174
-2.36218109,5.02521207,0.53961441,1.31017310,0.08001687,0.50276024,0.20947140,2.30481031,0.06123882,0.68272861
-2.35617809,5.05618622,0.53143085,1.27115798,0.07292261,0.47857578,0.22121966,2.41228965,0.05801150,0.70548842
-2.35017509,5.11865382,0.52673142,1.24216918,0.06670641,0.45873994,0.23423461,2.53034742,0.05523545,0.73157088
-2.34417209,5.21112947,0.52550666,1.22311765,0.06139474,0.44334516,0.24841543,2.65750251,0.05295227,0.76072786
-2.33816908,5.33154371,0.52768945,1.21376168,0.05700048,0.43241888,0.26363651,2.79201233,0.05119647,0.79264649
-2.33216608,5.47730697,0.53316147,1.21372248,0.05352388,0.42592684,0.27974841,2.93191324,0.04999499,0.82695427
-2.32616308,5.64538603,0.54176050,1.22250175,0.05095356,0.42377707,0.29657974,3.07506904,0.04936677,0.86322624
-2.32016008,5.83239036,0.55328822,1.23950058,0.04926750,0.42582416,0.31393976,3.21922608,0.04932252,0.90099379
-2.31415708,6.03466576,0.56751812,1.26403895,0.04843405,0.43187377,0.33162172,3.36207337,0.04986458,0.93975512
-2.30815408,6.24839247,0.58420330,1.29537529,0.04841288,0.44168728,0.34940699,3.50130582,0.05098697,0.97898691
-2.30215108,6.46968513,0.60308391,1.33272561,0.04915584,0.45498652,0.36706971,3.63468877,0.05267554,1.01815684
-2.29614807,6.69469182,0.62389399,1.37528181,0.05060784,0.47145856,0.38438195,3.76012141,0.05490840,1.05673657
-2.29014507,6.91968999,0.64636772,1.42222907,0.05270763,0.49076077,0.40111925,3.87569725,0.05765636,1.09421496
-2.28414207,7.14117670,0.67024501,1.47276198,0.05538867,0.51252604,0.41706627,3.97975952,0.06088368,1.13011083
-2.27813907,7.35595143,0.69527633,1.52609938,0.05857996,0.53636851,0.43202247,4.07094946,0.06454899,1.16398512
-2.27213607,7.56118940,0.72122702,1.58149805,0.06220697,0.56188969,0.44580758,4.14824591,0.06860629,1.19545198
-2.26613307,7.75450385,0.74788094,1.63826487,0.06619264,0.58868519,0.45826664,4.21099465,0.07300622,1.22418849
-2.26013007,7.93399596,0.77504365,1.69576782,0.07045847,0.61635191,0.46927452,4.25892650,0.07769745,1.24994256
-2.25412706,8.09829092,0.80254507,1.75344531,0.07492576,0.64449584,0.47873956,4.29216315,0.08262807,1.27253901
-2.24812406,8.24655951,0.83024156,1.81081407,0.07951691,0.67274008,0.48660641,4.31121075,0.08774723,1.29188337
-2.24212106,8.37852409,0.85801760,1.86747506,0.08415680,0.70073297,0.49285768,4.31694094,0.09300658,1.30796329
-2.23611806,8.49444871,0.88578668,1.92311748,0.08877418,0.72815609,0.49751444,4.31056013,0.09836178,1.32084762
-2.23011506,8.59511314,0.91349157,1.97752020,0.09330309,0.75473167,0.50063552,4.29356790,0.10377380,1.33068285
-2.22411206,8.68177111,0.94110361,2.03055073,0.09768422,0.78022904,0.50231553,4.26770579,0.10921007,1.33768718
-2.21810905,8.75609344,0.96862110,2.08216114,0.10186603,0.80446982,0.50268156,4.23489838,0.11464527,1.34214222
-2.21210605,8.82009731,0.99606652,2.13238100,0.10580587,0.82733142,0.50188888,4.19718854,0.12006188,1.34438250
-2.20610305,8.87606356,1.02348264,2.18130717,0.10947067,0.84874857,0.50011543,4.15666935,0.12545024,1.34478314
-2.20010005,8.92644441,1.05092747,2.22909064,0.11283748,0.86871275,0.49755559,4.11541502,0.13080831,1.34374600
-2.19409705,8.97376455,1.07846821,2.27592070,0.11589370,0.88726934,0.49441325,4.07541335,0.13614095,1.34168477
-2.18809405,9.02051922,1.10617425,2.32200699,0.11863691,0.90451270,0.49089448,4.03850247,0.14145885,1.33900946
-2.18209105,9.06907300,1.13410972,2.36756015,0.12107450,0.92057920,0.48720014,4.00631400,0.14677709,1.33611094
-2.17608804,9.12156365,1.16232579,2.41277189,0.12322295,0.93563869,0.48351859,3.98022496,0.15211346,1.33334603
-2.17008504,9.17981511,1.19085315,2.45779563,0.12510697,0.94988474,0.48001895,3.96132033,0.15748660,1.33102384
-2.16408204,9.24526354,1.21969527,2.50272866,0.12675834,0.96352423,0.47684508,3.95036743,0.16291406,1.32939386
-2.15807904,9.31890033,1.24882283,2.54759700,0.12821473,0.97676682,0.47411056,3.94780330,0.16841041,1.32863639
-2.15207604,9.40123453,1.27816968,2.59234389,0.12951846,0.98981493,0.47189495,3.95373528,0.17398547,1.32885574
-2.14607304,9.49227723,1.30763096,2.63682283,0.13071520,1.00285473,0.47024136,3.96795452,0.17964286,1.33007653
-2.14007004,9.59154839,1.33706332,2.68079563,0.13185281,1.01604860,0.46915566,3.98996171,0.18537881,1.33224341
-2.13406703,9.69810623,1.36628764,2.72393599,0.13298021,1.02952949,0.46860713,4.01900347,0.19118146,1.33522413
-2.12806403,9.81059746,1.39509405,2.76583837,0.13414642,1.04339720,0.46853074,4.05411756,0.19703054,1.33881594
-2.12206103,9.92732576,1.42324908,2.80603191,0.13539966,1.05771690,0.46883076,4.09418447,0.20289752,1.34275505
-2.11605803,10.04633467,1.45050467,2.84399855,0.13678659,1.07251951,0.46938581,4.13798285,0.20874619,1.34672879
-2.11005503,10.16550015,1.47660836,2.87919450,0.13835161,1.08780392,0.47005477,4.18424582,0.21453366,1.35038980
-2.10405203,10.28262758,1.50131418,2.91107356,0.14013618,1.10354049,0.47068362,4.23171535,0.22021154,1.35337169
-2.09804902,10.39554750,1.52439338,2.93911104,0.14217818,1.11967553,0.47111266,4.27919206,0.22572748,1.35530542
-2.09204602,10.50220465,1.54564447,2.96282668,0.14451110,1.13613610,0.47118386,4.32557796,0.23102670,1.35583559
-2.08604302,10.60073522,1.56490161,2.98180514,0.14716328,1.15283473,0.47074805,4.36991023,0.23605361,1.35463585
-2.08004002,10.68952803,1.58204097,2.99571277,0.15015691,1.16967359,0.46967146,4.41138459,0.24075324,1.35142281
-2.07403702,10.76726656,1.59698450,3.00430964,0.15350702,1.18654762,0.46784146,4.44936757,0.24507263,1.34596767
-2.06803402,10.83295014,1.60970064,3.00745610,0.15722030,1.20334656,0.46517119,4.48339766,0.24896186,1.33810523
-2.06203102,10.88589381,1.62020223,3.00511351,0.16129388,1.21995563,0.46160289,4.51317596,0.25237497,1.32773976
-2.05602801,10.92570829,1.62854138,2.99733935,0.16571418,1.23625492,0.45710969,4.53854759,0.25527044,1.31484769
-2.05002501,10.95226263,1.63480187,2.98427706,0.17045584,1.25211785,0.45169606,4.55947602,0.25761159,1.29947711
-2.04402201,10.96563346,1.63908958,2.96614167,0.17548081,1.26740880,0.44539670,4.57601235,0.25936673,1.28174409
-2.03801901,10.96604565,1.64152160,2.94320223,0.18073783,1.28198053,0.43827407,4.58826237,0.26050910,1.26182643
-2.03201601,10.95380981,1.64221482,2.91576259,0.18616230,1.29567181,0.43041484,4.59635414,0.26101685,1.23995509
-2.02601301,10.92926213,1.64127501,2.88414187,0.19167664,1.30830579,0.42192525,4.60040863,0.26087297,1.21640395
-2.02001001,10.89271193,1.63878702,2.84865626,0.19719126,1.31968955,0.41292593,4.60051590,0.26006529,1.19147855
-2.01400700,10.84440133,1.63480699,2.80960339,0.20260617,1.32961520,0.40354626,4.59671872,0.25858658,1.16550436
-2.00800400,10.78448062,1.62935722,2.76725043,0.20781313,1.33786285,0.39391874,4.58900488,0.25643480,1.13881535
-2.00200100,10.71300154,1.62242396,2.72182671,0.21269848,1.34420543,0.38417354,4.57730902,0.25361355,1.11174318
-1.99599800,10.62992895,1.61395851,2.67352120,0.21714638,1.34841536,0.37443354,4.56152369,0.25013254,1.08460775
-1.98999500,10.53517005,1.60388149,2.62248502,0.22104253,1.35027273,0.36481018,4.54151888,0.24600821,1.05770912
-1.98399200,10.42861865,1.59208991,2.56883835,0.22427803,1.34957471,0.35540007,4.51716857,0.24126433,1.03132126
-1.97798899,10.31021081,1.57846677,2.51268121,0.22675334,1.34614541,0.34628271,4.48838208,0.23593260,1.00568757
-1.97198599,10.17998685,1.56289222,2.45410685,0.22838208,1.33984575,0.33751912,4.45513763,0.23005296,0.98101813
-1.96598299,10.03815459,1.54525565,2.39321664,0.22909448,1.33058254,0.32915154,4.41751560,0.22367381,0.95748846
-1.95997999,9.88514799,1.52546779,2.33013505,0.22884034,1.31831614,0.32120402,4.37572829,0.21685184,0.93523969
-1.95397699,9.72167586,1.50347184,2.26502330,0.22759122,1.30306608,0.31368379,4.33014380,0.20965151,0.91437961
-1.94797399,9.54875604,1.47925299,2.19809060,0.22534193,1.28491422,0.30658324,4.28130165,0.20214415,0.89498454
-1.94197099,9.36773129,1.45284549,2.12960187,0.22211098,1.26400509,0.29988235,4.22991830,0.19440668,0.87710146
-1.93596798,9.18026482,1.42433691,2.05988127,0.21794023,1.24054329,0.29355137,4.17688172,0.18651994,0.86075040
-1.92996498,8.98831457,1.39386917,1.98931120,0.21289345,1.21478814,0.28755363,4.12323465,0.17856676,0.84592667
-1.92396198,8.79408740,1.36163650,1.91832673,0.20705425,1.18704572,0.28184816,4.07014702,0.17062983,0.83260296
-1.91795898,8.59997561,1.32788034,1.84740588,0.20052300,1.15765889,0.27639225,4.01887922,0.16278938,0.82073129
-1.91195598,8.40847982,1.29288172,1.77705647,0.19341344,1.12699596,0.27114369,3.97073802,0.15512104,0.81024475
-1.90595298,8.22212338,1.25695166,1.70780044,0.18584868,1.09543849,0.26606265,3.92702818,0.14769369,0.80105932
-1.89994997,8.04336394,1.22042038,1.64015685,0.17795714,1.06336937,0.26111330,3.88900263,0.14056771,0.79307576
-1.89394697,7.87450879,1.18362606,1.57462472,0.16986841,1.03116159,0.25626510,3.85781494,0.13379355,0.78618199
-1.88794397,7.71763958,1.14690397,1.51166710,0.16170945,0.99916858,0.25149380,3.83447716,0.12741076,0.78025592
-1.88194097,7.57455232,1.11057675,1.45169730,0.15360103,0.96771663,0.24678229,3.81982638,0.12144761,0.77516901
-1.87593797,7.44671682,1.07494653,1.39506838,0.14565485,0.93709987,0.24212124,3.81450253,0.11592118,0.77079068
-1.86993497,7.33525897,1.04028921,1.34206654,0.13797123,0.90757784,0.23750971,3.81893944,0.11083812,0.76699340
-1.86393197,7.24096723,1.00685131,1.29290871,0.13063754,0.87937583,0.23295563,3.83337022,0.10619583,0.76365857
-1.85792896,7.16432318,0.97484951,1.24774459,0.12372736,0.85268772,0.22847633,3.85784722,0.10198411,0.76068288
-1.85192596,7.10555414,0.94447250,1.20666265,0.11730038,0.82768085,0.22409890,3.89227550,0.09818720,0.75798484
-1.84592296,7.06470426,0.91588505,1.16969967,0.11140288,0.80450250,0.21986053,3.93645822,0.09478599,0.75551116
-1.83991996,7.04171897,0.88923365,1.13685292,0.10606881,0.78328710,0.21580870,3.99015094,0.09176039,0.75324253
-1.83391696,7.03653653,0.86465298,1.10809398,0.10132119,0.76416366,0.21200109,4.05312151,0.08909160,0.75119837
-1.82791396,7.04917994,0.84227272,1.08338313,0.09717390,0.74726249,0.20850524,4.12521132,0.08676429,0.74943999
-1.82191096,7.07984182,0.82222372,1.06268296,0.09363345,0.73272052,0.20539774,4.20639363,0.08476846,0.74807195
-1.81590795,7.12895555,0.80464296,1.04597032,0.09070082,0.72068470,0.20276299,4.29682456,0.08310085,0.74724105
-1.80990495,7.19724629,0.78967659,1.03324543,0.08837302,0.71131293,0.20069144,4.39688256,0.08176595,0.74713306
-1.80390195,7.28575692,0.77748073,1.02453748,0.08664452,0.70477219,0.19927722,4.50719291,0.08077646,0.74796679
-1.79789895,7.39584532,0.76821954,1.01990612,0.08550818,0.70123393,0.19861533,4.62863427,0.08015311,0.74998586
-1.79189595,7.52915124,0.76206061,1.01943861,0.08495586,0.70086667,0.19879820,4.76232578,0.07992407,0.75344828
-1.78589295,7.68753298,0.75916779,1.02324269,0.08497857,0.70382629,0.19991202,4.90959396,0.08012366,0.75861429
-1.77988994,7.87297625,0.75969167,1.03143552,0.08556626,0.71024441,0.20203269,5.07192028,0.08079068,0.76573302
-1.77388694,8.08747906,0.76375843,1.04412930,0.08670716,0.72021563,0.20522173,5.25087112,0.08196637,0.77502861
-1.76788394,8.33291884,0.77145754,1.06141453,0.08838695,0.73378440,0.20952231,5.44801360,0.08369201,0.78668656
-1.76188094,8.61090878,0.78282921,1.08334181,0.09058770,0.75093234,0.21495557,5.66482110,0.08600639,0.80084096
-1.75587794,8.92265160,0.79785247,1.10990352,0.09328671,0.77156697,0.22151746,5.90257368,0.08894323,0.81756356
-1.74987494,9.26879948,0.81643462,1.14101646,0.09645543,0.79551267,0.22917640,6.16225865,0.09252861,0.83685509
-1.74387194,9.64932858,0.83840300,1.17650673,0.10005851,0.82250458,0.23787175,6.44447711,0.09677875,0.85863965
-1.73786893,10.06343628,0.86349969,1.21609790,0.10405310,0.85218605,0.24751337,6.74936161,0.10169790,0.88276244
-1.73186593,10.50946774,0.89137973,1.25940334,0.10838849,0.88411015,0.25798239,7.07651018,0.10727683,0.90899110
-1.72586293,10.98487745,0.92161327,1.30592351,0.11300618,0.91774534,0.26913310,7.42494042,0.11349176,0.93702077
-1.71985993,11.48622887,0.95369170,1.35504857,0.11784031,0.95248538,0.28079605,7.79306697,0.12030382,0.96648266
-1.71385693,12.00923372,0.98703787,1.40606648,0.12281863,0.98766315,0.29278221,8.17870377,0.12765921,0.99695572
-1.70785393,12.54882995,1.02101982,1.45817643,0.12786387,1.02256795,0.30488815,8.57909161,0.13548994,1.02798103
-1.70185093,13.09929535,1.05496783,1.51050724,0.13289545,1.05646562,0.31690183,8.99094968,0.14371522,1.05907800
-1.69584792,13.65439184,1.08819376,1.56213993,0.13783158,1.08862056,0.32860908,9.41054876,0.15224346,1.08976175
-1.68984492,14.20753365,1.12001212,1.61213358,0.14259156,1.11831881,0.33980016,9.83380240,0.16097472,1.11956076
-1.68384192,14.75197154,1.14976165,1.65955345,0.14709821,1.14489099,0.35027638,10.25637160,0.16980373,1.14803384
-1.67783892,15.28098427,1.17682666,1.70350003,0.15128029,1.16773420,0.35985628,10.67377770,0.17862315,1.17478569
-1.67183592,15.78806828,1.20065695,1.74313779,0.15507489,1.18633181,0.36838135,11.08151820,0.18732704,1.19948019
-1.66583292,16.26711693,1.22078542,1.77772246,0.15842949,1.20027019,0.37572070,11.47517998,0.19581451,1.22185090
-1.65982991,16.71258136,1.23684272,1.80662542,0.16130381,1.20925174,0.38177483,11.85054501,0.20399311,1.24170825
-1.65382691,17.11960612,1.24856802,1.82935444,0.16367117,1.21310355,0.38647813,12.20368413,0.21178220,1.25894319
-1.64782391,17.48413453,1.25581575,1.84556954,0.16551940,1.21178134,0.38980009,12.53103567,0.21911573,1.27352724
