energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.14857429,0.29617095,0.03253813,0.04245319,0.00001547,0.00551363,0.00130819,0.10514134,0.02979172,0.16162094
-3.14257129,0.30611384,0.02704352,0.03605780,0.00001585,0.00635329,0.00108034,0.09539861,0.03410537,0.19294598
-3.13656828,0.32521845,0.02249130,0.03096791,0.00001701,0.00736698,0.00089008,0.08878205,0.03937457,0.22943239
-3.13056528,0.35355484,0.01879110,0.02709821,0.00001902,0.00856504,0.00073367,0.08512340,0.04565519,0.27147316
-3.12456228,0.39117965,0.01585851,0.02437480,0.00002199,0.00995662,0.00060768,0.08426502,0.05299823,0.31941843
-3.11855928,0.43812448,0.01361687,0.02273762,0.00002604,0.01154921,0.00050901,0.08606212,0.06144710,0.37355649
-3.11255628,0.49438119,0.01199834,0.02214207,0.00003129,0.01334806,0.00043499,0.09038338,0.07103476,0.43409391
-3.10655328,0.55988462,0.01094458,0.02255984,0.00003790,0.01535563,0.00038342,0.09711022,0.08178071,0.50113557
-3.10055028,0.63449421,0.01040692,0.02397899,0.00004605,0.01757106,0.00035260,0.10613498,0.09368808,0.57466545
-3.09454727,0.71797545,0.01034609,0.02640335,0.00005592,0.01998965,0.00034139,0.11735825,0.10674094,0.65452928
-3.08854427,0.80998269,0.01073172,0.02985118,0.00006773,0.02260253,0.00034918,0.13068562,0.12090195,0.74042007
-3.08254127,0.91004444,0.01154138,0.03435333,0.00008168,0.02539634,0.00037593,0.14602426,0.13611067,0.83186773
-3.07653827,1.01755254,0.01275959,0.03995076,0.00009799,0.02835316,0.00042215,0.16327942,0.15228249,0.92823364
-3.07053527,1.13175631,0.01437648,0.04669166,0.00011687,0.03145058,0.00048893,0.18235130,0.16930861,1.02871122
-3.06453227,1.25176256,0.01638649,0.05462811,0.00013853,0.03466201,0.00057792,0.20313234,0.18705686,1.13233315
-3.05852926,1.37654218,0.01878692,0.06381252,0.00016317,0.03795720,0.00069130,0.22550521,0.20537377,1.23798561
-3.05252626,1.50494367,0.02157654,0.07429382,0.00019097,0.04130302,0.00083181,0.24934164,0.22408765,1.34442975
-3.04652326,1.63571363,0.02475425,0.08611358,0.00022207,0.04466449,0.00100270,0.27450214,0.24301280,1.45033008
-3.04052026,1.76752380,0.02831782,0.09930228,0.00025660,0.04800589,0.00120773,0.30083663,0.26195482,1.55428909
-3.03451726,1.89900412,0.03226286,0.11387574,0.00029464,0.05129225,0.00145111,0.32818604,0.28071665,1.65488717
-3.02851426,2.02878052,0.03658202,0.12983197,0.00033627,0.05449081,0.00173749,0.35638479,0.29910543,1.75072647
-3.02251126,2.15551626,0.04126441,0.14714862,0.00038151,0.05757264,0.00207189,0.38526407,0.31693974,1.84047693
-3.01650825,2.27795514,0.04629542,0.16578116,0.00043038,0.06051422,0.00245961,0.41465570,0.33405704,1.92292270
-3.01050525,2.39496490,0.05165688,0.18566188,0.00048287,0.06329907,0.00290620,0.44439658,0.35032091,1.99700694
-3.00450225,2.50557892,0.05732758,0.20669999,0.00053900,0.06591912,0.00341730,0.47433335,0.36562790,2.06187292
-2.99849925,2.60903439,0.06328422,0.22878276,0.00059881,0.06837600,0.00399856,0.50432721,0.37991359,2.11689955
-2.99249625,2.70480533,0.06950271,0.25177783,0.00066239,0.07068200,0.00465551,0.53425858,0.39315765,2.16172968
-2.98649325,2.79262892,0.07595984,0.27553666,0.00072992,0.07286072,0.00539338,0.56403145,0.40538751,2.19628958
-2.98049025,2.87252381,0.08263513,0.29989899,0.00080169,0.07494738,0.00621696,0.59357721,0.41668061,2.22079881
-2.97448724,2.94479966,0.08951302,0.32469835,0.00087813,0.07698869,0.00713044,0.62285777,0.42716502,2.23576971
-2.96848424,3.01005711,0.09658497,0.34976817,0.00095989,0.07904226,0.00813721,0.65186773,0.43701826,2.24199651
-2.96248124,3.06917824,0.10385164,0.37494846,0.00104781,0.08117564,0.00923969,0.68063562,0.44646445,2.24053441
-2.95647824,3.12330740,0.11132476,0.40009267,0.00114299,0.08346487,0.01043916,0.70922385,0.45576971,2.23266941
-2.95047524,3.17382313,0.11902873,0.42507434,0.00124683,0.08599265,0.01173560,0.73772756,0.46523599,2.21988014
-2.94447224,3.22230173,0.12700164,0.44979325,0.00136099,0.08884614,0.01312757,0.76627208,0.47519342,2.20379315
-2.93846923,3.27047370,0.13529573,0.47418074,0.00148746,0.09211445,0.01461204,0.79500908,0.48599143,2.18613347
-2.93246623,3.32017412,0.14397701,0.49820368,0.00162849,0.09588590,0.01618438,0.82411151,0.49798882,2.16867213
-2.92646323,3.37328836,0.15312406,0.52186702,0.00178665,0.10024511,0.01783821,0.85376720,0.51154307,2.15317277
-2.92046023,3.43169457,0.16282591,0.54521441,0.00196468,0.10526998,0.01956551,0.88417141,0.52699913,2.14133887
-2.91445723,3.49720449,0.17317904,0.56832697,0.00216555,0.11102878,0.02135656,0.91551840,0.54467795,2.13476346
-2.90845423,3.57150394,0.18428349,0.59131992,0.00239229,0.11757724,0.02320004,0.94799226,0.56486511,2.13488265
-2.90245123,3.65609471,0.19623826,0.61433720,0.00264797,0.12495593,0.02508319,0.98175714,0.58779978,2.14293432
-2.89644822,3.75223932,0.20913608,0.63754417,0.00293556,0.13318796,0.02699193,1.01694733,0.61366433,2.15992281
-2.89044522,3.86091006,0.22305784,0.66111863,0.00325781,0.14227700,0.02891109,1.05365745,0.64257493,2.18659045
-2.88444222,3.98274408,0.23806682,0.68524060,0.00361715,0.15220592,0.03082465,1.09193309,0.67457334,2.22339640
-2.87843922,4.11800572,0.25420320,0.71008110,0.00401558,0.16293589,0.03271599,1.13176240,0.70962039,2.27050306
-2.87243622,4.26655791,0.27147890,0.73579073,0.00445449,0.17440617,0.03456824,1.17306893,0.74759123,2.32777025
-2.86643322,4.42784365,0.28987321,0.76248839,0.00493463,0.18653462,0.03636454,1.21570625,0.78827288,2.39475724
-2.86043022,4.60087924,0.30932954,0.79025095,0.00545598,0.19921884,0.03808840,1.25945464,0.83136412,2.47073235
-2.85442721,4.78426010,0.32975332,0.81910436,0.00601766,0.21233813,0.03972399,1.30402030,0.87647816,2.55469020
-2.84842421,4.97618009,0.35101154,0.84901686,0.00661794,0.22575609,0.04125654,1.34903725,0.92314804,2.64537622
-2.84242121,5.17446498,0.37293382,0.87989484,0.00725421,0.23932391,0.04267259,1.39407220,0.97083508,2.74131806
-2.83641821,5.37661991,0.39531519,0.91158164,0.00792301,0.25288419,0.04396031,1.43863241,1.01894014,2.84086353
-2.83041521,5.57989059,0.41792059,0.94385981,0.00862010,0.26627529,0.04510983,1.48217650,1.06681777,2.94222439
-2.82441221,5.78133706,0.44049086,0.97645673,0.00934055,0.27933603,0.04611342,1.52412805,1.11379275,3.04352526
-2.81840920,5.97791849,0.46275016,1.00905373,0.01007891,0.29191045,0.04696575,1.56389157,1.15917881,3.14285654
-2.81240620,6.16658652,0.48441446,1.04129844,0.01082935,0.30385274,0.04766408,1.60087044,1.20229891,3.23833021
-2.80640320,6.34438438,0.50520081,1.07281992,0.01158585,0.31503183,0.04820838,1.63448617,1.24250636,3.32813701
-2.80040020,6.50854833,0.52483702,1.10324607,0.01234239,0.32533570,0.04860143,1.66419820,1.27920606,3.41060333
-2.79439720,6.65660744,0.54307128,1.13222242,0.01309316,0.33467505,0.04884884,1.68952357,1.31187499,3.48424585
-2.78839420,6.78647770,0.55968140,1.15943168,0.01383277,0.34298625,0.04895903,1.71005551,1.34008101,3.54782211
-2.78239120,6.89654630,0.57448315,1.18461278,0.01455637,0.35023335,0.04894317,1.72548015,1.36349920,3.60037492
-2.77638819,6.98574200,0.58733739,1.20757868,0.01525985,0.35640911,0.04881498,1.73559057,1.38192478,3.64126870
-2.77038519,7.05358805,0.59815569,1.22823170,0.01593989,0.36153495,0.04859056,1.74029750,1.39528203,3.67021602
-2.76438219,7.10023462,0.60690412,1.24657567,0.01659404,0.36565966,0.04828808,1.73963603,1.40362860,3.68729288
-2.75837919,7.12646856,0.61360505,1.26272385,0.01722076,0.36885720,0.04792746,1.73376809,1.40715490,3.69294170
-2.75237619,7.13369924,0.61833691,1.27690228,0.01781931,0.37122331,0.04752994,1.72298025,1.40617840,3.68796149
-2.74637319,7.12392039,0.62123188,1.28944773,0.01838971,0.37287136,0.04711766,1.70767707,1.40113309,3.67348516
-2.74037019,7.09964873,0.62247156,1.30080051,0.01893259,0.37392745,0.04671317,1.68837002,1.39255429,3.65094447
-2.73436718,7.06384169,0.62228087,1.31149182,0.01944904,0.37452502,0.04633889,1.66566255,1.38105962,3.62202391
-2.72836418,7.01979712,0.62092042,1.32212631,0.01994037,0.37479919,0.04601657,1.64023166,1.36732680,3.58860503
-2.72236118,6.97103905,0.61867748,1.33336022,0.02040796,0.37488118,0.04576680,1.61280691,1.35206921,3.55270343
-2.71635818,6.92119415,0.61585626,1.34587616,0.02085300,0.37489296,0.04560843,1.58414767,1.33601050,3.51640076
-2.71035518,6.87386392,0.61276744,1.36035544,0.02127634,0.37494236,0.04555810,1.55501934,1.31985904,3.48177459
-2.70435218,6.83249797,0.60971779,1.37744923,0.02167829,0.37511901,0.04562977,1.52616979,1.30428359,3.45082869
-2.69834917,6.80027360,0.60699988,1.39774989,0.02205851,0.37549108,0.04583433,1.49830671,1.28989101,3.42542663
-2.69234617,6.77998644,0.60488255,1.42176376,0.02241589,0.37610316,0.04617925,1.47207671,1.27720707,3.40723107
-2.68634317,6.77395657,0.60360239,1.44988669,0.02274854,0.37697514,0.04666831,1.44804716,1.26666087,3.39765103
-2.68034017,6.78395360,0.60335644,1.48238362,0.02305378,0.37810230,0.04730149,1.42669116,1.25857361,3.39779872
-2.67433717,6.81114331,0.60429654,1.51937306,0.02332821,0.37945647,0.04807480,1.40837617,1.25315181,3.40845758
-2.66833417,6.85605746,0.60652538,1.56081751,0.02356782,0.38098817,0.04898037,1.39335679,1.25048517,3.43006191
-2.66233117,6.91858735,0.61009441,1.60652007,0.02376812,0.38262961,0.05000653,1.38177157,1.25054879,3.46268858
-2.65632816,6.99800061,0.61500369,1.65612777,0.02392436,0.38429837,0.05113804,1.37364398,1.25320958,3.50606060
-2.65032516,7.09297972,0.62120363,1.70914127,0.02403170,0.38590160,0.05235641,1.36888739,1.25823609,3.55956168
-2.64432216,7.20168011,0.62859845,1.76493071,0.02408543,0.38734045,0.05364028,1.36731356,1.26531146,3.62226082
-2.63831916,7.32180459,0.63705139,1.82275697,0.02408121,0.38851452,0.05496589,1.36864441,1.27404839,3.69294555
-2.63231616,7.45069072,0.64639117,1.88179729,0.02401523,0.38932626,0.05630770,1.37252628,1.28400570,3.77016217
-2.62631316,7.58540716,0.65641965,1.94117419,0.02388443,0.38968488,0.05763892,1.37854625,1.29470556,3.85226134
-2.62031016,7.72285481,0.66692027,1.99998625,0.02368664,0.38950990,0.05893224,1.38624970,1.30565068,3.93744712
-2.61430715,7.85986885,0.67766688,2.05733937,0.02342071,0.38873401,0.06016047,1.39515855,1.31634091,4.02382794
-2.60830415,7.99331765,0.68843274,2.11237708,0.02308658,0.38730527,0.06129725,1.40478931,1.32628863,4.10946760
-2.60230115,8.12019513,0.69899909,2.16430844,0.02268532,0.38518848,0.06231773,1.41467043,1.33503250,4.19243502
-2.59629815,8.23770361,0.70916329,2.21243241,0.02221915,0.38236597,0.06319922,1.42435839,1.34214930,4.27085125
-2.59029515,8.34332451,0.71874590,2.25615758,0.02169141,0.37883755,0.06392177,1.43345177,1.34726358,4.34293274
-2.58429215,8.43487547,0.72759663,2.29501654,0.02110645,0.37461988,0.06446870,1.44160322,1.35005514,4.40702983
-2.57828914,8.51055250,0.73559899,2.32867439,0.02046959,0.36974531,0.06482704,1.44852878,1.35026419,4.46165991
-2.57228614,8.56895710,0.74267343,2.35693136,0.01978693,0.36426023,0.06498783,1.45401447,1.34769451,4.50553464
-2.56628314,8.60910857,0.74877896,2.37971960,0.01906526,0.35822320,0.06494632,1.45792012,1.34221453,4.53758110
-2.56028014,8.63044263,0.75391333,2.39709488,0.01831187,0.35170282,0.06470204,1.46018045,1.33375669,4.55695667
-2.55427714,8.63279777,0.75811190,2.40922381,0.01753441,0.34477558,0.06425878,1.46080373,1.32231540,4.56305793
-2.54827414,8.61639142,0.76144518,2.41636771,0.01674071,0.33752371,0.06362436,1.45986815,1.30794364,4.55552363
-2.54227114,8.58178821,0.76401558,2.41886436,0.01593862,0.33003331,0.06281037,1.45751638,1.29074872,4.53423245
-2.53626813,8.52986275,0.76595327,2.41710878,0.01513587,0.32239253,0.06183177,1.45394879,1.27088733,4.49929583
-2.53026513,8.46175939,0.76741171,2.41153443,0.01433991,0.31469018,0.06070642,1.44941563,1.24856012,4.45104664
-2.52426213,8.37885121,0.76856288,2.40259580,0.01355783,0.30701459,0.05945454,1.44420888,1.22400612,4.39002438
-2.51825913,8.28270023,0.76959259,2.39075358,0.01279621,0.29945279,0.05809813,1.43865379,1.19749705,4.31695754
-2.51225613,8.17502047,0.77069591,2.37646294,0.01206107,0.29209003,0.05666044,1.43310090,1.16933174,4.23274383
-2.50625313,8.05764475,0.77207302,2.36016542,0.01135781,0.28500951,0.05516534,1.42791834,1.13983066,4.13842899
-2.50025013,7.93249583,0.77392532,2.34228461,0.01069116,0.27829230,0.05363683,1.42348487,1.10933077,4.03518459
-2.49424712,7.80156175,0.77645198,2.32322524,0.01006516,0.27201741,0.05209856,1.42018347,1.07818041,3.92428547
-2.48824412,7.66687471,0.77984676,2.30337532,0.00948317,0.26626182,0.05057336,1.41839542,1.04673453,3.80708701
-2.48224112,7.53049231,0.78429495,2.28311037,0.00894790,0.26110047,0.04908296,1.41849472,1.01534988,3.68500252
-2.47623812,7.39447985,0.78997042,2.26279899,0.00846142,0.25660601,0.04764764,1.42084248,0.98438033,3.55948089
-2.47023512,7.26089192,0.79703236,2.24280847,0.00802518,0.25284836,0.04628603,1.42578101,0.95417213,3.43198450
-2.46423212,7.13175170,0.80562179,2.22350951,0.00764013,0.24989388,0.04501493,1.43362730,0.92505907,3.30396734
-2.45822911,7.00902653,0.81585759,2.20527896,0.00730665,0.24780415,0.04384919,1.44466560,0.89735744,3.17685336
-2.45222611,6.89459867,0.82783198,2.18849981,0.00702470,0.24663447,0.04280160,1.45913887,0.87136094,3.05201485
-2.44622311,6.79023070,0.84160552,2.17355785,0.00679378,0.24643180,0.04188280,1.47723922,0.84733537,2.93075110
-2.44022011,6.69752566,0.85720166,2.16083471,0.00661301,0.24723259,0.04110120,1.49909725,0.82551340,2.81426715
-2.43421711,6.61788278,0.87460111,2.15069741,0.00648111,0.24906028,0.04046290,1.52477066,0.80608934,2.70365305
-2.42821411,6.55245023,0.89373627,2.14348495,0.00639643,0.25192269,0.03997160,1.55423270,0.78921435,2.59986399
-2.42221111,6.50207730,0.91448611,2.13949260,0.00635695,0.25580957,0.03962848,1.58736087,0.77499204,2.50370158
-2.41620810,6.46726857,0.93667189,2.13895509,0.00636028,0.26069032,0.03943211,1.62392679,0.76347492,2.41579721
-2.41020510,6.44814325,0.96005428,2.14202985,0.00640365,0.26651215,0.03937839,1.66358810,0.75466194,2.33659787
-2.40420210,6.44440311,0.98433212,2.14878187,0.00648389,0.27319882,0.03946044,1.70588304,0.74849714,2.26635551
-2.39819910,6.45531182,1.00914348,2.15917133,0.00659746,0.28065015,0.03966861,1.75022884,0.74486998,2.20512043
-2.39219610,6.47968890,1.03406908,2.17304548,0.00674046,0.28874241,0.03999052,1.79592434,0.74361716,2.15273954
-2.38619310,6.51592008,1.05863850,2.19013562,0.00690862,0.29732969,0.04041115,1.84215758,0.74452624,2.10886004
-2.38019010,6.56198562,1.08233901,2.21005998,0.00709739,0.30624622,0.04091306,1.88801853,0.74734097,2.07293882
-2.37418709,6.61550680,1.10462709,2.23233285,0.00730195,0.31530979,0.04147669,1.93251696,0.75176816,2.04425778
-2.36818409,6.67380977,1.12494232,2.25637968,0.00751733,0.32432595,0.04208072,1.97460529,0.75748607,2.02194486
-2.36218109,6.73400499,1.14272305,2.28155784,0.00773849,0.33309304,0.04270259,2.01320556,0.76415379,2.00500034
-2.35617809,6.79307906,1.15742353,2.30718182,0.00796045,0.34140777,0.04331902,2.04723990,0.77142148,1.99232767
-2.35017509,6.84799531,1.16853151,2.33255171,0.00817838,0.34907115,0.04390668,2.07566301,0.77894085,1.98276778
-2.34417209,6.89579838,1.17558576,2.35698322,0.00838776,0.35589448,0.04444280,2.09749558,0.78637554,1.97513567
-2.33816908,6.93371799,1.17819248,2.37983766,0.00858450,0.36170515,0.04490589,2.11185699,0.79341090,1.96825776
-2.33216608,6.95926671,1.17604004,2.40054988,0.00876508,0.36635188,0.04527632,2.11799578,0.79976271,1.96100863
-2.32616308,6.97032687,1.16891101,2.41865267,0.00892661,0.36970937,0.04553696,2.11531651,0.80518453,1.95234545
-2.32016008,6.96522242,1.15669123,2.43379598,0.00906696,0.37168184,0.04567365,2.10340169,0.80947329,1.94133898
-2.31415708,6.94277216,1.13937509,2.44575997,0.00918482,0.37220557,0.04567560,2.08202759,0.81247297,1.92719951
-2.30815408,6.90232195,1.11706696,2.45446096,0.00927969,0.37125016,0.04553566,2.05117336,0.81407633,1.90929713
-2.30215108,6.84375463,1.08997869,2.45995016,0.00935189,0.36881851,0.04525043,2.01102278,0.81422459,1.88717530
-2.29614807,6.76747776,1.05842314,2.46240537,0.00940252,0.36494567,0.04482023,1.96195885,0.81290531,1.86055759
-2.29014507,6.67439035,1.02280422,2.46211616,0.00943336,0.35969645,0.04424892,1.90455127,0.81014874,1.82934744
-2.28414207,6.56583110,0.98360383,2.45946380,0.00944679,0.35316214,0.04354362,1.83953761,0.80602277,1.79362140
-2.27813907,6.44351147,0.94136645,2.45489721,0.00944563,0.34545639,0.04271422,1.76779919,0.80062710,1.75361644
-2.27213607,6.30943772,0.89668194,2.44890664,0.00943299,0.33671064,0.04177298,1.69033268,0.79408689,1.70971216
-2.26613307,6.16582633,0.85016758,2.44199671,0.00941212,0.32706920,0.04073383,1.60821896,0.78654630,1.66240929
-2.26013007,6.01501758,0.80244991,2.43466066,0.00938621,0.31668428,0.03961189,1.52259063,0.77816232,1.61230535
-2.25412706,5.85939170,0.75414737,2.42735720,0.00935828,0.30571132,0.03842278,1.43459955,0.76909923,1.56006914
-2.24812406,5.70129155,0.70585429,2.42049143,0.00933100,0.29430463,0.03718211,1.34538599,0.75952385,1.50641495
-2.24212106,5.54295527,0.65812687,2.41440067,0.00930659,0.28261364,0.03590497,1.25605026,0.74960187,1.45207786
-2.23611806,5.38646125,0.61147165,2.40934583,0.00928675,0.27077989,0.03460550,1.16762820,0.73949509,1.39779112
-2.23011506,5.23368720,0.56633666,2.40550853,0.00927257,0.25893468,0.03329655,1.08107101,0.72935989,1.34426613
-2.22411206,5.08628358,0.52310551,2.40299357,0.00926456,0.24719763,0.03198952,0.99723005,0.71934645,1.29217597
-2.21810905,4.94566135,0.48209432,2.40183619,0.00926265,0.23567594,0.03069417,0.91684677,0.70959891,1.24214241
-2.21210605,4.81299266,0.44355149,2.40201324,0.00926624,0.22446432,0.02941871,0.84054772,0.70025596,1.19472680
-2.20610305,4.68922287,0.40765980,2.40345694,0.00927432,0.21364554,0.02816981,0.76884440,0.69145191,1.15042458
-2.20010005,4.57509144,0.37454080,2.40607011,0.00928554,0.20329152,0.02695280,0.70213738,0.68331783,1.10966326
-2.19409705,4.47115934,0.34426079,2.40974140,0.00929837,0.19346463,0.02577195,0.64072417,0.67598269,1.07280347
-2.18809405,4.37784037,0.31683808,2.41435958,0.00931125,0.18421936,0.02463065,0.58480999,0.66957432,1.04014269
-2.18209105,4.29543404,0.29225111,2.41982555,0.00932269,0.17560398,0.02353179,0.53452067,0.66422009,1.01192119
-2.17608804,4.22415777,0.27044683,2.42606161,0.00933144,0.16766216,0.02247798,0.48991697,0.66004736,0.98832980
-2.17008504,4.16417692,0.25134905,2.43301733,0.00933661,0.16043461,0.02147190,0.45100936,0.65718363,0.96951898
-2.16408204,4.11563124,0.23486638,2.44067196,0.00933777,0.15396034,0.02051642,0.41777259,0.65575651,0.95560900
-2.15807904,4.07865707,0.22089945,2.44903354,0.00933501,0.14827784,0.01961489,0.39015952,0.65589365,0.94670070
-2.15207604,4.05340486,0.20934716,2.45813502,0.00932905,0.14342585,0.01877118,0.36811343,0.65772272,0.94288676
-2.14607304,4.04005215,0.20011187,2.46802818,0.00932119,0.13944393,0.01798975,0.35157847,0.66137153,0.94426300
-2.14007004,4.03881204,0.19310328,2.47877599,0.00931338,0.13637262,0.01727567,0.34050791,0.66696840,0.95093954
-2.13406703,4.04993770,0.18824116,2.49044427,0.00930816,0.13425339,0.01663447,0.33486983,0.67464282,0.96305144
-2.12806403,4.07372325,0.18545675,2.50309337,0.00930862,0.13312820,0.01607206,0.33465018,0.68452629,0.98076852
-2.12206103,4.11050126,0.18469298,2.51677064,0.00931830,0.13303885,0.01559448,0.33985307,0.69675334,1.00430374
-2.11605803,4.16063706,0.18590357,2.53150412,0.00934115,0.13402598,0.01520771,0.35049839,0.71146244,1.03391986
-2.11005503,4.22451985,0.18905105,2.54729780,0.00938137,0.13612793,0.01491738,0.36661675,0.72879667,1.06993349
-2.10405203,4.30255042,0.19410403,2.56412865,0.00944332,0.13937923,0.01472850,0.38824211,0.74890372,1.11271626
-2.09804902,4.39512515,0.20103357,2.58194515,0.00953140,0.14380900,0.01464515,0.41540220,0.77193509,1.16269215
-2.09204602,4.50261591,0.20980911,2.60066727,0.00964989,0.14943910,0.01467027,0.44810722,0.79804399,1.22033066
-2.08604302,4.62534575,0.22039403,2.62018746,0.00980283,0.15628220,0.01480534,0.48633726,0.82738191,1.28613529
-2.08004002,4.76356008,0.23274094,2.64037214,0.00999389,0.16433980,0.01505022,0.53002888,0.86009350,1.36062692
-2.07403702,4.91739364,0.24678709,2.66106342,0.01022623,0.17360014,0.01540294,0.57906164,0.89630973,1.44432234
-2.06803402,5.08683394,0.26245004,2.68208064,0.01050234,0.18403634,0.01585961,0.63324498,0.93613942,1.53770777
-2.06203102,5.27168202,0.27962379,2.70322137,0.01082397,0.19560458,0.01641435,0.69230639,0.97965941,1.64120834
-2.05602801,5.47151227,0.29817556,2.72426201,0.01119196,0.20824266,0.01705931,0.75588139,1.02690344,1.75515408
-2.05002501,5.68563311,0.31794361,2.74495787,0.01160617,0.22186885,0.01778469,0.82350615,1.07785060,1.87974393
-2.04402201,5.91305095,0.33873600,2.76504304,0.01206541,0.23638132,0.01857894,0.89461313,1.13241361,2.01500910
-2.03801901,6.15243996,0.36033065,2.78423042,0.01256731,0.25165802,0.01942888,0.96853062,1.19042785,2.16077776
-2.03201601,6.40212045,0.38247677,2.80221240,0.01310837,0.26755734,0.02031999,1.04448616,1.25164177,2.31664290
-2.02601301,6.66004824,0.40489762,2.81866266,0.01368390,0.28391934,0.02123672,1.12161436,1.31570943,2.48193546
-2.02001001,6.92381745,0.42729465,2.83323964,0.01428803,0.30056780,0.02216278,1.19896908,1.38218594,2.65570477
-2.01400700,7.19067845,0.44935301,2.84559199,0.01491384,0.31731289,0.02308153,1.27553966,1.45052625,2.83670797
-2.00800400,7.45757202,0.47074809,2.85536651,0.01555338,0.33395458,0.02397638,1.35027096,1.52008789,3.02341011
-2.00200100,7.72118004,0.49115311,2.86221838,0.01619784,0.35028651,0.02483113,1.42208661,1.59013784,3.21399587
-1.99599800,7.97799216,0.51024734,2.86582389,0.01683772,0.36610037,0.02563042,1.48991452,1.65986366,3.40639360
-1.98999500,8.22438682,0.52772462,2.86589512,0.01746304,0.38119058,0.02636004,1.55271391,1.72838858,3.59831156
-1.98399200,8.45672425,0.54330198,2.86219619,0.01806352,0.39535908,0.02700728,1.60950273,1.79479039,3.78728584
-1.97798899,8.67144815,0.55672781,2.85456037,0.01862887,0.40842003,0.02756125,1.65938429,1.85812337,3.97073846
-1.97198599,8.86519216,0.56778939,2.84290706,0.01914904,0.42020435,0.02801306,1.70157217,1.91744248,4.14604400
-1.96598299,9.03488674,0.57631927,2.82725792,0.01961447,0.43056376,0.02835610,1.73541223,1.97182903,4.31060210
-1.95997999,9.17786186,0.58220043,2.80775099,0.02001631,0.43937432,0.02858610,1.76040095,2.02041672,4.46191309
-1.95397699,9.29194088,0.58536971,2.78465195,0.02034674,0.44653928,0.02870122,1.77619911,2.06241692,4.59765358
-1.94797399,9.37552125,0.58581963,2.75836167,0.02059910,0.45199105,0.02870207,1.78264064,2.09714240,4.71574876
-1.94197099,9.42763836,0.58359834,2.72941934,0.02076809,0.45569243,0.02859167,1.77973593,2.12402821,4.81443814
-1.93596798,9.44800919,0.57880771,2.69850057,0.02084996,0.45763694,0.02837532,1.76766995,2.14264915,4.89233190
-1.92996498,9.43705375,0.57159979,2.66641031,0.02084252,0.45784826,0.02806049,1.74679501,2.15273298,4.94845517
-1.92396198,9.39589295,0.56217167,2.63407031,0.02074525,0.45637894,0.02765659,1.71761889,2.15416885,4.98227820
-1.91795898,9.32632275,0.55075900,2.60250146,0.02055929,0.45330841,0.02717481,1.68078871,2.14701080,4.99373125
-1.91195598,9.23076552,0.53762857,2.57280122,0.02028739,0.44874032,0.02662781,1.63707158,2.13147612,4.98320336
-1.90595298,9.11220033,0.52307012,2.54611681,0.01993381,0.44279954,0.02602951,1.58733260,2.10793877,4.95152531
-1.89994997,8.97407508,0.50738791,2.52361493,0.01950420,0.43562867,0.02539481,1.53251147,2.07691826,4.89993761
-1.89394697,8.82020379,0.49089217,2.50644878,0.01900544,0.42738446,0.02473933,1.47359837,2.03906437,4.83004512
-1.88794397,8.65465318,0.47389110,2.49572353,0.01844548,0.41823403,0.02407911,1.41161020,1.99513855,4.74376057
-1.88194097,8.48162271,0.45668328,2.49246118,0.01783306,0.40835119,0.02343039,1.34756790,1.94599254,4.64323945
-1.87593797,8.30532262,0.43955120,2.49756595,0.01717758,0.39791276,0.02280935,1.28247543,1.89254526,4.53080940
-1.86993497,8.12985430,0.42275572,2.51179138,0.01648881,0.38709515,0.02223184,1.21730112,1.83575855,4.40889711
-1.86393197,7.95909695,0.40653181,2.53570997,0.01577667,0.37607103,0.02171320,1.15296155,1.77661279,4.27995564
-1.85792896,7.79660427,0.39108551,2.56968663,0.01505106,0.36500637,0.02126800,1.09030827,1.71608304,4.14639523
-1.85192596,7.64551409,0.37659215,2.61385660,0.01432161,0.35405765,0.02090987,1.03011732,1.65511640,4.01051980
-1.84592296,7.50847342,0.36319577,2.66810880,0.01359751,0.34336938,0.02065124,0.97308150,1.59461119,3.87447142
-1.83991996,7.38758055,0.35100943,2.73207523,0.01288732,0.33307190,0.02050320,0.91980514,1.53539838,3.74018412
-1.83391696,7.28434520,0.34011656,2.80512696,0.01219886,0.32327943,0.02047528,0.87080104,1.47822568,3.60934800
-1.82791396,7.19966704,0.33057280,2.88637712,0.01153907,0.31408846,0.02057526,0.82648930,1.42374455,3.48338409
-1.82191096,7.13383227,0.32240832,2.97469107,0.01091388,0.30557641,0.02080900,0.78719765,1.37250016,3.36342985
-1.81590795,7.08652750,0.31563040,3.06870379,0.01032819,0.29780065,0.02118029,0.75316284,1.32492450,3.25033467
-1.80990495,7.05686957,0.31022596,3.16684441,0.00978581,0.29079782,0.02169066,0.72453301,1.28133249,3.14466445
-1.80390195,7.04344981,0.30616398,3.26736740,0.00928940,0.28458364,0.02233926,0.70137046,1.24192114,3.04671420
-1.79789895,7.04439079,0.30339759,3.36838996,0.00884053,0.27915303,0.02312281,0.68365503,1.20677144,2.95652710
-1.79189595,7.05741371,0.30186591,3.46793476,0.00843969,0.27448077,0.02403544,0.67128761,1.17585294,2.87391882
-1.78589295,7.07991417,0.30149540,3.56397702,0.00808630,0.27052266,0.02506876,0.66409409,1.14903081,2.79850556
