energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-2.59629815,3.02162042,0.00700505,0.19478959,0.07691810,1.80734826,0.89411071,1.02679502
-2.59029515,3.05813755,0.00774647,0.20132602,0.07362959,1.80186512,0.89103604,1.05922737
-2.58429215,3.09642451,0.00858410,0.20804615,0.07055897,1.79646034,0.88824378,1.09293513
-2.57828914,3.13693651,0.00952582,0.21490351,0.06777871,1.79164616,0.88594072,1.12791432
-2.57228614,3.17997579,0.01057879,0.22183478,0.06535237,1.78786138,0.88427921,1.16410501
-2.56628314,3.22567289,0.01174919,0.22876110,0.06333335,1.78545536,0.88335290,1.20138669
-2.56028014,3.27397739,0.01304196,0.23559022,0.06176410,1.78467724,0.88319544,1.23957709
-2.55427714,3.32465855,0.01446057,0.24221936,0.06067547,1.78567069,0.88378232,1.27843445
-2.54827414,3.37731570,0.01600677,0.24853869,0.06008659,1.78847430,0.88503545,1.31766347
-2.54227114,3.43139756,0.01768039,0.25443526,0.06000492,1.79302714,0.88683025,1.35692445
-2.53626813,3.48622932,0.01947919,0.25979712,0.06042659,1.79917909,0.88900457,1.39584530
-2.53026513,3.54104564,0.02139868,0.26451750,0.06133705,1.80670486,0.89136897,1.43403579
-2.52426213,3.59502764,0.02343211,0.26849882,0.06271179,1.81532099,0.89371776,1.47110316
-2.51825913,3.64734178,0.02557035,0.27165620,0.06451735,1.82470441,0.89583998,1.50666846
-2.51225613,3.69717836,0.02780191,0.27392056,0.06671237,1.83451169,0.89752988,1.54038255
-2.50625313,3.74378768,0.03011301,0.27524084,0.06924878,1.84439782,0.89859637,1.57194105
-2.50025013,3.78651212,0.03248768,0.27558554,0.07207297,1.85403354,0.89887099,1.60109744
-2.49424712,3.82481259,0.03490785,0.27494333,0.07512704,1.86312064,0.89821411,1.62767373
-2.48824412,3.85828853,0.03735359,0.27332284,0.07835003,1.87140452,0.89651933,1.65156820
-2.48224112,3.88669084,0.03980331,0.27075164,0.08167910,1.87868378,0.89371601,1.67275989
-2.47623812,3.90992769,0.04223400,0.26727460,0.08505065,1.88481672,0.88977003,1.69130978
-2.47023512,3.92806354,0.04462158,0.26295165,0.08840142,1.88972489,0.88468313,1.70735877
-2.46423212,3.94131215,0.04694114,0.25785517,0.09166948,1.89339394,0.87849100,1.72112255
-2.45822911,3.95002440,0.04916738,0.25206718,0.09479517,1.89587212,0.87126058,1.73288391
-2.45222611,3.95467216,0.05127490,0.24567659,0.09772190,1.89726693,0.86308685,1.74298268
-2.44622311,3.95582936,0.05323865,0.23877644,0.10039693,1.89774032,0.85408938,1.75180416
-2.44022011,3.95415132,0.05503429,0.23146155,0.10277207,1.89750289,0.84440904,1.75976614
-2.43421711,3.95035346,0.05663863,0.22382650,0.10480425,1.89680749,0.83420487,1.76730548
-2.42821411,3.94519015,0.05803004,0.21596403,0.10645607,1.89594231,0.82365140,1.77486429
-2.42221111,3.93943441,0.05918885,0.20796397,0.10769625,1.89522390,0.81293618,1.78287650
-2.41620810,3.93385873,0.06009780,0.19991258,0.10850005,1.89498991,0.80225773,1.79175487
-2.41020510,3.92921736,0.06074236,0.19189227,0.10884960,1.89559165,0.79182346,1.80187896
-2.40420210,3.92622998,0.06111113,0.18398170,0.10873416,1.89738655,0.78184768,1.81358413
-2.39819910,3.92556682,0.06119616,0.17625603,0.10815035,1.90073011,0.77254919,1.82715173
-2.39219610,3.92783495,0.06099317,0.16878728,0.10710228,1.90596772,0.76414860,1.84280078
-2.38619310,3.93356577,0.06050184,0.16164471,0.10560160,1.91342594,0.75686488,1.86068107
-2.38019010,3.94320358,0.05972584,0.15489505,0.10366752,1.92340363,0.75091134,1.88086785
-2.37418709,3.95709540,0.05867296,0.14860259,0.10132668,1.93616300,0.74649091,1.90335825
-2.36818409,3.97548213,0.05735503,0.14282890,0.09861297,1.95192085,0.74379083,1.92806957
-2.36218109,3.99849148,0.05578780,0.13763241,0.09556719,1.97084046,0.74297687,1.95483948
-2.35617809,4.02613314,0.05399072,0.13306767,0.09223668,1.99302452,0.74418743,1.98342833
-2.35017509,4.05829662,0.05198659,0.12918431,0.08867479,2.01850968,0.74752785,2.01352362
-2.34417209,4.09475251,0.04980116,0.12602593,0.08494026,2.04726313,0.75306513,2.04474677
-2.33816908,4.13515742,0.04746265,0.12362887,0.08109646,2.07918175,0.76082372,2.07666213
-2.33216608,4.17906329,0.04500115,0.12202103,0.07721055,2.11409415,0.77078249,2.10878819
-2.32616308,4.22593104,0.04244807,0.12122078,0.07335258,2.15176577,0.78287341,2.14061083
-2.32016008,4.27514876,0.03983544,0.12123620,0.06959438,2.19190723,0.79698211,2.17159832
-2.31415708,4.32605399,0.03719526,0.12206462,0.06600856,2.23418564,0.81295051,2.20121778
-2.30815408,4.37795967,0.03455887,0.12369264,0.06266723,2.27823861,0.83058158,2.22895241
-2.30215108,4.43018280,0.03195633,0.12609659,0.05964086,2.32369034,0.84964618,2.25431919
-2.29614807,4.48207477,0.02941579,0.12924359,0.05699698,2.37016920,0.86989174,2.27688613
-2.29014507,4.53305199,0.02696303,0.13309308,0.05479892,2.41732580,0.89105248,2.29628864
-2.28414207,4.58262534,0.02462102,0.13759883,0.05310454,2.46485060,0.91286081,2.31224406
-2.27813907,4.63042715,0.02240951,0.14271137,0.05196501,2.51249023,0.93505927,2.32456398
-2.27213607,4.67623388,0.02034484,0.14838073,0.05142361,2.56006144,0.95741254,2.33316350
-2.26613307,4.71998360,0.01843976,0.15455927,0.05151463,2.60746176,0.97971879,2.33806725
-2.26013007,4.76178686,0.01670335,0.16120463,0.05226239,2.65467643,1.00182002,2.33941152
-2.25412706,4.80193036,0.01514108,0.16828244,0.05368038,2.70178084,1.02361044,2.33744265
-2.24812406,4.84087301,0.01375493,0.17576880,0.05577061,2.74893838,1.04504282,2.33251146
-2.24212106,4.87923414,0.01254353,0.18365222,0.05852316,2.79639366,1.06613215,2.32506404
-2.23611806,4.91777460,0.01150253,0.19193502,0.06191598,2.84446146,1.08695643,2.31562915
-2.23011506,4.95737113,0.01062481,0.20063400,0.06591500,2.89351181,1.10765455,2.30480287
-2.22411206,4.99898533,0.00990091,0.20978032,0.07047445,2.94395211,1.12842119,2.29323087
-2.21810905,5.04362844,0.00931943,0.21941851,0.07553762,2.99620705,1.14949903,2.28158918
-2.21210605,5.09232347,0.00886740,0.22960472,0.08103786,3.05069740,1.17116845,2.27056410
-2.20610305,5.14606625,0.00853073,0.24040405,0.08689993,3.10781880,1.19373533,2.26083194
-2.20010005,5.20578684,0.00829463,0.25188728,0.09304156,3.16792137,1.21751724,2.25303923
-2.19409705,5.27231296,0.00814402,0.26412682,0.09937537,3.23129116,1.24282888,2.24778406
-2.18809405,5.34633633,0.00806388,0.27719234,0.10581088,3.29813421,1.26996709,2.24559897
-2.18209105,5.42838324,0.00803967,0.29114594,0.11225669,3.36856358,1.29919618,2.24693589
-2.17608804,5.51878976,0.00805759,0.30603734,0.11862265,3.44258984,1.33073421,2.25215320
-2.17008504,5.61768222,0.00810488,0.32189895,0.12482204,3.52011499,1.36474047,2.26150530
-2.16408204,5.72496290,0.00817006,0.33874142,0.13077356,3.60092964,1.40130485,2.27513457
-2.15807904,5.84030102,0.00824309,0.35654948,0.13640312,3.68471327,1.44043928,2.29306587
-2.15207604,5.96312869,0.00831549,0.37527854,0.14164535,3.77103693,1.48207148,2.31520342
-2.14607304,6.09264144,0.00838041,0.39485209,0.14644469,3.85936807,1.52604127,2.34133003
-2.14007004,6.22780311,0.00843266,0.41516001,0.15075613,3.94907676,1.57209933,2.37110859
-2.13406703,6.36735461,0.00846862,0.43605804,0.15454548,4.03944307,1.61990864,2.40408580
-2.12806403,6.50982634,0.00848617,0.45736834,0.15778926,4.12966505,1.66904824,2.43969800
-2.12206103,6.65355429,0.00848453,0.47888132,0.16047415,4.21886718,1.71901943,2.47727914
-2.11605803,6.79669954,0.00846410,0.50035854,0.16259606,4.30610926,1.76925411,2.51607095
-2.11005503,6.93727152,0.00842623,0.52153690,0.16415898,4.39039571,1.81912514,2.55523516
-2.10405203,7.07315496,0.00837297,0.54213379,0.16517359,4.47068567,1.86795842,2.59386783
-2.09804902,7.20214080,0.00830687,0.56185320,0.16565571,4.54590396,1.91504652,2.63101578
-2.09204602,7.32196101,0.00823068,0.58039255,0.16562481,4.61495354,1.95966347,2.66569483
-2.08604302,7.43032736,0.00814717,0.59745009,0.16510256,4.67672958,2.00108054,2.69690976
-2.08004002,7.52497364,0.00805889,0.61273257,0.16411147,4.73013533,2.03858244,2.72367562
-2.07403702,7.60370094,0.00796800,0.62596302,0.16267389,4.77410013,2.07148373,2.74503986
-2.06803402,7.66442497,0.00787614,0.63688819,0.16081112,4.80759915,2.09914486,2.76010493
-2.06203102,7.70522434,0.00778431,0.64528562,0.15854296,4.82967469,2.12098750,2.76805043
-2.05602801,7.72438826,0.00769283,0.65096985,0.15588750,4.83945860,2.13650851,2.76815440
-2.05002501,7.72046213,0.00760135,0.65379779,0.15286120,4.83619483,2.14529229,2.75981268
-2.04402201,7.69228916,0.00750889,0.65367272,0.14947929,4.81926146,2.14702087,2.74255595
-2.03801901,7.63904629,0.00741389,0.65054718,0.14575628,4.78819114,2.14148145,2.71606338
-2.03201601,7.56027274,0.00731434,0.64442426,0.14170673,4.74268880,2.12857115,2.68017264
-2.02601301,7.45588966,0.00720793,0.63535745,0.13734604,4.68264589,2.10829857,2.63488552
-2.02001001,7.32620990,0.00709220,0.62344915,0.13269120,4.60815005,2.08078237,2.58036900
-2.01400700,7.17193695,0.00696469,0.60884759,0.12776161,4.51948969,2.04624668,2.51695168
-2.00800400,6.99415310,0.00682309,0.59174269,0.12257960,4.41715302,2.00501369,2.44511555
-2.00200100,6.79429676,0.00666542,0.57236074,0.11717095,4.30182138,1.95749375,2.36548345
-1.99599800,6.57412997,0.00649013,0.55095819,0.11156509,4.17435696,1.90417343,2.27880270
-1.98999500,6.33569717,0.00629621,0.52781495,0.10579508,4.03578545,1.84560195,2.18592556
-1.98399200,6.08127685,0.00608323,0.50322715,0.09989742,3.88727423,1.78237682,2.08778720
-1.97798899,5.81332799,0.00585143,0.47750001,0.09391155,3.73010698,1.71512910,1.98538214
-1.97198599,5.53443345,0.00560169,0.45094065,0.08787921,3.56565583,1.64450894,1.87973991
-1.96598299,5.24724224,0.00533550,0.42385145,0.08184365,3.39535209,1.57117191,1.77190104
-1.95997999,4.95441304,0.00505490,0.39652392,0.07584867,3.22065673,1.49576667,1.66289389
-1.95397699,4.65856052,0.00476244,0.36923333,0.06993762,3.04303162,1.41892415,1.55371340
-1.94797399,4.36220649,0.00446099,0.34223420,0.06415242,2.86391257,1.34124863,1.44530207
-1.94197099,4.06773691,0.00415375,0.31575675,0.05853256,2.68468488,1.26331065,1.33853392
-1.93596798,3.77736580,0.00384400,0.29000433,0.05311423,2.50666199,1.18564189,1.23420146
-1.92996498,3.49310672,0.00353509,0.26515178,0.04792954,2.33106771,1.10873173,1.13300609
-1.92396198,3.21675176,0.00323026,0.24134474,0.04300592,2.15902204,1.03302540,1.03555179
-1.91795898,2.94985822,0.00293258,0.21869974,0.03836565,1.99153081,0.95892341,0.94234200
-1.91195598,2.69374220,0.00264482,0.19730514,0.03402563,1.82947881,0.88678191,0.85377940
-1.90595298,2.44947867,0.00236943,0.17722253,0.02999729,1.67362617,0.81691378,0.77016844
-1.89994997,2.21790706,0.00210846,0.15848873,0.02628670,1.52460770,0.74959017,0.69171999
-1.89394697,1.99964157,0.00186353,0.14111813,0.02289479,1.38293472,0.68504214,0.61855787
-1.88794397,1.79508510,0.00163583,0.12510520,0.01981780,1.24899894,0.62346246,0.55072673
-1.88194097,1.60444604,0.00142614,0.11042724,0.01704775,1.12307806,0.56500721,0.48820093
-1.87593797,1.42775698,0.00123482,0.09704703,0.01457302,1.00534269,0.50979736,0.43089400
-1.86993497,1.26489470,0.00106186,0.08491549,0.01237900,0.89586418,0.45792017,0.37866841
-1.86393197,1.11560065,0.00090695,0.07397421,0.01044873,0.79462330,0.40943060,0.33134528
-1.85792896,0.97950164,0.00076946,0.06415775,0.00876357,0.70151932,0.36435272,0.28871391
-1.85192596,0.85613017,0.00064859,0.05539581,0.00730381,0.61637949,0.32268126,0.25054088
-1.84592296,0.74494430,0.00054336,0.04761506,0.00604925,0.53896874,0.28438340,0.21657874
-1.83991996,0.64534662,0.00045266,0.04074083,0.00497972,0.46899945,0.24940094,0.18657410
-1.83391696,0.55670257,0.00037537,0.03469849,0.00407554,0.40614129,0.21765274,0.16027518
-1.82791396,0.47835766,0.00031031,0.02941465,0.00331789,0.35003094,0.18903769,0.13743878
-1.82191096,0.40965376,0.00025637,0.02481811,0.00268910,0.30028171,0.16343806,0.11783676
-1.81590795,0.34994443,0.00021249,0.02084063,0.00217292,0.25649289,0.14072321,0.10126197
-1.80990495,0.29860915,0.00017773,0.01741754,0.00175464,0.21825878,0.12075362,0.08753377
-1.80390195,0.25506649,0.00015124,0.01448820,0.00142118,0.18517723,0.10338514,0.07650301
-1.79789895,0.21878607,0.00013234,0.01199629,0.00116123,0.15685772,0.08847331,0.06805665
-1.79189595,0.18929939,0.00012050,0.00989006,0.00096513,0.13292866,0.07587765,0.06212179
-1.78589295,0.16620915,0.00011534,0.00812242,0.00082496,0.11304403,0.06546580,0.05866928
-1.77988994,0.14919729,0.00011665,0.00665103,0.00073440,0.09688909,0.05711725,0.05771664
-1.77388694,0.13803119,0.00012439,0.00543826,0.00068870,0.08418520,0.05072674,0.05933025
-1.76788394,0.13256819,0.00013868,0.00445121,0.00068458,0.07469356,0.04620702,0.06362670
-1.76188094,0.13275808,0.00015978,0.00366159,0.00072013,0.06821791,0.04349093,0.07077312
-1.75587794,0.13864343,0.00018810,0.00304567,0.00079470,0.06460612,0.04253279,0.08098627
-1.74987494,0.15035754,0.00022417,0.00258421,0.00090880,0.06375065,0.04330887,0.09453021
-1.74387194,0.16811991,0.00026861,0.00226238,0.00106399,0.06558780,0.04581710,0.11171250
-1.73786893,0.19222904,0.00032211,0.00206968,0.00126274,0.07009593,0.05007575,0.13287860
-1.73186593,0.22305248,0.00038543,0.00199990,0.00150831,0.07729250,0.05612133,0.15840445
-1.72586293,0.26101423,0.00045930,0.00205107,0.00180466,0.08723002,0.06400555,0.18868714
-1.71985993,0.30657930,0.00054446,0.00222543,0.00215625,0.09999112,0.07379149,0.22413373
-1.71385693,0.36023589,0.00064154,0.00252941,0.00256794,0.11568251,0.08554902,0.26514825
-1.70785393,0.42247514,0.00075109,0.00297355,0.00304481,0.13442830,0.09934958,0.31211703
-1.70185093,0.49376907,0.00087347,0.00357244,0.00359200,0.15636245,0.11526043,0.36539283
-1.69584792,0.57454699,0.00100885,0.00434463,0.00421452,0.18162080,0.13333865,0.42527786
-1.68984492,0.66517111,0.00115714,0.00531240,0.00491708,0.21033252,0.15362494,0.49200648
-1.68384192,0.76591188,0.00131798,0.00650153,0.00570389,0.24261150,0.17613742,0.56572796
-1.67783892,0.87692396,0.00149066,0.00794087,0.00657844,0.27854752,0.20086584,0.64648990
-1.67183592,0.99822348,0.00167414,0.00966186,0.00754332,0.31819769,0.22776620,0.73422318
-1.66583292,1.12966744,0.00186702,0.01169781,0.00860001,0.36157820,0.25675613,0.82872885
-1.65982991,1.27093607,0.00206751,0.01408308,0.00974867,0.40865664,0.28771128,0.92966782
-1.65382691,1.42151889,0.00227349,0.01685201,0.01098802,0.45934504,0.32046275,1.03655379
-1.64782391,1.58070501,0.00248250,0.02003778,0.01231509,0.51349396,0.35479590,1.14875006
-1.64182091,1.74757832,0.00269179,0.02367094,0.01372517,0.57088764,0.39045053,1.26547037
-1.63581791,1.92101799,0.00289839,0.02777798,0.01521164,0.63124054,0.42712257,1.38578425
-1.62981491,2.09970433,0.00309914,0.03237967,0.01676592,0.69419528,0.46446723,1.50862681
-1.62381191,2.28213032,0.00329082,0.03748941,0.01837745,0.75932224,0.50210362,1.63281278
-1.61780890,2.46661862,0.00347017,0.04311161,0.02003370,0.82612086,0.53962072,1.75705487
-1.61180590,2.65134377,0.00363406,0.04924013,0.02172020,0.89402273,0.57658454,1.87998557
-1.60580290,2.83435944,0.00377952,0.05585695,0.02342073,0.96239669,0.61254628,2.00018234
-1.59979990,3.01362991,0.00390386,0.06293109,0.02511745,1.03055566,0.64705131,2.11619514
-1.59379690,3.18706552,0.00400476,0.07041795,0.02679112,1.09776565,0.67964860,2.22657586
-1.58779390,3.35256122,0.00408031,0.07825902,0.02842146,1.16325649,0.70990046,2.32990868
-1.58179090,3.50803742,0.00412912,0.08638222,0.02998743,1.22623451,0.73739218,2.42484068
-1.57578789,3.65148246,0.00415033,0.09470274,0.03146764,1.28589689,0.76174146,2.51011190
-1.56978489,3.78099570,0.00414364,0.10312451,0.03284083,1.34144746,0.78260715,2.58458399
-1.56378189,3.89483018,0.00410932,0.11154227,0.03408629,1.39211372,0.79969730,2.64726681
-1.55777889,3.99143406,0.00404819,0.11984420,0.03518438,1.43716461,0.81277604,2.69734221
-1.55177589,4.06948941,0.00396162,0.12791503,0.03611704,1.47592871,0.82166939,2.73418445
-1.54577289,4.12794753,0.00385142,0.13563954,0.03686823,1.50781213,0.82626955,2.75737660
-1.53976988,4.16605942,0.00371984,0.14290627,0.03742447,1.53231567,0.82653780,2.76672243
-1.53376688,4.18340027,0.00356944,0.14961136,0.03777518,1.54905044,0.82250571,2.76225346
-1.52776388,4.17988701,0.00340306,0.15566221,0.03791309,1.55775131,0.81427474,2.74423064
-1.52176088,4.15578768,0.00322367,0.16098093,0.03783447,1.55828764,0.80201416,2.71314066
-1.51575788,4.11172192,0.00303435,0.16550725,0.03753935,1.55067043,0.78595733,2.66968648
-1.50975488,4.04865193,0.00283816,0.16920083,0.03703158,1.53505566,0.76639638,2.61477239
-1.50375188,3.96786366,0.00263806,0.17204275,0.03631878,1.51174328,0.74367541,2.54948358
-1.49774887,3.87093806,0.00243687,0.17403612,0.03541220,1.48117161,0.71818239,2.47506057
-1.49174587,3.75971314,0.00223719,0.17520577,0.03432646,1.44390732,0.69033992,2.39286920
-1.48574287,3.63623745,0.00204136,0.17559691,0.03307916,1.40063098,0.66059511,2.30436677
-1.47973987,3.50271647,0.00185143,0.17527296,0.03169042,1.35211881,0.62940885,2.21106526
-1.47373687,3.36145340,0.00166913,0.17431247,0.03018237,1.29922101,0.59724486,2.11449283
-1.46773387,3.21478669,0.00149585,0.17280547,0.02857850,1.24283774,0.56455867,2.01615474
-1.46173087,3.06502625,0.00133268,0.17084922,0.02690308,1.18389348,0.53178714,1.91749503
-1.45572786,2.91439105,0.00118039,0.16854375,0.02518050,1.12331092,0.49933863,1.81986034
-1.44972486,2.76495050,0.00103947,0.16598736,0.02343466,1.06198542,0.46758425,1.72446723
-1.44372186,2.61857187,0.00091013,0.16327227,0.02168838,1.00076112,0.43685053,1.63237417
-1.43771886,2.47687605,0.00079236,0.16048071,0.01996292,0.94040964,0.40741360,1.54445930
-1.43171586,2.34120321,0.00068593,0.15768165,0.01827749,0.88161221,0.37949524,1.46140491
-1.42571286,2.21258987,0.00059048,0.15492824,0.01664896,0.82494593,0.35326079,1.38368900
-1.41970985,2.09175796,0.00050548,0.15225622,0.01509156,0.77087454,0.32881892,1.31158436
-1.41370685,1.97911612,0.00043032,0.14968328,0.01361677,0.71974398,0.30622335,1.24516509
-1.40770385,1.87477288,0.00036432,0.14720932,0.01223330,0.67178262,0.28547623,1.18431993
-1.40170085,1.77856064,0.00030675,0.14481776,0.01094708,0.62710598,0.26653313,1.12877197
-1.39569785,1.69006898,0.00025687,0.14247757,0.00976147,0.58572538,0.24930920,1.07810347
-1.38969485,1.60868555,0.00021392,0.14014606,0.00867743,0.54756000,0.23368637,1.03178469
-1.38369185,1.53364210,0.00017718,0.13777217,0.00769378,0.51245138,0.21952107,0.98920527
-1.37768884,1.46406354,0.00014595,0.13530003,0.00680753,0.48017979,0.20665233,0.94970676
-1.37168584,1.39901745,0.00011957,0.13267272,0.00601422,0.45048127,0.19490969,0.91261470
-1.36568284,1.33756183,0.00009742,0.12983582,0.00530822,0.42306474,0.18412073,0.87726903
-1.35967984,1.27878903,0.00007894,0.12674078,0.00468308,0.39762829,0.17411793,0.84305135
-1.35367684,1.22186399,0.00006361,0.12334775,0.00413186,0.37387392,0.16474460,0.80940823
-1.34767384,1.16605557,0.00005097,0.11962790,0.00364737,0.35152032,0.15585963,0.77586966
-1.34167084,1.11075995,0.00004062,0.11556497,0.00322245,0.33031312,0.14734117,0.74206218
-1.33566783,1.05551575,0.00003219,0.11115618,0.00285017,0.31003264,0.13908896,0.70771644
-1.32966483,1.00001080,0.00002536,0.10641239,0.00252395,0.29049872,0.13102542,0.67266941
-1.32366183,0.94408109,0.00001987,0.10135751,0.00223775,0.27157310,0.12309568,0.63686145
-1.31765883,0.88770265,0.00001548,0.09602738,0.00198608,0.25315924,0.11526650,0.60032898
-1.31165583,0.83097752,0.00001199,0.09046808,0.00176408,0.23520009,0.10752436,0.56319332
-1.30565283,0.77411507,0.00000923,0.08473383,0.00156750,0.21767412,0.09987296,0.52564682
-1.29964982,0.71741007,0.00000707,0.07888466,0.00139272,0.20059009,0.09233008,0.48793697
-1.29364682,0.66121911,0.00000538,0.07298397,0.00123667,0.18398090,0.08492438,0.45034975
-1.28764382,0.60593650,0.00000407,0.06709606,0.00109681,0.16789717,0.07769200,0.41319277
-1.28164082,0.55197110,0.00000306,0.06128382,0.00097107,0.15240065,0.07067331,0.37677936
-1.27563782,0.49972511,0.00000230,0.05560666,0.00085776,0.13755816,0.06390992,0.34141406
-1.26963482,0.44957555,0.00000172,0.05011870,0.00075551,0.12343602,0.05744204,0.30738015
-1.26363182,0.40185913,0.00000128,0.04486742,0.00066323,0.11009535,0.05130632,0.27492956
-1.25762881,0.35686087,0.00000096,0.03989262,0.00058004,0.09758841,0.04553414,0.24427539
-1.25162581,0.31480646,0.00000073,0.03522579,0.00050522,0.08595588,0.04015049,0.21558708
-1.24562281,0.27585839,0.00000058,0.03088997,0.00043816,0.07522519,0.03517328,0.18898807
-1.23961981,0.24011552,0.00000048,0.02689981,0.00037834,0.06540993,0.03061316,0.16455594
-1.23361681,0.20761566,0.00000044,0.02326204,0.00032534,0.05650996,0.02647382,0.14232449
-1.22761381,0.17834075,0.00000045,0.01997618,0.00027876,0.04851242,0.02275249,0.12228760
-1.22161081,0.15222399,0.00000051,0.01703535,0.00023824,0.04139333,0.01944093,0.10440446
-1.21560780,0.12915849,0.00000063,0.01442735,0.00020350,0.03511956,0.01652648,0.08860574
-1.20960480,0.10900681,0.00000081,0.01213565,0.00017429,0.02965123,0.01399335,0.07480033
-1.20360180,0.09161098,0.00000108,0.01014052,0.00015042,0.02494423,0.01182398,0.06288246
-1.19759880,0.07680261,0.00000146,0.00842005,0.00013179,0.02095290,0.01000048,0.05273877
-1.19159580,0.06441265,0.00000197,0.00695113,0.00011841,0.01763257,0.00850598,0.04425517
-1.18559280,0.05428078,0.00000266,0.00571033,0.00011038,0.01494213,0.00732608,0.03732338
-1.17958979,0.04626393,0.00000357,0.00467466,0.00010798,0.01284639,0.00645015,0.03184690
-1.17358679,0.04024413,0.00000476,0.00382223,0.00011162,0.01131830,0.00587257,0.02774650
-1.16758379,0.03613543,0.00000631,0.00313276,0.00012196,0.01034094,0.00559393,0.02496497
-1.16158079,0.03388988,0.00000831,0.00258799,0.00013986,0.00990933,0.00562212,0.02347137
-1.15557779,0.03350265,0.00001087,0.00217196,0.00016642,0.01003194,0.00597324,0.02326454
-1.14957479,0.03501607,0.00001412,0.00187118,0.00020307,0.01073199,0.00667247,0.02437593
-1.14357179,0.03852273,0.00001820,0.00167477,0.00025150,0.01204848,0.00775471,0.02687172
-1.13756878,0.04416744,0.00002331,0.00157445,0.00031376,0.01403681,0.00926511,0.03085421
-1.13156578,0.05214791,0.00002964,0.00156448,0.00039221,0.01676911,0.01125925,0.03646230
-1.12556278,0.06271412,0.00003742,0.00164156,0.00048958,0.02033412,0.01380314,0.04387101
-1.11955978,0.07616602,0.00004693,0.00180469,0.00060892,0.02483646,0.01697283,0.05328992
-1.11355678,0.09284949,0.00005844,0.00205491,0.00075361,0.03039541,0.02085367,0.06496030
-1.10755378,0.11315026,0.00007228,0.00239510,0.00092729,0.03714296,0.02553901,0.07915098
-1.10155078,0.13748556,0.00008878,0.00282964,0.00113385,0.04522108,0.03112851,0.09615249
-1.09554777,0.16629348,0.00010831,0.00336406,0.00137734,0.05477819,0.03772584,0.11626976
-1.08954477,0.20001980,0.00013124,0.00400472,0.00166187,0.06596479,0.04543577,0.13981298
-1.08354177,0.23910242,0.00015796,0.00475832,0.00199149,0.07892821,0.05436079,0.16708689
-1.07753877,0.28395350,0.00018885,0.00563147,0.00237011,0.09380656,0.06459707,0.19837847
-1.07153577,0.33493965,0.00022430,0.00663023,0.00280128,0.11072196,0.07623004,0.23394331
-1.06553277,0.39236061,0.00026465,0.00775956,0.00328809,0.12977329,0.08932960,0.27399098
-1.05952976,0.45642716,0.00031023,0.00902282,0.00383299,0.15102853,0.10394505,0.31866985
-1.05352676,0.52723895,0.00036133,0.01042129,0.00443758,0.17451713,0.12010008,0.36805199
-1.04752376,0.60476345,0.00041818,0.01195366,0.00510251,0.20022269,0.13778792,0.42211871
-1.04152076,0.68881688,0.00048095,0.01361562,0.00582729,0.22807629,0.15696697,0.48074765
-1.03551776,0.77904844,0.00054974,0.01539952,0.00661018,0.25795096,0.17755715,0.54370203
-1.02951476,0.87492903,0.00062454,0.01729405,0.00744809,0.28965769,0.19943719,0.61062306
-1.02351176,0.97574539,0.00070528,0.01928418,0.00833653,0.32294331,0.22244325,0.68102608
-1.01750875,1.08060091,0.00079179,0.02135111,0.00926961,0.35749068,0.24636894,0.75430121
-1.01150575,1.18842353,0.00088381,0.02347242,0.01024009,0.39292149,0.27096703,0.82971890
-1.00550275,1.29798148,0.00098097,0.02562242,0.01123948,0.42880170,0.29595283,0.90644081
-0.99949975,1.40790683,0.00108282,0.02777265,0.01225818,0.46464984,0.32100947,0.98353589
-0.99349675,1.51672653,0.00118885,0.02989247,0.01328573,0.49994813,0.34579476,1.06000166
-0.98749375,1.62290037,0.00129843,0.03194998,0.01431102,0.53415594,0.36994973,1.13479006
-0.98149075,1.72486467,0.00141091,0.03391286,0.01532266,0.56672549,0.39310841,1.20683709
-0.97548774,1.82108026,0.00152558,0.03574946,0.01630923,0.59711922,0.41490858,1.27509538
-0.96948474,1.91008296,0.00164169,0.03742994,0.01725968,0.62482805,0.43500322,1.33856831
-0.96348174,1.99053451,0.00175848,0.03892734,0.01816366,0.64938999,0.45307192,1.39634437
-0.95747874,2.06127188,0.00187519,0.04021875,0.01901183,0.67040822,0.46883209,1.44763030
-0.95147574,2.12135273,0.00199109,0.04128633,0.01979622,0.68756789,0.48204924,1.49178168
-0.94547274,2.17009505,0.00210544,0.04211826,0.02051043,0.70065087,0.49254601,1.52832937
-0.93946973,2.20710909,0.00221761,0.04270952,0.02114986,0.70954765,0.50020951,1.55700087
-0.93346673,2.23232017,0.00232699,0.04306249,0.02171187,0.71426606,0.50499659,1.57773542
-0.92746373,2.24598127,0.00243311,0.04318733,0.02219586,0.71493601,0.50693697,1.59069232
-0.92146073,2.24867489,0.00253556,0.04310216,0.02260327,0.71181036,0.50613382,1.59625201
-0.91545773,2.24130392,0.00263411,0.04283295,0.02293751,0.70526149,0.50276219,1.59500995
-0.90945473,2.22507215,0.00272866,0.04241324,0.02320387,0.69577397,0.49706488,1.58776353
-0.90345173,2.20145505,0.00281931,0.04188358,0.02340931,0.68393332,0.48934649,1.57549269
-0.89744872,2.17216222,0.00290636,0.04129079,0.02356225,0.67041153,0.47996543,1.55933502
