energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-2.88444222,5.07484787,0.00261884,0.50063226,0.31206632,1.05518879,1.94362439,2.38753638,0.03691865,1.20698520
-2.87843922,4.99774262,0.00255660,0.50237369,0.30585725,1.04548660,1.95523943,2.32184895,0.03596894,1.20628898
-2.87243622,4.91794853,0.00249594,0.50333700,0.29953836,1.03358247,1.96347454,2.25770564,0.03503397,1.20396086
-2.86643322,4.83388772,0.00243513,0.50337006,0.29307101,1.01918313,1.96771025,2.19427339,0.03410273,1.19965312
-2.86043022,4.74412837,0.00237264,0.50233609,0.28641651,1.00204913,1.96740069,2.13076751,0.03316380,1.19305987
-2.85442721,4.64746835,0.00230716,0.50012049,0.27954040,0.98201130,1.96209723,2.06649752,0.03220610,1.18393234
-2.84842421,4.54300496,0.00223764,0.49663646,0.27241606,0.95898395,1.95146702,2.00090592,0.03121972,1.17209121
-2.84242121,4.43018752,0.00216334,0.49182919,0.26502769,0.93297437,1.93530568,1.93359872,0.03019647,1.15743498
-2.83641821,4.30885093,0.00208380,0.48567825,0.25737231,0.90408800,1.91354329,1.86436626,0.02913047,1.13994433
-2.83041521,4.17922907,0.00199888,0.47819829,0.24946092,0.87252917,1.88624399,1.79319407,0.02801846,1.11968231
-2.82441221,4.04194842,0.00190873,0.46943795,0.24131863,0.83859739,1.85359921,1.72026358,0.02686002,1.09679049
-2.81840920,3.89800304,0.00181373,0.45947728,0.23298403,0.80267950,1.81591546,1.64594331,0.02565760,1.07148148
-2.81240620,3.74871331,0.00171454,0.44842370,0.22450778,0.76523818,1.77359759,1.57077139,0.02441642,1.04402862
-2.80640320,3.59567126,0.00161196,0.43640692,0.21595060,0.72679751,1.72712874,1.49543088,0.02314419,1.01475327
-2.80040020,3.44067612,0.00150697,0.42357322,0.20738085,0.68792635,1.67704848,1.42071948,0.02185075,0.98401087
-2.79439720,3.28566389,0.00140064,0.41007929,0.19887195,0.64922037,1.62393033,1.34751542,0.02054762,0.95217634
-2.78839420,3.13263476,0.00129408,0.39608611,0.19049965,0.61128373,1.56836013,1.27674143,0.01924742,0.91962992
-2.78239120,2.98358206,0.00118844,0.38175317,0.18233951,0.57471117,1.51091626,1.20932862,0.01796338,0.88674397
-2.77638819,2.84042617,0.00108481,0.36723329,0.17446461,0.54007129,1.45215280,1.14618203,0.01670876,0.85387142
-2.77038519,2.70495598,0.00098425,0.35266830,0.16694352,0.50789184,1.39258604,1.08814930,0.01549632,0.82133635
-2.76438219,2.57878035,0.00088770,0.33818565,0.15983882,0.47864733,1.33268500,1.03599371,0.01433786,0.78942701
-2.75837919,2.46329078,0.00079602,0.32389616,0.15320597,0.45274952,1.27286566,0.99037262,0.01324384,0.75839127
-2.75237619,2.35963631,0.00070993,0.30989275,0.14709255,0.43054100,1.21348907,0.95182181,0.01222304,0.72843459
-2.74637319,2.26871064,0.00063005,0.29625026,0.14153803,0.41229183,1.15486269,0.92074607,0.01128241,0.69972027
-2.74037019,2.19115107,0.00055685,0.28302611,0.13657369,0.39819921,1.09724437,0.89741613,0.01042690,0.67237161
-2.73436718,2.12734826,0.00049069,0.27026181,0.13222294,0.38839004,1.04084852,0.88197151,0.00965953,0.64647578
-2.72836418,2.07746555,0.00043184,0.25798495,0.12850167,0.38292593,0.98585340,0.87442886,0.00898140,0.62208881
-2.72236118,2.04146590,0.00038049,0.24621172,0.12541888,0.38181035,0.93240909,0.87469511,0.00839193,0.59924132
-2.71635818,2.01914495,0.00033674,0.23494955,0.12297715,0.38499734,0.88064540,0.88258450,0.00788907,0.57794460
-2.71035518,2.01016801,0.00030067,0.22419995,0.12117325,0.39240149,0.83067904,0.89783861,0.00746956,0.55819670
-2.70435218,2.01410909,0.00027232,0.21396114,0.11999862,0.40390836,0.78261987,0.92014826,0.00712932,0.53998799
-2.69834917,2.03049021,0.00025173,0.20423053,0.11943983,0.41938508,0.73657572,0.94917636,0.00686375,0.52330628
-2.69234617,2.05881910,0.00023898,0.19500689,0.11947898,0.43869052,0.69265575,0.98458060,0.00666807,0.50814092
-2.68634317,2.09862380,0.00023415,0.18629212,0.12009399,0.46168460,0.65097229,1.02603501,0.00653766,0.49448607
-2.68034017,2.14948274,0.00023739,0.17809261,0.12125896,0.48823624,0.61164120,1.07324944,0.00646833,0.48234286
-2.67433717,2.21104923,0.00024889,0.17042008,0.12294440,0.51822978,0.57478098,1.12598619,0.00645658,0.47172056
-2.66833417,2.28306920,0.00026889,0.16329205,0.12511762,0.55156942,0.54051068,1.18407300,0.00649978,0.46263666
-2.66233117,2.36539182,0.00029769,0.15673177,0.12774298,0.58818152,0.50894710,1.24741189,0.00659625,0.45511610
-2.65632816,2.45797231,0.00033566,0.15076771,0.13078239,0.62801472,0.48020126,1.31598339,0.00674540,0.44918957
-2.65032516,2.56086695,0.00038316,0.14543276,0.13419564,0.67103778,0.45437451,1.38984585,0.00694760,0.44489109
-2.64432216,2.67422030,0.00044060,0.14076292,0.13794098,0.71723518,0.43155454,1.46912981,0.00720418,0.44225510
-2.63831916,2.79824509,0.00050837,0.13679583,0.14197556,0.76660071,0.41181129,1.55402746,0.00751720,0.44131293
-2.63231616,2.93319552,0.00058683,0.13356894,0.14625592,0.81912930,0.39519316,1.64477760,0.00788928,0.44208918
-2.62631316,3.07933475,0.00067628,0.13111762,0.15073850,0.87480738,0.38172345,1.74164632,0.00832330,0.44459791
-2.62031016,3.23689808,0.00077691,0.12947308,0.15538001,0.93360218,0.37139722,1.84490442,0.00882214,0.44883888
-2.61430715,3.40605304,0.00088880,0.12866035,0.16013769,0.99545063,0.36417872,1.95480205,0.00938832,0.45479410
-2.60830415,3.58685834,0.00101186,0.12869623,0.16496960,1.06024818,0.35999932,2.07154179,0.01002369,0.46242480
-2.60230115,3.77922324,0.00114581,0.12958752,0.16983455,1.12783828,0.35875621,2.19525123,0.01072913,0.47166893
-2.59629815,3.98286954,0.00129016,0.13132936,0.17469217,1.19800311,0.36031174,2.32595609,0.01150421,0.48243944
-2.59029515,4.19729799,0.00144416,0.13390396,0.17950262,1.27045610,0.36449359,2.46355537,0.01234704,0.49462339
-2.58429215,4.42176103,0.00160684,0.13727971,0.18422642,1.34483679,0.37109582,2.60779955,0.01325399,0.50808192
-2.57828914,4.65524365,0.00177694,0.14141067,0.18882408,1.42070852,0.37988072,2.75827312,0.01421965,0.52265134
-2.57228614,4.89645386,0.00195297,0.14623668,0.19325587,1.49755939,0.39058163,2.91438247,0.01523680,0.53814501
-2.56628314,5.14382384,0.00213319,0.15168383,0.19748150,1.57480658,0.40290667,3.07535002,0.01629642,0.55435631
-2.56028014,5.39552272,0.00231566,0.15766560,0.20146005,1.65180435,0.41654327,3.24021537,0.01738793,0.57106234
-2.55427714,5.64948112,0.00249828,0.16408446,0.20514993,1.72785553,0.43116358,3.40784376,0.01849936,0.58802843
-2.54827414,5.90342743,0.00267881,0.17083393,0.20850912,1.80222634,0.44643056,3.57694215,0.01961773,0.60501312
-2.54227114,6.15493504,0.00285499,0.17780116,0.21149555,1.87416423,0.46200463,3.74608261,0.02072945,0.62177359
-2.53626813,6.40147927,0.00302455,0.18486982,0.21406779,1.94291806,0.47755084,3.91373267,0.02182075,0.63807120
-2.53026513,6.64050247,0.00318534,0.19192324,0.21618586,2.00776018,0.49274609,4.07829168,0.02287825,0.65367696
-2.52426213,6.86948505,0.00333538,0.19884785,0.21781228,2.06800940,0.50728658,4.23813231,0.02388940,0.66837690
-2.51825913,7.08602000,0.00347300,0.20553652,0.21891326,2.12305420,0.52089494,4.39164562,0.02484309,0.68197682
-2.51225613,7.28788826,0.00359686,0.21189203,0.21945998,2.17237511,0.53332696,4.53728829,0.02573007,0.69430663
-2.50625313,7.47313204,0.00370607,0.21783025,0.21942985,2.21556547,0.54437776,4.67363023,0.02654347,0.70522391
-2.50025013,7.64012320,0.00380027,0.22328304,0.21880774,2.25234961,0.55388703,4.79940079,0.02727909,0.71461675
-2.49424712,7.78762393,0.00387969,0.22820087,0.21758709,2.28259765,0.56174332,4.91353167,0.02793574,0.72240572
-2.48824412,7.91483714,0.00394519,0.23255476,0.21577083,2.30633629,0.56788717,5.01519489,0.02851538,0.72854508
-2.48224112,8.02144422,0.00399829,0.23633780,0.21337198,2.32375487,0.57231292,5.10383407,0.02902318,0.73302317
-2.47623812,8.10762846,0.00404121,0.23956592,0.21041406,2.33520650,0.57506916,5.17918758,0.02946744,0.73586206
-2.47023512,8.17408250,0.00407683,0.24227789,0.20693101,2.34120380,0.57625777,5.24130241,0.02985934,0.73711649
-2.46423212,8.22199923,0.00410866,0.24453469,0.20296694,2.34240941,0.57603152,5.29053791,0.03021268,0.73687222
-2.45822911,8.25304561,0.00414078,0.24641799,0.19857537,2.33962134,0.57459023,5.32755884,0.03054333,0.73524383
-2.45222611,8.26932004,0.00417777,0.24802790,0.19381825,2.33375347,0.57217563,5.35331763,0.03086878,0.73237195
-2.44622311,8.27329393,0.00422456,0.24947996,0.18876466,2.32581182,0.56906492,5.36902615,0.03120741,0.72842011
-2.44022011,8.26773919,0.00428635,0.25090150,0.18348920,2.31686713,0.56556316,5.37611768,0.03157789,0.72357105
-2.43421711,8.25564361,0.00436841,0.25242732,0.17807031,2.30802474,0.56199471,5.37620014,0.03199837,0.71802272
-2.42821411,8.24011669,0.00447592,0.25419491,0.17258830,2.30039251,0.55869382,5.37100211,0.03248585,0.71198377
-2.42221111,8.22428877,0.00461378,0.25633934,0.16712344,2.29504787,0.55599466,5.36231331,0.03305539,0.70566871
-2.41620810,8.21120694,0.00478646,0.25898783,0.16175399,2.29300508,0.55422093,5.35192166,0.03371954,0.69929263
-2.41020510,8.20373090,0.00499774,0.26225439,0.15655420,2.29518361,0.55367540,5.34154914,0.03448773,0.69306568
-2.40420210,8.20443270,0.00525058,0.26623453,0.15159252,2.30237887,0.55462958,5.33278886,0.03536582,0.68718721
-2.39819910,8.21550365,0.00554693,0.27100032,0.14692992,2.31523602,0.55731394,5.32704564,0.03635575,0.68183989
-2.39219610,8.23867217,0.00588757,0.27659600,0.14261836,2.33422803,0.56190889,5.32548254,0.03745533,0.67718372
-2.38619310,8.27513550,0.00627201,0.28303432,0.13869957,2.35963851,0.56853689,5.32897561,0.03865818,0.67335038
-2.38019010,8.32550843,0.00669840,0.29029382,0.13520400,2.39155012,0.57725602,5.33807859,0.03995379,0.67043796
-2.37418709,8.38979112,0.00716351,0.29831714,0.13215018,2.42983898,0.58805525,5.35299943,0.04132777,0.66850635
-2.36818409,8.46735800,0.00766271,0.30701065,0.12954428,2.47417537,0.60085180,5.37358980,0.04276216,0.66757371
-2.36218109,8.55696871,0.00819008,0.31624525,0.12738012,2.52403085,0.61549063,5.39934819,0.04423596,0.66761402
-2.35617809,8.65680124,0.00873852,0.32585868,0.12563940,2.57869171,0.63174639,5.42943704,0.04572573,0.66855615
-2.35017509,8.76450700,0.00929991,0.33565906,0.12429245,2.63727849,0.64932781,5.46271326,0.04720620,0.67028456
-2.34417209,8.87728604,0.00986537,0.34542977,0.12329915,2.69877098,0.66788449,5.49777153,0.04865110,0.67264171
-2.33816908,8.99198053,0.01042556,0.35493544,0.12261030,2.76203818,0.68701607,5.53299860,0.05003388,0.67543236
-2.33216608,9.10518315,0.01097096,0.36392898,0.12216925,2.82587225,0.70628351,5.56663664,0.05132853,0.67842956
-2.32616308,9.21335686,0.01149226,0.37215920,0.12191382,2.88902549,0.72522212,5.59685336,0.05251035,0.68138231
-2.32016008,9.31296157,0.01198072,0.37937900,0.12177839,2.95024924,0.74335603,5.62181579,0.05355666,0.68402461
-2.31415708,9.40058305,0.01242855,0.38535358,0.12169623,3.00833345,0.76021344,5.63976486,0.05444752,0.68608557
-2.30815408,9.47305910,0.01282928,0.38986847,0.12160179,3.06214561,0.77534227,5.64908764,0.05516623,0.68730025
-2.30215108,9.52759794,0.01317807,0.39273703,0.12143308,3.11066783,0.78832551,5.64838398,0.05569987,0.68742066
-2.29614807,9.56188409,0.01347203,0.39380695,0.12113393,3.15303065,0.79879557,5.63652493,0.05603960,0.68622652
-2.29014507,9.57416734,0.01371045,0.39296575,0.12065602,3.18854243,0.80644722,5.61270009,0.05618092,0.68353528
-2.28414207,9.56333104,0.01389492,0.39014475,0.11996068,3.21671327,0.81104840,5.57645208,0.05612375,0.67921085
-2.27813907,9.52893687,0.01402947,0.38532150,0.11902035,3.23727227,0.81244854,5.52769646,0.05587237,0.67317060
-2.27213607,9.47124394,0.01412049,0.37852056,0.11781956,3.25017761,0.81058387,5.46672644,0.05543530,0.66539040
-2.26613307,9.39120146,0.01417669,0.36981249,0.11635544,3.25561867,0.80547960,5.39420212,0.05482498,0.65590717
-2.26013007,9.29041502,0.01420881,0.35931132,0.11463779,3.25401005,0.79724884,5.31112494,0.05405741,0.64481903
-2.25412706,9.17108778,0.01422941,0.34717041,0.11268851,3.24597733,0.78608812,5.21879855,0.05315167,0.63228278
-2.24812406,9.03593896,0.01425242,0.33357705,0.11054062,3.23233495,0.77226989,5.11877801,0.05212938,0.61850891
-2.24212106,8.88810284,0.01429270,0.31874603,0.10823674,3.21405676,0.75613222,5.01280968,0.05101412,0.60375423
-2.23611806,8.73101238,0.01436553,0.30291240,0.10582720,3.19224014,0.73806606,4.90276452,0.04983077,0.58831248
-2.23011506,8.56827221,0.01448605,0.28632391,0.10336777,3.16806481,0.71850075,4.79056785,0.04860487,0.57250331
-2.22411206,8.40352614,0.01466864,0.26923325,0.10091720,3.14274797,0.69788822,4.67812856,0.04736198,0.55666000
-2.21810905,8.24032454,0.01492636,0.25189064,0.09853464,3.11749725,0.67668673,4.56727086,0.04612700,0.54111661
-2.21210605,8.08199704,0.01527038,0.23453682,0.09627700,3.09346349,0.65534466,4.45967136,0.04492358,0.52619495
-2.20610305,7.93153561,0.01570945,0.21739691,0.09419649,3.07169526,0.63428511,4.35680393,0.04377352,0.51219205
-2.20010005,7.79149293,0.01624942,0.20067517,0.09233836,3.05309725,0.61389193,4.25989454,0.04269625,0.49936857
-2.19409705,7.66389993,0.01689289,0.18455091,0.09073898,3.03839436,0.59449776,4.16988760,0.04170834,0.48793879
-2.18809405,7.55020621,0.01763891,0.16917557,0.08942439,3.02810342,0.57637439,4.08742484,0.04082314,0.47806238
-2.18209105,7.45124548,0.01848286,0.15467102,0.08840930,3.02251424,0.55972605,4.01283750,0.04005041,0.46983860
-2.17608804,7.36722783,0.01941641,0.14112901,0.08769666,3.02168102,0.54468561,3.94615147,0.03939614,0.46330285
-2.17008504,7.29775909,0.02042763,0.12861174,0.08727781,3.02542523,0.53131386,3.88710525,0.03886242,0.45842596
-2.16408204,7.24188668,0.02150127,0.11715339,0.08713323,3.03335022,0.51960191,3.83517954,0.03844745,0.45511612
-2.15807904,7.19817035,0.02261911,0.10676246,0.08723372,3.04486732,0.50947636,3.78963711,0.03814562,0.45322335
-2.15207604,7.16477496,0.02376054,0.09742476,0.08754223,3.05923289,0.50080712,3.74957137,0.03794779,0.45254638
-2.14607304,7.13958167,0.02490315,0.08910685,0.08801591,3.07559478,0.49341736,3.71396151,0.03784162,0.45284155
-2.14007004,7.12031313,0.02602347,0.08175978,0.08860859,3.09304654,0.48709510,3.68173211,0.03781206,0.45383337
-2.13406703,7.10466735,0.02709776,0.07532296,0.08927342,3.11068688,0.48160603,3.65181486,0.03784191,0.45522632
-2.12806403,7.09045474,0.02810285,0.06972796,0.08996554,3.12768172,0.47670676,3.62321003,0.03791253,0.45671725
-2.12206103,7.07573227,0.02901698,0.06490214,0.09064473,3.14332586,0.47215817,3.59504535,0.03800454,0.45800802
-2.11605803,7.05892883,0.02982061,0.06077198,0.09127791,3.15710104,0.46773802,3.56662984,0.03809863,0.45881765
-2.11005503,7.03895606,0.03049717,0.05726609,0.09184125,3.16872727,0.46325244,3.53750067,0.03817638,0.45889362
-2.10405203,7.01529920,0.03103374,0.05431767,0.09232201,3.17820467,0.45854589,3.50746091,0.03822099,0.45802176
-2.09804902,6.98808344,0.03142157,0.05186659,0.09271981,3.18584291,0.45350894,3.47660652,0.03821808,0.45603432
-2.09204602,6.95811202,0.03165652,0.04986086,0.09304740,3.19227653,0.44808385,3.44534133,0.03815627,0.45281595
-2.08604302,6.92687343,0.03173924,0.04825768,0.09333088,3.19846432,0.44226766,3.41437897,0.03802776,0.44830743
-2.08004002,6.89651643,0.03167528,0.04702393,0.09360925,3.20567225,0.43611260,3.38473123,0.03782870,0.44250681
-2.07403702,6.86979291,0.03147493,0.04613622,0.09393346,3.21543986,0.42972403,3.35768292,0.03755941,0.43546832
-2.06803402,6.84996994,0.03115293,0.04558051,0.09436492,3.22953098,0.42325600,3.33475366,0.03722443,0.42729881
-2.06203102,6.84071393,0.03072801,0.04535134,0.09497344,3.24987034,0.41690451,3.31764760,0.03683238,0.41815226
-2.05602801,6.84595097,0.03022228,0.04545077,0.09583489,3.27846861,0.41089906,3.30819267,0.03639568,0.40822234
-2.05002501,6.86970877,0.02966042,0.04588706,0.09702845,3.31733860,0.40549264,3.30827133,0.03593003,0.39773377
-2.04402201,6.91594634,0.02906891,0.04667309,0.09863373,3.36840634,0.40095072,3.31974538,0.03545384,0.38693260
-2.03801901,6.98837851,0.02847508,0.04782477,0.10072772,3.43342082,0.39753972,3.34437748,0.03498744,0.37607606
-2.03201601,7.09030273,0.02790614,0.04935932,0.10338181,3.51386630,0.39551537,3.38375272,0.03455230,0.36542234
-2.02601301,7.22443572,0.02738831,0.05129355,0.10665898,3.61088140,0.39511149,3.43920336,0.03417016,0.35522087
-2.02001001,7.39276718,0.02694584,0.05364228,0.11061112,3.72518862,0.39652962,3.51173995,0.03386213,0.34570343
-2.01400700,7.59643764,0.02660029,0.05641683,0.11527676,3.85703774,0.39992996,3.60199230,0.03364786,0.33707648
-2.00800400,7.83564610,0.02636971,0.05962372,0.12067923,4.00616602,0.40542387,3.71016279,0.03354476,0.32951495
-2.00200100,8.10959244,0.02626814,0.06326361,0.12682521,4.17177737,0.41306831,3.83599497,0.03356729,0.32315783
-1.99599800,8.41645802,0.02630515,0.06733050,0.13370391,4.35254185,0.42286241,3.97875912,0.03372644,0.31810551
-1.98999500,8.75342625,0.02648557,0.07181122,0.14128674,4.54661606,0.43474623,4.13725619,0.03402929,0.31441903
-1.98399200,9.11674339,0.02680940,0.07668525,0.14952757,4.75168409,0.44860183,4.30984079,0.03447876,0.31212111
-1.97798899,9.50181800,0.02727192,0.08192487,0.15836354,4.96501758,0.46425652,4.49446287,0.03507352,0.31119885
-1.97198599,9.90335579,0.02786390,0.08749558,0.16771639,5.18355297,0.48148817,4.68872724,0.03580810,0.31160792
-1.96598299,10.31552508,0.02857205,0.09335690,0.17749427,5.40398297,0.50003239,4.88996883,0.03667314,0.31327784
-1.95997999,10.73214660,0.02937956,0.09946335,0.18759403,5.62285857,0.51959126,5.09534130,0.03765577,0.31611831
-1.95397699,11.14690023,0.03026673,0.10576577,0.19790370,5.83669778,0.53984321,5.30191555,0.03874019,0.32002591
-1.94797399,11.55354045,0.03121180,0.11221270,0.20830540,6.04209662,0.56045371,5.50678440,0.03990830,0.32489113
-1.94197099,11.94611187,0.03219170,0.11875203,0.21867827,6.23583787,0.58108635,5.70716913,0.04114050,0.33060520
-1.93596798,12.31915577,0.03318292,0.12533262,0.22890157,6.41499320,0.60141383,5.90052357,0.04241646,0.33706644
-1.92996498,12.66789941,0.03416239,0.13190596,0.23885759,6.57701465,0.62112835,6.08463125,0.04371603,0.34418595
-1.92396198,12.98841997,0.03510824,0.13842778,0.24843460,6.71981164,0.63995126,6.25769142,0.04502006,0.35189223
-1.91795898,13.27777650,0.03600058,0.14485948,0.25752944,6.84181056,0.65764124,6.41839011,0.04631124,0.36013462
-1.91195598,13.53410422,0.03682217,0.15116942,0.26604981,6.94199471,0.67400101,6.56595309,0.04757491,0.36888546
-1.90595298,13.75666747,0.03755895,0.15733388,0.27391624,7.01992322,0.68888222,6.70017804,0.04879969,0.37814087
-1.89994997,13.94586910,0.03820044,0.16333782,0.28106357,7.07572840,0.70218838,6.82144458,0.04997806,0.38792012
-1.89394697,14.10321613,0.03874008,0.16917512,0.28744193,7.11009220,0.71387570,6.93070118,0.05110682,0.39826371
-1.88794397,14.23124338,0.03917531,0.17484862,0.29301736,7.12420315,0.72395212,7.02942940,0.05218726,0.40923021
-1.88194097,14.33339853,0.03950753,0.18036958,0.29777175,7.11969600,0.73247429,7.11958672,0.05322529,0.42089205
-1.87593797,14.41389366,0.03974197,0.18575690,0.30170247,7.09857719,0.73954303,7.20353001,0.05423124,0.43333052
-1.86993497,14.47752980,0.03988739,0.19103586,0.30482149,7.06313971,0.74529730,7.28392265,0.05521960,0.44663014
-1.86393197,14.52950193,0.03995558,0.19623655,0.30715413,7.01587122,0.74990708,7.36362910,0.05620841,0.46087267
-1.85792896,14.57519266,0.03996092,0.20139197,0.30873744,6.95935964,0.75356559,7.44560082,0.05721858,0.47613106
-1.85192596,14.61996317,0.03991972,0.20653599,0.30961846,6.89620040,0.75648095,7.53275824,0.05827301,0.49246360
-1.84592296,14.66894968,0.03984953,0.21170108,0.30985212,6.82890894,0.75886801,7.62787336,0.05939557,0.50990852
-1.83991996,14.72687356,0.03976849,0.21691602,0.30949919,6.75984229,0.76094029,7.73345745,0.06060996,0.52847915
-1.83391696,14.79787208,0.03969462,0.22220371,0.30862415,6.69113221,0.76290269,7.85165828,0.06193858,0.54816007
-1.82791396,14.88535589,0.03964508,0.22757909,0.30729304,6.62463223,0.76494495,7.98417063,0.06340132,0.56890412
-1.82191096,14.99189781,0.03963559,0.23304733,0.30557157,6.56187996,0.76723620,8.13216336,0.06501445,0.59063064
-1.81590795,15.11915612,0.03967983,0.23860237,0.30352323,6.50407499,0.76992069,8.29622563,0.06678954,0.61322474
-1.80990495,15.26783385,0.03978891,0.24422595,0.30120773,6.45207227,0.77311478,8.47633395,0.06873264,0.63653787
-1.80390195,15.43767402,0.03997102,0.24988707,0.29867957,6.40638984,0.77690514,8.67184087,0.07084347,0.66038941
-1.79789895,15.62748921,0.04023111,0.25554210,0.29598700,6.36722915,0.78134822,8.88148544,0.07311504,0.68456948
-1.79189595,15.83522253,0.04057071,0.26113533,0.29317112,6.33450583,0.78647072,9.10342439,0.07553331,0.70884257
-1.78589295,16.05803580,0.04098789,0.26660021,0.29026534,6.30788821,0.79227106,9.33528241,0.07807734,0.73295207
-1.77988994,16.29241998,0.04147733,0.27186106,0.28729508,6.28684090,0.79872155,9.57421914,0.08071950,0.75662549
-1.77388694,16.53432207,0.04203046,0.27683521,0.28427776,6.27067057,0.80577119,9.81700990,0.08342615,0.77958014
-1.76788394,16.77928261,0.04263580,0.28143561,0.28122298,6.25857135,0.81334877,10.06013671,0.08615842,0.80152911
-1.76188094,17.02257771,0.04327933,0.28557362,0.27813296,6.24966741,0.82136614,10.29988596,0.08887332,0.82218748
-1.75587794,17.25935999,0.04394495,0.28916200,0.27500313,6.24305100,0.82972149,10.53244891,0.09152494,0.84127841
-1.74987494,17.48479322,0.04461506,0.29211791,0.27182298,6.23781440,0.83830244,10.75402139,0.09406590,0.85853905
-1.74387194,17.69417635,0.04527109,0.29436580,0.26857691,6.23307508,0.84698883,10.96089918,0.09644877,0.87372612
-1.73786893,17.88305341,0.04589419,0.29584004,0.26524529,6.22799379,0.85565513,11.14956598,0.09862758,0.88662100
-1.73186593,18.04730706,0.04646578,0.29648722,0.26180557,6.22178605,0.86417248,11.31677162,0.10055928,0.89703423
-1.72586293,18.18323427,0.04696823,0.29626799,0.25823338,6.21372772,0.87241024,11.45959829,0.10220509,0.90480933
-1.71985993,18.28760405,0.04738535,0.29515840,0.25450369,6.20315598,0.88023723,11.57551377,0.10353175,0.90982581
-1.71385693,18.35769793,0.04770295,0.29315063,0.25059196,6.18946727,0.88752260,11.66241098,0.10451255,0.91200146
-1.70785393,18.39133470,0.04790922,0.29025322,0.24647515,6.17211383,0.89413657,11.71863395,0.10512814,0.91129378
-1.70185093,18.38688167,0.04799513,0.28649068,0.24213277,6.15060053,0.89995096,11.74299089,0.10536708,0.90770054
-1.69584792,18.34325499,0.04795456,0.28190263,0.23754773,6.12448346,0.90483988,11.73475560,0.10522623,0.90125959
-1.68984492,18.25991199,0.04778451,0.27654242,0.23270712,6.09337173,0.90868051,11.69365882,0.10471072,0.89204785
-1.68384192,18.13683810,0.04748503,0.27047550,0.22760286,6.05693322,0.91135413,11.61987131,0.10383381,0.88017959
-1.67783892,17.97453106,0.04705915,0.26377740,0.22223217,6.01490477,0.91274757,11.51398071,0.10261642,0.86580406
-1.67183592,17.77398420,0.04651268,0.25653163,0.21659795,5.96710693,0.91275503,11.37696418,0.10108656,0.84910259
-1.66583292,17.53667045,0.04585387,0.24882750,0.21070893,5.91346243,0.91128038,11.21015840,0.09927850,0.83028514
-1.65982991,17.26452770,0.04509310,0.24075795,0.20457981,5.85401763,0.90823982,11.01522882,0.09723188,0.80958654
-1.65382691,16.95994548,0.04424243,0.23241749,0.19823108,5.78896539,0.90356496,10.79413904,0.09499069,0.78726249
-1.64782391,16.62575240,0.04331518,0.22390039,0.19168893,5.71866749,0.89720607,10.54912132,0.09260222,0.76358531
-1.64182091,16.26520297,0.04232543,0.21529904,0.18498488,5.64367486,0.88913545,10.28264871,0.09011605,0.73883972
-1.63581791,15.88196215,0.04128763,0.20670256,0.17815542,5.56474338,0.87935074,9.99740864,0.08758299,0.71331859
-1.62981491,15.48008550,0.04021617,0.19819572,0.17124150,5.48284336,0.86787793,9.69627795,0.08505412,0.68731883
-1.62381191,15.06399291,0.03912502,0.18985811,0.16428800,5.39916102,0.85477383,9.38229856,0.08257993,0.66113746
-1.61780890,14.63843392,0.03802739,0.18176352,0.15734306,5.31509050,0.84012795,9.05865337,0.08020946,0.63506786
-1.61180590,14.20844284,0.03693555,0.17397953,0.15045748,5.23221549,0.82406341,8.72864128,0.07798963,0.60939634
-1.60580290,13.77928274,0.03586060,0.16656723,0.14368394,5.15228018,0.80673687,8.39565079,0.07596459,0.58439889
-1.59979990,13.35637748,0.03481240,0.15958111,0.13707621,5.07714974,0.78833736,8.06313128,0.07417519,0.56033830
-1.59379690,12.94523224,0.03379951,0.15306894,0.13068840,5.00876114,0.76908382,7.73456160,0.07265849,0.53746148
-1.58779390,12.55134329,0.03282920,0.14707170,0.12457404,4.94906582,0.74922155,7.41341544,0.07144735,0.51599699
-1.58179090,12.18009884,0.03190751,0.14162350,0.11878523,4.89996620,0.72901741,7.10312359,0.07057004,0.49615289
-1.57578789,11.83667322,0.03103934,0.13675151,0.11337171,4.86324848,0.70875409,6.80703296,0.07004990,0.47811468
-1.56978489,11.52591750,0.03022854,0.13247577,0.10837992,4.84051445,0.68872345,6.52836307,0.06990497,0.46204343
-1.56378189,11.25224979,0.02947801,0.12880900,0.10385212,4.83311528,0.66921914,6.27016034,0.07014771,0.44807409
-1.55777889,11.01954887,0.02878986,0.12575644,0.09982541,4.84209039,0.65052894,6.03525116,0.07078463,0.43631396
-1.55177589,10.83105503,0.02816543,0.12331558,0.09633090,4.86811411,0.63292683,5.82619463,0.07181601,0.42684131
-1.54577289,10.68928150,0.02760543,0.12147601,0.09339287,4.91145288,0.61666519,5.64523612,0.07323565,0.41970413
-1.53976988,10.59594007,0.02710996,0.12021929,0.09102805,4.97193515,0.60196749,5.49426272,0.07503061,0.41491925
-1.53376688,10.55188365,0.02667855,0.11951893,0.08924503,5.04893570,0.58902153,5.37476193,0.07718110,0.41247159
-1.52776388,10.55706831,0.02631015,0.11934051,0.08804373,5.14137550,0.57797373,5.28778461,0.07966042,0.41231388
-1.52176088,10.61053658,0.02600317,0.11964193,0.08741516,5.24773762,0.56892442,5.23391367,0.08243504,0.41436671
