energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,W_p_up,W_d_up
0.00300150,3.80631824,0.01037335,0.20933120,0.23459952,0.09854929,0.69126955,0.80244064,3.09341346
0.00900450,3.68534611,0.00998856,0.21464815,0.21776526,0.09679710,0.66037918,0.76327008,2.98892334
0.01500750,3.55460612,0.00956058,0.22050958,0.20084930,0.09512898,0.62737416,0.72194046,2.87472323
0.02101051,3.41649025,0.00909661,0.22692535,0.18407853,0.09358173,0.59281052,0.67913196,2.75283226
0.02701351,3.27335711,0.00860434,0.23387420,0.16765996,0.09218147,0.55724075,0.63551078,2.62529718
0.03301651,3.12747028,0.00809179,0.24130190,0.15177725,0.09094287,0.52119942,0.59171152,2.49414118
0.03901951,2.98094752,0.00756708,0.24912102,0.13658859,0.08986889,0.48519085,0.54832246,2.36131981
0.04502251,2.83572259,0.00703832,0.25721230,0.12222555,0.08895104,0.44967910,0.50587422,2.22868546
0.05102551,2.69352044,0.00651344,0.26542769,0.10879318,0.08817032,0.41508047,0.46483178,2.09796114
0.05702851,2.55584614,0.00600007,0.27359494,0.09637089,0.08749850,0.38175873,0.42559014,1.97072420
0.06303152,2.42398672,0.00550542,0.28152361,0.08501426,0.08689994,0.35002296,0.38847324,1.84839945
0.06903452,2.29902507,0.00503624,0.28901222,0.07475737,0.08633364,0.32012778,0.35373600,1.73226137
0.07503752,2.18186370,0.00459874,0.29585621,0.06561561,0.08575562,0.29227583,0.32156892,1.62344398
0.08104052,2.07325642,0.00419857,0.30185645,0.05758870,0.08512123,0.26662202,0.29210482,1.52295701
0.08704352,1.97384529,0.00384085,0.30682771,0.05066383,0.08438768,0.24327922,0.26542708,1.43170666
0.09304652,1.88419999,0.00353012,0.31060696,0.04481871,0.08351620,0.22232490,0.24157881,1.35051886
0.09904952,1.80485710,0.00327041,0.31306080,0.04002439,0.08247419,0.20380833,0.22057239,1.28016336
0.10505253,1.73635650,0.00306528,0.31409197,0.03624776,0.08123688,0.18775783,0.20239882,1.22137648
0.11105553,1.67927262,0.00291783,0.31364429,0.03345368,0.07978874,0.17418776,0.18703643,1.17488090
0.11705853,1.63423850,0.00283074,0.31170614,0.03160657,0.07812432,0.16310481,0.17445857,1.14140102
0.12306153,1.60196123,0.00280632,0.30831202,0.03067158,0.07624874,0.15451339,0.16463991,1.12167257
0.12906453,1.58322754,0.00284651,0.30354232,0.03061522,0.07417760,0.14841988,0.15756128,1.11644556
0.13506753,1.57889916,0.00295287,0.29752117,0.03140552,0.07193652,0.14483552,0.15321278,1.12648028
0.14107054,1.58989788,0.00312659,0.29041257,0.03301174,0.06956017,0.14377796,0.15159521,1.15253585
0.14707354,1.61718084,0.00336841,0.28241499,0.03540370,0.06709100,0.14527144,0.15271987,1.19535188
0.15307654,1.66170697,0.00367864,0.27375461,0.03855079,0.06457763,0.14934556,0.15660679,1.25562358
0.15907954,1.72439597,0.00405702,0.26467752,0.04242072,0.06207304,0.15603281,0.16328162,1.33397132
0.16508254,1.80608143,0.00450269,0.25544133,0.04697818,0.05963257,0.16536504,0.17277126,1.43090578
0.17108554,1.90746017,0.00501406,0.24630638,0.05218337,0.05731189,0.17736896,0.18509859,1.54678998
0.17708854,2.02903968,0.00558876,0.23752704,0.05799065,0.05516503,0.19206089,0.20027653,1.68179987
0.18309155,2.17108613,0.00622353,0.22934334,0.06434728,0.05324243,0.20944111,0.21830163,1.83588510
0.18909455,2.33357484,0.00691416,0.22197328,0.07119239,0.05158920,0.22948791,0.23914752,2.00873161
0.19509755,2.51614566,0.00765540,0.21560605,0.07845626,0.05024360,0.25215166,0.26275853,2.19972789
0.20110055,2.71806504,0.00844094,0.21039643,0.08605994,0.04923573,0.27734927,0.28904370,2.40793659
0.20710355,2.93819684,0.00926339,0.20646039,0.09391534,0.04858663,0.30495904,0.31787146,2.63207290
0.21310655,3.17498338,0.01011433,0.20387214,0.10192569,0.04830755,0.33481651,0.34906527,2.87049138
0.21910955,3.42643798,0.01098431,0.20266255,0.10998650,0.04839962,0.36671122,0.38240043,3.12118215
0.22511256,3.69015020,0.01186300,0.20281897,0.11798694,0.04885383,0.40038479,0.41760225,3.38177759
0.23111556,3.96330419,0.01273929,0.20428646,0.12581164,0.04965135,0.43553047,0.45434577,3.64957021
0.23711856,4.24271053,0.01360149,0.20697014,0.13334287,0.05076401,0.47179423,0.49225719,3.92154178
0.24312156,4.52485116,0.01443748,0.21073883,0.14046292,0.05215522,0.50877762,0.53091708,4.19440383
0.24912456,4.80593695,0.01523501,0.21542952,0.14705684,0.05378093,0.54604229,0.56986525,4.46464900
0.25512756,5.08197669,0.01598190,0.22085272,0.15301508,0.05559093,0.58311622,0.60860754,4.72861227
0.26113057,5.34885587,0.01666635,0.22679844,0.15823633,0.05753025,0.61950160,0.64662406,4.98254081
0.26713357,5.60242346,0.01727720,0.23304251,0.16263008,0.05954061,0.65468411,0.68337899,5.22267078
0.27313657,5.83858410,0.01780420,0.23935326,0.16611908,0.06156201,0.68814341,0.71833152,5.44530887
0.27913957,6.05339319,0.01823828,0.24549812,0.16864144,0.06353431,0.71936455,0.75094764,5.64691643
0.28514257,6.24315179,0.01857180,0.25125017,0.17015230,0.06539882,0.74784998,0.78071249,5.82419340
0.29114557,6.40449846,0.01879873,0.25639430,0.17062507,0.06709972,0.77313159,0.80714273,5.97415936
0.29714857,6.53449467,0.01891485,0.26073288,0.17005213,0.06858549,0.79478263,0.82979865,6.09422896
0.30315158,6.63070107,0.01891786,0.26409073,0.16844500,0.06981013,0.81242884,0.84829541,6.18227905
0.30915458,6.69124158,0.01880744,0.26631943,0.16583387,0.07073420,0.82575845,0.86231316,6.23670487
0.31515758,6.71485308,0.01858528,0.26730053,0.16226669,0.07132568,0.83453070,0.87160552,6.25646338
0.32116058,6.70091870,0.01825506,0.26694799,0.15780770,0.07156053,0.83858248,0.87600611,6.24110176
0.32716358,6.64948333,0.01782227,0.26520942,0.15253549,0.07142312,0.83783284,0.87543298,6.19076993
0.33316658,6.56125070,0.01729419,0.26206639,0.14654076,0.07090629,0.83228515,0.86989056,6.10621661
0.33916958,6.43756206,0.01667955,0.25753368,0.13992373,0.07001126,0.82202685,0.85946928,5.98876865
0.34517259,6.28035716,0.01598843,0.25165756,0.13279141,0.06874728,0.80722685,0.84434268,5.84029456
0.35117559,6.09211899,0.01523187,0.24451327,0.12525480,0.06713102,0.78813049,0.82476224,5.66315340
0.35717859,5.87580434,0.01442167,0.23620165,0.11742603,0.06518586,0.76505250,0.80105013,5.46013083
0.36318159,5.63476274,0.01357004,0.22684526,0.10941572,0.06294097,0.73836808,0.77359010,5.23436489
0.36918459,5.37264693,0.01268931,0.21658402,0.10133048,0.06043030,0.70850249,0.74281694,4.98926392
0.37518759,5.09331790,0.01179162,0.20557057,0.09327070,0.05769146,0.67591957,0.70920489,4.72841989
0.38119060,4.80074815,0.01088869,0.19396558,0.08532865,0.05476465,0.64110961,0.67325543,4.45551998
0.38719360,4.49892631,0.00999152,0.18193307,0.07758703,0.05169147,0.60457704,0.63548481,4.17425963
0.39319660,4.19176640,0.00911022,0.16963605,0.07011781,0.04851391,0.56682825,0.59641188,3.88825968
0.39919960,3.88302445,0.00825382,0.15723241,0.06298158,0.04527327,0.52836016,0.55654652,3.60099044
0.40520260,3.57622488,0.00743015,0.14487141,0.05622723,0.04200927,0.48964964,0.51637902,3.31570455
0.41120560,3.27459850,0.00664575,0.13269065,0.04989201,0.03875930,0.45114428,0.47637069,3.03538056
0.41720860,2.98103326,0.00590585,0.12081368,0.04400195,0.03555769,0.41325456,0.43694599,2.76267820
0.42321161,2.69803865,0.00521435,0.10934828,0.03857254,0.03243528,0.37634776,0.39848623,2.49990599
0.42921461,2.42772355,0.00457390,0.09838537,0.03360967,0.02941896,0.34074345,0.36132494,2.24900130
0.43521761,2.17178727,0.00398593,0.08799852,0.02911073,0.02653156,0.30671081,0.32574500,2.01152247
0.44122061,1.93152287,0.00345079,0.07824406,0.02506588,0.02379167,0.27446747,0.29197735,1.78865209
0.44722361,1.70783127,0.00296786,0.06916166,0.02145933,0.02121373,0.24417998,0.26020124,1.58121023
0.45322661,1.50124483,0.00253567,0.06077541,0.01827075,0.01880821,0.21596562,0.23054590,1.38967633
0.45922961,1.31195847,0.00215209,0.05309515,0.01547658,0.01658183,0.18989529,0.20309340,1.21421793
0.46523262,1.13986645,0.00181442,0.04611815,0.01305139,0.01453789,0.16599748,0.17788243,1.05472467
0.47123562,0.98460321,0.00151957,0.03983089,0.01096912,0.01267672,0.14426290,0.15491299,0.91084585
0.47723862,0.84558623,0.00126417,0.03421103,0.00920430,0.01099610,0.12464957,0.13415154,0.78202988
0.48324162,0.72205951,0.00104471,0.02922932,0.00773318,0.00949172,0.10708828,0.11553658,0.66756424
0.48924462,0.61313620,0.00085764,0.02485158,0.00653481,0.00815773,0.09148811,0.09898437,0.56661454
0.49524762,0.51783931,0.00069946,0.02104050,0.00559203,0.00698722,0.07774186,0.08439471,0.47826173
0.50125063,0.43513945,0.00056677,0.01775745,0.00489248,0.00597273,0.06573126,0.07165652,0.40153656
0.50725363,0.36398908,0.00045640,0.01496404,0.00442949,0.00510677,0.05533190,0.06065321,0.33545063
0.51325663,0.30335276,0.00036537,0.01262362,0.00420304,0.00438224,0.04641767,0.05126775,0.27902372
0.51925963,0.25223324,0.00029096,0.01070257,0.00422068,0.00379294,0.03886481,0.04338726,0.23130720
0.52526263,0.20969329,0.00023074,0.00917144,0.00449841,0.00333399,0.03255534,0.03690719,0.19140336
0.53126563,0.17487345,0.00018254,0.00800598,0.00506160,0.00300218,0.02738011,0.03173498,0.15848100
0.53726863,0.14700588,0.00014448,0.00718794,0.00594587,0.00279637,0.02324119,0.02779329,0.13178727
0.54327164,0.12542453,0.00011494,0.00670579,0.00719794,0.00271780,0.02005388,0.02502260,0.11065619
0.54927464,0.10957203,0.00009257,0.00655524,0.00887628,0.00277031,0.01774809,0.02338340,0.09451407
0.55527764,0.09900354,0.00007623,0.00673966,0.01105177,0.00296059,0.01626942,0.02285771,0.08288228
0.56128064,0.09338784,0.00006503,0.00727032,0.01380797,0.00329831,0.01557965,0.02345016,0.07537753
0.56728364,0.09250588,0.00005826,0.00816651,0.01724121,0.00379614,0.01565688,0.02518838,0.07171007
0.57328664,0.09624706,0.00005541,0.00945538,0.02146023,0.00446977,0.01649522,0.02812284,0.07167994
0.57928964,0.10460326,0.00005611,0.01117172,0.02658529,0.00533772,0.01810409,0.03232595,0.07517160
0.58529265,0.11766076,0.00006016,0.01335748,0.03274673,0.00642111,0.02050707,0.03789051,0.08214690
0.59129565,0.13559008,0.00006748,0.01606098,0.04008286,0.00774323,0.02374045,0.04492742,0.09263670
0.59729865,0.15863382,0.00007810,0.01933601,0.04873707,0.00932906,0.02785118,0.05356253,0.10673110
0.60330165,0.18709255,0.00009218,0.02324058,0.05885413,0.01120451,0.03289467,0.06393284,0.12456841
0.60930465,0.22130875,0.00010995,0.02783546,0.07057571,0.01339565,0.03893200,0.07618175,0.14632297
0.61530765,0.26164913,0.00013176,0.03318244,0.08403510,0.01592770,0.04602687,0.09045374,0.17219192
0.62131066,0.30848546,0.00015802,0.03934240,0.09935122,0.01882394,0.05424231,0.10688832,0.20238120
0.62731366,0.36217424,0.00018923,0.04637318,0.11662208,0.02210449,0.06363700,0.12561346,0.23709086
0.63331666,0.42303581,0.00022596,0.05432734,0.13591785,0.02578507,0.07426164,0.14673874,0.27650015
0.63931966,0.49133339,0.00026884,0.06324985,0.15727383,0.02987570,0.08615515,0.17034837,0.32075275
0.64532266,0.56725275,0.00031860,0.07317580,0.18068355,0.03437941,0.09934106,0.19649436,0.36994250
0.65132566,0.65088336,0.00037600,0.08412827,0.20609248,0.03929112,0.11382411,0.22519018,0.42410029
0.65732866,0.74220173,0.00044187,0.09611638,0.23339251,0.04459662,0.12958732,0.25640520,0.48318255
0.66333167,0.84105783,0.00051711,0.10913372,0.26241785,0.05027175,0.14658962,0.29006022,0.54706193
0.66933467,0.94716538,0.00060266,0.12315709,0.29294242,0.05628194,0.16476415,0.32602441,0.61552064
0.67533767,1.06009654,0.00069951,0.13814588,0.32467934,0.06258203,0.18401749,0.36411397,0.68824694
0.68134067,1.17928168,0.00080867,0.15404183,0.35728256,0.06911650,0.20422983,0.40409255,0.76483504
0.68734367,1.30401428,0.00093117,0.17076952,0.39035099,0.07582010,0.22525611,0.44567379,0.84478865
0.69334667,1.43346116,0.00106805,0.18823736,0.42343501,0.08261894,0.24692819,0.48852579,0.92752818
0.69934967,1.56667755,0.00122032,0.20633910,0.45604554,0.08943191,0.26905808,0.53227751,1.01240130
0.70535268,1.70262669,0.00138894,0.22495586,0.48766524,0.09617258,0.29144189,0.57652688,1.09869670
0.71135568,1.84020288,0.00157478,0.24395855,0.51776179,0.10275135,0.31386464,0.62085040,1.18566019
0.71735868,1.97825699,0.00177858,0.26321048,0.54580251,0.10907784,0.33610553,0.66481366,1.27251272
0.72336168,2.11562325,0.00200093,0.28257010,0.57127007,0.11506344,0.35794349,0.70798244,1.35846914
0.72936468,2.25114576,0.00224220,0.30189377,0.59367843,0.12062391,0.37916273,0.74993384,1.44275710
0.73536768,2.38370367,0.00250249,0.32103819,0.61258839,0.12568185,0.39955809,0.79026679,1.52463484
0.74137069,2.51223337,0.00278158,0.33986273,0.62762217,0.13016901,0.41893988,0.82861164,1.60340724
0.74737369,2.63574698,0.00307890,0.35823113,0.63847613,0.13402829,0.43713788,0.86463813,1.67843914
0.75337669,2.75334609,0.00339345,0.37601287,0.64493122,0.13721529,0.45400461,0.89806155,1.74916544
0.75937969,2.86423036,0.00372381,0.39308395,0.64686057,0.13969942,0.46941734,0.92864675,1.81509767
0.76538269,2.96770084,0.00406804,0.40932724,0.64423380,0.14146453,0.48327922,0.95620984,1.87582667
0.77138569,3.06315843,0.00442373,0.42463234,0.63711797,0.14250887,0.49551914,0.98061783,1.93102179
0.77738869,3.15009802,0.00478798,0.43889522,0.62567507,0.14284461,0.50609077,1.00178610,1.98042686
0.78339170,3.22809940,0.00515739,0.45201755,0.61015614,0.14249685,0.51497066,1.01967424,2.02385355
0.78939470,3.29681623,0.00552813,0.46390617,0.59089243,0.14150216,0.52215579,1.03428062,2.06117305
0.79539770,3.35596443,0.00589598,0.47447256,0.56828391,0.13990677,0.52766080,1.04563612,2.09230696
0.80140070,3.40531152,0.00625643,0.48363272,0.54278585,0.13776461,0.53151504,1.05379776,2.11721835
0.80740370,3.44466829,0.00660475,0.49130745,0.51489400,0.13513509,0.53375990,1.05884258,2.13590401
0.81340670,3.47388396,0.00693613,0.49742316,0.48512913,0.13208095,0.53444659,1.06086236,2.14838880
0.81940970,3.49284585,0.00724582,0.50191330,0.45402153,0.12866624,0.53363452,1.05995971,2.15472266
0.82541271,3.50148400,0.00752922,0.50472044,0.42209626,0.12495441,0.53139053,1.05624561,2.15498098
0.83141571,3.49978096,0.00778212,0.50579876,0.38985963,0.12100673,0.52778905,1.04983884,2.14926827
0.83741871,3.48778641,0.00800076,0.50511716,0.35778740,0.11688104,0.52291310,1.04086717,2.13772530
0.84342171,3.46563591,0.00818201,0.50266250,0.32631510,0.11263089,0.51685623,1.02947018,2.12053927
0.84942471,3.43357274,0.00832351,0.49844309,0.29583074,0.10830499,0.50972509,1.01580357,2.09795629
0.85542771,3.39197135,0.00842377,0.49249193,0.26666987,0.10394710,0.50164262,1.00004451,2.07029563
0.86143072,3.34136093,0.00848224,0.48486973,0.23911312,0.09959619,0.49275150,0.98239751,2.03796444
0.86743372,3.28244738,0.00849939,0.47566730,0.21338600,0.09528686,0.48321755,0.96310044,2.00147219
0.87343672,3.21613204,0.00847672,0.46500723,0.18966070,0.09105005,0.47323300,0.94242996,1.96144344
0.87943972,3.14352556,0.00841677,0.45304470,0.16805964,0.08691373,0.46301911,0.92070600,1.91862811
0.88544272,3.06595574,0.00832304,0.43996717,0.14866036,0.08290379,0.45282805,0.89829477,1.87390826
0.89144572,2.98496807,0.00819995,0.42599313,0.13150142,0.07904477,0.44294371,0.87560986,1.82830049
0.89744872,2.90231842,0.00805273,0.41136962,0.11658883,0.07536064,0.43368137,0.85311126,1.78295342
0.90345173,2.81995752,0.00788723,0.39636882,0.10390274,0.07187532,0.42538596,0.83130201,1.73914001
0.90945473,2.74000714,0.00770985,0.38128363,0.09340400,0.06861308,0.41842897,0.81072263,1.69824423
0.91545773,2.66472844,0.00752728,0.36642243,0.08504026,0.06559876,0.41320389,0.79194324,1.66174253
0.92146073,2.59648311,0.00734634,0.35210323,0.07875144,0.06285769,0.41012031,0.77555367,1.63118003
0.92746373,2.53768819,0.00717381,0.33864730,0.07447436,0.06041552,0.40959665,0.76215188,1.60814208
0.93346673,2.49076567,0.00701622,0.32637260,0.07214640,0.05829772,0.41205180,0.75233097,1.59422170
0.93946973,2.45808825,0.00687969,0.31558701,0.07170805,0.05652907,0.41789561,0.74666527,1.59098361
0.94547274,2.44192234,0.00676973,0.30658179,0.07310443,0.05513288,0.42751872,0.74569593,1.59992566
0.95147574,2.44436993,0.00669113,0.29962520,0.07628578,0.05413024,0.44128167,0.74991640,1.62243848
0.95747874,2.46731053,0.00664782,0.29495652,0.08120690,0.05353913,0.45950375,0.75975829,1.65976441
0.96348174,2.51234465,0.00664278,0.29278065,0.08782570,0.05337361,0.48245174,0.77557795,1.71295647
0.96948474,2.58074021,0.00667799,0.29326326,0.09610106,0.05364300,0.51032888,0.79764413,1.78283865
0.97548774,2.67338307,0.00675436,0.29652663,0.10598993,0.05435114,0.54326447,0.82612701,1.86996837
0.98149075,2.79073334,0.00687174,0.30264629,0.11744413,0.05549584,0.58130425,0.86108890,1.97460233
0.98749375,2.93278856,0.00702894,0.31164846,0.13040684,0.05706834,0.62440214,0.90247689,2.09666694
0.99349675,3.09905529,0.00722375,0.32350834,0.14480898,0.05905308,0.67241361,0.95011752,2.23573445
0.99949975,3.28853054,0.00745303,0.33814944,0.16056592,0.06142756,0.72509100,1.00371387,2.39100605
1.00550275,3.49969420,0.00771277,0.35544381,0.17757439,0.06416245,0.78208134,1.06284507,2.56130315
1.01150575,3.73051396,0.00799823,0.37521340,0.19571012,0.06722193,0.84292679,1.12696861,2.74506792
1.01750875,3.97846365,0.00830398,0.39723263,0.21482623,0.07056418,0.90706825,1.19542547,2.94037420
1.02351176,4.24055594,0.00862412,0.42123200,0.23475255,0.07414218,0.97385204,1.26744828,3.14494941
1.02951476,4.51338996,0.00895235,0.44690310,0.25529610,0.07790463,1.04254014,1.34217263,3.35620817
1.03551776,4.79321362,0.00928215,0.47390466,0.27624277,0.08179715,1.11232363,1.41865152,3.57129759
1.04152076,5.07600049,0.00960692,0.50186999,0.29736021,0.08576361,1.18233943,1.49587294,3.78715402
1.04752376,5.35753963,0.00992012,0.53041524,0.31840199,0.08974759,1.25168985,1.57278041,4.00057035
1.05352676,5.63353681,0.01021546,0.55914879,0.33911290,0.09369399,1.31946455,1.64829609,4.20827244
1.05952976,5.89972425,0.01048703,0.58768112,0.35923526,0.09755063,1.38476421,1.72134607,4.40700284
1.06553277,6.15197572,0.01072944,0.61563519,0.37851600,0.10126996,1.44672512,1.79088709,4.59360901
1.07153577,6.38642289,0.01093801,0.64265665,0.39671420,0.10481059,1.50454361,1.85593399,4.76513336
1.07753877,6.59956867,0.01110885,0.66842380,0.41360890,0.10813874,1.55749952,1.91558681,4.91890144
1.08354177,6.78839286,0.01123902,0.69265657,0.42900659,0.11122953,1.60497746,1.96905659,5.05260485
1.08954477,6.95044520,0.01132659,0.71512422,0.44274822,0.11406791,1.64648483,2.01568861,5.16437527
1.09554777,7.08392169,0.01137076,0.73565141,0.45471517,0.11664929,1.68166576,2.05498211,5.25284599
1.10155078,7.18771982,0.01137185,0.75412206,0.46483393,0.11897986,1.71031007,2.08660532,5.31719793
1.10755378,7.26146982,0.01133136,0.77048099,0.47307920,0.12107632,1.73235674,2.11040496,5.35718760
1.11355678,7.30553961,0.01125192,0.78473293,0.47947507,0.12296530,1.74789150,2.12640956,5.37315521
1.11955978,7.32101248,0.01113725,0.79693903,0.48409420,0.12468221,1.75713855,2.13482611,5.36601195
1.12556278,7.30963789,0.01099204,0.80721089,0.48705501,0.12626970,1.76044673,2.13603013,5.33720660
1.13156578,7.27375699,0.01082180,0.81570236,0.48851673,0.12777571,1.75827072,2.13054926,5.28867256
1.13756878,7.21620607,0.01063274,0.82259951,0.48867278,0.12925118,1.75114806,2.11904107,5.22275729
1.14357179,7.14020187,0.01043151,0.82810923,0.48774240,0.13074749,1.73967327,2.10226615,5.14213717
1.14957479,7.04921412,0.01022500,0.83244708,0.48596119,0.13231375,1.72447029,2.08105747,5.04972159
1.15557779,6.94683112,0.01002010,0.83582501,0.48357074,0.13399409,1.70616455,2.05628770,4.94855032
1.16158079,6.83662439,0.00982342,0.83843962,0.48080804,0.13582501,1.68535626,2.02883593,4.84168887
1.16758379,6.72201888,0.00964108,0.84046156,0.47789494,0.13783299,1.66259612,1.99955535,4.73212640
1.17358679,6.60617429,0.00947844,0.84202674,0.47502839,0.14003239,1.63836471,1.96924359,4.62268052
1.17958979,6.49188285,0.00933991,0.84322968,0.47237175,0.14242390,1.61305655,1.93861684,4.51591296
1.18559280,6.38148765,0.00922877,0.84411944,0.47004764,0.14499341,1.58696944,1.90828911,4.41405937
1.19159580,6.27682459,0.00914700,0.84469826,0.46813275,0.14771168,1.56029955,1.87875722,4.31897560
1.19759880,6.17918946,0.00909525,0.84492295,0.46665472,0.15053447,1.53314223,1.85039209,4.23210209
1.20360180,6.08933060,0.00907274,0.84470891,0.46559131,0.15340357,1.50549833,1.82343639,4.15444664
1.20960480,6.00746589,0.00907733,0.84393640,0.46487192,0.15624827,1.47728533,1.79800818,4.08658539
1.21560780,5.93332185,0.00910557,0.84245871,0.46438127,0.15898764,1.44835258,1.77410997,4.02868027
1.22161081,5.86619143,0.00915285,0.84011169,0.46396519,0.16153316,1.41849953,1.75164229,3.98051105
1.22761381,5.80500635,0.00921354,0.83672396,0.46343804,0.16379185,1.38749574,1.73042067,3.94151913
1.23361681,5.74841922,0.00928127,0.83212728,0.46259166,0.16566969,1.35510166,1.71019473,3.91085990
1.23961981,5.69489073,0.00934912,0.82616648,0.46120516,0.16707512,1.32108874,1.69066824,3.88746039
1.24562281,5.64277692,0.00940991,0.81870824,0.45905520,0.16792255,1.28525801,1.67151881,3.87007889
1.25162581,5.59041219,0.00945652,0.80964848,0.45592634,0.16813572,1.24745604,1.65241629,3.85736346
1.25762881,5.53618430,0.00948211,0.79891784,0.45162087,0.16765063,1.20758770,1.63303875,3.84790666
1.26363182,5.47859818,0.00948040,0.78648506,0.44596772,0.16641817,1.16562506,1.61308569,3.84029436
1.26963482,5.41632666,0.00944593,0.77235825,0.43883010,0.16440606,1.12161230,1.59228783,3.83314715
1.27563782,5.34824688,0.00937425,0.75658400,0.43011154,0.16160019,1.07566657,1.57041354,3.82515341
1.28164082,5.27346219,0.00926206,0.73924461,0.41976006,0.15800527,1.02797500,1.54727194,3.81509392
1.28764382,5.19131053,0.00910734,0.72045363,0.40777042,0.15364474,0.97878838,1.52271309,3.80185845
1.29364682,5.10136054,0.00890942,0.70035021,0.39418432,0.14856001,0.92841188,1.49662578,3.78445514
1.29964982,5.00339777,0.00866898,0.67909250,0.37908871,0.14280899,0.87719369,1.46893362,3.76201408
1.30565283,4.89740338,0.00838802,0.65685080,0.36261230,0.13646416,0.82551222,1.43959010,3.73378669
1.31165583,4.78352817,0.00806975,0.63380063,0.34492054,0.12961004,0.77376268,1.40857332,3.69914241
1.31765883,4.66206458,0.00771855,0.61011642,0.32620930,0.12234043,0.72234363,1.37588119,3.65756449
1.32366183,4.53341926,0.00733974,0.58596587,0.30669776,0.11475533,0.67164442,1.34152747,3.60864627
1.32966483,4.39808834,0.00693950,0.56150543,0.28662062,0.10695789,0.62203378,1.30553922,3.55208900
1.33566783,4.25663703,0.00652465,0.53687709,0.26622023,0.09905131,0.57385026,1.26795579,3.48770207
1.34167084,4.10968471,0.00610251,0.51220637,0.24573888,0.09113599,0.52739460,1.22882956,3.41540604
1.34767384,3.95789595,0.00568076,0.48760173,0.22541162,0.08330695,0.48292446,1.18822819,3.33523827
1.35367684,3.80197739,0.00526729,0.46315503,0.20545980,0.07565159,0.44065124,1.14623823,3.24736088
1.35967984,3.64267996,0.00487010,0.43894312,0.18608572,0.06824790,0.40073916,1.10296973,3.15207007
1.36568284,3.48080525,0.00449725,0.41503016,0.16746826,0.06116317,0.36330630,1.05856134,3.04980597
1.37168584,3.31721482,0.00415679,0.39147037,0.14975995,0.05445312,0.32842730,1.01318542,2.94116178
1.37768884,3.15284096,0.00385680,0.36831115,0.13308506,0.04816158,0.29613753,0.96705271,2.82689093
1.38369185,2.98869721,0.00360538,0.34559603,0.11753909,0.04232054,0.26643820,0.92041600,2.70791139
1.38969485,2.82588732,0.00341069,0.32336739,0.10318920,0.03695064,0.23930226,0.87357256,2.58530591
1.39569785,2.66561128,0.00328109,0.30166877,0.09007571,0.03206198,0.21468048,0.82686479,2.46031772
1.40170085,2.50916747,0.00322516,0.28054645,0.07821432,0.02765515,0.19250768,0.78067920,2.33434114
1.40770385,2.35795013,0.00325179,0.26005040,0.06759900,0.02372255,0.17270857,0.73544332,2.20890713
1.41370685,2.21344194,0.00337028,0.24023456,0.05820521,0.02024971,0.15520314,0.69162087,2.08566386
1.41970985,2.07720151,0.00359040,0.22115630,0.04999336,0.01721670,0.13991137,0.64970509,1.96635286
1.42571286,1.95084608,0.00392236,0.20287542,0.04291241,0.01459954,0.12675710,0.61021063,1.85278139
1.43171586,1.83602993,0.00437684,0.18545259,0.03690317,0.01237154,0.11567103,0.57366412,1.74679197
1.43771886,1.73441903,0.00496491,0.16894743,0.03190155,0.01050447,0.10659282,0.54059384,1.65022980
1.44372186,1.64766273,0.00569789,0.15341645,0.02784135,0.00896962,0.09947230,0.51151874,1.56490921
1.44972486,1.57736325,0.00658716,0.13891089,0.02465666,0.00773874,0.09426981,0.48693719,1.49257984
1.45572786,1.52504359,0.00764397,0.12547476,0.02228383,0.00678468,0.09095573,0.46731569,1.43489340
1.46173087,1.49211471,0.00887903,0.11314299,0.02066294,0.00608199,0.08950932,0.45307773,1.39337156
1.46773387,1.47984239,0.01030227,0.10193996,0.01973881,0.00560723,0.08991696,0.44459322,1.36937554
1.47373687,1.48931452,0.01192232,0.09187842,0.01946153,0.00533919,0.09216979,0.44216844,1.36407763
1.47973987,1.52140904,0.01374616,0.08295881,0.01978662,0.00525893,0.09626100,0.44603678,1.37843485
1.48574287,1.57676324,0.01577858,0.07516902,0.02067483,0.00534972,0.10218272,0.45635034,1.41316497
1.49174587,1.65574462,0.01802176,0.06848452,0.02209154,0.00559686,0.10992274,0.47317258,1.46872488
1.49774887,1.75842395,0.02047480,0.06286893,0.02400604,0.00598745,0.11946107,0.49647207,1.54529143
1.50375188,1.88455099,0.02313328,0.05827479,0.02639052,0.00651009,0.13076642,0.52611747,1.64274492
1.50975488,2.03353363,0.02598893,0.05464474,0.02921895,0.00715452,0.14379288,0.56187397,1.76065542
1.51575788,2.20442107,0.02902927,0.05191272,0.03246591,0.00791135,0.15847663,0.60340127,1.89827238
1.52176088,2.39589203,0.03223747,0.05000539,0.03610539,0.00877171,0.17473305,0.65025335,2.05451793
1.52776388,2.60624877,0.03559221,0.04884363,0.04010960,0.00972694,0.19245415,0.70188018,2.22798445
1.53376688,2.83341811,0.03906769,0.04834395,0.04444791,0.01076841,0.21150661,0.75763156,2.41693723
1.53976988,3.07496027,0.04263381,0.04842001,0.04908584,0.01188731,0.23173035,0.81676333,2.61932287
1.54577289,3.32808636,0.04625642,0.04898395,0.05398435,0.01307459,0.25293793,0.87844591,2.83278419
