energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-3.19659830,3.08470850,0.00053405,0.26086272,0.50674700,0.60124171,0.48764947,1.64121204,0.43972787,0.00000000
-3.19059530,3.09703525,0.00060717,0.25926421,0.50241532,0.60943394,0.48891936,1.64628820,0.43978988,0.00000000
-3.18459230,3.10664868,0.00069204,0.25675469,0.49640009,0.61824615,0.48814319,1.65015466,0.43843434,0.00000000
-3.17858929,3.11422334,0.00079050,0.25338840,0.48884658,0.62785973,0.48539628,1.65309381,0.43574333,0.00000000
-3.17258629,3.12044150,0.00090463,0.24923180,0.47992859,0.63844841,0.48079370,1.65535567,0.43184650,0.00000000
-3.16658329,3.12597827,0.00103671,0.24436126,0.46984295,0.65017677,0.47448679,1.65715143,0.42691788,0.00000000
-3.16058029,3.13149250,0.00118923,0.23886079,0.45880402,0.66320018,0.46665917,1.65865174,0.42117138,0.00000000
-3.15457729,3.13762333,0.00136487,0.23281986,0.44703814,0.67766600,0.45752218,1.65998952,0.41485550,0.00000000
-3.14857429,3.14499153,0.00156643,0.22633140,0.43477837,0.69371575,0.44731003,1.66126665,0.40824703,0.00000000
-3.14257129,3.15420465,0.00179681,0.21949002,0.42225962,0.71148778,0.43627490,1.66256386,0.40164433,0.00000000
-3.13656828,3.16586418,0.00205890,0.21239057,0.40971408,0.73111992,0.42468191,1.66395250,0.39535997,0.00000000
-3.13056528,3.18057305,0.00235551,0.20512688,0.39736707,0.75275161,0.41280435,1.66550700,0.38971315,0.00000000
-3.12456228,3.19894152,0.00268923,0.19779081,0.38543331,0.77652503,0.40091896,1.66731679,0.38502190,0.00000000
-3.11855928,3.22158979,0.00306235,0.19047150,0.37411346,0.80258466,0.38930145,1.66949623,0.38159518,0.00000000
-3.11255628,3.24914581,0.00347666,0.18325476,0.36359100,0.83107513,0.37822221,1.67219169,0.37972506,0.00000000
-3.10655328,3.28223730,0.00393334,0.17622261,0.35402929,0.86213698,0.36794218,1.67558487,0.37967909,0.00000000
-3.10055028,3.32147763,0.00443281,0.16945280,0.34556879,0.89590049,0.35870885,1.67989191,0.38169294,0.00000000
-3.09454727,3.36744561,0.00497456,0.16301842,0.33832456,0.93247764,0.35075238,1.68535823,0.38596355,0.00000000
-3.08854427,3.42066012,0.00555706,0.15698743,0.33238384,0.97195254,0.34428180,1.69224945,0.39264286,0.00000000
-3.08254127,3.48155086,0.00617760,0.15142216,0.32780399,1.01437092,0.33948131,1.70083892,0.40183251,0.00000000
-3.07653827,3.55042719,0.00683225,0.14637880,0.32461071,1.05972917,0.33650668,1.71139302,0.41357937,0.00000000
-3.07053527,3.62744722,0.00751578,0.14190679,0.32279680,1.10796376,0.33548182,1.72415523,0.42787259,0.00000000
-3.06453227,3.71258962,0.00822169,0.13804829,0.32232153,1.15894167,0.33649564,1.73933046,0.44464187,0.00000000
-3.05852926,3.80563041,0.00894225,0.13483767,0.32311072,1.21245266,0.33959922,1.75707088,0.46375760,0.00000000
-3.05252626,3.90612711,0.00966857,0.13230106,0.32505778,1.26820394,0.34480354,1.77746453,0.48503266,0.00000000
-3.04652326,4.01341185,0.01039082,0.13045607,0.32802571,1.32581788,0.35207782,1.80052771,0.50822619,0.00000000
-3.04052026,4.12659482,0.01109837,0.12931165,0.33185010,1.38483310,0.36134862,1.82620203,0.53304919,0.00000000
-3.03451726,4.24457865,0.01178005,0.12886822,0.33634326,1.44470914,0.37249992,1.85435633,0.55917199,0.00000000
-3.02851426,4.36608360,0.01242448,0.12911791,0.34129926,1.50483479,0.38537413,1.88479371,0.58623329,0.00000000
-3.02251126,4.48968290,0.01302034,0.13004516,0.34649986,1.56453993,0.39977426,1.91726321,0.61385059,0.00000000
-3.01650825,4.61384654,0.01355674,0.13162737,0.35172105,1.62311034,0.41546720,1.95147543,0.64163162,0.00000000
-3.01050525,4.73699167,0.01402351,0.13383585,0.35674002,1.67980526,0.43218808,1.98712101,0.66918617,0.00000000
-3.00450225,4.85753702,0.01441156,0.13663683,0.36134225,1.73387669,0.44964571,2.02389088,0.69613809,0.00000000
-2.99849925,4.97395861,0.01471317,0.13999250,0.36532835,1.78458989,0.46752892,2.06149673,0.72213664,0.00000000
-2.99249625,5.08484380,0.01492223,0.14386215,0.36852036,1.83124426,0.48551367,2.09969035,0.74686686,0.00000000
-2.98649325,5.18894096,0.01503445,0.14820312,0.37076726,1.87319352,0.50327070,2.13828052,0.77005829,0.00000000
-2.98049025,5.28520229,0.01504751,0.15297172,0.37194929,1.90986467,0.52047352,2.17714617,0.79149174,0.00000000
-2.97448724,5.37281745,0.01496112,0.15812393,0.37198103,1.94077481,0.53680640,2.21624510,0.81100371,0.00000000
-2.96848424,5.45123677,0.01477704,0.16361590,0.37081292,1.96554510,0.55197214,2.25561742,0.82848825,0.00000000
-2.96248124,5.52018278,0.01449900,0.16940422,0.36843136,1.98391160,0.56569937,2.29538367,0.84389623,0.00000000
-2.95647824,5.57964997,0.01413259,0.17544593,0.36485725,1.99573225,0.57774908,2.33573758,0.85723200,0.00000000
-2.95047524,5.62989307,0.01368504,0.18169839,0.36014323,2.00099007,0.58792014,2.37693417,0.86854782,0.00000000
-2.94447224,5.67140491,0.01316499,0.18811892,0.35436971,1.99979233,0.59605371,2.41927374,0.87793624,0.00000000
-2.93846923,5.70488532,0.01258222,0.19466436,0.34763996,1.99236594,0.60203632,2.46308302,0.88552103,0.00000000
-2.93246623,5.73120305,0.01194733,0.20129057,0.34007467,1.97904909,0.60580160,2.50869462,0.89144719,0.00000000
-2.92646323,5.75135297,0.01127143,0.20795198,0.33180615,1.96027977,0.60733058,2.55642605,0.89587054,0.00000000
-2.92046023,5.76641088,0.01056583,0.21460126,0.32297261,1.93658150,0.60665068,2.60655982,0.89894764,0.00000000
-2.91445723,5.77748830,0.00984174,0.22118910,0.31371279,1.90854695,0.60383337,2.65932556,0.90082651,0.00000000
-2.90845423,5.78568953,0.00910997,0.22766434,0.30416118,1.87681993,0.59899079,2.71488559,0.90163868,0.00000000
-2.90245123,5.79207279,0.00838074,0.23397432,0.29444412,1.84207673,0.59227134,2.77332440,0.90149307,0.00000000
-2.89644822,5.79761725,0.00766342,0.24006555,0.28467680,1.80500713,0.58385458,2.83464281,0.90047187,0.00000000
-2.89044522,5.80319676,0.00696643,0.24588472,0.27496135,1.76629605,0.57394561,2.89875690,0.89862865,0.00000000
-2.88444222,5.80956129,0.00629711,0.25137999,0.26538590,1.72660623,0.56276914,2.96550169,0.89598872,0.00000000
-2.87843922,5.81732594,0.00566166,0.25650250,0.25602469,1.68656261,0.55056350,3.03463901,0.89255156,0.00000000
-2.87243622,5.82696734,0.00506512,0.26120812,0.24693887,1.64673881,0.53757483,3.10586896,0.88829514,0.00000000
-2.86643322,5.83882659,0.00451139,0.26545919,0.23817806,1.60764600,0.52405145,3.17884388,0.88318171,0.00000000
-2.86043022,5.85311779,0.00400331,0.26922628,0.22978223,1.56972456,0.51023880,3.25318390,0.87716465,0.00000000
-2.85442721,5.86994060,0.00354273,0.27248977,0.22178391,1.53333839,0.49637485,3.32849268,0.87019585,0.00000000
-2.84842421,5.88929540,0.00313059,0.27524122,0.21421027,1.49877222,0.48268610,3.40437220,0.86223315,0.00000000
-2.84242121,5.91109958,0.00276707,0.27748426,0.20708516,1.46623148,0.46938424,3.48043559,0.85324731,0.00000000
-2.83641821,5.93520336,0.00245169,0.27923504,0.20043066,1.43584477,0.45666342,3.55631680,0.84322807,0.00000000
-2.83041521,5.96140395,0.00218346,0.28052216,0.19426828,1.40766867,0.44469806,3.63167663,0.83218891,0.00000000
-2.82441221,5.98945702,0.00196095,0.28138588,0.18861962,1.38169441,0.43364131,3.70620454,0.82017021,0.00000000
-2.81840920,6.01908482,0.00178244,0.28187677,0.18350649,1.35785616,0.42362380,3.77961616,0.80724067,0.00000000
-2.81240620,6.04998069,0.00164601,0.28205377,0.17895055,1.33604056,0.41475300,3.85164682,0.79349692,0.00000000
-2.80640320,6.08181011,0.00154962,0.28198155,0.17497261,1.31609695,0.40711280,3.92204155,0.77906129,0.00000000
-2.80040020,6.11420871,0.00149116,0.28172765,0.17159150,1.29784803,0.40076346,3.99054265,0.76407807,0.00000000
-2.79439720,6.14677818,0.00146853,0.28135904,0.16882293,1.28110048,0.39574177,4.05687576,0.74870836,0.00000000
-2.78839420,6.17908107,0.00147967,0.28093874,0.16667822,1.26565518,0.39206152,4.12073597,0.73312401,0.00000000
-2.78239120,6.21063577,0.00152258,0.28052229,0.16516319,1.25131668,0.38971421,4.18177517,0.71750089,0.00000000
-2.77638819,6.24091283,0.00159533,0.28015454,0.16427724,1.23790171,0.38866994,4.23959215,0.70201202,0.00000000
-2.77038519,6.26933385,0.00169610,0.27986679,0.16401278,1.22524624,0.38887859,4.29372666,0.68682098,0.00000000
-2.76438219,6.29527387,0.00182313,0.27967454,0.16435501,1.21321116,0.39027128,4.34365824,0.67207586,0.00000000
-2.75837919,6.31806787,0.00197475,0.27957591,0.16528214,1.20168626,0.39276207,4.38881078,0.65790432,0.00000000
-2.75237619,6.33702171,0.00214933,0.27955098,0.16676591,1.19059234,0.39624986,4.42856264,0.64440976,0.00000000
-2.74637319,6.35142720,0.00234533,0.27956199,0.16877258,1.17988161,0.40062061,4.46226239,0.63166897,0.00000000
-2.74037019,6.36058091,0.00256123,0.27955451,0.17126404,1.16953623,0.40574969,4.48924946,0.61973119,0.00000000
-2.73436718,6.36380545,0.00279555,0.27945945,0.17419920,1.15956515,0.41150438,4.50887842,0.60861872,0.00000000
-2.72836418,6.36047225,0.00304684,0.27919598,0.17753536,1.14999935,0.41774641,4.52054566,0.59832874,0.00000000
-2.72236118,6.35002387,0.00331368,0.27867502,0.18122951,1.14088582,0.42433452,4.52371666,0.58883631,0.00000000
-2.71635818,6.33199468,0.00359467,0.27780329,0.18523954,1.13228046,0.43112684,4.51795206,0.58009821,0.00000000
-2.71035518,6.30602799,0.00388845,0.27648760,0.18952507,1.12424028,0.43798314,4.50293070,0.57205736,0.00000000
-2.70435218,6.27188842,0.00419372,0.27463928,0.19404805,1.11681533,0.44476678,4.47846801,0.56464741,0.00000000
-2.69834917,6.22946851,0.00450926,0.27217829,0.19877293,1.11004081,0.45134631,4.44452842,0.55779731,0.00000000
-2.69234617,6.17878892,0.00483393,0.26903712,0.20366651,1.10392970,0.45759673,4.40123078,0.55143539,0.00000000
-2.68634317,6.11999215,0.00516672,0.26516394,0.20869741,1.09846650,0.46340038,4.34884641,0.54549302,0.00000000
-2.68034017,6.05333018,0.00550680,0.26052512,0.21383530,1.09360237,0.46864747,4.28778978,0.53990729,0.00000000
-2.67433717,5.97914703,0.00585354,0.25510681,0.21904994,1.08925206,0.47323632,4.21860248,0.53462299,0.00000000
-2.66833417,5.89785758,0.00620653,0.24891567,0.22431014,1.08529294,0.47707341,4.14193152,0.52959359,0.00000000
-2.66233117,5.80992430,0.00656565,0.24197866,0.22958273,1.08156619,0.48007324,4.05850352,0.52478143,0.00000000
-2.65632816,5.71583366,0.00693109,0.23434189,0.23483175,1.07788027,0.48215828,3.96909646,0.52015719,0.00000000
-2.65032516,5.61607434,0.00730336,0.22606881,0.24001775,1.07401656,0.48325885,3.87451102,0.51569875,0.00000000
-2.64432216,5.51111856,0.00768332,0.21723765,0.24509759,1.06973693,0.48331334,3.77554327,0.51138965,0.00000000
-2.63831916,5.40140830,0.00807214,0.20793843,0.25002446,1.06479287,0.48226850,3.67296059,0.50721737,0.00000000
-2.63231616,5.28734713,0.00847132,0.19826962,0.25474840,1.05893576,0.48008012,3.56748224,0.50317161,0.00000000
-2.62631316,5.16929833,0.00888259,0.18833467,0.25921712,1.05192770,0.47671391,3.45976556,0.49924258,0.00000000
-2.62031016,5.04758910,0.00930788,0.17823868,0.26337719,1.04355232,0.47214662,3.35039858,0.49541968,0.00000000
-2.61430715,4.92252036,0.00974917,0.16808513,0.26717548,1.03362494,0.46636731,3.23989893,0.49169045,0.00000000
-2.60830415,4.79438114,0.01020842,0.15797307,0.27056068,1.02200151,0.45937870,3.12871886,0.48803981,0.00000000
-2.60230115,4.66346605,0.01068735,0.14799464,0.27348495,1.00858587,0.45119843,3.01725550,0.48444982,0.00000000
-2.59629815,4.53009434,0.01118737,0.13823322,0.27590536,0.99333481,0.44186009,2.90586520,0.48089957,0.00000000
-2.59029515,4.39462872,0.01170929,0.12876197,0.27778529,0.97626078,0.43141399,2.79488060,0.47736552,0.00000000
-2.58429215,4.25749249,0.01225326,0.11964301,0.27909540,0.95743209,0.41992742,2.68462883,0.47382183,0.00000000
-2.57828914,4.11918342,0.01281851,0.11092705,0.27981435,0.93697068,0.40748445,2.57544951,0.47024100,0.00000000
-2.57228614,3.98028336,0.01340329,0.10265350,0.27992915,0.91504767,0.39418504,2.46771095,0.46659443,0.00000000
-2.56628314,3.84146295,0.01400471,0.09485094,0.27943513,0.89187703,0.38014372,2.36182357,0.46285312,0.00000000
-2.56028014,3.70348115,0.01461872,0.08753791,0.27833556,0.86770802,0.36548760,2.25824949,0.45898828,0.00000000
-2.55427714,3.56717988,0.01524008,0.08072391,0.27664113,0.84281672,0.35035396,2.15750780,0.45497207,0.00000000
-2.54827414,3.43347425,0.01586248,0.07441060,0.27436914,0.81749750,0.33488742,2.06017532,0.45077831,0.00000000
-2.54227114,3.30333941,0.01647861,0.06859296,0.27154272,0.79205494,0.31923700,1.96688279,0.44638340,0.00000000
-2.53626813,3.17779506,0.01708043,0.06326061,0.26819015,0.76679670,0.30355299,1.87830705,0.44176725,0.00000000
-2.53026513,3.05788871,0.01765944,0.05839899,0.26434426,0.74202791,0.28798398,1.79515964,0.43691455,0.00000000
-2.52426213,2.94467905,0.01820699,0.05399044,0.26004212,0.71804725,0.27267410,1.71817264,0.43181610,0.00000000
-2.51825913,2.83922007,0.01871470,0.05001530,0.25532504,0.69514501,0.25776062,1.64808262,0.42647042,0.00000000
-2.51225613,2.74254691,0.01917485,0.04645273,0.25023885,0.67360300,0.24337204,1.58561331,0.42088551,0.00000000
-2.50625313,2.65566375,0.01958081,0.04328151,0.24483455,0.65369621,0.22962662,1.53145812,0.41508058,0.00000000
-2.50025013,2.57953380,0.01992748,0.04048062,0.23916917,0.63569575,0.21663152,1.48626284,0.40908784,0.00000000
-2.49424712,2.51507124,0.02021159,0.03802977,0.23330678,0.61987273,0.20448241,1.45060934,0.40295401,0.00000000
-2.48824412,2.46313452,0.02043210,0.03590972,0.22731959,0.60650241,0.19326352,1.42500063,0.39674150,0.00000000
-2.48224112,2.42452037,0.02059032,0.03410254,0.22128897,0.59586796,0.18304806,1.40984744,0.39052904,0.00000000
-2.47623812,2.39995775,0.02069015,0.03259171,0.21530620,0.58826332,0.17389890,1.40545679,0.38441162,0.00000000
-2.47023512,2.39010079,0.02073797,0.03136219,0.20947295,0.58399442,0.16586937,1.41202239,0.37849966,0.00000000
-2.46423212,2.39552008,0.02074259,0.03040029,0.20390122,0.58337836,0.15900404,1.42961697,0.37291720,0.00000000
-2.45822911,2.41669177,0.02071499,0.02969357,0.19871272,0.58674016,0.15333942,1.45818661,0.36779921,0.00000000
-2.45222611,2.45398398,0.02066793,0.02923064,0.19403767,0.59440680,0.14890446,1.49754701,0.36328793,0.00000000
-2.44622311,2.50764080,0.02061547,0.02900083,0.19001287,0.60669856,0.14572076,1.54738157,0.35952841,0.00000000
-2.44022011,2.57776392,0.02057244,0.02899397,0.18677921,0.62391792,0.14380251,1.60724151,0.35666338,0.00000000
-2.43421711,2.66429272,0.02055371,0.02919997,0.18447856,0.64633619,0.14315607,1.67654786,0.35482763,0.00000000
-2.42821411,2.76698369,0.02057361,0.02960854,0.18325019,0.67417848,0.14377935,1.75459558,0.35414220,0.00000000
-2.42221111,2.88539035,0.02064517,0.03020882,0.18322687,0.70760786,0.14566087,1.84055962,0.35470864,0.00000000
-2.41620810,3.01884513,0.02077944,0.03098910,0.18453079,0.74670917,0.14877880,1.93350325,0.35660369,0.00000000
-2.41020510,3.16644464,0.02098497,0.03193658,0.18726948,0.79147373,0.15309990,2.03238862,0.35987461,0.00000000
-2.40420210,3.32703981,0.02126718,0.03303712,0.19153195,0.84178567,0.15857853,2.13608945,0.36453553,0.00000000
-2.39819910,3.49923223,0.02162804,0.03427524,0.19738516,0.89741077,0.16515590,2.24340613,0.37056494,0.00000000
-2.39219610,3.68137814,0.02206577,0.03563404,0.20487112,0.95798874,0.17275963,2.35308283,0.37790470,0.00000000
-2.38619310,3.87160067,0.02257476,0.03709538,0.21400464,1.02302962,0.18130362,2.46382676,0.38646043,0.00000000
-2.38019010,4.06781127,0.02314560,0.03864009,0.22477195,1.09191479,0.19068854,2.57432923,0.39610356,0.00000000
-2.37418709,4.26774036,0.02376535,0.04024840,0.23713026,1.16390297,0.20080264,2.68328836,0.40667479,0.00000000
-2.36818409,4.46897710,0.02441789,0.04190042,0.25100821,1.23814138,0.21152332,2.78943298,0.41798904,0.00000000
-2.36218109,4.66901751,0.02508452,0.04357681,0.26630738,1.31368172,0.22271899,2.89154747,0.42984147,0.00000000
-2.35617809,4.86532004,0.02574456,0.04525954,0.28290465,1.38950092,0.23425157,2.98849701,0.44201452,0.00000000
-2.35017509,5.05536690,0.02637617,0.04693275,0.30065543,1.46452562,0.24597925,3.07925278,0.45428546,0.00000000
-2.34417209,5.23672936,0.02695715,0.04858371,0.31939763,1.53765988,0.25775970,3.16291656,0.46643428,0.00000000
-2.33816908,5.40713495,0.02746581,0.05020377,0.33895605,1.60781488,0.26945325,3.23874417,0.47825137,0.00000000
-2.33216608,5.56453404,0.02788180,0.05178940,0.35914729,1.67393954,0.28092633,3.30616713,0.48954477,0.00000000
-2.32616308,5.70716341,0.02818694,0.05334312,0.37978473,1.73505075,0.29205463,3.36481196,0.50014662,0.00000000
-2.32016008,5.83360433,0.02836593,0.05487442,0.40068348,1.79026209,0.30272621,3.41451650,0.50991844,0.00000000
-2.31415708,5.94283286,0.02840695,0.05640050,0.42166507,1.83880970,0.31284414,3.45534264,0.51875506,0.00000000
-2.30815408,6.03426007,0.02830212,0.05794690,0.44256176,1.88007434,0.32232879,3.48758494,0.52658707,0.00000000
-2.30215108,6.10776048,0.02804785,0.05954784,0.46322018,1.91359872,0.33111958,3.51177449,0.53338159,0.00000000
-2.29614807,6.16368732,0.02764494,0.06124641,0.48350426,1.93909935,0.33917613,3.52867772,0.53914148,0.00000000
-2.29014507,6.20287354,0.02709859,0.06309429,0.50329728,1.95647266,0.34647891,3.53928963,0.54390294,0.00000000
-2.28414207,6.22661828,0.02641820,0.06515128,0.52250313,1.96579502,0.35302922,3.54482124,0.54773177,0.00000000
-2.27813907,6.23665870,0.02561705,0.06748440,0.54104646,1.96731704,0.35884862,3.54668099,0.55071847,0.00000000
-2.27213607,6.23512801,0.02471180,0.07016659,0.55887212,1.96145238,0.36397790,3.54645020,0.55297237,0.00000000
-2.26613307,6.22450062,0.02372198,0.07327505,0.57594363,1.94876170,0.36847553,3.54585255,0.55461526,0.00000000
-2.26013007,6.20752606,0.02266928,0.07688916,0.59224094,1.92993277,0.37241578,3.54671804,0.55577477,0.00000000
-2.25412706,6.18715364,0.02157694,0.08108815,0.60775762,1.90575745,0.37588655,3.55094176,0.55657777,0.00000000
-2.24812406,6.16645015,0.02046899,0.08594831,0.62249745,1.87710682,0.37898689,3.56043820,0.55714432,0.00000000
-2.24212106,6.14851301,0.01936964,0.09154008,0.63647086,1.84490537,0.38182449,3.57709215,0.55758224,0.00000000
-2.23611806,6.13638178,0.01830260,0.09792494,0.64969112,1.81010549,0.38451301,3.60270705,0.55798265,0.00000000
-2.23011506,6.13295065,0.01729058,0.10515219,0.66217064,1.77366309,0.38716942,3.63895229,0.55841676,0.00000000
-2.22411206,6.14088472,0.01635477,0.11325585,0.67391749,1.73651522,0.38991136,3.68731104,0.55893384,0.00000000
-2.21810905,6.16254289,0.01551455,0.12225166,0.68493229,1.69956054,0.39285456,3.74903009,0.55956068,0.00000000
-2.21210605,6.19990985,0.01478716,0.13213447,0.69520568,1.66364298,0.39611042,3.82507370,0.56030231,0.00000000
-2.20610305,6.25453948,0.01418760,0.14287597,0.70471644,1.62953900,0.39978367,3.91608331,0.56114409,0.00000000
-2.20010005,6.32751182,0.01372856,0.15442311,0.71343046,1.59794865,0.40397025,4.02234490,0.56205498,0.00000000
-2.19409705,6.41940504,0.01342047,0.16669717,0.72130050,1.56949022,0.40875538,4.14376580,0.56299175,0.00000000
-2.18809405,6.53028388,0.01327163,0.17959362,0.72826687,1.54469850,0.41421185,4.27986252,0.56390407,0.00000000
-2.18209105,6.65970493,0.01328834,0.19298291,0.73425905,1.52402606,0.42039862,4.42976081,0.56474005,0.00000000
-2.17608804,6.80673895,0.01347513,0.20671219,0.73919814,1.50784725,0.42735968,4.59220871,0.56545210,0.00000000
-2.17008504,6.97000958,0.01383499,0.22060798,0.74300015,1.49646420,0.43512320,4.76560304,0.56600270,0.00000000
-2.16408204,7.14774715,0.01436956,0.23447981,0.74557984,1.49011430,0.44370105,4.94802888,0.56636985,0.00000000
-2.15807904,7.33785573,0.01507932,0.24812461,0.74685527,1.48897839,0.45308866,5.13731125,0.56655198,0.00000000
-2.15207604,7.53799073,0.01596376,0.26133193,0.74675248,1.49318913,0.46326514,5.33107742,0.56657188,0.00000000
-2.14607304,7.74564397,0.01702143,0.27388969,0.74521044,1.50283866,0.47419380,5.52682766,0.56647960,0.00000000
-2.14007004,7.95823276,0.01825002,0.28559034,0.74218583,1.51798525,0.48582288,5.72201184,0.56635411,0.00000000
-2.13406703,8.17318908,0.01964626,0.29623710,0.73765753,1.53865820,0.49808660,5.91410874,0.56630341,0.00000000
-2.12806403,8.38804496,0.02120587,0.30565020,0.73163049,1.56486080,0.51090630,6.10070473,0.56646327,0.00000000
-2.12206103,8.60051041,0.02292338,0.31367274,0.72413892,1.59657090,0.52419187,6.27956854,0.56699437,0.00000000
-2.11605803,8.80854038,0.02479193,0.32017593,0.71524855,1.63373916,0.53784315,6.44871862,0.56807807,0.00000000
-2.11005503,9.01038795,0.02680304,0.32506364,0.70505774,1.67628496,0.55175149,6.60648045,0.56991075,0.00000000
-2.10405203,9.20464170,0.02894636,0.32827581,0.69369755,1.72409021,0.56580134,6.75153103,0.57269713,0.00000000
-2.09804902,9.39024592,0.03120948,0.32979082,0.68133055,1.77699151,0.57987178,6.88292911,0.57664260,0.00000000
-2.09204602,9.56650365,0.03357772,0.32962655,0.66814848,1.83477118,0.59383819,7.00012990,0.58194512,0.00000000
-2.08604302,9.73306306,0.03603406,0.32784018,0.65436886,1.89714785,0.60757388,7.10298436,0.58878681,0.00000000
-2.08004002,9.88988914,0.03855909,0.32452665,0.64023060,1.96376742,0.62095183,7.19172351,0.59732579,0.00000000
-2.07403702,10.03722301,0.04113110,0.31981593,0.62598878,2.03419528,0.63384650,7.26692947,0.60768858,0.00000000
-2.06803402,10.17553220,0.04372631,0.31386915,0.61190896,2.10791047,0.64613575,7.32949510,0.61996345,0.00000000
-2.06203102,10.30545547,0.04631921,0.30687382,0.59826099,2.18430282,0.65770294,7.38057513,0.63419507,0.00000000
-2.05602801,10.42774579,0.04888302,0.29903823,0.58531281,2.26267342,0.66843913,7.42153140,0.65038079,0.00000000
-2.05002501,10.54321521,0.05139030,0.29058534,0.57332429,2.34223936,0.67824544,7.45387540,0.66846875,0.00000000
-2.04402201,10.65268478,0.05381360,0.28174635,0.56254146,2.42214259,0.68703548,7.47921100,0.68835794,0.00000000
-2.03801901,10.75694213,0.05612629,0.27275423,0.55319126,2.50146331,0.69473773,7.49917967,0.70990027,0.00000000
-2.03201601,10.85670844,0.05830331,0.26383728,0.54547701,2.57923746,0.70129784,7.51541062,0.73290463,0.00000000
-2.02601301,10.95261588,0.06032202,0.25521319,0.53957469,2.65447795,0.70668077,7.52947709,0.75714267,0.00000000
-2.02001001,11.04519527,0.06216294,0.24708345,0.53563015,2.72619875,0.71087238,7.54285982,0.78235619,0.00000000
-2.01400700,11.13487335,0.06381048,0.23962859,0.53375728,2.79344098,0.71388073,7.55691791,0.80826563,0.00000000
-2.00800400,11.22197791,0.06525347,0.23300405,0.53403702,2.85529976,0.71573654,7.57286686,0.83457941,0.00000000
-2.00200100,11.30674867,0.06648564,0.22733701,0.53651736,2.91095061,0.71649297,7.59176295,0.86100352,0.00000000
-1.99599800,11.38935151,0.06750578,0.22272408,0.54121403,2.95967399,0.71622464,7.61449302,0.88725100,0.00000000
-1.98999500,11.46989348,0.06831783,0.21922993,0.54811183,3.00087693,0.71502567,7.64176841,0.91305085,0.00000000
-1.98399200,11.54843624,0.06893069,0.21688682,0.55716651,3.03411035,0.71300694,7.67412187,0.93815580,0.00000000
-1.97798899,11.62500604,0.06935782,0.21569499,0.56830691,3.05908140,0.71029262,7.71190649,0.96234878,0.00000000
-1.97198599,11.69959875,0.06961665,0.21562390,0.58143733,3.07565994,0.70701602,7.75529574,0.98544766,0.00000000
-1.96598299,11.77217928,0.06972788,0.21661423,0.59643990,3.08387895,0.70331499,7.80428419,1.00730810,0.00000000
-1.95997999,11.84267537,0.06971451,0.21858053,0.61317687,3.08392873,0.69932708,7.85868891,1.02782444,0.00000000
-1.95397699,11.91096641,0.06960093,0.22141443,0.63149255,3.07614524,0.69518468,7.91815159,1.04692868,0.00000000
-1.94797399,11.97686856,0.06941181,0.22498842,0.65121516,3.06099324,0.69101036,7.98214198,1.06458757,0.00000000
-1.94197099,12.04011786,0.06917111,0.22915991,0.67215813,3.03904491,0.68691264,8.04996337,1.08079817,0.00000000
-1.93596798,12.10035339,0.06890104,0.23377557,0.69412125,3.01095530,0.68298244,8.12076071,1.09558202,0.00000000
-1.92996498,12.15710248,0.06862118,0.23867587,0.71689135,2.97743571,0.67929031,8.19353216,1.10897847,0.00000000
-1.92396198,12.20976997,0.06834763,0.24369953,0.74024296,2.93922626,0.67588464,8.26714468,1.12103736,0.00000000
-1.91795898,12.25763319,0.06809245,0.24868798,0.76393870,2.89706917,0.67279076,8.34035385,1.13181169,0.00000000
-1.91195598,12.29984391,0.06786317,0.25348952,0.78772982,2.85168370,0.67001123,8.41182802,1.14135049,0.00000000
-1.90595298,12.33543799,0.06766256,0.25796319,0.81135687,2.80374412,0.66752692,8.48017640,1.14969244,0.00000000
-1.89994997,12.36335297,0.06748862,0.26198214,0.83455079,2.75386139,0.66529913,8.54398057,1.15686051,0.00000000
-1.89394697,12.38245322,0.06733473,0.26543651,0.85703440,2.70256935,0.66327239,8.60182831,1.16285793,0.00000000
-1.88794397,12.39156175,0.06719002,0.26823574,0.87852462,2.65031584,0.66137794,8.65234882,1.16766569,0.00000000
-1.88194097,12.38949749,0.06703995,0.27031011,0.89873537,2.59745876,0.65953763,8.69424781,1.17124172,0.00000000
-1.87593797,12.37511642,0.06686699,0.27161166,0.91738127,2.54426724,0.65766804,8.72634141,1.17352182,0.00000000
-1.86993497,12.34735479,0.06665147,0.27211442,0.93418216,2.49092738,0.65568478,8.74758742,1.17442222,0.00000000
-1.86393197,12.30527260,0.06637247,0.27181392,0.94886828,2.43755215,0.65350666,8.75711290,1.17384378,0.00000000
-1.85792896,12.24809544,0.06600881,0.27072608,0.96118619,2.38419473,0.65105957,8.75423711,1.17167743,0.00000000
-1.85192596,12.17525312,0.06554000,0.26888549,0.97090503,2.33086455,0.64828002,8.73848906,1.16781085,0.00000000
-1.84592296,12.08641337,0.06494716,0.26634324,0.97782312,2.27754498,0.64511817,8.70961932,1.16213576,0.00000000
-1.83991996,11.98150944,0.06421397,0.26316433,0.98177439,2.22421194,0.64154018,8.66760568,1.15455568,0.00000000
-1.83391696,11.86076031,0.06332733,0.25942482,0.98263459,2.17085229,0.63752993,8.61265289,1.14499367,0.00000000
