energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,9.48746860,0.40370467,0.00388843,1.69932732,7.44486075,0.06227306,0.86517777
-4.29514757,9.67259039,0.41079110,0.00412072,1.75660095,7.56413470,0.06325669,0.87340810
-4.28914457,9.82686700,0.41724746,0.00434927,1.81142134,7.65642626,0.06422869,0.87748822
-4.28314157,9.95096901,0.42319961,0.00457192,1.86374893,7.72249066,0.06521712,0.87754848
-4.27713857,10.04599244,0.42877130,0.00478643,1.91355637,7.76348919,0.06624876,0.87379492
-4.27113557,10.11337295,0.43407587,0.00499054,1.96081724,7.78091896,0.06734779,0.86649948
-4.26513257,10.15479240,0.43920842,0.00518198,2.00549503,7.77653446,0.06853468,0.85598813
-4.25912956,10.17208298,0.44423888,0.00535854,2.04753303,7.75226523,0.06982506,0.84262736
-4.25312656,10.16713446,0.44920643,0.00551808,2.08684587,7.71013397,0.07122898,0.82680995
-4.24712356,10.14180935,0.45411561,0.00565861,2.12331319,7.65217917,0.07275030,0.80894060
-4.24112056,10.09787048,0.45893440,0.00577831,2.15677607,7.58038596,0.07438634,0.78942204
-4.23511756,10.03692435,0.46359439,0.00587557,2.18703631,7.49662822,0.07612795,0.76864246
-4.22911456,9.96038246,0.46799307,0.00594904,2.21385897,7.40262409,0.07795968,0.74696452
-4.22311156,9.86944175,0.47199815,0.00599766,2.23697785,7.29990606,0.07986035,0.72471664
-4.21710855,9.76508397,0.47545369,0.00602067,2.25610388,7.18980599,0.08180379,0.70218653
-4.21110555,9.64809227,0.47818769,0.00601767,2.27093592,7.07345422,0.08375978,0.67961730
-4.20510255,9.51908299,0.48002070,0.00598862,2.28117344,6.95179151,0.08569514,0.65720597
-4.19909955,9.37854892,0.48077504,0.00593381,2.28653026,6.82559145,0.08757492,0.63510427
-4.19309655,9.22691058,0.48028409,0.00585392,2.28674890,6.69549096,0.08936359,0.61342133
-4.18709355,9.06457139,0.47840109,0.00574999,2.28161441,6.56202590,0.09102626,0.59222806
-4.18109055,8.89197272,0.47500709,0.00562337,2.27096724,6.42566922,0.09252978,0.57156259
-4.17508754,8.70964542,0.47001754,0.00547575,2.25471424,6.28686892,0.09384372,0.55143644
-4.16908454,8.51825483,0.46338731,0.00530908,2.23283745,6.14608384,0.09494129,0.53184103
-4.16308154,8.31863703,0.45511381,0.00512557,2.20540019,6.00381538,0.09579992,0.51275401
-4.15707854,8.11182516,0.44523824,0.00492764,2.17255021,5.86063437,0.09640183,0.49414519
-4.15107554,7.89906519,0.43384488,0.00471782,2.13452006,5.71720229,0.09673434,0.47598185
-4.14507254,7.68182166,0.42105863,0.00449880,2.09162456,5.57428704,0.09678998,0.45823322
-4.13906953,7.46177429,0.40704097,0.00427329,2.04425590,5.43277362,0.09656649,0.44087405
-4.13306653,7.24080698,0.39198463,0.00404402,1.99287676,5.29367030,0.09606672,0.42388731
-4.12706353,7.02099091,0.37610735,0.00381366,1.93801181,5.15811128,0.09529838,0.40726617
-4.12106053,6.80456347,0.35964507,0.00358481,1.88023834,5.02735634,0.09427373,0.39101509
-4.11505753,6.59390465,0.34284496,0.00335994,1.82017635,4.90278834,0.09300930,0.37515053
-4.10905453,6.39151194,0.32595849,0.00314133,1.75847870,4.78590863,0.09152550,0.35970101
-4.10305153,6.19997467,0.30923505,0.00293110,1.69582157,4.67833043,0.08984626,0.34470697
-4.09704852,6.02194789,0.29291612,0.00273112,1.63289560,4.58176981,0.08799870,0.33022029
-4.09104552,5.86012537,0.27723039,0.00254307,1.57039771,4.49803353,0.08601280,0.31630366
-4.08504252,5.71721131,0.26238966,0.00236835,1.50902362,4.42900279,0.08392097,0.30302976
-4.07903952,5.59588940,0.24858576,0.00220815,1.44946105,4.37661193,0.08175773,0.29048025
-4.07303652,5.49878833,0.23598833,0.00206340,1.39238320,4.34282111,0.07955924,0.27874460
-4.06703352,5.42844265,0.22474341,0.00193480,1.33844246,4.32958217,0.07736287,0.26791857
-4.06103052,5.38724815,0.21497268,0.00182286,1.28826391,4.33879750,0.07520655,0.25810242
-4.05502751,5.37741159,0.20677323,0.00172787,1.24243848,4.37227175,0.07312821,0.24939881
-4.04902451,5.40089503,0.20021776,0.00164993,1.20151559,4.43165740,0.07116496,0.24191022
-4.04302151,5.45935572,0.19535488,0.00158901,1.16599512,4.51839535,0.06935231,0.23573602
-4.03701851,5.55408329,0.19220971,0.00154491,1.13631883,4.63365256,0.06772329,0.23096925
-4.03101551,5.68593652,0.19078439,0.00151731,1.11286129,4.77825924,0.06630746,0.22769303
-4.02501251,5.85528264,0.19105864,0.00150579,1.09592077,4.95264841,0.06513007,0.22597689
-4.01900950,6.06194237,0.19299030,0.00150984,1.08571027,5.15680104,0.06421110,0.22587304
-4.01300650,6.30514402,0.19651589,0.00152886,1.08234923,5.39019996,0.06356455,0.22741282
-4.00700350,6.58349012,0.20155127,0.00156217,1.08585654,5.65179550,0.06319779,0.23060345
-4.00100050,6.89493945,0.20799239,0.00160904,1.09614507,5.93998553,0.06311117,0.23542532
-3.99499750,7.23680689,0.21571638,0.00166867,1.11301856,6.25261202,0.06329782,0.24182996
-3.98899450,7.60578291,0.22458291,0.00174020,1.13617094,6.58697531,0.06374385,0.24973891
-3.98299150,7.99797336,0.23443603,0.00182272,1.16518868,6.93986686,0.06442874,0.25904345
-3.97698849,8.40895939,0.24510647,0.00191522,1.19955604,7.30761980,0.06532613,0.26960553
-3.97098549,8.83387643,0.25641452,0.00201667,1.23866363,7.68617628,0.06640490,0.28125962
-3.96498249,9.26750986,0.26817342,0.00212596,1.28181976,8.07116943,0.06763051,0.29381577
-3.95897949,9.70440465,0.28019329,0.00224189,1.32826473,8.45801714,0.06896664,0.30706361
-3.95297649,10.13898500,0.29228548,0.00236321,1.37718731,8.84202430,0.07037689,0.32077716
-3.94697349,10.56568005,0.30426735,0.00248862,1.42774318,9.21848991,0.07182674,0.33472046
-3.94097049,10.97905102,0.31596712,0.00261673,1.47907449,9.58281494,0.07328533,0.34865368
-3.93496748,11.37391535,0.32722898,0.00274613,1.53033016,9.93060735,0.07472734,0.36233944
-3.92896448,11.74546350,0.33791785,0.00287535,1.58068592,10.25778037,0.07613458,0.37554928
-3.92296148,12.08936444,0.34792396,0.00300290,1.62936366,10.56064089,0.07749738,0.38806983
-3.91695848,12.40185632,0.35716690,0.00312732,1.67564928,10.83596510,0.07881558,0.39970861
-3.91095548,12.67981951,0.36559891,0.00324712,1.71890849,11.08105922,0.08009915,0.41029905
-3.90495248,12.92083000,0.37320729,0.00336089,1.75860002,11.29380363,0.08136836,0.41970472
-3.89894947,13.12319165,0.38001586,0.00346728,1.79428585,11.47267955,0.08265335,0.42782248
-3.89294647,13.28594685,0.38608518,0.00356505,1.82563804,11.61677793,0.08399330,0.43458443
-3.88694347,13.40886559,0.39151164,0.00365305,1.85244212,11.72579075,0.08543503,0.43995867
-3.88094047,13.49241398,0.39642519,0.00373031,1.87459682,11.79998569,0.08703112,0.44394875
-3.87493747,13.53770339,0.40098595,0.00379602,1.89211028,11.84016534,0.08883765,0.44659186
-3.86893447,13.54642248,0.40537953,0.00384954,1.90509291,11.84761268,0.09091155,0.44795583
-3.86293147,13.52075457,0.40981139,0.00389045,1.91374719,11.82402501,0.09330780,0.44813514
-3.85692846,13.46328324,0.41450017,0.00391851,1.91835476,11.77143865,0.09607638,0.44724592
-3.85092546,13.37688954,0.41967039,0.00393368,1.91926150,11.69214702,0.09925932,0.44542032
-3.84492246,13.26464447,0.42554458,0.00393612,1.91686095,11.58861511,0.10288779,0.44280038
-3.83891946,13.12970045,0.43233528,0.00392614,1.91157690,11.46339331,0.10697956,0.43953173
-3.83291646,12.97518580,0.44023696,0.00390424,1.90384577,11.31903359,0.11153673,0.43575723
-3.82691346,12.80410606,0.44941834,0.00387102,1.89409946,11.15801137,0.11654409,0.43161108
-3.82091046,12.61925603,0.46001531,0.00382720,1.88274946,10.98265582,0.12196795,0.42721338
-3.81490745,12.42314584,0.47212473,0.00377355,1.87017275,10.79509146,0.12775584,0.42266555
-3.80890445,12.21794414,0.48579935,0.00371090,1.85670009,10.59719346,0.13383679,0.41804678
-3.80290145,12.00544073,0.50104410,0.00364010,1.84260713,10.39055843,0.14012251,0.41341164
-3.79689845,11.78703012,0.51781390,0.00356197,1.82810878,10.17649186,0.14650924,0.40878899
-3.79089545,11.56371661,0.53601311,0.00347731,1.81335674,9.95601282,0.15288036,0.40418221
-3.78489245,11.33614056,0.55549669,0.00338688,1.79844059,9.72987538,0.15910963,0.39957074
-3.77888944,11.10462423,0.57607306,0.00329137,1.78339183,9.49860552,0.16506491,0.39491292
-3.77288644,10.86923459,0.59750864,0.00319144,1.76819097,9.26255147,0.17061231,0.39014985
-3.76688344,10.62985983,0.61953386,0.00308766,1.75277686,9.02194440,0.17562046,0.38521009
-3.76088044,10.38629498,0.64185050,0.00298059,1.73705799,8.77696613,0.17996491,0.38001516
-3.75487744,10.13833191,0.66414013,0.00287075,1.72092475,8.52781961,0.18353229,0.37448517
-3.74887444,9.88584861,0.68607326,0.00275862,1.70426231,8.27479805,0.18622419,0.36854462
-3.74287144,9.62889226,0.70731897,0.00264469,1.68696300,8.01834839,0.18796044,0.36212791
-3.73686843,9.36775164,0.72755463,0.00252949,1.66893785,7.75912523,0.18868186,0.35518420
-3.73086543,9.10301419,0.74647522,0.00241354,1.65012644,7.49803172,0.18835215,0.34768153
-3.72486243,8.83560469,0.76380215,0.00229743,1.63050461,7.23624478,0.18695895,0.33960986
-3.71885943,8.56680297,0.77929100,0.00218177,1.61008975,6.97522292,0.18451407,0.33098292
-3.71285643,8.29823980,0.79273795,0.00206725,1.58894327,6.71669594,0.18105273,0.32183878
-3.70685343,8.03187104,0.80398480,0.00195457,1.56717042,6.46263697,0.17663215,0.31223917
-3.70085043,7.76993157,0.81292223,0.00184452,1.54491740,6.21521809,0.17132919,0.30226754
-3.69484742,7.51487164,0.81949127,0.00173789,1.52236604,5.97675220,0.16523758,0.29202607
-3.68884442,7.26927926,0.82368301,0.00163548,1.49972661,5.74962406,0.15846446,0.28163179
-3.68284142,7.03579297,0.82553661,0.00153812,1.47722900,5.53621439,0.15112682,0.27121202
-3.67683842,6.81700984,0.82513566,0.00144660,1.45511304,5.33882110,0.14334763,0.26089947
-3.67083542,6.61539359,0.82260321,0.00136167,1.43361849,5.15958185,0.13525206,0.25082712
-3.66483242,6.43318777,0.81809578,0.00128405,1.41297520,5.00040192,0.12696387,0.24112339
-3.65882941,6.27233831,0.81179644,0.00121437,1.39339411,4.86289110,0.11860213,0.23190758
-3.65282641,6.13442928,0.80390759,0.00115317,1.37505943,4.74831252,0.11027831,0.22328604
-3.64682341,6.02063468,0.79464352,0.00110092,1.35812242,4.65754586,0.10209390,0.21534903
-3.64082041,5.93168809,0.78422325,0.00105797,1.34269700,4.59106624,0.09413862,0.20816848
-3.63481741,5.86787123,0.77286375,0.00102456,1.32885722,4.54893943,0.08648915,0.20179676
-3.62881441,5.82902101,0.76077395,0.00100083,1.31663664,4.53083309,0.07920846,0.19626630
-3.62281141,5.81455396,0.74814964,0.00098679,1.30602944,4.53604278,0.07234566,0.19159010
-3.61680840,5.82350593,0.73516929,0.00098239,1.29699295,4.56353101,0.06593630,0.18776303
-3.61080540,5.85458443,0.72199104,0.00098743,1.28945140,4.61197673,0.06000313,0.18476375
-3.60480240,5.90623000,0.70875056,0.00100164,1.28330035,4.67983264,0.05455714,0.18255700
-3.59879940,5.97668336,0.69556003,0.00102465,1.27841156,4.76538686,0.04959880,0.18109633
-3.59279640,6.06405435,0.68250791,0.00105601,1.27463784,4.86682608,0.04511954,0.18032671
-3.58679340,6.16638934,0.66965939,0.00109519,1.27181761,4.98229688,0.04110322,0.18018729
-3.58079040,6.28173357,0.65705754,0.00114157,1.26977888,5.10996250,0.03752763,0.18061370
-3.57478739,6.40818580,0.64472481,0.00119446,1.26834252,5.24805240,0.03436592,0.18154024
-3.56878439,6.54394300,0.63266487,0.00125313,1.26732471,5.39490282,0.03158796,0.18290147
-3.56278139,6.68733338,0.62086467,0.00131674,1.26653866,5.54898669,0.02916150,0.18463345
-3.55677839,6.83683714,0.60929654,0.00138440,1.26579564,5.70893216,0.02705324,0.18667442
-3.55077539,6.99109454,0.59792045,0.00145519,1.26490555,5.87352948,0.02522968,0.18896508
-3.54477239,7.14890198,0.58668614,0.00152809,1.26367722,6.04172647,0.02365784,0.19144849
-3.53876938,7.30919719,0.57553540,0.00160208,1.26191871,6.21261368,0.02230585,0.19406958
-3.53276638,7.47103513,0.56440422,0.00167607,1.25943777,6.38540040,0.02114332,0.19677451
-3.52676338,7.63355674,0.55322501,0.00174896,1.25604282,6.55938345,0.02014174,0.19950988
-3.52076038,7.79595275,0.54192879,0.00181965,1.25154435,6.73391074,0.01927460,0.20222197
-3.51475738,7.95742511,0.53044737,0.00188703,1.24575714,6.90834197,0.01851759,0.20485600
-3.50875438,8.11714856,0.51871550,0.00195004,1.23850296,7.08200867,0.01784868,0.20735566
-3.50275138,8.27423462,0.50667302,0.00200763,1.22961401,7.25417605,0.01724814,0.20966281
-3.49674837,8.42770023,0.49426678,0.00205885,1.21893667,7.42400878,0.01669855,0.21171759
-3.49074537,8.57644302,0.48145255,0.00210281,1.20633562,7.59054258,0.01618482,0.21345874
-3.48474237,8.71922449,0.46819659,0.00213874,1.19169791,7.75266347,0.01569418,0.21482434
-3.47873937,8.85466240,0.45447695,0.00216599,1.17493687,7.90909570,0.01521611,0.21575293
-3.47273637,8.98123283,0.44028452,0.00218405,1.15599551,8.05839938,0.01474240,0.21618473
-3.46673337,9.09728219,0.42562354,0.00219253,1.13484929,8.19897809,0.01426711,0.21606329
-3.46073037,9.20104877,0.41051185,0.00219124,1.11150802,8.32909654,0.01378656,0.21533718
-3.45472736,9.29069325,0.39498060,0.00218012,1.08601687,8.44690761,0.01329943,0.21396177
-3.44872436,9.36433705,0.37907363,0.00215929,1.05845629,8.55048812,0.01280675,0.21190097
-3.44272136,9.42010719,0.36284652,0.00212901,1.02894102,8.63788187,0.01231208,0.20912894
-3.43671836,9.45618606,0.34636526,0.00208970,0.99761819,8.70714866,0.01182163,0.20563151
-3.43071536,9.47086441,0.32970481,0.00204192,0.96466464,8.75641742,0.01134453,0.20140741
-3.42471236,9.46259581,0.31294750,0.00198634,0.93028366,8.78394180,0.01089318,0.19646910
-3.41870935,9.43005068,0.29618138,0.00192374,0.89470142,8.78815621,0.01048371,0.19084326
-3.41270635,9.37216844,0.27949874,0.00185500,0.85816324,8.76773064,0.01013656,0.18457093
-3.40670335,9.28820589,0.26299472,0.00178105,0.82092999,8.72162238,0.00987727,0.17770710
-3.40070035,9.17778090,0.24676613,0.00170287,0.78327478,8.64912332,0.00973744,0.17032013
-3.39469735,9.04090975,0.23091071,0.00162148,0.74548022,8.54990116,0.00975582,0.16249057
-3.38869435,8.87803769,0.21552656,0.00153790,0.70783632,8.42403371,0.00997971,0.15430993
-3.38269135,8.69006168,0.20071201,0.00145314,0.67063919,8.27203515,0.01046651,0.14587904
-3.37668834,8.47834499,0.18656584,0.00136820,0.63419054,8.09487374,0.01128544,0.13730640
-3.37068534,8.24472337,0.17318776,0.00128404,0.59879807,7.89398048,0.01251951,0.12870638
-3.36468234,7.99150269,0.16067923,0.00120160,0.56477652,7.67124854,0.01426752,0.12019748
-3.35867934,7.72144803,0.14914439,0.00112175,0.53244948,7.42902348,0.01664620,0.11190073
-3.35267634,7.43776443,0.13869116,0.00104534,0.50215163,7.17008431,0.01979228,0.10393821
-3.34667334,7.14406936,0.12943237,0.00097315,0.47423114,6.89761581,0.02386445,0.09643178
-3.34067034,6.84435734,0.12148678,0.00090593,0.44905221,6.61517240,0.02904499,0.08950209
-3.33466733,6.54295677,0.11497986,0.00084436,0.42699715,6.32663410,0.03554104,0.08326781
-3.32866433,6.24447932,0.11004432,0.00078912,0.40846790,6.03615521,0.04358520,0.07784507
-3.32266133,5.95376215,0.10682012,0.00074081,0.39388645,5.74810627,0.05343538,0.07334714
-3.31665833,5.67580334,0.10545401,0.00070004,0.38369411,5.46701010,0.06537354,0.06988415
-3.31065533,5.41569065,0.10609837,0.00066735,0.37834890,5.19747262,0.07970329,0.06756290
-3.30465233,5.17852432,0.10890924,0.00064328,0.37832123,4.94410940,0.09674611,0.06648661
-3.29864932,4.96933423,0.11404367,0.00062831,0.38408729,4.71146877,0.11683589,0.06675451
-3.29264632,4.79299226,0.12165611,0.00062292,0.39612016,4.50395258,0.14031194,0.06846118
-3.28664332,4.65412071,0.13189399,0.00062751,0.41487864,4.32573577,0.16751013,0.07169559
-3.28064032,4.55699810,0.14489252,0.00064247,0.44079374,4.18068597,0.19875245,0.07653970
-3.27463732,4.50546358,0.16076872,0.00066811,0.47425308,4.07228445,0.23433487,0.08306670
-3.26863432,4.50282212,0.17961491,0.00070467,0.51558361,4.00355018,0.27451394,0.09133872
-3.26263132,4.55175229,0.20149186,0.00075230,0.56503308,3.97696837,0.31949221,0.10140421
-3.25662831,4.65421941,0.22642174,0.00081107,0.62275084,3.99442553,0.36940322,0.11329486
-3.25062531,4.81139652,0.25438129,0.00088091,0.68876884,4.05715271,0.42429631,0.12702235
-3.24462231,5.02359635,0.28529546,0.00096163,0.76298366,4.16567893,0.48412211,0.14257491
-3.23861931,5.29021720,0.31903191,0.00105291,0.84514046,4.31979661,0.54871931,0.15991400
-3.23261631,5.60970573,0.35539672,0.00115427,0.93481984,4.51854081,0.61780350,0.17897112
-3.22661331,5.97953951,0.39413162,0.00126505,1.03142860,4.76018375,0.69095892,0.19964517
-3.22061031,6.39623166,0.43491311,0.00138446,1.13419528,5.04224585,0.76763370,0.22180038
-3.21460730,6.85535948,0.47735365,0.00151153,1.24217106,5.36152418,0.84713936,0.24526514
-3.20860430,7.35161829,0.52100517,0.00164514,1.35423689,5.71413859,0.92865508,0.26983184
-3.20260130,7.87890046,0.56536495,0.00178402,1.46911674,6.09559516,1.01123699,0.29525795
-3.19659830,8.43039923,0.60988378,0.00192678,1.58539750,6.50086621,1.09383275,0.32126832
-3.19059530,8.99873510,0.65397646,0.00207195,1.70155475,6.92448501,1.17530122,0.34755889
-3.18459230,9.57610224,0.69703406,0.00221793,1.81598428,7.36065313,1.25443687,0.37380163
-3.17858929,10.15443067,0.73843796,0.00236314,1.92703817,7.80335733,1.32999835,0.39965081
-3.17258629,10.72555956,0.77757484,0.00250592,2.03306431,8.24649268,1.40074028,0.42475030
-3.16658329,11.28141600,0.81385234,0.00264470,2.13244817,8.68398800,1.46544725,0.44874171
-3.16058029,11.81419316,0.84671471,0.00277791,2.22365492,9.10992957,1.52296867,0.47127315
-3.15457729,12.31652178,0.87565773,0.00290411,2.30527050,9.51867922,1.57225316,0.49200825
-3.14857429,12.78162863,0.90024251,0.00302198,2.37603992,9.90498258,1.61238108,0.51063509
-3.14257129,13.20347674,0.92010740,0.00313035,2.43490109,10.26406443,1.64259363,0.52687463
-3.13656828,13.57688208,0.93497769,0.00322822,2.48101294,10.59170793,1.66231748,0.54048843
-3.13056528,13.89760336,0.94467253,0.00331481,2.51377658,10.88431571,1.67118359,0.55128513
-3.12456228,14.16240200,0.94910902,0.00338953,2.53284861,11.13895162,1.66903953,0.55912559
-3.11855928,14.36907145,0.94830315,0.00345204,2.53814630,11.35336262,1.65595455,0.56392634
-3.11255628,14.51643597,0.94236773,0.00350218,2.52984424,11.52598159,1.63221735,0.56566133
-3.10655328,14.60432057,0.93150739,0.00354002,2.50836313,11.65591235,1.59832648,0.56436171
-3.10055028,14.63349519,0.91601092,0.00356584,2.47435100,11.74289924,1.55497392,0.56011392
-3.09454727,14.60559709,0.89624141,0.00358009,2.42865818,11.78728409,1.50302260,0.55305599
-3.08854427,14.52303631,0.87262456,0.00358336,2.37230708,11.78995371,1.44347883,0.54337241
-3.08254127,14.38888955,0.84563574,0.00357641,2.30645829,11.75228154,1.37746090,0.53128765
-3.07653827,14.20678787,0.81578641,0.00356008,2.23237462,11.67606655,1.30616532,0.51705882
-3.07053527,13.98080374,0.78361025,0.00353530,2.15138451,11.56347283,1.23083199,0.50096766
-3.06453227,13.71534189,0.74964985,0.00350305,2.06484641,11.41697225,1.15270984,0.48331238
-3.05852926,13.41503836,0.71444401,0.00346434,1.97411558,11.23929251,1.07302428,0.46439946
-3.05252626,13.08467069,0.67851645,0.00342018,1.88051418,11.03337173,0.99294749,0.44453606
-3.04652326,12.72908127,0.64236590,0.00337157,1.78530585,10.80232041,0.91357279,0.42402298
-3.04052026,12.35311499,0.60645803,0.00331951,1.68967519,10.54939058,0.83589346,0.40314863
-3.03451726,11.96157085,0.57121911,0.00326494,1.59471250,10.27795139,0.76078680,0.38218414
-3.02851426,11.55916667,0.53703160,0.00320876,1.50140378,9.99146997,0.68900335,0.36137958
-3.02251126,11.15051493,0.50423146,0.00315185,1.41062574,9.69349575,0.62116132,0.34096146
-3.01650825,10.74010750,0.47310713,0.00309504,1.32314528,9.38764655,0.55774594,0.32113136
-3.01050525,10.33230631,0.44389992,0.00303914,1.23962286,9.07759440,0.49911305,0.30206569
-3.00450225,9.93133740,0.41680562,0.00298492,1.16061875,8.76704938,0.44549654,0.28391632
-2.99849925,9.54128552,0.39197702,0.00293314,1.08660151,8.45973997,0.39701867,0.26681198
-2.99249625,9.16608699,0.36952708,0.00288454,1.01795764,8.15938883,0.35370251,0.25086024
-2.98649325,8.80951892,0.34953255,0.00283985,0.95500158,7.86968336,0.31548589,0.23614972
-2.98049025,8.47518372,0.33203764,0.00279979,0.89798525,7.59424109,0.28223587,0.22275259
-2.97448724,8.16648798,0.31705773,0.00276508,0.84710662,7.33657001,0.25376320,0.21072683
-2.96848424,7.88661599,0.30458275,0.00273640,0.80251651,7.10002500,0.22983617,0.20011847
-2.96248124,7.63849844,0.29458024,0.00271440,0.76432364,6.88776149,0.21019346,0.19096338
-2.95647824,7.42477735,0.28699790,0.00269970,0.73259744,6.70268783,0.19455554,0.18328863
-2.95047524,7.24776876,0.28176561,0.00269285,0.70736887,6.54741815,0.18263463,0.17711354
-2.94447224,7.10942501,0.27879696,0.00269432,0.68862919,6.42422747,0.17414286,0.17245009
-2.93846923,7.01129829,0.27799023,0.00270445,0.67632718,6.33501065,0.16879893,0.16930301
-2.93246623,6.95450750,0.27922900,0.00272349,0.67036507,6.28124682,0.16633310,0.16766949
-2.92646323,6.93971000,0.28238238,0.00275151,0.67059375,6.26397051,0.16649083,0.16753855
-2.92046023,6.96707972,0.28730503,0.00278841,0.67680773,6.28375042,0.16903512,0.16889023
-2.91445723,7.03629289,0.29383713,0.00283391,0.68874052,6.34067651,0.17374773,0.17169477
-2.90845423,7.14652206,0.30180431,0.00288751,0.70606079,6.43435569,0.18042959,0.17591167
-2.90245123,7.29643893,0.31101793,0.00294851,0.72837001,6.56391604,0.18890032,0.18148900
-2.89644822,7.48422604,0.32127545,0.00301600,0.75520182,6.72801915,0.19899720,0.18836279
-2.89044522,7.70759698,0.33236146,0.00308885,0.78602356,6.92488009,0.21057359,0.19645680
-2.88444222,7.96382460,0.34404901,0.00316574,0.82024015,7.15229407,0.22349689,0.20568254
-2.87843922,8.24977634,0.35610169,0.00324518,0.85720037,7.40766891,0.23764610,0.21593965
-2.87243622,8.56195579,0.36827616,0.00332554,0.89620556,7.68806229,0.25290907,0.22711668
-2.86643322,8.89654919,0.38032535,0.00340507,0.93652050,7.99022270,0.26917939,0.23909217
-2.86043022,9.24947594,0.39200219,0.00348195,0.97738630,8.31063328,0.28635315,0.25173611
-2.85442721,9.61644198,0.40306370,0.00355435,1.01803470,8.64555746,0.30432539,0.26491167
-2.84842421,9.99299489,0.41327555,0.00362044,1.05770348,8.99108591,0.32298666,0.27847716
-2.84242121,10.37458013,0.42241661,0.00367848,1.09565239,9.34318408,0.34221954,0.29228820
-2.83641821,10.75659740,0.43028367,0.00372685,1.13117885,9.69774005,0.36189549,0.30620007
-2.83041521,11.13445699,0.43669588,0.00376409,1.16363312,10.05061251,0.38187208,0.32007009
-2.82441221,11.50363548,0.44149881,0.00378893,1.19243202,10.39767879,0.40199091,0.33376009
-2.81840920,11.85973086,0.44456797,0.00380038,1.21707106,10.73488308,0.42207637,0.34713887
-2.81240620,12.19851698,0.44581165,0.00379770,1.23713423,11.05828497,0.44193550,0.36008467
-2.80640320,12.51599738,0.44517283,0.00378042,1.25230135,11.36410858,0.46135896,0.37248750
-2.80040020,12.80845855,0.44263019,0.00374838,1.26235267,11.64879223,0.48012351,0.38425142
-2.79439720,13.07252258,0.43819811,0.00370174,1.26717070,11.90903892,0.49799571,0.39529675
-2.78839420,13.30519911,0.43192563,0.00364091,1.26673926,12.14186710,0.51473718,0.40556201
-2.78239120,13.50393600,0.42389448,0.00356659,1.26114006,12.34466153,0.53011101,0.41500574
-2.77638819,13.66666819,0.41421617,0.00347970,1.25054694,12.51522325,0.54388928,0.42360799
-2.77038519,13.79186361,0.40302841,0.00338138,1.23521819,12.65181773,0.55586146,0.43137160
-2.76438219,13.87856474,0.39049083,0.00327294,1.21548749,12.75321949,0.56584320,0.43832294
-2.75837919,13.92642429,0.37678037,0.00315581,1.19175363,12.81875170,0.57368518,0.44451228
-2.75237619,13.93573270,0.36208639,0.00303151,1.16446980,12.84831846,0.57928159,0.45001357
-2.74637319,13.90743570,0.34660575,0.00290159,1.13413253,12.84242779,0.58257772,0.45492350
-2.74037019,13.84313932,0.33053811,0.00276762,1.10127083,12.80220297,0.58357625,0.45935994
-2.73436718,13.74510053,0.31408142,0.00263112,1.06643581,12.72938023,0.58234175,0.46345944
-2.72836418,13.61620139,0.29742799,0.00249354,1.03019081,12.62629087,0.57900319,0.46737405
-2.72236118,13.45990553,0.28076097,0.00235627,0.99310231,12.49582646,0.57375396,0.47126710
-2.71635818,13.28019587,0.26425156,0.00222055,0.95573167,12.34138627,0.56684947,0.47530837
-2.71035518,13.08149367,0.24805675,0.00208752,0.91862747,12.16680690,0.55860210,0.47966838
-2.70435218,12.86855971,0.23231776,0.00195819,0.88231861,11.97627477,0.54937366,0.48451216
-2.69834917,12.64637921,0.21715903,0.00183342,0.84730791,11.77422316,0.53956552,0.48999258
-2.69234617,12.42003338,0.20268774,0.00171392,0.81406613,11.56521634,0.52960670,0.49624354
-2.68634317,12.19456115,0.18899380,0.00160031,0.78302639,11.35382409,0.51994033,0.50337324
-2.68034017,11.97481556,0.17615023,0.00149304,0.75457879,11.14449086,0.51100898,0.51145784
-2.67433717,11.76532003,0.16421375,0.00139248,0.72906534,10.94140426,0.50323936,0.52053589
-2.66833417,11.57013000,0.15322571,0.00129887,0.70677527,10.74836800,0.49702703,0.53060381
-2.66233117,11.39270587,0.14321301,0.00121235,0.68794068,10.56868468,0.49272172,0.54161266
-2.65632816,11.23580278,0.13418924,0.00113299,0.67273286,10.40505347,0.49061377,0.55346657
-2.65032516,11.10138269,0.12615573,0.00106075,0.66125942,10.25948764,0.49092239,0.56602302
-2.64432216,10.99055318,0.11910271,0.00099555,0.65356237,10.13325602,0.49378612,0.57909497
-2.63831916,10.90353680,0.11301046,0.00093721,0.64961761,10.02685159,0.49925600,0.59245505
-2.63231616,10.83967305,0.10785036,0.00088550,0.64933572,9.93998951,0.50729167,0.60584166
-2.62631316,10.79745438,0.10358605,0.00084015,0.65256454,9.87163524,0.51776079,0.61896686
-2.62031016,10.77459522,0.10017453,0.00080084,0.65909337,9.82006236,0.53044173,0.63152585
-2.61430715,10.76813240,0.09756727,0.00076717,0.66865898,9.78293826,0.54502954,0.64320758
-2.60830415,10.77455298,0.09571139,0.00073876,0.68095326,9.75743427,0.56114505,0.65370626
-2.60230115,10.78994479,0.09455076,0.00071518,0.69563238,9.74035589,0.57834686,0.66273324
