energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
0.03301651,2.88583491,0.70772556,2.16375795,0.02723962,0.21541740,0.52110932,0.58932216,0.00000000
0.03901951,2.89869138,0.72375713,2.16260411,0.02802062,0.22300336,0.52128983,0.59489486,0.00000000
0.04502251,2.90330016,0.73725573,2.15495312,0.02874343,0.23011411,0.51935083,0.59834435,0.00000000
0.05102551,2.89988125,0.74810998,2.14101588,0.02940284,0.23667996,0.51530726,0.59966140,0.00000000
0.05702851,2.88875387,0.75626674,2.12107060,0.02999410,0.24263400,0.50920121,0.59886637,0.00000000
0.06303152,2.87033121,0.76173370,2.09546012,0.03051299,0.24791306,0.50110142,0.59600874,0.00000000
0.06903452,2.84511413,0.76457992,2.06458920,0.03095586,0.25245877,0.49110217,0.59116610,0.00000000
0.07503752,2.81368363,0.76493415,2.02892138,0.03131962,0.25621850,0.47932171,0.58444243,0.00000000
0.08104052,2.77669174,0.76298079,1.98897511,0.03160180,0.25914638,0.46590016,0.57596588,0.00000000
0.08704352,2.73485070,0.75895348,1.94531878,0.03180055,0.26120413,0.45099690,0.56588582,0.00000000
0.09304652,2.68892031,0.75312655,1.89856451,0.03191464,0.26236191,0.43478753,0.55436953,0.00000000
0.09904952,2.63969370,0.74580452,1.84936052,0.03194346,0.26259889,0.41746048,0.54159833,0.00000000
0.10505253,2.58798167,0.73731022,1.79838217,0.03188701,0.26190382,0.39921330,0.52776345,0.00000000
0.11105553,2.53459623,0.72797186,1.74632180,0.03174588,0.26027539,0.38024887,0.51306182,0.00000000
0.11705853,2.48033376,0.71810975,1.69387772,0.03152126,0.25772234,0.36077152,0.49769173,0.00000000
0.12306153,2.42595858,0.70802337,1.64174265,0.03121486,0.25426356,0.34098331,0.48184874,0.00000000
0.12906453,2.37218766,0.69797930,1.59059215,0.03082893,0.24992786,0.32108052,0.46572188,0.00000000
0.13506753,2.31967707,0.68820074,1.54107342,0.03036621,0.24475366,0.30125043,0.44949027,0.00000000
0.14107054,2.26901091,0.67885913,1.49379500,0.02982996,0.23878846,0.28166860,0.43332033,0.00000000
0.14707354,2.22069308,0.67006834,1.44931770,0.02922384,0.23208817,0.26249655,0.41736351,0.00000000
0.15307654,2.17514221,0.66188166,1.40814696,0.02855200,0.22471632,0.24388005,0.40175481,0.00000000
0.15907954,2.13268990,0.65429180,1.37072690,0.02781896,0.21674301,0.22594783,0.38661184,0.00000000
0.16508254,2.09358196,0.64723394,1.33743607,0.02702967,0.20824391,0.20881086,0.37203449,0.00000000
0.17108554,2.05798242,0.64059147,1.30858454,0.02618942,0.19929898,0.19256211,0.35810520,0.00000000
0.17708854,2.02597966,0.63420423,1.28441246,0.02530384,0.18999128,0.17727665,0.34488959,0.00000000
0.18309155,1.99759401,0.62787873,1.26508941,0.02437887,0.18040556,0.16301214,0.33243739,0.00000000
0.18909455,1.97278596,0.62139967,1.25071434,0.02342072,0.17062698,0.14980956,0.32078365,0.00000000
0.19509755,1.95146433,0.61454227,1.24131574,0.02243580,0.16073974,0.13769412,0.30994987,0.00000000
0.20110055,1.93349341,0.60708458,1.23685156,0.02143067,0.15082576,0.12667626,0.29994524,0.00000000
0.20710355,1.91869875,0.59881921,1.23720879,0.02041200,0.14096350,0.11675276,0.29076760,0.00000000
0.21310655,1.90687095,0.58956380,1.24220257,0.01938645,0.13122682,0.10790778,0.28240432,0.00000000
0.21910955,1.89776736,0.57916975,1.25157480,0.01836062,0.12168397,0.10011397,0.27483291,0.00000000
0.22511256,1.89111175,0.56752885,1.26499252,0.01734097,0.11239677,0.09333339,0.26802142,0.00000000
0.23111556,1.88659219,0.55457750,1.28204644,0.01633368,0.10341994,0.08751858,0.26192867,0.00000000
0.23711856,1.88385785,0.54029844,1.30225008,0.01534464,0.09480061,0.08261341,0.25650438,0.00000000
0.24312156,1.88251524,0.52472013,1.32504011,0.01437928,0.08657805,0.07855410,0.25168927,0.00000000
0.24912456,1.88212497,0.50791382,1.34977857,0.01344253,0.07878350,0.07527008,0.24741522,0.00000000
0.25512756,1.88219979,0.48998881,1.37575744,0.01253877,0.07144032,0.07268510,0.24360563,0.00000000
0.26113057,1.88220487,0.47108617,1.40220627,0.01167172,0.06456417,0.07071822,0.24017609,0.00000000
0.26713357,1.88156106,0.45137143,1.42830299,0.01084445,0.05816343,0.06928509,0.23703531,0.00000000
0.27313657,1.87965169,0.43102682,1.45318829,0.01005933,0.05223975,0.06829921,0.23408656,0.00000000
0.27913957,1.87583316,0.41024342,1.47598336,0.00931803,0.04678865,0.06767338,0.23122946,0.00000000
0.28514257,1.86944943,0.38921375,1.49581065,0.00862158,0.04180031,0.06732129,0.22836223,0.00000000
0.29114557,1.85985002,0.36812522,1.51181717,0.00797035,0.03726031,0.06715909,0.22538431,0.00000000
0.29714857,1.84641088,0.34715464,1.52319932,0.00736419,0.03315053,0.06710719,0.22219922,0.00000000
0.30315158,1.82855731,0.32646407,1.52922846,0.00680246,0.02944996,0.06709192,0.21871766,0.00000000
0.30915458,1.80578774,0.30619812,1.52927585,0.00628416,0.02613560,0.06704724,0.21486053,0.00000000
0.31515758,1.77769720,0.28648265,1.52283596,0.00580804,0.02318330,0.06691636,0.21056201,0.00000000
0.32116058,1.74399910,0.26742486,1.50954679,0.00537275,0.02056858,0.06665318,0.20577220,0.00000000
0.32716358,1.70454422,0.24911457,1.48920631,0.00497694,0.01826736,0.06622358,0.20045950,0.00000000
0.33316658,1.65933563,0.23162646,1.46178397,0.00461941,0.01625672,0.06560640,0.19461239,0.00000000
0.33916958,1.60853883,0.21502314,1.42742681,0.00429926,0.01451549,0.06479419,0.18824062,0.00000000
0.34517259,1.55248633,0.19935863,1.38645968,0.00401597,0.01302485,0.06379359,0.18137573,0.00000000
0.35117559,1.49167656,0.18468217,1.33937957,0.00376956,0.01176882,0.06262547,0.17407084,0.00000000
0.35717859,1.42676696,0.17104194,1.28684442,0.00356064,0.01073462,0.06132455,0.16639980,0.00000000
0.36318159,1.35856180,0.15848868,1.22965685,0.00339051,0.00991304,0.05993889,0.15845558,0.00000000
0.36918459,1.28799515,0.14707883,1.16874366,0.00326122,0.00929865,0.05852891,0.15034826,0.00000000
0.37518759,1.21611005,0.13687727,1.10513222,0.00317556,0.00888990,0.05716613,0.14220238,0.00000000
0.38119060,1.14403476,0.12795933,1.03992458,0.00313708,0.00868921,0.05593169,0.13415401,0.00000000
0.38719360,1.07295724,0.12041220,0.97427084,0.00315006,0.00870288,0.05491456,0.12634761,0.00000000
0.39319660,1.00409889,0.11433561,0.90934251,0.00321944,0.00894091,0.05420955,0.11893268,0.00000000
0.39919960,0.93868854,0.10984174,0.84630706,0.00335071,0.00941678,0.05391516,0.11206048,0.00000000
0.40520260,0.87793752,0.10705442,0.78630448,0.00354982,0.01014698,0.05413124,0.10588078,0.00000000
0.41120560,0.82301654,0.10610754,0.73042630,0.00382298,0.01115055,0.05495653,0.10053872,0.00000000
0.41720860,0.77503464,0.10714276,0.67969767,0.00417651,0.01244846,0.05648610,0.09617194,0.00000000
0.42321161,0.73502057,0.11030652,0.63506231,0.00461659,0.01406278,0.05880874,0.09290783,0.00000000
0.42921461,0.70390656,0.11574622,0.59737060,0.00514901,0.01601591,0.06200427,0.09086108,0.00000000
0.43521761,0.68251417,0.12360589,0.56737014,0.00577896,0.01832948,0.06614091,0.09013137,0.00000000
0.44122061,0.67154214,0.13402106,0.54569864,0.00651069,0.02102336,0.07127261,0.09080128,0.00000000
0.44722361,0.67155565,0.14711316,0.53287842,0.00734728,0.02411442,0.07743660,0.09293432,0.00000000
0.45322661,0.68297682,0.16298339,0.52931205,0.00829030,0.02761534,0.08465106,0.09657324,0.00000000
0.45922961,0.70607587,0.18170623,0.53527859,0.00933960,0.03153337,0.09291297,0.10173832,0.00000000
0.46523262,0.74096306,0.20332279,0.55093009,0.01049302,0.03586911,0.10219649,0.10842595,0.00000000
0.47123562,0.78758098,0.22783416,0.57628791,0.01174622,0.04061537,0.11245156,0.11660735,0.00000000
0.47723862,0.84569770,0.25519507,0.61123894,0.01309248,0.04575614,0.12360320,0.12622759,0.00000000
0.48324162,0.91490069,0.28530806,0.65553170,0.01452260,0.05126576,0.13555138,0.13720483,0.00000000
0.48924462,0.99459236,0.31801855,0.70877269,0.01602491,0.05710832,0.14817151,0.14943009,0.00000000
0.49524762,1.08398753,0.35311111,0.77042337,0.01758527,0.06323730,0.16131582,0.16276740,0.00000000
0.50125063,1.18211380,0.39030726,0.83979849,0.01918720,0.06959562,0.17481546,0.17705463,0.00000000
0.50725363,1.28781549,0.42926502,0.91606637,0.02081212,0.07611600,0.18848341,0.19210493,0.00000000
0.51325663,1.39976180,0.46958063,0.99825203,0.02243962,0.08272169,0.20211815,0.20770892,0.00000000
0.51925963,1.51646003,0.51079242,1.08524367,0.02404786,0.08932770,0.21550803,0.22363769,0.00000000
0.52526263,1.63627420,0.55238711,1.17580336,0.02561400,0.09584226,0.22843622,0.23964655,0.00000000
0.53126563,1.75744930,0.59380841,1.26858221,0.02711475,0.10216879,0.24068612,0.25547960,0.00000000
0.53726863,1.87814118,0.63446794,1.36214037,0.02852687,0.10820808,0.25204694,0.27087486,0.00000000
0.54327164,1.99645169,0.67375807,1.45497176,0.02982778,0.11386077,0.26231946,0.28557013,0.00000000
0.54927464,2.11046833,0.71106653,1.54553328,0.03099615,0.11902992,0.27132152,0.29930911,0.00000000
0.55527764,2.21830737,0.74579217,1.63227779,0.03201246,0.12362378,0.27889315,0.31184782,0.00000000
0.56128064,2.31815926,0.77736143,1.71369000,0.03285954,0.12755836,0.28490114,0.32296094,0.00000000
0.56728364,2.40833449,0.80524479,1.78832412,0.03352302,0.13076002,0.28924275,0.33244800,0.00000000
0.57328664,2.48730840,0.82897269,1.85484177,0.03399174,0.13316769,0.29184856,0.34013897,0.00000000
0.57928964,2.55376306,0.84815008,1.91204875,0.03425807,0.13473484,0.29268414,0.34589916,0.00000000
0.58529265,2.60662440,0.86246914,1.95892907,0.03431809,0.13543098,0.29175064,0.34963322,0.00000000
0.59129565,2.64509290,0.87171937,1.99467469,0.03417166,0.13524269,0.28908424,0.35128793,0.00000000
0.59729865,2.66866659,0.87579481,2.01870952,0.03382244,0.13417408,0.28475441,0.35085382,0.00000000
0.60330165,2.67715491,0.87469781,2.03070657,0.03327771,0.13224678,0.27886119,0.34836537,0.00000000
0.60930465,2.67068305,0.86853933,2.03059739,0.03254815,0.12949925,0.27153149,0.34389991,0.00000000
0.61530765,2.64968617,0.85753559,2.01857300,0.03164748,0.12598566,0.26291474,0.33757512,0.00000000
0.62131066,2.61489383,0.84200124,1.99507652,0.03059208,0.12177429,0.25317793,0.32954540,0.00000000
0.62731366,2.56730508,0.82233933,1.96078741,0.02940045,0.11694546,0.24250038,0.31999699,0.00000000
0.63331666,2.50815542,0.79902851,1.91659812,0.02809272,0.11158922,0.23106836,0.30914236,0.00000000
0.63931966,2.43887680,0.77260806,1.86358409,0.02669009,0.10580281,0.21906988,0.29721385,0.00000000
0.64532266,2.36105251,0.74366122,1.80296839,0.02521430,0.09968794,0.20668974,0.28445683,0.00000000
0.65132566,2.27636870,0.71279779,1.73608253,0.02368704,0.09334818,0.19410508,0.27112285,0.00000000
0.65732866,2.18656463,0.68063645,1.66432504,0.02212952,0.08688639,0.18148159,0.25746273,0.00000000
0.66333167,2.09338343,0.64778771,1.58911959,0.02056194,0.08040230,0.16897034,0.24372008,0.00000000
0.66933467,1.99852535,0.61483798,1.51187432,0.01900319,0.07399044,0.15670545,0.23012533,0.00000000
0.67533767,1.90360511,0.58233542,1.43394382,0.01747044,0.06773829,0.14480253,0.21689050,0.00000000
0.68134067,1.81011471,0.55077794,1.35659526,0.01597899,0.06172491,0.13335787,0.20420483,0.00000000
0.68734367,1.71939268,0.52060371,1.28097965,0.01454204,0.05601987,0.12244834,0.19223136,0.00000000
0.69334667,1.63260068,0.49218438,1.20810898,0.01317064,0.05068253,0.11213194,0.18110455,0.00000000
0.69934967,1.55070750,0.46582087,1.13883990,0.01187372,0.04576183,0.10244888,0.17092893,0.00000000
0.70535268,1.47448068,0.44174203,1.07386385,0.01065809,0.04129624,0.09342307,0.16177866,0.00000000
0.71135568,1.40448530,0.42010545,1.01370367,0.00952862,0.03731410,0.08506394,0.15369809,0.00000000
0.71735868,1.34108935,0.40100069,0.95871618,0.00848840,0.03383422,0.07736849,0.14670316,0.00000000
0.72336168,1.28447491,0.38445404,0.90910016,0.00753897,0.03086654,0.07032339,0.14078344,0.00000000
0.72936468,1.23465400,0.37043489,0.86490883,0.00668057,0.02841307,0.06390714,0.13590482,0.00000000
0.73536768,1.19148827,0.35886295,0.82606592,0.00591241,0.02646879,0.05809218,0.13201260,0.00000000
0.74137069,1.15471123,0.34961612,0.79238443,0.00523295,0.02502264,0.05284686,0.12903496,0.00000000
0.74737369,1.12395199,0.34253858,0.76358689,0.00464022,0.02405848,0.04813728,0.12688650,0.00000000
0.75337669,1.09875953,0.33744877,0.73932641,0.00413207,0.02355603,0.04392892,0.12547194,0.00000000
0.75937969,1.07862658,0.33414704,0.71920738,0.00370642,0.02349176,0.04018810,0.12468968,0.00000000
0.76538269,1.06301229,0.33242276,0.70280524,0.00336153,0.02383967,0.03688326,0.12443521,0.00000000
0.77138569,1.05136320,0.33206071,0.68968466,0.00309624,0.02457213,0.03398599,0.12460423,0.00000000
0.77738869,1.04313184,0.33284675,0.67941552,0.00291006,0.02566051,0.03147190,0.12509556,0.00000000
0.78339170,1.03779279,0.33457276,0.67158652,0.00280340,0.02707590,0.02932131,0.12581351,0.00000000
0.78939470,1.03485602,0.33704071,0.66581610,0.00277762,0.02878973,0.02751981,0.12667000,0.00000000
0.79539770,1.03387734,0.34006615,0.66176071,0.00283509,0.03077436,0.02605852,0.12758611,0.00000000
0.80140070,1.03446611,0.34348099,0.65912030,0.00297919,0.03300370,0.02493433,0.12849334,0.00000000
0.80740370,1.03629029,0.34713576,0.65764146,0.00321423,0.03545378,0.02414990,0.12933437,0.00000000
0.81340670,1.03907906,0.35090125,0.65711819,0.00354534,0.03810331,0.02371344,0.13006345,0.00000000
0.81940970,1.04262315,0.35466982,0.65739069,0.00397829,0.04093415,0.02363839,0.13064649,0.00000000
0.82541271,1.04677321,0.35835612,0.65834249,0.00451926,0.04393183,0.02394283,0.13106081,0.00000000
0.83141571,1.05143654,0.36189751,0.65989625,0.00517454,0.04708584,0.02464876,0.13129460,0.00000000
0.83741871,1.05657219,0.36525394,0.66200852,0.00595014,0.05038989,0.02578105,0.13134632,0.00000000
0.84342171,1.06218502,0.36840735,0.66466389,0.00685146,0.05384199,0.02736634,0.13122379,0.00000000
0.84942471,1.06831869,0.37136072,0.66786870,0.00788284,0.05744430,0.02943162,0.13094332,0.00000000
0.85542771,1.07504799,0.37413644,0.67164472,0.00904706,0.06120281,0.03200270,0.13052877,0.00000000
0.86143072,1.08247071,0.37677432,0.67602291,0.01034496,0.06512673,0.03510248,0.13001060,0.00000000
0.86743372,1.09069922,0.37932907,0.68103770,0.01177498,0.06922773,0.03874920,0.12942493,0.00000000
0.87343672,1.09985226,0.38186736,0.68672168,0.01333274,0.07351884,0.04295461,0.12881281,0.00000000
0.87943972,1.11004688,0.38446464,0.69310122,0.01501074,0.07801326,0.04772216,0.12821942,0.00000000
0.88544272,1.12139119,0.38720163,0.70019283,0.01679807,0.08272293,0.05304531,0.12769347,0.00000000
0.89144572,1.13397788,0.39016092,0.70800064,0.01868031,0.08765711,0.05890608,0.12728672,0.00000000
0.89744872,1.14787910,0.39342362,0.71651493,0.02063947,0.09282083,0.06527388,0.12705359,0.00000000
0.90345173,1.16314271,0.39706632,0.72571184,0.02265417,0.09821360,0.07210467,0.12705080,0.00000000
0.90945473,1.17979030,0.40115867,0.73555422,0.02469982,0.10382807,0.07934067,0.12733718,0.00000000
0.91545773,1.19781710,0.40576144,0.74599365,0.02674914,0.10964916,0.08691059,0.12797344,0.00000000
0.92146073,1.21719371,0.41092554,0.75697352,0.02877268,0.11565340,0.09473039,0.12902195,0.00000000
0.92746373,1.23786983,0.41669179,0.76843297,0.03073952,0.12180869,0.10270475,0.13054648,0.00000000
0.93346673,1.25977957,0.42309158,0.78031160,0.03261813,0.12807460,0.11072911,0.13261180,0.00000000
0.93946973,1.28284827,0.43014837,0.79255461,0.03437723,0.13440300,0.11869230,0.13528312,0.00000000
0.94547274,1.30700016,0.43787980,0.80511800,0.03598681,0.14073928,0.12647972,0.13862531,0.00000000
0.95147574,1.33216655,0.44630040,0.81797366,0.03741901,0.14702385,0.13397693,0.14270189,0.00000000
0.95747874,1.35829371,0.45542446,0.83111372,0.03864913,0.15319405,0.14107349,0.14757361,0.00000000
0.96348174,1.38534998,0.46526899,0.84455399,0.03965649,0.15918636,0.14766707,0.15329678,0.00000000
0.96948474,1.41333125,0.47585622,0.85833605,0.04042514,0.16493855,0.15366738,0.15992126,0.00000000
0.97548774,1.44226437,0.48721568,0.87252765,0.04094448,0.17039205,0.15900000,0.16748805,0.00000000
0.98149075,1.47220795,0.49938531,0.88722126,0.04120970,0.17549405,0.16360971,0.17602668,0.00000000
0.98749375,1.50325016,0.51241157,0.90253075,0.04122200,0.18019937,0.16746333,0.18555243,0.00000000
0.99349675,1.53550349,0.52634832,0.91858594,0.04098859,0.18447202,0.17055179,0.19606340,0.00000000
0.99949975,1.56909653,0.54125457,0.93552553,0.04052251,0.18828629,0.17289130,0.20753766,0.00000000
1.00550275,1.60416308,0.55719090,0.95348842,0.03984221,0.19162732,0.17452358,0.21993073,0.00000000
1.01150575,1.64082915,0.57421497,0.97260396,0.03897103,0.19449124,0.17551512,0.23317330,0.00000000
1.01750875,1.67919870,0.59237611,0.99298162,0.03793639,0.19688473,0.17595535,0.24716971,0.00000000
1.02351176,1.71933890,0.61170947,1.01470076,0.03676906,0.19882422,0.17595390,0.26179707,0.00000000
1.02951476,1.76126598,0.63222991,1.03780102,0.03550215,0.20033464,0.17563696,0.27690542,0.00000000
1.03551776,1.80493273,0.65392622,1.06227401,0.03417022,0.20144797,0.17514293,0.29231894,0.00000000
1.04152076,1.85021863,0.67675584,1.08805702,0.03280837,0.20220166,0.17461747,0.30783821,0.00000000
1.04752376,1.89692335,0.70064073,1.11502907,0.03145130,0.20263692,0.17420820,0.32324383,0.00000000
1.05352676,1.94476456,0.72546437,1.14300985,0.03013260,0.20279723,0.17405936,0.33830103,0.00000000
1.05952976,1.99338014,0.75107050,1.17176164,0.02888404,0.20272690,0.17430643,0.35276544,0.00000000
1.06553277,2.04233528,0.77726353,1.20099441,0.02773503,0.20246998,0.17507119,0.36638966,0.00000000
1.07153577,2.09113402,0.80381084,1.23037387,0.02671226,0.20206942,0.17645733,0.37893050,0.00000000
1.07753877,2.13923499,0.83044689,1.25953218,0.02583944,0.20156657,0.17854671,0.39015667,0.00000000
1.08354177,2.18607057,0.85687900,1.28808092,0.02513722,0.20100095,0.18139663,0.39985635,0.00000000
1.08954477,2.23106841,0.88279466,1.31562559,0.02462322,0.20041034,0.18503804,0.40784461,0.00000000
1.09554777,2.27367439,0.90787004,1.34178106,0.02431216,0.19983097,0.18947483,0.41397010,0.00000000
1.10155078,2.31337550,0.93177926,1.36618705,0.02421611,0.19929787,0.19468422,0.41812076,0.00000000
1.10755378,2.34972174,0.95420417,1.38852300,0.02434472,0.19884519,0.20061821,0.42022831,0.00000000
1.11355678,2.38234539,0.97484403,1.40852147,0.02470555,0.19850647,0.20720595,0.42027111,0.00000000
1.11955978,2.41097696,0.99342485,1.42597932,0.02530433,0.19831465,0.21435697,0.41827546,0.00000000
1.12556278,2.43545661,1.00970773,1.44076629,0.02614523,0.19830188,0.22196502,0.41431499,0.00000000
1.13156578,2.45574050,1.02349607,1.45283029,0.02723108,0.19849906,0.22991238,0.40850841,0.00000000
1.13756878,2.47190163,1.03464119,1.46219930,0.02856347,0.19893503,0.23807444,0.40101542,0.00000000
1.14357179,2.48412515,1.04304606,1.46897965,0.03014284,0.19963544,0.24632416,0.39203120,0.00000000
1.14957479,2.49269820,1.04866719,1.47335093,0.03196844,0.20062139,0.25453645,0.38177955,0.00000000
1.15557779,2.49799493,1.05151435,1.47555756,0.03403825,0.20190793,0.26259204,0.37050509,0.00000000
1.16158079,2.50045736,1.05164833,1.47589763,0.03634883,0.20350241,0.27038081,0.35846482,0.00000000
1.16758379,2.50057320,1.04917680,1.47470954,0.03889514,0.20540286,0.27780434,0.34591943,0.00000000
1.17358679,2.49885162,1.04424847,1.47235700,0.04167030,0.20759659,0.28477777,0.33312472,0.00000000
1.17958979,2.49579842,1.03704587,1.46921330,0.04466544,0.21005902,0.29123069,0.32032358,0.00000000
1.18559280,2.49189172,1.02777709,1.46564549,0.04786951,0.21275289,0.29710735,0.30773868,0.00000000
1.19159580,2.48755962,1.01666689,1.46199934,0.05126918,0.21562801,0.30236607,0.29556639,0.00000000
1.19759880,2.48316081,1.00394767,1.45858567,0.05484878,0.21862150,0.30697799,0.28397197,0.00000000
1.20360180,2.47896920,0.98985064,1.45566885,0.05859041,0.22165874,0.31092542,0.27308624,0.00000000
1.20960480,2.47516326,0.97459769,1.45345776,0.06247403,0.22465482,0.31419981,0.26300379,0.00000000
1.21560780,2.47182056,0.95839434,1.45209971,0.06647775,0.22751669,0.31679964,0.25378281,0.00000000
1.22161081,2.46891765,0.94142396,1.45167742,0.07057814,0.23014568,0.31872828,0.24544623,0.00000000
1.22761381,2.46633507,0.92384366,1.45220896,0.07475059,0.23244062,0.31999212,0.23798434,0.00000000
1.23361681,2.46386713,0.90578182,1.45365062,0.07896978,0.23430108,0.32059899,0.23135844,0.00000000
1.23961981,2.46123556,0.88733735,1.45590226,0.08321002,0.23563089,0.32055698,0.22550535,0.00000000
1.24562281,2.45810622,0.86858061,1.45881457,0.08744573,0.23634151,0.31987373,0.22034257,0.00000000
1.25162581,2.45410766,0.84955577,1.46219779,0.09165167,0.23635535,0.31855625,0.21577367,0.00000000
1.25762881,2.44885035,0.83028441,1.46583125,0.09580324,0.23560860,0.31661107,0.21169381,0.00000000
1.26363182,2.44194544,0.81076997,1.46947293,0.09987653,0.23405372,0.31404490,0.20799496,0.00000000
1.26963482,2.43302187,0.79100281,1.47286862,0.10384835,0.23166124,0.31086542,0.20457068,0.00000000
1.27563782,2.42174097,0.77096538,1.47576010,0.10769603,0.22842086,0.30708237,0.20132024,0.00000000
1.28164082,2.40780784,0.75063738,1.47789201,0.11139718,0.22434192,0.30270857,0.19815199,0.00000000
1.28764382,2.39097913,0.73000033,1.47901716,0.11492936,0.21945300,0.29776095,0.19498583,0.00000000
1.29364682,2.37106705,0.70904155,1.47890019,0.11826962,0.21380091,0.29226138,0.19175483,0.00000000
1.29964982,2.34793994,0.68775733,1.47731989,0.12139412,0.20744904,0.28623729,0.18840597,0.00000000
1.30565283,2.32151970,0.66615512,1.47407019,0.12427780,0.20047511,0.27972195,0.18490010,0.00000000
1.31165583,2.29177704,0.64425489,1.46896048,0.12689408,0.19296858,0.27275458,0.18121128,0.00000000
1.31765883,2.25872523,0.62208959,1.46181546,0.12921479,0.18502782,0.26538007,0.17732554,0.00000000
1.32366183,2.22241336,0.59970499,1.45247529,0.13121027,0.17675711,0.25764852,0.17323935,0.00000000
1.32966483,2.18292020,0.57715900,1.44079628,0.13284973,0.16826375,0.24961468,0.16895786,0.00000000
1.33566783,2.14034928,0.55452060,1.42665266,0.13410180,0.15965535,0.24133725,0.16449319,0.00000000
1.34167084,2.09482613,0.53186882,1.40993964,0.13493541,0.15103741,0.23287820,0.15986273,0.00000000
1.34767384,2.04649798,0.50929167,1.39057793,0.13532077,0.14251131,0.22430224,0.15508779,0.00000000
1.35367684,1.99553612,0.48688532,1.36851960,0.13523062,0.13417283,0.21567634,0.15019252,0.00000000
1.35967984,1.94214092,0.46475367,1.34375516,0.13464157,0.12611107,0.20706949,0.14520319,0.00000000
1.36568284,1.88654895,0.44300819,1.31632129,0.13353544,0.11840793,0.19855274,0.14014788,0.00000000
1.37168584,1.82904174,0.42176816,1.28630896,0.13190061,0.11113800,0.19019925,0.13505655,0.00000000
1.37768884,1.76995514,0.40116113,1.25387100,0.12973318,0.10436891,0.18208469,0.12996136,0.00000000
1.38369185,1.70968855,0.38132357,1.21922874,0.12703797,0.09816187,0.17428756,0.12489726,0.00000000
1.38969485,1.64871269,0.36240146,1.18267678,0.12382920,0.09257252,0.16688958,0.11990274,0.00000000
1.39569785,1.58757523,0.34455069,1.14458552,0.12013084,0.08765180,0.15997603,0.11502060,0.00000000
1.40170085,1.52690319,0.32793714,1.10540076,0.11597659,0.08344676,0.15363574,0.11029864,0.00000000
1.40770385,1.46740147,0.31273609,1.06564012,0.11140943,0.08000135,0.14796092,0.10579028,0.00000000
1.41370685,1.40984702,0.29913107,1.02588606,0.10648080,0.07735687,0.14304652,0.10155484,0.00000000
1.41970985,1.35507843,0.28731178,0.98677556,0.10124944,0.07555219,0.13898917,0.09765769,0.00000000
1.42571286,1.30398112,0.27747118,0.94898659,0.09577989,0.07462360,0.13588562,0.09416995,0.00000000
1.43171586,1.25746818,0.26980165,0.91322194,0.09014072,0.07460428,0.13383063,0.09116791,0.00000000
1.43771886,1.21645788,0.26449029,0.88019072,0.08440270,0.07552344,0.13291447,0.08873212,0.00000000
1.44372186,1.18184821,0.26171340,0.85058853,0.07863676,0.07740511,0.13321993,0.08694616,0.00000000
1.44972486,1.15448982,0.26163035,0.82507678,0.07291209,0.08026665,0.13481900,0.08589517,0.00000000
1.45572786,1.13515816,0.26437693,0.80426225,0.06729429,0.08411706,0.13776936,0.08566412,0.00000000
1.46173087,1.12452615,0.27005846,0.78867751,0.06184367,0.08895521,0.14211076,0.08633594,0.00000000
1.46773387,1.12313836,0.27874286,0.77876306,0.05661387,0.09476807,0.14786161,0.08798957,0.00000000
1.47373687,1.13138795,0.29045410,0.77485194,0.05165070,0.10152907,0.15501564,0.09069792,0.00000000
1.47973987,1.14949713,0.30516601,0.77715730,0.04699138,0.10919669,0.16353922,0.09452588,0.00000000
1.48574287,1.17750214,0.32279719,0.78576345,0.04266406,0.11771338,0.17336916,0.09952840,0.00000000
1.49174587,1.21524327,0.34320681,0.80062070,0.03868768,0.12700503,0.18441136,0.10574863,0.00000000
1.49774887,1.26236041,0.36619204,0.82154412,0.03507223,0.13698084,0.19654037,0.11321624,0.00000000
1.50375188,1.31829438,0.39148701,0.84821618,0.03181916,0.14753383,0.20959994,0.12194592,0.00000000
1.50975488,1.38229399,0.41876364,0.88019327,0.02892212,0.15854204,0.22340472,0.13193602,0.00000000
1.51575788,1.45342879,0.44763458,0.91691565,0.02636792,0.16987018,0.23774305,0.14316744,0.00000000
1.52176088,1.53060688,0.47765806,0.95772057,0.02413752,0.18137204,0.25238085,0.15560275,0.00000000
1.52776388,1.61259747,0.50834503,1.00185794,0.02220720,0.19289331,0.26706648,0.16918550,0.00000000
1.53376688,1.69805726,0.53916812,1.04850817,0.02054971,0.20427485,0.28153653,0.18383982,0.00000000
1.53976988,1.78555996,0.56957255,1.09680136,0.01913545,0.21535626,0.29552231,0.19947025,0.00000000
1.54577289,1.87362778,0.59898860,1.14583731,0.01793357,0.22597968,0.30875678,0.21596190,0.00000000
1.55177589,1.96076405,0.62684523,1.19470575,0.01691295,0.23599354,0.32098176,0.23318083,0.00000000
1.55777889,2.04548587,0.65258451,1.24250609,0.01604317,0.24525618,0.33195503,0.25097484,0.00000000
1.56378189,2.12635567,0.67567635,1.28836610,0.01529522,0.25363923,0.34145714,0.26917453,0.00000000
1.56978489,2.20201096,0.69563295,1.33145914,0.01464215,0.26103052,0.34929759,0.28759476,0.00000000
1.57578789,2.27119105,0.71202245,1.37101940,0.01405959,0.26733645,0.35532012,0.30603649,0.00000000
