energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.10655328,0.64998223,0.09422634,0.46150557,0.00003580,0.01363612,0.00033682,0.04080982,0.15019750,0.09252118
-3.10055028,0.69031825,0.09991251,0.49010609,0.00003860,0.01408017,0.00037317,0.04131147,0.16393959,0.09844507
-3.09454727,0.72975181,0.10546285,0.51734611,0.00004144,0.01449312,0.00041180,0.04197821,0.17857723,0.10453831
-3.08854427,0.76785019,0.11081725,0.54288280,0.00004429,0.01486212,0.00045268,0.04275987,0.19408885,0.11076227
-3.08254127,0.80422098,0.11592187,0.56640382,0.00004714,0.01517585,0.00049570,0.04360988,0.21045075,0.11708398
-3.07653827,0.83852289,0.12073052,0.58763624,0.00004997,0.01542484,0.00054072,0.04448636,0.22763662,0.12347701
-3.07053527,0.87047422,0.12520581,0.60635414,0.00005276,0.01560176,0.00058757,0.04535294,0.24561663,0.12992187
-3.06453227,0.89985869,0.12931981,0.62238429,0.00005549,0.01570155,0.00063601,0.04617942,0.26435610,0.13640606
-3.05852926,0.92652820,0.13305432,0.63560978,0.00005815,0.01572159,0.00068574,0.04694199,0.28381388,0.14292359
-3.05252626,0.95040260,0.13640066,0.64597140,0.00006071,0.01566162,0.00073643,0.04762334,0.30394037,0.14947406
-3.04652326,0.97146639,0.13935909,0.65346671,0.00006316,0.01552373,0.00078766,0.04821240,0.32467544,0.15606140
-3.04052026,0.98976263,0.14193773,0.65814693,0.00006547,0.01531214,0.00083897,0.04870395,0.34594629,0.16269224
-3.03451726,1.00538444,0.14415130,0.66011187,0.00006763,0.01503296,0.00088985,0.04909791,0.36766549,0.16937409
-3.02851426,1.01846465,0.14601951,0.65950315,0.00006960,0.01469393,0.00093973,0.04939860,0.38972926,0.17611333
-3.02251126,1.02916424,0.14756538,0.65649625,0.00007138,0.01430399,0.00098801,0.04961378,0.41201626,0.18291330
-3.01650825,1.03766027,0.14881346,0.65129166,0.00007293,0.01387297,0.00103407,0.04975368,0.43438700,0.18977245
-3.01050525,1.04413394,0.14978823,0.64410584,0.00007424,0.01341117,0.00107728,0.04983004,0.45668402,0.19668282
-3.00450225,1.04875975,0.15051251,0.63516227,0.00007527,0.01292896,0.00111701,0.04985509,0.47873301,0.20362890
-2.99849925,1.05169607,0.15100629,0.62468314,0.00007601,0.01243648,0.00115268,0.04984066,0.50034491,0.21058701
-2.99249625,1.05307795,0.15128579,0.61288205,0.00007645,0.01194325,0.00118376,0.04979750,0.52131904,0.21752535
-2.98649325,1.05301251,0.15136299,0.59995806,0.00007656,0.01145797,0.00120979,0.04973458,0.54144739,0.22440475
-2.98049025,1.05157711,0.15124548,0.58609117,0.00007634,0.01098828,0.00123042,0.04965874,0.56051981,0.23118014
-2.97448724,1.04882060,0.15093687,0.57143951,0.00007579,0.01054066,0.00124542,0.04957447,0.57833032,0.23780288
-2.96848424,1.04476741,0.15043750,0.55613813,0.00007490,0.01012038,0.00125473,0.04948389,0.59468417,0.24422383
-2.96248124,1.03942445,0.14974565,0.54029927,0.00007368,0.00973151,0.00125843,0.04938703,0.60940568,0.25039715
-2.95647824,1.03279042,0.14885897,0.52401413,0.00007215,0.00937700,0.00125683,0.04928220,0.62234649,0.25628475
-2.95047524,1.02486700,0.14777622,0.50735565,0.00007033,0.00905887,0.00125040,0.04916661,0.63339417,0.26186127
-2.94447224,1.01567149,0.14649922,0.49038222,0.00006825,0.00877839,0.00123986,0.04903714,0.64248074,0.26711938
-2.93846923,1.00525013,0.14503480,0.47314194,0.00006595,0.00853632,0.00122615,0.04889116,0.64959095,0.27207523
-2.93246623,0.99369151,0.14339678,0.45567709,0.00006347,0.00833321,0.00121041,0.04872750,0.65476993,0.27677392
-2.92646323,0.98113923,0.14160784,0.43802859,0.00006087,0.00816965,0.00119404,0.04854735,0.65812982,0.28129447
-2.92046023,0.96780322,0.13970109,0.42024016,0.00005821,0.00804656,0.00117863,0.04835516,0.65985511,0.28575430
-2.91445723,0.95396895,0.13772143,0.40236186,0.00005554,0.00796547,0.00116600,0.04815948,0.66020627,0.29031271
-2.90845423,0.94000387,0.13572638,0.38445304,0.00005293,0.00792869,0.00115815,0.04797357,0.65952138,0.29517314
-2.90245123,0.92636061,0.13378654,0.36658425,0.00005045,0.00793953,0.00115724,0.04781591,0.65821528,0.30058397
-2.89644822,0.91357627,0.13198537,0.34883840,0.00004816,0.00800238,0.00116557,0.04771042,0.65677613,0.30683740
-2.89044522,0.90226764,0.13041845,0.33131087,0.00004614,0.00812275,0.00118556,0.04768641,0.65575901,0.31426642
-2.88444222,0.89312203,0.12919207,0.31410859,0.00004444,0.00830726,0.00121968,0.04777831,0.65577646,0.32323950
-2.87843922,0.88688353,0.12842113,0.29734844,0.00004313,0.00856348,0.00127040,0.04802493,0.65748587,0.33415295
-2.87243622,0.88433503,0.12822646,0.28115463,0.00004227,0.00889971,0.00134019,0.04846862,0.66157373,0.34742100
-2.86643322,0.88627609,0.12873148,0.26565556,0.00004193,0.00932474,0.00143136,0.04915397,0.66873705,0.36346358
-2.86043022,0.89349727,0.13005841,0.25098010,0.00004214,0.00984743,0.00154608,0.05012630,0.67966218,0.38269207
-2.85442721,0.90675154,0.13232394,0.23725353,0.00004297,0.01047633,0.00168628,0.05142997,0.69500158,0.40549339
-2.84842421,0.92672376,0.13563475,0.22459329,0.00004446,0.01121913,0.00185354,0.05310643,0.71534921,0.43221278
-2.84242121,0.95399921,0.14008271,0.21310471,0.00004666,0.01208220,0.00204904,0.05519227,0.74121535,0.46313599
-2.83641821,0.98903250,0.14574035,0.20287702,0.00004963,0.01307005,0.00227348,0.05771721,0.77300177,0.49847147
-2.83041521,1.03211819,0.15265636,0.19397960,0.00005342,0.01418478,0.00252702,0.06070215,0.81097843,0.53833341
-2.82441221,1.08336456,0.16085173,0.18645885,0.00005809,0.01542566,0.00280917,0.06415747,0.85526265,0.58272649
-2.81840920,1.14267196,0.17031649,0.18033575,0.00006371,0.01678869,0.00311880,0.06808152,0.90580206,0.63153314
-2.81240620,1.20971717,0.18100741,0.17560416,0.00007038,0.01826627,0.00345403,0.07245951,0.96236232,0.68450422
-2.80640320,1.28394494,0.19284668,0.17223015,0.00007820,0.01984703,0.00381228,0.07726290,1.02452062,0.74125394
-2.80040020,1.36456776,0.20572200,0.17015221,0.00008730,0.02151573,0.00419028,0.08244918,1.09166581,0.80125948
-2.79439720,1.45057462,0.21948786,0.16928258,0.00009785,0.02325338,0.00458402,0.08796238,1.16300561,0.86386605
-2.78839420,1.54074896,0.23396834,0.16950955,0.00011004,0.02503747,0.00498893,0.09373401,1.23758129,0.92829746
-2.78239120,1.63369591,0.24896121,0.17070070,0.00012409,0.02684238,0.00539990,0.09968473,1.31428971,0.99367222
-2.77638819,1.72787817,0.26424345,0.17270713,0.00014029,0.02863999,0.00581140,0.10572645,1.39191218,1.05902503
-2.77038519,1.82165950,0.27957774,0.17536834,0.00015896,0.03040034,0.00621766,0.11176500,1.46914942,1.12333284
-2.76438219,1.91335452,0.29472004,0.17851772,0.00018045,0.03209250,0.00661281,0.11770322,1.54466146,1.18554496
-2.75837919,2.00128273,0.30942764,0.18198841,0.00020517,0.03368554,0.00699106,0.12344421,1.61711075,1.24461573
-2.75237619,2.08382477,0.32346753,0.18561940,0.00023359,0.03514944,0.00734689,0.12889484,1.68520702,1.29953880
-2.74637319,2.15947841,0.33662467,0.18926138,0.00026620,0.03645614,0.00767522,0.13396921,1.74775158,1.34938126
-2.74037019,2.22691174,0.34870972,0.19278247,0.00030354,0.03758051,0.00797160,0.13859186,1.80367938,1.39331627
-2.73436718,2.28501115,0.35956584,0.19607316,0.00034615,0.03850126,0.00823233,0.14270075,1.85209652,1.43065258
-2.72836418,2.33292166,0.36907428,0.19905068,0.00039463,0.03920168,0.00845464,0.14624965,1.89231161,1.46085950
-2.72236118,2.37007776,0.37715840,0.20166221,0.00044955,0.03967033,0.00863672,0.14920998,1.92385923,1.48358611
-2.71635818,2.39622302,0.38378584,0.20388711,0.00051147,0.03990144,0.00877782,0.15157185,1.94651439,1.49867367
-2.71035518,2.41141755,0.38896882,0.20573777,0.00058094,0.03989520,0.00887823,0.15334440,1.96029710,1.50616062
-2.70435218,2.41603277,0.39276246,0.20725928,0.00065844,0.03965776,0.00893928,0.15455527,1.96546694,1.50627981
-2.69834917,2.41073372,0.39526119,0.20852775,0.00074440,0.03920105,0.00896323,0.15524923,1.96250768,1.49944810
-2.69234617,2.39644968,0.39659339,0.20964739,0.00083914,0.03854242,0.00895317,0.15548615,1.95210289,1.48624877
-2.68634317,2.37433456,0.39691464,0.21074646,0.00094288,0.03770400,0.00891290,0.15533824,1.93510365,1.46740757
-2.68034017,2.34571878,0.39639978,0.21197219,0.00105571,0.03671202,0.00884672,0.15488680,1.91249010,1.44376356
-2.67433717,2.31205512,0.39523431,0.21348493,0.00117753,0.03559589,0.00875924,0.15421860,1.88532861,1.41623616
-2.66833417,2.27486087,0.39360546,0.21545169,0.00130812,0.03438731,0.00865522,0.15342201,1.85472692,1.38578992
-2.66233117,2.23565913,0.39169344,0.21803931,0.00144702,0.03311920,0.00853937,0.15258321,1.82178922,1.35339862
-2.65632816,2.19592160,0.38966336,0.22140757,0.00159359,0.03182476,0.00841614,0.15178247,1.78757342,1.32001040
-2.65032516,2.15701566,0.38765802,0.22570233,0.00174700,0.03053648,0.00828959,0.15109080,1.75305255,1.28651521
-2.64432216,2.12015750,0.38579215,0.23104913,0.00190616,0.02928520,0.00816325,0.15056707,1.71908192,1.25371624
-2.63831916,2.08637333,0.38414811,0.23754738,0.00206980,0.02809938,0.00804000,0.15025570,1.68637328,1.22230598
-2.63231616,2.05646990,0.38277339,0.24526525,0.00223645,0.02700433,0.00792207,0.15018511,1.65547699,1.19284809
-2.62631316,2.03101498,0.38167983,0.25423559,0.00240443,0.02602172,0.00781093,0.15036681,1.62677243,1.16576530
-2.62031016,2.01032827,0.38084460,0.26445292,0.00257189,0.02516911,0.00770737,0.15079531,1.60046676,1.14133356
-2.61430715,1.99448238,0.38021286,0.27587161,0.00273686,0.02445966,0.00761152,0.15144871,1.57660143,1.11968237
-2.60830415,1.98331329,0.37970171,0.28840526,0.00289725,0.02390203,0.00752290,0.15229004,1.55506574,1.10080079
-2.60230115,1.97643929,0.37920540,0.30192743,0.00305088,0.02350030,0.00744054,0.15326909,1.53561619,1.08454847
-2.59629815,1.97328700,0.37860129,0.31627361,0.00319557,0.02325410,0.00736309,0.15432482,1.51790032,1.07067101
-2.59029515,1.97312302,0.37775642,0.33124439,0.00332915,0.02315873,0.00728893,0.15538809,1.50148355,1.05881849
-2.58429215,1.97508952,0.37653411,0.34660975,0.00344952,0.02320553,0.00721628,0.15638463,1.48587748,1.04856638
-2.57828914,1.97824216,0.37480051,0.36211448,0.00355471,0.02338214,0.00714334,0.15723811,1.47056820,1.03943761
-2.57228614,1.98158868,0.37243069,0.37748429,0.00364293,0.02367297,0.00706835,0.15787320,1.45504318,1.03092504
-2.56628314,1.98412669,0.36931396,0.39243275,0.00371259,0.02405963,0.00698975,0.15821838,1.43881568,1.02251313
-2.56028014,1.98487925,0.36535834,0.40666864,0.00376240,0.02452145,0.00690616,0.15820863,1.42144558,1.01369836
-2.55427714,1.98292721,0.36049399,0.41990361,0.00379137,0.02503605,0.00681650,0.15778761,1.40255610,1.00400742
-2.54827414,1.97743734,0.35467549,0.43185979,0.00379885,0.02557984,0.00671999,0.15690949,1.38184589,0.99301288
-2.54227114,1.96768553,0.34788299,0.44227722,0.00378456,0.02612870,0.00661617,0.15554027,1.35909629,0.98034589
-2.53626813,1.95307479,0.34012222,0.45092084,0.00374859,0.02665850,0.00650487,0.15365863,1.33417407,0.96570567
-2.53026513,1.93314764,0.33142350,0.45758673,0.00369141,0.02714574,0.00638618,0.15125618,1.30702973,0.94886583
-2.52426213,1.90759313,0.32183984,0.46210747,0.00361389,0.02756811,0.00626044,0.14833731,1.27769200,0.92967749
-2.51825913,1.87624847,0.31144424,0.46435643,0.00351722,0.02790507,0.00612817,0.14491856,1.24625925,0.90806936
-2.51225613,1.83909589,0.30032644,0.46425082,0.00340293,0.02813834,0.00599002,0.14102752,1.21288842,0.88404522
-2.50625313,1.79625508,0.28858931,0.46175344,0.00327281,0.02825238,0.00584671,0.13670154,1.17778246,0.85767892
-2.50025013,1.74797194,0.27634494,0.45687304,0.00312891,0.02823473,0.00569897,0.13198604,1.14117695,0.82910749
-2.49424712,1.69460429,0.26371084,0.44966338,0.00297344,0.02807635,0.00554752,0.12693274,1.10332674,0.79852271
-2.48824412,1.63660538,0.25080609,0.44022096,0.00280873,0.02777183,0.00539299,0.12159781,1.06449344,0.76616166
-2.48224112,1.57450588,0.23774801,0.42868156,0.00263717,0.02731941,0.00523593,0.11603996,1.02493409,0.73229658
-2.47623812,1.50889523,0.22464899,0.41521579,0.00246115,0.02672102,0.00507677,0.11031870,0.98489175,0.69722464
-2.47023512,1.44040292,0.21161400,0.40002382,0.00228300,0.02598212,0.00491581,0.10449263,0.94458821,0.66125784
-2.46423212,1.36968050,0.19873854,0.38332943,0.00210494,0.02511148,0.00475323,0.09861806,0.90421898,0.62471361
-2.45822911,1.29738474,0.18610723,0.36537372,0.00192903,0.02412080,0.00458911,0.09274772,0.86395070,0.58790606
-2.45222611,1.22416258,0.17379287,0.34640876,0.00175714,0.02302431,0.00442345,0.08692989,0.82392066,0.55113850
-2.44622311,1.15063793,0.16185620,0.32669119,0.00159091,0.02183829,0.00425619,0.08120771,0.78423840,0.51469708
-2.44022011,1.07740090,0.15034599,0.30647627,0.00143174,0.02058050,0.00408726,0.07561875,0.74498891,0.47884576
-2.43421711,1.00499928,0.13929967,0.28601240,0.00128076,0.01926968,0.00391659,0.07019494,0.70623709,0.44382268
-2.42821411,0.93393242,0.12874421,0.26553632,0.00113885,0.01792491,0.00374419,0.06496260,0.66803294,0.40983778
-2.42221111,0.86464745,0.11869734,0.24526914,0.00100666,0.01656517,0.00357014,0.05994278,0.63041719,0.37707169
-2.41620810,0.79753751,0.10916889,0.22541320,0.00088455,0.01520881,0.00339464,0.05515172,0.59342671,0.34567574
-2.41020510,0.73294205,0.10016220,0.20614997,0.00077270,0.01387310,0.00321804,0.05060139,0.55709951,0.31577291
-2.40420210,0.67114861,0.09167554,0.18763881,0.00067108,0.01257397,0.00304083,0.04630013,0.52147890,0.28745964
-2.39819910,0.61239610,0.08370355,0.17001671,0.00057948,0.01132567,0.00286368,0.04225343,0.48661661,0.26080819
-2.39219610,0.55687909,0.07623843,0.15339881,0.00049754,0.01014066,0.00268740,0.03846451,0.45257478,0.23586955
-2.38619310,0.50475290,0.06927111,0.13787978,0.00042481,0.00902952,0.00251300,0.03493511,0.41942668,0.21267661
-2.38019010,0.45613933,0.06279223,0.12353580,0.00036074,0.00800096,0.00234160,0.03166606,0.38725630,0.19124750
-2.37418709,0.41113259,0.05679288,0.11042712,0.00030470,0.00706196,0.00217447,0.02865789,0.35615691,0.17158892
-2.36818409,0.36980547,0.05126527,0.09860097,0.00025606,0.00621791,0.00201299,0.02591137,0.32622876,0.15369952
-2.36218109,0.33221537,0.04620319,0.08809484,0.00021415,0.00547286,0.00185864,0.02342797,0.29757616,0.13757297
-2.35617809,0.29841020,0.04160236,0.07893980,0.00017832,0.00482977,0.00171294,0.02121023,0.27030426,0.12320087
-2.35017509,0.26843387,0.03746068,0.07116385,0.00014794,0.00429086,0.00157747,0.01926210,0.24451568,0.11057534
-2.34417209,0.24233144,0.03377834,0.06479521,0.00012240,0.00385787,0.00145384,0.01758923,0.22030731,0.09969129
-2.33816908,0.22015354,0.03055799,0.05986521,0.00010116,0.00353239,0.00134366,0.01619916,0.19776748,0.09054819
-2.33216608,0.20196018,0.02780471,0.05641099,0.00008372,0.00331616,0.00124854,0.01510147,0.17697366,0.08315155
-2.32616308,0.18782376,0.02552607,0.05447756,0.00006964,0.00321130,0.00117004,0.01430790,0.15799072,0.07751374
-2.32016008,0.17783104,0.02373210,0.05411936,0.00005854,0.00322054,0.00110971,0.01383237,0.14086999,0.07365442
-2.31415708,0.17208410,0.02243525,0.05540124,0.00005012,0.00334735,0.00106905,0.01369092,0.12564893,0.07160033
-2.30815408,0.17070011,0.02165024,0.05839857,0.00004414,0.00359607,0.00104949,0.01390164,0.11235143,0.07138455
-2.30215108,0.17380975,0.02139400,0.06319670,0.00004041,0.00397191,0.00105239,0.01448447,0.10098870,0.07304505
-2.29614807,0.18155431,0.02168536,0.06988960,0.00003883,0.00448090,0.00107902,0.01546084,0.09156054,0.07662275
-2.29014507,0.19408144,0.02254478,0.07857774,0.00003936,0.00512982,0.00113054,0.01685338,0.08405693,0.08215888
-2.28414207,0.21153946,0.02399393,0.08936515,0.00004200,0.00592601,0.00120799,0.01868531,0.07845972,0.08969188
-2.27813907,0.23407047,0.02605512,0.10235587,0.00004684,0.00687708,0.00131222,0.02097993,0.07474434,0.09925379
-2.27213607,0.26180229,0.02875067,0.11764974,0.00005400,0.00799072,0.00144389,0.02375982,0.07288130,0.11086625
-2.26613307,0.29483961,0.03210204,0.13533775,0.00006368,0.00927428,0.00160344,0.02704608,0.07283753,0.12453638
-2.26013007,0.33325453,0.03612894,0.15549708,0.00007610,0.01073445,0.00179102,0.03085743,0.07457732,0.14025257
-2.25412706,0.37707692,0.04084827,0.17818603,0.00009153,0.01237688,0.00200645,0.03520930,0.07806287,0.15798044
-2.24812406,0.42628507,0.04627295,0.20343896,0.00011028,0.01420574,0.00224922,0.04011280,0.08325448,0.17765922
-2.24212106,0.48079699,0.05241071,0.23126163,0.00013268,0.01622344,0.00251842,0.04557383,0.09011027,0.19919872
-2.23611806,0.54046293,0.05926283,0.26162702,0.00015905,0.01843021,0.00281269,0.05159212,0.09858559,0.22247720
-2.23011506,0.60505957,0.06682291,0.29447185,0.00018974,0.02082383,0.00313028,0.05816040,0.10863204,0.24734027
-2.22411206,0.67428615,0.07507569,0.32969413,0.00022505,0.02339939,0.00346893,0.06526370,0.12019638,0.27360096
-2.21810905,0.74776310,0.08399593,0.36715171,0.00026527,0.02614912,0.00382598,0.07287877,0.13321912,0.30104122
-2.21210605,0.82503322,0.09354748,0.40666210,0.00031063,0.02906230,0.00419832,0.08097368,0.14763324,0.32941474
-2.20610305,0.90556561,0.10368261,0.44800359,0.00036128,0.03212524,0.00458247,0.08950770,0.16336276,0.35845119
-2.20010005,0.98876233,0.11434144,0.49091755,0.00041729,0.03532142,0.00497458,0.09843132,0.18032159,0.38786173
-2.19409705,1.07396769,0.12545182,0.53511212,0.00047863,0.03863161,0.00537054,0.10768656,0.19841251,0.41734566
-2.18809405,1.16047968,0.13692941,0.58026683,0.00054513,0.04203415,0.00576605,0.11720751,0.21752642,0.44659793
-2.18209105,1.24756344,0.14867819,0.62603837,0.00061649,0.04550529,0.00615670,0.12692111,0.23754197,0.47531727
-2.17608804,1.33446591,0.16059129,0.67206682,0.00069228,0.04901957,0.00653805,0.13674812,0.25832558,0.50321446
-2.17008504,1.42043133,0.17255224,0.71798255,0.00077190,0.05255028,0.00690577,0.14660428,0.27973177,0.53002053
-2.16408204,1.50471676,0.18443649,0.76341316,0.00085459,0.05606990,0.00725569,0.15640168,0.30160401,0.55549441
-2.15807904,1.58660710,0.19611342,0.80799032,0.00093947,0.05955061,0.00758394,0.16605016,0.32377591,0.57942965
-2.15207604,1.66542890,0.20744851,0.85135619,0.00102549,0.06296473,0.00788698,0.17545885,0.34607280,0.60165996
-2.14607304,1.74056251,0.21830589,0.89316919,0.00111151,0.06628519,0.00816175,0.18453770,0.36831367,0.62206319
-2.14007004,1.81145203,0.22855101,0.93310894,0.00119628,0.06948596,0.00840563,0.19319903,0.39031340,0.64056376
-2.13406703,1.87761286,0.23805350,0.97088013,0.00127849,0.07254235,0.00861658,0.20135898,0.41188523,0.65713328
-2.12806403,1.93863660,0.24669007,1.00621531,0.00135678,0.07543137,0.00879307,0.20893893,0.43284344,0.67178946
-2.12206103,1.99419347,0.25434734,1.03887661,0.00142983,0.07813196,0.00893417,0.21586672,0.45300611,0.68459342
-2.11605803,2.04403216,0.26092456,1.06865640,0.00149633,0.08062514,0.00903946,0.22207773,0.47219795,0.69564565
-2.11005503,2.08797768,0.26633614,1.09537704,0.00155507,0.08289419,0.00910906,0.22751586,0.49025319,0.70508084
-2.10405203,2.12592740,0.27051379,1.11888989,0.00160497,0.08492469,0.00914354,0.23213420,0.50701832,0.71306198
-2.09804902,2.15784596,0.27340836,1.13907385,0.00164509,0.08670458,0.00914392,0.23589560,0.52235477,0.71977414
-2.09204602,2.18375945,0.27499112,1.15583359,0.00167470,0.08822415,0.00911153,0.23877303,0.53614140,0.72541822
-2.08604302,2.20374951,0.27525462,1.16909789,0.00169328,0.08947609,0.00904804,0.24074975,0.54827680,0.73020518
-2.08004002,2.21794769,0.27421291,1.17881808,0.00170053,0.09045545,0.00895530,0.24181928,0.55868133,0.73435094
-2.07403702,2.22653071,0.27190122,1.18496698,0.00169640,0.09115970,0.00883535,0.24198532,0.56729889,0.73807223
-2.06803402,2.22971667,0.26837513,1.18753846,0.00168110,0.09158868,0.00869032,0.24126142,0.57409832,0.74158362
-2.06203102,2.22776247,0.26370914,1.18654753,0.00165506,0.09174473,0.00852241,0.23967060,0.57907448,0.74509563
-2.05602801,2.22096250,0.25799475,1.18203119,0.00161894,0.09163267,0.00833381,0.23724489,0.58224888,0.74881402
-2.05002501,2.20964820,0.25133820,1.17404977,0.00157358,0.09125991,0.00812670,0.23402474,0.58366992,0.75293997
-2.04402201,2.19418848,0.24385776,1.16268872,0.00152001,0.09063647,0.00790321,0.23005838,0.58341251,0.75767103
-2.03801901,2.17499030,0.23568089,1.14806051,0.00145938,0.08977503,0.00766544,0.22540112,0.58157726,0.76320240
-2.03201601,2.15249908,0.22694111,1.13030653,0.00139295,0.08869090,0.00741540,0.22011458,0.57828905,0.76972831
-2.02601301,2.12719826,0.21777497,1.10959854,0.00132202,0.08740197,0.00715504,0.21426586,0.57369493,0.77744311
-2.02001001,2.09960761,0.20831890,1.08613941,0.00124791,0.08592854,0.00688626,0.20792660,0.56796146,0.78654165
-2.01400700,2.07027971,0.19870635,1.06016300,0.00117194,0.08429311,0.00661092,0.20117204,0.56127139,0.79721878
-2.00800400,2.03979427,0.18906498,1.03193272,0.00109536,0.08252001,0.00633080,0.19407997,0.55381971,0.80966768
-2.00200100,2.00875017,0.17951427,1.00173886,0.00101933,0.08063497,0.00604765,0.18672956,0.54580927,0.82407696
-1.99599800,1.97775511,0.17016334,0.96989449,0.00094492,0.07866455,0.00576318,0.17920024,0.53744584,0.84062641
-1.98999500,1.94741306,0.16110921,0.93672996,0.00087306,0.07663557,0.00547903,0.17157044,0.52893292,0.85948163
-1.98399200,1.91830996,0.15243547,0.90258633,0.00080456,0.07457434,0.00519680,0.16391629,0.52046646,0.88078764
-1.97798899,1.89099816,0.14421130,0.86780772,0.00074008,0.07250597,0.00491800,0.15631044,0.51222953,0.90466186
-1.97198599,1.86598031,0.13649093,0.83273306,0.00068013,0.07045362,0.00464406,0.14882077,0.50438729,0.93118669
-1.96598299,1.84369352,0.12931355,0.79768776,0.00062510,0.06843780,0.00437630,0.14150929,0.49708243,0.96040222
-1.95997999,1.82449462,0.12270353,0.76297537,0.00057526,0.06647572,0.00411592,0.13443111,0.49043118,0.99229946
-1.95397699,1.80864736,0.11667102,0.72887015,0.00053077,0.06458080,0.00386395,0.12763353,0.48452033,1.02681449
-1.94797399,1.79631229,0.11121293,0.69561054,0.00049170,0.06276230,0.00362129,0.12115546,0.47940505,1.06382386
-1.94197099,1.78754001,0.10631408,0.66339415,0.00045809,0.06102509,0.00338864,0.11502691,0.47510802,1.10314166
-1.93596798,1.78226815,0.10194867,0.63237453,0.00042991,0.05936970,0.00316655,0.10926883,0.47161953,1.14451836
-1.92996498,1.78032244,0.09808191,0.60265978,0.00040714,0.05779245,0.00295536,0.10389324,0.46889893,1.18764167
-1.92396198,1.78142185,0.09467172,0.57431313,0.00038978,0.05628588,0.00275526,0.09890352,0.46687705,1.23213936
-1.91795898,1.78518760,0.09167056,0.54735555,0.00037784,0.05483931,0.00256626,0.09429501,0.46545972,1.27758405
-1.91195598,1.79115579,0.08902730,0.52176997,0.00037142,0.05343951,0.00238824,0.09005590,0.46453208,1.32349981
-1.90595298,1.79879289,0.08668890,0.49750707,0.00037067,0.05207159,0.00222094,0.08616816,0.46396356,1.36937040
-1.89994997,1.80751354,0.08460221,0.47449218,0.00037584,0.05071983,0.00206403,0.08260875,0.46361325,1.41464888
-1.89394697,1.81669988,0.08271544,0.45263287,0.00038727,0.04936863,0.00191710,0.07935084,0.46333546,1.45876825
-1.88794397,1.82572151,0.08097958,0.43182677,0.00040541,0.04800340,0.00177969,0.07636508,0.46298523,1.50115289
-1.88194097,1.83395527,0.07934951,0.41196931,0.00043078,0.04661138,0.00165135,0.07362092,0.46242357,1.54123052
-1.87593797,1.84080422,0.07778500,0.39296075,0.00046400,0.04518230,0.00153164,0.07108775,0.46152211,1.57844421
-1.86993497,1.84571487,0.07625134,0.37471236,0.00050575,0.04370898,0.00142016,0.06873602,0.46016725,1.61226430
-1.86393197,1.84819239,0.07471982,0.35715126,0.00055676,0.04218770,0.00131656,0.06653815,0.45826343,1.64219991
-1.85792896,1.84781317,0.07316793,0.34022389,0.00061776,0.04061835,0.00122057,0.06446930,0.45573559,1.66780972
-1.85192596,1.84423443,0.07157934,0.32389791,0.00068946,0.03900446,0.00113198,0.06250793,0.45253072,1.68871181
-1.84592296,1.83720092,0.06994372,0.30816253,0.00077251,0.03735301,0.00105067,0.06063617,0.44861857,1.70459238
-1.83991996,1.82654838,0.06825632,0.29302736,0.00086745,0.03567404,0.00097661,0.05883994,0.44399151,1.71521300
-1.83391696,1.81220412,0.06651751,0.27851998,0.00097465,0.03398019,0.00090983,0.05710891,0.43866364,1.72041635
-1.82791396,1.79418475,0.06473217,0.26468238,0.00109430,0.03228604,0.00085043,0.05543634,0.43266928,1.72013014
-1.82191096,1.77259143,0.06290900,0.25156662,0.00122634,0.03060746,0.00079857,0.05381869,0.42606095,1.71436921
-1.81590795,1.74760291,0.06105989,0.23922998,0.00137042,0.02896088,0.00075447,0.05225515,0.41890693,1.70323565
-1.80990495,1.71946687,0.05919919,0.22772987,0.00152587,0.02736254,0.00071837,0.05074710,0.41128865,1.68691691
-1.80390195,1.68848994,0.05734308,0.21711889,0.00169171,0.02582782,0.00069056,0.04929751,0.40329790,1.66568201
-1.79789895,1.65502691,0.05550904,0.20744032,0.00186656,0.02437064,0.00067137,0.04791034,0.39503419,1.63987588
-1.79189595,1.61946954,0.05371529,0.19872412,0.00204873,0.02300288,0.00066115,0.04658995,0.38660215,1.60991212
-1.78589295,1.58223560,0.05198042,0.19098393,0.00223617,0.02173404,0.00066030,0.04534057,0.37810927,1.57626432
-1.77988994,1.54375835,0.05032311,0.18421491,0.00242654,0.02057091,0.00066926,0.04416586,0.36966398,1.53945645
-1.77388694,1.50447716,0.04876188,0.17839270,0.00261724,0.01951743,0.00068852,0.04306854,0.36137414,1.50005242
-1.76788394,1.46482931,0.04731506,0.17347346,0.00280546,0.01857468,0.00071865,0.04205022,0.35334597,1.45864558
-1.76188094,1.42524342,0.04600074,0.16939495,0.00298828,0.01774100,0.00076030,0.04111122,0.34568349,1.41584811
-1.75587794,1.38613464,0.04483689,0.16607862,0.00316274,0.01701220,0.00081421,0.04025067,0.33848832,1.37228111
-1.74987494,1.34790152,0.04384149,0.16343246,0.00332592,0.01638191,0.00088123,0.03946661,0.33185998,1.32856531
-1.74387194,1.31092469,0.04303268,0.16135462,0.00347507,0.01584195,0.00096231,0.03875631,0.32589640,1.28531289
