energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-4.72136068,1.45271297,0.42514297,0.11353839,0.15025757,0.00000000,0.16573930,0.72313257
-4.71535768,1.40127063,0.41718975,0.10760699,0.15647250,0.00000000,0.15502389,0.68784144
-4.70935468,1.35723183,0.41100026,0.10220804,0.16379954,0.00000000,0.14604338,0.65543431
-4.70335168,1.32082287,0.40661566,0.09735651,0.17221867,0.00000000,0.13882438,0.62605319
-4.69734867,1.29208188,0.40402370,0.09305380,0.18167962,0.00000000,0.13336560,0.59976024
-4.69134567,1.27087004,0.40316147,0.08928924,0.19210178,0.00000000,0.12963960,0.57654493
-4.68534267,1.25688623,0.40391936,0.08604175,0.20337490,0.00000000,0.12759464,0.55633271
-4.67933967,1.24968451,0.40614621,0.08328165,0.21536076,0.00000000,0.12715660,0.53899437
-4.67333667,1.24869357,0.40965523,0.08097248,0.22789571,0.00000000,0.12823100,0.52435590
-4.66733367,1.25323755,0.41423064,0.07907279,0.24079411,0.00000000,0.13070498,0.51220813
-4.66133067,1.26255759,0.41963474,0.07753779,0.25385260,0.00000000,0.13444938,0.50231600
-4.65532766,1.27583369,0.42561527,0.07632090,0.26685514,0.00000000,0.13932082,0.49442706
-4.64932466,1.29220636,0.43191285,0.07537507,0.27957873,0.00000000,0.14516394,0.48827915
-4.64332166,1.31079781,0.43826832,0.07465394,0.29179955,0.00000000,0.15181378,0.48360701
-4.63731866,1.33073240,0.44442980,0.07411279,0.30329945,0.00000000,0.15909822,0.48014795
-4.63131566,1.35115600,0.45015943,0.07370933,0.31387242,0.00000000,0.16684075,0.47764660
-4.62531266,1.37125416,0.45523949,0.07340425,0.32333100,0.00000000,0.17486330,0.47585880
-4.61930965,1.39026876,0.45947778,0.07316172,0.33151211,0.00000000,0.18298927,0.47455477
-4.61330665,1.40751275,0.46271224,0.07294965,0.33828229,0.00000000,0.19104666,0.47352166
-4.60730365,1.42238294,0.46481451,0.07273989,0.34354186,0.00000000,0.19887121,0.47256556
-4.60130065,1.43437027,0.46569243,0.07250832,0.34722805,0.00000000,0.20630947,0.47151313
-4.59529765,1.44306731,0.46529132,0.07223486,0.34931670,0.00000000,0.21322166,0.47021276
-4.58929465,1.44817277,0.46359397,0.07190335,0.34982246,0.00000000,0.21948424,0.46853535
-4.58329165,1.44949272,0.46061935,0.07150144,0.34879764,0.00000000,0.22499205,0.46637464
-4.57728864,1.44693840,0.45642004,0.07102028,0.34632939,0.00000000,0.22965989,0.46364718
-4.57128564,1.44052061,0.45107850,0.07045428,0.34253564,0.00000000,0.23342351,0.46029169
-4.56528264,1.43034086,0.44470216,0.06980070,0.33755975,0.00000000,0.23623987,0.45626796
-4.55927964,1.41657958,0.43741777,0.06905924,0.33156427,0.00000000,0.23808676,0.45155522
-4.55327664,1.39948185,0.42936505,0.06823152,0.32472397,0.00000000,0.23896169,0.44614998
-4.54727364,1.37934138,0.42068997,0.06732063,0.31721861,0.00000000,0.23888022,0.44006349
-4.54127064,1.35648336,0.41153809,0.06633054,0.30922567,0.00000000,0.23787368,0.43331875
-4.53526763,1.33124725,0.40204816,0.06526565,0.30091353,0.00000000,0.23598657,0.42594744
-4.52926463,1.30397015,0.39234628,0.06413030,0.29243536,0.00000000,0.23327370,0.41798674
-4.52326163,1.27497185,0.38254108,0.06292837,0.28392396,0.00000000,0.22979723,0.40947630
-4.51725863,1.24454219,0.37272000,0.06166295,0.27548794,0.00000000,0.22562381,0.40045560
-4.51125563,1.21293142,0.36294695,0.06033614,0.26720926,0.00000000,0.22082193,0.39096172
-4.50525263,1.18034405,0.35326137,0.05894897,0.25914226,0.00000000,0.21545968,0.38102780
-4.49924962,1.14693638,0.34367883,0.05750141,0.25131418,0.00000000,0.20960292,0.37068218
-4.49324662,1.11281776,0.33419302,0.05599257,0.24372709,0.00000000,0.20331403,0.35994838
-4.48724362,1.07805535,0.32477901,0.05442093,0.23636103,0.00000000,0.19665115,0.34884573
-4.48124062,1.04268186,0.31539761,0.05278470,0.22917817,0.00000000,0.18966802,0.33739076
-4.47523762,1.00670575,0.30600044,0.05108229,0.22212773,0.00000000,0.18241427,0.32559911
-4.46923462,0.97012302,0.29653553,0.04931271,0.21515128,0.00000000,0.17493606,0.31348783
-4.46323162,0.93292980,0.28695304,0.04747608,0.20818821,0.00000000,0.16727714,0.30107793
-4.45722861,0.89513482,0.27721079,0.04557403,0.20118092,0.00000000,0.15947988,0.28839684
-4.45122561,0.85677097,0.26727920,0.04361007,0.19407969,0.00000000,0.15158657,0.27548069
-4.44522261,0.81790512,0.25714556,0.04158986,0.18684665,0.00000000,0.14364048,0.26237626
-4.43921961,0.77864570,0.24681718,0.03952136,0.17945902,0.00000000,0.13568678,0.24914225
-4.43321661,0.73914753,0.23632341,0.03741487,0.17191119,0.00000000,0.12777330,0.23584998
-4.42721361,0.69961365,0.22571645,0.03528294,0.16421584,0.00000000,0.11995085,0.22258331
-4.42121061,0.66029415,0.21507081,0.03314017,0.15640387,0.00000000,0.11227327,0.20943781
-4.41520760,0.62148209,0.20448163,0.03100284,0.14852337,0.00000000,0.10479714,0.19651925
-4.40920460,0.58350681,0.19406189,0.02888855,0.14063763,0.00000000,0.09758114,0.18394140
-4.40320160,0.54672505,0.18393864,0.02681568,0.13282243,0.00000000,0.09068516,0.17182331
-4.39719860,0.51151049,0.17424859,0.02480291,0.12516273,0.00000000,0.08416921,0.16028623
-4.39119560,0.47824211,0.16513312,0.02286865,0.11774893,0.00000000,0.07809216,0.14945029
-4.38519260,0.44729218,0.15673304,0.02103052,0.11067297,0.00000000,0.07251043,0.13943105
-4.37918959,0.41901429,0.14918334,0.01930485,0.10402443,0.00000000,0.06747665,0.13033621
-4.37318659,0.39373198,0.14260805,0.01770627,0.09788683,0.00000000,0.06303849,0.12226244
-4.36718359,0.37172852,0.13711560,0.01624730,0.09233420,0.00000000,0.05923745,0.11529258
-4.36118059,0.35323803,0.13279459,0.01493814,0.08742814,0.00000000,0.05610798,0.10949332
-4.35517759,0.33843838,0.12971029,0.01378639,0.08321551,0.00000000,0.05367670,0.10491323
-4.34917459,0.32744596,0.12790197,0.01279704,0.07972663,0.00000000,0.05196186,0.10158148
-4.34317159,0.32031238,0.12738105,0.01197236,0.07697425,0.00000000,0.05097306,0.09950698
-4.33716858,0.31702321,0.12813012,0.01131202,0.07495315,0.00000000,0.05071112,0.09867813
-4.33116558,0.31749864,0.13010288,0.01081320,0.07364041,0.00000000,0.05116824,0.09906311
-4.32516258,0.32159596,0.13322505,0.01047074,0.07299636,0.00000000,0.05232832,0.10061065
-4.31915958,0.32911375,0.13739598,0.01027739,0.07296604,0.00000000,0.05416746,0.10325122
-4.31315658,0.33979765,0.14249121,0.01022409,0.07348128,0.00000000,0.05665463,0.10689871
-4.30715358,0.35334744,0.14836561,0.01030021,0.07446307,0.00000000,0.05975252,0.11145242
