energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up
-0.09904952,1.85192402,1.14998527,0.28015289,0.00462299,0.78811882,0.31133638,0.06001616,0.52708148
-0.09304652,1.81850147,1.13556477,0.27884841,0.00485051,0.77572397,0.30121104,0.05985968,0.50496804
-0.08704352,1.78560971,1.12062355,0.27754130,0.00510439,0.76169016,0.29014542,0.05962003,0.48607341
-0.08104052,1.75388594,1.10570794,0.27630627,0.00538923,0.74649488,0.27836526,0.05931205,0.47030329
-0.07503752,1.72389811,1.09131873,0.27520749,0.00570985,0.73060986,0.26610014,0.05894952,0.45750981
-0.06903452,1.69612264,1.07789003,0.27429519,0.00607132,0.71448368,0.25357530,0.05854430,0.44749850
-0.06303152,1.67092708,1.06577170,0.27360315,0.00647905,0.69852653,0.24100414,0.05810559,0.44003608
-0.05702851,1.64855903,1.05521651,0.27314721,0.00693894,0.68309811,0.22858161,0.05763953,0.43485905
-0.05102551,1.62914213,1.04637273,0.27292505,0.00745754,0.66849905,0.21647885,0.05714888,0.43168282
-0.04502251,1.61267950,1.03928246,0.27291709,0.00804227,0.65496638,0.20483928,0.05663305,0.43021149
-0.03901951,1.59906461,1.03388597,0.27308871,0.00870171,0.64267296,0.19377615,0.05608833,0.43014790
-0.03301651,1.58809915,1.03003169,0.27339345,0.00944581,0.63173090,0.18337168,0.05550834,0.43120391
-0.02701351,1.57951671,1.02749127,0.27377722,0.01028622,0.62219848,0.17367770,0.05488471,0.43311048
-0.02101051,1.57301109,1.02597877,0.27418308,0.01123652,0.61409001,0.16471759,0.05420782,0.43562739
-0.01500750,1.56826740,1.02517291,0.27455646,0.01231245,0.60738785,0.15648939,0.05346772,0.43855214
-0.00900450,1.56499406,1.02474102,0.27485039,0.01353201,0.60205581,0.14896983,0.05265502,0.44172768
-0.00300150,1.56295367,1.02436320,0.27503045,0.01491556,0.59805276,0.14211899,0.05176179,0.44504863
0.00300150,1.56199075,1.02375530,0.27507911,0.01648568,0.59534573,0.13588524,0.05078239,0.44846567
0.00900450,1.56205434,1.02268941,0.27499915,0.01826698,0.59392141,0.13021034,0.04971412,0.45198768
0.01500750,1.56321407,1.02101047,0.27481590,0.02028563,0.59379527,0.12503428,0.04855774,0.45568154
0.02101051,1.56566822,1.01864812,0.27457819,0.02256882,0.59501774,0.12029965,0.04731779,0.45966936
0.02701351,1.56974303,1.01562307,0.27435776,0.02514393,0.59767680,0.11595546,0.04600268,0.46412306
0.03301651,1.57588292,1.01204759,0.27424721,0.02803756,0.60189678,0.11196018,0.04462460,0.46925653
0.03901951,1.58463180,1.00811997,0.27435651,0.03127439,0.60783349,0.10828392,0.04319912,0.47531540
0.04502251,1.59660617,1.00411342,0.27480816,0.03487582,0.61566561,0.10490975,0.04174473,0.48256480
0.05102551,1.61246125,1.00035993,0.27573132,0.03885865,0.62558302,0.10183413,0.04028214,0.49127567
0.05702851,1.63285171,0.99723004,0.27725502,0.04323354,0.63777252,0.09906657,0.03883344,0.50170989
0.06303152,1.65838902,0.99510960,0.27950100,0.04800362,0.65240189,0.09662858,0.03742127,0.51410513
0.06903452,1.68959765,0.99437497,0.28257630,0.05316308,0.66960309,0.09455198,0.03606790,0.52865986
0.07503752,1.72687246,0.99536800,0.28656622,0.05869596,0.68945569,0.09287681,0.03479430,0.54551939
0.08104052,1.77043960,0.99837209,0.29152783,0.06457517,0.71197145,0.09164889,0.03361934,0.56476343
0.08704352,1.82032321,1.00359089,0.29748450,0.07076180,0.73708108,0.09091719,0.03255908,0.58639595
0.09304652,1.87631984,1.01113066,0.30442173,0.07720482,0.76462406,0.09073118,0.03162611,0.61033772
0.09904952,1.93798209,1.02098729,0.31228452,0.08384114,0.79434223,0.09113819,0.03082919,0.63642216
0.10505253,2.00461287,1.03303881,0.32097639,0.09059625,0.82587764,0.09218101,0.03017294,0.66439456
0.11105553,2.07527065,1.04704362,0.33036029,0.09738522,0.85877509,0.09389560,0.02965777,0.69391499
0.11705853,2.14878587,1.06264469,0.34026128,0.10411423,0.89248936,0.09630911,0.02927999,0.72456467
0.12306153,2.22378808,1.07937940,0.35047089,0.11068258,0.92639695,0.09943829,0.02903204,0.75585585
0.12906453,2.29874263,1.09669458,0.36075306,0.11698507,0.95981195,0.10328803,0.02890293,0.78724452
0.13506753,2.37199547,1.11396591,0.37085138,0.12291467,0.99200544,0.10785037,0.02887872,0.81814571
0.14107054,2.44182411,1.13052073,0.38049728,0.12836548,1.02222756,0.11310377,0.02894313,0.84795060
0.14707354,2.50649251,1.14566306,0.38941884,0.13323584,1.04973122,0.11901259,0.02907822,0.87604473
0.15307654,2.56430746,1.15869973,0.39734990,0.13743131,1.07379652,0.12552702,0.02926503,0.90182662
0.15907954,2.61367399,1.16896618,0.40403892,0.14086769,1.09375480,0.13258317,0.02948429,0.92472592
0.16508254,2.65314743,1.17585100,0.40925740,0.14347368,1.10901102,0.14010352,0.02971700,0.94422048
0.17108554,2.68147996,1.17881793,0.41280737,0.14519320,1.11906385,0.14799765,0.02994502,0.95985155
0.17708854,2.69765973,1.17742450,0.41452769,0.14598729,1.12352231,0.15616336,0.03015156,0.97123659
0.18309155,2.70094116,1.17133672,0.41429900,0.14583537,1.12211843,0.16448809,0.03032158,0.97807927
0.18909455,2.69086530,1.16033917,0.41204699,0.14473597,1.11471550,0.17285075,0.03044209,0.98017638
0.19509755,2.66726997,1.14434043,0.40774414,0.14270679,1.10131149,0.18112398,0.03050237,0.97742142
0.20110055,2.63028941,1.12337392,0.40140971,0.13978412,1.08203792,0.18917674,0.03049414,0.96980510
0.20710355,2.58034428,1.09759418,0.39310817,0.13602164,1.05715411,0.19687739,0.03041161,0.95741262
0.21310655,2.51812258,1.06726932,0.38294622,0.13148869,1.02703741,0.20409709,0.03025150,0.94041835
0.21910955,2.44455310,1.03277012,0.37106853,0.12626803,0.99216999,0.21071346,0.03001303,0.91907807
0.22511256,2.36077273,0.99455641,0.35765253,0.12045328,0.95312282,0.21661456,0.02969788,0.89371930
0.23111556,2.26808941,0.95316169,0.34290241,0.11414605,0.91053776,0.22170290,0.02931013,0.86473032
0.23711856,2.16794260,0.90917666,0.32704281,0.10745296,0.86510857,0.22589940,0.02885619,0.83254828
0.24312156,2.06186280,0.86323242,0.31031222,0.10048264,0.81756161,0.22914728,0.02834480,0.79764696
0.24912456,1.95143185,0.81598411,0.29295657,0.09334281,0.76863712,0.23141543,0.02778694,0.76052466
0.25512756,1.83824547,0.76809543,0.27522318,0.08613761,0.71907167,0.23270139,0.02719580,0.72169254
0.26113057,1.72387900,0.72022465,0.25735514,0.07896521,0.66958236,0.23303352,0.02658677,0.68166384
0.26713357,1.60985730,0.67301226,0.23958654,0.07191573,0.62085318,0.23247240,0.02597732,0.64094411
0.27313657,1.49762929,0.62707059,0.22213829,0.06506973,0.57352385,0.23111114,0.02538698,0.60002267
0.27913957,1.38854740,0.58297532,0.20521487,0.05849694,0.52818104,0.22907468,0.02483715,0.55936537
0.28514257,1.28385182,0.54125886,0.18900193,0.05225563,0.48535225,0.22651790,0.02435091,0.51940862
0.29114557,1.18465922,0.50240537,0.17366453,0.04639227,0.44550184,0.22362259,0.02395280,0.48055475
0.29714857,1.09195557,0.46684722,0.15934622,0.04094167,0.40902918,0.22059322,0.02366840,0.44316836
0.30315158,1.00659231,0.43496257,0.14616866,0.03592744,0.37626844,0.21765171,0.02352394,0.40757391
0.30915458,0.92928528,0.40707375,0.13423173,0.03136273,0.34748975,0.21503129,0.02354571,0.37405400
0.31515758,0.86061562,0.38344617,0.12361402,0.02725122,0.32290115,0.21296953,0.02375946,0.34284855
0.32116058,0.80103195,0.36428739,0.11437354,0.02358825,0.30265119,0.21170091,0.02418966,0.31415447
0.32716358,0.75085341,0.34974636,0.10654863,0.02036203,0.28683162,0.21144901,0.02485876,0.28812589
0.33316658,0.71027281,0.33991249,0.10015886,0.01755492,0.27548001,0.21241870,0.02578632,0.26487475
0.33916958,0.67935984,0.33481455,0.09520595,0.01514465,0.26858207,0.21478859,0.02698817,0.24447167
0.34517259,0.65806395,0.33441957,0.09167461,0.01310550,0.26607356,0.21870391,0.02847562,0.22694706
0.35117559,0.64621694,0.33863162,0.08953328,0.01140932,0.26784176,0.22427024,0.03025462,0.21229249
0.35717859,0.64353546,0.34729083,0.08873486,0.01002655,0.27372656,0.23154823,0.03232514,0.20046223
0.36318159,0.64962353,0.36017291,0.08921725,0.00892696,0.28352128,0.24054961,0.03468053,0.19137496
0.36918459,0.66397549,0.37698922,0.09090405,0.00808032,0.29697346,0.25123462,0.03730711,0.18491578
0.37518759,0.68597979,0.39738795,0.09370510,0.00745697,0.31378578,0.26351102,0.04018399,0.18093846
0.38119060,0.71492400,0.42095653,0.09751732,0.00702818,0.33361743,0.27723480,0.04328303,0.17926793
0.38719360,0.75000148,0.44722555,0.10222553,0.00676648,0.35608616,0.29221260,0.04656903,0.17970320
0.39319660,0.79032012,0.47567438,0.10770365,0.00664583,0.38077116,0.30820578,0.05000024,0.18202056
0.39919960,0.83491335,0.50573865,0.11381605,0.00664182,0.40721719,0.32493612,0.05352905,0.18597720
0.40520260,0.88275366,0.53681950,0.12041927,0.00673170,0.43493980,0.34209296,0.05710292,0.19131522
0.41120560,0.93276863,0.56829464,0.12736409,0.00689448,0.46343190,0.35934154,0.06066558,0.19776602
0.41720860,0.98385937,0.59953100,0.13449788,0.00711100,0.49217167,0.37633235,0.06415832,0.20505500
0.42321161,1.03492117,0.62989865,0.14166723,0.00736394,0.52063158,0.39271116,0.06752152,0.21290663
0.42921461,1.08486580,0.65878565,0.14872096,0.00763792,0.54828854,0.40812938,0.07069621,0.22104965
0.43521761,1.13264509,0.68561336,0.15551316,0.00791958,0.57463469,0.42225441,0.07362574,0.22922250
0.44122061,1.17727504,0.70985178,0.16190650,0.00819765,0.59918884,0.43477966,0.07625735,0.23717862
0.44722361,1.21785971,0.73103419,0.16777547,0.00846309,0.62150784,0.44543386,0.07854381,0.24469179
0.45322661,1.25361415,0.74877082,0.17300955,0.00870916,0.64119782,0.45398938,0.08044477,0.25156104
0.45922961,1.28388552,0.76276074,0.17751617,0.00893160,0.65792467,0.46026920,0.08192808,0.25761533
0.46523262,1.30817162,0.77280176,0.18122344,0.00912868,0.67142343,0.46415252,0.08297080,0.26271747
0.47123562,1.32613614,0.77879765,0.18408235,0.00930129,0.68150630,0.46557849,0.08356001,0.26676750
0.47723862,1.33761986,0.78076266,0.18606854,0.00945301,0.68806876,0.46454834,0.08369328,0.26970515
0.48324162,1.34264748,0.77882284,0.18718346,0.00959010,0.69109368,0.46112562,0.08337892,0.27151134
0.48924462,1.34142938,0.77321424,0.18745485,0.00972144,0.69065309,0.45543458,0.08263582,0.27220869
0.49524762,1.33435840,0.76427784,0.18693649,0.00985844,0.68690754,0.44765692,0.08149306,0.27186088
0.50125063,1.32200125,0.75245145,0.18570728,0.01001482,0.68010294,0.43802693,0.07998924,0.27057086
0.50725363,1.30508484,0.73825858,0.18386946,0.01020639,0.67056489,0.42682518,0.07817146,0.26847797
0.51325663,1.28447761,0.72229481,0.18154622,0.01045067,0.65869064,0.41437102,0.07609415,0.26575384
0.51925963,1.26116636,0.70521178,0.17887851,0.01076651,0.64493880,0.40101408,0.07381765,0.26259737
0.52526263,1.23622896,0.68769932,0.17602126,0.01117354,0.62981707,0.38712505,0.07140662,0.25922867
0.53126563,1.21080380,0.67046629,0.17313911,0.01169167,0.61386827,0.37308592,0.06892840,0.25588219
0.53726863,1.18605650,0.65422037,0.17040153,0.01234042,0.59765512,0.35927994,0.06645119,0.25279929
0.54327164,1.16314503,0.63964764,0.16797780,0.01313826,0.58174398,0.34608160,0.06404227,0.25022026
0.54927464,1.14318395,0.62739224,0.16603163,0.01410191,0.56668829,0.33384680,0.06176620,0.24837615
0.55527764,1.12720892,0.61803680,0.16471587,0.01524563,0.55301195,0.32290335,0.05968314,0.24748062
0.56128064,1.11614259,0.61208417,0.16416724,0.01658051,0.54119323,0.31354223,0.05784717,0.24772203
0.56728364,1.11076287,0.60994097,0.16450140,0.01811381,0.53164974,0.30600955,0.05630482,0.24925609
0.57328664,1.11167466,0.61190352,0.16580849,0.01984840,0.52472490,0.30049962,0.05509379,0.25219922
0.57928964,1.11928620,0.61814658,0.16814928,0.02178221,0.52067651,0.29714918,0.05424186,0.25662307
0.58529265,1.13379086,0.62871548,0.17155215,0.02390794,0.51966763,0.29603303,0.05376603,0.26255027
0.59129565,1.15515537,0.64352184,0.17601096,0.02621280,0.52176042,0.29716117,0.05367202,0.26995159
0.59729865,1.18311507,0.66234340,0.18148408,0.02867854,0.52691307,0.30047765,0.05395404,0.27874495
0.60330165,1.21717665,0.68482796,0.18789453,0.03128163,0.53498011,0.30586117,0.05459483,0.28879601
0.60930465,1.25662879,0.71050158,0.19513133,0.03399362,0.54571615,0.31312759,0.05556614,0.29992074
0.61530765,1.30056049,0.73878108,0.20305215,0.03678185,0.55878319,0.32203418,0.05682948,0.31188977
0.62131066,1.34788681,0.76899036,0.21148711,0.03961021,0.57376111,0.33228584,0.05833724,0.32443448
0.62731366,1.39738141,0.80038037,0.22024373,0.04244022,0.59016130,0.34354301,0.06003403,0.33725471
0.63331666,1.44771488,0.83215203,0.22911276,0.04523223,0.60744287,0.35543103,0.06185843,0.35002780
0.63931966,1.49749752,0.86348136,0.23787494,0.04794670,0.62503087,0.36755094,0.06374480,0.36241870
0.64532266,1.54532524,0.89354605,0.24630812,0.05054560,0.64233604,0.37949120,0.06562541,0.37409079
0.65132566,1.58982662,0.92155235,0.25419477,0.05299382,0.65877505,0.39084002,0.06743252,0.38471699
0.65732866,1.62970941,0.94676130,0.26132938,0.05526044,0.67379079,0.40119792,0.06910059,0.39399066
0.66333167,1.66380458,0.96851327,0.26752554,0.05732001,0.68687147,0.41018997,0.07056836,0.40163602
0.66933467,1.69110600,0.98624962,0.27262235,0.05915344,0.69756818,0.41747733,0.07178084,0.40741747
0.67533767,1.71080412,0.99953073,0.27648990,0.06074886,0.70550976,0.42276766,0.07269101,0.41114757
0.68134067,1.72231220,1.00804944,0.27903356,0.06210196,0.71041459,0.42582387,0.07326131,0.41269323
0.68734367,1.72528395,1.01163941,0.28019691,0.06321613,0.71209880,0.42647098,0.07346474,0.41197998
0.69334667,1.71962192,1.01027793,0.27996319,0.06410220,0.71048047,0.42460075,0.07328559,0.40899409
0.69934967,1.70547636,1.00408324,0.27835512,0.06477782,0.70557969,0.42017398,0.07271974,0.40378245
0.70535268,1.68323475,0.99330629,0.27543331,0.06526648,0.69751474,0.41322032,0.07177457,0.39645034
0.71135568,1.65350266,0.97831773,0.27129314,0.06559629,0.68649438,0.40383574,0.07046849,0.38715722
0.71735868,1.61707703,0.95959041,0.26606045,0.06579846,0.67280697,0.39217775,0.06883000,0.37611069
0.72336168,1.57491338,0.93767872,0.25988620,0.06590570,0.65680678,0.37845866,0.06689659,0.36355913
0.72936468,1.52808849,0.91319546,0.25294035,0.06595047,0.63889848,0.36293728,0.06471323,0.34978316
0.73536768,1.47776064,0.88678766,0.24540541,0.06596328,0.61952035,0.34590930,0.06233081,0.33508658
0.74137069,1.42512914,0.85911237,0.23746978,0.06597113,0.59912732,0.32769703,0.05980438,0.31978698
0.74737369,1.37139514,0.83081364,0.22932133,0.06599605,0.57817438,0.30863876,0.05719140,0.30420658
0.75337669,1.31772540,0.80250169,0.22114156,0.06605405,0.55710141,0.28907828,0.05455010,0.28866367
0.75937969,1.26522033,0.77473513,0.21310038,0.06615430,0.53631975,0.26935500,0.05193782,0.27346481
0.76538269,1.21488751,0.74800685,0.20535188,0.06629871,0.51620127,0.24979490,0.04940964,0.25889817
0.77138569,1.16762131,0.72273402,0.19803113,0.06648194,0.49707008,0.23070270,0.04701714,0.24522809
0.77738869,1.12418881,0.69925228,0.19125211,0.06669177,0.47919716,0.21235541,0.04480744,0.23269096
0.78339170,1.08522205,0.67781408,0.18510662,0.06690987,0.46279774,0.19499736,0.04282239,0.22149229
0.78939470,1.05121592,0.65859072,0.17966430,0.06711284,0.44803133,0.17883663,0.04109807,0.21180502
0.79539770,1.02253099,0.64167761,0.17497344,0.06727356,0.43500403,0.16404309,0.03966442,0.20376875
0.80140070,0.99940020,0.62710202,0.17106242,0.06736270,0.42377260,0.15074760,0.03854511,0.19748984
0.80740370,0.98193822,0.61483249,0.16794169,0.06735027,0.41434988,0.13904244,0.03775743,0.19304205
0.81340670,0.97015236,0.60478916,0.16560599,0.06720728,0.40671093,0.12898266,0.03731243,0.19046746
0.81940970,0.96395381,0.59685417,0.16403658,0.06690717,0.40079936,0.12058820,0.03721492,0.18977764
0.82541271,0.96316830,0.59088136,0.16320336,0.06642718,0.39653339,0.11384644,0.03746370,0.19095468
0.83141571,0.96754539,0.58670482,0.16306675,0.06574944,0.39381127,0.10871521,0.03805166,0.19395216
0.83741871,0.97676593,0.58414581,0.16357914,0.06486177,0.39251572,0.10512584,0.03896590,0.19869588
0.84342171,0.99044762,0.58301777,0.16468594,0.06375816,0.39251728,0.10298636,0.04018786,0.20508440
0.84942471,1.00814866,0.58312956,0.16632629,0.06243894,0.39367653,0.10218456,0.04169349,0.21298952
0.85542771,1.02937000,0.58428685,0.16843328,0.06091063,0.39584528,0.10259101,0.04345334,0.22225677
0.86143072,1.05355680,0.58629216,0.17093410,0.05918545,0.39886699,0.10406198,0.04543283,0.23270603
0.86743372,1.08009992,0.58894396,0.17374988,0.05728066,0.40257655,0.10644227,0.04759248,0.24413264
0.87343672,1.10833823,0.59203519,0.17679566,0.05521763,0.40680003,0.10956796,0.04988839,0.25630904
0.87943972,1.13756262,0.59535191,0.17998053,0.05302083,0.41135447,0.11326919,0.05227275,0.26898714
0.88544272,1.16702244,0.59867251,0.18320801,0.05071674,0.41604823,0.11737297,0.05469458,0.28190163
0.89144572,1.19593487,0.60176794,0.18637691,0.04833277,0.42068218,0.12170606,0.05710063,0.29477425
0.89744872,1.22349765,0.60440327,0.18938262,0.04589619,0.42505184,0.12609791,0.05943647,0.30731900
0.90345173,1.24890490,0.60634082,0.19211900,0.04343325,0.42895070,0.13038374,0.06164771,0.31924837
0.90945473,1.27136610,0.60734487,0.19448068,0.04096839,0.43217460,0.13440756,0.06368141,0.33028018
0.91545773,1.29012724,0.60718784,0.19636584,0.03852364,0.43452719,0.13802525,0.06548748,0.34014513
0.92146073,1.30449366,0.60565771,0.19767932,0.03611820,0.43582615,0.14110744,0.06702024,0.34859447
0.92746373,1.31385314,0.60256610,0.19833586,0.03376823,0.43590991,0.14354226,0.06823980,0.35540769
0.93346673,1.31769829,0.59775687,0.19826337,0.03148678,0.43464442,0.14523770,0.06911345,0.36039968
0.93946973,1.31564689,0.59111424,0.19740595,0.02928390,0.43192971,0.14612356,0.06961685,0.36342717
0.94547274,1.30745890,0.58257026,0.19572662,0.02716688,0.42770558,0.14615280,0.06973492,0.36439394
0.95147574,1.29304911,0.57211074,0.19320932,0.02514054,0.42195621,0.14530233,0.06946253,0.36325461
0.95747874,1.27249454,0.55977948,0.18986039,0.02320760,0.41471321,0.14357309,0.06880480,0.36001671
0.96348174,1.24603585,0.54568008,0.18570906,0.02136914,0.40605694,0.14098932,0.06777705,0.35474091
0.96948474,1.21407262,0.52997543,0.18080710,0.01962493,0.39611578,0.13759726,0.06640439,0.34753933
0.97548774,1.17715236,0.51288446,0.17522761,0.01797382,0.38506336,0.13346306,0.06472091,0.33857193
0.98149075,1.13595367,0.49467643,0.16906283,0.01641410,0.37311380,0.12867008,0.06276858,0.32804116
0.98749375,1.09126426,0.47566274,0.16242125,0.01494370,0.36051507,0.12331578,0.06059585,0.31618511
0.99349675,1.04395463,0.45618683,0.15542394,0.01356044,0.34754071,0.11750815,0.05825595,0.30326931
0.99949975,0.99494870,0.43661237,0.14820049,0.01226215,0.33448029,0.11136194,0.05580514,0.28957770
1.00550275,0.94519256,0.41731039,0.14088450,0.01104673,0.32162906,0.10499478,0.05330073,0.27540306
1.01150575,0.89562279,0.39864591,0.13360903,0.00991218,0.30927706,0.09852346,0.05079923,0.26103734
1.01750875,0.84713557,0.38096465,0.12650206,0.00885661,0.29769835,0.09206029,0.04835444,0.24676227
1.02351176,0.80055796,0.36458039,0.11968227,0.00787811,0.28714079,0.08570993,0.04601576,0.23284061
1.02951476,0.75662243,0.34976353,0.11325517,0.00697480,0.27781670,0.07956662,0.04382665,0.21950845
1.03551776,0.71594559,0.33673136,0.10730989,0.00614464,0.26989487,0.07371192,0.04182339,0.20696868
1.04152076,0.67901182,0.32564044,0.10191666,0.00538548,0.26349426,0.06821306,0.04003409,0.19538606
1.04752376,0.64616231,0.31658125,0.09712506,0.00469489,0.25867966,0.06312196,0.03847807,0.18488374
1.05352676,0.61758972,0.30957552,0.09296305,0.00407024,0.25545930,0.05847472,0.03716555,0.17554157
1.05952976,0.59333847,0.30457610,0.08943694,0.00350857,0.25378475,0.05429183,0.03609769,0.16739599
1.06553277,0.57331031,0.30146951,0.08653206,0.00300669,0.25355293,0.05057885,0.03526695,0.16044149
1.07153577,0.55727490,0.30008080,0.08421424,0.00256112,0.25461008,0.04732755,0.03465774,0.15463352
1.07753877,0.54488462,0.30018079,0.08243191,0.00216819,0.25675774,0.04451745,0.03424736,0.14989263
1.08354177,0.53569288,0.30149501,0.08111876,0.00182406,0.25976020,0.04211763,0.03400712,0.14610962
1.08954477,0.52917516,0.30371431,0.08019681,0.00152479,0.26335331,0.04008879,0.03390366,0.14315144
1.09554777,0.52475177,0.30650637,0.07957980,0.00126638,0.26725421,0.03838540,0.03390035,0.14086761
1.10155078,0.52181142,0.30952788,0.07917664,0.00104488,0.27117157,0.03695781,0.03395880,0.13909686
1.10755378,0.51973467,0.31243678,0.07889494,0.00085642,0.27481602,0.03575441,0.03404025,0.13767374
1.11355678,0.51791646,0.31490414,0.07864438,0.00069726,0.27791020,0.03472358,0.03410706,0.13643490
1.11955978,0.51578676,0.31662518,0.07833984,0.00056384,0.28019819,0.03381548,0.03412397,0.13522499
1.12556278,0.51282888,0.31732906,0.07790410,0.00045285,0.28145392,0.03298361,0.03405924,0.13390171
1.13156578,0.50859469,0.31678710,0.07727020,0.00036122,0.28148825,0.03218604,0.03388561,0.13234020
1.13756878,0.50271645,0.31481919,0.07638323,0.00028615,0.28015439,0.03138645,0.03358109,0.13043636
1.14357179,0.49491498,0.31129809,0.07520155,0.00022511,0.27735170,0.03055477,0.03312937,0.12810923
1.14957479,0.48500404,0.30615166,0.07369750,0.00017586,0.27302758,0.02966757,0.03252018,0.12530234
1.15557779,0.47289105,0.29936305,0.07185751,0.00013642,0.26717756,0.02870817,0.03174924,0.12198404
1.16158079,0.45857436,0.29096876,0.06968170,0.00010509,0.25984360,0.02766644,0.03081810,0.11814692
1.16758379,0.44213739,0.28105497,0.06718301,0.00008038,0.25111089,0.02653844,0.02973372,0.11380640
1.17358679,0.42374009,0.26975226,0.06438590,0.00006105,0.24110315,0.02532581,0.02850787,0.10899859
1.17958979,0.40360841,0.25722912,0.06132479,0.00004604,0.22997692,0.02403505,0.02715644,0.10377764
1.18559280,0.38202216,0.24368453,0.05804222,0.00003447,0.21791502,0.02267668,0.02569856,0.09821263
1.19159580,0.35930215,0.22934008,0.05458687,0.00002563,0.20511958,0.02126433,0.02415579,0.09238432
1.19759880,0.33579696,0.21443182,0.05101161,0.00001892,0.19180488,0.01981386,0.02255114,0.08638175
1.20360180,0.31187022,0.19920253,0.04737153,0.00001387,0.17819047,0.01834241,0.02090822,0.08029905
1.20960480,0.28788857,0.18389431,0.04372212,0.00001009,0.16449468,0.01686760,0.01925044,0.07423233
1.21560780,0.26421107,0.16874209,0.04011768,0.00000729,0.15092884,0.01540677,0.01760021,0.06827705
1.22161081,0.24118016,0.15396813,0.03660994,0.00000523,0.13769244,0.01397629,0.01597834,0.06252570
1.22761381,0.21911437,0.13977758,0.03324692,0.00000373,0.12496922,0.01259111,0.01440352,0.05706601
1.23361681,0.19830306,0.12635529,0.03007218,0.00000264,0.11292437,0.01126426,0.01289193,0.05197960
1.23961981,0.17900294,0.11386381,0.02712426,0.00000185,0.10170276,0.01000664,0.01145699,0.04734111
1.24562281,0.16143643,0.10244243,0.02443642,0.00000129,0.09142816,0.00882683,0.01010928,0.04321782
1.25162581,0.14579155,0.09220729,0.02203665,0.00000089,0.08220337,0.00773108,0.00885648,0.03966952
1.25762881,0.13222304,0.08325226,0.01994783,0.00000061,0.07411102,0.00672333,0.00770352,0.03674881
1.26363182,0.12085461,0.07565047,0.01818810,0.00000042,0.06721502,0.00580537,0.00665275,0.03450149
1.26963482,0.11178167,0.06945623,0.01677123,0.00000028,0.06156233,0.00497702,0.00570418,0.03296715
1.27563782,0.10507446,0.06470723,0.01570717,0.00000019,0.05718496,0.00423642,0.00485584,0.03217970
1.28164082,0.10078123,0.06142673,0.01500250,0.00000013,0.05410203,0.00358026,0.00410405,0.03216790
1.28764382,0.09893107,0.05962561,0.01466090,0.00000008,0.05232164,0.00300409,0.00344379,0.03295574
1.29364682,0.09953638,0.05930417,0.01468354,0.00000006,0.05184260,0.00250261,0.00286903,0.03456261
1.29964982,0.10259471,0.06045359,0.01506939,0.00000004,0.05265579,0.00206993,0.00237307,0.03700336
1.30565283,0.10808997,0.06305696,0.01581539,0.00000002,0.05474519,0.00169981,0.00194877,0.04028800
1.31165583,0.11599296,0.06708994,0.01691661,0.00000002,0.05808857,0.00138590,0.00158887,0.04442134
1.31765883,0.12626137,0.07252101,0.01836624,0.00000001,0.06265782,0.00112192,0.00128618,0.04940244
1.32366183,0.13883933,0.07931150,0.02015554,0.00000001,0.06841903,0.00090179,0.00103373,0.05522389
1.32966483,0.15365671,0.08741537,0.02227375,0.00000000,0.07533241,0.00071979,0.00082494,0.06187119
1.33566783,0.17062840,0.09677898,0.02470802,0.00000000,0.08335213,0.00057059,0.00065370,0.06932216
1.34167084,0.18965377,0.10734089,0.02744329,0.00000000,0.09242621,0.00044936,0.00051445,0.07754641
1.34767384,0.21061653,0.11903192,0.03046233,0.00000000,0.10249659,0.00035177,0.00040220,0.08650523
1.35367684,0.23338529,0.13177541,0.03374574,0.00000000,0.11349937,0.00027400,0.00031252,0.09615160
1.35967984,0.25781476,0.14548803,0.03727216,0.00000000,0.12536549,0.00021276,0.00024157,0.10643072
1.36568284,0.28374786,0.16008089,0.04101855,0.00000000,0.13802169,0.00016524,0.00018608,0.11728085
1.37168584,0.31101875,0.17546123,0.04496061,0.00000000,0.15139189,0.00012912,0.00014328,0.12863456
1.37768884,0.33945656,0.19153443,0.04907330,0.00000000,0.16539889,0.00010253,0.00011087,0.14042040
1.38369185,0.36888981,0.20820644,0.05333146,0.00000000,0.17996636,0.00008402,0.00008703,0.15256477
1.38969485,0.39915127,0.22538635,0.05771048,0.00000000,0.19502093,0.00007254,0.00007031,0.16499407
1.39569785,0.43008286,0.24298898,0.06218699,0.00000000,0.21049431,0.00006741,0.00005963,0.17763693
1.40170085,0.46154039,0.26093738,0.06673952,0.00000000,0.22632528,0.00006831,0.00005428,0.19042631
1.40770385,0.49339761,0.27916482,0.07134906,0.00000000,0.24246119,0.00007530,0.00005382,0.20330139
1.41370685,0.52554924,0.29761628,0.07599943,0.00000000,0.25885903,0.00008877,0.00005813,0.21620912
1.41970985,0.55791273,0.31624908,0.08067757,0.00000000,0.27548576,0.00010950,0.00006737,0.22910516
1.42571286,0.59042823,0.33503257,0.08537344,0.00000000,0.29231773,0.00013863,0.00008196,0.24195419
1.43171586,0.62305686,0.35394674,0.09007977,0.00000000,0.30933925,0.00017770,0.00010261,0.25472947
1.43771886,0.65577692,0.37297979,0.09479148,0.00000000,0.32654017,0.00022868,0.00013028,0.26741162
