energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.59629815,1.08936586,0.31537051,0.01253879,0.00439720,0.05718821,0.21595685,0.86332958
-2.59029515,1.09597109,0.31110917,0.01286298,0.00455776,0.05241369,0.20065958,0.87892164
-2.58429215,1.10183165,0.30757720,0.01313226,0.00472649,0.04839802,0.18829897,0.89227152
-2.57828914,1.10639939,0.30461349,0.01333848,0.00490379,0.04513051,0.17884826,0.90293617
-2.57228614,1.10921175,0.30207201,0.01347512,0.00509067,0.04259341,0.17225946,0.91055846
-2.56628314,1.10991189,0.29982784,0.01353753,0.00528877,0.04076337,0.16846782,0.91488272
-2.56028014,1.10826342,0.29778182,0.01352310,0.00550036,0.03961273,0.16739527,0.91576589
-2.55427714,1.10415909,0.29586339,0.01343130,0.00572835,0.03911053,0.16895290,0.91318378
-2.54827414,1.09762292,0.29403173,0.01326369,0.00597621,0.03922322,0.17304215,0.90723210
-2.54227114,1.08880602,0.29227505,0.01302390,0.00624787,0.03991511,0.17955498,0.89812220
-2.53626813,1.07797618,0.29060824,0.01271742,0.00654763,0.04114852,0.18837309,0.88617191
-2.53026513,1.06550216,0.28906897,0.01235143,0.00688002,0.04288378,0.19936624,0.87179181
-2.52426213,1.05183336,0.28771271,0.01193452,0.00724958,0.04507894,0.21239014,0.85546791
-2.51825913,1.03747635,0.28660677,0.01147638,0.00766072,0.04768952,0.22728412,0.83774141
-2.51225613,1.02296927,0.28582398,0.01098744,0.00811750,0.05066814,0.24386885,0.81918680
-2.50625313,1.00885573,0.28543617,0.01047856,0.00862340,0.05396426,0.26194445,0.80038913
-2.50025013,0.99565925,0.28550805,0.00996065,0.00918115,0.05752399,0.28128929,0.78192176
-2.49424712,0.98385985,0.28609171,0.00944431,0.00979254,0.06129012,0.30165976,0.76432546
-2.48824412,0.97387350,0.28722195,0.00893957,0.01045821,0.06520232,0.32279101,0.74808972
-2.48224112,0.96603557,0.28891298,0.00845558,0.01117751,0.06919766,0.34439899,0.73363715
-2.47623812,0.96058880,0.29115624,0.00800040,0.01194843,0.07321130,0.36618364,0.72131132
-2.47023512,0.95767613,0.29391975,0.00758084,0.01276745,0.07717750,0.38783330,0.71136853
-2.46423212,0.95733860,0.29714880,0.00720232,0.01362957,0.08103083,0.40903015,0.70397362
-2.45822911,0.95951801,0.30076798,0.00686887,0.01452825,0.08470750,0.42945644,0.69919972
-2.45222611,0.96406420,0.30468438,0.00658304,0.01545555,0.08814693,0.44880147,0.69703184
-2.44622311,0.97074621,0.30879175,0.00634606,0.01640218,0.09129331,0.46676879,0.69737378
-2.44022011,0.97926676,0.31297551,0.00615785,0.01735766,0.09409713,0.48308351,0.70005809
-2.43421711,0.98927921,0.31711811,0.00601719,0.01831058,0.09651672,0.49749930,0.70485833
-2.42821411,1.00040625,0.32110475,0.00592189,0.01924882,0.09851961,0.50980486,0.71150311
-2.42221111,1.01225930,0.32482904,0.00586897,0.02015982,0.10008366,0.51982964,0.71969129
-2.41620810,1.02445802,0.32819833,0.00585486,0.02103095,0.10119800,0.52744841,0.72910763
-2.41020510,1.03664886,0.33113856,0.00587561,0.02184983,0.10186363,0.53258471,0.73943828
-2.40420210,1.04852220,0.33359841,0.00592710,0.02260469,0.10209378,0.53521299,0.75038557
-2.39819910,1.05982714,0.33555253,0.00600521,0.02328474,0.10191382,0.53535927,0.76168133
-2.39219610,1.07038356,0.33700375,0.00610602,0.02388048,0.10136095,0.53310046,0.77309860
-2.38619310,1.08009091,0.33798416,0.00622592,0.02438402,0.10048346,0.52856226,0.78446083
-2.38019010,1.08893335,0.33855497,0.00636178,0.02478937,0.09933975,0.52191580,0.79564864
-2.37418709,1.09698096,0.33880522,0.00651098,0.02509258,0.09799702,0.51337301,0.80660345
-2.36818409,1.10438696,0.33884920,0.00667148,0.02529193,0.09652966,0.50318100,0.81732821
-2.36218109,1.11138097,0.33882273,0.00684184,0.02538796,0.09501749,0.49161555,0.82788473
-2.35617809,1.11825834,0.33887840,0.00702117,0.02538342,0.09354372,0.47897381,0.83838803
-2.35017509,1.12536605,0.33917982,0.00720908,0.02528317,0.09219280,0.46556660,0.84899774
-2.34417209,1.13308555,0.33989516,0.00740557,0.02509396,0.09104819,0.45171035,0.85990682
-2.33816908,1.14181327,0.34119013,0.00761094,0.02482415,0.09018999,0.43771895,0.87132830
-2.33216608,1.15193955,0.34322063,0.00782562,0.02448336,0.08969265,0.42389576,0.88348047
-2.32616308,1.16382700,0.34612541,0.00805004,0.02408207,0.08962267,0.41052602,0.89657129
-2.32016008,1.17778928,0.35001905,0.00828450,0.02363118,0.09003645,0.39786978,0.91078305
-2.31415708,1.19407148,0.35498555,0.00852898,0.02314157,0.09097832,0.38615573,0.92625779
-2.30815408,1.21283309,0.36107281,0.00878312,0.02262369,0.09247876,0.37557601,0.94308483
-2.30215108,1.23413474,0.36828848,0.00904604,0.02208715,0.09455303,0.36628224,0.96129081
-2.29614807,1.25792964,0.37659724,0.00931635,0.02154037,0.09720008,0.35838297,0.98083341
-2.29014507,1.28406036,0.38591992,0.00959213,0.02099033,0.10040198,0.35194259,1.00159895
-2.28414207,1.31226161,0.39613448,0.00987098,0.02044240,0.10412379,0.34698186,1.02340464
-2.27813907,1.34216914,0.40707911,0.01015012,0.01990020,0.10831400,0.34348004,1.04600527
-2.27213607,1.37333473,0.41855722,0.01042652,0.01936566,0.11290555,0.34137856,1.06910456
-2.26613307,1.40524665,0.43034449,0.01069709,0.01883909,0.11781735,0.34058616,1.09237043
-2.26013007,1.43735505,0.44219749,0.01095890,0.01831936,0.12295641,0.34098535,1.11545379
-2.25412706,1.46910080,0.45386381,0.01120940,0.01780419,0.12822043,0.34243983,1.13800968
-2.24812406,1.49994671,0.46509314,0.01144669,0.01729038,0.13350085,0.34480268,1.15971977
-2.24212106,1.52940927,0.47564893,0.01166975,0.01677423,0.13868620,0.34792490,1.18031481
-2.23611806,1.55708919,0.48532006,0.01187865,0.01625186,0.14366574,0.35166396,1.19959571
-2.23011506,1.58269904,0.49393198,0.01207476,0.01571953,0.14833305,0.35589181,1.21745178
-2.22411206,1.60608624,0.50135676,0.01226086,0.01517401,0.15258970,0.36050217,1.23387496
-2.21810905,1.62724971,0.50752145,0.01244122,0.01461278,0.15634857,0.36541653,1.24896881
-2.21210605,1.64634915,0.51241440,0.01262157,0.01403430,0.15953688,0.37058850,1.26295143
-2.20610305,1.66370582,0.51608895,0.01280906,0.01343813,0.16209864,0.37600645,1.27615181
-2.20010005,1.67979441,0.51866425,0.01301203,0.01282499,0.16399650,0.38169400,1.28899932
-2.19409705,1.69522602,0.52032312,0.01323983,0.01219676,0.16521285,0.38770839,1.30200663
-2.18809405,1.71072266,0.52130664,0.01350242,0.01155641,0.16575009,0.39413680,1.31574672
-2.18209105,1.72708432,0.52190585,0.01381003,0.01090786,0.16563012,0.40109063,1.33082482
-2.17608804,1.74514993,0.52245053,0.01417270,0.01025579,0.16489298,0.40869805,1.34784685
-2.17008504,1.76575421,0.52329569,0.01459981,0.00960543,0.16359482,0.41709520,1.36738574
-2.16408204,1.78968237,0.52480598,0.01509958,0.00896233,0.16180508,0.42641648,1.38994769
-2.15807904,1.81762507,0.52733895,0.01567858,0.00833207,0.15960330,0.43678431,1.41594006
-2.15207604,1.85013611,0.53122765,0.01634135,0.00772008,0.15707546,0.44829913,1.44564299
-2.14607304,1.88759511,0.53676345,0.01708992,0.00713137,0.15431018,0.46103006,1.47918630
-2.14007004,1.93017741,0.54417979,0.01792356,0.00657039,0.15139491,0.47500681,1.51653346
-2.13406703,1.97783309,0.55363773,0.01883856,0.00604086,0.14841232,0.49021337,1.55747365
-2.12806403,2.03027643,0.56521404,0.01982811,0.00554566,0.14543705,0.50658389,1.60162275
-2.12206103,2.08698686,0.57889234,0.02088231,0.00508680,0.14253294,0.52400109,1.64843358
-2.11605803,2.14722166,0.59455804,0.02198835,0.00466541,0.13975093,0.54229739,1.69721526
-2.11005503,2.21004015,0.61199719,0.02313077,0.00428177,0.13712770,0.56125885,1.74716083
-2.10405203,2.27433836,0.63089976,0.02429184,0.00393539,0.13468502,0.58063180,1.79738207
-2.09804902,2.33889294,0.65086699,0.02545207,0.00362510,0.13242994,0.60013194,1.84694981
-2.09204602,2.40241198,0.67142295,0.02659084,0.00334924,0.13035567,0.61945558,1.89493779
-2.08604302,2.46359062,0.69202965,0.02768700,0.00310572,0.12844315,0.63829256,1.94046781
-2.08004002,2.52116856,0.71210528,0.02871960,0.00289228,0.12666316,0.65634015,1.98275396
-2.07403702,2.57398684,0.73104472,0.02966860,0.00270655,0.12497890,0.67331755,2.02114348
-2.06803402,2.62104088,0.74824158,0.03051556,0.00254630,0.12334878,0.68898009,2.05515222
-2.06203102,2.66152743,0.76311064,0.03124428,0.00240952,0.12172941,0.70313273,2.08449289
-2.05602801,2.69488301,0.77510981,0.03184134,0.00229457,0.12007854,0.71564205,2.10909450
-2.05002501,2.72081208,0.78376063,0.03229661,0.00220032,0.11835780,0.72644643,2.12911224
-2.04402201,2.73930381,0.78866634,0.03260356,0.00212618,0.11653518,0.73556385,2.14492724
-2.03801901,2.75063671,0.78952675,0.03275947,0.00207224,0.11458715,0.74309716,2.15713642
-2.03201601,2.75537134,0.78614932,0.03276553,0.00203926,0.11250022,0.74923647,2.16653315
-2.02601301,2.75433163,0.77845595,0.03262673,0.00202873,0.11027207,0.75425892,2.17407994
-2.02001001,2.74857627,0.76648530,0.03235170,0.00204286,0.10791213,0.75852551,2.18087458
-2.01400700,2.73936179,0.75039065,0.03195238,0.00208458,0.10544157,0.76247566,2.18811201
-2.00800400,2.72809939,0.73043351,0.03144358,0.00215749,0.10289293,0.76661928,2.19704354
-2.00200100,2.71630808,0.70697337,0.03084253,0.00226582,0.10030920,0.77152713,2.20893590
-1.99599800,2.70556620,0.68045427,0.03016830,0.00241436,0.09774261,0.77781953,2.22503196
-1.98999500,2.69746387,0.65138887,0.02944121,0.00260841,0.09525308,0.78615392,2.24651486
-1.98399200,2.69355821,0.62034083,0.02868228,0.00285367,0.09290650,0.79721168,2.27447709
-1.97798899,2.69533315,0.58790633,0.02791268,0.00315611,0.09077289,0.81168445,2.30989545
-1.97198599,2.70416509,0.55469561,0.02715315,0.00352194,0.08892443,0.83026029,2.35361255
-1.96598299,2.72129506,0.52131528,0.02642357,0.00395740,0.08743359,0.85360993,2.40632486
-1.95997999,2.74780783,0.48835199,0.02574258,0.00446872,0.08637129,0.88237331,2.46857692
-1.95397699,2.78461762,0.45635814,0.02512718,0.00506192,0.08580511,0.91714654,2.54076110
-1.94797399,2.83245988,0.42583989,0.02459253,0.00574269,0.08579775,0.95846933,2.62312173
-1.94197099,2.89188810,0.39724768,0.02415172,0.00651628,0.08640554,1.00681314,2.71576226
-1.93596798,2.96327461,0.37096950,0.02381569,0.00738731,0.08767715,1.06256985,2.81865432
-1.92996498,3.04681394,0.34732662,0.02359308,0.00835966,0.08965254,1.12604131,2.93164698
-1.92396198,3.14252756,0.32657167,0.02349027,0.00943629,0.09236196,1.19742952,3.05447528
-1.91795898,3.25026884,0.30888886,0.02351137,0.01061913,0.09582525,1.27682776,3.18676678
-1.91195598,3.36972722,0.29439584,0.02365824,0.01190890,0.10005119,1.36421263,3.32804549
-1.90595298,3.50043101,0.28314692,0.02393054,0.01330501,0.10503705,1.45943711,3.47773289
-1.89994997,3.64174850,0.27513719,0.02432580,0.01480541,0.11076835,1.56222481,3.63514580
-1.89394697,3.79288725,0.27030724,0.02483947,0.01640647,0.11721867,1.67216561,3.79949164
-1.88794397,3.95289223,0.26854818,0.02546503,0.01810287,0.12434966,1.78871273,3.96986164
-1.88194097,4.12064312,0.26970661,0.02619399,0.01988751,0.13211117,1.91118155,4.14522306
-1.87593797,4.29485202,0.27358950,0.02701606,0.02175144,0.14044161,2.03875033,4.32441145
-1.86993497,4.47406236,0.27996880,0.02791918,0.02368377,0.14926836,2.17046304,4.50612435
-1.86393197,4.65665045,0.28858580,0.02888963,0.02567168,0.15850838,2.30523455,4.68891777
-1.85792896,4.84083069,0.29915528,0.02991224,0.02770044,0.16806904,2.44185838,4.87120659
-1.85192596,5.02466552,0.31136950,0.03097045,0.02975338,0.17784906,2.57901714,5.05127016
-1.84592296,5.20608105,0.32490220,0.03204658,0.03181208,0.18773964,2.71529597,5.22726394
-1.83991996,5.38288906,0.33941271,0.03312206,0.03385644,0.19762583,2.84919895,5.39723771
-1.83391696,5.55281553,0.35455033,0.03417766,0.03586492,0.20738800,2.97916855,5.55916079
-1.82791396,5.71353574,0.36995904,0.03519387,0.03781480,0.21690361,3.10360819,5.71095397
-1.82191096,5.86271555,0.38528265,0.03615121,0.03968248,0.22604898,3.22090759,5.85052768
-1.81590795,5.99805785,0.40017040,0.03703061,0.04144391,0.23470141,3.32947068,5.97582563
-1.80990495,6.11735312,0.41428292,0.03781385,0.04307499,0.24274127,3.42774568,6.08487235
-1.80390195,6.21853245,0.42729853,0.03848392,0.04455209,0.25005425,3.51425665,6.17582335
-1.79789895,6.29972106,0.43891970,0.03902547,0.04585260,0.25653364,3.58763581,6.24701580
-1.79189595,6.35929054,0.44887942,0.03942520,0.04695544,0.26208262,3.64665565,6.29701775
-1.78589295,6.39590735,0.45694736,0.03967217,0.04784163,0.26661640,3.69025989,6.32467392
-1.77988994,6.40857556,0.46293540,0.03975817,0.04849488,0.27006426,3.71759214,6.32914570
-1.77388694,6.39667185,0.46670241,0.03967794,0.04890202,0.27237137,3.72802111,6.30994365
-1.76788394,6.35997079,0.46815799,0.03942931,0.04905351,0.27350025,3.72116124,6.26695063
-1.76188094,6.29865907,0.46726480,0.03901333,0.04894378,0.27343193,3.69688783,6.20043430
-1.75587794,6.21333759,0.46403959,0.03843422,0.04857148,0.27216658,3.65534573,6.11104794
-1.74987494,6.10501090,0.45855247,0.03769927,0.04793962,0.26972376,3.59695098,5.99981931
-1.74387194,5.97506401,0.45092468,0.03681861,0.04705564,0.26614205,3.52238504,5.86812750
-1.73786893,5.82522723,0.44132461,0.03580498,0.04593124,0.26147821,3.43258159,5.71766860
-1.73186593,5.65753016,0.42996234,0.03467325,0.04458216,0.25580582,3.32870609,5.55041121
-1.72586293,5.47424661,0.41708288,0.03344007,0.04302781,0.24921341,3.21212879,5.36854367
-1.71985993,5.27783249,0.40295817,0.03212331,0.04129077,0.24180216,3.08439204,5.17441495
-1.71385693,5.07085914,0.38787836,0.03074157,0.03939625,0.23368330,2.94717296,4.97047163
-1.70785393,4.85594479,0.37214252,0.02931365,0.03737138,0.22497516,2.80224310,4.75919347
-1.70185093,4.63568683,0.35604928,0.02785800,0.03524460,0.21580017,2.65142624,4.54303028
-1.69584792,4.41259753,0.33988760,0.02639226,0.03304484,0.20628172,2.49655608,4.32434236
-1.68984492,4.18904557,0.32392825,0.02493284,0.03080092,0.19654118,2.33943534,4.10534697
-1.68384192,3.96720554,0.30841608,0.02349453,0.02854080,0.18669504,2.18179753,3.88807256
-1.67783892,3.74901701,0.29356354,0.02209023,0.02629100,0.17685237,2.02527276,3.67432233
-1.67183592,3.53615430,0.27954565,0.02073073,0.02407604,0.16711262,1.87135852,3.46564811
-1.66583292,3.33000758,0.26649646,0.01942468,0.02191806,0.15756388,1.72139623,3.26333491
-1.65982991,3.13167540,0.25450732,0.01817846,0.01983639,0.14828163,1.57655398,3.06839627
-1.65382691,2.94196821,0.24362673,0.01699638,0.01784742,0.13932796,1.43781558,2.88157969
-1.64782391,2.76142191,0.23386196,0.01588072,0.01596439,0.13075130,1.30597598,2.70338132
-1.64182091,2.59032028,0.22518214,0.01483200,0.01419745,0.12258671,1.18164248,2.53406852
-1.63581791,2.42872465,0.21752275,0.01384924,0.01255370,0.11485656,1.06524138,2.37370880
-1.62981491,2.27650910,0.21079130,0.01293020,0.01103739,0.10757159,0.95702919,2.22220345
-1.62381191,2.13339931,0.20487379,0.01207179,0.00965013,0.10073239,0.85710774,2.07932397
-1.61780890,1.99901335,0.19964189,0.01127027,0.00839117,0.09433101,0.76544208,1.94474986
-1.61180590,1.87290251,0.19496036,0.01052166,0.00725777,0.08835286,0.68188047,1.81810582
-1.60580290,1.75459074,0.19069443,0.00982195,0.00624553,0.08277866,0.60617547,1.69899734
-1.59979990,1.64361124,0.18671697,0.00916738,0.00534871,0.07758633,0.53800537,1.58704312
-1.59379690,1.53953911,0.18291499,0.00855467,0.00456064,0.07275290,0.47699517,1.48190368
-1.58779390,1.44201925,0.17919538,0.00798112,0.00387401,0.06825627,0.42273654,1.38330533
-1.58179090,1.35078880,0.17548969,0.00744483,0.00328118,0.06407669,0.37480622,1.29105906
-1.57578789,1.26569388,0.17175762,0.00694467,0.00277447,0.06019811,0.33278254,1.20507429
-1.56978489,1.18670035,0.16798939,0.00648040,0.00234637,0.05660920,0.29625956,1.12536722
-1.56378189,1.11389880,0.16420666,0.00605262,0.00198976,0.05330401,0.26485895,1.05206418
-1.55777889,1.04750380,0.16046220,0.00566272,0.00169802,0.05028240,0.23823918,0.98540001
-1.55177589,0.98784778,0.15683819,0.00531284,0.00146521,0.04755011,0.21610226,0.92571187
-1.54577289,0.93536994,0.15344338,0.00500572,0.00128609,0.04511851,0.19819789,0.87342882
-1.53976988,0.89060050,0.15040905,0.00474464,0.00115619,0.04300409,0.18432514,0.82905754
-1.53376688,0.85414086,0.14788406,0.00453323,0.00107180,0.04122765,0.17433177,0.79316450
-1.52776388,0.82664012,0.14602912,0.00437533,0.00102997,0.03981324,0.16811139,0.76635502
-1.52176088,0.80876837,0.14501038,0.00427485,0.00102843,0.03878697,0.16559850,0.74924949
-1.51575788,0.80118747,0.14499272,0.00423557,0.00106555,0.03817556,0.16676172,0.74245723
-1.50975488,0.80451968,0.14613275,0.00426097,0.00114024,0.03800484,0.17159535,0.74654833
-1.50375188,0.81931507,0.14857192,0.00435406,0.00125182,0.03829814,0.18010952,0.76202401
-1.49774887,0.84601818,0.15242982,0.00451722,0.00139993,0.03907470,0.19231933,0.78928617
-1.49174587,0.88493506,0.15779797,0.00475197,0.00158438,0.04034810,0.20823307,0.82860673
-1.48574287,0.93620148,0.16473435,0.00505886,0.00180497,0.04212472,0.22784010,0.88009774
-1.47973987,0.99975353,0.17325874,0.00543730,0.00206143,0.04440242,0.25109872,0.94368322
-1.47373687,1.07530171,0.18334925,0.00588544,0.00235319,0.04716939,0.27792450,1.01907383
-1.46773387,1.16230986,0.19494000,0.00640001,0.00267929,0.05040323,0.30817945,1.10574576
-1.46173087,1.25998017,0.20792036,0.00697634,0.00303823,0.05407037,0.34166279,1.20292482
-1.45572786,1.36724545,0.22213557,0.00760825,0.00342789,0.05812582,0.37810344,1.30957736
-1.44972486,1.48276985,0.23738907,0.00828808,0.00384540,0.06251330,0.41715514,1.42440884
-1.44372186,1.60495882,0.25344643,0.00900679,0.00428710,0.06716579,0.45839424,1.54587126
-1.43771886,1.73197895,0.27004077,0.00975405,0.00474851,0.07200652,0.50132072,1.67218004
-1.43171586,1.86178791,0.28687976,0.01051841,0.00522434,0.07695032,0.54536270,1.80134072
-1.42571286,1.99217416,0.30365381,0.01128756,0.00570853,0.08190548,0.58988432,1.93118539
-1.41970985,2.12080588,0.32004541,0.01204861,0.00619433,0.08677583,0.63419724,2.05941835
-1.41370685,2.24528765,0.33573909,0.01278841,0.00667443,0.09146320,0.67757519,2.18366980
-1.40770385,2.36322345,0.35043185,0.01349392,0.00714111,0.09587007,0.71927154,2.30155610
-1.40170085,2.47228348,0.36384351,0.01415260,0.00758646,0.09990235,0.75853892,2.41074462
-1.39569785,2.57027265,0.37572661,0.01475280,0.00800257,0.10347214,0.79465052,2.50902060
-1.38969485,2.65519767,0.38587536,0.01528415,0.00838176,0.10650045,0.82692203,2.59435360
-1.38369185,2.72533004,0.39413337,0.01573791,0.00871685,0.10891967,0.85473323,2.66496053
-1.37768884,2.77926207,0.40039957,0.01610727,0.00900139,0.11067571,0.87754855,2.71936262
-1.37168584,2.81595337,0.40463218,0.01638762,0.00922988,0.11172974,0.89493536,2.75643366
-1.36568284,2.83476549,0.40685037,0.01657670,0.00939798,0.11205950,0.90657920,2.77543718
-1.35967984,2.83548308,0.40713356,0.01667469,0.00950267,0.11165989,0.91229538,2.77605091
-1.35367684,2.81832036,0.40561830,0.01668421,0.00954243,0.11054318,0.91203609,2.75837713
-1.34767384,2.78391255,0.40249277,0.01661020,0.00951724,0.10873844,0.90589284,2.72293848
-1.34167084,2.73329258,0.39798921,0.01645974,0.00942870,0.10629056,0.89409403,2.67065929
-1.33566783,2.66785404,0.39237451,0.01624177,0.00927994,0.10325861,0.87699768,2.60283327
-1.32966483,2.58930211,0.38593936,0.01596671,0.00907559,0.09971387,0.85507982,2.52107923
-1.32366183,2.49959472,0.37898651,0.01564609,0.00882164,0.09573745,0.82891889,2.42728659
-1.31765883,2.40087668,0.37181864,0.01529207,0.00852526,0.09141768,0.79917695,2.32355347
-1.31165583,2.29540970,0.36472631,0.01491697,0.00819463,0.08684741,0.76657869,2.21211998
-1.30565283,2.18550133,0.35797678,0.01453283,0.00783869,0.08212125,0.73188898,2.09529970
-1.29964982,2.07343607,0.35180389,0.01415098,0.00746686,0.07733296,0.69589010,1.97541226
-1.29364682,1.96141124,0.34639981,0.01378159,0.00708883,0.07257304,0.65935964,1.85471964
-1.28764382,1.85148015,0.34190875,0.01343343,0.00671427,0.06792663,0.62304984,1.73536869
-1.28164082,1.74550461,0.33842314,0.01311355,0.00635259,0.06347180,0.58766925,1.61934175
-1.27563782,1.64511811,0.33598230,0.01282715,0.00601267,0.05927817,0.55386743,1.50841675
-1.26963482,1.55170055,0.33457370,0.01257751,0.00570272,0.05540614,0.52222290,1.40413787
-1.26363182,1.46636472,0.33413674,0.01236600,0.00543002,0.05190636,0.49323494,1.30779684
-1.25762881,1.38995425,0.33456888,0.01219220,0.00520082,0.04881983,0.46731908,1.22042489
-1.25162581,1.32305210,0.33573368,0.01205409,0.00502022,0.04617824,0.44480632,1.14279460
-1.24562281,1.26599833,0.33747054,0.01194831,0.00489207,0.04400475,0.42594584,1.07543054
-1.23961981,1.21891551,0.33960555,0.01187048,0.00481896,0.04231502,0.41091077,1.01862749
-1.23361681,1.18174007,0.34196291,0.01181552,0.00480218,0.04111841,0.39980660,0.97247456
-1.22761381,1.15425742,0.34437646,0.01177804,0.00484180,0.04041939,0.39268155,0.93688361
-1.22161081,1.13613911,0.34670075,0.01175272,0.00493667,0.04021898,0.38953846,0.91162023
-1.21560780,1.12697999,0.34882101,0.01173460,0.00508457,0.04051615,0.39034737,0.89633584
-1.20960480,1.12633380,0.35066182,0.01171944,0.00528229,0.04130922,0.39505829,0.89059927
-1.20360180,1.13374554,0.35219374,0.01170397,0.00552577,0.04259701,0.40361337,0.89392657
-1.19759880,1.14877954,0.35343788,0.01168606,0.00581028,0.04437986,0.41595808,0.90580803
-1.19159580,1.17104208,0.35446805,0.01166491,0.00613057,0.04666041,0.43205061,0.92573145
-1.18559280,1.20019806,0.35541038,0.01164107,0.00648104,0.04944402,0.45186921,0.95320108
-1.17958979,1.23598114,0.35644050,0.01161644,0.00685595,0.05273893,0.47541689,0.98775163
-1.17358679,1.27819733,0.35777822,0.01159423,0.00724953,0.05655607,0.50272328,1.02895740
-1.16758379,1.32672211,0.35968012,0.01157876,0.00765622,0.06090846,0.53384336,1.07643617
-1.16158079,1.38149135,0.36243015,0.01157529,0.00807073,0.06581032,0.56885291,1.12984816
-1.15557779,1.44248674,0.36632874,0.01158979,0.00848821,0.07127587,0.60784086,1.18889036
-1.14957479,1.50971633,0.37168071,0.01162863,0.00890433,0.07731773,0.65089855,1.25328657
-1.14357179,1.58319126,0.37878260,0.01169828,0.00931529,0.08394518,0.69810633,1.32277386
-1.13756878,1.66289962,0.38790980,0.01180500,0.00971791,0.09116217,0.74951800,1.39708625
-1.13156578,1.74877884,0.39930398,0.01195450,0.01010954,0.09896522,0.80514368,1.47593631
-1.12556278,1.84068792,0.41316141,0.01215170,0.01048806,0.10734140,0.86493203,1.55899598
-1.11955978,1.93838080,0.42962253,0.01240035,0.01085177,0.11626628,0.92875258,1.64587755
-1.11355678,2.04148258,0.44876321,0.01270289,0.01119929,0.12570218,0.99637943,1.73611601
-1.10755378,2.14946982,0.47058811,0.01306019,0.01152942,0.13559673,1.06747716,1.82915414
-1.10155078,2.26165638,0.49502642,0.01347144,0.01184104,0.14588186,1.14159005,1.92433133
-1.09554777,2.37718608,0.52193011,0.01393406,0.01213294,0.15647333,1.21813571,2.02087743
-1.08954477,2.49503295,0.55107494,0.01444367,0.01240372,0.16727094,1.29640373,2.11791234
-1.08354177,2.61400997,0.58216408,0.01499418,0.01265170,0.17815934,1.37556014,2.21445228
-1.07753877,2.73278650,0.61483444,0.01557785,0.01287484,0.18900966,1.45465789,2.30942281
-1.07153577,2.84991414,0.64866533,0.01618552,0.01307070,0.19968175,1.53265347,2.40167893
-1.06553277,2.96386075,0.68318928,0.01680681,0.01323646,0.21002718,1.60842934,2.49003161
-1.05952976,3.07305124,0.71790462,0.01743041,0.01336899,0.21989273,1.68082146,2.57328010
-1.05352676,3.17591382,0.75228931,0.01804446,0.01346491,0.22912442,1.74865110,2.65024875
-1.04752376,3.27092980,0.78581557,0.01863681,0.01352071,0.23757182,1.81075941,2.71982672
-1.04152076,3.35668466,0.81796474,0.01919549,0.01353296,0.24509245,1.86604359,2.78100883
-1.03551776,3.43191808,0.84824181,0.01970902,0.01349843,0.25155618,1.91349267,2.83293524
-1.02951476,3.49557029,0.87618900,0.02016680,0.01341428,0.25684933,1.95222152,2.87492809
-1.02351176,3.54682251,0.90139808,0.02055943,0.01327828,0.26087834,1.98150120,2.90652270
-1.01750875,3.58512910,0.92352074,0.02087901,0.01308892,0.26357281,2.00078439,2.92749156
-1.01150575,3.61023966,0.94227685,0.02111940,0.01284558,0.26488774,2.00972443,2.93785934
-1.00550275,3.62220963,0.95746019,0.02127635,0.01254864,0.26480498,2.00818713,2.93790776
-0.99949975,3.62139858,0.96894166,0.02134764,0.01219953,0.26333365,1.99625484,2.92816964
-0.99349675,3.60845596,0.97666976,0.02133312,0.01180075,0.26050966,1.97422248,2.90941185
-0.98749375,3.58429487,0.98066857,0.02123462,0.01135586,0.25639431,1.94258593,2.88260779
-0.98149075,3.55005477,0.98103329,0.02105589,0.01086936,0.25107198,1.90202329,2.84890029
-0.97548774,3.50705496,0.97792372,0.02080240,0.01034663,0.24464723,1.85337006,2.80955669
-0.96948474,3.45674104,0.97155593,0.02048108,0.00979375,0.23724116,1.79758961,2.76591808
-0.96348174,3.40062674,0.96219265,0.02010005,0.00921734,0.22898749,1.73574017,2.71934514
-0.95747874,3.34023420,0.95013272,0.01966830,0.00862434,0.22002834,1.66894019,2.67116325
-0.95147574,3.27703544,0.93570014,0.01919538,0.00802183,0.21051006,1.59833346,2.62260966
-0.94547274,3.21239796,0.91923320,0.01869104,0.00741683,0.20057910,1.52505571,2.57478522
-0.93946973,3.14753702,0.90107404,0.01816491,0.00681610,0.19037829,1.45020390,2.52861331
-0.93346673,3.08347708,0.88155920,0.01762627,0.00622598,0.18004347,1.37480942,2.48480789
-0.92746373,3.02102392,0.86101134,0.01708373,0.00565226,0.16970077,1.29981618,2.44385237
-0.92146073,2.96074901,0.83973253,0.01654513,0.00510003,0.15946439,1.22606410,2.40599030
-0.91545773,2.90298643,0.81799935,0.01601735,0.00457365,0.14943515,1.15427827,2.37122835
-0.90945473,2.84784262,0.79605978,0.01550633,0.00407666,0.13969964,1.08506392,2.33935137
-0.90345173,2.79521800,0.77413202,0.01501702,0.00361179,0.13033003,1.01890679,2.30994865
-0.89744872,2.74483941,0.75240530,0.01455351,0.00318096,0.12138444,0.95617840,2.28245012
