energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.46073037,1.42663895,0.22972609,0.91679921,0.01002021,0.04696323,0.06286725,0.25179756,0.25377939,0.00462440
-3.45472736,1.47122075,0.24025248,0.93752280,0.00982772,0.04918458,0.06158186,0.26724816,0.27454772,0.00477514
-3.44872436,1.51641683,0.25053141,0.95820446,0.00957601,0.05138718,0.06012450,0.28330690,0.29611652,0.00493116
-3.44272136,1.56200917,0.26051156,0.97878035,0.00927049,0.05356795,0.05850487,0.29986201,0.31835554,0.00509051
-3.43671836,1.60782090,0.27014941,0.99922744,0.00891781,0.05572568,0.05673823,0.31679585,0.34112201,0.00525126
-3.43071536,1.65370952,0.27940984,1.01955587,0.00852568,0.05786080,0.05484454,0.33398654,0.36426229,0.00541151
-3.42471236,1.69955885,0.28826655,1.03980002,0.00810259,0.05997531,0.05284748,0.35130977,0.38761376,0.00556943
-3.41870935,1.74526988,0.29670243,1.06000857,0.00765761,0.06207251,0.05077336,0.36864065,0.41100696,0.00572325
-3.41270635,1.79075131,0.30470987,1.08023403,0.00720014,0.06415682,0.04865001,0.38585564,0.43426778,0.00587130
-3.40670335,1.83590996,0.31229089,1.10052233,0.00673965,0.06623348,0.04650567,0.40283443,0.45721974,0.00601205
-3.40070035,1.88064168,0.31945704,1.12090280,0.00628548,0.06830831,0.04436800,0.41946177,0.47968613,0.00614407
-3.39469735,1.92482309,0.32622920,1.14137924,0.00584670,0.07038739,0.04226319,0.43562896,0.50149203,0.00626612
-3.38869435,1.96830459,0.33263706,1.16192230,0.00543188,0.07247680,0.04021516,0.45123524,0.52246614,0.00637709
-3.38269135,2.01090492,0.33871827,1.18246359,0.00504907,0.07458226,0.03824498,0.46618871,0.54244234,0.00647608
-3.37668834,2.05240752,0.34451737,1.20289195,0.00470565,0.07670887,0.03637049,0.48040703,0.56126106,0.00656235
-3.37068534,2.09255897,0.35008422,1.22305182,0.00440831,0.07886073,0.03460600,0.49381765,0.57877043,0.00663538
-3.36468234,2.13106957,0.35547222,1.24274411,0.00416304,0.08104071,0.03296229,0.50635777,0.59482732,0.00669480
-3.35867934,2.16761605,0.36073612,1.26172932,0.00397515,0.08325005,0.03144664,0.51797390,0.60929839,0.00674043
-3.35267634,2.20184657,0.36592956,1.27973299,0.00384925,0.08548816,0.03006307,0.52862134,0.62206107,0.00677224
-3.34667334,2.23338772,0.37110246,1.29645316,0.00378933,0.08775230,0.02881266,0.53826334,0.63300478,0.00679037
-3.34067034,2.26185336,0.37629820,1.31156965,0.00379877,0.09003740,0.02769397,0.54687037,0.64203238,0.00679505
-3.33466733,2.28685517,0.38155091,1.32475460,0.00388033,0.09233584,0.02670345,0.55441936,0.64906183,0.00678662
-3.32866433,2.30801428,0.38688287,1.33568407,0.00403621,0.09463738,0.02583599,0.56089317,0.65402826,0.00676549
-3.32266133,2.32497388,0.39230215,1.34404992,0.00426798,0.09692910,0.02508532,0.56628025,0.65688621,0.00673213
-3.31665833,2.33741202,0.39780078,1.34957163,0.00457659,0.09919547,0.02444456,0.57057477,0.65761221,0.00668705
-3.31065533,2.34505438,0.40335340,1.35200742,0.00496225,0.10141850,0.02390657,0.57377701,0.65620742,0.00663078
-3.30465233,2.34768626,0.40891672,1.35116422,0.00542440,0.10357800,0.02346442,0.57589423,0.65270025,0.00656387
-3.29864932,2.34516338,0.41442965,1.34690596,0.00596158,0.10565201,0.02311165,0.57694193,0.64714879,0.00648687
-3.29264632,2.33742106,0.41981438,1.33915990,0.00657128,0.10761725,0.02284264,0.57694541,0.63964289,0.00640034
-3.28664332,2.32448131,0.42497828,1.32792059,0.00724989,0.10944977,0.02265274,0.57594163,0.63030556,0.00630489
-3.28064032,2.30645748,0.42981664,1.31325149,0.00799253,0.11112568,0.02253855,0.57398122,0.61929371,0.00620113
-3.27463732,2.28355640,0.43421624,1.29528403,0.00879299,0.11262194,0.02249794,0.57113041,0.60679786,0.00608975
-3.26863432,2.25607767,0.43805949,1.27421430,0.00964366,0.11391721,0.02253020,0.56747289,0.59304087,0.00597147
-3.26263132,2.22441031,0.44122910,1.25029756,0.01053549,0.11499280,0.02263605,0.56311130,0.57827546,0.00584713
-3.25662831,2.18902673,0.44361304,1.22384087,0.01145807,0.11583347,0.02281760,0.55816818,0.56278066,0.00571764
-3.25062531,2.15047424,0.44510949,1.19519421,0.01239966,0.11642834,0.02307835,0.55278633,0.54685707,0.00558404
-3.24462231,2.10936437,0.44563166,1.16474055,0.01334738,0.11677156,0.02342305,0.54712832,0.53082115,0.00544748
-3.23861931,2.06636034,0.44511213,1.13288530,0.01428743,0.11686295,0.02385760,0.54137507,0.51499856,0.00530924
-3.23261631,2.02216298,0.44350648,1.10004558,0.01520535,0.11670837,0.02438889,0.53572345,0.49971686,0.00517070
-3.22661331,1.97749552,0.44079608,1.06663970,0.01608636,0.11631994,0.02502458,0.53038286,0.48529775,0.00503335
-3.22061031,1.93308768,0.43698978,1.03307733,0.01691575,0.11571599,0.02577286,0.52557084,0.47204897,0.00489878
-3.21460730,1.88965929,0.43212441,0.99975045,0.01767928,0.11492074,0.02664218,0.52150768,0.46025644,0.00476860
-3.20860430,1.84790407,0.42626405,0.96702544,0.01836359,0.11396369,0.02764092,0.51841036,0.45017647,0.00464447
-3.20260130,1.80847368,0.41949809,0.93523641,0.01895665,0.11287886,0.02877708,0.51648582,0.44202878,0.00452801
-3.19659830,1.77196257,0.41193806,0.90467981,0.01944814,0.11170368,0.03005787,0.51592388,0.43599013,0.00442079
-3.19059530,1.73889395,0.40371354,0.87561028,0.01982979,0.11047776,0.03148934,0.51689017,0.43218908,0.00432424
-3.18459230,1.70970709,0.39496719,0.84823781,0.02009566,0.10924148,0.03307600,0.51951921,0.43070196,0.00423964
-3.17858929,1.68474644,0.38584917,0.82272603,0.02024240,0.10803453,0.03482045,0.52390802,0.43155018,0.00416808
-3.17258629,1.66425277,0.37651140,0.79919146,0.02026931,0.10689442,0.03672293,0.53011066,0.43469896,0.00411037
-3.16658329,1.64835657,0.36710164,0.77770384,0.02017838,0.10585505,0.03878109,0.53813379,0.44005771,0.00406706
-3.16058029,1.63707400,0.35775797,0.75828714,0.01997423,0.10494536,0.04098957,0.54793365,0.44748177,0.00403835
-3.15457729,1.63030545,0.34860377,0.74092137,0.01966391,0.10418821,0.04333983,0.55941456,0.45677574,0.00402415
-3.14857429,1.62783700,0.33974349,0.72554499,0.01925668,0.10359946,0.04581993,0.57242906,0.46769813,0.00402399
-3.14257129,1.62934453,0.33125935,0.71205787,0.01876357,0.10318730,0.04841440,0.58677976,0.47996731,0.00403707
-3.13656828,1.63440063,0.32320921,0.70032481,0.01819708,0.10295193,0.05110421,0.60222284,0.49326841,0.00406226
-3.13056528,1.64248409,0.31562552,0.69017935,0.01757066,0.10288547,0.05386679,0.61847305,0.50726114,0.00409811
-3.12456228,1.65299166,0.30851544,0.68142812,0.01689826,0.10297221,0.05667621,0.63521015,0.52158812,0.00414289
-3.11855928,1.66525185,0.30186205,0.67385540,0.01619383,0.10318914,0.05950334,0.65208634,0.53588352,0.00419462
-3.11255628,1.67854035,0.29562658,0.66722799,0.01547092,0.10350672,0.06231617,0.66873469,0.54978173,0.00425115
-3.10655328,1.69209665,0.28975137,0.66130030,0.01474219,0.10388985,0.06508027,0.68477802,0.56292581,0.00431015
-3.10055028,1.70514139,0.28416350,0.65581948,0.01401911,0.10429902,0.06775922,0.69983799,0.57497540,0.00436922
-3.09454727,1.71689401,0.27877887,0.65053068,0.01331164,0.10469158,0.07031520,0.71354425,0.58561397,0.00442592
-3.08854427,1.72659027,0.27350641,0.64518225,0.01262803,0.10502309,0.07270970,0.72554314,0.59455514,0.00447783
-3.08254127,1.73349916,0.26825235,0.63953079,0.01197469,0.10524862,0.07490417,0.73550588,0.60154802,0.00452260
-3.07653827,1.73693896,0.26292428,0.63334605,0.01135614,0.10532413,0.07686090,0.74313595,0.60638139,0.00455801
-3.07053527,1.73629196,0.25743486,0.62641552,0.01077507,0.10520771,0.07854380,0.74817555,0.60888682,0.00458204
-3.06453227,1.73101779,0.25170509,0.61854866,0.01023242,0.10486075,0.07991928,0.75041107,0.60894054,0.00459285
-3.05852926,1.72066486,0.24566697,0.60958075,0.00972759,0.10424905,0.08095714,0.74967731,0.60646437,0.00458890
-3.05252626,1.70488004,0.23926566,0.59937618,0.00925862,0.10334364,0.08163139,0.74586073,0.60142549,0.00456893
-3.04652326,1.68341619,0.23246086,0.58783129,0.00882251,0.10212161,0.08192105,0.73890140,0.59383547,0.00453201
-3.04052026,1.65613747,0.22522771,0.57487650,0.00841545,0.10056665,0.08181088,0.72879386,0.58374837,0.00447753
-3.03451726,1.62302253,0.21755699,0.56047789,0.00803314,0.09866951,0.08129196,0.71558683,0.57125827,0.00440525
-3.02851426,1.58416520,0.20945487,0.54463800,0.00767106,0.09642813,0.08036215,0.69938194,0.55649620,0.00431530
-3.02251126,1.53977290,0.20094215,0.52739595,0.00732473,0.09384778,0.07902639,0.68033128,0.53962667,0.00420813
-3.01650825,1.49016268,0.19205310,0.50882679,0.00698994,0.09094082,0.07729681,0.65863413,0.52084378,0.00408457
-3.01050525,1.43575491,0.18283398,0.48904006,0.00666296,0.08772644,0.07519259,0.63453271,0.50036715,0.00394575
-3.00450225,1.37706472,0.17334137,0.46817765,0.00634066,0.08423011,0.07273968,0.60830717,0.47843759,0.00379310
-2.99849925,1.31469141,0.16364021,0.44641086,0.00602064,0.08048295,0.06997031,0.58026987,0.45531270,0.00362831
-2.99249625,1.24930600,0.15380192,0.42393688,0.00570127,0.07652091,0.06692226,0.55075911,0.43126234,0.00345331
-2.98649325,1.18163730,0.14390228,0.40097455,0.00538172,0.07238389,0.06363805,0.52013241,0.40656416,0.00327020
-2.98049025,1.11245676,0.13401956,0.37775979,0.00506196,0.06811466,0.06016390,0.48875958,0.38149919,0.00308120
-2.97448724,1.04256269,0.12423250,0.35454057,0.00474266,0.06375784,0.05654875,0.45701569,0.35634755,0.00288862
-2.96848424,0.97276423,0.11461863,0.33157171,0.00442517,0.05935880,0.05284307,0.42527422,0.33138437,0.00269479
-2.96248124,0.90386566,0.10525262,0.30910974,0.00411137,0.05496255,0.04909782,0.39390050,0.30687606,0.00250203
-2.95647824,0.83665148,0.09620490,0.28740775,0.00380364,0.05061270,0.04536334,0.36324571,0.28307698,0.00231258
-2.95047524,0.77187288,0.08754052,0.26671072,0.00350469,0.04635051,0.04168847,0.33364166,0.26022648,0.00212857
-2.94447224,0.71023592,0.07931819,0.24725122,0.00321752,0.04221403,0.03811964,0.30539628,0.23854668,0.00195196
-2.93846923,0.65239191,0.07158972,0.22924581,0.00294534,0.03823736,0.03470026,0.27879029,0.21824066,0.00178455
-2.93246623,0.59893006,0.06439959,0.21289211,0.00269144,0.03445014,0.03147022,0.25407479,0.19949146,0.00162791
-2.92646323,0.55037280,0.05778485,0.19836675,0.00245927,0.03087709,0.02846558,0.23147000,0.18246165,0.00148340
-2.92046023,0.50717358,0.05177530,0.18582417,0.00225228,0.02753785,0.02571847,0.21116505,0.16729360,0.00135214
-2.91445723,0.46971719,0.04639378,0.17539621,0.00207405,0.02444694,0.02325711,0.19331872,0.15411028,0.00123500
-2.90845423,0.43832226,0.04165676,0.16719258,0.00192824,0.02161381,0.02110609,0.17806109,0.14301662,0.00113265
-2.90245123,0.41324570,0.03757499,0.16130206,0.00181864,0.01904319,0.01928664,0.16549579,0.13410129,0.00104552
-2.89644822,0.39468867,0.03415430,0.15779427,0.00174926,0.01673544,0.01781707,0.15570283,0.12743865,0.00097385
-2.89044522,0.38280349,0.03139644,0.15672196,0.00172437,0.01468703,0.01671326,0.14874165,0.12309093,0.00091769
-2.88444222,0.37770115,0.02929991,0.15812356,0.00174860,0.01289114,0.01598911,0.14465424,0.12111029,0.00087695
-2.87843922,0.37945870,0.02786083,0.16202587,0.00182697,0.01133829,0.01565703,0.14346813,0.12154066,0.00085140
-2.87243622,0.38812622,0.02707364,0.16844672,0.00196502,0.01001692,0.01572833,0.14519899,0.12441928,0.00084071
-2.86643322,0.40373275,0.02693179,0.17739734,0.00216878,0.00891411,0.01621350,0.14985277,0.12977769,0.00084444
-2.86043022,0.42629089,0.02742827,0.18888440,0.00244491,0.00801615,0.01712244,0.15742708,0.13764215,0.00086211
-2.85442721,0.45579975,0.02855600,0.20291146,0.00280061,0.00730911,0.01846448,0.16791202,0.14803337,0.00089318
-2.84842421,0.49224607,0.03030811,0.21947980,0.00324367,0.00677942,0.02024835,0.18129002,0.16096556,0.00093706
-2.84242121,0.53560341,0.03267810,0.23858855,0.00378239,0.00641429,0.02248193,0.19753511,0.17644478,0.00099317
-2.83641821,0.58582943,0.03565981,0.26023408,0.00442555,0.00620212,0.02517191,0.21661136,0.19446670,0.00106085
-2.83041521,0.64286147,0.03924741,0.28440857,0.00518220,0.00613285,0.02832332,0.23847077,0.21501379,0.00113947
-2.82441221,0.70661061,0.04343518,0.31109803,0.00606160,0.00619819,0.03193900,0.26305064,0.23805216,0.00122834
-2.81840920,0.77695457,0.04821733,0.34027959,0.00707301,0.00639182,0.03601893,0.29027065,0.26352821,0.00132675
-2.81240620,0.85372984,0.05358776,0.37191844,0.00822542,0.00670951,0.04055961,0.32002981,0.29136526,0.00143396
-2.80640320,0.93672356,0.05953980,0.40596435,0.00952738,0.00714920,0.04555333,0.35220341,0.32146039,0.00154917
-2.80040020,1.02566552,0.06606594,0.44234817,0.01098669,0.00771097,0.05098759,0.38664026,0.35368169,0.00167154
-2.79439720,1.12022084,0.07315762,0.48097834,0.01261012,0.00839700,0.05684448,0.42316030,0.38786617,0.00180017
-2.78839420,1.21998383,0.08080497,0.52173766,0.01440314,0.00921145,0.06310023,0.46155280,0.42381841,0.00193408
-2.78239120,1.32447332,0.08899663,0.56448058,0.01636960,0.01016027,0.06972483,0.50157530,0.46131021,0.00207223
-2.77638819,1.43312997,0.09771943,0.60903105,0.01851151,0.01125102,0.07668187,0.54295329,0.50008126,0.00221351
-2.77038519,1.54531567,0.10695826,0.65518125,0.02082870,0.01249253,0.08392852,0.58538091,0.53984086,0.00235672
-2.76438219,1.66031543,0.11669566,0.70269118,0.02331865,0.01389460,0.09141568,0.62852244,0.58027084,0.00250062
-2.75837919,1.77734165,0.12691155,0.75128922,0.02597629,0.01546761,0.09908838,0.67201492,0.62102936,0.00264389
-2.75237619,1.89554091,0.13758278,0.80067382,0.02879382,0.01722202,0.10688637,0.71547162,0.66175580,0.00278516
-2.74637319,2.01400312,0.14868264,0.85051612,0.03176063,0.01916798,0.11474483,0.75848647,0.70207630,0.00292304
-2.74037019,2.13177292,0.16018026,0.90046362,0.03486326,0.02131474,0.12259540,0.80063936,0.74161001,0.00305613
-2.73436718,2.24786301,0.17204000,0.95014480,0.03808544,0.02367013,0.13036722,0.84150222,0.77997560,0.00318302
-2.72836418,2.36126917,0.18422076,0.99917445,0.04140812,0.02624003,0.13798817,0.88064578,0.81679813,0.00330234
-2.72236118,2.47098669,0.19667534,1.04715976,0.04480965,0.02902788,0.14538619,0.91764696,0.85171570,0.00341275
-2.71635818,2.57602764,0.20934980,1.09370693,0.04826599,0.03203413,0.15249062,0.95209667,0.88438601,0.00351300
-2.71035518,2.67543882,0.22218301,1.13842809,0.05175096,0.03525593,0.15923360,0.98360794,0.91449247,0.00360195
-2.70435218,2.76831985,0.23510636,1.18094849,0.05523658,0.03868674,0.16555134,1.01182423,0.94174974,0.00367855
-2.69834917,2.85384106,0.24804372,1.22091364,0.05869342,0.04231620,0.17138543,1.03642759,0.96590861,0.00374194
-2.69234617,2.93126073,0.26091177,1.25799643,0.06209107,0.04613006,0.17668390,1.05714678,0.98676019,0.00379140
-2.68634317,2.99994137,0.27362071,1.29190388,0.06539856,0.05011034,0.18140223,1.07376473,1.00413925,0.00382639
-2.68034017,3.05936455,0.28607537,1.32238346,0.06858490,0.05423558,0.18550412,1.08612545,1.01792682,0.00384661
-2.67433717,3.10914394,0.29817678,1.34922888,0.07161957,0.05848137,0.18896207,1.09413988,1.02805195,0.00385193
-2.66833417,3.14903618,0.30982423,1.37228509,0.07447305,0.06282096,0.19175776,1.09779067,1.03449269,0.00384248
-2.66233117,3.17894912,0.32091760,1.39145236,0.07711742,0.06722602,0.19388219,1.09713534,1.03727629,0.00381860
-2.65632816,3.19894717,0.33136017,1.40668946,0.07952682,0.07166761,0.19533558,1.09230793,1.03647867,0.00378086
-2.65032516,3.20925321,0.34106153,1.41801548,0.08167801,0.07611712,0.19612716,1.08351859,1.03222315,0.00373005
-2.64432216,3.21024699,0.34994065,1.42551043,0.08355086,0.08054724,0.19627461,1.07105126,1.02467837,0.00366718
-2.63831916,3.20245953,0.35792887,1.42931433,0.08512874,0.08493300,0.19580347,1.05525911,1.01405546,0.00359342
-2.63231616,3.18656339,0.36497271,1.42962471,0.08639889,0.08925258,0.19474635,1.03655789,1.00060451,0.00351014
-2.62631316,3.16335878,0.37103624,1.42669244,0.08735272,0.09348806,0.19314196,1.01541709,0.98461010,0.00341883
-2.62031016,3.13375553,0.37610299,1.42081583,0.08798599,0.09762597,0.19103410,0.99234919,0.96638615,0.00332109
-2.61430715,3.09875108,0.38017710,1.41233306,0.08829888,0.10165752,0.18847056,0.96789724,0.94626992,0.00321859
-2.60830415,3.05940496,0.38328379,1.40161297,0.08829593,0.10557865,0.18550196,0.94262094,0.92461531,0.00311304
-2.60230115,3.01681022,0.38546890,1.38904445,0.08798592,0.10938968,0.18218053,0.91708193,0.90178545,0.00300615
-2.59629815,2.97206274,0.38679756,1.37502459,0.08738156,0.11309480,0.17855891,0.89182850,0.87814494,0.00289954
-2.59029515,2.92622926,0.38735208,1.35994612,0.08649908,0.11670116,0.17468900,0.86738042,0.85405156,0.00279478
-2.58429215,2.88031528,0.38722896,1.34418436,0.08535774,0.12021787,0.17062075,0.84421444,0.82984809,0.00269329
-2.57828914,2.83523405,0.38653534,1.32808436,0.08397922,0.12365469,0.16640116,0.82275103,0.80585421,0.00259635
-2.57228614,2.79177805,0.38538489,1.31194873,0.08238698,0.12702076,0.16207324,0.80334279,0.78235893,0.00250501
-2.56628314,2.75059405,0.38389348,1.29602672,0.08060551,0.13032324,0.15767518,0.78626528,0.75961389,0.00242014
-2.56028014,2.71216318,0.38217470,1.28050513,0.07865970,0.13356602,0.15323970,0.77171032,0.73782770,0.00234234
-2.55427714,2.67678698,0.38033560,1.26550165,0.07657409,0.13674861,0.14879350,0.75978245,0.71716179,0.00227200
-2.54827414,2.64458022,0.37847274,1.25106089,0.07437228,0.13986528,0.14435698,0.75049831,0.69772785,0.00220923
-2.54227114,2.61547118,0.37666882,1.23715364,0.07207637,0.14290437,0.13994422,0.74378939,0.67958719,0.00215393
-2.53626813,2.58920946,0.37499004,1.22367931,0.06970653,0.14584810,0.13556309,0.73950765,0.66275191,0.00210575
-2.53026513,2.56538119,0.37348432,1.21047178,0.06728072,0.14867263,0.13121574,0.73743405,0.64718806,0.00206416
-2.52426213,2.54343113,0.37218035,1.19730819,0.06481445,0.15134847,0.12689921,0.73728950,0.63282055,0.00202844
-2.51825913,2.52269066,0.37108764,1.18392061,0.06232080,0.15384129,0.12260630,0.73874763,0.61953969,0.00199774
-2.51225613,2.50241040,0.37019739,1.17000980,0.05981050,0.15611301,0.11832656,0.74144901,0.60720896,0.00197110
-2.50625313,2.48179601,0.36948420,1.15526068,0.05729213,0.15812310,0.11404749,0.74501602,0.59567371,0.00194749
-2.50025013,2.46004532,0.36890841,1.13935836,0.05477243,0.15983009,0.10975574,0.74906778,0.58477031,0.00192588
-2.49424712,2.43638521,0.36841894,1.12200437,0.05225670,0.16119313,0.10543831,0.75323442,0.57433533,0.00190524
-2.48824412,2.41010621,0.36795643,1.10293190,0.04974917,0.16217360,0.10108375,0.75717023,0.56421421,0.00188459
-2.48224112,2.38059344,0.36745657,1.08191948,0.04725348,0.16273663,0.09668321,0.76056496,0.55426905,0.00186305
-2.47623812,2.34735227,0.36685332,1.05880229,0.04477305,0.16285252,0.09223132,0.76315307,0.54438511,0.00183986
-2.47023512,2.31002780,0.36608191,1.03348077,0.04231145,0.16249786,0.08772691,0.76472042,0.53447574,0.00181437
-2.46423212,2.26841715,0.36508154,1.00592586,0.03987271,0.16165652,0.08317336,0.76510840,0.52448543,0.00178609
-2.45822911,2.22247460,0.36379756,0.97618097,0.03746152,0.16032034,0.07857886,0.76421542,0.51439110,0.00175470
-2.45222611,2.17230929,0.36218318,0.94436048,0.03508334,0.15848949,0.07395626,0.76199587,0.50420137,0.00172003
-2.44622311,2.11817626,0.36020056,0.91064519,0.03274448,0.15617257,0.06932275,0.75845670,0.49395422,0.00168206
-2.44022011,2.06046145,0.35782138,0.87527480,0.03045200,0.15338652,0.06469930,0.75365224,0.48371296,0.00164089
-2.43421711,1.99966194,0.35502694,0.83853827,0.02821362,0.15015617,0.06010986,0.74767729,0.47356118,0.00159677
-2.42821411,1.93636260,0.35180774,0.80076239,0.02603749,0.14651370,0.05558058,0.74065930,0.46359669,0.00155005
-2.42221111,1.87121067,0.34816280,0.76229940,0.02393205,0.14249789,0.05113875,0.73274989,0.45392512,0.00150114
-2.41620810,1.80488977,0.34409866,0.72351431,0.02190569,0.13815323,0.04681186,0.72411641,0.44465348,0.00145053
-2.41020510,1.73809457,0.33962828,0.68477256,0.01996659,0.13352903,0.04262667,0.71493375,0.43588407,0.00139873
-2.40420210,1.67150753,0.33476993,0.64642867,0.01812247,0.12867841,0.03860832,0.70537696,0.42770912,0.00134625
-2.39819910,1.60577862,0.32954604,0.60881633,0.01638041,0.12365733,0.03477956,0.69561501,0.42020644,0.00129363
-2.39219610,1.54150885,0.32398231,0.57224034,0.01474676,0.11852361,0.03116019,0.68580571,0.41343626,0.00124135
-2.38619310,1.47923812,0.31810694,0.53697072,0.01322702,0.11333601,0.02776666,0.67609211,0.40743945,0.00118985
-2.38019010,1.41943754,0.31195012,0.50323893,0.01182592,0.10815335,0.02461176,0.66660032,0.40223700,0.00113954
-2.37418709,1.36250615,0.30554376,0.47123647,0.01054742,0.10303367,0.02170465,0.65743863,0.39783086,0.00109077
-2.36818409,1.30877180,0.29892146,0.44111543,0.00939488,0.09803351,0.01905094,0.64869782,0.39420584,0.00104382
-2.36218109,1.25849555,0.29211867,0.41299097,0.00837124,0.09320724,0.01665294,0.64045245,0.39133249,0.00099891
-2.35617809,1.21187891,0.28517310,0.38694533,0.00747926,0.08860642,0.01451012,0.63276284,0.38917056,0.00095621
-2.35017509,1.16907330,0.27812509,0.36303305,0.00672177,0.08427931,0.01261952,0.62567747,0.38767287,0.00091585
-2.34417209,1.13019062,0.27101813,0.34128693,0.00610198,0.08027036,0.01097638,0.61923546,0.38678923,0.00087788
-2.33816908,1.09531429,0.26389931,0.32172441,0.00562373,0.07661990,0.00957467,0.61346901,0.38647017,0.00084234
-2.33216608,1.06451004,0.25681965,0.30435389,0.00529177,0.07336374,0.00840768,0.60840545,0.38667014,0.00080924
-2.32616308,1.03783549,0.24983425,0.28918070,0.00511198,0.07053299,0.00746857,0.60406875,0.38735020,0.00077853
-2.32016008,1.01534829,0.24300230,0.27621233,0.00509156,0.06815383,0.00675087,0.60048058,0.38847976,0.00075018
-2.31415708,0.99711222,0.23638672,0.26546272,0.00523907,0.06624739,0.00624882,0.59766057,0.39003762,0.00072413
-2.30815408,0.98320093,0.23005360,0.25695528,0.00556454,0.06482971,0.00595775,0.59562617,0.39201205,0.00070031
-2.30215108,0.97369936,0.22407134,0.25072464,0.00607927,0.06391167,0.00587416,0.59439194,0.39440014,0.00067865
-2.29614807,0.96870269,0.21850953,0.24681687,0.00679572,0.06349906,0.00599588,0.59396854,0.39720644,0.00065906
-2.29014507,0.96831301,0.21343759,0.24528835,0.00772711,0.06359260,0.00632190,0.59436159,0.40044110,0.00064147
-2.28414207,0.97263384,0.20892320,0.24620302,0.00888701,0.06418801,0.00685222,0.59557048,0.40411759,0.00062579
-2.27813907,0.98176296,0.20503059,0.24962851,0.01028876,0.06527612,0.00758751,0.59758746,0.40825031,0.00061194
-2.27213607,0.99578362,0.20181877,0.25563083,0.01194476,0.06684293,0.00852866,0.60039695,0.41285216,0.00059984
-2.26613307,1.01475477,0.19933974,0.26426827,0.01386572,0.06886966,0.00967627,0.60397539,0.41793222,0.00058939
-2.26013007,1.03870060,0.19763668,0.27558430,0.01605974,0.07133290,0.01103003,0.60829139,0.42349380,0.00058050
-2.25412706,1.06759976,0.19674231,0.28960021,0.01853145,0.07420457,0.01258809,0.61330649,0.42953274,0.00057306
-2.24812406,1.10137475,0.19667741,0.30630739,0.02128103,0.07745203,0.01434636,0.61897617,0.43603618,0.00056698
-2.24212106,1.13988200,0.19744949,0.32565991,0.02430335,0.08103810,0.01629790,0.62525122,0.44298176,0.00056214
-2.23611806,1.18290291,0.19905182,0.34756762,0.02758717,0.08492113,0.01843226,0.63207918,0.45033722,0.00055842
-2.23011506,1.23013640,0.20146267,0.37189017,0.03111440,0.08905512,0.02073502,0.63940583,0.45806033,0.00055570
-2.22411206,1.28119341,0.20464492,0.39843231,0.03485963,0.09338986,0.02318737,0.64717641,0.46609918,0.00055385
-2.21810905,1.33559372,0.20854613,0.42694092,0.03878986,0.09787117,0.02576588,0.65533662,0.47439276,0.00055276
-2.21210605,1.39276557,0.21309883,0.45710389,0.04286444,0.10244131,0.02844243,0.66383316,0.48287167,0.00055227
-2.20610305,1.45204820,0.21822136,0.48855131,0.04703540,0.10703942,0.03118434,0.67261384,0.49145907,0.00055226
-2.20010005,1.51269785,0.22381910,0.52085896,0.05124806,0.11160224,0.03395480,0.68162718,0.50007166,0.00055258
-2.19409705,1.57389714,0.22978599,0.55355424,0.05544191,0.11606489,0.03671336,0.69082162,0.50862086,0.00055311
-2.18809405,1.63476782,0.23600664,0.58612456,0.05955191,0.12036188,0.03941676,0.70014441,0.51701403,0.00055370
-2.18209105,1.69438696,0.24235857,0.61802787,0.06350999,0.12442827,0.04201992,0.70954021,0.52515576,0.00055421
-2.17608804,1.75180595,0.24871491,0.64870520,0.06724683,0.12820099,0.04447707,0.71894976,0.53294931,0.00055451
-2.17008504,1.80607200,0.25494724,0.67759472,0.07069379,0.13162020,0.04674298,0.72830852,0.54029801,0.00055447
-2.16408204,1.85625138,0.26092862,0.70414687,0.07378500,0.13463079,0.04877431,0.73754558,0.54710686,0.00055396
-2.15807904,1.90145353,0.26653665,0.72783989,0.07645935,0.13718376,0.05053095,0.74658293,0.55328405,0.00055287
-2.15207604,1.94085514,0.27165646,0.74819523,0.07866259,0.13923767,0.05197728,0.75533514,0.55874250,0.00055107
-2.14607304,1.97372318,0.27618356,0.76479206,0.08034904,0.14075986,0.05308340,0.76370952,0.56340135,0.00054846
-2.14007004,1.99943579,0.28002638,0.77728031,0.08148327,0.14172747,0.05382609,0.77160671,0.56718728,0.00054497
-2.13406703,2.01750011,0.28310849,0.78539168,0.08204132,0.14212826,0.05418968,0.77892175,0.57003575,0.00054049
-2.12806403,2.02756623,0.28537032,0.78894795,0.08201157,0.14196109,0.05416655,0.78554544,0.57189180,0.00053499
-2.12206103,2.02943656,0.28677036,0.78786651,0.08139518,0.14123606,0.05375748,0.79136604,0.57271077,0.00052841
-2.11605803,2.02307013,0.28728589,0.78216250,0.08020613,0.13997435,0.05297156,0.79627100,0.57245855,0.00052072
-2.11005503,2.00858182,0.28691308,0.77194788,0.07847075,0.13820766,0.05182596,0.80014890,0.57111160,0.00051193
-2.10405203,1.98623650,0.28566664,0.75742724,0.07622684,0.13597744,0.05034529,0.80289125,0.56865665,0.00050204
-2.09804902,1.95643848,0.28357902,0.73889067,0.07352247,0.13333377,0.04856084,0.80439431,0.56509020,0.00049109
