energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-2.92046023,1.12034172,0.60359512,0.23078684,0.01079901,0.04819868,0.29063041,0.43670526,0.03316775,0.36258675
-2.91445723,1.07208481,0.58210254,0.21934334,0.01063304,0.04579759,0.27145080,0.41780153,0.03165061,0.34997340
-2.90845423,1.02818122,0.56294161,0.20924045,0.01041989,0.04374849,0.25348753,0.40037459,0.03027527,0.33830979
-2.90245123,0.98873809,0.54604131,0.20052173,0.01016467,0.04206519,0.23678910,0.38438215,0.02905382,0.32770277
-2.89644822,0.95383365,0.53130686,0.19321954,0.00987342,0.04076063,0.22138524,0.36977353,0.02799661,0.31825511
-2.89044522,0.92351890,0.51862506,0.18735442,0.00955290,0.03984664,0.20728983,0.35649362,0.02711200,0.31006321
-2.88444222,0.89781721,0.50786889,0.18293410,0.00921036,0.03933344,0.19450366,0.34448618,0.02640621,0.30321408
-2.87843922,0.87672227,0.49890121,0.17995223,0.00885326,0.03922917,0.18301692,0.33369605,0.02588298,0.29778195
-2.87243622,0.86019468,0.49157746,0.17838702,0.00848903,0.03953919,0.17281131,0.32407058,0.02554340,0.29382467
-2.86643322,0.84815740,0.48574759,0.17819980,0.00812485,0.04026544,0.16386167,0.31556005,0.02538561,0.29138001
-2.86043022,0.84049085,0.48125714,0.17933389,0.00776740,0.04140571,0.15613723,0.30811735,0.02540470,0.29046222
-2.85442721,0.83702811,0.47794775,0.18171362,0.00742273,0.04295302,0.14960227,0.30169694,0.02559253,0.29105913
-2.84842421,0.83755083,0.47565726,0.18524402,0.00709614,0.04489495,0.14421656,0.29625331,0.02593771,0.29312993
-2.84242121,0.84178643,0.47421973,0.18981100,0.00679210,0.04721317,0.13993535,0.29173908,0.02642571,0.29660385
-2.83641821,0.84940708,0.47346546,0.19528231,0.00651429,0.04988304,0.13670920,0.28810306,0.02703899,0.30137998
-2.83041521,0.86003094,0.47322142,0.20150932,0.00626560,0.05287345,0.13448371,0.28528832,0.02775737,0.30732834
-2.82441221,0.87322588,0.47331211,0.20832953,0.00604831,0.05614683,0.13319926,0.28323052,0.02855840,0.31429212
-2.81840920,0.88851588,0.47356115,0.21556993,0.00586421,0.05965936,0.13279089,0.28185672,0.02941794,0.32209127
-2.81240620,0.90539007,0.47379358,0.22305112,0.00571487,0.06336150,0.13318845,0.28108477,0.03031078,0.33052729
-2.80640320,0.92331437,0.47383888,0.23059194,0.00560184,0.06719868,0.13431703,0.28082331,0.03121134,0.33938911
-2.80040020,0.94174531,0.47353484,0.23801470,0.00552692,0.07111232,0.13609784,0.28097254,0.03209451,0.34845979
-2.79439720,0.96014567,0.47273188,0.24515058,0.00549251,0.07504102,0.13844953,0.28142575,0.03293636,0.35752402
-2.78839420,0.97800138,0.47129794,0.25184518,0.00550181,0.07892200,0.14128991,0.28207151,0.03371500,0.36637591
-2.78239120,0.99483907,0.46912346,0.25796392,0.00555909,0.08269266,0.14453813,0.28279650,0.03441132,0.37482699
-2.77638819,1.01024343,0.46612644,0.26339709,0.00566994,0.08629236,0.14811724,0.28348886,0.03500966,0.38271392
-2.77038519,1.02387384,0.46225707,0.26806430,0.00584140,0.08966416,0.15195700,0.28404189,0.03549845,0.38990570
-2.76438219,1.03547929,0.45750181,0.27191817,0.00608208,0.09275669,0.15599679,0.28435788,0.03587064,0.39631008
-2.75837919,1.04491103,0.45188655,0.27494708,0.00640218,0.09552585,0.16018860,0.28435198,0.03612403,0.40187879
-2.75237619,1.05213218,0.44547870,0.27717673,0.00681342,0.09793650,0.16449978,0.28395579,0.03626145,0.40661136
-2.74637319,1.05722375,0.43838788,0.27867059,0.00732887,0.09996386,0.16891546,0.28312052,0.03629074,0.41055739
-2.74037019,1.06038654,0.43076517,0.27952896,0.00796271,0.10159471,0.17344042,0.28181956,0.03622455,0.41381689
-2.73436718,1.06193868,0.42280075,0.27988669,0.00872986,0.10282820,0.17810025,0.28005028,0.03607998,0.41653877
-2.72836418,1.06230845,0.41471997,0.27990966,0.00964546,0.10367630,0.18294164,0.27783480,0.03587808,0.41891734
-2.72236118,1.06202260,0.40677777,0.27978992,0.01072438,0.10416386,0.18803163,0.27521993,0.03564311,0.42118680
-2.71635818,1.06169009,0.39925169,0.27973969,0.01198052,0.10432813,0.19345583,0.27227593,0.03540178,0.42361389
-2.71035518,1.06198182,0.39243355,0.27998441,0.01342610,0.10421784,0.19931548,0.26909429,0.03518228,0.42648873
-2.70435218,1.06360671,0.38662001,0.28075492,0.01507093,0.10389186,0.20572341,0.26578454,0.03501332,0.43011432
-2.69834917,1.06728506,0.38210243,0.28227910,0.01692158,0.10341736,0.21279899,0.26247016,0.03492302,0.43479474
-2.69234617,1.07371983,0.37915613,0.28477312,0.01898070,0.10286763,0.22066218,0.25928381,0.03493793,0.44082265
-2.68634317,1.08356704,0.37802966,0.28843280,0.02124619,0.10231952,0.22942693,0.25636208,0.03508192,0.44846642
-2.68034017,1.09740641,0.37893428,0.29342511,0.02371070,0.10185074,0.23919419,0.25383992,0.03537524,0.45795746
-2.67433717,1.11571323,0.38203418,0.29988036,0.02636105,0.10153693,0.25004477,0.25184508,0.03583363,0.46947808
-2.66833417,1.13883296,0.38743773,0.30788522,0.02917789,0.10144877,0.26203245,0.25049278,0.03646758,0.48315068
-2.66233117,1.16695944,0.39519022,0.31747703,0.03213563,0.10164917,0.27517772,0.24988089,0.03728174,0.49902850
-2.65632816,1.20011798,0.40526848,0.32863953,0.03520243,0.10219063,0.28946240,0.25008581,0.03827450,0.51708861
-2.65032516,1.23815411,0.41757752,0.34130028,0.03834060,0.10311298,0.30482559,0.25115935,0.03943781,0.53722731
-2.64432216,1.28072891,0.43194962,0.35533002,0.04150712,0.10444151,0.32116113,0.25312669,0.04075718,0.55925859
-2.63831916,1.32732111,0.44814592,0.37054396,0.04465452,0.10618557,0.33831688,0.25598555,0.04221194,0.58291543
-2.63231616,1.37723649,0.46586057,0.38670513,0.04773188,0.10833785,0.35609594,0.25970666,0.04377570,0.60785444
-2.62631316,1.42962414,0.48472745,0.40352965,0.05068616,0.11087416,0.37425982,0.26423552,0.04541698,0.63366348
-2.62031016,1.48349945,0.50432930,0.42069395,0.05346358,0.11375393,0.39253365,0.26949534,0.04710011,0.65987219
-2.61430715,1.53777288,0.52420900,0.43784346,0.05601123,0.11692129,0.41061311,0.27539110,0.04878623,0.68596518
-2.60830415,1.59128354,0.54388258,0.45460284,0.05827862,0.12030679,0.42817309,0.28181445,0.05043440,0.71139721
-2.60230115,1.64283635,0.56285366,0.47058698,0.06021931,0.12382957,0.44487748,0.28864929,0.05200285,0.73560997
-2.59629815,1.69124128,0.58062861,0.48541276,0.06179241,0.12740004,0.46038993,0.29577778,0.05345021,0.75804976
-2.59029515,1.73535299,0.59673202,0.49871080,0.06296395,0.13092290,0.47438497,0.30308637,0.05473678,0.77818531
-2.58429215,1.77410938,0.61072165,0.51013692,0.06370802,0.13430030,0.48655911,0.31047165,0.05582567,0.79552504
-2.57828914,1.80656728,0.62220254,0.51938286,0.06400769,0.13743520,0.49664138,0.31784576,0.05668398,0.80963310
-2.57228614,1.83193392,0.63083943,0.52618573,0.06385556,0.14023456,0.50440285,0.32514088,0.05728366,0.82014342
-2.56628314,1.84959270,0.63636709,0.53033592,0.06325398,0.14261248,0.50966466,0.33231280,0.05760234,0.82677128
-2.56028014,1.85912232,0.63859823,0.53168312,0.06221502,0.14449295,0.51230432,0.33934318,0.05762390,0.82932193
-2.55427714,1.86030852,0.63742848,0.53014025,0.06075993,0.14581222,0.51225988,0.34624051,0.05733883,0.82769584
-2.54827414,1.85314792,0.63283835,0.52568518,0.05891847,0.14652069,0.50953185,0.35303954,0.05674438,0.82189058
-2.54227114,1.83784398,0.62489227,0.51836026,0.05672776,0.14658425,0.50418284,0.35979930,0.05584449,0.81199912
-2.53626813,1.81479545,0.61373446,0.50826958,0.05423109,0.14598497,0.49633491,0.36659971,0.05464950,0.79820490
-2.53026513,1.78457781,0.59958226,0.49557439,0.05147645,0.14472124,0.48616480,0.37353694,0.05317566,0.78077375
-2.52426213,1.74791882,0.58271698,0.48048666,0.04851494,0.14280729,0.47389731,0.38071772,0.05144451,0.76004328
-2.51825913,1.70566927,0.56347289,0.46326130,0.04539925,0.14027214,0.45979717,0.38825289,0.04948210,0.73641011
-2.51225613,1.65877043,0.54222475,0.44418727,0.04218207,0.13715809,0.44415969,0.39625044,0.04731810,0.71031565
-2.50625313,1.60821953,0.51937463,0.42357811,0.03891463,0.13351880,0.42730081,0.40480844,0.04498491,0.68223104
-2.50025013,1.55503502,0.49533842,0.40176216,0.03564545,0.12941708,0.40954672,0.41400826,0.04251667,0.65264181
-2.49424712,1.50022295,0.47053277,0.37907291,0.03241915,0.12492244,0.39122384,0.42390834,0.03994832,0.62203305
-2.48824412,1.44474589,0.44536289,0.35583992,0.02927562,0.12010865,0.37264917,0.43453899,0.03731468,0.59087563
-2.48224112,1.38949565,0.42021166,0.33238048,0.02624935,0.11505123,0.35412175,0.44589836,0.03464967,0.55961375
-2.47623812,1.33527073,0.39543054,0.30899242,0.02336900,0.10982520,0.33591522,0.45795006,0.03198549,0.52865466
-2.47023512,1.28275927,0.37133245,0.28594813,0.02065728,0.10450298,0.31827196,0.47062244,0.02935206,0.49836038
-2.46423212,1.23252790,0.34818675,0.26349003,0.01813094,0.09915262,0.30139871,0.48380974,0.02677646,0.46904191
-2.45822911,1.18501667,0.32621648,0.24182748,0.01580106,0.09383642,0.28546397,0.49737509,0.02428258,0.44095591
-2.45222611,1.14053996,0.30559774,0.22113509,0.01367344,0.08860996,0.27059702,0.51115532,0.02189086,0.41430373
-2.44622311,1.09929287,0.28646103,0.20155245,0.01174913,0.08352150,0.25688853,0.52496744,0.01961812,0.38923271
-2.44022011,1.06136258,0.26889434,0.18318507,0.01002504,0.07861184,0.24439263,0.53861648,0.01747762,0.36583952
-2.43421711,1.02674383,0.25294774,0.16610643,0.00849464,0.07391454,0.23313019,0.55190450,0.01547908,0.34417515
-2.42821411,0.99535752,0.23863900,0.15036087,0.00714860,0.06945646,0.22309318,0.56464026,0.01362888,0.32425127
-2.42221111,0.96707140,0.22596002,0.13596715,0.00597551,0.06525856,0.21424974,0.57664924,0.01193032,0.30604756
-2.41620810,0.94172184,0.21488355,0.12292253,0.00496253,0.06133697,0.20654978,0.58778347,0.01038394,0.28951955
-2.41020510,0.91913545,0.20536990,0.11120698,0.00409593,0.05770406,0.19993083,0.59793088,0.00898782,0.27460666
-2.40420210,0.89914974,0.19737336,0.10078746,0.00336163,0.05436969,0.19432381,0.60702349,0.00773798,0.26124003
-2.39819910,0.88163161,0.19084789,0.09162209,0.00274566,0.05134230,0.18965863,0.61504426,0.00662880,0.24934982
-2.39219610,0.86649325,0.18575192,0.08366394,0.00223451,0.04862997,0.18586919,0.62203220,0.00565330,0.23887168
-2.38619310,0.85370438,0.18205212,0.07686442,0.00181538,0.04624134,0.18289789,0.62808527,0.00480361,0.22975225
-2.38019010,0.84330078,0.17972580,0.07117612,0.00147640,0.04418624,0.18069917,0.63336116,0.00407123,0.22195340
-2.37418709,0.83538841,0.17876217,0.06655507,0.00120678,0.04247613,0.17924230,0.63807556,0.00344733,0.21545526
-2.36818409,0.83014339,0.17916218,0.06296233,0.00099685,0.04112428,0.17851305,0.64249796,0.00292307,0.21025780
-2.36218109,0.82780757,0.18093713,0.06036499,0.00083809,0.04014566,0.17851447,0.64694512,0.00248978,0.20638119
-2.35617809,0.82868016,0.18410616,0.05873658,0.00072311,0.03955658,0.17926654,0.65177223,0.00213910,0.20386483
-2.35017509,0.83310566,0.18869275,0.05805678,0.00064557,0.03937405,0.18080494,0.65736202,0.00186321,0.20276520
-2.34417209,0.84145862,0.19472038,0.05831079,0.00060011,0.03961501,0.18317889,0.66411228,0.00165484,0.20315273
-2.33816908,0.85412602,0.20220769,0.05948817,0.00058225,0.04029534,0.18644818,0.67242199,0.00150733,0.20510772
-2.33216608,0.87148772,0.21116331,0.06158134,0.00058826,0.04142871,0.19067961,0.68267664,0.00141470,0.20871564
-2.32616308,0.89389609,0.22158068,0.06458385,0.00061508,0.04302546,0.19594292,0.69523334,0.00137160,0.21406190
-2.32016008,0.92165544,0.23343314,0.06848846,0.00066016,0.04509138,0.20230643,0.71040610,0.00137327,0.22122638
-2.31415708,0.95500227,0.24666949,0.07328521,0.00072139,0.04762659,0.20983263,0.72845212,0.00141549,0.23027784
-2.30815408,0.99408708,0.26121041,0.07895946,0.00079697,0.05062449,0.21857388,0.74955942,0.00149453,0.24126851
-2.30215108,1.03895871,0.27694588,0.08549009,0.00088536,0.05407087,0.22856850,0.77383661,0.00160703,0.25422906
-2.29614807,1.08955181,0.29373376,0.09284788,0.00098515,0.05794324,0.23983744,0.80130513,0.00174997,0.26916401
-2.29014507,1.14567817,0.31139974,0.10099415,0.00109504,0.06221037,0.25238167,0.83189456,0.00192052,0.28604802
-2.28414207,1.20702241,0.32973878,0.10987982,0.00121377,0.06683210,0.26618053,0.86544113,0.00211601,0.30482290
-2.27813907,1.27314232,0.34851788,0.11944470,0.00134010,0.07175950,0.28119110,0.90168990,0.00233387,0.32539574
-2.27213607,1.34347416,0.36748041,0.12961739,0.00147278,0.07693526,0.29734871,0.94030033,0.00257150,0.34763815
-2.26613307,1.41734263,0.38635159,0.14031549,0.00161052,0.08229442,0.31456852,0.98085549,0.00282632,0.37138665
-2.26013007,1.49397550,0.40484515,0.15144634,0.00175205,0.08776545,0.33274827,1.02287428,0.00309564,0.39644431
-2.25412706,1.57252229,0.42267092,0.16290814,0.00189609,0.09327147,0.35177182,1.06582651,0.00337674,0.42258360
-2.24812406,1.65207636,0.43954292,0.17459154,0.00204136,0.09873186,0.37151365,1.10915005,0.00366679,0.44955040
-2.24212106,1.73169960,0.45518779,0.18638160,0.00218666,0.10406395,0.39184372,1.15226940,0.00396292,0.47706904
-2.23611806,1.81044869,0.46935309,0.19816003,0.00233086,0.10918492,0.41263270,1.19461494,0.00426221,0.50484828
-2.23011506,1.88740185,0.48181520,0.20980767,0.00247292,0.11401371,0.43375713,1.23564174,0.00456174,0.53258798
-2.22411206,1.96168488,0.49238645,0.22120715,0.00261196,0.11847305,0.45510408,1.27484734,0.00485865,0.55998631
-2.21810905,2.03249554,0.50092117,0.23224556,0.00274724,0.12249133,0.47657525,1.31178742,0.00515014,0.58674714
-2.21210605,2.09912482,0.50732032,0.24281710,0.00287820,0.12600443,0.49808993,1.34608865,0.00543359,0.61258740
-2.20610305,2.16097459,0.51153465,0.25282554,0.00300445,0.12895734,0.51958683,1.37745821,0.00570653,0.63724420
-2.20010005,2.21757038,0.51356606,0.26218647,0.00312578,0.13130554,0.54102432,1.40568921,0.00596674,0.66048118
-2.19409705,2.26856915,0.51346720,0.27082912,0.00324213,0.13301611,0.56237928,1.43066213,0.00621225,0.68209418
-2.18809405,2.31376129,0.51133937,0.27869782,0.00335356,0.13406851,0.58364433,1.45234190,0.00644135,0.70191557
-2.18209105,2.35306723,0.50732858,0.28575290,0.00346024,0.13445501,0.60482361,1.47077096,0.00665265,0.71981749
-2.17608804,2.38652855,0.50162025,0.29197108,0.00356237,0.13418076,0.62592735,1.48605876,0.00684502,0.73571348
-2.17008504,2.41429427,0.49443257,0.29734527,0.00366016,0.13326347,0.64696542,1.49836816,0.00701761,0.74955867
-2.16408204,2.43660305,0.48600876,0.30188381,0.00375377,0.13173278,0.66794033,1.50789963,0.00716982,0.76134840
-2.15807904,2.45376229,0.47660875,0.30560921,0.00384326,0.12962926,0.68884004,1.51487408,0.00730124,0.77111539
-2.15207604,2.46612510,0.46650048,0.30855635,0.00392852,0.12700310,0.70963101,1.51951541,0.00741166,0.77892557
-2.14607304,2.47406665,0.45595112,0.31077035,0.00400927,0.12391266,0.73025205,1.52203363,0.00750096,0.78487279
-2.14007004,2.47796078,0.44521873,0.31230411,0.00408503,0.12042265,0.75060938,1.52260961,0.00756914,0.78907265
-2.13406703,2.47815839,0.43454445,0.31321564,0.00415508,0.11660234,0.77057318,1.52138231,0.00761623,0.79165576
-2.12806403,2.47496851,0.42414565,0.31356535,0.00421848,0.11252359,0.78997610,1.51843915,0.00764227,0.79276069
-2.12206103,2.46864296,0.41421023,0.31341334,0.00427409,0.10825893,0.80861388,1.51381009,0.00764730,0.79252707
-2.11605803,2.45936546,0.40489210,0.31281694,0.00432059,0.10387964,0.82624812,1.50746563,0.00763135,0.79108903
-2.11005503,2.44724533,0.39630817,0.31182837,0.00435656,0.09945401,0.84261119,1.49931894,0.00759442,0.78856928
-2.10405203,2.43231629,0.38853668,0.31049289,0.00438051,0.09504569,0.85741320,1.48923174,0.00753652,0.78507421
-2.09804902,2.41453988,0.38161694,0.30884727,0.00439096,0.09071230,0.87035057,1.47702373,0.00745767,0.78069000
-2.09204602,2.39381335,0.37555043,0.30691876,0.00438652,0.08650425,0.88111601,1.46248477,0.00735797,0.77548009
-2.08604302,2.36998128,0.37030310,0.30472458,0.00436599,0.08246390,0.88940928,1.44538927,0.00723758,0.76948386
-2.08004002,2.34285023,0.36580866,0.30227181,0.00432840,0.07862490,0.89494830,1.42551170,0.00709682,0.76271671
-2.07403702,2.31220534,0.36197281,0.29955785,0.00427310,0.07501191,0.89748005,1.40264255,0.00693619,0.75517132
-2.06803402,2.27782804,0.35867811,0.29657120,0.00419984,0.07164061,0.89679067,1.37660358,0.00675642,0.74682013
-2.06203102,2.23951377,0.35578929,0.29329273,0.00410878,0.06851792,0.89271437,1.34726173,0.00655848,0.73761867
-2.05602801,2.19708880,0.35315891,0.28969712,0.00400057,0.06564255,0.88514067,1.31454083,0.00634363,0.72750977
-2.05002501,2.15042539,0.35063296,0.28575468,0.00387632,0.06300574,0.87401964,1.27843059,0.00611342,0.71642826
-2.04402201,2.09945449,0.34805654,0.28143321,0.00373765,0.06059219,0.85936494,1.23899238,0.00586968,0.70430602
-2.03801901,2.04417559,0.34527917,0.27670002,0.00358662,0.05838115,0.84125459,1.19636170,0.00561456,0.69107709
-2.03201601,1.98466336,0.34215979,0.27152390,0.00342576,0.05634760,0.81982946,1.15074720,0.00535043,0.67668273
-2.02601301,1.92107104,0.33857129,0.26587709,0.00325799,0.05446350,0.79528956,1.10242653,0.00507991,0.66107607
-2.02001001,1.85363045,0.33440441,0.25973704,0.00308657,0.05269908,0.76788853,1.05173927,0.00480581,0.64422637
-2.01400700,1.78264919,0.32957113,0.25308806,0.00291505,0.05102407,0.73792642,0.99907751,0.00453106,0.62612258
-2.00800400,1.70850492,0.32400720,0.24592268,0.00274720,0.04940882,0.70574127,0.94487452,0.00425869,0.60677614
-2.00200100,1.63163756,0.31767412,0.23824274,0.00258695,0.04782545,0.67169986,0.88959220,0.00399175,0.58622303
-1.99599800,1.55253962,0.31056022,0.23006017,0.00243833,0.04624872,0.63618800,0.83370806,0.00373328,0.56452480
-1.98999500,1.47174530,0.30268102,0.22139740,0.00230537,0.04465679,0.59960083,0.77770207,0.00348624,0.54176876
-1.98399200,1.38981872,0.29407880,0.21228747,0.00219209,0.04303184,0.56233333,0.72204430,0.00325350,0.51806726
-1.97798899,1.30734182,0.28482139,0.20277367,0.00210240,0.04136043,0.52477163,0.66718346,0.00303773,0.49355607
-1.97198599,1.22490237,0.27500021,0.19290896,0.00204004,0.03963375,0.48728502,0.61353709,0.00284145,0.46839187
-1.96598299,1.14308228,0.26472757,0.18275494,0.00200855,0.03784757,0.45021924,0.56148335,0.00266692,0.44274917
-1.95997999,1.06244658,0.25413332,0.17238057,0.00201119,0.03600212,0.41389078,0.51135476,0.00251617,0.41681637
-1.95397699,0.98353335,0.24336096,0.16186063,0.00205088,0.03410174,0.37858264,0.46343395,0.00239094,0.39079156
-1.94797399,0.90684464,0.23256319,0.15127395,0.00213013,0.03215445,0.34454124,0.41795120,0.00229265,0.36487777
-1.94197099,0.83283857,0.22189719,0.14070153,0.00225100,0.03017137,0.31197466,0.37508390,0.00222241,0.33927817
-1.93596798,0.76192275,0.21151958,0.13022459,0.00241498,0.02816605,0.28105195,0.33495748,0.00218095,0.31419116
-1.92996498,0.69444889,0.20158147,0.11992259,0.00262297,0.02615382,0.25190357,0.29764783,0.00216865,0.28980568
-1.92396198,0.63070895,0.19222342,0.10987135,0.00287514,0.02415110,0.22462272,0.26318477,0.00218546,0.26629675
-1.91795898,0.57093252,0.18357085,0.10014134,0.00317091,0.02217468,0.19926739,0.23155633,0.00223091,0.24382162
-1.91195598,0.51528561,0.17572983,0.09079615,0.00350883,0.02024110,0.17586311,0.20271376,0.00230406,0.22251636
-1.90595298,0.46387089,0.16878345,0.08189122,0.00388658,0.01836612,0.15440611,0.17657674,0.00240352,0.20249330
-1.89994997,0.41672915,0.16278902,0.07347293,0.00430087,0.01656420,0.13486684,0.15303882,0.00252740,0.18383927
-1.89394697,0.37384210,0.15777611,0.06557794,0.00474743,0.01484815,0.11719372,0.13197280,0.00267333,0.16661460
-1.88794397,0.33513639,0.15374555,0.05823294,0.00522103,0.01322890,0.10131693,0.11323591,0.00283847,0.15085310
-1.88194097,0.30048869,0.15066949,0.05145470,0.00571552,0.01171527,0.08715227,0.09667463,0.00301950,0.13656288
-1.87593797,0.26973177,0.14849249,0.04525047,0.00622384,0.01031403,0.07460488,0.08212926,0.00321272,0.12372796
-1.86993497,0.24266144,0.14713357,0.03961860,0.00673819,0.00902989,0.06357281,0.06943786,0.00341403,0.11231068
-1.86393197,0.21904414,0.14648934,0.03454951,0.00725015,0.00786573,0.05395046,0.05843988,0.00361905,0.10225469
-1.85792896,0.19862497,0.14643784,0.03002675,0.00775084,0.00682277,0.04563166,0.04897924,0.00382320,0.09348851
-1.85192596,0.18113610,0.14684311,0.02602829,0.00823115,0.00590091,0.03851260,0.04090690,0.00402180,0.08592950
-1.84592296,0.16630512,0.14756037,0.02252785,0.00868194,0.00509910,0.03249443,0.03408309,0.00421016,0.07948805
-1.83991996,0.15386342,0.14844135,0.01949629,0.00909435,0.00441570,0.02748552,0.02837907,0.00438372,0.07407191
-1.83391696,0.14355407,0.14933991,0.01690297,0.00945997,0.00384887,0.02340359,0.02367848,0.00453819,0.06959047
-1.82791396,0.13513933,0.15011742,0.01471708,0.00977118,0.00339703,0.02017733,0.01987841,0.00466964,0.06595889
-1.82191096,0.12840733,0.15064786,0.01290886,0.01002132,0.00305917,0.01774798,0.01689018,0.00477463,0.06310199
-1.81590795,0.12317800,0.15082238,0.01145066,0.01020496,0.00283530,0.01607044,0.01463976,0.00485029,0.06095767
-1.80990495,0.11930792,0.15055317,0.01031793,0.01031804,0.00272669,0.01511420,0.01306808,0.00489446,0.05947989
-1.80390195,0.11669406,0.14977645,0.00948997,0.01035802,0.00273622,0.01486401,0.01213098,0.00490568,0.05864106
-1.79789895,0.11527637,0.14845448,0.00895052,0.01032395,0.00286855,0.01532017,0.01179910,0.00488328,0.05843382
-1.79189595,0.11503903,0.14657658,0.00868814,0.01021653,0.00313032,0.01649863,0.01205743,0.00482738,0.05887201
-1.78589295,0.11601039,0.14415900,0.00869645,0.01003803,0.00353014,0.01843061,0.01290475,0.00473887,0.05999106
-1.77988994,0.11826155,0.14124387,0.00897411,0.00979227,0.00407867,0.02116205,0.01435284,0.00461938,0.06184748
-1.77388694,0.12190359,0.13789707,0.00952467,0.00948442,0.00478846,0.02475246,0.01642546,0.00447120,0.06451766
-1.76788394,0.12708343,0.13420525,0.01035617,0.00912084,0.00567377,0.02927349,0.01915706,0.00429720,0.06809580
-1.76188094,0.13397846,0.13027217,0.01148060,0.00870891,0.00675026,0.03480701,0.02259125,0.00410073,0.07269116
-1.75587794,0.14278983,0.12621436,0.01291317,0.00825669,0.00803459,0.04144261,0.02677905,0.00388551,0.07842452
-1.74987494,0.15373477,0.12215647,0.01467142,0.00777276,0.00954389,0.04927470,0.03177678,0.00365551,0.08542394
-1.74387194,0.16703776,0.11822641,0.01677423,0.00726588,0.01129520,0.05839908,0.03764371,0.00341479,0.09381998
-1.73786893,0.18292101,0.11455040,0.01924058,0.00674478,0.01330469,0.06890902,0.04443948,0.00316747,0.10374024
-1.73186593,0.20159425,0.11124834,0.02208835,0.00621791,0.01558698,0.08089090,0.05222125,0.00291750,0.11530363
-1.72586293,0.22324419,0.10842936,0.02533297,0.00569321,0.01815424,0.09441956,0.06104074,0.00266870,0.12861427
-1.71985993,0.24802393,0.10618804,0.02898604,0.00517796,0.02101538,0.10955335,0.07094113,0.00242456,0.14375533
-1.71385693,0.27604262,0.10460122,0.03305396,0.00467862,0.02417517,0.12632918,0.08195408,0.00218828,0.16078287
-1.70785393,0.30735579,0.10372548,0.03753664,0.00420070,0.02763341,0.14475756,0.09409671,0.00196268,0.17972003
-1.70185093,0.34195667,0.10359563,0.04242628,0.00374877,0.03138421,0.16481803,0.10736908,0.00175020,0.20055172
-1.69584792,0.37976901,0.10422393,0.04770632,0.00332636,0.03541534,0.18645501,0.12175189,0.00155292,0.22322005
-1.68984492,0.42064173,0.10560029,0.05335065,0.00293604,0.03970773,0.20957445,0.13720493,0.00137258,0.24762076
-1.68384192,0.46434582,0.10769335,0.05932301,0.00257940,0.04423523,0.23404147,0.15366615,0.00121061,0.27360085
-1.67783892,0.51057384,0.11045243,0.06557680,0.00225717,0.04896455,0.25967908,0.17105171,0.00106823,0.30095763
-1.67183592,0.55894225,0.11381023,0.07205516,0.00196929,0.05385544,0.28626839,0.18925692,0.00094648,0.32943943
-1.66583292,0.60899684,0.11768626,0.07869154,0.00171502,0.05886119,0.31355027,0.20815840,0.00084633,0.35874796
-1.65982991,0.66022124,0.12199082,0.08541061,0.00149305,0.06392944,0.34122864,0.22761719,0.00076874,0.38854250
-1.65382691,0.71204856,0.12662942,0.09212955,0.00130163,0.06900319,0.36897539,0.24748314,0.00071479,0.41844585
-1.64782391,0.76387583,0.13150744,0.09875982,0.00113865,0.07402213,0.39643688,0.26760019,0.00068573,0.44805200
-1.64182091,0.81508099,0.13653498,0.10520920,0.00100179,0.07892427,0.42324193,0.28781262,0.00068306,0.47693536
-1.63581791,0.86504194,0.14163146,0.11138410,0.00088862,0.08364757,0.44901102,0.30797197,0.00070864,0.50466126
-1.62981491,0.91315687,0.14673011,0.11719218,0.00079664,0.08813195,0.47336651,0.32794432,0.00076468,0.53079744
-1.62381191,0.95886525,0.15178189,0.12254500,0.00072342,0.09232114,0.49594347,0.34761773,0.00085387,0.55492619
-1.61780890,1.00166860,0.15675879,0.12736070,0.00066663,0.09616465,0.51640070,0.36690936,0.00097934,0.57665661
-1.61180590,1.04115004,0.16165637,0.13156667,0.00062410,0.09961957,0.53443160,0.38577195,0.00114468,0.59563661
-1.60580290,1.07699176,0.16649529,0.13510189,0.00059386,0.10265227,0.54977433,0.40419922,0.00135395,0.61156414
-1.59979990,1.10898961,0.17132184,0.13791909,0.00057417,0.10523976,0.56222086,0.42222984,0.00161161,0.62419720
-1.59379690,1.13706380,0.17620736,0.13998644,0.00056353,0.10737077,0.57162447,0.43994965,0.00192247,0.63336211
-1.58779390,1.16126525,0.18124648,0.14128875,0.00056070,0.10904640,0.57790546,0.45749176,0.00229162,0.63895988
-1.58179090,1.18177696,0.18655425,0.14182816,0.00056470,0.11028045,0.58105452,0.47503448,0.00272430,0.64097010
-1.57578789,1.19891023,0.19226227,0.14162422,0.00057478,0.11109911,0.58113388,0.49279689,0.00322575,0.63945237
-1.56978489,1.21309563,0.19851379,0.14071337,0.00059043,0.11154040,0.57827586,0.51103209,0.00380116,0.63454512
-1.56378189,1.22486887,0.20545811,0.13914786,0.00061133,0.11165298,0.57267910,0.53001836,0.00445539,0.62646170
-1.55777889,1.23485227,0.21324439,0.13699411,0.00063738,0.11149467,0.56460235,0.55004841,0.00519294,0.61548411
