energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
0.08704352,2.26742850,0.84216581,0.14688393,0.08329102,0.25790940,0.55149941,0.73685159,0.07026515,0.80791605
0.09304652,2.26953182,0.83808390,0.14575010,0.08282493,0.26152563,0.54989295,0.73837670,0.07129997,0.80071536
0.09904952,2.26548180,0.83124991,0.14438076,0.08209605,0.26373536,0.54678632,0.73766973,0.07199632,0.79283790
0.10505253,2.25560120,0.82184409,0.14281358,0.08113678,0.26451480,0.54231329,0.73479716,0.07233893,0.78455691
0.11105553,2.24029135,0.81008142,0.14108723,0.07998224,0.26387095,0.53663187,0.72985413,0.07231800,0.77613494
0.11705853,2.22001987,0.79620535,0.13924026,0.07866895,0.26184144,0.52991923,0.72296201,0.07192971,0.76781544
0.12306153,2.19530617,0.78048061,0.13731007,0.07723337,0.25849352,0.52236595,0.71426519,0.07117651,0.75981450
0.12906453,2.16670531,0.76318561,0.13533181,0.07571053,0.25392203,0.51416989,0.70392737,0.07006736,0.75231334
0.13506753,2.13479119,0.74460461,0.13333741,0.07413265,0.24824674,0.50553003,0.69212732,0.06861773,0.74545160
0.14107054,2.10013997,0.72502017,0.13135474,0.07252802,0.24160902,0.49664056,0.67905452,0.06684937,0.73932217
0.14707354,2.06331455,0.70470608,0.12940689,0.07092002,0.23416806,0.48768569,0.66490483,0.06479006,0.73396749
0.15307654,2.02485120,0.68392123,0.12751172,0.06932636,0.22609695,0.47883526,0.64987637,0.06247303,0.72937801
0.15907954,1.98524893,0.66290464,0.12568169,0.06775874,0.21757864,0.47024161,0.63416592,0.05993637,0.72549263
0.16508254,1.94496229,0.64187185,0.12392393,0.06622269,0.20880198,0.46203773,0.61796602,0.05722224,0.72220156
0.17108554,1.90439795,0.62101277,0.12224064,0.06471782,0.19995809,0.45433686,0.60146274,0.05437607,0.71935135
0.17708854,1.86391521,0.60049111,0.12062969,0.06323831,0.19123706,0.44723346,0.58483443,0.05144562,0.71675206
0.18309155,1.82383015,0.58044523,0.11908562,0.06177374,0.18282506,0.44080551,0.56825120,0.04848012,0.71418639
0.18909455,1.78442318,0.56099021,0.11760067,0.06031004,0.17490196,0.43511790,0.55187525,0.04552930,0.71142022
0.19509755,1.74594911,0.54222110,0.11616609,0.05883071,0.16763938,0.43022661,0.53586183,0.04264259,0.70821432
0.20110055,1.70864893,0.52421683,0.11477342,0.05731805,0.16119918,0.42618338,0.52036065,0.03986827,0.70433646
0.20710355,1.67276237,0.50704455,0.11341581,0.05575447,0.15573224,0.42304050,0.50551752,0.03725275,0.69957351
0.21310655,1.63853998,0.49076404,0.11208923,0.05412369,0.15137763,0.42085533,0.49147603,0.03483995,0.69374286
0.21910955,1.60625383,0.47543181,0.11079345,0.05241192,0.14826185,0.41969412,0.47837892,0.03267081,0.68670248
0.22511256,1.57620577,0.46110455,0.10953284,0.05060874,0.14649830,0.41963497,0.46636907,0.03078278,0.67835923
0.23111556,1.54873258,0.44784179,0.10831680,0.04870790,0.14618667,0.42076952,0.45558976,0.02920963,0.66867496
0.23711856,1.52420730,0.43570741,0.10715986,0.04670778,0.14741245,0.42320340,0.44618430,0.02798115,0.65766996
0.24312156,1.50303677,0.42477002,0.10608141,0.04461166,0.15024639,0.42705518,0.43829476,0.02712306,0.64542375
0.24912456,1.48565513,0.41510222,0.10510508,0.04242765,0.15474395,0.43245413,0.43205999,0.02665702,0.63207312
0.25512756,1.47251391,0.40677874,0.10425779,0.04016848,0.16094484,0.43953674,0.42761296,0.02660059,0.61780752
0.26113057,1.46406920,0.39987376,0.10356851,0.03785098,0.16887270,0.44844239,0.42507760,0.02696740,0.60286219
0.26713357,1.46076685,0.39445746,0.10306689,0.03549547,0.17853489,0.45930843,0.42456541,0.02776724,0.58750927
0.27313657,1.46302667,0.39059238,0.10278169,0.03312496,0.18992269,0.47226506,0.42617200,0.02900628,0.57204764
0.27913957,1.47122682,0.38832959,0.10273928,0.03076427,0.20301175,0.48743040,0.42997392,0.03068726,0.55679178
0.28514257,1.48568927,0.38770526,0.10296221,0.02843916,0.21776306,0.50490603,0.43602595,0.03280970,0.54206046
0.29114557,1.50666756,0.38873772,0.10346792,0.02617544,0.23412428,0.52477336,0.44435915,0.03537016,0.52816574
0.29714857,1.53433729,0.39142539,0.10426773,0.02399811,0.25203156,0.54709102,0.45497974,0.03836243,0.51540276
0.30315158,1.56879014,0.39574557,0.10536615,0.02193066,0.27141167,0.57189339,0.46786889,0.04177777,0.50404090
0.30915458,1.61003137,0.40165441,0.10676056,0.01999437,0.29218444,0.59919019,0.48298349,0.04560503,0.49431643
0.31515758,1.65798073,0.40908780,0.10844115,0.01820785,0.31426524,0.62896713,0.50025766,0.04983087,0.48642702
0.32116058,1.71247641,0.41796323,0.11039136,0.01658665,0.33756743,0.66118723,0.51960499,0.05443975,0.48052803
0.32716358,1.77328116,0.42818238,0.11258847,0.01514298,0.36200440,0.69579266,0.54092108,0.05941401,0.47673066
0.33316658,1.84008980,0.43963425,0.11500453,0.01388565,0.38749114,0.73270656,0.56408620,0.06473375,0.47510157
0.33916958,1.91253700,0.45219838,0.11760743,0.01282002,0.41394510,0.77183457,0.58896775,0.07037674,0.47566399
0.34517259,1.99020432,0.46574815,0.12036203,0.01194813,0.44128600,0.81306562,0.61542214,0.07631810,0.47839965
0.35117559,2.07262563,0.48015351,0.12323130,0.01126886,0.46943474,0.85627171,0.64329595,0.08253005,0.48325153
0.35717859,2.15929010,0.49528320,0.12617739,0.01077821,0.49831113,0.90130644,0.67242614,0.08898146,0.49012682
0.36318159,2.24964243,0.51100611,0.12916250,0.01046958,0.52783068,0.94800223,0.70263910,0.09563742,0.49889995
0.36918459,2.34308011,0.52719168,0.13214958,0.01033410,0.55790038,0.99616635,0.73374891,0.10245877,0.50941539
0.37518759,2.43894814,0.54370945,0.13510277,0.01036104,0.58841399,1.04557591,0.76555453,0.10940165,0.52149013
0.38119060,2.53653173,0.56042768,0.13798760,0.01053812,0.61924686,1.09597232,0.79783661,0.11641712,0.53491578
0.38719360,2.63504817,0.57721140,0.14077096,0.01085194,0.65025090,1.14705563,0.83035394,0.12345085,0.54946029
0.39319660,2.73363899,0.59392003,0.14342092,0.01128838,0.68125007,1.19847950,0.86284023,0.13044309,0.56486951
0.39919960,2.83136394,0.61040491,0.14590635,0.01183291,0.71203679,1.24984741,0.89500165,0.13732874,0.58086877
0.40520260,2.92719820,0.62650718,0.14819657,0.01247103,0.74236983,1.30071073,0.92651546,0.14403779,0.59716475
0.41120560,3.02003419,0.64205621,0.15026095,0.01318855,0.77197397,1.35056940,0.95703043,0.15049597,0.61344778
0.41720860,3.10868911,0.65686907,0.15206868,0.01397198,0.80054167,1.39887553,0.98616919,0.15662580,0.62939501
0.42321161,3.19191896,0.67075110,0.15358864,0.01480878,0.82773715,1.44504035,1.01353286,0.16234795,0.64467449
0.42921461,3.26843931,0.68349792,0.15478951,0.01568759,0.85320259,1.48844449,1.03870791,0.16758288,0.65895030
0.43521761,3.33695270,0.69489886,0.15564011,0.01659849,0.87656665,1.52845159,1.06127535,0.17225273,0.67188879
0.44122061,3.39618180,0.70474170,0.15611004,0.01753312,0.89745476,1.56442460,1.08082173,0.17628352,0.68316581
0.44722361,3.44490709,0.71281868,0.15617047,0.01848471,0.91550092,1.59574443,1.09695176,0.17960732,0.69247468
0.45322661,3.48200746,0.71893332,0.15579520,0.01944816,0.93036047,1.62182982,1.10930172,0.18216460,0.69953466
0.45922961,3.50650148,0.72290791,0.15496179,0.02041991,0.94172303,1.64215772,1.11755324,0.18390634,0.70409960
0.46523262,3.51758722,0.72459098,0.15365278,0.02139784,0.94932515,1.65628290,1.12144640,0.18479610,0.70596609
0.47123562,3.51467830,0.72386447,0.15185687,0.02238099,0.95296180,1.66385588,1.12079167,0.18481170,0.70498098
0.47723862,3.49743392,0.72065012,0.14956998,0.02336936,0.95249617,1.66463800,1.11547982,0.18394652,0.70104754
0.48324162,3.46578095,0.71491457,0.14679607,0.02436349,0.94786706,1.65851289,1.10548917,0.18221031,0.69413000
0.48924462,3.41992670,0.70667284,0.14354776,0.02536418,0.93909365,1.64549355,1.09088975,0.17962950,0.68425614
0.49524762,3.36036118,0.69599009,0.13984652,0.02637205,0.92627711,1.62572465,1.07184406,0.17624691,0.67151761
0.50125063,3.28784875,0.68298124,0.13572262,0.02738724,0.90959904,1.59947984,1.04860431,0.17212084,0.65606808
0.50725363,3.20340904,0.66780866,0.13121458,0.02840900,0.88931693,1.56715417,1.02150609,0.16732370,0.63811895
0.51325663,3.10828827,0.65067793,0.12636835,0.02943551,0.86575650,1.52925205,0.99095901,0.16194001,0.61793310
0.51925963,3.00392223,0.63183185,0.12123615,0.03046360,0.83930177,1.48637139,0.95743451,0.15606410,0.59581665
0.52526263,2.89189265,0.61154311,0.11587505,0.03148869,0.81038296,1.43918462,0.92145156,0.14979742,0.57210945
0.53126563,2.77387921,0.59010592,0.11034535,0.03250477,0.77946306,1.38841777,0.88356091,0.14324561,0.54717432
0.53726863,2.65160944,0.56782705,0.10470885,0.03350453,0.74702371,1.33482845,0.84432870,0.13651553,0.52138598
0.54327164,2.52680889,0.54501675,0.09902716,0.03447952,0.71355089,1.27918394,0.80432007,0.12971232,0.49511982
0.54927464,2.40115364,0.52197998,0.09336000,0.03542049,0.67952125,1.22224027,0.76408362,0.12293654,0.46874125
0.55527764,2.27622735,0.49900829,0.08776367,0.03631776,0.64538961,1.16472330,0.72413730,0.11628166,0.44259585
0.56128064,2.15348435,0.47637284,0.08228973,0.03716168,0.61157796,1.10731235,0.68495625,0.10983181,0.41700093
0.56728364,2.03422000,0.45431864,0.07698396,0.03794311,0.57846659,1.05062708,0.64696312,0.10366002,0.39223861
0.57328664,1.91954924,0.43306031,0.07188553,0.03865388,0.54638732,0.99521789,0.61052091,0.09782689,0.36855070
0.57928964,1.81039341,0.41277944,0.06702658,0.03928732,0.51561922,0.94155981,0.57592869,0.09237976,0.34613540
0.58529265,1.70747556,0.39362355,0.06243198,0.03983865,0.48638653,0.89005007,0.54341998,0.08735240,0.32514595
0.59129565,1.61132343,0.37570649,0.05811948,0.04030537,0.45885890,0.84100884,0.51316374,0.08276517,0.30569099
0.59729865,1.52227947,0.35911028,0.05410005,0.04068755,0.43315363,0.79468284,0.48526768,0.07862567,0.28783651
0.60330165,1.44051678,0.34388810,0.05037841,0.04098797,0.40933959,0.75125137,0.45978348,0.07492975,0.27160930
0.60930465,1.36605960,0.33006820,0.04695383,0.04121223,0.38744256,0.71083404,0.43671365,0.07166289,0.25700131
0.61530765,1.29880720,0.31765847,0.04382088,0.04136863,0.36745162,0.67349976,0.41601941,0.06880186,0.24397503
0.62131066,1.23855962,0.30665137,0.04097044,0.04146809,0.34932610,0.63927628,0.39762932,0.06631657,0.23246923
0.62731366,1.18504401,0.29702900,0.03839053,0.04152375,0.33300290,0.60815977,0.38144808,0.06417200,0.22240497
0.63331666,1.13794027,0.28876799,0.03606729,0.04155068,0.31840368,0.58012392,0.36736514,0.06233023,0.21369155
0.63931966,1.09690507,0.28184397,0.03398575,0.04156530,0.30544165,0.55512814,0.35526275,0.06075239,0.20623211
0.64532266,1.06159302,0.27623539,0.03213067,0.04158487,0.29402777,0.53312454,0.34502317,0.05940045,0.19992867
0.65132566,1.03167452,0.27192665,0.03048706,0.04162684,0.28407603,0.51406337,0.33653464,0.05823894,0.19468650
0.65732866,1.00684957,0.26891013,0.02904080,0.04170820,0.27550768,0.49789683,0.32969613,0.05723632,0.19041763
0.66333167,0.98685723,0.26718727,0.02777893,0.04184478,0.26825437,0.48458119,0.32442050,0.05636609,0.18704337
0.66933467,0.97148065,0.26676858,0.02668993,0.04205055,0.26225996,0.47407713,0.32063625,0.05560764,0.18449592
0.67533767,0.96054754,0.26767248,0.02576379,0.04233700,0.25748122,0.46634851,0.31828761,0.05494665,0.18271894
0.68134067,0.95392651,0.26992319,0.02499199,0.04271252,0.25388725,0.46135969,0.31733333,0.05437521,0.18166726
0.68734367,0.95151955,0.27354759,0.02436734,0.04318188,0.25145784,0.45907156,0.31774396,0.05389155,0.18130565
0.69334667,0.95325124,0.27857136,0.02388378,0.04374577,0.25018087,0.45943675,0.31949816,0.05349944,0.18160692
0.69934967,0.95905539,0.28501443,0.02353599,0.04440053,0.25004887,0.46239408,0.32257803,0.05320729,0.18254939
0.70535268,0.96885996,0.29288614,0.02331909,0.04513794,0.25105505,0.46786284,0.32696378,0.05302702,0.18411397
0.71135568,0.98257110,0.30218021,0.02322818,0.04594526,0.25318890,0.47573714,0.33262817,0.05297263,0.18628098
0.71735868,1.00005727,0.31286991,0.02325794,0.04680534,0.25643173,0.48588079,0.33953087,0.05305880,0.18902697
0.72336168,1.02113441,0.32490364,0.02340222,0.04769695,0.26075238,0.49812294,0.34761327,0.05329928,0.19232160
0.72936468,1.04555301,0.33820122,0.02365367,0.04859532,0.26610326,0.51225502,0.35679385,0.05370535,0.19612500
0.73536768,1.07298805,0.35265129,0.02400345,0.04947278,0.27241711,0.52802908,0.36696455,0.05428444,0.20038549
0.74137069,1.10303237,0.36810975,0.02444095,0.05029955,0.27960459,0.54515784,0.37798839,0.05503881,0.20503808
0.74737369,1.13519413,0.38439973,0.02495373,0.05104472,0.28755294,0.56331666,0.38969846,0.05596451,0.21000364
0.75337669,1.16889873,0.40131302,0.02552739,0.05167721,0.29612573,0.58214731,0.40189845,0.05705071,0.21518895
0.75937969,1.20349525,0.41861308,0.02614572,0.05216687,0.30516400,0.60126371,0.41436483,0.05827924,0.22048764
0.76538269,1.23826741,0.43603951,0.02679086,0.05248555,0.31448846,0.62025936,0.42685053,0.05962462,0.22578187
0.77138569,1.27244871,0.45331400,0.02744356,0.05260808,0.32390306,0.63871634,0.43909017,0.06105437,0.23094497
0.77738869,1.30524113,0.47014751,0.02808364,0.05251326,0.33319949,0.65621538,0.45080654,0.06252977,0.23584457
0.78339170,1.33583676,0.48624825,0.02869037,0.05218463,0.34216269,0.67234688,0.46171803,0.06400691,0.24034647
0.78939470,1.36344131,0.50133045,0.02924311,0.05161110,0.35057690,0.68672215,0.47154686,0.06543809,0.24431872
0.79539770,1.38729855,0.51512330,0.02972179,0.05078741,0.35823219,0.69898452,0.48002756,0.06677341,0.24763600
0.80140070,1.40671455,0.52737967,0.03010757,0.04971435,0.36493098,0.70881984,0.48691548,0.06796258,0.25018396
0.80740370,1.42108048,0.53788440,0.03038337,0.04839872,0.37049439,0.71596585,0.49199472,0.06895679,0.25186327
0.81340670,1.42989314,0.54646155,0.03053445,0.04685316,0.37476802,0.72021988,0.49508532,0.06971056,0.25259342
0.81940970,1.43277200,0.55298045,0.03054886,0.04509565,0.37762689,0.72144477,0.49604928,0.07018360,0.25231576
0.82541271,1.42947215,0.55736009,0.03041787,0.04314895,0.37897932,0.71957246,0.49479503,0.07034240,0.25099599
0.83141571,1.41989243,0.55957189,0.03013620,0.04103976,0.37876960,0.71460526,0.49128033,0.07016163,0.24862569
0.83741871,1.40407849,0.55964050,0.02970223,0.03879792,0.37697923,0.70661463,0.48551329,0.06962527,0.24522310
0.84342171,1.38222065,0.55764282,0.02911808,0.03645536,0.37362680,0.69573762,0.47755158,0.06872737,0.24083289
0.84942471,1.35464670,0.55370516,0.02838946,0.03404521,0.36876642,0.68217119,0.46749988,0.06747244,0.23552514
0.85542771,1.32181014,0.54799890,0.02752554,0.03160077,0.36248494,0.66616450,0.45550561,0.06587544,0.22939344
0.86143072,1.28427441,0.54073478,0.02653857,0.02915467,0.35489797,0.64800986,0.44175333,0.06396148,0.22255241
0.86743372,1.24269397,0.53215612,0.02544357,0.02673799,0.34614512,0.62803247,0.42645797,0.06176508,0.21513448
0.87343672,1.19779316,0.52253150,0.02425775,0.02437964,0.33638446,0.60657972,0.40985727,0.05932918,0.20728642
0.87943972,1.15034380,0.51214705,0.02300003,0.02210576,0.32578681,0.58401032,0.39220382,0.05670388,0.19916545
0.88544272,1.10114262,0.50129884,0.02169046,0.01993933,0.31452987,0.56068387,0.37375704,0.05394500,0.19093533
0.89144572,1.05098940,0.49028558,0.02034965,0.01789989,0.30279262,0.53695128,0.35477542,0.05111247,0.18276244
0.89744872,1.00066669,0.47940201,0.01899818,0.01600345,0.29075021,0.51314636,0.33550953,0.04826868,0.17481203
0.90345173,0.95092178,0.46893301,0.01765611,0.01426246,0.27856954,0.48957888,0.31619575,0.04547685,0.16724471
0.90945473,0.90245146,0.45914861,0.01634247,0.01268597,0.26640567,0.46652922,0.29705128,0.04279934,0.16021324
0.91545773,0.85588990,0.45029986,0.01507489,0.01127977,0.25439921,0.44424483,0.27827028,0.04029619,0.15385971
0.92146073,0.81179967,0.44261553,0.01386920,0.01004673,0.24267457,0.42293820,0.26002139,0.03802369,0.14831308
0.92746373,0.77066591,0.43629947,0.01273924,0.00898704,0.23133931,0.40278648,0.24244653,0.03603313,0.14368712
0.93346673,0.73289335,0.43152849,0.01169666,0.00809859,0.22048417,0.38393235,0.22566088,0.03436971,0.14007859
0.93946973,0.69880595,0.42845056,0.01075078,0.00737723,0.21018394,0.36648602,0.20975400,0.03307169,0.13756585
0.94547274,0.66864849,0.42718310,0.00990861,0.00681713,0.20049887,0.35052796,0.19479187,0.03216961,0.13620765
0.95147574,0.64258988,0.42781132,0.00917484,0.00641102,0.19147645,0.33611211,0.18081950,0.03168582,0.13604212
0.95747874,0.62072755,0.43038640,0.00855196,0.00615041,0.18315352,0.32326935,0.16786423,0.03163405,0.13708611
0.96348174,0.60309264,0.43492357,0.00804034,0.00602581,0.17555833,0.31201085,0.15593910,0.03201931,0.13933457
0.96948474,0.58965548,0.44140011,0.00763843,0.00602687,0.16871265,0.30233124,0.14504643,0.03283779,0.14276029
0.97548774,0.58033137,0.44975345,0.00734293,0.00614249,0.16263359,0.29421143,0.13518119,0.03407707,0.14731386
0.98149075,0.57498624,0.45987954,0.00714898,0.00636090,0.15733529,0.28762091,0.12633419,0.03571639,0.15292396
0.98749375,0.57344237,0.47163178,0.00705038,0.00666976,0.15283016,0.28251976,0.11849483,0.03772714,0.15949809
0.99349675,0.57548419,0.48482084,0.00703984,0.00705619,0.14912997,0.27886009,0.11165349,0.04007353,0.16692377
0.99949975,0.58086413,0.49921567,0.00710916,0.00750688,0.14624651,0.27658734,0.10580339,0.04271337,0.17507021
1.00550275,0.58930881,0.51454592,0.00724950,0.00800812,0.14419202,0.27564132,0.10094201,0.04559910,0.18379075
1.01150575,0.60052563,0.53050607,0.00745158,0.00854597,0.14297945,0.27595715,0.09707199,0.04867889,0.19292577
1.01750875,0.61420989,0.54676138,0.00770593,0.00910635,0.14262245,0.27746633,0.09420166,0.05189796,0.20230631
1.02351176,0.63005237,0.56295561,0.00800313,0.00967525,0.14313528,0.28009781,0.09234517,0.05519995,0.21175829
1.02951476,0.64774749,0.57872052,0.00833400,0.01023890,0.14453265,0.28377940,0.09152220,0.05852848,0.22110714
1.03551776,0.66700162,0.59368672,0.00868988,0.01078405,0.14682942,0.28843921,0.09175751,0.06182859,0.23018287
1.04152076,0.68754163,0.60749573,0.00906278,0.01129815,0.15004028,0.29400734,0.09308010,0.06504838,0.23882530
1.04752376,0.70912299,0.61981254,0.00944559,0.01176970,0.15417936,0.30041757,0.09552225,0.06814039,0.24688920
1.05352676,0.73153728,0.63033826,0.00983231,0.01218845,0.15925972,0.30760910,0.09911827,0.07106301,0.25424929
1.05952976,0.75461851,0.63882210,0.01021809,0.01254569,0.16529277,0.31552805,0.10390312,0.07378161,0.26080465
1.06553277,0.77824791,0.64507214,0.01059944,0.01283444,0.17228756,0.32412865,0.10991085,0.07626948,0.26648243
1.07153577,0.80235672,0.64896425,0.01097423,0.01304968,0.18024989,0.33337405,0.11717289,0.07850846,0.27124062
1.07753877,0.82692664,0.65044854,0.01134174,0.01318843,0.18918127,0.34323649,0.12571615,0.08048922,0.27506970
1.08354177,0.85198784,0.64955305,0.01170260,0.01324983,0.19907777,0.35369688,0.13556105,0.08221124,0.27799303
1.08954477,0.87761425,0.64638420,0.01205873,0.01323514,0.20992869,0.36474370,0.14671943,0.08368237,0.28006591
1.09554777,0.90391635,0.64112403,0.01241318,0.01314766,0.22171515,0.37637120,0.15919238,0.08491806,0.28137332
1.10155078,0.93103158,0.63402413,0.01276995,0.01299257,0.23440871,0.38857703,0.17296812,0.08594029,0.28202639
1.10755378,0.95911275,0.62539657,0.01313374,0.01277669,0.24796990,0.40135932,0.18801985,0.08677613,0.28215773
1.11355678,0.98831489,0.61560208,0.01350968,0.01250824,0.26234700,0.41471345,0.20430382,0.08745622,0.28191577
1.11955978,1.01878128,0.60503617,0.01390301,0.01219645,0.27747492,0.42862860,0.22175752,0.08801297,0.28145849
1.12556278,1.05062912,0.59411358,0.01431881,0.01185126,0.29327440,0.44308430,0.24029820,0.08847879,0.28094654
1.13156578,1.08393564,0.58325202,0.01476160,0.01148284,0.30965157,0.45804719,0.25982178,0.08888430,0.28053642
1.13756878,1.11872546,0.57285568,0.01523510,0.01110131,0.32649783,0.47346821,0.28020216,0.08925667,0.28037363
1.14357179,1.15495964,0.56329950,0.01574191,0.01071627,0.34369033,0.48928022,0.30129115,0.08961815,0.28058648
1.14957479,1.19252716,0.55491475,0.01628327,0.01033652,0.36109272,0.50539647,0.32291896,0.08998489,0.28128046
1.15557779,1.23123925,0.54797650,0.01685884,0.00996973,0.37855653,0.52170971,0.34489528,0.09036603,0.28253374
1.16158079,1.27082696,0.54269369,0.01746662,0.00962222,0.39592290,0.53809224,0.36701119,0.09076321,0.28439375
1.16758379,1.31094210,0.53920197,0.01810281,0.00929880,0.41302475,0.55439677,0.38904161,0.09117048,0.28687512
1.17358679,1.35116163,0.53755973,0.01876186,0.00900264,0.42968921,0.57045808,0.41074854,0.09157454,0.28995891
1.17958979,1.39099543,0.53774722,0.01943654,0.00873527,0.44574047,0.58609557,0.43188483,0.09195546,0.29359334
1.18559280,1.42989709,0.53966895,0.02011806,0.00849663,0.46100267,0.60111632,0.45219863,0.09228765,0.29769576
1.19159580,1.46727745,0.54315887,0.02079631,0.00828520,0.47530301,0.61531884,0.47143820,0.09254119,0.30215584
1.19759880,1.50252026,0.54798831,0.02146011,0.00809812,0.48847484,0.62849723,0.48935707,0.09268335,0.30683986
1.20360180,1.53499946,0.55387603,0.02209754,0.00793150,0.50036071,0.64044558,0.50571949,0.09268031,0.31159586
1.20960480,1.56409738,0.56049997,0.02269631,0.00778059,0.51081533,0.65096261,0.52030577,0.09249884,0.31625932
1.21560780,1.58922310,0.56751014,0.02324410,0.00764014,0.51970829,0.65985629,0.53291757,0.09210810,0.32065932
1.22161081,1.60983037,0.57454206,0.02372898,0.00750463,0.52692660,0.66694834,0.54338281,0.09148123,0.32462475
1.22761381,1.62543431,0.58123021,0.02413976,0.00736857,0.53237684,0.67207852,0.55156005,0.09059676,0.32799039
1.23361681,1.63562641,0.58722087,0.02446637,0.00722676,0.53598704,0.67510859,0.55734227,0.08943985,0.33060261
1.23961981,1.64008700,0.59218394,0.02470011,0.00707454,0.53770809,0.67592582,0.56065965,0.08800311,0.33232450
1.24562281,1.63859507,0.59582328,0.02483403,0.00690794,0.53751482,0.67444595,0.56148157,0.08628711,0.33304021
1.25162581,1.63103484,0.59788528,0.02486302,0.00672386,0.53540653,0.67061560,0.55981738,0.08430055,0.33265838
1.25762881,1.61739903,0.59816534,0.02478404,0.00652016,0.53140710,0.66441397,0.55571615,0.08206002,0.33111460
1.26363182,1.59778869,0.59651225,0.02459616,0.00629570,0.52556461,0.65585388,0.54926531,0.07958940,0.32837279
1.26963482,1.57240970,0.59283028,0.02430059,0.00605032,0.51795049,0.64498203,0.54058814,0.07691893,0.32442561
1.27563782,1.54156614,0.58707924,0.02390062,0.00578484,0.50865815,0.63187853,0.52984034,0.07408403,0.31929377
1.28164082,1.50565085,0.57927242,0.02340147,0.00550091,0.49780124,0.61665569,0.51720570,0.07112390,0.31302450
1.28764382,1.46513366,0.56947291,0.02281018,0.00520097,0.48551147,0.59945609,0.50289108,0.06807995,0.30568927
1.29364682,1.42054785,0.55778839,0.02213531,0.00488802,0.47193614,0.58044992,0.48712091,0.06499422,0.29738074
1.29964982,1.37247532,0.54436472,0.02138678,0.00456553,0.45723529,0.55983184,0.47013140,0.06190780,0.28820941
1.30565283,1.32153123,0.52937887,0.02057552,0.00423725,0.44157882,0.53781717,0.45216471,0.05885930,0.27829980
1.31165583,1.26834867,0.51303137,0.01971322,0.00390705,0.42514344,0.51463781,0.43346327,0.05588357,0.26778665
1.31765883,1.21356397,0.49553872,0.01881203,0.00357876,0.40810959,0.49053777,0.41426455,0.05301056,0.25681108
1.32366183,1.15780320,0.47712606,0.01788431,0.00325605,0.39065858,0.46576864,0.39479638,0.05026453,0.24551704
1.32966483,1.10167033,0.45802041,0.01694234,0.00294232,0.37296985,0.44058499,0.37527293,0.04766346,0.23404799
1.33566783,1.04573734,0.43844473,0.01599813,0.00264058,0.35521859,0.41523988,0.35589169,0.04521886,0.22254409
1.34167084,0.99053659,0.41861286,0.01506320,0.00235338,0.33757363,0.38998074,0.33683118,0.04293583,0.21113990
1.34767384,0.93655550,0.39872564,0.01414848,0.00208282,0.32019580,0.36504546,0.31824973,0.04081342,0.19996256
1.35367684,0.88423352,0.37896808,0.01326412,0.00183045,0.30323671,0.34065909,0.30028504,0.03884523,0.18913057
1.35967984,0.83396128,0.35950758,0.01241946,0.00159734,0.28683791,0.31703099,0.28305465,0.03702025,0.17875305
1.36568284,0.78608152,0.34049324,0.01162298,0.00138408,0.27113047,0.29435260,0.26665698,0.03532381,0.16892946
1.37168584,0.74089167,0.32205600,0.01088230,0.00119080,0.25623486,0.27279577,0.25117306,0.03373864,0.15974967
1.37768884,0.69864741,0.30430949,0.01020415,0.00101723,0.24226110,0.25251169,0.23666848,0.03224595,0.15129434
1.38369185,0.65956693,0.28735135,0.00959443,0.00086278,0.22930908,0.23363033,0.22319568,0.03082652,0.14363544
1.38969485,0.62383544,0.27126500,0.00905822,0.00072657,0.21746891,0.21626033,0.21079615,0.02946169,0.13683680
1.39569785,0.59160929,0.25612134,0.00859984,0.00060749,0.20682125,0.20048932,0.19950254,0.02813424,0.13095461
1.40170085,0.56301959,0.24198057,0.00822287,0.00050430,0.19743755,0.18638445,0.18934050,0.02682907,0.12603785
1.40770385,0.53817483,0.22889362,0.00793018,0.00041565,0.18938005,0.17399319,0.18033003,0.02553383,0.12212843
1.41370685,0.51716242,0.21690341,0.00772391,0.00034013,0.18270154,0.16334421,0.17248648,0.02423917,0.11926108
1.41970985,0.50004896,0.20604555,0.00760554,0.00027633,0.17744490,0.15444831,0.16582097,0.02293898,0.11746305
1.42571286,0.48687931,0.19634870,0.00757578,0.00022290,0.17364237,0.14729934,0.16034030,0.02163038,0.11675341
1.43171586,0.47767462,0.18783447,0.00763460,0.00017851,0.17131453,0.14187504,0.15604649,0.02031348,0.11714230
1.43771886,0.47242946,0.18051693,0.00778116,0.00014193,0.17046929,0.13813786,0.15293587,0.01899114,0.11862986
1.44372186,0.47110840,0.17440182,0.00801378,0.00011204,0.17110066,0.13603568,0.15099797,0.01766852,0.12120516
1.44972486,0.47364247,0.16948562,0.00832988,0.00008781,0.17318770,0.13550257,0.15021421,0.01635259,0.12484521
1.45572786,0.47992576,0.16575454,0.00872591,0.00006833,0.17669355,0.13645947,0.15055665,0.01505162,0.12951395
1.46173087,0.48981255,0.16318357,0.00919739,0.00005278,0.18156482,0.13881503,0.15198688,0.01377463,0.13516162
1.46773387,0.50311550,0.16173574,0.00973884,0.00004048,0.18773127,0.14246649,0.15445508,0.01253086,0.14172436
1.47373687,0.51960494,0.16136169,0.01034379,0.00003083,0.19510603,0.14730076,0.15789959,0.01132934,0.14912425
