energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.06953477,2.41764914,0.70787345,0.62411873,0.00032253,0.28551492,0.00729966,1.07771097,0.56998859,0.30744049
-5.06353177,2.46918327,0.73539907,0.64659174,0.00030602,0.29742527,0.00742291,1.08936513,0.57455468,0.30924119
-5.05752876,2.52568417,0.76338367,0.67014795,0.00029228,0.30950414,0.00757019,1.10402433,0.58078022,0.31196802
-5.05152576,2.58710001,0.79170501,0.69488197,0.00028105,0.32177991,0.00773964,1.12159061,0.58864681,0.31561234
-5.04552276,2.65329654,0.82023112,0.72088780,0.00027209,0.33428702,0.00792969,1.14189659,0.59809155,0.32014831
-5.03951976,2.72405442,0.84882228,0.74825381,0.00026516,0.34706429,0.00813903,1.16470760,0.60900817,0.32553226
-5.03351676,2.79906923,0.87733335,0.77705758,0.00026005,0.36015303,0.00836656,1.18972624,0.62124965,0.33170272
-5.02751376,2.87795406,0.90561653,0.80736076,0.00025655,0.37359498,0.00861138,1.21659902,0.63463220,0.33858095
-5.02151076,2.96024455,0.93352427,0.83920417,0.00025446,0.38743006,0.00887267,1.24492487,0.64894031,0.34607214
-5.01550775,3.04540625,0.96091232,0.87260348,0.00025359,0.40169422,0.00914969,1.27426509,0.66393281,0.35406711
-5.00950475,3.13284393,0.98764294,0.90754567,0.00025378,0.41641734,0.00944173,1.30415425,0.67934939,0.36244441
-5.00350175,3.22191283,1.01358788,0.94398649,0.00025486,0.43162145,0.00974802,1.33411173,0.69491763,0.37107289
-4.99749875,3.31193132,1.03863149,0.98184923,0.00025668,0.44731928,0.01006773,1.36365336,0.71036009,0.37981444
-4.99149575,3.40219504,1.06267346,1.02102488,0.00025912,0.46351328,0.01039994,1.39230292,0.72540130,0.38852701
-4.98549275,3.49199207,1.08563156,1.06137376,0.00026208,0.48019523,0.01074358,1.41960311,0.73977446,0.39706781
-4.97948974,3.58061910,1.10744400,1.10272887,0.00026546,0.49734640,0.01109745,1.44512570,0.75322769,0.40529647
-4.97348674,3.66739817,1.12807166,1.14490063,0.00026919,0.51493841,0.01146023,1.46848084,0.76552977,0.41307830
-4.96748374,3.75169391,1.14749998,1.18768322,0.00027324,0.53293469,0.01183047,1.48932513,0.77647519,0.42028746
-4.96148074,3.83293075,1.16574060,1.23086200,0.00027759,0.55129245,0.01220666,1.50736863,0.78588856,0.42681002
-4.95547774,3.91060990,1.18283268,1.27422197,0.00028225,0.56996524,0.01258726,1.52238061,0.79362823,0.43254687
-4.94947474,3.98432552,1.19884381,1.31755678,0.00028725,0.58890578,0.01297076,1.53419394,0.79958921,0.43741639
-4.94347174,4.05377949,1.21387064,1.36067795,0.00029267,0.60806901,0.01335577,1.54270835,0.80370534,0.44135681
-4.93746873,4.11879436,1.22803890,1.40342374,0.00029859,0.62741521,0.01374109,1.54789219,0.80595063,0.44432825
-4.93146573,4.17932370,1.24150308,1.44566730,0.00030512,0.64691299,0.01412578,1.54978301,0.80633984,0.44631430
-4.92546273,4.23545930,1.25444539,1.48732361,0.00031242,0.66654183,0.01450926,1.54848670,0.80492824,0.44732306
-4.91945973,4.28743463,1.26707426,1.52835472,0.00032064,0.68629430,0.01489137,1.54417525,0.80181054,0.44738767
-4.91345673,4.33562408,1.27962207,1.56877306,0.00032997,0.70617750,0.01527245,1.53708316,0.79711905,0.44656616
-4.90745373,4.38053752,1.29234224,1.60864234,0.00034060,0.72621375,0.01565334,1.52750252,0.79102093,0.44494062
-4.90145073,4.42281010,1.30550558,1.64807607,0.00035275,0.74644043,0.01603542,1.51577665,0.78371476,0.44261570
-4.89544772,4.46318708,1.31939593,1.68723342,0.00036663,0.76690889,0.01642059,1.50229259,0.77542629,0.43971635
-4.88944472,4.50250404,1.33430510,1.72631264,0.00038247,0.78768242,0.01681125,1.48747243,0.76640359,0.43638486
-4.88344172,4.54166255,1.35052706,1.76554201,0.00040046,0.80883331,0.01721018,1.47176369,0.75691161,0.43277732
-4.87743872,4.58160223,1.36835148,1.80516876,0.00042079,0.83043904,0.01762049,1.45562886,0.74722635,0.42905946
-4.87143572,4.62326947,1.38805672,1.84544615,0.00044363,0.85257777,0.01804544,1.43953460,0.73762873,0.42540203
-4.86543272,4.66758415,1.40990220,1.88661929,0.00046910,0.87532319,0.01848831,1.42394052,0.72839841,0.42197586
-4.85942971,4.71540496,1.43412038,1.92891007,0.00049728,0.89873890,0.01895222,1.40928816,0.71980768,0.41894672
-4.85342671,4.76749478,1.46090838,1.97250194,0.00052819,0.92287260,0.01943996,1.39599035,0.71211557,0.41647021
-4.84742371,4.82448693,1.49041947,2.01752489,0.00056179,0.94775011,0.01995379,1.38442115,0.70556249,0.41468669
-4.84142071,4.88685383,1.52275456,2.06404147,0.00059797,0.97336968,0.02049526,1.37490693,0.70036541,0.41371668
-4.83541771,4.95487890,1.55795401,2.11203428,0.00063652,0.99969661,0.02106506,1.36771862,0.69671374,0.41365661
-4.82941471,5.02863311,1.59598986,2.16139564,0.00067719,1.02665856,0.02166289,1.36306543,0.69476610,0.41457534
-4.82341171,5.10795703,1.63675912,2.21191983,0.00071959,1.05414176,0.02228738,1.36109030,0.69464796,0.41651139
-4.81740870,5.19244948,1.68007812,2.26329851,0.00076329,1.08198830,0.02293596,1.36186717,0.69645014,0.41947116
-4.81140570,5.28146336,1.72567855,2.31511970,0.00080777,1.10999484,0.02360494,1.36540008,0.70022829,0.42342814
-4.80540270,5.37410948,1.77320548,2.36687044,0.00085244,1.13791276,0.02428949,1.37162431,0.70600317,0.42832309
-4.79939970,5.46926849,1.82221770,2.41794359,0.00089664,1.16545012,0.02498374,1.38040934,0.71376174,0.43406550
-4.79339670,5.56561121,1.87219071,2.46764851,0.00093967,1.19227531,0.02568094,1.39156361,0.72345891,0.44053590
-4.78739370,5.66162690,1.92252264,2.51522569,0.00098083,1.21802251,0.02637359,1.40484101,0.73501981,0.44758938
-4.78139070,5.75565913,1.97254309,2.55986484,0.00101939,1.24229899,0.02705370,1.41994873,0.74834253,0.45505992
-4.77538769,5.84594809,2.02152497,2.60072614,0.00105463,1.26469392,0.02771301,1.43655636,0.76330105,0.46276549
-4.76938469,5.93067833,2.06869917,2.63696376,0.00108590,1.28478867,0.02834323,1.45430582,0.77974826,0.47051384
-4.76338169,6.00803017,2.11327172,2.66775112,0.00111257,1.30216812,0.02893635,1.47282185,0.79751909,0.47810867
-4.75737869,6.07623298,2.15444281,2.69230669,0.00113412,1.31643267,0.02948483,1.49172263,0.81643330,0.48535594
-4.75137569,6.13361850,2.19142737,2.70991940,0.00115013,1.32721054,0.02998187,1.51063025,0.83629812,0.49207025
-4.74537269,6.17867177,2.22347605,2.71997266,0.00116031,1.33416966,0.03042162,1.52918049,0.85691060,0.49808082
-4.73936968,6.21007790,2.24989607,2.72196587,0.00116448,1.33702894,0.03079929,1.54703171,0.87805947,0.50323705
-4.73336668,6.22676245,2.27007095,2.71553241,0.00116262,1.33556811,0.03111133,1.56387252,0.89952676,0.50741334
-4.72736368,6.22792389,2.28347829,2.70045337,0.00115487,1.32963591,0.03135541,1.57942788,0.92108901,0.51051303
-4.72136068,6.21305663,2.28970477,2.67666629,0.00114149,1.31915608,0.03153050,1.59346364,0.94251825,0.51247125
-4.71535768,6.18196382,2.28845784,2.64426861,0.00112292,1.30413093,0.03163679,1.60578925,0.96358282,0.51325675
-4.70935468,6.13475941,2.27957345,2.60351547,0.00109971,1.28464232,0.03167560,1.61625882,0.98404812,0.51287250
-4.70335168,6.07185977,2.26301962,2.55481224,0.00107253,1.26084999,0.03164927,1.62477059,1.00367759,0.51135517
-4.69734867,5.99396528,2.23889573,2.49870200,0.00104216,1.23298727,0.03156096,1.63126491,1.02223377,0.50877357
-4.69134567,5.90203332,2.20742764,2.43584867,0.00100945,1.20135449,0.03141449,1.63572118,1.03947998,0.50522611
-4.68534267,5.79724413,2.16895905,2.36701671,0.00097530,1.16631040,0.03121415,1.63815393,1.05518234,0.50083749
-4.67933967,5.68096136,2.12393945,2.29304827,0.00094065,1.12826185,0.03096450,1.63860846,1.06911257,0.49575479
-4.67333667,5.55468957,2.07290953,2.21483906,0.00090642,1.08765250,0.03067016,1.63715641,1.08105134,0.49014318
-4.66733367,5.42003056,2.01648466,2.13331391,0.00087350,1.04495087,0.03033569,1.63389151,1.09079229,0.48418136
-4.66133067,5.27864081,1.95533727,2.04940321,0.00084274,1.00063828,0.02996541,1.62892588,1.09814670,0.47805710
-4.65532766,5.13219162,1.89017891,1.96402113,0.00081487,0.95519731,0.02956332,1.62238704,1.10294849,0.47196292
-4.64932466,4.98233349,1.82174279,1.87804645,0.00079057,0.90910096,0.02913299,1.61441577,1.10505956,0.46609200
-4.64332166,4.83066587,1.75076731,1.79230656,0.00077033,0.86280318,0.02867751,1.60516473,1.10437512,0.46063457
