energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.28064032,2.82423785,0.02158529,0.17595608,0.08343652,1.09543911,1.37100744,1.37525370,0.00000000
-3.27463732,2.82817087,0.02159711,0.17866083,0.08631836,1.09761385,1.36683053,1.37850641,0.00000000
-3.26863432,2.82789578,0.02161878,0.18105087,0.08882597,1.09706227,1.36105614,1.37929561,0.00000000
-3.26263132,2.82327203,0.02165002,0.18310189,0.09090384,1.09382168,1.35368383,1.37755060,0.00000000
-3.25662831,2.81430339,0.02169057,0.18480147,0.09250616,1.08801160,1.34477810,1.37327043,0.00000000
-3.25062531,2.80114037,0.02174022,0.18614980,0.09359820,1.07983240,1.33446779,1.36652467,0.00000000
-3.24462231,2.78407910,0.02179881,0.18716011,0.09415731,1.06956189,1.32294394,1.35745245,0.00000000
-3.23861931,2.76355608,0.02186630,0.18785877,0.09417359,1.05754988,1.31045595,1.34625957,0.00000000
-3.23261631,2.74013887,0.02194281,0.18828490,0.09365012,1.04421074,1.29730598,1.33321374,0.00000000
-3.22661331,2.71451263,0.02202865,0.18848970,0.09260270,1.03001409,1.28384171,1.31863792,0.00000000
-3.22061031,2.68746284,0.02212437,0.18853528,0.09105923,1.01547368,1.27044760,1.30290195,0.00000000
-3.21460730,2.65985473,0.02223079,0.18849317,0.08905865,1.00113493,1.25753483,1.28641292,0.00000000
-3.20860430,2.63261008,0.02234904,0.18844249,0.08664957,0.98756130,1.24553038,1.26960431,0.00000000
-3.20260130,2.60668226,0.02248052,0.18846784,0.08388853,0.97532002,1.23486549,1.25292470,0.00000000
-3.19659830,2.58303034,0.02262695,0.18865697,0.08083821,0.96496746,1.22596397,1.23682611,0.00000000
-3.19059530,2.56259334,0.02279035,0.18909842,0.07756533,0.95703475,1.21923074,1.22175272,0.00000000
-3.18459230,2.54626540,0.02297301,0.18987902,0.07413867,0.95201398,1.21504095,1.20813021,0.00000000
-3.17858929,2.53487278,0.02317742,0.19108153,0.07062708,0.95034545,1.21373003,1.19635610,0.00000000
-3.17258629,2.52915342,0.02340632,0.19278237,0.06709760,0.95240644,1.21558498,1.18679148,0.00000000
-3.16658329,2.52973959,0.02366255,0.19504954,0.06361379,0.95850170,1.22083707,1.17975423,0.00000000
-3.16058029,2.53714406,0.02394906,0.19794082,0.06023433,0.96885613,1.22965606,1.17551401,0.00000000
-3.15457729,2.55175006,0.02426882,0.20150229,0.05701188,0.98360968,1.24214622,1.17428885,0.00000000
-3.14857429,2.57380509,0.02462473,0.20576712,0.05399221,1.00281478,1.25834389,1.17624358,0.00000000
-3.14257129,2.60341858,0.02501956,0.21075484,0.05121367,1.02643632,1.27821686,1.18148975,0.00000000
-3.13656828,2.64056314,0.02545585,0.21647082,0.04870697,1.05435398,1.30166526,1.19008700,0.00000000
-3.13056528,2.68507918,0.02593582,0.22290625,0.04649512,1.08636711,1.32852408,1.20204571,0.00000000
-3.12456228,2.73668255,0.02646125,0.23003834,0.04459374,1.12220163,1.35856706,1.21733049,0.00000000
-3.11855928,2.79497458,0.02703345,0.23783096,0.04301145,1.16151888,1.39151191,1.23586448,0.00000000
-3.11255628,2.85945430,0.02765309,0.24623544,0.04175046,1.20392590,1.42702657,1.25753403,0.00000000
-3.10655328,2.92953206,0.02832018,0.25519169,0.04080720,1.24898685,1.46473656,1.28219348,0.00000000
-3.10055028,3.00454409,0.02903399,0.26462947,0.04017309,1.29623497,1.50423289,1.30966990,0.00000000
-3.09454727,3.08376747,0.02979300,0.27446980,0.03983522,1.34518461,1.54508065,1.33976735,0.00000000
-3.08854427,3.16643492,0.03059486,0.28462652,0.03977708,1.39534278,1.58682772,1.37227069,0.00000000
-3.08254127,3.25174887,0.03143642,0.29500778,0.03997923,1.44621987,1.62901364,1.40694850,0.00000000
-3.07653827,3.33889435,0.03231374,0.30551764,0.04041988,1.49733886,1.67117805,1.44355524,0.00000000
-3.07053527,3.42705043,0.03322212,0.31605755,0.04107544,1.54824285,1.71286875,1.48183241,0.00000000
-3.06453227,3.51539979,0.03415618,0.32652783,0.04192092,1.59850067,1.75364897,1.52150882,0.00000000
-3.05852926,3.60313640,0.03510995,0.33682899,0.04293033,1.64771026,1.79310363,1.56230008,0.00000000
-3.05252626,3.68947123,0.03607695,0.34686297,0.04407700,1.69550004,1.83084464,1.60390739,0.00000000
-3.04652326,3.77363634,0.03705033,0.35653434,0.04533382,1.74152837,1.86651498,1.64601595,0.00000000
-3.04052026,3.85488746,0.03802295,0.36575137,0.04667344,1.78548134,1.89979163,1.68829330,0.00000000
-3.03451726,3.93250580,0.03898752,0.37442699,0.04806855,1.82706941,1.93038748,1.73038792,0.00000000
-3.02851426,4.00579942,0.03993673,0.38247988,0.04949201,1.86602342,1.95805242,1.77192856,0.00000000
-3.02251126,4.07410508,0.04086331,0.38983538,0.05091712,1.90209040,1.98257368,1.81252460,0.00000000
-3.01650825,4.13679097,0.04176018,0.39642660,0.05231786,1.93503005,2.00377587,1.85176791,0.00000000
-3.01050525,4.19326124,0.04262053,0.40219546,0.05366918,1.96461217,2.02152098,1.88923636,0.00000000
-3.00450225,4.24296250,0.04343790,0.40709387,0.05494732,1.99061574,2.03570852,1.92449947,0.00000000
-2.99849925,4.28539290,0.04420624,0.41108500,0.05613018,2.01282985,2.04627618,1.95712590,0.00000000
-2.99249625,4.32011366,0.04492003,0.41414454,0.05719773,2.03105686,2.05320111,1.98669307,0.00000000
-2.98649325,4.34676307,0.04557429,0.41626207,0.05813239,2.04511772,2.05650194,2.01279849,0.00000000
-2.98049025,4.36507233,0.04616463,0.41744231,0.05891952,2.05485925,2.05624142,2.03507248,0.00000000
-2.97448724,4.37488263,0.04668735,0.41770635,0.05954781,2.06016327,2.05252966,2.05319177,0.00000000
-2.96848424,4.37616254,0.04713941,0.41709262,0.06000969,2.06095676,2.04552767,2.06689335,0.00000000
-2.96248124,4.36902448,0.04751850,0.41565765,0.06030167,2.05722277,2.03545075,2.07598788,0.00000000
-2.95647824,4.35373914,0.04782305,0.41347643,0.06042469,2.04901095,2.02257151,2.08037175,0.00000000
-2.95047524,4.33074651,0.04805223,0.41064232,0.06038429,2.03644734,2.00722178,2.08003732,0.00000000
-2.94447224,4.30066244,0.04820597,0.40726638,0.06019072,2.01974225,1.98979322,2.07508029,0.00000000
-2.93846923,4.26427952,0.04828491,0.40347623,0.05985902,1.99919577,1.97073602,2.06570396,0.00000000
-2.93246623,4.22256176,0.04829046,0.39941410,0.05940883,1.97520021,1.95055546,2.05221963,0.00000000
-2.92646323,4.17663233,0.04822466,0.39523438,0.05886421,1.94823892,1.92980600,2.03504305,0.00000000
-2.92046023,4.12775440,0.04809025,0.39110048,0.05825324,1.91888130,1.90908290,2.01468676,0.00000000
-2.91445723,4.07730525,0.04789058,0.38718116,0.05760754,1.88777381,1.88901140,1.99174842,0.00000000
-2.90845423,4.02674432,0.04762956,0.38364632,0.05696166,1.85562715,1.87023369,1.96689550,0.00000000
-2.90245123,3.97757612,0.04731160,0.38066253,0.05635230,1.82319988,1.85339409,1.94084678,0.00000000
-2.89644822,3.93130936,0.04694161,0.37838817,0.05581752,1.79127895,1.83912283,1.91435131,0.00000000
-2.89044522,3.88941361,0.04652488,0.37696868,0.05539578,1.76065784,1.82801928,1.88816559,0.00000000
-2.88444222,3.85327531,0.04606704,0.37653177,0.05512500,1.73211311,1.82063509,1.86302981,0.00000000
-2.87843922,3.82415481,0.04557400,0.37718295,0.05504146,1.70638019,1.81745800,1.83964404,0.00000000
-2.87243622,3.80314596,0.04505184,0.37900155,0.05517886,1.68412941,1.81889720,1.81864525,0.00000000
-2.86643322,3.79114010,0.04450674,0.38203728,0.05556723,1.66594316,1.82527059,1.80058601,0.00000000
-2.86043022,3.78879562,0.04394489,0.38630762,0.05623201,1.65229515,1.83679473,1.78591561,0.00000000
-2.85442721,3.79651444,0.04337230,0.39179601,0.05719313,1.64353268,1.85357770,1.77496434,0.00000000
-2.84842421,3.81442623,0.04279475,0.39845111,0.05846433,1.63986251,1.87561536,1.76793147,0.00000000
-2.84242121,3.84238101,0.04221760,0.40618705,0.06005248,1.64134114,1.90279095,1.76487739,0.00000000
-2.83641821,3.87995046,0.04164561,0.41488477,0.06195719,1.64786988,1.93487811,1.76572020,0.00000000
-2.83041521,3.92643780,0.04108283,0.42439439,0.06417055,1.65919505,1.97154717,1.77023686,0.00000000
-2.82441221,3.98089610,0.04053242,0.43453869,0.06667717,1.67491331,2.01237431,1.77806905,0.00000000
-2.81840920,4.04215421,0.03999653,0.44511738,0.06945435,1.69448218,2.05685333,1.78873339,0.00000000
-2.81240620,4.10884960,0.03947618,0.45591229,0.07247258,1.71723541,2.10440940,1.80163597,0.00000000
-2.80640320,4.17946686,0.03897118,0.46669318,0.07569615,1.74240258,2.15441444,1.81609051,0.00000000
-2.80040020,4.25238076,0.03848011,0.47722397,0.07908403,1.76913254,2.20620331,1.83133976,0.00000000
-2.79439720,4.32590225,0.03800036,0.48726933,0.08259094,1.79651959,2.25909045,1.84657938,0.00000000
-2.78839420,4.39832592,0.03752819,0.49660119,0.08616848,1.82363163,2.31238638,1.86098349,0.00000000
-2.78239120,4.46797742,0.03705888,0.50500521,0.08976640,1.84953920,2.36541334,1.87373101,0.00000000
-2.77638819,4.53325902,0.03658692,0.51228668,0.09333389,1.87334428,2.41751979,1.88403186,0.00000000
-2.77038519,4.59269199,0.03610626,0.51827593,0.09682090,1.89420772,2.46809337,1.89115207,0.00000000
-2.76438219,4.64495414,0.03561059,0.52283282,0.10017930,1.91137432,2.51657166,1.89443682,0.00000000
-2.75837919,4.68891142,0.03509364,0.52585026,0.10336402,1.92419456,2.56245089,1.89333057,0.00000000
-2.75237619,4.72364234,0.03454946,0.52725666,0.10633400,1.93214214,2.60529204,1.88739346,0.00000000
-2.74637319,4.74845458,0.03397278,0.52701704,0.10905294,1.93482666,2.64472447,1.87631343,0.00000000
-2.74037019,4.76289323,0.03335922,0.52513306,0.11148986,1.93200112,2.68044693,1.85991355,0.00000000
-2.73436718,4.76674061,0.03270559,0.52164163,0.11361941,1.92356397,2.71222613,1.83815427,0.00000000
-2.72836418,4.76000783,0.03200997,0.51661249,0.11542198,1.90955584,2.73989307,1.81113078,0.00000000
-2.72236118,4.74291883,0.03127191,0.51014470,0.11688361,1.89015127,2.76333733,1.77906548,0.00000000
-2.71635818,4.71588781,0.03049243,0.50236216,0.11799570,1.86564602,2.78249981,1.74229620,0.00000000
-2.71035518,4.67949124,0.02967396,0.49340859,0.11875458,1.83644062,2.79736433,1.70126067,0.00000000
-2.70435218,4.63443613,0.02882029,0.48344190,0.11916099,1.80302134,2.80794866,1.65647822,0.00000000
-2.69834917,4.58152600,0.02793640,0.47262844,0.11921947,1.76593922,2.81429540,1.60852943,0.00000000
-2.69234617,4.52162640,0.02702822,0.46113724,0.11893779,1.72578859,2.81646339,1.55803501,0.00000000
-2.68634317,4.45563170,0.02610242,0.44913456,0.11832632,1.68318581,2.81452020,1.50563462,0.00000000
-2.68034017,4.38443446,0.02516613,0.43677893,0.11739759,1.63874945,2.80853600,1.45196679,0.00000000
-2.67433717,4.30889897,0.02422670,0.42421686,0.11616575,1.59308242,2.79857928,1.39765065,0.00000000
-2.66833417,4.22983978,0.02329140,0.41157944,0.11464637,1.54675701,2.78471464,1.34327024,0.00000000
-2.66233117,4.14800588,0.02236725,0.39897988,0.11285608,1.50030294,2.76700274,1.28936184,0.00000000
-2.65632816,4.06407088,0.02146075,0.38651197,0.11081259,1.45419891,2.74550225,1.23640462,0.00000000
-2.65032516,3.97862885,0.02057778,0.37424968,0.10853451,1.40886739,2.72027367,1.18481472,0.00000000
-2.64432216,3.89219546,0.01972346,0.36224754,0.10604149,1.36467261,2.69138448,1.13494260,0.00000000
-2.63831916,3.80521346,0.01890209,0.35054203,0.10335418,1.32192120,2.65891527,1.08707336,0.00000000
-2.63231616,3.71806151,0.01811711,0.33915352,0.10049433,1.28086512,2.62296611,1.04142967,0.00000000
-2.62631316,3.63106493,0.01737115,0.32808887,0.09748477,1.24170610,2.58366249,0.99817658,0.00000000
-2.62031016,3.54450735,0.01666601,0.31734431,0.09434939,1.20460113,2.54116038,0.95742788,0.00000000
-2.61430715,3.45864175,0.01600281,0.30690855,0.09111298,1.16966824,2.49564960,0.91925307,0.00000000
-2.60830415,3.37370009,0.01538199,0.29676582,0.08780105,1.13699216,2.44735518,0.88368477,0.00000000
-2.60230115,3.28990041,0.01480345,0.28689871,0.08443947,1.10662931,2.39653639,0.85072565,0.00000000
-2.59629815,3.20745115,0.01426665,0.27729077,0.08105414,1.07861187,2.34348333,0.82035482,0.00000000
-2.59029515,3.12655231,0.01377067,0.26792857,0.07767047,1.05295079,2.28851119,0.79253327,0.00000000
-2.58429215,3.04739365,0.01331430,0.25880328,0.07431294,1.02963760,2.23195241,0.76720815,0.00000000
-2.57828914,2.97015037,0.01289614,0.24991168,0.07100454,1.00864521,2.17414742,0.74431597,0.00000000
-2.57228614,2.89497711,0.01251466,0.24125662,0.06776635,0.98992795,2.11543447,0.72378481,0.00000000
-2.56628314,2.82200095,0.01216828,0.23284696,0.06461711,0.97342094,2.05613925,0.70553554,0.00000000
-2.56028014,2.75131464,0.01185542,0.22469702,0.06157290,0.95903930,1.99656534,0.68948243,0.00000000
-2.55427714,2.68297093,0.01157459,0.21682567,0.05864696,0.94667745,1.93698599,0.67553340,0.00000000
-2.54827414,2.61697901,0.01132445,0.20925514,0.05584962,0.93620879,1.87763807,0.66359000,0.00000000
-2.54227114,2.55330364,0.01110391,0.20200965,0.05318844,0.92748595,1.81871870,0.65354758,0.00000000
-2.53626813,2.49186760,0.01091220,0.19511397,0.05066839,0.92034196,1.76038487,0.64529557,0.00000000
-2.53026513,2.43255754,0.01074899,0.18859204,0.04829228,0.91459216,1.70275607,0.63871823,0.00000000
-2.52426213,2.37523305,0.01061446,0.18246567,0.04606117,0.91003706,1.64591994,0.63369579,0.00000000
-2.51825913,2.31973849,0.01050940,0.17675340,0.04397497,0.90646594,1.58994042,0.63010595,0.00000000
-2.51225613,2.26591692,0.01043531,0.17146969,0.04203301,0.90366106,1.53486779,0.62782577,0.00000000
-2.50625313,2.21362499,0.01039447,0.16662424,0.04023458,0.90140225,1.48074988,0.62673367,0.00000000
-2.50025013,2.16274777,0.01038994,0.16222167,0.03857951,0.89947170,1.42764346,0.62671157,0.00000000
-2.49424712,2.11321230,0.01042563,0.15826135,0.03706854,0.89765856,1.37562492,0.62764677,0.00000000
-2.48824412,2.06499877,0.01050618,0.15473757,0.03570371,0.89576328,1.32479937,0.62943362,0.00000000
-2.48224112,2.01814826,0.01063694,0.15163974,0.03448843,0.89360141,1.27530713,0.63197462,0.00000000
-2.47623812,1.97276632,0.01082380,0.14895291,0.03342754,0.89100662,1.22732731,0.63518094,0.00000000
-2.47023512,1.92902187,0.01107295,0.14665818,0.03252714,0.88783311,1.18107762,0.63897230,0.00000000
-2.46423212,1.88714121,0.01139068,0.14473332,0.03179418,0.88395699,1.13681069,0.64327603,0.00000000
-2.45822911,1.84739739,0.01178304,0.14315330,0.03123604,0.87927702,1.09480655,0.64802554,0.00000000
-2.45222611,1.81009543,0.01225549,0.14189083,0.03085987,0.87371453,1.05536209,0.65315812,0.00000000
-2.44622311,1.77555415,0.01281252,0.14091685,0.03067194,0.86721277,1.01877770,0.65861231,0.00000000
-2.44022011,1.74408590,0.01345731,0.14020095,0.03067687,0.85973573,0.98534228,0.66432494,0.00000000
-2.43421711,1.71597530,0.01419128,0.13971176,0.03087696,0.85126668,0.95531736,0.67022810,0.00000000
-2.42821411,1.69145853,0.01501383,0.13941729,0.03127149,0.84180657,0.92892161,0.67624630,0.00000000
-2.42221111,1.67070451,0.01592201,0.13928522,0.03185617,0.83137243,0.90631666,0.68229396,0.00000000
-2.41620810,1.65379941,0.01691030,0.13928328,0.03262279,0.81999592,0.88759537,0.68827362,0.00000000
-2.41020510,1.64073566,0.01797052,0.13937961,0.03355895,0.80772223,0.87277348,0.69407491,0.00000000
-2.40420210,1.63140644,0.01909183,0.13954316,0.03464813,0.79460934,0.86178529,0.69957467,0.00000000
-2.39819910,1.62560624,0.02026082,0.13974432,0.03586991,0.78072782,0.85448386,0.70463816,0.00000000
-2.39219610,1.62303793,0.02146176,0.13995555,0.03720042,0.76616106,0.85064605,0.70912157,0.00000000
-2.38619310,1.62332614,0.02267699,0.14015220,0.03861312,0.75100610,0.84998206,0.71287580,0.00000000
-2.38019010,1.62603654,0.02388743,0.14031348,0.04007965,0.73537495,0.85214944,0.71575149,0.00000000
-2.37418709,1.63070018,0.02507311,0.14042353,0.04157093,0.71939621,0.85677055,0.71760501,0.00000000
-2.36818409,1.63684178,0.02621395,0.14047258,0.04305837,0.70321710,0.86345289,0.71830544,0.00000000
-2.36218109,1.64401031,0.02729041,0.14045812,0.04451510,0.68700550,0.87181102,0.71774201,0.00000000
-2.35617809,1.65181056,0.02828433,0.14038612,0.04591727,0.67095196,0.88148894,0.71583180,0.00000000
-2.35017509,1.65993352,0.02917964,0.14027206,0.04724521,0.65527135,0.89218165,0.71252727,0.00000000
-2.34417209,1.66818413,0.02996308,0.14014185,0.04848450,0.64020394,0.90365469,0.70782309,0.00000000
-2.33816908,1.67650440,0.03062486,0.14003239,0.04962682,0.62601564,0.91576042,0.70176203,0.00000000
-2.33216608,1.68499056,0.03115913,0.13999184,0.05067060,0.61299714,0.92845002,0.69443929,0.00000000
-2.32616308,1.69390281,0.03156439,0.14007940,0.05162129,0.60146169,0.94178047,0.68600500,0.00000000
-2.32016008,1.70366675,0.03184366,0.14036463,0.05249140,0.59174135,0.95591595,0.67666459,0.00000000
-2.31415708,1.71486600,0.03200454,0.14092613,0.05330009,0.58418158,0.97112330,0.66667670,0.00000000
-2.30815408,1.72822584,0.03205898,0.14184977,0.05407255,0.57913412,0.98776170,0.65634867,0.00000000
-2.30215108,1.74458822,0.03202299,0.14322626,0.05483895,0.57694824,1.00626686,0.64602950,0.00000000
-2.29614807,1.76487902,0.03191607,0.14514829,0.05563314,0.57796040,1.02713034,0.63610043,0.00000000
-2.29014507,1.79006874,0.03176048,0.14770717,0.05649115,0.58248281,1.05087497,0.62696343,0.00000000
-2.28414207,1.82112829,0.03158051,0.15098925,0.05744950,0.59079106,1.07802737,0.61902804,0.00000000
-2.27813907,1.85898175,0.03140145,0.15507207,0.05854335,0.60311143,1.10908894,0.61269685,0.00000000
-2.27213607,1.90445834,0.03124870,0.16002054,0.05980478,0.61960840,1.14450670,0.60835051,0.00000000
-2.26613307,1.95824578,0.03114671,0.16588336,0.06126103,0.64037309,1.18464525,0.60633257,0.00000000
-2.26013007,2.02084737,0.03111806,0.17268971,0.06293289,0.66541311,1.22976145,0.60693512,0.00000000
-2.25412706,2.09254498,0.03118251,0.18044654,0.06483346,0.69464467,1.27998281,0.61038566,0.00000000
-2.24812406,2.17336982,0.03135624,0.18913659,0.06696702,0.72788744,1.33529103,0.61683597,0.00000000
-2.24212106,2.26308287,0.03165116,0.19871728,0.06932841,0.76486269,1.39551130,0.62635354,0.00000000
-2.23611806,2.36116594,0.03207445,0.20912055,0.07190273,0.80519510,1.46030820,0.63891595,0.00000000
-2.23011506,2.46682443,0.03262821,0.22025385,0.07466549,0.84841853,1.52918851,0.65440860,0.00000000
-2.22411206,2.57900201,0.03330942,0.23200209,0.07758315,0.89398566,1.60151098,0.67262597,0.00000000
-2.21810905,2.69640689,0.03410997,0.24423076,0.08061407,0.94128151,1.67650290,0.69327655,0.00000000
-2.21210605,2.81754907,0.03501701,0.25678994,0.08370984,0.98964032,1.75328285,0.71599113,0.00000000
-2.20610305,2.94078718,0.03601341,0.26951916,0.08681689,1.03836531,1.83088891,0.74033443,0.00000000
-2.20010005,3.06438326,0.03707840,0.28225294,0.08987840,1.08675061,1.90831119,0.76581942,0.00000000
-2.19409705,3.18656325,0.03818838,0.29482669,0.09283628,1.13410430,1.98452759,0.79192393,0.00000000
-2.18809405,3.30558094,0.03931778,0.30708283,0.09563334,1.17977186,2.05854118,0.81810889,0.00000000
-2.18209105,3.41978255,0.04044008,0.31887678,0.09821537,1.22315870,2.12941793,0.84383729,0.00000000
-2.17608804,3.52766946,0.04152869,0.33008259,0.10053318,1.26375087,2.19632311,0.86859338,0.00000000
-2.17008504,3.62795635,0.04255804,0.34059790,0.10254441,1.30113302,2.25855500,0.89190098,0.00000000
-2.16408204,3.71962225,0.04350444,0.35034802,0.10421512,1.33500258,2.31557444,0.91334040,0.00000000
-2.15807904,3.80195245,0.04434691,0.35928900,0.10552110,1.36517967,2.36702906,0.93256320,0.00000000
-2.15207604,3.87456922,0.04506794,0.36740933,0.10644873,1.39161206,2.41277110,0.94930404,0.00000000
-2.14607304,3.93745033,0.04565404,0.37473044,0.10699552,1.41437509,2.45286811,0.96338943,0.00000000
-2.14007004,3.99093419,0.04609613,0.38130577,0.10717025,1.43366641,2.48760596,0.97474280,0.00000000
-2.13406703,4.03571160,0.04638980,0.38721848,0.10699264,1.44979586,2.51748403,0.98338582,0.00000000
-2.12806403,4.07280424,0.04653532,0.39257799,0.10649270,1.46317096,2.54320262,0.98943600,0.00000000
-2.12206103,4.10353081,0.04653752,0.39751535,0.10570969,1.47427873,2.56564296,0.99310068,0.00000000
-2.11605803,4.12946199,0.04640546,0.40217775,0.10469082,1.48366453,2.58584058,0.99466766,0.00000000
-2.11005503,4.15236615,0.04615198,0.40672233,0.10348962,1.49190906,2.60495277,0.99449311,0.00000000
-2.10405203,4.17414752,0.04579313,0.41130965,0.10216420,1.49960450,2.62422132,0.99298699,0.00000000
-2.09804902,4.19677937,0.04534744,0.41609690,0.10077538,1.50733064,2.64493185,0.99059686,0.00000000
-2.09204602,4.22223444,0.04483517,0.42123132,0.09938470,1.51563218,2.66837078,0.98779059,0.00000000
-2.08604302,4.25241498,0.04427754,0.42684399,0.09805251,1.52499796,2.69578168,0.98503870,0.00000000
-2.08004002,4.28908482,0.04369588,0.43304422,0.09683611,1.53584282,2.72832207,0.98279689,0.00000000
-2.07403702,4.33380553,0.04311091,0.43991470,0.09578803,1.54849269,2.76702211,0.98148951,0.00000000
-2.06803402,4.38787877,0.04254198,0.44750766,0.09495443,1.56317327,2.81274646,0.98149431,0.00000000
-2.06203102,4.45229635,0.04200645,0.45584208,0.09437382,1.58000257,2.86616033,0.98312914,0.00000000
-2.05602801,4.52769950,0.04151918,0.46490202,0.09407590,1.59898722,2.92770087,0.98664079,0.00000000
-2.05002501,4.61434857,0.04109205,0.47463612,0.09408081,1.62002252,2.99755458,0.99219641,0.00000000
-2.04402201,4.71210365,0.04073371,0.48495825,0.09439851,1.64289605,3.07564164,0.99987753,0.00000000
-2.03801901,4.82041706,0.04044938,0.49574928,0.09502860,1.66729427,3.16160754,1.00967699,0.00000000
-2.03201601,4.93833759,0.04024082,0.50685980,0.09596035,1.69281209,3.25482254,1.02149860,0.00000000
-2.02601301,5.06452665,0.04010641,0.51811386,0.09717299,1.71896459,3.35438909,1.03515968,0.00000000
-2.02001001,5.19728611,0.04004131,0.52931342,0.09863637,1.74520076,3.45915734,1.05039623,0.00000000
-2.01400700,5.33459715,0.04003777,0.54024353,0.10031178,1.77091868,3.56774854,1.06687065,0.00000000
-2.00800400,5.47416943,0.04008547,0.55067802,0.10215303,1.79548174,3.67858600,1.08418169,0.00000000
-2.00200100,5.61349959,0.04017201,0.56038553,0.10410780,1.81823565,3.78993311,1.10187656,0.00000000
-1.99599800,5.74993764,0.04028337,0.56913586,0.10611905,1.83852566,3.89993758,1.11946461,0.00000000
-1.98999500,5.88075979,0.04040445,0.57670623,0.10812663,1.85571387,4.00668097,1.13643242,0.00000000
-1.98399200,6.00324576,0.04051965,0.58288758,0.11006898,1.86919614,4.10823215,1.15225981,0.00000000
-1.97798899,6.11475852,0.04061339,0.58749054,0.11188487,1.87841838,4.20270335,1.16643621,0.00000000
-1.97198599,6.21282413,0.04067068,0.59035098,0.11351513,1.88289176,4.28830706,1.17847717,0.00000000
-1.96598299,6.29520923,0.04067765,0.59133497,0.11490432,1.88220664,4.36341203,1.18794013,0.00000000
-1.95997999,6.35999343,0.04062201,0.59034305,0.11600234,1.87604471,4.42659638,1.19443929,0.00000000
-1.95397699,6.40563436,0.04049344,0.58731357,0.11676583,1.86418912,4.47669596,1.19765876,0.00000000
-1.94797399,6.43102252,0.04028401,0.58222514,0.11715945,1.84653225,4.51284605,1.19736381,0.00000000
-1.94197099,6.43552408,0.03998835,0.57509788,0.11715679,1.82308076,4.53451469,1.19340952,0.00000000
-1.93596798,6.41900942,0.03960391,0.56599362,0.11674117,1.79395776,4.54152603,1.18574673,0.00000000
-1.92996498,6.38186627,0.03913099,0.55501492,0.11590601,1.75940195,4.53407273,1.17442492,0.00000000
-1.92396198,6.32499634,0.03857272,0.54230288,0.11465496,1.71976352,4.51271637,1.15959187,0.00000000
-1.91795898,6.24979534,0.03793495,0.52803387,0.11300165,1.67549708,4.47837575,1.14149027,0.00000000
-1.91195598,6.15811672,0.03722605,0.51241523,0.11096921,1.62715160,4.43230307,1.12045115,0.00000000
-1.90595298,6.05222023,0.03645660,0.49568007,0.10858945,1.57535765,4.37604873,1.09688464,0.00000000
-1.89994997,5.93470701,0.03563904,0.47808135,0.10590176,1.52081233,4.31141589,1.07126816,0.00000000
-1.89394697,5.80844339,0.03478721,0.45988539,0.10295187,1.46426247,4.24040624,1.04413271,0.00000000
-1.88794397,5.67647632,0.03391592,0.44136502,0.09979038,1.40648639,4.16515910,1.01604763,0.00000000
-1.88194097,5.54194316,0.03304048,0.42279272,0.09647123,1.34827501,4.08788593,0.98760444,0.00000000
-1.87593797,5.40797951,0.03217619,0.40443374,0.09305002,1.29041287,4.01080267,0.95940032,0.00000000
-1.86993497,5.27762795,0.03133788,0.38653964,0.08958250,1.23365950,3.93606247,0.93202175,0.00000000
-1.86393197,5.15375114,0.03053953,0.36934227,0.08612293,1.17873197,3.86569119,0.90602890,0.00000000
-1.85792896,5.03895214,0.02979386,0.35304858,0.08272269,1.12628882,3.80152784,0.88194107,0.00000000
-1.85192596,4.93550445,0.02911205,0.33783610,0.07942901,1.07691595,3.74517221,0.86022373,0.00000000
-1.84592296,4.84529390,0.02850351,0.32384950,0.07628383,1.03111482,3.69794111,0.84127728,0.00000000
-1.83991996,4.76977394,0.02797573,0.31119813,0.07332296,0.98929301,3.66083474,0.82542783,0.00000000
-1.83391696,4.70993535,0.02753422,0.29995462,0.07057542,0.95175755,3.63451391,0.81292008,0.00000000
-1.82791396,4.66629065,0.02718247,0.29015450,0.06806306,0.91871073,3.61928856,0.80391237,0.00000000
-1.82191096,4.63887324,0.02692209,0.28179692,0.06580032,0.89024874,3.61511760,0.79847383,0.00000000
-1.81590795,4.62725048,0.02675284,0.27484623,0.06379439,0.86636268,3.62161951,0.79658363,0.00000000
-1.80990495,4.63054971,0.02667285,0.26923448,0.06204536,0.84694214,3.63809295,0.79813227,0.00000000
-1.80390195,4.64749573,0.02667879,0.26486470,0.06054676,0.83178084,3.66354625,0.80292473,0.00000000
-1.79789895,4.67645804,0.02676604,0.26161471,0.05928612,0.82058436,3.69673434,0.81068539,0.00000000
-1.79189595,4.71550587,0.02692893,0.25934154,0.05824569,0.81297968,3.73620163,0.82106465,0.00000000
-1.78589295,4.76246917,0.02716087,0.25788615,0.05740330,0.80852616,3.78032902,0.83364710,0.00000000
-1.77988994,4.81500325,0.02745455,0.25707834,0.05673323,0.80672788,3.82738357,0.84796110,0.00000000
-1.77388694,4.87065538,0.02780210,0.25674184,0.05620716,0.80704691,3.87556892,0.86348963,0.00000000
-1.76788394,4.92693120,0.02819512,0.25669919,0.05579508,0.80891739,3.92307510,0.87968228,0.00000000
