energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.15907954,4.97254556,0.02217300,0.94478718,0.11084642,1.50040831,2.41095374,0.21099438,1.26350223
0.16508254,4.91878439,0.02295103,0.94310982,0.11773921,1.49808145,2.36640910,0.21113692,1.26240694
0.17108554,4.88148286,0.02420958,0.94095477,0.12547857,1.50079889,2.32905609,0.21216671,1.26796567
0.17708854,4.86391815,0.02598376,0.93901425,0.13400589,1.50956686,2.30049307,0.21414902,1.28089482
0.18309155,4.86921727,0.02830571,0.93802397,0.14324197,1.52536249,2.28224963,0.21713547,1.30182657
0.18909455,4.90023852,0.03120330,0.93873354,0.15308774,1.54909353,2.27573197,0.22116122,1.33128242
0.19509755,4.95944819,0.03469876,0.94187430,0.16342548,1.58155584,2.28216612,0.22624232,1.36964687
0.20110055,5.04879768,0.03880712,0.94812584,0.17412073,1.62339040,2.30254149,0.23237332,1.41714228
0.20710355,5.16960634,0.04353463,0.95808278,0.18502481,1.67504178,2.33755721,0.23952518,1.47380609
0.21310655,5.32245592,0.04887705,0.97222329,0.19597782,1.73672007,2.38757373,0.24764382,1.53947144
0.21910955,5.50710185,0.05481815,0.99088096,0.20681217,1.80836839,2.45257228,0.25664925,1.61375259
0.22511256,5.72240681,0.06132829,1.01422134,0.21735644,1.88963775,2.53212446,0.26643547,1.69603578
0.23111556,5.96630090,0.06836329,1.04222449,0.22743947,1.97987099,2.62537401,0.27687121,1.78547673
0.23711856,6.23577227,0.07586373,1.07467451,0.23689451,2.07809718,2.73103233,0.28780153,1.88100527
0.24312156,6.52689075,0.08375461,1.11115690,0.24556338,2.18303746,2.84738898,0.29905027,1.98133755
0.24912456,6.83486580,0.09194560,1.15106396,0.25330028,2.29312279,2.97233769,0.31042334,2.08499606
0.25512756,7.15413866,0.10033194,1.19360848,0.25997541,2.40652366,3.10341775,0.32171282,2.19033716
0.26113057,7.47850707,0.10879588,1.23784521,0.26547792,2.52119120,3.23787014,0.33270162,2.29558570
0.26713357,7.80127931,0.11720879,1.28269956,0.26971843,2.63490857,3.37270678,0.34316879,2.39887580
0.27313657,8.11545307,0.12543393,1.32700227,0.27263076,2.74535098,3.50479097,0.35289506,2.49829670
0.27913957,8.41391275,0.13332968,1.36952886,0.27417306,2.85015227,3.63092611,0.36166861,2.59194212
0.28514257,8.68963848,0.14075325,1.40904218,0.27432812,2.94697555,3.74794974,0.36929084,2.67796147
0.29114557,8.93591850,0.14756471,1.44433623,0.27310309,3.03358509,3.85282900,0.37558176,2.75461104
0.29714857,9.14655671,0.15363114,1.47427948,0.27052842,3.10791651,3.94275410,0.38038510,2.82030307
0.30315158,9.31606675,0.15883081,1.49785570,0.26665636,3.16814244,4.01522567,0.38357263,2.87365099
0.30915458,9.43984462,0.16305708,1.51420077,0.26155881,3.21273069,4.06813262,0.38504770,2.91350872
0.31515758,9.51431258,0.16622206,1.52263363,0.25532493,3.24049263,4.09981709,0.38474788,2.93900252
0.32116058,9.53702821,0.16825952,1.52268035,0.24805833,3.25061967,4.10912391,0.38264644,2.94955411
0.32716358,9.50675426,0.16912733,1.51409027,0.23987417,3.24270626,4.09543250,0.37875276,2.94489403
0.33316658,9.42348656,0.16880889,1.49684356,0.23089617,3.21675876,4.05867005,0.37311162,2.92506477
0.33916958,9.28843937,0.16731381,1.47115032,0.22125355,3.17318978,3.99930566,0.36580134,2.89041374
0.34517259,9.10398939,0.16467762,1.43744123,0.21107824,3.11279870,3.91832594,0.35693098,2.84157637
0.35117559,8.87358172,0.16096056,1.39635047,0.20050211,3.03673939,3.81719364,0.34663663,2.77945042
0.35717859,8.60160246,0.15624554,1.34869196,0.18965448,2.94647688,3.69779132,0.33507696,2.70516274
0.36318159,8.29322440,0.15063536,1.29543005,0.17865997,2.84373528,3.56235301,0.32242834,2.62003002
0.36918459,7.95423286,0.14424925,1.23764614,0.16763655,2.73043920,3.41338687,0.30887961,2.52551550
0.37518759,7.59083950,0.13721905,1.17650272,0.15669396,2.60865153,3.25359262,0.29462670,2.42318346
0.38119060,7.20949203,0.12968495,1.11320640,0.14593245,2.48051020,3.08577701,0.27986746,2.31465342
0.38719360,6.81668722,0.12179131,1.04897133,0.13544184,2.34816642,2.91277086,0.26479675,2.20155600
0.39319660,6.41879417,0.11368232,0.98498443,0.12530087,2.21372658,2.73735078,0.24960195,2.08549172
0.39919960,6.02189355,0.10549814,0.92237343,0.11557680,2.07919999,2.56216799,0.23445912,1.96799440
0.40520260,5.63163748,0.09737118,0.86217873,0.10632539,1.94645355,2.38968654,0.21952980,1.85049988
0.41120560,5.25313306,0.08942305,0.80532966,0.09759093,1.81717462,2.22213222,0.20495853,1.73432074
0.41720860,4.89085158,0.08176195,0.75262555,0.08940663,1.69284250,2.06145301,0.19087109,1.62062733
0.42321161,4.54856380,0.07448077,0.70472174,0.08179506,1.57470855,1.90929132,0.17737347,1.51043499
0.42921461,4.22930069,0.06765582,0.66212051,0.07476883,1.46378474,1.76696767,0.16455147,1.40459705
0.43521761,3.93533804,0.06134611,0.62516670,0.06833125,1.36083990,1.63547514,0.15247090,1.30380320
0.44122061,3.66820270,0.05559335,0.59404771,0.06247719,1.26640292,1.51548335,0.14117821,1.20858231
0.44722361,3.42869764,0.05042238,0.56879735,0.05719388,1.18077184,1.40735090,0.13070157,1.11930911
0.45322661,3.21694287,0.04584214,0.54930326,0.05246185,1.10402781,1.31114467,0.12105225,1.03621369
0.45922961,3.03242929,0.04184693,0.53531723,0.04825577,1.03605294,1.22666463,0.11222615,0.95939326
0.46523262,2.87408256,0.03841810,0.52646813,0.04454538,0.97655104,1.15347282,0.10420553,0.88882533
0.47123562,2.74033446,0.03552579,0.52227688,0.04129638,0.92507040,1.09092521,0.09696078,0.82438174
0.47723862,2.62919939,0.03313092,0.52217313,0.03847126,0.88102787,1.03820539,0.09045222,0.76584311
0.48324162,2.53835404,0.03118717,0.52551332,0.03603018,0.84373371,0.99435912,0.08463189,0.71291343
0.48924462,2.46521859,0.02964295,0.53159958,0.03393177,0.81241659,0.95832897,0.07944534,0.66523429
0.49524762,2.40703781,0.02844336,0.53969928,0.03213392,0.78624839,0.92898838,0.07483328,0.62239891
0.50125063,2.36096096,0.02753193,0.54906483,0.03059458,0.76436849,0.90517466,0.07073325,0.58396561
0.50725363,2.32411895,0.02685233,0.55895321,0.02927240,0.74590703,0.88572032,0.06708121,0.54947073
0.51325663,2.29369780,0.02634981,0.56864502,0.02812750,0.73000714,0.86948238,0.06381299,0.51844098
0.51925963,2.26700698,0.02597251,0.57746239,0.02712205,0.71584545,0.85536928,0.06086572,0.49040503
0.52526263,2.24154154,0.02567255,0.58478551,0.02622082,0.70265088,0.84236487,0.05817911,0.46490434
0.53126563,2.21503671,0.02540687,0.59006716,0.02539174,0.68972114,0.82954922,0.05569662,0.44150300
0.53726863,2.18551382,0.02513789,0.59284492,0.02460626,0.67643674,0.81611585,0.05336650,0.41979663
0.54327164,2.15131654,0.02483400,0.59275070,0.02383969,0.66227212,0.80138505,0.05114258,0.39941986
0.54927464,2.11113656,0.02446975,0.58951716,0.02307145,0.64680377,0.78481313,0.04898502,0.38005263
0.55527764,2.06402824,0.02402589,0.58298101,0.02228513,0.62971500,0.76599733,0.04686072,0.36142493
0.56128064,2.00941187,0.02348931,0.57308291,0.02146853,0.61079748,0.74467655,0.04474358,0.34331994
0.56728364,1.94706588,0.02285265,0.55986416,0.02061351,0.58994936,0.72072789,0.04261450,0.32557560
0.57328664,1.87710855,0.02211393,0.54346034,0.01971583,0.56717037,0.69415920,0.04046124,0.30808459
0.57928964,1.79997014,0.02127594,0.52409206,0.01877480,0.54255400,0.66509831,0.03827796,0.29079283
0.58529265,1.71635703,0.02034562,0.50205350,0.01779287,0.51627720,0.63377916,0.03606470,0.27369659
0.59129565,1.62720940,0.01933334,0.47769902,0.01677521,0.48858823,0.60052562,0.03382661,0.25683848
0.59729865,1.53365444,0.01825213,0.45142859,0.01572916,0.45979296,0.56573380,0.03157312,0.24030255
0.60330165,1.43695713,0.01711693,0.42367259,0.01466372,0.43024050,0.52985342,0.02931703,0.22420866
0.60930465,1.33847068,0.01594384,0.39487663,0.01358901,0.40030859,0.49336913,0.02707351,0.20870658
0.61530765,1.23958843,0.01474942,0.36548700,0.01251575,0.37038936,0.45678244,0.02485921,0.19396987
0.62131066,1.14169914,0.01355006,0.33593726,0.01145475,0.34087604,0.42059491,0.02269133,0.18018991
0.62731366,1.04614693,0.01236138,0.30663649,0.01041651,0.31215101,0.38529310,0.02058680,0.16757015
0.63331666,0.95419708,0.01119783,0.27795939,0.00941084,0.28457548,0.35133573,0.01856155,0.15632083
0.63931966,0.86700826,0.01007225,0.25023872,0.00844656,0.25848111,0.31914325,0.01662999,0.14665406
0.64532266,0.78561155,0.00899568,0.22375991,0.00753129,0.23416358,0.28908989,0.01480452,0.13877947
0.65132566,0.71089625,0.00797715,0.19875804,0.00667133,0.21187813,0.26149826,0.01309526,0.13290018
0.65732866,0.64360180,0.00702362,0.17541703,0.00587158,0.19183694,0.23663627,0.01150992,0.12920913
0.66333167,0.58431544,0.00614002,0.15387078,0.00513560,0.17420817,0.21471608,0.01005376,0.12788565
0.66933467,0.53347454,0.00532931,0.13420612,0.00446564,0.15911637,0.19589486,0.00872977,0.12909208
0.67533767,0.49137263,0.00459266,0.11646715,0.00386282,0.14664400,0.18027689,0.00753883,0.13297037
0.68134067,0.45816824,0.00392963,0.10066077,0.00332732,0.13683380,0.16791673,0.00648009,0.13963862
0.68734367,0.43389552,0.00333840,0.08676292,0.00285858,0.12969162,0.15882301,0.00555132,0.14918750
0.69334667,0.41847591,0.00281602,0.07472531,0.00245553,0.12518964,0.15296260,0.00474933,0.16167650
0.69934967,0.41173009,0.00235863,0.06448235,0.00211689,0.12326959,0.15026494,0.00407047,0.17713033
0.70535268,0.41338998,0.00196174,0.05595801,0.00184141,0.12384610,0.15062636,0.00351106,0.19553539
0.71135568,0.42311041,0.00162043,0.04907231,0.00162812,0.12680982,0.15391420,0.00306789,0.21683679
0.71735868,0.44048056,0.00132955,0.04374747,0.00147660,0.13203061,0.15997096,0.00273864,0.24093600
0.72336168,0.46503523,0.00108389,0.03991343,0.00138717,0.13936060,0.16861829,0.00252232,0.26768962
0.72936468,0.49626636,0.00087838,0.03751269,0.00136115,0.14863745,0.17966109,0.00241967,0.29690963
0.73536768,0.53363508,0.00070812,0.03650445,0.00140100,0.15968768,0.19289186,0.00243346,0.32836522
0.74137069,0.57658462,0.00056855,0.03686804,0.00151045,0.17233040,0.20809527,0.00256880,0.36178678
0.74737369,0.62455448,0.00045546,0.03860549,0.00169467,0.18638144,0.22505327,0.00283341,0.39687199
0.75337669,0.67699596,0.00036507,0.04174334,0.00196027,0.20165790,0.24355074,0.00323772,0.43329424
0.75937969,0.73338905,0.00029401,0.04633372,0.00231534,0.21798324,0.26338158,0.00379502,0.47071321
0.76538269,0.79326041,0.00023935,0.05245448,0.00276943,0.23519274,0.28435533,0.00452147,0.50878744
0.77138569,0.85620210,0.00019858,0.06020857,0.00333340,0.25313932,0.30630409,0.00543602,0.54718847
0.77738869,0.92189024,0.00016958,0.06972256,0.00401934,0.27169932,0.32908938,0.00656030,0.58561607
0.78339170,0.99010266,0.00015062,0.08114424,0.00484029,0.29077827,0.35260886,0.00791831,0.62381369
0.78939470,1.06073459,0.00014031,0.09463935,0.00580995,0.31031598,0.37680223,0.00953614,0.66158351
0.79539770,1.13381107,0.00013755,0.11038747,0.00694238,0.33029089,0.40165610,0.01144146,0.69880006
0.80140070,1.20949493,0.00014155,0.12857700,0.00825152,0.35072314,0.42720726,0.01366301,0.73542150
0.80740370,1.28808916,0.00015177,0.14939941,0.00975077,0.37167602,0.45354395,0.01622993,0.77149768
0.81340670,1.37003275,0.00016790,0.17304272,0.01145246,0.39325564,0.48080479,0.01917099,0.80717415
0.81940970,1.45588919,0.00018988,0.19968456,0.01336731,0.41560836,0.50917508,0.02251384,0.84269145
0.82541271,1.54632740,0.00021787,0.22948467,0.01550388,0.43891605,0.53888027,0.02628409,0.87837927
0.83141571,1.64209495,0.00025228,0.26257741,0.01786807,0.46338911,0.57017668,0.03050442,0.91464510
0.83741871,1.74398417,0.00029379,0.29906428,0.02046258,0.48925727,0.60333955,0.03519366,0.95195774
0.84342171,1.85279214,0.00034340,0.33900682,0.02328653,0.51675862,0.63864883,0.04036590,0.99082576
0.84942471,1.96927580,0.00040248,0.38242019,0.02633510,0.54612713,0.67637313,0.04602967,1.03177177
0.85542771,2.09410421,0.00047284,0.42926770,0.02959937,0.57757928,0.71675257,0.05218715,1.07530352
0.86143072,2.22780997,0.00055690,0.47945653,0.03306624,0.61130031,0.75998122,0.05883359,1.12188288
0.86743372,2.37074211,0.00065771,0.53283490,0.03671856,0.64743092,0.80619010,0.06595676,1.17189438
0.87343672,2.52302317,0.00077922,0.58919088,0.04053546,0.68605508,0.85543155,0.07353667,1.22561473
0.87943972,2.68451250,0.00092636,0.64825291,0.04449284,0.72718963,0.90766592,0.08154544,1.28318492
0.88544272,2.85477845,0.00110528,0.70969207,0.04856406,0.77077641,0.96275147,0.08994730,1.34458660
0.89144572,3.03308097,0.00132359,0.77312607,0.05272090,0.81667739,1.02043808,0.09869891,1.40962405
0.89744872,3.21836633,0.00159054,0.83812485,0.05693451,0.86467329,1.08036537,0.10774980,1.47791307
0.90345173,3.40927480,0.00191732,0.90421751,0.06117669,0.91446584,1.14206569,0.11704298,1.54887765
0.90945473,3.60416151,0.00231723,0.97090038,0.06542114,0.96568386,1.20497190,0.12651575,1.62175501
0.91545773,3.80113020,0.00280598,1.03764587,0.06964477,1.01789278,1.26842995,0.13610063,1.69560922
0.92146073,3.99807871,0.00340182,1.10391171,0.07382899,1.07060754,1.33171585,0.14572643,1.76935315
0.92746373,4.19275466,0.00412572,1.16915032,0.07796099,1.12330793,1.39405633,0.15531932,1.84177809
0.93346673,4.38281901,0.00500146,1.23281789,0.08203474,1.17545602,1.45465242,0.16480403,1.91158991
0.93946973,4.56591488,0.00605559,1.29438287,0.08605186,1.22651448,1.51270492,0.17410500,1.97745055
0.94547274,4.73973875,0.00731733,1.35333357,0.09002224,1.27596516,1.56744066,0.18314753,2.03802299
0.95147574,4.90211093,0.00881835,1.40918480,0.09396416,1.32332673,1.61813826,0.19185891,2.09201790
0.95747874,5.05104217,0.01059238,1.46148331,0.09790424,1.36817070,1.66415245,0.20016938,2.13824007
0.96348174,5.18479375,0.01267466,1.50981205,0.10187673,1.41013474,1.70493551,0.20801315,2.17563254
0.96948474,5.30192836,0.01510127,1.55379321,0.10592257,1.44893294,1.74005524,0.21532914,2.20331666
0.97548774,5.40134984,0.01790829,1.59309035,0.11008783,1.48436219,1.76920840,0.22206175,2.22062637
0.98149075,5.48233032,0.02113077,1.62740946,0.11442185,1.51630475,1.79222913,0.22816139,2.22713522
0.98749375,5.54452386,0.02480168,1.65649943,0.11897492,1.54472674,1.80909223,0.23358498,2.22267522
0.99349675,5.58796663,0.02895071,1.68015208,0.12379568,1.56967295,1.81991098,0.23829626,2.20734664
0.99949975,5.61306402,0.03360306,1.69820176,0.12892836,1.59125827,1.82493009,0.24226600,2.18151857
1.00550275,5.62056583,0.03877823,1.71052508,0.13440978,1.60965659,1.82451391,0.24547211,2.14582030
1.01150575,5.61153132,0.04448900,1.71704066,0.14026654,1.62508772,1.81913100,0.24789965,2.10112401
1.01750875,5.58728611,0.05074045,1.71770907,0.14651229,1.63780342,1.80933557,0.24954075,2.04851960
1.02351176,5.54937332,0.05752934,1.71253315,0.15314531,1.64807341,1.79574706,0.25039444,1.98928278
1.02951476,5.49950151,0.06484372,1.70155856,0.16014663,1.65617215,1.77902877,0.25046645,1.92483777
1.03551776,5.43949181,0.07266292,1.68487468,0.16747876,1.66236735,1.75986660,0.24976895,1.85671606
1.04152076,5.37122662,0.08095803,1.66261553,0.17508507,1.66691072,1.73894889,0.24832027,1.78651291
1.04752376,5.29660192,0.08969270,1.63496085,0.18289016,1.67003151,1.71694813,0.24614457,1.71584310
1.05352676,5.21748482,0.09882445,1.60213684,0.19080098,1.67193291,1.69450533,0.24327159,1.64629744
1.05952976,5.13567745,0.10830636,1.56441674,0.19870898,1.67279152,1.67221734,0.23973629,1.57940161
1.06553277,5.05288804,0.11808905,1.52212060,0.20649310,1.67275944,1.65062759,0.23557861,1.51657834
1.07153577,4.97070918,0.12812295,1.47561452,0.21402356,1.67196868,1.63021998,0.23084315,1.45911424
1.07753877,4.89060298,0.13836062,1.42530881,0.22116637,1.67053716,1.61141605,0.22557887,1.40813193
1.08354177,4.81389255,0.14875907,1.37165516,0.22778835,1.66857567,1.59457474,0.21983885,1.36456814
1.08954477,4.74175851,0.15928185,1.31514266,0.23376244,1.66619495,1.57999450,0.21367990,1.32915814
1.09554777,4.67523941,0.16990079,1.25629267,0.23897306,1.66351210,1.56791689,0.20716225,1.30242659
1.10155078,4.61523469,0.18059719,1.19565253,0.24332129,1.66065569,1.55853114,0.20034911,1.28468486
1.10755378,4.56250863,0.19136240,1.13378823,0.24672957,1.65776888,1.55197892,0.19330614,1.27603430
1.11355678,4.51769436,0.20219759,1.07127617,0.24914569,1.65501021,1.54835882,0.18610084,1.27637527
1.11955978,4.48129654,0.21311269,1.00869422,0.25054582,1.65255191,1.54772985,0.17880187,1.28542113
1.12556278,4.45369235,0.22412455,0.94661223,0.25093648,1.65057554,1.55011382,0.17147813,1.30271660
1.13156578,4.43513014,0.23525429,0.88558239,0.25035512,1.64926539,1.55549617,0.16419787,1.32765957
1.13756878,4.42572594,0.24652395,0.82612956,0.24886954,1.64879992,1.56382543,0.15702757,1.35952559
1.14357179,4.42545802,0.25795270,0.76874207,0.24657579,1.64934190,1.57501130,0.15003081,1.39749397
1.14957479,4.43416032,0.26955272,0.71386297,0.24359499,1.65102778,1.58892181,0.14326710,1.44067472
1.15557779,4.45151559,0.28132507,0.66188239,0.24006889,1.65395727,1.60537990,0.13679063,1.48813525
1.16158079,4.47704932,0.29325582,0.61313082,0.23615453,1.65818368,1.62415995,0.13064918,1.53892615
1.16758379,4.51012577,0.30531271,0.56787392,0.23201825,1.66370579,1.64498502,0.12488305,1.59210504
1.17358679,4.54994712,0.31744260,0.52630872,0.22782924,1.67046195,1.66752519,0.11952418,1.64675798
1.17958979,4.59555691,0.32957001,0.48856144,0.22375302,1.67832673,1.69139769,0.11459548,1.70201773
1.18559280,4.64584850,0.34159693,0.45468706,0.21994514,1.68711050,1.71616920,0.11011045,1.75707859
1.19159580,4.69957931,0.35340388,0.42467043,0.21654541,1.69656217,1.74136078,0.10607307,1.81120740
1.19759880,4.75539093,0.36485256,0.39842918,0.21367289,1.70637478,1.76645542,0.10247806,1.86375070
1.20360180,4.81183506,0.37578976,0.37581802,0.21142195,1.71619396,1.79090836,0.09931141,1.91413819
1.20960480,4.86740494,0.38605254,0.35663457,0.20985958,1.72562871,1.81415999,0.09655134,1.96188256
1.21560780,4.92057133,0.39547460,0.34062631,0.20902396,1.73426406,1.83565086,0.09416950,2.00657632
1.22161081,4.96982199,0.40389327,0.32749864,0.20892454,1.74167497,1.85483840,0.09213247,2.04788599
1.22761381,5.01370346,0.41115714,0.31692373,0.20954341,1.74744090,1.87121462,0.09040348,2.08554433
1.23361681,5.05086338,0.41713365,0.30854990,0.21083803,1.75116030,1.88432411,0.08894427,2.11934136
1.23961981,5.08009197,0.42171654,0.30201129,0.21274506,1.75246442,1.89378149,0.08771702,2.14911477
1.24562281,5.10036084,0.42483254,0.29693763,0.21518518,1.75103002,1.89928746,0.08668627,2.17474048
1.25162581,5.11085763,0.42644705,0.29296370,0.21806848,1.74659030,1.90064277,0.08582072,2.19612395
1.25762881,5.11101498,0.42656858,0.28973845,0.22130034,1.73894381,1.89775920,0.08509492,2.21319278
1.26363182,5.10053256,0.42525148,0.28693332,0.22478727,1.72796114,1.89066716,0.08449057,2.22589097
1.26963482,5.07939100,0.42259692,0.28424972,0.22844254,1.71358910,1.87951925,0.08399757,2.23417509
1.27563782,5.04785724,0.41875205,0.28142548,0.23219120,1.69585261,1.86458953,0.08361467,2.23801256
1.28164082,5.00648048,0.41390715,0.27824001,0.23597423,1.67485417,1.84626831,0.08334969,2.23738176
1.28764382,4.95607898,0.40829102,0.27451822,0.23975162,1.65077116,1.82505265,0.08321922,2.23227406
1.29364682,4.89771777,0.40216458,0.27013304,0.24350409,1.62385137,1.80153250,0.08324790,2.22269708
1.29964982,4.83267781,0.39581306,0.26500655,0.24723354,1.59440677,1.77637316,0.08346732,2.20867911
1.30565283,4.76241770,0.38953694,0.25910974,0.25096188,1.56280604,1.75029450,0.08391433,2.19027390
1.31165583,4.68852896,0.38364203,0.25246101,0.25472863,1.52946615,1.72404760,0.08462919,2.16756543
1.31765883,4.61268643,0.37842904,0.24512346,0.25858718,1.49484326,1.69838974,0.08565331,2.14067223
1.32366183,4.53659554,0.37418307,0.23720109,0.26259997,1.45942327,1.67405855,0.08702679,2.10975051
1.32966483,4.46193814,0.37116342,0.22883420,0.26683292,1.42371226,1.65174638,0.08878597,2.07499613
1.33566783,4.39031901,0.36959400,0.22019399,0.27134937,1.38822708,1.63207582,0.09096088,2.03664471
1.34167084,4.32321491,0.36965493,0.21147672,0.27620390,1.35348619,1.61557735,0.09357286,1.99497012
1.34767384,4.26192810,0.37147548,0.20289751,0.28143644,1.32000101,1.60267007,0.09663248,1.95028102
1.35367684,4.20754612,0.37512871,0.19468398,0.28706700,1.28826767,1.59364628,0.10013769,1.90291588
1.35967984,4.16090940,0.38062807,0.18706991,0.29309140,1.25875942,1.58866054,0.10407254,1.85323642
1.36568284,4.12258786,0.38792599,0.18028909,0.29947830,1.23191951,1.58772383,0.10840636,1.80162005
1.37168584,4.09286749,0.39691469,0.17456937,0.30616766,1.20815463,1.59070296,0.11309357,1.74845161
1.37768884,4.07174728,0.40742908,0.17012707,0.31307097,1.18782880,1.59732540,0.11807405,1.69411488
1.38369185,4.05894656,0.41925170,0.16716183,0.32007311,1.17125766,1.60718931,0.12327422,1.63898430
1.38969485,4.05392226,0.43211949,0.16585183,0.32703586,1.15870308,1.61977840,0.12860871,1.58341745
1.39569785,4.05589519,0.44573214,0.16634953,0.33380298,1.15036807,1.63448091,0.13398251,1.52774851
1.40170085,4.06388402,0.45976177,0.16877784,0.34020652,1.14639190,1.65061206,0.13929373,1.47228307
1.40770385,4.07674529,0.47386334,0.17322682,0.34607409,1.14684549,1.66743879,0.14443661,1.41729449
1.41370685,4.09321763,0.48768564,0.17975085,0.35123676,1.15172712,1.68420590,0.14930485,1.36302198
1.41970985,4.11196809,0.50088226,0.18836644,0.35553702,1.16095848,1.70016231,0.15379502,1.30967016
1.42571286,4.13163855,0.51312212,0.19905059,0.35883660,1.17438150,1.71458643,0.15780995,1.25741027
1.43171586,4.15089036,0.52409920,0.21173991,0.36102348,1.19175588,1.72680952,0.16126189,1.20638262
1.43771886,4.16844545,0.53354113,0.22633057,0.36201795,1.21275786,1.73623622,0.16407546,1.15670014
1.44372186,4.18312253,0.54121625,0.24267916,0.36177714,1.23698055,1.74236145,0.16618998,1.10845274
1.44972486,4.19386740,0.54693903,0.26060461,0.36029801,1.26393611,1.74478319,0.16756148,1.06171209
1.45572786,4.19977688,0.55057371,0.27989124,0.35761847,1.29306021,1.74321094,0.16816392,1.01653671
1.46173087,4.20011605,0.55203596,0.30029314,0.35381664,1.32371909,1.73746971,0.16798983,0.97297689
1.46773387,4.19432926,0.55129293,0.32153967,0.34900832,1.35521949,1.72749994,0.16705035,0.93107952
1.47373687,4.18204542,0.54836152,0.34334229,0.34334275,1.38682150,1.71335362,0.16537453,0.89089240
1.47973987,4.16307847,0.54330521,0.36540248,0.33699690,1.41775438,1.69518720,0.16300812,0.85246817
1.48574287,4.13742389,0.53622977,0.38742061,0.33016865,1.44723511,1.67325211,0.16001188,0.81586771
1.49174587,4.10525258,0.52727797,0.40910546,0.32306919,1.47448927,1.64788349,0.15645940,0.78116302
1.49774887,4.06690262,0.51662381,0.43018409,0.31591495,1.49877364,1.61948792,0.15243475,0.74843961
1.50375188,4.02287007,0.50446633,0.45041165,0.30891960,1.51939976,1.58853083,0.14802985,0.71779847
1.50975488,3.97379909,0.49102352,0.46958050,0.30228640,1.53575738,1.55552410,0.14334182,0.68935757
1.51575788,3.92047153,0.47652638,0.48752843,0.29620129,1.54733694,1.52101435,0.13847041,0.66325292
1.52176088,3.86379607,0.46121337,0.50414524,0.29082703,1.55374964,1.48557197,0.13351552,0.63963912
1.52776388,3.80479638,0.44532543,0.51937728,0.28629853,1.55474432,1.44978129,0.12857494,0.61868935
1.53376688,3.74459767,0.42910151,0.53322971,0.28271965,1.55021981,1.41423144,0.12374233,0.60059463
1.53976988,3.68441096,0.41277480,0.54576596,0.28016144,1.54023207,1.37950806,0.11910557,0.58556226
1.54577289,3.62551430,0.39656940,0.55710446,0.27866176,1.52499535,1.34618527,0.11474528,0.57381312
1.55177589,3.56923008,0.38069755,0.56741248,0.27822634,1.50487702,1.31481783,0.11073375,0.56557787
1.55777889,3.51689821,0.36535723,0.57689730,0.27883092,1.48038599,1.28593299,0.10713402,0.56109176
1.56378189,3.46984476,0.35073003,0.58579514,0.28042434,1.45215511,1.26002185,0.10399926,0.56058794
1.56978489,3.42934646,0.33697922,0.59435809,0.28293234,1.42091797,1.23753017,0.10137233,0.56428937
1.57578789,3.39659158,0.32424788,0.60284003,0.28626176,1.38748127,1.21884835,0.09928540,0.57239926
1.58179090,3.37263830,0.31265719,0.61148189,0.29030486,1.35269375,1.20430104,0.09775979,0.58509035
1.58779390,3.35837229,0.30230460,0.62049739,0.29494351,1.31741333,1.19413640,0.09680580,0.60249315
1.59379690,3.35446511,0.29326227,0.63005984,0.30005309,1.28247381,1.18851567,0.09642267,0.62468373
1.59979990,3.36133586,0.28557542,0.64029101,0.30550586,1.24865280,1.18750345,0.09659856,0.65167143
1.60580290,3.37911825,0.27926115,0.65125259,0.31117376,1.21664248,1.19105952,0.09731065,0.68338721
1.61180590,3.40763542,0.27430738,0.66294096,0.31693057,1.18702444,1.19903276,0.09852536,0.71967309
1.61780890,3.44638475,0.27067249,0.67528577,0.32265346,1.16025001,1.21115809,0.10019866,0.76027375
1.62381191,3.49453429,0.26828543,0.68815230,0.32822406,1.13662670,1.22705676,0.10227667,0.80483052
1.62981491,3.55093239,0.26704671,0.70134787,0.33352912,1.11631166,1.24624085,0.10469640,0.85287875
1.63581791,3.61413104,0.26683020,0.71463198,0.33846090,1.09931204,1.26812207,0.10738683,0.90384891
1.64182091,3.68242315,0.26748582,0.72772964,0.34291755,1.08549242,1.29202502,0.11027026,0.95707182
1.64782391,3.75389300,0.26884325,0.74034738,0.34680355,1.07458851,1.31720492,0.11326396,1.01178831
1.65382691,3.82647829,0.27071645,0.75219106,0.35003046,1.06622659,1.34286918,0.11628215,1.06716319
1.65982991,3.89804175,0.27290902,0.76298444,0.35251789,1.05994738,1.36820235,0.11923824,1.12230337
1.66583292,3.96644926,0.27522022,0.77248761,0.35419499,1.05523316,1.39239336,0.12204721,1.17627957
1.67183592,4.02965122,0.27745132,0.78051413,0.35500230,1.05153665,1.41466414,0.12462826,1.22815112
1.67783892,4.08576333,0.27941222,0.78694594,0.35489385,1.04831033,1.43429810,0.12690733,1.27699269
1.68384192,4.13314284,0.28092791,0.79174499,0.35383958,1.04503451,1.45066729,0.12881971,1.32192198
1.68984492,4.17045652,0.28184449,0.79496100,0.35182768,1.04124300,1.46325689,0.13031228,1.36212730
1.69584792,4.19673653,0.28203458,0.79673469,0.34886688,1.03654510,1.47168551,0.13134558,1.39689354
1.70185093,4.21142134,0.28140159,0.79729612,0.34498827,1.03064308,1.47572047,0.13189537,1.42562547
