energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.19059530,0.59583534,0.09796519,0.00000000,0.00001289,0.21706362,0.00598680,0.24011924,0.12755683,0.11160368
-3.18459230,0.60973057,0.10095699,0.00000000,0.00001287,0.22064546,0.00611122,0.24941644,0.13257482,0.11301149
-3.17858929,0.62225924,0.10388266,0.00000000,0.00001276,0.22347916,0.00619902,0.25885113,0.13776262,0.11395861
-3.17258629,0.63354392,0.10678186,0.00000000,0.00001256,0.22558450,0.00624858,0.26852934,0.14317678,0.11445223
-3.16658329,0.64377989,0.10970304,0.00000000,0.00001227,0.22701093,0.00625899,0.27857943,0.14888682,0.11451548
-3.16058029,0.65322270,0.11270061,0.00000000,0.00001191,0.22783377,0.00623009,0.28914524,0.15497102,0.11418554
-3.15457729,0.66217321,0.11583171,0.00000000,0.00001147,0.22814940,0.00616245,0.30037806,0.16151152,0.11351143
-3.14857429,0.67096054,0.11915265,0.00000000,0.00001097,0.22806982,0.00605736,0.31242780,0.16858917,0.11255130
-3.14257129,0.67992368,0.12271532,0.00000000,0.00001041,0.22771660,0.00591677,0.32543353,0.17627805,0.11136951
-3.13656828,0.68939238,0.12656356,0.00000000,0.00000982,0.22721467,0.00574327,0.33951398,0.18464001,0.11003358
-3.13056528,0.69966821,0.13072973,0.00000000,0.00000919,0.22668600,0.00553997,0.35475821,0.19371938,0.10861103
-3.12456228,0.71100660,0.13523175,0.00000000,0.00000853,0.22624352,0.00531041,0.37121703,0.20353820,0.10716636
-3.11855928,0.72360062,0.14007057,0.00000000,0.00000787,0.22598558,0.00505849,0.38889549,0.21409197,0.10575831
-3.11255628,0.73756736,0.14522841,0.00000000,0.00000721,0.22599111,0.00478833,0.40774692,0.22534646,0.10443737
-3.10655328,0.75293747,0.15066775,0.00000000,0.00000656,0.22631577,0.00450418,0.42766884,0.23723548,0.10324376
-3.10055028,0.76964839,0.15633118,0.00000000,0.00000592,0.22698908,0.00421029,0.44850101,0.24965990,0.10220595
-3.09454727,0.78754171,0.16214221,0.00000000,0.00000530,0.22801295,0.00391084,0.47002575,0.26248804,0.10133970
-3.08854427,0.80636472,0.16800691,0.00000000,0.00000472,0.22936128,0.00360983,0.49197081,0.27555738,0.10064774
-3.08254127,0.82577620,0.17381640,0.00000000,0.00000417,0.23098099,0.00331097,0.51401456,0.28867770,0.10012000
-3.07653827,0.84535624,0.17945015,0.00000000,0.00000366,0.23279417,0.00301766,0.53579345,0.30163540,0.09973440
-3.07053527,0.86461963,0.18477978,0.00000000,0.00000318,0.23470133,0.00273292,0.55691162,0.31419908,0.09945823
-3.06453227,0.88303234,0.18967338,0.00000000,0.00000275,0.23658561,0.00245934,0.57695207,0.32612601,0.09924980
-3.05852926,0.90003027,0.19400010,0.00000000,0.00000236,0.23831770,0.00219906,0.59548924,0.33716929,0.09906060
-3.05252626,0.91503959,0.19763473,0.00000000,0.00000201,0.23976120,0.00195378,0.61210231,0.34708552,0.09883761
-3.04652326,0.92749771,0.20046219,0.00000000,0.00000170,0.24077838,0.00172475,0.62638878,0.35564249,0.09852573
-3.04052026,0.93687396,0.20238164,0.00000000,0.00000143,0.24123574,0.00151280,0.63797774,0.36262678,0.09807024
-3.03451726,0.94268923,0.20331014,0.00000000,0.00000119,0.24100947,0.00131836,0.64654229,0.36785079,0.09741920
-3.02851426,0.94453353,0.20318551,0.00000000,0.00000099,0.23999037,0.00114149,0.65181061,0.37115901,0.09652561
-3.02251126,0.94208104,0.20196859,0.00000000,0.00000081,0.23808807,0.00098195,0.65357521,0.37243323,0.09534929
-3.01650825,0.93510180,0.19964444,0.00000000,0.00000066,0.23523448,0.00083921,0.65170000,0.37159651,0.09385843
-3.01050525,0.92346979,0.19622281,0.00000000,0.00000054,0.23138624,0.00071255,0.64612483,0.36861574,0.09203076
-3.00450225,0.90716703,0.19173762,0.00000000,0.00000043,0.22652614,0.00060105,0.63686750,0.36350265,0.08985424
-2.99849925,0.88628376,0.18624560,0.00000000,0.00000034,0.22066351,0.00050367,0.62402302,0.35631334,0.08732735
-2.99249625,0.86101464,0.17982424,0.00000000,0.00000027,0.21383359,0.00041929,0.60776029,0.34714633,0.08445893
-2.98649325,0.83165143,0.17256900,0.00000000,0.00000022,0.20609595,0.00034674,0.58831640,0.33613921,0.08126763
-2.98049025,0.79857241,0.16459009,0.00000000,0.00000017,0.19753204,0.00028484,0.56598870,0.32346408,0.07778105
-2.97448724,0.76222921,0.15600885,0.00000000,0.00000013,0.18824208,0.00023244,0.54112523,0.30932198,0.07403449
-2.96848424,0.72313163,0.14695397,0.00000000,0.00000010,0.17834144,0.00018841,0.51411373,0.29393665,0.07006954
-2.96248124,0.68183115,0.13755762,0.00000000,0.00000008,0.16795653,0.00015170,0.48536988,0.27754768,0.06593255
-2.95647824,0.63890385,0.12795179,0.00000000,0.00000006,0.15722071,0.00012132,0.45532510,0.26040357,0.06167291
-2.95047524,0.59493351,0.11826479,0.00000000,0.00000004,0.14627004,0.00009638,0.42441450,0.24275480,0.05734146
-2.94447224,0.55049534,0.10861815,0.00000000,0.00000003,0.13523930,0.00007604,0.39306543,0.22484728,0.05298882
-2.93846923,0.50614118,0.09912401,0.00000000,0.00000002,0.12425828,0.00005959,0.36168696,0.20691631,0.04866399
-2.93246623,0.46238647,0.08988297,0.00000000,0.00000002,0.11344853,0.00004639,0.33066067,0.18918134,0.04441299
-2.92646323,0.41969933,0.08098251,0.00000000,0.00000001,0.10292064,0.00003586,0.30033298,0.17184156,0.04027779
-2.92046023,0.37849214,0.07249601,0.00000000,0.00000001,0.09277209,0.00002753,0.27100921,0.15507252,0.03629544
-2.91445723,0.33911564,0.06448223,0.00000000,0.00000001,0.08308576,0.00002099,0.24294944,0.13902376,0.03249745
-2.90845423,0.30185544,0.05698537,0.00000000,0.00000000,0.07392901,0.00001590,0.21636614,0.12381748,0.02890941
-2.90245123,0.26693108,0.05003552,0.00000000,0.00000000,0.06535342,0.00001196,0.19142353,0.10954816,0.02555090
-2.89644822,0.23449719,0.04364955,0.00000000,0.00000000,0.05739498,0.00000893,0.16823849,0.09628312,0.02243546
-2.89044522,0.20464656,0.03783220,0.00000000,0.00000000,0.05007488,0.00000663,0.14688284,0.08406382,0.01957098
-2.88444222,0.17741488,0.03257756,0.00000000,0.00000000,0.04340052,0.00000488,0.12738676,0.07290781,0.01696002
-2.87843922,0.15278661,0.02787050,0.00000000,0.00000000,0.03736705,0.00000357,0.10974307,0.06281122,0.01460041
-2.87243622,0.13070177,0.02368833,0.00000000,0.00000000,0.03195887,0.00000259,0.09391215,0.05375157,0.01248583
-2.86643322,0.11106320,0.02000239,0.00000000,0.00000000,0.02715148,0.00000187,0.07982718,0.04569076,0.01060654
-2.86043022,0.09374396,0.01677957,0.00000000,0.00000000,0.02291322,0.00000134,0.06739951,0.03857817,0.00895003
-2.85442721,0.07859466,0.01398380,0.00000000,0.00000000,0.01920706,0.00000095,0.05652396,0.03235369,0.00750171
-2.84842421,0.06545036,0.01157735,0.00000000,0.00000000,0.01599226,0.00000067,0.04708378,0.02695058,0.00624558
-2.84242121,0.05413689,0.00952197,0.00000000,0.00000000,0.01322590,0.00000047,0.03895531,0.02229810,0.00516481
-2.83641821,0.04447647,0.00777987,0.00000000,0.00000000,0.01086427,0.00000033,0.03201200,0.01832387,0.00424224
-2.83041521,0.03629258,0.00631454,0.00000000,0.00000000,0.00886400,0.00000023,0.02612792,0.01495583,0.00346091
-2.82441221,0.02941386,0.00509133,0.00000000,0.00000000,0.00718304,0.00000016,0.02118069,0.01212394,0.00280435
-2.81840920,0.02367727,0.00407795,0.00000000,0.00000000,0.00578144,0.00000011,0.01705371,0.00976146,0.00225691
-2.81240620,0.01893045,0.00324473,0.00000000,0.00000000,0.00462184,0.00000007,0.01363791,0.00780595,0.00180398
-2.80640320,0.01503327,0.00256483,0.00000000,0.00000000,0.00366994,0.00000005,0.01083288,0.00619990,0.00143213
-2.80040020,0.01185876,0.00201429,0.00000000,0.00000000,0.00289466,0.00000003,0.00854764,0.00489120,0.00112919
-2.79439720,0.00929354,0.00157196,0.00000000,0.00000000,0.00226825,0.00000002,0.00670087,0.00383321,0.00088429
-2.78839420,0.00723769,0.00121947,0.00000000,0.00000000,0.00176628,0.00000001,0.00522091,0.00298482,0.00068783
-2.78239120,0.00560437,0.00094099,0.00000000,0.00000000,0.00136750,0.00000001,0.00404547,0.00231025,0.00053147
-2.77638819,0.00431909,0.00072313,0.00000000,0.00000000,0.00105370,0.00000001,0.00312119,0.00177874,0.00040800
-2.77038519,0.00331889,0.00055467,0.00000000,0.00000000,0.00080949,0.00000000,0.00240299,0.00136424,0.00031131
-2.76438219,0.00255136,0.00042637,0.00000000,0.00000000,0.00062206,0.00000000,0.00185346,0.00104499,0.00023625
-2.75837919,0.00197371,0.00033076,0.00000000,0.00000000,0.00048093,0.00000000,0.00144219,0.00080312,0.00017856
-2.75237619,0.00155181,0.00026198,0.00000000,0.00000000,0.00037776,0.00000000,0.00114508,0.00062424,0.00013473
-2.74637319,0.00125930,0.00021557,0.00000000,0.00000000,0.00030609,0.00000000,0.00094379,0.00049708,0.00010192
-2.74037019,0.00107685,0.00018833,0.00000000,0.00000000,0.00026117,0.00000000,0.00082523,0.00041315,0.00007787
-2.73436718,0.00099154,0.00017821,0.00000000,0.00000000,0.00023981,0.00000000,0.00078110,0.00036644,0.00006084
-2.72836418,0.00099628,0.00018424,0.00000000,0.00000000,0.00024026,0.00000000,0.00080762,0.00035318,0.00004948
-2.72236118,0.00108954,0.00020640,0.00000000,0.00000000,0.00026207,0.00000000,0.00090528,0.00037168,0.00004282
-2.71635818,0.00127505,0.00024565,0.00000000,0.00000000,0.00030609,0.00000000,0.00107879,0.00042217,0.00004020
-2.71035518,0.00156173,0.00030388,0.00000000,0.00000000,0.00037444,0.00000000,0.00133703,0.00050674,0.00004122
-2.70435218,0.00196369,0.00038391,0.00000000,0.00000000,0.00047045,0.00000000,0.00169313,0.00062929,0.00004571
-2.69834917,0.00250031,0.00048950,0.00000000,0.00000000,0.00059875,0.00000000,0.00216462,0.00079549,0.00005373
-2.69234617,0.00319641,0.00062542,0.00000000,0.00000000,0.00076526,0.00000000,0.00277357,0.00101286,0.00006550
-2.68634317,0.00408239,0.00079740,0.00000000,0.00000000,0.00097726,0.00000000,0.00354683,0.00129074,0.00008141
-2.68034017,0.00519440,0.00101222,0.00000000,0.00000000,0.00124337,0.00000000,0.00451612,0.00164037,0.00010204
-2.67433717,0.00657441,0.00127766,0.00000000,0.00000000,0.00157365,0.00000000,0.00571820,0.00207486,0.00012809
-2.66833417,0.00827020,0.00160252,0.00000000,0.00000000,0.00197953,0.00000000,0.00719480,0.00260917,0.00016040
-2.66233117,0.01033514,0.00199653,0.00000000,0.00000000,0.00247378,0.00000000,0.00899251,0.00326009,0.00019995
-2.65632816,0.01282780,0.00247030,0.00000000,0.00000000,0.00307043,0.00000000,0.01116241,0.00404605,0.00024783
-2.65032516,0.01581129,0.00303513,0.00000000,0.00000000,0.00378457,0.00000000,0.01375951,0.00498691,0.00030523
-2.64432216,0.01935224,0.00370283,0.00000000,0.00000000,0.00463216,0.00000000,0.01684190,0.00610369,0.00037341
-2.63831916,0.02351948,0.00448545,0.00000000,0.00000000,0.00562968,0.00000000,0.02046955,0.00741808,0.00045369
-2.63231616,0.02838235,0.00539496,0.00000000,0.00000000,0.00679372,0.00000000,0.02470290,0.00895195,0.00054738
-2.62631316,0.03400857,0.00644281,0.00000000,0.00000000,0.00814051,0.00000000,0.02960100,0.01072668,0.00065578
-2.62031016,0.04046184,0.00763954,0.00000000,0.00000000,0.00968529,0.00000000,0.03521937,0.01276236,0.00078012
-2.61430715,0.04779903,0.00899419,0.00000000,0.00000000,0.01144168,0.00000000,0.04160761,0.01507696,0.00092147
-2.60830415,0.05606710,0.01051380,0.00000000,0.00000000,0.01342094,0.00000000,0.04880671,0.01768529,0.00108074
-2.60230115,0.06529989,0.01220284,0.00000000,0.00000000,0.01563116,0.00000000,0.05684622,0.02059805,0.00125858
-2.59629815,0.07551484,0.01406258,0.00000000,0.00000000,0.01807653,0.00000000,0.06574144,0.02382077,0.00145531
-2.59029515,0.08670969,0.01609063,0.00000000,0.00000000,0.02075651,0.00000000,0.07549050,0.02735274,0.00167088
-2.58429215,0.09885955,0.01828037,0.00000000,0.00000000,0.02366515,0.00000000,0.08607185,0.03118615,0.00190480
-2.57828914,0.11191425,0.02062059,0.00000000,0.00000000,0.02679046,0.00000000,0.09744192,0.03530518,0.00215611
-2.57228614,0.12579636,0.02309521,0.00000000,0.00000000,0.03011389,0.00000000,0.10953338,0.03968543,0.00242331
-2.56628314,0.14039992,0.02568312,0.00000000,0.00000000,0.03361009,0.00000000,0.12225407,0.04429349,0.00270434
-2.56028014,0.15559007,0.02835823,0.00000000,0.00000000,0.03724679,0.00000000,0.13548663,0.04908682,0.00299661
-2.55427714,0.17120376,0.03108967,0.00000000,0.00000000,0.04098494,0.00000000,0.14908913,0.05401401,0.00329698
-2.54827414,0.18705152,0.03384225,0.00000000,0.00000000,0.04477920,0.00000000,0.16289664,0.05901528,0.00360179
-2.54227114,0.20292045,0.03657706,0.00000000,0.00000000,0.04857861,0.00000000,0.17672376,0.06402346,0.00390694
-2.53626813,0.21857835,0.03925231,0.00000000,0.00000000,0.05232756,0.00000000,0.19036827,0.06896531,0.00420796
-2.53026513,0.23377892,0.04182432,0.00000000,0.00000000,0.05596711,0.00000000,0.20361563,0.07376308,0.00450011
-2.52426213,0.24826787,0.04424866,0.00000000,0.00000000,0.05943636,0.00000000,0.21624428,0.07833655,0.00477851
-2.51825913,0.26178981,0.04648141,0.00000000,0.00000000,0.06267416,0.00000000,0.22803171,0.08260510,0.00503823
-2.51225613,0.27409562,0.04848047,0.00000000,0.00000000,0.06562088,0.00000000,0.23876080,0.08649011,0.00527449
-2.50625313,0.28494999,0.05020684,0.00000000,0.00000000,0.06822016,0.00000000,0.24822642,0.08991729,0.00548277
-2.50025013,0.29413888,0.05162594,0.00000000,0.00000000,0.07042076,0.00000000,0.25624197,0.09281908,0.00565897
-2.49424712,0.30147654,0.05270870,0.00000000,0.00000000,0.07217819,0.00000000,0.26264542,0.09513682,0.00579952
-2.48824412,0.30681173,0.05343261,0.00000000,0.00000000,0.07345622,0.00000000,0.26730479,0.09682273,0.00590151
-2.48224112,0.31003287,0.05378243,0.00000000,0.00000000,0.07422813,0.00000000,0.27012267,0.09784156,0.00596283
-2.47623812,0.31107198,0.05375078,0.00000000,0.00000000,0.07447763,0.00000000,0.27103956,0.09817181,0.00598217
-2.47023512,0.30990703,0.05333837,0.00000000,0.00000000,0.07419943,0.00000000,0.27003603,0.09780648,0.00595912
-2.46423212,0.30656272,0.05255399,0.00000000,0.00000000,0.07339942,0.00000000,0.26713336,0.09675330,0.00589418
-2.45822911,0.30110961,0.05141418,0.00000000,0.00000000,0.07209449,0.00000000,0.26239278,0.09503451,0.00578871
-2.45222611,0.29366164,0.04994266,0.00000000,0.00000000,0.07031190,0.00000000,0.25591335,0.09268601,0.00564491
-2.44622311,0.28437218,0.04816953,0.00000000,0.00000000,0.06808836,0.00000000,0.24782853,0.08975618,0.00546576
-2.44022011,0.27342880,0.04613019,0.00000000,0.00000000,0.06546877,0.00000000,0.23830155,0.08630416,0.00525486
-2.43421711,0.26104693,0.04386423,0.00000000,0.00000000,0.06250470,0.00000000,0.22752002,0.08239793,0.00501636
-2.42821411,0.24746287,0.04141413,0.00000000,0.00000000,0.05925272,0.00000000,0.21568972,0.07811204,0.00475481
-2.42221111,0.23292631,0.03882394,0.00000000,0.00000000,0.05577260,0.00000000,0.20302817,0.07352527,0.00447502
-2.41620810,0.21769277,0.03613799,0.00000000,0.00000000,0.05212553,0.00000000,0.18975799,0.06871828,0.00418191
-2.41020510,0.20201626,0.03339965,0.00000000,0.00000000,0.04837232,0.00000000,0.17610053,0.06377122,0.00388034
-2.40420210,0.18614244,0.03065023,0.00000000,0.00000000,0.04457180,0.00000000,0.16226990,0.05876165,0.00357506
-2.39819910,0.17030254,0.02792798,0.00000000,0.00000000,0.04077932,0.00000000,0.14846766,0.05376254,0.00327049
-2.39219610,0.15470821,0.02526734,0.00000000,0.00000000,0.03704557,0.00000000,0.13487834,0.04884072,0.00297070
-2.38619310,0.13954746,0.02269834,0.00000000,0.00000000,0.03341558,0.00000000,0.12166590,0.04405556,0.00267930
-2.38019010,0.12498180,0.02024620,0.00000000,0.00000000,0.02992801,0.00000000,0.10897119,0.03945804,0.00239939
-2.37418709,0.11114442,0.01793114,0.00000000,0.00000000,0.02661477,0.00000000,0.09691044,0.03509025,0.00213352
-2.36818409,0.09813965,0.01576839,0.00000000,0.00000000,0.02350085,0.00000000,0.08557467,0.03098512,0.00188368
-2.36218109,0.08604329,0.01376836,0.00000000,0.00000000,0.02060441,0.00000000,0.07503011,0.02716662,0.00165133
-2.35617809,0.07490402,0.01193693,0.00000000,0.00000000,0.01793710,0.00000000,0.06531929,0.02365013,0.00143740
-2.35017509,0.06474535,0.01027588,0.00000000,0.00000000,0.01550457,0.00000000,0.05646282,0.02044310,0.00124233
-2.34417209,0.05556831,0.00878337,0.00000000,0.00000000,0.01330707,0.00000000,0.04846171,0.01754588,0.00106613
-2.33816908,0.04735445,0.00745451,0.00000000,0.00000000,0.01134018,0.00000000,0.04129998,0.01495266,0.00090845
-2.33216608,0.04006905,0.00628194,0.00000000,0.00000000,0.00959560,0.00000000,0.03494745,0.01265250,0.00076861
-2.32616308,0.03366448,0.00525635,0.00000000,0.00000000,0.00806193,0.00000000,0.02936268,0.01063038,0.00064569
-2.32016008,0.02808336,0.00436709,0.00000000,0.00000000,0.00672543,0.00000000,0.02449571,0.00886820,0.00053859
-2.31415708,0.02326163,0.00360260,0.00000000,0.00000000,0.00557076,0.00000000,0.02029075,0.00734575,0.00044607
-2.30815408,0.01913133,0.00295092,0.00000000,0.00000000,0.00458167,0.00000000,0.01668861,0.00604158,0.00036683
-2.30215108,0.01562297,0.00240002,0.00000000,0.00000000,0.00374150,0.00000000,0.01362873,0.00493377,0.00029953
-2.29614807,0.01266764,0.00193817,0.00000000,0.00000000,0.00303376,0.00000000,0.01105106,0.00400055,0.00024285
-2.29014507,0.01019861,0.00155412,0.00000000,0.00000000,0.00244247,0.00000000,0.00889745,0.00322088,0.00019550
-2.28414207,0.00815266,0.00123737,0.00000000,0.00000000,0.00195250,0.00000000,0.00711279,0.00257479,0.00015627
-2.27813907,0.00647100,0.00097822,0.00000000,0.00000000,0.00154976,0.00000000,0.00564581,0.00204372,0.00012404
-2.27213607,0.00509985,0.00076789,0.00000000,0.00000000,0.00122138,0.00000000,0.00444965,0.00161070,0.00009777
-2.26613307,0.00399080,0.00059855,0.00000000,0.00000000,0.00095576,0.00000000,0.00348207,0.00126044,0.00007653
-2.26013007,0.00310087,0.00046331,0.00000000,0.00000000,0.00074261,0.00000001,0.00270558,0.00097936,0.00005951
-2.25412706,0.00239241,0.00035616,0.00000000,0.00000000,0.00057291,0.00000001,0.00208737,0.00075559,0.00004598
-2.24812406,0.00183290,0.00027197,0.00000000,0.00000000,0.00043886,0.00000001,0.00159902,0.00057883,0.00003534
-2.24212106,0.00139453,0.00020639,0.00000000,0.00000000,0.00033380,0.00000002,0.00121627,0.00044032,0.00002707
-2.23611806,0.00105386,0.00015580,0.00000000,0.00000000,0.00025210,0.00000003,0.00091863,0.00033263,0.00002074
-2.23011506,0.00079134,0.00011720,0.00000000,0.00000000,0.00018906,0.00000005,0.00068898,0.00024958,0.00001601
-2.22411206,0.00059089,0.00008818,0.00000000,0.00000001,0.00014080,0.00000007,0.00051319,0.00018606,0.00001261
-2.21810905,0.00043940,0.00006683,0.00000000,0.00000001,0.00010415,0.00000010,0.00037972,0.00013791,0.00001036
-2.21210605,0.00032640,0.00005171,0.00000000,0.00000002,0.00007655,0.00000015,0.00027922,0.00010177,0.00000916
-2.20610305,0.00024364,0.00004176,0.00000000,0.00000002,0.00005594,0.00000023,0.00020424,0.00007498,0.00000899
-2.20010005,0.00018480,0.00003632,0.00000000,0.00000003,0.00004070,0.00000034,0.00014890,0.00005546,0.00000991
-2.19409705,0.00014521,0.00003510,0.00000000,0.00000005,0.00002957,0.00000049,0.00010860,0.00004160,0.00001210
-2.18809405,0.00012166,0.00003816,0.00000000,0.00000007,0.00002157,0.00000072,0.00007982,0.00003222,0.00001587
-2.18209105,0.00011223,0.00004599,0.00000000,0.00000010,0.00001596,0.00000103,0.00005991,0.00002649,0.00002168
-2.17608804,0.00011624,0.00005952,0.00000000,0.00000015,0.00001220,0.00000148,0.00004698,0.00002389,0.00003019
-2.17008504,0.00013422,0.00008021,0.00000000,0.00000021,0.00000991,0.00000210,0.00003968,0.00002416,0.00004233
-2.16408204,0.00016793,0.00011017,0.00000000,0.00000029,0.00000883,0.00000296,0.00003722,0.00002730,0.00005933
-2.15807904,0.00022051,0.00015230,0.00000000,0.00000041,0.00000882,0.00000415,0.00003923,0.00003357,0.00008287
-2.15207604,0.00029668,0.00021048,0.00000000,0.00000057,0.00000985,0.00000578,0.00004574,0.00004351,0.00011510
-2.14607304,0.00040294,0.00028977,0.00000000,0.00000079,0.00001196,0.00000798,0.00005718,0.00005793,0.00015886
-2.14007004,0.00054796,0.00039675,0.00000000,0.00000108,0.00001529,0.00001095,0.00007438,0.00007798,0.00021777
-2.13406703,0.00074298,0.00053977,0.00000000,0.00000147,0.00002008,0.00001491,0.00009856,0.00010520,0.00029645
-2.12806403,0.00100230,0.00072937,0.00000000,0.00000198,0.00002665,0.00002015,0.00013144,0.00014156,0.00040069
-2.12206103,0.00134381,0.00097868,0.00000000,0.00000266,0.00003544,0.00002705,0.00017522,0.00018956,0.00053773
-2.11605803,0.00178966,0.00130391,0.00000000,0.00000354,0.00004701,0.00003604,0.00023270,0.00025229,0.00071648
-2.11005503,0.00236694,0.00172484,0.00000000,0.00000469,0.00006206,0.00004768,0.00030734,0.00033357,0.00094780
-2.10405203,0.00310834,0.00226532,0.00000000,0.00000616,0.00008142,0.00006262,0.00040334,0.00043799,0.00124482
-2.09804902,0.00405293,0.00295386,0.00000000,0.00000803,0.00010611,0.00008166,0.00052575,0.00057105,0.00162319
-2.09204602,0.00524682,0.00382405,0.00000000,0.00001039,0.00013735,0.00010572,0.00068052,0.00073924,0.00210138
-2.08604302,0.00674377,0.00491509,0.00000000,0.00001336,0.00017652,0.00013588,0.00087464,0.00095013,0.00270093
-2.08004002,0.00860570,0.00627211,0.00000000,0.00001704,0.00022526,0.00017341,0.00111613,0.00121244,0.00344664
-2.07403702,0.01090302,0.00794640,0.00000000,0.00002159,0.00028541,0.00021970,0.00141412,0.00153609,0.00436669
-2.06803402,0.01371462,0.00999544,0.00000000,0.00002716,0.00035905,0.00027637,0.00177886,0.00193220,0.00549267
-2.06203102,0.01712767,0.01248273,0.00000000,0.00003391,0.00044845,0.00034516,0.00222169,0.00241304,0.00685947
-2.05602801,0.02123692,0.01547727,0.00000000,0.00004204,0.00055612,0.00042799,0.00275493,0.00299195,0.00850502
-2.05002501,0.02614359,0.01905276,0.00000000,0.00005175,0.00068473,0.00052690,0.00339175,0.00368320,0.01046979
-2.04402201,0.03195370,0.02328635,0.00000000,0.00006324,0.00083708,0.00064404,0.00414599,0.00450171,0.01279621
-2.03801901,0.03877589,0.02825708,0.00000000,0.00007673,0.00101604,0.00078161,0.00503183,0.00546279,0.01552770
-2.03201601,0.04671862,0.03404377,0.00000000,0.00009243,0.00122453,0.00094180,0.00606349,0.00658169,0.01870757
-2.02601301,0.05588680,0.04072260,0.00000000,0.00011054,0.00146534,0.00112674,0.00725475,0.00787320,0.02237771
-2.02001001,0.06637791,0.04836421,0.00000000,0.00013126,0.00174113,0.00133842,0.00861853,0.00935103,0.02657694
-2.01400700,0.07827770,0.05703057,0.00000000,0.00015473,0.00205427,0.00157860,0.01016626,0.01102722,0.03133934
-2.00800400,0.09165549,0.06677149,0.00000000,0.00018110,0.00240674,0.00184871,0.01190740,0.01291153,0.03669233
-2.00200100,0.10655946,0.07762114,0.00000000,0.00021044,0.00280003,0.00214977,0.01384874,0.01501069,0.04265475
-1.99599800,0.12301187,0.08959453,0.00000000,0.00024279,0.00323498,0.00248229,0.01599391,0.01732781,0.04923495
-1.98999500,0.14100471,0.10268426,0.00000000,0.00027810,0.00371174,0.00284619,0.01834280,0.01986169,0.05642899
-1.98399200,0.16049587,0.11685760,0.00000000,0.00031628,0.00422966,0.00324072,0.02089110,0.02260632,0.06421911
-1.97798899,0.18140619,0.13205431,0.00000000,0.00035713,0.00478721,0.00366440,0.02362999,0.02555048,0.07257248
-1.97198599,0.20361769,0.14818519,0.00000000,0.00040038,0.00538198,0.00411499,0.02654592,0.02867744,0.08144049
-1.96598299,0.22697319,0.16513170,0.00000000,0.00044567,0.00601068,0.00458951,0.02962066,0.03196494,0.09075853
-1.95997999,0.25127751,0.18274667,0.00000000,0.00049257,0.00666920,0.00508422,0.03283145,0.03538535,0.10044649
-1.95397699,0.27630049,0.20085639,0.00000000,0.00054054,0.00735268,0.00559474,0.03615149,0.03890608,0.11040986
-1.94797399,0.30178184,0.21926394,0.00000000,0.00058899,0.00805572,0.00611608,0.03955060,0.04249031,0.12054172
-1.94197099,0.32743779,0.23775392,0.00000000,0.00063728,0.00877247,0.00664284,0.04299609,0.04609789,0.13072534
-1.93596798,0.35296944,0.25609833,0.00000000,0.00068470,0.00949698,0.00716936,0.04645389,0.04968650,0.14083751
-1.92996498,0.37807247,0.27406360,0.00000000,0.00073053,0.01022335,0.00768988,0.04988982,0.05321311,0.15075250
-1.92396198,0.40244806,0.29141833,0.00000000,0.00077404,0.01094608,0.00819879,0.05327096,0.05663543,0.16034640
-1.91795898,0.42581427,0.30794159,0.00000000,0.00081452,0.01166033,0.00869086,0.05656710,0.05991359,0.16950175
-1.91195598,0.44791768,0.32343130,0.00000000,0.00085131,0.01236219,0.00916142,0.05975217,0.06301176,0.17811229
-1.90595298,0.46854435,0.33771237,0.00000000,0.00088383,0.01304895,0.00960660,0.06280550,0.06589974,0.18608747
-1.89994997,0.48752978,0.35064400,0.00000000,0.00091155,0.01371926,0.01002352,0.06571299,0.06855435,0.19335656
-1.89394697,0.50476709,0.36212589,0.00000000,0.00093408,0.01437332,0.01041041,0.06846795,0.07096063,0.19987212
-1.88794397,0.52021289,0.37210289,0.00000000,0.00095116,0.01501290,0.01076670,0.07107157,0.07311266,0.20561257
-1.88194097,0.53389047,0.38056776,0.00000000,0.00096267,0.01564129,0.01109310,0.07353308,0.07501405,0.21058367
-1.87593797,0.54588977,0.38756174,0.00000000,0.00096861,0.01626325,0.01139154,0.07586941,0.07667796,0.21481881
-1.86993497,0.55636416,0.39317296,0.00000000,0.00096916,0.01688471,0.01166506,0.07810437,0.07812667,0.21837797
-1.86393197,0.56552383,0.39753242,0.00000000,0.00096463,0.01751248,0.01191769,0.08026744,0.07939060,0.22134535
-1.85792896,0.57362603,0.40080791,0.00000000,0.00095546,0.01815382,0.01215422,0.08239213,0.08050703,0.22382573
-1.85192596,0.58096252,0.40319587,0.00000000,0.00094222,0.01881601,0.01237989,0.08451402,0.08151827,0.22593968
-1.84592296,0.58784472,0.40491170,0.00000000,0.00092557,0.01950579,0.01260012,0.08666844,0.08246959,0.22781780
-1.83991996,0.59458726,0.40617889,0.00000000,0.00090624,0.02022881,0.01282015,0.08888817,0.08340685,0.22959428
-1.83391696,0.60149068,0.40721759,0.00000000,0.00088501,0.02098911,0.01304470,0.09120097,0.08437406,0.23140000
-1.82791396,0.60882430,0.40823304,0.00000000,0.00086267,0.02178862,0.01327765,0.09362732,0.08541089,0.23335565
