energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-3.53276638,5.12057168,0.00834013,1.23195552,2.82801749,1.08431928,0.61039345,1.51557495,2.11865498,0.00000000
-3.52676338,5.26989825,0.00847771,1.26024786,2.89148924,1.10839114,0.63426939,1.57025013,2.18566466,0.00000000
-3.52076038,5.43404083,0.00863980,1.29161443,2.96115132,1.13507480,0.65966725,1.63012234,2.25905214,0.00000000
-3.51475738,5.61185535,0.00882616,1.32589089,3.03661168,1.16417421,0.68638042,1.69476477,2.33821445,0.00000000
-3.50875438,5.80173701,0.00903566,1.36280995,3.11724021,1.19541692,0.71414911,1.76359977,2.42235282,0.00000000
-3.50275138,6.00165603,0.00926628,1.40200869,3.20218728,1.22846208,0.74266669,1.83590920,2.51049096,0.00000000
-3.49674837,6.20920805,0.00951522,1.44303962,3.29041178,1.26291092,0.77158764,1.91084907,2.60149909,0.00000000
-3.49074537,6.42167709,0.00977897,1.48538495,3.38071716,1.29831932,0.80053681,1.98746785,2.69412276,0.00000000
-3.48474237,6.63610845,0.01005345,1.52847327,3.47179351,1.33421167,0.82911955,2.06472825,2.78701557,0.00000000
-3.47873937,6.84938898,0.01033417,1.57169777,3.56226361,1.37009539,0.85693241,2.14153168,2.87877464,0.00000000
-3.47273637,7.05833167,0.01061636,1.61443519,3.65073064,1.40547544,0.88357401,2.21674484,2.96797777,0.00000000
-3.46673337,7.25976180,0.01089519,1.65606464,3.73582540,1.43986822,0.90865578,2.28922788,3.05322117,0.00000000
-3.46073037,7.45060185,0.01116591,1.69598548,3.81625092,1.47281431,0.93181222,2.35786328,3.13315663,0.00000000
-3.45472736,7.62795257,0.01142405,1.73363371,3.89082268,1.50388965,0.95271026,2.42158483,3.20652722,0.00000000
-3.44872436,7.78916787,0.01166557,1.76849617,3.95850282,1.53271486,0.97105772,2.47940582,3.27220032,0.00000000
-3.44272136,7.93192160,0.01188697,1.80012235,4.01842740,1.55896251,0.98661046,2.53044574,3.32919739,0.00000000
-3.43671836,8.05426441,0.01208548,1.82813342,4.06992599,1.58236240,0.99917811,2.57395466,3.37671940,0.00000000
-3.43071536,8.15466946,0.01225907,1.85222850,4.11253324,1.60270466,1.00862829,2.60933451,3.41416748,0.00000000
-3.42471236,8.23206597,0.01240655,1.87218821,4.14599269,1.61984110,1.01488927,2.63615652,3.44115799,0.00000000
-3.41870935,8.28585995,0.01252760,1.88787567,4.17025334,1.63368481,1.01795097,2.65417413,3.45753182,0.00000000
-3.41270635,8.31594180,0.01262274,1.89923511,4.18545972,1.64420831,1.01786434,2.66333092,3.46335734,0.00000000
-3.40670335,8.32268094,0.01269328,1.90628858,4.19193647,1.65144055,1.01473919,2.66376288,3.45892718,0.00000000
-3.40070035,8.30690763,0.01274129,1.90913095,4.19016876,1.65546292,1.00874048,2.65579512,3.44474850,0.00000000
-3.39469735,8.26988285,0.01276946,1.90792367,4.18077946,1.65640461,1.00008329,2.63993256,3.42152733,0.00000000
-3.38869435,8.21325716,0.01278099,1.90288751,4.16450451,1.65443743,0.98902644,2.61684517,3.39014716,0.00000000
-3.38269135,8.13901980,0.01277947,1.89429468,4.14216753,1.64977029,0.97586506,2.58734777,3.35164237,0.00000000
-3.37668834,8.04943962,0.01276868,1.88246055,4.11465447,1.64264345,0.96092229,2.55237540,3.30716753,0.00000000
-3.37068534,7.94699972,0.01275251,1.86773518,4.08288939,1.63332265,0.94454024,2.51295482,3.25796335,0.00000000
-3.36468234,7.83432782,0.01273474,1.85049486,4.04781168,1.62209316,0.92707059,2.47017336,3.20532041,0.00000000
-3.35867934,7.71412458,0.01271896,1.83113376,4.01035542,1.60925378,0.90886497,2.42514631,3.15054218,0.00000000
-3.35267634,7.58909215,0.01270839,1.81005576,3.97143095,1.59511090,0.89026548,2.37898414,3.09490834,0.00000000
-3.34667334,7.46186540,0.01270581,1.78766671,3.93190895,1.57997260,0.87159561,2.33276079,3.03964001,0.00000000
-3.34067034,7.33494801,0.01271348,1.76436688,3.89260683,1.56414289,0.85315189,2.28748450,2.98586798,0.00000000
-3.33466733,7.21065550,0.01273306,1.74054404,3.85427759,1.54791610,0.83519645,2.24407223,2.93460539,0.00000000
-3.32866433,7.09106709,0.01276563,1.71656685,3.81760081,1.53157165,0.81795087,2.20332867,2.88672547,0.00000000
-3.32266133,6.97798772,0.01281169,1.69277905,3.78317578,1.51536910,0.80159140,2.16593060,2.84294552,0.00000000
-3.31665833,6.87292133,0.01287120,1.66949413,3.75151648,1.49954381,0.78624585,2.13241718,2.80381731,0.00000000
-3.31065533,6.77705582,0.01294364,1.64699087,3.72304834,1.48430314,0.77199213,2.10318604,2.76972412,0.00000000
-3.30465233,6.69125958,0.01302812,1.62550967,3.69810659,1.46982345,0.75885866,2.07849532,2.74088435,0.00000000
-3.29864932,6.61608903,0.01312351,1.60524983,3.67693607,1.45624784,0.74682642,2.05847090,2.71736100,0.00000000
-3.29264632,6.55180600,0.01322851,1.58636773,3.65969238,1.44368481,0.73583272,2.04311824,2.69907642,0.00000000
-3.28664332,6.49840335,0.01334182,1.56897607,3.64644422,1.43220781,0.72577643,2.03233768,2.68583113,0.00000000
-3.28064032,6.45563695,0.01346225,1.55314400,3.63717682,1.42185562,0.71652450,2.02594217,2.67732554,0.00000000
-3.27463732,6.42306179,0.01358881,1.53889833,3.63179626,1.41263363,0.70791939,2.02367621,2.67318317,0.00000000
-3.26863432,6.40007001,0.01372081,1.52622544,3.63013454,1.40451582,0.69978727,2.02523464,2.67297412,0.00000000
-3.26263132,6.38592863,0.01385795,1.51507410,3.63195526,1.39744738,0.69194642,2.03028032,2.67623735,0.00000000
-3.25662831,6.37981498,0.01400029,1.50535886,3.63695971,1.39134787,0.68421566,2.03845966,2.68250071,0.00000000
-3.25062531,6.38084814,0.01414829,1.49696394,3.64479315,1.38611462,0.67642229,2.04941515,2.69129773,0.00000000
-3.24462231,6.38811515,0.01430275,1.48974744,3.65505130,1.38162646,0.66840937,2.06279465,2.70218056,0.00000000
-3.23861931,6.40069117,0.01446473,1.48354576,3.66728672,1.37774740,0.66004195,2.07825696,2.71472861,0.00000000
-3.23261631,6.41765336,0.01463545,1.47817807,3.68101518,1.37433033,0.65121201,2.09547398,2.72855295,0.00000000
-3.22661331,6.43808877,0.01481616,1.47345068,3.69572196,1.37122052,0.64184207,2.11412976,2.74329663,0.00000000
-3.22061031,6.46109689,0.01500798,1.46916129,3.71086807,1.36825895,0.63188715,2.13391686,2.75863149,0.00000000
-3.21460730,6.48578797,0.01521173,1.46510298,3.72589652,1.36528526,0.62133526,2.15453115,2.77425230,0.00000000
-3.20860430,6.51127863,0.01542780,1.46106794,3.74023883,1.36214061,0.61020640,2.17566547,2.78986898,0.00000000
-3.20260130,6.53668606,0.01565597,1.45685101,3.75332177,1.35867008,0.59855012,2.19700343,2.80519799,0.00000000
-3.19659830,6.56112258,0.01589528,1.45225287,3.76457460,1.35472503,0.58644194,2.21821393,2.81995394,0.00000000
-3.19059530,6.58369186,0.01614398,1.44708309,3.77343687,1.35016512,0.57397878,2.23894732,2.83384223,0.00000000
-3.18459230,6.60348813,0.01639942,1.44116293,3.77936690,1.34486025,0.56127362,2.25883374,2.84655363,0.00000000
-3.17858929,6.61959921,0.01665807,1.43432806,3.78185080,1.33869238,0.54844988,2.27748400,2.85776130,0.00000000
-3.17258629,6.63111388,0.01691556,1.42643108,3.78041213,1.33155723,0.53563550,2.29449321,2.86712070,0.00000000
-3.16658329,6.63713378,0.01716673,1.41734391,3.77462189,1.32336591,0.52295736,2.30944714,2.87427262,0.00000000
-3.16058029,6.63678947,0.01740580,1.40696008,3.76410860,1.31404649,0.51053595,2.32193094,2.87884902,0.00000000
-3.15457729,6.62926006,0.01762654,1.39519681,3.74856816,1.30354537,0.49848085,2.33153983,2.88048152,0.00000000
-3.14857429,6.61379528,0.01782244,1.38199686,3.72777308,1.29182853,0.48688694,2.33789120,2.87881210,0.00000000
-3.14257129,6.58973902,0.01798700,1.36733012,3.70158063,1.27888258,0.47583166,2.34063727,2.87350509,0.00000000
-3.13656828,6.55655278,0.01811393,1.35119476,3.66993949,1.26471547,0.46537332,2.33947773,2.86426005,0.00000000
-3.13056528,6.51383775,0.01819744,1.33361802,3.63289454,1.24935694,0.45555045,2.33417152,2.85082452,0.00000000
-3.12456228,6.46135429,0.01823244,1.31465641,3.59058946,1.23285849,0.44638226,2.32454713,2.83300603,0.00000000
-3.11855928,6.39903746,0.01821480,1.29439545,3.54326679,1.21529302,0.43787005,2.31051075,2.81068256,0.00000000
-3.11255628,6.32700795,0.01814150,1.27294868,3.49126559,1.19675392,0.42999952,2.29205201,2.78381105,0.00000000
-3.10655328,6.24557746,0.01801083,1.25045615,3.43501638,1.17735381,0.42274365,2.26924676,2.75243331,0.00000000
-3.10055028,6.15524838,0.01782245,1.22708230,3.37503377,1.15722278,0.41606624,2.24225701,2.71667926,0.00000000
-3.09454727,6.05670764,0.01757748,1.20301318,3.31190680,1.13650626,0.40992563,2.21132794,2.67676716,0.00000000
-3.08854427,5.95081497,0.01727849,1.17845329,3.24628749,1.11536251,0.40427853,2.17678214,2.63300108,0.00000000
-3.08254127,5.83858595,0.01692947,1.15362183,3.17887777,1.09395989,0.39908384,2.13901145,2.58576550,0.00000000
-3.07653827,5.72117070,0.01653576,1.12874866,3.11041549,1.07247382,0.39430600,2.09846687,2.53551766,0.00000000
-3.07053527,5.59982889,0.01610388,1.10406996,3.04165957,1.05108370,0.38991807,2.05564680,2.48277771,0.00000000
-3.06453227,5.47590200,0.01564144,1.07982363,2.97337506,1.02996964,0.38590407,2.01108444,2.42811733,0.00000000
-3.05852926,5.35078381,0.01515689,1.05624457,2.90631808,1.00930917,0.38226071,1.96533464,2.37214711,0.00000000
-3.05252626,5.22589001,0.01465937,1.03355988,2.84122117,0.98927404,0.37899840,1.91896084,2.31550328,0.00000000
-3.04652326,5.10262789,0.01415849,1.01198408,2.77877907,0.97002695,0.37614138,1.87252259,2.25883420,0.00000000
-3.04052026,4.98236668,0.01366409,0.99171427,2.71963515,0.95171842,0.37372727,1.82656392,2.20278700,0.00000000
-3.03451726,4.86640955,0.01318607,0.97292543,2.66436857,0.93448373,0.37180572,1.78160312,2.14799469,0.00000000
-3.02851426,4.75596754,0.01273420,0.95576585,2.61348210,0.91843996,0.37043663,1.73812393,2.09506416,0.00000000
-3.02251126,4.65213613,0.01231788,0.94035279,2.56739082,0.90368315,0.36968766,1.69656850,2.04456515,0.00000000
-3.01650825,4.55587467,0.01194603,0.92676836,2.52641172,0.89028575,0.36963147,1.65733202,1.99702046,0.00000000
-3.01050525,4.46798910,0.01162692,0.91505589,2.49075430,0.87829411,0.37034253,1.62075909,1.95289752,0.00000000
-3.00450225,4.38911799,0.01136801,0.90521678,2.46051249,0.86772647,0.37189387,1.58714169,1.91260121,0.00000000
-2.99849925,4.31972231,0.01117588,0.89720808,2.43565808,0.85857125,0.37435370,1.55671848,1.87646820,0.00000000
-2.99249625,4.26007879,0.01105608,0.89094093,2.41603625,0.85078585,0.37778214,1.52967533,1.84476258,0.00000000
-2.98649325,4.21027707,0.01101305,0.88628009,2.40136335,0.84429610,0.38222808,1.50614677,1.81767279,0.00000000
-2.98049025,4.17022063,0.01105004,0.88304468,2.39122778,0.83899645,0.38772638,1.48621793,1.79530989,0.00000000
-2.97448724,4.13963146,0.01116905,0.88101032,2.38509407,0.83475097,0.39429533,1.46992693,1.77770700,0.00000000
-2.96848424,4.11805832,0.01137077,0.87991282,2.38231083,0.83139538,0.40193460,1.45726728,1.76481984,0.00000000
-2.96248124,4.10488864,0.01165449,0.87945346,2.38212277,0.82873998,0.41062367,1.44819007,1.75652846,0.00000000
-2.95647824,4.09936360,0.01201813,0.87930578,2.38368687,0.82657371,0.42032077,1.44260596,1.75263995,0.00000000
-2.95047524,4.10059635,0.01245819,0.87912400,2.38609269,0.82466907,0.43096242,1.44038670,1.75289226,0.00000000
-2.94447224,4.10759285,0.01296973,0.87855259,2.38838644,0.82278806,0.44246359,1.44136621,1.75695897,0.00000000
-2.93846923,4.11927506,0.01354646,0.87723699,2.38959827,0.82068879,0.45471845,1.44534141,1.76445518,0.00000000
-2.93246623,4.13450585,0.01418073,0.87483497,2.38877196,0.81813270,0.46760183,1.45207276,1.77494430,0.00000000
-2.92646323,4.15211519,0.01486366,0.87102824,2.38499594,0.81489202,0.48097129,1.46128482,1.78794598,0.00000000
-2.92046023,4.17092691,0.01558527,0.86553379,2.37743449,0.81075731,0.49466976,1.47266707,1.80294489,0.00000000
-2.91445723,4.18978552,0.01633462,0.85811458,2.36535765,0.80554466,0.50852889,1.48587518,1.81940056,0.00000000
-2.90845423,4.20758229,0.01710002,0.84858892,2.34816873,0.79910230,0.52237282,1.50053313,1.83675793,0.00000000
-2.90245123,4.22328002,0.01786926,0.83683811,2.32542781,0.79131630,0.53602243,1.51623622,1.85445868,0.00000000
-2.89644822,4.23593582,0.01862988,0.82281204,2.29687030,0.78211508,0.54929995,1.53255536,1.87195304,0.00000000
-2.89044522,4.24472126,0.01936947,0.80653229,2.26241935,0.77147250,0.56203376,1.54904261,1.88871186,0.00000000
-2.88444222,4.24893941,0.02007595,0.78809263,2.22219158,0.75940939,0.57406324,1.56523805,1.90423864,0.00000000
-2.87843922,4.24803820,0.02073789,0.76765675,2.17649559,0.74599341,0.58524352,1.58067785,1.91808117,0.00000000
-2.87243622,4.24161981,0.02134480,0.74545344,2.12582330,0.73133719,0.59544989,1.59490339,1.92984241,0.00000000
-2.86643322,4.22944576,0.02188742,0.72176917,2.07083439,0.71559488,0.60458176,1.60747118,1.93919018,0.00000000
-2.86043022,4.21143750,0.02235796,0.69693866,2.01233439,0.69895716,0.61256595,1.61796311,1.94586528,0.00000000
-2.85442721,4.18767262,0.02275028,0.67133365,1.95124756,0.68164501,0.61935911,1.62599667,1.94968761,0.00000000
-2.84842421,4.15837659,0.02306008,0.64535040,1.88858559,0.66390240,0.62494919,1.63123474,1.95056005,0.00000000
-2.84242121,4.12391046,0.02328492,0.61939661,1.82541350,0.64598828,0.62935583,1.63339432,1.94846975,0.00000000
-2.83641821,4.08475477,0.02342429,0.59387813,1.76281426,0.62816814,0.63262964,1.63225389,1.94348663,0.00000000
-2.83041521,4.04149025,0.02347955,0.56918610,1.70185360,0.61070555,0.63485028,1.62765900,1.93575922,0.00000000
-2.82441221,3.99477592,0.02345378,0.54568512,1.64354630,0.59385388,0.63612352,1.61952568,1.92550770,0.00000000
-2.81840920,3.94532529,0.02335165,0.52370267,1.58882544,0.57784867,0.63657729,1.60784169,1.91301443,0.00000000
-2.81240620,3.89388147,0.02317913,0.50352029,1.53851550,0.56290079,0.63635687,1.59266525,1.89861239,0.00000000
-2.80640320,3.84119214,0.02294329,0.48536682,1.49331020,0.54919063,0.63561951,1.57412162,1.88267182,0.00000000
-2.80040020,3.78798506,0.02265198,0.46941360,1.45375580,0.53686359,0.63452863,1.55239739,1.86558574,0.00000000
-2.79439720,3.73494521,0.02231350,0.45577190,1.42023993,0.52602682,0.63324789,1.52773307,1.84775494,0.00000000
-2.78839420,3.68269425,0.02193635,0.44449244,1.39298620,0.51674742,0.63193546,1.50041409,1.82957311,0.00000000
-2.78239120,3.63177313,0.02152888,0.43556678,1.37205432,0.50905198,0.63073862,1.47076095,1.81141283,0.00000000
-2.77638819,3.58262852,0.02109911,0.42893045,1.35734540,0.50292749,0.62978914,1.43911874,1.79361304,0.00000000
-2.77038519,3.53560348,0.02065449,0.42446757,1.34861179,0.49832346,0.62919952,1.40584680,1.77646866,0.00000000
-2.76438219,3.49093303,0.02020172,0.42201652,1.34547100,0.49515519,0.62906027,1.37130886,1.76022280,0.00000000
-2.75837919,3.44874445,0.01974668,0.42137661,1.34742277,0.49330801,0.62943847,1.33586423,1.74506199,0.00000000
-2.75237619,3.40906271,0.01929438,0.42231528,1.35386877,0.49264229,0.63037752,1.29986032,1.73111466,0.00000000
-2.74637319,3.37182065,0.01884896,0.42457556,1.36413410,0.49299906,0.63189821,1.26362690,1.71845291,0.00000000
-2.74037019,3.33687358,0.01841379,0.42788375,1.37748994,0.49420612,0.63400096,1.22747221,1.70709754,0.00000000
-2.73436718,3.30401779,0.01799156,0.43195692,1.39317674,0.49608432,0.63666909,1.19168107,1.69702596,0.00000000
-2.72836418,3.27301230,0.01758445,0.43651022,1.41042737,0.49845403,0.63987300,1.15651491,1.68818268,0.00000000
-2.72236118,3.24360278,0.01719430,0.44126383,1.42848970,0.50114134,0.64357490,1.12221348,1.68049171,0.00000000
-2.71635818,3.21554679,0.01682285,0.44594947,1.44664817,0.50398420,0.64773394,1.08899824,1.67387016,0.00000000
-2.71035518,3.18863917,0.01647193,0.45031635,1.46424386,0.50683795,0.65231130,1.05707681,1.66824239,0.00000000
-2.70435218,3.16273630,0.01614364,0.45413667,1.48069265,0.50958042,0.65727501,1.02664822,1.66355378,0.00000000
-2.69834917,3.13777820,0.01584056,0.45721034,1.49550114,0.51211617,0.66260420,0.99790855,1.65978335,0.00000000
-2.69234617,3.11380714,0.01556592,0.45936915,1.50827970,0.51438005,0.66829237,0.97105633,1.65695438,0.00000000
-2.68634317,3.09098176,0.01532364,0.46048010,1.51875256,0.51633960,0.67434969,0.94629743,1.65514252,0.00000000
-2.68034017,3.06958589,0.01511849,0.46044795,1.52676434,0.51799655,0.68080385,0.92384891,1.65448059,0.00000000
-2.67433717,3.05003109,0.01495602,0.45921688,1.53228284,0.51938705,0.68769965,0.90394146,1.65515983,0.00000000
-2.66833417,3.03285280,0.01484253,0.45677116,1.53539784,0.52058074,0.69509708,0.88682015,1.65742735,0.00000000
-2.66233117,3.01869961,0.01478499,0.45313486,1.53631573,0.52167872,0.70306811,0.87274335,1.66157967,0.00000000
-2.65632816,3.00831603,0.01479083,0.44837046,1.53535020,0.52281018,0.71169219,0.86197959,1.66795265,0.00000000
-2.65032516,3.00251912,0.01486775,0.44257653,1.53290883,0.52412811,0.72105095,0.85480250,1.67690820,0.00000000
-2.64432216,3.00216995,0.01502343,0.43588431,1.52947642,0.52580401,0.73122207,0.85148382,1.68881829,0.00000000
-2.63831916,3.00814076,0.01526524,0.42845347,1.52559518,0.52802182,0.74227298,0.85228484,1.70404708,0.00000000
-2.63231616,3.02127953,0.01559993,0.42046710,1.52184284,0.53097135,0.75425461,0.85744642,1.72293196,0.00000000
-2.62631316,3.04237320,0.01603323,0.41212613,1.51880950,0.53484146,0.76719570,0.86717820,1.74576456,0.00000000
-2.62031016,3.07211152,0.01656962,0.40364338,1.51707412,0.53981316,0.78109794,0.88164721,1.77277258,0.00000000
-2.61430715,3.11105300,0.01721193,0.39523749,1.51718201,0.54605314,0.79593247,0.90096658,1.80410347,0.00000000
-2.60830415,3.15959478,0.01796116,0.38712701,1.51962407,0.55370779,0.81163784,0.92518480,1.83981067,0.00000000
-2.60230115,3.21794783,0.01881620,0.37952484,1.52481906,0.56289811,0.82811969,0.95427602,1.87984331,0.00000000
-2.59629815,3.28611869,0.01977375,0.37263331,1.53309969,0.57371569,0.84525232,0.98813192,1.92403974,0.00000000
-2.59029515,3.36389870,0.02082825,0.36663998,1.54470319,0.58621990,0.86288192,1.02655559,1.97212532,0.00000000
-2.58429215,3.45086118,0.02197186,0.36171436,1.55976671,0.60043641,0.88083152,1.06925778,2.02371453,0.00000000
-2.57828914,3.54636678,0.02319467,0.35800570,1.57832787,0.61635704,0.89890725,1.11585578,2.07831727,0.00000000
-2.57228614,3.64957652,0.02448483,0.35564154,1.60033003,0.63394087,0.91690565,1.16587519,2.13534911,0.00000000
-2.56628314,3.75947197,0.02582887,0.35472735,1.62563197,0.65311650,0.93462150,1.21875457,2.19414490,0.00000000
-2.56028014,3.87488132,0.02721207,0.35534674,1.65402111,0.67378527,0.95185583,1.27385302,2.25397502,0.00000000
-2.55427714,3.99451020,0.02861885,0.35756241,1.68522924,0.69582511,0.96842347,1.33046045,2.31406373,0.00000000
-2.54827414,4.11697554,0.03003322,0.36141722,1.71894966,0.71909487,0.98415979,1.38781042,2.37360843,0.00000000
-2.54227114,4.24084078,0.03143922,0.36693558,1.75485449,0.74343869,0.99892621,1.44509498,2.43179937,0.00000000
-2.53626813,4.36465105,0.03282142,0.37412456,1.79261082,0.76869026,1.01261412,1.50148129,2.48783879,0.00000000
-2.53026513,4.48696647,0.03416525,0.38297474,1.83189473,0.79467662,1.02514696,1.55612943,2.54095883,0.00000000
-2.52426213,4.60639254,0.03545744,0.39346058,1.87240210,0.82122141,1.03648051,1.60821075,2.59043774,0.00000000
-2.51825913,4.72160640,0.03668627,0.40554021,1.91385570,0.84814731,1.04660132,1.65692634,2.63561387,0.00000000
-2.51225613,4.83137838,0.03784179,0.41915471,1.95600806,0.87527777,1.05552351,1.70152491,2.67589716,0.00000000
-2.50625313,4.93458856,0.03891595,0.43422680,1.99864026,0.90243793,1.06328417,1.74131964,2.71077817,0.00000000
-2.50025013,5.03023831,0.03990268,0.45065930,2.04155698,0.92945500,1.06993789,1.77570340,2.73983454,0.00000000
-2.49424712,5.11745728,0.04079777,0.46833338,2.08457840,0.95615811,1.07555073,1.80416192,2.76273518,0.00000000
-2.48824412,5.19550664,0.04159887,0.48710699,2.12753003,0.98237801,1.08019418,1.82628464,2.77924237,0.00000000
-2.48224112,5.26377939,0.04230524,0.50681373,2.17023152,1.00794688,1.08393962,1.84177288,2.78921220,0.00000000
-2.47623812,5.32179881,0.04291762,0.52726249,2.21248586,1.03269844,1.08685372,1.85044525,2.79259365,0.00000000
-2.47023512,5.36921629,0.04343800,0.54823809,2.25407005,1.05646873,1.08899505,1.85224024,2.78942670,0.00000000
-2.46423212,5.40580939,0.04386941,0.56950326,2.29472860,1.07909773,1.09041234,1.84721607,2.77983974,0.00000000
-2.45822911,5.43148106,0.04421576,0.59080198,2.33417062,1.10043195,1.09114433,1.83554793,2.76404660,0.00000000
-2.45222611,5.44626067,0.04448169,0.61186437,2.37207142,1.12032813,1.09122140,1.81752291,2.74234317,0.00000000
-2.44622311,5.45030703,0.04467245,0.63241307,2.40807880,1.13865792,1.09066869,1.79353285,2.71510393,0.00000000
-2.44022011,5.44391340,0.04479390,0.65217087,2.44182399,1.15531340,1.08951049,1.76406546,2.68277804,0.00000000
-2.43421711,5.42751407,0.04485246,0.67086944,2.47293692,1.17021330,1.08777567,1.72969409,2.64588508,0.00000000
-2.42821411,5.40169171,0.04485518,0.68825874,2.50106489,1.18330946,1.08550338,1.69106649,2.60501012,0.00000000
-2.42221111,5.36718461,0.04480978,0.70411670,2.52589363,1.19459311,1.08274885,1.64889288,2.56079790,0.00000000
-2.41620810,5.32489234,0.04472472,0.71825861,2.54716933,1.20410064,1.07958851,1.60393362,2.51394582,0.00000000
-2.41020510,5.27587881,0.04460923,0.73054579,2.56472015,1.21191827,1.07612414,1.55698666,2.46519558,0.00000000
-2.40420210,5.22137115,0.04447339,0.74089296,2.57847566,1.21818518,1.07248542,1.50887509,2.41532317,0.00000000
-2.39819910,5.16275337,0.04432802,0.74927387,2.58848282,1.22309481,1.06883074,1.46043480,2.36512721,0.00000000
-2.39219610,5.10155387,0.04418467,0.75572480,2.59491705,1.22689388,1.06534587,1.41250236,2.31541557,0.00000000
-2.38619310,5.03942600,0.04405539,0.76034562,2.59808753,1.22987898,1.06224059,1.36590319,2.26699041,0.00000000
-2.38019010,4.97812159,0.04395251,0.76329822,2.59843594,1.23239080,1.05974315,1.32144009,2.22063200,0.00000000
-2.37418709,4.91945758,0.04388834,0.76480235,2.59652835,1.23480580,1.05809299,1.27988199,2.17708150,0.00000000
-2.36818409,4.86527639,0.04387476,0.76512883,2.59304048,1.23752585,1.05753187,1.24195313,2.13702346,0.00000000
-2.36218109,4.81740120,0.04392285,0.76459046,2.58873663,1.24096593,1.05829391,1.20832258,2.10106852,0.00000000
-2.35617809,4.77758755,0.04404240,0.76353100,2.58444348,1.24554061,1.06059517,1.17959421,2.06973689,0.00000000
-2.35017509,4.74747311,0.04424151,0.76231260,2.58101961,1.25164964,1.06462319,1.15629725,2.04344363,0.00000000
-2.34417209,4.72852767,0.04452614,0.76130221,2.57932246,1.25966349,1.07052712,1.13887757,2.02248609,0.00000000
-2.33816908,4.72200545,0.04489982,0.76085763,2.58017425,1.26990939,1.07840913,1.12768981,2.00703436,0.00000000
-2.33216608,4.72890191,0.04536330,0.76131373,2.58432831,1.28265849,1.08831731,1.12299073,1.99712527,0.00000000
-2.32616308,4.74991705,0.04591446,0.76296946,2.59243779,1.29811489,1.10024081,1.12493386,1.99266037,0.00000000
-2.32016008,4.78542688,0.04654821,0.76607616,2.60502782,1.31640680,1.11410719,1.13356574,1.99340802,0.00000000
-2.31415708,4.83546460,0.04725657,0.77082768,2.62247268,1.33758058,1.12978239,1.14882412,1.99901000,0.00000000
-2.30815408,4.89971239,0.04802889,0.77735272,2.64497880,1.36159755,1.14707310,1.17053803,2.00899220,0.00000000
-2.30215108,4.97750431,0.04885211,0.78570956,2.67257440,1.38833407,1.16573171,1.19843019,2.02277932,0.00000000
-2.29614807,5.06784028,0.04971123,0.79588353,2.70510587,1.41758453,1.18546327,1.23212150,2.03971297,0.00000000
-2.29014507,5.16941076,0.05058980,0.80778714,2.74224123,1.44906734,1.20593439,1.27113793,2.05907254,0.00000000
-2.28414207,5.28063096,0.05147043,0.82126280,2.78347997,1.48243348,1.22678337,1.31491951,2.08009816,0.00000000
-2.27813907,5.39968329,0.05233544,0.83608804,2.82816888,1.51727719,1.24763134,1.36283119,2.10201459,0.00000000
-2.27213607,5.52456627,0.05316742,0.85198292,2.87552295,1.55314831,1.26809365,1.41417560,2.12405534,0.00000000
-2.26613307,5.65314788,0.05394978,0.86861926,2.92465016,1.58956571,1.28779106,1.46820696,2.14548589,0.00000000
-2.26013007,5.78322122,0.05466731,0.88563125,2.97457912,1.62603113,1.30636026,1.52414607,2.16562509,0.00000000
-2.25412706,5.91256045,0.05530660,0.90262713,3.02428823,1.66204291,1.32346326,1.58119579,2.18386395,0.00000000
-2.24812406,6.03897468,0.05585641,0.91920127,3.07273521,1.69710898,1.33879525,1.63855651,2.19968104,0.00000000
-2.24212106,6.16035830,0.05630791,0.93494638,3.11888573,1.73075865,1.35209077,1.69544123,2.21265389,0.00000000
-2.23611806,6.27473584,0.05665485,0.94946529,3.16174033,1.76255280,1.36312793,1.75108987,2.22246612,0.00000000
-2.23011506,6.38030039,0.05689359,0.96238203,3.20035859,1.79209212,1.37173074,1.80478227,2.22891016,0.00000000
-2.22411206,6.47544467,0.05702309,0.97335173,3.23388013,1.81902334,1.37776960,1.85584977,2.23188545,0.00000000
-2.21810905,6.55878432,0.05704473,0.98206927,3.26154187,1.84304330,1.38116012,1.90368499,2.23139269,0.00000000
-2.21210605,6.62917352,0.05696212,0.98827639,3.28269149,1.86390101,1.38186052,1.94774980,2.22752433,0.00000000
-2.20610305,6.68571334,0.05678084,0.99176723,3.29679717,1.88139791,1.37986801,1.98758137,2.22045222,0.00000000
-2.20010005,6.72775343,0.05650812,0.99239219,3.30345368,1.89538657,1.37521439,2.02279628,2.21041299,0.00000000
-2.19409705,6.75488819,0.05615250,0.99006029,3.30238536,1.90576822,1.36796141,2.05309299,2.19769217,0.00000000
-2.18809405,6.76694832,0.05572351,0.98473999,3.29344634,1.91248947,1.35819605,2.07825250,2.18260789,0.00000000
-2.18209105,6.76398916,0.05523135,0.97645874,3.27661855,1.91553875,1.34602618,2.09813772,2.16549501,0.00000000
-2.17608804,6.74627664,0.05468655,0.96530127,3.25200807,1.91494261,1.33157682,2.11269154,2.14669057,0.00000000
-2.17008504,6.71427208,0.05409974,0.95140696,3.21984022,1.91076247,1.31498707,2.12193378,2.12652110,0.00000000
