energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.65632816,2.71032280,-3.34675274,0.37632641,-0.52493527,2.10382481,-2.60568227,0.66680335,-0.81063016,0.00000000,-0.00000000,0.08102148,-0.07420313,0.00000000,-0.00000000
-2.65032516,2.63921041,-3.26096695,0.36434463,-0.50090373,2.04479693,-2.53980312,0.65142629,-0.79083880,0.00000000,-0.00000000,0.08318049,-0.07468083,0.00000000,-0.00000000
-2.64432216,2.57004685,-3.17723216,0.35395145,-0.47830655,1.98629794,-2.47515824,0.63715433,-0.77136961,0.00000000,-0.00000000,0.08564699,-0.07533630,0.00000000,-0.00000000
-2.63831916,2.50333882,-3.09531837,0.34516895,-0.45720201,1.92870640,-2.41145292,0.62415193,-0.75229438,0.00000000,-0.00000000,0.08844118,-0.07618452,0.00000000,-0.00000000
-2.63231616,2.43965685,-3.01506734,0.33801183,-0.43763902,1.87246902,-2.34845593,0.61257976,-0.73370001,0.00000000,-0.00000000,0.09157912,-0.07724363,0.00000000,-0.00000000
-2.62631316,2.37961301,-2.93640877,0.33248540,-0.41965892,1.81808482,-2.28601352,0.60258770,-0.71568952,0.00000000,-0.00000000,0.09507131,-0.07853445,0.00000000,-0.00000000
-2.62031016,2.32383463,-2.85937203,0.32858316,-0.40329704,1.76608600,-2.22406021,0.59430728,-0.69838214,0.00000000,-0.00000000,0.09892141,-0.08007975,0.00000000,-0.00000000
-2.61430715,2.27293542,-2.78409276,0.32628421,-0.38858391,1.71701635,-2.16262549,0.58784409,-0.68191212,0.00000000,-0.00000000,0.10312491,-0.08190336,0.00000000,-0.00000000
-2.60830415,2.22748567,-2.71081360,0.32555066,-0.37554591,1.67140848,-2.10183602,0.58327033,-0.66642633,0.00000000,-0.00000000,0.10766815,-0.08402924,0.00000000,-0.00000000
-2.60230115,2.18798315,-2.63987857,0.32632547,-0.36420527,1.62976096,-2.04191302,0.58061820,-0.65208049,0.00000000,-0.00000000,0.11252743,-0.08648018,0.00000000,-0.00000000
-2.59629815,2.15482633,-2.57172137,0.32853073,-0.35457943,1.59251665,-1.98316472,0.57987446,-0.63903410,0.00000000,-0.00000000,0.11766858,-0.08927662,0.00000000,-0.00000000
-2.59029515,2.12829157,-2.50684775,0.33206685,-0.34667974,1.56004337,-1.92597426,0.58097651,-0.62744440,0.00000000,-0.00000000,0.12304680,-0.09243517,0.00000000,-0.00000000
-2.58429215,2.10851566,-2.44581289,0.33681262,-0.34050963,1.53261794,-1.87078345,0.58381035,-0.61745926,0.00000000,-0.00000000,0.12860701,-0.09596727,0.00000000,-0.00000000
-2.57828914,2.09548479,-2.38919470,0.34262650,-0.33606227,1.51041459,-1.81807320,0.58821081,-0.60920967,0.00000000,-0.00000000,0.13428471,-0.09987777,0.00000000,-0.00000000
-2.57228614,2.08903075,-2.33756460,0.34934890,-0.33331810,1.49349819,-1.76834152,0.59396390,-0.60280193,0.00000000,-0.00000000,0.14000720,-0.10416361,0.00000000,-0.00000000
-2.56628314,2.08883485,-2.29145704,0.35680569,-0.33224225,1.48182296,-1.72208028,0.60081164,-0.59831018,0.00000000,-0.00000000,0.14569538,-0.10881271,0.00000000,-0.00000000
-2.56028014,2.09443944,-2.25133963,0.36481273,-0.33278224,1.47523661,-1.67975177,0.60845896,-0.59576946,0.00000000,-0.00000000,0.15126596,-0.11380305,0.00000000,-0.00000000
-2.55427714,2.10526674,-2.21758535,0.37318116,-0.33486605,1.47348989,-1.64176641,0.61658276,-0.59516996,0.00000000,-0.00000000,0.15663396,-0.11910206,0.00000000,-0.00000000
-2.54827414,2.12064415,-2.19044859,0.38172337,-0.33840088,1.47625103,-1.60846273,0.62484250,-0.59645275,0.00000000,-0.00000000,0.16171552,-0.12466643,0.00000000,-0.00000000
-2.54227114,2.13983486,-2.17004621,0.39025925,-0.34327274,1.48312451,-1.58009064,0.63289211,-0.59950728,0.00000000,-0.00000000,0.16643088,-0.13044226,0.00000000,-0.00000000
-2.53626813,2.16207228,-2.15634506,0.39862243,-0.34934695,1.49367305,-1.55679899,0.64039260,-0.60417107,0.00000000,-0.00000000,0.17070730,-0.13636573,0.00000000,-0.00000000
-2.53026513,2.18659677,-2.14915654,0.40666618,-0.35646974,1.50744199,-1.53862804,0.64702485,-0.61023154,0.00000000,-0.00000000,0.17448193,-0.14236421,0.00000000,-0.00000000
-2.52426213,2.21269258,-2.14813885,0.41426863,-0.36447073,1.52398455,-1.52550735,0.65250195,-0.61743026,0.00000000,-0.00000000,0.17770434,-0.14835786,0.00000000,-0.00000000
-2.51825913,2.23972348,-2.15280698,0.42133710,-0.37316656,1.54288696,-1.51725928,0.65658065,-0.62546934,0.00000000,-0.00000000,0.18033871,-0.15426159,0.00000000,-0.00000000
-2.51225613,2.26716501,-2.16255012,0.42781117,-0.38236517,1.56379195,-1.51360790,0.65907114,-0.63401990,0.00000000,-0.00000000,0.18236551,-0.15998746,0.00000000,-0.00000000
-2.50625313,2.29463185,-2.17665577,0.43366450,-0.39187077,1.58641951,-1.51419310,0.65984504,-0.64273230,0.00000000,-0.00000000,0.18378252,-0.16544727,0.00000000,-0.00000000
-2.50025013,2.32189896,-2.19433950,0.43890514,-0.40148930,1.61058379,-1.51858903,0.65884097,-0.65124768,0.00000000,-0.00000000,0.18460528,-0.17055543,0.00000000,-0.00000000
-2.49424712,2.34891536,-2.21477891,0.44357450,-0.41103384,1.63620525,-1.52632626,0.65606756,-0.65921033,0.00000000,-0.00000000,0.18486682,-0.17523180,0.00000000,-0.00000000
-2.48824412,2.37580981,-2.23715034,0.44774498,-0.42033008,1.66331739,-1.53691622,0.65160383,-0.66628041,0.00000000,-0.00000000,0.18461666,-0.17940446,0.00000000,-0.00000000
-2.48224112,2.40288824,-2.26066632,0.45151639,-0.42922128,1.69206769,-1.54987712,0.64559690,-0.67214642,0.00000000,-0.00000000,0.18391935,-0.18301233,0.00000000,-0.00000000
-2.47623812,2.43062294,-2.28461218,0.45501152,-0.43757257,1.72271258,-1.56475972,0.63825719,-0.67653681,0.00000000,-0.00000000,0.18285228,-0.18600743,0.00000000,-0.00000000
-2.47023512,2.45963401,-2.30837985,0.45837100,-0.44527455,1.75560672,-1.58117179,0.62985135,-0.67923036,0.00000000,-0.00000000,0.18150323,-0.18835672,0.00000000,-0.00000000
-2.46423212,2.49066402,-2.33149737,0.46174780,-0.45224579,1.79118697,-1.59880010,0.62069334,-0.68006466,0.00000000,-0.00000000,0.17996746,-0.19004341,0.00000000,-0.00000000
-2.45822911,2.52454699,-2.35365257,0.46530167,-0.45843435,1.82995178,-1.61742859,0.61113397,-0.67894254,0.00000000,-0.00000000,0.17834476,-0.19106774,0.00000000,-0.00000000
-2.45222611,2.56217312,-2.37470978,0.46919384,-0.46381826,1.87243690,-1.63695203,0.60154946,-0.67583611,0.00000000,-0.00000000,0.17673636,-0.19144709,0.00000000,-0.00000000
-2.44622311,2.60445078,-2.39471899,0.47358208,-0.46840496,1.91918856,-1.65738431,0.59232947,-0.67078820,0.00000000,-0.00000000,0.17524204,-0.19121556,0.00000000,-0.00000000
-2.44022011,2.65226744,-2.41391675,0.47861641,-0.47222998,1.97073523,-1.67886090,0.58386504,-0.66391129,0.00000000,-0.00000000,0.17395735,-0.19042295,0.00000000,-0.00000000
-2.43421711,2.70645109,-2.43271913,0.48443560,-0.47535471,2.02755919,-1.70163543,0.57653692,-0.65538406,0.00000000,-0.00000000,0.17297123,-0.18913321,0.00000000,-0.00000000
-2.42821411,2.76773367,-2.45170682,0.49116440,-0.47786385,2.09006920,-1.72607036,0.57070464,-0.64544568,0.00000000,-0.00000000,0.17236395,-0.18742254,0.00000000,-0.00000000
-2.42221111,2.83671798,-2.47160340,0.49891147,-0.47986233,2.15857543,-1.75262228,0.56669667,-0.63438814,0.00000000,-0.00000000,0.17220555,-0.18537707,0.00000000,-0.00000000
-2.41620810,2.91384907,-2.49324747,0.50776813,-0.48147219,2.23326758,-1.78182235,0.56480184,-0.62254715,0.00000000,-0.00000000,0.17255461,-0.18309040,0.00000000,-0.00000000
-2.41020510,2.99939124,-2.51756019,0.51780749,-0.48282942,2.31419726,-1.81425294,0.56526223,-0.61029181,0.00000000,-0.00000000,0.17345758,-0.18066104,0.00000000,-0.00000000
-2.40420210,3.09341109,-2.54550946,0.52908409,-0.48408090,2.40126518,-1.85052126,0.56826765,-0.59801368,0.00000000,-0.00000000,0.17494838,-0.17818980,0.00000000,-0.00000000
-2.39819910,3.19576734,-2.57807232,0.54163364,-0.48538158,2.49421373,-1.89123139,0.57395165,-0.58611547,0.00000000,-0.00000000,0.17704842,-0.17577731,0.00000000,-0.00000000
-2.39219610,3.30610733,-2.61619703,0.55547295,-0.48689184,2.59262530,-1.93695570,0.58238901,-0.57499990,0.00000000,-0.00000000,0.17976688,-0.17352173,0.00000000,-0.00000000
-2.38619310,3.42387027,-2.66076635,0.57059966,-0.48877509,2.69592619,-1.98820708,0.59359480,-0.56505909,0.00000000,-0.00000000,0.18310118,-0.17151668,0.00000000,-0.00000000
-2.38019010,3.54829691,-2.71256325,0.58699189,-0.49119547,2.80339625,-2.04541292,0.60752465,-0.55666453,0.00000000,-0.00000000,0.18703759,-0.16984943,0.00000000,-0.00000000
-2.37418709,3.67844525,-2.77224032,0.60460764,-0.49431564,2.91418368,-2.10889210,0.62407631,-0.55015818,0.00000000,-0.00000000,0.19155195,-0.16859943,0.00000000,-0.00000000
-2.36818409,3.81321159,-2.84029372,0.62338399,-0.49829442,3.02732465,-2.17883573,0.64309227,-0.54584465,0.00000000,-0.00000000,0.19661034,-0.16783706,0.00000000,-0.00000000
-2.36218109,3.95135629,-2.91704247,0.64323615,-0.50328436,3.14176690,-2.25529248,0.66436329,-0.54398452,0.00000000,-0.00000000,0.20216985,-0.16762270,0.00000000,-0.00000000
-2.35617809,4.09153333,-3.00261361,0.66405659,-0.50942894,3.25639677,-2.33815892,0.68763279,-0.54478903,0.00000000,-0.00000000,0.20817918,-0.16800604,0.00000000,-0.00000000
-2.35017509,4.23232293,-3.09693339,0.68571413,-0.51685955,3.37006854,-2.42717527,0.71260197,-0.54841598,0.00000000,-0.00000000,0.21457929,-0.16902557,0.00000000,-0.00000000
-2.34417209,4.37226620,-3.19972464,0.70805350,-0.52569205,3.48163534,-2.52192659,0.73893549,-0.55496679,0.00000000,-0.00000000,0.22130399,-0.17070827,0.00000000,-0.00000000
-2.33816908,4.50990092,-3.31051017,0.73089530,-0.53602303,3.58998058,-2.62184932,0.76626771,-0.56448488,0.00000000,-0.00000000,0.22828053,-0.17306946,0.00000000,-0.00000000
-2.33216608,4.64379754,-3.42862183,0.75403661,-0.54792594,3.69404887,-2.72624290,0.79420939,-0.57695492,0.00000000,-0.00000000,0.23543015,-0.17611264,0.00000000,-0.00000000
-2.32616308,4.77259435,-3.55321489,0.77725248,-0.56144703,3.79287556,-2.83428591,0.82235467,-0.59230333,0.00000000,-0.00000000,0.24266880,-0.17982957,0.00000000,-0.00000000
-2.32016008,4.89503102,-3.68328708,0.80029824,-0.57660149,3.88561395,-2.94505621,0.85028841,-0.61039958,0.00000000,-0.00000000,0.24990783,-0.18420031,0.00000000,-0.00000000
-2.31415708,5.00997951,-3.81770174,0.82291285,-0.59336990,3.97155925,-3.05755435,0.87759361,-0.63105849,0.00000000,-0.00000000,0.25705494,-0.18919340,0.00000000,-0.00000000
-2.30815408,5.11647155,-3.95521439,0.84482318,-0.61169523,4.05016861,-3.17072944,0.90385901,-0.65404339,0.00000000,-0.00000000,0.26401512,-0.19476608,0.00000000,-0.00000000
-2.30215108,5.21372181,-4.09450187,0.86574917,-0.63148065,4.12107639,-3.28350669,0.92868653,-0.67907005,0.00000000,-0.00000000,0.27069198,-0.20086458,0.00000000,-0.00000000
-2.29614807,5.30114617,-4.23419347,0.88540980,-0.65258839,4.18410435,-3.39481567,0.95169856,-0.70581152,0.00000000,-0.00000000,0.27698905,-0.20742465,0.00000000,-0.00000000
-2.29014507,5.37837428,-4.37290316,0.90352962,-0.67483977,4.23926600,-3.50361864,0.97254496,-0.73390361,0.00000000,-0.00000000,0.28281143,-0.21437209,0.00000000,-0.00000000
-2.28414207,5.44525612,-4.50926222,0.91984567,-0.69801663,4.28676514,-3.60893793,0.99090952,-0.76295117,0.00000000,-0.00000000,0.28806747,-0.22162353,0.00000000,-0.00000000
-2.27813907,5.50186199,-4.64195144,0.93411446,-0.72186413,4.32698826,-3.70988179,1.00651582,-0.79253504,0.00000000,-0.00000000,0.29267061,-0.22908743,0.00000000,-0.00000000
-2.27213607,5.54847597,-4.76973215,0.94611888,-0.74609503,4.36049099,-3.80566782,1.01913226,-0.82221951,0.00000000,-0.00000000,0.29654128,-0.23666516,0.00000000,-0.00000000
-2.26613307,5.58558258,-4.89147540,0.95567454,-0.77039534,4.38797877,-3.89564349,1.02857625,-0.85156033,0.00000000,-0.00000000,0.29960879,-0.24425248,0.00000000,-0.00000000
-2.26013007,5.61384724,-5.00618834,0.96263548,-0.79443116,4.41028223,-3.97930307,1.03471722,-0.88011305,0.00000000,-0.00000000,0.30181317,-0.25174109,0.00000000,-0.00000000
-2.25412706,5.63409062,-5.11303725,0.96689888,-0.81785660,4.42832788,-4.05630040,1.03747863,-0.90744155,0.00000000,-0.00000000,0.30310681,-0.25902044,0.00000000,-0.00000000
-2.24812406,5.64725778,-5.21136641,0.96840865,-0.84032248,4.44310495,-4.12645723,1.03683866,-0.93312657,0.00000000,-0.00000000,0.30345598,-0.26597973,0.00000000,-0.00000000
-2.24212106,5.65438305,-5.30071220,0.96715766,-0.86148549,4.45562946,-4.18976660,1.03282970,-0.95677411,0.00000000,-0.00000000,0.30284196,-0.27251004,0.00000000,-0.00000000
-2.23611806,5.65655154,-5.38081169,0.96318854,-0.88101744,4.46690656,-4.24639105,1.02553663,-0.97802334,0.00000000,-0.00000000,0.30126195,-0.27850651,0.00000000,-0.00000000
-2.23011506,5.65485891,-5.45160552,0.95659304,-0.89861441,4.47789249,-4.29665553,1.01509391,-0.99655394,0.00000000,-0.00000000,0.29872948,-0.28387062,0.00000000,-0.00000000
-2.22411206,5.65037053,-5.51323432,0.94750995,-0.91400523,4.48945755,-4.34103497,1.00168152,-1.01209258,0.00000000,-0.00000000,0.29527448,-0.28851242,0.00000000,-0.00000000
-2.21810905,5.64408179,-5.56602880,0.93612154,-0.92695911,4.50235150,-4.38013657,0.98552004,-1.02441833,0.00000000,-0.00000000,0.29094289,-0.29235257,0.00000000,-0.00000000
-2.21210605,5.63688104,-5.61049336,0.92264882,-0.93729215,4.51717268,-4.41467715,0.96686483,-1.03336683,0.00000000,-0.00000000,0.28579581,-0.29532434,0.00000000,-0.00000000
-2.20610305,5.62951662,-5.64728348,0.90734564,-0.94487229,4.53434237,-4.44545603,0.94599958,-1.03883312,0.00000000,-0.00000000,0.27990827,-0.29737526,0.00000000,-0.00000000
-2.20010005,5.62256943,-5.67717736,0.89049181,-0.94962276,4.55408529,-4.47332401,0.92322945,-1.04077288,0.00000000,-0.00000000,0.27336760,-0.29846847,0.00000000,-0.00000000
-2.19409705,5.61643231,-5.70104270,0.87238565,-0.95152373,4.57641751,-4.49914944,0.89887394,-1.03920220,0.00000000,-0.00000000,0.26627144,-0.29858372,0.00000000,-0.00000000
-2.18809405,5.61129706,-5.71979944,0.85333595,-0.95061212,4.60114227,-4.52378228,0.87325970,-1.03419577,0.00000000,-0.00000000,0.25872551,-0.29771795,0.00000000,-0.00000000
-2.18209105,5.60714989,-5.73437992,0.83365375,-0.94697972,4.62785424,-4.54801752,0.84671359,-1.02588352,0.00000000,-0.00000000,0.25084115,-0.29588537,0.00000000,-0.00000000
-2.17608804,5.60377551,-5.74568789,0.81364423,-0.94076949,4.65595227,-4.57255920,0.81955591,-1.01444597,0.00000000,-0.00000000,0.24273271,-0.29311713,0.00000000,-0.00000000
-2.17008504,5.60076992,-5.75455790,0.79359873,-0.93217038,4.68466035,-4.59798654,0.79209431,-1.00010822,0.00000000,-0.00000000,0.23451494,-0.28946050,0.00000000,-0.00000000
-2.16408204,5.59756137,-5.76171703,0.77378742,-0.92141072,4.71305614,-4.62472367,0.76461824,-0.98313301,0.00000000,-0.00000000,0.22630039,-0.28497759,0.00000000,-0.00000000
-2.15807904,5.59343866,-5.76775040,0.75445264,-0.90875057,4.74010614,-4.65301441,0.73739419,-0.96381296,0.00000000,-0.00000000,0.21819688,-0.27974365,0.00000000,-0.00000000
-2.15207604,5.58758579,-5.77307238,0.73580316,-0.89447311,4.76470605,-4.68290335,0.71066180,-0.94246224,0.00000000,-0.00000000,0.21030521,-0.27384510,0.00000000,-0.00000000
-2.14607304,5.57912136,-5.77790482,0.71800956,-0.87887564,4.78572493,-4.71422451,0.68463092,-0.91940812,0.00000000,-0.00000000,0.20271710,-0.26737711,0.00000000,-0.00000000
-2.14007004,5.56714111,-5.78226362,0.70120082,-0.86226024,4.80205129,-4.74659842,0.65947955,-0.89498244,0.00000000,-0.00000000,0.19551347,-0.26044112,0.00000000,-0.00000000
-2.13406703,5.55076187,-5.78595447,0.68546230,-0.84492462,4.81263928,-4.77943805,0.63535285,-0.86951349,0.00000000,-0.00000000,0.18876301,-0.25314215,0.00000000,-0.00000000
-2.12806403,5.52916494,-5.78857825,0.67083507,-0.82715331,4.81655298,-4.81196401,0.61236312,-0.84331845,0.00000000,-0.00000000,0.18252120,-0.24558610,0.00000000,-0.00000000
-2.12206103,5.50163709,-5.78954625,0.65731676,-0.80920960,4.81300703,-4.84322858,0.59059063,-0.81669659,0.00000000,-0.00000000,0.17682973,-0.23787709,0.00000000,-0.00000000
-2.11605803,5.46760746,-5.78810477,0.64486379,-0.79132845,4.80140184,-4.87214806,0.57008541,-0.78992357,0.00000000,-0.00000000,0.17171632,-0.23011498,0.00000000,-0.00000000
-2.11005503,5.42667873,-5.78336815,0.63339491,-0.77371053,4.78135181,-4.89754235,0.55086983,-0.76324680,0.00000000,-0.00000000,0.16719491,-0.22239309,0.00000000,-0.00000000
-2.10405203,5.37865131,-5.77435921,0.62279606,-0.75651773,4.75270548,-4.91818028,0.53294182,-0.73688208,0.00000000,-0.00000000,0.16326634,-0.21479626,0.00000000,-0.00000000
-2.09804902,5.32353958,-5.76005522,0.61292627,-0.73987015,4.71555673,-4.93282906,0.51627870,-0.71101156,0.00000000,-0.00000000,0.15991919,-0.20739928,0.00000000,-0.00000000
-2.09204602,5.26157948,-5.73943772,0.60362437,-0.72384468,4.67024652,-4.94030583,0.50084136,-0.68578303,0.00000000,-0.00000000,0.15713111,-0.20026571,0.00000000,-0.00000000
-2.08604302,5.19322726,-5.71154388,0.59471632,-0.70847527,4.61735522,-4.93952916,0.48657879,-0.66131047,0.00000000,-0.00000000,0.15487020,-0.19344723,0.00000000,-0.00000000
-2.08004002,5.11914949,-5.67551731,0.58602290,-0.69375480,4.55768593,-4.92956835,0.47343256,-0.63767583,0.00000000,-0.00000000,0.15309667,-0.18698337,0.00000000,-0.00000000
-2.07403702,5.04020495,-5.63065607,0.57736736,-0.67963852,4.49223948,-4.90968844,0.46134128,-0.61493186,0.00000000,-0.00000000,0.15176451,-0.18090175,0.00000000,-0.00000000
-2.06803402,4.95741906,-5.57645571,0.56858270,-0.66604884,4.42218236,-4.87938892,0.45024467,-0.59310593,0.00000000,-0.00000000,0.15082329,-0.17521877,0.00000000,-0.00000000
-2.06203102,4.87195227,-5.51264550,0.55951848,-0.65288137,4.34880895,-4.83843445,0.44008723,-0.57220449,0.00000000,-0.00000000,0.15021975,-0.16994066,0.00000000,-0.00000000
-2.05602801,4.78506362,-5.43921621,0.55004654,-0.64001190,4.27349977,-4.78687622,0.43082123,-0.55221819,0.00000000,-0.00000000,0.14989948,-0.16506482,0.00000000,-0.00000000
-2.05002501,4.69807114,-5.35643810,0.54006577,-0.62730404,4.19767748,-4.72506296,0.42240891,-0.53312719,0.00000000,-0.00000000,0.14980826,-0.16058150,0.00000000,-0.00000000
-2.04402201,4.61231079,-5.26486839,0.52950537,-0.61461718,4.12276260,-4.65364094,0.41482384,-0.51490654,0.00000000,-0.00000000,0.14989338,-0.15647555,0.00000000,-0.00000000
-2.03801901,4.52909562,-5.16534759,0.51832682,-0.60181451,4.05013064,-4.57354305,0.40805133,-0.49753145,0.00000000,-0.00000000,0.15010460,-0.15272819,0.00000000,-0.00000000
-2.03201601,4.44967675,-5.05898499,0.50652418,-0.58877061,3.98107251,-4.48596717,0.40208788,-0.48098200,0.00000000,-0.00000000,0.15039501,-0.14931887,0.00000000,-0.00000000
-2.02601301,4.37520781,-4.94713357,0.49412306,-0.57537839,3.91675947,-4.39234476,0.39693976,-0.46524730,0.00000000,-0.00000000,0.15072156,-0.14622684,0.00000000,-0.00000000
-2.02001001,4.30671394,-4.83135536,0.48117814,-0.56155494,3.85821412,-4.29430071,0.39262076,-0.45032872,0.00000000,-0.00000000,0.15104551,-0.14343255,0.00000000,-0.00000000
-2.01400700,4.24506664,-4.71337859,0.46776947,-0.54724623,3.80628811,-4.19360624,0.38914919,-0.43624215,0.00000000,-0.00000000,0.15133257,-0.14091874,0.00000000,-0.00000000
-2.00800400,4.19096499,-4.59504811,0.45399784,-0.53243019,3.76164717,-4.09212647,0.38654450,-0.42301910,0.00000000,-0.00000000,0.15155301,-0.13867115,0.00000000,-0.00000000
-2.00200100,4.14492376,-4.47827115,0.43997943,-0.51711821,3.72476367,-3.99176476,0.38482346,-0.41070658,0.00000000,-0.00000000,0.15168157,-0.13667889,0.00000000,-0.00000000
-1.99599800,4.10726859,-4.36496039,0.42584007,-0.50135497,3.69591652,-3.89440598,0.38399632,-0.39936578,0.00000000,-0.00000000,0.15169736,-0.13493428,0.00000000,-0.00000000
-1.98999500,4.07813775,-4.25697650,0.41170934,-0.48521657,3.67519778,-3.80186086,0.38406314,-0.38906959,0.00000000,-0.00000000,0.15158364,-0.13343250,0.00000000,-0.00000000
-1.98399200,4.05749016,-4.15607241,0.39771496,-0.46880715,3.66252526,-3.71581331,0.38501048,-0.37989904,0.00000000,-0.00000000,0.15132766,-0.13217072,0.00000000,-0.00000000
-1.97798899,4.04511876,-4.06384126,0.38397760,-0.45225412,3.65766003,-3.63777294,0.38680862,-0.37193887,0.00000000,-0.00000000,0.15092039,-0.13114714,0.00000000,-0.00000000
-1.97198599,4.04066832,-3.98167018,0.37060640,-0.43570237,3.66022753,-3.56903413,0.38940961,-0.36527245,0.00000000,-0.00000000,0.15035639,-0.13035970,0.00000000,-0.00000000
-1.96598299,4.04365644,-3.91070134,0.35769537,-0.41930763,3.66974119,-3.51064327,0.39274620,-0.35997623,0.00000000,-0.00000000,0.14963352,-0.12980486,0.00000000,-0.00000000
-1.95997999,4.05349668,-3.85180182,0.34532075,-0.40322946,3.68562699,-3.46337511,0.39673171,-0.35611415,0.00000000,-0.00000000,0.14875283,-0.12947627,0.00000000,-0.00000000
-1.95397699,4.06952260,-3.80554326,0.33353949,-0.38762418,3.70724799,-3.42771876,0.40126092,-0.35373219,0.00000000,-0.00000000,0.14771827,-0.12936370,0.00000000,-0.00000000
-1.94797399,4.09101160,-3.77219187,0.32238867,-0.37263810,3.73392762,-3.40387381,0.40621196,-0.35285336,0.00000000,-0.00000000,0.14653649,-0.12945213,0.00000000,-0.00000000
-1.94197099,4.11720763,-3.75170896,0.31188595,-0.35840140,3.76497079,-3.39175620,0.41144908,-0.35347359,0.00000000,-0.00000000,0.14521657,-0.12972114,0.00000000,-0.00000000
-1.93596798,4.14734198,-3.74376177,0.30203081,-0.34502297,3.79968238,-3.39101339,0.41682615,-0.35555844,0.00000000,-0.00000000,0.14376968,-0.13014473,0.00000000,-0.00000000
-1.92996498,4.18065159,-3.74774392,0.29280657,-0.33258633,3.83738248,-3.40104778,0.42219087,-0.35904118,0.00000000,-0.00000000,0.14220873,-0.13069144,0.00000000,-0.00000000
-1.92396198,4.21639463,-3.76280435,0.28418285,-0.32114697,3.87741841,-3.42104743,0.42738923,-0.36382215,0.00000000,-0.00000000,0.14054791,-0.13132498,0.00000000,-0.00000000
-1.91795898,4.25386303,-3.78788349,0.27611840,-0.31073100,3.91917360,-3.45002226,0.43227032,-0.36976951,0.00000000,-0.00000000,0.13880224,-0.13200512,0.00000000,-0.00000000
-1.91195598,4.29239236,-3.82175486,0.26856416,-0.30133524,3.96207351,-3.48684439,0.43669093,-0.37672147,0.00000000,-0.00000000,0.13698705,-0.13268901,0.00000000,-0.00000000
-1.90595298,4.33136896,-3.86307050,0.26146616,-0.29292859,4.00558924,-3.53029075,0.44052005,-0.38448983,0.00000000,-0.00000000,0.13511740,-0.13333268,0.00000000,-0.00000000
-1.89994997,4.37023501,-3.91040808,0.25476837,-0.28545462,4.04923925,-3.57908622,0.44364282,-0.39286470,0.00000000,-0.00000000,0.13320764,-0.13389272,0.00000000,-0.00000000
-1.89394697,4.40849176,-3.96231812,0.24841528,-0.27883511,4.09258982,-3.63194569,0.44596388,-0.40162029,0.00000000,-0.00000000,0.13127082,-0.13432804,0.00000000,-0.00000000
-1.88794397,4.44570142,-4.01736914,0.24235403,-0.27297432,4.13525475,-3.68761352,0.44740997,-0.41052134,0.00000000,-0.00000000,0.12931836,-0.13460153,0.00000000,-0.00000000
-1.88194097,4.48148823,-4.07418953,0.23653619,-0.26776380,4.17689491,-3.74489901,0.44793165,-0.41933016,0.00000000,-0.00000000,0.12735963,-0.13468161,0.00000000,-0.00000000
-1.87593797,4.51553881,-4.13150446,0.23091909,-0.26308736,4.21721784,-3.80270696,0.44750414,-0.42781369,0.00000000,-0.00000000,0.12540177,-0.13454357,0.00000000,-0.00000000
-1.86993497,4.54760216,-4.18816691,0.22546672,-0.25882607,4.25597762,-3.86006244,0.44612725,-0.43575045,0.00000000,-0.00000000,0.12344959,-0.13417048,0.00000000,-0.00000000
-1.86393197,4.57748945,-4.24318198,0.22015025,-0.25486294,4.29297518,-3.91612931,0.44382441,-0.44293712,0.00000000,-0.00000000,0.12150560,-0.13355384,0.00000000,-0.00000000
-1.85792896,4.60507330,-4.29572419,0.21494821,-0.25108719,4.32805872,-3.97022245,0.44064095,-0.44919427,0.00000000,-0.00000000,0.11957020,-0.13269377,0.00000000,-0.00000000
-1.85192596,4.63028674,-4.34514750,0.20984638,-0.24739785,4.36112411,-4.02181365,0.43664164,-0.45437123,0.00000000,-0.00000000,0.11764200,-0.13159878,0.00000000,-0.00000000
-1.84592296,4.65312133,-4.39098843,0.20483752,-0.24370663,4.39211491,-4.07053166,0.43190775,-0.45834983,0.00000000,-0.00000000,0.11571823,-0.13028519,0.00000000,-0.00000000
-1.83991996,4.67362441,-4.43296262,0.19992095,-0.23994010,4.42102162,-4.11615685,0.42653365,-0.46104682,0.00000000,-0.00000000,0.11379535,-0.12877618,0.00000000,-0.00000000
-1.83391696,4.69189510,-4.47095563,0.19510203,-0.23604091,4.44787979,-4.15861128,0.42062325,-0.46241507,0.00000000,-0.00000000,0.11186954,-0.12710050,0.00000000,-0.00000000
-1.82791396,4.70807909,-4.50500870,0.19039173,-0.23196835,4.47276674,-4.19794484,0.41428632,-0.46244339,0.00000000,-0.00000000,0.10993745,-0.12529107,0.00000000,-0.00000000
-1.82191096,4.72236186,-4.53530046,0.18580611,-0.22769818,4.49579673,-4.23431837,0.40763499,-0.46115513,0.00000000,-0.00000000,0.10799679,-0.12338336,0.00000000,-0.00000000
-1.81590795,4.73496077,-4.56212548,0.18136603,-0.22322177,4.51711457,-4.26798466,0.40078043,-0.45860563,0.00000000,-0.00000000,0.10604699,-0.12141378,0.00000000,-0.00000000
