energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.30115058,3.07490860,0.01282113,0.05814551,0.86632453,2.60410255,0.00057176,0.38826993
-4.29514757,2.92663482,0.01318357,0.05455743,0.83554151,2.48026254,0.00050105,0.36637746
-4.28914457,2.78757569,0.01353118,0.05131492,0.80727998,2.36315615,0.00043835,0.34675195
-4.28314157,2.65807550,0.01386181,0.04843904,0.78176110,2.25306039,0.00038302,0.32944504
-4.27713857,2.53839175,0.01417470,0.04594591,0.75919063,2.15018985,0.00033450,0.31448251
-4.27113557,2.42869753,0.01447037,0.04384642,0.73975484,2.05469874,0.00029231,0.30186520
-4.26513257,2.32908227,0.01475050,0.04214596,0.72361559,1.96668146,0.00025601,0.29157012
-4.25912956,2.23955081,0.01501770,0.04084426,0.71090458,1.88617149,0.00022530,0.28355135
-4.25312656,2.16002091,0.01527529,0.03993530,0.70171710,1.81313916,0.00019993,0.27774088
-4.24712356,2.09031993,0.01552699,0.03940727,0.69610542,1.74748852,0.00017978,0.27404945
-4.24112056,2.03018125,0.01577658,0.03924265,0.69407224,1.68905407,0.00016484,0.27236724
-4.23511756,1.97924146,0.01602760,0.03941834,0.69556476,1.63759814,0.00015523,0.27256477
-4.22911456,1.93703939,0.01628298,0.03990600,0.70046987,1.59280972,0.00015118,0.27449392
-4.22311156,1.90301783,0.01654474,0.04067241,0.70861089,1.55430551,0.00015310,0.27798935
-4.21710855,1.87652890,0.01681375,0.04168008,0.71974656,1.52163393,0.00016156,0.28287031
-4.21110555,1.85684374,0.01708950,0.04288789,0.73357248,1.49428253,0.00017731,0.28894306
-4.20510255,1.84316685,0.01736996,0.04425203,0.74972552,1.47168906,0.00020128,0.29600399
-4.19909955,1.83465513,0.01765157,0.04572693,0.76779117,1.45325622,0.00023461,0.30384328
-4.19309655,1.83044118,0.01792925,0.04726643,0.78731386,1.43836969,0.00027868,0.31224934
-4.18709355,1.82966030,0.01819656,0.04882498,0.80781007,1.42641885,0.00033506,0.32101366
-4.18109055,1.83147992,0.01844592,0.05035898,0.82878364,1.41681930,0.00040557,0.32993617
-4.17508754,1.83513028,0.01866888,0.05182803,0.84974286,1.40903612,0.00049226,0.33883074
-4.16908454,1.83993464,0.01885651,0.05319628,0.87021839,1.40260663,0.00059737,0.34753062
-4.16308154,1.84533764,0.01899979,0.05443361,0.88978125,1.39716135,0.00072338,0.35589361
-4.15707854,1.85092991,0.01909002,0.05551671,0.90805989,1.39244211,0.00087293,0.36380663
-4.15107554,1.85646766,0.01911924,0.05643001,0.92475544,1.38831596,0.00104883,0.37118941
-4.14507254,1.86188599,0.01908064,0.05716629,0.93965421,1.38478418,0.00125401,0.37799715
-4.13906953,1.86730482,0.01896884,0.05772711,0.95263672,1.38198574,0.00149148,0.38422182
-4.13306653,1.87302714,0.01878025,0.05812287,0.96368261,1.38019475,0.00176428,0.38989215
-4.12706353,1.87952923,0.01851317,0.05837262,0.97287117,1.37981203,0.00207540,0.39507211
-4.12106053,1.88744329,0.01816797,0.05850348,0.98037713,1.38135104,0.00242777,0.39985791
-4.11505753,1.89753297,0.01774705,0.05854979,0.98646207,1.38541873,0.00282416,0.40437369
-4.10905453,1.91066310,0.01725475,0.05855201,0.99146154,1.39269221,0.00326712,0.40876601
-4.10305153,1.92776457,0.01669723,0.05855530,0.99576864,1.40389224,0.00375892,0.41319727
-4.09704852,1.94979613,0.01608216,0.05860792,0.99981468,1.41975454,0.00430148,0.41783850
-4.09104552,1.97770451,0.01541845,0.05875956,1.00404799,1.44100039,0.00489635,0.42286167
-4.08504252,2.01238459,0.01471589,0.05905951,1.00891165,1.46830732,0.00554459,0.42843184
-4.07903952,2.05464102,0.01398482,0.05955481,1.01482139,1.50228131,0.00624678,0.43469956
-4.07303652,2.10515274,0.01323568,0.06028853,1.02214456,1.54343115,0.00700299,0.44179369
-4.06703352,2.16444163,0.01247874,0.06129808,1.03118107,1.59214596,0.00781270,0.44981499
-4.06103052,2.23284604,0.01172373,0.06261377,1.04214728,1.64867638,0.00867484,0.45883067
-4.05502751,2.31050026,0.01097962,0.06425749,1.05516337,1.71311986,0.00958772,0.46887005
-4.04902451,2.39731996,0.01025433,0.06624178,1.07024470,1.78541029,0.01054912,0.47992163
-4.04302151,2.49299422,0.00955464,0.06856913,1.08729758,1.86531209,0.01155622,0.49193140
-4.03701851,2.59698396,0.00888607,0.07123162,1.10611945,1.95241868,0.01260565,0.50480265
-4.03101551,2.70852662,0.00825287,0.07421092,1.12640341,2.04615526,0.01369352,0.51839729
-4.02501251,2.82664704,0.00765804,0.07747862,1.14774687,2.14578560,0.01481550,0.53253838
-4.01900950,2.95017379,0.00710340,0.08099692,1.16966400,2.25042267,0.01596677,0.54701419
-4.01300650,3.07776092,0.00658975,0.08471963,1.19160131,2.35904275,0.01714220,0.56158330
-4.00700350,3.20791418,0.00611696,0.08859347,1.21295586,2.47050284,0.01833634,0.57598091
-4.00100050,3.33902145,0.00568417,0.09255962,1.23309535,2.58356092,0.01954353,0.58992596
-3.99499750,3.46938656,0.00528997,0.09655545,1.25137937,2.69689876,0.02075801,0.60312905
-3.98899450,3.59726582,0.00493254,0.10051648,1.26718106,2.80914707,0.02197401,0.61530075
-3.98299150,3.72090659,0.00460985,0.10437832,1.27990840,2.91891227,0.02318591,0.62616029
-3.97698849,3.83858693,0.00431974,0.10807869,1.28902442,3.02480474,0.02438832,0.63544414
-3.97098549,3.94865543,0.00406012,0.11155940,1.29406559,3.12546778,0.02557628,0.64291434
-3.96498249,4.04957037,0.00382898,0.11476811,1.29465784,3.21960685,0.02674535,0.64836630
-3.95897949,4.13993694,0.00362452,0.11766001,1.29052958,3.30601823,0.02789178,0.65163569
-3.95297649,4.21854171,0.00344515,0.12019913,1.28152132,3.38361661,0.02901262,0.65260427
-3.94697349,4.28438311,0.00328955,0.12235939,1.26759151,3.45146056,0.03010586,0.65120436
-3.94097049,4.33669692,0.00315661,0.12412525,1.24881846,3.50877539,0.03117045,0.64742178
-3.93496748,4.37497597,0.00304544,0.12549196,1.22539818,3.55497238,0.03220634,0.64129701
-3.92896448,4.39898315,0.00295532,0.12646541,1.19763830,3.58966383,0.03321453,0.63292473
-3.92296148,4.40875716,0.00288566,0.12706156,1.16594823,3.61267326,0.03419691,0.62245136
-3.91695848,4.40461064,0.00283592,0.12730547,1.13082600,3.62404024,0.03515617,0.61007100
-3.91095548,4.38712066,0.00280557,0.12722998,1.09284220,3.62401959,0.03609560,0.59601967
-3.90495248,4.35711156,0.00279401,0.12687414,1.05262174,3.61307475,0.03701882,0.58056821
-3.89894947,4.31563074,0.00280052,0.12628130,1.01082402,3.59186538,0.03792948,0.56401396
-3.89294647,4.26391815,0.00282419,0.12549720,0.96812239,3.56122944,0.03883090,0.54667164
-3.88694347,4.20337021,0.00286391,0.12456790,0.92518365,3.52216027,0.03972568,0.52886382
-3.88094047,4.13549969,0.00291828,0.12353780,0.88264834,3.47577925,0.04061531,0.51091118
-3.87493747,4.06189258,0.00298566,0.12244776,0.84111260,3.42330483,0.04149979,0.49312316
-3.86893447,3.98416352,0.00306409,0.12133343,0.80111226,3.36601903,0.04237731,0.47578919
-3.86293147,3.90391123,0.00315133,0.12022391,0.76310959,3.30523221,0.04324393,0.45917083
-3.85692846,3.82267541,0.00324490,0.11914067,0.72748329,3.24224749,0.04409343,0.44349524
-3.85092546,3.74189640,0.00334208,0.11809693,0.69452182,3.17832572,0.04491718,0.42894993
-3.84492246,3.66287890,0.00343998,0.11709740,0.66442020,3.11465210,0.04570416,0.41567915
-3.83891946,3.58676077,0.00353559,0.11613841,0.63728026,3.05230567,0.04644116,0.40378185
-3.83291646,3.51448772,0.00362589,0.11520850,0.61311403,2.99223236,0.04711303,0.39331121
-3.82691346,3.44679452,0.00370787,0.11428926,0.59185010,2.93522248,0.04770306,0.38427566
-3.82091046,3.38419314,0.00377868,0.11335653,0.57334228,2.88189333,0.04819355,0.37664129
-3.81490745,3.32696792,0.00383566,0.11238183,0.55738029,2.83267736,0.04856640,0.37033544
-3.80890445,3.27517764,0.00387648,0.11133392,0.54370174,2.78781617,0.04880379,0.36525118
-3.80290145,3.22866439,0.00389916,0.11018049,0.53200500,2.74736053,0.04888889,0.36125261
-3.79689845,3.18706854,0.00390218,0.10888975,0.52196224,2.71117623,0.04880659,0.35818054
-3.79089545,3.14984947,0.00388452,0.10743208,0.51323238,2.67895583,0.04854415,0.35585857
-3.78489245,3.11631121,0.00384571,0.10578147,0.50547325,2.65023554,0.04809190,0.35409909
-3.77888944,3.08563217,0.00378582,0.10391674,0.49835289,2.62441711,0.04744368,0.35270928
-3.77288644,3.05689832,0.00370549,0.10182261,0.49155947,2.60079386,0.04659729,0.35149677
-3.76688344,3.02913864,0.00360590,0.09949047,0.48480990,2.57858020,0.04555477,0.35027496
-3.76088044,3.00136222,0.00348875,0.09691889,0.47785680,2.55694378,0.04432247,0.34886785
-3.75487744,2.97259580,0.00335619,0.09411384,0.47049403,2.53503944,0.04291107,0.34711437
-3.74887444,2.94192113,0.00321078,0.09108873,0.46256066,2.51204388,0.04133536,0.34487216
-3.74287144,2.90851095,0.00305539,0.08786418,0.45394361,2.48719023,0.03961394,0.34202075
-3.73686843,2.87166286,0.00289311,0.08446765,0.44457899,2.45980132,0.03776876,0.33846418
-3.73086543,2.83083017,0.00272722,0.08093289,0.43445229,2.42932083,0.03582465,0.33413305
-3.72486243,2.78564884,0.00256101,0.07729932,0.42359767,2.39534127,0.03380867,0.32898593
-3.71885943,2.73595981,0.00239780,0.07361135,0.41209635,2.35762790,0.03174952,0.32301024
-3.71285643,2.68182589,0.00224077,0.06991768,0.40007431,2.31613777,0.02967692,0.31622254
-3.70685343,2.62354282,0.00209293,0.06627057,0.38769935,2.27103317,0.02762097,0.30866816
-3.70085043,2.56164371,0.00195707,0.06272521,0.37517763,2.22268903,0.02561158,0.30042030
-3.69484742,2.49689680,0.00183570,0.05933899,0.36274973,2.17169368,0.02367801,0.29157846
-3.68884442,2.43029620,0.00173098,0.05617096,0.35068612,2.11884301,0.02184837,0.28226635
-3.68284142,2.36304565,0.00164475,0.05328120,0.33928232,2.06512773,0.02014928,0.27262914
-3.67683842,2.29653549,0.00157847,0.05073018,0.32885348,2.01171421,0.01860561,0.26283023
-3.67083542,2.23231326,0.00153323,0.04857820,0.31972846,1.95991903,0.01724020,0.25304748
-3.66483242,2.17204845,0.00150975,0.04688463,0.31224345,1.91117803,0.01607373,0.24346902
-3.65882941,2.11749223,0.00150840,0.04570722,0.30673508,1.86701045,0.01512460,0.23428874
-3.65282641,2.07043299,0.00152921,0.04510115,0.30353302,1.82897911,0.01440880,0.22570144
-3.64682341,2.03264880,0.00157187,0.04511808,0.30295213,1.79864768,0.01393984,0.21789796
-3.64082041,2.00585792,0.00163580,0.04580496,0.30528429,1.77753617,0.01372864,0.21106018
-3.63481741,1.99166868,0.00172012,0.04720274,0.31078988,1.76707566,0.01378338,0.20535619
-3.62881441,1.99152988,0.00182373,0.04934496,0.31968920,1.76856371,0.01410938,0.20093565
-3.62281141,2.00668318,0.00194531,0.05225625,0.33215398,1.78312150,0.01470890,0.19792556
-3.61680840,2.03811880,0.00208332,0.05595070,0.34829915,1.81165394,0.01558091,0.19642645
-3.61080540,2.08653569,0.00223608,0.06043038,0.36817523,1.85481391,0.01672087,0.19650921
-3.60480240,2.15230767,0.00240176,0.06568380,0.39176164,1.91297179,0.01812049,0.19821255
-3.59879940,2.23545651,0.00257839,0.07168470,0.41896113,1.98619121,0.01976752,0.20154134
-3.59279640,2.33563319,0.00276392,0.07839094,0.44959591,2.07421201,0.02164552,0.20646565
-3.58679340,2.45210825,0.00295621,0.08574391,0.48340554,2.17644119,0.02373382,0.21292078
-3.58079040,2.58377196,0.00315305,0.09366828,0.52004708,2.29195256,0.02600746,0.22080821
-3.57478739,2.72914504,0.00335221,0.10207237,0.55909764,2.41949542,0.02843733,0.22999741
-3.56878439,2.88640009,0.00355141,0.11084898,0.60005952,2.55751269,0.03099039,0.24032858
-3.56278139,3.05339381,0.00374840,0.11987703,0.64236809,2.70416844,0.03363010,0.25161626
-3.55677839,3.22770968,0.00394090,0.12902361,0.68540221,2.85738448,0.03631696,0.26365369
-3.55077539,3.40671043,0.00412670,0.13814683,0.72849730,3.01488544,0.03900926,0.27621785
-3.54477239,3.58759908,0.00430365,0.14709904,0.77096043,3.17425153,0.04166395,0.28907496
-3.53876938,3.76748715,0.00446968,0.15573061,0.81208730,3.33297748,0.04423759,0.30198645
-3.53276638,3.94346800,0.00462282,0.16389393,0.85118041,3.48853630,0.04668746,0.31471503
-3.52676338,4.11269325,0.00476127,0.17144761,0.88756780,3.63844574,0.04897264,0.32703073
-3.52076038,4.27244951,0.00488339,0.17826060,0.92062172,3.78033550,0.05105513,0.33871671
-3.51475738,4.42023291,0.00498773,0.18421620,0.94977633,3.91201272,0.05290090,0.34957466
-3.50875438,4.55381860,0.00507311,0.18921559,0.97454379,4.03152352,0.05448081,0.35942943
-3.50275138,4.67132250,0.00513859,0.19318082,0.99452807,4.13720804,0.05577143,0.36813295
-3.49674837,4.77125277,0.00518354,0.19605714,1.00943570,4.22774694,0.05675561,0.37556708
-3.49074537,4.85254892,0.00520767,0.19781447,1.01908313,4.30219732,0.05742287,0.38164537
-3.48474237,4.91460681,0.00521103,0.19844797,1.02340028,4.36001649,0.05776950,0.38631375
-3.47873937,4.95728838,0.00519405,0.19797774,1.02243017,4.40107252,0.05779848,0.38954996
-3.47273637,4.98091566,0.00515751,0.19644758,1.01632464,4.42564091,0.05751910,0.39136201
-3.46673337,4.98624923,0.00510261,0.19392292,1.00533640,4.43438752,0.05694639,0.39178551
-3.46073037,4.97445198,0.00503092,0.19048800,0.98980784,4.42833826,0.05610036,0.39088032
-3.45472736,4.94703983,0.00494437,0.18624252,0.97015719,4.40883676,0.05500510,0.38872649
-3.44872436,4.90582128,0.00484521,0.18129778,0.94686263,4.37749180,0.05368779,0.38541978
-3.44272136,4.85282862,0.00473603,0.17577270,0.92044516,4.33611659,0.05217768,0.38106707
-3.43671836,4.79024356,0.00461967,0.16978970,0.89145109,4.28666244,0.05050504,0.37578177
-3.43071536,4.72032051,0.00449916,0.16347074,0.86043480,4.23114959,0.04870024,0.36967958
-3.42471236,4.64531051,0.00437772,0.15693371,0.82794260,4.17159795,0.04679287,0.36287468
-3.41870935,4.56738908,0.00425863,0.15028923,0.79449826,4.10996061,0.04481105,0.35547660
-3.41270635,4.48859057,0.00414524,0.14363800,0.76059069,4.04806273,0.04278087,0.34758775
-3.40670335,4.41075156,0.00404082,0.13706879,0.72666422,3.98754801,0.04072605,0.33930186
-3.40070035,4.33546523,0.00394857,0.13065714,0.69311152,3.92983489,0.03866768,0.33070307
-3.39469735,4.26404803,0.00387152,0.12446464,0.66026933,3.87608375,0.03662423,0.32186591
-3.38869435,4.19751954,0.00381248,0.11853889,0.62841686,3.82717626,0.03461165,0.31285584
-3.38269135,4.13659570,0.00377401,0.11291405,0.59777660,3.78370711,0.03264359,0.30373036
-3.37668834,4.08169504,0.00375836,0.10761185,0.56851721,3.74598821,0.03073174,0.29454053
-3.37068534,4.03295698,0.00376742,0.10264294,0.54075818,3.71406442,0.02888614,0.28533268
-3.36468234,3.99027083,0.00380276,0.09800859,0.51457569,3.68774001,0.02711560,0.27615023
-3.35867934,3.95331362,0.00386554,0.09370250,0.49000938,3.66661391,0.02542809,0.26703546
-3.35267634,3.92159470,0.00395656,0.08971270,0.46706943,3.65012209,0.02383101,0.25803108
-3.34667334,3.89450464,0.00407624,0.08602341,0.44574370,3.63758472,0.02233149,0.24918145
-3.34067034,3.87136613,0.00422461,0.08261674,0.42600451,3.62825574,0.02093656,0.24053354
-3.33466733,3.85148408,0.00440137,0.07947426,0.40781488,3.62137241,0.01965329,0.23213741
-3.32866433,3.83419288,0.00460588,0.07657832,0.39113385,3.61620239,0.01848872,0.22404628
-3.32266133,3.81889820,0.00483717,0.07391305,0.37592098,3.61208612,0.01744983,0.21631624
-3.31665833,3.80511176,0.00509396,0.07146520,0.36213980,3.60847237,0.01654338,0.20900554
-3.31065533,3.79247713,0.00537472,0.06922453,0.34976019,3.60494546,0.01577565,0.20217362
-3.30465233,3.78078577,0.00567763,0.06718410,0.33875988,3.60124266,0.01515219,0.19587983
-3.29864932,3.76998246,0.00600063,0.06534019,0.32912493,3.59726126,0.01467750,0.19018204
-3.29264632,3.76016009,0.00634142,0.06369206,0.32084951,3.59305493,0.01435465,0.18513508
-3.28664332,3.75154438,0.00669747,0.06224153,0.31393490,3.58881991,0.01418505,0.18078922
-3.28064032,3.74446938,0.00706601,0.06099241,0.30838796,3.58487175,0.01416804,0.17718858
-3.27463732,3.73934545,0.00744409,0.05994988,0.30421921,3.58161428,0.01430070,0.17436971
-3.26863432,3.73662147,0.00782850,0.05911978,0.30144052,3.57950254,0.01457762,0.17236027
-3.26263132,3.73674372,0.00821588,0.05850792,0.30006272,3.57900208,0.01499071,0.17117788
-3.25662831,3.74011395,0.00860265,0.05811943,0.30009312,3.58054695,0.01552922,0.17082920
-3.25062531,3.74704902,0.00898507,0.05795818,0.30153312,3.58449925,0.01617971,0.17130927
-3.24462231,3.75774486,0.00935927,0.05802627,0.30437599,3.59111248,0.01692621,0.17260103
-3.23861931,3.77224700,0.00972130,0.05832373,0.30860496,3.60050125,0.01775043,0.17467526
-3.23261631,3.79042953,0.01006714,0.05884822,0.31419162,3.61261928,0.01863213,0.17749066
-3.22661331,3.81198416,0.01039280,0.05959500,0.32109490,3.62724718,0.01954946,0.18099438
-3.22061031,3.83642014,0.01069439,0.06055696,0.32926039,3.64399100,0.02047956,0.18512277
-3.21460730,3.86307543,0.01096818,0.06172479,0.33862037,3.66229185,0.02139911,0.18980245
-3.20860430,3.89113883,0.01121075,0.06308735,0.34909436,3.68144627,0.02228496,0.19495175
-3.20260130,3.91968189,0.01141902,0.06463199,0.36059028,3.70063638,0.02311481,0.20048231
-3.19659830,3.94769919,0.01159039,0.06634508,0.37300614,3.71896821,0.02386791,0.20630106
-3.19059530,3.97415488,0.01172286,0.06821248,0.38623236,3.73551619,0.02452576,0.21231236
-3.18459230,3.99803300,0.01181508,0.07022012,0.40015448,3.74937141,0.02507271,0.21842029
-3.17858929,4.01838891,0.01186646,0.07235450,0.41465626,3.75969092,0.02549654,0.22453111
-3.17258629,4.03439922,0.01187724,0.07460317,0.42962307,3.76574550,0.02578899,0.23055576
-3.16658329,4.04540735,0.01184856,0.07695519,0.44494543,3.76696326,0.02594609,0.23641226
-3.16058029,4.05096264,0.01178242,0.07940146,0.46052252,3.76296662,0.02596841,0.24202807
-3.15457729,4.05085062,0.01168175,0.08193503,0.47626556,3.75360092,0.02586119,0.24734224
-3.14857429,4.04511324,0.01155034,0.08455129,0.49210090,3.73895309,0.02563425,0.25230723
-3.14257129,4.03405789,0.01139278,0.08724806,0.50797266,3.71935938,0.02530184,0.25689035
-3.13656828,4.01825483,0.01121438,0.09002559,0.52384474,3.69540205,0.02488223,0.26107484
-3.13056528,3.99852332,0.01102107,0.09288654,0.53970220,3.66789514,0.02439729,0.26486030
-3.12456228,3.97590718,0.01081920,0.09583579,0.55555179,3.63786016,0.02387181,0.26826264
-3.11855928,3.95164097,0.01061544,0.09888027,0.57142158,3.60649308,0.02333287,0.27131341
-3.11255628,3.92710854,0.01041655,0.10202869,0.58735973,3.57512419,0.02280898,0.27405854
-3.10655328,3.90379585,0.01022926,0.10529121,0.60343228,3.54517287,0.02232929,0.27655642
-3.10055028,3.88324013,0.01006002,0.10867915,0.61972013,3.51809926,0.02192269,0.27887558
-3.09454727,3.86697752,0.00991485,0.11220453,0.63631513,3.49535498,0.02161697,0.28109177
-3.08854427,3.85649142,0.00979921,0.11587970,0.65331558,3.47833487,0.02143795,0.28328471
-3.08254127,3.85316324,0.00971777,0.11971685,0.67082108,3.46833154,0.02140874,0.28553466
-3.07653827,3.85822737,0.00967438,0.12372750,0.68892711,3.46649438,0.02154897,0.28791877
-3.07053527,3.87273183,0.00967188,0.12792203,0.70771942,3.47379410,0.02187423,0.29050753
-3.06453227,3.89750534,0.00971212,0.13230901,0.72726851,3.49099377,0.02239550,0.29336142
-3.05852926,3.93313194,0.00979585,0.13689470,0.74762446,3.51862692,0.02311879,0.29652786
-3.05252626,3.97993323,0.00992275,0.14168236,0.76881219,3.55698287,0.02404489,0.30003875
-3.04652326,4.03795844,0.01009144,0.14667164,0.79082770,3.60609935,0.02516920,0.30390849
-3.04052026,4.10698235,0.01029951,0.15185799,0.81363507,3.66576198,0.02648182,0.30813289
-3.03451726,4.18651048,0.01054360,0.15723205,0.83716480,3.73551036,0.02796762,0.31268873
-3.02851426,4.27579125,0.01081947,0.16277917,0.86131333,3.81465011,0.02960660,0.31753426
-3.02251126,4.37383461,0.01112212,0.16847897,0.88594397,3.90227036,0.03137432,0.32261047
-3.01650825,4.47943628,0.01144588,0.17430507,0.91088925,3.99726602,0.03324240,0.32784319
-3.01050525,4.59120729,0.01178454,0.18022498,0.93595468,4.09836435,0.03517921,0.33314582
-3.00450225,4.70760786,0.01213149,0.18620019,0.96092369,4.20415513,0.03715064,0.33842278
-2.99849925,4.82698518,0.01247984,0.19218646,0.98556391,4.31312410,0.03912092,0.34357329
-2.99249625,4.94761420,0.01282258,0.19813437,1.00963425,4.42368888,0.04105352,0.34849547
-2.98649325,5.06774081,0.01315270,0.20399009,1.03289280,4.53423708,0.04291209,0.35309054
-2.98049025,5.18562648,0.01346336,0.20969640,1.05510506,4.64316578,0.04466140,0.35726693
-2.97448724,5.29959355,0.01374804,0.21519389,1.07605238,4.74892177,0.04626828,0.36094408
-2.96848424,5.40806994,0.01400066,0.22042238,1.09554008,4.85004172,0.04770250,0.36405587
-2.96248124,5.50963240,0.01421577,0.22532236,1.11340503,4.94519132,0.04893759,0.36655338
-2.95647824,5.60304680,0.01438866,0.22983663,1.12952237,5.03320230,0.04995160,0.36840703
-2.95047524,5.68730438,0.01451551,0.23391181,1.14381099,5.11310622,0.05072768,0.36960786
-2.94447224,5.76165249,0.01459347,0.23749980,1.15623755,5.18416380,0.05125458,0.37016805
-2.93846923,5.82561864,0.01462080,0.24055915,1.16681886,5.24588852,0.05152698,0.37012056
-2.93246623,5.87902668,0.01459694,0.24305612,1.17562251,5.29806340,0.05154564,0.36951807
-2.92646323,5.92200422,0.01452251,0.24496548,1.18276564,5.34075000,0.05131738,0.36843107
-2.92046023,5.95498065,0.01439937,0.24627108,1.18841185,5.37428891,0.05085492,0.36694542
-2.91445723,5.97867546,0.01423057,0.24696594,1.19276658,5.39929122,0.05017653,0.36515946
-2.90845423,5.99407699,0.01402029,0.24705214,1.19607092,5.41662113,0.04930551,0.36318066
-2.90245123,6.00241226,0.01377377,0.24654025,1.19859430,5.42736994,0.04826954,0.36112218
-2.89644822,6.00510880,0.01349714,0.24544857,1.20062628,5.43282223,0.04709998,0.35909935
-2.89044522,6.00374992,0.01319730,0.24380209,1.20246802,5.43441554,0.04583094,0.35722632
-2.88444222,6.00002526,0.01288173,0.24163130,1.20442367,5.43369501,0.04449844,0.35561290
-2.87843922,5.99567848,0.01255827,0.23897090,1.20679210,5.43226492,0.04313940,0.35436180
-2.87243622,5.99245443,0.01223497,0.23585848,1.20985950,5.43173902,0.04179075,0.35356636
-2.86643322,5.99204773,0.01191983,0.23233333,1.21389302,5.43369172,0.04048849,0.35330877
-2.86043022,5.99605496,0.01162066,0.22843530,1.21913578,5.43961215,0.03926680,0.35365882
-2.85442721,6.00593214,0.01134490,0.22420394,1.22580341,5.45086276,0.03815727,0.35467328
-2.84842421,6.02295887,0.01109944,0.21967779,1.23408208,5.46864394,0.03718820,0.35639570
-2.84242121,6.04821020,0.01089055,0.21489393,1.24412810,5.49396559,0.03638402,0.35885676
-2.83641821,6.08253657,0.01072379,0.20988784,1.25606882,5.52762638,0.03576481,0.36207500
-2.83041521,6.12655183,0.01060394,0.20469336,1.27000452,5.57020054,0.03534594,0.36605777
-2.82441221,6.18062885,0.01053502,0.19934294,1.28601113,5.62203213,0.03513792,0.37080250
-2.81840920,6.24490176,0.01052025,0.19386794,1.30414310,5.68323570,0.03514623,0.37629794
-2.81240620,6.31927360,0.01056218,0.18829904,1.32443634,5.75370254,0.03537141,0.38252547
-2.80640320,6.40342799,0.01066265,0.18266663,1.34691050,5.83311112,0.03580917,0.38946024
-2.80040020,6.49684337,0.01082294,0.17700113,1.37157045,5.92094042,0.03645062,0.39707221
-2.79439720,6.59880835,0.01104378,0.17133320,1.39840664,6.01648481,0.03728262,0.40532688
-2.78839420,6.70843721,0.01132550,0.16569379,1.42739405,6.11886946,0.03828819,0.41418579
-2.78239120,6.82468439,0.01166800,0.16011405,1.45848986,6.22706536,0.03944698,0.42360670
-2.77638819,6.94635775,0.01207087,0.15462495,1.49162975,6.33990341,0.04073581,0.43354356
-2.77038519,7.07213039,0.01253340,0.14925680,1.52672316,6.45608746,0.04212927,0.44394613
-2.76438219,7.20055129,0.01305457,0.14403858,1.56364772,6.57420654,0.04360034,0.45475951
-2.75837919,7.33005545,0.01363306,0.13899717,1.60224334,6.69274661,0.04512099,0.46592350
-2.75237619,7.45897449,0.01426720,0.13415649,1.64230643,6.81010279,0.04666292,0.47737181
-2.74637319,7.58554842,0.01495491,0.12953669,1.68358472,6.92459279,0.04819811,0.48903143
-2.74037019,7.70794006,0.01569366,0.12515331,1.72577322,7.03447249,0.04969950,0.50082190
-2.73436718,7.82425256,0.01648035,0.12101665,1.76851177,7.13795445,0.05114155,0.51265483
-2.72836418,7.93255103,0.01731123,0.11713126,1.81138451,7.23322995,0.05250073,0.52443357
-2.72236118,8.03088849,0.01818183,0.11349565,1.85392168,7.31849488,0.05375600,0.53605313
-2.71635818,8.11733617,0.01908685,0.11010228,1.89560371,7.39197929,0.05488914,0.54740030
-2.71035518,8.19001769,0.02002012,0.10693770,1.93586776,7.45198041,0.05588496,0.55835419
-2.70435218,8.24714639,0.02097449,0.10398309,1.97411655,7.49689805,0.05673149,0.56878691
-2.69834917,8.28706456,0.02194186,0.10121488,2.00972924,7.52527152,0.05741992,0.57856471
-2.69234617,8.30828324,0.02291315,0.09860570,2.04207396,7.53581649,0.05794456,0.58754930
-2.68634317,8.30952097,0.02387833,0.09612543,2.07052169,7.52746052,0.05830257,0.59559956
-2.68034017,8.28973998,0.02482651,0.09374234,2.09446090,7.49937546,0.05849371,0.60257348
-2.67433717,8.24817819,0.02574603,0.09142433,2.11331248,7.45100563,0.05851997,0.60833039
-2.66833417,8.18437587,0.02662468,0.08914016,2.12654453,7.38209017,0.05838512,0.61273346
-2.66233117,8.09819569,0.02744981,0.08686061,2.13368645,7.29267884,0.05809435,0.61565239
-2.65632816,7.98983570,0.02820866,0.08455957,2.13434201,7.18314053,0.05765380,0.61696639
-2.65032516,7.85983459,0.02888859,0.08221497,2.12820096,7.05416419,0.05707022,0.61656715
-2.64432216,7.70906946,0.02947742,0.07980952,2.11504896,6.90675219,0.05635066,0.61436209
-2.63831916,7.53874614,0.02996375,0.07733136,2.09477554,6.74220658,0.05550225,0.61027749
-2.63231616,7.35038276,0.03033729,0.07477434,2.06737994,6.56210874,0.05453204,0.60426158
-2.62631316,7.14578715,0.03058925,0.07213831,2.03297474,6.36829335,0.05344701,0.59628748
-2.62031016,6.92702881,0.03071261,0.06942902,1.99178712,6.16281743,0.05225407,0.58635581
-2.61430715,6.69640640,0.03070243,0.06665796,1.94415779,5.94792558,0.05096023,0.57449683
-2.60830415,6.45641128,0.03055612,0.06384202,1.89053753,5.72601211,0.04957280,0.56077206
-2.60230115,6.20968805,0.03027356,0.06100298,1.83148129,5.49958097,0.04809957,0.54527520
