energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.07053527,10.67038411,-7.92130530,0.02036641,-0.00764663,2.02219013,-1.10227410,3.76142911,-2.01987646,2.76027352,-0.82080412,0.49445571,-0.26171435,4.74260356,-5.07324071,0.03461929,-0.07151914,0.84285178,-0.60150693
-3.06453227,10.35961983,-8.04006337,0.02099297,-0.00823146,1.98255022,-1.14935734,3.67789721,-2.09010591,2.69613563,-0.84852329,0.48031046,-0.27235539,4.57358390,-5.10784956,0.03362143,-0.07060680,0.80835178,-0.59848660
-3.05852926,10.03535663,-8.16692590,0.02149776,-0.00884621,1.93612392,-1.19789775,3.58250097,-2.16296642,2.62578432,-0.87758695,0.46545822,-0.28314768,4.40464974,-5.14668167,0.03268461,-0.06972223,0.77466145,-0.59728818
-3.05252626,9.70129925,-8.29998473,0.02187185,-0.00948434,1.88364132,-1.24739950,3.47662529,-2.23774760,2.55025222,-0.90761759,0.45010860,-0.29391852,4.23741546,-5.18903477,0.03180987,-0.06886170,0.74197114,-0.59758364
-3.04652326,9.36124524,-8.43702726,0.02210936,-0.01013801,1.82591314,-1.29734103,3.36179137,-2.31369173,2.47063583,-0.93821268,0.43447295,-0.30449210,4.07343402,-5.23397430,0.03099886,-0.06802069,0.71047160,-0.59902416
-3.04052026,9.01900263,-8.57557219,0.02220773,-0.01079818,1.76381037,-1.34718489,3.23962339,-2.39000342,2.38807022,-0.96895233,0.41876152,-0.31469276,3.91416412,-5.28034707,0.03025378,-0.06719385,0.68035336,-0.60124631
-3.03451726,8.67830664,-8.71292022,0.02216778,-0.01145472,1.69824233,-1.39638881,3.11181264,-2.46586229,2.30370284,-0.99940825,0.40318072,-0.32434863,3.76093953,-5.32680561,0.02957723,-0.06637512,0.65180558,-0.60387925
-3.02851426,8.34273855,-8.84621863,0.02199379,-0.01209668,1.63013401,-1.44441772,2.98007985,-2.54043820,2.21866712,-1.02915369,0.38793028,-0.33329549,3.61494182,-5.37184301,0.02897204,-0.06555782,0.62501431,-0.60655282
-3.02251126,8.01564942,-8.97253764,0.02169324,-0.01271254,1.56040336,-1.49075626,2.84613708,-2.61290842,2.13405659,-1.05777406,0.37320047,-0.34138077,3.47717789,-5.41383722,0.02844110,-0.06473503,0.60016026,-0.60890640
-3.01650825,7.70009163,-9.08895601,0.02127669,-0.01329050,1.48993936,-1.53492118,2.71165015,-2.68247580,2.05090052,-1.08487782,0.35916931,-0.34846740,3.34846323,-5.45110351,0.02798715,-0.06389993,0.57741597,-0.61059804
-3.01050525,7.39876061,-9.19265246,0.02075728,-0.01381889,1.41958156,-1.57647313,2.57820277,-2.74838712,1.97014168,-1.11010705,0.34599991,-0.35443752,3.22941204,-5.48195319,0.02761260,-0.06304635,0.55694263,-0.61131369
-3.00450225,7.11394928,-9.28099907,0.02015036,-0.01428649,1.35010185,-1.61502738,2.44726370,-2.80995069,1.89261705,-1.13314732,0.33383785,-0.35919564,3.12043470,-5.50475621,0.02731932,-0.06216924,0.53888659,-0.61077615
-2.99849925,6.84751672,-9.35165280,0.01947295,-0.01468294,1.28218896,-1.65026281,2.32015772,-2.86655239,1.81904206,-1.15373645,0.32280887,-0.36267141,3.02174305,-5.51800513,0.02710838,-0.06126522,0.52337580,-0.60875315
-2.99249625,6.60087242,-9.40264080,0.01874312,-0.01499909,1.21643620,-1.68192896,2.19804153,-2.91766927,1.74999893,-1.17167161,0.31301678,-0.36482149,2.93336335,-5.52037769,0.02697994,-0.06033314,0.51051640,-0.60506442
-2.98649325,6.37497659,-9.43243600,0.01797943,-0.01522734,1.15333282,-1.70985067,2.08188528,-2.96288030,1.68592937,-1.18681447,0.30454183,-0.36563076,2.85515659,-5.51079532,0.02693303,-0.05937447,0.50038959,-0.59958731
-2.98049025,6.17035645,-9.44001927,0.01720035,-0.01536195,1.09325905,-1.73393016,1.97246015,-3.00187354,1.62713201,-1.19909429,0.29743953,-0.36511261,2.78684549,-5.48847496,0.02696543,-0.05839368,0.49304912,-0.59226055
-2.97448724,5.98713775,-9.42492554,0.01642367,-0.01539925,1.03648494,-1.75414647,1.87033238,-3.03444983,1.57376444,-1.20850850,0.29174006,-0.36330831,2.72804698,-5.45297194,0.02707360,-0.05739841,0.48851948,-0.58308618
-2.96848424,5.82508993,-9.38727191,0.01566602,-0.01533780,0.98317283,-1.77055236,1.77586371,-3.06052263,1.52584984,-1.21512102,0.28744828,-0.36028562,2.67830901,-5.40421215,0.02725266,-0.05639958,0.48679499,-0.57212936
-2.96248124,5.68368304,-9.32776636,0.01494243,-0.01517850,0.93338320,-1.78326868,1.68921808,-3.08011433,1.48328792,-1.21905820,0.28454442,-0.35613650,2.63714993,-5.34251198,0.02749637,-0.05541123,0.48783992,-0.55951612
-2.95647824,5.56215376,-9.24769712,0.01426600,-0.01492458,0.88708343,-1.79247676,1.61037404,-3.09334941,1.44586960,-1.22050274,0.28298545,-0.35097422,2.60409897,-5.26858547,0.02779730,-0.05445027,0.49158954,-0.54542916
-2.95047524,5.45957763,-9.14890323,0.01364761,-0.01458150,0.84415909,-1.79840891,1.53914229,-3.10044469,1.41329503,-1.21968562,0.28270710,-0.34492986,2.57873573,-5.18353832,0.02814690,-0.05353604,0.49795231,-0.53010176
-2.94447224,5.37494437,-9.03372771,0.01309584,-0.01415681,0.80442710,-1.80133768,1.47518734,-3.10169752,1.38519410,-1.21687669,0.28362640,-0.33814848,2.56072718,-5.08884917,0.02853578,-0.05268969,0.50681290,-0.51381032
-2.93846923,5.30723278,-8.90495562,0.01261682,-0.01365991,0.76765012,-1.80156435,1.41805251,-3.09747227,1.36114877,-1.21237412,0.28564482,-0.33078496,2.54986024,-4.98633909,0.02895395,-0.05193357,0.51803601,-0.49686558
-2.93246623,5.25548222,-8.76573970,0.01221434,-0.01310177,0.73355170,-1.79940701,1.36718696,-3.08818601,1.34071630,-1.20649328,0.28865171,-0.32299995,2.54606851,-4.87813058,0.02939112,-0.05129034,0.53147075,-0.47960310
-2.92646323,5.21885721,-8.61951668,0.01188994,-0.01249455,0.70183131,-1.79518888,1.32197370,-3.07429380,1.32345261,-1.19955549,0.29252802,-0.31495571,2.54945172,-4.76659779,0.02983705,-0.05078222,0.54695538,-0.46237334
-2.92046023,5.19670271,-8.46991736,0.01164306,-0.01185130,0.67217895,-1.78922725,1.28175757,-3.05627430,1.30893493,-1.19187704,0.29715013,-0.30681242,2.56028694,-4.65430973,0.03028193,-0.05043014,0.56432202,-0.44553172
-2.91445723,5.18858733,-8.32067395,0.01147131,-0.01118551,0.64428858,-1.78182337,1.24587188,-3.03461608,1.29678279,-1.18375901,0.30239355,-0.29872463,2.57903070,-4.54396872,0.03071665,-0.05025288,0.58340131,-0.42942905
-2.90845423,5.19433292,-8.17552739,0.01137071,-0.01051074,0.61787009,-1.77325371,1.21366307,-3.00980506,1.28667691,-1.17547805,0.30813651,-0.29083836,2.60631174,-4.43834581,0.03113323,-0.05026638,0.60402641,-0.41440266
-2.90245123,5.21402914,-8.03813761,0.01133595,-0.00984029,0.59265946,-1.76376268,1.18451229,-2.98231328,1.27837504,-1.16727870,0.31426310,-0.28328859,2.64291435,-4.34021524,0.03152502,-0.05048305,0.62603650,-0.40076857
-2.89644822,5.24803249,-7.91199886,0.01136072,-0.00918678,0.56842673,-1.75355712,1.15785359,-2.95258918,1.27172450,-1.15936715,0.32066604,-0.27619731,2.68975281,-4.25228959,0.03188700,-0.05091125,0.64927932,-0.38881472
-2.89044522,5.29695001,-7.80036206,0.01143795,-0.00856190,0.54498182,-1.74280235,1.13318800,-2.92104944,1.26667093,-1.15190677,0.32724886,-0.26967218,2.74783762,-4.17715713,0.03221592,-0.05155490,0.67361277,-0.37879568
-2.88444222,5.36160843,-7.70616538,0.01156003,-0.00797615,0.52217808,-1.73162010,1.11009354,-2.88807228,1.26326301,-1.14501541,0.33392747,-0.26380560,2.81823482,-4.11722263,0.03251041,-0.05241324,0.69890556,-0.37092857
-2.87843922,5.44301038,-7.63197412,0.01171910,-0.00743858,0.49991365,-1.72008787,1.08823104,-2.85399224,1.26165310,-1.13876444,0.34063118,-0.25867438,2.90201977,-4.07465263,0.03277102,-0.05348074,0.72503686,-0.36539049
-2.87243622,5.54227973,-7.57993028,0.01190718,-0.00695669,0.47813078,-1.70823993,1.06734588,-2.81909622,1.26209393,-1.13317946,0.34730306,-0.25433972,3.00022749,-4.05132594,0.03300012,-0.05474716,0.75189519,-0.36231719
-2.86643322,5.66059865,-7.55171213,0.01211635,-0.00653629,0.45681335,-1.69606949,1.04726625,-2.78362071,1.26493133,-1.12824249,0.35389984,-0.25084766,3.11380120,-4.04879005,0.03320176,-0.05619783,0.77937656,-0.36180298
-2.86043022,5.79913958,-7.54850377,0.01233886,-0.00618146,0.43598285,-1.68353215,1.02789809,-2.74775022,1.27059363,-1.12389559,0.36039125,-0.24822972,3.24354157,-4.06822384,0.03338149,-0.05781395,0.80738231,-0.36390167
-2.85442721,5.95899506,-7.57097465,0.01256721,-0.00589454,0.41569314,-1.67055022,1.00921757,-2.71161661,1.27957784,-1.12004552,0.36675912,-0.24650383,3.39005871,-4.11040723,0.03354605,-0.05957312,0.83581668,-0.36862843
-2.84842421,6.14110901,-7.61926891,0.01279426,-0.00567620,0.39602439,-1.65701786,0.99126163,-2.67529962,1.29243332,-1.11656937,0.37299609,-0.24567543,3.55372913,-4.17569804,0.03370305,-0.06144989,0.86458448,-0.37596241
-2.84242121,6.34621247,-7.69300455,0.01301322,-0.00552547,0.37707638,-1.64280688,0.97411722,-2.63882842,1.30974351,-1.11332092,0.37910432,-0.24573870,3.73465963,-4.26401660,0.03386059,-0.06341646,0.89358921,-0.38584988
-2.83641821,6.57476684,-7.79128240,0.01321772,-0.00543991,0.35896167,-1.62777298,0.95790997,-2.60218435,1.33210622,-1.11013733,0.38509399,-0.24667779,3.93265994,-4.37483859,0.03402691,-0.06544336,0.92273153,-0.39820779
-2.83041521,6.82691714,-7.91270498,0.01340184,-0.00541571,0.34179888,-1.61176230,0.94279275,-2.56530500,1.36011319,-1.10684621,0.39098198,-0.24846824,4.14722542,-4.50719678,0.03420995,-0.06750024,0.95190859,-0.41292764
-2.82441221,7.10245731,-8.05540528,0.01356015,-0.00544788,0.32570621,-1.59461823,0.92893483,-2.52808953,1.39432968,-1.10327260,0.39679052,-0.25107827,4.37753075,-4.65969190,0.03441702,-0.06955658,0.98101406,-0.42987947
-2.81840920,7.40080885,-8.21708576,0.01368772,-0.00553041,0.31079568,-1.57618822,0.91651175,-2.49040559,1.43527449,-1.09924579,0.40254609,-0.25447013,4.62243520,-4.83051348,0.03465443,-0.07158250,1.00993895,-0.44891591
-2.81240620,7.72101357,-8.39506712,0.01378019,-0.00565652,0.29716800,-1.55633057,0.90569643,-2.45209757,1.48340123,-1.09460580,0.40827836,-0.25860144,4.88049919,-5.01747073,0.03492717,-0.07354938,1.03857312,-0.46987619
-2.80640320,8.06174037,-8.58634703,0.01383383,-0.00581879,0.28490835,-1.53492092,0.89665168,-2.41299624,1.53908129,-1.08920932,0.41401934,-0.26342645,5.15001160,-5.21803360,0.03523868,-0.07543057,1.06680740,-0.49259008
-2.80040020,8.42130532,-8.78766779,0.01384555,-0.00600943,0.27408314,-1.51185835,0.88952395,-2.37292963,1.60258910,-1.08293489,0.41980258,-0.26889725,5.42902672,-5.42938401,0.03559062,-0.07720193,1.09453608,-0.51688161
-2.79439720,8.79770376,-8.99559235,0.01381303,-0.00622050,0.26473761,-1.48707101,0.88443867,-2.33173477,1.67409005,-1.07568735,0.42566250,-0.27496487,5.71540900,-5.64847634,0.03598279,-0.07884234,1.12165953,-0.54257265
-2.78839420,9.18865239,-9.20658689,0.01373473,-0.00644408,0.25689456,-1.46052086,0.88149670,-2.28927007,1.75363149,-1.06740129,0.43163368,-0.28158039,6.00688383,-5.87210649,0.03641303,-0.08033401,1.14808679,-0.56948621
-2.78239120,9.59163923,-9.41710848,0.01360995,-0.00667252,0.25055378,-1.43220763,0.88077203,-2.24542764,1.84113713,-1.05804361,0.43775016,-0.28869578,6.30109179,-6.09698773,0.03687724,-0.08166283,1.17373780,-0.59744935
-2.77638819,10.00397883,-9.62369512,0.01343892,-0.00689864,0.24569251,-1.40217160,0.88231041,-2.20014526,1.93640484,-1.04761485,0.44404468,-0.29626477,6.59564406,-6.31983147,0.03736949,-0.08281841,1.19854519,-0.62629591
-2.77038519,10.42286996,-9.82305570,0.01322275,-0.00711588,0.24226648,-1.37049531,0.88612875,-2.15341726,2.03910814,-1.03614967,0.45054785,-0.30424346,6.88817650,-6.53743053,0.03788218,-0.08379419,1.22245538,-0.65586863
-2.76438219,10.84545331,-10.01215668,0.01296351,-0.00731850,0.24021166,-1.33730380,0.89221511,-2.10530376,2.14880106,-1.02371610,0.45728726,-0.31259087,7.17639993,-6.74674212,0.03840623,-0.08458727,1.24542902,-0.68602097
-2.75837919,11.26886659,-10.18830247,0.01266418,-0.00750172,0.23944652,-1.30276367,0.90052923,-2.05593775,2.26492640,-1.01041392,0.46428659,-0.32126928,7.45814466,-6.94496740,0.03893141,-0.08519820,1.26744070,-0.71661841
-2.75237619,11.69029491,-10.34920615,0.01232857,-0.00766181,0.23987467,-1.26708062,0.91100324,-2.00552948,2.38682676,-0.99637204,0.47156459,-0.33024445,7.73139738,-7.12962477,0.03944662,-0.08563066,1.28847799,-0.74753914
-2.74637319,12.10701465,-10.49304770,0.01196134,-0.00779621,0.24138780,-1.23049587,0.92354284,-1.95436782,2.51375812,-0.98174512,0.47913429,-0.33948563,7.99432930,-7.29861343,0.03994033,-0.08589103,1.30854002,-0.77867430
-2.74037019,12.51642949,-10.61851680,0.01156777,-0.00790356,0.24386876,-1.19328119,0.93802857,-1.90281826,2.64490522,-0.96670951,0.48700222,-0.34896550,8.24531465,-7.45026483,0.04040089,-0.08598787,1.32763570,-0.80992754
-2.73436718,12.91609773,-10.72483833,0.01115376,-0.00798368,0.24719469,-1.15573304,0.95431739,-1.85131758,2.77939812,-0.95145858,0.49516782,-0.35865985,8.48293946,-7.58337929,0.04081701,-0.08593140,1.34578182,-0.84121410
-2.72836418,13.30375060,-10.81177883,0.01072557,-0.00803760,0.25124016,-1.11816577,0.97224458,-1.80036506,2.91632912,-0.93619772,0.50362313,-0.36854721,8.70600079,-7.69724611,0.04117814,-0.08573288,1.36300124,-0.87245928
-2.72236118,13.67730175,-10.87963325,0.01028974,-0.00806745,0.25588007,-1.08090425,0.99162592,-1.75051053,3.05476939,-0.92113900,0.51235273,-0.37860829,8.91349760,-7.79164594,0.04147486,-0.08540403,1.37932140,-0.90359636
-2.71635818,14.03484848,-10.92919215,0.00985286,-0.00807634,0.26099241,-1.04427605,1.01226020,-1.70233965,3.19378457,-0.90649576,0.52133401,-0.38882529,9.10461410,-7.86683524,0.04169924,-0.08495645,1.39477324,-0.93456411
-2.71035518,14.37466577,-10.96169026,0.00942139,-0.00806827,0.26646062,-1.00860350,1.03393224,-1.65645673,3.33244853,-0.89247712,0.53053773,-0.39918109,9.27869766,-7.92351309,0.04184510,-0.08440113,1.40939071,-0.96530387
-2.70435218,14.69519440,-10.97873822,0.00900151,-0.00804791,0.27217568,-0.97419588,1.05641619,-1.61346584,3.46985509,-0.87928261,0.53992884,-0.40965823,9.43523283,-7.96277184,0.04190832,-0.08374793,1.42321081,-0.99575628
-2.69834917,14.99502478,-10.98224025,0.00859892,-0.00802041,0.27803766,-0.94134175,1.07947930,-1.57395072,3.60512704,-0.86709696,0.54946755,-0.42023789,9.57381366,-7.98603377,0.04188692,-0.08300528,1.43627426,-1.02585793
-2.69234617,15.27287817,-10.97430104,0.00821871,-0.00799119,0.28395690,-0.91030195,1.10288595,-1.53845433,3.73742250,-0.85608512,0.55911049,-0.43089863,9.69411621,-7.99497639,0.04178118,-0.08217987,1.44862648,-1.05553781
-2.68634317,15.52758715,-10.95712570,0.00786520,-0.00796574,0.28985467,-0.88130309,1.12640189,-1.50745859,3.86593871,-0.84638760,0.56881197,-0.44161510,9.79587317,-7.99145003,0.04159360,-0.08127655,1.46031885,-1.08471393
-2.68034017,15.75807706,-10.93291720,0.00754183,-0.00794932,0.29566339,-0.85453189,1.14979860,-1.48136530,3.98991335,-0.83811625,0.57852519,-0.45235660,9.87885229,-7.97739131,0.04132877,-0.08029826,1.47141002,-1.11329014
-2.67433717,15.96335004,-10.90377571,0.00725110,-0.00794679,0.30132635,-0.83013035,1.17285749,-1.46047862,4.10862414,-0.83135041,0.58820323,-0.46308572,9.94283990,-7.95473667,0.04099319,-0.07924616,1.48196684,-1.14115338
-2.66833417,16.14247327,-10.87160437,0.00699453,-0.00796240,0.30679702,-0.80819197,1.19537384,-1.44499014,4.22138710,-0.82613370,0.59779990,-0.47375687,9.98763067,-7.92533981,0.04059499,-0.07811982,1.49206484,-1.16817147
-2.66233117,16.29457258,-10.83802577,0.00677259,-0.00799956,0.31203802,-0.78875894,1.21716031,-1.43496678,4.32755446,-0.82247148,0.60727022,-0.48431505,10.01302416,-7.89089704,0.04014356,-0.07691752,1.50178787,-1.19419173
-2.65632816,16.41883231,-10.80431308,0.00658480,-0.00806072,0.31701979,-0.77182050,1.23804969,-1.43034235,4.42651280,-0.82032903,0.61657053,-0.49469471,10.01882829,-7.85288381,0.03964914,-0.07563664,1.51122680,-1.21904045
-2.65032516,16.51450201,-10.77133904,0.00642970,-0.00814721,0.32171900,-0.75731248,1.25789696,-1.43091302,4.51768248,-0.81963078,0.62565834,-0.50481897,10.00486975,-7.81250538,0.03912246,-0.07427406,1.52047702,-1.24252358
-2.64432216,16.58091028,-10.73954545,0.00630497,-0.00825919,0.32611692,-0.74511810,1.27658029,-1.43633707,4.60051868,-0.82026050,0.63449171,-0.51459928,9.97101057,-7.77066379,0.03857425,-0.07282667,1.52963490,-1.26442856
-2.63831916,16.61748521,-10.70893469,0.00620757,-0.00839559,0.33019769,-0.73507001,1.29400115,-1.44613921,4.67451499,-0.82206274,0.64302840,-0.52393555,9.91717003,-7.72794234,0.03801485,-0.07129182,1.53879303,-1.28452752
-2.63231616,16.62378111,-10.67908393,0.00613379,-0.00855411,0.33394670,-0.72695376,1.31008328,-1.45971938,4.73920958,-0.82484563,0.65122481,-0.53271698,9.84335064,-7.68460813,0.03745386,-0.06966774,1.54803465,-1.30258199
-2.62631316,16.59951019,-10.64918160,0.00607947,-0.00873129,0.33734914,-0.72051257,1.32477078,-1.47636614,4.79419421,-0.82838501,0.65903482,-0.54082362,9.74966683,-7.64063216,0.03689984,-0.06795402,1.55742735,-1.31834888
-2.62031016,16.54457797,-10.61808464,0.00604015,-0.00892259,0.34038872,-0.71545343,1.33802531,-1.49527419,4.83912575,-0.83243001,0.66640864,-0.54812871,9.63637469,-7.59572546,0.03636004,-0.06615189,1.56701656,-1.33158792
-2.61430715,16.45912066,-10.58439380,0.00601118,-0.00912256,0.34304676,-0.71145452,1.34982264,-1.51556583,4.87374001,-0.83671002,0.67329180,-0.55450183,9.50390104,-7.54938914,0.03584028,-0.06426457,1.57681912,-1.34207033
-2.60830415,16.34354245,-10.54654375,0.00598800,-0.00932500,0.34530164,-0.70817377,1.36014872,-1.53631561,4.89786691,-0.84094289,0.67962447,-0.55981288,9.35287029,-7.50097545,0.03534491,-0.06229741,1.58681754,-1.34958843
-2.60230115,16.19855085,-10.50290341,0.00596619,-0.00952317,0.34712857,-0.70525840,1.36899558,-1.55657754,4.91144641,-0.84484416,0.68534115,-0.56393673,9.18412730,-7.44975611,0.03487683,-0.06025804,1.59695533,-1.35396605
-2.59629815,16.02518767,-10.45188181,0.00594171,-0.00971004,0.34849978,-0.70235527,1.37635741,-1.57541393,4.91454395,-0.84813709,0.69037090,-0.56675848,8.99875480,-7.39499430,0.03443759,-0.05815639,1.60713397,-1.35506925
-2.59029515,15.82485387,-10.39203398,0.00591102,-0.00987854,0.34938509,-0.69912157,1.38222694,-1.59192482,4.90736447,-0.85056311,0.69463809,-0.56817915,8.79808415,-7.33601594,0.03402762,-0.05600462,1.61721180,-1.35281699
-2.58429215,15.59932601,-10.32216163,0.00587120,-0.01002182,0.34975285,-0.69523576,1.38659256,-1.60527701,4.89026390,-0.85189214,0.69806376,-0.56812149,8.58369828,-7.27227644,0.03364640,-0.05381699,1.62700522,-1.34719126
-2.57828914,15.35076289,-10.24140332,0.00582005,-0.01013350,0.34957109,-0.69040804,1.38943637,-1.61473144,4.86375699,-0.85193258,0.70056765,-0.56653572,8.35742615,-7.20341907,0.03329280,-0.05160970,1.63629237,-1.33824617
-2.57228614,15.08170100,-10.14930937,0.00575617,-0.01020793,0.34880899,-0.68439023,1.39073322,-1.61966793,4.82852087,-0.85054024,0.70207062,-0.56340491,8.12132836,-7.12932167,0.03296528,-0.04940056,1.64481925,-1.32611554
-2.56628314,14.79503772,-10.04589752,0.00567900,-0.01024039,0.34743839,-0.67698442,1.39045101,-1.61960618,4.78539330,-0.84762592,0.70249765,-0.55874969,7.87767382,-7.05012916,0.03266225,-0.04720878,1.65230826,-1.31101849
-2.56028014,14.49400208,-9.93168630,0.00558887,-0.01022729,0.34543551,-0.66805007,1.38855209,-1.61422212,4.73536549,-0.84316112,0.70178111,-0.55263193,7.62890786,-6.96627002,0.03238220,-0.04505460,1.65846870,-1.29326258
-2.55427714,14.18211292,-9.80770426,0.00548694,-0.01016633,0.34278247,-0.65750929,1.38499588,-1.60335889,4.67956910,-0.83718169,0.69986413,-0.54515733,7.37761256,-6.87845596,0.03212396,-0.04295894,1.66300894,-1.27324428
-2.54827414,13.86312520,-9.67547447,0.00537522,-0.01005659,0.33946882,-0.64534986,1.37974228,-1.58703193,4.61925759,-0.82978893,0.69670400,-0.53647648,7.12646030,-6.78766489,0.03188680,-0.04094305,1.66564953,-1.25144648
-2.54227114,13.54096552,-9.53697496,0.00525648,-0.00989858,0.33549281,-0.63162588,1.37275592,-1.56542804,4.55578223,-0.82114831,0.69227534,-0.52678438,6.87816202,-6.69510834,0.03167049,-0.03902814,1.66613670,-1.22843288
-2.53626813,13.21965839,-9.39457720,0.00513414,-0.00969429,0.33086243,-0.61645608,1.36401074,-1.53889825,4.49056340,-0.81148553,0.68657280,-0.51631835,6.63541179,-6.60218530,0.03147528,-0.03723501,1.66425524,-1.20483933
-2.53026513,12.90324530,-9.25096569,0.00501223,-0.00944708,0.32559608,-0.60001960,1.35349458,-1.50794502,4.42505791,-0.80108020,0.67961323,-0.50535416,6.40082959,-6.51042525,0.03130181,-0.03558368,1.65984035,-1.18136227
-2.52426213,12.59569897,-9.10904288,0.00489522,-0.00916164,0.31972294,-0.58254961,1.34121359,-1.47320415,4.36072344,-0.79025735,0.67143700,-0.49420066,6.17690427,-6.42142375,0.03115102,-0.03409300,1.65278737,-1.15874451
-2.51825913,12.30083528,-8.97182403,0.00478790,-0.00884382,0.31328283,-0.56432489,1.32719582,-1.43542239,4.29898109,-0.77937707,0.66210847,-0.48319290,5.96593874,-6.33677425,0.03102391,-0.03278035,1.64305898,-1.13775862
-2.51225613,12.02222588,-8.84232738,0.00469524,-0.00850051,0.30632582,-0.54565977,1.31149399,-1.39543154,4.24117733,-0.76882273,0.65171550,-0.47268394,5.76999937,-6.25799996,0.03092137,-0.03166121,1.63068923,-1.11918862
-2.50625313,11.76311421,-8.72346474,0.00462227,-0.00813937,0.29891134,-0.52689294,1.29418696,-1.35412034,4.18854654,-0.75898829,0.64036790,-0.46303573,5.59087144,-6.18648951,0.03084391,-0.03074889,1.61578419,-1.10381022
-2.50025013,11.52633783,-8.61793755,0.00457388,-0.00776864,0.29110702,-0.50837544,1.27537979,-1.31240513,4.14217540,-0.75026517,0.62819498,-0.45460922,5.43002230,-6.12343961,0.03079150,-0.03005415,1.59851896,-1.09237033
-2.49424712,11.31425983,-8.52814288,0.00455474,-0.00739690,0.28298716,-0.49045846,1.25520246,-1.27120060,4.10297035,-0.74302922,0.61534209,-0.44775404,5.28857353,-6.06980768,0.03076336,-0.02958492,1.57913120,-1.08556644
-2.48824412,11.12871175,-8.45609303,0.00456911,-0.00703282,0.27463104,-0.47348141,1.23380699,-1.23139163,4.07162919,-0.73762829,0.60196651,-0.44279818,5.16728318,-6.02627632,0.03075778,-0.02934598,1.55791149,-1.08402636
-2.48224112,10.97095028,-8.40335147,0.00462073,-0.00668492,0.26612103,-0.45776076,1.21136346,-1.19380722,4.04861796,-0.73437086,0.58823261,-0.44003785,5.06653859,-5.99323100,0.03077207,-0.02933874,1.53519103,-1.08828892
-2.47623812,10.84162948,-8.37098689,0.00471269,-0.00636132,0.25754061,-0.44357989,1.18805482,-1.15919740,4.03415386,-0.73351596,0.57430678,-0.43972796,4.98636016,-5.97075137,0.03080252,-0.02956099,1.51132738,-1.09878624
-2.47023512,10.74078981,-8.35954593,0.00484736,-0.00606955,0.24897240,-0.43118060,1.16407105,-1.12821359,4.02819510,-0.73526492,0.56035211,-0.44207337,4.92641558,-5.95861577,0.03084442,-0.03000676,1.48668899,-1.11582790
-2.46423212,10.66786478,-8.36904440,0.00502623,-0.00581633,0.24049635,-0.42075617,1.13960287,-1.10139303,4.03043807,-0.73975493,0.54652324,-0.44722136,4.88604418,-5.95631778,0.03089217,-0.03066620,1.46163952,-1.13958766
-2.45822911,10.62170541,-8.39897578,0.00524990,-0.00560741,0.23218791,-0.41244640,1.11483550,-1.07914736,4.04032234,-0.74705459,0.53296163,-0.45525527,4.86429018,-5.96309316,0.03093947,-0.03152555,1.43652277,-1.17009290
-2.45222611,10.60062205,-8.44833519,0.00551797,-0.00544744,0.22411662,-0.40633456,1.08994290,-1.06175547,4.05704358,-0.75716158,0.51979135,-0.46618983,4.85994358,-5.97795496,0.03097951,-0.03256720,1.41164915,-1.20721736
-2.44622311,10.60244255,-8.51565656,0.00582907,-0.00533982,0.21634483,-0.40244628,1.06508267,-1.04936049,4.07957422,-0.77000225,0.50711577,-0.47996798,4.87158711,-5.99973454,0.03100523,-0.03376979,1.38728441,-1.25067724
-2.44022011,10.62458509,-8.59906058,0.00618080,-0.00528665,0.20892678,-0.40075030,1.04039219,-1.04197068,4.10669151,-0.78543312,0.49501518,-0.49645959,4.89764748,-6.02712592,0.03100966,-0.03510850,1.36364132,-1.30003112
-2.43421711,10.66414353,-8.69631083,0.00656980,-0.00528870,0.20190799,-0.40116083,1.01598607,-1.03946387,4.13701240,-0.80324418,0.48354556,-0.51546200,4.93644887,-6.05873139,0.03098616,-0.03655537,1.34087455,-1.35468368
-2.42821411,10.71798233,-8.80487587,0.00699176,-0.00534533,0.19532497,-0.40354150,0.99195515,-1.04159504,4.16903424,-0.82316372,0.47273835,-0.53670239,4.98626697,-6.09310630,0.03092873,-0.03807972,1.31907923,-1.41389351
-2.42221111,10.78283817,-8.92199518,0.00744153,-0.00545457,0.18920522,-0.40771042,0.96836704,-1.04800673,4.20118016,-0.84486453,0.46260150,-0.55984219,5.04538142,-6.12880142,0.03083228,-0.03964869,1.29829295,-1.47678493
-2.41620810,10.85542453,-9.04474723,0.00791325,-0.00561314,0.18356754,-0.41344636,0.94526823,-1.05824171,4.23184769,-0.86797132,0.45312143,-0.58448319,5.11212506,-6.16440199,0.03069289,-0.04122790,1.27850094,-1.54236381
-2.41020510,10.93253559,-9.17011862,0.00840048,-0.00581652,0.17842254,-0.42049563,0.92268753,-1.07175759,4.25945911,-0.89206906,0.44426598,-0.61017558,5.18492827,-6.19856250,0.03050792,-0.04278211,1.25964430,-1.60953714
