energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.28664332,4.98264394,0.68563999,0.90592598,0.62664371,3.19294117,0.06262306,0.30207960,0.02055850,0.71173820
-3.28064032,5.13629588,0.68390044,0.91608738,0.65888538,3.27394104,0.06529496,0.31627585,0.02224868,0.75829791
-3.27463732,5.30664055,0.68451788,0.92859903,0.69495231,3.36488062,0.06772199,0.33243773,0.02408296,0.80838410
-3.26863432,5.49189545,0.68731555,0.94306614,0.73461346,3.46463274,0.06987239,0.35051011,0.02605220,0.86176490
-3.26263132,5.68991651,0.69206908,0.95903794,0.77756478,3.57184561,0.07172097,0.37040288,0.02814408,0.91813529
-3.25662831,5.89824223,0.69851484,0.97602150,0.82343290,3.68497363,0.07324993,0.39199151,0.03034304,0.97711772
-3.25062531,6.11414500,0.70635897,0.99349657,0.87178040,3.80231306,0.07444943,0.41511828,0.03263032,1.03826438
-3.24462231,6.33468840,0.71528684,1.01093108,0.92211241,3.92204134,0.07531779,0.43959401,0.03498411,1.10106108
-3.23861931,6.55678863,0.72497263,1.02779653,0.97388456,4.04225905,0.07586140,0.46520060,0.03737980,1.16493282
-3.23261631,6.77727862,0.73508853,1.04358302,1.02651207,4.16103314,0.07609427,0.49169392,0.03979031,1.22925113
-3.22661331,6.99297315,0.74531356,1.05781317,1.07937981,4.27644039,0.07603723,0.51880745,0.04218653,1.29334298
-3.22061031,7.20073336,0.75534153,1.07005466,1.13185311,4.38660988,0.07571696,0.54625614,0.04453780,1.35650123
-3.21460730,7.39752924,0.76488804,1.07993091,1.18328909,4.48976343,0.07516466,0.57374089,0.04681261,1.41799647
-3.20860430,7.58049850,0.77369642,1.08712971,1.23304832,4.58425296,0.07441465,0.60095321,0.04897918,1.47708994
-3.20260130,7.74700086,0.78154238,1.09140949,1.28050636,4.66859405,0.07350286,0.62758018,0.05100625,1.53304727
-3.19659830,7.89466640,0.78823745,1.09260327,1.32506515,4.74149478,0.07246527,0.65330953,0.05286378,1.58515273
-3.19059530,8.02143712,0.79363116,1.09062013,1.36616382,4.80187940,0.07133644,0.67783490,0.05452375,1.63272356
-3.18459230,8.12560101,0.79761191,1.08544442,1.40328871,4.84890624,0.07014818,0.70086093,0.05596084,1.67512402
-3.17858929,8.20581801,0.80010681,1.07713280,1.43598234,4.88197976,0.06892838,0.72210835,0.05715307,1.71177874
-3.17258629,8.26113752,0.80108033,1.06580936,1.46385126,4.90075642,0.06770005,0.74131882,0.05808248,1.74218502
-3.16658329,8.29100732,0.80053211,1.05165906,1.48657241,4.90514448,0.06648075,0.75825940,0.05873549,1.76592361
-3.16058029,8.29527395,0.79849396,1.03491993,1.50389802,4.89529801,0.06528221,0.77272674,0.05910337,1.78266781
-3.15457729,8.27417485,0.79502620,1.01587423,1.51565894,4.87160528,0.06411029,0.78455061,0.05918237,1.79219046
-3.14857429,8.22832262,0.79021359,0.99483898,1.52176627,4.83467225,0.06296525,0.79359692,0.05897386,1.79436874
-3.14257129,8.15868220,0.78416094,0.97215627,1.52221148,4.78530156,0.06184226,0.79977004,0.05848422,1.78918657
-3.13656828,8.06654161,0.77698863,0.94818353,1.51706479,4.72446802,0.06073216,0.80301438,0.05772465,1.77673466
-3.13056528,7.95347740,0.76882809,0.92328424,1.50647222,4.65329120,0.05962238,0.80331512,0.05671076,1.75720807
-3.12456228,7.82131565,0.75981760,0.89781920,1.49065114,4.57300621,0.05849805,0.80069814,0.05546216,1.73090153
-3.11855928,7.67208997,0.75009830,0.87213870,1.46988464,4.48493357,0.05734305,0.79522907,0.05400186,1.69820260
-3.11255628,7.50799744,0.73981076,0.84657564,1.44451482,4.39044907,0.05614122,0.78701152,0.05235557,1.65958288
-3.10655328,7.33135395,0.72909202,0.82143994,1.41493515,4.29095455,0.05487742,0.77618445,0.05055108,1.61558757
-3.10055028,7.14454995,0.71807330,0.79701411,1.38158221,4.18785056,0.05353854,0.76291887,0.04861743,1.56682368
-3.09454727,6.95000793,0.70687842,0.77355021,1.34492691,4.08251144,0.05211430,0.74741386,0.04658427,1.51394717
-3.08854427,6.75014247,0.69562279,0.75126803,1.30546543,3.97626369,0.05059801,0.72989209,0.04448109,1.45764950
-3.08254127,6.54732397,0.68441326,0.73035458,1.26371017,3.87036788,0.04898700,0.71059493,0.04233658,1.39864379
-3.07653827,6.34384660,0.67334840,0.71096475,1.22018075,3.76600456,0.04728289,0.68977736,0.04017809,1.33765108
-3.07053527,6.14190102,0.66251949,0.69322291,1.17539545,3.66426414,0.04549168,0.66770281,0.03803105,1.27538707
-3.06453227,5.94355228,0.65201187,0.67722545,1.12986315,3.56614086,0.04362356,0.64463814,0.03591865,1.21254945
-3.05852926,5.75072286,0.64190662,0.66304398,1.08407586,3.47253037,0.04169268,0.62084881,0.03386147,1.14980645
-3.05252626,5.56518066,0.63228246,0.65072893,1.03850222,3.38423065,0.03971659,0.59659447,0.03187733,1.08778650
-3.04652326,5.38853172,0.62321760,0.64031336,0.99358180,3.30194568,0.03771568,0.57212510,0.02998116,1.02706957
-3.04052026,5.22221686,0.61479149,0.63181684,0.94972035,3.22629104,0.03571250,0.54767770,0.02818503,0.96818002
-3.03451726,5.06751168,0.60708621,0.62524898,0.90728614,3.15780088,0.03373103,0.52347358,0.02649821,0.91158125
-3.02851426,4.92552888,0.60018740,0.62061254,0.86660725,3.09693527,0.03179587,0.49971632,0.02492730,0.85767207
-3.02251126,4.79722212,0.59418467,0.61790584,0.82796975,3.04408723,0.02993157,0.47659042,0.02347652,0.80678485
-3.01650825,4.68339031,0.58917117,0.61712442,0.79161684,2.99958862,0.02816185,0.45426039,0.02214784,0.75918521
-3.01050525,4.58468157,0.58524250,0.61826173,0.75774874,2.96371436,0.02650903,0.43287040,0.02094138,0.71507327
-3.00450225,4.50159598,0.58249477,0.62130884,0.72652323,2.93668437,0.02499345,0.41254432,0.01985557,0.67458611
-2.99849925,4.43448663,0.58102188,0.62625315,0.69805678,2.91866301,0.02363299,0.39338604,0.01888754,0.63780135
-2.99249625,4.38355858,0.58091211,0.63307621,0.67242616,2.90975592,0.02244276,0.37547994,0.01803327,0.60474160
-2.98649325,4.34886565,0.58224406,0.64175069,0.64967026,2.91000425,0.02143485,0.35889150,0.01728792,0.57537944
-2.98049025,4.33030525,0.58508225,0.65223677,0.62979235,2.91937684,0.02061816,0.34366790,0.01664597,0.54964289
-2.97448724,4.32761175,0.58947238,0.66447804,0.61276239,2.93776072,0.01999841,0.32983857,0.01610141,0.52742101
-2.96848424,4.34034912,0.59543668,0.67839736,0.59851954,2.96495081,0.01957815,0.31741572,0.01564788,0.50856956
-2.96248124,4.36790384,0.60296952,0.69389282,0.58697478,3.00063948,0.01935693,0.30639477,0.01527875,0.49291652
-2.95647824,4.40947908,0.61203353,0.71083412,0.57801363,3.04440723,0.01933151,0.29675477,0.01498718,0.48026745
-2.95047524,4.46409146,0.62255650,0.72905981,0.57149903,3.09571503,0.01949611,0.28845882,0.01476620,0.47041052
-2.94447224,4.53057131,0.63442942,0.74837545,0.56727429,3.15389968,0.01984277,0.28145460,0.01460869,0.46312131
-2.93846923,4.60756762,0.64750560,0.76855306,0.56516616,3.21817262,0.02036164,0.27567502,0.01450744,0.45816726
-2.93246623,4.69355832,0.66160130,0.78933200,0.56498811,3.28762293,0.02104143,0.27103912,0.01445515,0.45531174
-2.92646323,4.78686642,0.67649775,0.81042134,0.56654361,3.36122505,0.02186971,0.26745322,0.01444442,0.45431794
-2.92046023,4.88568221,0.69194469,0.83150381,0.56962954,3.43785099,0.02283337,0.26481239,0.01446783,0.45495232
-2.91445723,4.98809112,0.70766526,0.85224117,0.57403952,3.51628731,0.02391889,0.26300232,0.01451796,0.45698782
-2.90845423,5.09210682,0.72336220,0.87228098,0.57956728,3.59525603,0.02511270,0.26190143,0.01458744,0.46020665
-2.90245123,5.19570841,0.73872510,0.89126441,0.58600967,3.67343908,0.02640148,0.26138334,0.01466901,0.46440278
-2.89644822,5.29688048,0.75343841,0.90883489,0.59316948,3.74950516,0.02777229,0.26131958,0.01475567,0.46938390
-2.89044522,5.39365446,0.76718991,0.92464728,0.60085784,3.82213814,0.02921279,0.26158237,0.01484069,0.47497293
-2.88444222,5.48414978,0.77967928,0.93837714,0.60889607,3.89006566,0.03071127,0.26204748,0.01491779,0.48100895
-2.87843922,5.56661289,0.79062645,0.94972967,0.61711697,3.95208685,0.03225664,0.26259706,0.01498119,0.48734754
-2.87243622,5.63945278,0.79977929,0.95844817,0.62536542,4.00709801,0.03383834,0.26312213,0.01502576,0.49386045
-2.86643322,5.70127147,0.80692047,0.96432136,0.63349844,4.05411526,0.03544620,0.26352490,0.01504704,0.50043464
-2.86043022,5.75088845,0.81187297,0.96718959,0.64138452,4.09229332,0.03707019,0.26372054,0.01504140,0.50697074
-2.85442721,5.78735814,0.81450434,0.96694947,0.64890253,4.12093988,0.03870016,0.26363851,0.01500602,0.51338097
-2.84842421,5.80998013,0.81472930,0.96355690,0.65594011,4.13952516,0.04032559,0.26322329,0.01493896,0.51958661
-2.84242121,5.81830222,0.81251080,0.95702839,0.66239194,4.14768668,0.04193524,0.26243458,0.01483916,0.52551525
-2.83641821,5.81211661,0.80785938,0.94744064,0.66815783,4.14522948,0.04351693,0.26124684,0.01470641,0.53109801
-2.83041521,5.79145009,0.80083119,0.93492852,0.67314108,4.13212217,0.04505729,0.25964836,0.01454133,0.53626677
-2.82441221,5.75654925,0.79152452,0.91968152,0.67724702,4.10848940,0.04654170,0.25763985,0.01434528,0.54095190
-2.81840920,5.70786205,0.78007531,0.90193897,0.68038227,4.07460173,0.04795418,0.25523261,0.01412029,0.54508046
-2.81240620,5.64601696,0.76665182,0.88198418,0.68245452,4.03086355,0.04927752,0.25244652,0.01386898,0.54857512
-2.80640320,5.57180125,0.75144867,0.86013783,0.68337317,3.97779993,0.05049349,0.24930781,0.01359441,0.55135399
-2.80040020,5.48613948,0.73468068,0.83675088,0.68305080,3.91604331,0.05158317,0.24584696,0.01330001,0.55333144
-2.79439720,5.39007339,0.71657672,0.81219729,0.68140551,3.84632055,0.05252743,0.24209660,0.01298945,0.55441981
-2.78839420,5.28474400,0.69737385,0.78686674,0.67836394,3.76944096,0.05330751,0.23808968,0.01266655,0.55453213
-2.78239120,5.17137632,0.67731195,0.76115772,0.67386499,3.68628561,0.05390564,0.23385807,0.01233517,0.55358569
-2.77638819,5.05126712,0.65662911,0.73547106,0.66786394,3.59779804,0.05430580,0.22943145,0.01199914,0.55150619
-2.77038519,4.92577530,0.63555775,0.71020409,0.66033684,3.50497626,0.05449438,0.22483668,0.01166220,0.54823238
-2.76438219,4.79631475,0.61432169,0.68574552,0.65128474,3.40886588,0.05446096,0.22009771,0.01132795,0.54372084
-2.75837919,4.66434887,0.59313405,0.66247117,0.64073772,3.31055386,0.05419886,0.21523587,0.01099980,0.53795065
-2.75237619,4.53138593,0.57219601,0.64074036,0.62875828,3.21116247,0.05370570,0.21027057,0.01068100,0.53092760
-2.74637319,4.39897445,0.55169627,0.62089312,0.61544384,3.11184282,0.05298381,0.20522035,0.01037463,0.52268778
-2.74037019,4.26869749,0.53181112,0.60324807,0.60092832,3.01376746,0.05204044,0.20010422,0.01008358,0.51330015
-2.73436718,4.14216511,0.51270488,0.58810075,0.58538240,2.91812155,0.05088780,0.19494310,0.00981063,0.50286801
-2.72836418,4.02100411,0.49453068,0.57572249,0.56901260,2.82609216,0.04954288,0.18976130,0.00955846,0.49152921
-2.72236118,3.90684454,0.47743117,0.56635940,0.55205892,2.73885545,0.04802719,0.18458797,0.00932967,0.47945497
-2.71635818,3.80130272,0.46153920,0.56023160,0.53479123,2.65756170,0.04636618,0.17945830,0.00912685,0.46684742
-2.71035518,3.70596055,0.44697819,0.55753234,0.51750448,2.58331818,0.04458859,0.17441456,0.00895256,0.45393582
-2.70435218,3.62234138,0.43386211,0.55842694,0.50051275,2.51717024,0.04272565,0.16950665,0.00880937,0.44097162
-2.69834917,3.55188297,0.42229502,0.56305153,0.48414252,2.46008101,0.04081019,0.16479234,0.00869986,0.42822266
-2.69234617,3.49590812,0.41237003,0.57151134,0.46872516,2.41291038,0.03887572,0.16033698,0.00862659,0.41596647
-2.68634317,3.45559397,0.40416784,0.58387864,0.45458914,2.37639395,0.03695546,0.15621285,0.00859208,0.40448326
-2.68034017,3.43194104,0.39775481,0.60019026,0.44205194,2.35112288,0.03508142,0.15249791,0.00859879,0.39404848
-2.67433717,3.42574307,0.39318067,0.62044476,0.43141207,2.33752540,0.03328356,0.14927422,0.00864897,0.38492559
-2.66833417,3.43755908,0.39047607,0.64459933,0.42294146,2.33585091,0.03158899,0.14662596,0.00874469,0.37735893
-2.66233117,3.46768870,0.38965000,0.67256652,0.41687830,2.34615764,0.03002135,0.14463708,0.00888766,0.37156717
-2.65632816,3.51615204,0.39068748,0.70421110,0.41342067,2.36830430,0.02860031,0.14338882,0.00907919,0.36773741
-2.65032516,3.58267510,0.39354747,0.73934707,0.41272097,2.40194671,0.02734118,0.14295702,0.00932005,0.36602010
-2.64432216,3.66668173,0.39816134,0.77773526,0.41488155,2.44653958,0.02625473,0.14340939,0.00961042,0.36652491
-2.63831916,3.76729270,0.40443200,0.81908161,0.41995136,2.50134382,0.02534716,0.14480286,0.00994978,0.36931770
-2.63231616,3.88333259,0.41223388,0.86303648,0.42792392,2.56543944,0.02462010,0.14718117,0.01033686,0.37441862
-2.62631316,4.01334455,0.42141381,0.90919520,0.43873665,2.63774383,0.02407089,0.15057263,0.01076958,0.38180130
-2.62031016,4.15561304,0.43179289,0.95710006,0.45227159,2.71703504,0.02369291,0.15498835,0.01124506,0.39139338
-2.61430715,4.30819420,0.44316927,1.00624386,0.46835746,2.80197949,0.02347591,0.16042088,0.01175965,0.40307811
-2.60830415,4.46895334,0.45532203,1.05607523,0.48677325,2.89116324,0.02340657,0.16684346,0.01230895,0.41669728
-2.60230115,4.63560869,0.46801571,1.10600555,0.50725313,2.98312596,0.02346899,0.17420982,0.01288796,0.43205515
-2.59629815,4.80578025,0.48100565,1.15541767,0.52949274,3.07639641,0.02364526,0.18245474,0.01349117,0.44892366
-2.59029515,4.97704260,0.49404378,1.20367601,0.55315672,3.16952838,0.02391603,0.19149518,0.01411279,0.46704859
-2.58429215,5.14698002,0.50688474,1.25013799,0.57788728,3.26113571,0.02426108,0.20123221,0.01474692,0.48615665
-2.57828914,5.31324247,0.51929200,1.29416648,0.60331383,3.34992541,0.02465984,0.21155350,0.01538778,0.50596340
-2.57228614,5.47360053,0.53104379,1.33514279,0.62906314,3.43472761,0.02509194,0.22233652,0.01603002,0.52618179
-2.56628314,5.62599786,0.54193859,1.37247986,0.65477006,3.51452140,0.02553764,0.23345219,0.01666892,0.54653113
-2.56028014,5.76859933,0.55180002,1.40563527,0.68008827,3.58845582,0.02597828,0.24476890,0.01730072,0.56674615
-2.55427714,5.89983334,0.56048076,1.43412344,0.70470080,3.65586525,0.02639664,0.25615683,0.01792283,0.58658600
-2.54827414,6.01842707,0.56786562,1.45752677,0.72832989,3.71627891,0.02677722,0.26749235,0.01853409,0.60584278
-2.54227114,6.12343339,0.57387340,1.47550524,0.75074588,3.76942435,0.02710652,0.27866225,0.01913495,0.62434929
-2.53626813,6.21424871,0.57845771,1.48780414,0.77177462,3.81522495,0.02737322,0.28956769,0.01972762,0.64198563
-2.53026513,6.29062120,0.58160662,1.49425974,0.79130316,3.85379188,0.02756828,0.30012765,0.02031618,0.65868438
-2.52426213,6.35264918,0.58334123,1.49480265,0.80928328,3.88541098,0.02768506,0.31028161,0.02090659,0.67443394
-2.51825913,6.40076972,0.58371337,1.48945885,0.82573266,3.91052534,0.02771933,0.31999148,0.02150667,0.68927993
-2.51225613,6.43573811,0.58280241,1.47834844,0.84073354,3.92971436,0.02766924,0.32924237,0.02212597,0.70332433
-2.50625313,6.45859872,0.58071147,1.46168212,0.85442868,3.94367024,0.02753527,0.33804239,0.02277559,0.71672232
-2.50025013,6.47064846,0.57756315,1.43975571,0.86701480,3.95317291,0.02732016,0.34642128,0.02346793,0.72967677
-2.49424712,6.47339403,0.57349508,1.41294288,0.87873355,3.95906419,0.02702877,0.35442790,0.02421633,0.74243056
-2.48824412,6.46850444,0.56865531,1.38168639,0.88986029,3.96222227,0.02666792,0.36212675,0.02503475,0.75525682
-2.48224112,6.45776031,0.56319785,1.34648819,0.90069116,3.96353712,0.02624629,0.36959360,0.02593728,0.76844757
-2.47623812,6.44300177,0.55727850,1.30789866,0.91152889,3.96388767,0.02577416,0.37691042,0.02693772,0.78230104
-2.47023512,6.42607654,0.55105098,1.26650545,0.92266802,3.96412129,0.02526330,0.38415993,0.02804909,0.79710828
-2.46423212,6.40878996,0.54466358,1.22292200,0.93438008,3.96503606,0.02472671,0.39141999,0.02928314,0.81313951
-2.45822911,6.39285841,0.53825633,1.17777631,0.94689958,3.96736608,0.02417846,0.39875815,0.03064989,0.83063102
-2.45222611,6.37986782,0.53195873,1.13169992,0.96041140,3.97177018,0.02363344,0.40622669,0.03215722,0.84977296
-2.44622311,6.37123825,0.52588806,1.08531755,0.97504035,3.97882397,0.02310715,0.41385843,0.03381046,0.87069887
-2.44022011,6.36819583,0.52014824,1.03923739,0.99084341,3.98901535,0.02261548,0.42166352,0.03561208,0.89347721
-2.43421711,6.37175260,0.51482919,0.99404231,1.00780506,4.00274323,0.02217446,0.42962750,0.03756146,0.91810558
-2.42821411,6.38269480,0.51000671,0.95028198,1.02583621,4.02031942,0.02180001,0.43771067,0.03965471,0.94450770
-2.42221111,6.40157958,0.50574280,0.90846611,1.04477670,4.04197311,0.02150769,0.44584892,0.04188463,0.97253344
-2.41620810,6.42873993,0.50208624,0.86905862,1.06440133,4.06785788,0.02131245,0.45395591,0.04424071,1.00196200
-2.41020510,6.46429718,0.49907367,0.83247307,1.08442925,4.09806041,0.02122835,0.46192656,0.04670927,1.03250790
-2.40420210,6.50818002,0.49673073,0.79906909,1.10453627,4.13261059,0.02126831,0.46964166,0.04927367,1.06382967
-2.39819910,6.56014881,0.49507349,0.76914992,1.12436935,4.17149226,0.02144379,0.47697325,0.05191461,1.09554086
-2.39219610,6.61982382,0.49410999,0.74296104,1.14356270,4.21465403,0.02176458,0.48379063,0.05461046,1.12722265
-2.38619310,6.68671543,0.49384177,0.72068982,1.16175451,4.26201941,0.02223852,0.48996655,0.05733772,1.15843768
-2.38019010,6.76025493,0.49426546,0.70246602,1.17860346,4.31349575,0.02287124,0.49538319,0.06007147,1.18874437
-2.37418709,6.83982393,0.49537422,0.68836334,1.19380411,4.36898131,0.02366598,0.49993773,0.06278586,1.21771101
-2.36818409,6.92478104,0.49715904,0.67840155,1.20710039,4.42837003,0.02462334,0.50354707,0.06545460,1.24492912
-2.36218109,7.01448429,0.49960979,0.67254949,1.21829636,4.49155367,0.02574121,0.50615146,0.06805148,1.27002541
-2.35617809,7.10830841,0.50271603,0.67072851,1.22726370,4.55842112,0.02701458,0.50771693,0.07055084,1.29267188
-2.35017509,7.20565616,0.50646740,0.67281638,1.23394570,4.62885493,0.02843558,0.50823626,0.07292800,1.31259369
-2.34417209,7.30596356,0.51085370,0.67865156,1.23835730,4.70272520,0.02999339,0.50772861,0.07515968,1.32957459
-2.33816908,7.40869898,0.51586454,0.68803761,1.24058149,4.77988118,0.03167441,0.50623775,0.07722434,1.34345972
-2.33216608,7.51335686,0.52148857,0.70074773,1.24076224,4.86014133,0.03346234,0.50382906,0.07910245,1.35415586
-2.32616308,7.61944668,0.52771239,0.71652924,1.23909438,4.94328221,0.03533844,0.50058558,0.08077676,1.36162929
-2.32016008,7.72647858,0.53451916,0.73510799,1.23581119,5.02902726,0.03728177,0.49660322,0.08223241,1.36590139
-2.31415708,7.83394686,0.54188687,0.75619255,1.23117028,5.11703616,0.03926957,0.49198560,0.08345707,1.36704255
-2.30815408,7.94131293,0.54978664,0.77947821,1.22543882,5.20689564,0.04127765,0.48683866,0.08444097,1.36516462
-2.30215108,8.04798917,0.55818092,0.80465070,1.21887876,5.29811246,0.04328084,0.48126560,0.08517686,1.36041238
-2.29614807,8.15332517,0.56702180,0.83138966,1.21173294,5.39010931,0.04525344,0.47536212,0.08566003,1.35295463
-2.29014507,8.25659760,0.57624964,0.85937180,1.20421291,5.48222416,0.04716977,0.46921254,0.08588812,1.34297526
-2.28414207,8.35700470,0.58579209,0.88827386,1.19648895,5.57371328,0.04900464,0.46288675,0.08586110,1.33066473
-2.27813907,8.45366615,0.59556355,0.91777539,1.18868287,5.66375825,0.05073383,0.45643827,0.08558109,1.31621242
-2.27213607,8.54562878,0.60546530,0.94756123,1.18086380,5.75147693,0.05233456,0.44990343,0.08505222,1.29980013
-2.26613307,8.63187807,0.61538623,0.97732394,1.17304720,5.83593800,0.05378593,0.44330166,0.08428054,1.28159698
-2.26013007,8.71135529,0.62520434,1.00676610,1.16519687,5.91617883,0.05506925,0.43663688,0.08327383,1.26175584
-2.25412706,8.78297963,0.63478874,1.03560251,1.15722989,5.99122610,0.05616837,0.42989973,0.08204158,1.24041145
-2.24812406,8.84567449,0.64400248,1.06356226,1.14902401,6.06011837,0.05706989,0.42307063,0.08059482,1.21768007
-2.24212106,8.89839691,0.65270566,1.09039085,1.14042703,6.12192996,0.05776334,0.41612328,0.07894611,1.19366075
-2.23611806,8.94016873,0.66075913,1.11585210,1.13126759,6.17579509,0.05824127,0.40902852,0.07710943,1.16843784
-2.23011506,8.97010833,0.66802826,1.13973006,1.12136675,6.22093166,0.05849924,0.40175817,0.07510019,1.14208468
-2.22411206,8.98746144,0.67438688,1.16183080,1.11054972,6.25666355,0.05853582,0.39428877,0.07293516,1.11466808
-2.21810905,8.99162953,0.67972103,1.18198396,1.09865712,6.28244072,0.05835246,0.38660481,0.07063243,1.08625328
-2.21210605,8.98219480,0.68393245,1.20004418,1.08555525,6.29785637,0.05795334,0.37870147,0.06821133,1.05690914
-2.20610305,8.95894026,0.68694158,1.21589225,1.07114483,6.30266045,0.05734522,0.37058661,0.06569237,1.02671300
-2.20010005,8.92186415,0.68868999,1.22943593,1.05536787,6.29676903,0.05653721,0.36228193,0.06309706,0.99575519
-2.19409705,8.87118803,0.68914210,1.24061048,1.03821245,6.28026919,0.05554055,0.35382331,0.06044781,0.96414265
-2.18809405,8.80735796,0.68828607,1.24937874,1.01971513,6.25341920,0.05436835,0.34526029,0.05776765,0.93200153
-2.18209105,8.73103874,0.68613397,1.25573078,0.99996109,6.21664405,0.05303537,0.33665476,0.05507997,0.89947854
-2.17608804,8.64310148,0.68272105,1.25968318,0.97908202,6.17052653,0.05155775,0.32807892,0.05240822,0.86674104
-2.17008504,8.54460491,0.67810430,1.26127775,0.95725198,6.11579419,0.04995279,0.31961273,0.04977553,0.83397571
-2.16408204,8.43677126,0.67236037,1.26057997,0.93468150,6.05330284,0.04823866,0.31134088,0.04720430,0.80138593
-2.15807904,8.32095788,0.66558287,1.25767698,0.91161021,5.98401720,0.04643423,0.30334952,0.04471582,0.76918800
-2.15207604,8.19862569,0.65787935,1.25267525,0.88829857,5.90898965,0.04455875,0.29572297,0.04232980,0.73760632
-2.14607304,8.07130607,0.64936794,1.24569816,0.86501891,5.82933770,0.04263167,0.28854048,0.04006402,0.70686787
-2.14007004,7.94056737,0.64017400,1.23688343,0.84204638,5.74622131,0.04067240,0.28187330,0.03793388,0.67719620
-2.13406703,7.80798270,0.63042677,1.22638062,0.81965020,5.66082071,0.03870008,0.27578213,0.03595219,0.64880532
-2.12806403,7.67510000,0.62025638,1.21434882,0.79808556,5.57431552,0.03673337,0.27031517,0.03412881,0.62189377
-2.12206103,7.54341565,0.60979107,1.20095473,0.77758654,5.48786552,0.03479022,0.26550673,0.03247055,0.59663911
-2.11605803,7.41435229,0.59915511,1.18637104,0.75836036,5.40259379,0.03288773,0.26137660,0.03098109,0.57319326
-2.11005503,7.28924128,0.58846710,1.17077546,0.74058301,5.31957196,0.03104194,0.25793007,0.02966100,0.55167883
-2.10405203,7.16930993,0.57783901,1.15435021,0.72439660,5.23980786,0.02926768,0.25515866,0.02850788,0.53218649
-2.09804902,7.05567320,0.56737580,1.13728208,0.70990820,5.16423505,0.02757849,0.25304148,0.02751659,0.51477376
-2.09204602,6.94932929,0.55717556,1.11976292,0.69719028,5.09370408,0.02598650,0.25154717,0.02667959,0.49946495
-2.08604302,6.85115818,0.54733020,1.10199050,0.68628252,5.02897475,0.02450238,0.25063619,0.02598731,0.48625236
-2.08004002,6.76192228,0.53792650,1.08416941,0.67719475,4.97070895,0.02313533,0.25026349,0.02542865,0.47509865
-2.07403702,6.68226769,0.52904736,1.06651197,0.66991086,4.91946361,0.02189308,0.25038131,0.02499145,0.46593999
-2.06803402,6.61272534,0.52077314,1.04923864,0.66439313,4.87568319,0.02078191,0.25094190,0.02466303,0.45869012
-2.06203102,6.55371068,0.51318288,1.03257791,0.66058697,4.83969161,0.01980672,0.25190019,0.02443068,0.45324467
-2.05602801,6.50552133,0.50635523,1.01676518,0.65842541,4.81168357,0.01897109,0.25321600,0.02428217,0.44948577
-2.05002501,6.46833214,0.50036890,1.00204060,0.65783327,4.79171534,0.01827735,0.25485593,0.02420613,0.44728657
-2.04402201,6.44218760,0.49530260,0.98864555,0.65873061,4.77969561,0.01772663,0.25679461,0.02419247,0.44651541
-2.03801901,6.42699179,0.49123424,0.97681787,0.66103530,4.77537695,0.01731897,0.25901537,0.02423258,0.44703943
-2.03201601,6.42249668,0.48823947,0.96678570,0.66466455,4.77834886,0.01705332,0.26151022,0.02431958,0.44872755
-2.02601301,6.42828969,0.48638942,0.95876026,0.66953536,4.78803315,0.01692758,0.26427916,0.02444832,0.45145261
-2.02001001,6.44378183,0.48574790,0.95292765,0.67556394,4.80368293,0.01693859,0.26732890,0.02461541,0.45509261
-2.01400700,6.46819792,0.48636794,0.94944030,0.68266411,4.82438584,0.01708214,0.27067095,0.02481903,0.45953117
-2.00800400,6.50057041,0.48828813,0.94840824,0.69074503,4.84907256,0.01735290,0.27431932,0.02505872,0.46465722
-2.00200100,6.53973829,0.49152863,0.94989095,0.69970830,4.87653096,0.01774441,0.27828789,0.02533511,0.47036401
-1.99599800,6.58435223,0.49608746,0.95389030,0.70944494,4.90542630,0.01824902,0.28258759,0.02564949,0.47654765
-1.98999500,6.63288722,0.50193703,0.96034507,0.71983238,4.93432719,0.01885782,0.28722368,0.02600348,0.48310541
-1.98399200,6.68366300,0.50902134,0.96912757,0.73073195,4.96173707,0.01956068,0.29219313,0.02639855,0.48993387
-1.97798899,6.73487257,0.51725409,0.98004289,0.74198704,4.98613008,0.02034621,0.29748239,0.02683565,0.49692728
-1.97198599,6.78461843,0.52651781,0.99283090,0.75342227,5.00599052,0.02120183,0.30306575,0.02731478,0.50397623
-1.96598299,6.83095568,0.53666431,1.00717133,0.76484392,5.01985406,0.02211388,0.30890425,0.02783474,0.51096681
-1.95997999,6.87194066,0.54751649,1.02269177,0.77604166,5.02634949,0.02306774,0.31494543,0.02839279,0.51778052
-1.95397699,6.90568362,0.55887146,1.03897848,0.78679172,5.02423901,0.02404810,0.32112386,0.02898453,0.52429485
-1.94797399,6.93040331,0.57050512,1.05558963,0.79686144,5.01245559,0.02503919,0.32736257,0.02960384,0.53038468
-1.94197099,6.94448160,0.58217795,1.07207047,0.80601509,4.99013579,0.02602511,0.33357529,0.03024291,0.53592454
-1.93596798,6.94651573,0.59364181,1.08796980,0.81402073,4.95664670,0.02699019,0.33966945,0.03089241,0.54079153
-1.92996498,6.93536638,0.60464758,1.10285695,0.82065788,4.91160603,0.02791943,0.34554987,0.03154173,0.54486893
-1.92396198,6.91019949,0.61495331,1.11633865,0.82572557,4.85489466,0.02879886,0.35112299,0.03217941,0.54805031
