energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-0.06903452,3.63708815,0.62415730,1.01411456,0.00993569,0.42616294,0.40604508,0.00000000,1.15835649,1.79834276
-0.06303152,3.71311629,0.63823886,1.03847585,0.00918624,0.43790080,0.41068656,0.00000000,1.19438025,1.83947390
-0.05702851,3.77951824,0.65076409,1.06057820,0.00860115,0.44853643,0.41360204,0.00000000,1.22699449,1.87536131
-0.05102551,3.83551175,0.66152669,1.08004812,0.00818043,0.45796799,0.41476252,0.00000000,1.25594824,1.90567180
-0.04502251,3.88060279,0.67036478,1.09658149,0.00792366,0.46612169,0.41417932,0.00000000,1.28108913,1.93022901
-0.03901951,3.91460146,0.67716691,1.10995362,0.00783034,0.47295426,0.41190332,0.00000000,1.30236712,1.94901770
-0.03301651,3.93762790,0.68187639,1.12002714,0.00790025,0.47845483,0.40802295,0.00000000,1.31983488,1.96218215
-0.02701351,3.95010796,0.68449346,1.12675728,0.00813362,0.48264599,0.40266107,0.00000000,1.33364494,1.97001881
-0.02101051,3.95275851,0.68507540,1.13019439,0.00853132,0.48558412,0.39597094,0.00000000,1.34404338,1.97296328
-0.01500750,3.94656296,0.68373446,1.13048351,0.00909494,0.48735868,0.38813133,0.00000000,1.35136046,1.97157224
-0.00900450,3.93273760,0.68063363,1.12786089,0.00982675,0.48809063,0.37934097,0.00000000,1.35599816,1.96650087
-0.00300150,3.91269015,0.67598053,1.12264757,0.01072968,0.48792978,0.36981254,0.00000000,1.35841533,1.95847683
0.00300150,3.88797197,0.67001961,1.11524017,0.01180714,0.48705133,0.35976648,0.00000000,1.35911075,1.94827176
0.00900450,3.86022562,0.66302299,1.10609928,0.01306280,0.48565140,0.34942469,0.00000000,1.35860488,1.93667151
0.01500750,3.83113008,0.65528047,1.09573565,0.01450037,0.48394194,0.33900443,0.00000000,1.35742101,1.92444644
0.02101051,3.80234551,0.64708900,1.08469488,0.01612321,0.48214498,0.32871257,0.00000000,1.35606643,1.91232303
0.02701351,3.77545986,0.63874224,1.07354099,0.01793409,0.48048656,0.31874051,0.00000000,1.35501469,1.90095802
0.03301651,3.75193938,0.63052061,1.06283955,0.01993474,0.47919035,0.30925960,0.00000000,1.35468939,1.89091620
0.03901951,3.73308493,0.62268222,1.05314092,0.02212552,0.47847141,0.30041767,0.00000000,1.35545046,1.88265285
0.04502251,3.71999558,0.61545521,1.04496418,0.02450505,0.47853013,0.29233625,0.00000000,1.35758334,1.87650148
0.05102551,3.71354087,0.60903160,1.03878225,0.02706987,0.47954665,0.28510896,0.00000000,1.36129151,1.87266734
0.05702851,3.71434231,0.60356305,1.03500868,0.02981407,0.48167585,0.27880082,0.00000000,1.36669275,1.87122676
0.06303152,3.72276451,0.59915843,1.03398647,0.03272903,0.48504313,0.27344854,0.00000000,1.37381896,1.87213230
0.06903452,3.73891568,0.59588336,1.03597915,0.03580315,0.48974111,0.26906169,0.00000000,1.38261963,1.87522300
0.07503752,3.76265683,0.59376147,1.04116434,0.03902165,0.49582720,0.26562476,0.00000000,1.39296847,1.88023917
0.08104052,3.79361862,0.59277722,1.04962971,0.04236644,0.50332224,0.26309972,0.00000000,1.40467278,1.88684057
0.08704352,3.83122435,0.59287996,1.06137158,0.04581603,0.51221006,0.26142921,0.00000000,1.41748480,1.89462695
0.09304652,3.87471768,0.59398896,1.07629568,0.04934553,0.52243798,0.26053998,0.00000000,1.43111446,1.90315953
0.09904952,3.92319308,0.59599893,1.09422018,0.05292673,0.53391827,0.26034648,0.00000000,1.44524259,1.91198227
0.10505253,3.97562759,0.59878575,1.11488074,0.05652829,0.54653029,0.26075443,0.00000000,1.45953387,1.92064172
0.11105553,4.03091203,0.60221203,1.13793715,0.06011597,0.56012349,0.26166420,0.00000000,1.47364883,1.92870430
0.11705853,4.08788068,0.60613224,1.16298155,0.06365300,0.57452091,0.26297391,0.00000000,1.48725424,1.93577027
0.12306153,4.14533805,0.61039720,1.18954788,0.06710051,0.58952330,0.26458201,0.00000000,1.50003143,1.94148378
0.12906453,4.20208245,0.61485767,1.21712233,0.07041812,0.60491363,0.26638954,0.00000000,1.51168233,1.94553875
0.13506753,4.25692579,0.61936725,1.24515466,0.07356455,0.62046205,0.26830178,0.00000000,1.52193303,1.94768057
0.14107054,4.30871006,0.62378431,1.27307016,0.07649834,0.63593107,0.27022947,0.00000000,1.53053515,1.94770407
0.14707354,4.35632060,0.62797327,1.30028212,0.07917867,0.65108104,0.27208954,0.00000000,1.53726511,1.94544832
0.15307654,4.39869719,0.63180533,1.32620460,0.08156621,0.66567577,0.27380562,0.00000000,1.54192187,1.94078896
0.15907954,4.43484355,0.63515885,1.35026544,0.08362400,0.67948822,0.27530809,0.00000000,1.54432370,1.93362933
0.16508254,4.46383632,0.63791958,1.37191924,0.08531832,0.69230630,0.27653415,0.00000000,1.54430445,1.92389102
0.17108554,4.48483436,0.63998096,1.39066017,0.08661965,0.70393846,0.27742776,0.00000000,1.54171017,1.91150524
0.17708854,4.49708895,0.64124469,1.40603428,0.08750342,0.71421914,0.27793957,0.00000000,1.53639634,1.89640564
0.18309155,4.49995541,0.64162170,1.41765123,0.08795080,0.72301385,0.27802711,0.00000000,1.52822649,1.87852340
0.18909455,4.49290623,0.64103355,1.42519484,0.08794933,0.73022372,0.27765499,0.00000000,1.51707225,1.85778517
0.19509755,4.47554546,0.63941431,1.42843243,0.08749343,0.73578938,0.27679539,0.00000000,1.50281529,1.83411396
0.20110055,4.44762373,0.63671277,1.42722230,0.08658469,0.73969386,0.27542867,0.00000000,1.48535082,1.80743308
0.20710355,4.40905307,0.63289497,1.42151920,0.08523206,0.74196446,0.27354413,0.00000000,1.46459277,1.77767277
0.21310655,4.35992029,0.62794665,1.41137739,0.08345174,0.74267327,0.27114077,0.00000000,1.44048000,1.74477895
0.21910955,4.30049760,0.62187561,1.39695083,0.08126696,0.74193626,0.26822808,0.00000000,1.41298338,1.70872334
0.22511256,4.23124911,0.61471352,1.37849058,0.07870747,0.73991078,0.26482661,0.00000000,1.38211280,1.66951420
0.23111556,4.15283194,0.60651705,1.35633898,0.07580889,0.73679132,0.26096832,0.00000000,1.34792382,1.62720646
0.23711856,4.06609073,0.59736806,1.33092076,0.07261188,0.73280374,0.25669656,0.00000000,1.31052314,1.58191070
0.24312156,3.97204495,0.58737268,1.30273112,0.06916115,0.72819776,0.25206561,0.00000000,1.27007242,1.53379975
0.24912456,3.87186843,0.57665914,1.27232108,0.06550438,0.72323810,0.24713974,0.00000000,1.22679000,1.48311246
0.25512756,3.76686132,0.56537444,1.24028048,0.06169107,0.71819450,0.24199170,0.00000000,1.18095016,1.43015409
0.26113057,3.65841514,0.55367972,1.20721915,0.05777133,0.71333077,0.23670077,0.00000000,1.13287983,1.37529300
0.26713357,3.54797187,0.54174477,1.17374691,0.05379475,0.70889361,0.23135038,0.00000000,1.08295276,1.31895380
0.27313657,3.43697889,0.52974165,1.14045323,0.04980925,0.70510136,0.22602528,0.00000000,1.03158133,1.26160696
0.27913957,3.32684147,0.51783795,1.10788728,0.04586010,0.70213348,0.22080865,0.00000000,0.97920640,1.20375573
0.28514257,3.21887528,0.50618986,1.07653922,0.04198899,0.70012109,0.21577897,0.00000000,0.92628568,1.14592080
0.29114557,3.11426108,0.49493561,1.04682364,0.03823331,0.69913919,0.21100716,0.00000000,0.87328121,1.08862357
0.29714857,3.01400415,0.48418957,1.01906575,0.03462558,0.69920103,0.20655383,0.00000000,0.82064659,1.03236911
0.30315158,2.91890039,0.47403735,0.99349120,0.03119303,0.70025496,0.20246704,0.00000000,0.76881464,0.97762967
0.30915458,2.82951117,0.46453229,0.97021980,0.02795744,0.70218406,0.19878065,0.00000000,0.71818607,0.92482953
0.31515758,2.74614833,0.45569350,0.94926357,0.02493510,0.70480869,0.19551327,0.00000000,0.66911968,0.87433226
0.32116058,2.66887002,0.44750562,0.93052933,0.02213688,0.70789200,0.19266799,0.00000000,0.62192463,0.82643078
0.32716358,2.59748801,0.43992030,0.91382552,0.01956859,0.71114811,0.19023290,0.00000000,0.57685497,0.78134084
0.33316658,2.53158584,0.43285943,0.89887316,0.01723136,0.71425277,0.18818230,0.00000000,0.53410660,0.73919815
0.33916958,2.47054706,0.42621977,0.88532034,0.01512212,0.71685601,0.18647866,0.00000000,0.49381671,0.70005905
0.34517259,2.41359192,0.41987895,0.87275954,0.01323420,0.71859615,0.18507506,0.00000000,0.45606559,0.66390479
0.35117559,2.35982081,0.41370226,0.86074702,0.01155798,0.71911459,0.18391813,0.00000000,0.42088046,0.63064877
0.35717859,2.30826184,0.40755009,0.84882335,0.01008147,0.71807066,0.18295113,0.00000000,0.38824105,0.60014638
0.36318159,2.25792039,0.40128546,0.83653408,0.00879103,0.71515576,0.18211721,0.00000000,0.35808656,0.57220670
0.36918459,2.20782790,0.39478123,0.82344968,0.00767197,0.71010618,0.18136246,0.00000000,0.33032342,0.54660538
0.37518759,2.15708769,0.38792675,0.80918374,0.00670912,0.70271392,0.18063861,0.00000000,0.30483346,0.52309794
0.38119060,2.10491540,0.38063354,0.79340877,0.00588741,0.69283519,0.17990537,0.00000000,0.28148218,0.50143275
0.38719360,2.05067252,0.37283967,0.77586887,0.00519233,0.68039589,0.17913209,0.00000000,0.26012648,0.48136301
0.39319660,1.99389151,0.36451288,0.75638882,0.00461039,0.66539432,0.17829879,0.00000000,0.24062177,0.46265735
0.39919960,1.93429171,0.35565217,0.73487939,0.00412942,0.64790060,0.17739640,0.00000000,0.22282812,0.44510839
0.40520260,1.87178588,0.34628800,0.71133873,0.00373893,0.62805338,0.17642641,0.00000000,0.20661529,0.42853916
0.41120560,1.80647746,0.33648107,0.68584998,0.00343034,0.60605372,0.17539974,0.00000000,0.19186662,0.41280721
0.41720860,1.73864943,0.32631999,0.65857553,0.00319714,0.58215677,0.17433514,0.00000000,0.17848175,0.39780644
0.42321161,1.66874585,0.31591798,0.62974822,0.00303509,0.55666173,0.17325711,0.00000000,0.16637828,0.38346681
0.42921461,1.59734756,0.30540884,0.59966023,0.00294227,0.52990053,0.17219358,0.00000000,0.15549239,0.36975214
0.43521761,1.52514371,0.29494249,0.56865026,0.00291918,0.50222592,0.17117339,0.00000000,0.14577876,0.35665643
0.44122061,1.45290078,0.28468038,0.53708970,0.00296879,0.47399951,0.17022398,0.00000000,0.13720975,0.34419910
0.44722361,1.38143100,0.27479090,0.50536855,0.00309654,0.44558029,0.16936913,0.00000000,0.12977422,0.33241939
0.45322661,1.31156159,0.26544508,0.47388164,0.00331033,0.41731419,0.16862718,0.00000000,0.12347590,0.32137062
0.45922961,1.24410619,0.25681269,0.44301582,0.00362050,0.38952482,0.16800964,0.00000000,0.11833171,0.31111440
0.46523262,1.17983969,0.24905886,0.41313858,0.00403976,0.36250597,0.16752040,0.00000000,0.11436992,0.30171532
0.47123562,1.11947718,0.24234112,0.38458835,0.00458310,0.33651575,0.16715542,0.00000000,0.11162830,0.29323619
0.47723862,1.06365731,0.23680703,0.35766686,0.00526765,0.31177261,0.16690309,0.00000000,0.11015230,0.28573417
0.48324162,1.01293041,0.23259221,0.33263354,0.00611250,0.28845313,0.16674505,0.00000000,0.10999313,0.27925770
0.48924462,0.96775096,0.22981867,0.30970192,0.00713848,0.26669134,0.16665747,0.00000000,0.11120593,0.27384441
0.49524762,0.92847416,0.22859333,0.28903803,0.00836782,0.24657960,0.16661262,0.00000000,0.11384766,0.26951980
0.50125063,0.89535584,0.22900673,0.27076040,0.00982375,0.22817058,0.16658075,0.00000000,0.11797498,0.26629677
0.50725363,0.86855507,0.23113163,0.25494157,0.01153009,0.21148020,0.16653192,0.00000000,0.12364175,0.26417561
0.51325663,0.84813873,0.23502153,0.24161072,0.01351064,0.19649124,0.16643787,0.00000000,0.13089640,0.26314454
0.51925963,0.83408724,0.24070910,0.23075707,0.01578852,0.18315733,0.16627362,0.00000000,0.13977879,0.26318051
0.52526263,0.82630088,0.24820447,0.22233385,0.01838542,0.17140720,0.16601890,0.00000000,0.15031702,0.26425010
0.53126563,0.82460604,0.25749336,0.21626248,0.02132080,0.16114893,0.16565908,0.00000000,0.16252375,0.26631048
0.53726863,0.82876116,0.26853531,0.21243684,0.02461091,0.15227401,0.16518577,0.00000000,0.17639254,0.26931034
0.54327164,0.83846216,0.28126198,0.21072732,0.02826790,0.14466134,0.16459699,0.00000000,0.19189405,0.27319058
0.54927464,0.85334716,0.29557571,0.21098466,0.03229879,0.13818082,0.16389686,0.00000000,0.20897242,0.27788507
0.55527764,0.87300080,0.31134861,0.21304345,0.03670448,0.13269676,0.16309498,0.00000000,0.22754204,0.28332118
0.56128064,0.89695821,0.32842215,0.21672529,0.04147886,0.12807100,0.16220547,0.00000000,0.24748471,0.28942036
0.56728364,0.92470918,0.34660769,0.22184167,0.04660790,0.12416569,0.16124580,0.00000000,0.26864783,0.29609880
0.57328664,0.95570259,0.36568778,0.22819661,0.05206896,0.12084598,0.16023547,0.00000000,0.29084333,0.30326814
0.57928964,0.98935180,0.38541858,0.23558907,0.05783029,0.11798236,0.15919475,0.00000000,0.31384803,0.31083656
0.58529265,1.02504104,0.40553334,0.24381538,0.06385067,0.11545291,0.15814336,0.00000000,0.33740518,0.31871010
0.59129565,1.06213331,0.42574695,0.25267160,0.07007939,0.11314532,0.15709945,0.00000000,0.36122763,0.32679436
0.59729865,1.09997971,0.44576149,0.26195598,0.07645656,0.11095868,0.15607876,0.00000000,0.38500234,0.33499667
0.60330165,1.13793044,0.46527271,0.27147158,0.08291364,0.10880511,0.15509402,0.00000000,0.40839653,0.34322860
0.60930465,1.17534726,0.48397724,0.28102894,0.08937446,0.10661110,0.15415479,0.00000000,0.43106509,0.35140883
0.61530765,1.21161710,0.50158028,0.29044901,0.09575646,0.10431853,0.15326749,0.00000000,0.45265920,0.35946634
0.62131066,1.24616669,0.51780353,0.29956609,0.10197230,0.10188539,0.15243587,0.00000000,0.47283586,0.36734368
0.62731366,1.27847741,0.53239314,0.30823080,0.10793183,0.09928611,0.15166161,0.00000000,0.49126798,0.37500036
0.63331666,1.30810002,0.54512719,0.31631310,0.11354417,0.09651149,0.15094528,0.00000000,0.50765470,0.38241594
0.63931966,1.33466852,0.55582261,0.32370497,0.11872009,0.09356820,0.15028733,0.00000000,0.52173141,0.38959289
0.64532266,1.35791256,0.56434103,0.33032296,0.12337442,0.09047787,0.14968921,0.00000000,0.53327919,0.39655886
0.65132566,1.37766763,0.57059348,0.33611018,0.12742850,0.08727579,0.14915448,0.00000000,0.54213309,0.40336823
0.65732866,1.39388252,0.57454358,0.34103780,0.13081257,0.08400920,0.14868976,0.00000000,0.54818904,0.41010280
0.66333167,1.40662358,0.57620910,0.34510588,0.13346791,0.08073532,0.14830563,0.00000000,0.55140892,0.41687143
0.66933467,1.41607526,0.57566176,0.34834341,0.13534884,0.07751907,0.14801719,0.00000000,0.55182360,0.42380859
0.67533767,1.42253680,0.57302521,0.35080750,0.13642423,0.07443068,0.14784444,0.00000000,0.54953376,0.43107178
0.68134067,1.42641495,0.56847131,0.35258176,0.13667868,0.07154309,0.14781229,0.00000000,0.54470856,0.43883774
0.68734367,1.42821296,0.56221472,0.35377376,0.13611326,0.06892946,0.14795035,0.00000000,0.53758200,0.44729770
0.69334667,1.42851590,0.55450598,0.35451175,0.13474562,0.06666067,0.14829235,0.00000000,0.52844728,0.45665155
0.69934967,1.42797314,0.54562346,0.35494056,0.13260977,0.06480297,0.14887537,0.00000000,0.51764933,0.46710147
0.70535268,1.42727833,0.53586431,0.35521706,0.12975521,0.06341585,0.14973881,0.00000000,0.50557588,0.47884486
0.71135568,1.42714792,0.52553498,0.35550509,0.12624570,0.06255019,0.15092327,0.00000000,0.49264733,0.49206725
0.71735868,1.42829893,0.51494138,0.35597020,0.12215760,0.06224673,0.15246931,0.00000000,0.47930602,0.50693519
0.72336168,1.43142691,0.50437947,0.35677446,0.11757784,0.06253489,0.15441629,0.00000000,0.46600500,0.52358967
0.72936468,1.43718517,0.49412634,0.35807136,0.11260176,0.06343200,0.15680118,0.00000000,0.45319711,0.54214023
0.73536768,1.44616583,0.48443221,0.36000121,0.10733063,0.06494292,0.15965762,0.00000000,0.44132426,0.56266010
0.74137069,1.45888366,0.47551388,0.36268710,0.10186929,0.06706006,0.16301515,0.00000000,0.43080763,0.58518259
0.74737369,1.47576314,0.46754951,0.36623165,0.09632364,0.06976380,0.16689860,0.00000000,0.42203869,0.60969891
0.75337669,1.49712920,0.46067520,0.37071456,0.09079840,0.07302330,0.17132783,0.00000000,0.41537134,0.63615743
0.75937969,1.52320158,0.45498333,0.37619110,0.08539486,0.07679766,0.17631762,0.00000000,0.41111531,0.66446444
0.76538269,1.55409297,0.45052268,0.38269149,0.08020904,0.08103732,0.18187774,0.00000000,0.40953056,0.69448621
0.77138569,1.58981038,0.44730018,0.39022116,0.07532993,0.08568582,0.18801320,0.00000000,0.41082294,0.72605231
0.77738869,1.63025946,0.44528422,0.39876168,0.07083809,0.09068163,0.19472454,0.00000000,0.41514075,0.75895976
0.78339170,1.67525084,0.44440919,0.40827236,0.06680452,0.09596023,0.20200808,0.00000000,0.42257222,0.79297779
0.78939470,1.72450813,0.44458094,0.41869219,0.06328972,0.10145611,0.20985607,0.00000000,0.43314380,0.82785290
0.79539770,1.77767642,0.44568292,0.42994206,0.06034302,0.10710479,0.21825664,0.00000000,0.44681901,0.86331384
0.80140070,1.83433089,0.44758246,0.44192702,0.05800215,0.11284477,0.22719358,0.00000000,0.46349804,0.89907618
0.80740370,1.89398474,0.45013706,0.45453835,0.05629284,0.11861919,0.23664573,0.00000000,0.48301779,0.93484634
0.81340670,1.95609606,0.45320016,0.46765546,0.05522873,0.12437730,0.24658617,0.00000000,0.50515268,0.97032478
0.81940970,2.02007337,0.45662634,0.48114739,0.05481131,0.13007550,0.25698108,0.00000000,0.52961613,1.00520841
0.82541271,2.08527988,0.46027544,0.49487396,0.05502995,0.13567812,0.26778850,0.00000000,0.55606291,1.03919217
0.83141571,2.15103651,0.46401583,0.50868661,0.05586206,0.14115761,0.27895681,0.00000000,0.58409260,1.07196990
0.83741871,2.21662426,0.46772640,0.52242885,0.05727343,0.14649445,0.29042342,0.00000000,0.61325423,1.10323485
0.84342171,2.28128637,0.47129757,0.53593674,0.05921856,0.15167644,0.30211337,0.00000000,0.64305233,1.13267994
0.84942471,2.34423096,0.47463128,0.54903921,0.06164130,0.15669778,0.31393843,0.00000000,0.67295456,1.15999821
0.85542771,2.40463482,0.47764015,0.56155865,0.06447555,0.16155756,0.32579642,0.00000000,0.70240081,1.18488365
0.86143072,2.46164906,0.48024594,0.57331183,0.06764627,0.16625815,0.33757123,0.00000000,0.73081393,1.20703296
0.86743372,2.51440710,0.48237767,0.58411131,0.07107067,0.17080323,0.34913338,0.00000000,0.75761185,1.22614808
0.87343672,2.56203536,0.48396957,0.59376742,0.07465965,0.17519581,0.36034129,0.00000000,0.78222082,1.24194000
0.87943972,2.60366682,0.48495904,0.60209098,0.07831956,0.17943622,0.37104335,0.00000000,0.80408951,1.25413364
0.88544272,2.63845727,0.48528498,0.60889665,0.08195408,0.18352020,0.38108060,0.00000000,0.82270342,1.26247382
0.89144572,2.66560391,0.48488651,0.61400689,0.08546643,0.18743726,0.39029007,0.00000000,0.83759905,1.26673207
0.89744872,2.68436561,0.48370237,0.61725641,0.08876161,0.19116938,0.39850868,0.00000000,0.84837744,1.26671403
0.90345173,2.69408410,0.48167087,0.61849697,0.09174878,0.19469011,0.40557749,0.00000000,0.85471618,1.26226699
0.90945473,2.69420496,0.47873060,0.61760218,0.09434366,0.19796421,0.41134607,0.00000000,0.85637959,1.25328718
0.91545773,2.68429740,0.47482181,0.61447226,0.09647079,0.20094786,0.41567702,0.00000000,0.85322645,1.23972634
0.92146073,2.66407186,0.46988825,0.60903824,0.09806560,0.20358935,0.41845021,0.00000000,0.84521481,1.22159717
0.92746373,2.63339428,0.46387952,0.60126561,0.09907623,0.20583038,0.41956664,0.00000000,0.83240380,1.19897719
0.93346673,2.59229625,0.45675362,0.59115701,0.09946498,0.20760794,0.41895182,0.00000000,0.81495203,1.17201086
0.93946973,2.54098054,0.44847967,0.57875382,0.09920928,0.20885644,0.41655840,0.00000000,0.79311292,1.14090960
0.94547274,2.47982138,0.43904048,0.56413666,0.09830225,0.20951041,0.41236807,0.00000000,0.76722687,1.10594980
0.95147574,2.40935962,0.42843487,0.54742455,0.09675265,0.20950720,0.40639253,0.00000000,0.73771087,1.06746875
0.95747874,2.33029279,0.41667955,0.52877283,0.09458436,0.20878993,0.39867370,0.00000000,0.70504582,1.02585876
0.96348174,2.24346058,0.40381056,0.50836997,0.09183540,0.20731025,0.38928289,0.00000000,0.66976228,0.98155967
0.96948474,2.14982636,0.38988391,0.48643336,0.08855638,0.20503102,0.37831931,0.00000000,0.63242519,0.93505014
0.97548774,2.05045554,0.37497569,0.46320416,0.08480872,0.20192855,0.36590776,0.00000000,0.59361836,0.88683816
0.98149075,1.94649181,0.35918130,0.43894172,0.08066243,0.19799440,0.35219569,0.00000000,0.55392915,0.83745110
0.98749375,1.83913220,0.34261416,0.41391740,0.07619377,0.19323673,0.33734978,0.00000000,0.51393427,0.78742598
0.99349675,1.72960201,0.32540361,0.38840853,0.07148282,0.18768086,0.32155214,0.00000000,0.47418690,0.73729998
0.99949975,1.61913048,0.30769241,0.36269225,0.06661099,0.18136933,0.30499625,0.00000000,0.43520576,0.68760196
1.00550275,1.50892810,0.28963367,0.33703992,0.06165871,0.17436121,0.28788284,0.00000000,0.39746628,0.63884492
1.01150575,1.40016624,0.27138752,0.31171187,0.05670327,0.16673080,0.27041577,0.00000000,0.36139411,0.59151972
1.01750875,1.29395952,0.25311756,0.28695301,0.05181696,0.15856581,0.25279808,0.00000000,0.32736098,0.54609022
1.02351176,1.19135134,0.23498732,0.26298908,0.04706547,0.14996502,0.23522827,0.00000000,0.29568269,0.50298967
1.02951476,1.09330256,0.21715666,0.24002388,0.04250669,0.14103556,0.21789689,0.00000000,0.26661923,0.46261840
1.03551776,1.00068343,0.19977855,0.21823722,0.03818989,0.13189002,0.20098359,0.00000000,0.24037652,0.42534263
1.04152076,0.91426847,0.18299600,0.19778380,0.03415521,0.12264340,0.18465450,0.00000000,0.21710960,0.39149412
1.04752376,0.83473391,0.16693948,0.17879281,0.03043352,0.11341008,0.16906019,0.00000000,0.19692671,0.36137045
1.05352676,0.76265731,0.15172469,0.16136816,0.02704660,0.10430098,0.15433398,0.00000000,0.17989400,0.33523568
1.05952976,0.69851892,0.13745094,0.14558931,0.02400753,0.09542091,0.14059082,0.00000000,0.16604046,0.31332102
1.06553277,0.64270402,0.12419998,0.13151246,0.02132136,0.08686631,0.12792649,0.00000000,0.15536264,0.29582527
1.07153577,0.59550596,0.11203529,0.11917208,0.01898587,0.07872337,0.11641732,0.00000000,0.14782897,0.28291487
1.07753877,0.55712920,0.10100191,0.10858253,0.01699247,0.07106661,0.10612019,0.00000000,0.14338347,0.27472321
1.08354177,0.52769213,0.09112670,0.09973977,0.01532713,0.06395787,0.09707283,0.00000000,0.14194860,0.27134916
1.08954477,0.50722920,0.08241897,0.09262302,0.01397136,0.05744583,0.08929448,0.00000000,0.14342733,0.27285485
1.09554777,0.49569220,0.07487142,0.08719623,0.01290314,0.05156586,0.08278662,0.00000000,0.14770425,0.27926251
1.10155078,0.49295069,0.06846136,0.08340947,0.01209777,0.04634032,0.07753397,0.00000000,0.15464610,0.29055063
1.10755378,0.49879166,0.06315214,0.08119998,0.01152875,0.04177914,0.07350557,0.00000000,0.16410149,0.30664965
1.11355678,0.51291851,0.05889470,0.08049319,0.01116847,0.03788065,0.07065599,0.00000000,0.17590041,0.32743736
1.11955978,0.53494991,0.05562919,0.08120341,0.01098890,0.03463267,0.06892657,0.00000000,0.18985345,0.35273444
1.12556278,0.56441886,0.05328671,0.08323456,0.01096218,0.03201365,0.06824676,0.00000000,0.20575120,0.38230055
1.13156578,0.60077254,0.05179100,0.08648079,0.01106112,0.02999395,0.06853552,0.00000000,0.22336400,0.41583141
1.13756878,0.64337362,0.05106012,0.09082712,0.01125967,0.02853718,0.06970283,0.00000000,0.24244235,0.45295729
1.14357179,0.69150354,0.05100821,0.09615033,0.01153331,0.02760147,0.07165124,0.00000000,0.26271821,0.49324347
1.14957479,0.74436841,0.05154711,0.10231998,0.01185941,0.02714079,0.07427757,0.00000000,0.28390739,0.53619304
1.15557779,0.80110798,0.05258804,0.10919977,0.01221756,0.02710622,0.07747476,0.00000000,0.30571313,0.58125226
1.16158079,0.86080805,0.05404327,0.11664933,0.01258982,0.02744715,0.08113380,0.00000000,0.32783101,0.62781894
1.16758379,0.92251641,0.05582771,0.12452631,0.01296103,0.02811245,0.08514589,0.00000000,0.34995510,0.67525360
1.17358679,0.98526237,0.05786055,0.13268898,0.01331896,0.02905163,0.08940465,0.00000000,0.37178533,0.72289371
1.17958979,1.04807952,0.06006686,0.14099914,0.01365457,0.03021585,0.09380852,0.00000000,0.39303589,0.77007034
1.18559280,1.11003112,0.06237910,0.14932542,0.01396207,0.03155904,0.09826318,0.00000000,0.41344432,0.81612715
1.19159580,1.17023750,0.06473866,0.15754677,0.01423910,0.03303877,0.10268400,0.00000000,0.43278111,0.86044084
1.19759880,1.22790423,0.06709717,0.16555599,0.01448671,0.03461720,0.10699842,0.00000000,0.45085920,0.90244247
1.20360180,1.28235009,0.06941779,0.17326326,0.01470933,0.03626187,0.11114821,0.00000000,0.46754321,0.94163859
1.20960480,1.33303328,0.07167620,0.18059940,0.01491469,0.03794639,0.11509141,0.00000000,0.48275760,0.97763139
1.21560780,1.37957479,0.07386140,0.18751864,0.01511363,0.03965099,0.11880399,0.00000000,0.49649358,1.01013663
1.22161081,1.42177724,0.07597618,0.19400084,0.01531979,0.04136288,0.12228099,0.00000000,0.50881416,1.03899858
1.22761381,1.45963828,0.07803723,0.20005287,0.01554927,0.04307647,0.12553719,0.00000000,0.51985690,1.06420090
1.23361681,1.49335721,0.08007491,0.20570906,0.01582016,0.04479334,0.12860706,0.00000000,0.52983420,1.08587274
1.23961981,1.52333425,0.08213253,0.21103060,0.01615199,0.04652196,0.13154409,0.00000000,0.53903065,1.10428945
1.24562281,1.55016178,0.08426528,0.21610384,0.01656511,0.04827723,0.13441939,0.00000000,0.54779753,1.11986768
1.25162581,1.57460769,0.08653865,0.22103751,0.01707995,0.05007972,0.13731960,0.00000000,0.55654434,1.13315447
1.25762881,1.59759095,0.08902654,0.22595880,0.01771629,0.05195478,0.14034409,0.00000000,0.56572748,1.14481093
1.26363182,1.62015019,0.09180902,0.23100862,0.01849246,0.05393140,0.14360153,0.00000000,0.57583646,1.15559062
1.26963482,1.64340630,0.09496982,0.23633593,0.01942452,0.05604093,0.14720604,0.00000000,0.58737789,1.16631361
1.27563782,1.66852063,0.09859363,0.24209167,0.02052547,0.05831582,0.15127289,0.00000000,0.60085797,1.17783699
1.28164082,1.69665012,0.10276340,0.24842224,0.02180448,0.06078820,0.15591396,0.00000000,0.61676388,1.19102322
1.28764382,1.72890166,0.10755764,0.25546303,0.02326627,0.06348858,0.16123323,0.00000000,0.63554494,1.20670732
1.29364682,1.76628715,0.11304797,0.26333221,0.02491049,0.06644468,0.16732234,0.00000000,0.65759420,1.22566444
1.29964982,1.80968159,0.11929692,0.27212506,0.02673131,0.06968037,0.17425647,0.00000000,0.68323118,1.24857914
1.30565283,1.85978569,0.12635613,0.28190912,0.02871721,0.07321489,0.18209070,0.00000000,0.71268665,1.27601745
1.31165583,1.91709486,0.13426511,0.29272040,0.03085091,0.07706230,0.19085706,0.00000000,0.74608986,1.30840318
1.31765883,1.98187562,0.14305048,0.30456083,0.03310952,0.08123126,0.20056226,0.00000000,0.78345905,1.34599904
