energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.16658329,2.52887510,0.02595990,0.09499366,0.19296647,2.08648911,0.06728578,0.25705487,0.14019053,0.00467521
-3.16058029,2.55031281,0.02467164,0.09723311,0.18755630,2.11373916,0.06791572,0.25020091,0.14159405,0.00459838
-3.15457729,2.56730283,0.02331814,0.09924378,0.18259102,2.13744258,0.06818883,0.24322853,0.14287915,0.00450739
-3.14857429,2.57979947,0.02192606,0.10101096,0.17807057,2.15742939,0.06811315,0.23621701,0.14404813,0.00440337
-3.14257129,2.58785507,0.02052169,0.10252558,0.17398545,2.17361263,0.06770471,0.22924617,0.14510588,0.00428774
-3.13656828,2.59161685,0.01913039,0.10378403,0.17031774,2.18598816,0.06698718,0.22239521,0.14605907,0.00416210
-3.13056528,2.59131937,0.01777601,0.10478778,0.16704236,2.19463061,0.06599115,0.21574144,0.14691526,0.00402830
-3.12456228,2.58727288,0.01648050,0.10554276,0.16412824,2.19968553,0.06475321,0.20935908,0.14768189,0.00388833
-3.11855928,2.57984825,0.01526346,0.10605848,0.16153963,2.20135835,0.06331480,0.20331803,0.14836534,0.00374430
-3.11255628,2.56945917,0.01414196,0.10634707,0.15923730,2.19990073,0.06172090,0.19768272,0.14896995,0.00359841
-3.10655328,2.55654268,0.01313035,0.10642212,0.15717972,2.19559516,0.06001863,0.19251099,0.14949716,0.00345285
-3.10055028,2.54153910,0.01224015,0.10629766,0.15532420,2.18873878,0.05825577,0.18785303,0.14994488,0.00330981
-3.09454727,2.52487247,0.01148006,0.10598710,0.15362793,2.17962748,0.05647932,0.18375048,0.15030704,0.00317136
-3.08854427,2.50693264,0.01085601,0.10550236,0.15204893,2.16854109,0.05473407,0.18023561,0.15057340,0.00303947
-3.08254127,2.48805991,0.01037125,0.10485317,0.15054692,2.15573061,0.05306135,0.17733064,0.15072966,0.00291589
-3.07653827,2.46853295,0.01002645,0.10404663,0.14908407,2.14140825,0.05149790,0.17504722,0.15075790,0.00280217
-3.07053527,2.44856072,0.00981988,0.10308703,0.14762568,2.12574059,0.05007493,0.17338606,0.15063730,0.00269957
-3.06453227,2.42827846,0.00974753,0.10197596,0.14614071,2.10884529,0.04881743,0.17233678,0.15034507,0.00260908
-3.05852926,2.40774796,0.00980331,0.10071263,0.14460227,2.09079128,0.04774370,0.17187789,0.14985774,0.00253138
-3.05252626,2.38696181,0.00997915,0.09929444,0.14298790,2.07160233,0.04686513,0.17197700,0.14915247,0.00246679
-3.04652326,2.36585120,0.01026522,0.09771774,0.14127981,2.05126350,0.04618619,0.17259123,0.14820854,0.00241535
-3.04052026,2.34429675,0.01065003,0.09597873,0.13946501,2.02972999,0.04570474,0.17366781,0.14700890,0.00237675
-3.03451726,2.32214163,0.01112064,0.09407430,0.13753527,2.00693780,0.04541242,0.17514492,0.14554153,0.00235038
-3.02851426,2.29920616,0.01166283,0.09200297,0.13548705,1.98281540,0.04529534,0.17695279,0.14380088,0.00233538
-3.02251126,2.27530327,0.01226128,0.08976571,0.13332127,1.95729578,0.04533485,0.17901492,0.14178893,0.00233061
-3.01650825,2.25025392,0.01289978,0.08736658,0.13104311,1.93032820,0.04550853,0.18124969,0.13951618,0.00233474
-3.01050525,2.22390199,0.01356151,0.08481322,0.12866164,1.90188918,0.04579114,0.18357205,0.13700227,0.00234628
-3.00450225,2.19612796,0.01422929,0.08211717,0.12618953,1.87199198,0.04615577,0.18589545,0.13427631,0.00236365
-2.99849925,2.16686101,0.01488592,0.07929385,0.12364263,1.84069460,0.04657492,0.18813399,0.13137701,0.00238519
-2.99249625,2.13608913,0.01551446,0.07636240,0.12103965,1.80810562,0.04702159,0.19020462,0.12835237,0.00240925
-2.98649325,2.10386700,0.01609863,0.07334531,0.11840178,1.77438813,0.04747036,0.19202940,0.12525918,0.00243426
-2.98049025,2.07032140,0.01662313,0.07026779,0.11575238,1.73976130,0.04789835,0.19353781,0.12216219,0.00245874
-2.97448724,2.03565403,0.01707407,0.06715709,0.11311668,1.70449986,0.04828605,0.19466888,0.11913314,0.00248140
-2.96848424,2.00014164,0.01743923,0.06404168,0.11052142,1.66893136,0.04861807,0.19537316,0.11624942,0.00250113
-2.96248124,1.96413337,0.01770844,0.06095033,0.10799459,1.63343134,0.04888366,0.19561440,0.11359269,0.00251708
-2.95647824,1.92804521,0.01787382,0.05791130,0.10556512,1.59841648,0.04907707,0.19537082,0.11124722,0.00252868
-2.95047524,1.89235176,0.01793001,0.05495145,0.10326244,1.56433587,0.04919766,0.19463589,0.10929816,0.00253563
-2.94447224,1.85757508,0.01787429,0.05209550,0.10111616,1.53166050,0.04924981,0.19341867,0.10782961,0.00253794
-2.93846923,1.82427101,0.01770667,0.04936541,0.09915550,1.50087124,0.04924262,0.19174339,0.10692264,0.00253589
-2.93246623,1.79301303,0.01742984,0.04677985,0.09740874,1.47244542,0.04918937,0.18964858,0.10665318,0.00253001
-2.92646323,1.76437414,0.01704910,0.04435382,0.09590256,1.44684246,0.04910677,0.18718555,0.10708989,0.00252109
-2.92046023,1.73890714,0.01657213,0.04209844,0.09466129,1.42448884,0.04901403,0.18441627,0.10829198,0.00251006
-2.91445723,1.71712397,0.01600878,0.04002091,0.09370613,1.40576295,0.04893184,0.18141086,0.11030707,0.00249802
-2.90845423,1.69947493,0.01537071,0.03812453,0.09305427,1.39098023,0.04888116,0.17824470,0.11316916,0.00248611
-2.90245123,1.68632857,0.01467102,0.03640895,0.09271813,1.38037943,0.04888205,0.17499523,0.11689676,0.00247547
-2.89644822,1.67795315,0.01392386,0.03487039,0.09270452,1.37411033,0.04895246,0.17173877,0.12149127,0.00246720
-2.89044522,1.67450072,0.01314400,0.03350209,0.09301405,1.37222391,0.04910712,0.16854734,0.12693577,0.00246225
-2.88444222,1.67599471,0.01234640,0.03229469,0.09364051,1.37466526,0.04935647,0.16548569,0.13319413,0.00246142
-2.87843922,1.68232182,0.01154578,0.03123675,0.09457064,1.38127004,0.04970588,0.16260877,0.14021087,0.00246523
-2.87243622,1.69322887,0.01075629,0.03031519,0.09578402,1.39176468,0.05015502,0.15995959,0.14791146,0.00247398
-2.86643322,1.70832521,0.00999113,0.02951582,0.09725319,1.40577079,0.05069749,0.15756775,0.15620342,0.00248763
-2.86043022,1.72709068,0.00926227,0.02882378,0.09894422,1.42281363,0.05132074,0.15544857,0.16497813,0.00250587
-2.85442721,1.74888923,0.00858023,0.02822401,0.10081732,1.44233466,0.05200632,0.15360293,0.17411336,0.00252807
-2.84842421,1.77298765,0.00795388,0.02770161,0.10282791,1.46370777,0.05273036,0.15201773,0.18347649,0.00255332
-2.84242121,1.79857887,0.00739036,0.02724218,0.10492780,1.48625846,0.05346433,0.15066710,0.19292831,0.00258047
-2.83641821,1.82480874,0.00689499,0.02683213,0.10706654,1.50928546,0.05417609,0.14951398,0.20232735,0.00260815
-2.83041521,1.85080523,0.00647126,0.02645886,0.10919291,1.53208367,0.05483106,0.14851236,0.21153451,0.00263487
-2.82441221,1.87570868,0.00612091,0.02611096,0.11125646,1.55396739,0.05539360,0.14760962,0.22041771,0.00265905
-2.81840920,1.89870162,0.00584392,0.02577825,0.11320893,1.57429304,0.05582835,0.14674925,0.22885654,0.00267908
-2.81240620,1.91903700,0.00563872,0.02545187,0.11500567,1.59247996,0.05610174,0.14587351,0.23674651,0.00269343
-2.80640320,1.93606322,0.00550221,0.02512426,0.11660680,1.60802875,0.05618325,0.14492602,0.24400265,0.00270066
-2.80040020,1.94924508,0.00543000,0.02478907,0.11797821,1.62053599,0.05604670,0.14385420,0.25056240,0.00269954
-2.79439720,1.95817968,0.00541653,0.02444113,0.11909222,1.62970508,0.05567128,0.14261129,0.25638744,0.00268904
-2.78839420,1.96260668,0.00545524,0.02407628,0.11992801,1.63535263,0.05504237,0.14115814,0.26146447,0.00266840
-2.78239120,1.96241265,0.00553879,0.02369131,0.12047175,1.63741033,0.05415208,0.13946442,0.26580469,0.00263716
-2.77638819,1.95762967,0.00565919,0.02328376,0.12071640,1.63592261,0.05299955,0.13750947,0.26944220,0.00259516
-2.77038519,1.94842844,0.00580803,0.02285187,0.12066133,1.63104021,0.05159096,0.13528267,0.27243121,0.00254254
-2.76438219,1.93510682,0.00597666,0.02239440,0.12031168,1.62301058,0.04993918,0.13278342,0.27484221,0.00247976
-2.75837919,1.91807438,0.00615638,0.02191061,0.11967758,1.61216554,0.04806335,0.13002066,0.27675745,0.00240750
-2.75237619,1.89783436,0.00633864,0.02140013,0.11877330,1.59890731,0.04598803,0.12701225,0.27826580,0.00232671
-2.74637319,1.87496406,0.00651522,0.02086298,0.11761632,1.58369359,0.04374238,0.12378395,0.27945737,0.00223852
-2.74037019,1.85009469,0.00667840,0.02029951,0.11622651,1.56702272,0.04135907,0.12036836,0.28041821,0.00214418
-2.73436718,1.82389196,0.00682115,0.01971049,0.11462531,1.54941954,0.03887328,0.11680378,0.28122541,0.00204506
-2.72836418,1.79703825,0.00693726,0.01909707,0.11283507,1.53142261,0.03632155,0.11313296,0.28194279,0.00194258
-2.72236118,1.77021693,0.00702152,0.01846090,0.11087856,1.51357331,0.03374080,0.10940202,0.28261756,0.00183813
-2.71635818,1.74409959,0.00706978,0.01780418,0.10877861,1.49640697,0.03116738,0.10565941,0.28327809,0.00173308
-2.71035518,1.71933607,0.00707909,0.01712975,0.10655794,1.48044620,0.02863628,0.10195495,0.28393283,0.00162870
-2.70435218,1.69654758,0.00704771,0.01644115,0.10423918,1.46619609,0.02618054,0.09833907,0.28457060,0.00152618
-2.69834917,1.67632238,0.00697519,0.01574268,0.10184493,1.45414128,0.02383080,0.09486212,0.28516203,0.00142656
-2.69234617,1.65921380,0.00686231,0.01503947,0.09939807,1.44474417,0.02161505,0.09157390,0.28566217,0.00133074
-2.68634317,1.64573989,0.00671109,0.01433749,0.09692198,1.43844405,0.01955863,0.08852316,0.28601403,0.00123948
-2.68034017,1.63638409,0.00652469,0.01364357,0.09444090,1.43565639,0.01768434,0.08575735,0.28615278,0.00115340
-2.67433717,1.63159635,0.00630731,0.01296539,0.09198023,1.43677198,0.01601281,0.08332231,0.28601046,0.00107298
-2.66833417,1.63179397,0.00606408,0.01231143,0.08956679,1.44215546,0.01456288,0.08126208,0.28552076,0.00099858
-2.66233117,1.63736173,0.00580094,0.01169092,0.08722899,1.45214279,0.01335220,0.07961870,0.28462369,0.00093046
-2.65632816,1.64865092,0.00552444,0.01111377,0.08499691,1.46703764,0.01239782,0.07843205,0.28326982,0.00086879
-2.65032516,1.66597695,0.00524159,0.01059049,0.08290226,1.48710654,0.01171685,0.07773967,0.28142388,0.00081368
-2.64432216,1.68961563,0.00495974,0.01013208,0.08097816,1.51257296,0.01132704,0.07757654,0.27906750,0.00076519
-2.63831916,1.71979799,0.00468633,0.00974996,0.07925891,1.54361039,0.01124737,0.07797498,0.27620100,0.00072336
-2.63231616,1.75670403,0.00442882,0.00945584,0.07777947,1.58033498,0.01149844,0.07896432,0.27284422,0.00068822
-2.62631316,1.80045560,0.00419447,0.00926165,0.07657497,1.62279782,0.01210283,0.08057076,0.26903620,0.00065977
-2.62031016,1.85110878,0.00399026,0.00917941,0.07568002,1.67097761,0.01308514,0.08281706,0.26483404,0.00063806
-2.61430715,1.90864621,0.00382272,0.00922115,0.07512801,1.72477389,0.01447192,0.08572228,0.26031081,0.00062314
-2.60830415,1.97296975,0.00369782,0.00939878,0.07495026,1.78400137,0.01629134,0.08930143,0.25555278,0.00061504
-2.60230115,2.04389369,0.00362090,0.00972397,0.07517516,1.84838557,0.01857255,0.09356508,0.25065607,0.00061386
-2.59629815,2.12113903,0.00359654,0.01020800,0.07582733,1.91756019,0.02134487,0.09851895,0.24572301,0.00061964
-2.59029515,2.20432886,0.00362851,0.01086160,0.07692665,1.99106619,0.02463665,0.10416333,0.24085818,0.00063245
-2.58429215,2.29298502,0.00371964,0.01169471,0.07848739,2.06835270,0.02847396,0.11049250,0.23616458,0.00065233
-2.57828914,2.38652627,0.00387180,0.01271630,0.08051732,2.14877982,0.03287900,0.11749400,0.23173980,0.00067927
-2.57228614,2.48426776,0.00408581,0.01393406,0.08301691,2.23162309,0.03786847,0.12514791,0.22767255,0.00071322
-2.56628314,2.58542219,0.00436138,0.01535408,0.08597856,2.31607958,0.04345175,0.13342594,0.22403949,0.00075403
-2.56028014,2.68910234,0.00469707,0.01698055,0.08938594,2.40127548,0.04962909,0.14229062,0.22090254,0.00080150
-2.55427714,2.79432531,0.00509025,0.01881536,0.09321354,2.48627494,0.05638991,0.15169441,0.21830672,0.00085528
-2.54827414,2.90001848,0.00553706,0.02085774,0.09742630,2.57009020,0.06371123,0.16157898,0.21627850,0.00091494
-2.54227114,3.00502738,0.00603245,0.02310395,0.10197949,2.65169274,0.07155634,0.17187453,0.21482473,0.00097989
-2.53626813,3.10812570,0.00657017,0.02554689,0.10681891,2.73002558,0.07987386,0.18249946,0.21393222,0.00104943
-2.53026513,3.20802770,0.00714284,0.02817590,0.11188124,2.80401676,0.08859725,0.19336026,0.21356787,0.00112272
-2.52426213,3.30340328,0.00774202,0.03097655,0.11709483,2.87259377,0.09764481,0.20435185,0.21367941,0.00119876
-2.51825913,3.39289581,0.00835838,0.03393061,0.12238076,2.93469936,0.10692031,0.21535834,0.21419677,0.00127647
-2.51225613,3.47514310,0.00898178,0.03701607,0.12765427,2.98930839,0.11631420,0.22625438,0.21503397,0.00135464
-2.50625313,3.54880114,0.00960155,0.04020745,0.13282652,3.03544585,0.12570548,0.23690702,0.21609161,0.00143199
-2.50025013,3.61257079,0.01020666,0.04347609,0.13780667,3.07220589,0.13496420,0.24717813,0.21725982,0.00150718
-2.49424712,3.66522679,0.01078597,0.04679086,0.14250421,3.09877158,0.14395443,0.25692742,0.21842171,0.00157884
-2.48824412,3.70564851,0.01132857,0.05011878,0.14683155,3.11443497,0.15253784,0.26601582,0.21945707,0.00164561
-2.48224112,3.73285169,0.01182400,0.05342602,0.15070673,3.11861708,0.16057751,0.27430939,0.22024642,0.00170619
-2.47623812,3.74601997,0.01226255,0.05667892,0.15405609,3.11088694,0.16794205,0.28168332,0.22067511,0.00175936
-2.47023512,3.74453509,0.01263558,0.05984512,0.15681703,3.09097916,0.17450970,0.28802615,0.22063742,0.00180403
-2.46423212,3.72800428,0.01293573,0.06289480,0.15894043,3.05880907,0.18017238,0.29324379,0.22004046,0.00183925
-2.45822911,3.69628356,0.01315717,0.06580186,0.16039291,3.01448457,0.18483943,0.29726330,0.21880776,0.00186429
-2.45222611,3.64949551,0.01329579,0.06854506,0.16115857,2.95831400,0.18844085,0.30003619,0.21688232,0.00187862
-2.44622311,3.58804039,0.01334931,0.07110904,0.16124035,2.89080912,0.19092999,0.30154101,0.21422902,0.00188193
-2.44022011,3.51259940,0.01331739,0.07348519,0.16066069,2.81268289,0.19228549,0.30178510,0.21083630,0.00187417
-2.43421711,3.42412967,0.01320163,0.07567221,0.15946164,2.72484140,0.19251232,0.30080545,0.20671693,0.00185556
-2.42821411,3.32385031,0.01300553,0.07767641,0.15770424,2.62836999,0.19164199,0.29866835,0.20190794,0.00182653
-2.42221111,3.21321986,0.01273441,0.07951169,0.15546726,2.52451373,0.18973179,0.29546809,0.19646952,0.00178775
-2.41620810,3.09390545,0.01239522,0.08119916,0.15284532,2.41465251,0.18686319,0.29132448,0.19048322,0.00174012
-2.41020510,2.96774450,0.01199638,0.08276637,0.14994631,2.30027156,0.18313931,0.28637933,0.18404913,0.00168468
-2.40420210,2.83670044,0.01154748,0.08424627,0.14688846,2.18292830,0.17868170,0.28079213,0.17728262,0.00162267
-2.39819910,2.70281381,0.01105906,0.08567576,0.14379693,2.06421661,0.17362652,0.27473491,0.17031034,0.00155538
-2.39219610,2.56815055,0.01054230,0.08709412,0.14080017,1.94572974,0.16812023,0.26838662,0.16326602,0.00148422
-2.38619310,2.43474968,0.01000869,0.08854118,0.13802617,1.82902331,0.16231495,0.26192723,0.15628610,0.00141059
-2.38019010,2.30457196,0.00946975,0.09005537,0.13559877,1.71557965,0.15636381,0.25553186,0.14950537,0.00133590
-2.37418709,2.17945188,0.00893674,0.09167193,0.13363414,1.60677475,0.15041623,0.24936506,0.14305291,0.00126148
-2.36818409,2.06105445,0.00842039,0.09342104,0.13223762,1.50384904,0.14461357,0.24357575,0.13704843,0.00118861
-2.36218109,1.95083845,0.00793065,0.09532631,0.13150096,1.40788296,0.13908501,0.23829272,0.13159921,0.00111842
-2.35617809,1.85002745,0.00747649,0.09740351,0.13150024,1.31977802,0.13394412,0.23362123,0.12679771,0.00105190
-2.35017509,1.75958923,0.00706572,0.09965968,0.13229431,1.24024390,0.12928588,0.22964059,0.12271995,0.00098990
-2.34417209,1.68022440,0.00670489,0.10209268,0.13392403,1.16979181,0.12518454,0.22640290,0.11942474,0.00093308
-2.33816908,1.61236389,0.00639917,0.10469124,0.13641213,1.10873409,0.12169212,0.22393306,0.11695362,0.00088193
-2.33216608,1.55617540,0.00615235,0.10743542,0.13976386,1.05718967,0.11883776,0.22222987,0.11533161,0.00083675
-2.32616308,1.51157780,0.00596682,0.11029764,0.14396817,1.01509506,0.11662775,0.22126825,0.11456856,0.00079770
-2.32016008,1.47826259,0.00584362,0.11324402,0.14899951,0.98221993,0.11504635,0.22100238,0.11466110,0.00076475
-2.31415708,1.45572126,0.00578251,0.11623608,0.15482005,0.95818655,0.11405724,0.22136952,0.11559487,0.00073774
-2.30815408,1.44327688,0.00578214,0.11923272,0.16138217,0.94249205,0.11360554,0.22229441,0.11734706,0.00071639
-2.30215108,1.44011850,0.00584010,0.12219227,0.16863114,0.93453250,0.11362036,0.22369383,0.11988890,0.00070032
-2.29614807,1.44533672,0.00595318,0.12507456,0.17650775,0.93362765,0.11401772,0.22548117,0.12318812,0.00068906
-2.29014507,1.45795876,0.00611750,0.12784291,0.18495075,0.93904541,0.11470379,0.22757076,0.12721107,0.00068208
-2.28414207,1.47698168,0.00632873,0.13046580,0.19389895,0.95002502,0.11557823,0.22988164,0.13192438,0.00067883
-2.27813907,1.50140225,0.00658229,0.13291823,0.20329290,0.96579812,0.11653765,0.23234064,0.13729617,0.00067871
-2.27213607,1.53024264,0.00687354,0.13518267,0.21307590,0.98560698,0.11747903,0.23488465,0.14329655,0.00068116
-2.26613307,1.56257082,0.00719795,0.13724943,0.22319446,1.00871937,0.11830289,0.23746182,0.14989757,0.00068560
-2.26013007,1.59751547,0.00755129,0.13911662,0.23359798,1.03443983,0.11891633,0.24003191,0.15707240,0.00069151
-2.25412706,1.63427492,0.00792976,0.14078948,0.24423783,1.06211702,0.11923559,0.24256563,0.16479407,0.00069837
-2.24812406,1.67212055,0.00833008,0.14227928,0.25506585,1.09114743,0.11918837,0.24504305,0.17303353,0.00070573
-2.24212106,1.71039489,0.00874954,0.14360180,0.26603229,1.12097564,0.11871551,0.24745141,0.18175748,0.00071319
-2.23611806,1.74850537,0.00918606,0.14477548,0.27708353,1.15109162,0.11777233,0.24978231,0.19092594,0.00072039
-2.23011506,1.78591454,0.00963811,0.14581941,0.28815956,1.18102565,0.11632927,0.25202861,0.20048973,0.00072701
-2.22411206,1.82212807,0.01010469,0.14675118,0.29919164,1.21034169,0.11437221,0.25418138,0.21038821,0.00073278
-2.21810905,1.85668174,0.01058513,0.14758492,0.31010016,1.23862998,0.11190206,0.25622684,0.22054736,0.00073749
-2.21210605,1.88912877,0.01107902,0.14832944,0.32079313,1.26549965,0.10893411,0.25814394,0.23087836,0.00074094
-2.20610305,1.91902874,0.01158597,0.14898684,0.33116531,1.29057231,0.10549672,0.25990242,0.24127695,0.00074296
-2.20010005,1.94593921,0.01210538,0.14955145,0.34109825,1.31347716,0.10162988,0.26146173,0.25162357,0.00074344
-2.19409705,1.96941100,0.01263631,0.15000939,0.35046133,1.33384841,0.09738332,0.26277087,0.26178450,0.00074226
-2.18809405,1.98898763,0.01317716,0.15033866,0.35911383,1.35132525,0.09281453,0.26376913,0.27161388,0.00073932
-2.18209105,2.00420944,0.01372556,0.15050986,0.36690805,1.36555477,0.08798659,0.26438784,0.28095669,0.00073455
-2.17608804,2.01462215,0.01427819,0.15048743,0.37369334,1.37619763,0.08296607,0.26455289,0.28965256,0.00072789
-2.17008504,2.01978960,0.01483068,0.15023140,0.37932097,1.38293643,0.07782092,0.26418808,0.29754030,0.00071928
-2.16408204,2.01930992,0.01537753,0.14969953,0.38364950,1.38548611,0.07261853,0.26321891,0.30446301,0.00070871
-2.15807904,2.01283411,0.01591219,0.14884978,0.38655055,1.38360599,0.06742394,0.26157672,0.31027338,0.00069615
-2.15207604,2.00008591,0.01642707,0.14764282,0.38791446,1.37711233,0.06229839,0.25920288,0.31483918,0.00068162
-2.14607304,1.98088149,0.01691379,0.14604464,0.38765577,1.36589092,0.05729800,0.25605282,0.31804853,0.00066515
-2.14007004,1.95514770,0.01736334,0.14402893,0.38571799,1.34990839,0.05247294,0.25209956,0.31981474,0.00064679
-2.13406703,1.92293757,0.01776642,0.14157914,0.38207756,1.32922163,0.04786670,0.24733662,0.32008051,0.00062664
-2.12806403,1.88444171,0.01811376,0.13869021,0.37674661,1.30398448,0.04351581,0.24178012,0.31882132,0.00060480
-2.12206103,1.83999492,0.01839647,0.13536970,0.36977448,1.27445102,0.03944971,0.23546991,0.31604776,0.00058143
-2.11605803,1.79007720,0.01860650,0.13163833,0.36124781,1.24097499,0.03569093,0.22846963,0.31180692,0.00055670
-2.11005503,1.73530889,0.01873696,0.12753004,0.35128914,1.20400536,0.03225544,0.22086587,0.30618254,0.00053083
-2.10405203,1.67644011,0.01878253,0.12309128,0.34005427,1.16407780,0.02915313,0.21276622,0.29929416,0.00050403
-2.09804902,1.61433474,0.01873976,0.11837990,0.32772823,1.12180265,0.02638844,0.20429659,0.29129523,0.00047657
-2.09204602,1.54994983,0.01860736,0.11346346,0.31452029,1.07784969,0.02396105,0.19559778,0.28237036,0.00044871
-2.08604302,1.48431141,0.01838637,0.10841720,0.30065817,1.03293050,0.02186653,0.18682157,0.27273179,0.00042073
-2.08004002,1.41848791,0.01808030,0.10332181,0.28638175,0.98777937,0.02009715,0.17812654,0.26261542,0.00039292
-2.07403702,1.35356247,0.01769511,0.09826099,0.27193655,0.94313343,0.01864245,0.16967384,0.25227636,0.00036556
-2.06803402,1.29060566,0.01723920,0.09331904,0.25756738,0.89971330,0.01748997,0.16162313,0.24198445,0.00033891
-2.06203102,1.23064969,0.01672317,0.08857864,0.24351236,0.85820484,0.01662577,0.15412889,0.23201969,0.00031323
-2.05602801,1.17466537,0.01615964,0.08411880,0.22999763,0.81924311,0.01603493,0.14733722,0.22266781,0.00028877
-2.05002501,1.12354278,0.01556287,0.08001314,0.21723286,0.78339898,0.01570203,0.14138329,0.21421616,0.00026572
-2.04402201,1.07807608,0.01494839,0.07632863,0.20540777,0.75116897,0.01561145,0.13638950,0.20694976,0.00024427
-2.03801901,1.03895308,0.01433258,0.07312465,0.19468970,0.72296857,0.01574772,0.13246428,0.20114767,0.00022458
-2.03201601,1.00674931,0.01373216,0.07045253,0.18522222,0.69912909,0.01609567,0.12970165,0.19707963,0.00020676
-2.02601301,0.98192644,0.01316373,0.06835546,0.17712471,0.67989774,0.01664068,0.12818122,0.19500277,0.00019090
-2.02001001,0.96483435,0.01264325,0.06686875,0.17049278,0.66544067,0.01736871,0.12796877,0.19515837,0.00017706
-2.01400700,0.95571613,0.01218559,0.06602030,0.16539941,0.65584836,0.01826638,0.12911694,0.19776850,0.00016527
-2.00800400,0.95471503,0.01180407,0.06583128,0.16189646,0.65114266,0.01932096,0.13166618,0.20303241,0.00015553
-2.00200100,0.96188221,0.01151005,0.06631685,0.16001650,0.65128474,0.02052034,0.13564551,0.21112260,0.00014781
-1.99599800,0.97718442,0.01131261,0.06748689,0.15977461,0.65618318,0.02185289,0.14107307,0.22218043,0.00014207
-1.98999500,1.00051053,0.01121820,0.06934654,0.16117000,0.66570148,0.02330735,0.14795630,0.23631129,0.00013825
-1.98399200,1.03167625,0.01123051,0.07189660,0.16418729,0.67966440,0.02487265,0.15629161,0.25357934,0.00013625
-1.97798899,1.07042645,0.01135025,0.07513365,0.16879722,0.69786257,0.02653771,0.16606356,0.27400207,0.00013599
-1.97198599,1.11643497,0.01157515,0.07904993,0.17495693,0.72005524,0.02829121,0.17724346,0.29754464,0.00013735
-1.96598299,1.16930178,0.01189994,0.08363287,0.18260953,0.74597091,0.03012137,0.18978756,0.32411447,0.00014020
-1.95997999,1.22854819,0.01231649,0.08886450,0.19168327,0.77530612,0.03201573,0.20363489,0.35355643,0.00014441
-1.95397699,1.29361060,0.01281398,0.09472052,0.20209025,0.80772272,0.03396099,0.21870493,0.38564876,0.00014982
-1.94797399,1.36383373,0.01337914,0.10116943,0.21372500,0.84284406,0.03594285,0.23489535,0.42010053,0.00015630
-1.94197099,1.43846471,0.01399665,0.10817153,0.22646294,0.88025087,0.03794592,0.25208001,0.45655062,0.00016365
-1.93596798,1.51664886,0.01464950,0.11567815,0.24015915,0.91947758,0.03995379,0.27010762,0.49456897,0.00017171
-1.92996498,1.59742874,0.01531942,0.12363103,0.25464761,0.96000981,0.04194901,0.28880108,0.53366015,0.00018029
-1.92396198,1.67974730,0.01598747,0.13196210,0.26974115,1.00128381,0.04391339,0.30795793,0.57326958,0.00018920
-1.91795898,1.76245614,0.01663445,0.14059364,0.28523228,1.04268857,0.04582820,0.32735191,0.61279247,0.00019822
-1.91195598,1.84432948,0.01724155,0.14943905,0.30089517,1.08357092,0.04767461,0.34673595,0.65158543,0.00020718
-1.90595298,1.92408396,0.01779080,0.15840407,0.31648868,1.12324415,0.04943410,0.36584629,0.68898054,0.00021585
-1.89994997,2.00040418,0.01826563,0.16738858,0.33176064,1.16100002,0.05108899,0.38440810,0.72430150,0.00022404
-1.89394697,2.07197329,0.01865133,0.17628898,0.34645319,1.19612391,0.05262302,0.40214201,0.75688139,0.00023155
-1.88794397,2.13750771,0.01893544,0.18500090,0.36030908,1.22791292,0.05402188,0.41877167,0.78608133,0.00023822
-1.88194097,2.19579443,0.01910815,0.19342238,0.37307869,1.25569582,0.05527379,0.43403189,0.81130942,0.00024387
-1.87593797,2.24572949,0.01916248,0.20145715,0.38452749,1.27885440,0.05637001,0.44767694,0.83203899,0.00024835
-1.86993497,2.28635559,0.01909448,0.20901800,0.39444355,1.29684481,0.05730526,0.45948877,0.84782550,0.00025156
-1.86393197,2.31689704,0.01890330,0.21603003,0.40264483,1.30921803,0.05807806,0.46928462,0.85832129,0.00025338
-1.85792896,2.33679028,0.01859113,0.22243364,0.40898582,1.31563836,0.05869099,0.47692367,0.86328731,0.00025378
-1.85192596,2.34570827,0.01816306,0.22818702,0.41336319,1.31589883,0.05915082,0.48231239,0.86260155,0.00025270
-1.84592296,2.34357747,0.01762685,0.23326813,0.41572013,1.30993266,0.05946848,0.48540832,0.85626340,0.00025017
-1.83991996,2.33058633,0.01699263,0.23767600,0.41604921,1.29782026,0.05965902,0.48622198,0.84439407,0.00024620
-1.83391696,2.30718504,0.01627253,0.24143121,0.41439350,1.27979110,0.05974140,0.48481693,0.82723272,0.00024087
-1.82791396,2.27407617,0.01548025,0.24457573,0.41084600,1.25622043,0.05973828,0.48130795,0.80512867,0.00023428
-1.82191096,2.23219683,0.01463060,0.24717187,0.40554723,1.22762098,0.05967565,0.47585737,0.77853003,0.00022655
-1.81590795,2.18269317,0.01373907,0.24930056,0.39868128,1.19462982,0.05958262,0.46866983,0.74796913,0.00021782
-1.80990495,2.12688825,0.01282136,0.25105902,0.39047033,1.15799113,0.05949103,0.45998574,0.71404571,0.00020824
-1.80390195,2.06624501,0.01189295,0.25255785,0.38116806,1.11853565,0.05943517,0.45007374,0.67740831,0.00019800
