energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.87843922,12.57461733,0.83170182,0.87761205,0.04068629,0.22244595,1.33489076,10.43922621,0.04555400,0.85430618
-2.87243622,12.66492068,0.83983180,0.88694166,0.04192969,0.22587767,1.35642257,10.49937973,0.04671256,0.86685226
-2.86643322,12.73635871,0.84701500,0.89527212,0.04308469,0.22933818,1.37692590,10.54352841,0.04778931,0.87868555
-2.86043022,12.78778683,0.85316278,0.90249202,0.04414254,0.23279255,1.39622189,10.57074399,0.04878029,0.88973921
-2.85442721,12.81861380,0.85821056,0.90852144,0.04509624,0.23620983,1.41419139,10.58056162,0.04968375,0.89997328
-2.84842421,12.82882152,0.86211771,0.91331243,0.04594058,0.23956326,1.43077504,10.57300128,0.05050012,0.90937380
-2.84242121,12.81896015,0.86486661,0.91684813,0.04667211,0.24283016,1.44597058,10.54856809,0.05123179,0.91795084
-2.83641821,12.79011920,0.86646091,0.91914080,0.04728912,0.24599151,1.45982766,10.50823195,0.05188285,0.92573540
-2.83041521,12.74387626,0.86692326,0.92022883,0.04779152,0.24903132,1.47244033,10.45338746,0.05245881,0.93277551
-2.82441221,12.68222653,0.86629248,0.92017301,0.04818073,0.25193579,1.48393783,10.38579654,0.05296622,0.93913177
-2.81840920,12.60749683,0.86462057,0.91905240,0.04845953,0.25469238,1.49447413,10.30751682,0.05341226,0.94487254
-2.81240620,12.52224875,0.86196956,0.91695984,0.04863192,0.25728891,1.50421675,10.22081927,0.05380441,0.95006922
-2.80640320,12.42917572,0.85840852,0.91399772,0.04870294,0.25971273,1.51333566,10.12809954,0.05415005,0.95479174
-2.80040020,12.33099904,0.85401069,0.91027379,0.04867853,0.26195002,1.52199259,10.03178680,0.05445612,0.95910466
-2.79439720,12.23036754,0.84885114,0.90589766,0.04856539,0.26398537,1.53033144,9.93425466,0.05472892,0.96306385
-2.78839420,12.12976527,0.84300463,0.90097780,0.04837087,0.26580156,1.53847021,9.83773775,0.05497380,0.96671424
-2.78239120,12.03143079,0.83654421,0.89561926,0.04810285,0.26737971,1.54649473,9.74425742,0.05519509,0.97008835
-2.77638819,11.93729098,0.82954008,0.88992217,0.04776964,0.26869963,1.55445447,9.65555933,0.05539600,0.97320587
-2.77038519,11.84891119,0.82205908,0.88398088,0.04737992,0.26974049,1.56236055,9.57306489,0.05557859,0.97607413
-2.76438219,11.76746298,0.81416451,0.87788377,0.04694265,0.27048172,1.57018580,9.49783783,0.05574382,0.97868940
-2.75837919,11.69370930,0.80591631,0.87171361,0.04646703,0.27090405,1.57786698,9.43056627,0.05589168,0.98103881
-2.75237619,11.62800667,0.79737152,0.86554824,0.04596239,0.27099062,1.58530873,9.37156028,0.05602129,0.98310277
-2.74637319,11.57032289,0.78858485,0.85946151,0.04543816,0.27072815,1.59238906,9.32076369,0.05613105,0.98485773
-2.74037019,11.52026838,0.77960945,0.85352429,0.04490371,0.27010805,1.59896611,9.27777902,0.05621885,0.98627888
-2.73436718,11.47713880,0.77049758,0.84780544,0.04436832,0.26912731,1.60488564,9.24190360,0.05628219,0.98734294
-2.72836418,11.43996640,0.76130130,0.84237255,0.04384099,0.26778930,1.60998908,9.21217458,0.05631844,0.98803058
-2.72236118,11.40757753,0.75207306,0.83729239,0.04333037,0.26610423,1.61412170,9.18742082,0.05632491,0.98832847
-2.71635818,11.37865350,0.74286618,0.83263107,0.04284452,0.26408938,1.61714048,9.16631904,0.05629906,0.98823092
-2.71035518,11.35179240,0.73373519,0.82845377,0.04239085,0.26176899,1.61892154,9.14745203,0.05623860,0.98774094
-2.70435218,11.32556956,0.72473602,0.82482409,0.04197589,0.25917389,1.61936675,9.12936666,0.05614162,0.98687079
-2.69834917,11.29859456,0.71592606,0.82180311,0.04160515,0.25634086,1.61840933,9.11062968,0.05600666,0.98564202
-2.69234617,11.26956300,0.70736408,0.81944807,0.04128302,0.25331165,1.61601828,9.08987946,0.05583281,0.98408506
-2.68634317,11.23730158,0.69910996,0.81781089,0.04101260,0.25013195,1.61220150,9.06587200,0.05561976,0.98223836
-2.68034017,11.20080537,0.69122434,0.81693652,0.04079567,0.24685010,1.60700741,9.03752016,0.05536787,0.98014725
-2.67433717,11.15926615,0.68376801,0.81686121,0.04063261,0.24351577,1.60052514,9.00392462,0.05507818,0.97786246
-2.66833417,11.11209151,0.67680117,0.81761082,0.04052242,0.24017857,1.59288316,8.96439630,0.05475245,0.97543851
-2.66233117,11.05891410,0.67038249,0.81919912,0.04046275,0.23688672,1.58424633,8.91846928,0.05439318,0.97293194
-2.65632816,10.99959109,0.66456786,0.82162633,0.04044997,0.23368574,1.57481155,8.86590444,0.05400358,0.97039940
-2.65032516,10.93419404,0.65940899,0.82487772,0.04047936,0.23061731,1.56480189,8.80668356,0.05358756,0.96789571
-2.64432216,10.86298957,0.65495175,0.82892247,0.04054521,0.22771821,1.55445947,8.74099461,0.05314968,0.96547184
-2.63831916,10.78641183,0.65123420,0.83371277,0.04064104,0.22501943,1.54403728,8.66920860,0.05269506,0.96317285
-2.63231616,10.70502751,0.64828459,0.83918306,0.04075979,0.22254551,1.53379001,8.59184936,0.05222927,0.96103587
-2.62631316,10.61949518,0.64611908,0.84524964,0.04089408,0.22031400,1.52396440,8.50955720,0.05175820,0.95908797
-2.62031016,10.53052030,0.64473955,0.85181050,0.04103638,0.21833509,1.51478928,8.42304825,0.05128788,0.95734419
-2.61430715,10.43880796,0.64413143,0.85874548,0.04117920,0.21661154,1.50646577,8.33307116,0.05082430,0.95580561
-2.60830415,10.34501563,0.64426176,0.86591677,0.04131531,0.21513860,1.49915808,8.24036317,0.05037315,0.95445761
-2.60230115,10.24970791,0.64507767,0.87316979,0.04143781,0.21390431,1.49298531,8.14560759,0.04993965,0.95326842
-2.59629815,10.15331597,0.64650531,0.88033466,0.04154028,0.21288982,1.48801476,8.04939482,0.04952826,0.95218806
-2.59029515,10.05610373,0.64844960,0.88722803,0.04161684,0.21206993,1.48425713,7.95218889,0.04914251,0.95114782
-2.58429215,9.95814299,0.65079465,0.89365565,0.04166216,0.21141383,1.48166401,7.85430153,0.04878477,0.95006044
-2.57828914,9.85929938,0.65340529,0.89941558,0.04167144,0.21088593,1.48012805,7.75587502,0.04845610,0.94882101
-2.57228614,9.75923037,0.65612948,0.90430199,0.04164044,0.21044694,1.47948580,7.65687543,0.04815619,0.94730882
-2.56628314,9.65739632,0.65880184,0.90810980,0.04156538,0.21005499,1.47952357,7.55709651,0.04788325,0.94539015
-2.56028014,9.55308457,0.66124818,0.91063987,0.04144295,0.20966695,1.47998595,7.45617484,0.04763410,0.94292202
-2.55427714,9.44544622,0.66329083,0.91170477,0.04127021,0.20923985,1.48058708,7.35361540,0.04740424,0.93975685
-2.54827414,9.33354408,0.66475488,0.91113499,0.04104465,0.20873236,1.48102401,7.24882685,0.04718806,0.93574799
-2.54227114,9.21641004,0.66547475,0.90878537,0.04076412,0.20810633,1.48099180,7.14116468,0.04697906,0.93075584
-2.53626813,9.09310892,0.66530111,0.90454145,0.04042693,0.20732828,1.48019970,7.02998037,0.04677020,0.92465437
-2.53026513,8.96280597,0.66410768,0.89832564,0.04003188,0.20637088,1.47838764,6.91467363,0.04655422,0.91733778
-2.52426213,8.82483402,0.66179760,0.89010260,0.03957834,0.20521428,1.47534226,6.79474538,0.04632405,0.90872689
-2.51825913,8.67875705,0.65830903,0.87988384,0.03906640,0.20384730,1.47091162,6.66984808,0.04607321,0.89877501
-2.51225613,8.52442603,0.65361967,0.86773099,0.03849697,0.20226831,1.46501794,6.53983072,0.04579616,0.88747290
-2.50625313,8.36202395,0.64774985,0.85375756,0.03787191,0.20048597,1.45766754,6.40477577,0.04548871,0.87485237
-2.50025013,8.19209694,0.64076405,0.83812899,0.03719414,0.19851946,1.44895747,6.26502566,0.04514824,0.86098858
-2.49424712,8.01556918,0.63277057,0.82106082,0.03646774,0.19639855,1.43907839,6.12119700,0.04477397,0.84600041
-2.48824412,7.83374035,0.62391935,0.80281484,0.03569800,0.19416316,1.42831336,5.97418145,0.04436711,0.83004914
-2.48224112,7.64826482,0.61439798,0.78369341,0.03489139,0.19186261,1.41703271,5.82513271,0.04393085,0.81333521
-2.47623812,7.46111324,0.60442588,0.76403195,0.03405557,0.18955456,1.40568478,5.67543997,0.04347037,0.79609318
-2.47023512,7.27451791,0.59424696,0.74418986,0.03319924,0.18730351,1.39478317,5.52668879,0.04299262,0.77858515
-2.46423212,7.09090403,0.58412109,0.72454027,0.03233201,0.18517916,1.38489083,5.38061120,0.04250615,0.76109271
-2.45822911,6.91281010,0.57431456,0.70545882,0.03146416,0.18325447,1.37660157,5.23902727,0.04202074,0.74390795
-2.45222611,6.74280098,0.56509013,0.68731212,0.03060639,0.18160357,1.37051989,5.10378085,0.04154705,0.72732384
-2.44622311,6.58337749,0.55669691,0.67044623,0.02976957,0.18029958,1.36723977,4.97667259,0.04109619,0.71162435
-2.44022011,6.43688689,0.54936081,0.65517565,0.02896439,0.17941244,1.36732339,4.85939334,0.04067927,0.69707485
-2.43421711,6.30543826,0.54327561,0.64177339,0.02820110,0.17900677,1.37128046,4.75346106,0.04030696,0.68391313
-2.42821411,6.19082652,0.53859546,0.63046231,0.02748919,0.17913980,1.37954907,4.66016422,0.03998906,0.67234146
-2.42221111,6.09446857,0.53542878,0.62140839,0.02683717,0.17985955,1.39247877,4.58051406,0.03973414,0.66252007
-2.41620810,6.01735418,0.53383421,0.61471595,0.02625231,0.18120322,1.41031639,4.51520815,0.03954919,0.65456216
-2.41020510,5.96001380,0.53381847,0.61042512,0.02574051,0.18319577,1.43319525,4.46460635,0.03943936,0.64853087
-2.40420210,5.92250431,0.53533647,0.60851175,0.02530619,0.18584894,1.46112806,4.42872053,0.03940782,0.64443811
-2.39819910,5.90441317,0.53829358,0.60888950,0.02495224,0.18916054,1.49400379,4.40721795,0.03945566,0.64224536
-2.39219610,5.90488061,0.54255001,0.61141426,0.02468005,0.19311412,1.53158868,4.39943818,0.03958186,0.64186636
-2.38619310,5.92263832,0.54792704,0.61589054,0.02448957,0.19767904,1.57353132,4.40442246,0.03978347,0.64317158
-2.38019010,5.95606302,0.55421496,0.62207964,0.02437946,0.20281093,1.61937164,4.42095405,0.04005570,0.64599423
-2.37418709,6.00324209,0.56118224,0.62970911,0.02434724,0.20845256,1.66855366,4.44760756,0.04039223,0.65013755
-2.36818409,6.06204831,0.56858568,0.63848332,0.02438950,0.21453504,1.72044135,4.48280483,0.04078547,0.65538309
-2.36218109,6.13022036,0.57618089,0.64809442,0.02450209,0.22097950,1.77433740,4.52487498,0.04122698,0.66149964
-2.35617809,6.20544549,0.58373290,0.65823343,0.02468036,0.22769894,1.82950397,4.57211565,0.04170777,0.66825245
-2.35017509,6.28544076,0.59102615,0.66860099,0.02491935,0.23460054,1.88518487,4.62285288,0.04221876,0.67541234
-2.34417209,6.36802942,0.59787366,0.67891723,0.02521396,0.24158802,1.94062831,4.67549693,0.04275112,0.68276442
-2.33816908,6.45120934,0.60412474,0.68893044,0.02555913,0.24856432,1.99510943,4.72859167,0.04329664,0.69011604
-2.33216608,6.53321061,0.60967115,0.69842429,0.02594996,0.25543421,2.04795164,4.78085563,0.04384805,0.69730361
-2.32616308,6.61254027,0.61445116,0.70722314,0.02638176,0.26210697,2.09854605,4.83121295,0.04439928,0.70419820
-2.32016008,6.68801258,0.61845157,0.71519558,0.02685014,0.26849890,2.14636810,4.87881332,0.04494566,0.71070952
-2.31415708,6.75876398,0.62170741,0.72225582,0.02735099,0.27453560,2.19099075,4.92304033,0.04548401,0.71678826
-2.30815408,6.82425273,0.62429958,0.72836320,0.02788046,0.28015399,2.23209366,4.96350847,0.04601275,0.72242661
-2.30215108,6.88424394,0.62635027,0.73351976,0.02843496,0.28530388,2.26946791,5.00004925,0.04653185,0.72765717
-2.29614807,6.93878134,0.62801661,0.73776626,0.02901105,0.28994907,2.30301612,5.03268790,0.04704271,0.73254994
-2.29014507,6.98814794,0.62948288,0.74117677,0.02960541,0.29406794,2.33274796,5.06161223,0.04754808,0.73720798
-2.28414207,7.03281805,0.63095148,0.74385228,0.03021479,0.29765349,2.35877131,5.08713580,0.04805180,0.74176155
-2.27813907,7.07340387,0.63263329,0.74591373,0.03083596,0.30071280,2.38127942,5.10965772,0.04855861,0.74636122
-2.27213607,7.11059954,0.63473784,0.74749472,0.03146568,0.30326603,2.40053491,5.12962168,0.04907387,0.75117031
-2.26613307,7.14512623,0.63746382,0.74873455,0.03210074,0.30534488,2.41685126,5.14747650,0.04960332,0.75635673
-2.26013007,7.17768114,0.64099024,0.74977176,0.03273799,0.30699070,2.43057282,5.16364069,0.05015285,0.76208495
-2.25412706,7.20889329,0.64546893,0.75073855,0.03337437,0.30825228,2.44205438,5.17847284,0.05072825,0.76850820
-2.24812406,7.23928853,0.65101846,0.75175643,0.03400705,0.30918350,2.45164137,5.19224964,0.05133505,0.77576142
-2.24212106,7.26926515,0.65771998,0.75293319,0.03463352,0.30984089,2.45965155,5.20515237,0.05197839,0.78395519
-2.23611806,7.29908147,0.66561496,0.75436135,0.03525175,0.31028129,2.46635939,5.21726253,0.05266288,0.79317097
-2.23011506,7.32885528,0.67470509,0.75611804,0.03586028,0.31055963,2.47198354,5.22856637,0.05339262,0.80345781
-2.22411206,7.35857485,0.68495412,0.75826622,0.03645839,0.31072711,2.47667834,5.23896779,0.05417116,0.81483072
-2.21810905,7.38811999,0.69629156,0.76085713,0.03704622,0.31082960,2.48052938,5.24830814,0.05500156,0.82727067
-2.21210605,7.41729148,0.70861798,0.76393358,0.03762480,0.31090663,2.48355347,5.25639143,0.05588646,0.84072615
-2.20610305,7.44584615,0.72181153,0.76753392,0.03819615,0.31099074,2.48570270,5.26301284,0.05682818,0.85511631
-2.20010005,7.47353508,0.73573536,0.77169613,0.03876326,0.31110731,2.48687232,5.26798830,0.05782881,0.87033523
-2.19409705,7.50014168,0.75024530,0.77646188,0.03933006,0.31127482,2.48691183,5.27118275,0.05889030,0.88625715
-2.18809405,7.52551686,0.76519752,0.78187998,0.03990124,0.31150557,2.48563857,5.27253510,0.06001455,0.90274240
-2.18209105,7.54960844,0.78045562,0.78800902,0.04048217,0.31180662,2.48285287,5.27207768,0.06120341,0.91964345
-2.17608804,7.57248243,0.79589668,0.79491883,0.04107862,0.31218099,2.47835394,5.26994874,0.06245867,0.93681087
-2.17008504,7.59433444,0.81141599,0.80269055,0.04169651,0.31262899,2.47195557,5.26639685,0.06378203,0.95409876
-2.16408204,7.61549000,0.82693014,0.81141530,0.04234162,0.31314954,2.46350065,5.26177660,0.06517493,0.97136934
-2.15807904,7.63639335,0.84237831,0.82119119,0.04301924,0.31374145,2.45287393,5.25653571,0.06663838,0.98849641
-2.15207604,7.65758532,0.85772172,0.83211899,0.04373385,0.31440449,2.44001230,5.25119409,0.06817273,1.00536760
-2.14607304,7.67967127,0.87294125,0.84429655,0.04448883,0.31514020,2.42491211,5.24631607,0.06977737,1.02188517
-2.14007004,7.70328110,0.88803344,0.85781219,0.04528613,0.31595249,2.40763333,5.24247755,0.07145045,1.03796549
-2.13406703,7.72902373,0.90300523,0.87273758,0.04612604,0.31684779,2.38830056,5.24022989,0.07318849,1.05353731
-2.12806403,7.75743916,0.91786770,0.88912040,0.04700704,0.31783495,2.36710081,5.24006316,0.07498611,1.06853888
-2.12206103,7.78895101,0.93262931,0.90697735,0.04792568,0.31892482,2.34427858,5.24237077,0.07683569,1.08291450
-2.11605803,7.82382304,0.94728919,0.92628791,0.04887657,0.32012950,2.32012850,5.24741813,0.07872712,1.09661043
-2.11005503,7.86212242,0.96183084,0.94698941,0.04985249,0.32146142,2.29498612,5.25531722,0.08064762,1.10957095
-2.10405203,7.90369269,0.97621681,0.96897368,0.05084453,0.32293230,2.26921742,5.26600897,0.08258167,1.12173465
-2.09804902,7.94813826,0.99038474,0.99208569,0.05184240,0.32455196,2.24320754,5.27925466,0.08451096,1.13303141
-2.09204602,7.99482199,1.00424512,1.01612442,0.05283473,0.32632724,2.21734945,5.29463704,0.08641460,1.14338039
-2.08604302,8.04287632,1.01768082,1.04084590,0.05380952,0.32826095,2.19203286,5.31157139,0.08826931,1.15268920
-2.08004002,8.09122774,1.03054880,1.06596852,0.05475459,0.33035103,2.16763383,5.32932587,0.09004986,1.16085445
-2.07403702,8.13863336,1.04268361,1.09118041,0.05565802,0.33258987,2.14450554,5.34705016,0.09172960,1.16776363
-2.06803402,8.18372777,1.05390274,1.11614846,0.05650863,0.33496398,2.12297008,5.36381076,0.09328101,1.17329827
-2.06203102,8.22507744,1.06401350,1.14052869,0.05729645,0.33745379,2.10331166,5.37863081,0.09467652,1.17733829
-2.05602801,8.26123976,1.07282097,1.16397741,0.05801303,0.34003389,2.08577103,5.39053235,0.09588919,1.17976714
-2.05002501,8.29082321,1.08013661,1.18616262,0.05865181,0.34267340,2.07054119,5.39857839,0.09689363,1.18047745
-2.04402201,8.31254541,1.08578702,1.20677498,0.05920828,0.34533663,2.05776412,5.40191254,0.09766675,1.17937691
-2.03801901,8.32528564,1.08962238,1.22553803,0.05968012,0.34798389,2.04752855,5.39979396,0.09818860,1.17639376
-2.03201601,8.32812911,1.09152398,1.24221680,0.06006715,0.35057246,2.03986855,5.39162582,0.09844305,1.17148183
-2.02601301,8.32040058,1.09141046,1.25662474,0.06037124,0.35305758,2.03476289,5.37697576,0.09841845,1.16462448
-2.02001001,8.30168574,1.08924250,1.26862837,0.06059604,0.35539355,2.03213511,5.35558766,0.09810807,1.15583738
-2.01400700,8.27183954,1.08502551,1.27814967,0.06074675,0.35753470,2.03185433,5.32738418,0.09751048,1.14516988
-2.00800400,8.23098151,1.07881031,1.28516607,0.06082964,0.35943639,2.03373678,5.29246044,0.09662966,1.13270484
-2.00200100,8.17947867,1.07069185,1.28970809,0.06085170,0.36105580,2.03754823,5.25106964,0.09547501,1.11855699
-1.99599800,8.11791770,1.06080585,1.29185495,0.06082012,0.36235276,2.04300729,5.20360174,0.09406109,1.10286983
-1.98999500,8.04706824,1.04932376,1.29172840,0.06074191,0.36329027,2.04978983,5.15055680,0.09240728,1.08581138
-1.98399200,7.96783998,1.03644631,1.28948514,0.06062344,0.36383507,2.05753447,5.09251492,0.09053716,1.06756887
-1.97798899,7.88123597,1.02239582,1.28530841,0.06047007,0.36395795,2.06584926,5.03010442,0.08847785,1.04834285
-1.97198599,7.78830510,1.00740798,1.27939903,0.06028591,0.36363409,2.07431944,4.96397045,0.08625916,1.02834089
-1.96598299,7.69009639,0.99172318,1.27196662,0.06007356,0.36284318,2.08251637,4.89474548,0.08391273,1.00777125
-1.95997999,7.58761722,0.97557809,1.26322114,0.05983401,0.36156964,2.09000715,4.82302336,0.08147106,0.98683693
-1.95397699,7.48179776,0.95919770,1.25336545,0.05956665,0.35980262,2.09636506,4.74933806,0.07896657,0.96573019
-1.94797399,7.37346284,0.94278816,1.24258890,0.05926933,0.35753615,2.10118021,4.67414792,0.07643072,0.94462797
-1.94197099,7.26331239,0.92653087,1.23106241,0.05893851,0.35476914,2.10407028,4.59782586,0.07389310,0.92368825
-1.93596798,7.15191080,0.91057776,1.21893505,0.05856954,0.35150547,2.10469090,4.52065562,0.07138076,0.90304749
-1.92996498,7.03968515,0.89504820,1.20633222,0.05815694,0.34775407,2.10274540,4.44283373,0.06891755,0.88281929
-1.92396198,6.92693182,0.88002734,1.19335534,0.05769478,0.34352904,2.09799350,4.36447677,0.06652369,0.86309411
-1.91795898,6.81383056,0.86556617,1.18008308,0.05717703,0.33884978,2.09025892,4.28563300,0.06421544,0.84394014
-1.91195598,6.70046482,0.85168293,1.16657380,0.05659799,0.33374120,2.07943538,4.20629750,0.06200499,0.82540515
-1.90595298,6.58684699,0.83836604,1.15286907,0.05595262,0.32823396,2.06549130,4.12642974,0.05990049,0.80751917
-1.89994997,6.47294697,0.82557819,1.13899804,0.05523700,0.32236480,2.04847271,4.04597256,0.05790627,0.79029789
-1.89394697,6.35872254,0.81326154,1.12498234,0.05444857,0.31617686,2.02850475,3.96487138,0.05602319,0.77374659
-1.88794397,6.24414999,0.80134359,1.11084119,0.05358647,0.30972012,2.00579162,3.88309282,0.05424911,0.75786438
-1.88194097,6.12925342,0.78974373,1.09659660,0.05265174,0.30305192,1.98061525,3.80064173,0.05257945,0.74264861
-1.87593797,6.01413156,0.77837986,1.08227812,0.05164751,0.29623737,1.95333258,3.71757590,0.05100788,0.72809921
-1.86993497,5.89898074,0.76717509,1.06792714,0.05057908,0.28934995,1.92437194,3.63401785,0.04952698,0.71422284
-1.86393197,5.78411309,0.75606406,1.05360042,0.04945391,0.28247193,1.89422823,3.55016328,0.04812895,0.70103659
-1.85792896,5.66996917,0.74499859,1.03937252,0.04828161,0.27569481,1.86345735,3.46628585,0.04680624,0.68857113
-1.85192596,5.55712454,0.73395257,1.02533729,0.04707378,0.26911959,1.83266970,3.38273823,0.04555220,0.67687321
-1.84592296,5.44628985,0.72292564,1.01160801,0.04584380,0.26285691,1.80252298,3.29994933,0.04436159,0.66600723
-1.83991996,5.33830457,0.71194566,0.99831637,0.04460656,0.25702690,1.77371410,3.21841813,0.04323099,0.65605601
-1.83391696,5.23412455,0.70106985,0.98561021,0.04337812,0.25175878,1.74697051,3.13870416,0.04215912,0.64712046
-1.82791396,5.13480388,0.69038434,0.97365009,0.04217536,0.24719014,1.72304062,3.06141538,0.04114703,0.63931842
-1.82191096,5.04147184,0.68000248,0.96260491,0.04101551,0.24346581,1.70268375,2.98719379,0.04019809,0.63278236
-1.81590795,4.95530595,0.67006163,0.95264669,0.03991573,0.24073640,1.68665943,2.91669952,0.03931796,0.62765632
-1.80990495,4.87750219,0.66071888,0.94394485,0.03889266,0.23915641,1.67571625,2.85059414,0.03851435,0.62409199
-1.80390195,4.80924371,0.65214564,0.93666012,0.03796198,0.23888201,1.67058055,2.78952379,0.03779674,0.62224417
-1.79789895,4.75166936,0.64452165,0.93093852,0.03713795,0.24006853,1.67194505,2.73410295,0.03717598,0.62226578
-1.79189595,4.70584335,0.63802834,0.92690567,0.03643309,0.24286766,1.68045777,2.68489940,0.03666387,0.62430256
-1.78589295,4.67272731,0.63284223,0.92466161,0.03585783,0.24742453,1.69671151,2.64242098,0.03627266,0.62848786
-1.77988994,4.65315577,0.62912833,0.92427653,0.03542025,0.25387475,1.72123419,2.60710460,0.03601458,0.63493749
-1.77388694,4.64781606,0.62703415,0.92578764,0.03512594,0.26234147,1.75448028,2.57930773,0.03590138,0.64374509
-1.76788394,4.65723309,0.62668431,0.92919713,0.03497789,0.27293264,1.79682366,2.55930262,0.03594389,0.65497802
-1.76188094,4.68175948,0.62817616,0.93447159,0.03497653,0.28573850,1.84855198,2.54727310,0.03615165,0.66867410
-1.75587794,4.72157098,0.63157648,0.94154272,0.03511981,0.30082955,1.90986270,2.54331399,0.03653262,0.68483915
-1.74987494,4.77666691,0.63691936,0.95030941,0.03540336,0.31825480,1.98086082,2.54743256,0.03709297,0.70344557
-1.74387194,4.84687510,0.64420532,0.96064095,0.03582081,0.33804068,2.06155816,2.55955185,0.03783687,0.72443184
-1.73786893,4.93186047,0.65340158,0.97238137,0.03636404,0.36019031,2.15187414,2.57951529,0.03876650,0.74770300
-1.73186593,5.03113644,0.66444346,0.98535452,0.03702357,0.38468344,2.25163765,2.60709203,0.03988202,0.77313196
-1.72586293,5.14407800,0.67723664,0.99936970,0.03778890,0.41147665,2.36058994,2.64198256,0.04118161,0.80056159
-1.71985993,5.26993541,0.69166024,1.01422759,0.03864896,0.44050409,2.47838789,2.68382416,0.04266161,0.82980743
-1.71385693,5.40784757,0.70757034,1.02972611,0.03959237,0.47167843,2.60460754,2.73219563,0.04431663,0.86066073
-1.70785393,5.55685413,0.72480384,1.04566600,0.04060786,0.50489197,2.73874738,2.78662131,0.04613970,0.89289183
-1.70185093,5.71590560,0.74318239,1.06185581,0.04168445,0.54001779,2.88023106,2.84657387,0.04812241,0.92625352
-1.69584792,5.88387106,0.76251619,1.07811606,0.04281169,0.57691085,3.02840943,2.91147627,0.05025499,0.96048436
-1.68984492,6.05954324,0.78260747,1.09428248,0.04397975,0.61540890,3.18256156,2.98070260,0.05252645,0.99531177
-1.68384192,6.24164106,0.80325351,1.11020812,0.04517946,0.65533304,3.34189487,3.05357846,0.05492457,1.03045470
-1.67783892,6.42880986,0.82424918,1.12576429,0.04640224,0.69648808,3.50554433,3.12938087,0.05743593,1.06562610
-1.67183592,6.61962017,0.84538886,1.14084039,0.04763996,0.73866247,3.67257109,3.20733842,0.06004587,1.10053481
-1.66583292,6.81256560,0.86646779,1.15534263,0.04888477,0.78162798,3.84196084,3.28663205,0.06273842,1.13488728
-1.65982991,7.00606096,0.88728296,1.16919183,0.05012881,0.82513920,4.01262237,3.36639686,0.06549624,1.16838891
-1.65382691,7.19844166,0.90763352,1.18232040,0.05136401,0.86893290,4.18338700,3.44572563,0.06830049,1.20074535
-1.64782391,7.38796560,0.92732098,1.19466888,0.05258172,0.91272758,4.35300944,3.52367421,0.07113082,1.23166368
-1.64182091,7.57281840,0.94614920,1.20618208,0.05377254,0.95622321,4.52017085,3.59926934,0.07396532,1.26085389
-1.63581791,7.75112327,0.96392451,1.21680534,0.05492609,0.99910154,4.68348467,3.67151894,0.07678054,1.28803052
-1.62981491,7.92095591,0.98045596,1.22648103,0.05603086,1.04102713,4.84150591,3.73942492,0.07955161,1.31291488
-1.62381191,8.08036534,0.99555599,1.23514556,0.05707423,1.08164923,4.99274429,3.80199867,0.08225247,1.33523767
-1.61780890,8.22740055,1.00904152,1.24272729,0.05804245,1.12060476,5.13568164,3.85827866,0.08485608,1.35474237
-1.61180590,8.36014313,1.02073569,1.24914540,0.05892088,1.15752246,5.26879362,3.90735014,0.08733493,1.37118918
-1.60580290,8.47674527,1.03047025,1.25430996,0.05969424,1.19202824,5.39057564,3.94836621,0.08966144,1.38435957
-1.59979990,8.57547241,1.03808854,1.25812324,0.06034705,1.22375170,5.49957276,3.98056977,0.09180863,1.39406141
-1.59379690,8.65474938,1.04344917,1.26048236,0.06086404,1.25233371,5.59441278,4.00331569,0.09375076,1.40013440
-1.58779390,8.71320853,1.04643018,1.26128316,0.06123077,1.27743498,5.67384191,4.01609235,0.09546405,1.40245578
-1.58179090,8.74973843,1.04693361,1.26042525,0.06143422,1.29874509,5.73676177,4.01854186,0.09692746,1.40094590
-1.57578789,8.76353092,1.04489030,1.25781797,0.06146338,1.31599205,5.78226660,4.01047819,0.09812339,1.39557363
-1.56978489,8.75412497,1.04026469,1.25338710,0.06130988,1.32895168,5.80967933,3.99190233,0.09903849,1.38636113
-1.56378189,8.72144508,1.03305939,1.24708201,0.06096854,1.33745662,5.81858501,3.96301387,0.09966424,1.37338782
-1.55777889,8.66583251,1.02331935,1.23888279,0.06043784,1.34140455,5.80886017,3.92421834,0.09999754,1.35679336
-1.55177589,8.58806757,1.01113523,1.22880723,0.05972030,1.34076518,5.78069675,3.87612967,0.10004115,1.33677925
-1.54577289,8.48938137,0.99664593,1.21691704,0.05882273,1.33558570,5.73461921,3.81956758,0.09980398,1.31360907
-1.53976988,8.37145595,0.98003995,1.20332317,0.05775631,1.32599436,5.67149378,3.75554931,0.09930121,1.28760713
-1.53376688,8.23641188,0.96155543,1.18818963,0.05653656,1.31220197,5.59252893,3.68527582,0.09855423,1.25915538
-1.52776388,8.08678283,0.94147882,1.17173583,0.05518308,1.29450110,5.49926631,3.61011241,0.09759040,1.22868875
-1.52176088,7.92547722,0.92014200,1.15423688,0.05371926,1.27326294,5.39356200,3.53156393,0.09644261,1.19668882
-1.51575788,7.75572726,0.89791790,1.13602191,0.05217170,1.24893183,5.27755788,3.45124505,0.09514866,1.16367596
