energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
0.15307654,0.92148120,0.43743313,0.04294394,0.01896787,0.06629600,0.37543376,0.36151961,0.38888117,0.00000000
0.15907954,0.93701196,0.45563308,0.04480202,0.02099846,0.06470859,0.36890015,0.35662581,0.39831659,0.00000000
0.16508254,0.95220928,0.47302307,0.04664658,0.02310134,0.06323661,0.36146097,0.35169815,0.40671091,0.00000000
0.17108554,0.96699258,0.48938421,0.04846118,0.02525676,0.06191209,0.35326513,0.34686704,0.41389531,0.00000000
0.17708854,0.98129558,0.50450691,0.05022926,0.02744251,0.06077280,0.34446640,0.34226732,0.41971400,0.00000000
0.18309155,0.99506955,0.51819672,0.05193467,0.02963436,0.05986202,0.33521951,0.33803504,0.42402915,0.00000000
0.18909455,1.00828728,0.53028009,0.05356218,0.03180663,0.05922821,0.32567679,0.33430496,0.42672573,0.00000000
0.19509755,1.02094752,0.54061000,0.05509802,0.03393279,0.05892460,0.31598555,0.33120852,0.42771595,0.00000000
0.20110055,1.03307953,0.54907090,0.05653050,0.03598613,0.05900868,0.30628604,0.32887247,0.42694315,0.00000000
0.20710355,1.04474757,0.55558289,0.05785049,0.03794051,0.05954165,0.29671012,0.32741805,0.42438489,0.00000000
0.21310655,1.05605461,0.56010475,0.05905200,0.03977111,0.06058770,0.28738044,0.32696054,0.42005508,0.00000000
0.21910955,1.06714527,0.56263570,0.06013255,0.04145510,0.06221328,0.27841018,0.32760921,0.41400489,0.00000000
0.22511256,1.07820730,0.56321576,0.06109357,0.04297241,0.06448612,0.26990306,0.32946730,0.40632252,0.00000000
0.23111556,1.08947141,0.56192470,0.06194052,0.04430622,0.06747432,0.26195363,0.33263206,0.39713158,0.00000000
0.23711856,1.10120928,0.55887944,0.06268307,0.04544353,0.07124511,0.25464767,0.33719463,0.38658835,0.00000000
0.24312156,1.11372957,0.55423025,0.06333496,0.04637548,0.07586367,0.24806255,0.34323957,0.37487775,0.00000000
0.24912456,1.12737189,0.54815571,0.06391380,0.04709761,0.08139175,0.24226753,0.35084414,0.36220837,0.00000000
0.25512756,1.14249892,0.54085681,0.06444071,0.04760992,0.08788617,0.23732382,0.36007709,0.34880673,0.00000000
0.26113057,1.15948683,0.53255027,0.06493978,0.04791677,0.09539736,0.23328457,0.37099714,0.33491082,0.00000000
0.26713357,1.17871426,0.52346167,0.06543744,0.04802670,0.10396769,0.23019448,0.38365106,0.32076346,0.00000000
0.27313657,1.20055035,0.51381837,0.06596169,0.04795207,0.11362993,0.22808933,0.39807153,0.30660551,0.00000000
0.27913957,1.22534209,0.50384273,0.06654124,0.04770854,0.12440565,0.22699525,0.41427487,0.29266931,0.00000000
0.28514257,1.25340164,0.49374589,0.06720462,0.04731460,0.13630364,0.22692793,0.43225873,0.27917255,0.00000000
0.29114557,1.28499387,0.48372223,0.06797923,0.04679089,0.14931850,0.22789172,0.45199998,0.26631277,0.00000000
0.29714857,1.32032478,0.47394480,0.06889039,0.04615957,0.16342934,0.22987878,0.47345286,0.25426269,0.00000000
0.30315158,1.35953109,0.46456182,0.06996044,0.04544369,0.17859857,0.23286828,0.49654750,0.24316648,0.00000000
0.30915458,1.40267153,0.45569440,0.07120794,0.04466654,0.19477108,0.23682578,0.52118912,0.23313706,0.00000000
0.31515758,1.44972004,0.44743537,0.07264684,0.04385110,0.21187356,0.24170287,0.54725773,0.22425448,0.00000000
0.32116058,1.50056132,0.43984936,0.07428599,0.04301953,0.22981419,0.24743706,0.57460863,0.21656536,0.00000000
0.32716358,1.55498891,0.43297399,0.07612861,0.04219277,0.24848277,0.25395207,0.60307365,0.21008344,0.00000000
0.33316658,1.61270607,0.42682207,0.07817207,0.04139022,0.26775119,0.26115857,0.63246323,0.20479106,0.00000000
0.33916958,1.67332938,0.42138475,0.08040780,0.04062952,0.28747444,0.26895533,0.66256923,0.20064164,0.00000000
0.34517259,1.73639549,0.41663540,0.08282147,0.03992649,0.30749216,0.27723094,0.69316861,0.19756288,0.00000000
0.35117559,1.80137058,0.41253419,0.08539332,0.03929505,0.32763067,0.28586603,0.72402775,0.19546077,0.00000000
0.35717859,1.86766275,0.40903307,0.08809876,0.03874735,0.34770564,0.29473600,0.75490759,0.19422409,0.00000000
0.36318159,1.93463696,0.40608107,0.09090911,0.03829384,0.36752526,0.30371432,0.78556921,0.19372943,0.00000000
0.36918459,2.00163229,0.40362986,0.09379258,0.03794354,0.38689396,0.31267626,0.81578000,0.19384648,0.00000000
0.37518759,2.06798103,0.40163913,0.09671533,0.03770413,0.40561658,0.32150304,0.84532008,0.19444352,0.00000000
0.38119060,2.13302919,0.40008201,0.09964265,0.03758229,0.42350289,0.33008629,0.87398897,0.19539292,0.00000000
0.38719360,2.19615764,0.39895000,0.10254025,0.03758380,0.44037241,0.33833271,0.90161210,0.19657653,0.00000000
0.39319660,2.25680322,0.39825760,0.10537544,0.03771375,0.45605929,0.34616872,0.92804718,0.19789077,0.00000000
0.39919960,2.31447911,0.39804617,0.10811836,0.03797665,0.47041711,0.35354497,0.95318996,0.19925136,0.00000000
0.40520260,2.36879339,0.39838713,0.11074304,0.03837647,0.48332345,0.36044050,0.97697922,0.20059745,0.00000000
0.41120560,2.41946518,0.39938417,0.11322835,0.03891661,0.49468401,0.36686633,0.99940078,0.20189508,0.00000000
0.41720860,2.46633736,0.40117441,0.11555867,0.03959982,0.50443609,0.37286820,1.02049012,0.20313983,0.00000000
0.42321161,2.50938529,0.40392834,0.11772435,0.04042799,0.51255126,0.37852842,1.04033357,0.20435853,0.00000000
0.42921461,2.54872081,0.40784847,0.11972192,0.04140192,0.51903705,0.38396637,1.05906770,0.20561001,0.00000000
0.43521761,2.58459117,0.41316646,0.12155397,0.04252104,0.52393758,0.38933776,1.07687691,0.20698480,0.00000000
0.44122061,2.61737262,0.42013889,0.12322872,0.04378304,0.52733299,0.39483233,1.09398915,0.20860366,0.00000000
0.44722361,2.64755866,0.42904143,0.12475941,0.04518351,0.52933775,0.40067001,1.11066969,0.21061507,0.00000000
0.45322661,2.67574320,0.44016151,0.12616332,0.04671564,0.53009769,0.40709548,1.12721309,0.21319166,0.00000000
0.45922961,2.70259903,0.45378957,0.12746069,0.04836987,0.52978601,0.41437124,1.14393364,0.21652555,0.00000000
0.46523262,2.72885236,0.47020907,0.12867343,0.05013366,0.52859826,0.42276926,1.16115433,0.22082282,0.00000000
0.47123562,2.75525414,0.48968531,0.12982377,0.05199134,0.52674644,0.43256137,1.17919481,0.22629709,0.00000000
0.47723862,2.78254937,0.51245348,0.13093291,0.05392405,0.52445247,0.44400878,1.19835874,0.23316244,0.00000000
0.48324162,2.81144527,0.53870619,0.13201963,0.05590985,0.52194126,0.45735085,1.21892082,0.24162585,0.00000000
0.48924462,2.84257968,0.56858083,0.13309913,0.05792395,0.51943348,0.47279363,1.24111407,0.25187918,0.00000000
0.49524762,2.87649071,0.60214736,0.13418193,0.05993903,0.51713837,0.49049860,1.26511770,0.26409117,0.00000000
0.50125063,2.91358891,0.63939686,0.13527304,0.06192582,0.51524687,0.51057186,1.29104616,0.27839939,0.00000000
0.50725363,2.95413293,0.68023143,0.13637141,0.06385372,0.51392515,0.53305450,1.31893964,0.29490267,0.00000000
0.51325663,2.99820962,0.72445604,0.13746956,0.06569154,0.51330888,0.55791436,1.34875645,0.31365396,0.00000000
0.51925963,3.04571956,0.77177276,0.13855362,0.06740837,0.51349835,0.58503978,1.38036773,0.33465418,0.00000000
0.52526263,3.09636841,0.82177788,0.13960361,0.06897444,0.51455472,0.61423568,1.41355459,0.35784705,0.00000000
0.53126563,3.14966486,0.87396245,0.14059394,0.07036207,0.51649736,0.64522231,1.44800802,0.38311532,0.00000000
0.53726863,3.20492525,0.92771640,0.14149430,0.07154658,0.51930260,0.67763690,1.48333176,0.41027863,0.00000000
0.54327164,3.26128517,0.98233660,0.14227060,0.07250711,0.52290378,0.71103839,1.51904811,0.43909302,0.00000000
0.54927464,3.31771777,1.03703885,0.14288630,0.07322741,0.52719274,0.74491534,1.55460666,0.46925252,0.00000000
0.55527764,3.37305858,1.09097365,0.14330362,0.07369652,0.53202275,0.77869681,1.58939603,0.50039275,0.00000000
0.56128064,3.42603623,1.14324560,0.14348510,0.07390926,0.53721274,0.81176608,1.62275817,0.53209658,0.00000000
0.56728364,3.47530841,1.19293574,0.14339496,0.07386663,0.54255289,0.84347683,1.65400511,0.56390194,0.00000000
0.57328664,3.51950188,1.23912633,0.14300058,0.07357597,0.54781125,0.87317122,1.68243768,0.59531152,0.00000000
0.57928964,3.55725560,1.28092719,0.14227386,0.07305101,0.55274136,0.90019944,1.70736568,0.62580431,0.00000000
0.58529265,3.58726529,1.31750256,0.14119244,0.07231170,0.55709056,0.92393973,1.72812889,0.65484849,0.00000000
0.59129565,3.60832816,1.34809752,0.13974079,0.07138387,0.56060876,0.94381839,1.74411827,0.68191545,0.00000000
0.59729865,3.61938581,1.37206280,0.13791104,0.07029870,0.56305723,0.95932874,1.75479647,0.70649447,0.00000000
0.60330165,3.61956392,1.38887683,0.13570360,0.06909208,0.56421733,0.97004840,1.75971699,0.72810736,0.00000000
0.60930465,3.60820677,1.39816417,0.13312747,0.06780373,0.56389858,0.97565392,1.75854100,0.74632279,0.00000000
0.61530765,3.58490517,1.39970920,0.13020032,0.06647628,0.56194593,0.97593234,1.75105121,0.76076943,0.00000000
0.62131066,3.54951625,1.39346454,0.12694816,0.06515414,0.55824574,0.97078893,1.73716198,0.77114763,0.00000000
0.62731366,3.50217427,1.37955366,0.12340484,0.06388234,0.55273050,0.96025087,1.71692514,0.77723886,0.00000000
0.63331666,3.44329136,1.35826743,0.11961110,0.06270525,0.54538170,0.94446656,1.69053117,0.77891271,0.00000000
0.63931966,3.37354825,1.33005477,0.11561353,0.06166529,0.53623103,0.92370076,1.65830537,0.77613100,0.00000000
0.64532266,3.29387482,1.29550773,0.11146314,0.06080153,0.52535975,0.89832552,1.62069929,0.76894875,0.00000000
0.65132566,3.20542144,1.25534162,0.10721389,0.06014846,0.51289616,0.86880764,1.57827743,0.75751208,0.00000000
0.65732866,3.10952195,1.21037119,0.10292094,0.05973466,0.49901154,0.83569286,1.53169986,0.74205299,0.00000000
0.66333167,3.00765012,1.16148377,0.09863901,0.05958167,0.48391448,0.79958791,1.48170151,0.72288134,0.00000000
0.66933467,2.90137132,1.10961068,0.09442063,0.05970300,0.46784412,0.76114092,1.42906882,0.70037431,0.00000000
0.67533767,2.79229168,1.05569823,0.09031450,0.06010326,0.45106247,0.72102127,1.37461504,0.67496386,0.00000000
0.68134067,2.68200711,1.00067946,0.08636406,0.06077764,0.43384626,0.67989967,1.31915513,0.64712274,0.00000000
0.68734367,2.57205442,0.94544789,0.08260621,0.06171161,0.41647870,0.63842925,1.26348145,0.61734972,0.00000000
0.69334667,2.46386685,0.89083430,0.07907032,0.06288089,0.39924147,0.59722864,1.20834132,0.58615453,0.00000000
0.69934967,2.35873583,0.83758738,0.07577760,0.06425188,0.38240732,0.55686729,1.15441744,0.55404336,0.00000000
0.70535268,2.25778068,0.78635886,0.07274077,0.06578234,0.36623353,0.51785378,1.10231189,0.52150528,0.00000000
0.71135568,2.16192715,0.73769351,0.06996408,0.06742243,0.35095644,0.48062726,1.05253436,0.48900023,0.00000000
0.71735868,2.07189550,0.69202402,0.06744376,0.06911612,0.33678723,0.44555216,1.00549485,0.45694897,0.00000000
0.72336168,1.98819805,0.64967055,0.06516866,0.07080280,0.32390889,0.41291606,0.96150106,0.42572509,0.00000000
0.72936468,1.91114571,0.61084475,0.06312134,0.07241923,0.31247443,0.38293048,0.92075998,0.39564953,0.00000000
0.73536768,1.84086232,0.57565727,0.06127923,0.07390153,0.30260618,0.35573428,0.88338352,0.36698733,0.00000000
0.74137069,1.77730548,0.54412835,0.05961606,0.07518734,0.29439592,0.33139912,0.84939739,0.33994671,0.00000000
0.74737369,1.72029218,0.51620037,0.05810336,0.07621794,0.28790579,0.30993650,0.81875237,0.31468019,0.00000000
0.75337669,1.66952703,0.49175171,0.05671192,0.07694024,0.28316956,0.29130584,0.79133726,0.29128745,0.00000000
0.75937969,1.62463151,0.47061077,0.05541326,0.07730865,0.28019412,0.27542292,0.76699244,0.26981965,0.00000000
0.76538269,1.58517209,0.45256963,0.05418094,0.07728660,0.27896095,0.26216837,0.74552319,0.25028472,0.00000000
0.77138569,1.55068577,0.43739650,0.05299164,0.07684782,0.27942738,0.25139564,0.72671202,0.23265335,0.00000000
0.77738869,1.52070163,0.42484653,0.05182608,0.07597709,0.28152753,0.24293815,0.71032940,0.21686519,0.00000000
0.78339170,1.49475757,0.41467058,0.05066961,0.07467073,0.28517299,0.23661542,0.69614232,0.20283508,0.00000000
0.78939470,1.47241170,0.40662179,0.04951254,0.07293649,0.29025302,0.23223798,0.68392060,0.19045888,0.00000000
0.79539770,1.45324844,0.40045997,0.04835015,0.07079317,0.29663469,0.22961119,0.67344071,0.17961877,0.00000000
0.80140070,1.43687967,0.39595403,0.04718251,0.06826969,0.30416290,0.22853787,0.66448749,0.17018796,0.00000000
0.80740370,1.42294176,0.39288258,0.04601397,0.06540395,0.31266044,0.22882004,0.65685384,0.16203454,0.00000000
0.81340670,1.41108950,0.39103333,0.04485252,0.06224132,0.32192863,0.23025998,0.65033913,0.15502473,0.00000000
0.81940970,1.40098816,0.39020154,0.04370896,0.05883295,0.33174829,0.23266074,0.64474655,0.14902536,0.00000000
0.82541271,1.39230497,0.39018817,0.04259600,0.05523401,0.34188176,0.23582652,0.63988033,0.14390580,0.00000000
0.83141571,1.38470141,0.39079802,0.04152733,0.05150181,0.35207559,0.23956309,0.63554309,0.13953939,0.00000000
0.83741871,1.37782714,0.39183849,0.04051667,0.04769405,0.36206451,0.24367842,0.63153401,0.13580461,0.00000000
0.84342171,1.37131686,0.39311902,0.03957693,0.04386719,0.37157625,0.24798386,0.62764815,0.13258592,0.00000000
0.84942471,1.36479035,0.39445170,0.03871943,0.04007495,0.38033743,0.25229567,0.62367724,0.12977463,0.00000000
0.85542771,1.35785617,0.39565297,0.03795330,0.03636716,0.38808022,0.25643730,0.61941188,0.12726966,0.00000000
0.86143072,1.35011899,0.39654648,0.03728501,0.03278879,0.39454956,0.26024204,0.61464545,0.12497837,0.00000000
0.86743372,1.34119006,0.39696701,0.03671807,0.02937935,0.39951066,0.26355624,0.60917914,0.12281756,0.00000000
0.87343672,1.33070031,0.39676521,0.03625295,0.02617257,0.40275636,0.26624276,0.60282814,0.12071442,0.00000000
0.87943972,1.31831526,0.39581290,0.03588711,0.02319638,0.40411413,0.26818448,0.59542842,0.11860757,0.00000000
0.88544272,1.30375072,0.39400852,0.03561522,0.02047311,0.40345212,0.26928788,0.58684372,0.11644816,0.00000000
0.89144572,1.28678823,0.39128254,0.03542951,0.01802001,0.40068414,0.26948611,0.57697216,0.11420082,0.00000000
0.89744872,1.26728947,0.38760223,0.03532027,0.01584988,0.39577316,0.26874176,0.56575230,0.11184446,0.00000000
0.90345173,1.24520841,0.38297571,0.03527637,0.01397186,0.38873313,0.26704881,0.55316785,0.10937297,0.00000000
0.90945473,1.22060085,0.37745481,0.03528589,0.01239229,0.37962911,0.26443388,0.53925112,0.10679544,0.00000000
0.91545773,1.19363042,0.37113662,0.03533679,0.01111564,0.36857548,0.26095649,0.52408463,0.10413624,0.00000000
0.92146073,1.16457094,0.36416353,0.03541757,0.01014537,0.35573254,0.25670843,0.50780110,0.10143458,0.00000000
0.92746373,1.13380500,0.35672174,0.03551792,0.00948474,0.34130150,0.25181212,0.49058147,0.09874370,0.00000000
0.93346673,1.10181862,0.34903815,0.03562933,0.00913755,0.32551811,0.24641809,0.47265137,0.09612971,0.00000000
0.93946973,1.06919246,0.34137576,0.03574562,0.00910861,0.30864541,0.24070162,0.45427588,0.09366997,0.00000000
0.94547274,1.03658974,0.33402773,0.03586341,0.00940420,0.29096567,0.23485856,0.43575317,0.09145108,0.00000000
0.95147574,1.00474145,0.32731013,0.03598243,0.01003219,0.27277208,0.22910060,0.41740691,0.08956664,0.00000000
0.95747874,0.97442927,0.32155375,0.03610581,0.01100202,0.25436055,0.22365002,0.39957813,0.08811464,0.00000000
0.96348174,0.94646663,0.31709512,0.03624006,0.01232444,0.23602177,0.21873408,0.38261648,0.08719461,0.00000000
0.96948474,0.92167858,0.31426690,0.03639511,0.01401102,0.21803402,0.21457913,0.36687138,0.08690472,0.00000000
0.97548774,0.90088072,0.31338807,0.03658398,0.01607349,0.20065688,0.21140465,0.35268318,0.08733865,0.00000000
0.98149075,0.88485780,0.31475400,0.03682244,0.01852283,0.18412589,0.20941735,0.34037467,0.08858250,0.00000000
0.98749375,0.87434224,0.31862680,0.03712845,0.02136829,0.16864853,0.20880526,0.33024286,0.09071172,0.00000000
0.99349675,0.86999300,0.32522610,0.03752145,0.02461619,0.15440121,0.20973217,0.32255148,0.09378812,0.00000000
0.99949975,0.87237522,0.33472063,0.03802154,0.02826874,0.14152753,0.21233237,0.31752401,0.09785713,0.00000000
1.00550275,0.88194102,0.34722072,0.03864853,0.03232275,0.13013757,0.21670581,0.31533756,0.10294526,0.00000000
1.01150575,0.89901190,0.36277225,0.03942097,0.03676846,0.12030814,0.22291393,0.31611754,0.10905795,0.00000000
1.01750875,0.92376320,0.38135195,0.04035507,0.04158841,0.11208388,0.23097608,0.31993335,0.11617785,0.00000000
1.02351176,0.95621135,0.40286471,0.04146372,0.04675651,0.10547902,0.24086684,0.32679504,0.12426361,0.00000000
1.02951476,0.99620429,0.42714280,0.04275548,0.05223730,0.10047970,0.25251437,0.33665122,0.13324931,0.00000000
1.03551776,1.04341580,0.45394739,0.04423376,0.05798554,0.09704667,0.26579974,0.34938825,0.14304451,0.00000000
1.04152076,1.09734438,0.48297247,0.04589611,0.06394613,0.09511827,0.28055762,0.36483095,0.15353514,0.00000000
1.04752376,1.15731711,0.51385126,0.04773375,0.07005437,0.09461369,0.29657825,0.38274479,0.16458507,0.00000000
1.05352676,1.22249900,0.54616507,0.04973131,0.07623669,0.09543621,0.31361080,0.40283993,0.17603858,0.00000000
1.05952976,1.29190806,0.57945455,0.05186687,0.08241175,0.09747663,0.33136818,0.42477687,0.18772363,0.00000000
1.06553277,1.36443616,0.61323312,0.05411223,0.08849193,0.10061666,0.34953324,0.44817404,0.19945580,0.00000000
1.07153577,1.43887542,0.64700221,0.05643361,0.09438527,0.10473232,0.36776623,0.47261695,0.21104300,0.00000000
1.07753877,1.51394972,0.68026791,0.05879245,0.09999766,0.10969727,0.38571351,0.49766906,0.22229077,0.00000000
1.08354177,1.58835041,0.71255843,0.06114662,0.10523531,0.11538607,0.40301700,0.52288389,0.23300789,0.00000000
1.08954477,1.66077522,0.74344185,0.06345175,0.11000740,0.12167734,0.41932444,0.54781811,0.24301233,0.00000000
1.09554777,1.72996900,0.77254325,0.06566281,0.11422878,0.12845662,0.43429976,0.57204524,0.25213719,0.00000000
1.10155078,1.79476467,0.79956066,0.06773568,0.11782262,0.13561908,0.44763352,0.59516942,0.26023647,0.00000000
1.10755378,1.85412275,0.82427907,0.06962885,0.12072295,0.14307177,0.45905271,0.61683860,0.26719041,0.00000000
1.11355678,1.90716769,0.84658165,0.07130503,0.12287688,0.15073551,0.46832972,0.63675676,0.27291017,0.00000000
1.11955978,1.95321918,0.86645779,0.07273261,0.12424650,0.15854609,0.47529002,0.65469446,0.27734172,0.00000000
1.12556278,1.99181709,0.88400720,0.07388696,0.12481027,0.16645500,0.47981812,0.67049720,0.28046864,0.00000000
1.13156578,2.02273849,0.89943996,0.07475150,0.12456396,0.17442935,0.48186172,0.68409112,0.28231376,0.00000000
1.13756878,2.04600583,0.91307213,0.07531834,0.12352096,0.18245106,0.48143361,0.69548582,0.28293953,0.00000000
1.14357179,2.06188577,0.92531705,0.07558872,0.12171202,0.19051537,0.47861143,0.70477388,0.28244704,0.00000000
1.14957479,2.07087832,0.93667250,0.07557294,0.11918438,0.19862856,0.47353503,0.71212713,0.28097375,0.00000000
1.15557779,2.07369684,0.94770412,0.07529006,0.11600038,0.20680507,0.46640182,0.71778972,0.27868986,0.00000000
1.16158079,2.07123945,0.95902559,0.07476709,0.11223555,0.21506413,0.45745993,0.72206832,0.27579365,0.00000000
1.16758379,2.06455324,0.97127648,0.07403801,0.10797626,0.22342604,0.44699981,0.72531961,0.27250564,0.00000000
1.17358679,2.05479274,0.98509844,0.07314240,0.10331708,0.23190825,0.43534435,0.72793591,0.26906205,0.00000000
1.17958979,2.04317456,1.00111069,0.07212393,0.09835787,0.24052160,0.42283807,0.73032929,0.26570760,0.00000000
1.18559280,2.03093016,1.01988591,0.07102867,0.09320083,0.24926674,0.40983577,0.73291499,0.26268793,0.00000000
1.19159580,2.01925892,1.04192728,0.06990340,0.08794747,0.25813115,0.39669112,0.73609481,0.26024194,0.00000000
1.19759880,2.00928341,1.06764775,0.06879386,0.08269579,0.26708681,0.38374560,0.74024125,0.25859425,0.00000000
1.20360180,2.00200887,1.09735223,0.06774311,0.07753762,0.27608873,0.37131820,0.74568293,0.25794805,0.00000000
1.20960480,1.99828846,1.13122349,0.06679012,0.07255625,0.28507443,0.35969636,0.75269200,0.25847852,0.00000000
1.21560780,1.99879549,1.16931219,0.06596843,0.06782453,0.29396453,0.34912828,0.76147390,0.26032711,0.00000000
1.22161081,2.00400376,1.21153158,0.06530521,0.06340332,0.30266419,0.33981690,0.77215993,0.26359683,0.00000000
1.22761381,2.01417628,1.25765683,0.06482049,0.05934040,0.31106561,0.33191585,0.78480267,0.26834860,0.00000000
1.23361681,2.02936258,1.30732928,0.06452679,0.05566996,0.31905129,0.32552716,0.79937459,0.27459900,0.00000000
1.23961981,2.04940443,1.36006518,0.06442896,0.05241242,0.32649787,0.32070095,0.81576944,0.28231923,0.00000000
1.24562281,2.07394913,1.41526886,0.06452442,0.04957483,0.33328046,0.31743691,0.83380659,0.29143558,0.00000000
1.25162581,2.10246962,1.47224963,0.06480353,0.04715163,0.33927700,0.31568751,0.85323783,0.30183122,0.00000000
1.25762881,2.13429032,1.53024208,0.06525036,0.04512579,0.34437269,0.31536264,0.87375633,0.31334940,0.00000000
1.26363182,2.16861726,1.58842885,0.06584352,0.04347025,0.34846402,0.31633554,0.89500741,0.32579798,0.00000000
1.26963482,2.20457134,1.64596533,0.06655723,0.04214963,0.35146227,0.31844967,0.91660061,0.33895511,0.00000000
1.27563782,2.24122322,1.70200531,0.06736249,0.04112208,0.35329642,0.32152630,0.93812259,0.35257594,0.00000000
1.28164082,2.27762864,1.75572681,0.06822825,0.04034130,0.35391521,0.32537253,0.95915051,0.36640025,0.00000000
1.28764382,2.31286284,1.80635732,0.06912270,0.03975850,0.35328837,0.32978935,0.97926536,0.38016060,0.00000000
1.29364682,2.34605308,1.85319745,0.07001444,0.03932442,0.35140705,0.33457961,0.99806477,0.39359092,0.00000000
1.29964982,2.37640811,1.89564229,0.07087362,0.03899121,0.34828341,0.33955550,1.01517515,0.40643507,0.00000000
1.30565283,2.40324395,1.93319980,0.07167299,0.03871413,0.34394957,0.34454533,1.03026251,0.41845521,0.00000000
1.31165583,2.42600522,1.96550549,0.07238878,0.03845310,0.33845591,0.34939951,1.04304187,0.42943951,0.00000000
1.31765883,2.44428147,1.99233297,0.07300150,0.03817398,0.33186910,0.35399538,1.05328497,0.43920911,0.00000000
1.32366183,2.45781825,2.01359989,0.07349639,0.03784954,0.32426970,0.35824085,1.06082604,0.44762371,0.00000000
1.32966483,2.46652259,2.02936912,0.07386392,0.03746023,0.31574978,0.36207674,1.06556543,0.45458590,0.00000000
1.33566783,2.47046296,2.03984509,0.07409986,0.03699449,0.30641051,0.36547774,1.06747112,0.46004374,0.00000000
1.34167084,2.46986371,2.04536540,0.07420527,0.03644891,0.29635988,0.36845200,1.06657804,0.46399159,0.00000000
1.34767384,2.46509425,2.04638800,0.07418627,0.03582798,0.28571065,0.37103940,1.06298520,0.46646922,0.00000000
1.35367684,2.45665341,2.04347450,0.07405364,0.03514358,0.27457850,0.37330849,1.05685081,0.46755898,0.00000000
1.35967984,2.44514948,2.03727010,0.07382217,0.03441426,0.26308049,0.37535236,1.04838553,0.46738140,0.00000000
1.36568284,2.43127652,2.02848108,0.07350995,0.03366422,0.25133371,0.37728350,1.03784417,0.46608933,0.00000000
1.37168584,2.41578793,2.01785065,0.07313755,0.03292217,0.23945413,0.37922793,1.02551610,0.46386080,0.00000000
1.37768884,2.39946801,2.00613399,0.07272699,0.03222003,0.22755563,0.38131877,1.01171484,0.46089118,0.00000000
1.38369185,2.38310257,1.99407362,0.07230086,0.03159151,0.21574903,0.38368946,0.99676710,0.45738477,0.00000000
1.38969485,2.36744960,1.98237589,0.07188124,0.03107068,0.20414117,0.38646709,0.98100193,0.45354637,0.00000000
1.39569785,2.35321112,1.97168941,0.07148877,0.03069053,0.19283394,0.38976587,0.96474014,0.44957325,0.00000000
1.40170085,2.34100703,1.96258622,0.07114177,0.03048156,0.18192324,0.39368112,0.94828468,0.44564781,0.00000000
1.40770385,2.33135223,1.95554622,0.07085544,0.03047047,0.17149787,0.39828402,0.93191210,0.44193133,0.00000000
1.41370685,2.32463753,1.95094531,0.07064124,0.03067900,0.16163825,0.40361734,0.91586557,0.43855906,0.00000000
1.41970985,2.32111521,1.94904745,0.07050637,0.03112287,0.15241523,0.40969221,0.90034956,0.43563685,0.00000000
1.42571286,2.32088976,1.95000067,0.07045351,0.03181102,0.14388877,0.41648622,0.88552630,0.43323930,0.00000000
1.43171586,2.32391395,1.95383700,0.07048072,0.03274496,0.13610671,0.42394287,0.87151420,0.43140964,0.00000000
1.43771886,2.32999051,1.96047587,0.07058151,0.03391845,0.12910372,0.43197231,0.85838794,0.43016099,0.00000000
1.44372186,2.33877913,1.96973086,0.07074515,0.03531737,0.12290036,0.44045348,0.84618018,0.42947900,0.00000000
1.44972486,2.34980849,1.98131901,0.07095712,0.03691987,0.11750247,0.44923744,0.83488474,0.42932555,0.00000000
1.45572786,2.36249279,1.99487239,0.07119972,0.03869683,0.11290088,0.45815186,0.82446075,0.42964313,0.00000000
1.46173087,2.37615198,2.00995119,0.07145277,0.04061248,0.10907154,0.46700635,0.81483773,0.43035975,0.00000000
1.46773387,2.39003484,2.02605781,0.07169447,0.04262529,0.10597596,0.47559859,0.80592093,0.43139382,0.00000000
1.47373687,2.40334400,2.04265145,0.07190224,0.04468911,0.10356221,0.48372074,0.79759701,0.43265888,0.00000000
1.47973987,2.41526181,2.05916257,0.07205353,0.04675443,0.10176619,0.49116619,0.78973934,0.43406771,0.00000000
1.48574287,2.42497609,2.07500696,0.07212672,0.04876979,0.10051341,0.49773605,0.78221304,0.43553578,0.00000000
1.49174587,2.43170469,2.08959893,0.07210181,0.05068329,0.09972101,0.50324533,0.77487940,0.43698369,0.00000000
1.49774887,2.43471812,2.10236339,0.07196111,0.05244410,0.09930006,0.50752844,0.76759951,0.43833873,0.00000000
1.50375188,2.43335931,2.11274676,0.07168973,0.05400402,0.09915806,0.51044390,0.76023727,0.43953540,0.00000000
1.50975488,2.42706011,2.12022637,0.07127597,0.05531893,0.09920147,0.51187797,0.75266157,0.44051498,0.00000000
1.51575788,2.41535385,2.12431863,0.07071151,0.05635009,0.09933830,0.51174723,0.74474785,0.44122450,0.00000000
1.52176088,2.39788408,2.12458577,0.06999149,0.05706528,0.09948052,0.50999989,0.73637914,0.44161497,0.00000000
1.52776388,2.37440921,2.12064141,0.06911444,0.05743979,0.09954638,0.50661599,0.72744670,0.44163953,0.00000000
1.53376688,2.34480331,2.11215502,0.06808200,0.05745702,0.09946235,0.50160648,0.71785049,0.44125134,0.00000000
1.53976988,2.30905359,2.09885557,0.06689865,0.05710894,0.09916487,0.49501135,0.70749955,0.44040191,0.00000000
