energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-0.87343672,2.63979091,-2.63979139,0.00446958,-0.00446958,0.09832429,-0.09832429,0.39165043,-0.39165045,1.89152969,-1.89153004,0.27388017,-0.27388021,0.00000000,-0.00000000,0.38235959,-0.38235969,0.00029526,-0.00029526
-0.86743372,2.75471310,-2.75471357,0.00471851,-0.00471851,0.09972766,-0.09972767,0.39506857,-0.39506859,1.97349297,-1.97349331,0.28307784,-0.28307787,0.00000000,-0.00000000,0.40825323,-0.40825333,0.00031437,-0.00031437
-0.86143072,2.86667963,-2.86668009,0.00497072,-0.00497072,0.10074115,-0.10074116,0.39716969,-0.39716970,2.05394373,-2.05394406,0.29154004,-0.29154008,0.00000000,-0.00000000,0.43463296,-0.43463306,0.00033308,-0.00033308
-0.85542771,2.97455285,-2.97455329,0.00521979,-0.00521979,0.10135705,-0.10135705,0.39793013,-0.39793014,2.13218130,-2.13218162,0.29910983,-0.29910986,0.00000000,-0.00000000,0.46127937,-0.46127947,0.00035113,-0.00035113
-0.84942471,3.07720554,-3.07720596,0.00545960,-0.00545960,0.10157434,-0.10157434,0.39734473,-0.39734473,2.20749064,-2.20749096,0.30564671,-0.30564673,0.00000000,-0.00000000,0.48795813,-0.48795823,0.00036830,-0.00036830
-0.84342171,3.17353968,-3.17354007,0.00568438,-0.00568439,0.10139856,-0.10139856,0.39542646,-0.39542645,2.27915261,-2.27915291,0.31102988,-0.31102990,0.00000000,-0.00000000,0.51442097,-0.51442106,0.00038436,-0.00038436
-0.83741871,3.26250486,-3.26250522,0.00588887,-0.00588887,0.10084152,-0.10084151,0.39220568,-0.39220567,2.34645479,-2.34645508,0.31516097,-0.31516098,0.00000000,-0.00000000,0.54040706,-0.54040716,0.00039910,-0.00039910
-0.83141571,3.34311617,-3.34311650,0.00606836,-0.00606836,0.09992070,-0.09992070,0.38772916,-0.38772914,2.40870270,-2.40870297,0.31796625,-0.31796626,0.00000000,-0.00000000,0.56564513,-0.56564521,0.00041234,-0.00041234
-0.82541271,3.41447083,-3.41447113,0.00621881,-0.00621881,0.09865864,-0.09865863,0.38205874,-0.38205872,2.46523116,-2.46523140,0.31939823,-0.31939823,0.00000000,-0.00000000,0.58985611,-0.58985619,0.00042390,-0.00042390
-0.81940970,3.47576344,-3.47576369,0.00633690,-0.00633690,0.09708207,-0.09708206,0.37526985,-0.37526982,2.51541555,-2.51541577,0.31943644,-0.31943644,0.00000000,-0.00000000,0.61275665,-0.61275672,0.00043367,-0.00043367
-0.81340670,3.52629941,-3.52629962,0.00642011,-0.00642011,0.09522100,-0.09522099,0.36744977,-0.36744974,2.55868285,-2.55868304,0.31808756,-0.31808756,0.00000000,-0.00000000,0.63406326,-0.63406332,0.00044153,-0.00044153
-0.80740370,3.56550661,-3.56550677,0.00646672,-0.00646672,0.09310775,-0.09310774,0.35869589,-0.35869586,2.59452226,-2.59452241,0.31538470,-0.31538469,0.00000000,-0.00000000,0.65349717,-0.65349722,0.00044742,-0.00044742
-0.80140070,3.59294487,-3.59294498,0.00647585,-0.00647585,0.09077598,-0.09077597,0.34911378,-0.34911375,2.62249523,-2.62249535,0.31138593,-0.31138591,0.00000000,-0.00000000,0.67078983,-0.67078988,0.00045132,-0.00045132
-0.79539770,3.60831352,-3.60831358,0.00644741,-0.00644741,0.08825975,-0.08825973,0.33881535,-0.33881531,2.64224483,-2.64224493,0.30617216,-0.30617214,0.00000000,-0.00000000,0.68568894,-0.68568898,0.00045323,-0.00045323
-0.78939470,3.61145686,-3.61145687,0.00638210,-0.00638210,0.08559261,-0.08559260,0.32791705,-0.32791701,2.65350425,-2.65350430,0.29984437,-0.29984434,0.00000000,-0.00000000,0.69796471,-0.69796473,0.00045319,-0.00045319
-0.78339170,3.60236768,-3.60236765,0.00628134,-0.00628134,0.08280694,-0.08280693,0.31653817,-0.31653813,2.65610425,-2.65610427,0.29252040,-0.29252037,0.00000000,-0.00000000,0.70741638,-0.70741640,0.00045129,-0.00045129
-0.77738869,3.58118886,-3.58118877,0.00614722,-0.00614722,0.07993327,-0.07993326,0.30479937,-0.30479933,2.64997959,-2.64997957,0.28433137,-0.28433134,0.00000000,-0.00000000,0.71387860,-0.71387861,0.00044763,-0.00044763
-0.77138569,3.54821311,-3.54821298,0.00598235,-0.00598235,0.07699987,-0.07699986,0.29282136,-0.29282131,2.63517401,-2.63517396,0.27541794,-0.27541791,0.00000000,-0.00000000,0.71722743,-0.71722742,0.00044235,-0.00044235
-0.76538269,3.50388100,-3.50388082,0.00578985,-0.00578985,0.07403249,-0.07403248,0.28072389,-0.28072384,2.61184386,-2.61184377,0.26592657,-0.26592653,0.00000000,-0.00000000,0.71738575,-0.71738572,0.00043561,-0.00043561
-0.75937969,3.44877720,-3.44877697,0.00557318,-0.00557318,0.07105423,-0.07105422,0.26862505,-0.26862501,2.58025995,-2.58025983,0.25600584,-0.25600580,0.00000000,-0.00000000,0.71432784,-0.71432780,0.00042761,-0.00042761
-0.75337669,3.38362501,-3.38362475,0.00533607,-0.00533607,0.06808561,-0.06808560,0.25664085,-0.25664081,2.54080770,-2.54080755,0.24580317,-0.24580313,0.00000000,-0.00000000,0.70808285,-0.70808280,0.00041855,-0.00041855
-0.74737369,3.30927930,-3.30927900,0.00508242,-0.00508242,0.06514476,-0.06514475,0.24488512,-0.24488508,2.49398533,-2.49398515,0.23546187,-0.23546183,0.00000000,-0.00000000,0.69873697,-0.69873691,0.00040866,-0.00040866
-0.74137069,3.22671764,-3.22671731,0.00481619,-0.00481619,0.06224774,-0.06224773,0.23346970,-0.23346966,2.44039993,-2.44039972,0.22511873,-0.22511869,0.00000000,-0.00000000,0.68643422,-0.68643415,0.00039817,-0.00039817
-0.73536768,3.13702993,-3.13702957,0.00454129,-0.00454129,0.05940889,-0.05940888,0.22250489,-0.22250485,2.38076155,-2.38076131,0.21490217,-0.21490213,0.00000000,-0.00000000,0.67137571,-0.67137563,0.00038732,-0.00038732
-0.72936468,3.04140634,-3.04140596,0.00426158,-0.00426158,0.05664129,-0.05664128,0.21210011,-0.21210007,2.31587517,-2.31587491,0.20493105,-0.20493101,0.00000000,-0.00000000,0.65381739,-0.65381730,0.00037637,-0.00037637
-0.72336168,2.94112382,-2.94112342,0.00398073,-0.00398073,0.05395716,-0.05395715,0.20236472,-0.20236468,2.24663066,-2.24663039,0.19531407,-0.19531403,0.00000000,-0.00000000,0.63406629,-0.63406619,0.00036558,-0.00036558
-0.71735868,2.83753117,-2.83753075,0.00370221,-0.00370221,0.05136833,-0.05136832,0.19340883,-0.19340880,2.17399098,-2.17399069,0.18614974,-0.18614970,0.00000000,-0.00000000,0.61247544,-0.61247534,0.00035518,-0.00035518
-0.71135568,2.73203296,-2.73203254,0.00342926,-0.00342926,0.04888657,-0.04888656,0.18534414,-0.18534411,2.09897868,-2.09897838,0.17752689,-0.17752686,0.00000000,-0.00000000,0.58943751,-0.58943740,0.00034546,-0.00034546
-0.70535268,2.62607246,-2.62607204,0.00316484,-0.00316484,0.04652389,-0.04652388,0.17828460,-0.17828457,2.02266116,-2.02266086,0.16952568,-0.16952565,0.00000000,-0.00000000,0.56537749,-0.56537738,0.00033665,-0.00033665
-0.69934967,2.52111378,-2.52111336,0.00291165,-0.00291165,0.04429273,-0.04429272,0.17234686,-0.17234683,1.94613489,-1.94613458,0.16221882,-0.16221879,0.00000000,-0.00000000,0.54074459,-0.54074448,0.00032900,-0.00032900
-0.69334667,2.41862360,-2.41862319,0.00267213,-0.00267213,0.04220610,-0.04220609,0.16765030,-0.16765029,1.87050898,-1.87050867,0.15567309,-0.15567307,0.00000000,-0.00000000,0.51600361,-0.51600351,0.00032277,-0.00032277
-0.68734367,2.32005267,-2.32005227,0.00244844,-0.00244844,0.04027750,-0.04027749,0.16431675,-0.16431674,1.79688851,-1.79688821,0.14995094,-0.14995092,0.00000000,-0.00000000,0.49162606,-0.49162596,0.00031819,-0.00031819
-0.68134067,2.22681739,-2.22681702,0.00224251,-0.00224251,0.03852086,-0.03852086,0.16246952,-0.16246951,1.72635792,-1.72635764,0.14511200,-0.14511199,0.00000000,-0.00000000,0.46808122,-0.46808112,0.00031549,-0.00031549
-0.67533767,2.14028172,-2.14028138,0.00205605,-0.00205605,0.03695033,-0.03695032,0.16223200,-0.16223200,1.65996481,-1.65996455,0.14121446,-0.14121444,0.00000000,-0.00000000,0.44582748,-0.44582738,0.00031491,-0.00031491
-0.66933467,2.06173962,-2.06173930,0.00189057,-0.00189057,0.03557990,-0.03557989,0.16372556,-0.16372557,1.59870441,-1.59870416,0.13831613,-0.13831611,0.00000000,-0.00000000,0.42530394,-0.42530385,0.00031664,-0.00031664
-0.66333167,1.99239807,-1.99239779,0.00174740,-0.00174740,0.03442312,-0.03442312,0.16706685,-0.16706686,1.54350494,-1.54350472,0.13647518,-0.13647517,0.00000000,-0.00000000,0.40692265,-0.40692258,0.00032090,-0.00032090
-0.65732866,1.93336105,-1.93336081,0.00162769,-0.00162769,0.03349263,-0.03349262,0.17236447,-0.17236449,1.49521414,-1.49521394,0.13575039,-0.13575039,0.00000000,-0.00000000,0.39106145,-0.39106139,0.00032786,-0.00032786
-0.65132566,1.88561424,-1.88561404,0.00153249,-0.00153249,0.03279967,-0.03279967,0.17971518,-0.17971520,1.45458685,-1.45458668,0.13620091,-0.13620091,0.00000000,-0.00000000,0.37805743,-0.37805738,0.00033771,-0.00033771
-0.64532266,1.85001070,-1.85001056,0.00146268,-0.00146268,0.03235370,-0.03235370,0.18919960,-0.18919964,1.42227399,-1.42227386,0.13788544,-0.13788545,0.00000000,-0.00000000,0.36820125,-0.36820122,0.00035060,-0.00035060
-0.63931966,1.82725756,-1.82725746,0.00141904,-0.00141904,0.03216184,-0.03216184,0.20087767,-0.20087771,1.39881275,-1.39881266,0.14086102,-0.14086103,0.00000000,-0.00000000,0.36173218,-0.36173215,0.00036665,-0.00036665
-0.63331666,1.81790357,-1.81790352,0.00140220,-0.00140220,0.03222851,-0.03222851,0.21478391,-0.21478396,1.38461810,-1.38461804,0.14518116,-0.14518117,0.00000000,-0.00000000,0.35883381,-0.35883379,0.00038597,-0.00038597
-0.62731366,1.82232790,-1.82232791,0.00141265,-0.00141266,0.03255500,-0.03255500,0.23092286,-0.23092292,1.37997567,-1.37997564,0.15089361,-0.15089363,0.00000000,-0.00000000,0.35963065,-0.35963065,0.00040863,-0.00040863
-0.62131066,1.84073006,-1.84073012,0.00145075,-0.00145075,0.03313918,-0.03313918,0.24926474,-0.24926480,1.38503592,-1.38503594,0.15803779,-0.15803781,0.00000000,-0.00000000,0.36418541,-0.36418542,0.00043467,-0.00043467
-0.61530765,1.87312119,-1.87312130,0.00151665,-0.00151665,0.03397524,-0.03397524,0.26974163,-0.26974170,1.39980981,-1.39980986,0.16664186,-0.16664189,0.00000000,-0.00000000,0.37249703,-0.37249706,0.00046407,-0.00046407
-0.60930465,1.91931707,-1.91931723,0.00161030,-0.00161031,0.03505353,-0.03505353,0.29224445,-0.29224453,1.42416583,-1.42416591,0.17671973,-0.17671976,0.00000000,-0.00000000,0.38449960,-0.38449964,0.00049680,-0.00049680
-0.60330165,1.97893304,-1.97893325,0.00173143,-0.00173143,0.03636053,-0.03636054,0.31662093,-0.31662101,1.45782874,-1.45782886,0.18826798,-0.18826801,0.00000000,-0.00000000,0.40006205,-0.40006211,0.00053275,-0.00053275
-0.59729865,2.05138124,-2.05138149,0.00187947,-0.00187947,0.03787889,-0.03787890,0.34267469,-0.34267478,1.50038008,-1.50038024,0.20126293,-0.20126297,0.00000000,-0.00000000,0.41898885,-0.41898891,0.00057176,-0.00057176
-0.59129565,2.13587066,-2.13587095,0.00205356,-0.00205356,0.03958756,-0.03958756,0.37016575,-0.37016584,1.55126053,-1.55126072,0.21565800,-0.21565804,0.00000000,-0.00000000,0.44102164,-0.44102171,0.00061364,-0.00061364
-0.58529265,2.23141030,-2.23141063,0.00225249,-0.00225250,0.04146207,-0.04146208,0.39881245,-0.39881254,1.60977446,-1.60977467,0.23138141,-0.23138146,0.00000000,-0.00000000,0.46584206,-0.46584215,0.00065810,-0.00065810
-0.57928964,2.33681591,-2.33681628,0.00247470,-0.00247471,0.04347493,-0.04347494,0.42829489,-0.42829499,1.67509676,-1.67509700,0.24833451,-0.24833456,0.00000000,-0.00000000,0.49307567,-0.49307576,0.00070482,-0.00070482
-0.57328664,2.45072069,-2.45072109,0.00271824,-0.00271824,0.04559603,-0.04559604,0.45825989,-0.45825998,1.74628207,-1.74628233,0.26639070,-0.26639075,0.00000000,-0.00000000,0.52229713,-0.52229722,0.00075342,-0.00075342
-0.56728364,2.57159013,-2.57159055,0.00298078,-0.00298078,0.04779321,-0.04779322,0.48832735,-0.48832744,1.82227659,-1.82227687,0.28539515,-0.28539520,0.00000000,-0.00000000,0.55303666,-0.55303676,0.00080345,-0.00080345
-0.56128064,2.69774121,-2.69774164,0.00325959,-0.00325959,0.05003288,-0.05003289,0.51809793,-0.51809802,1.90193234,-1.90193263,0.30516543,-0.30516549,0.00000000,-0.00000000,0.58478776,-0.58478787,0.00085442,-0.00085442
-0.55527764,2.82736591,-2.82736635,0.00355161,-0.00355161,0.05228067,-0.05228067,0.54716176,-0.54716184,1.98402401,-1.98402431,0.32549299,-0.32549305,0.00000000,-0.00000000,0.61701611,-0.61701621,0.00090579,-0.00090579
-0.54927464,2.95855890,-2.95855935,0.00385343,-0.00385344,0.05450211,-0.05450212,0.57510795,-0.57510803,2.06726801,-2.06726832,0.34614561,-0.34614567,0.00000000,-0.00000000,0.64916951,-0.64916961,0.00095698,-0.00095698
-0.54327164,3.08934900,-3.08934944,0.00416139,-0.00416140,0.05666340,-0.05666341,0.60153457,-0.60153464,2.15034371,-2.15034401,0.36687081,-0.36687087,0.00000000,-0.00000000,0.68068874,-0.68068884,0.00100740,-0.00100740
-0.53726863,3.21773390,-3.21773433,0.00447162,-0.00447162,0.05873202,-0.05873202,0.62605875,-0.62605882,2.23191626,-2.23191655,0.38740010,-0.38740015,0.00000000,-0.00000000,0.71101912,-0.71101921,0.00105643,-0.00105643
-0.53126563,3.34171740,-3.34171781,0.00478011,-0.00478012,0.06067747,-0.06067747,0.64832655,-0.64832660,2.31066071,-2.31066099,0.40745403,-0.40745408,0.00000000,-0.00000000,0.73962228,-0.73962237,0.00110344,-0.00110344
-0.52526263,3.45934835,-3.45934873,0.00508286,-0.00508286,0.06247186,-0.06247187,0.66802212,-0.66802217,2.38528685,-2.38528712,0.42674802,-0.42674807,0.00000000,-0.00000000,0.76598817,-0.76598824,0.00114784,-0.00114784
-0.51925963,3.56876007,-3.56876043,0.00537591,-0.00537591,0.06409050,-0.06409050,0.68487602,-0.68487606,2.45456407,-2.45456432,0.44499859,-0.44499863,0.00000000,-0.00000000,0.78964650,-0.78964657,0.00118905,-0.00118905
-0.51325663,3.66820943,-3.66820975,0.00565550,-0.00565550,0.06551230,-0.06551230,0.69867213,-0.69867216,2.51734563,-2.51734585,0.46192999,-0.46193003,0.00000000,-0.00000000,0.81017767,-0.81017772,0.00122652,-0.00122652
-0.50725363,3.75611404,-3.75611431,0.00591814,-0.00591814,0.06672021,-0.06672022,0.70925307,-0.70925309,2.57259169,-2.57259188,0.47728100,-0.47728103,0.00000000,-0.00000000,0.82722244,-0.82722248,0.00125978,-0.00125978
-0.50125063,3.83108658,-3.83108681,0.00616073,-0.00616073,0.06770149,-0.06770150,0.71652386,-0.71652387,2.61939030,-2.61939046,0.49081155,-0.49081158,0.00000000,-0.00000000,0.84049025,-0.84049028,0.00128842,-0.00128842
-0.49524762,3.89196503,-3.89196521,0.00638064,-0.00638064,0.06844783,-0.06844783,0.72045370,-0.72045370,2.65697572,-2.65697585,0.50230907,-0.50230909,0.00000000,-0.00000000,0.84976574,-0.84976576,0.00131209,-0.00131209
-0.48924462,3.93783757,-3.93783770,0.00657578,-0.00657578,0.06895541,-0.06895542,0.72107580,-0.72107579,2.68474347,-2.68474356,0.51159421,-0.51159423,0.00000000,-0.00000000,0.85491323,-0.85491323,0.00133055,-0.00133055
-0.48324162,3.96806138,-3.96806145,0.00674464,-0.00674464,0.06922490,-0.06922490,0.71848535,-0.71848533,2.70226145,-2.70226150,0.51852584,-0.51852585,0.00000000,-0.00000000,0.85587902,-0.85587901,0.00134364,-0.00134364
-0.47723862,3.98227440,-3.98227442,0.00688636,-0.00688636,0.06926121,-0.06926121,0.71283566,-0.71283563,2.70927686,-2.70927687,0.52300493,-0.52300494,0.00000000,-0.00000000,0.85269133,-0.85269130,0.00135133,-0.00135133
-0.47123562,3.98039965,-3.98039961,0.00700066,-0.00700066,0.06907327,-0.06907327,0.70433274,-0.70433269,2.70571847,-2.70571844,0.52497738,-0.52497737,0.00000000,-0.00000000,0.84545794,-0.84545790,0.00135364,-0.00135364
-0.46523262,3.96264170,-3.96264160,0.00708791,-0.00708791,0.06867372,-0.06867372,0.69322839,-0.69322834,2.69169413,-2.69169406,0.52443543,-0.52443542,0.00000000,-0.00000000,0.83436160,-0.83436156,0.00135074,-0.00135074
-0.45922961,3.92947545,-3.92947530,0.00714899,-0.00714899,0.06807842,-0.06807841,0.67981237,-0.67981232,2.66748361,-2.66748350,0.52141785,-0.52141783,0.00000000,-0.00000000,0.81965331,-0.81965325,0.00134285,-0.00134285
-0.45322661,3.88162755,-3.88162734,0.00718528,-0.00718528,0.06730601,-0.06730601,0.66440361,-0.66440355,2.63352693,-2.63352679,0.51600854,-0.51600851,0.00000000,-0.00000000,0.80164379,-0.80164372,0.00133032,-0.00133032
-0.44722361,3.82005101,-3.82005076,0.00719856,-0.00719856,0.06637743,-0.06637742,0.64734113,-0.64734107,2.59040855,-2.59040838,0.50833398,-0.50833395,0.00000000,-0.00000000,0.78069351,-0.78069343,0.00131355,-0.00131355
-0.44122061,3.74589419,-3.74589390,0.00719089,-0.00719089,0.06531529,-0.06531529,0.62897481,-0.62897475,2.53883811,-2.53883790,0.49855932,-0.49855928,0.00000000,-0.00000000,0.75720158,-0.75720150,0.00129300,-0.00129300
-0.43521761,3.66046514,-3.66046481,0.00716450,-0.00716450,0.06414342,-0.06414341,0.60965639,-0.60965633,2.47962831,-2.47962807,0.48688339,-0.48688335,0.00000000,-0.00000000,0.73159400,-0.73159391,0.00126920,-0.00126920
-0.42921461,3.56519299,-3.56519262,0.00712170,-0.00712170,0.06288626,-0.06288625,0.58973109,-0.58973103,2.41367096,-2.41367070,0.47353289,-0.47353284,0.00000000,-0.00000000,0.70431166,-0.70431157,0.00124271,-0.00124271
-0.42321161,3.46158767,-3.46158728,0.00706474,-0.00706474,0.06156838,-0.06156838,0.56952999,-0.56952993,2.34191208,-2.34191180,0.45875590,-0.45875585,0.00000000,-0.00000000,0.67579868,-0.67579859,0.00121412,-0.00121412
-0.41720860,3.35119996,-3.35119955,0.00699576,-0.00699576,0.06021402,-0.06021402,0.54936349,-0.54936343,2.26532710,-2.26532680,0.44281508,-0.44281503,0.00000000,-0.00000000,0.64649132,-0.64649122,0.00118401,-0.00118401
-0.41120560,3.23558308,-3.23558265,0.00691667,-0.00691667,0.05884665,-0.05884664,0.52951599,-0.52951593,2.18489710,-2.18489678,0.42598071,-0.42598065,0.00000000,-0.00000000,0.61680800,-0.61680791,0.00115296,-0.00115296
-0.40520260,3.11625770,-3.11625725,0.00682912,-0.00682912,0.05748860,-0.05748859,0.51024187,-0.51024181,2.10158719,-2.10158686,0.40852404,-0.40852398,0.00000000,-0.00000000,0.58714072,-0.58714063,0.00112155,-0.00112155
-0.39919960,2.99468137,-2.99468091,0.00673446,-0.00673446,0.05616082,-0.05616082,0.49176282,-0.49176277,2.01632770,-2.01632736,0.39071102,-0.39071096,0.00000000,-0.00000000,0.55784805,-0.55784796,0.00109031,-0.00109030
-0.39319660,2.87222362,-2.87222316,0.00663375,-0.00663375,0.05488263,-0.05488262,0.47426653,-0.47426648,1.92999891,-1.92999856,0.37279675,-0.37279669,0.00000000,-0.00000000,0.52925000,-0.52924991,0.00105972,-0.00105972
-0.38719360,2.75014730,-2.75014684,0.00652779,-0.00652779,0.05367156,-0.05367156,0.45790662,-0.45790658,1.84341983,-1.84341948,0.35502077,-0.35502072,0.00000000,-0.00000000,0.50162462,-0.50162453,0.00103025,-0.00103025
-0.38119060,2.62959650,-2.62959604,0.00641714,-0.00641714,0.05254331,-0.05254331,0.44280367,-0.44280363,1.75734119,-1.75734084,0.33760338,-0.33760332,0.00000000,-0.00000000,0.47520658,-0.47520650,0.00100230,-0.00100230
-0.37518759,2.51159112,-2.51159067,0.00630225,-0.00630225,0.05151170,-0.05151170,0.42904722,-0.42904718,1.67244254,-1.67244220,0.32074296,-0.32074291,0.00000000,-0.00000000,0.45018737,-0.45018729,0.00097620,-0.00097620
-0.36918459,2.39702757,-2.39702713,0.00618350,-0.00618350,0.05058869,-0.05058869,0.41669845,-0.41669841,1.58933344,-1.58933310,0.30461443,-0.30461438,0.00000000,-0.00000000,0.42671710,-0.42671703,0.00095225,-0.00095225
-0.36318159,2.28668488,-2.28668445,0.00606133,-0.00606133,0.04978447,-0.04978447,0.40579347,-0.40579344,1.50855793,-1.50855760,0.28936866,-0.28936861,0.00000000,-0.00000000,0.40490759,-0.40490753,0.00093069,-0.00093069
-0.35717859,2.18123522,-2.18123482,0.00593633,-0.00593633,0.04910752,-0.04910752,0.39634682,-0.39634680,1.43060188,-1.43060156,0.27513287,-0.27513283,0.00000000,-0.00000000,0.38483652,-0.38483646,0.00091171,-0.00091171
-0.35117559,2.08125770,-2.08125731,0.00580937,-0.00580936,0.04856472,-0.04856472,0.38835509,-0.38835507,1.35590217,-1.35590186,0.26201177,-0.26201173,0.00000000,-0.00000000,0.36655218,-0.36655213,0.00089546,-0.00089546
-0.34517259,1.98725388,-1.98725351,0.00568163,-0.00568163,0.04816146,-0.04816146,0.38180040,-0.38180038,1.28485693,-1.28485663,0.25008937,-0.25008934,0.00000000,-0.00000000,0.35007880,-0.35007875,0.00088204,-0.00088204
-0.33916958,1.89966397,-1.89966363,0.00555477,-0.00555477,0.04790171,-0.04790170,0.37665364,-0.37665362,1.21783587,-1.21783559,0.23943123,-0.23943119,0.00000000,-0.00000000,0.33542179,-0.33542175,0.00087151,-0.00087151
-0.33316658,1.81888219,-1.81888186,0.00543091,-0.00543090,0.04778808,-0.04778807,0.37287735,-0.37287733,1.15518977,-1.15518951,0.23008691,-0.23008688,0.00000000,-0.00000000,0.32257297,-0.32257293,0.00086392,-0.00086392
-0.32716358,1.74527014,-1.74526985,0.00531266,-0.00531266,0.04782191,-0.04782190,0.37042810,-0.37042808,1.09725833,-1.09725808,0.22209262,-0.22209260,0.00000000,-0.00000000,0.31151528,-0.31151524,0.00085928,-0.00085928
-0.32116058,1.67916754,-1.67916727,0.00520319,-0.00520319,0.04800326,-0.04800326,0.36925840,-0.36925839,1.04437576,-1.04437554,0.21547370,-0.21547368,0.00000000,-0.00000000,0.30222694,-0.30222692,0.00085758,-0.00085758
-0.31515758,1.62089924,-1.62089900,0.00510611,-0.00510611,0.04833096,-0.04833096,0.36931817,-0.36931816,0.99687364,-0.99687344,0.21024691,-0.21024689,0.00000000,-0.00000000,0.29468496,-0.29468494,0.00085878,-0.00085878
-0.30915458,1.57077847,-1.57077827,0.00502548,-0.00502548,0.04880256,-0.04880256,0.37055577,-0.37055576,0.95508071,-0.95508054,0.20642240,-0.20642239,0.00000000,-0.00000000,0.28886777,-0.28886776,0.00086285,-0.00086285
-0.30315158,1.52910612,-1.52910595,0.00496569,-0.00496569,0.04941435,-0.04941435,0.37291865,-0.37291865,0.91931965,-0.91931950,0.20400531,-0.20400531,0.00000000,-0.00000000,0.28475711,-0.28475710,0.00086973,-0.00086973
-0.29714857,1.49616613,-1.49616599,0.00493137,-0.00493137,0.05016136,-0.05016136,0.37635384,-0.37635385,0.88990095,-0.88990083,0.20299691,-0.20299691,0.00000000,-0.00000000,0.28233915,-0.28233915,0.00087935,-0.00087935
-0.29114557,1.47221768,-1.47221758,0.00492723,-0.00492723,0.05103734,-0.05103734,0.38080817,-0.38080817,0.86711431,-0.86711422,0.20339526,-0.20339527,0.00000000,-0.00000000,0.28160488,-0.28160488,0.00089164,-0.00089164
-0.28514257,1.45748462,-1.45748456,0.00495799,-0.00495799,0.05203482,-0.05203482,0.38622848,-0.38622849,0.85121807,-0.85121801,0.20519554,-0.20519555,0.00000000,-0.00000000,0.28254987,-0.28254988,0.00090652,-0.00090652
-0.27913957,1.45214306,-1.45214303,0.00502816,-0.00502816,0.05314513,-0.05314513,0.39256188,-0.39256190,0.84242737,-0.84242733,0.20838989,-0.20838990,0.00000000,-0.00000000,0.28517358,-0.28517360,0.00092388,-0.00092388
-0.27313657,1.45630805,-1.45630807,0.00514194,-0.00514194,0.05435854,-0.05435854,0.39975607,-0.39975609,0.84090171,-0.84090171,0.21296699,-0.21296701,0.00000000,-0.00000000,0.28947821,-0.28947824,0.00094364,-0.00094364
-0.26713357,1.47002024,-1.47002030,0.00530305,-0.00530305,0.05566435,-0.05566435,0.40775969,-0.40775971,0.84673296,-0.84673298,0.21891138,-0.21891141,0.00000000,-0.00000000,0.29546729,-0.29546732,0.00096567,-0.00096567
-0.26113057,1.49323342,-1.49323352,0.00551463,-0.00551463,0.05705107,-0.05705108,0.41652295,-0.41652298,0.85993419,-0.85993424,0.22620261,-0.22620264,0.00000000,-0.00000000,0.30314409,-0.30314413,0.00098987,-0.00098987
-0.25512756,1.52580390,-1.52580405,0.00577911,-0.00577911,0.05850664,-0.05850664,0.42599823,-0.42599826,0.88043047,-0.88043056,0.23481423,-0.23481427,0.00000000,-0.00000000,0.31250993,-0.31250998,0.00101610,-0.00101610
-0.24912456,1.56748235,-1.56748254,0.00609813,-0.00609813,0.06001864,-0.06001865,0.43614078,-0.43614082,0.90805197,-0.90805209,0.24471290,-0.24471295,0.00000000,-0.00000000,0.32356249,-0.32356254,0.00104423,-0.00104423
-0.24312156,1.61790866,-1.61790888,0.00647245,-0.00647246,0.06157457,-0.06157458,0.44690944,-0.44690948,0.94252990,-0.94253005,0.25585742,-0.25585747,0.00000000,-0.00000000,0.33629405,-0.33629411,0.00107411,-0.00107411
-0.23711856,1.67661024,-1.67661050,0.00690195,-0.00690195,0.06316209,-0.06316210,0.45826716,-0.45826721,0.98349570,-0.98349588,0.26819798,-0.26819804,0.00000000,-0.00000000,0.35068993,-0.35069000,0.00110559,-0.00110559
-0.23111556,1.74300401,-1.74300430,0.00738554,-0.00738555,0.06476933,-0.06476934,0.47018146,-0.47018151,1.03048355,-1.03048374,0.28167551,-0.28167557,0.00000000,-0.00000000,0.36672683,-0.36672690,0.00113849,-0.00113849
-0.22511256,1.81640189,-1.81640222,0.00792128,-0.00792128,0.06638509,-0.06638509,0.48262451,-0.48262457,1.08293611,-1.08293633,0.29622129,-0.29622135,0.00000000,-0.00000000,0.38437137,-0.38437145,0.00117264,-0.00117264
-0.21910955,1.89601979,-1.89602015,0.00850629,-0.00850629,0.06799911,-0.06799911,0.49557292,-0.49557298,1.14021346,-1.14021369,0.31175677,-0.31175684,0.00000000,-0.00000000,0.40357863,-0.40357872,0.00120785,-0.00120785
-0.21310655,1.98098959,-1.98098997,0.00913690,-0.00913691,0.06960225,-0.06960225,0.50900706,-0.50900713,1.20160464,-1.20160489,0.32819365,-0.32819373,0.00000000,-0.00000000,0.42429080,-0.42429089,0.00124393,-0.00124393
