energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.30115058,8.55831281,0.04032528,0.41280609,1.69041486,4.37288971,0.24374714,3.33004293
-4.29514757,8.25575809,0.04072700,0.40059067,1.64737023,4.15015420,0.24309008,3.26448596
-4.28914457,7.94869329,0.04108940,0.38718748,1.60277291,3.92788718,0.24214565,3.19502080
-4.28314157,7.64055470,0.04140576,0.37278524,1.55713794,3.70853862,0.24097093,3.12248301
-4.27713857,7.33471884,0.04167123,0.35759047,1.51097752,3.49441441,0.23962503,3.04777295
-4.27113557,7.03443924,0.04188277,0.34182185,1.46478934,3.28763765,0.23816694,2.97183603
-4.26513257,6.74278733,0.04203922,0.32570430,1.41904545,3.09011727,0.23665324,2.89564073
-4.25912956,6.46259937,0.04214111,0.30946294,1.37418205,2.90352451,0.23513579,2.82015523
-4.25312656,6.19643140,0.04219060,0.29331733,1.33059066,2.72927813,0.23365959,2.74632385
-4.24712356,5.94652384,0.04219120,0.27747598,1.28861123,2.56853819,0.23226079,2.67504436
-4.24112056,5.71477694,0.04214764,0.26213155,1.24852732,2.42220825,0.23096516,2.60714730
-4.23511756,5.50273794,0.04206552,0.24745676,1.21056384,2.29094544,0.22978690,2.54337846
-4.22911456,5.31160017,0.04195117,0.23360115,1.17488734,2.17517736,0.22872814,2.48438529
-4.22311156,5.14221382,0.04181134,0.22068894,1.14160895,2.07512464,0.22777893,2.43070794
-4.21710855,4.99510732,0.04165303,0.20881781,1.11078985,1.99082776,0.22691795,2.38277522
-4.21110555,4.87051813,0.04148328,0.19805880,1.08244880,1.92217655,0.22611377,2.34090563
-4.20510255,4.76843078,0.04130904,0.18845709,1.05657148,1.86894081,0.22532674,2.30531300
-4.19909955,4.68861987,0.04113703,0.18003374,1.03312102,1.83080044,0.22451138,2.27611626
-4.19309655,4.63069568,0.04097365,0.17278821,1.01204899,1.80737354,0.22361908,2.25335242
-4.18709355,4.59414936,0.04082493,0.16670138,0.99330621,1.79824134,0.22260111,2.23699170
-4.18109055,4.57839543,0.04069645,0.16173912,0.97685272,1.80296865,0.22141169,2.22695371
-4.17508754,4.58280905,0.04059332,0.15785598,0.96266610,1.82111924,0.22001093,2.22312337
-4.16908454,4.60675595,0.04052010,0.15499901,0.95074774,1.85226553,0.21836759,2.22536548
-4.16308154,4.64961368,0.04048076,0.15311138,0.94112645,1.89599245,0.21646136,2.23353690
-4.15707854,4.71078299,0.04047859,0.15213578,0.93385916,1.95189564,0.21428465,2.24749548
-4.15107554,4.78968901,0.04051609,0.15201725,0.92902861,2.01957440,0.21184374,2.26710519
-4.14507254,4.88577263,0.04059492,0.15270552,0.92673806,2.09862019,0.20915913,2.29223717
-4.13906953,4.99847270,0.04071570,0.15415672,0.92710325,2.18860150,0.20626519,2.32276661
-4.13306653,5.12720063,0.04087793,0.15633430,0.93024206,2.28904633,0.20320909,2.35856591
-4.12706353,5.27130907,0.04107985,0.15920928,0.93626236,2.39942326,0.20004887,2.39949439
-4.12106053,5.43005692,0.04131835,0.16275986,0.94524886,2.51912257,0.19685106,2.44538568
-4.11505753,5.60257299,0.04158888,0.16697026,0.95724953,2.64743836,0.19368759,2.49603328
-4.10905453,5.78782056,0.04188539,0.17182910,0.97226251,2.78355293,0.19063248,2.55117574
-4.10305153,5.98456541,0.04220037,0.17732730,0.99022427,2.92652421,0.18775820,2.61048212
-4.09704852,6.19134911,0.04252492,0.18345562,1.01099963,3.07527706,0.18513204,2.67353902
-4.09104552,6.40646966,0.04284882,0.19020204,1.03437448,3.22859907,0.18281261,2.73984006
-4.08504252,6.62797079,0.04316076,0.19754906,1.06005149,3.38514111,0.18084666,2.80877845
-4.07903952,6.85364098,0.04344854,0.20547119,1.08764932,3.54342280,0.17926635,2.87964354
-4.07303652,7.08102281,0.04369937,0.21393255,1.11670547,3.70184296,0.17808720,2.95162152
-4.06703352,7.30743281,0.04390019,0.22288495,1.14668291,3.85869479,0.17730670,3.02380075
-4.06103052,7.52999154,0.04403803,0.23226636,1.17698012,4.01218546,0.17690378,3.09518145
-4.05502751,7.74566331,0.04410034,0.24200007,1.20694448,4.16045970,0.17683910,3.16468986
-4.04902451,7.95130453,0.04407537,0.25199435,1.23588843,4.30162693,0.17705621,3.23119627
-4.04302151,8.14371955,0.04395254,0.26214289,1.26310787,4.43379129,0.17748347,3.29353651
-4.03701851,8.31972240,0.04372272,0.27232587,1.28790208,4.55508404,0.17803676,3.35053631
-4.03101551,8.47620304,0.04337853,0.28241174,1.30959452,4.66369765,0.17862269,3.40103769
-4.02501251,8.61019609,0.04291454,0.29225961,1.32755363,4.75792091,0.17914236,3.44392675
-4.01900950,8.71895059,0.04232749,0.30172222,1.34121302,4.83617431,0.17949536,3.47816186
-4.01300650,8.79999867,0.04161637,0.31064945,1.35009023,4.89704509,0.17958391,3.50280176
-4.00700350,8.85122155,0.04078246,0.31889215,1.35380346,4.93932084,0.17931691,3.51703250
-4.00100050,8.87091099,0.03982934,0.32630629,1.35208574,4.96202126,0.17861379,3.52019270
-3.99499750,8.85782459,0.03876281,0.33275728,1.34479608,4.96442678,0.17740793,3.51179656
-3.98899450,8.81123341,0.03759078,0.33812434,1.33192743,4.94610351,0.17564959,3.49155379
-3.98299150,8.73096041,0.03632309,0.34230473,1.31361109,4.90692346,0.17330825,3.45938630
-3.97698849,8.61740872,0.03497129,0.34521782,1.29011779,4.84707931,0.17037415,3.41544099
-3.97098549,8.47157854,0.03354848,0.34680873,1.26185530,4.76709299,0.16685922,3.36009853
-3.96498249,8.29507197,0.03206900,0.34705164,1.22936303,4.66781748,0.16279726,3.29397773
-3.95897949,8.09008538,0.03054819,0.34595235,1.19330369,4.55043136,0.15824337,3.21793536
-3.95297649,7.85938892,0.02900217,0.34355026,1.15445240,4.41642593,0.15327280,3.13306132
-3.94697349,7.60629333,0.02744752,0.33991957,1.11368378,4.26758490,0.14797923,3.04066908
-3.94097049,7.33460431,0.02590114,0.33516955,1.07195706,4.10595678,0.14247253,2.94228125
-3.93496748,7.04856507,0.02437993,0.32944393,1.03029982,3.93382056,0.13687620,2.83961046
-3.92896448,6.75278785,0.02290063,0.32291929,0.98979042,3.75364534,0.13132449,2.73453540
-3.92296148,6.45217539,0.02147963,0.31580250,0.95153954,3.56804475,0.12595925,2.62907234
-3.91695848,6.15183376,0.02013276,0.30832706,0.91667076,3.37972737,0.12092679,2.52534203
-3.91095548,5.85697778,0.01887514,0.30074857,0.88630041,3.19144418,0.11637450,2.42553245
-3.90495248,5.57283073,0.01772105,0.29333919,0.86151676,3.00593452,0.11244757,2.33185766
-3.89894947,5.30452000,0.01668372,0.28638129,0.84335854,2.82587166,0.10928568,2.24651306
-3.89294647,5.05697048,0.01577521,0.28016040,0.83279286,2.65380939,0.10701969,2.17162789
-3.88694347,4.83479779,0.01500625,0.27495753,0.83069271,2.49213086,0.10576845,2.10921550
-3.88094047,4.64220321,0.01438609,0.27104112,0.83781415,2.34300076,0.10563566,2.06112243
-3.87493747,4.48287271,0.01392231,0.26865883,0.85477358,2.20832187,0.10670686,2.02897727
-3.86893447,4.35988221,0.01362067,0.26802933,0.88202560,2.08969692,0.10904659,2.01414071
-3.86293147,4.27561165,0.01348493,0.26933440,0.91984182,1.98839651,0.11269573,2.01765816
-3.85692846,4.23167017,0.01351670,0.27271165,0.96829174,1.90533377,0.11766914,2.04021648
-3.85092546,4.22883516,0.01371530,0.27824804,1.02722618,1.84104625,0.12395372,2.08210658
-3.84492246,4.26700738,0.01407760,0.28597458,1.09626454,1.79568552,0.13150685,2.14319364
-3.83891946,4.34518479,0.01459796,0.29586234,1.17478669,1.76901472,0.14025549,2.22289657
-3.83291646,4.46145710,0.01526818,0.30782015,1.26193058,1.76041439,0.15009595,2.32017834
-3.82691346,4.61302291,0.01607750,0.32169404,1.35659645,1.76889659,0.16089447,2.43354862
-3.82091046,4.79623065,0.01701268,0.33726867,1.45745836,1.79312726,0.17248864,2.56107965
-3.81490745,5.00664409,0.01805821,0.35427076,1.56298351,1.83145674,0.18468979,2.70043620
-3.80890445,5.23913227,0.01919648,0.37237455,1.67145961,1.88195798,0.19728643,2.84891956
-3.80290145,5.48798287,0.02040819,0.39120918,1.78103006,1.94247192,0.21004851,3.00352536
-3.79689845,5.74703701,0.02167270,0.41036790,1.88973635,2.01065930,0.22273269,3.16101410
-3.79089545,6.00984253,0.02296862,0.42941883,1.99556679,2.08405771,0.23508831,3.31799275
-3.78489245,6.26982182,0.02427430,0.44791688,2.09651008,2.16014278,0.24686408,3.47100525
-3.77888944,6.52044927,0.02556856,0.46541661,2.19061207,2.23639179,0.25781505,3.61662902
-3.77288644,6.75543268,0.02683128,0.48148541,2.27603354,2.31034810,0.26770986,3.75157426
-3.76688344,6.96889249,0.02804413,0.49571665,2.35110701,2.37968438,0.27633776,3.87278245
-3.76088044,7.15553229,0.02919125,0.50774222,2.41438994,2.44226273,0.28351537,3.97752032
-3.75487744,7.31079404,0.03025985,0.51724407,2.46471236,2.49618954,0.28909260,4.06346544
-3.74887444,7.43099192,0.03124077,0.52396413,2.50121647,2.53986322,0.29295775,4.12877998
-3.74287144,7.51341909,0.03212894,0.52771238,2.52338657,2.57201305,0.29504133,4.17216939
-3.73686843,7.55642295,0.03292372,0.52837268,2.53106778,2.59172745,0.29531857,4.19292338
-3.73086543,7.55944531,0.03362902,0.52590604,2.52447248,2.59847081,0.29381042,4.19093726
-3.72486243,7.52302562,0.03425336,0.52035130,2.50417401,2.59208787,0.29058292,4.16671269
-3.71885943,7.44876678,0.03480962,0.51182323,2.47108779,2.57279577,0.28574519,4.12133731
-3.71285643,7.33926488,0.03531474,0.50050798,2.42644049,2.54116370,0.27944578,4.05644427
-3.70685343,7.19800535,0.03578916,0.48665623,2.37172836,2.49808135,0.27186781,3.97415306
-3.70085043,7.02923014,0.03625608,0.47057437,2.30866651,2.44471731,0.26322300,3.87699406
-3.69484742,6.83778107,0.03674065,0.45261387,2.23913116,2.38246912,0.25374484,3.76781985
-3.68884442,6.62892598,0.03726897,0.43315958,2.16509709,2.31290730,0.24368119,3.64970702
-3.68284142,6.40817477,0.03786708,0.41261720,2.08857306,2.23771553,0.23328667,3.52585230
-3.67683842,6.18109271,0.03855984,0.39140055,2.01153739,2.15862961,0.22281502,3.39946717
-3.67083542,5.95311839,0.03936984,0.36991911,1.93587643,2.07737753,0.21251197,3.27367522
-3.66483242,5.72939333,0.04031643,0.34856616,1.86332816,1.99562321,0.20260850,3.15141583
-3.65882941,5.51460938,0.04141468,0.32770823,1.79543272,1.91491582,0.19331520,3.03535801
-3.65282641,5.31287929,0.04267466,0.30767577,1.73349175,1.83664669,0.18481740,2.92782703
-3.64682341,5.12763451,0.04410077,0.28875571,1.67853759,1.76201494,0.17727167,2.83074647
-3.64082041,4.96155297,0.04569132,0.27118585,1.63131316,1.69200295,0.17080336,2.74559700
-3.63481741,4.81651811,0.04743833,0.25515120,1.59226279,1.62736189,0.16550548,2.67339293
-3.62881441,4.69360935,0.04932760,0.24078233,1.56153393,1.56860740,0.16143866,2.61467653
-3.62281141,4.59312245,0.05133897,0.22815569,1.53898910,1.51602473,0.15863231,2.56952942
-3.61680840,4.51461730,0.05344687,0.21729562,1.52422720,1.46968243,0.15708663,2.53759985
-3.61080540,4.45698955,0.05562112,0.20817792,1.51661289,1.42945339,0.15677543,2.51814375
-3.60480240,4.41856173,0.05782780,0.20073483,1.51531260,1.39504155,0.15764958,2.51007747
-3.59879940,4.39718881,0.06003043,0.19486095,1.51933541,1.36601269,0.15964077,2.51203911
-3.59279640,4.39037302,0.06219115,0.19041994,1.52757699,1.34182751,0.16266547,2.52245583
-3.58679340,4.39538242,0.06427201,0.18725160,1.53886490,1.32187520,0.16662890,2.53961384
-3.58079040,4.40936815,0.06623625,0.18517916,1.55200326,1.30550607,0.17142872,2.56172824
-3.57478739,4.42947543,0.06804948,0.18401632,1.56581526,1.29206157,0.17695838,2.58700973
-3.56878439,4.45294422,0.06968083,0.18357395,1.57918195,1.28090087,0.18310995,2.61372585
-3.56278139,4.47719596,0.07110386,0.18366616,1.59107599,1.27142276,0.18977638,2.64025439
-3.55677839,4.49990393,0.07229729,0.18411556,1.60058936,1.26308263,0.19685307,2.66512751
-3.55077539,4.51904567,0.07324556,0.18475766,1.60695439,1.25540417,0.20423886,2.68706539
-3.54477239,4.53293674,0.07393896,0.18544430,1.60955766,1.24798592,0.21183638,2.70499885
-3.53876938,4.54024633,0.07437372,0.18604602,1.60794682,1.24050305,0.21955192,2.71808100
-3.53276638,4.53999611,0.07455165,0.18645353,1.60183053,1.23270497,0.22729484,2.72568853
-3.52676338,4.53154413,0.07447969,0.18657829,1.59107225,1.22440965,0.23497681,2.72741377
-3.52076038,4.51455688,0.07416915,0.18635228,1.57567855,1.21549547,0.24251086,2.72304891
-3.51475738,4.48897231,0.07363488,0.18572706,1.55578323,1.20589175,0.24981061,2.71256425
-3.50875438,4.45495738,0.07289431,0.18467243,1.53162824,1.19556869,0.25678961,2.69608250
-3.50275138,4.41286350,0.07196643,0.18317462,1.50354276,1.18452788,0.26336109,2.67385105
-3.49674837,4.36318284,0.07087084,0.18123435,1.47192163,1.17279390,0.26943825,2.64621425
-3.49074537,4.30650836,0.06962680,0.17886475,1.43720440,1.16040770,0.27493492,2.61358728
-3.48474237,4.24349959,0.06825245,0.17608938,1.39985581,1.14742208,0.27976695,2.57643316
-3.47873937,4.17485555,0.06676420,0.17294035,1.36034871,1.13389931,0.28385395,2.53524376
-3.47273637,4.10129558,0.06517625,0.16945663,1.31914986,1.11991097,0.28712160,2.49052552
-3.46673337,4.02354773,0.06350040,0.16568260,1.27670894,1.10553943,0.28950416,2.44278972
-3.46073037,3.94234414,0.06174597,0.16166678,1.23345083,1.09088064,0.29094721,2.39254723
-3.45472736,3.85842183,0.05991999,0.15746081,1.18977103,1.07604761,0.29141031,2.34030683
-3.44872436,3.77252708,0.05802749,0.15311855,1.14603370,1.06117377,0.29086941,2.28657619
-3.44272136,3.68542136,0.05607199,0.14869521,1.10257191,1.04641562,0.28931883,2.23186423
-3.43671836,3.59788663,0.05405603,0.14424666,1.05968941,1.03195396,0.28677269,2.17668371
-3.43071536,3.51072808,0.05198176,0.13982858,1.01766324,1.01799325,0.28326555,2.12155281
-3.42471236,3.42477267,0.04985157,0.13549562,0.97674666,1.00475861,0.27885220,2.06699470
-3.41870935,3.34086239,0.04766863,0.13130042,0.93717164,0.99249047,0.27360661,2.01353441
-3.41270635,3.25984171,0.04543736,0.12729263,0.89915077,0.98143678,0.26762006,1.96169255
-3.40670335,3.18253932,0.04316384,0.12351774,0.86287806,0.97184315,0.26099838,1.91197586
-3.40070035,3.10974512,0.04085604,0.12001596,0.82852869,0.96394141,0.25385873,1.86486509
-3.39469735,3.04218358,0.03852395,0.11682112,0.79625778,0.95793718,0.24632572,1.82080077
-3.38869435,2.98048557,0.03617956,0.11395965,0.76619831,0.95399739,0.23852743,1.78016790
-3.38269135,2.92516054,0.03383672,0.11144975,0.73845861,0.95223840,0.23059136,1.74328083
-3.37668834,2.87657158,0.03151088,0.10930084,0.71311975,0.95271573,0.22264053,1.71036956
-3.37068534,2.83491527,0.02921877,0.10751332,0.69023335,0.95541623,0.21479011,1.68156868
-3.36468234,2.80020847,0.02697795,0.10607879,0.66982020,0.96025310,0.20714456,1.65691010
-3.35867934,2.77228336,0.02480641,0.10498054,0.65186995,0.96706458,0.19979556,1.63632044
-3.35267634,2.75079174,0.02272214,0.10419465,0.63634225,0.97561635,0.19282077,1.61962360
-3.34667334,2.73521878,0.02074263,0.10369131,0.62316941,0.98560766,0.18628345,1.60654869
-3.34067034,2.72490587,0.01888453,0.10343661,0.61226052,0.99668115,0.18023290,1.59674311
-3.33466733,2.71908126,0.01716331,0.10339449,0.60350684,1.00843564,0.17470564,1.58979008
-3.32866433,2.71689698,0.01559293,0.10352885,0.59678823,1.02044144,0.16972720,1.58522969
-3.32266133,2.71746972,0.01418564,0.10380573,0.59198016,1.03225715,0.16531427,1.58258216
-3.31665833,2.71992308,0.01295181,0.10419527,0.58896066,1.04344714,0.16147715,1.58137193
-3.31065533,2.72342869,0.01189983,0.10467350,0.58761692,1.05359872,0.15822210,1.58115087
-3.30465233,2.72724338,0.01103602,0.10522371,0.58785078,1.06233791,0.15555351,1.58151924
-3.29864932,2.73074015,0.01036461,0.10583732,0.58958271,1.06934309,0.15347562,1.58214292
-3.29264632,2.73343096,0.00988771,0.10651427,0.59275396,1.07435575,0.15199372,1.58276582
-3.28664332,2.73497987,0.00960533,0.10726270,0.59732649,1.07718775,0.15111462,1.58321659
-3.28064032,2.73520584,0.00951535,0.10809811,0.60328072,1.07772494,0.15084640,1.58340937
-3.27463732,2.73407523,0.00961353,0.10904193,0.61061102,1.07592684,0.15119743,1.58333830
-3.26863432,2.73168451,0.00989347,0.11011960,0.61931941,1.07182283,0.15217474,1.58306658
-3.26263132,2.72823477,0.01034663,0.11135823,0.62940766,1.06550507,0.15378181,1.58271052
-3.25662831,2.72399976,0.01096226,0.11278413,0.64086847,1.05711878,0.15601603,1.58242016
-3.25062531,2.71928997,0.01172747,0.11442013,0.65367641,1.04685066,0.15886599,1.58235745
-3.24462231,2.71441545,0.01262720,0.11628308,0.66777925,1.03491636,0.16230878,1.58267403
-3.23861931,2.70964994,0.01364427,0.11838161,0.68309044,1.02154765,0.16630767,1.58348987
-3.23261631,2.70519917,0.01475957,0.12071430,0.69948352,1.00698046,0.17081024,1.58487467
-3.22661331,2.70117560,0.01595216,0.12326841,0.71678890,0.99144435,0.17574728,1.58683321
-3.22061031,2.69758160,0.01719958,0.12601929,0.73479363,0.97515412,0.18103253,1.58929596
-3.21460730,2.69430240,0.01847818,0.12893057,0.75324424,0.95830418,0.18656341,1.59211568
-3.20860430,2.69110961,0.01976352,0.13195502,0.77185296,0.94106581,0.19222279,1.59507044
-3.20260130,2.68767523,0.02103090,0.13503622,0.79030690,0.92358757,0.19788173,1.59787302
-3.19659830,2.68359547,0.02225595,0.13811081,0.80828005,0.90599863,0.20340313,1.60018622
-3.19059530,2.67842305,0.02341518,0.14111136,0.82544734,0.88841483,0.20864612,1.60164324
-3.18459230,2.67170591,0.02448672,0.14396953,0.84150009,0.87094698,0.21347099,1.60187183
-3.17858929,2.66303011,0.02545092,0.14661949,0.85616193,0.85371068,0.21774441,1.60052087
-3.17258629,2.65206390,0.02629102,0.14900125,0.86920417,0.83683721,0.22134465,1.59728746
-3.16658329,2.63860052,0.02699372,0.15106388,0.88045971,0.82048444,0.22416648,1.59194304
-3.16058029,2.62259664,0.02754970,0.15276818,0.88983450,0.80484732,0.22612562,1.58435671
-3.15457729,2.60420400,0.02795399,0.15408891,0.89731560,0.79016702,0.22716221,1.57451416
-3.14857429,2.58379223,0.02820629,0.15501614,0.90297541,0.77673816,0.22724344,1.56253110
-3.14257129,2.56196102,0.02831103,0.15555589,0.90697141,0.76491376,0.22636487,1.54866000
-3.13656828,2.53954087,0.02827740,0.15572981,0.90954126,0.75510737,0.22455058,1.53328984
-3.13056528,2.51758190,0.02811912,0.15557397,0.91099341,0.74779232,0.22185202,1.51693855
-3.12456228,2.49733134,0.02785411,0.15513694,0.91169354,0.74349800,0.21834563,1.50023849
-3.11855928,2.48020051,0.02750401,0.15447697,0.91204738,0.74280331,0.21412942,1.48391576
-3.11255628,2.46772307,0.02709357,0.15365880,0.91248089,0.74632752,0.20931865,1.46876438
-3.10655328,2.46150653,0.02664989,0.15274996,0.91341870,0.75471900,0.20404077,1.45561659
-3.10055028,2.46317952,0.02620170,0.15181694,0.91526214,0.76864204,0.19843009,1.44531106
-3.09454727,2.47433721,0.02577847,0.15092142,0.91836782,0.78876259,0.19262223,1.43866047
-3.08854427,2.49648758,0.02540957,0.15011678,0.92302822,0.81573297,0.18674882,1.43642017
-3.08254127,2.53100086,0.02512343,0.14944505,0.92945516,0.85017649,0.18093255,1.43925946
-3.07653827,2.57906422,0.02494673,0.14893455,0.93776721,0.89267188,0.17528299,1.44773682
-3.07053527,2.64164333,0.02490364,0.14859821,0.94798169,0.94373827,0.16989320,1.46228008
-3.06453227,2.71945195,0.02501518,0.14843291,0.96001174,1.00382056,0.16483729,1.48317236
-3.05852926,2.81293012,0.02529865,0.14841952,0.97366863,1.07327566,0.16016914,1.51054392
-3.05252626,2.92223109,0.02576713,0.14852404,0.98866913,1.15235929,0.15592206,1.54437015
-3.04652326,3.04721638,0.02642918,0.14869935,1.00464761,1.24121364,0.15210958,1.58447517
-3.04052026,3.18745829,0.02728861,0.14888781,1.02117207,1.33985557,0.14872711,1.63054051
-3.03451726,3.34224858,0.02834433,0.14902434,1.03776341,1.44816559,0.14575430,1.68211785
-3.02851426,3.51061210,0.02959041,0.14903992,1.05391671,1.56587742,0.14315813,1.73864496
-3.02251126,3.69132380,0.03101617,0.14886521,1.06912351,1.69256831,0.14089626,1.79946365
-3.01650825,3.88292815,0.03260638,0.14843426,1.08289391,1.82765043,0.13892062,1.86383865
-3.01050525,4.08375957,0.03434164,0.14768789,1.09477741,1.97036358,0.13718101,1.93097647
-3.00450225,4.29196334,0.03619874,0.14657680,1.10438145,2.11976971,0.13562836,2.00004336
-2.99849925,4.50551652,0.03815115,0.14506409,1.11138684,2.27475003,0.13421776,2.07018184
-2.99249625,4.72224874,0.04016962,0.14312716,1.11555947,2.43400524,0.13291089,2.14052530
-2.98649325,4.93986329,0.04222274,0.14075894,1.11675781,2.59605984,0.13167782,2.21021048
-2.98049025,5.15595910,0.04427763,0.13796831,1.11493610,2.75927122,0.13049818,2.27838806
-2.97448724,5.36805425,0.04630062,0.13477986,1.11014325,2.92184417,0.12936166,2.34423134
-2.96848424,5.57361210,0.04825798,0.13123294,1.10251771,3.08185154,0.12826777,2.40694362
-2.96248124,5.77007067,0.05011658,0.12738011,1.09227879,3.23726119,0.12722503,2.46576458
-2.95647824,5.95487601,0.05184463,0.12328514,1.07971501,3.38596938,0.12624959,2.51997614
-2.95047524,6.12551988,0.05341234,0.11902060,1.06517020,3.52584019,0.12536347,2.56890832
-2.94447224,6.27958175,0.05479253,0.11466529,1.04902813,3.65475038,0.12459240,2.61194541
-2.93846923,6.41477455,0.05596119,0.11030158,1.03169646,3.77063849,0.12396357,2.64853262
-2.93246623,6.52899338,0.05689802,0.10601280,1.01359073,3.87155678,0.12350320,2.67818338
-2.92646323,6.62036576,0.05758678,0.10188085,0.99511921,3.95572433,0.12323432,2.70048720
-2.92046023,6.68730160,0.05801570,0.09798414,0.97666915,4.02157910,0.12317466,2.71511788
-2.91445723,6.72854112,0.05817768,0.09439588,0.95859493,4.06782706,0.12333486,2.72184169
-2.90845423,6.74319838,0.05807044,0.09118288,0.94120862,4.09348605,0.12371705,2.72052522
-2.90245123,6.73079827,0.05769662,0.08840477,0.92477317,4.09792245,0.12431395,2.71114234
-2.89644822,6.69130521,0.05706374,0.08611377,0.90949832,4.08087873,0.12510842,2.69377990
-2.89044522,6.62514145,0.05618410,0.08435492,0.89553932,4.04249055,0.12607355,2.66864159
-2.88444222,6.53319406,0.05507460,0.08316666,0.88299834,3.98329220,0.12717332,2.63604980
-2.87843922,6.41680935,0.05375653,0.08258180,0.87192833,3.90421006,0.12836374,2.59644499
-2.87243622,6.27777481,0.05225525,0.08262872,0.86233904,3.80654386,0.12959442,2.55038257
-2.86643322,6.11828847,0.05059985,0.08333263,0.85420468,3.69193654,0.13081059,2.49852709
-2.86043022,5.94091675,0.04882275,0.08471690,0.84747296,3.56233366,0.13195540,2.44164384
-2.85442721,5.74854184,0.04695927,0.08680416,0.84207467,3.41993391,0.13297236,2.38058796
-2.84842421,5.54430036,0.04504713,0.08961726,0.83793351,3.26713275,0.13380798,2.31629128
-2.84242121,5.33151526,0.04312597,0.09317972,0.83497539,3.10646124,0.13441422,2.24974696
-2.83641821,5.11362309,0.04123675,0.09751588,0.83313678,2.94052248,0.13475095,2.18199253
-2.83041521,4.89409885,0.03942119,0.10265034,0.83237149,2.77192804,0.13478795,2.11409121
-2.82441221,4.67638067,0.03772111,0.10860703,0.83265553,2.60323662,0.13450664,2.04711222
-2.81840920,4.46379654,0.03617776,0.11540751,0.83398969,2.43689699,0.13390128,1.98211013
-2.81240620,4.25949489,0.03483110,0.12306896,0.83639966,2.27519718,0.13297960,1.92010379
-2.80640320,4.06638105,0.03371905,0.13160161,0.83993365,2.12022118,0.13176287,1.86205509
-2.80040020,3.88706099,0.03287674,0.14100589,0.84465767,1.97381440,0.13028529,1.80884821
-2.79439720,3.72379375,0.03233565,0.15126948,0.85064873,1.83755843,0.12859281,1.76126958
-2.78839420,3.57845377,0.03212286,0.16236442,0.85798638,1.71275554,0.12674137,1.71998945
-2.78239120,3.45250367,0.03226028,0.17424445,0.86674327,1.60042266,0.12479467,1.68554536
-2.77638819,3.34697858,0.03276390,0.18684291,0.87697532,1.50129447,0.12282152,1.65832844
-2.77038519,3.26248184,0.03364310,0.20007128,0.88871233,1.41583487,0.12089294,1.63857306
-2.76438219,3.19919264,0.03490017,0.21381870,0.90194969,1.34425571,0.11907914,1.62635048
-2.75837919,3.15688508,0.03652980,0.22795254,0.91664196,1.28654177,0.11744655,1.62156719
-2.75237619,3.13495817,0.03851892,0.24232005,0.93269895,1.24248036,0.11605499,1.62396818
-2.74637319,3.13247593,0.04084658,0.25675135,0.94998464,1.21169433,0.11495514,1.63314558
-2.74037019,3.14821629,0.04348419,0.27106348,0.96831932,1.19367681,0.11418654,1.64855266
-2.73436718,3.18072700,0.04639589,0.28506558,0.98748492,1.18782610,0.11377606,1.66952281
-2.72836418,3.22838667,0.04953931,0.29856490,1.00723331,1.19347943,0.11373701,1.69529327
-2.72236118,3.28946843,0.05286641,0.31137350,1.02729719,1.20994391,0.11406898,1.72503247
-2.71635818,3.36220369,0.05632477,0.32331514,1.04740284,1.23652345,0.11475824,1.75787023
-2.71035518,3.44484307,0.05985887,0.33423227,1.06728398,1.27254066,0.11577889,1.79292921
-2.70435218,3.53571195,0.06341169,0.34399249,1.08669578,1.31735264,0.11709446,1.82935640
-2.69834917,3.63325771,0.06692638,0.35249425,1.10542791,1.37036012,0.11866012,1.86635289
-2.69234617,3.73608659,0.07034792,0.35967143,1.12331589,1.43100964,0.12042508,1.90320056
-2.68634317,3.84298804,0.07362483,0.36549647,1.14024964,1.49878882,0.12233527,1.93928412
-2.68034017,3.95294563,0.07671066,0.36998181,1.15617858,1.57321513,0.12433610,1.97410739
-2.67433717,4.06513375,0.07956541,0.37317954,1.17111286,1.65381888,0.12637499,2.00730283
-2.66833417,4.17890057,0.08215661,0.37517921,1.18512034,1.74012171,0.12840378,2.03863392
-2.66233117,4.29373853,0.08446008,0.37610384,1.19831955,1.83161198,0.13038065,2.06799012
-2.65632816,4.40924422,0.08646035,0.37610429,1.21086875,1.92771881,0.13227167,2.09537491
-2.65032516,4.52507059,0.08815066,0.37535234,1.22295201,2.02778675,0.13405175,2.12088759
-2.64432216,4.64087472,0.08953256,0.37403266,1.23476287,2.13105293,0.13570502,2.14470011
-2.63831916,4.75626494,0.09061518,0.37233420,1.24648685,2.23662884,0.13722470,2.16703037
-2.63231616,4.87075124,0.09141406,0.37044148,1.25828384,2.34348832,0.13861239,2.18811383
-2.62631316,4.98370264,0.09194976,0.36852602,1.27027162,2.45046343,0.13987697,2.20817519
-2.62031016,5.09431517,0.09224631,0.36673861,1.28251163,2.55624910,0.14103310,2.22740209
-2.61430715,5.20159297,0.09232945,0.36520266,1.29499799,2.65941735,0.14209959,2.24592256
-2.60830415,5.30434488,0.09222497,0.36400900,1.30765070,2.75844089,0.14309751,2.26378764
-2.60230115,5.40119730,0.09195706,0.36321245,1.32031342,2.85172588,0.14404851,2.28096041
