energy_ev,total_up,total_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.08104052,3.63642930,-3.63642956,0.08674639,-0.08674638,0.05814290,-0.05814291,0.76729870,-0.76729874,0.41822388,-0.41822391,1.39627065,-1.39627077,0.10679912,-0.10679912,0.81241158,-0.81241163
0.08704352,3.50010176,-3.50010201,0.08230467,-0.08230466,0.05214309,-0.05214310,0.75362866,-0.75362870,0.40048812,-0.40048815,1.33075212,-1.33075224,0.10536889,-0.10536889,0.78170400,-0.78170404
0.09304652,3.36960220,-3.36960244,0.07831806,-0.07831805,0.04652758,-0.04652759,0.73971627,-0.73971631,0.38307339,-0.38307343,1.26792829,-1.26792841,0.10420038,-0.10420037,0.75448510,-0.75448514
0.09904952,3.24614723,-3.24614746,0.07478402,-0.07478401,0.04130534,-0.04130535,0.72575710,-0.72575714,0.36616534,-0.36616538,1.20826591,-1.20826602,0.10328210,-0.10328209,0.73113443,-0.73113447
0.10505253,3.13083092,-3.13083114,0.07168950,-0.07168949,0.03648025,-0.03648026,0.71192240,-0.71192244,0.34994930,-0.34994934,1.15218051,-1.15218062,0.10259583,-0.10259582,0.71198853,-0.71198855
0.11105553,3.02460297,-3.02460317,0.06901193,-0.06901192,0.03205126,-0.03205127,0.69835861,-0.69835865,0.33460516,-0.33460520,1.10002801,-1.10002811,0.10211737,-0.10211737,0.69733105,-0.69733107
0.11705853,2.92825349,-2.92825368,0.06672049,-0.06672048,0.02801266,-0.02801267,0.68518832,-0.68518835,0.32030265,-0.32030268,1.05209871,-1.05209880,0.10181769,-0.10181768,0.68738506,-0.68738507
0.12306153,2.84240456,-2.84240473,0.06477775,-0.06477774,0.02435452,-0.02435453,0.67251260,-0.67251264,0.30719717,-0.30719720,1.00861389,-1.00861398,0.10166420,-0.10166419,0.68230756,-0.68230756
0.12906453,2.76750795,-2.76750811,0.06314146,-0.06314145,0.02106317,-0.02106317,0.66041438,-0.66041441,0.29542631,-0.29542634,0.96972480,-0.96972488,0.10162233,-0.10162233,0.68218630,-0.68218630
0.13506753,2.70384869,-2.70384883,0.06176650,-0.06176649,0.01812172,-0.01812173,0.64896240,-0.64896243,0.28510703,-0.28510706,0.93551391,-0.93551398,0.10165713,-0.10165712,0.68703871,-0.68703871
0.14107054,2.65155332,-2.65155344,0.06060680,-0.06060679,0.01551074,-0.01551075,0.63821552,-0.63821555,0.27633371,-0.27633374,0.90599809,-0.90599815,0.10173483,-0.10173482,0.69681274,-0.69681272
0.14707354,2.61060209,-2.61060220,0.05961731,-0.05961730,0.01320879,-0.01320879,0.62822699,-0.62822702,0.26917690,-0.26917692,0.88113354,-0.88113360,0.10182438,-0.10182438,0.71138935,-0.71138933
0.15307654,2.58084410,-2.58084419,0.05875568,-0.05875567,0.01119309,-0.01119309,0.61904826,-0.61904828,0.26368291,-0.26368293,0.86082200,-0.86082205,0.10189878,-0.10189878,0.73058656,-0.73058653
0.15907954,2.56201422,-2.56201429,0.05798380,-0.05798379,0.00944010,-0.00944010,0.61073207,-0.61073209,0.25987420,-0.25987421,0.84491791,-0.84491795,0.10193611,-0.10193611,0.75416444,-0.75416441
0.16508254,2.55375109,-2.55375114,0.05726907,-0.05726906,0.00792606,-0.00792606,0.60333469,-0.60333471,0.25775042,-0.25775043,0.83323631,-0.83323634,0.10192033,-0.10192032,0.78183119,-0.78183116
0.17108554,2.55561526,-2.55561530,0.05658527,-0.05658526,0.00662751,-0.00662751,0.59691704,-0.59691706,0.25729018,-0.25729019,0.82556096,-0.82556099,0.10184166,-0.10184166,0.81324978,-0.81324973
0.17708854,2.56710689,-2.56710691,0.05591321,-0.05591320,0.00552173,-0.00552173,0.59154474,-0.59154476,0.25845330,-0.25845331,0.82165259,-0.82165261,0.10169666,-0.10169666,0.84804508,-0.84804503
0.18309155,2.58768250,-2.58768251,0.05524086,-0.05524085,0.00458710,-0.00458710,0.58728700,-0.58728701,0.26118363,-0.26118364,0.82125690,-0.82125692,0.10148787,-0.10148787,0.88581140,-0.88581135
0.18909455,2.61677047,-2.61677046,0.05456331,-0.05456330,0.00380342,-0.00380342,0.58421465,-0.58421466,0.26541213,-0.26541213,0.82411221,-0.82411222,0.10122324,-0.10122324,0.92612014,-0.92612009
0.19509755,2.65378508,-2.65378506,0.05388234,-0.05388233,0.00315216,-0.00315216,0.58239735,-0.58239736,0.27106023,-0.27106023,0.82995649,-0.82995650,0.10091517,-0.10091516,0.96852765,-0.96852760
0.20110055,2.69813908,-2.69813904,0.05320570,-0.05320569,0.00261663,-0.00261663,0.58190034,-0.58190034,0.27804327,-0.27804327,0.83853383,-0.83853383,0.10057939,-0.10057938,1.01258310,-1.01258304
0.20710355,2.74925472,-2.74925467,0.05254621,-0.05254621,0.00218215,-0.00218215,0.58278089,-0.58278089,0.28627387,-0.28627386,0.84960000,-0.84959999,0.10023374,-0.10023374,1.05783641,-1.05783635
0.21310655,2.80657348,-2.80657342,0.05192075,-0.05192074,0.00183608,-0.00183608,0.58508489,-0.58508489,0.29566516,-0.29566516,0.86292721,-0.86292721,0.09989686,-0.09989686,1.10384612,-1.10384606
0.21910955,2.86956434,-2.86956427,0.05134901,-0.05134900,0.00156792,-0.00156792,0.58884369,-0.58884368,0.30613370,-0.30613369,0.87830804,-0.87830803,0.09958685,-0.09958685,1.15018724,-1.15018718
0.22511256,2.93773088,-2.93773080,0.05085235,-0.05085234,0.00136929,-0.00136930,0.59407147,-0.59407146,0.31760191,-0.31760190,0.89555825,-0.89555824,0.09932014,-0.09932014,1.19645888,-1.19645882
0.23111556,3.01061707,-3.01061698,0.05045258,-0.05045258,0.00123400,-0.00123400,0.60076342,-0.60076341,0.33000009,-0.33000008,0.91451875,-0.91451873,0.09911045,-0.09911045,1.24229178,-1.24229172
0.23711856,3.08781178,-3.08781168,0.05017082,-0.05017082,0.00115797,-0.00115797,0.60889462,-0.60889461,0.34326778,-0.34326776,0.93505644,-0.93505642,0.09896795,-0.09896795,1.28735541,-1.28735535
0.24312156,3.16895188,-3.16895178,0.05002643,-0.05002643,0.00113925,-0.00113925,0.61841975,-0.61841974,0.35735445,-0.35735444,0.95706405,-0.95706403,0.09889871,-0.09889871,1.33136476,-1.33136470
0.24912456,3.25372379,-3.25372367,0.05003612,-0.05003612,0.00117800,-0.00117800,0.62927358,-0.62927357,0.37221964,-0.37221962,0.98045895,-0.98045892,0.09890432,-0.09890431,1.37408643,-1.37408637
0.25512756,3.34186325,-3.34186313,0.05021315,-0.05021314,0.00127650,-0.00127650,0.64137207,-0.64137205,0.38783227,-0.38783225,1.00518085,-1.00518082,0.09898181,-0.09898181,1.41534407,-1.41534402
0.26113057,3.43315333,-3.43315320,0.05056669,-0.05056669,0.00143904,-0.00143904,0.65461391,-0.65461389,0.40416954,-0.40416951,1.03118865,-1.03118861,0.09912379,-0.09912379,1.45502283,-1.45502278
0.26713357,3.52742017,-3.52742003,0.05110137,-0.05110137,0.00167201,-0.00167201,0.66888234,-0.66888232,0.42121511,-0.42121508,1.05845623,-1.05845619,0.09931874,-0.09931873,1.49307266,-1.49307261
0.27313657,3.62452680,-3.62452666,0.05181698,-0.05181698,0.00198374,-0.00198374,0.68404699,-0.68404697,0.43895697,-0.43895694,1.08696761,-1.08696757,0.09955144,-0.09955144,1.52951034,-1.52951029
0.27913957,3.72436476,-3.72436461,0.05270827,-0.05270827,0.00238453,-0.00238453,0.69996562,-0.69996559,0.45738489,-0.45738486,1.11671138,-1.11671134,0.09980359,-0.09980359,1.56441984,-1.56441980
0.28514257,3.82684375,-3.82684359,0.05376496,-0.05376496,0.00288649,-0.00288649,0.71648552,-0.71648549,0.47648776,-0.47648773,1.14767475,-1.14767470,0.10005437,-0.10005436,1.59795113,-1.59795108
0.29114557,3.93187970,-3.93187954,0.05497190,-0.05497190,0.00350348,-0.00350347,0.73344469,-0.73344467,0.49625079,-0.49625076,1.17983741,-1.17983736,0.10028109,-0.10028109,1.63031691,-1.63031686
0.29714857,4.03938154,-4.03938138,0.05630927,-0.05630928,0.00425086,-0.00425086,0.75067256,-0.75067254,0.51665292,-0.51665288,1.21316549,-1.21316544,0.10045985,-0.10045985,1.66178750,-1.66178746
0.30315158,4.14923736,-4.14923720,0.05775304,-0.05775304,0.00514534,-0.00514533,0.76799047,-0.76799044,0.53766438,-0.53766435,1.24760588,-1.24760582,0.10056613,-0.10056613,1.69268363,-1.69268359
0.30915458,4.26130054,-4.26130037,0.05927538,-0.05927538,0.00620462,-0.00620461,0.78521200,-0.78521198,0.55924470,-0.55924467,1.28308119,-1.28308114,0.10057535,-0.10057535,1.72336720,-1.72336716
0.31515758,4.37537671,-4.37537655,0.06084536,-0.06084537,0.00744708,-0.00744708,0.80214343,-0.80214340,0.58134110,-0.58134106,1.31948573,-1.31948568,0.10046340,-0.10046340,1.75423012,-1.75423008
0.32116058,4.49121230,-4.49121213,0.06242964,-0.06242964,0.00889136,-0.00889136,0.81858435,-0.81858433,0.60388756,-0.60388753,1.35668262,-1.35668257,0.10020716,-0.10020716,1.78568147,-1.78568143
0.32716358,4.60848544,-4.60848527,0.06399325,-0.06399325,0.01055584,-0.01055583,0.83432894,-0.83432892,0.62680448,-0.62680444,1.39450240,-1.39450235,0.09978496,-0.09978496,1.81813323,-1.81813319
0.33316658,4.72680012,-4.72679995,0.06550050,-0.06550051,0.01245812,-0.01245812,0.84916792,-0.84916790,0.64999896,-0.64999893,1.43274322,-1.43274316,0.09917706,-0.09917706,1.85198498,-1.85198493
0.33916958,4.84568401,-4.84568385,0.06691596,-0.06691597,0.01461448,-0.01461447,0.86289149,-0.86289147,0.67336585,-0.67336582,1.47117273,-1.47117267,0.09836614,-0.09836614,1.88760812,-1.88760808
0.34517259,4.96459068,-4.96459051,0.06820542,-0.06820542,0.01703918,-0.01703918,0.87529332,-0.87529330,0.69678935,-0.69678931,1.50953174,-1.50953169,0.09733781,-0.09733782,1.92533017,-1.92533012
0.35117559,5.08290630,-5.08290614,0.06933690,-0.06933691,0.01974395,-0.01974395,0.88617565,-0.88617564,0.72014522,-0.72014518,1.54753955,-1.54753950,0.09608114,-0.09608114,1.96541967,-1.96541962
0.35717859,5.19996111,-5.19996096,0.07028172,-0.07028172,0.02273732,-0.02273732,0.89535548,-0.89535547,0.74330357,-0.74330354,1.58490080,-1.58490076,0.09458918,-0.09458918,2.00807256,-2.00807251
0.36318159,5.31504533,-5.31504519,0.07101539,-0.07101539,0.02602410,-0.02602410,0.90267153,-0.90267152,0.76613200,-0.76613197,1.62131376,-1.62131371,0.09285956,-0.09285957,2.05340046,-2.05340040
0.36918459,5.42742921,-5.42742908,0.07151858,-0.07151859,0.02960491,-0.02960490,0.90799198,-0.90799198,0.78849907,-0.78849904,1.65647957,-1.65647953,0.09089504,-0.09089505,2.10142157,-2.10142150
0.37518759,5.53638648,-5.53638636,0.07177793,-0.07177794,0.03347574,-0.03347573,0.91122240,-0.91122241,0.81027792,-0.81027789,1.69011233,-1.69011230,0.08870399,-0.08870400,2.15205475,-2.15205469
0.38119060,5.64122046,-5.64122034,0.07178672,-0.07178673,0.03762775,-0.03762775,0.91231362,-0.91231363,0.83135001,-0.83134998,1.72194945,-1.72194942,0.08630087,-0.08630088,2.20511710,-2.20511704
0.38719360,5.74129163,-5.74129152,0.07154545,-0.07154545,0.04204709,-0.04204709,0.91126899,-0.91126900,0.85160868,-0.85160866,1.75176192,-1.75176190,0.08370658,-0.08370659,2.26032529,-2.26032522
0.39319660,5.83604556,-5.83604547,0.07106223,-0.07106224,0.04671491,-0.04671491,0.90815070,-0.90815072,0.87096258,-0.87096256,1.77936413,-1.77936411,0.08094872,-0.08094872,2.31730078,-2.31730071
0.39919960,5.92503982,-5.92503974,0.07035308,-0.07035309,0.05160752,-0.05160752,0.90308461,-0.90308463,0.88933865,-0.88933864,1.80462261,-1.80462259,0.07806163,-0.07806163,2.37557880,-2.37557872
0.40520260,6.00796847,-6.00796840,0.06944192,-0.06944193,0.05669670,-0.05669669,0.89626319,-0.89626322,0.90668471,-0.90668470,1.82746354,-1.82746353,0.07508634,-0.07508634,2.43462069,-2.43462061
0.41120560,6.08468293,-6.08468288,0.06836056,-0.06836057,0.06195009,-0.06195008,0.88794639,-0.88794642,0.92297137,-0.92297135,1.84787834,-1.84787833,0.07207030,-0.07207030,2.49382923,-2.49382915
0.41720860,6.15520776,-6.15520772,0.06714844,-0.06714845,0.06733177,-0.06733176,0.87845998,-0.87846000,0.93819327,-0.93819326,1.86592728,-1.86592728,0.06906690,-0.06906691,2.55256619,-2.55256611
0.42321161,6.21975041,-6.21975038,0.06585224,-0.06585225,0.07280287,-0.07280286,0.86819142,-0.86819145,0.95236962,-0.95236960,1.88174065,-1.88174065,0.06613485,-0.06613486,2.61017139,-2.61017131
0.42921461,6.27870387,-6.27870385,0.06452541,-0.06452542,0.07832224,-0.07832223,0.85758318,-0.85758321,0.96554373,-0.96554372,1.89551740,-1.89551740,0.06333733,-0.06333733,2.66598234,-2.66598227
0.43521761,6.33264169,-6.33264167,0.06322748,-0.06322749,0.08384718,-0.08384717,0.84712356,-0.84712358,0.97778184,-0.97778183,1.90752110,-1.90752111,0.06074098,-0.06074098,2.71935361,-2.71935354
0.44122061,6.38230492,-6.38230490,0.06202338,-0.06202339,0.08933409,-0.08933408,0.83733525,-0.83733527,0.98917090,-0.98917089,1.91807331,-1.91807332,0.05841482,-0.05841482,2.76967495,-2.76967489
0.44722361,6.42858107,-6.42858105,0.06098258,-0.06098259,0.09473920,-0.09473919,0.82876208,-0.82876210,0.99981560,-0.99981559,1.92754431,-1.92754432,0.05642897,-0.05642898,2.81638751,-2.81638744
0.45322661,6.47247540,-6.47247538,0.06017814,-0.06017814,0.10001913,-0.10001912,0.82195410,-0.82195412,1.00983454,-1.00983453,1.93634156,-1.93634157,0.05485331,-0.05485331,2.85899720,-2.85899714
0.45922961,6.51507536,-6.51507533,0.05968565,-0.05968565,0.10513144,-0.10513143,0.81745178,-0.81745179,1.01935566,-1.01935566,1.94489618,-1.94489619,0.05375606,-0.05375607,2.89708500,-2.89708494
0.46523262,6.55750930,-6.55750927,0.05958209,-0.05958209,0.11003513,-0.11003512,0.81576957,-0.81576958,1.02851118,-1.02851117,1.95364781,-1.95364781,0.05320238,-0.05320238,2.93031356,-2.93031351
0.47123562,6.60090095,-6.60090091,0.05994452,-0.05994452,0.11469100,-0.11469099,0.81737971,-0.81737971,1.03743199,-1.03743198,1.96302838,-1.96302838,0.05325285,-0.05325285,2.95843022,-2.95843017
0.47723862,6.64632146,-6.64632140,0.06084867,-0.06084867,0.11906203,-0.11906203,0.82269650,-0.82269650,1.04624195,-1.04624193,1.97344551,-1.97344550,0.05396208,-0.05396208,2.98126636,-2.98126631
0.48324162,6.69474094,-6.69474087,0.06236735,-0.06236735,0.12311369,-0.12311369,0.83206201,-0.83206199,1.05505214,-1.05505212,1.98526595,-1.98526595,0.05537730,-0.05537730,2.99873351,-2.99873346
0.48924462,6.74698181,-6.74698172,0.06456876,-0.06456876,0.12681421,-0.12681420,0.84573332,-0.84573330,1.06395538,-1.06395536,1.99880001,-1.99880000,0.05753697,-0.05753697,3.01081661,-3.01081657
0.49524762,6.80367597,-6.80367587,0.06751466,-0.06751465,0.13013491,-0.13013491,0.86387224,-0.86387221,1.07302125,-1.07302123,2.01428734,-2.01428732,0.06046960,-0.06046960,3.01756518,-3.01756514
0.50125063,6.86522803,-6.86522791,0.07125838,-0.07125837,0.13305059,-0.13305059,0.88653746,-0.88653743,1.08229187,-1.08229185,2.03188505,-2.03188502,0.06419259,-0.06419258,3.01908290,-3.01908286
0.50725363,6.93178652,-6.93178638,0.07584282,-0.07584281,0.13553987,-0.13553987,0.91367983,-0.91367979,1.09177865,-1.09177862,2.05165846,-2.05165843,0.06871122,-0.06871121,3.01551665,-3.01551662
0.51325663,7.00322476,-7.00322460,0.08129839,-0.08129838,0.13758570,-0.13758569,0.94514075,-0.94514070,1.10146026,-1.10146024,2.07357518,-2.07357515,0.07401794,-0.07401794,3.00704564,-3.00704561
0.51925963,7.07913265,-7.07913248,0.08764094,-0.08764093,0.13917589,-0.13917588,0.98065389,-0.98065383,1.11128190,-1.11128187,2.09750279,-2.09750275,0.08009175,-0.08009174,2.99387127,-2.99387125
0.52526263,7.15882023,-7.15882004,0.09486989,-0.09486988,0.14030368,-0.14030368,1.01985024,-1.01985017,1.12115602,-1.12115600,2.12321037,-2.12321032,0.08689789,-0.08689787,2.97620865,-2.97620863
0.53126563,7.24133327,-7.24133307,0.10296651,-0.10296650,0.14096836,-0.14096836,1.06226631,-1.06226624,1.13096453,-1.13096450,2.15037398,-2.15037393,0.09438782,-0.09438781,2.95427988,-2.95427986
0.53726863,7.32548066,-7.32548045,0.11189253,-0.11189252,0.14117582,-0.14117582,1.10735533,-1.10735525,1.14056244,-1.14056241,2.17858604,-2.17858599,0.10249957,-0.10249956,2.92830979,-2.92830977
0.54327164,7.40987271,-7.40987250,0.12158912,-0.12158911,0.14093911,-0.14093911,1.15450102,-1.15450094,1.14978285,-1.14978283,2.20736816,-2.20736810,0.11115832,-0.11115830,2.89852396,-2.89852395
0.54927464,7.49296900,-7.49296879,0.13197645,-0.13197643,0.14027878,-0.14027878,1.20303360,-1.20303352,1.15844311,-1.15844308,2.23618713,-2.23618707,0.12027741,-0.12027739,2.86514926,-2.86514926
0.55527764,7.57313392,-7.57313370,0.14295374,-0.14295372,0.13922315,-0.13922315,1.25224742,-1.25224733,1.16635189,-1.16635186,2.26447349,-2.26447343,0.12975972,-0.12975970,2.82841646,-2.82841646
0.56128064,7.64869748,-7.64869727,0.15440009,-0.15440007,0.13780829,-0.13780829,1.30141964,-1.30141955,1.17331690,-1.17331687,2.29164172,-2.29164167,0.13949936,-0.13949934,2.78856466,-2.78856466
0.56728364,7.71801901,-7.71801881,0.16617596,-0.16617593,0.13607768,-0.13607769,1.34982944,-1.34982935,1.17915290,-1.17915288,2.31711155,-2.31711149,0.14938363,-0.14938362,2.74584710,-2.74584711
0.57328664,7.77955069,-7.77955050,0.17812537,-0.17812535,0.13408171,-0.13408171,1.39677692,-1.39677683,1.18368969,-1.18368967,2.34032909,-2.34032904,0.15929537,-0.15929536,2.70053755,-2.70053756
0.57928964,7.83189827,-7.83189809,0.19007888,-0.19007886,0.13187665,-0.13187665,1.44160121,-1.44160113,1.18677957,-1.18677955,2.36078731,-2.36078726,0.16911536,-0.16911534,2.65293689,-2.65293691
0.58529265,7.87387617,-7.87387601,0.20185720,-0.20185718,0.12952350,-0.12952351,1.48369713,-1.48369705,1.18830413,-1.18830412,2.37804450,-2.37804445,0.17872496,-0.17872494,2.60337907,-2.60337909
0.59129565,7.90455446,-7.90455432,0.21327539,-0.21327537,0.12708639,-0.12708640,1.52252975,-1.52252967,1.18817989,-1.18817988,2.39174029,-2.39174026,0.18800873,-0.18800872,2.55223595,-2.55223598
0.59729865,7.92329554,-7.92329542,0.22414753,-0.22414751,0.12463080,-0.12463080,1.55764646,-1.55764639,1.18636255,-1.18636254,2.40160829,-2.40160826,0.19685708,-0.19685706,2.49992047,-2.49992050
0.60330165,7.92977893,-7.92977884,0.23429169,-0.23429167,0.12222154,-0.12222154,1.58868620,-1.58868614,1.18284969,-1.18284968,2.40748475,-2.40748472,0.20516863,-0.20516862,2.44688777,-2.44688780
0.60930465,7.92401304,-7.92401297,0.24353505,-0.24353503,0.11992068,-0.11992069,1.61538540,-1.61538535,1.17768176,-1.17768175,2.40931307,-2.40931305,0.21285251,-0.21285249,2.39363396,-2.39363400
0.61530765,7.90633336,-7.90633331,0.25171890,-0.25171889,0.11778543,-0.11778543,1.63758066,-1.63758062,1.17094129,-1.17094129,2.40714376,-2.40714375,0.21983016,-0.21983014,2.34069258,-2.34069261
0.62131066,7.87738741,-7.87738738,0.25870346,-0.25870344,0.11586605,-0.11586605,1.65520799,-1.65520795,1.16275043,-1.16275044,2.40112996,-2.40112995,0.22603687,-0.22603686,2.28862851,-2.28862855
0.62731366,7.83810698,-7.83810698,0.26437206,-0.26437205,0.11420402,-0.11420402,1.66829885,-1.66829882,1.15326688,-1.15326689,2.39151874,-2.39151874,0.23142282,-0.23142281,2.23802993,-2.23802997
0.63331666,7.78966935,-7.78966936,0.26863488,-0.26863487,0.11283046,-0.11283046,1.67697310,-1.67697308,1.14267844,-1.14267845,2.37863871,-2.37863872,0.23595358,-0.23595357,2.18949828,-2.18949832
0.63931966,7.73344904,-7.73344907,0.27143162,-0.27143161,0.11176489,-0.11176489,1.68142923,-1.68142922,1.13119647,-1.13119648,2.36288436,-2.36288438,0.23961021,-0.23961021,2.14363698,-2.14363701
0.64532266,7.67096265,-7.67096270,0.27273338,-0.27273338,0.11101445,-0.11101445,1.68193240,-1.68193239,1.11904854,-1.11904856,2.34469811,-2.34469813,0.24238882,-0.24238881,2.10103916,-2.10103919
0.65132566,7.60380924,-7.60380930,0.27254343,-0.27254344,0.11057360,-0.11057360,1.67880057,-1.67880057,1.10647067,-1.10647068,2.32455068,-2.32455071,0.24429962,-0.24429962,2.06227521,-2.06227524
0.65732866,7.53360886,-7.53360894,0.27089685,-0.27089686,0.11042428,-0.11042428,1.67238962,-1.67238963,1.09369937,-1.09369938,2.30292100,-2.30292103,0.24536573,-0.24536573,2.02788051,-2.02788054
0.66333167,7.46194214,-7.46194222,0.26785913,-0.26785914,0.11053665,-0.11053665,1.66307779,-1.66307780,1.08096407,-1.08096409,2.28027629,-2.28027633,0.24562146,-0.24562146,1.99834387,-1.99834389
0.66933467,7.39029329,-7.39029338,0.26352374,-0.26352375,0.11087024,-0.11087024,1.65125017,-1.65125019,1.06847999,-1.06848001,2.25705338,-2.25705341,0.24511048,-0.24511049,1.97409720,-1.97409722
0.67533767,7.31999894,-7.31999904,0.25800876,-0.25800878,0.11137551,-0.11137551,1.63728393,-1.63728395,1.05644188,-1.05644190,2.23364197,-2.23364201,0.24388381,-0.24388381,1.95550670,-1.95550671
0.68134067,7.25220475,-7.25220485,0.25145282,-0.25145284,0.11199584,-0.11199584,1.62153466,-1.62153469,1.04501874,-1.04501876,2.21037067,-2.21037071,0.24199768,-0.24199768,1.94286571,-1.94286571
0.68734367,7.18783109,-7.18783120,0.24401035,-0.24401037,0.11266968,-0.11266968,1.60432461,-1.60432463,1.03434977,-1.03434979,2.18749609,-2.18749613,0.23951155,-0.23951155,1.93638935,-1.93638935
0.69334667,7.12754914,-7.12754924,0.23584662,-0.23584664,0.11333289,-0.11333289,1.58593294,-1.58593297,1.02454149,-1.02454151,2.16519563,-2.16519567,0.23648614,-0.23648614,1.93621101,-1.93621100
0.69934967,7.07176750,-7.07176761,0.22713251,-0.22713253,0.11392113,-0.11392113,1.56658870,-1.56658874,1.01566609,-1.01566611,2.14356391,-2.14356396,0.23298172,-0.23298173,1.94238029,-1.94238028
0.70535268,7.02062968,-7.02062978,0.21803952,-0.21803954,0.11437218,-0.11437218,1.54646649,-1.54646653,1.00776099,-1.00776101,2.12261307,-2.12261311,0.22905666,-0.22905666,1.95486253,-1.95486251
0.71135568,6.97402173,-6.97402184,0.20873502,-0.20873505,0.11462803,-0.11462803,1.52568505,-1.52568509,1.00082945,-1.00082947,2.10227652,-2.10227657,0.22476627,-0.22476628,1.97353930,-1.97353928
0.71735868,6.93158947,-6.93158958,0.19937808,-0.19937810,0.11463686,-0.11463686,1.50430886,-1.50430890,0.99484215,-0.99484217,2.08241612,-2.08241616,0.22016203,-0.22016204,1.99820986,-1.99820983
0.72336168,6.89276389,-6.89276400,0.19011593,-0.19011595,0.11435449,-0.11435449,1.48235258,-1.48235261,0.98973950,-0.98973952,2.06283209,-2.06283214,0.21529113,-0.21529114,2.02859317,-2.02859315
0.72936468,6.85679362,-6.85679373,0.18108136,-0.18108138,0.11374564,-0.11374564,1.45978811,-1.45978815,0.98543462,-0.98543464,2.04327534,-2.04327539,0.21019639,-0.21019640,2.06433042,-2.06433039
0.73536768,6.82278278,-6.82278290,0.17239090,-0.17239092,0.11278465,-0.11278465,1.43655407,-1.43655411,0.98181679,-0.98181681,2.02346147,-2.02346152,0.20491652,-0.20491653,2.10498781,-2.10498778
0.74137069,6.78973280,-6.78973293,0.16414400,-0.16414403,0.11145587,-0.11145587,1.41256704,-1.41256709,0.97875525,-0.97875527,2.00308593,-2.00308599,0.19948663,-0.19948664,2.15005977,-2.15005974
0.74737369,6.75658654,-6.75658667,0.15642317,-0.15642319,0.10975357,-0.10975358,1.38773441,-1.38773446,0.97610318,-0.97610320,1.98183965,-1.98183971,0.19393908,-0.19393909,2.19897269,-2.19897266
0.75337669,6.72227320,-6.72227334,0.14929484,-0.14929486,0.10768161,-0.10768161,1.36196788,-1.36196793,0.97370190,-0.97370193,1.95942456,-1.95942463,0.18830438,-0.18830439,2.25108933,-2.25108930
0.75937969,6.68575278,-6.68575293,0.14281105,-0.14281107,0.10525264,-0.10525264,1.33519729,-1.33519734,0.97138512,-0.97138515,1.93556844,-1.93556850,0.18261234,-0.18261235,2.30571432,-2.30571429
0.76538269,6.64605852,-6.64605868,0.13701171,-0.13701173,0.10248720,-0.10248721,1.30738394,-1.30738399,0.96898323,-0.96898326,1.91003853,-1.91003860,0.17689319,-0.17689320,2.36210102,-2.36210100
0.77138569,6.60233636,-6.60233653,0.13192720,-0.13192721,0.09941257,-0.09941258,1.27853283,-1.27853288,0.96632765,-0.96632768,1.88265357,-1.88265364,0.17117870,-0.17117871,2.41946015,-2.41946013
0.77738869,6.55388027,-6.55388045,0.12758123,-0.12758124,0.09606147,-0.09606147,1.24870316,-1.24870321,0.96325512,-0.96325515,1.85329371,-1.85329379,0.16550316,-0.16550317,2.47697042,-2.47697040
0.78339170,6.50016252,-6.50016271,0.12399366,-0.12399367,0.09247078,-0.09247078,1.21801647,-1.21801652,0.95961195,-0.95961198,1.82190821,-1.82190829,0.15990425,-0.15990426,2.53379139,-2.53379138
0.78939470,6.44085796,-6.44085816,0.12118311,-0.12118312,0.08868026,-0.08868026,1.18666203,-1.18666208,0.95525822,-0.95525825,1.78852045,-1.78852054,0.15442362,-0.15442363,2.58907863,-2.58907861
0.79539770,6.37586176,-6.37586196,0.11916917,-0.11916918,0.08473130,-0.08473131,1.15489893,-1.15489897,0.95007169,-0.95007173,1.75323033,-1.75323042,0.14910719,-0.14910720,2.64200086,-2.64200085
0.80140070,6.30529972,-6.30529994,0.11797407,-0.11797408,0.08066579,-0.08066580,1.12305469,-1.12305474,0.94395156,-0.94395160,1.71621383,-1.71621391,0.14400515,-0.14400516,2.69175893,-2.69175892
0.80740370,6.22953093,-6.22953115,0.11762361,-0.11762361,0.07652514,-0.07652515,1.09152036,-1.09152041,0.93682167,-0.93682171,1.67771979,-1.67771987,0.13917154,-0.13917154,2.73760588,-2.73760588
0.81340670,6.14914211,-6.14914233,0.11814735,-0.11814735,0.07234939,-0.07234939,1.06074191,-1.06074195,0.92863326,-0.92863330,1.63806403,-1.63806412,0.13466351,-0.13466352,2.77886731,-2.77886731
0.81940970,6.06493374,-6.06493395,0.11957798,-0.11957798,0.06817649,-0.06817650,1.03120839,-1.03120842,0.91936695,-0.91936699,1.59762090,-1.59762098,0.13054024,-0.13054025,2.81496115,-2.81496115
0.82541271,5.97789783,-5.97789803,0.12194987,-0.12194986,0.06404178,-0.06404179,1.00343703,-1.00343706,0.90903383,-0.90903386,1.55681247,-1.55681255,0.12686142,-0.12686143,2.84541566,-2.84541568
0.83141571,5.88918773,-5.88918793,0.12529686,-0.12529686,0.05997751,-0.05997752,0.97795600,-0.97795602,0.89767555,-0.89767559,1.51609588,-1.51609596,0.12368556,-0.12368556,2.86988466,-2.86988467
