energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.26113057,6.77441939,0.01659378,0.18619257,0.32766359,3.07107310,0.19632799,0.77949333,0.32257903,2.70980846
-0.25512756,6.81457546,0.01629185,0.19402625,0.32448284,3.08909793,0.20431063,0.79283591,0.32377608,2.70888636
-0.24912456,6.84872992,0.01610638,0.20144187,0.32176197,3.10514715,0.21207700,0.80495001,0.32443603,2.70532037
-0.24312156,6.87517956,0.01602660,0.20835061,0.31939591,3.11815743,0.21951759,0.81558752,0.32452392,2.69885895
-0.23711856,6.89260877,0.01604214,0.21467458,0.31730790,3.12725154,0.22653374,0.82454227,0.32402759,2.68939181
-0.23111556,6.90011467,0.01614346,0.22034878,0.31545074,3.13176111,0.23304021,0.83165286,0.32295802,2.67694557
-0.22511256,6.89721511,0.01632210,0.22532266,0.31380640,3.13123941,0.23896744,0.83680414,0.32134831,2.66167454
-0.21910955,6.88384079,0.01657094,0.22956132,0.31238415,3.12546435,0.24426312,0.83992734,0.31925172,2.64384796
-0.21310655,6.86031349,0.01688430,0.23304626,0.31121728,3.11443207,0.24889321,0.84099911,0.31673873,2.62383465
-0.20710355,6.82731258,0.01725804,0.23577564,0.31035888,3.09834234,0.25284232,0.84003966,0.31389331,2.60208648
-0.20110055,6.78583258,0.01768958,0.23776404,0.30987676,3.07757695,0.25611349,0.83711012,0.31080877,2.57912156
-0.19509755,6.73713441,0.01817783,0.23904179,0.30984794,3.05267255,0.25872731,0.83230944,0.30758317,2.55550830
-0.18909455,6.68269279,0.01872318,0.23965382,0.31035296,3.02428951,0.26072056,0.82577088,0.30431485,2.53185078
-0.18309155,6.62414261,0.01932732,0.23965812,0.31147042,2.99317863,0.26214430,0.81765827,0.30109803,2.50877618
-0.17708854,6.56322608,0.01999318,0.23912385,0.31327181,2.96014707,0.26306170,0.80816215,0.29801889,2.48692435
-0.17108554,6.50174269,0.02072479,0.23812922,0.31581717,2.92602520,0.26354538,0.79749587,0.29515220,2.46693958
-0.16508254,6.44150330,0.02152719,0.23675915,0.31915153,2.89163550,0.26367479,0.78589159,0.29255874,2.44946437
-0.15907954,6.38428925,0.02240632,0.23510284,0.32330245,2.85776471,0.26353337,0.77359634,0.29028345,2.43513483
-0.15307654,6.33181703,0.02336900,0.23325135,0.32827862,2.82513997,0.26320584,0.76086793,0.28835454,2.42457708
-0.14707354,6.28570847,0.02442283,0.23129520,0.33406965,2.79440947,0.26277554,0.74797087,0.28678337,2.41840426
-0.14107054,6.24746622,0.02557627,0.22932210,0.34064699,2.76612785,0.26232209,0.73517206,0.28556516,2.41721328
-0.13506753,6.21845368,0.02683856,0.22741485,0.34796576,2.74074629,0.26191918,0.72273645,0.28468037,2.42158076
-0.12906453,6.19987863,0.02821980,0.22564945,0.35596749,2.71860696,0.26163281,0.71092236,0.28409664,2.43205767
-0.12306153,6.19277934,0.02973090,0.22409341,0.36458349,2.69994144,0.26151977,0.69997678,0.28377113,2.44916195
-0.11705853,6.19801217,0.03138358,0.22280432,0.37373849,2.68487224,0.26162644,0.69013038,0.28365301,2.47336904
-0.11105553,6.21623948,0.03319029,0.22182867,0.38335447,2.67341689,0.26198795,0.68159254,0.28368615,2.50509984
-0.10505253,6.24791710,0.03516399,0.22120083,0.39335423,2.66549375,0.26262759,0.67454624,0.28381151,2.54470638
-0.09904952,6.29328073,0.03731797,0.22094235,0.40366445,2.66092867,0.26355644,0.66914322,0.28396945,2.59245519
-0.09304652,6.35233102,0.03966540,0.22106144,0.41421809,2.65946221,0.26477324,0.66549924,0.28410161,2.64850895
-0.08704352,6.42481764,0.04221888,0.22155266,0.42495578,2.66075655,0.26626446,0.66368995,0.28415232,2.71290709
-0.08104052,6.51022299,0.04498978,0.22239690,0.43582625,2.66440215,0.26800453,0.66374732,0.28406966,2.78554607
-0.07503752,6.60774674,0.04798749,0.22356162,0.44678555,2.66992391,0.26995621,0.66565692,0.28380599,2.86616068
-0.06903452,6.71629274,0.05121861,0.22500133,0.45779524,2.67678694,0.27207120,0.66935634,0.28331809,2.95430724
-0.06303152,6.83446021,0.05468597,0.22665851,0.46881966,2.68440240,0.27429088,0.67473480,0.28256699,3.04935027
-0.05702851,6.96054140,0.05838771,0.22846474,0.47982240,2.69213378,0.27654738,0.68163424,0.28151758,3.15045383
-0.05102551,7.09252768,0.06231634,0.23034242,0.49076240,2.69930411,0.27876484,0.68985195,0.28013807,3.25657879
-0.04502251,7.22812618,0.06645788,0.23220669,0.50158979,2.70520483,0.28086104,0.69914475,0.27839954,3.36648717
-0.03901951,7.36478855,0.07079117,0.23396793,0.51224219,2.70910671,0.28274932,0.70923492,0.27627555,3.47875438
-0.03301651,7.49975292,0.07528731,0.23553455,0.52264148,2.71027323,0.28434085,0.71981760,0.27374201,3.59178998
-0.02701351,7.63009958,0.07990946,0.23681619,0.53269167,2.70797669,0.28554731,0.73056959,0.27077738,3.70386711
-0.02101051,7.75281979,0.08461286,0.23772710,0.54227807,2.70151695,0.28628366,0.74115942,0.26736316,3.81316021
-0.01500750,7.86489670,0.08934526,0.23818976,0.55126799,2.69024259,0.28647138,0.75125824,0.26348479,3.91779051
-0.00900450,7.96339600,0.09404768,0.23813850,0.55951315,2.67357384,0.28604158,0.76055133,0.25913283,4.01587780
-0.00300150,8.04556346,0.09865558,0.23752303,0.56685379,2.65102653,0.28493830,0.76874973,0.25430448,4.10559703
0.00300150,8.10892556,0.10310036,0.23631166,0.57312438,2.62223605,0.28312158,0.77560162,0.24900518,4.18523765
0.00900450,8.15138913,0.10731112,0.23449415,0.57816076,2.58698007,0.28057018,0.78090294,0.24325036,4.25326325
0.01500750,8.17133528,0.11121682,0.23208399,0.58180835,2.54519882,0.27728398,0.78450695,0.23706707,4.30836918
0.02101051,8.16770323,0.11474840,0.22911986,0.58393095,2.49701168,0.27328569,0.78633218,0.23049544,4.34953537
0.02701351,8.14005955,0.11784121,0.22566643,0.58441982,2.44272893,0.26862183,0.78636858,0.22358986,4.37607211
0.03301651,8.08864901,0.12043722,0.22181411,0.58320230,2.38285763,0.26336297,0.78468141,0.21641967,4.38765630
0.03901951,8.01442376,0.12248720,0.21767797,0.58024967,2.31810097,0.25760302,0.78141285,0.20906937,4.38435642
0.04502251,7.91904868,0.12395268,0.21339564,0.57558352,2.24935064,0.25145760,0.77678104,0.20163827,4.36664468
0.05102551,7.80488159,0.12480747,0.20912439,0.56928046,2.17767207,0.24506158,0.77107672,0.19423949,4.33539545
0.05702851,7.67492821,0.12503892,0.20503734,0.56147455,2.10428286,0.23856578,0.76465731,0.18699842,4.29186966
0.06303152,7.53277292,0.12464857,0.20131905,0.55235745,2.03052493,0.23213288,0.75793875,0.18005052,4.23768539
0.06903452,7.38248734,0.12365231,0.19816050,0.54217600,1.95783130,0.22593281,0.75138526,0.17353865,4.17477554
0.07503752,7.22851990,0.12208006,0.19575376,0.53122734,1.88768857,0.22013774,0.74549730,0.16761001,4.10533402
0.08104052,7.07557002,0.11997486,0.19428649,0.51985169,1.82159649,0.21491673,0.74079815,0.16241261,4.03175236
0.08704352,6.92845163,0.11739149,0.19393643,0.50842298,1.76102595,0.21043042,0.73781941,0.15809166,3.95654890
0.09304652,6.79195064,0.11439462,0.19486615,0.49733776,1.70737698,0.20682584,0.73708581,0.15478576,3.88229332
0.09904952,6.67068144,0.11105668,0.19721808,0.48700279,1.66193809,0.20423154,0.73909998,0.15262309,3.81152896
0.10505253,6.56894746,0.10745542,0.20111020,0.47782179,1.62584834,0.20275328,0.74432723,0.15171780,3.74669592
0.11105553,6.49061024,0.10367128,0.20663230,0.47018189,1.60006341,0.20247025,0.75318117,0.15216653,3.69005737
0.11705853,6.43897159,0.09978479,0.21384306,0.46444021,1.58532656,0.20343223,0.76601022,0.15404532,3.64363172
0.12306153,6.41667215,0.09587396,0.22276794,0.46091127,1.58214544,0.20565744,0.78308559,0.15740690,3.60913278
0.12906453,6.42560970,0.09201191,0.23339795,0.45985548,1.59077530,0.20913148,0.80459098,0.16227850,3.58791978
0.13506753,6.46687920,0.08826467,0.24568930,0.46146921,1.61120883,0.21380705,0.83061427,0.16866016,3.58095868
0.14107054,6.54073622,0.08468943,0.25956391,0.46587687,1.64317306,0.21960478,0.86114149,0.17652368,3.58879595
0.14707354,6.64658435,0.08133305,0.27491070,0.47312511,1.68613299,0.22641482,0.89605319,0.18581216,3.61154517
0.15307654,6.78298658,0.07823115,0.29158768,0.48317942,1.73930192,0.23409942,0.93512346,0.19644029,3.64888685
0.15907954,6.94769983,0.07540753,0.30942463,0.49592322,1.80165798,0.24249617,0.97802143,0.20829516,3.70008098
0.16508254,7.13773120,0.07287415,0.32822642,0.51115943,1.87196638,0.25142201,1.02431555,0.22123791,3.76399169
0.17108554,7.34941394,0.07063146,0.34777672,0.52861450,1.94880678,0.26067769,1.07348035,0.23510586,3.83912297
0.17708854,7.57850063,0.06866920,0.36784218,0.54794478,2.03060488,0.27005277,1.12490567,0.24971540,3.92366398
0.18309155,7.82027052,0.06696753,0.38817671,0.56874489,2.11566770,0.27933078,1.17790816,0.26486532,4.01554238
0.18909455,8.06964798,0.06549840,0.40852616,0.59055808,2.20222138,0.28829462,1.23174475,0.28034070,4.11248379
0.19509755,8.32132831,0.06422720,0.42863281,0.61288800,2.28845076,0.29673192,1.28562785,0.29591715,4.21207530
0.20110055,8.56990753,0.06311450,0.44824013,0.63521174,2.37253974,0.30444018,1.33874183,0.31136538,4.31183106
0.20710355,8.81001235,0.06211791,0.46709718,0.65699359,2.45271138,0.31123169,1.39026053,0.32645596,4.40925786
0.21310655,9.03642682,0.06119384,0.48496309,0.67769926,2.52726689,0.31693800,1.43936517,0.34096405,4.50191865
0.21910955,9.24421223,0.06029928,0.50161112,0.69680993,2.59462235,0.32141373,1.48526238,0.35467416,4.58749221
0.22511256,9.42881721,0.05939337,0.51683253,0.71383598,2.65334252,0.32453990,1.52720180,0.36738457,4.66382732
0.23111556,9.58617516,0.05843882,0.53044003,0.72832972,2.70217056,0.32622629,1.56449278,0.37891153,4.72899005
0.23711856,9.71278695,0.05740302,0.54227079,0.73989698,2.74005320,0.32641316,1.59651986,0.38909287,4.78130320
0.24312156,9.80578684,0.05625901,0.55218901,0.74820701,2.76616055,0.32507200,1.62275645,0.39779111,4.81937700
0.24912456,9.86299068,0.05498606,0.56008790,0.75300062,2.77990009,0.32220551,1.64277644,0.40489591,4.84213097
0.25512756,9.88292573,0.05357005,0.56589105,0.75409613,2.78092457,0.31784661,1.65626349,0.41032579,4.84880675
0.26113057,9.86484211,0.05200351,0.56955323,0.75139317,2.76913371,0.31205682,1.66301764,0.41402908,4.83897231
0.26713357,9.80870645,0.05028549,0.57106044,0.74487416,2.74466958,0.30492378,1.66295910,0.41598413,4.81251820
0.27313657,9.71517906,0.04842114,0.57042938,0.73460347,2.70790628,0.29655822,1.65612913,0.41619881,4.76964665
0.27913957,9.58557601,0.04642111,0.56770622,0.72072446,2.65943398,0.28709047,1.64268804,0.41470925,4.71085463
0.28514257,9.42181825,0.04430087,0.56296474,0.70345440,2.60003828,0.27666654,1.62291027,0.41157801,4.63691191
0.29114557,9.22636995,0.04207983,0.55630395,0.68307773,2.53067548,0.26544407,1.59717671,0.40689167,4.54883540
0.29714857,9.00216842,0.03978048,0.54784518,0.65993763,2.45244471,0.25358817,1.56596456,0.40075795,4.44786074
0.30315158,8.75254811,0.03742746,0.53772880,0.63442660,2.36655791,0.24126739,1.52983486,0.39330254,4.33541235
0.30915458,8.48116097,0.03504665,0.52611067,0.60697607,2.27430866,0.22864984,1.48941816,0.38466559,4.21307260
0.31515758,8.19189537,0.03266436,0.51315839,0.57804556,2.17704077,0.21589976,1.44539865,0.37499816,4.08255094
0.32116058,7.88879564,0.03030656,0.49904760,0.54811174,2.07611767,0.20317436,1.39849720,0.36445851,3.94565338
0.32716358,7.57598384,0.02799820,0.48395831,0.51765764,1.97289334,0.19062131,1.34945384,0.35320860,3.80425277
0.33316658,7.25758515,0.02576265,0.46807142,0.48716233,1.86868559,0.17837662,1.29901002,0.34141052,3.66025993
0.33916958,6.93765806,0.02362127,0.45156564,0.45709137,1.76475213,0.16656314,1.24789140,0.32922332,3.51559572
0.34517259,6.62013014,0.02159313,0.43461465,0.42788809,1.66226995,0.15528958,1.19679135,0.31679995,3.37216408
0.35117559,6.30873993,0.01969474,0.41738481,0.39996596,1.56231830,0.14464991,1.14635592,0.30428464,3.23182595
0.35717859,6.00698540,0.01793997,0.40003326,0.37370209,1.46586519,0.13472335,1.09717053,0.29181054,3.09637401
0.36318159,5.71807918,0.01634007,0.38270647,0.34943188,1.37375756,0.12557452,1.04974881,0.27949783,2.96750844
0.36918459,5.44491072,0.01490368,0.36553923,0.32744480,1.28671493,0.11725403,1.00452395,0.26745222,2.84681366
0.37518759,5.19001546,0.01363694,0.34865408,0.30798137,1.20532619,0.10979913,0.96184270,0.25576385,2.73573651
0.38119060,4.95555113,0.01254370,0.33216097,0.29123108,1.13004939,0.10323458,0.92196230,0.24450670,2.63556604
0.38719360,4.74328127,0.01162561,0.31615727,0.27733145,1.06121413,0.09757348,0.88505023,0.23373842,2.54741567
0.39319660,4.55456605,0.01088242,0.30072798,0.26636787,0.99902615,0.09281817,0.85118683,0.22350054,2.47220800
0.39919960,4.39036065,0.01031206,0.28594608,0.25837437,0.94357392,0.08896109,0.82037066,0.21381921,2.41066322
0.40520260,4.25122113,0.00991091,0.27187298,0.25333518,0.89483691,0.08598556,0.79252624,0.20470623,2.36329148
0.41120560,4.13731820,0.00967394,0.25855910,0.25118699,0.85269513,0.08386651,0.76751390,0.19616051,2.33039009
0.41720860,4.04845869,0.00959491,0.24604448,0.25182208,0.81694002,0.08257125,0.74514138,0.18816982,2.31204591
0.42321161,3.98411475,0.00966651,0.23435942,0.25509196,0.78728620,0.08206013,0.72517661,0.18071277,2.30814337
0.42921461,3.94346068,0.00988053,0.22352526,0.26081194,0.76338416,0.08228730,0.70736125,0.17376110,2.31837849
0.43521761,3.92541685,0.01022804,0.21355524,0.26876623,0.74483359,0.08320153,0.69142442,0.16728194,2.34227866
0.44122061,3.92870012,0.01069953,0.20445540,0.27871380,0.73119739,0.08474707,0.67709619,0.16124028,2.37922829
0.44722361,3.95187993,0.01128515,0.19622576,0.29039485,0.72201596,0.08686473,0.66412028,0.15560135,2.42849956
0.45322661,3.99343884,0.01197485,0.18886153,0.30353787,0.71682188,0.08949300,0.65226553,0.15033291,2.48928776
0.45922961,4.05183591,0.01275869,0.18235451,0.31786707,0.71515449,0.09256944,0.64133590,0.14540741,2.56075006
0.46523262,4.12557134,0.01362702,0.17669468,0.33311020,0.71657424,0.09603205,0.63117848,0.14080387,2.64204648
0.47123562,4.21325011,0.01457081,0.17187179,0.34900641,0.72067646,0.09982089,0.62168951,0.13650951,2.73238155
0.47723862,4.31364235,0.01558194,0.16787704,0.36531401,0.72710410,0.10387960,0.61281814,0.13252098,2.83104496
0.48324162,4.42573806,0.01665350,0.16470471,0.38181778,0.73555913,0.10815704,0.60456793,0.12884518,2.93744929
0.48924462,4.54879342,0.01778008,0.16235366,0.39833568,0.74581195,0.11260872,0.59699600,0.12549972,3.05116291
0.49524762,4.68236621,0.01895811,0.16082851,0.41472443,0.75770864,0.11719811,0.59021012,0.12251275,3.17193606
0.50125063,4.82633796,0.02018606,0.16014055,0.43088392,0.77117533,0.12189767,0.58436363,0.11992250,3.29971828
0.50725363,4.98092059,0.02146470,0.16030813,0.44675999,0.78621949,0.12668952,0.57964854,0.11777616,3.43466545
0.51325663,5.14664579,0.02279718,0.16135645,0.46234543,0.80292778,0.13156575,0.57628704,0.11612840,3.57713524
0.51925963,5.32433617,0.02418913,0.16331681,0.47767906,0.82146023,0.13652818,0.57452152,0.11503939,3.72766974
0.52526263,5.51505764,0.02564857,0.16622512,0.49284275,0.84204080,0.14158768,0.57460365,0.11457247,3.88696516
0.53126563,5.72005344,0.02718573,0.17011976,0.50795642,0.86494426,0.14676294,0.57678263,0.11479143,4.05582850
0.53726863,5.94066138,0.02881275,0.17503884,0.52317110,0.89047990,0.15207882,0.58129297,0.11575756,4.23512231
0.54327164,6.17821654,0.03054322,0.18101686,0.53866028,0.91897231,0.15756418,0.58834238,0.11752651,4.42569895
0.54927464,6.43394286,0.03239161,0.18808105,0.55460981,0.95074003,0.16324943,0.59809983,0.12014511,4.62832680
0.55527764,6.70883802,0.03437256,0.19624746,0.57120678,0.98607283,0.16916378,0.61068440,0.12364825,4.84361135
0.56128064,7.00355671,0.03650007,0.20551697,0.58862781,1.02520858,0.17533241,0.62615533,0.12805591,5.07191491
0.56728364,7.31829797,0.03878665,0.21587161,0.60702731,1.06831072,0.18177364,0.64450350,0.13337054,5.31327889
0.57328664,7.65270288,0.04124233,0.22727129,0.62652618,1.11544758,0.18849629,0.66564488,0.13957486,5.56735298
0.57928964,8.00576862,0.04387378,0.23965125,0.64720158,1.16657450,0.19549737,0.68941631,0.14663030,5.83333582
0.58529265,8.37578481,0.04668339,0.25292041,0.66907827,1.22151991,0.20276025,0.71557376,0.15447607,6.10993108
0.59129565,8.76029743,0.04966850,0.26696090,0.69212200,1.27997631,0.21025344,0.74379354,0.16302900,6.39532290
0.59729865,9.15610422,0.05282069,0.28162878,0.71623532,1.34149692,0.21793011,0.77367636,0.17218430,6.68717351
0.60330165,9.55928483,0.05612533,0.29675620,0.74125619,1.40549848,0.22572834,0.80475447,0.18181712,6.98264520
0.60930465,9.96526645,0.05956133,0.31215479,0.76695942,1.47127059,0.23357225,0.83650174,0.19178504,7.27844731
0.61530765,10.36892467,0.06310116,0.32762052,0.79306120,1.53799141,0.24137394,0.86834631,0.20193133,7.57090802
0.62131066,10.76471690,0.06671110,0.34293958,0.81922638,1.60474947,0.24903612,0.89968577,0.21208902,7.85606883
0.62731366,11.14684393,0.07035192,0.35789533,0.84507844,1.67057088,0.25645551,0.92990404,0.22208556,8.12979883
0.63331666,11.50943359,0.07397968,0.37227579,0.87021169,1.73445087,0.26352664,0.95838964,0.23174786,8.38792413
0.63931966,11.84673872,0.07754695,0.38588166,0.89420528,1.79538858,0.27014611,0.98455441,0.24090778,8.62636701
0.64532266,12.15334082,0.08100417,0.39853410,0.91663834,1.85242344,0.27621693,1.00785223,0.24940748,8.84128864
0.65132566,12.42434994,0.08430126,0.41008225,0.93710566,1.90467170,0.28165280,1.02779658,0.25710474,9.02922857
0.65732866,12.65559114,0.08738932,0.42040988,0.95523320,1.95136136,0.28638212,1.04397661,0.26387790,9.18723425
0.66333167,12.84376838,0.09022237,0.42944082,0.97069278,1.99186379,0.29035145,1.05607069,0.26963016,9.31297411
0.66933467,12.98659756,0.09275910,0.43714293,0.98321512,2.02572068,0.29352831,1.06385694,0.27429318,9.40482863
0.67533767,13.08290178,0.09496447,0.44353035,0.99260086,2.05266468,0.29590312,1.06722037,0.27782970,9.46195439
0.68134067,13.13266366,0.09681111,0.44866371,0.99872880,2.07263290,0.29749005,1.06615615,0.28023522,9.48431814
0.68734367,13.13703180,0.09828049,0.45264839,1.00156119,2.08577229,0.29832698,1.06076896,0.28153842,9.47269867
0.69334667,13.09828050,0.09936369,0.45563078,1.00114554,2.09243654,0.29847416,1.05126843,0.28180060,9.42865651
0.69934967,13.01972436,0.10006180,0.45779259,0.99761318,2.09317449,0.29801204,1.03796086,0.28111390,9.35447283
0.70535268,12.90559146,0.10038599,0.45934351,0.99117425,2.08871026,0.29703799,1.02123767,0.27959843,9.25306028
0.71135568,12.76086071,0.10035697,0.46051251,0.98210963,2.07991609,0.29566225,1.00156105,0.27739849,9.12785033
0.71735868,12.59107090,0.10000424,0.46153811,0.97075993,2.06777860,0.29400331,0.97944733,0.27467790,8.98266211
0.72336168,12.40210980,0.09936478,0.46265804,0.95751215,2.05336021,0.29218282,0.95544908,0.27161468,8.82155905
0.72936468,12.19999267,0.09848155,0.46409886,0.94278448,2.03775696,0.29032038,0.93013628,0.26839515,8.64869964
0.73536768,11.99063981,0.09740160,0.46606584,0.92701000,2.02205480,0.28852840,0.90407767,0.26520776,8.46818887
0.74137069,11.77966237,0.09617411,0.46873374,0.91061990,2.00728592,0.28690730,0.87782274,0.26223683,8.28393655
0.74737369,11.57216538,0.09484830,0.47223875,0.89402694,1.99438713,0.28554131,0.85188516,0.25965625,8.09952820
0.75337669,11.37257538,0.09347139,0.47667208,0.87760993,1.98416194,0.28449498,0.82672808,0.25762362,7.91811327
0.75937969,11.18449940,0.09208662,0.48207544,0.86169979,1.97724801,0.28381068,0.80275187,0.25627476,7.74231468
0.76538269,11.01061990,0.09073158,0.48843863,0.84656784,1.97409129,0.28350710,0.78028464,0.25571885,7.57416223
0.77138569,10.85262909,0.08943674,0.49569931,0.83241683,1.97492794,0.28357887,0.75957562,0.25603453,7.41505172
0.77738869,10.71120392,0.08822442,0.50374507,0.81937495,1.97977492,0.28399725,0.74079162,0.25726682,7.26573010
0.78339170,10.58602183,0.08710809,0.51241762,0.80749321,1.98842949,0.28471191,0.72401662,0.25942523,7.12630623
0.78939470,10.47581529,0.08609224,0.52151888,0.79674622,2.00047777,0.28565366,0.70925416,0.26248302,6.99628561
0.79539770,10.37846209,0.08517256,0.53081892,0.78703626,2.01531208,0.28673798,0.69643250,0.26637771,6.87462682
0.80140070,10.29110685,0.08433663,0.54006508,0.77820058,2.03215622,0.28786914,0.68541218,0.27101285,6.75981664
0.80740370,10.21030813,0.08356499,0.54899219,0.77002151,2.05009784,0.28894483,0.67599567,0.27626111,6.64996014
0.81340670,10.13220515,0.08283259,0.55733328,0.76223895,2.06812640,0.28986087,0.66793857,0.28196845,6.54288208
0.81940970,10.05269681,0.08211045,0.56483035,0.75456474,2.08517534,0.29051598,0.66096210,0.28795944,6.43623509
0.82541271,9.96762615,0.08136754,0.57124478,0.74669830,2.10016659,0.29081624,0.65476618,0.29404346,6.32761068
0.83141571,9.87296294,0.08057282,0.57636698,0.73834291,2.11205575,0.29067913,0.64904285,0.30002162,6.21464866
0.83741871,9.76497737,0.07969725,0.58002481,0.72922182,2.11987591,0.29003690,0.64348927,0.30569407,6.09514101
0.84342171,9.64039839,0.07871569,0.58209050,0.71909378,2.12277852,0.28883920,0.63782015,0.31086763,5.96712658
0.84942471,9.49655093,0.07760878,0.58248586,0.70776709,2.12006953,0.28705482,0.63177886,0.31536315,5.82897325
0.85542771,9.33146721,0.07636445,0.58118544,0.69511189,2.11123949,0.28467256,0.62514712,0.31902256,5.67944484
0.86143072,9.14396846,0.07497925,0.57821779,0.68106995,2.09598637,0.28170108,0.61775281,0.32171520,5.51775074
0.86743372,8.93371449,0.07345929,0.57366457,0.66566175,2.07423036,0.27816801,0.60947569,0.32334316,5.34357693
0.87343672,8.70122029,0.07182084,0.56765786,0.64899062,2.04612008,0.27411814,0.60025093,0.32384543,5.15709767
0.87943972,8.44783978,0.07009055,0.56037555,0.63124361,2.01203027,0.26961107,0.59007036,0.32320067,4.95896815
0.88544272,8.17571845,0.06830522,0.55203534,0.61268922,1.97255103,0.26471820,0.57898151,0.32142846,4.75029906
0.89144572,7.88771766,0.06651129,0.54288741,0.59367208,1.92846931,0.25951957,0.56708457,0.31858907,4.53261464
0.89744872,7.58731475,0.06476387,0.53320625,0.57460461,1.88074360,0.25410040,0.55452745,0.31478159,4.30779668
0.90345173,7.27848349,0.06312551,0.52328187,0.55595609,1.83047276,0.24854772,0.54149930,0.31014063,4.07801702
0.90945473,6.96556046,0.06166460,0.51341082,0.53823943,1.77886058,0.24294727,0.52822276,0.30483180,3.84566204
0.91545773,6.65310283,0.06045357,0.50388737,0.52199603,1.72717714,0.23738066,0.51494531,0.29904592,3.61325222
0.92146073,6.34574350,0.05956692,0.49499505,0.50777924,1.67671873,0.23192313,0.50193016,0.29299248,3.38336034
0.92746373,6.04804881,0.05907901,0.48699889,0.49613679,1.62876753,0.22664179,0.48944703,0.28689242,3.15853149
0.93346673,5.76438394,0.05906179,0.48013857,0.48759282,1.58455247,0.22159458,0.47776311,0.28097060,2.94120802
0.93946973,5.49879034,0.05958259,0.47462253,0.48262999,1.54521250,0.21682979,0.46713464,0.27544824,2.73366178
0.94547274,5.25487856,0.06070174,0.47062328,0.48167212,1.51176316,0.21238626,0.45779924,0.27053558,2.53793597
0.95147574,5.03573933,0.06247050,0.46827385,0.48506792,1.48506748,0.20829407,0.44996926,0.26642500,2.35579787
0.95747874,4.84387436,0.06492897,0.46766537,0.49307637,1.46581186,0.20457564,0.44382627,0.26328490,2.18870358
0.96348174,4.68114788,0.06810431,0.46884585,0.50585413,1.45448723,0.20124726,0.43951678,0.26125442,2.03777491
0.96948474,4.54875900,0.07200921,0.47181995,0.52344547,1.45137616,0.19832067,0.43714921,0.26043924,1.90378837
0.97548774,4.44723416,0.07664070,0.47654979,0.54577520,1.45654571,0.19580476,0.43679207,0.26090850,1.78717550
0.98149075,4.37643850,0.08197936,0.48295669,0.57264490,1.46984644,0.19370714,0.43847327,0.26269294,1.68803356
0.98749375,4.33560462,0.08798901,0.49092362,0.60373276,1.49091712,0.19203557,0.44218052,0.26578429,1.60614519
0.99349675,4.32337668,0.09461681,0.50029856,0.63859727,1.51919529,0.19079894,0.44786272,0.27013587,1.54100552
0.99949975,4.33786766,0.10179394,0.51089832,0.67668482,1.55393302,0.19000802,0.45543211,0.27566435,1.49185520
1.00550275,4.37672754,0.10943674,0.52251316,0.71734119,1.59421776,0.18967562,0.46476714,0.28225266,1.45771758
1.01150575,4.43721991,0.11744836,0.53491170,0.75982676,1.63899746,0.18981641,0.47571599,0.28975379,1.43743848
1.01750875,4.51630465,0.12572091,0.54784644,0.80333514,1.68710953,0.19044626,0.48810043,0.29799549,1.42972707
1.02351176,4.61072425,0.13413794,0.56105948,0.84701467,1.73731264,0.19158117,0.50172011,0.30678565,1.43319655
1.02951476,4.71709126,0.14257732,0.57428852,0.88999219,1.78832067,0.19323586,0.51635700,0.31591813,1.44640324
1.03551776,4.83197465,0.15091429,0.58727295,0.93139837,1.83883770,0.19542215,0.53178000,0.32517889,1.46788328
1.04152076,4.95198271,0.15902469,0.59975986,0.97039356,1.88759300,0.19814716,0.54774952,0.33435229,1.49618594
1.04752376,5.07384041,0.16678816,0.61150986,1.00619342,1.93337490,0.20141144,0.56402200,0.34322713,1.52990294
1.05352676,5.19445927,0.17409120,0.62230261,1.03809314,1.97506249,0.20520718,0.58035431,0.35160252,1.56769325
1.05952976,5.31099805,0.18083003,0.63194173,1.06548952,2.01165403,0.20951663,0.59650787,0.35929316,1.60830325
1.06553277,5.42091302,0.18691314,0.64025910,1.08789978,2.04229123,0.21431068,0.61225258,0.36613405,1.65058194
1.07153577,5.52199676,0.19226326,0.64711843,1.10497662,2.06627843,0.21954793,0.62737031,0.37198430,1.69349139
1.07753877,5.61240513,0.19681905,0.65241784,1.11651860,2.08309639,0.22517409,0.64165827,0.37673015,1.73611276
1.08354177,5.69067231,0.20053604,0.65609160,1.12247580,2.09241006,0.23112195,0.65493184,0.38028705,1.77764809
1.08954477,5.75571459,0.20338716,0.65811088,1.12295022,2.09407045,0.23731190,0.66702727,0.38260074,1.81741863
1.09554777,5.80682361,0.20536262,0.65848356,1.11819129,2.08811077,0.24365294,0.67780397,0.38364744,1.85486017
1.10155078,5.84365057,0.20646942,0.65725318,1.10858639,2.07473712,0.25004439,0.68714655,0.38343317,1.88951628
1.10755378,5.86618305,0.20673025,0.65449711,1.09464722,2.05431464,0.25637801,0.69496665,0.38199228,1.92102996
1.11355678,5.87471602,0.20618217,0.65032401,1.07699230,2.02734973,0.26254071,0.70120446,0.37938537,1.94913473
1.11955978,5.86981909,0.20487497,0.64487076,1.05632657,1.99446935,0.26841765,0.70582998,0.37569659,1.97364550
