energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.08504252,5.90688906,-5.90688906,1.29302637,-1.29302638,0.00000000,-0.00000000,0.92604488,-0.92604488,4.82833932,-4.82833932,1.41215047,-1.41215047,0.00000000,-0.00000000
-4.07903952,5.85173441,-5.85173441,1.27858498,-1.27858498,0.00000000,-0.00000000,0.90794824,-0.90794824,4.79680246,-4.79680246,1.39325738,-1.39325738,0.00000000,-0.00000000
-4.07303652,5.79816472,-5.79816472,1.26636392,-1.26636392,0.00000000,-0.00000000,0.89177673,-0.89177673,4.76558691,-4.76558691,1.37316156,-1.37316156,0.00000000,-0.00000000
-4.06703352,5.74829906,-5.74829906,1.25688674,-1.25688674,0.00000000,-0.00000000,0.87780878,-0.87780878,4.73642307,-4.73642307,1.35230636,-1.35230636,0.00000000,-0.00000000
-4.06103052,5.70413484,-5.70413484,1.25060167,-1.25060167,0.00000000,-0.00000000,0.86627368,-0.86627368,4.71095653,-4.71095653,1.33114369,-1.33114369,0.00000000,-0.00000000
-4.05502751,5.66746844,-5.66746844,1.24786254,-1.24786254,0.00000000,-0.00000000,0.85734126,-0.85734126,4.69068241,-4.69068241,1.31011777,-1.31011777,0.00000000,-0.00000000
-4.04902451,5.63982371,-5.63982371,1.24891325,-1.24891325,0.00000000,-0.00000000,0.85111342,-0.85111342,4.67688591,-4.67688591,1.28964921,-1.28964921,0.00000000,-0.00000000
-4.04302151,5.62239168,-5.62239168,1.25387639,-1.25387639,0.00000000,-0.00000000,0.84761779,-0.84761779,4.67059177,-4.67059177,1.27012034,-1.27012034,0.00000000,-0.00000000
-4.03701851,5.61598397,-5.61598396,1.26274656,-1.26274656,0.00000000,-0.00000000,0.84680419,-0.84680419,4.67252477,-4.67252477,1.25186246,-1.25186246,0.00000000,-0.00000000
-4.03101551,5.62100211,-5.62100211,1.27538863,-1.27538863,0.00000000,-0.00000000,0.84854382,-0.84854382,4.68308291,-4.68308291,1.23514548,-1.23514548,0.00000000,-0.00000000
-4.02501251,5.63742376,-5.63742376,1.29154089,-1.29154089,0.00000000,-0.00000000,0.85263163,-0.85263163,4.70232428,-4.70232428,1.22017058,-1.22017058,0.00000000,-0.00000000
-4.01900950,5.66480614,-5.66480613,1.31082309,-1.31082309,0.00000000,-0.00000000,0.85879167,-0.85879167,4.72996770,-4.72996770,1.20706593,-1.20706593,0.00000000,-0.00000000
-4.01300650,5.70230619,-5.70230618,1.33274888,-1.33274888,0.00000000,-0.00000000,0.86668540,-0.86668540,4.76540691,-4.76540691,1.19588557,-1.19588557,0.00000000,-0.00000000
-4.00700350,5.74871611,-5.74871611,1.35674206,-1.35674206,0.00000000,-0.00000000,0.87592260,-0.87592260,4.80773713,-4.80773712,1.18661141,-1.18661141,0.00000000,-0.00000000
-4.00100050,5.80251220,-5.80251220,1.38215603,-1.38215603,0.00000000,-0.00000000,0.88607450,-0.88607450,4.85579236,-4.85579236,1.17915794,-1.17915794,0.00000000,-0.00000000
-3.99499750,5.86191440,-5.86191440,1.40829548,-1.40829548,0.00000000,-0.00000000,0.89668857,-0.89668857,4.90819151,-4.90819151,1.17337936,-1.17337936,0.00000000,-0.00000000
-3.98899450,5.92495373,-5.92495373,1.43443944,-1.43443944,0.00000000,-0.00000000,0.90730445,-0.90730445,4.96339090,-4.96339090,1.16907845,-1.16907845,0.00000000,-0.00000000
-3.98299150,5.98954433,-5.98954432,1.45986484,-1.45986484,0.00000000,-0.00000000,0.91747021,-0.91747021,5.01974074,-5.01974074,1.16601689,-1.16601689,0.00000000,-0.00000000
-3.97698849,6.05355691,-6.05355690,1.48386955,-1.48386955,0.00000000,-0.00000000,0.92675844,-0.92675844,5.07554312,-5.07554312,1.16392612,-1.16392612,0.00000000,-0.00000000
-3.97098549,6.11489078,-6.11489078,1.50579405,-1.50579405,0.00000000,-0.00000000,0.93478125,-0.93478125,5.12910907,-5.12910906,1.16251854,-1.16251854,0.00000000,-0.00000000
-3.96498249,6.17154148,-6.17154148,1.52504105,-1.52504105,0.00000000,-0.00000000,0.94120382,-0.94120382,5.17881263,-5.17881262,1.16149824,-1.16149824,0.00000000,-0.00000000
-3.95897949,6.22166180,-6.22166180,1.54109234,-1.54109234,0.00000000,-0.00000000,0.94575571,-0.94575571,5.22314013,-5.22314013,1.16057112,-1.16057112,0.00000000,-0.00000000
-3.95297649,6.26361430,-6.26361430,1.55352237,-1.55352237,0.00000000,-0.00000000,0.94823961,-0.94823961,5.26073315,-5.26073315,1.15945392,-1.15945392,0.00000000,-0.00000000
-3.94697349,6.29601393,-6.29601393,1.56200825,-1.56200825,0.00000000,-0.00000000,0.94853716,-0.94853716,5.29042418,-5.29042418,1.15788192,-1.15788192,0.00000000,-0.00000000
-3.94097049,6.31776005,-6.31776005,1.56633599,-1.56633599,0.00000000,-0.00000000,0.94661156,-0.94661156,5.31126428,-5.31126428,1.15561537,-1.15561537,0.00000000,-0.00000000
-3.93496748,6.32805729,-6.32805729,1.56640291,-1.56640291,0.00000000,-0.00000000,0.94250703,-0.94250703,5.32254248,-5.32254248,1.15244447,-1.15244447,0.00000000,-0.00000000
-3.92896448,6.32642565,-6.32642565,1.56221639,-1.56221639,0.00000000,-0.00000000,0.93634508,-0.93634508,5.32379693,-5.32379693,1.14819298,-1.14819298,0.00000000,-0.00000000
-3.92296148,6.31270012,-6.31270012,1.55388910,-1.55388910,0.00000000,-0.00000000,0.92831789,-0.92831789,5.31481812,-5.31481812,1.14272057,-1.14272057,0.00000000,-0.00000000
-3.91695848,6.28702068,-6.28702068,1.54163118,-1.54163119,0.00000000,-0.00000000,0.91867899,-0.91867899,5.29564465,-5.29564465,1.13592413,-1.13592413,0.00000000,-0.00000000
-3.91095548,6.24981381,-6.24981381,1.52573975,-1.52573975,0.00000000,-0.00000000,0.90773182,-0.90773182,5.26655229,-5.26655229,1.12773802,-1.12773802,0.00000000,-0.00000000
-3.90495248,6.20176655,-6.20176655,1.50658612,-1.50658612,0.00000000,-0.00000000,0.89581663,-0.89581663,5.22803701,-5.22803701,1.11813356,-1.11813356,0.00000000,-0.00000000
-3.89894947,6.14379440,-6.14379440,1.48460152,-1.48460152,0.00000000,-0.00000000,0.88329619,-0.88329619,5.18079284,-5.18079284,1.10711783,-1.10711783,0.00000000,-0.00000000
-3.89294647,6.07700446,-6.07700447,1.46026149,-1.46026149,0.00000000,-0.00000000,0.87054106,-0.87054106,5.12568544,-5.12568544,1.09473190,-1.09473190,0.00000000,-0.00000000
-3.88694347,6.00265495,-6.00265496,1.43406987,-1.43406987,0.00000000,-0.00000000,0.85791491,-0.85791491,5.06372213,-5.06372214,1.08104849,-1.08104849,0.00000000,-0.00000000
-3.88094047,5.92211235,-5.92211236,1.40654260,-1.40654260,0.00000000,-0.00000000,0.84576050,-0.84576050,4.99601935,-4.99601935,1.06616928,-1.06616928,0.00000000,-0.00000000
-3.87493747,5.83680747,-5.83680748,1.37819200,-1.37819200,0.00000000,-0.00000000,0.83438687,-0.83438687,4.92376816,-4.92376816,1.05022168,-1.05022168,0.00000000,-0.00000000
-3.86893447,5.74819142,-5.74819142,1.34951194,-1.34951194,0.00000000,-0.00000000,0.82405818,-0.82405818,4.84819881,-4.84819881,1.03335520,-1.03335520,0.00000000,-0.00000000
-3.86293147,5.65769261,-5.65769261,1.32096424,-1.32096424,0.00000000,-0.00000000,0.81498461,-0.81498461,4.77054510,-4.77054510,1.01573744,-1.01573744,0.00000000,-0.00000000
-3.85692846,5.56667576,-5.56667576,1.29296665,-1.29296665,0.00000000,-0.00000000,0.80731551,-0.80731551,4.69200926,-4.69200926,0.99754953,-0.99754953,0.00000000,-0.00000000
-3.85092546,5.47640382,-5.47640382,1.26588283,-1.26588283,0.00000000,-0.00000000,0.80113515,-0.80113515,4.61372832,-4.61372832,0.97898128,-0.97898128,0.00000000,-0.00000000
-3.84492246,5.38800369,-5.38800369,1.24001430,-1.24001430,0.00000000,-0.00000000,0.79646094,-0.79646094,4.53674265,-4.53674265,0.96022590,-0.96022590,0.00000000,-0.00000000
-3.83891946,5.30243656,-5.30243656,1.21559471,-1.21559471,0.00000000,-0.00000000,0.79324424,-0.79324424,4.46196758,-4.46196758,0.94147438,-0.94147438,0.00000000,-0.00000000
-3.83291646,5.22047351,-5.22047351,1.19278646,-1.19278646,0.00000000,-0.00000000,0.79137356,-0.79137356,4.39016878,-4.39016878,0.92290982,-0.92290982,0.00000000,-0.00000000
-3.82691346,5.14267704,-5.14267704,1.17167955,-1.17167955,0.00000000,-0.00000000,0.79067983,-0.79067983,4.32194216,-4.32194216,0.90470158,-0.90470158,0.00000000,-0.00000000
-3.82091046,5.06938897,-5.06938897,1.15229289,-1.15229289,0.00000000,-0.00000000,0.79094370,-0.79094370,4.25769900,-4.25769900,0.88699963,-0.88699963,0.00000000,-0.00000000
-3.81490745,5.00072519,-5.00072519,1.13457760,-1.13457760,0.00000000,-0.00000000,0.79190418,-0.79190418,4.19765670,-4.19765671,0.86992923,-0.86992923,0.00000000,-0.00000000
-3.80890445,4.93657725,-4.93657725,1.11842244,-1.11842244,0.00000000,-0.00000000,0.79326849,-0.79326849,4.14183565,-4.14183565,0.85358611,-0.85358611,0.00000000,-0.00000000
-3.80290145,4.87662094,-4.87662094,1.10366091,-1.10366091,0.00000000,-0.00000000,0.79472257,-0.79472257,4.09006234,-4.09006234,0.83803250,-0.83803250,0.00000000,-0.00000000
-3.79689845,4.82033166,-4.82033166,1.09007991,-1.09007991,0.00000000,-0.00000000,0.79594189,-0.79594189,4.04197886,-4.04197886,0.82329401,-0.82329401,0.00000000,-0.00000000
-3.79089545,4.76700612,-4.76700612,1.07742945,-1.07742945,0.00000000,-0.00000000,0.79660210,-0.79660210,3.99705849,-3.99705849,0.80935780,-0.80935780,0.00000000,-0.00000000
-3.78489245,4.71578984,-4.71578984,1.06543325,-1.06543325,0.00000000,-0.00000000,0.79638927,-0.79638927,3.95462698,-3.95462698,0.79617197,-0.79617197,0.00000000,-0.00000000
-3.77888944,4.66570958,-4.66570958,1.05379975,-1.05379976,0.00000000,-0.00000000,0.79500924,-0.79500924,3.91388903,-3.91388903,0.78364646,-0.78364646,0.00000000,-0.00000000
-3.77288644,4.61570976,-4.61570976,1.04223317,-1.04223317,0.00000000,-0.00000000,0.79219600,-0.79219600,3.87395894,-3.87395894,0.77165535,-0.77165535,0.00000000,-0.00000000
-3.76688344,4.56469179,-4.56469179,1.03044424,-1.03044424,0.00000000,-0.00000000,0.78771875,-0.78771875,3.83389469,-3.83389469,0.76004070,-0.76004070,0.00000000,-0.00000000
-3.76088044,4.51155487,-4.51155487,1.01816034,-1.01816034,0.00000000,-0.00000000,0.78138756,-0.78138756,3.79273402,-3.79273402,0.74861773,-0.74861773,0.00000000,-0.00000000
-3.75487744,4.45523710,-4.45523710,1.00513459,-1.00513459,0.00000000,-0.00000000,0.77305755,-0.77305755,3.74953155,-3.74953155,0.73718133,-0.73718133,0.00000000,-0.00000000
-3.74887444,4.39475540,-4.39475540,0.99115373,-0.99115373,0.00000000,-0.00000000,0.76263157,-0.76263157,3.70339534,-3.70339534,0.72551351,-0.72551351,0.00000000,-0.00000000
-3.74287144,4.32924291,-4.32924291,0.97604451,-0.97604451,0.00000000,-0.00000000,0.75006142,-0.75006142,3.65352176,-3.65352176,0.71339166,-0.71339166,0.00000000,-0.00000000
-3.73686843,4.25798251,-4.25798251,0.95967845,-0.95967845,0.00000000,-0.00000000,0.73534763,-0.73534763,3.59922734,-3.59922734,0.70059731,-0.70059731,0.00000000,-0.00000000
-3.73086543,4.18043536,-4.18043537,0.94197483,-0.94197483,0.00000000,-0.00000000,0.71853800,-0.71853800,3.53997631,-3.53997631,0.68692489,-0.68692489,0.00000000,-0.00000000
-3.72486243,4.09626331,-4.09626331,0.92290193,-0.92290193,0.00000000,-0.00000000,0.69972502,-0.69972502,3.47540293,-3.47540293,0.67219032,-0.67219032,0.00000000,-0.00000000
-3.71885943,4.00534445,-4.00534445,0.90247651,-0.90247651,0.00000000,-0.00000000,0.67904225,-0.67904225,3.40532768,-3.40532768,0.65623890,-0.65623890,0.00000000,-0.00000000
-3.71285643,3.90778127,-3.90778127,0.88076160,-0.88076160,0.00000000,-0.00000000,0.65666001,-0.65666001,3.32976670,-3.32976670,0.63895223,-0.63895223,0.00000000,-0.00000000
-3.70685343,3.80390104,-3.80390104,0.85786282,-0.85786282,0.00000000,-0.00000000,0.63278035,-0.63278035,3.24893422,-3.24893423,0.62025395,-0.62025395,0.00000000,-0.00000000
-3.70085043,3.69424852,-3.69424852,0.83392337,-0.83392337,0.00000000,-0.00000000,0.60763165,-0.60763165,3.16323783,-3.16323783,0.60011377,-0.60011377,0.00000000,-0.00000000
-3.69484742,3.57957131,-3.57957132,0.80911792,-0.80911792,0.00000000,-0.00000000,0.58146295,-0.58146296,3.07326680,-3.07326680,0.57855003,-0.57855003,0.00000000,-0.00000000
-3.68884442,3.46079842,-3.46079843,0.78364573,-0.78364573,0.00000000,-0.00000000,0.55453821,-0.55453821,2.97977421,-2.97977421,0.55563023,-0.55563023,0.00000000,-0.00000000
-3.68284142,3.33901297,-3.33901297,0.75772323,-0.75772323,0.00000000,-0.00000000,0.52713055,-0.52713055,2.88365328,-2.88365328,0.53146998,-0.53146998,0.00000000,-0.00000000
-3.67683842,3.21542011,-3.21542011,0.73157636,-0.73157636,0.00000000,-0.00000000,0.49951674,-0.49951674,2.78590929,-2.78590929,0.50623006,-0.50623006,0.00000000,-0.00000000
-3.67083542,3.09131157,-3.09131157,0.70543303,-0.70543303,0.00000000,-0.00000000,0.47197202,-0.47197202,2.68762807,-2.68762807,0.48011195,-0.48011195,0.00000000,-0.00000000
-3.66483242,2.96802802,-2.96802803,0.67951588,-0.67951588,0.00000000,-0.00000000,0.44476525,-0.44476525,2.58994237,-2.58994238,0.45335210,-0.45335210,0.00000000,-0.00000000
-3.65882941,2.84692102,-2.84692102,0.65403566,-0.65403566,0.00000000,-0.00000000,0.41815458,-0.41815458,2.49399765,-2.49399765,0.42621499,-0.42621499,0.00000000,-0.00000000
-3.65282641,2.72931571,-2.72931571,0.62918541,-0.62918541,0.00000000,-0.00000000,0.39238362,-0.39238362,2.40091843,-2.40091843,0.39898558,-0.39898558,0.00000000,-0.00000000
-3.64682341,2.61647585,-2.61647585,0.60513568,-0.60513568,0.00000000,-0.00000000,0.36767821,-0.36767821,2.31177671,-2.31177671,0.37196122,-0.37196122,0.00000000,-0.00000000
-3.64082041,2.50957231,-2.50957231,0.58203075,-0.58203075,0.00000000,-0.00000000,0.34424370,-0.34424370,2.22756344,-2.22756345,0.34544358,-0.34544358,0.00000000,-0.00000000
-3.63481741,2.40965600,-2.40965601,0.55998621,-0.55998621,0.00000000,-0.00000000,0.32226288,-0.32226288,2.14916418,-2.14916418,0.31973076,-0.31973076,0.00000000,-0.00000000
-3.62881441,2.31763607,-2.31763607,0.53908763,-0.53908763,0.00000000,-0.00000000,0.30189432,-0.30189432,2.07733943,-2.07733943,0.29510998,-0.29510998,0.00000000,-0.00000000
-3.62281141,2.23426372,-2.23426372,0.51939044,-0.51939044,0.00000000,-0.00000000,0.28327129,-0.28327129,2.01271036,-2.01271036,0.27185087,-0.27185087,0.00000000,-0.00000000
-3.61680840,2.16012195,-2.16012195,0.50092097,-0.50092097,0.00000000,-0.00000000,0.26650113,-0.26650113,1.95574991,-1.95574991,0.25019989,-0.25019989,0.00000000,-0.00000000
-3.61080540,2.09562091,-2.09562091,0.48367836,-0.48367836,0.00000000,-0.00000000,0.25166491,-0.25166491,1.90677923,-1.90677923,0.23037553,-0.23037553,0.00000000,-0.00000000
-3.60480240,2.04099863,-2.04099864,0.46763742,-0.46763742,0.00000000,-0.00000000,0.23881744,-0.23881744,1.86596907,-1.86596907,0.21256481,-0.21256481,0.00000000,-0.00000000
-3.59879940,1.99632641,-1.99632641,0.45275196,-0.45275196,0.00000000,-0.00000000,0.22798756,-0.22798756,1.83334553,-1.83334553,0.19692060,-0.19692060,0.00000000,-0.00000000
-3.59279640,1.96151796,-1.96151796,0.43895862,-0.43895862,0.00000000,-0.00000000,0.21917853,-0.21917853,1.80879942,-1.80879942,0.18356013,-0.18356013,0.00000000,-0.00000000
-3.58679340,1.93634158,-1.93634158,0.42618085,-0.42618085,0.00000000,-0.00000000,0.21236862,-0.21236862,1.79209823,-1.79209823,0.17256425,-0.17256425,0.00000000,-0.00000000
-3.58079040,1.92043419,-1.92043420,0.41433285,-0.41433285,0.00000000,-0.00000000,0.20751176,-0.20751176,1.78290000,-1.78290000,0.16397752,-0.16397752,0.00000000,-0.00000000
-3.57478739,1.91331644,-1.91331644,0.40332331,-0.40332331,0.00000000,-0.00000000,0.20453831,-0.20453831,1.78076787,-1.78076787,0.15780882,-0.15780882,0.00000000,-0.00000000
-3.56878439,1.91440789,-1.91440789,0.39305868,-0.39305868,0.00000000,-0.00000000,0.20335585,-0.20335585,1.78518482,-1.78518482,0.15403258,-0.15403258,0.00000000,-0.00000000
-3.56278139,1.92304176,-1.92304176,0.38344604,-0.38344604,0.00000000,-0.00000000,0.20385018,-0.20385018,1.79556756,-1.79556756,0.15259021,-0.15259021,0.00000000,-0.00000000
-3.55677839,1.93847858,-1.93847858,0.37439523,-0.37439523,0.00000000,-0.00000000,0.20588633,-0.20588633,1.81127943,-1.81127943,0.15339187,-0.15339187,0.00000000,-0.00000000
-3.55077539,1.95991866,-1.95991866,0.36582043,-0.36582043,0.00000000,-0.00000000,0.20930989,-0.20930989,1.83164168,-1.83164168,0.15631838,-0.15631838,0.00000000,-0.00000000
-3.54477239,1.98651311,-1.98651311,0.35764104,-0.35764104,0.00000000,-0.00000000,0.21394852,-0.21394852,1.85594334,-1.85594334,0.16122323,-0.16122323,0.00000000,-0.00000000
-3.53876938,2.01737392,-2.01737392,0.34978201,-0.34978201,0.00000000,-0.00000000,0.21961383,-0.21961383,1.88344967,-1.88344967,0.16793474,-0.16793474,0.00000000,-0.00000000
-3.53276638,2.05158307,-2.05158307,0.34217373,-0.34217373,0.00000000,-0.00000000,0.22610357,-0.22610357,1.91340956,-1.91340956,0.17625836,-0.17625836,0.00000000,-0.00000000
-3.52676338,2.08820155,-2.08820155,0.33475150,-0.33475150,0.00000000,-0.00000000,0.23320437,-0.23320437,1.94506231,-1.94506231,0.18597914,-0.18597914,0.00000000,-0.00000000
-3.52076038,2.12627848,-2.12627848,0.32745486,-0.32745486,0.00000000,-0.00000000,0.24069476,-0.24069476,1.97764438,-1.97764438,0.19686441,-0.19686441,0.00000000,-0.00000000
-3.51475738,2.16486118,-2.16486118,0.32022683,-0.32022683,0.00000000,-0.00000000,0.24834879,-0.24834879,2.01039661,-2.01039661,0.20866676,-0.20866676,0.00000000,-0.00000000
-3.50875438,2.20300641,-2.20300641,0.31301322,-0.31301322,0.00000000,-0.00000000,0.25594001,-0.25594001,2.04257235,-2.04257235,0.22112744,-0.22112744,0.00000000,-0.00000000
-3.50275138,2.23979322,-2.23979322,0.30576227,-0.30576227,0.00000000,-0.00000000,0.26324574,-0.26324574,2.07344683,-2.07344683,0.23398003,-0.23398003,0.00000000,-0.00000000
-3.49674837,2.27433745,-2.27433745,0.29842445,-0.29842445,0.00000000,-0.00000000,0.27005172,-0.27005172,2.10232812,-2.10232812,0.24695456,-0.24695456,0.00000000,-0.00000000
-3.49074537,2.30580777,-2.30580777,0.29095273,-0.29095273,0.00000000,-0.00000000,0.27615676,-0.27615676,2.12856930,-2.12856930,0.25978204,-0.25978204,0.00000000,-0.00000000
-3.48474237,2.33344284,-2.33344284,0.28330323,-0.28330323,0.00000000,-0.00000000,0.28137745,-0.28137745,2.15158186,-2.15158186,0.27219921,-0.27219921,0.00000000,-0.00000000
-3.47873937,2.35656907,-2.35656907,0.27543619,-0.27543619,0.00000000,-0.00000000,0.28555253,-0.28555253,2.17084968,-2.17084968,0.28395361,-0.28395361,0.00000000,-0.00000000
-3.47273637,2.37461794,-2.37461794,0.26731727,-0.26731727,0.00000000,-0.00000000,0.28854703,-0.28854703,2.18594282,-2.18594282,0.29480866,-0.29480866,0.00000000,-0.00000000
-3.46673337,2.38714216,-2.38714216,0.25891909,-0.25891909,0.00000000,-0.00000000,0.29025570,-0.29025570,2.19653049,-2.19653049,0.30454871,-0.30454871,0.00000000,-0.00000000
-3.46073037,2.39382941,-2.39382941,0.25022279,-0.25022279,0.00000000,-0.00000000,0.29060576,-0.29060576,2.20239206,-2.20239206,0.31298385,-0.31298385,0.00000000,-0.00000000
-3.45472736,2.39451285,-2.39451285,0.24121960,-0.24121960,0.00000000,-0.00000000,0.28955877,-0.28955877,2.20342528,-2.20342528,0.31995422,-0.31995422,0.00000000,-0.00000000
-3.44872436,2.38917724,-2.38917724,0.23191226,-0.23191226,0.00000000,-0.00000000,0.28711153,-0.28711153,2.19965099,-2.19965099,0.32533382,-0.32533382,0.00000000,-0.00000000
-3.44272136,2.37796022,-2.37796022,0.22231611,-0.22231611,0.00000000,-0.00000000,0.28329594,-0.28329594,2.19121347,-2.19121347,0.32903338,-0.32903338,0.00000000,-0.00000000
-3.43671836,2.36114816,-2.36114816,0.21245985,-0.21245985,0.00000000,-0.00000000,0.27817785,-0.27817785,2.17837622,-2.17837622,0.33100242,-0.33100242,0.00000000,-0.00000000
-3.43071536,2.33916653,-2.33916653,0.20238583,-0.20238583,0.00000000,-0.00000000,0.27185489,-0.27185489,2.16151298,-2.16151298,0.33123020,-0.33123020,0.00000000,-0.00000000
-3.42471236,2.31256505,-2.31256505,0.19214984,-0.19214984,0.00000000,-0.00000000,0.26445350,-0.26445350,2.14109423,-2.14109423,0.32974566,-0.32974566,0.00000000,-0.00000000
-3.41870935,2.28199828,-2.28199828,0.18182050,-0.18182050,0.00000000,-0.00000000,0.25612517,-0.25612517,2.11766976,-2.11766976,0.32661617,-0.32661617,0.00000000,-0.00000000
-3.41270635,2.24820255,-2.24820255,0.17147810,-0.17147810,0.00000000,-0.00000000,0.24704207,-0.24704207,2.09184815,-2.09184815,0.32194529,-0.32194529,0.00000000,-0.00000000
-3.40670335,2.21197056,-2.21197056,0.16121313,-0.16121313,0.00000000,-0.00000000,0.23739249,-0.23739249,2.06427438,-2.06427438,0.31586964,-0.31586964,0.00000000,-0.00000000
-3.40070035,2.17412494,-2.17412494,0.15112453,-0.15112453,0.00000000,-0.00000000,0.22737596,-0.22737596,2.03560673,-2.03560673,0.30855484,-0.30855484,0.00000000,-0.00000000
-3.39469735,2.13549249,-2.13549249,0.14131766,-0.14131766,0.00000000,-0.00000000,0.21719854,-0.21719854,2.00649455,-2.00649455,0.30019097,-0.30019097,0.00000000,-0.00000000
-3.38869435,2.09688034,-2.09688034,0.13190224,-0.13190224,0.00000000,-0.00000000,0.20706840,-0.20706840,1.97755807,-1.97755807,0.29098751,-0.29098751,0.00000000,-0.00000000
-3.38269135,2.05905562,-2.05905562,0.12299030,-0.12299030,0.00000000,-0.00000000,0.19719172,-0.19719172,1.94937170,-1.94937170,0.28116811,-0.28116811,0.00000000,-0.00000000
-3.37668834,2.02272953,-2.02272954,0.11469421,-0.11469421,0.00000000,-0.00000000,0.18776919,-0.18776919,1.92245162,-1.92245162,0.27096535,-0.27096535,0.00000000,-0.00000000
-3.37068534,1.98854668,-1.98854668,0.10712484,-0.10712484,0.00000000,-0.00000000,0.17899317,-0.17899317,1.89724846,-1.89724846,0.26061565,-0.26061565,0.00000000,-0.00000000
-3.36468234,1.95707992,-1.95707992,0.10038992,-0.10038992,0.00000000,-0.00000000,0.17104538,-0.17104538,1.87414529,-1.87414529,0.25035452,-0.25035452,0.00000000,-0.00000000
-3.35867934,1.92883068,-1.92883068,0.09459265,-0.09459265,0.00000000,-0.00000000,0.16409522,-0.16409522,1.85346084,-1.85346084,0.24041227,-0.24041227,0.00000000,-0.00000000
-3.35267634,1.90423410,-1.90423410,0.08983042,-0.08983042,0.00000000,-0.00000000,0.15829866,-0.15829866,1.83545731,-1.83545731,0.23101014,-0.23101014,0.00000000,-0.00000000
-3.34667334,1.88366812,-1.88366812,0.08619375,-0.08619375,0.00000000,-0.00000000,0.15379743,-0.15379743,1.82035190,-1.82035190,0.22235705,-0.22235705,0.00000000,-0.00000000
-3.34067034,1.86746517,-1.86746517,0.08376524,-0.08376524,0.00000000,-0.00000000,0.15071848,-0.15071848,1.80833076,-1.80833076,0.21464679,-0.21464679,0.00000000,-0.00000000
-3.33466733,1.85592480,-1.85592480,0.08261858,-0.08261858,0.00000000,-0.00000000,0.14917357,-0.14917357,1.79956383,-1.79956383,0.20805565,-0.20805565,0.00000000,-0.00000000
-3.32866433,1.84932587,-1.84932587,0.08281752,-0.08281752,0.00000000,-0.00000000,0.14925873,-0.14925873,1.79421901,-1.79421901,0.20274046,-0.20274046,0.00000000,-0.00000000
-3.32266133,1.84793643,-1.84793643,0.08441465,-0.08441465,0.00000000,-0.00000000,0.15105346,-0.15105346,1.79247405,-1.79247405,0.19883682,-0.19883682,0.00000000,-0.00000000
-3.31665833,1.85201992,-1.85201992,0.08745006,-0.08745006,0.00000000,-0.00000000,0.15461967,-0.15461967,1.79452477,-1.79452477,0.19645756,-0.19645756,0.00000000,-0.00000000
-3.31065533,1.86183658,-1.86183658,0.09194982,-0.09194982,0.00000000,-0.00000000,0.16000015,-0.16000015,1.80058833,-1.80058833,0.19569121,-0.19569121,0.00000000,-0.00000000
-3.30465233,1.87763929,-1.87763929,0.09792417,-0.09792417,0.00000000,-0.00000000,0.16721665,-0.16721665,1.81090093,-1.81090093,0.19660057,-0.19660057,0.00000000,-0.00000000
-3.29864932,1.89966346,-1.89966346,0.10536568,-0.10536568,0.00000000,-0.00000000,0.17626758,-0.17626757,1.82570952,-1.82570952,0.19922119,-0.19922119,0.00000000,-0.00000000
-3.29264632,1.92811144,-1.92811144,0.11424726,-0.11424726,0.00000000,-0.00000000,0.18712540,-0.18712540,1.84525767,-1.84525767,0.20355996,-0.20355996,0.00000000,-0.00000000
-3.28664332,1.96313207,-1.96313206,0.12452020,-0.12452020,0.00000000,-0.00000000,0.19973401,-0.19973401,1.86976645,-1.86976645,0.20959366,-0.20959366,0.00000000,-0.00000000
-3.28064032,2.00479666,-2.00479666,0.13611239,-0.13611239,0.00000000,-0.00000000,0.21400608,-0.21400608,1.89941124,-1.89941124,0.21726786,-0.21726786,0.00000000,-0.00000000
-3.27463732,2.05307331,-2.05307331,0.14892690,-0.14892690,0.00000000,-0.00000000,0.22982087,-0.22982087,1.93429631,-1.93429631,0.22649596,-0.22649596,0.00000000,-0.00000000
-3.26863432,2.10780124,-2.10780123,0.16284095,-0.16284095,0.00000000,-0.00000000,0.24702260,-0.24702260,1.97442884,-1.97442884,0.23715880,-0.23715880,0.00000000,-0.00000000
-3.26263132,2.16866757,-2.16866756,0.17770564,-0.17770564,0.00000000,-0.00000000,0.26541969,-0.26541969,2.01969446,-2.01969446,0.24910497,-0.24910497,0.00000000,-0.00000000
-3.25662831,2.23518858,-2.23518858,0.19334644,-0.19334644,0.00000000,-0.00000000,0.28478510,-0.28478510,2.06983642,-2.06983642,0.26215181,-0.26215181,0.00000000,-0.00000000
-3.25062531,2.30669746,-2.30669745,0.20956453,-0.20956453,0.00000000,-0.00000000,0.30485800,-0.30485800,2.12444032,-2.12444031,0.27608744,-0.27608744,0.00000000,-0.00000000
-3.24462231,2.38234021,-2.38234021,0.22613931,-0.22613931,0.00000000,-0.00000000,0.32534688,-0.32534688,2.18292593,-2.18292592,0.29067385,-0.29067385,0.00000000,-0.00000000
