energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.12456228,0.82678093,0.00019405,0.02015403,0.13257454,0.41200526,0.11426595,0.00000000,0.36681973,0.23338830
-3.11855928,0.79363368,0.00017686,0.02158935,0.12572057,0.40346397,0.11004486,0.00000000,0.33507516,0.22034536
-3.11255628,0.76663928,0.00016213,0.02306732,0.11973869,0.39704295,0.10654567,0.00000000,0.30641724,0.20992104
-3.10655328,0.74610636,0.00014991,0.02457866,0.11467403,0.39281474,0.10381197,0.00000000,0.28099202,0.20229675
-3.10055028,0.73224869,0.00014025,0.02611470,0.11055484,0.39081309,0.10187356,0.00000000,0.25888828,0.19762266
-3.09454727,0.72519625,0.00013316,0.02766774,0.10739469,0.39103958,0.10074803,0.00000000,0.24014513,0.19601885
-3.08854427,0.72500689,0.00012862,0.02923141,0.10519501,0.39347051,0.10044245,0.00000000,0.22476046,0.19757663
-3.08254127,0.73167790,0.00012658,0.03080087,0.10394750,0.39806368,0.10095504,0.00000000,0.21269957,0.20235966
-3.07653827,0.74515635,0.00012698,0.03237303,0.10363654,0.40476459,0.10227681,0.00000000,0.20390364,0.21040484
-3.07053527,0.76534747,0.00012971,0.03394652,0.10424124,0.41351138,0.10439285,0.00000000,0.19829736,0.22172268
-3.06453227,0.79212064,0.00013465,0.03552169,0.10573708,0.42423856,0.10728341,0.00000000,0.19579560,0.23629724
-3.05852926,0.82531260,0.00014164,0.03710033,0.10809714,0.43687903,0.11092450,0.00000000,0.19630855,0.25408546
-3.05252626,0.86472796,0.00015051,0.03868541,0.11129268,0.45136447,0.11528828,0.00000000,0.19974536,0.27501613
-3.04652326,0.91013702,0.00016103,0.04028059,0.11529337,0.46762424,0.12034294,0.00000000,0.20601613,0.29898850
-3.04052026,0.96127162,0.00017298,0.04188977,0.12006694,0.48558282,0.12605243,0.00000000,0.21503215,0.32587075
-3.03451726,1.01781928,0.00018611,0.04351648,0.12557844,0.50515622,0.13237592,0.00000000,0.22670473,0.35549852
-3.02851426,1.07941673,0.00020013,0.04516328,0.13178935,0.52624770,0.13926714,0.00000000,0.24094252,0.38767378
-3.02251126,1.14564328,0.00021476,0.04683119,0.13865634,0.54874328,0.14667386,0.00000000,0.25764783,0.42216410
-3.01650825,1.21601514,0.00022968,0.04851917,0.14613014,0.57250744,0.15453734,0.00000000,0.27671205,0.45870272
-3.01050525,1.28998132,0.00024458,0.05022363,0.15415450,0.59737955,0.16279213,0.00000000,0.29801064,0.49698943
-3.00450225,1.36692181,0.00025914,0.05193810,0.16266537,0.62317136,0.17136618,0.00000000,0.32139794,0.53669250
-2.99849925,1.44614869,0.00027306,0.05365306,0.17159042,0.64966593,0.18018133,0.00000000,0.34670234,0.57745159
-2.99249625,1.52691039,0.00028603,0.05535586,0.18084906,0.67661828,0.18915425,0.00000000,0.37372189,0.61888181
-2.98649325,1.60839937,0.00029777,0.05703083,0.19035289,0.70375783,0.19819786,0.00000000,0.40222101,0.66057876
-2.98049025,1.68976324,0.00030801,0.05865965,0.20000670,0.73079275,0.20722313,0.00000000,0.43192834,0.70212451
-2.97448724,1.77011890,0.00031654,0.06022170,0.20971006,0.75741596,0.21614129,0.00000000,0.46253609,0.74309435
-2.96848424,1.84856951,0.00032316,0.06169475,0.21935923,0.78331281,0.22486628,0.00000000,0.49370104,0.78306409
-2.96248124,1.92422340,0.00032773,0.06305558,0.22884959,0.80816982,0.23331739,0.00000000,0.52504740,0.82161771
-2.95647824,1.99621454,0.00033014,0.06428085,0.23807829,0.83168431,0.24142190,0.00000000,0.55617132,0.85835515
-2.95047524,2.06372332,0.00033034,0.06534790,0.24694708,0.85357433,0.24911762,0.00000000,0.58664727,0.89289987
-2.94447224,2.12599712,0.00032832,0.06623560,0.25536512,0.87358841,0.25635514,0.00000000,0.61603601,0.92490606
-2.93846923,2.18236952,0.00032413,0.06692520,0.26325166,0.89151461,0.26309968,0.00000000,0.64389381,0.95406514
-2.93246623,2.23227738,0.00031785,0.06740107,0.27053843,0.90718835,0.26933242,0.00000000,0.66978287,0.98011141
-2.92646323,2.27527502,0.00030962,0.06765131,0.27717151,0.92049866,0.27505111,0.00000000,0.69328234,1.00282663
-2.92046023,2.31104473,0.00029961,0.06766832,0.28311278,0.93139236,0.28027004,0.00000000,0.71399954,1.02204334
-2.91445723,2.33940330,0.00028801,0.06744916,0.28834058,0.93987602,0.28501922,0.00000000,0.73158106,1.03764689
-2.90845423,2.36030396,0.00027504,0.06699567,0.29284973,0.94601540,0.28934279,0.00000000,0.74572304,1.04957605
-2.90245123,2.37383394,0.00026095,0.06631457,0.29665081,0.94993256,0.29329680,0.00000000,0.75618036,1.05782222
-2.89644822,2.38020741,0.00024600,0.06541724,0.29976874,0.95180047,0.29694624,0.00000000,0.76277423,1.06242730
-2.89044522,2.37975444,0.00023042,0.06431939,0.30224072,0.95183560,0.30036173,0.00000000,0.76539779,1.06348031
-2.88444222,2.37290619,0.00021448,0.06304060,0.30411369,0.95028864,0.30361572,0.00000000,0.76401957,1.06111290
-2.87843922,2.36017724,0.00019840,0.06160372,0.30544131,0.94743391,0.30677869,0.00000000,0.75868452,1.05549402
-2.87243622,2.34214578,0.00018243,0.06003412,0.30628083,0.94355787,0.30991519,0.00000000,0.74951259,1.04682389
-2.86643322,2.31943258,0.00016676,0.05835897,0.30668983,0.93894738,0.31308033,0.00000000,0.73669500,1.03532765
-2.86043022,2.29267989,0.00015158,0.05660642,0.30672322,0.93387821,0.31631648,0.00000000,0.72048828,1.02124884
-2.85442721,2.26253100,0.00013705,0.05480478,0.30643040,0.92860444,0.31965071,0.00000000,0.70120634,1.00484320
-2.84842421,2.22961159,0.00012332,0.05298179,0.30585311,0.92334910,0.32309287,0.00000000,0.67921110,0.98637279
-2.84242121,2.19451362,0.00011048,0.05116390,0.30502368,0.91829668,0.32663456,0.00000000,0.65490189,0.96610095
-2.83641821,2.15778236,0.00009865,0.04937565,0.30396415,0.91358764,0.33024898,0.00000000,0.62870429,0.94428805
-2.83041521,2.11990706,0.00008787,0.04763917,0.30268606,0.90931535,0.33389163,0.00000000,0.60105870,0.92118827
-2.82441221,2.08131559,0.00007821,0.04597380,0.30119097,0.90552533,0.33750200,0.00000000,0.57240923,0.89704753
-2.81840920,2.04237282,0.00006971,0.04439579,0.29947177,0.90221686,0.34100594,0.00000000,0.54319328,0.87210239
-2.81240620,2.00338275,0.00006237,0.04291818,0.29751448,0.89934685,0.34431880,0.00000000,0.51383214,0.84658000
-2.80640320,1.96459389,0.00005622,0.04155074,0.29530062,0.89683554,0.34734906,0.00000000,0.48472290,0.82069880
-2.80040020,1.92620714,0.00005127,0.04030011,0.29280991,0.89457380,0.35000227,0.00000000,0.45623181,0.79466995
-2.79439720,1.88838571,0.00004750,0.03916987,0.29002306,0.89243155,0.35218527,0.00000000,0.42868925,0.76869898
-2.78839420,1.85126599,0.00004493,0.03816086,0.28692458,0.89026675,0.35381022,0.00000000,0.40238624,0.74298771
-2.78239120,1.81496868,0.00004355,0.03727143,0.28350543,0.88793464,0.35479860,0.00000000,0.37757240,0.71773587
-2.77638819,1.77960935,0.00004336,0.03649773,0.27976522,0.88529659,0.35508465,0.00000000,0.35445530,0.69314232
-2.77038519,1.74530757,0.00004438,0.03583410,0.27571398,0.88222823,0.35461842,0.00000000,0.33320087,0.66940572
-2.76438219,1.71219420,0.00004659,0.03527335,0.27137340,0.87862644,0.35336804,0.00000000,0.31393479,0.64672425
-2.75837919,1.68041614,0.00005003,0.03480709,0.26677723,0.87441485,0.35132140,0.00000000,0.29674452,0.62529447
-2.75237619,1.65013838,0.00005470,0.03442602,0.26197122,0.86954779,0.34848691,0.00000000,0.28168177,0.60530924
-2.74637319,1.62154321,0.00006063,0.03412014,0.25701219,0.86401236,0.34489352,0.00000000,0.26876523,0.58695466
-2.74037019,1.59482659,0.00006785,0.03387904,0.25196658,0.85782873,0.34058993,0.00000000,0.25798330,0.57040615
-2.73436718,1.57019202,0.00007639,0.03369199,0.24690838,0.85104860,0.33564306,0.00000000,0.24929686,0.55582393
-2.72836418,1.54784210,0.00008629,0.03354816,0.24191666,0.84375208,0.33013581,0.00000000,0.24264174,0.54334791
-2.72236118,1.52796850,0.00009760,0.03343669,0.23707265,0.83604306,0.32416424,0.00000000,0.23793110,0.53309239
-2.71635818,1.51074072,0.00011036,0.03334678,0.23245674,0.82804341,0.31783431,0.00000000,0.23505748,0.52514081
-2.71035518,1.49629437,0.00012465,0.03326783,0.22814528,0.81988622,0.31125815,0.00000000,0.23389475,0.51954076
-2.70435218,1.48471967,0.00014054,0.03318944,0.22420754,0.81170859,0.30455027,0.00000000,0.23429989,0.51629955
-2.69834917,1.47605073,0.00015814,0.03310155,0.22070276,0.80364405,0.29782351,0.00000000,0.23611465,0.51538063
-2.69234617,1.47025631,0.00017758,0.03299449,0.21767760,0.79581529,0.29118523,0.00000000,0.23916737,0.51670109
-2.68634317,1.46723259,0.00019902,0.03285908,0.21516394,0.78832723,0.28473355,0.00000000,0.24327472,0.52013034
-2.68034017,1.46679851,0.00022266,0.03268673,0.21317727,0.78126109,0.27855412,0.00000000,0.24824377,0.52549024
-2.67433717,1.46869394,0.00024877,0.03246958,0.21171561,0.77466945,0.27271720,0.00000000,0.25387423,0.53255672
-2.66833417,1.47258109,0.00027769,0.03220060,0.21075909,0.76857279,0.26727554,0.00000000,0.25996091,0.54106291
-2.66233117,1.47804921,0.00030982,0.03187373,0.21027020,0.76295757,0.26226280,0.00000000,0.26629655,0.55070386
-2.65632816,1.48462265,0.00034567,0.03148404,0.21019478,0.75777605,0.25769292,0.00000000,0.27267494,0.56114273
-2.65032516,1.49177207,0.00038585,0.03102782,0.21046356,0.75294779,0.25356021,0.00000000,0.27889417,0.57201831
-2.64432216,1.49892862,0.00043110,0.03050273,0.21099445,0.74836297,0.24984039,0.00000000,0.28476018,0.58295371
-2.63831916,1.50550055,0.00048227,0.02990788,0.21169528,0.74388721,0.24649239,0.00000000,0.29009037,0.59356611
-2.63231616,1.51089175,0.00054034,0.02924395,0.21246709,0.73936779,0.24346101,0.00000000,0.29471722,0.60347698
-2.62631316,1.51452159,0.00060645,0.02851319,0.21320769,0.73464100,0.24068018,0.00000000,0.29849178,0.61232284
-2.62031016,1.51584518,0.00068183,0.02771945,0.21381549,0.72954017,0.23807688,0.00000000,0.30128698,0.61976592
-2.61430715,1.51437329,0.00076785,0.02686819,0.21419333,0.72390412,0.23557532,0.00000000,0.30300055,0.62550438
-2.60830415,1.50969117,0.00086596,0.02596641,0.21425234,0.71758545,0.23310147,0.00000000,0.30355745,0.62928186
-2.60230115,1.50147521,0.00097765,0.02502254,0.21391544,0.71045834,0.23058753,0.00000000,0.30291176,0.63089579
-2.59629815,1.48950686,0.00110447,0.02404638,0.21312051,0.70242544,0.22797625,0.00000000,0.30104786,0.63020429
-2.59029515,1.47368313,0.00124789,0.02304890,0.21182301,0.69342344,0.22522485,0.00000000,0.29798085,0.62713111
-2.58429215,1.45402290,0.00140932,0.02204210,0.20999801,0.68342701,0.22230845,0.00000000,0.29375613,0.62166870
-2.57828914,1.43066905,0.00158998,0.02103884,0.20764145,0.67245101,0.21922277,0.00000000,0.28844827,0.61387889
-2.57228614,1.40388588,0.00179084,0.02005263,0.20477066,0.66055072,0.21598598,0.00000000,0.28215887,0.60389142
-2.56628314,1.37405213,0.00201258,0.01909742,0.20142404,0.64782017,0.21263968,0.00000000,0.27501383,0.59190004
-2.56028014,1.34164973,0.00225544,0.01818744,0.19766001,0.63438871,0.20924894,0.00000000,0.26715980,0.57815650
-2.55427714,1.30724878,0.00251920,0.01733697,0.19355523,0.62041590,0.20590142,0.00000000,0.25876009,0.56296263
-2.54827414,1.27148939,0.00280306,0.01656018,0.18920216,0.60608525,0.20270546,0.00000000,0.24999011,0.54666066
-2.54227114,1.23506115,0.00310564,0.01587091,0.18470610,0.59159687,0.19978746,0.00000000,0.24103248,0.52962228
-2.53626813,1.19868119,0.00342487,0.01528254,0.18018179,0.57715977,0.19728843,0.00000000,0.23207203,0.51223687
-2.53026513,1.16307158,0.00375803,0.01480779,0.17574981,0.56298397,0.19535991,0.00000000,0.22329074,0.49489925
-2.52426213,1.12893720,0.00410171,0.01445854,0.17153275,0.54927296,0.19415939,0.00000000,0.21486300,0.47799759
-2.51825913,1.09694476,0.00445185,0.01424565,0.16765148,0.53621687,0.19384531,0.00000000,0.20695109,0.46190182
-2.51225613,1.06770387,0.00480382,0.01417880,0.16422147,0.52398657,0.19457185,0.00000000,0.19970123,0.44695297
-2.50625313,1.04175072,0.00515248,0.01426630,0.16134939,0.51272903,0.19648361,0.00000000,0.19324023,0.43345396
-2.50025013,1.01953492,0.00549231,0.01451483,0.15912999,0.50256395,0.19971025,0.00000000,0.18767288,0.42166198
-2.49424712,1.00140967,0.00581752,0.01492927,0.15764340,0.49358178,0.20436133,0.00000000,0.18308005,0.41178283
-2.48824412,0.98762560,0.00612227,0.01551245,0.15695283,0.48584310,0.21052137,0.00000000,0.17951770,0.40396726
-2.48224112,0.97832808,0.00640078,0.01626493,0.15710275,0.47937903,0.21824529,0.00000000,0.17701673,0.39830948
-2.47623812,0.97355795,0.00664757,0.01718478,0.15811753,0.47419276,0.22755440,0.00000000,0.17558354,0.39484777
-2.47023512,0.97325541,0.00685758,0.01826735,0.16000056,0.47026181,0.23843297,0.00000000,0.17520154,0.39356706
-2.46423212,0.97726664,0.00702640,0.01950510,0.16273386,0.46754071,0.25082563,0.00000000,0.17583323,0.39440334
-2.45822911,0.98535288,0.00715040,0.02088750,0.16627811,0.46596412,0.26463555,0.00000000,0.17742301,0.39724977
-2.45222611,0.99720146,0.00722687,0.02240093,0.17057321,0.46544987,0.27972383,0.00000000,0.17990046,0.40196408
-2.44622311,1.01243848,0.00725413,0.02402875,0.17553930,0.46590208,0.29590983,0.00000000,0.18318413,0.40837701
-2.44022011,1.03064259,0.00723158,0.02575139,0.18107817,0.46721395,0.31297293,0.00000000,0.18718553,0.41630154
-2.43421711,1.05135966,0.00715975,0.02754657,0.18707522,0.46927042,0.33065547,0.00000000,0.19181340,0.42554247
-2.42821411,1.07411782,0.00704029,0.02938968,0.19340187,0.47195054,0.34866716,0.00000000,0.19697789,0.43590610
-2.42221111,1.09844271,0.00687591,0.03125423,0.19991830,0.47512961,0.36669074,0.00000000,0.20259476,0.44720956
-2.41620810,1.12387236,0.00667027,0.03311240,0.20647673,0.47868128,0.38438893,0.00000000,0.20858921,0.45928959
-2.41020510,1.14997153,0.00642793,0.03493577,0.21292499,0.48247950,0.40141252,0.00000000,0.21489935,0.47201026
-2.40420210,1.17634503,0.00615411,0.03669599,0.21911035,0.48640050,0.41740934,0.00000000,0.22147908,0.48526960
-2.39819910,1.20264966,0.00585458,0.03836564,0.22488359,0.49032490,0.43203383,0.00000000,0.22830035,0.49900451
-2.39219610,1.22860429,0.00553546,0.03991898,0.23010311,0.49413982,0.44495699,0.00000000,0.23535444,0.51319402
-2.38619310,1.25399767,0.00520304,0.04133278,0.23463900,0.49774111,0.45587617,0.00000000,0.24265247,0.52786054
-2.38019010,1.27869365,0.00486357,0.04258699,0.23837684,0.50103553,0.46452446,0.00000000,0.25022480,0.54306898
-2.37418709,1.30263323,0.00452311,0.04366541,0.24122119,0.50394282,0.47067912,0.00000000,0.25811935,0.55892372
-2.36818409,1.32583335,0.00418734,0.04455610,0.24309851,0.50639755,0.47416884,0.00000000,0.26639900,0.57556338
-2.36218109,1.34838214,0.00386147,0.04525176,0.24395938,0.50835047,0.47487927,0.00000000,0.27513780,0.59315359
-2.35617809,1.37043065,0.00355006,0.04574982,0.24377999,0.50976937,0.47275684,0.00000000,0.28441644,0.61187786
-2.35017509,1.39218113,0.00325699,0.04605236,0.24256265,0.51063922,0.46781032,0.00000000,0.29431685,0.63192700
-2.34417209,1.41387234,0.00298537,0.04616589,0.24033548,0.51096146,0.46011034,0.00000000,0.30491639,0.65348734
-2.33816908,1.43576234,0.00273753,0.04610087,0.23715098,0.51075253,0.44978670,0.00000000,0.31628165,0.67672838
-2.33216608,1.45810958,0.00251501,0.04587109,0.23308390,0.51004149,0.43702362,0.00000000,0.32846237,0.70179037
-2.32616308,1.48115305,0.00231857,0.04549299,0.22822812,0.50886694,0.42205323,0.00000000,0.34148565,0.72877241
-2.32016008,1.50509274,0.00214826,0.04498477,0.22269295,0.50727335,0.40514748,0.00000000,0.35535087,0.75772175
-2.31415708,1.53007127,0.00200345,0.04436557,0.21659893,0.50530697,0.38660892,0.00000000,0.37002557,0.78862482
-2.30815408,1.55615784,0.00188296,0.04365461,0.21007320,0.50301171,0.36676079,0.00000000,0.38544256,0.82140055
-2.30215108,1.58333564,0.00178506,0.04287036,0.20324492,0.50042503,0.34593682,0.00000000,0.40149863,0.85589642
-2.29614807,1.61149323,0.00170768,0.04202985,0.19624070,0.49757444,0.32447116,0.00000000,0.41805480,0.89188757
-2.29014507,1.64042088,0.00164840,0.04114810,0.18918039,0.49447452,0.30268901,0.00000000,0.43493834,0.92907903
-2.28414207,1.66981195,0.00160460,0.04023764,0.18217339,0.49112504,0.28089800,0.00000000,0.45194655,0.96711122
-2.27813907,1.69926965,0.00157356,0.03930832,0.17531559,0.48751008,0.25938101,0.00000000,0.46885205,1.00556837
-2.27213607,1.72831860,0.00155253,0.03836720,0.16868710,0.48359833,0.23839031,0.00000000,0.48540958,1.04398965
-2.26613307,1.75642098,0.00153881,0.03741865,0.16235083,0.47934466,0.21814328,0.00000000,0.50136380,1.08188236
-2.26013007,1.78299628,0.00152982,0.03646457,0.15635195,0.47469270,0.19881986,0.00000000,0.51645792,1.11873668
-2.25412706,1.80744360,0.00152320,0.03550481,0.15071815,0.46957850,0.18056140,0.00000000,0.53044266,1.15404123
-2.24812406,1.82916545,0.00151680,0.03453762,0.14546072,0.46393482,0.16347116,0.00000000,0.54308514,1.18729869
-2.24212106,1.84759160,0.00150876,0.03356015,0.14057622,0.45769595,0.14761590,0.00000000,0.55417720,1.21804069
-2.23611806,1.86220198,0.00149753,0.03256905,0.13604880,0.45080268,0.13302874,0.00000000,0.56354294,1.24584137
-2.23011506,1.87254714,0.00148189,0.03156098,0.13185275,0.44320709,0.11971263,0.00000000,0.57104478,1.27032897
-2.22411206,1.87826555,0.00146092,0.03053310,0.12795540,0.43487688,0.10764462,0.00000000,0.57658813,1.29119496
-2.21810905,1.87909675,0.00143404,0.02948354,0.12431993,0.42579899,0.09678022,0.00000000,0.58012421,1.30820042
-2.21210605,1.87488988,0.00140096,0.02841169,0.12090818,0.41598226,0.08705805,0.00000000,0.58165094,1.32117953
-2.20610305,1.86560733,0.00136170,0.02731843,0.11768311,0.40545896,0.07840423,0.00000000,0.58121198,1.33004014
-2.20010005,1.85132346,0.00131648,0.02620631,0.11461100,0.39428525,0.07073657,0.00000000,0.57889393,1.33476159
-2.19409705,1.83221883,0.00126577,0.02507951,0.11166308,0.38254034,0.06396836,0.00000000,0.57482190,1.33539013
-2.18809405,1.80857025,0.00121022,0.02394382,0.10881677,0.37032463,0.05801160,0.00000000,0.56915356,1.33203233
-2.18209105,1.78073763,0.00115057,0.02280650,0.10605633,0.35775690,0.05277974,0.00000000,0.56207226,1.32484690
-2.17608804,1.74914822,0.00108770,0.02167606,0.10337306,0.34497074,0.04818985,0.00000000,0.55377928,1.31403559
-2.17008504,1.71427947,0.00102252,0.02056206,0.10076496,0.33211042,0.04416425,0.00000000,0.54448569,1.29983354
-2.16408204,1.67664123,0.00095596,0.01947486,0.09823612,0.31932661,0.04063164,0.00000000,0.53440434,1.28249976
-2.15807904,1.63675836,0.00088892,0.01842540,0.09579568,0.30677203,0.03752777,0.00000000,0.52374206,1.26230798
-2.15207604,1.59515463,0.00082228,0.01742504,0.09345663,0.29459746,0.03479576,0.00000000,0.51269271,1.23953854
-2.14607304,1.55233854,0.00075684,0.01648536,0.09123460,0.28294819,0.03238608,0.00000000,0.50143105,1.21447140
-2.14007004,1.50879176,0.00069329,0.01561811,0.08914647,0.27196132,0.03025634,0.00000000,0.49010801,1.18738054
-2.13406703,1.46496054,0.00063225,0.01483517,0.08720927,0.26176375,0.02837087,0.00000000,0.47884724,1.15852993
-2.12806403,1.42125035,0.00057422,0.01414859,0.08543915,0.25247126,0.02670023,0.00000000,0.46774320,1.12817113
-2.12206103,1.37802380,0.00051959,0.01357063,0.08385063,0.24418845,0.02522066,0.00000000,0.45686076,1.09654231
-2.11605803,1.33560175,0.00046865,0.01311396,0.08245617,0.23700967,0.02391353,0.00000000,0.44623637,1.06386885
-2.11005503,1.29426726,0.00042159,0.01279174,0.08126599,0.23102070,0.02276478,0.00000000,0.43588061,1.03036506
-2.10405203,1.25427201,0.00037848,0.01261784,0.08028829,0.22630111,0.02176447,0.00000000,0.42578191,0.99623716
-2.09804902,1.21584465,0.00033934,0.01260694,0.07952961,0.22292702,0.02090633,0.00000000,0.41591151,0.96168691
-2.09204602,1.17920046,0.00030412,0.01277466,0.07899557,0.22097408,0.02018739,0.00000000,0.40622903,0.92691599
-2.08604302,1.14455155,0.00027270,0.01313759,0.07869160,0.22052027,0.01960769,0.00000000,0.39668871,0.89213060
-2.08004002,1.11211701,0.00024491,0.01371326,0.07862390,0.22164845,0.01917001,0.00000000,0.38724575,0.85754612
-2.07403702,1.08213223,0.00022056,0.01452001,0.07880023,0.22444814,0.01887965,0.00000000,0.37786273,0.82339156
-2.06803402,1.05485674,0.00019946,0.01557668,0.07923069,0.22901652,0.01874425,0.00000000,0.36851546,0.78991352
-2.06203102,1.03058005,0.00018136,0.01690226,0.07992829,0.23545827,0.01877360,0.00000000,0.35919836,0.75737940
-2.05602801,1.00962493,0.00016606,0.01851534,0.08090926,0.24388430,0.01897948,0.00000000,0.34992878,0.72607967
-2.05002501,0.99234781,0.00015334,0.02043349,0.08219302,0.25440917,0.01937539,0.00000000,0.34075034,0.69632901
-2.04402201,0.97913625,0.00014299,0.02267244,0.08380184,0.26714724,0.01997641,0.00000000,0.33173490,0.66846611
-2.03801901,0.97040318,0.00013484,0.02524528,0.08576019,0.28220776,0.02079887,0.00000000,0.32298321,0.64285215
-2.03201601,0.96657838,0.00012870,0.02816153,0.08809370,0.29968898,0.02186012,0.00000000,0.31462417,0.61986771
-2.02601301,0.96809726,0.00012445,0.03142621,0.09082791,0.31967166,0.02317811,0.00000000,0.30681268,0.59990829
-2.02001001,0.97538751,0.00012196,0.03503896,0.09398679,0.34221222,0.02477114,0.00000000,0.29972621,0.58337831
-2.01400700,0.98885420,0.00012113,0.03899318,0.09759113,0.36733595,0.02665738,0.00000000,0.29356019,0.57068387
-2.00800400,1.00886400,0.00012191,0.04327538,0.10165698,0.39503077,0.02885453,0.00000000,0.28852241,0.56222417
-2.00200100,1.03572914,0.00012425,0.04786464,0.10619412,0.42524181,0.03137940,0.00000000,0.28482667,0.55838203
-1.99599800,1.06969201,0.00012815,0.05273235,0.11120472,0.45786728,0.03424750,0.00000000,0.28268580,0.55951355
-1.98999500,1.11091096,0.00013364,0.05784215,0.11668231,0.49275591,0.03747268,0.00000000,0.28230452,0.56593731
-1.98399200,1.15944792,0.00014079,0.06315020,0.12261106,0.52970624,0.04106671,0.00000000,0.28387211,0.57792328
-1.97798899,1.21525842,0.00014973,0.06860574,0.12896552,0.56846777,0.04503897,0.00000000,0.28755535,0.59568193
-1.97198599,1.27818439,0.00016062,0.07415193,0.13571069,0.60874413,0.04939606,0.00000000,0.29349187,0.61935368
-1.96598299,1.34794979,0.00017370,0.07972698,0.14280257,0.65019809,0.05414152,0.00000000,0.30178410,0.64899921
-1.95997999,1.42415945,0.00018927,0.08526549,0.15018904,0.69245818,0.05927550,0.00000000,0.31249405,0.68459086
-1.95397699,1.50630078,0.00020773,0.09069998,0.15781108,0.73512660,0.06479441,0.00000000,0.32563907,0.72600552
-1.94797399,1.59374836,0.00022954,0.09596258,0.16560422,0.77778803,0.07069060,0.00000000,0.34118861,0.77301929
-1.94197099,1.68577093,0.00025528,0.10098669,0.17350007,0.82001887,0.07695202,0.00000000,0.35906228,0.82530431
-1.93596798,1.78154073,0.00028564,0.10570869,0.18142795,0.86139643,0.08356185,0.00000000,0.37912906,0.88242786
-1.92996498,1.88014451,0.00032142,0.11006951,0.18931638,0.90150762,0.09049807,0.00000000,0.40120793,0.94385409
-1.92396198,1.98059608,0.00036353,0.11401598,0.19709451,0.93995668,0.09773309,0.00000000,0.42506969,1.00894852
-1.91795898,2.08184990,0.00041301,0.11750210,0.20469321,0.97637171,0.10523337,0.00000000,0.45044023,1.07698524
-1.91195598,2.18281561,0.00047101,0.12048983,0.21204593,1.01040971,0.11295899,0.00000000,0.47700496,1.14715712
-1.90595298,2.28237315,0.00053877,0.12294974,0.21908932,1.04176007,0.12086339,0.00000000,0.50441448,1.21858862
-1.89994997,2.37938834,0.00061760,0.12486127,0.22576350,1.07014653,0.12889313,0.00000000,0.53229145,1.29035118
-1.89394697,2.47272895,0.00070890,0.12621270,0.23201210,1.09532769,0.13698782,0.00000000,0.56023824,1.36148091
-1.88794397,2.56128100,0.00081406,0.12700085,0.23778211,1.11709652,0.14508024,0.00000000,0.58784555,1.43099806
-1.88194097,2.64396547,0.00093446,0.12723053,0.24302369,1.13527889,0.15309667,0.00000000,0.61470146,1.49792788
-1.87593797,2.71975516,0.00107142,0.12691385,0.24768986,1.14973177,0.16095748,0.00000000,0.64040094,1.56132223
-1.86993497,2.78769168,0.00122614,0.12606936,0.25173635,1.16034133,0.16857802,0.00000000,0.66455533,1.62028131
-1.86393197,2.84690242,0.00139964,0.12472113,0.25512150,1.16702135,0.17586983,0.00000000,0.68680158,1.67397475
-1.85792896,2.89661716,0.00159270,0.12289790,0.25780651,1.16971208,0.18274217,0.00000000,0.70681102,1.72166149
-1.85192596,2.93618398,0.00180582,0.12063219,0.25975577,1.16838008,0.18910374,0.00000000,0.72429721,1.76270758
-1.84592296,2.96508415,0.00203915,0.11795956,0.26093760,1.16301869,0.19486484,0.00000000,0.73902270,1.79660141
-1.83991996,2.98294528,0.00229245,0.11491799,0.26132516,1.15364958,0.19993950,0.00000000,0.75080439,1.82296570
-1.83391696,2.98955246,0.00256506,0.11154737,0.26089756,1.14032485,0.20424795,0.00000000,0.75951733,1.84156593
-1.82791396,2.98485664,0.00285589,0.10788916,0.25964115,1.12312977,0.20771900,0.00000000,0.76509670,1.85231472
-1.82191096,2.96897992,0.00316342,0.10398619,0.25755085,1.10218568,0.21029236,0.00000000,0.76753811,1.85527227
-1.81590795,2.94221722,0.00348575,0.09988251,0.25463134,1.07765283,0.21192092,0.00000000,0.76689589,1.85064259
-1.80990495,2.90503421,0.00382062,0.09562338,0.25089822,1.04973275,0.21257263,0.00000000,0.76327984,1.83876603
-1.80390195,2.85806124,0.00416556,0.09125528,0.24637884,1.01866990,0.21223212,0.00000000,0.75685025,1.82010815
-1.79789895,2.80208345,0.00451797,0.08682596,0.24111284,0.98475217,0.21090189,0.00000000,0.74781159,1.79524570
-1.79189595,2.73802719,0.00487526,0.08238441,0.23515222,0.94831029,0.20860298,0.00000000,0.73640519,1.76485016
-1.78589295,2.66694338,0.00523508,0.07798085,0.22856109,0.90971573,0.20537511,0.00000000,0.72290112,1.72966962
-1.77988994,2.58998816,0.00559547,0.07366660,0.22141492,0.86937734,0.20127630,0.00000000,0.70758972,1.69050975
-1.77388694,2.50840175,0.00595512,0.06949388,0.21379940,0.82773657,0.19638197,0.00000000,0.69077312,1.64821461
-1.76788394,2.42348612,0.00631354,0.06551553,0.20580892,0.78526167,0.19078347,0.00000000,0.67275717,1.60364806
-1.76188094,2.33658249,0.00667134,0.06178457,0.19754483,0.74244091,0.18458622,0.00000000,0.65384395,1.55767637
