energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,0.58191075,0.19960126,0.39208637,0.00156493,0.02193051,0.00843717,0.14544494
-4.29514757,0.60759181,0.20451313,0.40488431,0.00160175,0.02269245,0.00928645,0.15642888
-4.28914457,0.63330358,0.20916782,0.41688655,0.00163334,0.02357311,0.01014999,0.16817209
-4.28314157,0.65893938,0.21358922,0.42806190,0.00165937,0.02455968,0.01101693,0.18061732
-4.27713857,0.68444151,0.21782688,0.43841048,0.00167962,0.02564365,0.01187553,0.19372062
-4.27113557,0.70980379,0.22195487,0.44796443,0.00169392,0.02682089,0.01271356,0.20745296
-4.26513257,0.73507302,0.22607005,0.45678835,0.00170223,0.02809151,0.01351859,0.22180134
-4.25912956,0.76034923,0.23028951,0.46497915,0.00170455,0.02945956,0.01427845,0.23676920
-4.25312656,0.78578435,0.23474732,0.47266535,0.00170101,0.03093255,0.01498164,0.25237615
-4.24712356,0.81157923,0.23959060,0.48000587,0.00169177,0.03252082,0.01561774,0.26865662
-4.24112056,0.83797867,0.24497499,0.48718789,0.00167712,0.03423674,0.01617783,0.28565763
-4.23511756,0.86526451,0.25105954,0.49442406,0.00165739,0.03609375,0.01665492,0.30343548
-4.22911456,0.89374656,0.25800120,0.50194860,0.00163298,0.03810531,0.01704424,0.32205148
-4.22311156,0.92375147,0.26594892,0.51001252,0.00160439,0.04028378,0.01734355,0.34156669
-4.21710855,0.95560979,0.27503764,0.51887773,0.00157215,0.04263920,0.01755331,0.36203606
-4.21110555,0.98964140,0.28538221,0.52881014,0.00153686,0.04517817,0.01767678,0.38350189
-4.20510255,1.02613980,0.29707156,0.54007185,0.00149916,0.04790271,0.01772003,0.40598729
-4.19909955,1.06535592,0.31016323,0.55291256,0.00145973,0.05080926,0.01769184,0.42948962
-4.19309655,1.10748192,0.32467857,0.56756046,0.00141928,0.05388790,0.01760350,0.45397459
-4.18709355,1.15263598,0.34059882,0.58421293,0.00137849,0.05712171,0.01746850,0.47937119
-4.18109055,1.20084870,0.35786223,0.60302729,0.00133807,0.06048645,0.01730216,0.50556797
-4.17508754,1.25205195,0.37636254,0.62411218,0.00129869,0.06395058,0.01712115,0.53241090
-4.16908454,1.30607094,0.39594884,0.64751991,0.00126098,0.06747548,0.01694300,0.55970312
-4.16308154,1.36261997,0.41642707,0.67324014,0.00122549,0.07101618,0.01678552,0.58720671
-4.15707854,1.42130255,0.43756302,0.70119537,0.00119275,0.07452225,0.01666622,0.61464653
-4.15107554,1.48161584,0.45908702,0.73123861,0.00116316,0.07793910,0.01660174,0.64171609
-4.14507254,1.54295973,0.48070007,0.76315334,0.00113706,0.08120949,0.01660726,0.66808525
-4.13906953,1.60465021,0.50208121,0.79665605,0.00111469,0.08427520,0.01669597,0.69340940
-4.13306653,1.66593663,0.52289614,0.83140142,0.00109622,0.08707892,0.01687857,0.71733982
-4.12706353,1.72602230,0.54280643,0.86699000,0.00108172,0.08956606,0.01716285,0.73953464
-4.12106053,1.78408764,0.56147927,0.90297832,0.00107120,0.09168660,0.01755338,0.75966998
-4.11505753,1.83931494,0.57859729,0.93889110,0.00106462,0.09339682,0.01805118,0.77745065
-4.10905453,1.89091389,0.59386803,0.97423526,0.00106190,0.09466074,0.01865368,0.79262002
-4.10305153,1.93814682,0.60703279,1.00851526,0.00106293,0.09545138,0.01935457,0.80496845
-4.09704852,1.98035276,0.61787452,1.04124927,0.00106764,0.09575167,0.02014394,0.81434014
-4.09104552,2.01696955,0.62622445,1.07198574,0.00107597,0.09555495,0.02100848,0.82063784
-4.08504252,2.04755320,0.63196729,1.10031974,0.00108791,0.09486520,0.02193172,0.82382560
-4.07903952,2.07179402,0.63504481,1.12590852,0.00110353,0.09369676,0.02289453,0.82392926
-4.07303652,2.08952902,0.63545783,1.14848597,0.00112297,0.09207385,0.02387557,0.82103488
-4.06703352,2.10075037,0.63326653,1.16787512,0.00114649,0.09002963,0.02485190,0.81528531
-4.06103052,2.10560977,0.62858921,1.18399866,0.00117444,0.08760517,0.02579969,0.80687514
-4.05502751,2.10441868,0.62159960,1.19688673,0.00120726,0.08484806,0.02669490,0.79604431
-4.04902451,2.09764449,0.61252285,1.20668175,0.00124551,0.08181099,0.02751404,0.78307077
-4.04302151,2.08590278,0.60163038,1.21364003,0.00128981,0.07855026,0.02823488,0.76826257
-4.03701851,2.06994579,0.58923386,1.21812987,0.00134087,0.07512426,0.02883720,0.75194973
-4.03101551,2.05064737,0.57567832,1.22062599,0.00139939,0.07159202,0.02930341,0.73447602
-4.02501251,2.02898459,0.56133474,1.22170025,0.00146613,0.06801185,0.02961914,0.71619124
-4.01900950,2.00601632,0.54659218,1.22200869,0.00154179,0.06444015,0.02977365,0.69744387
-4.01300650,1.98285911,0.53184962,1.22227501,0.00162701,0.06093032,0.02976022,0.67857450
-4.00700350,1.96066069,0.51750755,1.22327084,0.00172235,0.05753189,0.02957628,0.65990992
-4.00100050,1.94057165,0.50395955,1.22579306,0.00182821,0.05428980,0.02922348,0.64175815
-3.99499750,1.92371581,0.49158392,1.23063895,0.00194484,0.05124381,0.02870759,0.62440426
-3.98899450,1.91115997,0.48073541,1.23857969,0.00207229,0.04842807,0.02803822,0.60810705
-3.98299150,1.90388385,0.47173727,1.25033308,0.00221040,0.04587083,0.02722843,0.59309662
-3.97698849,1.90275111,0.46487378,1.26653649,0.00235877,0.04359427,0.02629429,0.57957264
-3.97098549,1.90848241,0.46038333,1.28772103,0.00251679,0.04161437,0.02525426,0.56770351
-3.96498249,1.92163155,0.45845234,1.31428797,0.00268360,0.03994094,0.02412858,0.55762618
-3.95897949,1.94256574,0.45921022,1.34648854,0.00285813,0.03857765,0.02293860,0.54944665
-3.95297649,1.97145080,0.46272549,1.38440803,0.00303911,0.03752223,0.02170612,0.54324112
-3.94697349,2.00824225,0.46900334,1.42795523,0.00322512,0.03676663,0.02045281,0.53905763
-3.94097049,2.05268285,0.47798475,1.47685765,0.00341461,0.03629737,0.01919957,0.53691819
-3.93496748,2.10430693,0.48954739,1.53066334,0.00360592,0.03609594,0.01796608,0.53682119
-3.92896448,2.16245168,0.50350819,1.58874914,0.00379738,0.03613925,0.01677041,0.53874405
-3.92296148,2.22627513,0.51962781,1.65033565,0.00398730,0.03640025,0.01562867,0.54264590
-3.91695848,2.29478018,0.53761673,1.71450813,0.00417403,0.03684858,0.01455485,0.54847012
-3.91095548,2.36684400,0.55714300,1.78024294,0.00435601,0.03745138,0.01356071,0.55614675
-3.90495248,2.44125148,0.57784124,1.84643829,0.00453178,0.03817405,0.01265576,0.56559440
-3.89894947,2.51673148,0.59932271,1.91194814,0.00470000,0.03898122,0.01184735,0.57672173
-3.89294647,2.59199428,0.62118599,1.97561784,0.00485951,0.03983761,0.01114077,0.58942846
-3.88694347,2.66576877,0.64302793,2.03631995,0.00500928,0.04070897,0.01053944,0.60360565
-3.88094047,2.73683762,0.66445448,2.09298863,0.00514842,0.04156291,0.01004516,0.61913557
-3.87493747,2.80406920,0.68509074,2.14465128,0.00527619,0.04236975,0.00965823,0.63589101
-3.86893447,2.86644485,0.70459018,2.19045592,0.00539198,0.04310316,0.00937774,0.65373430
-3.86293147,2.92308055,0.72264237,2.22969326,0.00549526,0.04374075,0.00920170,0.67251598
-3.85692846,2.97324228,0.73897911,2.26181272,0.00558561,0.04426444,0.00912721,0.69207357
-3.85092546,3.01635482,0.75337873,2.28643178,0.00566261,0.04466068,0.00915057,0.71223039
-3.84492246,3.05200389,0.76566840,2.30333865,0.00572593,0.04492050,0.00926737,0.73279472
-3.83891946,3.07993219,0.77572454,2.31248845,0.00577521,0.04503938,0.00947248,0.75355940
-3.83291646,3.10002979,0.78347139,2.31399336,0.00581012,0.04501692,0.00976007,0.77430212
-3.82691346,3.11232001,0.78887788,2.30810781,0.00583031,0.04485644,0.01012359,0.79478628
-3.82091046,3.11694185,0.79195321,2.29520949,0.00583542,0.04456440,0.01055572,0.81476273
-3.81490745,3.11413012,0.79274125,2.27577768,0.00582513,0.04414982,0.01104828,0.83397214
-3.80890445,3.10419474,0.79131435,2.25036999,0.00579911,0.04362356,0.01159223,0.85214816
-3.80290145,3.08750017,0.78776678,2.21959879,0.00575709,0.04299772,0.01217765,0.86902115
-3.79689845,3.06444634,0.78220819,2.18410867,0.00569887,0.04228499,0.01279370,0.88432248
-3.79089545,3.03545179,0.77475755,2.14455575,0.00562435,0.04149809,0.01342873,0.89778923
-3.78489245,3.00093986,0.76553770,2.10158974,0.00553354,0.04064931,0.01407033,0.90916908
-3.77888944,2.96132834,0.75467082,2.05583937,0.00542661,0.03975018,0.01470552,0.91822542
-3.77288644,2.91702273,0.74227507,2.00790139,0.00530392,0.03881117,0.01532092,0.92474239
-3.76688344,2.86841324,0.72846231,1.95833328,0.00516597,0.03784162,0.01590302,0.92852982
-3.76088044,2.81587503,0.71333706,1.90764946,0.00501352,0.03684971,0.01643849,0.92942788
-3.75487744,2.75977141,0.69699658,1.85632068,0.00484748,0.03584251,0.01691446,0.92731139
-3.74887444,2.70045934,0.67953196,1.80477610,0.00466901,0.03482613,0.01731889,0.92209372
-3.74287144,2.63829655,0.66103003,1.75340732,0.00447940,0.03380595,0.01764092,0.91373006
-3.73686843,2.57364951,0.64157594,1.70257394,0.00428017,0.03278680,0.01787117,0.90222012
-3.73086543,2.50690163,0.62125604,1.65260985,0.00407293,0.03177322,0.01800206,0.88761008
-3.72486243,2.43846086,0.60016100,1.60382975,0.00385946,0.03076967,0.01802803,0.86999379
-3.71885943,2.36876624,0.57838873,1.55653533,0.00364158,0.02978069,0.01794577,0.84951300
-3.71285643,2.29829286,0.55604700,1.51102081,0.00342118,0.02881106,0.01775431,0.82635668
-3.70685343,2.22755483,0.53325559,1.46757741,0.00320017,0.02786591,0.01745506,0.80075937
-3.70085043,2.15710607,0.51014763,1.42649675,0.00298042,0.02695070,0.01705178,0.77299837
-3.69484742,2.08753884,0.48687028,1.38807282,0.00276376,0.02607129,0.01655046,0.74338997
-3.68884442,2.01947985,0.46358444,1.35260279,0.00255195,0.02523386,0.01595908,0.71228455
-3.68284142,1.95358428,0.44046360,1.32038645,0.00234661,0.02444480,0.01528741,0.68006070
-3.67683842,1.89052758,0.41769188,1.29172449,0.00214924,0.02371068,0.01454664,0.64711845
-3.67083542,1.83099554,0.39546123,1.26691560,0.00196120,0.02303809,0.01374904,0.61387173
-3.66483242,1.77567266,0.37396797,1.24625252,0.00178368,0.02243352,0.01290759,0.58074018
-3.65882941,1.72522918,0.35340882,1.23001704,0.00161769,0.02190329,0.01203555,0.54814059
-3.65282641,1.68030709,0.33397647,1.21847406,0.00146407,0.02145341,0.01114613,0.51647818
-3.64682341,1.64150530,0.31585505,1.21186472,0.00132348,0.02108949,0.01025209,0.48613790
-3.64082041,1.60936448,0.29921546,1.21039870,0.00119642,0.02081666,0.00936546,0.45747607
-3.63481741,1.58435169,0.28421094,1.21424581,0.00108321,0.02063953,0.00849727,0.43081258
-3.62881441,1.56684541,0.27097289,1.22352698,0.00098401,0.02056206,0.00765729,0.40642386
-3.62281141,1.55712118,0.25960719,1.23830494,0.00089884,0.02058755,0.00685396,0.38453689
-3.61680840,1.55533854,0.25019112,1.25857493,0.00082759,0.02071853,0.00609423,0.36532435
-3.61080540,1.56152955,0.24277096,1.28425575,0.00077001,0.02095675,0.00538356,0.34890117
-3.60480240,1.57558967,0.23736051,1.31518176,0.00072575,0.02130303,0.00472596,0.33532248
-3.59879940,1.59727132,0.23394029,1.35109624,0.00069435,0.02175728,0.00412402,0.32458308
-3.59279640,1.62618084,0.23245779,1.39164675,0.00067529,0.02231832,0.00357904,0.31661856
-3.58679340,1.66177923,0.23282855,1.43638299,0.00066795,0.02298392,0.00309119,0.31130783
-3.58079040,1.70338704,0.23493808,1.48475771,0.00067165,0.02375062,0.00265962,0.30847720
-3.57478739,1.75019368,0.23864461,1.53613095,0.00068565,0.02461379,0.00228268,0.30790590
-3.56878439,1.80127125,0.24378252,1.58977792,0.00070917,0.02556751,0.00195804,0.30933275
-3.56278139,1.85559263,0.25016643,1.64490052,0.00074138,0.02660463,0.00168290,0.31246392
-3.55677839,1.91205358,0.25759566,1.70064235,0.00078143,0.02771672,0.00145411,0.31698159
-3.55077539,1.96949814,0.26585905,1.75610685,0.00082844,0.02889417,0.00126829,0.32255319
-3.54477239,2.02674660,0.27473993,1.81037789,0.00088148,0.03012623,0.00112198,0.32884085
-3.53876938,2.08262503,0.28402103,1.86254216,0.00093963,0.03140113,0.00101172,0.33551108
-3.53276638,2.13599516,0.29348920,1.91171234,0.00100195,0.03270617,0.00093410,0.34224401
-3.52676338,2.18578358,0.30293978,1.95705007,0.00106748,0.03402787,0.00088580,0.34874212
-3.52076038,2.23100886,0.31218054,1.99778778,0.00113528,0.03535211,0.00086366,0.35473818
-3.51475738,2.27080571,0.32103492,2.03324829,0.00120437,0.03666431,0.00086464,0.36000200
-3.50875438,2.30444510,0.32934469,2.06286140,0.00127382,0.03794954,0.00088587,0.36434596
-3.50275138,2.33134951,0.33697189,2.08617681,0.00134267,0.03919272,0.00092460,0.36762902
-3.49674837,2.35110317,0.34380003,2.10287288,0.00141002,0.04037875,0.00097819,0.36975925
-3.49074537,2.36345663,0.34973462,2.11276099,0.00147495,0.04149270,0.00104410,0.37069466
-3.48474237,2.36832626,0.35470319,2.11578562,0.00153661,0.04251996,0.00111989,0.37044261
-3.47873937,2.36578869,0.35865466,2.11202043,0.00159417,0.04344641,0.00120318,0.36905765
-3.47273637,2.35607107,0.36155853,2.10166071,0.00164685,0.04425865,0.00129166,0.36663815
-3.46673337,2.33953780,0.36340367,2.08501304,0.00169395,0.04494421,0.00138310,0.36332175
-3.46073037,2.31667483,0.36419711,2.06248280,0.00173483,0.04549177,0.00147535,0.35928004
-3.45472736,2.28807235,0.36396282,2.03456041,0.00176893,0.04589150,0.00156639,0.35471252
-3.44872436,2.25440694,0.36274068,2.00180696,0.00179581,0.04613532,0.00165433,0.34984033
-3.44272136,2.21642399,0.36058558,1.96484009,0.00181512,0.04621730,0.00173749,0.34489985
-3.43671836,2.17492114,0.35756692,1.92432062,0.00182664,0.04613401,0.00181443,0.34013644
-3.43071536,2.13073318,0.35376831,1.88094031,0.00183029,0.04588490,0.00188401,0.33579861
-3.42471236,2.08471893,0.34928769,1.83541111,0.00182612,0.04547272,0.00194546,0.33213266
-3.41870935,2.03775006,0.34423759,1.78845595,0.00181433,0.04490391,0.00199846,0.32937804
-3.41270635,1.99070198,0.33874569,1.74080103,0.00179529,0.04418891,0.00204315,0.32776352
-3.40670335,1.94444645,0.33295548,1.69316943,0.00176952,0.04334253,0.00208025,0.32750409
-3.40070035,1.89984592,0.32702693,1.64627588,0.00173769,0.04238415,0.00211112,0.32879882
-3.39469735,1.85774896,0.32113716,1.60082236,0.00170062,0.04133791,0.00213774,0.33182941
-3.38869435,1.81898669,0.31548092,1.55749430,0.00165930,0.04023277,0.00216286,0.33675965
-3.38269135,1.78436973,0.31027087,1.51695711,0.00161480,0.03910245,0.00218995,0.34373542
-3.37668834,1.75468555,0.30573748,1.47985298,0.00156837,0.03798526,0.00222327,0.35288540
-3.37068534,1.73069578,0.30212861,1.44679766,0.00152130,0.03692385,0.00226784,0.36432215
-3.36468234,1.71313353,0.29970856,1.41837733,0.00147502,0.03596471,0.00232949,0.37814356
-3.35867934,1.70270043,0.29875661,1.39514555,0.00143098,0.03515768,0.00241480,0.39443439
-3.35267634,1.70006334,0.29956492,1.37762016,0.00139070,0.03455521,0.00253106,0.41326785
-3.34667334,1.70585064,0.30243582,1.36628041,0.00135571,0.03421155,0.00268622,0.43470689
-3.34067034,1.72064794,0.30767829,1.36156412,0.00132755,0.03418176,0.00288877,0.45880512
-3.33466733,1.74499309,0.31560368,1.36386495,0.00130772,0.03452072,0.00314767,0.48560719
-3.32866433,1.77937025,0.32652055,1.37352968,0.00129771,0.03528185,0.00347216,0.51514832
-3.32266133,1.82420296,0.34072862,1.39085531,0.00129893,0.03651591,0.00387160,0.54745304
-3.31665833,1.87984576,0.35851180,1.41608590,0.00131272,0.03826959,0.00435524,0.58253291
-3.31065533,1.94657446,0.38013030,1.44940879,0.00134032,0.04058410,0.00493200,0.62038322
-3.30465233,2.02457473,0.40581198,1.49095013,0.00138285,0.04349375,0.00561015,0.66097869
-3.29864932,2.11392916,0.43574290,1.54076948,0.00144127,0.04702442,0.00639704,0.70426837
-3.29264632,2.21460286,0.47005753,1.59885334,0.00151639,0.05119223,0.00729877,0.75016970
-3.28664332,2.32642794,0.50882858,1.66510773,0.00160879,0.05600212,0.00831983,0.79856229
-3.28064032,2.44908754,0.55205705,1.73934992,0.00171885,0.06144669,0.00946275,0.84928150
-3.27463732,2.58209996,0.59966284,1.82129956,0.00184668,0.06750517,0.01072782,0.90211233
-3.26863432,2.72480392,0.65147629,1.91056983,0.00199209,0.07414265,0.01211274,0.95678407
-3.26263132,2.87634614,0.70723137,2.00665901,0.00215458,0.08130965,0.01361236,1.01296615
-3.25662831,3.03567216,0.76656078,2.10894340,0.00233329,0.08894201,0.01521852,1.07026551
-3.25062531,3.20152180,0.82899371,2.21667218,0.00252700,0.09696121,0.01691987,1.12822611
-3.24462231,3.37243031,0.89395653,2.32896515,0.00273409,0.10527515,0.01870192,1.18633072
-3.23861931,3.54673609,0.96077688,2.44481406,0.00295255,0.11377941,0.02054704,1.24400528
-3.23261631,3.72259585,1.02869130,2.56308807,0.00317996,0.12235897,0.02243470,1.30062607
-3.22661331,3.89800744,1.09685666,2.68254398,0.00341356,0.13089041,0.02434179,1.35552942
-3.22061031,4.07084050,1.16436513,2.80184129,0.00365020,0.13924454,0.02624304,1.40802411
-3.21460730,4.23887445,1.23026262,2.91956221,0.00388647,0.14728939,0.02811157,1.45740591
-3.20860430,4.39984306,1.29357011,3.03423621,0.00411870,0.15489349,0.02991956,1.50297406
-3.20260130,4.55148436,1.35330737,3.14436865,0.00434309,0.16192931,0.03163896,1.54404895
-3.19659830,4.69159424,1.40851826,3.24847250,0.00455573,0.16827681,0.03324231,1.57999061
-3.19059530,4.81808197,1.45829670,3.34510226,0.00475276,0.17382689,0.03470355,1.61021706
-3.18459230,4.92902541,1.50181239,3.43288864,0.00493048,0.17848461,0.03599881,1.63422205
-3.17858929,5.02272383,1.53833516,3.51057285,0.00508538,0.18217218,0.03710723,1.65159131
-3.17258629,5.09774607,1.56725711,3.57703894,0.00521436,0.18483135,0.03801160,1.66201668
-3.16658329,5.15297199,1.58811133,3.63134287,0.00531471,0.18642536,0.03869902,1.66530755
-3.16058029,5.18762538,1.60058668,3.67273717,0.00538430,0.18694014,0.03916129,1.66139900
-3.15457729,5.20129677,1.60453765,3.70068989,0.00542160,0.18638486,0.03939522,1.65035627
-3.14857429,5.19395504,1.59998900,3.71489720,0.00542575,0.18479166,0.03940277,1.63237539
-3.14257129,5.16594719,1.58713489,3.71528894,0.00539656,0.18221466,0.03919093,1.60777963
-3.13656828,5.11798612,1.56633240,3.70202685,0.00533458,0.17872825,0.03877148,1.57701209
-3.13056528,5.05112672,1.53808975,3.67549564,0.00524102,0.17442467,0.03816053,1.54062433
-3.12456228,4.96673123,1.50304966,3.63628705,0.00511775,0.16941108,0.03737796,1.49926168
-3.11855928,4.86642508,1.46196846,3.58517781,0.00496721,0.16380612,0.03644663,1.45364543
-3.11255628,4.75204504,1.41569191,3.52310228,0.00479236,0.15773615,0.03539157,1.40455275
-3.10655328,4.62558170,1.36512857,3.45112090,0.00459653,0.15133132,0.03423909,1.35279485
-3.10055028,4.48911852,1.31122196,3.37038595,0.00438337,0.14472166,0.03301582,1.29919436
-3.09454727,4.34476994,1.25492247,3.28210590,0.00415667,0.13803314,0.03174785,1.24456250
-3.08854427,4.19462094,1.19716024,3.18750983,0.00392032,0.13138420,0.03045984,1.18967714
-3.08254127,4.04067045,1.13881993,3.08781351,0.00367811,0.12488248,0.02917426,1.13526231
-3.07653827,3.88478070,1.08071831,2.98418834,0.00343371,0.11862218,0.02791081,1.08197004
-3.07053527,3.72863436,1.02358556,2.87773435,0.00319049,0.11268192,0.02668586,1.03036518
-3.06453227,3.57370109,0.96805059,2.76945840,0.00295154,0.10712328,0.02551220,0.98091365
-3.05852926,3.42121427,0.91463101,2.66025801,0.00271952,0.10199001,0.02439883,0.93397451
-3.05252626,3.27215872,0.86372770,2.55091151,0.00249667,0.09730788,0.02335104,0.88979618
-3.04652326,3.12726924,0.81562409,2.44207445,0.00228481,0.09308519,0.02237051,0.84851664
-3.04052026,2.98703966,0.77048972,2.33428208,0.00208526,0.08931388,0.02145573,0.81016773
-3.03451726,2.85174131,0.72838784,2.22795751,0.00189893,0.08597118,0.02060235,0.77468300
-3.02851426,2.72144979,0.68928628,2.12342459,0.00172632,0.08302161,0.01980377,0.74190884
-3.02251126,2.59607804,0.65307110,2.02092472,0.00156756,0.08041941,0.01905171,0.71161821
-3.01650825,2.47541413,0.61956205,1.92063637,0.00142246,0.07811111,0.01833683,0.68352635
-3.01050525,2.35916150,0.58852922,1.82269602,0.00129058,0.07603826,0.01764935,0.65730766
-3.00450225,2.24697954,0.55970998,1.72721937,0.00117125,0.07414010,0.01697962,0.63261301
-2.99849925,2.13852271,0.53282557,1.63432148,0.00106369,0.07235614,0.01631866,0.60908678
-2.99249625,2.03347607,0.50759650,1.54413482,0.00096700,0.07062859,0.01565859,0.58638279
-2.98649325,1.93158595,0.48375638,1.45682427,0.00088025,0.06890438,0.01499298,0.56417868
-2.98049025,1.83268427,0.46106355,1.37259820,0.00080253,0.06713695,0.01431710,0.54218806
-2.97448724,1.73670576,0.43931036,1.29171528,0.00073293,0.06528762,0.01362806,0.52017009
-2.96848424,1.64369764,0.41832969,1.21448667,0.00067063,0.06332650,0.01292483,0.49793639
-2.96248124,1.55382162,0.39799892,1.14127352,0.00061489,0.06123302,0.01220822,0.47535501
-2.95647824,1.46734853,0.37824119,1.07248010,0.00056505,0.05899607,0.01148071,0.45235154
-2.95047524,1.38464636,0.35902427,1.00854296,0.00052056,0.05661371,0.01074628,0.42890773
-2.94447224,1.30616245,0.34035725,0.94991665,0.00048095,0.05409261,0.01001011,0.40505767
-2.93846923,1.23240116,0.32228544,0.89705685,0.00044585,0.05144715,0.00927836,0.38088206
-2.93246623,1.16389827,0.30488391,0.85040171,0.00041495,0.04869837,0.00855787,0.35650107
-2.92646323,1.10119343,0.28824997,0.81035225,0.00038802,0.04587268,0.00785585,0.33206605
-2.92046023,1.04480223,0.27249525,0.77725284,0.00036485,0.04300060,0.00717964,0.30775095
-2.91445723,0.99518903,0.25773759,0.75137251,0.00034528,0.04011540,0.00653648,0.28374352
-2.90845423,0.95274200,0.24409325,0.73288806,0.00032916,0.03725180,0.00593332,0.26023700
-2.90245123,0.91775130,0.23166983,0.72186958,0.00031634,0.03444477,0.00537668,0.23742267
-2.89644822,0.89039143,0.22056008,0.71826918,0.00030667,0.03172849,0.00487253,0.21548332
-2.89044522,0.87070835,0.21083691,0.72191331,0.00029999,0.02913540,0.00442626,0.19458815
-2.88444222,0.85861200,0.20254976,0.73249916,0.00029611,0.02669554,0.00404264,0.17488905
-2.87843922,0.85387426,0.19572239,0.74959535,0.00029483,0.02443598,0.00372586,0.15651838
-2.87243622,0.85613265,0.19035212,0.77264701,0.00029594,0.02238052,0.00347956,0.13958819
-2.86643322,0.86489931,0.18641048,0.80098523,0.00029922,0.02054952,0.00330686,0.12419078
-2.86043022,0.87957504,0.18384517,0.83384051,0.00030444,0.01895994,0.00321049,0.11040049
-2.85442721,0.89946778,0.18258310,0.87036012,0.00031138,0.01762546,0.00319277,0.09827639
-2.84842421,0.92381470,0.18253448,0.90962849,0.00031984,0.01655676,0.00325575,0.08786579
-2.84242121,0.95180704,0.18359745,0.95069030,0.00032964,0.01576184,0.00340118,0.07920818
-2.83641821,0.98261669,0.18566326,0.99257524,0.00034067,0.01524643,0.00363059,0.07233929
-2.83041521,1.01542347,0.18862151,1.03432373,0.00035284,0.01501437,0.00394526,0.06729516
-2.82441221,1.04944174,0.19236537,1.07501246,0.00036613,0.01506799,0.00434623,0.06411574
-2.81840920,1.08394556,0.19679626,1.11377906,0.00038061,0.01540847,0.00483423,0.06284793
-2.81240620,1.11829101,0.20182802,1.14984470,0.00039638,0.01603612,0.00540964,0.06354767
-2.80640320,1.15193479,0.20739012,1.18253375,0.00041366,0.01695060,0.00607244,0.06628109
-2.80040020,1.18444831,0.21342994,1.21128988,0.00043272,0.01815101,0.00682207,0.07112433
-2.79439720,1.21552646,0.21991375,1.23568772,0.00045387,0.01963598,0.00765739,0.07816212
-2.78839420,1.24499075,0.22682659,1.25543977,0.00047751,0.02140351,0.00857654,0.08748496
-2.78239120,1.27278647,0.23417083,1.27039816,0.00050404,0.02345085,0.00957689,0.09918493
-2.77638819,1.29897412,0.24196354,1.28055137,0.00053391,0.02577419,0.01065488,0.11335022
-2.77038519,1.32371521,0.25023277,1.28601594,0.00056753,0.02836833,0.01180601,0.13005852
-2.76438219,1.34725331,0.25901297,1.28702376,0.00060530,0.03122621,0.01302471,0.14936947
-2.75837919,1.36989092,0.26833964,1.28390535,0.00064755,0.03433845,0.01430428,0.17131649
-2.75237619,1.39196355,0.27824360,1.27707018,0.00069452,0.03769281,0.01563691,0.19589829
-2.74637319,1.41381197,0.28874510,1.26698480,0.00074635,0.04127367,0.01701358,0.22307056
-2.74037019,1.43575419,0.29984822,1.25414983,0.00080303,0.04506150,0.01842412,0.25273813
-2.73436718,1.45805855,0.31153567,1.23907696,0.00086440,0.04903243,0.01985720,0.28474832
-2.72836418,1.48091923,0.32376454,1.22226694,0.00093011,0.05315785,0.02130042,0.31888564
-2.72236118,1.50443570,0.33646315,1.20418955,0.00099965,0.05740419,0.02274039,0.35486865
-2.71635818,1.52859701,0.34952925,1.18526650,0.00107231,0.06173281,0.02416284,0.39234905
-2.71035518,1.55327215,0.36282988,1.16585778,0.00114721,0.06610010,0.02555282,0.43091355
-2.70435218,1.57820686,0.37620281,1.14625222,0.00122330,0.07045779,0.02689490,0.47008864
-2.69834917,1.60302749,0.38945979,1.12666233,0.00129936,0.07475348,0.02817341,0.50934836
-2.69234617,1.62725172,0.40239135,1.10722367,0.00137410,0.07893141,0.02937271,0.54812497
-2.68634317,1.65030583,0.41477320,1.08799852,0.00144611,0.08293344,0.03047755,0.58582240
-2.68034017,1.67154791,0.42637382,1.06898348,0.00151395,0.08670033,0.03147342,0.62183194
-2.67433717,1.69029579,0.43696306,1.05012045,0.00157620,0.09017308,0.03234689,0.65554983
-2.66833417,1.70585853,0.44632120,1.03131040,0.00163148,0.09329453,0.03308601,0.68639588
-2.66233117,1.71756984,0.45424819,1.01242883,0.00167851,0.09601098,0.03368067,0.71383252
-2.65632816,1.72482189,0.46057255,0.99334235,0.00171616,0.09827383,0.03412297,0.73738332
-2.65032516,1.72709763,0.46515943,0.97392513,0.00174348,0.10004127,0.03440751,0.75665024
-2.64432216,1.72400005,0.46791737,0.95407453,0.00175976,0.10127968,0.03453164,0.77132863
-2.63831916,1.71527684,0.46880355,0.93372491,0.00176452,0.10196502,0.03449565,0.78121937
-2.63231616,1.70083907,0.46782691,0.91285896,0.00175755,0.10208378,0.03430281,0.78623741
-2.62631316,1.68077286,0.46504921,0.89151597,0.00173893,0.10163373,0.03395944,0.78641624
-2.62031016,1.65534336,0.46058372,0.86979650,0.00170901,0.10062428,0.03347469,0.78190801
-2.61430715,1.62499085,0.45459164,0.84786340,0.00166841,0.09907638,0.03286039,0.77297916
-2.60830415,1.59031885,0.44727631,0.82593907,0.00161799,0.09702211,0.03213064,0.76000178
-2.60230115,1.55207501,0.43887551,0.80429910,0.00155882,0.09450379,0.03130148,0.74344092
