energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.47273637,0.87244838,-0.87010313,0.21349022,-0.21295914,0.47067684,-0.46925918,0.00000005,-0.00000005,0.00749828,-0.00746312,0.00000035,-0.00000034,0.55320213,-0.55192714
-3.46673337,0.89920029,-0.89719487,0.22022845,-0.21978367,0.48576487,-0.48452162,0.00000007,-0.00000007,0.00793800,-0.00790522,0.00000048,-0.00000046,0.56895742,-0.56790991
-3.46073037,0.92142629,-0.91978809,0.22583828,-0.22548693,0.49847618,-0.49742295,0.00000010,-0.00000009,0.00834331,-0.00831353,0.00000066,-0.00000064,0.58175488,-0.58095066
-3.45472736,0.93881653,-0.93756646,0.23023478,-0.22998238,0.50863832,-0.50778728,0.00000013,-0.00000013,0.00870654,-0.00868033,0.00000091,-0.00000087,0.59141283,-0.59086354
-3.44872436,0.95114697,-0.95029887,0.23335433,-0.23320461,0.51612441,-0.51548399,0.00000018,-0.00000017,0.00902062,-0.00899850,0.00000123,-0.00000118,0.59780450,-0.59751732
-3.44272136,0.95828539,-0.95784566,0.23515632,-0.23511114,0.52085675,-0.52043135,0.00000024,-0.00000023,0.00927928,-0.00926171,0.00000166,-0.00000160,0.60086087,-0.60083837
-3.43671836,0.96019475,-0.96016218,0.23562440,-0.23568367,0.52280909,-0.52259893,0.00000032,-0.00000030,0.00947731,-0.00946464,0.00000222,-0.00000214,0.60057175,-0.60081192
-3.43071536,0.95693395,-0.95729973,0.23476689,-0.23492856,0.52200749,-0.52200861,0.00000042,-0.00000040,0.00961072,-0.00960322,0.00000295,-0.00000285,0.59698519,-0.59748156
-3.42471236,0.94865597,-0.94940394,0.23261657,-0.23287668,0.51852985,-0.51873412,0.00000055,-0.00000053,0.00967690,-0.00967471,0.00000390,-0.00000376,0.59020512,-0.59094704
-3.41870935,0.93560358,-0.93671058,0.22922981,-0.22958258,0.51250416,-0.51289945,0.00000071,-0.00000069,0.00967474,-0.00967788,0.00000512,-0.00000495,0.58038758,-0.58136054
-3.41270635,0.91810279,-0.91953926,0.22468504,-0.22512302,0.50410551,-0.50467591,0.00000092,-0.00000089,0.00960465,-0.00961302,0.00000668,-0.00000646,0.56773550,-0.56892162
-3.40670335,0.89655456,-0.89828516,0.21908073,-0.21959494,0.49355212,-0.49427826,0.00000117,-0.00000114,0.00946860,-0.00948198,0.00000866,-0.00000838,0.55249249,-0.55387104
-3.40070035,0.87142490,-0.87340930,0.21253288,-0.21311306,0.48110055,-0.48195995,0.00000150,-0.00000145,0.00927003,-0.00928810,0.00001115,-0.00001080,0.53493578,-0.53648374
-3.39469735,0.84323396,-0.84542769,0.20517225,-0.20580704,0.46704021,-0.46800767,0.00000189,-0.00000184,0.00901378,-0.00903610,0.00001428,-0.00001385,0.51536865,-0.51706133
-3.38869435,0.81254445,-0.81489974,0.19714126,-0.19781845,0.45168750,-0.45273557,0.00000238,-0.00000231,0.00870594,-0.00873197,0.00001817,-0.00001763,0.49411267,-0.49592426
-3.38269135,0.77994978,-0.78241644,0.18859090,-0.18929764,0.43537967,-0.43647904,0.00000297,-0.00000288,0.00835361,-0.00838276,0.00002298,-0.00002232,0.47149994,-0.47340416
-3.37668834,0.74606230,-0.74858859,0.17967751,-0.18040058,0.41846858,-0.41958859,0.00000368,-0.00000358,0.00796478,-0.00799638,0.00002889,-0.00002807,0.44786573,-0.44983631
-3.37068534,0.71150190,-0.71403540,0.17055976,-0.17128578,0.40131460,-0.40242366,0.00000453,-0.00000441,0.00754798,-0.00758134,0.00003610,-0.00003510,0.42354156,-0.42555275
-3.36468234,0.67688533,-0.67937367,0.16139575,-0.16211136,0.38428060,-0.38534668,0.00000555,-0.00000540,0.00711215,-0.00714653,0.00004483,-0.00004362,0.39884896,-0.40087598
-3.35867934,0.64281620,-0.64520786,0.15234037,-0.15303245,0.36772632,-0.36871739,0.00000674,-0.00000657,0.00666627,-0.00670097,0.00005534,-0.00005389,0.37409408,-0.37611349
-3.35267634,0.60987602,-0.61212101,0.14354292,-0.14419876,0.35200299,-0.35288744,0.00000814,-0.00000794,0.00621924,-0.00625354,0.00006790,-0.00006617,0.34956310,-0.35155312
-3.34667334,0.57861610,-0.58066659,0.13514505,-0.13575247,0.33744829,-0.33819536,0.00000976,-0.00000953,0.00577956,-0.00581281,0.00008283,-0.00008077,0.32551858,-0.32745932
-3.34067034,0.54955045,-0.55136142,0.12727901,-0.12782653,0.32438167,-0.32496192,0.00001163,-0.00001136,0.00535521,-0.00538677,0.00010043,-0.00009801,0.30219665,-0.30407029
-3.33466733,0.52314962,-0.52467938,0.12006618,-0.12054313,0.31310002,-0.31348574,0.00001377,-0.00001347,0.00495341,-0.00498274,0.00012106,-0.00011823,0.27980494,-0.28159589
-3.32866433,0.49983528,-0.50104602,0.11361593,-0.11401253,0.30387367,-0.30403929,0.00001620,-0.00001585,0.00458057,-0.00460717,0.00014508,-0.00014178,0.25852141,-0.26021638
-3.32266133,0.47997572,-0.48083402,0.10802463,-0.10833212,0.29694266,-0.29686518,0.00001894,-0.00001855,0.00424211,-0.00426558,0.00017284,-0.00016904,0.23849367,-0.24008169
-3.31665833,0.46388198,-0.46435925,0.10337497,-0.10358566,0.29251343,-0.29217282,0.00002199,-0.00002156,0.00394243,-0.00396244,0.00020472,-0.00020036,0.21983892,-0.22131139
-3.31065533,0.45180472,-0.45187764,0.09973539,-0.09984278,0.29075575,-0.29013534,0.00002539,-0.00002490,0.00368490,-0.00370121,0.00024106,-0.00023610,0.20264439,-0.20399502
-3.30465233,0.44393176,-0.44358266,0.09715971,-0.09715852,0.29180017,-0.29088701,0.00002912,-0.00002858,0.00347180,-0.00348424,0.00028222,-0.00027661,0.18696813,-0.18819292
-3.29864932,0.44038638,-0.43960356,0.09568683,-0.09557311,0.29573591,-0.29452106,0.00003319,-0.00003260,0.00330440,-0.00331290,0.00032849,-0.00032219,0.17284013,-0.17393729
-3.29264632,0.44122641,-0.44000438,0.09534061,-0.09511179,0.30260933,-0.30108814,0.00003760,-0.00003696,0.00318298,-0.00318753,0.00038014,-0.00037313,0.16026370,-0.16123355
-3.28664332,0.44644423,-0.44478385,0.09612984,-0.09578477,0.31242313,-0.31059539,0.00004234,-0.00004165,0.00310690,-0.00310758,0.00043739,-0.00042963,0.14921715,-0.15006202
-3.28064032,0.45596782,-0.45387633,0.09804832,-0.09758733,0.32513638,-0.32300642,0.00004738,-0.00004665,0.00307472,-0.00307165,0.00050037,-0.00049185,0.13965560,-0.14037971
-3.27463732,0.46966299,-0.46715391,0.10107520,-0.10050011,0.34066550,-0.33824211,0.00005271,-0.00005193,0.00308425,-0.00307762,0.00056913,-0.00055985,0.13151310,-0.13212239
-3.26863432,0.48733693,-0.48442978,0.10517539,-0.10448950,0.35888631,-0.35618261,0.00005828,-0.00005747,0.00313272,-0.00312274,0.00064365,-0.00063361,0.12470490,-0.12520684
-3.26263132,0.50874316,-0.50546301,0.11030031,-0.10950837,0.37963726,-0.37667039,0.00006407,-0.00006322,0.00321685,-0.00320379,0.00072377,-0.00071301,0.11912994,-0.11953336
-3.25662831,0.53358802,-0.52996487,0.11638887,-0.11549700,0.40272386,-0.39951447,0.00007003,-0.00006914,0.00333301,-0.00331716,0.00080924,-0.00079779,0.11467357,-0.11498839
-3.25062531,0.56153859,-0.55760652,0.12336874,-0.12238432,0.42792425,-0.42449599,0.00007609,-0.00007519,0.00347737,-0.00345902,0.00089968,-0.00088760,0.11121046,-0.11144746
-3.24462231,0.59223208,-0.58802832,0.13115806,-0.13008956,0.45499604,-0.45137473,0.00008221,-0.00008129,0.00364597,-0.00362542,0.00099459,-0.00098194,0.10860762,-0.10877817
-3.23861931,0.62528653,-0.62085026,0.13966740,-0.13852415,0.48368402,-0.47989682,0.00008833,-0.00008740,0.00383494,-0.00381246,0.00109335,-0.00108023,0.10672765,-0.10684343
-3.23261631,0.66031253,-0.65568358,0.14880214,-0.14759407,0.51372876,-0.50980320,0.00009437,-0.00009344,0.00404056,-0.00401641,0.00119522,-0.00118173,0.10543194,-0.10550464
-3.22661331,0.69692565,-0.69214316,0.15846519,-0.15720252,0.54487573,-0.54083868,0.00010027,-0.00009935,0.00425943,-0.00423381,0.00129937,-0.00128563,0.10458399,-0.10462500
-3.22061031,0.73475928,-0.72986021,0.16855994,-0.16725282,0.57688465,-0.57276122,0.00010596,-0.00010506,0.00448854,-0.00446164,0.00140490,-0.00139103,0.10405250,-0.10407267
-3.21460730,0.77347721,-0.76849496,0.17899352,-0.17765166,0.60953864,-0.60535115,0.00011139,-0.00011051,0.00472543,-0.00469736,0.00151083,-0.00149696,0.10371443,-0.10372377
-3.20860430,0.81278564,-0.80774868,0.18968014,-0.18831235,0.64265282,-0.63841980,0.00011648,-0.00011564,0.00496824,-0.00493905,0.00161616,-0.00160243,0.10345768,-0.10346511
-3.20260130,0.85244395,-0.84737456,0.20054438,-0.19915820,0.67608191,-0.67181724,0.00012119,-0.00012039,0.00521577,-0.00518546,0.00171988,-0.00170643,0.10318338,-0.10319659
-3.19659830,0.89227371,-0.88718701,0.21152449,-0.21012578,0.70972645,-0.70543859,0.00012545,-0.00012470,0.00546755,-0.00543602,0.00182105,-0.00180799,0.10280785,-0.10283307
-3.19059530,0.93216548,-0.92706859,0.22257534,-0.22116789,0.74353714,-0.73922867,0.00012924,-0.00012854,0.00572381,-0.00569091,0.00191876,-0.00190621,0.10226389,-0.10230586
-3.18459230,0.97208294,-0.96697454,0.23367096,-0.23225617,0.77751718,-0.77318447,0.00013251,-0.00013188,0.00598550,-0.00595103,0.00201223,-0.00200030,0.10150158,-0.10156345
-3.17858929,1.01206398,-1.00693416,0.24480658,-0.24338320,0.81172218,-0.80735543,0.00013525,-0.00013468,0.00625424,-0.00621791,0.00210085,-0.00208960,0.10048842,-0.10057181
-3.17258629,1.05221866,-1.04704913,0.25599995,-0.25456388,0.84625765,-0.84184116,0.00013744,-0.00013693,0.00653220,-0.00649370,0.00218415,-0.00217364,0.09920892,-0.09931394
-3.16658329,1.09272384,-1.08748857,0.26729185,-0.26583612,0.88127402,-0.87678674,0.00013908,-0.00013863,0.00682205,-0.00678102,0.00226190,-0.00225215,0.09766353,-0.09778896
-3.16058029,1.13381479,-1.12848093,0.27874576,-0.27726051,0.91695933,-0.91237570,0.00014017,-0.00013979,0.00712680,-0.00708287,0.00233410,-0.00232509,0.09586713,-0.09601054
-3.15457729,1.17577385,-1.17030306,0.29044662,-0.28891927,0.95352983,-0.94882085,0.00014075,-0.00014043,0.00744962,-0.00740243,0.00240098,-0.00239267,0.09384701,-0.09400501
-3.14857429,1.21891677,-1.21326677,0.30249854,-0.30091408,0.99121893,-0.98635345,0.00014083,-0.00014057,0.00779372,-0.00774293,0.00246305,-0.00245536,0.09164052,-0.09180898
-3.14257129,1.26357722,-1.25770357,0.31502178,-0.31336313,1.03026501,-1.02521112,0.00014046,-0.00014026,0.00816213,-0.00810743,0.00252105,-0.00251386,0.08929251,-0.08946679
-3.13656828,1.31009018,-1.30394822,0.32814875,-0.32639726,1.07089867,-1.06562515,0.00013968,-0.00013953,0.00855757,-0.00849871,0.00257599,-0.00256915,0.08685260,-0.08702784
-3.13056528,1.35877512,-1.35232190,0.34201934,-0.34015543,1.11333004,-1.10780788,0.00013855,-0.00013844,0.00898222,-0.00891903,0.00262907,-0.00262241,0.08437250,-0.08454388
-3.12456228,1.40991954,-1.40311580,0.35677571,-0.35477950,1.15773691,-1.15194067,0.00013712,-0.00013704,0.00943760,-0.00937002,0.00268170,-0.00267501,0.08190351,-0.08206643
-3.11855928,1.46376404,-1.45657593,0.37255664,-0.37040870,1.20425429,-1.19816336,0.00013546,-0.00013540,0.00992445,-0.00985251,0.00273541,-0.00272848,0.07949412,-0.07964446
-3.11255628,1.52048924,-1.51288995,0.38949171,-0.38717384,1.25296589,-1.24656553,0.00013362,-0.00013358,0.01044261,-0.01036646,0.00279186,-0.00278445,0.07718811,-0.07732237
-3.10655328,1.58020556,-1.57217660,0.40769545,-0.40519146,1.30389817,-1.29718026,0.00013168,-0.00013165,0.01099096,-0.01091087,0.00285273,-0.00284461,0.07502293,-0.07513835
-3.10055028,1.64294613,-1.63447829,0.42726176,-0.42455821,1.35701712,-1.34998065,0.00012968,-0.00012965,0.01156741,-0.01148378,0.00291971,-0.00291064,0.07302859,-0.07312322
-3.09454727,1.70866312,-1.69975708,0.44825870,-0.44534566,1.41222801,-1.40487925,0.00012770,-0.00012767,0.01216887,-0.01208222,0.00299441,-0.00298419,0.07122697,-0.07129973
-3.08854427,1.77722767,-1.76789420,0.47072394,-0.46759559,1.46937811,-1.46173046,0.00012579,-0.00012574,0.01279139,-0.01270234,0.00307834,-0.00306675,0.06963164,-0.06968227
-3.08254127,1.84843322,-1.83869311,0.49466093,-0.49131618,1.52826209,-1.52033570,0.00012400,-0.00012393,0.01343018,-0.01333943,0.00317281,-0.00315967,0.06824808,-0.06827713
-3.07653827,1.92200200,-1.91188552,0.52003603,-0.51647891,1.58862987,-1.58045092,0.00012239,-0.00012229,0.01407975,-0.01398812,0.00327890,-0.00326409,0.06707432,-0.06708301
-3.07053527,1.99759405,-1.98714029,0.54677659,-0.54301664,1.65019620,-1.64179610,0.00012100,-0.00012087,0.01473411,-0.01464244,0.00339743,-0.00338085,0.06610183,-0.06609197
-3.06453227,2.07481830,-2.06407421,0.57477022,-0.57082262,1.71265152,-1.70406594,0.00011988,-0.00011971,0.01538690,-0.01529609,0.00352892,-0.00351051,0.06531673,-0.06529056
-3.05852926,2.15324491,-2.14226417,0.60386509,-0.59975071,1.77567331,-1.76694116,0.00011905,-0.00011884,0.01603161,-0.01594257,0.00367356,-0.00365331,0.06470110,-0.06466117
-3.05252626,2.23241808,-2.22125999,0.63387143,-0.62961673,1.83893721,-1.83009967,0.00011857,-0.00011831,0.01666177,-0.01657537,0.00383117,-0.00380913,0.06423437,-0.06418339
-3.04652326,2.31186871,-2.30059700,0.66456411,-0.66020085,1.90212730,-1.89322689,0.00011845,-0.00011815,0.01727111,-0.01718821,0.00400126,-0.00397751,0.06389474,-0.06383539
-3.04052026,2.39112614,-2.37980784,0.69568634,-0.69125113,1.96494486,-1.95602467,0.00011874,-0.00011838,0.01785377,-0.01777518,0.00418296,-0.00415766,0.06366043,-0.06359531
-3.03451726,2.46972848,-2.45843289,0.72695429,-0.72248802,2.02711517,-2.01821828,0.00011945,-0.00011904,0.01840447,-0.01833090,0.00437509,-0.00434843,0.06351087,-0.06344233
-3.02851426,2.54723115,-2.53602892,0.75806265,-0.75360976,2.08839211,-2.07956116,0.00012062,-0.00012016,0.01891860,-0.01885068,0.00457618,-0.00454838,0.06342767,-0.06335772
-3.02251126,2.62321330,-2.61217563,0.78869097,-0.78429859,2.14856029,-2.13983722,0.00012227,-0.00012176,0.01939237,-0.01933061,0.00478447,-0.00475581,0.06339529,-0.06332559
-3.01650825,2.69728226,-2.68648018,0.81851058,-0.81422757,2.20743486,-2.19886085,0.00012443,-0.00012386,0.01982285,-0.01976766,0.00499802,-0.00496879,0.06340158,-0.06333337
-3.01050525,2.76907588,-2.75857968,0.84719208,-0.84306794,2.26485916,-2.25647467,0.00012712,-0.00012649,0.02020801,-0.02015968,0.00521467,-0.00518521,0.06343800,-0.06337207
-3.00450225,2.83826329,-2.82814191,0.87441301,-0.87049676,2.32070060,-2.31254550,0.00013035,-0.00012967,0.02054676,-0.02050545,0.00543220,-0.00540284,0.06349962,-0.06343637
-2.99849925,2.90454423,-2.89486475,0.89986573,-0.89620472,2.37484527,-2.36695899,0.00013414,-0.00013341,0.02083890,-0.02080463,0.00564829,-0.00561939,0.06358493,-0.06352435
-2.99249625,2.96764757,-2.95847459,0.92326515,-0.91990388,2.42719182,-2.41961345,0.00013852,-0.00013774,0.02108505,-0.02105776,0.00586065,-0.00583254,0.06369541,-0.06363717
-2.98649325,3.02732939,-3.01872442,0.94435616,-0.94133512,2.47764518,-2.47041347,0.00014350,-0.00014266,0.02128661,-0.02126610,0.00606703,-0.00604005,0.06383507,-0.06377855
-2.98049025,3.08337117,-3.07539186,0.96292053,-0.96027506,2.52611077,-2.51926405,0.00014907,-0.00014818,0.02144563,-0.02143161,0.00626531,-0.00623976,0.06400979,-0.06395417
-2.97448724,3.13557845,-3.12827773,0.97878305,-0.97654238,2.57248969,-2.56606556,0.00015526,-0.00015432,0.02156472,-0.02155681,0.00645352,-0.00642969,0.06422665,-0.06417098
-2.96848424,3.18378023,-3.17720540,0.99181675,-0.99000306,2.61667531,-2.61071015,0.00016205,-0.00016106,0.02164689,-0.02164466,0.00662988,-0.00660803,0.06449330,-0.06443653
-2.96248124,3.22782948,-3.22202114,1.00194687,-1.00057461,2.65855161,-2.65307994,0.00016945,-0.00016841,0.02169550,-0.02169844,0.00679288,-0.00677320,0.06481725,-0.06475835
-2.95647824,3.26760467,-3.26259564,1.00915363,-1.00822897,2.69799341,-2.69304703,0.00017745,-0.00017636,0.02171404,-0.02172161,0.00694124,-0.00692391,0.06520536,-0.06514333
-2.95047524,3.30301238,-3.29882660,1.01347342,-1.01299399,2.73486855,-2.73047560,0.00018603,-0.00018489,0.02170611,-0.02171773,0.00707398,-0.00705911,0.06566329,-0.06559724
-2.94447224,3.33399083,-3.33064236,1.01499858,-1.01495337,2.76904193,-2.76522581,0.00019518,-0.00019400,0.02167522,-0.02169031,0.00719039,-0.00717806,0.06619518,-0.06612434
-2.93846923,3.36051408,-3.35800614,1.01387549,-1.01424507,2.80038115,-2.79715945,0.00020489,-0.00020366,0.02162477,-0.02164275,0.00729005,-0.00728028,0.06680337,-0.06672714
-2.93246623,3.38259657,-3.38092080,1.01030119,-1.01105813,2.82876341,-2.82614684,0.00021513,-0.00021386,0.02155795,-0.02157825,0.00737282,-0.00736558,0.06748833,-0.06740624
-2.92646323,3.40029766,-3.39943362,1.00451850,-1.00562806,2.85408337,-2.85207478,0.00022590,-0.00022458,0.02147766,-0.02149973,0.00743880,-0.00743404,0.06824865,-0.06816041
-2.92046023,3.41372584,-3.41364080,0.99680987,-0.99823087,2.87626137,-2.87485495,0.00023718,-0.00023581,0.02138649,-0.02140981,0.00748835,-0.00748595,0.06908119,-0.06898666
-2.91445723,3.42304228,-3.42369125,0.98749001,-0.98917598,2.89525170,-2.89443236,0.00024897,-0.00024755,0.02128668,-0.02131078,0.00752201,-0.00752183,0.06998139,-0.06988055
-2.90845423,3.42846338,-3.42978953,0.97689780,-0.97879816,2.91105036,-2.91079334,0.00026128,-0.00025981,0.02118014,-0.02120459,0.00754052,-0.00754238,0.07094362,-0.07083650
-2.90245123,3.43026211,-3.43219753,0.96538755,-0.96744898,2.92370203,-2.92397282,0.00027412,-0.00027259,0.02106843,-0.02109286,0.00754476,-0.00754847,0.07196159,-0.07184831
-2.89644822,3.42876809,-3.43123478,0.95331996,-0.95548781,2.93330581,-2.93406029,0.00028753,-0.00028593,0.02095279,-0.02097686,0.00753573,-0.00754108,0.07302893,-0.07290960
-2.89044522,3.42436615,-3.42727735,0.94105326,-0.94327296,2.94001947,-2.94120435,0.00030155,-0.00029987,0.02083415,-0.02085761,0.00751457,-0.00752132,0.07413968,-0.07401435
-2.88444222,3.41749351,-3.42075526,0.92893465,-0.93115307,2.94406202,-2.94561558,0.00031625,-0.00031449,0.02071322,-0.02073584,0.00748246,-0.00749038,0.07528883,-0.07515748
-2.87843922,3.40863554,-3.41214836,0.91729244,-0.91945917,2.94571449,-2.94756749,0.00033172,-0.00032985,0.02059047,-0.02061210,0.00744068,-0.00744953,0.07647287,-0.07633534
-2.87243622,3.39832022,-3.40198099,0.90642917,-0.90849765,2.94531873,-2.94739560,0.00034805,-0.00034607,0.02046619,-0.02048672,0.00739058,-0.00740009,0.07769025,-0.07754621
-2.86643322,3.38711134,-3.39081519,0.89661577,-0.89854424,2.94327433,-2.94549449,0.00036538,-0.00036327,0.02034057,-0.02035993,0.00733353,-0.00734347,0.07894176,-0.07879068
-2.86043022,3.37560059,-3.37924282,0.88808706,-0.88983936,2.94003352,-2.94231286,0.00038383,-0.00038157,0.02021368,-0.02023187,0.00727101,-0.00728112,0.08023085,-0.08007197
-2.85442721,3.36439859,-3.36787661,0.88103858,-0.88258465,2.93609425,-2.93834673,0.00040356,-0.00040112,0.02008555,-0.02010259,0.00720452,-0.00721457,0.08156377,-0.08139612
-2.84842421,3.35412494,-3.35734010,0.87562467,-0.87694093,2.93199129,-2.93413063,0.00042471,-0.00042210,0.01995618,-0.01997214,0.00713566,-0.00714539,0.08294963,-0.08277201
-2.84242121,3.34539725,-3.34825663,0.87195789,-0.87302735,2.92828563,-2.93022706,0.00044746,-0.00044464,0.01982560,-0.01984056,0.00706605,-0.00707523,0.08440028,-0.08421126
-2.83641821,3.33881927,-3.34123742,0.87010941,-0.87092163,2.92555209,-2.92721413,0.00047195,-0.00046890,0.01969383,-0.01970791,0.00699741,-0.00700581,0.08592998,-0.08572799
-2.83041521,3.33496804,-3.33686860,0.87011043,-0.87066130,2.92436537,-2.92567166,0.00049831,-0.00049503,0.01956094,-0.01957428,0.00693149,-0.00693888,0.08755496,-0.08733829
-2.82441221,3.33438011,-3.33569737,0.87195416,-0.87224556,2.92528459,-2.92616575,0.00052667,-0.00052313,0.01942707,-0.01943981,0.00687008,-0.00687624,0.08929280,-0.08905972
-2.81840920,3.33753694,-3.33821736,0.87559830,-0.87563762,2.92883667,-2.92923211,0.00055709,-0.00055330,0.01929237,-0.01930468,0.00681499,-0.00681972,0.09116163,-0.09091043
-2.81240620,3.34484956,-3.34485318,0.88096760,-0.88076732,2.93549865,-2.93535843,0.00058963,-0.00058558,0.01915708,-0.01916911,0.00676799,-0.00677108,0.09317924,-0.09290836
-2.80640320,3.35664274,-3.35594457,0.88795651,-0.88753364,2.94567955,-2.94496612,0.00062428,-0.00061997,0.01902145,-0.01903336,0.00673077,-0.00673207,0.09536203,-0.09507013
-2.80040020,3.37313914,-3.37173040,0.89643148,-0.89580710,2.95970208,-2.95839196,0.00066096,-0.00065640,0.01888575,-0.01889771,0.00670493,-0.00670427,0.09772391,-0.09741002
-2.79439720,3.39444385,-3.39233311,0.90623303,-0.90543178,2.97778493,-2.97587025,0.00069954,-0.00069476,0.01875025,-0.01876240,0.00669183,-0.00668911,0.10027517,-0.09993881
-2.78839420,3.42053001,-3.41774410,0.91717733,-0.91622701,3.00002635,-2.99751613,0.00073982,-0.00073484,0.01861520,-0.01862769,0.00669261,-0.00668776,0.10302143,-0.10266267
-2.78239120,3.45122629,-3.44781101,0.92905747,-0.92798870,3.02638974,-3.02331092,0.00078152,-0.00077638,0.01848074,-0.01849370,0.00670808,-0.00670105,0.10596250,-0.10558213
-2.77638819,3.48620719,-3.48222763,0.94164447,-0.94049033,3.05669235,-3.05309037,0.00082430,-0.00081903,0.01834693,-0.01836051,0.00673862,-0.00672946,0.10909157,-0.10869115
-2.77038519,3.52498704,-3.52052744,0.95468813,-0.95348388,3.09059774,-3.08653671,0.00086774,-0.00086240,0.01821365,-0.01822798,0.00678420,-0.00677297,0.11239446,-0.11197637
-2.76438219,3.56691864,-3.56208177,0.96791799,-0.96670079,3.12761314,-3.12317543,0.00091136,-0.00090600,0.01808059,-0.01809582,0.00684424,-0.00683110,0.11584914,-0.11541666
-2.75837919,3.61119748,-3.60610334,0.98104470,-0.97985327,3.16709228,-3.16237743,0.00095462,-0.00094931,0.01794720,-0.01796347,0.00691761,-0.00690279,0.11942555,-0.11898281
-2.75237619,3.65687221,-3.65165609,0.99376186,-0.99263620,3.20824452,-3.20336750,0.00099695,-0.00099175,0.01781265,-0.01783013,0.00700264,-0.00698641,0.12308571,-0.12263771
-2.74637319,3.70286182,-3.69767163,1.00574888,-1.00472975,3.25015046,-3.24523922,0.00103776,-0.00103273,0.01767582,-0.01769468,0.00709706,-0.00707978,0.12678427,-0.12633676
-2.74037019,3.74797979,-3.74297264,1.01667471,-1.01580320,3.29178431,-3.28697653,0.00107642,-0.00107163,0.01753527,-0.01755570,0.00719808,-0.00718017,0.13046926,-0.13002867
-2.73436718,3.79096493,-3.78630303,1.02620288,-1.02551968,3.33204260,-3.32748188,0.00111233,-0.00110786,0.01738928,-0.01741149,0.00730241,-0.00728434,0.13408334,-0.13365660
-2.72836418,3.83051836,-3.82636432,1.03399766,-1.03354238,3.36977876,-3.36561018,0.00114492,-0.00114083,0.01723587,-0.01726008,0.00740636,-0.00738863,0.13756529,-0.13715965
-2.72236118,3.86534557,-3.86185721,1.03973144,-1.03954170,3.40384234,-3.40020758,0.00117368,-0.00117001,0.01707284,-0.01709927,0.00750593,-0.00748908,0.14085174,-0.14047458
-2.71635818,3.89420212,-3.89152703,1.04309311,-1.04320360,3.43312174,-3.43015395,0.00119814,-0.00119496,0.01689785,-0.01692674,0.00759692,-0.00758151,0.14387922,-0.14353778
-2.71035518,3.91594129,-3.91421127,1.04379717,-1.04423861,3.45658845,-3.45440703,0.00121796,-0.00121529,0.01670855,-0.01674010,0.00767512,-0.00766170,0.14658619,-0.14628737
-2.70435218,3.92956138,-3.92888708,1.04159316,-1.04239133,3.47334108,-3.47204671,0.00123287,-0.00123073,0.01650263,-0.01653704,0.00773642,-0.00772549,0.14891523,-0.14866531
-2.69834917,3.93425064,-3.93471661,1.03627516,-1.03744981,3.48264692,-3.48231690,0.00124274,-0.00124115,0.01627800,-0.01631543,0.00777696,-0.00776902,0.15081509,-0.15061953
-2.69234617,3.92942731,-3.93108780,1.02769054,-1.02925455,3.48397899,-3.48466335,0.00124756,-0.00124653,0.01603289,-0.01607344,0.00779332,-0.00778878,0.15224258,-0.15210580
-2.68634317,3.91477275,-3.91764835,1.01574783,-1.01770641,3.47704642,-3.47876484,0.00124747,-0.00124696,0.01576600,-0.01580972,0.00778266,-0.00778184,0.15316424,-0.15308945
-2.68034017,3.89025550,-3.89433105,1.00042293,-1.00277308,3.46181655,-3.46455641,0.00124273,-0.00124272,0.01547660,-0.01552345,0.00774280,-0.00774595,0.15355762,-0.15354668
-2.67433717,3.85614478,-3.86136849,0.98176337,-0.98449352,3.43852712,-3.44224271,0.00123373,-0.00123417,0.01516462,-0.01521449,0.00767240,-0.00767964,0.15341218,-0.15346554
-2.66833417,3.81301229,-3.81929631,0.95989021,-0.96298022,3.40768766,-3.41230077,0.00122100,-0.00122183,0.01483076,-0.01488345,0.00757096,-0.00758232,0.15272969,-0.15284636
-2.66233117,3.76172174,-3.76894419,0.93499736,-0.93841876,3.37006966,-3.37547140,0.00120515,-0.00120630,0.01447652,-0.01453172,0.00743893,-0.00745431,0.15152419,-0.15170174
-2.65632816,3.70340632,-3.71141466,0.90734827,-0.91106483,3.32668566,-3.33273965,0.00118690,-0.00118830,0.01410420,-0.01416152,0.00727766,-0.00729683,0.14982138,-0.15005608
-2.65032516,3.63943486,-3.64805055,0.87726988,-0.88123849,3.27875802,-3.28530463,0.00116702,-0.00116858,0.01371690,-0.01377585,0.00708940,-0.00711205,0.14765768,-0.14794460
-2.64432216,3.57136805,-3.58039225,0.84514424,-0.84931601,3.22767875,-3.23454037,0.00114634,-0.00114797,0.01331843,-0.01337845,0.00687724,-0.00690294,0.14507874,-0.14541195
-2.63831916,3.50090677,-3.51012687,0.81139789,-0.81571954,3.17496223,-3.18194925,0.00112567,-0.00112728,0.01291322,-0.01297369,0.00664500,-0.00667323,0.14213774,-0.14251053
-2.63231616,3.42983493,-3.43903159,0.77648969,-0.78090502,3.12219319,-3.12911036,0.00110581,-0.00110733,0.01250622,-0.01256645,0.00639710,-0.00642728,0.13889336,-0.13929847
