energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.47273637,0.32932939,0.12499218,0.05024254,0.00000245,0.02898719,0.21488992,0.00000000,0.06277497,0.11137074
-3.46673337,0.29789539,0.11131126,0.04330848,0.00000196,0.02597429,0.19359483,0.00000000,0.05482060,0.10438328
-3.46073037,0.27132599,0.09953367,0.03716876,0.00000157,0.02338321,0.17552222,0.00000000,0.04775934,0.09894672
-3.45472736,0.24954849,0.08966705,0.03179719,0.00000126,0.02121494,0.16063785,0.00000000,0.04158466,0.09503474
-3.44872436,0.23242886,0.08169847,0.02715986,0.00000102,0.01946470,0.14887044,0.00000000,0.03627903,0.09259659
-3.44272136,0.21978255,0.07559865,0.02321748,0.00000082,0.01812290,0.14011875,0.00000000,0.03181650,0.09155985
-3.43671836,0.21138531,0.07132594,0.01992764,0.00000067,0.01717610,0.13425845,0.00000000,0.02816496,0.09183351
-3.43071536,0.20698339,0.06882976,0.01724677,0.00000056,0.01660783,0.13114855,0.00000000,0.02528842,0.09331111
-3.42471236,0.20630298,0.06805352,0.01513196,0.00000048,0.01639929,0.13063718,0.00000000,0.02314888,0.09587401
-3.41870935,0.20905875,0.06893690,0.01354250,0.00000043,0.01653001,0.13256658,0.00000000,0.02170796,0.09939458
-3.41270635,0.21496124,0.07141741,0.01244109,0.00000041,0.01697826,0.13677726,0.00000000,0.02092819,0.10373938
-3.40670335,0.22372314,0.07543126,0.01179482,0.00000043,0.01772144,0.14311126,0.00000000,0.02077388,0.10877229
-3.40070035,0.23506441,0.08091371,0.01157588,0.00000048,0.01873622,0.15141449,0.00000000,0.02121180,0.11435737
-3.39469735,0.24871640,0.08779870,0.01176202,0.00000057,0.01999871,0.16153829,0.00000000,0.02221134,0.12036171
-3.38869435,0.26442482,0.09601821,0.01233683,0.00000070,0.02148446,0.17334017,0.00000000,0.02374459,0.12665794
-3.38269135,0.28195191,0.10550123,0.01328985,0.00000090,0.02316848,0.18668381,0.00000000,0.02578603,0.13312649
-3.37668834,0.30107760,0.11617250,0.01461647,0.00000117,0.02502515,0.20143853,0.00000000,0.02831214,0.13965762
-3.37068534,0.32160013,0.12795132,0.01631785,0.00000153,0.02702821,0.21747820,0.00000000,0.03130083,0.14615295
-3.36468234,0.34333585,0.14075030,0.01840064,0.00000201,0.02915072,0.23467973,0.00000000,0.03473076,0.15252676
-3.35867934,0.36611855,0.15447443,0.02087672,0.00000262,0.03136514,0.25292136,0.00000000,0.03858072,0.15870670
-3.35267634,0.38979836,0.16902039,0.02376290,0.00000342,0.03364337,0.27208066,0.00000000,0.04282892,0.16463418
-3.34667334,0.41424026,0.18427624,0.02708059,0.00000442,0.03595694,0.29203260,0.00000000,0.04745242,0.17026418
-3.34067034,0.43932242,0.20012157,0.03085541,0.00000568,0.03827728,0.31264758,0.00000000,0.05242663,0.17556478
-3.33466733,0.46493426,0.21642816,0.03511688,0.00000726,0.04057604,0.33378973,0.00000000,0.05772496,0.18051609
-3.32866433,0.49097470,0.23306109,0.03989798,0.00000921,0.04282546,0.35531555,0.00000000,0.06331860,0.18510903
-3.32266133,0.51735029,0.24988033,0.04523475,0.00001161,0.04499888,0.37707294,0.00000000,0.06917655,0.18934364
-3.31665833,0.54397367,0.26674279,0.05116576,0.00001452,0.04707122,0.39890081,0.00000000,0.07526572,0.19322741
-3.31065533,0.57076223,0.28350473,0.05773154,0.00001803,0.04901951,0.42062943,0.00000000,0.08155137,0.19677334
-3.30465233,0.59763721,0.30002447,0.06497384,0.00002224,0.05082340,0.44208143,0.00000000,0.08799767,0.19999812
-3.29864932,0.62452314,0.31616530,0.07293483,0.00002723,0.05246568,0.46307367,0.00000000,0.09456847,0.20292044
-3.29264632,0.65134784,0.33179846,0.08165606,0.00003311,0.05393273,0.48341991,0.00000000,0.10122820,0.20555947
-3.28664332,0.67804274,0.34680612,0.09117724,0.00003996,0.05521484,0.50293429,0.00000000,0.10794305,0.20793363
-3.28064032,0.70454376,0.36108418,0.10153483,0.00004790,0.05630656,0.52143549,0.00000000,0.11468208,0.21005976
-3.27463732,0.73079235,0.37454481,0.11276048,0.00005701,0.05720677,0.53875151,0.00000000,0.12141859,0.21195262
-3.26863432,0.75673691,0.38711856,0.12487920,0.00006737,0.05791881,0.55472482,0.00000000,0.12813138,0.21362479
-3.26263132,0.78233419,0.39875603,0.13790743,0.00007905,0.05845025,0.56921773,0.00000000,0.13480610,0.21508692
-3.25662831,0.80755058,0.40942884,0.15185108,0.00009211,0.05881277,0.58211761,0.00000000,0.14143645,0.21634824
-3.25062531,0.83236324,0.41913001,0.16670340,0.00010657,0.05902167,0.59334174,0.00000000,0.14802530,0.21741740
-3.24462231,0.85676069,0.42787352,0.18244311,0.00012245,0.05909543,0.60284142,0.00000000,0.15458557,0.21830329
-3.23861931,0.88074290,0.43569315,0.19903255,0.00013971,0.05905501,0.61060506,0.00000000,0.16114098,0.21901599
-3.23261631,0.90432066,0.44264048,0.21641631,0.00015830,0.05892321,0.61666000,0.00000000,0.16772633,0.21956762
-3.22661331,0.92751422,0.44878227,0.23452013,0.00017814,0.05872379,0.62107273,0.00000000,0.17438765,0.21997302
-3.22061031,0.95035109,0.45419702,0.25325050,0.00019910,0.05848067,0.62394746,0.00000000,0.18118183,0.22025011
-3.21460730,0.97286324,0.45897110,0.27249484,0.00022101,0.05821707,0.62542289,0.00000000,0.18817598,0.22042003
-3.20860430,0.99508360,0.46319436,0.29212251,0.00024369,0.05795461,0.62566720,0.00000000,0.19544634,0.22050686
-3.20260130,1.01704216,0.46695555,0.31198662,0.00026691,0.05771254,0.62487147,0.00000000,0.20307682,0.22053696
-3.19659830,1.03876190,0.47033764,0.33192663,0.00029043,0.05750701,0.62324167,0.00000000,0.21115725,0.22053806
-3.19059530,1.06025467,0.47341333,0.35177188,0.00031396,0.05735041,0.62098963,0.00000000,0.21978127,0.22053797
-3.18459230,1.08151755,0.47624092,0.37134568,0.00033723,0.05725088,0.61832334,0.00000000,0.22904393,0.22056318
-3.17858929,1.10252964,0.47886072,0.39047014,0.00035996,0.05721196,0.61543720,0.00000000,0.23903916,0.22063729
-3.17258629,1.12324983,0.48129237,0.40897134,0.00038184,0.05723244,0.61250263,0.00000000,0.24985708,0.22077950
-3.16658329,1.14361553,0.48353297,0.42668468,0.00040263,0.05730632,0.60965960,0.00000000,0.26158125,0.22100320
-3.16058029,1.16354274,0.48555642,0.44346018,0.00042206,0.05742300,0.60700957,0.00000000,0.27428597,0.22131484
-3.15457729,1.18292720,0.48731383,0.45916748,0.00043991,0.05756771,0.60461039,0.00000000,0.28803372,0.22171309
-3.14857429,1.20164707,0.48873520,0.47370015,0.00045600,0.05772202,0.60247331,0.00000000,0.30287277,0.22218842
-3.14257129,1.21956653,0.48973215,0.48697927,0.00047019,0.05786454,0.60056244,0.00000000,0.31883506,0.22272323
-3.13656828,1.23654063,0.49020181,0.49895585,0.00048239,0.05797178,0.59879680,0.00000000,0.33593450,0.22329230
-3.13056528,1.25242080,0.49003146,0.50961208,0.00049254,0.05801910,0.59705467,0.00000000,0.35416560,0.22386390
-3.12456228,1.26706082,0.48910395,0.51896123,0.00050066,0.05798166,0.59518034,0.00000000,0.37350262,0.22440113
-3.11855928,1.28032302,0.48730342,0.52704627,0.00050679,0.05783550,0.59299259,0.00000000,0.39389918,0.22486379
-3.11255628,1.29208421,0.48452123,0.53393709,0.00051103,0.05755848,0.59029471,0.00000000,0.41528840,0.22521033
-3.10655328,1.30224108,0.48066165,0.53972665,0.00051350,0.05713127,0.58688532,0.00000000,0.43758349,0.22540000
-3.10055028,1.31071470,0.47564713,0.54452607,0.00051437,0.05653813,0.58256944,0.00000000,0.46067885,0.22539503
-3.09454727,1.31745384,0.46942280,0.54845903,0.00051383,0.05576758,0.57716926,0.00000000,0.48445157,0.22516258
-3.08854427,1.32243694,0.46196001,0.55165558,0.00051206,0.05481298,0.57053389,0.00000000,0.50876324,0.22467649
-3.08254127,1.32567248,0.45325876,0.55424593,0.00050928,0.05367272,0.56254770,0.00000000,0.53346202,0.22391864
-3.07653827,1.32719777,0.44334873,0.55635419,0.00050567,0.05235044,0.55313661,0.00000000,0.55838486,0.22287984
-3.07053527,1.32707615,0.43228916,0.55809267,0.00050141,0.05085484,0.54227229,0.00000000,0.58335974,0.22156021
-3.06453227,1.32539269,0.42016729,0.55955668,0.00049668,0.04919936,0.52997379,0.00000000,0.60820778,0.21996901
-3.05852926,1.32224857,0.40709561,0.56082030,0.00049161,0.04740173,0.51630678,0.00000000,0.63274522,0.21812392
-3.05252626,1.31775443,0.39320807,0.56193310,0.00048630,0.04548322,0.50138047,0.00000000,0.65678512,0.21604981
-3.04652326,1.31202304,0.37865538,0.56291800,0.00048084,0.04346792,0.48534232,0.00000000,0.68013865,0.21377706
-3.04052026,1.30516155,0.36359966,0.56377030,0.00047527,0.04138179,0.46837111,0.00000000,0.70261615,0.21133959
-3.03451726,1.29726391,0.34820882,0.56445784,0.00046960,0.03925175,0.45066863,0.00000000,0.72402780,0.20877262
-3.02851426,1.28840371,0.33265071,0.56492230,0.00046382,0.03710474,0.43245059,0.00000000,0.74418403,0.20611034
-3.02251126,1.27862798,0.31708764,0.56508144,0.00045787,0.03496682,0.41393729,0.00000000,0.76289578,0.20338363
-3.01650825,1.26795228,0.30167117,0.56483237,0.00045171,0.03286234,0.39534445,0.00000000,0.77997479,0.20061800
-3.01050525,1.25635742,0.28653773,0.56405543,0.00044524,0.03081322,0.37687484,0.00000000,0.79523395,0.19783175
-3.00450225,1.24378810,0.27180500,0.56261878,0.00043838,0.02883839,0.35871100,0.00000000,0.80848806,0.19503470
-2.99849925,1.23015367,0.25756928,0.56038337,0.00043103,0.02695336,0.34100937,0.00000000,0.81955501,0.19222724
-2.99249625,1.21533100,0.24390395,0.55720819,0.00042310,0.02516994,0.32389618,0.00000000,0.82825762,0.18940009
-2.98649325,1.19916948,0.23085898,0.55295570,0.00041450,0.02349621,0.30746500,0.00000000,0.83442619,0.18653459
-2.98049025,1.18149807,0.21846146,0.54749712,0.00040517,0.02193653,0.29177621,0.00000000,0.83790183,0.18360353
-2.97448724,1.16213387,0.20671708,0.54071753,0.00039503,0.02049177,0.27685801,0.00000000,0.83854047,0.18057259
-2.96848424,1.14089214,0.19561243,0.53252067,0.00038404,0.01915970,0.26270905,0.00000000,0.83621755,0.17740216
-2.96248124,1.11759707,0.18511794,0.52283313,0.00037220,0.01793533,0.24930221,0.00000000,0.83083316,0.17404956
-2.95647824,1.09209283,0.17519123,0.51160792,0.00035949,0.01681151,0.23658937,0.00000000,0.82231733,0.17047148
-2.95047524,1.06425434,0.16578079,0.49882730,0.00034596,0.01577943,0.22450676,0.00000000,0.81063527,0.16662650
-2.94447224,1.03399720,0.15682968,0.48450462,0.00033163,0.01482921,0.21298053,0.00000000,0.79579217,0.16247759
-2.93846923,1.00128610,0.14827911,0.46868528,0.00031660,0.01395042,0.20193232,0.00000000,0.77783721,0.15799441
-2.93246623,0.96614144,0.14007168,0.45144661,0.00030094,0.01313262,0.19128442,0.00000000,0.75686649,0.15315531
-2.92646323,0.92864354,0.13215433,0.43289668,0.00028476,0.01236577,0.18096430,0.00000000,0.73302458,0.14794889
-2.92046023,0.88893444,0.12448056,0.41317218,0.00026818,0.01164067,0.17090842,0.00000000,0.70650442,0.14237515
-2.91445723,0.84721687,0.11701223,0.39243524,0.00025134,0.01094917,0.16106502,0.00000000,0.67754556,0.13644601
-2.90845423,0.80375071,0.10972061,0.37086945,0.00023437,0.01028444,0.15139603,0.00000000,0.64643055,0.13018527
-2.90245123,0.75884686,0.10258689,0.34867516,0.00021742,0.00964105,0.14187792,0.00000000,0.61347975,0.12362811
-2.89644822,0.71285907,0.09560201,0.32606427,0.00020062,0.00901503,0.13250171,0.00000000,0.57904447,0.11681998
-2.89044522,0.66617388,0.08876609,0.30325470,0.00018411,0.00840378,0.12327207,0.00000000,0.54349898,0.10981515
-2.88444222,0.61919949,0.08208736,0.28046476,0.00016802,0.00780603,0.11420587,0.00000000,0.50723156,0.10267485
-2.87843922,0.57235384,0.07558078,0.25790764,0.00015246,0.00722163,0.10533015,0.00000000,0.47063504,0.09546524
-2.87243622,0.52605270,0.06926648,0.23578623,0.00013755,0.00665137,0.09667979,0.00000000,0.43409730,0.08825524
-2.86643322,0.48069824,0.06316806,0.21428855,0.00012336,0.00609682,0.08829506,0.00000000,0.39799207,0.08111436
-2.86043022,0.43666861,0.05731095,0.19358377,0.00010998,0.00556005,0.08021921,0.00000000,0.36267053,0.07411068
-2.85442721,0.39430905,0.05172081,0.17381919,0.00009745,0.00504343,0.07249616,0.00000000,0.32845403,0.06730906
-2.84842421,0.35392480,0.04642221,0.15511799,0.00008582,0.00454949,0.06516861,0.00000000,0.29562821,0.06076960
-2.84242121,0.31577616,0.04143744,0.13757813,0.00007512,0.00408069,0.05827652,0.00000000,0.26443876,0.05454658
-2.83641821,0.28007567,0.03678572,0.12127196,0.00006533,0.00363933,0.05185597,0.00000000,0.23508892,0.04868769
-2.83041521,0.24698772,0.03248265,0.10624697,0.00005647,0.00322742,0.04593870,0.00000000,0.20773879,0.04323386
-2.82441221,0.21663012,0.02854004,0.09252718,0.00004849,0.00284665,0.04055200,0.00000000,0.18250639,0.03821939
-2.81840920,0.18907780,0.02496599,0.08011530,0.00004139,0.00249834,0.03571920,0.00000000,0.15947030,0.03367263
-2.81240620,0.16436820,0.02176529,0.06899550,0.00003510,0.00218348,0.03146054,0.00000000,0.13867375,0.02961694
-2.80640320,0.14250809,0.01894010,0.05913649,0.00002958,0.00190274,0.02779448,0.00000000,0.12012997,0.02607211
-2.80040020,0.12348153,0.01649074,0.05049501,0.00002478,0.00165659,0.02473928,0.00000000,0.10382835,0.02305600
-2.79439720,0.10725847,0.01441680,0.04301932,0.00002065,0.00144535,0.02231480,0.00000000,0.08974142,0.02058638
-2.78839420,0.09380386,0.01271815,0.03665274,0.00001712,0.00126934,0.02054446,0.00000000,0.07783203,0.01868300
-2.78239120,0.08308665,0.01139622,0.03133709,0.00001414,0.00112899,0.01945716,0.00000000,0.06806078,0.01736963
-2.77638819,0.07508861,0.01045509,0.02701581,0.00001165,0.00102501,0.01908917,0.00000000,0.06039319,0.01667615
-2.77038519,0.06981246,0.00990272,0.02363684,0.00000960,0.00095847,0.01948580,0.00000000,0.05480654,0.01664055
-2.76438219,0.06728914,0.00975191,0.02115506,0.00000795,0.00093102,0.02070282,0.00000000,0.05129607,0.01731073
-2.75837919,0.06758396,0.01002122,0.01953432,0.00000665,0.00094496,0.02280746,0.00000000,0.04988039,0.01874606
-2.75237619,0.07080140,0.01073572,0.01874902,0.00000567,0.00100340,0.02587890,0.00000000,0.05060599,0.02101862
-2.74637319,0.07708833,0.01192745,0.01878519,0.00000498,0.00111038,0.03000828,0.00000000,0.05355061,0.02421401
-2.74037019,0.08663552,0.01363562,0.01964109,0.00000456,0.00127096,0.03529800,0.00000000,0.05882539,0.02843170
-2.73436718,0.09967736,0.01590659,0.02132733,0.00000439,0.00149131,0.04186034,0.00000000,0.06657578,0.03378475
-2.72836418,0.11648956,0.01879344,0.02386656,0.00000447,0.00177875,0.04981533,0.00000000,0.07698097,0.04039903
-2.72236118,0.13738485,0.02235518,0.02729267,0.00000481,0.00214179,0.05928793,0.00000000,0.09025191,0.04841163
-2.71635818,0.16270664,0.02665570,0.03164959,0.00000540,0.00259012,0.07040440,0.00000000,0.10662783,0.05796865
-2.71035518,0.19282072,0.03176220,0.03698977,0.00000627,0.00313461,0.08328812,0.00000000,0.12637126,0.06922223
-2.70435218,0.22810498,0.03774340,0.04337222,0.00000745,0.00378716,0.09805471,0.00000000,0.14976154,0.08232684
-2.69834917,0.26893755,0.04466732,0.05086037,0.00000898,0.00456066,0.11480683,0.00000000,0.17708693,0.09743492
-2.69234617,0.31568329,0.05259881,0.05951966,0.00001091,0.00546876,0.13362866,0.00000000,0.20863548,0.11469195
-2.68634317,0.36867934,0.06159681,0.06941494,0.00001330,0.00652573,0.15458040,0.00000000,0.24468468,0.13423093
-2.68034017,0.42821985,0.07171155,0.08060787,0.00001622,0.00774614,0.17769292,0.00000000,0.28549031,0.15616660
-2.67433717,0.49454050,0.08298161,0.09315421,0.00001976,0.00914460,0.20296298,0.00000000,0.33127465,0.18058947
-2.66833417,0.56780338,0.09543106,0.10710124,0.00002401,0.01073541,0.23034910,0.00000000,0.38221436,0.20755988
-2.66233117,0.64808277,0.10906680,0.12248529,0.00002908,0.01253217,0.25976856,0.00000000,0.43842860,0.23710236
-2.65632816,0.73535235,0.12387624,0.13932950,0.00003510,0.01454735,0.29109553,0.00000000,0.49996758,0.26920051
-2.65032516,0.82947457,0.13982537,0.15764178,0.00004222,0.01679186,0.32416082,0.00000000,0.56680209,0.30379266
-2.64432216,0.93019255,0.15685743,0.17741323,0.00005058,0.01927459,0.35875304,0.00000000,0.63881451,0.34076856
-2.63831916,1.03712502,0.17489219,0.19861673,0.00006035,0.02200189,0.39462150,0.00000000,0.71579159,0.37996731
-2.63231616,1.14976466,0.19382608,0.22120605,0.00007174,0.02497712,0.43148073,0.00000000,0.79741946,0.42117667
-2.62631316,1.26748000,0.21353299,0.24511522,0.00008493,0.02820016,0.46901639,0.00000000,0.88328121,0.46413399
-2.62031016,1.38952097,0.23386593,0.27025829,0.00010017,0.03166700,0.50689253,0.00000000,0.97285724,0.50852870
-2.61430715,1.51502796,0.25465949,0.29652939,0.00011768,0.03536925,0.54475971,0.00000000,1.06552863,0.55400646
-2.60830415,1.64304432,0.27573298,0.32380310,0.00013775,0.03929389,0.58226385,0.00000000,1.16058350,0.60017488
-2.60230115,1.77253163,0.29689416,0.35193495,0.00016066,0.04342288,0.61905506,0.00000000,1.25722644,0.64661066
-2.59629815,1.90238756,0.31794351,0.38076224,0.00018672,0.04773304,0.65479636,0.00000000,1.35459072,0.69286799
-2.59029515,2.03146560,0.33867879,0.41010493,0.00021629,0.05219591,0.68917153,0.00000000,1.45175323,0.73848791
-2.58429215,2.15859603,0.35889972,0.43976673,0.00024974,0.05677775,0.72189196,0.00000000,1.54775168,0.78300842
-2.57828914,2.28260753,0.37841264,0.46953628,0.00028749,0.06143974,0.75270200,0.00000000,1.64160366,0.82597494
-2.57228614,2.40234888,0.39703496,0.49918864,0.00032999,0.06613824,0.78138259,0.00000000,1.73232717,0.86695070
-2.56628314,2.51671001,0.41459920,0.52848683,0.00037773,0.07082527,0.80775315,0.00000000,1.81896197,0.90552697
-2.56028014,2.62464202,0.43095657,0.55718380,0.00043127,0.07544909,0.83167154,0.00000000,1.90059118,0.94133247
-2.55427714,2.72517574,0.44597982,0.58502470,0.00049118,0.07995501,0.85303243,0.00000000,1.97636264,0.97404188
-2.54827414,2.81743835,0.45956548,0.61174959,0.00055809,0.08428632,0.87176409,0.00000000,2.04550919,1.00338309
-2.54227114,2.90066795,0.47163530,0.63709663,0.00063267,0.08838536,0.88782412,0.00000000,2.10736749,1.02914294
-2.53626813,2.97422576,0.48213693,0.66080578,0.00071562,0.09219474,0.90119437,0.00000000,2.16139455,1.05117133
-2.53026513,3.03760581,0.49104394,0.68262310,0.00080765,0.09565865,0.91187558,0.00000000,2.20718156,1.06938348
-2.52426213,3.09044211,0.49835511,0.70230546,0.00090948,0.09872418,0.91988224,0.00000000,2.24446446,1.08376045
-2.51825913,3.13251299,0.50409320,0.71962567,0.00102179,0.10134276,0.92523789,0.00000000,2.27313067,1.09434762
-2.51225613,3.16374284,0.50830313,0.73437799,0.00114523,0.10347145,0.92797145,0.00000000,2.29322185,1.10125153
-2.50625313,3.18420087,0.51104986,0.74638356,0.00128035,0.10507428,0.92811466,0.00000000,2.30493223,1.10463485
-2.50025013,3.19409709,0.51241584,0.75549585,0.00142757,0.10612329,0.92570093,0.00000000,2.30860252,1.10470994
-2.49424712,3.19377539,0.51249833,0.76160569,0.00158715,0.10659952,0.92076547,0.00000000,2.30470935,1.10173090
-2.48824412,3.18370378,0.51140647,0.76464564,0.00175914,0.10649374,0.91334681,0.00000000,2.29385051,1.09598467
-2.48224112,3.16446192,0.50925835,0.76459356,0.00194333,0.10580682,0.90348927,0.00000000,2.27672635,1.08778128
-2.47623812,3.13672605,0.50617796,0.76147495,0.00213921,0.10454989,0.89124636,0.00000000,2.25411785,1.07744360
-2.47023512,3.10125181,0.50229218,0.75536414,0.00234593,0.10274417,0.87668455,0.00000000,2.22686210,1.06529704
-2.46423212,3.05885519,0.49772790,0.74638396,0.00256228,0.10042046,0.85988707,0.00000000,2.19582611,1.05165955
-2.45822911,3.01039221,0.49260913,0.73470396,0.00278665,0.09761831,0.84095745,0.00000000,2.16187982,1.03683218
-2.45222611,2.95673802,0.48705437,0.72053718,0.00301705,0.09438498,0.82002229,0.00000000,2.12586942,1.02109072
-2.44622311,2.89876607,0.48117413,0.70413558,0.00325107,0.09077409,0.79723308,0.00000000,2.08859204,1.00467866
-2.44022011,2.83732818,0.47506876,0.68578423,0.00348598,0.08684418,0.77276679,0.00000000,2.05077281,0.98780175
-2.43421711,2.77323619,0.46882654,0.66579460,0.00371868,0.08265706,0.74682509,0.00000000,2.01304524,0.97062438
-2.42821411,2.70724593,0.46252223,0.64449711,0.00394584,0.07827616,0.71963228,0.00000000,1.97593572,0.95326792
-2.42221111,2.64004422,0.45621601,0.62223337,0.00416392,0.07376493,0.69143181,0.00000000,1.93985269,0.93581105
-2.41620810,2.57223916,0.44995290,0.59934830,0.00436928,0.06918522,0.66248178,0.00000000,1.90508086,0.91829196
-2.41020510,2.50435424,0.44376274,0.57618260,0.00455829,0.06459594,0.63304946,0.00000000,1.87178065,0.90071244
-2.40420210,2.43682609,0.43766059,0.55306564,0.00472740,0.06005177,0.60340531,0.00000000,1.83999250,0.88304327
-2.39819910,2.37000605,0.43164774,0.53030924,0.00487332,0.05560219,0.57381662,0.00000000,1.80964593,0.86523105
-2.39219610,2.30416495,0.42571313,0.50820238,0.00499305,0.05129073,0.54454129,0.00000000,1.78057252,0.84720558
-2.38619310,2.23950079,0.41983520,0.48700692,0.00508404,0.04715446,0.51582186,0.00000000,1.75252201,0.82888779
-2.38019010,2.17614863,0.41398406,0.46695462,0.00514425,0.04322383,0.48788036,0.00000000,1.72518079,0.81019752
-2.37418709,2.11419196,0.40812388,0.44824525,0.00517226,0.03952261,0.46091380,0.00000000,1.69819157,0.79106084
-2.36818409,2.05367481,0.40221546,0.43104575,0.00516726,0.03606818,0.43509091,0.00000000,1.67117337,0.77141651
-2.36218109,1.99461382,0.39621875,0.41549058,0.00512916,0.03287191,0.41054984,0.00000000,1.64374087,0.75122136
-2.35617809,1.93700971,0.39009531,0.40168281,0.00505854,0.02993977,0.38739711,0.00000000,1.61552228,0.73045418
-2.35017509,1.88085750,0.38381058,0.38969608,0.00495665,0.02727297,0.36570772,0.00000000,1.58617505,0.70911817
-2.34417209,1.82615507,0.37733589,0.37957711,0.00482540,0.02486872,0.34552616,0.00000000,1.55539897,0.68724190
-2.33816908,1.77290986,0.37065004,0.37134862,0.00466722,0.02272094,0.32686855,0.00000000,1.52294630,0.66487869
-2.33216608,1.72114355,0.36374064,0.36501261,0.00448505,0.02082105,0.30972533,0.00000000,1.48862886,0.64210481
-2.32616308,1.67089474,0.35660491,0.36055362,0.00428223,0.01915860,0.29406469,0.00000000,1.45232205,0.61901647
-2.32016008,1.62221989,0.34925017,0.35794213,0.00406236,0.01772193,0.27983621,0.00000000,1.41396613,0.59572605
-2.31415708,1.57519260,0.34169384,0.35713766,0.00382921,0.01649873,0.26697483,0.00000000,1.37356503,0.57235775
-2.30815408,1.52990163,0.33396315,0.35809164,0.00358660,0.01547637,0.25540473,0.00000000,1.33118303,0.54904305
-2.30215108,1.48644798,0.32609449,0.36074991,0.00333830,0.01464236,0.24504306,0.00000000,1.28693991,0.52591618
-2.29614807,1.44494122,0.31813243,0.36505474,0.00308794,0.01398447,0.23580339,0.00000000,1.24100484,0.50310983
-2.29014507,1.40549546,0.31012856,0.37094623,0.00283889,0.01349093,0.22759865,0.00000000,1.19358964,0.48075142
-2.28414207,1.36822508,0.30214009,0.37836320,0.00259423,0.01315043,0.22034372,0.00000000,1.14494159,0.45895992
-2.27813907,1.33324037,0.29422829,0.38724331,0.00235663,0.01295214,0.21395729,0.00000000,1.09533623,0.43784333
-2.27213607,1.30064328,0.28645684,0.39752258,0.00212842,0.01288558,0.20836324,0.00000000,1.04507046,0.41749693
-2.26613307,1.27052315,0.27889006,0.40913428,0.00191145,0.01294054,0.20349143,0.00000000,0.99445591,0.39800211
-2.26013007,1.24295265,0.27159108,0.42200716,0.00170718,0.01310689,0.19927791,0.00000000,0.94381285,0.37942588
-2.25412706,1.21798375,0.26462009,0.43606321,0.00151664,0.01337447,0.19566471,0.00000000,0.89346472,0.36182076
-2.24812406,1.19564393,0.25803250,0.45121509,0.00134047,0.01373286,0.19259913,0.00000000,0.84373310,0.34522515
-2.24212106,1.17593248,0.25187727,0.46736319,0.00117897,0.01417131,0.19003281,0.00000000,0.79493335,0.32966389
-2.23611806,1.15881721,0.24619529,0.48439286,0.00103211,0.01467859,0.18792052,0.00000000,0.74737067,0.31514898
-2.23011506,1.14423141,0.24101799,0.50217165,0.00089960,0.01524290,0.18621886,0.00000000,0.70133666,0.30168042
-2.22411206,1.13207150,0.23636609,0.52054700,0.00078093,0.01585191,0.18488496,0.00000000,0.65710628,0.28924696
-2.21810905,1.12219533,0.23224866,0.53934459,0.00067543,0.01649267,0.18387528,0.00000000,0.61493522,0.27782692
-2.21210605,1.11442144,0.22866254,0.55836743,0.00058229,0.01715179,0.18314457,0.00000000,0.57505752,0.26738886
-2.20610305,1.10852943,0.22559201,0.57739598,0.00050064,0.01781544,0.18264515,0.00000000,0.53768362,0.25789230
-2.20010005,1.10426155,0.22300891,0.59618938,0.00042954,0.01846962,0.18232639,0.00000000,0.50299850,0.24928843
-2.19409705,1.10132567,0.22087314,0.61448787,0.00036807,0.01910027,0.18213465,0.00000000,0.47116021,0.24152075
-2.18809405,1.09939967,0.21913352,0.63201637,0.00031529,0.01969355,0.18201349,0.00000000,0.44229853,0.23452592
-2.18209105,1.09813708,0.21772909,0.64848927,0.00027033,0.02023611,0.18190429,0.00000000,0.41651375,0.22823458
-2.17608804,1.09717404,0.21659072,0.66361619,0.00023233,0.02071531,0.18174712,0.00000000,0.39387566,0.22257241
-2.17008504,1.09613723,0.21564293,0.67710867,0.00020052,0.02111955,0.18148186,0.00000000,0.37442256,0.21746121
-2.16408204,1.09465254,0.21480607,0.68868731,0.00017419,0.02143849,0.18104960,0.00000000,0.35816039,0.21282024
-2.15807904,1.09235415,0.21399856,0.69808942,0.00015268,0.02166332,0.18039403,0.00000000,0.34506192,0.20856754
-2.15207604,1.08889373,0.21313916,0.70507654,0.00013540,0.02178697,0.17946297,0.00000000,0.33506598,0.20462145
-2.14607304,1.08394921,0.21214929,0.70944171,0.00012185,0.02180428,0.17820980,0.00000000,0.32807690,0.20090208
-2.14007004,1.07723295,0.21095518,0.71101618,0.00011154,0.02171213,0.17659476,0.00000000,0.32396405,0.19733279
-2.13406703,1.06849892,0.20948991,0.70967509,0.00010408,0.02150951,0.17458614,0.00000000,0.32256177,0.19384163
-2.12806403,1.05754853,0.20769505,0.70534210,0.00009909,0.02119755,0.17216117,0.00000000,0.32366967,0.19036261
-2.12206103,1.04423514,0.20552223,0.69799264,0.00009625,0.02077949,0.16930665,0.00000000,0.32705352,0.18683687
-2.11605803,1.02846686,0.20293415,0.68765563,0.00009529,0.02026057,0.16601931,0.00000000,0.33244688,0.18321360
-2.11005503,1.01020793,0.19990543,0.67441368,0.00009594,0.01964794,0.16230594,0.00000000,0.33955360,0.17945081
