energy_ev,total_up,B_p_up,B_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,0.65489819,0.10896450,0.00000000,0.00343848,0.21239419,0.17693316,0.17125493
-4.29514757,0.72029574,0.12071256,0.00000000,0.00389185,0.23194203,0.19929649,0.18965208
-4.28914457,0.79137948,0.13317463,0.00000000,0.00438237,0.25371059,0.22346500,0.20924782
-4.28314157,0.86784856,0.14627826,0.00000000,0.00490987,0.27764633,0.24939297,0.22993295
-4.27713857,0.94935397,0.15993892,0.00000000,0.00547382,0.30368965,0.27700820,0.25157908
-4.27113557,1.03550734,0.17406143,0.00000000,0.00607329,0.33177787,0.30621181,0.27404091
-4.26513257,1.12589072,0.18854187,0.00000000,0.00670699,0.36184810,0.33687885,0.29715904
-4.25912956,1.22006706,0.20326992,0.00000000,0.00737334,0.39383976,0.36885966,0.32076351
-4.25312656,1.31759112,0.21813141,0.00000000,0.00807048,0.42769668,0.40198201,0.34467775
-4.24712356,1.41802022,0.23301118,0.00000000,0.00879635,0.46336860,0.43605409,0.36872299
-4.24112056,1.52092462,0.24779609,0.00000000,0.00954873,0.50081200,0.47086809,0.39272292
-4.23511756,1.62589682,0.26237805,0.00000000,0.01032535,0.53999009,0.50620445,0.41650845
-4.22911456,1.73255960,0.27665698,0.00000000,0.01112392,0.58087203,0.54183648,0.43992242
-4.22311156,1.84057208,0.29054357,0.00000000,0.01194220,0.62343115,0.57753536,0.46282399
-4.21710855,1.94963379,0.30396171,0.00000000,0.01277806,0.66764242,0.61307505,0.48509259
-4.21110555,2.05948620,0.31685048,0.00000000,0.01362952,0.71347905,0.64823723,0.50663121
-4.20510255,2.16991177,0.32916560,0.00000000,0.01449479,0.76090852,0.68281570,0.52736882
-4.19909955,2.28073045,0.34088019,0.00000000,0.01537223,0.80988808,0.71662038,0.54726188
-4.19309655,2.39179386,0.35198489,0.00000000,0.01626040,0.86036016,0.74948039,0.56629465
-4.18709355,2.50297727,0.36248719,0.00000000,0.01715802,0.91224767,0.78124636,0.58447844
-4.18109055,2.61417003,0.37241009,0.00000000,0.01806394,0.96544985,0.81179160,0.60184965
-4.17508754,2.72526472,0.38178997,0.00000000,0.01897706,1.01983865,0.84101234,0.61846668
-4.16908454,2.83614591,0.39067392,0.00000000,0.01989632,1.07525609,0.86882679,0.63440581
-4.16308154,2.94667889,0.39911648,0.00000000,0.02082062,1.13151281,0.89517330,0.64975624
-4.15707854,3.05669924,0.40717601,0.00000000,0.02174876,1.18838798,0.92000760,0.66461445
-4.15107554,3.16600373,0.41491083,0.00000000,0.02267942,1.24563063,0.94329939,0.67907807
-4.14507254,3.27434304,0.42237531,0.00000000,0.02361108,1.30296245,0.96502844,0.69323968
-4.13906953,3.38141680,0.42961605,0.00000000,0.02454201,1.36008193,0.98518048,0.70718070
-4.13306653,3.48687109,0.43666846,0.00000000,0.02547022,1.41666969,1.00374313,0.72096568
-4.12706353,3.59029846,0.44355372,0.00000000,0.02639352,1.47239461,1.02070204,0.73463727
-4.12106053,3.69124041,0.45027645,0.00000000,0.02730944,1.52692050,1.03603765,0.74821211
-4.11505753,3.78919207,0.45682310,0.00000000,0.02821527,1.57991281,1.04972255,0.76167784
-4.10905453,3.88360858,0.46316124,0.00000000,0.02910809,1.63104501,1.06171971,0.77499131
-4.10305153,3.97391274,0.46923961,0.00000000,0.02998474,1.68000409,1.07198163,0.78807810
-4.09704852,4.05950330,0.47498922,0.00000000,0.03084183,1.72649496,1.08045046,0.80083338
-4.09104552,4.13976338,0.48032513,0.00000000,0.03167573,1.77024327,1.08705900,0.81312401
-4.08504252,4.21406844,0.48514902,0.00000000,0.03248256,1.81099666,1.09173251,0.82479177
-4.07903952,4.28179343,0.48935245,0.00000000,0.03325812,1.84852416,1.09439123,0.83565754
-4.07303652,4.34231886,0.49282045,0.00000000,0.03399788,1.88261403,1.09495340,0.84552633
-4.06703352,4.39503572,0.49543552,0.00000000,0.03469692,1.91307023,1.09333862,0.85419273
-4.06103052,4.43934928,0.49708167,0.00000000,0.03534985,1.93970778,1.08947131,0.86144681
-4.05502751,4.47468223,0.49764845,0.00000000,0.03595081,1.96234775,1.08328419,0.86707999
-4.04902451,4.50047745,0.49703470,0.00000000,0.03649342,1.98081223,1.07472153,0.87089089
-4.04302151,4.51620106,0.49515200,0.00000000,0.03697078,1.99492005,1.06374203,0.87269081
-4.03701851,4.52134636,0.49192761,0.00000000,0.03737549,2.00448376,1.05032140,0.87230882
-4.03101551,4.51543923,0.48730680,0.00000000,0.03769978,2.00930852,1.03445439,0.86959630
-4.02501251,4.49804557,0.48125467,0.00000000,0.03793560,2.00919318,1.01615635,0.86443086
-4.01900950,4.46878103,0.47375726,0.00000000,0.03807479,2.00393395,0.99546443,0.85671964
-4.01300650,4.42732319,0.46482209,0.00000000,0.03810935,1.99333067,0.97243821,0.84640191
-4.00700350,4.37342614,0.45447805,0.00000000,0.03803167,1.97719556,0.94716003,0.83345102
-4.00100050,4.30693693,0.44277485,0.00000000,0.03783485,1.95536410,0.91973503,0.81787573
-3.99499750,4.22781321,0.42978191,0.00000000,0.03751304,1.92770759,0.89029079,0.79972092
-3.98899450,4.13614122,0.41558694,0.00000000,0.03706177,1.89414651,0.85897679,0.77906761
-3.98299150,4.03215297,0.40029412,0.00000000,0.03647823,1.85466409,0.82596354,0.75603241
-3.97698849,3.91624131,0.38402207,0.00000000,0.03576163,1.80931902,0.79144156,0.73076642
-3.97098549,3.78897189,0.36690157,0.00000000,0.03491338,1.75825658,0.75561990,0.70345335
-3.96498249,3.65109052,0.34907325,0.00000000,0.03393731,1.70171724,0.71872453,0.67430718
-3.95897949,3.50352537,0.33068502,0.00000000,0.03283974,1.64004212,0.68099623,0.64356912
-3.95297649,3.34738297,0.31188959,0.00000000,0.03162950,1.57367482,0.64268818,0.61150393
-3.94697349,3.18393782,0.29284192,0.00000000,0.03031788,1.50315920,0.60406317,0.57839578
-3.94097049,3.01461562,0.27369666,0.00000000,0.02891843,1.42913323,0.56539037,0.54454352
-3.93496748,2.84097038,0.25460575,0.00000000,0.02744675,1.35231884,0.52694185,0.51025557
-3.92896448,2.66465625,0.23571602,0.00000000,0.02592010,1.27350839,0.48898875,0.47584456
-3.92296148,2.48739509,0.21716697,0.00000000,0.02435712,1.19354817,0.45179732,0.44162172
-3.91695848,2.31094107,0.19908879,0.00000000,0.02277729,1.11331976,0.41562486,0.40789141
-3.91095548,2.13704379,0.18160055,0.00000000,0.02120057,1.03372006,0.38071575,0.37494570
-3.90495248,1.96741131,0.16480869,0.00000000,0.01964690,0.95564080,0.34729764,0.34305945
-3.89894947,1.80367471,0.14880585,0.00000000,0.01813577,0.87994846,0.31557804,0.31248575
-3.89294647,1.64735547,0.13367004,0.00000000,0.01668583,0.80746531,0.28574125,0.28345214
-3.88694347,1.49983666,0.11946418,0.00000000,0.01531448,0.73895226,0.25794599,0.25615751
-3.88094047,1.36233905,0.10623606,0.00000000,0.01403758,0.67509408,0.23232354,0.23076993
-3.87493747,1.23590246,0.09401867,0.00000000,0.01286921,0.61648726,0.20897661,0.20742527
-3.86893447,1.12137283,0.08283092,0.00000000,0.01182148,0.56363074,0.18797892,0.18622678
-3.86293147,1.01939477,0.07267867,0.00000000,0.01090437,0.51691956,0.16937541,0.16724545
-3.85692846,0.93040952,0.06355613,0.00000000,0.01012574,0.47664139,0.15318308,0.15052119
-3.85092546,0.85465768,0.05544746,0.00000000,0.00949127,0.44297550,0.13939241,0.13606464
-3.84492246,0.79218624,0.04832854,0.00000000,0.00900451,0.41599422,0.12796928,0.12385958
-3.83891946,0.74285903,0.04216892,0.00000000,0.00866699,0.39566633,0.11885719,0.11386569
-3.83291646,0.70637015,0.03693375,0.00000000,0.00847833,0.38186211,0.11197990,0.10602165
-3.82691346,0.68225944,0.03258572,0.00000000,0.00843637,0.37435991,0.10724424,0.10024846
-3.82091046,0.66992964,0.02908691,0.00000000,0.00853732,0.37285371,0.10454309,0.09645269
-3.81490745,0.66866460,0.02640043,0.00000000,0.00877594,0.37696181,0.10375845,0.09452979
-3.80890445,0.67764825,0.02449189,0.00000000,0.00914571,0.38623615,0.10476460,0.09436725
-3.80290145,0.69598397,0.02333060,0.00000000,0.00963900,0.40017246,0.10743127,0.09584750
-3.79689845,0.72271431,0.02289045,0.00000000,0.01024724,0.41822105,0.11162687,0.09885065
-3.79089545,0.75684063,0.02315048,0.00000000,0.01096103,0.43979809,0.11722162,0.10325691
-3.78489245,0.79734289,0.02409505,0.00000000,0.01177038,0.46429757,0.12409079,0.10894863
-3.77888944,0.84319910,0.02571377,0.00000000,0.01266477,0.49110354,0.13211776,0.11581209
-3.77288644,0.89340441,0.02800099,0.00000000,0.01363330,0.51960276,0.14119706,0.12373887
-3.76688344,0.94698956,0.03095499,0.00000000,0.01466480,0.54919740,0.15123728,0.13262685
-3.76088044,1.00303827,0.03457690,0.00000000,0.01574793,0.57931756,0.16216375,0.14238084
-3.75487744,1.06070324,0.03886934,0.00000000,0.01687122,0.60943335,0.17392093,0.15291279
-3.74887444,1.11922035,0.04383488,0.00000000,0.01802314,0.63906606,0.18647444,0.16414160
-3.74287144,1.17792046,0.04947438,0.00000000,0.01919216,0.66779820,0.19981263,0.17599257
-3.73686843,1.23623845,0.05578516,0.00000000,0.02036670,0.69528179,0.21394749,0.18839649
-3.73086543,1.29371912,0.06275934,0.00000000,0.02153518,0.72124474,0.22891498,0.20128837
-3.72486243,1.35001956,0.07038213,0.00000000,0.02268601,0.74549488,0.24477444,0.21460599
-3.71885943,1.40490790,0.07863035,0.00000000,0.02380754,0.76792146,0.26160733,0.22828816
-3.71285643,1.45825828,0.08747122,0.00000000,0.02488811,0.78849397,0.27951481,0.24227303
-3.70685343,1.51004237,0.09686139,0.00000000,0.02591599,0.80725823,0.29861463,0.25649624
-3.70085043,1.56031750,0.10674641,0.00000000,0.02687948,0.82432991,0.31903688,0.27088939
-3.69484742,1.60921212,0.11706061,0.00000000,0.02776690,0.83988568,0.34091894,0.28537856
-3.68884442,1.65690888,0.12772740,0.00000000,0.02856673,0.85415227,0.36439956,0.29988333
-3.68284142,1.70362635,0.13866004,0.00000000,0.02926774,0.86739395,0.38961225,0.31431613
-3.67683842,1.74959987,0.14976281,0.00000000,0.02985913,0.87989888,0.41667806,0.32858215
-3.67083542,1.79506242,0.16093262,0.00000000,0.03033079,0.89196490,0.44569803,0.34257973
-3.66483242,1.84022636,0.17206088,0.00000000,0.03067354,0.90388530,0.47674542,0.35620132
-3.65882941,1.88526656,0.18303567,0.00000000,0.03087938,0.91593524,0.50985815,0.36933501
-3.65282641,1.93030579,0.19374405,0.00000000,0.03094181,0.92835914,0.54503145,0.38186639
-3.64682341,1.97540270,0.20407445,0.00000000,0.03085606,0.94135980,0.58221143,0.39368089
-3.64082041,2.02054299,0.21391900,0.00000000,0.03061942,0.95508939,0.62128946,0.40466632
-3.63481741,2.06563400,0.22317575,0.00000000,0.03023142,0.96964286,0.66209804,0.41471557
-3.62881441,2.11050290,0.23175069,0.00000000,0.02969398,0.98505388,0.70440832,0.42372932
-3.62281141,2.15489861,0.23955948,0.00000000,0.02901157,1.00129346,0.74792948,0.43161865
-3.61680840,2.19849747,0.24652890,0.00000000,0.02819117,1.01827141,0.79231052,0.43830739
-3.61080540,2.24091238,0.25259794,0.00000000,0.02724226,1.03584045,0.83714433,0.44373428
-3.60480240,2.28170545,0.25771853,0.00000000,0.02617663,1.05380297,0.88197441,0.44785467
-3.59879940,2.32040361,0.26185606,0.00000000,0.02500814,1.07192012,0.92630411,0.45064190
-3.59279640,2.35651699,0.26498948,0.00000000,0.02375244,1.08992303,0.96960839,0.45208829
-3.58679340,2.38955946,0.26711126,0.00000000,0.02242659,1.10752571,1.01134797,0.45220575
-3.58079040,2.41907083,0.26822716,0.00000000,0.02104861,1.12443924,1.05098529,0.45102603
-3.57478739,2.44463999,0.26835586,0.00000000,0.01963704,1.14038678,1.08800213,0.44860076
-3.56878439,2.46592827,0.26752848,0.00000000,0.01821047,1.15511871,1.12191812,0.44500114
-3.56278139,2.48269218,0.26578814,0.00000000,0.01678713,1.16842761,1.15230942,0.44031753
-3.55677839,2.49480451,0.26318935,0.00000000,0.01538442,1.18016211,1.17882705,0.43465879
-3.55077539,2.50227300,0.25979753,0.00000000,0.01401856,1.19023936,1.20121373,0.42815143
-3.54477239,2.50525547,0.25568840,0.00000000,0.01270427,1.19865529,1.21931866,0.42093868
-3.53876938,2.50407062,0.25094729,0.00000000,0.01145455,1.20549226,1.23310938,0.41317920
-3.53276638,2.49920348,0.24566838,0.00000000,0.01028045,1.21092354,1.24267983,0.40504566
-3.52676338,2.49130498,0.23995380,0.00000000,0.00919107,1.21521431,1.24825423,0.39672288
-3.52076038,2.48118497,0.23391248,0.00000000,0.00819344,1.21871892,1.25018620,0.38840568
-3.51475738,2.46979844,0.22765874,0.00000000,0.00729264,1.22187410,1.24895282,0.38029624
-3.50875438,2.45822494,0.22131069,0.00000000,0.00649190,1.22518847,1.24514363,0.37260099
-3.50275138,2.44764137,0.21498829,0.00000000,0.00579271,1.22922819,1.23944471,0.36552701
-3.49674837,2.43928883,0.20881107,0.00000000,0.00519508,1.23459933,1.23261831,0.35927795
-3.49074537,2.43443435,0.20289571,0.00000000,0.00469773,1.24192738,1.22547843,0.35404951
-3.48474237,2.43432873,0.19735334,0.00000000,0.00429834,1.25183458,1.21886356,0.35002456
-3.47873937,2.44016195,0.19228679,0.00000000,0.00399379,1.26491587,1.21360711,0.34736809
-3.47273637,2.45301781,0.18778772,0.00000000,0.00378043,1.28171445,1.21050717,0.34622206
-3.46673337,2.47382967,0.18393394,0.00000000,0.00365430,1.30269775,1.21029632,0.34670042
-3.46073037,2.50333911,0.18078691,0.00000000,0.00361136,1.32823510,1.21361319,0.34888448
-3.45472736,2.54205946,0.17838954,0.00000000,0.00364770,1.35857781,1.22097666,0.35281883
-3.44872436,2.59024594,0.17676446,0.00000000,0.00375973,1.39384287,1.23276405,0.35850806
-3.44272136,2.64787392,0.17591292,0.00000000,0.00394436,1.43400094,1.24919411,0.36591456
-3.43671836,2.71462664,0.17581421,0.00000000,0.00419911,1.47886936,1.27031586,0.37495736
-3.43071536,2.78989326,0.17642587,0.00000000,0.00452224,1.52811071,1.29600353,0.38551237
-3.42471236,2.87277760,0.17768462,0.00000000,0.00491285,1.58123708,1.32595815,0.39741395
-3.41870935,2.96211770,0.17950798,0.00000000,0.00537088,1.63762015,1.35971573,0.41045792
-3.41270635,3.05651553,0.18179659,0.00000000,0.00589720,1.69650674,1.39666163,0.42440591
-3.40670335,3.15437592,0.18443719,0.00000000,0.00649351,1.75703932,1.43605071,0.43899089
-3.40070035,3.25395321,0.18730601,0.00000000,0.00716233,1.81828069,1.47703236,0.45392392
-3.39469735,3.35340372,0.19027263,0.00000000,0.00790685,1.87924187,1.51867938,0.46890155
-3.38869435,3.45084201,0.19320401,0.00000000,0.00873078,1.93891196,1.56001948,0.48361395
-3.38269135,3.54439836,0.19596861,0.00000000,0.00963813,1.99628884,1.60006812,0.49775320
-3.37668834,3.63227530,0.19844045,0.00000000,0.01063295,2.05040926,1.63786133,0.51102162
-3.37068534,3.71280058,0.20050280,0.00000000,0.01171905,2.10037707,1.67248709,0.52313963
-3.36468234,3.78447455,0.20205162,0.00000000,0.01289958,2.14538846,1.70311418,0.53385301
-3.35867934,3.84601001,0.20299839,0.00000000,0.01417674,2.18475313,1.72901721,0.54293925
-3.35267634,3.89636309,0.20327231,0.00000000,0.01555136,2.21791063,1.74959712,0.55021263
-3.34667334,3.93475407,0.20282186,0.00000000,0.01702248,2.24444120,1.76439633,0.55552812
-3.34067034,3.96067773,0.20161563,0.00000000,0.01858706,2.26407105,1.77310829,0.55878383
-3.33466733,3.97390330,0.19964242,0.00000000,0.02023957,2.27667191,1.77558117,0.55992193
-3.32866433,3.97446448,0.19691064,0.00000000,0.02197180,2.28225531,1.77181593,0.55892831
-3.32266133,3.96264064,0.19344716,0.00000000,0.02377263,2.28096206,1.76195906,0.55583082
-3.31665833,3.93893054,0.18929557,0.00000000,0.02562797,2.27304782,1.74629069,0.55069642
-3.31065533,3.90402035,0.18451403,0.00000000,0.02752077,2.25886552,1.72520868,0.54362735
-3.30465233,3.85874779,0.17917281,0.00000000,0.02943120,2.23884594,1.69920972,0.53475652
-3.29864932,3.80406426,0.17335169,0.00000000,0.03133687,2.21347717,1.66886827,0.52424250
-3.29264632,3.74099702,0.16713725,0.00000000,0.03321331,2.18328434,1.63481436,0.51226416
-3.28664332,3.67061297,0.16062028,0.00000000,0.03503443,2.14881029,1.59771115,0.49901535
-3.28064032,3.59398560,0.15389326,0.00000000,0.03677317,2.11059812,1.55823323,0.48469978
-3.27463732,3.51216636,0.14704822,0.00000000,0.03840220,2.06917624,1.51704624,0.46952620
-3.26863432,3.42616119,0.14017477,0.00000000,0.03989467,2.02504636,1.47478868,0.45370424
-3.26263132,3.33691279,0.13335866,0.00000000,0.04122504,1.97867466,1.43205626,0.43744076
-3.25662831,3.24528874,0.12668055,0.00000000,0.04236984,1.93048616,1.38938924,0.42093698
-3.25062531,3.15207530,0.12021534,0.00000000,0.04330840,1.88086223,1.34726299,0.40438625
-3.24462231,3.05797641,0.11403175,0.00000000,0.04402358,1.83014088,1.30608180,0.38797257
-3.23861931,2.96361717,0.10819231,0.00000000,0.04450233,1.77861939,1.26617587,0.37186974
-3.23261631,2.86955094,0.10275360,0.00000000,0.04473615,1.72655892,1.22780141,0.35624095
-3.22661331,2.77626902,0.09776675,0.00000000,0.04472143,1.67419035,1.19114345,0.34123894
-3.22061031,2.68421193,0.09327804,0.00000000,0.04445960,1.62172090,1.15632099,0.32700628
-3.21460730,2.59378113,0.08932961,0.00000000,0.04395713,1.56934091,1.12339419,0.31367592
-3.20860430,2.50535027,0.08596013,0.00000000,0.04322538,1.51723027,1.09237283,0.30137164
-3.20260130,2.41927507,0.08320537,0.00000000,0.04228027,1.46556407,1.06322576,0.29020833
-3.19659830,2.33590104,0.08109865,0.00000000,0.04114182,1.41451703,1.03589067,0.28029211
-3.19059530,2.25556843,0.07967094,0.00000000,0.03983359,1.36426644,1.01028363,0.27171985
-3.18459230,2.17861413,0.07895077,0.00000000,0.03838193,1.31499357,0.98630797,0.26457845
-3.17858929,2.10537020,0.07896375,0.00000000,0.03681527,1.26688324,0.96386201,0.25894345
-3.17258629,2.03615908,0.07973180,0.00000000,0.03516327,1.22012178,0.94284530,0.25487721
-3.16658329,1.97128583,0.08127198,0.00000000,0.03345603,1.17489352,0.92316313,0.25242664
-3.16058029,1.91102762,0.08359509,0.00000000,0.03172319,1.13137585,0.90472911,0.25162054
-3.15457729,1.85562127,0.08670395,0.00000000,0.02999322,1.08973340,0.88746585,0.25246670
-3.14857429,1.80524945,0.09059163,0.00000000,0.02829268,1.05011157,0.87130389,0.25494891
-3.14257129,1.76002653,0.09523954,0.00000000,0.02664555,1.01262981,0.85617898,0.25902417
-3.13656828,1.71998496,0.10061564,0.00000000,0.02507272,0.97737516,0.84202817,0.26462017
-3.13056528,1.68506317,0.10667287,0.00000000,0.02359159,0.94439646,0.82878505,0.27163331
-3.12456228,1.65509589,0.11334793,0.00000000,0.02221573,0.91369959,0.81637468,0.27992762
-3.11855928,1.62980782,0.12056050,0.00000000,0.02095480,0.88524413,0.80470865,0.28933451
-3.11255628,1.60881131,0.12821317,0.00000000,0.01981444,0.85894180,0.79368087,0.29965382
-3.10655328,1.59160864,0.13619199,0.00000000,0.01879644,0.83465668,0.78316438,0.31065601
-3.10055028,1.57759911,0.14436783,0.00000000,0.01789895,0.81220762,0.77300977,0.32208576
-3.09454727,1.56609111,0.15259859,0.00000000,0.01711680,0.79137256,0.76304528,0.33366684
-3.08854427,1.55631892,0.16073216,0.00000000,0.01644197,0.77189479,0.75307884,0.34510831
-3.08254127,1.54746371,0.16861012,0.00000000,0.01586406,0.75349096,0.74290204,0.35611170
-3.07653827,1.53867813,0.17607215,0.00000000,0.01537090,0.73586043,0.73229589,0.36637917
-3.07053527,1.52911348,0.18296083,0.00000000,0.01494914,0.71869564,0.72103812,0.37562221
-3.06453227,1.51794831,0.18912687,0.00000000,0.01458486,0.70169311,0.70891161,0.38357067
-3.05852926,1.50441738,0.19443432,0.00000000,0.01426419,0.68456441,0.69571357,0.38998163
-3.05252626,1.48783954,0.19876578,0.00000000,0.01397394,0.66704684,0.68126486,0.39464793
-3.04652326,1.46764347,0.20202723,0.00000000,0.01370210,0.64891323,0.66541896,0.39740580
-3.04052026,1.44338998,0.20415225,0.00000000,0.01343833,0.62998035,0.64807014,0.39814139
-3.03451726,1.41479000,0.20510555,0.00000000,0.01317439,0.61011584,0.62916020,0.39679585
-3.02851426,1.38171745,0.20488559,0.00000000,0.01290444,0.58924305,0.60868355,0.39336878
-3.02251126,1.34421644,0.20352614,0.00000000,0.01262526,0.56734387,0.58669026,0.38791986
-3.01650825,1.30250255,0.20109673,0.00000000,0.01233641,0.54445931,0.56328699,0.38056863
-3.01050525,1.25695825,0.19770207,0.00000000,0.01204023,0.52068795,0.53863564,0.37149241
-3.00450225,1.20812274,0.19348031,0.00000000,0.01174179,0.49618226,0.51294994,0.36092250
-2.99849925,1.15667672,0.18860034,0.00000000,0.01144870,0.47114311,0.48649012,0.34913885
-2.99249625,1.10342281,0.18325823,0.00000000,0.01117092,0.44581260,0.45955592,0.33646329
-2.98649325,1.04926257,0.17767298,0.00000000,0.01092041,0.42046571,0.43247838,0.32325191
-2.98049025,0.99517102,0.17208166,0.00000000,0.01071075,0.39540093,0.40561074,0.30988657
-2.97448724,0.94216973,0.16673431,0.00000000,0.01055672,0.37093033,0.37931894,0.29676609
-2.96848424,0.89129944,0.16188855,0.00000000,0.01047382,0.34736948,0.35397203,0.28429731
-2.96248124,0.84359310,0.15780426,0.00000000,0.01047777,0.32502745,0.32993304,0.27288640
-2.95647824,0.80005022,0.15473838,0.00000000,0.01058395,0.30419731,0.30755035,0.26293050
-2.95047524,0.76161309,0.15293993,0.00000000,0.01080695,0.28514732,0.28715020,0.25481006
-2.94447224,0.72914544,0.15264536,0.00000000,0.01115996,0.26811307,0.26903002,0.24888188
-2.93846923,0.70341392,0.15407429,0.00000000,0.01165430,0.25329077,0.25345317,0.24547296
-2.93246623,0.68507247,0.15742562,0.00000000,0.01229894,0.24083176,0.24064471,0.24487513
-2.92646323,0.67464982,0.16287400,0.00000000,0.01310005,0.23083840,0.23078840,0.24734053
-2.92046023,0.67253992,0.17056667,0.00000000,0.01406063,0.22336135,0.22402469,0.25307774
-2.91445723,0.67899522,0.18062059,0.00000000,0.01518017,0.21839825,0.22044964,0.26224854
-2.90845423,0.69412272,0.19311982,0.00000000,0.01645444,0.21589385,0.22011458,0.27496524
-2.90245123,0.71788251,0.20811321,0.00000000,0.01787534,0.21574155,0.22302636,0.29128837
-2.89644822,0.75008863,0.22561221,0.00000000,0.01943088,0.21778620,0.22914809,0.31122482
-2.89044522,0.79041221,0.24558901,0.00000000,0.02110528,0.22182828,0.23840015,0.33472624
-2.88444222,0.83838671,0.26797495,0.00000000,0.02287917,0.22762928,0.25066155,0.36168786
-2.87843922,0.89341515,0.29265921,0.00000000,0.02472996,0.23491808,0.26577149,0.39194767
-2.87243622,0.95477955,0.31948809,0.00000000,0.02663230,0.24339846,0.28353111,0.42528616
-2.86643322,1.02165230,0.34826474,0.00000000,0.02855875,0.25275733,0.30370558,0.46142665
-2.86043022,1.09310975,0.37874970,0.00000000,0.03048044,0.26267363,0.32602659,0.50003651
-2.85442721,1.16814785,0.41066226,0.00000000,0.03236793,0.27282766,0.35019518,0.54072939
-2.84842421,1.24569986,0.44368285,0.00000000,0.03419211,0.28291063,0.37588523,0.58306860
-2.84242121,1.32465614,0.47745657,0.00000000,0.03592515,0.29263410,0.40274761,0.62657193
-2.83641821,1.40388566,0.51159786,0.00000000,0.03754144,0.30173907,0.43041499,0.67071792
-2.83041521,1.48225906,0.54569649,0.00000000,0.03901855,0.31000438,0.45850747,0.71495371
-2.82441221,1.55867272,0.57932470,0.00000000,0.04033810,0.31725419,0.48663894,0.75870443
-2.81840920,1.63207347,0.61204549,0.00000000,0.04148653,0.32336418,0.51442409,0.80138400
-2.81240620,1.70148310,0.64342183,0.00000000,0.04245576,0.32826624,0.54148599,0.84240720
-2.80640320,1.76602193,0.67302657,0.00000000,0.04324366,0.33195142,0.56746396,0.88120266
-2.80040020,1.82493067,0.70045270,0.00000000,0.04385432,0.33447093,0.59202153,0.91722627
-2.79439720,1.87758961,0.72532368,0.00000000,0.04429814,0.33593512,0.61485409,0.94997479
-2.78839420,1.92353420,0.74730331,0.00000000,0.04459164,0.33651038,0.63569608,0.97899885
-2.78239120,1.96246626,0.76610479,0.00000000,0.04475706,0.33641387,0.65432714,1.00391488
-2.77638819,1.99426006,0.78149850,0.00000000,0.04482173,0.33590640,0.67057697,1.02441544
-2.77038519,2.01896263,0.79331816,0.00000000,0.04481723,0.33528337,0.68432873,1.04027741
-2.76438219,2.03678802,0.80146500,0.00000000,0.04477832,0.33486418,0.69552047,1.05136747
-2.75837919,2.04810536,0.80590968,0.00000000,0.04474175,0.33498042,0.70414469,1.05764470
-2.75237619,2.05342089,0.80669183,0.00000000,0.04474488,0.33596309,0.71024577,1.05916000
-2.74637319,2.05335446,0.80391721,0.00000000,0.04482430,0.33812936,0.71391546,1.05605223
-2.74037019,2.04861131,0.79775254,0.00000000,0.04501435,0.34176931,0.71528648,1.04854132
-2.73436718,2.03995018,0.78841820,0.00000000,0.04534567,0.34713308,0.71452461,1.03691852
-2.72836418,2.02814910,0.77617930,0.00000000,0.04584387,0.35441902,0.71181958,1.02153429
-2.72236118,2.01397042,0.76133531,0.00000000,0.04652827,0.36376312,0.70737529,1.00278442
-2.71635818,1.99812662,0.74420896,0.00000000,0.04741089,0.37523041,0.70139972,0.98109500
-2.71035518,1.98124877,0.72513484,0.00000000,0.04849563,0.38880853,0.69409536,0.95690711
-2.70435218,1.96385900,0.70444844,0.00000000,0.04977770,0.40440397,0.68565037,0.93066179
-2.69834917,1.94634879,0.68247586,0.00000000,0.05124347,0.42184110,0.67623120,0.90278630
-2.69234617,1.92896392,0.65952501,0.00000000,0.05287053,0.44086436,0.66597700,0.87368207
-2.68634317,1.91179728,0.63587850,0.00000000,0.05462813,0.46114342,0.65499610,0.84371507
-2.68034017,1.89478997,0.61178852,0.00000000,0.05647802,0.48228149,0.64336485,0.81320889
-2.67433717,1.87774065,0.58747398,0.00000000,0.05837553,0.50382641,0.63112875,0.78244087
-2.66833417,1.86032295,0.56311981,0.00000000,0.06027097,0.52528438,0.61830592,0.75164123
-2.66233117,1.84211013,0.53887840,0.00000000,0.06211126,0.54613567,0.60489256,0.72099520
-2.65632816,1.82260569,0.51487305,0.00000000,0.06384177,0.56585203,0.59087026,0.69064774
-2.65032516,1.80127863,0.49120293,0.00000000,0.06540825,0.58391491,0.57621444,0.66071065
-2.64432216,1.77760149,0.46794936,0.00000000,0.06675878,0.59983401,0.56090382,0.63127126
-2.63831916,1.75108937,0.44518291,0.00000000,0.06784571,0.61316524,0.54493005,0.60240244
-2.63231616,1.72133799,0.42297090,0.00000000,0.06862741,0.62352750,0.52830720,0.57417310
-2.62631316,1.68805907,0.40138487,0.00000000,0.06906993,0.63061746,0.51108056,0.54665864
-2.62031016,1.65111126,0.38050763,0.00000000,0.06914827,0.63422181,0.49333438,0.51995088
-2.61430715,1.61052529,0.36043962,0.00000000,0.06884737,0.63422642,0.47519815,0.49416685
-2.60830415,1.56652235,0.34130422,0.00000000,0.06816278,0.63062199,0.45685116,0.46945626
-2.60230115,1.51952492,0.32325193,0.00000000,0.06710084,0.62350600,0.43852541,0.44600708
