energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.33916958,7.92408163,0.46798268,4.08502520,1.33945955,2.96927895,0.01410309,0.14189793,0.15441984,0.78963937
-0.33316658,7.99743342,0.48875422,4.07064611,1.36911629,3.00993716,0.01483908,0.14559941,0.15922110,0.83367117
-0.32716358,8.07176214,0.50923100,4.05747516,1.39651822,3.05197033,0.01560146,0.14950519,0.16356729,0.87818655
-0.32116058,8.14559138,0.52940604,4.04526878,1.42132320,3.09442513,0.01638332,0.15352973,0.16741215,0.92286256
-0.31515758,8.21753742,0.54930250,4.03383623,1.44324710,3.13634596,0.01717670,0.15758797,0.17071755,0.96737354
-0.30915458,8.28634520,0.56897277,4.02304925,1.46206894,3.17679998,0.01797267,0.16159675,0.17345410,1.01139622
-0.30315158,8.35091790,0.58849614,4.01284675,1.47763404,3.21490192,0.01876145,0.16547610,0.17560146,1.05461476
-0.29714857,8.41033922,0.60797503,4.00323443,1.48985520,3.24983802,0.01953259,0.16915067,0.17714854,1.09672549
-0.29114557,8.46388808,0.62752993,3.99427962,1.49871198,3.28088817,0.02027514,0.17255098,0.17809344,1.13744128
-0.28514257,8.51104517,0.64729300,3.98610173,1.50424830,3.30744536,0.02097803,0.17561475,0.17844322,1.17649540
-0.27913957,8.55149153,0.66740075,3.97885877,1.50656849,3.32903153,0.02163028,0.17828801,0.17821355,1.21364469
-0.27313657,8.58509892,0.68798580,3.97273067,1.50583195,3.34530916,0.02222145,0.18052618,0.17742819,1.24867197
-0.26713357,8.61191260,0.70916823,3.96790027,1.50224665,3.35608778,0.02274196,0.18229499,0.17611838,1.28138755
-0.26113057,8.63212694,0.73104669,3.96453274,1.49606155,3.36132502,0.02318347,0.18357114,0.17432214,1.31162976
-0.25512756,8.64605494,0.75368986,3.96275453,1.48755832,3.36112204,0.02353929,0.18434281,0.17208337,1.33926463
-0.24912456,8.65409281,0.77712841,3.96263286,1.47704226,3.35571325,0.02380465,0.18460984,0.16945104,1.36418452
-0.24312156,8.65668127,0.80134818,3.96415686,1.46483299,3.34545086,0.02397706,0.18438365,0.16647816,1.38630605
-0.23711856,8.65426557,0.82628470,3.96722137,1.45125488,3.33078478,0.02405648,0.18368690,0.16322075,1.40556739
-0.23111556,8.64725605,0.85181970,3.97161454,1.43662764,3.31223903,0.02404546,0.18255277,0.15973681,1.42192514
-0.22511256,8.63599188,0.87777967,3.97701009,1.42125737,3.29038557,0.02394929,0.18102409,0.15608516,1.43535110
-0.21910955,8.62070994,0.90393699,3.98296505,1.40542830,3.26581724,0.02377585,0.17915212,0.15232437,1.44582923
-0.21310655,8.60152110,0.93001358,3.98892364,1.38939570,3.23912105,0.02353562,0.17699520,0.14851169,1.45335303
-0.20710355,8.57839573,0.95568713,3.99422745,1.37338014,3.21085332,0.02324138,0.17461722,0.14470199,1.45792375
-0.20110055,8.55115981,0.98059994,3.99813207,1.35756336,3.18151809,0.02290797,0.17208604,0.14094681,1.45954954
-0.19509755,8.51950232,1.00436994,3.99982983,1.34208614,3.15154987,0.02255193,0.16947186,0.13729352,1.45824571
-0.18909455,8.48299421,1.02660376,3.99847785,1.32704808,3.12130169,0.02219104,0.16684561,0.13378464,1.45403624
-0.18309155,8.44111805,1.04691106,3.99323052,1.31250935,3.09103886,0.02184389,0.16427750,0.13045723,1.44695637
-0.17708854,8.39330719,1.06491979,3.98327486,1.29849440,3.06093875,0.02152938,0.16183560,0.12734259,1.43705631
-0.17108554,8.33899214,1.08029154,3.96786736,1.28499738,3.03109613,0.02126614,0.15958469,0.12446602,1.42440561
-0.16508254,8.27765155,1.09273630,3.94637039,1.27198875,3.00153370,0.02107203,0.15758523,0.12184681,1.40909797
-0.15907954,8.20886472,1.10202595,3.91828630,1.25942302,2.97221664,0.02096363,0.15589252,0.11949842,1.39125615
-0.15307654,8.13236229,1.10800568,3.88328751,1.24724669,2.94307019,0.02095572,0.15455612,0.11742881,1.37103637
-0.14707354,8.04807186,1.11060287,3.84124086,1.23540630,2.91399873,0.02106077,0.15361936,0.11564086,1.34863195
-0.14107054,7.95615543,1.10983284,3.79222487,1.22385571,2.88490513,0.02128857,0.15311910,0.11413288,1.32427568
-0.13506753,7.85703627,1.10580120,3.73653880,1.21256236,2.85570892,0.02164583,0.15308553,0.11289931,1.29824062
-0.12906453,7.75141317,1.09870261,3.67470301,1.20151211,2.82636215,0.02213589,0.15354215,0.11193124,1.27083909
-0.12306153,7.64026105,1.08881593,3.60745040,1.19071231,2.79686186,0.02275845,0.15450583,0.11121711,1.24241977
-0.11705853,7.52481770,1.07649610,3.53570934,1.18019296,2.76725868,0.02350950,0.15598689,0.11074328,1.21336283
-0.11105553,7.40655716,1.06216289,3.46057873,1.17000609,2.73766097,0.02438123,0.15798929,0.11049462,1.18407329
-0.10505253,7.28715129,1.04628736,3.38329654,1.16022339,2.70823468,0.02536207,0.16051080,0.11045490,1.15497282
-0.09904952,7.16842142,1.02937625,3.30520313,1.15093231,2.67919903,0.02643693,0.16354328,0.11060728,1.12649029
-0.09304652,7.05228266,1.01195541,3.22770109,1.14223118,2.65081864,0.02758741,0.16707289,0.11093458,1.09905151
-0.08704352,6.94068382,0.99455264,3.15221328,1.13422349,2.62339281,0.02879223,0.17108043,0.11141954,1.07306866
-0.08104052,6.83554556,0.97768090,3.08014083,1.12701210,2.59724269,0.03002770,0.17554163,0.11204499,1.04892966
-0.07503752,6.73869967,0.96182239,3.01282266,1.12069342,2.57269739,0.03126834,0.18042751,0.11279393,1.02698817
-0.06903452,6.65183198,0.94741408,2.95149787,1.11535230,2.55007965,0.03248752,0.18570474,0.11364963,1.00755434
-0.06303152,6.57643065,0.93483521,2.89727206,1.11105768,2.52969199,0.03365821,0.19133602,0.11459564,0.99088685
-0.05702851,6.51374155,0.92439703,2.85108848,1.10785926,2.51180388,0.03475372,0.19728048,0.11561573,0.97718626
-0.05102551,6.46473159,0.91633492,2.81370438,1.10578535,2.49664036,0.03574854,0.20349405,0.11669386,0.96658992
-0.04502251,6.43006041,0.91080312,2.78567285,1.10484168,2.48437236,0.03661901,0.20992985,0.11781412,0.95916857
-0.03901951,6.41006055,0.90787192,2.76733008,1.10501135,2.47510898,0.03734411,0.21653852,0.11896060,0.95492441
-0.03301651,6.40472562,0.90752716,2.75878798,1.10625544,2.46889161,0.03790607,0.22326858,0.12011734,0.95379084
-0.02701351,6.41370625,0.90967202,2.75993164,1.10851424,2.46568986,0.03829084,0.23006672,0.12126815,0.95563357
-0.02101051,6.43631299,0.91413080,2.77042152,1.11170881,2.46539915,0.03848859,0.23687813,0.12239649,0.96025317
-0.01500750,6.47152574,0.92065436,2.78969995,1.11574261,2.46783993,0.03849385,0.24364681,0.12348541,0.96738877
-0.00900450,6.51800929,0.92892724,2.81700159,1.12050311,2.47275832,0.03830571,0.25031588,0.12451736,0.97672296
-0.00300150,6.57413470,0.93857601,2.85136776,1.12586312,2.47982818,0.03792767,0.25682801,0.12547419,0.98788777
0.00300150,6.63800623,0.94917875,2.89166442,1.13168203,2.48865470,0.03736749,0.26312581,0.12633704,1.00047156
0.00900450,6.70749403,0.96027556,2.93660366,1.13780676,2.49877938,0.03663680,0.26915241,0.12708646,1.01402691
0.01500750,6.78027236,0.97137975,2.98476870,1.14407268,2.50968676,0.03575062,0.27485207,0.12770242,1.02807928
0.02101051,6.85386346,0.98198970,3.03464211,1.15030470,2.52081273,0.03472677,0.28017090,0.12816459,1.04213653
0.02701351,6.92568682,0.99160109,3.08463719,1.15631860,2.53155474,0.03358525,0.28505768,0.12845255,1.05569903
0.03301651,6.99311332,0.99971943,3.13313203,1.16192287,2.54128373,0.03234749,0.28946473,0.12854622,1.06827030
0.03901951,7.05352359,1.00587243,3.17850577,1.16692140,2.54935781,0.03103570,0.29334880,0.12842634,1.07936800
0.04502251,7.10436954,1.00962224,3.21917638,1.17111685,2.55513739,0.02967213,0.29667196,0.12807499,1.08853495
0.05102551,7.14323731,1.01057695,3.25363903,1.17431516,2.55800155,0.02827846,0.29940243,0.12747627,1.09535001
0.05702851,7.16791021,1.00840124,3.28050412,1.17633081,2.55736512,0.02687523,0.30151523,0.12661691,1.09943841
0.06303152,7.17642926,1.00282575,3.29853352,1.17699310,2.55269589,0.02548132,0.30299278,0.12548695,1.10048124
0.06903452,7.16714942,0.99365491,3.30667417,1.17615293,2.54353133,0.02411361,0.30382515,0.12408039,1.09822373
0.07503752,7.13878914,0.98077279,3.30408747,1.17369002,2.52949424,0.02278668,0.30401016,0.12239578,1.09248212
0.08104052,7.09047113,0.96414695,3.29017341,1.16952017,2.51030643,0.02151263,0.30355321,0.12043669,1.08314866
0.08704352,7.02175272,0.94382989,3.26458852,1.16360208,2.48579999,0.02030106,0.30246687,0.11821212,1.07019473
0.09304652,6.93264421,0.91995814,3.22725662,1.15594348,2.45592551,0.01915911,0.30077024,0.11573670,1.05367183
0.09904952,6.82361440,0.89274899,3.17837208,1.14660601,2.42075686,0.01809157,0.29848816,0.11303082,1.03371043
0.10505253,6.69558290,0.86249495,3.11839516,1.13570856,2.38049220,0.01710112,0.29565027,0.11012048,1.01051688
0.11105553,6.54989949,0.82955607,3.04803977,1.12342881,2.33545124,0.01618861,0.29229009,0.10703713,0.98436826
0.11705853,6.38831131,0.79435069,2.96825385,1.11000265,2.28606869,0.01535335,0.28844404,0.10381716,0.95560571
0.12306153,6.21291929,0.75734465,2.88019341,1.09572145,2.23288433,0.01459353,0.28415064,0.10050145,0.92462641
0.12906453,6.02612560,0.71903973,2.78519106,1.08092710,2.17652986,0.01390650,0.27944976,0.09713459,0.89187456
0.13506753,5.83057415,0.67996156,2.68472044,1.06600507,2.11771332,0.01328923,0.27438216,0.09376416,0.85783182
0.14107054,5.62908675,0.64064760,2.58035780,1.05137545,2.05720145,0.01273858,0.26898917,0.09043977,0.82300763
0.14707354,5.42459698,0.60163563,2.47374237,1.03748260,1.99580083,0.01225167,0.26331263,0.08721216,0.78792964
0.15307654,5.22008451,0.56345312,2.36653689,1.02478352,1.93433840,0.01182618,0.25739501,0.08413217,0.75313482
0.15907954,5.01851172,0.52660787,2.26038966,1.01373553,1.87364197,0.01146051,0.25127971,0.08124970,0.71916127
0.16508254,4.82276473,0.49158013,2.15689940,1.00478367,1.81452148,0.01115404,0.24501143,0.07861267,0.68654112
0.17108554,4.63560015,0.45881630,2.05758392,0.99834833,1.75775135,0.01090721,0.23863660,0.07626599,0.65579445
0.17708854,4.45959884,0.42872444,1.96385325,0.99481354,1.70405443,0.01072157,0.23220384,0.07425056,0.62742438
0.18309155,4.29712706,0.40167126,1.87698786,0.99451634,1.65408798,0.01059974,0.22576415,0.07260228,0.60191314
0.18909455,4.15030540,0.37798064,1.79812195,0.99773747,1.60843170,0.01054538,0.21937116,0.07135113,0.57971899
0.19509755,4.02098500,0.35793333,1.72823189,1.00469380,1.56757802,0.01056298,0.21308092,0.07052038,0.56127372
0.20110055,3.91073069,0.34176753,1.66812924,1.01553250,1.53192471,0.01065766,0.20695166,0.07012580,0.54698043
0.20710355,3.82080985,0.32968001,1.61845787,1.03032713,1.50176965,0.01083491,0.20104307,0.07017507,0.53721129
0.21310655,3.75218613,0.32182737,1.57969442,1.04907552,1.47730765,0.01110023,0.19541541,0.07066729,0.53230488
0.21910955,3.70551659,0.31832708,1.55215112,1.07169939,1.45862914,0.01145883,0.19012834,0.07159264,0.53256286
0.22511256,3.68115126,0.31925803,1.53598023,1.09804558,1.44572059,0.01191518,0.18523953,0.07293225,0.53824565
0.23111556,3.67913379,0.32466019,1.53117917,1.12788845,1.43846631,0.01247266,0.18080301,0.07465825,0.54956691
0.23711856,3.69920264,0.33453338,1.53759567,1.16093357,1.43665156,0.01313314,0.17686750,0.07673404,0.56668681
0.24312156,3.74079184,0.34883495,1.55493223,1.19682199,1.43996672,0.01389662,0.17347468,0.07911476,0.58970405
0.24912456,3.80303147,0.36747644,1.58274980,1.23513529,1.44801244,0.01476092,0.17065742,0.08174804,0.61864680
0.25512756,3.88474782,0.39031952,1.62047035,1.27540094,1.46030565,0.01572134,0.16843819,0.08457487,0.65346291
0.26113057,3.98446393,0.41717128,1.66737872,1.31709793,1.47628641,0.01677052,0.16682761,0.08753081,0.69400981
0.26713357,4.10040139,0.44777947,1.72262400,1.35966268,1.49532565,0.01789829,0.16582327,0.09054724,0.74004471
0.27313657,4.23048481,0.48182809,1.78522123,1.40249509,1.51673382,0.01909165,0.16540885,0.09355286,0.79121575
0.27913957,4.37235042,0.51893381,1.85405424,1.44496501,1.53977052,0.02033485,0.16555361,0.09647525,0.84705494
0.28514257,4.52336038,0.55864395,1.92788048,1.48641909,1.56365524,0.02160960,0.16621236,0.09924256,0.90697355
0.29114557,4.68062457,0.60043640,2.00533888,1.52618825,1.58757937,0.02289538,0.16732578,0.10178516,0.97026088
0.29714857,4.84103102,0.64372201,2.08496162,1.56359602,1.61071931,0.02416984,0.16882130,0.10403728,1.03608694
0.30315158,5.00128637,0.68784988,2.16519054,1.59796776,1.63225091,0.02540933,0.17061443,0.10593861,1.10350975
0.30915458,5.15796673,0.73211573,2.24439860,1.62864105,1.65136510,0.02658951,0.17261056,0.10743577,1.17148752
0.31515758,5.30757904,0.77577351,2.32091678,1.65497716,1.66728445,0.02768601,0.17470724,0.10848355,1.23889584
0.32116058,5.44663225,0.81804993,2.39306592,1.67637358,1.67928054,0.02867512,0.17679679,0.10904607,1.30454988
0.32716358,5.57171695,0.85816191,2.45919332,1.69227748,1.68669167,0.02953450,0.17876933,0.10909757,1.36723094
0.33316658,5.67959125,0.89533613,2.51771271,1.70219979,1.68894054,0.03024395,0.18051604,0.10862307,1.42571690
0.33916958,5.76727026,0.92883017,2.56714669,1.70572941,1.68555127,0.03078598,0.18193252,0.10761867,1.47881531
0.34517259,5.83211577,0.95795439,2.60616976,1.70254723,1.67616528,0.03114645,0.18292227,0.10609160,1.52539814
0.35117559,5.87192259,0.98209352,2.63365016,1.69243910,1.66055526,0.03131505,0.18340008,0.10406005,1.56443661
0.35717859,5.88499754,1.00072716,2.64868877,1.67530743,1.63863675,0.03128566,0.18329519,0.10155265,1.59503464
0.36318159,5.87022744,1.01344798,2.65065290,1.65118046,1.61047666,0.03105659,0.18255414,0.09860775,1.61645945
0.36918459,5.82713261,1.01997689,2.63920338,1.62021892,1.57629828,0.03063065,0.18114319,0.09527254,1.62816776
0.37518759,5.75590262,1.02017430,2.61431326,1.58271922,1.53648235,0.03001511,0.17905017,0.09160185,1.62982635
0.38119060,5.65741239,1.01404691,2.57627708,1.53911311,1.49156401,0.02922147,0.17628569,0.08765692,1.62132588
0.38719360,5.53321670,1.00174950,2.52570967,1.48996323,1.44222548,0.02826511,0.17288365,0.08350400,1.60278722
0.39319660,5.38552299,0.98358169,2.46353444,1.43595479,1.38928465,0.02716487,0.16890102,0.07921282,1.57455990
0.39919960,5.21714273,0.95997961,2.39096116,1.37788317,1.33367965,0.02594243,0.16441684,0.07485516,1.53721262
0.40520260,5.03142278,0.93150291,2.30945393,1.31663802,1.27645014,0.02462175,0.15953052,0.07050324,1.49151626
0.41120560,4.83215931,0.89881749,2.22069056,1.25318416,1.21871556,0.02322834,0.15435949,0.06622828,1.43841993
0.41720860,4.62349719,0.86267482,2.12651472,1.18853992,1.16165117,0.02178867,0.14903615,0.06209905,1.37902144
0.42321161,4.40981873,0.82388867,2.02888285,1.12375371,1.10646271,0.02032941,0.14370446,0.05818055,1.31453310
0.42921461,4.19562587,0.78331015,1.92980766,1.05987958,1.05436028,0.01887689,0.13851606,0.05453279,1.24624463
0.43521761,3.98542011,0.74180222,1.83130053,0.99795270,1.00653241,0.01745650,0.13362616,0.05120968,1.17548462
0.44122061,3.78358453,0.70021448,1.73531481,0.93896546,0.96412101,0.01609223,0.12918935,0.04825817,1.10358215
0.44722361,3.59427187,0.65935944,1.64369205,0.88384516,0.92819793,0.01480628,0.12535541,0.04571746,1.03183005
0.45322661,3.42130245,0.61999080,1.55811299,0.83343391,0.89974374,0.01361876,0.12226526,0.04361843,0.96145115
0.45922961,3.26807492,0.58278475,1.48005492,0.78847131,0.87962929,0.01254749,0.12004722,0.04198331,0.89356871
0.46523262,3.13749238,0.54832461,1.41075657,0.74958049,0.86860036,0.01160787,0.11881365,0.04082544,0.82918181
0.47123562,3.03190552,0.51708928,1.35119153,0.71725778,0.86726572,0.01081281,0.11865803,0.04014928,0.76914633
0.47723862,2.95307405,0.48944567,1.30205067,0.69186615,0.87608882,0.01017279,0.11965258,0.03995064,0.71416189
0.48324162,2.90214637,0.46564516,1.26373387,0.67363259,0.89538302,0.00969589,0.12184655,0.04021702,0.66476457
0.48924462,2.87965755,0.44582388,1.23635075,0.66264915,0.92531033,0.00938784,0.12526499,0.04092817,0.62132548
0.49524762,2.88554435,0.43000658,1.21973021,0.65887762,0.96588360,0.00925216,0.12990832,0.04205683,0.58405442
0.50125063,2.91917603,0.41811373,1.21343782,0.66215738,1.01697170,0.00929019,0.13575238,0.04356953,0.55300819
0.50725363,2.97939900,0.40997137,1.21680038,0.67221602,1.07830758,0.00950121,0.14274922,0.04542767,0.52810284
0.51325663,3.06459319,0.40532315,1.22893626,0.68868244,1.14949873,0.00988247,0.15082836,0.04758852,0.50912889
0.51925963,3.17273768,0.40384400,1.24879061,0.71110160,1.23003960,0.01042921,0.15989869,0.05000645,0.49576880
0.52526263,3.30148305,0.40515501,1.27517385,0.73895065,1.31932565,0.01113465,0.16985072,0.05263412,0.48761589
0.53126563,3.44822800,0.40883871,1.30680216,0.77165580,1.41666845,0.01199002,0.18055939,0.05542370,0.48419387
0.53726863,3.61019758,0.41445456,1.34233868,0.80860931,1.52131147,0.01298449,0.19188708,0.05832801,0.48497630
0.54327164,3.78452073,0.42155384,1.38043404,0.84918618,1.63244611,0.01410521,0.20368695,0.06130171,0.48940549
0.54927464,3.96830488,0.42969378,1.41976491,0.89276008,1.74922746,0.01533726,0.21580649,0.06430223,0.49691017
0.55527764,4.15870569,0.43845055,1.45906968,0.93871800,1.87078958,0.01666374,0.22809107,0.06729069,0.50692181
0.56128064,4.35299024,0.44743061,1.49718005,0.98647337,1.99625985,0.01806587,0.24038759,0.07023253,0.51888907
0.56728364,4.54859238,0.45628048,1.53304799,1.03547735,2.12477222,0.01952313,0.25254799,0.07309807,0.53229032
0.57328664,4.74315923,0.46469466,1.56576735,1.08522809,2.25547913,0.02101350,0.26443268,0.07586277,0.54664422
0.57928964,4.93458827,0.47242154,1.59458982,1.13527787,2.38756195,0.02251381,0.27591362,0.07850731,0.56151816
0.58529265,5.12105480,0.47926741,1.61893510,1.18523802,2.52024000,0.02400012,0.28687720,0.08101751,0.57653477
0.59129565,5.30102971,0.48509857,1.63839535,1.23478187,2.65277798,0.02544821,0.29722662,0.08338401,0.59137641
0.59729865,5.47328815,0.48984152,1.65273419,1.28364563,2.78449203,0.02683409,0.30688392,0.08560181,0.60578792
0.60330165,5.63690957,0.49348148,1.66188069,1.33162746,2.91475434,0.02813464,0.31579146,0.08766975,0.61957759
0.60930465,5.79126995,0.49605932,1.66591900,1.37858507,3.04299651,0.02932819,0.32391280,0.08958980,0.63261651
0.61530765,5.93602718,0.49766704,1.66507416,1.42443184,3.16871172,0.03039514,0.33123303,0.09136644,0.64483650
0.62131066,6.07110062,0.49844211,1.65969510,1.46913191,3.29145564,0.03131854,0.33775850,0.09300591,0.65622662
0.62731366,6.19664565,0.49856069,1.65023530,1.51269436,3.41084636,0.03208463,0.34351584,0.09451564,0.66682840
0.63331666,6.31302436,0.49823011,1.63723224,1.55516671,3.52656315,0.03268327,0.34855043,0.09590362,0.67672996
0.63931966,6.42077314,0.49768072,1.62128604,1.59662792,3.63834402,0.03310826,0.35292423,0.09717799,0.68605907
0.64532266,6.52056799,0.49715732,1.60303825,1.63718096,3.74598220,0.03335756,0.35671303,0.09834662,0.69497532
0.65132566,6.61318829,0.49691047,1.58315109,1.67694520,3.84932133,0.03343331,0.36000325,0.09941691,0.70366146
0.65732866,6.69947971,0.49718770,1.56228791,1.71604853,3.94824941,0.03334174,0.36288828,0.10039566,0.71231424
0.66333167,6.78031691,0.49822505,1.54109502,1.75461938,4.04269152,0.03309292,0.36546456,0.10128895,0.72113482
0.66933467,6.85656667,0.50023900,1.52018535,1.79277871,4.13260138,0.03270033,0.36782747,0.10210226,0.73031903
0.67533767,6.92905217,0.50341902,1.50012405,1.83063205,4.21795200,0.03218035,0.37006718,0.10284046,0.74004777
0.68134067,6.99851924,0.50792099,1.48141625,1.86826174,4.29872565,0.03155160,0.37226465,0.10350794,0.75047790
0.68734367,7.06560533,0.51386163,1.46449707,1.90571947,4.37490354,0.03083426,0.37448790,0.10410868,0.76173381
0.69334667,7.13081226,0.52131408,1.44972384,1.94301947,4.44645582,0.03004930,0.37678876,0.10464624,0.77390016
0.69934967,7.19448361,0.53030494,1.43737071,1.98013253,4.51333225,0.02921770,0.37920023,0.10512386,0.78701600
0.70535268,7.25678785,0.54081266,1.42762549,2.01698116,4.57545447,0.02835975,0.38173461,0.10554431,0.80107067
0.71135568,7.31770792,0.55276758,1.42058878,2.05343624,4.63271017,0.02749437,0.38438242,0.10590985,0.81600163
0.71735868,7.37703831,0.56605352,1.41627532,2.08931553,4.68494994,0.02663852,0.38711243,0.10622205,0.83169449
0.72336168,7.43438990,0.58051092,1.41461743,2.12438416,4.73198720,0.02580675,0.38987248,0.10648165,0.84798529
0.72936468,7.48920299,0.59594152,1.41547055,2.15835759,4.77360141,0.02501091,0.39259151,0.10668837,0.86466508
0.73536768,7.54076836,0.61211434,1.41862047,2.19090693,4.80954478,0.02425991,0.39518238,0.10684080,0.88148664
0.74137069,7.58825578,0.62877281,1.42379238,2.22166677,4.83955234,0.02355974,0.39754563,0.10693628,0.89817315
0.74737369,7.63074918,0.64564281,1.43066113,2.25024541,4.86335491,0.02291356,0.39957391,0.10697090,0.91442855
0.75337669,7.66728698,0.66244124,1.43886273,2.27623720,4.88069442,0.02232195,0.40115703,0.10693963,0.92994904
0.75937969,7.69690605,0.67888492,1.44800642,2.29923663,4.89134084,0.02178326,0.40218727,0.10683643,0.94443535
0.76538269,7.71868724,0.69469932,1.45768731,2.31885361,4.89510966,0.02129405,0.40256487,0.10665463,0.95760513
0.77138569,7.73180051,0.70962686,1.46749881,2.33472935,4.89187896,0.02084959,0.40220337,0.10638731,0.96920498
0.77738869,7.73554738,0.72343447,1.47704482,2.34655218,4.88160497,0.02044440,0.40103456,0.10602776,0.97902144
0.78339170,7.72939875,0.73592002,1.48595105,2.35407253,4.86433517,0.02007279,0.39901294,0.10557012,0.98689051
0.78939470,7.71302624,0.74691748,1.49387533,2.35711632,4.84021800,0.01972937,0.39611930,0.10500987,0.99270515
0.79539770,7.68632553,0.75630066,1.50051655,2.35559621,4.80950857,0.01940948,0.39236340,0.10434446,0.99642039
0.80140070,7.64943071,0.76398520,1.50562191,2.34952008,4.77256993,0.01910963,0.38778563,0.10357383,0.99805580
0.80740370,7.60271898,0.76992915,1.50899265,2.33899633,4.72986984,0.01882778,0.38245737,0.10270083,0.99769527
0.81340670,7.54680565,0.77413184,1.51048775,2.32423564,4.68197298,0.01856353,0.37648038,0.10173152,0.99548394
0.81940970,7.48252991,0.77663141,1.51002602,2.30554922,4.62952928,0.01831822,0.36998484,0.10067535,0.99162256
0.82541271,7.41093218,0.77750108,1.50758632,2.28334355,4.57325880,0.01809493,0.36312645,0.09954517,0.98635953
0.83141571,7.33322435,0.77684431,1.50320618,2.25811179,4.51393401,0.01789834,0.35608249,0.09835695,0.97998101
0.83741871,7.25075449,0.77478934,1.49697895,2.23042235,4.45236049,0.01773454,0.34904708,0.09712951,0.97279950
0.84342171,7.16496763,0.77148317,1.48904963,2.20090506,4.38935692,0.01761070,0.34222579,0.09588388,0.96514166
0.84942471,7.07736453,0.76708539,1.47960958,2.17023557,4.32573531,0.01753476,0.33582988,0.09464270,0.95733572
0.85542771,6.98946019,0.76176203,1.46889030,2.13911858,4.26228234,0.01751494,0.33007026,0.09342937,0.94969917
0.86143072,6.90274357,0.75567979,1.45715653,2.10827058,4.19974251,0.01755936,0.32515151,0.09226724,0.94252739
0.86743372,6.81864010,0.74900079,1.44469875,2.07840275,4.13880365,0.01767554,0.32126610,0.09117869,0.93608351
0.87343672,6.73847799,0.74187793,1.43182529,2.05020459,4.08008506,0.01786999,0.31858903,0.09018432,0.93059011
0.87943972,6.66345916,0.73445110,1.41885422,2.02432869,4.02412849,0.01814775,0.31727308,0.08930214,0.92622299
0.88544272,6.59463535,0.72684424,1.40610509,2.00137710,3.97139195,0.01851205,0.31744483,0.08854693,0.92310717
0.89144572,6.53288963,0.71916320,1.39389074,1.98188949,3.92224599,0.01896402,0.31920144,0.08792968,0.92131527
0.89744872,6.47892306,0.71149450,1.38250912,1.96633335,3.87697235,0.01950241,0.32260849,0.08745726,0.92086814
0.90345173,6.43324642,0.70390482,1.37223547,1.95509607,3.83576436,0.02012352,0.32769864,0.08713223,0.92173759
0.90945473,6.39617637,0.69644124,1.36331473,1.94847894,3.79872882,0.02082111,0.33447131,0.08695284,0.92385091
0.91545773,6.36783542,0.68913192,1.35595453,1.94669290,3.76588876,0.02158647,0.34289323,0.08691323,0.92709684
0.92146073,6.34815504,0.68198739,1.35031870,1.94985575,3.73718683,0.02240859,0.35289973,0.08700372,0.93133249
0.92746373,6.33688124,0.67500209,1.34652155,1.95799060,3.71248870,0.02327439,0.36439682,0.08721131,0.93639091
0.93346673,6.33358183,0.66815617,1.34462308,1.97102536,3.69158652,0.02416907,0.37726366,0.08752019,0.94208854
0.93946973,6.33765495,0.66141738,1.34462517,1.98879287,3.67420196,0.02507651,0.39135552,0.08791235,0.94823248
0.94547274,6.34833820,0.65474300,1.34646893,2.01103180,3.65998900,0.02597976,0.40650690,0.08836819,0.95462688
0.95147574,6.36471828,0.64808180,1.35003344,2.03738792,3.64853627,0.02686147,0.42253473,0.08886712,0.96107831
0.95747874,6.38574089,0.64137580,1.35513580,2.06741592,3.63936929,0.02770448,0.43924148,0.08938806,0.96739983
0.96348174,6.41022097,0.63456197,1.36153281,2.10058195,3.63195273,0.02849228,0.45641817,0.08990994,0.97341373
0.96948474,6.43685355,0.62757384,1.36892413,2.13626682,3.62569302,0.02920951,0.47384704,0.09041203,0.97895284
0.97548774,6.46422569,0.62034289,1.37695712,2.17377046,3.61994170,0.02984241,0.49130403,0.09087423,0.98386064
0.98149075,6.49082984,0.61279990,1.38523323,2.21231775,3.61399986,0.03037912,0.50856093,0.09127725,0.98799031
0.98749375,6.51507944,0.60487624,1.39331598,2.25106615,3.60712421,0.03081004,0.52538739,0.09160265,0.99120299
0.99349675,6.53532732,0.59650505,1.40074025,2.28911553,3.59853503,0.03112799,0.54155270,0.09183293,0.99336572
0.99949975,6.54988742,0.58762248,1.40702295,2.32552039,3.58742647,0.03132832,0.55682763,0.09195149,0.99434926
1.00550275,6.55706039,0.57816896,1.41167464,2.35930479,3.57297926,0.03140891,0.57098629,0.09194262,0.99402627
1.01150575,6.55516327,0.56809053,1.41421198,2.38947989,3.55437622,0.03137007,0.58380824,0.09179150,0.99227019
1.01750875,6.54256329,0.55734029,1.41417056,2.41506416,3.53082021,0.03121441,0.59508086,0.09148426,0.98895506
1.02351176,6.51771547,0.54587992,1.41111794,2.43510576,3.50155457,0.03094654,0.60460213,0.09100810,0.98395643
1.02951476,6.47920342,0.53368130,1.40466632,2.44870677,3.46588547,0.03057286,0.61218380,0.09035147,0.97715359
1.03551776,6.42578234,0.52072829,1.39448462,2.45504844,3.42320568,0.03010116,0.61765496,0.08950438,0.96843306
1.04152076,6.35642293,0.50701846,1.38030948,2.45341667,3.37301894,0.02954033,0.62086594,0.08845875,0.95769315
