energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,1.22556313,0.10709154,0.29423148,0.10029846,0.07801828,0.09368640,0.36138442
-4.29514757,1.23654966,0.10674181,0.30369248,0.10119769,0.08049466,0.08938072,0.35556885
-4.28914457,1.24762086,0.10620050,0.31308219,0.10186764,0.08319174,0.08517105,0.34951478
-4.28314157,1.25896202,0.10545051,0.32238054,0.10231371,0.08611546,0.08113082,0.34332062
-4.27713857,1.27072839,0.10448423,0.33156775,0.10254370,0.08926471,0.07732421,0.33708452
-4.27113557,1.28302629,0.10330232,0.34062001,0.10256714,0.09262955,0.07380437,0.33089925
-4.26513257,1.29589673,0.10191240,0.34950532,0.10239458,0.09618976,0.07061213,0.32484750
-4.25912956,1.30930243,0.10032767,0.35817988,0.10203692,0.09991394,0.06777513,0.31899803
-4.25312656,1.32311875,0.09856555,0.36658515,0.10150467,0.10375910,0.06530763,0.31340246
-4.24712356,1.33712931,0.09664632,0.37464589,0.10080733,0.10767099,0.06321063,0.30809307
-4.24112056,1.35102643,0.09459186,0.38226929,0.09995282,0.11158493,0.06147262,0.30308145
-4.23511756,1.36441669,0.09242450,0.38934544,0.09894709,0.11542737,0.06007066,0.29835819
-4.22911456,1.37683144,0.09016606,0.39574900,0.09779381,0.11911801,0.05897184,0.29389341
-4.22311156,1.38774196,0.08783705,0.40134219,0.09649429,0.12257243,0.05813500,0.28963834
-4.21710855,1.39657863,0.08545613,0.40597901,0.09504759,0.12570505,0.05751271,0.28552773
-4.21110555,1.40275345,0.08303984,0.40951040,0.09345076,0.12843249,0.05705332,0.28148296
-4.20510255,1.40568478,0.08060250,0.41179023,0.09169936,0.13067691,0.05670312,0.27741591
-4.19909955,1.40482329,0.07815647,0.41268177,0.08978800,0.13236939,0.05640844,0.27323324
-4.19309655,1.39967773,0.07571248,0.41206424,0.08771114,0.13345307,0.05611767,0.26884096
-4.18709355,1.38983955,0.07328030,0.40983924,0.08546388,0.13388598,0.05578306,0.26414923
-4.18109055,1.37500486,0.07086940,0.40593657,0.08304275,0.13364326,0.05536244,0.25907687
-4.17508754,1.35499285,0.06848976,0.40031914,0.08044655,0.13271895,0.05482050,0.25355579
-4.16908454,1.32975963,0.06615271,0.39298681,0.07767706,0.13112690,0.05412993,0.24753476
-4.16308154,1.29940689,0.06387165,0.38397870,0.07473962,0.12890109,0.05327211,0.24098259
-4.15707854,1.26418481,0.06166270,0.37337405,0.07164355,0.12609509,0.05223757,0.23389054
-4.15107554,1.22448917,0.05954520,0.36129152,0.06840241,0.12278086,0.05102605,0.22627374
-4.14507254,1.18085274,0.05754201,0.34788677,0.06503394,0.11904676,0.04964631,0.21817174
-4.13906953,1.13393141,0.05567946,0.33334871,0.06155996,0.11499512,0.04811554,0.20964803
-4.13306653,1.08448560,0.05398725,0.31789435,0.05800586,0.11073917,0.04645867,0.20078862
-4.12706353,1.03335791,0.05249783,0.30176270,0.05440013,0.10639970,0.04470729,0.19169980
-4.12106053,0.98144797,0.05124578,0.28520779,0.05077355,0.10210147,0.04289854,0.18250509
-4.11505753,0.92968561,0.05026676,0.26849132,0.04715840,0.09796954,0.04107377,0.17334157
-4.10905453,0.87900334,0.04959642,0.25187516,0.04358756,0.09412562,0.03927718,0.16435580
-4.10305153,0.83030938,0.04926908,0.23561401,0.04009359,0.09068463,0.03755442,0.15569941
-4.09704852,0.78446224,0.04931638,0.21994855,0.03670787,0.08775159,0.03595115,0.14752454
-4.09104552,0.74224754,0.04976591,0.20509932,0.03345980,0.08541881,0.03451171,0.13997939
-4.08504252,0.70435799,0.05063987,0.19126149,0.03037605,0.08376359,0.03327784,0.13320393
-4.07903952,0.67137702,0.05195385,0.17860072,0.02748004,0.08284645,0.03228752,0.12732594
-4.07303652,0.64376638,0.05371584,0.16725010,0.02479147,0.08270988,0.03157391,0.12245745
-4.06703352,0.62185791,0.05592539,0.15730842,0.02232602,0.08337769,0.03116446,0.11869175
-4.06103052,0.60584956,0.05857312,0.14883943,0.02009526,0.08485488,0.03108016,0.11610096
-4.05502751,0.59580542,0.06164052,0.14187230,0.01810664,0.08712805,0.03133501,0.11473421
-4.04902451,0.59165961,0.06510005,0.13640307,0.01636360,0.09016636,0.03193553,0.11461649
-4.04302151,0.59322361,0.06891569,0.13239693,0.01486582,0.09392293,0.03288059,0.11574807
-4.03701851,0.60019668,0.07304370,0.12979129,0.01360956,0.09833658,0.03416134,0.11810472
-4.03101551,0.61217875,0.07743378,0.12849935,0.01258805,0.10333403,0.03576127,0.12163832
-4.02501251,0.62868544,0.08203051,0.12841417,0.01179188,0.10883224,0.03765656,0.12627829
-4.01900950,0.64916459,0.08677499,0.12941291,0.01120951,0.11474101,0.03981649,0.13193339
-4.01300650,0.67301383,0.09160670,0.13136128,0.01082766,0.12096571,0.04220407,0.13849417
-4.00700350,0.69959858,0.09646539,0.13411791,0.01063181,0.12740994,0.04477683,0.14583579
-4.00100050,0.72827022,0.10129314,0.13753864,0.01060656,0.13397828,0.04748771,0.15382131
-3.99499750,0.75838373,0.10603622,0.14148054,0.01073607,0.14057878,0.05028614,0.16230532
-3.98899450,0.78931452,0.11064700,0.14580563,0.01100438,0.14712534,0.05311918,0.17113782
-3.98299150,0.82047414,0.11508560,0.15038428,0.01139574,0.15353976,0.05593279,0.18016832
-3.97698849,0.85132433,0.11932131,0.15509804,0.01189485,0.15975355,0.05867304,0.18925008
-3.97098549,0.88138937,0.12333374,0.15984214,0.01248716,0.16570927,0.06128749,0.19824429
-3.96498249,0.91026639,0.12711371,0.16452741,0.01315901,0.17136161,0.06372644,0.20702429
-3.95897949,0.93763352,0.13066367,0.16908173,0.01389783,0.17667795,0.06594412,0.21547948
-3.95297649,0.96325576,0.13399796,0.17345097,0.01469230,0.18163859,0.06789982,0.22351909
-3.94697349,0.98698856,0.13714251,0.17759942,0.01553242,0.18623654,0.06955886,0.23107545
-3.94097049,1.00877909,0.14013440,0.18150978,0.01640963,0.19047701,0.07089340,0.23810686
-3.93496748,1.02866532,0.14302097,0.18518271,0.01731685,0.19437650,0.07188301,0.24459993
-3.92896448,1.04677295,0.14585873,0.18863590,0.01824855,0.19796162,0.07251513,0.25057127
-3.92296148,1.06331032,0.14871194,0.19190280,0.01920071,0.20126774,0.07278519,0.25606848
-3.91695848,1.07856148,0.15165099,0.19503103,0.02017080,0.20433734,0.07269661,0.26117049
-3.91095548,1.09287756,0.15475064,0.19808042,0.02115774,0.20721828,0.07226052,0.26598703
-3.90495248,1.10666659,0.15808791,0.20112077,0.02216179,0.20996196,0.07149535,0.27065739
-3.89894947,1.12038192,0.16174003,0.20422939,0.02318438,0.21262137,0.07042621,0.27534832
-3.89294647,1.13450938,0.16578211,0.20748845,0.02422796,0.21524913,0.06908417,0.28025118
-3.88694347,1.14955343,0.17028477,0.21098201,0.02529573,0.21789556,0.06750536,0.28557818
-3.88094047,1.16602234,0.17531166,0.21479309,0.02639137,0.22060670,0.06573012,0.29155793
-3.87493747,1.18441267,0.18091700,0.21900054,0.02751874,0.22342243,0.06380199,0.29843016
-3.86893447,1.20519328,0.18714312,0.22367583,0.02868146,0.22637468,0.06176675,0.30643978
-3.86293147,1.22878913,0.19401799,0.22887999,0.02988261,0.22948572,0.05967148,0.31583030
-3.85692846,1.25556517,0.20155306,0.23466051,0.03112422,0.23276671,0.05756361,0.32683667
-3.85092546,1.28581082,0.20974115,0.24104851,0.03240695,0.23621636,0.05549006,0.33967773
-3.84492246,1.31972534,0.21855482,0.24805619,0.03372965,0.23982001,0.05349641,0.35454849
-3.83891946,1.35740476,0.22794507,0.25567462,0.03508905,0.24354893,0.05162616,0.37161222
-3.83291646,1.39883080,0.23784062,0.26387209,0.03647939,0.24736015,0.04992005,0.39099279
-3.82691346,1.44386240,0.24814781,0.27259303,0.03789228,0.25119671,0.04841540,0.41276742
-3.82091046,1.49223028,0.25875118,0.28175765,0.03931652,0.25498840,0.04714558,0.43696013
-3.81490745,1.54353520,0.26951486,0.29126237,0.04073811,0.25865315,0.04613950,0.46353613
-3.80890445,1.59725011,0.28028474,0.30098106,0.04214033,0.26209886,0.04542116,0.49239752
-3.80290145,1.65272648,0.29089142,0.31076715,0.04350402,0.26522583,0.04500925,0.52338046
-3.79689845,1.70920500,0.30115393,0.32045664,0.04480790,0.26792963,0.04491679,0.55625421
-3.79089545,1.76583042,0.31088407,0.32987179,0.04602911,0.27010438,0.04515092,0.59072199
-3.78489245,1.82167026,0.31989131,0.33882560,0.04714375,0.27164628,0.04571259,0.62642402
-3.77888944,1.87573696,0.32798807,0.34712679,0.04812763,0.27245725,0.04659650,0.66294264
-3.77288644,1.92701274,0.33499508,0.35458522,0.04895698,0.27244857,0.04779096,0.69980951
-3.76688344,1.97447630,0.34074683,0.36101741,0.04960928,0.27154429,0.04927798,0.73651484
-3.76088044,2.01713051,0.34509663,0.36625215,0.05006398,0.26968430,0.05103339,0.77251830
-3.75487744,2.05403000,0.34792124,0.37013573,0.05030332,0.26682683,0.05302708,0.80726145
-3.74887444,2.08430760,0.34912484,0.37253679,0.05031297,0.26295037,0.05522338,0.84018120
-3.74287144,2.10719876,0.34864210,0.37335049,0.05008264,0.25805477,0.05758161,0.87072400
-3.73686843,2.12206289,0.34644029,0.37250184,0.04960650,0.25216157,0.06005668,0.89836015
-3.73086543,2.12840102,0.34252032,0.36994800,0.04888349,0.24531352,0.06259996,0.92259791
-3.72486243,2.12586913,0.33691667,0.36567963,0.04791748,0.23757327,0.06516015,0.94299682
-3.71885943,2.11428676,0.32969622,0.35972107,0.04671721,0.22902139,0.06768438,0.95917978
-3.71285643,2.09364088,0.32095614,0.35212947,0.04529611,0.21975372,0.07011940,0.97084359
-3.70685343,2.06408495,0.31082079,0.34299291,0.04367191,0.20987831,0.07241283,0.97776757
-3.70085043,2.02593353,0.29943797,0.33242760,0.04186618,0.19951199,0.07451445,0.97981995
-3.69484742,1.97965281,0.28697460,0.32057428,0.03990371,0.18877685,0.07637763,0.97696195
-3.68884442,1.92584782,0.27361202,0.30759415,0.03781179,0.17779670,0.07796062,0.96924948
-3.68284142,1.86524666,0.25954115,0.29366424,0.03561943,0.16669377,0.07922781,0.95683239
-3.67683842,1.79868292,0.24495777,0.27897266,0.03335665,0.15558562,0.08015096,0.93995144
-3.67083542,1.72707656,0.23005799,0.26371383,0.03105362,0.14458264,0.08071013,0.91893315
-3.66483242,1.65141437,0.21503412,0.24808384,0.02873998,0.13378588,0.08089460,0.89418270
-3.65882941,1.57273029,0.20007108,0.23227614,0.02644414,0.12328559,0.08070335,0.86617522
-3.65282641,1.49208635,0.18534343,0.21647764,0.02419270,0.11316020,0.08014540,0.83544562
-3.64682341,1.41055454,0.17101305,0.20086537,0.02200999,0.10347595,0.07923981,0.80257747
-3.64082041,1.32919996,0.15722753,0.18560374,0.01991765,0.09428693,0.07801532,0.76819104
-3.63481741,1.24906538,0.14411917,0.17084239,0.01793441,0.08563559,0.07650974,0.73293084
-3.62881441,1.17115734,0.13180464,0.15671465,0.01607595,0.07755364,0.07476892,0.69745298
-3.62281141,1.09643377,0.12038508,0.14333661,0.01435486,0.07006313,0.07284556,0.66241252
-3.61680840,1.02579295,0.10994674,0.13080672,0.01278069,0.06317774,0.07079763,0.62845107
-3.61080540,0.96006380,0.10056183,0.11920580,0.01136013,0.05690417,0.06868667,0.59618478
-3.60480240,0.89999727,0.09228961,0.10859747,0.01009718,0.05124346,0.06657587,0.56619298
-3.59879940,0.84625862,0.08517761,0.09902884,0.00899345,0.04619233,0.06452813,0.53900743
-3.59279640,0.79942057,0.07926276,0.09053144,0.00804840,0.04174426,0.06260402,0.51510259
-3.58679340,0.75995706,0.07457242,0.08312219,0.00725967,0.03789052,0.06085983,0.49488674
-3.58079040,0.72823769,0.07112525,0.07680454,0.00662334,0.03462090,0.05934574,0.47869426
-3.57478739,0.70452275,0.06893186,0.07156948,0.00613421,0.03192431,0.05810420,0.46677914
-3.56878439,0.68895888,0.06799504,0.06739658,0.00578603,0.02978907,0.05716848,0.45930974
-3.56278139,0.68157561,0.06830992,0.06425493,0.00557172,0.02820305,0.05656162,0.45636507
-3.55677839,0.68228277,0.06986362,0.06210399,0.00548347,0.02715363,0.05629566,0.45793256
-3.55077539,0.69086913,0.07263487,0.06089431,0.00551294,0.02662749,0.05637125,0.46390747
-3.54477239,0.70700241,0.07659331,0.06056828,0.00565125,0.02661023,0.05677766,0.47409410
-3.53876938,0.73023104,0.08169872,0.06106070,0.00588907,0.02708601,0.05749316,0.48820863
-3.53276638,0.75998779,0.08790029,0.06229941,0.00621664,0.02803707,0.05848574,0.50588399
-3.52676338,0.79559559,0.09513589,0.06420590,0.00662372,0.02944325,0.05971425,0.52667642
-3.52076038,0.83627576,0.10333154,0.06669600,0.00709963,0.03128162,0.06112974,0.55007384
-3.51475738,0.88115867,0.11240121,0.06968064,0.00763322,0.03352614,0.06267712,0.57550600
-3.50875438,0.92929692,0.12224684,0.07306670,0.00821287,0.03614740,0.06429695,0.60235605
-3.50275138,0.97968100,0.13275893,0.07675803,0.00882652,0.03911257,0.06592740,0.62997359
-3.49674837,1.03125727,0.14381748,0.08065660,0.00946175,0.04238548,0.06750619,0.65768871
-3.49074537,1.08294779,0.15529344,0.08466383,0.01010583,0.04592682,0.06897257,0.68482681
-3.48474237,1.13367183,0.16705063,0.08868196,0.01074590,0.04969457,0.07026918,0.71072386
-3.47873937,1.18236838,0.17894806,0.09261564,0.01136907,0.05364452,0.07134373,0.73474162
-3.47273637,1.22801897,0.19084256,0.09637353,0.01196268,0.05773092,0.07215046,0.75628240
-3.46673337,1.26967027,0.20259169,0.09986992,0.01251449,0.06190727,0.07265140,0.77480301
-3.46073037,1.30645555,0.21405669,0.10302630,0.01301294,0.06612709,0.07281723,0.78982730
-3.45472736,1.33761426,0.22510540,0.10577293,0.01344738,0.07034473,0.07262794,0.80095702
-3.44872436,1.36250906,0.23561501,0.10805009,0.01380836,0.07451616,0.07207298,0.80788060
-3.44272136,1.38063953,0.24547444,0.10980927,0.01408786,0.07859960,0.07115130,0.81037951
-3.43671836,1.39165203,0.25458631,0.11101397,0.01427948,0.08255611,0.06987089,0.80833199
-3.43071536,1.39534526,0.26286828,0.11164027,0.01437864,0.08634998,0.06824817,0.80171403
-3.42471236,1.39167126,0.27025378,0.11167699,0.01438269,0.08994892,0.06630702,0.79059758
-3.41870935,1.38073188,0.27669216,0.11112551,0.01429102,0.09332414,0.06407777,0.77514605
-3.41270635,1.36277066,0.28214808,0.10999923,0.01410501,0.09645019,0.06159589,0.75560728
-3.40670335,1.33816070,0.28660038,0.10832270,0.01382805,0.09930471,0.05890068,0.73230422
-3.40070035,1.30738888,0.29004053,0.10613042,0.01346540,0.10186802,0.05603397,0.70562383
-3.39469735,1.27103723,0.29247062,0.10346538,0.01302402,0.10412268,0.05303873,0.67600440
-3.38869435,1.22976220,0.29390121,0.10037744,0.01251237,0.10605302,0.04995784,0.64392203
-3.38269135,1.18427280,0.29434921,0.09692158,0.01194017,0.10764475,0.04683299,0.60987659
-3.37668834,1.13530846,0.29383583,0.09315609,0.01131809,0.10888459,0.04370367,0.57437780
-3.37068534,1.08361765,0.29238479,0.08914077,0.01065750,0.10976013,0.04060639,0.53793185
-3.36468234,1.02993795,0.29002107,0.08493531,0.00997017,0.11025977,0.03757407,0.50102902
-3.35867934,0.97497839,0.28677001,0.08059779,0.00926797,0.11037295,0.03463566,0.46413281
-3.35267634,0.91940464,0.28265705,0.07618337,0.00856265,0.11009044,0.03181592,0.42767062
-3.34667334,0.86382734,0.27770796,0.07174328,0.00786565,0.10940496,0.02913546,0.39202654
-3.34067034,0.80879400,0.27194955,0.06732412,0.00718789,0.10831177,0.02661087,0.35753609
-3.33466733,0.75478422,0.26541081,0.06296736,0.00653970,0.10680949,0.02425508,0.32448305
-3.32866433,0.70220827,0.25812429,0.05870921,0.00593072,0.10490090,0.02207781,0.29309831
-3.32266133,0.65140869,0.25012765,0.05458067,0.00536997,0.10259370,0.02008608,0.26356063
-3.31665833,0.60266436,0.24146513,0.05060788,0.00486587,0.09990119,0.01828490,0.23599902
-3.31065533,0.55619674,0.23218889,0.04681258,0.00442632,0.09684285,0.01667781,0.21049648
-3.30465233,0.51217748,0.22236003,0.04321277,0.00405889,0.09344466,0.01526764,0.18709490
-3.29864932,0.47073695,0.21204921,0.03982343,0.00377097,0.08973923,0.01405702,0.16580069
-3.29264632,0.43197314,0.20133672,0.03665728,0.00356998,0.08576567,0.01304904,0.14659091
-3.28664332,0.39596041,0.19031208,0.03372555,0.00346353,0.08156921,0.01224768,0.12941952
-3.28064032,0.36275754,0.17907311,0.03103867,0.00345965,0.07720057,0.01165825,0.11422359
-3.27463732,0.33241500,0.16772449,0.02860697,0.00356696,0.07271519,0.01128761,0.10092913
-3.26863432,0.30498089,0.15637590,0.02644120,0.00379476,0.06817220,0.01114442,0.08945642
-3.26263132,0.28050566,0.14513996,0.02455295,0.00415313,0.06363339,0.01123906,0.07972468
-3.25662831,0.25904533,0.13412986,0.02295495,0.00465297,0.05916203,0.01158359,0.07165589
-3.25062531,0.24066333,0.12345701,0.02166121,0.00530594,0.05482181,0.01219147,0.06517788
-3.24462231,0.22543106,0.11322877,0.02068709,0.00612431,0.05067578,0.01307713,0.06022650
-3.23861931,0.21342715,0.10354637,0.02004908,0.00712081,0.04678541,0.01425546,0.05674693
-3.23261631,0.20473568,0.09450308,0.01976465,0.00830830,0.04320981,0.01574117,0.05469426
-3.22661331,0.19944353,0.08618280,0.01985178,0.00969944,0.04000520,0.01754796,0.05403324
-3.22061031,0.19763688,0.07865907,0.02032851,0.01130623,0.03722442,0.01968774,0.05473743
-3.21460730,0.19939734,0.07199442,0.02121237,0.01313957,0.03491676,0.02216965,0.05678774
-3.20860430,0.20479757,0.06624031,0.02251969,0.01520873,0.03312790,0.02499916,0.06017056
-3.20260130,0.21389682,0.06143732,0.02426489,0.01752077,0.03190000,0.02817709,0.06487546
-3.19659830,0.22673643,0.05761579,0.02645972,0.02008005,0.03127187,0.03169876,0.07089273
-3.19059530,0.24333553,0.05479671,0.02911257,0.02288773,0.03127925,0.03555314,0.07821080
-3.18459230,0.26368713,0.05299284,0.03222763,0.02594126,0.03195511,0.03972222,0.08681364
-3.17858929,0.28775472,0.05220999,0.03580436,0.02923411,0.03332986,0.04418048,0.09667833
-3.17258629,0.31546958,0.05244839,0.03983683,0.03275544,0.03543160,0.04889466,0.10777287
-3.16658329,0.34672899,0.05370402,0.04431328,0.03649002,0.03828622,0.05382367,0.12005439
-3.16058029,0.38139537,0.05597002,0.04921593,0.04041825,0.04191741,0.05891895,0.13346780
-3.15457729,0.41929660,0.05923787,0.05452079,0.04451634,0.04634650,0.06412493,0.14794499
-3.14857429,0.46022743,0.06349856,0.06019783,0.04875664,0.05159225,0.06937995,0.16340470
-3.14257129,0.50395218,0.06874359,0.06621133,0.05310817,0.05767044,0.07461744,0.17975299
-3.13656828,0.55020843,0.07496581,0.07252040,0.05753722,0.06459337,0.07976731,0.19688439
-3.13056528,0.59871197,0.08216011,0.07907981,0.06200812,0.07236924,0.08475763,0.21468373
-3.12456228,0.64916248,0.09032388,0.08584092,0.06648407,0.08100151,0.08951652,0.23302851
-3.11855928,0.70124999,0.09945740,0.09275285,0.07092796,0.09048815,0.09397409,0.25179179
-3.11255628,0.75466172,0.10956396,0.09976366,0.07530332,0.10082096,0.09806446,0.27084545
-3.10655328,0.80908902,0.12064984,0.10682169,0.07957506,0.11198480,0.10172775,0.29006363
-3.10055028,0.86423407,0.13272411,0.11387686,0.08371026,0.12395702,0.10491195,0.30932629
-3.09454727,0.91981601,0.14579814,0.12088183,0.08767875,0.13670685,0.10757458,0.32852256
-3.08854427,0.97557610,0.15988503,0.12779318,0.09145357,0.15019495,0.10968407,0.34755385
-3.08254127,1.03128173,0.17499867,0.13457226,0.09501123,0.16437309,0.11122078,0.36633635
-3.07653827,1.08672889,0.19115260,0.14118587,0.09833179,0.17918397,0.11217771,0.38480294
-3.07053527,1.14174303,0.20835860,0.14760668,0.10139876,0.19456120,0.11256068,0.40290432
-3.06453227,1.19617818,0.22662502,0.15381335,0.10419880,0.21042944,0.11238811,0.42060914
-3.05852926,1.24991439,0.24595482,0.15979031,0.10672131,0.22670472,0.11169035,0.43790330
-3.05252626,1.30285352,0.26634337,0.16552732,0.10895791,0.24329489,0.11050863,0.45478822
-3.04652326,1.35491365,0.28777608,0.17101875,0.11090181,0.26010031,0.10889358,0.47127832
-3.04052026,1.40602247,0.31022582,0.17626267,0.11254726,0.27701462,0.10690347,0.48739758
-3.03451726,1.45610992,0.33365032,0.18125979,0.11388899,0.29392574,0.10460220,0.50317559
-3.02851426,1.50510055,0.35798962,0.18601229,0.11492173,0.31071695,0.10205713,0.51864311
-3.02251126,1.55290611,0.38316356,0.19052269,0.11563989,0.32726818,0.09933684,0.53382747
-3.01650825,1.59941881,0.40906968,0.19479279,0.11603743,0.34345738,0.09650896,0.54874792
-3.01050525,1.64450562,0.43558147,0.19882264,0.11610786,0.35916206,0.09363798,0.56341142
-3.00450225,1.68800413,0.46254719,0.20260982,0.11584448,0.37426086,0.09078343,0.57780885
-2.99849925,1.72972015,0.48978938,0.20614889,0.11524074,0.38863528,0.08799814,0.59191202
-2.99249625,1.76942732,0.51710527,0.20943106,0.11429083,0.40217141,0.08532696,0.60567167
-2.98649325,1.80686888,0.54426803,0.21244419,0.11299033,0.41476171,0.08280575,0.61901651
-2.98049025,1.84176148,0.57102908,0.21517306,0.11133692,0.42630674,0.08046075,0.63185350
-2.97448724,1.87380098,0.59712141,0.21759975,0.10933115,0.43671683,0.07830839,0.64406921
-2.96848424,1.90266997,0.62226388,0.21970445,0.10697716,0.44591368,0.07635546,0.65553250
-2.96248124,1.92804662,0.64616653,0.22146620,0.10428325,0.45383170,0.07459955,0.66609814
-2.95647824,1.94961463,0.66853660,0.22286387,0.10126237,0.46041920,0.07302994,0.67561135
-2.95047524,1.96707346,0.68908535,0.22387719,0.09793241,0.46563927,0.07162863,0.68391306
-2.94447224,1.98014880,0.70753514,0.22448766,0.09431625,0.46947031,0.07037166,0.69084564
-2.93846923,1.98860238,0.72362683,0.22467951,0.09044163,0.47190628,0.06923048,0.69625875
-2.93246623,1.99224092,0.73712696,0.22444045,0.08634080,0.47295647,0.06817350,0.70001521
-2.92646323,1.99092369,0.74783464,0.22376236,0.08204988,0.47264496,0.06716755,0.70199643
-2.92046023,1.98456850,0.75558770,0.22264168,0.07760818,0.47100972,0.06617936,0.70210736
-2.91445723,1.97315565,0.76026788,0.22107972,0.07305726,0.46810127,0.06517689,0.70028061
-2.90845423,1.95673002,0.76180484,0.21908269,0.06843994,0.46398119,0.06413053,0.69647958
-2.90245123,1.93540101,0.76017885,0.21666159,0.06379931,0.45872032,0.06301408,0.69070067
-2.89644822,1.90934067,0.75542184,0.21383193,0.05917761,0.45239682,0.06180560,0.68297426
-2.89044522,1.87878000,0.74761704,0.21061327,0.05461533,0.44509424,0.06048791,0.67336464
-2.88444222,1.84400374,0.73689691,0.20702874,0.05015029,0.43689960,0.05904896,0.66196894
-2.87843922,1.80534410,0.72343964,0.20310443,0.04581686,0.42790155,0.05748196,0.64891505
-2.87243622,1.76317358,0.70746435,0.19886880,0.04164537,0.41818882,0.05578524,0.63435876
-2.86643322,1.71789735,0.68922506,0.19435206,0.03766167,0.40784890,0.05396203,0.61848029
-2.86043022,1.66994554,0.66900381,0.18958567,0.03388686,0.39696706,0.05202001,0.60148028
-2.85442721,1.61976571,0.64710319,0.18460182,0.03033717,0.38562568,0.04997080,0.58357557
-2.84842421,1.56781571,0.62383852,0.17943303,0.02702408,0.37390394,0.04782930,0.56499482
-2.84242121,1.51455728,0.59953004,0.17411186,0.02395445,0.36187786,0.04561306,0.54597415
-2.83641821,1.46045022,0.57449534,0.16867066,0.02113089,0.34962054,0.04334156,0.52675294
-2.83041521,1.40594746,0.54904239,0.16314143,0.01855217,0.33720265,0.04103556,0.50756992
-2.82441221,1.35149076,0.52346328,0.15755574,0.01621366,0.32469301,0.03871641,0.48865946
-2.81840920,1.29750711,0.49802880,0.15194463,0.01410788,0.31215921,0.03640555,0.47024834
-2.81240620,1.24440559,0.47298424,0.14633863,0.01222501,0.29966817,0.03412388,0.45255270
-2.80640320,1.19257459,0.44854610,0.14076763,0.01055341,0.28728656,0.03189138,0.43577541
-2.80040020,1.14237919,0.42490004,0.13526088,0.00908011,0.27508097,0.02972673,0.42010374
-2.79439720,1.09415868,0.40219983,0.12984683,0.00779127,0.26311788,0.02764698,0.40570719
-2.78839420,1.04822394,0.38056734,0.12455293,0.00667256,0.25146333,0.02566736,0.39273562
-2.78239120,1.00485479,0.36009344,0.11940545,0.00570955,0.24018222,0.02380111,0.38131755
-2.77638819,0.96429720,0.34083959,0.11442912,0.00488794,0.22933746,0.02205940,0.37155865
-2.77038519,0.92676061,0.32284014,0.10964688,0.00419384,0.21898886,0.02045127,0.36354046
-2.76438219,0.89241527,0.30610508,0.10507947,0.00361393,0.20919188,0.01898367,0.35731934
-2.75837919,0.86138997,0.29062318,0.10074511,0.00313559,0.19999637,0.01766151,0.35292576
-2.75237619,0.83377039,0.27636530,0.09665919,0.00274699,0.19144531,0.01648775,0.35036399
-2.74637319,0.80959812,0.26328785,0.09283398,0.00243714,0.18357380,0.01546351,0.34961225
-2.74037019,0.78887092,0.25133632,0.08927847,0.00219595,0.17640826,0.01458830,0.35062347
-2.73436718,0.77154418,0.24044875,0.08599834,0.00201418,0.16996600,0.01386016,0.35332671
-2.72836418,0.75753385,0.23055908,0.08299595,0.00188350,0.16425529,0.01327591,0.35762927
-2.72236118,0.74672099,0.22160043,0.08027062,0.00179643,0.15927577,0.01283139,0.36341962
-2.71635818,0.73895790,0.21350820,0.07781891,0.00174638,0.15501955,0.01252175,0.37057103
-2.71035518,0.73407580,0.20622303,0.07563516,0.00172756,0.15147261,0.01234172,0.37894592
-2.70435218,0.73189376,0.19969351,0.07371204,0.00173509,0.14861682,0.01228589,0.38840086
-2.69834917,0.73222881,0.19387880,0.07204126,0.00176490,0.14643214,0.01234904,0.39879192
-2.69234617,0.73490654,0.18875092,0.07061435,0.00181378,0.14489924,0.01252630,0.40998038
-2.68634317,0.73977200,0.18429679,0.06942340,0.00187942,0.14400213,0.01281349,0.42183840
-2.68034017,0.74670017,0.18052006,0.06846185,0.00196037,0.14373082,0.01320723,0.43425449
-2.67433717,0.75560552,0.17744241,0.06772515,0.00205612,0.14408372,0.01370509,0.44713840
-2.66833417,0.76645011,0.17510459,0.06721131,0.00216707,0.14506979,0.01430562,0.46042539
-2.66233117,0.77924955,0.17356683,0.06692138,0.00229455,0.14671004,0.01500831,0.47407925
-2.65632816,0.79407660,0.17290870,0.06685961,0.00244081,0.14903848,0.01581352,0.48809430
-2.65032516,0.81106171,0.17322837,0.06703347,0.00260900,0.15210227,0.01672217,0.50249583
-2.64432216,0.83039047,0.17464098,0.06745343,0.00280312,0.15596098,0.01773556,0.51733911
-2.63831916,0.85229785,0.17727636,0.06813246,0.00302791,0.16068502,0.01885489,0.53270690
-2.63231616,0.87705899,0.18127585,0.06908537,0.00328879,0.16635308,0.02008094,0.54870537
-2.62631316,0.90497715,0.18678821,0.07032786,0.00359166,0.17304881,0.02141352,0.56545876
-2.62031016,0.93636875,0.19396481,0.07187548,0.00394274,0.18085669,0.02285107,0.58310279
-2.61430715,0.97154629,0.20295390,0.07374241,0.00434834,0.18985729,0.02439018,0.60177708
-2.60830415,1.01079961,0.21389435,0.07594016,0.00481461,0.20012206,0.02602520,0.62161701
-2.60230115,1.05437631,0.22690872,0.07847639,0.00534724,0.21170794,0.02774796,0.64274508
