energy_ev,total_up,Au_p_up,Au_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,3.00899314,0.38902157,2.51234707,0.06763002,0.20361209,0.09157933,0.00954862
-4.29514757,3.11380641,0.38873699,2.61236087,0.06885221,0.20732327,0.09060569,0.00960338
-4.28914457,3.21884555,0.38840660,2.71247873,0.07005493,0.21103569,0.08974059,0.00966702
-4.28314157,3.32286448,0.38800621,2.81164474,0.07118302,0.21466942,0.08899129,0.00973656
-4.27713857,3.42449037,0.38750465,2.90867892,0.07218524,0.21814227,0.08836088,0.00980866
-4.27113557,3.52224575,0.38686370,3.00229431,0.07301554,0.22137161,0.08784798,0.00987967
-4.26513257,3.61457806,0.38603856,3.09112110,0.07363431,0.22427645,0.08744663,0.00994569
-4.25912956,3.69989587,0.38497879,3.17373742,0.07400950,0.22677978,0.08714638,0.01000272
-4.25312656,3.77661077,0.38362979,3.24870567,0.07411754,0.22881101,0.08693263,0.01004670
-4.24712356,3.84318326,0.38193471,3.31461325,0.07394404,0.23030840,0.08678715,0.01007369
-4.24112056,3.89817086,0.37983680,3.37011584,0.07348429,0.23122140,0.08668876,0.01007999
-4.23511756,3.94027624,0.37728194,3.41398151,0.07274349,0.23151275,0.08661417,0.01006227
-4.22911456,3.96839305,0.37422134,3.44513335,0.07173671,0.23116029,0.08653889,0.01001768
-4.22311156,3.98164731,0.37061419,3.46268876,0.07048859,0.23015821,0.08643821,0.00994400
-4.21710855,3.97943213,0.36643008,3.46599334,0.06903273,0.22851790,0.08628812,0.00983970
-4.21110555,3.96143393,0.36165114,3.45464756,0.06741087,0.22626807,0.08606621,0.00970404
-4.20510255,3.92764883,0.35627361,3.42852498,0.06567179,0.22345439,0.08575247,0.00953712
-4.19909955,3.87838816,0.35030886,3.38778089,0.06387002,0.22013844,0.08532991,0.00933986
-4.19309655,3.81427277,0.34378377,3.33285095,0.06206439,0.21639609,0.08478512,0.00911402
-4.18709355,3.73621628,0.33674040,3.26443989,0.06031638,0.21231541,0.08410849,0.00886216
-4.18109055,3.64539810,0.32923500,3.18350080,0.05868853,0.20799412,0.08329444,0.00858753
-4.17508754,3.54322747,0.32133639,3.09120601,0.05724268,0.20353678,0.08234137,0.00829399
-4.16908454,3.43130020,0.31312388,2.98891106,0.05603832,0.19905176,0.08125144,0.00798590
-4.16308154,3.31135023,0.30468471,2.87811350,0.05513102,0.19464816,0.08003036,0.00766796
-4.15707854,3.18519825,0.29611132,2.76040840,0.05457092,0.19043282,0.07868690,0.00734510
-4.15107554,3.05469964,0.28749843,2.63744277,0.05440146,0.18650747,0.07723251,0.00702228
-4.14507254,2.92169410,0.27894026,2.51087076,0.05465829,0.18296622,0.07568083,0.00670440
-4.13906953,2.78795886,0.27052789,2.38231159,0.05536839,0.17989339,0.07404722,0.00639612
-4.13306653,2.65516747,0.26234695,2.25331182,0.05654949,0.17736177,0.07234831,0.00610178
-4.12706353,2.52485527,0.25447573,2.12531318,0.05820970,0.17543134,0.07060170,0.00582527
-4.12106053,2.39839277,0.24698383,1.99962694,0.06034747,0.17414851,0.06882560,0.00556994
-4.11505753,2.27696714,0.23993119,1.87741537,0.06295179,0.17354574,0.06703865,0.00533858
-4.10905453,2.16157203,0.23336779,1.75968027,0.06600258,0.17364166,0.06525978,0.00513333
-4.10305153,2.05300527,0.22733373,1.64725843,0.06947141,0.17444156,0.06350817,0.00495571
-4.09704852,1.95187356,0.22185979,1.54082332,0.07332234,0.17593811,0.06180321,0.00480659
-4.09104552,1.85860331,0.21696827,1.44089233,0.07751292,0.17811245,0.06016455,0.00468625
-4.08504252,1.77345611,0.21267414,1.34783825,0.08199533,0.18093528,0.05861212,0.00459440
-4.07903952,1.69654773,0.20898622,1.26190414,0.08671758,0.18436814,0.05716615,0.00453019
-4.07303652,1.62786906,0.20590850,1.18322020,0.09162472,0.18836464,0.05584717,0.00449236
-4.06703352,1.56730771,0.20344125,1.11182162,0.09666006,0.19287160,0.05467589,0.00447923
-4.06103052,1.51466914,0.20158204,1.04766632,0.10176631,0.19783014,0.05367304,0.00448880
-4.05502751,1.46969635,0.20032646,0.99065181,0.10688659,0.20317654,0.05285909,0.00451879
-4.04902451,1.43208723,0.19966855,0.94063033,0.11196535,0.20884303,0.05225392,0.00456676
-4.04302151,1.40150921,0.19960090,0.89742195,0.11694913,0.21475832,0.05187627,0.00463012
-4.03701851,1.37761093,0.20011436,0.86082528,0.12178714,0.22084809,0.05174322,0.00470621
-4.03101551,1.36003083,0.20119752,0.83062568,0.12643165,0.22703525,0.05186951,0.00479233
-4.02501251,1.34840302,0.20283584,0.80660113,0.13083830,0.23324031,0.05226688,0.00488582
-4.01900950,1.34236061,0.20501056,0.78852590,0.13496617,0.23938159,0.05294327,0.00498407
-4.01300650,1.34153717,0.20769759,0.77617246,0.13877780,0.24537566,0.05390216,0.00508456
-4.00700350,1.34556681,0.21086621,0.76931189,0.14223913,0.25113784,0.05514188,0.00518489
-4.00100050,1.35408339,0.21447798,0.76771334,0.14531937,0.25658285,0.05665502,0.00528278
-3.99499750,1.36671961,0.21848578,0.77114277,0.14799093,0.26162584,0.05842799,0.00537613
-3.98899450,1.38310630,0.22283313,0.77936155,0.15022931,0.26618358,0.06044075,0.00546302
-3.98299150,1.40287240,0.22745387,0.79212502,0.15201314,0.27017597,0.06266670,0.00554170
-3.97698849,1.42564588,0.23227234,0.80918138,0.15332431,0.27352784,0.06507281,0.00561064
-3.97098549,1.45105570,0.23720406,0.83027096,0.15414822,0.27617096,0.06762006,0.00566852
-3.96498249,1.47873493,0.24215690,0.85512593,0.15447411,0.27804621,0.07026402,0.00571425
-3.95897949,1.50832470,0.24703288,0.88347054,0.15429562,0.27910593,0.07295574,0.00574700
-3.95297649,1.53947895,0.25173044,0.91502163,0.15361133,0.27931616,0.07564286,0.00576616
-3.94697349,1.57186953,0.25614716,0.94948948,0.15242545,0.27865883,0.07827095,0.00577142
-3.94097049,1.60519134,0.26018290,0.98657866,0.15074853,0.27713371,0.08078491,0.00576271
-3.93496748,1.63916703,0.26374314,1.02598887,0.14859808,0.27476007,0.08313062,0.00574028
-3.92896448,1.67355104,0.26674250,1.06741563,0.14599921,0.27157779,0.08525657,0.00570461
-3.92296148,1.70813241,0.26910814,1.11055064,0.14298501,0.26764801,0.08711545,0.00565650
-3.91695848,1.74273633,0.27078303,1.15508180,0.13959688,0.26305314,0.08866577,0.00559700
-3.91095548,1.77722406,0.27172878,1.20069290,0.13588449,0.25789621,0.08987326,0.00552745
-3.90495248,1.81149123,0.27192801,1.24706312,0.13190555,0.25229945,0.09071207,0.00544940
-3.89894947,1.84546455,0.27138596,1.29386624,0.12772524,0.24640225,0.09116578,0.00536463
-3.89294647,1.87909698,0.27013138,1.34076997,0.12341529,0.24035838,0.09122803,0.00527510
-3.88694347,1.91236163,0.26821644,1.38743532,0.11905286,0.23433261,0.09090289,0.00518294
-3.88094047,1.94524468,0.26571585,1.43351647,0.11471898,0.22849678,0.09020477,0.00509034
-3.87493747,1.97773762,0.26272488,1.47866106,0.11049686,0.22302544,0.08915810,0.00499957
-3.86893447,2.00982921,0.25935661,1.52251124,0.10646993,0.21809114,0.08779651,0.00491288
-3.86293147,2.04149756,0.25573826,1.56470552,0.10271976,0.21385959,0.08616184,0.00483247
-3.85692846,2.07270262,0.25200696,1.60488140,0.09932394,0.21048481,0.08430271,0.00476038
-3.85092546,2.10337956,0.24830481,1.64267895,0.09635397,0.20810437,0.08227297,0.00469852
-3.84492246,2.13343321,0.24477378,1.67774506,0.09387322,0.20683499,0.08012992,0.00464850
-3.83891946,2.16273385,0.24155034,1.70973840,0.09193515,0.20676864,0.07793242,0.00461169
-3.83291646,2.19111463,0.23876033,1.73833471,0.09058175,0.20796927,0.07573899,0.00458907
-3.82691346,2.21837057,0.23651399,1.76323242,0.08984240,0.21047027,0.07360594,0.00458129
-3.82091046,2.24425935,0.23490167,1.78415814,0.08973301,0.21427292,0.07158560,0.00458855
-3.81490745,2.26850386,0.23399019,1.80087185,0.09025577,0.21934578,0.06972470,0.00461067
-3.80890445,2.29079637,0.23382010,1.81317157,0.09139925,0.22562518,0.06806305,0.00464701
-3.80290145,2.31080434,0.23440394,1.82089726,0.09313902,0.23301677,0.06663236,0.00469654
-3.79689845,2.32817761,0.23572566,1.82393379,0.09543876,0.24139815,0.06545551,0.00475784
-3.79089545,2.34255679,0.23774103,1.82221283,0.09825171,0.25062242,0.06454604,0.00482914
-3.78489245,2.35358263,0.24037923,1.81571368,0.10152256,0.26052273,0.06390801,0.00490836
-3.77888944,2.36090595,0.24354544,1.80446301,0.10518950,0.27091742,0.06353617,0.00499320
-3.77288644,2.36419801,0.24712433,1.78853346,0.10918650,0.28161573,0.06341647,0.00508120
-3.76688344,2.36316074,0.25098431,1.76804147,0.11344562,0.29242378,0.06352685,0.00516981
-3.76088044,2.35753662,0.25498235,1.74314417,0.11789927,0.30315060,0.06383822,0.00525647
-3.75487744,2.34711777,0.25896913,1.71403569,0.12248224,0.31361387,0.06431574,0.00533872
-3.74887444,2.33175391,0.26279446,1.68094314,0.12713350,0.32364521,0.06492020,0.00541425
-3.74287144,2.31135892,0.26631251,1.64412217,0.13179756,0.33309482,0.06560951,0.00548102
-3.73686843,2.28591559,0.26938687,1.60385253,0.13642547,0.34183505,0.06634029,0.00553726
-3.73086543,2.25547856,0.27189516,1.56043376,0.14097525,0.34976304,0.06706945,0.00558160
-3.72486243,2.22017509,0.27373300,1.51418094,0.14541188,0.35680219,0.06775568,0.00561311
-3.71885943,2.18020383,0.27481735,1.46542083,0.14970681,0.36290237,0.06836092,0.00563126
-3.71285643,2.13583153,0.27508895,1.41448833,0.15383704,0.36803905,0.06885165,0.00563605
-3.70685343,2.08738782,0.27451396,1.36172329,0.15778391,0.37221138,0.06920002,0.00562793
-3.70085043,2.03525838,0.27308467,1.30746776,0.16153160,0.37543941,0.06938479,0.00560781
-3.69484742,1.97987672,0.27081946,1.25206350,0.16506562,0.37776053,0.06939196,0.00557707
-3.68884442,1.92171490,0.26776178,1.19584988,0.16837124,0.37922564,0.06921527,0.00553748
-3.68284142,1.86127370,0.26397852,1.13916189,0.17143214,0.37989492,0.06885629,0.00549116
-3.67683842,1.79907238,0.25955765,1.08232846,0.17422934,0.37983387,0.06832439,0.00544052
-3.67083542,1.73563867,0.25460536,1.02567071,0.17674042,0.37910949,0.06763625,0.00538821
-3.66483242,1.67149910,0.24924275,0.96950028,0.17893932,0.37778699,0.06681534,0.00533703
-3.65882941,1.60717003,0.24360213,0.91411763,0.18079646,0.37592722,0.06589096,0.00528981
-3.65282641,1.54314960,0.23782327,0.85981015,0.18227945,0.37358471,0.06489719,0.00524942
-3.64682341,1.47991067,0.23204942,0.80685017,0.18335421,0.37080665,0.06387165,0.00521858
-3.64082041,1.41789492,0.22642342,0.75549290,0.18398642,0.36763253,0.06285411,0.00519986
-3.63481741,1.35750806,0.22108400,0.70597414,0.18414331,0.36409454,0.06188501,0.00519554
-3.62881441,1.29911607,0.21616218,0.65850800,0.18379554,0.36021864,0.06100402,0.00520762
-3.62281141,1.24304253,0.21177810,0.61328458,0.18291919,0.35602598,0.06024855,0.00523764
-3.61680840,1.18956684,0.20803821,0.57046773,0.18149755,0.35153477,0.05965237,0.00528673
-3.61080540,1.13892331,0.20503287,0.53019305,0.17952278,0.34676218,0.05924441,0.00535552
-3.60480240,1.09130092,0.20283453,0.49256617,0.17699717,0.34172633,0.05904765,0.00544411
-3.59879940,1.04684389,0.20149643,0.45766138,0.17393401,0.33644808,0.05907829,0.00555204
-3.59279640,1.00565274,0.20105188,0.42552093,0.17035800,0.33095262,0.05934520,0.00567833
-3.58679340,0.96778608,0.20151413,0.39615483,0.16630517,0.32527063,0.05984961,0.00582148
-3.58079040,0.93326292,0.20287682,0.36954140,0.16182229,0.31943914,0.06058511,0.00597948
-3.57478739,0.90206553,0.20511499,0.34562855,0.15696585,0.31350192,0.06153790,0.00614989
-3.56878439,0.87414295,0.20818657,0.32433581,0.15180066,0.30750956,0.06268745,0.00632988
-3.56278139,0.84941499,0.21203437,0.30555706,0.14639817,0.30151906,0.06400724,0.00651632
-3.55677839,0.82777675,0.21658836,0.28916393,0.14083456,0.29559324,0.06546589,0.00670588
-3.55077539,0.80910355,0.22176830,0.27500977,0.13518873,0.28979984,0.06702835,0.00689513
-3.54477239,0.79325619,0.22748644,0.26293404,0.12954031,0.28421050,0.06865728,0.00708060
-3.53876938,0.78008638,0.23365035,0.25276698,0.12396776,0.27889952,0.07031445,0.00725896
-3.53276638,0.76944213,0.24016562,0.24433434,0.11854667,0.27394274,0.07196217,0.00742706
-3.52676338,0.76117300,0.24693842,0.23746211,0.11334820,0.26941620,0.07356464,0.00758205
-3.52076038,0.75513480,0.25387777,0.23198092,0.10843794,0.26539502,0.07508919,0.00772147
-3.51475738,0.75119379,0.26089744,0.22773003,0.10387495,0.26195211,0.07650732,0.00784331
-3.50875438,0.74922990,0.26791743,0.22456074,0.09971114,0.25915709,0.07779551,0.00794605
-3.50275138,0.74913907,0.27486501,0.22233907,0.09599101,0.25707515,0.07893583,0.00802874
-3.49674837,0.75083428,0.28167528,0.22094768,0.09275148,0.25576592,0.07991616,0.00809093
-3.49074537,0.75424551,0.28829129,0.22028686,0.09002209,0.25528238,0.08073026,0.00813273
-3.48474237,0.75931836,0.29466373,0.22027474,0.08782528,0.25566978,0.08137744,0.00815473
-3.47873937,0.76601151,0.30075037,0.22084655,0.08617675,0.25696442,0.08186205,0.00815795
-3.47273637,0.77429306,0.30651515,0.22195321,0.08508596,0.25919254,0.08219277,0.00814380
-3.46673337,0.78413599,0.31192721,0.22355914,0.08455652,0.26236912,0.08238164,0.00811394
-3.46073037,0.79551286,0.31695986,0.22563961,0.08458656,0.26649664,0.08244309,0.00807026
-3.45472736,0.80839011,0.32158959,0.22817758,0.08516912,0.27156388,0.08239286,0.00801470
-3.44872436,0.82272214,0.32579522,0.23116044,0.08629224,0.27754480,0.08224694,0.00794921
-3.44272136,0.83844559,0.32955730,0.23457657,0.08793909,0.28439749,0.08202060,0.00787566
-3.43671836,0.85547396,0.33285778,0.23841209,0.09008793,0.29206324,0.08172753,0.00779574
-3.43071536,0.87369306,0.33567988,0.24264784,0.09271194,0.30046590,0.08137917,0.00771087
-3.42471236,0.89295736,0.33800840,0.24725679,0.09577903,0.30951152,0.08098424,0.00762223
-3.41870935,0.91308760,0.33983012,0.25220203,0.09925156,0.31908834,0.08054846,0.00753065
-3.41270635,0.93386979,0.34113457,0.25743531,0.10308618,0.32906725,0.08007455,0.00743663
-3.40670335,0.95505580,0.34191482,0.26289639,0.10723360,0.33930280,0.07956238,0.00734036
-3.40070035,0.97636557,0.34216840,0.26851305,0.11163862,0.34963474,0.07900938,0.00724172
-3.39469735,0.99749095,0.34189821,0.27420192,0.11624027,0.35989023,0.07841110,0.00714035
-3.38869435,1.01810120,0.34111332,0.27986996,0.12097225,0.36988664,0.07776181,0.00703568
-3.38269135,1.03785002,0.33982965,0.28541663,0.12576360,0.37943502,0.07705526,0.00692701
-3.37668834,1.05638390,0.33807034,0.29073662,0.13053966,0.38834414,0.07628548,0.00681357
-3.37068534,1.07335160,0.33586600,0.29572309,0.13522344,0.39642502,0.07544746,0.00669460
-3.36468234,1.08841444,0.33325458,0.30027119,0.13973715,0.40349583,0.07453785,0.00656940
-3.35867934,1.10125709,0.33028099,0.30428182,0.14400411,0.40938706,0.07355556,0.00643744
-3.35267634,1.11159842,0.32699646,0.30766540,0.14795080,0.41394674,0.07250219,0.00629837
-3.34667334,1.11920203,0.32345770,0.31034560,0.15150905,0.41704543,0.07138239,0.00615209
-3.34067034,1.12388598,0.31972581,0.31226279,0.15461825,0.41858095,0.07020402,0.00599879
-3.33466733,1.12553141,0.31586514,0.31337704,0.15722755,0.41848237,0.06897821,0.00583896
-3.32866433,1.12408944,0.31194200,0.31367075,0.15929774,0.41671333,0.06771921,0.00567339
-3.32266133,1.11958621,0.30802346,0.31315050,0.16080299,0.41327426,0.06644427,0.00550319
-3.31665833,1.11212559,0.30417609,0.31184823,0.16173204,0.40820349,0.06517326,0.00532978
-3.31065533,1.10188951,0.30046484,0.30982172,0.16208897,0.40157711,0.06392829,0.00515481
-3.30465233,1.08913554,0.29695207,0.30715411,0.16189340,0.39350748,0.06273330,0.00498018
-3.29864932,1.07419204,0.29369669,0.30395268,0.16118006,0.38414049,0.06161356,0.00480797
-3.29264632,1.05745064,0.29075347,0.30034677,0.15999778,0.37365160,0.06059517,0.00464036
-3.28664332,1.03935650,0.28817255,0.29648496,0.15840782,0.36224078,0.05970455,0.00447964
-3.28064032,1.02039654,0.28599906,0.29253148,0.15648171,0.35012657,0.05896794,0.00432811
-3.27463732,1.00108601,0.28427292,0.28866212,0.15429867,0.33753951,0.05841086,0.00418803
-3.26863432,0.98195399,0.28302871,0.28505952,0.15194258,0.32471512,0.05805769,0.00406159
-3.26263132,0.96352819,0.28229566,0.28190821,0.14949882,0.31188696,0.05793109,0.00395082
-3.25662831,0.94631976,0.28209765,0.27938940,0.14705102,0.29927970,0.05805160,0.00385761
-3.25062531,0.93080855,0.28245326,0.27767570,0.14467792,0.28710286,0.05843718,0.00378362
-3.24462231,0.91742943,0.28337582,0.27692604,0.14245037,0.27554523,0.05910272,0.00373031
-3.23861931,0.90656015,0.28487338,0.27728079,0.14042884,0.26477029,0.06005969,0.00369886
-3.23261631,0.89851119,0.28694874,0.27885738,0.13866131,0.25491283,0.06131573,0.00369021
-3.22661331,0.89351802,0.28959937,0.28174652,0.13718182,0.24607681,0.06287432,0.00370501
-3.22061031,0.89173588,0.29281735,0.28600913,0.13600963,0.23833455,0.06473453,0.00374368
-3.21460730,0.89323745,0.29658929,0.29167414,0.13514912,0.23172728,0.06689079,0.00380635
-3.20860430,0.89801330,0.30089623,0.29873721,0.13459036,0.22626695,0.06933281,0.00389291
-3.20260130,0.90597516,0.30571363,0.30716046,0.13431033,0.22193911,0.07204554,0.00400302
-3.19659830,0.91696176,0.31101141,0.31687318,0.13427478,0.21870682,0.07500927,0.00413612
-3.19059530,0.93074697,0.31675404,0.32777353,0.13444055,0.21651524,0.07819980,0.00429140
-3.18459230,0.94704994,0.32290081,0.33973122,0.13475826,0.21529675,0.08158877,0.00446788
-3.17858929,0.96554669,0.32940613,0.35259095,0.13517528,0.21497625,0.08514404,0.00466436
-3.17258629,0.98588272,0.33622006,0.36617661,0.13563879,0.21547642,0.08883013,0.00487943
-3.16658329,1.00768599,0.34328887,0.38029604,0.13609870,0.21672274,0.09260882,0.00511150
-3.16058029,1.03057986,0.35055579,0.39474612,0.13651046,0.21864787,0.09643969,0.00535877
-3.15457729,1.05419537,0.35796178,0.40931811,0.13683741,0.22119528,0.10028077,0.00561921
-3.14857429,1.07818234,0.36544641,0.42380291,0.13705277,0.22432206,0.10408917,0.00589060
-3.14257129,1.10221891,0.37294877,0.43799615,0.13714094,0.22800052,0.10782167,0.00617050
-3.13656828,1.12601929,0.38040836,0.45170293,0.13709822,0.23221882,0.11143538,0.00645624
-3.13056528,1.14933918,0.38776595,0.46474200,0.13693291,0.23698043,0.11488827,0.00674495
-3.12456228,1.17197919,0.39496441,0.47694930,0.13666464,0.24230250,0.11813975,0.00703355
-3.11855928,1.19378583,0.40194948,0.48818086,0.13632317,0.24821335,0.12115117,0.00731882
-3.11255628,1.21465055,0.40867036,0.49831485,0.13594660,0.25474911,0.12388634,0.00759736
-3.10655328,1.23450683,0.41508034,0.50725297,0.13557910,0.26194976,0.12631203,0.00786571
-3.10055028,1.25332575,0.42113717,0.51492110,0.13526837,0.26985488,0.12839842,0.00812039
-3.09454727,1.27111047,0.42680347,0.52126932,0.13506287,0.27849917,0.13011962,0.00835793
-3.08854427,1.28788987,0.43204699,0.52627143,0.13500902,0.28790818,0.13145415,0.00857499
-3.08254127,1.30371210,0.43684072,0.52992400,0.13514854,0.29809442,0.13238546,0.00876844
-3.07653827,1.31863809,0.44116299,0.53224520,0.13551603,0.30905399,0.13290241,0.00893541
-3.07053527,1.33273577,0.44499753,0.53327336,0.13613690,0.32076409,0.13299980,0.00907342
-3.06453227,1.34607506,0.44833331,0.53306547,0.13702588,0.33318142,0.13267878,0.00918042
-3.05852926,1.35872400,0.45116446,0.53169571,0.13818601,0.34624153,0.13194728,0.00925489
-3.05252626,1.37074608,0.45349005,0.52925393,0.13960828,0.35985934,0.13082032,0.00929584
-3.04652326,1.38219890,0.45531384,0.52584428,0.14127196,0.37393061,0.12932020,0.00930291
-3.04052026,1.39313405,0.45664393,0.52158383,0.14314541,0.38833438,0.12747657,0.00927635
-3.03451726,1.40359803,0.45749248,0.51660128,0.14518758,0.40293621,0.12532630,0.00921700
-3.02851426,1.41363418,0.45787526,0.51103557,0.14734989,0.41759215,0.12291319,0.00912630
-3.02251126,1.42328504,0.45781133,0.50503451,0.14957852,0.43215306,0.12028752,0.00900623
-3.01650825,1.43259527,0.45732265,0.49875320,0.15181693,0.44646920,0.11750532,0.00885926
-3.01050525,1.44161439,0.45643380,0.49235230,0.15400846,0.46039487,0.11462758,0.00868823
-3.00450225,1.45039940,0.45517167,0.48599605,0.15609893,0.47379268,0.11171920,0.00849633
-2.99849925,1.45901686,0.45356535,0.47985011,0.15803902,0.48653752,0.10884788,0.00828697
-2.99249625,1.46754421,0.45164602,0.47407903,0.15978638,0.49851983,0.10608295,0.00806370
-2.98649325,1.47607023,0.44944699,0.46884370,0.16130728,0.50964808,0.10349407,0.00783010
-2.98049025,1.48469462,0.44700382,0.46429851,0.16257785,0.51985047,0.10115004,0.00758975
-2.97448724,1.49352655,0.44435449,0.46058853,0.16358461,0.52907561,0.09911761,0.00734612
-2.96848424,1.50268232,0.44153969,0.45784679,0.16432458,0.53729233,0.09746040,0.00710252
-2.96248124,1.51228230,0.43860298,0.45619169,0.16480472,0.54448857,0.09623792,0.00686208
-2.95647824,1.52244718,0.43559104,0.45572474,0.16504083,0.55066956,0.09550477,0.00662770
-2.95047524,1.53329390,0.43255377,0.45652878,0.16505597,0.55585526,0.09531000,0.00640205
-2.94447224,1.54493141,0.42954423,0.45866664,0.16487857,0.56007739,0.09569661,0.00618757
-2.93846923,1.55745660,0.42661848,0.46218057,0.16454018,0.56337610,0.09670121,0.00598647
-2.93246623,1.57095051,0.42383513,0.46709218,0.16407310,0.56579664,0.09835387,0.00580074
-2.92646323,1.58547525,0.42125475,0.47340325,0.16350810,0.56738604,0.10067798,0.00563219
-2.92046023,1.60107171,0.41893898,0.48109703,0.16287209,0.56819020,0.10369030,0.00548245
-2.91445723,1.61775829,0.41694958,0.49014030,0.16218626,0.56825141,0.10740098,0.00535299
-2.90845423,1.63553071,0.41534719,0.50048583,0.16146446,0.56760652,0.11181360,0.00524514
-2.90245123,1.65436299,0.41419011,0.51207531,0.16071206,0.56628587,0.11692529,0.00516010
-2.89644822,1.67420956,0.41353300,0.52484243,0.15992544,0.56431298,0.12272670,0.00509893
-2.89044522,1.69500843,0.41342565,0.53871603,0.15909193,0.56170510,0.12920198,0.00506258
-2.88444222,1.71668520,0.41391184,0.55362319,0.15819040,0.55847449,0.13632876,0.00505182
-2.87843922,1.73915774,0.41502841,0.56949190,0.15719238,0.55463043,0.14407800,0.00506728
-2.87243622,1.76234126,0.41680458,0.58625341,0.15606362,0.55018176,0.15241388,0.00510941
-2.86643322,1.78615338,0.41926143,0.60384388,0.15476614,0.54513972,0.16129373,0.00517844
-2.86043022,1.81051899,0.42241181,0.62220537,0.15326040,0.53952111,0.17066790,0.00527442
-2.85442721,1.83537444,0.42626037,0.64128613,0.15150780,0.53335122,0.18047978,0.00539713
-2.84842421,1.86067081,0.43080392,0.66104007,0.14947308,0.52666663,0.19066595,0.00554613
-2.84242121,1.88637605,0.43603191,0.68142546,0.14712665,0.51951743,0.20115647,0.00572070
-2.83641821,1.91247567,0.44192710,0.70240312,0.14444667,0.51196882,0.21187527,0.00591990
-2.83041521,1.93897198,0.44846617,0.72393393,0.14142080,0.50410185,0.22274091,0.00614252
-2.82441221,1.96588188,0.45562048,0.74597602,0.13804748,0.49601332,0.23366740,0.00638713
-2.81840920,1.99323317,0.46335661,0.76848186,0.13433677,0.48781463,0.24456535,0.00665211
-2.81240620,2.02105971,0.47163685,0.79139524,0.13031061,0.47962981,0.25534324,0.00693565
-2.80640320,2.04939571,0.48041958,0.81464860,0.12600257,0.47159264,0.26590894,0.00723582
-2.80040020,2.07826937,0.48965942,0.83816073,0.12145715,0.46384314,0.27617127,0.00755060
-2.79439720,2.10769652,0.49930733,0.86183511,0.11672855,0.45652345,0.28604171,0.00787791
-2.78839420,2.13767440,0.50931057,0.88555901,0.11187918,0.44977356,0.29543610,0.00821569
-2.78239120,2.16817629,0.51961267,0.90920347,0.10697780,0.44372690,0.30427628,0.00856192
-2.77638819,2.19914712,0.53015337,0.93262409,0.10209751,0.43850614,0.31249159,0.00891469
-2.77038519,2.23050046,0.54086873,0.95566285,0.09731371,0.43421945,0.32002025,0.00927220
-2.76438219,2.26211706,0.55169131,0.97815063,0.09270202,0.43095730,0.32681034,0.00963282
-2.75837919,2.29384499,0.56255059,0.99991046,0.08833627,0.42879010,0.33282067,0.00999512
-2.75237619,2.32550132,0.57337365,1.02076126,0.08428671,0.42776659,0.33802113,0.01035786
-2.74637319,2.35687512,0.58408595,1.04052193,0.08061839,0.42791311,0.34239275,0.01072000
-2.74037019,2.38773157,0.59461239,1.05901543,0.07738978,0.42923376,0.34592740,0.01108069
-2.73436718,2.41781671,0.60487843,1.07607269,0.07465163,0.43171117,0.34862705,0.01143925
-2.72836418,2.44686246,0.61481128,1.09153614,0.07244603,0.43530792,0.35050280,0.01179513
-2.72236118,2.47459146,0.62434100,1.10526261,0.07080576,0.43996833,0.35157349,0.01214784
-2.71635818,2.50072140,0.63340143,1.11712546,0.06975374,0.44562045,0.35186424,0.01249695
-2.71035518,2.52496844,0.64193083,1.12701582,0.06930270,0.45217808,0.35140471,0.01284196
-2.70435218,2.54704948,0.64987219,1.13484301,0.06945492,0.45954257,0.35022738,0.01318224
-2.69834917,2.56668342,0.65717313,1.14053403,0.07020213,0.46760443,0.34836583,0.01351700
-2.69234617,2.58359120,0.66378530,1.14403234,0.07152544,0.47624445,0.34585313,0.01384515
-2.68634317,2.59749502,0.66966348,1.14529606,0.07339545,0.48533448,0.34272047,0.01416530
-2.68034017,2.60811704,0.67476429,1.14429580,0.07577238,0.49473782,0.33899605,0.01447565
-2.67433717,2.61517809,0.67904469,1.14101237,0.07860636,0.50430941,0.33470429,0.01477398
-2.66833417,2.61839670,0.68246043,1.13543466,0.08183789,0.51389579,0.32986545,0.01505761
-2.66233117,2.61748930,0.68496471,1.12755784,0.08539850,0.52333526,0.32449566,0.01532344
-2.65632816,2.61217184,0.68650708,1.11738225,0.08921162,0.53245827,0.31860736,0.01556792
-2.65032516,2.60216339,0.68703293,1.10491302,0.09319376,0.54108830,0.31221007,0.01578715
-2.64432216,2.58719194,0.68648374,1.09016058,0.09725591,0.54904343,0.30531161,0.01597696
-2.63831916,2.56700261,0.68479811,1.07314209,0.10130528,0.55613874,0.29791948,0.01613297
-2.63231616,2.54136810,0.68191378,1.05388382,0.10524733,0.56218967,0.29004248,0.01625081
-2.62631316,2.51010118,0.67777061,1.03242413,0.10898802,0.56701617,0.28169246,0.01632619
-2.62031016,2.47306866,0.67231448,1.00881722,0.11243624,0.57044785,0.27288603,0.01635510
-2.61430715,2.43020629,0.66550189,0.98313705,0.11550640,0.57232972,0.26364616,0.01633399
-2.60830415,2.38153369,0.65730523,0.95548139,0.11812100,0.57252847,0.25400363,0.01625995
-2.60230115,2.32716850,0.64771826,0.92597557,0.12021317,0.57093889,0.24399810,0.01613083
