energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-2.91445723,4.31648931,1.19646555,3.72074296,0.00248934,0.03839397,0.36322775,0.00000000,0.36945404,0.28609511
-2.90845423,4.24576080,1.16857163,3.66818436,0.00250559,0.03809841,0.34640290,0.00000000,0.36635334,0.27573286
-2.90245123,4.16566794,1.13916376,3.60638366,0.00251158,0.03773069,0.32955659,0.00000000,0.36255553,0.26547266
-2.89644822,4.07751470,1.10875234,3.53651042,0.00250666,0.03729969,0.31288461,0.00000000,0.35812616,0.25536850
-2.89044522,3.98272659,1.07783963,3.45985709,0.00249049,0.03681611,0.29657343,0.00000000,0.35314672,0.24547286
-2.88444222,3.88281402,1.04691014,3.37780508,0.00246296,0.03629200,0.28079670,0.00000000,0.34771154,0.23583546
-2.87843922,3.77933242,1.01642131,3.29178757,0.00242427,0.03574030,0.26571222,0.00000000,0.34192401,0.22650223
-2.87243622,3.67384036,0.98679472,3.20324995,0.00237483,0.03517423,0.25145964,0.00000000,0.33589242,0.21751430
-2.86643322,3.56785692,0.95840774,3.11360943,0.00231532,0.03460676,0.23815867,0.00000000,0.32972560,0.20890724
-2.86043022,3.46281996,0.93158611,3.02421520,0.00224662,0.03405007,0.22590790,0.00000000,0.32352851,0.20071035
-2.85442721,3.36004683,0.90659742,2.93631068,0.00216976,0.03351501,0.21478416,0.00000000,0.31739806,0.19294619
-2.84842421,3.26069928,0.88364579,2.85099955,0.00208593,0.03301070,0.20484237,0.00000000,0.31141934,0.18563029
-2.84242121,3.16575402,0.86286809,2.76921707,0.00199639,0.03254418,0.19611585,0.00000000,0.30566244,0.17877109
-2.83641821,3.07598043,0.84433191,2.69170787,0.00190247,0.03212014,0.18861694,0.00000000,0.30018006,0.17237016
-2.83041521,2.99192635,0.82803533,2.61901137,0.00180551,0.03174090,0.18233800,0.00000000,0.29500608,0.16642259
-2.82441221,2.91391288,0.81390893,2.55145553,0.00170681,0.03140634,0.17725268,0.00000000,0.29015508,0.16091779
-2.81840920,2.84203829,0.80181975,2.48915907,0.00160762,0.03111415,0.17331731,0.00000000,0.28562296,0.15584041
-2.81240620,2.77619107,0.79157744,2.43204221,0.00150911,0.03086011,0.17047261,0.00000000,0.28138854,0.15117167
-2.80640320,2.71607127,0.78294231,2.37984514,0.00141234,0.03063848,0.16864552,0.00000000,0.27741611,0.14689082
-2.80040020,2.66121932,0.77563507,2.33215336,0.00131826,0.03044255,0.16775109,0.00000000,0.27365872,0.14297686
-2.79439720,2.61105065,0.76934793,2.28842852,0.00122768,0.03026521,0.16769463,0.00000000,0.27006220,0.13941035
-2.78839420,2.56489443,0.76375657,2.24804313,0.00114131,0.03009958,0.16837386,0.00000000,0.26656943,0.13617536
-2.78239120,2.52203463,0.75853262,2.21031734,0.00105970,0.02993967,0.16968119,0.00000000,0.26312488,0.13326129
-2.77638819,2.48175109,0.75335594,2.17455606,0.00098333,0.02978097,0.17150606,0.00000000,0.25967898,0.13066474
-2.77038519,2.44335885,0.74792642,2.14008453,0.00091257,0.02962106,0.17373733,0.00000000,0.25619213,0.12839100
-2.76438219,2.40624387,0.74197464,2.10628073,0.00084769,0.02946004,0.17626562,0.00000000,0.25263828,0.12645545
-2.75837919,2.36989338,0.73527095,2.07260334,0.00078892,0.02930095,0.17898567,0.00000000,0.24900756,0.12488439
-2.75237619,2.33391989,0.72763282,2.03861403,0.00073644,0.02914998,0.18179856,0.00000000,0.24530820,0.12371552
-2.74637319,2.29807773,0.71892992,2.00399342,0.00069038,0.02901658,0.18461382,0.00000000,0.24156732,0.12299792
-2.74037019,2.26227183,0.70908708,1.96855050,0.00065088,0.02891339,0.18735132,0.00000000,0.23783081,0.12279136
-2.73436718,2.22655867,0.69808481,1.93222526,0.00061803,0.02885601,0.18994287,0.00000000,0.23416209,0.12316514
-2.72836418,2.19113968,0.68595777,1.89508516,0.00059196,0.02886262,0.19233358,0.00000000,0.23063995,0.12419621
-2.72236118,2.15634782,0.67279105,1.85731598,0.00057277,0.02895342,0.19448275,0.00000000,0.22735557,0.12596684
-2.71635818,2.12262836,0.65871475,1.81920787,0.00056055,0.02915001,0.19636445,0.00000000,0.22440883,0.12856171
-2.71035518,2.09051488,0.64389714,1.78113781,0.00055542,0.02947456,0.19796753,0.00000000,0.22190404,0.13206450
-2.70435218,2.06060192,0.62853665,1.74354939,0.00055742,0.02994892,0.19929528,0.00000000,0.21994539,0.13655422
-2.69834917,2.03351560,0.61285324,1.70693117,0.00056662,0.03059374,0.20036457,0.00000000,0.21863223,0.14210124
-2.69234617,2.00988351,0.59707941,1.67179465,0.00058301,0.03142744,0.20120449,0.00000000,0.21805444,0.14876324
-2.68634317,1.99030524,0.58145129,1.63865280,0.00060653,0.03246528,0.20185472,0.00000000,0.21828800,0.15658122
-2.68034017,1.97532465,0.56620017,1.60800004,0.00063704,0.03371844,0.20236337,0.00000000,0.21939110,0.16557577
-2.67433717,1.96540499,0.55154470,1.58029426,0.00067432,0.03519315,0.20278474,0.00000000,0.22140070,0.17574375
-2.66833417,1.96090768,0.53768403,1.55594148,0.00071806,0.03689000,0.20317676,0.00000000,0.22432997,0.18705554
-2.66233117,1.96207555,0.52479214,1.53528345,0.00076783,0.03880336,0.20359843,0.00000000,0.22816647,0.19945310
-2.65632816,1.96902093,0.51301342,1.51858836,0.00082312,0.04092100,0.20410735,0.00000000,0.23287132,0.21284898
-2.65032516,1.98171906,0.50245956,1.50604481,0.00088329,0.04322392,0.20475734,0.00000000,0.23837930,0.22712635
-2.64432216,2.00000682,0.49320788,1.49775876,0.00094763,0.04568646,0.20559645,0.00000000,0.24460002,0.24214026
-2.63831916,2.02358687,0.48530099,1.49375363,0.00101532,0.04827659,0.20666525,0.00000000,0.25142002,0.25772006
-2.63231616,2.05203691,0.47874765,1.49397288,0.00108551,0.05095652,0.20799567,0.00000000,0.25870582,0.27367306
-2.62631316,2.08482361,0.47352488,1.49828516,0.00115729,0.05368355,0.20961033,0.00000000,0.26630787,0.28978937
-2.62031016,2.12132063,0.46958097,1.50649133,0.00122974,0.05641112,0.21152239,0.00000000,0.27406517,0.30584775
-2.61430715,2.16083007,0.46683940,1.51833311,0.00130196,0.05909012,0.21373593,0.00000000,0.28181054,0.32162227
-2.60830415,2.20260625,0.46520328,1.53350287,0.00137311,0.06167030,0.21624683,0.00000000,0.28937622,0.33688966
-2.60230115,2.24588095,0.46456024,1.55165407,0.00144243,0.06410186,0.21904404,0.00000000,0.29659972,0.35143684
-2.59629815,2.28988895,0.46478740,1.57241188,0.00150927,0.06633700,0.22211111,0.00000000,0.30332958,0.36506854
-2.59029515,2.33389263,0.46575633,1.59538356,0.00157312,0.06833153,0.22542789,0.00000000,0.30943083,0.37761446
-2.58429215,2.37720464,0.46733770,1.62016808,0.00163362,0.07004635,0.22897230,0.00000000,0.31478995,0.38893573
-2.57828914,2.41920744,0.46940536,1.64636466,0.00169062,0.07144878,0.23272190,0.00000000,0.31931903,0.39893027
-2.57228614,2.45936886,0.47183983,1.67357988,0.00174412,0.07251369,0.23665524,0.00000000,0.32295892,0.40753679
-2.56628314,2.49725293,0.47453094,1.70143310,0.00179431,0.07322429,0.24075286,0.00000000,0.32568128,0.41473720
-2.56028014,2.53252536,0.47737958,1.72956005,0.00184155,0.07357272,0.24499775,0.00000000,0.32748932,0.42055710
-2.55427714,2.56495364,0.48029850,1.75761460,0.00188635,0.07356014,0.24937534,0.00000000,0.32841717,0.42506454
-2.54827414,2.59440168,0.48321222,1.78526873,0.00192932,0.07319661,0.25387302,0.00000000,0.32852789,0.42836684
-2.54227114,2.62081941,0.48605605,1.81221094,0.00197118,0.07250051,0.25847897,0.00000000,0.32791025,0.43060560
-2.53626813,2.64422801,0.48877440,1.83814341,0.00201266,0.07149769,0.26318080,0.00000000,0.32667426,0.43195017
-2.53026513,2.66470173,0.49131848,1.86277826,0.00205450,0.07022032,0.26796363,0.00000000,0.32494580,0.43258990
-2.52426213,2.68234734,0.49364365,1.88583338,0.00209736,0.06870553,0.27280815,0.00000000,0.32286048,0.43272532
-2.51825913,2.69728257,0.49570659,1.90702836,0.00214181,0.06699386,0.27768854,0.00000000,0.32055716,0.43255887
-2.51225613,2.70961481,0.49746249,1.92608091,0.00218826,0.06512764,0.28257061,0.00000000,0.31817123,0.43228559
-2.50625313,2.71942151,0.49886260,1.94270438,0.00223693,0.06314937,0.28741020,0.00000000,0.31582824,0.43208405
-2.50025013,2.72673329,0.49985216,1.95660663,0.00228783,0.06110013,0.29215204,0.00000000,0.31363799,0.43210820
-2.49424712,2.73152108,0.50036906,1.96749058,0.00234071,0.05901822,0.29672929,0.00000000,0.31168947,0.43248031
-2.48824412,2.73368797,0.50034327,1.97505678,0.00239507,0.05693789,0.30106367,0.00000000,0.31004688,0.43328558
-2.48224112,2.73306632,0.49969711,1.97900779,0.00245019,0.05488839,0.30506645,0.00000000,0.30874695,0.43456838
-2.47623812,2.72942049,0.49834642,1.97905460,0.00250510,0.05289328,0.30864017,0.00000000,0.30779760,0.43633064
-2.47023512,2.72245495,0.49620262,1.97492456,0.00255863,0.05097008,0.31168110,0.00000000,0.30717814,0.43853217
-2.46423212,2.71182753,0.49317552,1.96637080,0.00260944,0.04913018,0.31408237,0.00000000,0.30684081,0.44109305
-2.45822911,2.69716700,0.48917678,1.95318241,0.00265611,0.04737907,0.31573762,0.00000000,0.30671372,0.44389797
-2.45222611,2.67809400,0.48412383,1.93519506,0.00269711,0.04571682,0.31654502,0.00000000,0.30670488,0.44680217
-2.44622311,2.65424438,0.47794409,1.91230137,0.00273097,0.04413883,0.31641148,0.00000000,0.30670724,0.44963889
-2.44022011,2.62529343,0.47057916,1.88446048,0.00275624,0.04263668,0.31525680,0.00000000,0.30660437,0.45222774
-2.43421711,2.59097979,0.46198882,1.85170618,0.00277162,0.04119917,0.31301763,0.00000000,0.30627651,0.45438384
-2.42821411,2.55112779,0.45215469,1.81415317,0.00277597,0.03981340,0.30965092,0.00000000,0.30560670,0.45592704
-2.42221111,2.50566686,0.44108315,1.77200091,0.00276840,0.03846582,0.30513681,0.00000000,0.30448667,0.45669100
-2.41620810,2.45464711,0.42880751,1.72553480,0.00274828,0.03714332,0.29948073,0.00000000,0.30282227,0.45653161
-2.41020510,2.39825006,0.41538930,1.67512436,0.00271526,0.03583409,0.29271453,0.00000000,0.30053810,0.45533439
-2.40420210,2.33679419,0.40091847,1.62121861,0.00266932,0.03452850,0.28489677,0.00000000,0.29758120,0.45302063
-2.39819910,2.27073476,0.38551261,1.56433841,0.00261075,0.03321965,0.27611197,0.00000000,0.29392373,0.44955188
-2.39219610,2.20065807,0.36931520,1.50506628,0.00254015,0.03190385,0.26646889,0.00000000,0.28956440,0.44493274
-2.38619310,2.12727039,0.35249282,1.44403392,0.00245840,0.03058085,0.25609794,0.00000000,0.28452879,0.43921188
-2.38019010,2.05138203,0.33523169,1.38190796,0.00236665,0.02925389,0.24514790,0.00000000,0.27886851,0.43248119
-2.37418709,1.97388751,0.31773343,1.31937453,0.00226627,0.02792952,0.23378190,0.00000000,0.27265929,0.42487323
-2.36818409,1.89574248,0.30021042,1.25712321,0.00215877,0.02661731,0.22217309,0.00000000,0.26599820,0.41655714
-2.36218109,1.81793870,0.28288088,1.19583105,0.00204584,0.02532939,0.21049992,0.00000000,0.25900007,0.40773312
-2.35617809,1.74147796,0.26596376,1.13614730,0.00192920,0.02407984,0.19894147,0.00000000,0.25179338,0.39862592
-2.35017509,1.66734610,0.24967389,1.07867932,0.00181064,0.02288407,0.18767282,0.00000000,0.24451576,0.38947745
-2.34417209,1.59648813,0.23421723,1.02398022,0.00169189,0.02175809,0.17686074,0.00000000,0.23730930,0.38053892
-2.33816908,1.52978527,0.21978661,0.97253866,0.00157465,0.02071779,0.16665971,0.00000000,0.23031588,0.37206286
-2.33216608,1.46803466,0.20655798,0.92477094,0.00146051,0.01977828,0.15720860,0.00000000,0.22367268,0.36429512
-2.32616308,1.41193232,0.19468717,0.88101562,0.00135095,0.01895318,0.14862787,0.00000000,0.21750801,0.35746737
-2.32016008,1.36205958,0.18430734,0.84153058,0.00124728,0.01825413,0.14101741,0.00000000,0.21193752,0.35179010
-2.31415708,1.31887332,0.17552700,0.80649254,0.00115065,0.01769022,0.13445510,0.00000000,0.20706101,0.34744652
-2.30815408,1.28269981,0.16842865,0.77599871,0.00106205,0.01726773,0.12899602,0.00000000,0.20295978,0.34458726
-2.30215108,1.25373218,0.16306796,0.75007030,0.00098227,0.01698982,0.12467224,0.00000000,0.19969463,0.34332631
-2.29614807,1.23203120,0.15947346,0.72865762,0.00091192,0.01685644,0.12149319,0.00000000,0.19730450,0.34373794
-2.29014507,1.21752889,0.15764671,0.71164637,0.00085144,0.01686436,0.11944650,0.00000000,0.19580571,0.34585483
-2.28414207,1.21003485,0.15756278,0.69886469,0.00080111,0.01700733,0.11849931,0.00000000,0.19519192,0.34966741
-2.27813907,1.20924463,0.15917112,0.69009078,0.00076101,0.01727633,0.11859989,0.00000000,0.19543456,0.35512423
-2.27213607,1.21474998,0.16239670,0.68506067,0.00073111,0.01765992,0.11967946,0.00000000,0.19648397,0.36213353
-2.26613307,1.22605051,0.16714146,0.68347594,0.00071121,0.01814474,0.12165437,0.00000000,0.19827088,0.37056576
-2.26013007,1.24256656,0.17328595,0.68501129,0.00070100,0.01871601,0.12442823,0.00000000,0.20070853,0.38025709
-2.25412706,1.26365289,0.18069133,0.68932169,0.00070003,0.01935812,0.12789434,0.00000000,0.20369502,0.39101372
-2.24812406,1.28861313,0.18920154,0.69604927,0.00070776,0.02005519,0.13193801,0.00000000,0.20711618,0.40261698
-2.24212106,1.31671473,0.19864586,0.70482970,0.00072356,0.02079175,0.13643903,0.00000000,0.21084852,0.41482898
-2.23611806,1.34720421,0.20884166,0.71529825,0.00074671,0.02155324,0.14127406,0.00000000,0.21476257,0.42739881
-2.23011506,1.37932259,0.21959754,0.72709556,0.00077641,0.02232656,0.14631907,0.00000000,0.21872623,0.44006895
-2.22411206,1.41232076,0.23071669,0.73987295,0.00081184,0.02310055,0.15145167,0.00000000,0.22260813,0.45258199
-2.21810905,1.44547448,0.24200047,0.75329755,0.00085214,0.02386632,0.15655341,0.00000000,0.22628109,0.46468718
-2.21210605,1.47809885,0.25325226,0.76705703,0.00089642,0.02461751,0.16151196,0.00000000,0.22962526,0.47614685
-2.20610305,1.50956175,0.26428122,0.78086389,0.00094381,0.02535041,0.16622311,0.00000000,0.23253116,0.48674245
-2.20010005,1.53929598,0.27490625,0.79445937,0.00099347,0.02606397,0.17059264,0.00000000,0.23490233,0.49627998
-2.19409705,1.56680969,0.28495960,0.80761659,0.00104462,0.02675964,0.17453791,0.00000000,0.23665764,0.50459466
-2.18809405,1.59169458,0.29429029,0.82014305,0.00109653,0.02744110,0.17798918,0.00000000,0.23773305,0.51155469
-2.18209105,1.61363169,0.30276711,0.83188210,0.00114858,0.02811384,0.18089054,0.00000000,0.23808294,0.51706398
-2.17608804,1.63239437,0.31028096,0.84271348,0.00120027,0.02878467,0.18320062,0.00000000,0.23768082,0.52106370
-2.17008504,1.64784827,0.31674662,0.85255260,0.00125124,0.02946114,0.18489268,0.00000000,0.23651941,0.52353267
-2.16408204,1.65994834,0.32210369,0.86134870,0.00130126,0.03015080,0.18595449,0.00000000,0.23461029,0.52448656
-2.15807904,1.66873284,0.32631667,0.86908184,0.00135029,0.03086063,0.18638763,0.00000000,0.23198282,0.52397589
-2.15207604,1.67431475,0.32937430,0.87575884,0.00139844,0.03159624,0.18620651,0.00000000,0.22868270,0.52208309
-2.14607304,1.67687088,0.33128801,0.88140834,0.00144602,0.03236133,0.18543693,0.00000000,0.22477002,0.51891861
-2.14007004,1.67662937,0.33208975,0.88607532,0.00149348,0.03315704,0.18411445,0.00000000,0.22031697,0.51461634
-2.13406703,1.67385611,0.33182914,0.88981524,0.00154147,0.03398156,0.18228242,0.00000000,0.21540539,0.50932866
-2.12806403,1.66884107,0.33057024,0.89268843,0.00159076,0.03482978,0.17998996,0.00000000,0.21012409,0.50322119
-2.12206103,1.66188499,0.32838804,0.89475475,0.00164230,0.03569316,0.17728990,0.00000000,0.20456624,0.49646764
-2.11605803,1.65328748,0.32536494,0.89606927,0.00169712,0.03655973,0.17423669,0.00000000,0.19882676,0.48924495
-2.11005503,1.64333694,0.32158731,0.89667892,0.00175634,0.03741430,0.17088456,0.00000000,0.19300000,0.48172882
-2.10405203,1.63230291,0.31714235,0.89662058,0.00182115,0.03823887,0.16728587,0.00000000,0.18717760,0.47408999
-2.09804902,1.62043112,0.31211549,0.89592059,0.00189276,0.03901317,0.16348978,0.00000000,0.18144668,0.46649118
-2.09204602,1.60794120,0.30658820,0.89459572,0.00197234,0.03971536,0.15954119,0.00000000,0.17588844,0.45908478
-2.08604302,1.59502709,0.30063657,0.89265549,0.00206101,0.04032282,0.15548017,0.00000000,0.17057702,0.45201140
-2.08004002,1.58185962,0.29433045,0.89010557,0.00215979,0.04081310,0.15134166,0.00000000,0.16557878,0.44539890
-2.07403702,1.56859079,0.28773313,0.88695190,0.00226952,0.04116479,0.14715549,0.00000000,0.16095180,0.43936208
-2.06803402,1.55535899,0.28090170,0.88320511,0.00239086,0.04135844,0.14294677,0.00000000,0.15674570,0.43400264
-2.06203102,1.54229444,0.27388765,0.87888480,0.00252421,0.04137741,0.13873645,0.00000000,0.15300153,0.42940929
-2.05602801,1.52952402,0.26673783,0.87402318,0.00266968,0.04120864,0.13454200,0.00000000,0.14975191,0.42565786
-2.05002501,1.51717492,0.25949554,0.86866767,0.00282705,0.04084322,0.13037821,0.00000000,0.14702103,0.42281115
-2.04402201,1.50537636,0.25220156,0.86288214,0.00299574,0.04027688,0.12625798,0.00000000,0.14482480,0.42091851
-2.03801901,1.49425916,0.24489511,0.85674657,0.00317477,0.03951019,0.12219301,0.00000000,0.14317087,0.42001498
-2.03201601,1.48395294,0.23761451,0.85035500,0.00336276,0.03854865,0.11819437,0.00000000,0.14205856,0.42012010
-2.02601301,1.47458117,0.23039757,0.84381194,0.00355796,0.03740253,0.11427294,0.00000000,0.14147881,0.42123631
-2.02001001,1.46625434,0.22328167,0.83722742,0.00375819,0.03608651,0.11043962,0.00000000,0.14141406,0.42334725
-2.01400700,1.45906192,0.21630349,0.83071101,0.00396094,0.03461920,0.10670540,0.00000000,0.14183812,0.42641600
-2.00800400,1.45306381,0.20949852,0.82436533,0.00416341,0.03302251,0.10308127,0.00000000,0.14271621,0.43038361
-2.00200100,1.44828218,0.20290037,0.81827955,0.00436254,0.03132086,0.09957801,0.00000000,0.14400504,0.43516806
-1.99599800,1.44469466,0.19653997,0.81252341,0.00455513,0.02954041,0.09620589,0.00000000,0.14565325,0.44066399
-1.98999500,1.44222950,0.19044483,0.80714242,0.00473791,0.02770820,0.09297438,0.00000000,0.14760200,0.44674329
-1.98399200,1.44076367,0.18463843,0.80215444,0.00490767,0.02585135,0.08989183,0.00000000,0.14978599,0.45325689
-1.97798899,1.44012421,0.17913980,0.79754831,0.00506136,0.02399629,0.08696530,0.00000000,0.15213480,0.46003759
-1.97198599,1.44009313,0.17396344,0.79328449,0.00519624,0.02216810,0.08420044,0.00000000,0.15457460,0.46690418
-1.96598299,1.44041583,0.16911956,0.78929783,0.00530996,0.02038991,0.08160152,0.00000000,0.15703017,0.47366652
-1.95997999,1.44081277,0.16461464,0.78550245,0.00540069,0.01868246,0.07917162,0.00000000,0.15942720,0.48013163
-1.95397699,1.44099370,0.16045242,0.78179835,0.00546721,0.01706383,0.07691290,0.00000000,0.16169472,0.48611031
-1.94797399,1.44067385,0.15663508,0.77807940,0.00550903,0.01554919,0.07482707,0.00000000,0.16376767,0.49142409
-1.94197099,1.43959083,0.15316467,0.77424225,0.00552640,0.01415083,0.07291588,0.00000000,0.16558933,0.49591215
-1.93596798,1.43752159,0.15004463,0.77019554,0.00552036,0.01287817,0.07118167,0.00000000,0.16711362,0.49943774
-1.92996498,1.43429800,0.14728132,0.76586888,0.00549276,0.01173793,0.06962790,0.00000000,0.16830706,0.50189379
-1.92396198,1.42982039,0.14488545,0.76122107,0.00544621,0.01073442,0.06825970,0.00000000,0.16915034,0.50320737
-1.91795898,1.42406802,0.14287321,0.75624702,0.00538405,0.00986975,0.06708425,0.00000000,0.16963926,0.50334276
-1.91195598,1.41710592,0.14126721,0.75098304,0.00531024,0.00914426,0.06611103,0.00000000,0.16978525,0.50230288
-1.90595298,1.40908771,0.14009689,0.74551014,0.00522926,0.00855674,0.06535200,0.00000000,0.16961513,0.50012900
-1.89994997,1.40025411,0.13939857,0.73995525,0.00514598,0.00810486,0.06482148,0.00000000,0.16917029,0.49689885
-1.89394697,1.39092748,0.13921499,0.73449037,0.00506546,0.00778541,0.06453591,0.00000000,0.16850526,0.49272303
-1.88794397,1.38150238,0.13959442,0.72932958,0.00499286,0.00759457,0.06451343,0.00000000,0.16768578,0.48774013
-1.88194097,1.37243294,0.14058921,0.72472424,0.00493319,0.00752811,0.06477325,0.00000000,0.16678636,0.48211062
-1.87593797,1.36421750,0.14225407,0.72095657,0.00489115,0.00758158,0.06533488,0.00000000,0.16588751,0.47600996
-1.86993497,1.35738130,0.14464390,0.71833187,0.00487100,0.00775037,0.06621728,0.00000000,0.16507275,0.46962128
-1.86393197,1.35245810,0.14781141,0.71716981,0.00487635,0.00802978,0.06743786,0.00000000,0.16442550,0.46312784
-1.85792896,1.34997121,0.15180456,0.71779495,0.00491002,0.00841499,0.06901149,0.00000000,0.16402595,0.45670578
-1.85192596,1.35041500,0.15666389,0.72052690,0.00497398,0.00890107,0.07094948,0.00000000,0.16394811,0.45051737
-1.84592296,1.35423719,0.16241990,0.72567046,0.00506917,0.00948284,0.07325860,0.00000000,0.16425705,0.44470501
-1.83991996,1.36182262,0.16909058,0.73350572,0.00519553,0.01015483,0.07594021,0.00000000,0.16500642,0.43938635
-1.83391696,1.37347894,0.17667906,0.74427863,0.00535192,0.01091112,0.07898942,0.00000000,0.16623648,0.43465037
-1.82791396,1.38942442,0.18517164,0.75819203,0.00553614,0.01174528,0.08239452,0.00000000,0.16797242,0.43055491
-1.82191096,1.40977830,0.19453621,0.77539743,0.00574501,0.01265023,0.08613650,0.00000000,0.17022329,0.42712528
-1.81590795,1.43455376,0.20472113,0.79598770,0.00597443,0.01361817,0.09018881,0.00000000,0.17298134,0.42435429
-1.80990495,1.46365372,0.21565459,0.81999079,0.00621951,0.01464056,0.09451739,0.00000000,0.17622195,0.42220334
-1.80390195,1.49686960,0.22724467,0.84736484,0.00647472,0.01570806,0.09908087,0.00000000,0.17990406,0.42060469
-1.79789895,1.53388304,0.23937996,0.87799487,0.00673408,0.01681054,0.10383115,0.00000000,0.18397103,0.41946470
-1.79189595,1.57427086,0.25193087,0.91169121,0.00699135,0.01793720,0.10871412,0.00000000,0.18835208,0.41866790
-1.78589295,1.61751310,0.26475162,0.94819010,0.00724025,0.01907663,0.11367072,0.00000000,0.19296415,0.41808169
-1.77988994,1.66300435,0.27768291,0.98715659,0.00747466,0.02021697,0.11863828,0.00000000,0.19771410,0.41756168
-1.77388694,1.71006815,0.29055518,1.02818996,0.00768889,0.02134609,0.12355201,0.00000000,0.20250142,0.41695724
-1.76788394,1.75797448,0.30319246,1.07083179,0.00787783,0.02245185,0.12834674,0.00000000,0.20722104,0.41611734
-1.76188094,1.80595993,0.31541673,1.11457678,0.00803718,0.02352236,0.13295881,0.00000000,0.21176659,0.41489633
-1.75587794,1.85325036,0.32705257,1.15888616,0.00816363,0.02454621,0.13732808,0.00000000,0.21603362,0.41315956
-1.74987494,1.89908530,0.33793211,1.20320340,0.00825495,0.02551284,0.14139991,0.00000000,0.21992301,0.41078861
-1.74387194,1.94274362,0.34790003,1.24697208,0.00831012,0.02641284,0.14512721,0.00000000,0.22334425,0.40768608
-1.73786893,1.98356950,0.35681838,1.28965505,0.00832937,0.02723821,0.14847232,0.00000000,0.22621861,0.40377959
-1.73186593,2.02099786,0.36457124,1.33075452,0.00831420,0.02798268,0.15140871,0.00000000,0.22848206,0.39902500
-1.72586293,2.05457813,0.37106874,1.36983214,0.00826732,0.02864198,0.15392246,0.00000000,0.23008779,0.39340870
-1.71985993,2.08399548,0.37625058,1.40652812,0.00819256,0.02921402,0.15601336,0.00000000,0.23100822,0.38694873
-1.71385693,2.10908829,0.38008860,1.44057878,0.00809478,0.02969910,0.15769563,0.00000000,0.23123653,0.37969487
-1.70785393,2.12986105,0.38258843,1.47183132,0.00797962,0.03009999,0.15899823,0.00000000,0.23078746,0.37172754
-1.70185093,2.14649186,0.38379017,1.50025521,0.00785338,0.03042194,0.15996462,0.00000000,0.22969744,0.36315552
-1.69584792,2.15933392,0.38376780,1.52594941,0.00772271,0.03067271,0.16065205,0.00000000,0.22802399,0.35411268
-1.68984492,2.16891071,0.38262758,1.54914497,0.00759443,0.03086236,0.16113036,0.00000000,0.22584440,0.34475369
-1.68384192,2.17590468,0.38050533,1.57020261,0.00747519,0.03100309,0.16148026,0.00000000,0.22325367,0.33524890
-1.67783892,2.18113987,0.37756267,1.58960520,0.00737129,0.03110898,0.16179126,0.00000000,0.22036185,0.32577872
-1.67183592,2.18555879,0.37398243,1.60794539,0.00728838,0.03119557,0.16215910,0.00000000,0.21729082,0.31652752
-1.66583292,2.19019448,0.36996333,1.62590860,0.00723126,0.03127948,0.16268305,0.00000000,0.21417062,0.30767742
-1.65982991,2.19613870,0.36571413,1.64425217,0.00720367,0.03137792,0.16346285,0.00000000,0.21113552,0.29940229
-1.65382691,2.20450758,0.36144759,1.66378122,0.00720815,0.03150819,0.16459575,0.00000000,0.20831985,0.29186200
-1.64782391,2.21640588,0.35737423,1.68532233,0.00724590,0.03168713,0.16617337,0.00000000,0.20585391,0.28519745
-1.64182091,2.23289127,0.35369641,1.70969594,0.00731674,0.03193062,0.16827886,0.00000000,0.20386000,0.27952627
-1.63581791,2.25494007,0.35060270,1.73768847,0.00741907,0.03225300,0.17098417,0.00000000,0.20244869,0.27493972
-1.62981491,2.28341546,0.34826288,1.77002515,0.00754994,0.03266665,0.17434767,0.00000000,0.20171553,0.27150049
-1.62381191,2.31903930,0.34682362,1.80734462,0.00770512,0.03318149,0.17841221,0.00000000,0.20173830,0.26924189
-1.61780890,2.36236850,0.34640508,1.85017585,0.00787926,0.03380468,0.18320354,0.00000000,0.20257479,0.26816813
-1.61180590,2.41377638,0.34709835,1.89891827,0.00806604,0.03454024,0.18872923,0.00000000,0.20426123,0.26825576
-1.60580290,2.47343943,0.34896383,1.95382551,0.00825842,0.03538893,0.19497813,0.00000000,0.20681138,0.26945613
-1.59979990,2.54132975,0.35203067,2.01499313,0.00844887,0.03634804,0.20192026,0.00000000,0.21021627,0.27169879
-1.59379690,2.61721288,0.35629688,2.08235051,0.00862967,0.03741146,0.20950719,0.00000000,0.21444452,0.27489551
-1.58779390,2.70065094,0.36173048,2.15565710,0.00879311,0.03856965,0.21767286,0.00000000,0.21944330,0.27894479
-1.58179090,2.79101065,0.36827113,2.23450286,0.00893185,0.03980988,0.22633476,0.00000000,0.22513972,0.28373658
-1.57578789,2.88747576,0.37583255,2.31831292,0.00903910,0.04111643,0.23539548,0.00000000,0.23144267,0.28915703
-1.56978489,2.98906346,0.38430530,2.40635624,0.00910889,0.04247091,0.24474451,0.00000000,0.23824508,0.29509293
-1.56378189,3.09464423,0.39355998,2.49775813,0.00913628,0.04385264,0.25426031,0.00000000,0.24542641,0.30143575
-1.55777889,3.20296475,0.40345071,2.59151638,0.00911748,0.04523913,0.26381257,0.00000000,0.25285537,0.30808510
-1.55177589,3.31267327,0.41381871,2.68652079,0.00904997,0.04660652,0.27326458,0.00000000,0.26039283,0.31495138
