energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-2.91445723,4.68077728,0.00789124,0.38121814,0.41786429,1.52201959,1.24219042,2.01580734,0.02428102,0.92688762
-2.90845423,4.49856088,0.00789039,0.36316769,0.39704424,1.45423465,1.20189687,1.96053879,0.02420658,0.87274124
-2.90245123,4.32815299,0.00790664,0.34544783,0.37707297,1.39083806,1.16417683,1.91037711,0.02421587,0.82074514
-2.89644822,4.17160537,0.00793968,0.32824036,0.35816797,1.33260227,1.12965844,1.86608863,0.02431568,0.77130333
-2.89044522,4.03070109,0.00798941,0.31171399,0.34052707,1.28020763,1.09890646,1.82830812,0.02451183,0.72477844
-2.88444222,3.90691764,0.00805584,0.29602113,0.32432532,1.23422722,1.07240799,1.79752605,0.02480888,0.68148479
-2.87843922,3.80139844,0.00813902,0.28129532,0.30971249,1.19511437,1.05056063,1.77407991,0.02520998,0.64168279
-2.87243622,3.71493343,0.00823895,0.26764930,0.29681116,1.16319330,1.03366333,1.75815001,0.02571662,0.60557485
-2.86643322,3.64794906,0.00835549,0.25517363,0.28571546,1.13865306,1.02191022,1.74975968,0.02632851,0.57330288
-2.86043022,3.60050793,0.00848822,0.24393606,0.27649040,1.12154503,1.01538757,1.74877983,0.02704342,0.54494734
-2.85442721,3.57231768,0.00863642,0.23398152,0.26917166,1.11178385,1.01407399,1.75493759,0.02785713,0.52052789
-2.84842421,3.56274863,0.00879892,0.22533268,0.26376597,1.10915181,1.01784347,1.76782855,0.02876343,0.50000544
-2.84242121,3.57085938,0.00897409,0.21799111,0.26025185,1.11330648,1.02647144,1.78693216,0.02975409,0.48328553
-2.83641821,3.59542907,0.00915981,0.21193884,0.25858085,1.12379118,1.03964316,1.81162955,0.03081903,0.47022281
-2.83041521,3.63499530,0.00935342,0.20714037,0.25867899,1.14004807,1.05696425,1.84122317,0.03194646,0.46062657
-2.82441221,3.68789607,0.00955180,0.20354484,0.26044866,1.16143323,1.07797288,1.87495735,0.03312307,0.45426684
-2.81840920,3.75231443,0.00975137,0.20108843,0.26377072,1.18723332,1.10215303,1.91203925,0.03433431,0.45088110
-2.81240620,3.82632424,0.00994822,0.19969682,0.26850677,1.21668323,1.12894846,1.95165930,0.03556474,0.45018122
-2.80640320,3.90793572,0.01013818,0.19928749,0.27450180,1.24898421,1.15777681,1.99301059,0.03679828,0.45186049
-2.80040020,3.99513933,0.01031696,0.19977206,0.28158688,1.28332187,1.18804339,2.03530654,0.03801866,0.45560054
-2.79439720,4.08594707,0.01048027,0.20105834,0.28958208,1.31888355,1.21915428,2.07779662,0.03920975,0.46107789
-2.78839420,4.17842985,0.01062399,0.20305213,0.29829953,1.35487466,1.25052849,2.11977941,0.04035591,0.46797015
-2.78239120,4.27075060,0.01074432,0.20565880,0.30754659,1.39053355,1.28160871,2.16061313,0.04144239,0.47596159
-2.77638819,4.36119225,0.01083787,0.20878461,0.31712913,1.42514449,1.31187072,2.19972341,0.04245559,0.48474805
-2.77038519,4.44818047,0.01090186,0.21233772,0.32685479,1.45804878,1.34083116,2.23660824,0.04338335,0.49404117
-2.76438219,4.53030112,0.01093418,0.21622899,0.33653632,1.48865359,1.36805373,2.27084049,0.04421520,0.50357183
-2.75837919,4.60631252,0.01093349,0.22037260,0.34599481,1.51643871,1.39315385,2.30206803,0.04494253,0.51309283
-2.75237619,4.67515289,0.01089928,0.22468651,0.35506284,1.54096105,1.41580182,2.33001188,0.04555865,0.52238085
-2.74637319,4.73594345,0.01083189,0.22909282,0.36358736,1.56185729,1.43572470,2.35446273,0.04605887,0.53123770
-2.74037019,4.78798786,0.01073254,0.23351810,0.37143245,1.57884458,1.45270690,2.37527634,0.04644050,0.53949092
-2.73436718,4.83076851,0.01060328,0.23789371,0.37848160,1.59171976,1.46658986,2.39236808,0.04670272,0.54699381
-2.72836418,4.86394055,0.01044695,0.24215613,0.38463969,1.60035736,1.47727086,2.40570722,0.04684650,0.55362495
-2.72236118,4.88732413,0.01026708,0.24624735,0.38983448,1.60470651,1.48470108,2.41531110,0.04687442,0.55928731
-2.71635818,4.90089560,0.01006785,0.25011536,0.39401751,1.60478732,1.48888322,2.42123976,0.04679044,0.56390713
-2.71035518,4.90477811,0.00985391,0.25371461,0.39716455,1.60068676,1.48986860,2.42359102,0.04659969,0.56743237
-2.70435218,4.89923206,0.00963032,0.25700658,0.39927532,1.59255447,1.48775392,2.42249636,0.04630828,0.56983122
-2.69834917,4.88464560,0.00940237,0.25996023,0.40037270,1.58059851,1.48267774,2.41811755,0.04592298,0.57109036
-2.69234617,4.86152535,0.00917553,0.26255249,0.40050126,1.56508132,1.47481660,2.41064409,0.04545109,0.57121331
-2.68634317,4.83048739,0.00895521,0.26476856,0.39972528,1.54631597,1.46438095,2.40029126,0.04490018,0.57021869
-2.68034017,4.79224826,0.00874673,0.26660210,0.39812616,1.52466249,1.45161064,2.38729872,0.04427798,0.56813866
-2.67433717,4.74761587,0.00855518,0.26805513,0.39579941,1.50052456,1.43677017,2.37192938,0.04359219,0.56501737
-2.66833417,4.69747997,0.00838530,0.26913768,0.39285124,1.47434614,1.42014352,2.35446817,0.04285045,0.56090954
-2.66233117,4.64280188,0.00824136,0.26986720,0.38939487,1.44660808,1.40202865,2.33522068,0.04206025,0.55587909
-2.65632816,4.58460313,0.00812714,0.27026756,0.38554666,1.41782452,1.38273160,2.31451103,0.04122891,0.54999792
-2.65032516,4.52395280,0.00804580,0.27036786,0.38142221,1.38853880,1.36256035,2.29267913,0.04036362,0.54334471
-2.64432216,4.46195326,0.00799982,0.27020089,0.37713253,1.35931888,1.34181845,2.27007682,0.03947142,0.53600378
-2.63831916,4.39972432,0.00799096,0.26980137,0.37278045,1.33075187,1.32079854,2.24706290,0.03855932,0.52806396
-2.63231616,4.33838581,0.00802024,0.26920418,0.36845732,1.30343789,1.29977596,2.22399714,0.03763426,0.51961742
-2.62631316,4.27903879,0.00808786,0.26844235,0.36424028,1.27798292,1.27900267,2.20123315,0.03670324,0.51075852
-2.62031016,4.22274582,0.00819323,0.26754526,0.36019000,1.25499078,1.25870163,2.17911047,0.03577326,0.50158255
-2.61430715,4.17051071,0.00833494,0.26653693,0.35634916,1.23505441,1.23906192,2.15794600,0.03485143,0.49218445
-2.60830415,4.12325853,0.00851079,0.26543457,0.35274157,1.21874646,1.22023480,2.13802541,0.03394483,0.48265747
-2.60230115,4.08181660,0.00871781,0.26424754,0.34937216,1.20660957,1.20233098,2.11959463,0.03306056,0.47309175
-2.59629815,4.04689724,0.00895232,0.26297669,0.34622762,1.19914656,1.18541911,2.10285214,0.03220559,0.46357293
-2.59029515,4.01908327,0.00920996,0.26161428,0.34327788,1.19681098,1.16952592,2.08794255,0.03138670,0.45418081
-2.58429215,3.99881686,0.00948580,0.26014428,0.34047823,1.19999826,1.15463767,2.07495169,0.03061030,0.44498802
-2.57828914,3.98639259,0.00977445,0.25854336,0.33777198,1.20903807,1.14070324,2.06390394,0.02988232,0.43605891
-2.57228614,3.98195513,0.01007012,0.25678226,0.33509373,1.22418797,1.12763863,2.05476185,0.02920800,0.42744859
-2.56628314,3.98550190,0.01036679,0.25482759,0.33237282,1.24562896,1.11533262,2.04742833,0.02859181,0.41920229
-2.56028014,3.99689076,0.01065835,0.25264397,0.32953706,1.27346288,1.10365360,2.04175148,0.02803726,0.41135496
-2.55427714,4.01585245,0.01093874,0.25019637,0.32651644,1.30771199,1.09245693,2.03753184,0.02754679,0.40393126
-2.54827414,4.04200731,0.01120209,0.24745254,0.32324668,1.34832063,1.08159288,2.03453194,0.02712169,0.39694601
-2.54227114,4.07488547,0.01144287,0.24438534,0.31967247,1.39515883,1.07091439,2.03248753,0.02676206,0.39040485
-2.53626813,4.11394947,0.01165604,0.24097486,0.31575020,1.44802768,1.06028464,2.03112014,0.02646679,0.38430546
-2.53026513,4.15861808,0.01183721,0.23721028,0.31145015,1.50666608,1.04958373,2.03015020,0.02623362,0.37863896
-2.52426213,4.20829004,0.01198267,0.23309119,0.30675799,1.57075835,1.03871448,2.02931006,0.02605919,0.37339163
-2.51825913,4.26236638,0.01208959,0.22862850,0.30167545,1.63994233,1.02760681,2.02835622,0.02593921,0.36854681
-2.51225613,4.32027000,0.01215598,0.22384466,0.29622034,1.71381732,1.01622071,2.02708002,0.02586857,0.36408683
-2.50625313,4.38146155,0.01218079,0.21877339,0.29042568,1.79195150,1.00454760,2.02531634,0.02584156,0.35999500
-2.50025013,4.44545058,0.01216391,0.21345883,0.28433828,1.87388834,0.99261015,2.02294969,0.02585205,0.35625732
-2.49424712,4.51180161,0.01210610,0.20795411,0.27801656,1.95915172,0.98046053,2.01991744,0.02589369,0.35286408
-2.48824412,4.58013501,0.01200898,0.20231959,0.27152801,2.04724968,0.96817738,2.01621007,0.02596014,0.34981103
-2.48224112,4.65012276,0.01187494,0.19662072,0.26494619,2.13767677,0.95586169,2.01186852,0.02604527,0.34710020
-2.47623812,4.72147995,0.01170698,0.19092573,0.25834769,2.22991525,0.94363184,2.00697881,0.02614329,0.34474018
-2.47023512,4.79395296,0.01150865,0.18530321,0.25180889,2.32343545,0.93161822,2.00166442,0.02624893,0.34274602
-2.46423212,4.86730559,0.01128389,0.17981983,0.24540305,2.41769585,0.91995769,1.99607691,0.02635760,0.34113858
-2.45822911,4.94130457,0.01103686,0.17453823,0.23919755,2.51214354,0.90878828,1.99038563,0.02646540,0.33994348
-2.45222611,5.01570619,0.01077182,0.16951512,0.23325163,2.60621548,0.89824434,1.98476693,0.02656925,0.33918972
-2.44622311,5.09024529,0.01049300,0.16479994,0.22761465,2.69934150,0.88845249,1.97939394,0.02666688,0.33890795
-2.44022011,5.16462819,0.01020447,0.16043374,0.22232487,2.79094933,0.87952849,1.97442733,0.02675683,0.33912862
-2.43421711,5.23853050,0.00991001,0.15644874,0.21740897,2.88047215,0.87157515,1.97000778,0.02683846,0.33988011
-2.42821411,5.31160051,0.00961310,0.15286818,0.21288205,2.96735893,0.86468135,1.96625061,0.02691187,0.34118687
-2.42221111,5.38346844,0.00931677,0.14970673,0.20874837,3.05108739,0.85892201,1.96324275,0.02697785,0.34306774
-2.41620810,5.45376132,0.00902366,0.14697120,0.20500245,3.13117939,0.85435906,1.96104235,0.02703784,0.34553458
-2.41020510,5.52212278,0.00873596,0.14466160,0.20163064,3.20721823,0.85104313,1.95968071,0.02709380,0.34859125
-2.40420210,5.58823674,0.00845546,0.14277240,0.19861303,3.27886704,0.84901570,1.95916656,0.02714818,0.35223298
-2.39819910,5.65185330,0.00818357,0.14129390,0.19592545,3.34588728,0.84831160,1.95949203,0.02720380,0.35644621
-2.39219610,5.71281531,0.00792140,0.14021370,0.19354150,3.40815636,0.84896147,1.96063992,0.02726381,0.36120886
-2.38619310,5.77108348,0.00766984,0.13951795,0.19143461,3.46568312,0.85099402,1.96259156,0.02733155,0.36649103
-2.38019010,5.82675834,0.00742958,0.13919263,0.18957970,3.51862001,0.85443782,1.96533473,0.02741051,0.37225604
-2.37418709,5.88009698,0.00720127,0.13922447,0.18795471,3.56727107,0.85932247,1.96887080,0.02750423,0.37846182
-2.36818409,5.93152314,0.00698552,0.13960164,0.18654168,3.61209452,0.86567897,1.97322062,0.02761623,0.38506246
-2.36218109,5.98162934,0.00678299,0.14031421,0.18532740,3.65369960,0.87353929,1.97842857,0.02774989,0.39200983
-2.35617809,6.03117018,0.00659445,0.14135413,0.18430366,3.69283704,0.88293504,1.98456440,0.02790839,0.39925532
-2.35017509,6.08104651,0.00642079,0.14271508,0.18346709,3.73038317,0.89389529,1.99172258,0.02809459,0.40675127
-2.34417209,6.13228057,0.00626304,0.14439193,0.18281860,3.76731783,0.90644376,2.00001913,0.02831097,0.41445239
-2.33816908,6.18598283,0.00612236,0.14637995,0.18236246,3.80469678,0.92059528,2.00958595,0.02855953,0.42231675
-2.33216608,6.24331159,0.00600000,0.14867389,0.18210522,3.84361921,0.93635198,2.02056294,0.02884168,0.43030645
-2.32616308,6.30542696,0.00589729,0.15126692,0.18205438,3.88519178,0.95369919,2.03308833,0.02915818,0.43838786
-2.32016008,6.37344115,0.00581551,0.15414944,0.18221708,3.93049015,0.97260147,2.04728759,0.02950904,0.44653151
-2.31415708,6.44836710,0.00575588,0.15730800,0.18259872,3.98051981,0.99299887,2.06326186,0.02989350,0.45471145
-2.30815408,6.53106795,0.00571948,0.16072427,0.18320175,4.03617746,1.01480369,2.08107618,0.03030995,0.46290435
-2.30215108,6.62220950,0.00570709,0.16437415,0.18402466,4.09821469,1.03789811,2.10074853,0.03075590,0.47108822
-2.29614807,6.72221806,0.00571922,0.16822712,0.18506113,4.16720542,1.06213266,2.12224028,0.03122802,0.47924093
-2.29014507,6.83124566,0.00575595,0.17224582,0.18629955,4.24351834,1.08732584,2.14544854,0.03172212,0.48733865
-2.28414207,6.94914448,0.00581691,0.17638598,0.18772284,4.32729581,1.11326505,2.17020118,0.03223320,0.49535424
-2.27813907,7.07545193,0.00590124,0.18059667,0.18930850,4.41843994,1.13970880,2.19625475,0.03275557,0.50325581
-2.27213607,7.20938731,0.00600753,0.18482089,0.19102912,4.51660672,1.16639030,2.22329569,0.03328291,0.51100556
-2.26613307,7.34986066,0.00613387,0.18899646,0.19285302,4.62120847,1.19302236,2.25094486,0.03380838,0.51855890
-2.26013007,7.49549361,0.00627783,0.19305729,0.19474521,4.73142480,1.21930356,2.27876533,0.03432486,0.52586408
-2.25412706,7.64465197,0.00643651,0.19693490,0.19666857,4.84622173,1.24492541,2.30627331,0.03482501,0.53286234
-2.24812406,7.79548868,0.00660663,0.20056015,0.19858505,4.96437840,1.26958044,2.33295164,0.03530153,0.53948859
-2.24212106,7.94599588,0.00678458,0.20386513,0.20045708,5.08452054,1.29297072,2.35826552,0.03574733,0.54567266
-2.23611806,8.09406397,0.00696658,0.20678519,0.20224886,5.20515947,1.31481676,2.38167963,0.03615571,0.55134104
-2.23011506,8.23754562,0.00714874,0.20926088,0.20392772,5.32473520,1.33486615,2.40267607,0.03652057,0.55641911
-2.22411206,8.37432199,0.00732720,0.21123988,0.20546528,5.44166221,1.35290179,2.42077224,0.03683658,0.56083366
-2.21810905,8.50236877,0.00749832,0.21267873,0.20683850,5.55437602,1.36874917,2.43553801,0.03709935,0.56451569
-2.21210605,8.61981934,0.00765871,0.21354429,0.20803053,5.66137901,1.38228241,2.44661125,0.03730555,0.56740327
-2.20610305,8.72502267,0.00780545,0.21381497,0.20903134,5.76128373,1.39342878,2.45371127,0.03745302,0.56944427
-2.20010005,8.81659357,0.00793613,0.21348147,0.20983809,5.85285203,1.40217139,2.45664947,0.03754087,0.57059895
-2.19409705,8.89345364,0.00804897,0.21254721,0.21045528,5.93502887,1.40854982,2.45533680,0.03756949,0.57084214
-2.18809405,8.95486119,0.00814290,0.21102829,0.21089455,6.00696936,1.41265874,2.44978779,0.03754053,0.57016489
-2.18209105,9.00042943,0.00821758,0.20895301,0.21117439,6.06805838,1.41464441,2.44012104,0.03745690,0.56857565
-2.17608804,9.03013223,0.00827343,0.20636104,0.21131946,6.11792215,1.41469924,2.42655613,0.03732265,0.56610061
-2.17008504,9.04429772,0.00831162,0.20330213,0.21135979,6.15643153,1.41305456,2.40940723,0.03714286,0.56278354
-2.16408204,9.04359014,0.00833401,0.19983466,0.21132978,6.18369734,1.40997197,2.38907373,0.03692349,0.55868482
-2.15807904,9.02898118,0.00834310,0.19602377,0.21126707,6.20005792,1.40573358,2.36602816,0.03667121,0.55387989
-2.15207604,9.00171195,0.00834192,0.19193945,0.21121126,6.20605994,1.40063161,2.34080220,0.03639319,0.54845706
-2.14607304,8.96324760,0.00833391,0.18765452,0.21120256,6.20243328,1.39495777,2.31397096,0.03609688,0.54251490
-2.14007004,8.91522627,0.00832279,0.18324256,0.21128046,6.19006125,1.38899286,2.28613647,0.03578981,0.53615921
-2.13406703,8.85940459,0.00831240,0.17877595,0.21148232,6.16994742,1.38299708,2.25791064,0.03547939,0.52949978
-2.12806403,8.79760163,0.00830656,0.17432403,0.21184204,6.14318050,1.37720146,2.22989842,0.03517263,0.52264702
-2.12206103,8.73164343,0.00830888,0.16995144,0.21238876,6.11089848,1.37180053,2.20268162,0.03487604,0.51570859
-2.11605803,8.66330995,0.00832265,0.16571675,0.21314575,6.07425358,1.36694681,2.17680373,0.03459540,0.50878623
-2.11005503,8.59428598,0.00835067,0.16167124,0.21412927,6.03437901,1.36274701,2.15275627,0.03433561,0.50197280
-2.10405203,8.52611767,0.00839514,0.15785805,0.21534782,5.99235877,1.35926012,2.13096686,0.03410061,0.49534969
-2.09804902,8.46017574,0.00845759,0.15431162,0.21680138,5.94920134,1.35649739,2.11178941,0.03389326,0.48898473
-2.09204602,8.39762639,0.00853875,0.15105732,0.21848105,5.90581802,1.35442411,2.09549652,0.03371533,0.48293046
-2.08604302,8.33941054,0.00863856,0.14811142,0.22036885,5.86300643,1.35296296,2.08227429,0.03356743,0.47722316
-2.08004002,8.28623188,0.00875617,0.14548130,0.22243790,5.82143962,1.35199887,2.07221978,0.03344908,0.47188227
-2.07403702,8.23855396,0.00888992,0.14316584,0.22465282,5.78166078,1.35138498,2.06534093,0.03335875,0.46691053
-2.06803402,8.19660609,0.00903746,0.14115602,0.22697055,5.74408369,1.35094963,2.06155934,0.03329393,0.46229466
-2.06203102,8.16039795,0.00919579,0.13943575,0.22934148,5.70899863,1.35050396,2.06071551,0.03325129,0.45800655
-2.05602801,8.12974218,0.00936138,0.13798273,0.23171091,5.67658329,1.34984992,2.06257672,0.03322679,0.45400511
-2.05002501,8.10428430,0.00953036,0.13676955,0.23402079,5.64691827,1.34878847,2.06684729,0.03321589,0.45023845
-2.04402201,8.08353878,0.00969860,0.13576480,0.23621181,5.62000631,1.34712771,2.07318100,0.03321374,0.44664659
-2.03801901,8.06693011,0.00986191,0.13493432,0.23822568,5.59579442,1.34469072,2.08119536,0.03321537,0.44316438
-2.03201601,8.05383717,0.01001622,0.13424240,0.24000751,5.57419802,1.34132295,2.09048734,0.03321596,0.43972479
-2.02601301,8.04363944,0.01015771,0.13365309,0.24150836,5.55512583,1.33689894,2.10065001,0.03321102,0.43626220
-2.02001001,8.03576291,0.01028298,0.13313142,0.24268764,5.53850435,1.33132824,2.11128961,0.03319667,0.43271577
-2.01400700,8.02972386,0.01038916,0.13264462,0.24351552,5.52430084,1.32456036,2.12204233,0.03316980,0.42903274
-2.00800400,8.02516841,0.01047408,0.13216321,0.24397490,5.51254342,1.31658863,2.13259014,0.03312829,0.42517140
-2.00200100,8.02190590,0.01053629,0.13166199,0.24406318,5.50333715,1.30745272,2.14267512,0.03307119,0.42110383
-1.99599800,8.01993422,0.01057516,0.13112085,0.24379347,5.49687511,1.29723992,2.15211135,0.03299880,0.41681805
-1.98999500,8.01945556,0.01059090,0.13052542,0.24319522,5.49344363,1.28608482,2.16079406,0.03291275,0.41231964
-1.98399200,8.02088129,0.01058457,0.12986749,0.24231430,5.49342089,1.27416749,2.16870526,0.03281606,0.40763280
-1.97798899,8.02482518,0.01055802,0.12914515,0.24121233,5.49726872,1.26171005,2.17591568,0.03271305,0.40280046
-1.97198599,8.03208486,0.01051385,0.12836274,0.23996531,5.50551757,1.24897164,2.18258257,0.03260928,0.39788388
-1.96598299,8.04361155,0.01045534,0.12753053,0.23866162,5.51874496,1.23624185,2.18894351,0.03251135,0.39296125
-1.95997999,8.06046923,0.01038632,0.12666414,0.23739933,5.53754821,1.22383269,2.19530615,0.03242668,0.38812574
-1.95397699,8.08378475,0.01031107,0.12578375,0.23628296,5.56251263,1.21206939,2.20203442,0.03236328,0.38348271
-1.94797399,8.11469078,0.01023417,0.12491319,0.23541987,5.59417647,1.20128009,2.20953149,0.03232937,0.37914641
-1.94197099,8.15426442,0.01016040,0.12407880,0.23491621,5.63299455,1.19178497,2.21822038,0.03233306,0.37523623
-1.93596798,8.20346425,0.01009457,0.12330829,0.23487287,5.67930234,1.18388496,2.22852290,0.03238200,0.37187252
-1.92996498,8.26306901,0.01004141,0.12262954,0.23538133,5.73328261,1.17785064,2.24083786,0.03248298,0.36917236
-1.92396198,8.33362114,0.01000542,0.12206944,0.23651979,5.79493658,1.17391164,2.25551960,0.03264163,0.36724531
-1.91795898,8.41537831,0.00999078,0.12165286,0.23834959,5.86406155,1.17224709,2.27285783,0.03286206,0.36618931
-1.91195598,8.50827573,0.01000125,0.12140168,0.24091227,5.94023656,1.17297742,2.29305970,0.03314667,0.36608700
-1.90595298,8.61190167,0.01004005,0.12133413,0.24422715,6.02281739,1.17615814,2.31623507,0.03349591,0.36700254
-1.89994997,8.72548791,0.01010984,0.12146426,0.24828985,6.11094171,1.18177574,2.34238563,0.03390820,0.36897911
-1.89394697,8.84791609,0.01021262,0.12180169,0.25307158,6.20354468,1.18974601,2.37139862,0.03437992,0.37203716
-1.88794397,8.97774036,0.01034973,0.12235162,0.25851938,6.29938475,1.19991509,2.40304539,0.03490547,0.37617354
-1.88194097,9.11322559,0.01052182,0.12311501,0.26455727,6.39707884,1.21206303,2.43698498,0.03547746,0.38136143
-1.87593797,9.25239968,0.01072881,0.12408906,0.27108827,6.49514543,1.22591007,2.47277278,0.03608694,0.38755128
-1.86993497,9.39311788,0.01096996,0.12526778,0.27799732,6.59205377,1.24112521,2.50987378,0.03672376,0.39467242
-1.86393197,9.53313604,0.01124383,0.12664276,0.28515474,6.68627699,1.25733688,2.54767997,0.03737693,0.40263560
-1.85792896,9.67018963,0.01154836,0.12820393,0.29242041,6.77634640,1.27414523,2.58553117,0.03803508,0.41133597
-1.85192596,9.80207455,0.01188086,0.12994042,0.29964821,6.86090451,1.29113551,2.62273827,0.03868689,0.42065672
-1.84592296,9.92672608,0.01223811,0.13184130,0.30669078,6.93875397,1.30789209,2.65860807,0.03932157,0.43047294
-1.83991996,10.04229209,0.01261640,0.13389632,0.31340419,7.00890011,1.32401233,2.69246837,0.03992924,0.44065570
-1.83391696,10.14719707,0.01301157,0.13609641,0.31965245,7.07058483,1.33911990,2.72369246,0.04050138,0.45107602
-1.82791396,10.24019411,0.01341912,0.13843413,0.32531171,7.12331022,1.35287678,2.75172177,0.04103109,0.46160878
-1.82191096,10.32040240,0.01383428,0.14090381,0.33027383,7.16685078,1.36499367,2.77608578,0.04151332,0.47213612
-1.81590795,10.38732889,0.01425207,0.14350168,0.33444937,7.20125382,1.37523823,2.79641846,0.04194506,0.48255052
-1.80990495,10.44087348,0.01466742,0.14622561,0.33776975,7.22682810,1.38344090,2.81247040,0.04232535,0.49275718
-1.80390195,10.48131794,0.01507524,0.14907490,0.34018861,7.24412164,1.38949818,2.82411644,0.04265523,0.50267582
-1.79789895,10.50929986,0.01547053,0.15204979,0.34168229,7.25389009,1.39337336,2.83135845,0.04293757,0.51224178
-1.79189595,10.52577329,0.01584848,0.15515100,0.34224945,7.25705752,1.39509462,2.83432328,0.04317691,0.52140645
-1.78589295,10.53195893,0.01620456,0.15837918,0.34190998,7.25467204,1.39475101,2.83325632,0.04337908,0.53013711
-1.77988994,10.52928660,0.01653461,0.16173439,0.34070314,7.24785855,1.39248635,2.82851081,0.04355091,0.53841611
-1.77388694,10.51933326,0.01683497,0.16521563,0.33868518,7.23777142,1.38849160,2.82053381,0.04369982,0.54623966
-1.76788394,10.50376004,0.01710250,0.16882048,0.33592650,7.22554942,1.38299615,2.80984930,0.04383347,0.55361623
-1.76188094,10.48425113,0.01733474,0.17254485,0.33250857,7.21227505,1.37625839,2.79703934,0.04395938,0.56056466
-1.75587794,10.46245743,0.01752991,0.17638284,0.32852067,7.19894029,1.36855611,2.78272412,0.04408456,0.56711216
-1.74987494,10.43994714,0.01768700,0.18032678,0.32405672,7.18641983,1.36017716,2.76754158,0.04421528,0.57329223
-1.74387194,10.41816488,0.01780579,0.18436735,0.31921218,7.17545270,1.35141055,2.75212748,0.04435684,0.57914265
-1.73786893,10.39840030,0.01788687,0.18849387,0.31408132,7.16663246,1.34253854,2.73709655,0.04451338,0.58470357
-1.73186593,10.38176642,0.01793165,0.19269453,0.30875478,7.16040556,1.33382971,2.72302518,0.04468783,0.59001580
-1.72586293,10.36918727,0.01794228,0.19695685,0.30331750,7.15707695,1.32553319,2.71043622,0.04488190,0.59511922
-1.71985993,10.36139406,0.01792167,0.20126793,0.29784721,7.15682182,1.31787408,2.69978615,0.04509615,0.60005149
-1.71385693,10.35892836,0.01787337,0.20561478,0.29241322,7.15970179,1.31105008,2.69145475,0.04533009,0.60484694
-1.70785393,10.36215087,0.01780147,0.20998457,0.28707577,7.16568395,1.30522909,2.68573754,0.04558234,0.60953561
-1.70185093,10.37125416,0.01771053,0.21436471,0.28188562,7.17466105,1.30054785,2.68284074,0.04585085,0.61414255
-1.69584792,10.38627763,0.01760538,0.21874288,0.27688407,7.18647133,1.29711129,2.68287902,0.04613307,0.61868720
-1.68984492,10.40712347,0.01749106,0.22310690,0.27210321,7.20091663,1.29499264,2.68587562,0.04642621,0.62318297
-1.68384192,10.43357252,0.01737260,0.22744459,0.26756636,7.21777789,1.29423393,2.69176487,0.04672740,0.62763696
-1.67783892,10.46529926,0.01725491,0.23174341,0.26328869,7.23682734,1.29484712,2.70039698,0.04703391,0.63204980
-1.67183592,10.50188576,0.01714262,0.23599026,0.25927790,7.25783727,1.29681544,2.71154474,0.04734324,0.63641564
-1.66583292,10.54283450,0.01703997,0.24017107,0.25553498,7.28058560,1.30009518,2.72491216,0.04765334,0.64072239
-1.65982991,10.58758063,0.01695067,0.24427066,0.25205501,7.30485856,1.30461781,2.74014469,0.04796261,0.64495210
-1.65382691,10.63550407,0.01687782,0.24827252,0.24882791,7.33045143,1.31029246,2.75684082,0.04827000,0.64908158
-1.64782391,10.68594238,0.01682383,0.25215887,0.24583931,7.35716818,1.31700878,2.77456488,0.04857498,0.65308336
-1.64182091,10.73820490,0.01679041,0.25591076,0.24307127,7.38482086,1.32464030,2.79286064,0.04887761,0.65692681
-1.63581791,10.79158894,0.01677852,0.25950848,0.24050318,7.41322969,1.33304808,2.81126550,0.04917846,0.66057963
-1.62981491,10.84539814,0.01678844,0.26293202,0.23811251,7.44222465,1.34208492,2.82932484,0.04947856,0.66400959
-1.62381191,10.89896336,0.01681978,0.26616183,0.23587576,7.47164895,1.35159974,2.84660614,0.04977939,0.66718645
-1.61780890,10.95166556,0.01687159,0.26917960,0.23376925,7.50136468,1.36144236,2.86271243,0.05008281,0.67008412
-1.61180590,11.00296018,0.01694242,0.27196925,0.23177012,7.53126060,1.37146823,2.87729473,0.05039101,0.67268285
-1.60580290,11.05240199,0.01703047,0.27451786,0.22985716,7.56126167,1.38154319,2.89006293,0.05070646,0.67497146
-1.59979990,11.09966928,0.01713368,0.27681666,0.22801176,7.59133969,1.39154784,2.90079474,0.05103187,0.67694945
-1.59379690,11.14458581,0.01724989,0.27886187,0.22621873,7.62152427,1.40138148,2.90934240,0.05137016,0.67862888
-1.58779390,11.18713922,0.01737695,0.28065550,0.22446711,7.65191305,1.41096532,2.91563674,0.05172440,0.68003589
-1.58179090,11.22749414,0.01751280,0.28220581,0.22275081,7.68268024,1.42024471,2.91968853,0.05209781,0.68121183
-1.57578789,11.26599897,0.01765564,0.28352768,0.22106914,7.71408227,1.42919035,2.92158681,0.05249370,0.68221376
-1.56978489,11.30318490,0.01780396,0.28464258,0.21942707,7.74645974,1.43779830,2.92149436,0.05291539,0.68311435
-1.56378189,11.33975658,0.01795660,0.28557835,0.21783540,7.78023489,1.44608868,2.91964040,0.05336624,0.68400107
-1.55777889,11.37657393,0.01811282,0.28636856,0.21631050,7.81590396,1.45410315,2.91631057,0.05384949,0.68497470
-1.55177589,11.41462525,0.01827229,0.28705172,0.21487394,7.85402421,1.46190121,2.91183482,0.05436821,0.68614707
